ticker,RNGR US Equity
2018-01-03,0.5464
2018-01-04,1.7391
2018-01-05,-1.1752
2018-01-08,0.973
2018-01-09,-0.5353
2018-01-10,-0.7535
2018-01-11,8.6768
2018-01-12,2.495
2018-01-16,-1.85
2018-01-17,1.5873
2018-01-18,-2.5391
2018-01-19,2.9058
2018-01-22,0.6816
2018-01-23,3.4816
2018-01-24,-1.4019
2018-01-25,0.4739
2018-01-26,5.1887
2018-01-29,-1.7936999999999999
2018-01-30,-1.6438000000000001
2018-01-31,0.2786
2018-02-01,-3.3333
2018-02-02,2.3946
2018-02-05,-1.6838
2018-02-06,-1.3321
2018-02-07,-2.6037
2018-02-08,-2.1782
2018-02-09,-1.417
2018-02-12,-2.3614
2018-02-13,-1.1567
2018-02-14,4.5745000000000005
2018-02-15,-3.4588
2018-02-16,0.2107
2018-02-20,-0.9464
2018-02-21,-5.9448
2018-02-22,2.3702
2018-02-23,-4.0794
2018-02-26,1.7241
2018-02-27,0.678
2018-02-28,0.2245
2018-03-01,-3.3595
2018-03-02,0.1159
2018-03-05,6.4815
2018-03-06,-2.1739
2018-03-07,-1.8889
2018-03-08,-1.359
2018-03-09,-3.0999
2018-03-12,0.237
2018-03-13,-0.591
2018-03-14,-2.497
2018-03-15,0.4878
2018-03-16,0.2427
2018-03-19,-1.5737999999999999
2018-03-20,-4.059
2018-03-21,1.6667
2018-03-22,-0.3783
2018-03-23,-1.7722
2018-03-26,1.2887
2018-03-27,-1.145
2018-03-28,1.6731
2018-03-29,3.038
2018-04-02,-3.9312
2018-04-03,-4.7315000000000005
2018-04-04,-2.4161
2018-04-05,0.4127
2018-04-06,-3.4247
2018-04-09,-1.9858
2018-04-10,3.3285
2018-04-11,1.6806999999999999
2018-04-12,-1.2397
2018-04-13,2.7894
2018-04-16,4.6133
2018-04-17,6.2257
2018-04-18,4.2735
2018-04-19,0.1171
2018-04-20,-0.3509
2018-04-23,-3.169
2018-04-24,0.8485
2018-04-25,0.9615
2018-04-26,0.2381
2018-04-27,-0.5938
2018-04-30,-1.4337
2018-05-01,1.9394
2018-05-02,1.4269
2018-05-03,-2.1102
2018-05-04,1.6766
2018-05-07,0.5889
2018-05-08,-2.2248
2018-05-09,-0.5988
2018-05-10,0.1205
2018-05-11,0.361
2018-05-14,1.3189
2018-05-15,0.4734
2018-05-16,0.1178
2018-05-17,0.3529
2018-05-18,-1.1723
2018-05-21,2.6097
2018-05-22,4.8555
2018-05-23,-0.2205
2018-05-24,-2.2099
2018-05-25,0.0
2018-05-29,3.7288
2018-05-30,5.6645
2018-05-31,1.0309
2018-06-01,-2.449
2018-06-04,-4.8117
2018-06-05,-5.6044
2018-06-06,-0.3492
2018-06-07,2.2196
2018-06-08,3.2
2018-06-11,-0.9967
2018-06-12,-2.6846
2018-06-13,-0.9195
2018-06-14,-0.232
2018-06-15,-0.814
2018-06-18,2.5791
2018-06-19,-0.3429
2018-06-20,0.6881
2018-06-21,7.4032
2018-06-22,1.3786
2018-06-25,-2.1967
2018-06-26,-1.6042999999999998
2018-06-27,0.9783
2018-06-28,-0.2153
2018-06-29,-1.0787
2018-07-02,5.5616
2018-07-03,3.8223000000000003
2018-07-05,2.9851
2018-07-06,-0.2899
2018-07-09,0.2907
2018-07-10,2.4154999999999998
2018-07-11,-3.1132
2018-07-12,3.3106
2018-07-13,0.8483
2018-07-16,-2.3364
2018-07-17,1.9139
2018-07-18,-2.6291
2018-07-19,-4.7252
2018-07-20,-0.3036
2018-07-23,-2.0305
2018-07-24,1.0363
2018-07-25,-1.0256
2018-07-26,0.0
2018-07-27,0.5181
2018-07-30,0.0
2018-07-31,-0.5155
2018-08-01,-1.658
2018-08-02,-0.3161
2018-08-03,-1.6913
2018-08-06,0.6452
2018-08-07,-0.8547
2018-08-08,-6.0345
2018-08-09,3.211
2018-08-10,0.0
2018-08-13,1.0
2018-08-14,-3.0803
2018-08-15,-2.1566
2018-08-17,2.0882
2018-08-21,-2.0455
2018-08-22,0.232
2018-08-23,-1.0417
2018-08-24,-4.0936
2018-08-27,-0.2439
2018-08-28,-1.2225
2018-08-29,0.1238
2018-08-30,4.0791
2018-08-31,-0.8314
2018-09-04,1.7964
2018-09-05,0.0
2018-09-06,-1.1764999999999999
2018-09-07,1.0714
2018-09-10,-1.7668
2018-09-11,1.199
2018-09-12,-1.6588
2018-09-13,-0.9639
2018-09-14,0.4866
2018-09-17,-0.9685
2018-09-18,2.2005
2018-09-19,-0.1196
2018-09-20,1.7964
2018-09-21,0.2353
2018-09-24,-0.5869
2018-09-25,-0.1181
2018-09-26,-1.0638
2018-09-27,0.2389
2018-09-28,-0.1192
2018-10-01,1.1933
2018-10-02,-0.9434
2018-10-03,-4.7619
2018-10-04,-0.75
2018-10-05,0.7557
2018-10-08,0.0
2018-10-09,3.125
2018-10-10,-9.0909
2018-10-11,1.3333
2018-10-12,0.5263
2018-10-15,0.1309
2018-10-16,2.7451
2018-10-17,1.3995
2018-10-18,-5.8971
2018-10-19,-1.3333
2018-10-22,0.4054
2018-10-23,-3.7685
2018-10-24,-2.7972
2018-10-25,-3.5971
2018-10-26,1.4925
2018-10-29,-1.4706000000000001
2018-10-30,-4.4776
2018-10-31,1.5625
2018-11-01,1.2308
2018-11-02,-1.9757
2018-11-05,7.2868
2018-11-06,-1.8786
2018-11-07,1.62
2018-11-08,2.8986
2018-11-09,8.4507
2018-11-12,3.8961
2018-11-13,1.875
2018-11-14,-4.2945
2018-11-15,4.4872
2018-11-16,-6.135
2018-11-19,-1.9607999999999999
2018-11-20,1.8667
2018-11-21,-0.5236
2018-11-23,-0.2632
2018-11-26,0.0
2018-11-27,-2.9024
2018-11-28,0.5435
2018-11-29,-1.2162
2018-11-30,3.1464
2018-12-03,3.4483
2018-12-04,0.8974
2018-12-06,1.5248
2018-12-07,1.3079
2018-12-10,0.8092
2018-12-11,0.0
2018-12-12,-1.9607999999999999
2018-12-13,-6.0
2018-12-14,-2.5253
2018-12-17,-7.7775
2018-12-18,-10.355
2018-12-19,-16.1716
2018-12-20,-1.5748
2018-12-21,-1.8
2018-12-24,-1.1283
2018-12-26,-2.9786
2018-12-27,4.034
2018-12-28,8.1633
2018-12-31,-2.4528
2019-01-02,4.4487
2019-01-03,6.4815
2019-01-04,3.8261
2019-01-07,5.6951
2019-01-08,3.8035
2019-01-09,5.1908
2019-01-10,8.1277
2019-01-11,2.6846
2019-01-14,-1.9607999999999999
2019-01-15,0.1333
2019-01-16,-3.4621
2019-01-17,5.5172
2019-01-18,2.2222
2019-01-22,1.7903
2019-01-23,-1.7588
2019-01-24,0.7673
2019-01-25,1.2690000000000001
2019-01-28,3.6341
2019-01-29,0.0
2019-01-30,-0.8452
2019-01-31,-0.611
2019-02-01,-4.7853
2019-02-04,1.0309
2019-02-05,-3.0612
2019-02-06,1.3158
2019-02-07,0.0
2019-02-08,0.0
2019-02-11,-2.5974
2019-02-12,1.4667
2019-02-13,1.0512
2019-02-14,0.7802
2019-02-15,2.5806
2019-02-19,0.0
2019-02-20,-3.1447
2019-02-21,-1.6883
2019-02-22,-0.4624
2019-02-25,-3.3842
2019-02-26,0.2747
2019-02-27,-0.3425
2019-02-28,-8.866
2019-03-01,-1.9607999999999999
2019-03-04,-3.6923
2019-03-05,-4.1534
2019-03-06,2.0
2019-03-07,1.9607999999999999
2019-03-08,1.1218
2019-03-11,8.2409
2019-03-12,8.3455
2019-03-13,1.3514
2019-03-14,1.3333
2019-03-15,0.0
2019-03-18,1.0526
2019-03-19,-1.0417
2019-03-20,2.6316
2019-03-21,-4.359
2019-03-22,-1.6086
2019-03-25,-8.7193
2019-03-26,1.4925
2019-03-27,-4.7059
2019-03-28,12.963
2019-03-29,8.8798
2019-04-01,0.2509
2019-04-02,0.1252
2019-04-03,4.375
2019-04-04,0.479
2019-04-05,0.0
2019-04-08,1.1919
2019-04-09,-0.8245
2019-04-10,-0.2375
2019-04-11,-1.4285999999999999
2019-04-12,-1.5699999999999998
2019-04-15,1.3497
2019-04-16,-3.3898
2019-04-17,-3.0075
2019-04-18,-4.3928
2019-04-22,0.1351
2019-04-23,1.8893
2019-04-24,-3.3113
2019-04-25,4.5205
2019-04-26,-5.5046
2019-04-29,1.2483
2019-05-01,7.5342
2019-05-02,-1.9108
2019-05-03,-1.1688
2019-05-06,1.1827
2019-05-07,-2.4675000000000002
2019-05-08,4.261
2019-05-09,0.2554
2019-05-10,-5.4777000000000005
2019-05-13,-0.5391
2019-05-14,-0.1355
2019-05-15,-2.3066
2019-05-16,0.1389
2019-05-17,-0.4854
2019-05-20,-3.1359
2019-05-21,-1.0072
2019-05-22,-2.4709
2019-05-23,-4.4709
2019-05-24,-1.4041000000000001
2019-05-28,-1.7405
2019-05-29,0.6441
2019-05-30,0.0
2019-05-31,-2.24
2019-06-03,-3.437
2019-06-04,8.4746
2019-06-05,-3.125
2019-06-06,-1.6129
2019-06-07,2.2951
2019-06-10,4.1667
2019-06-11,-3.0769
2019-06-12,-0.1587
2019-06-13,-0.6359
2019-06-14,-0.24
2019-06-17,0.2406
2019-06-18,-1.76
2019-06-19,-2.7687
2019-06-20,9.7152
2019-06-21,2.2901
2019-06-24,4.1791
2019-06-25,1.7191999999999998
2019-06-26,5.3521
2019-06-27,2.8075
2019-06-28,4.6814
2019-07-01,-1.8634
2019-07-02,-1.2658
2019-07-03,0.0
2019-07-05,2.2436
2019-07-08,0.1881
2019-07-09,-0.1877
2019-07-10,-0.815
2019-07-11,-0.1264
2019-07-12,0.0
2019-07-15,-1.1392
2019-07-16,-2.4328
2019-07-17,-3.1299
2019-07-18,-3.6781
2019-07-19,-1.9691
2019-07-22,5.4519
2019-07-23,1.4966
2019-07-24,-1.5415999999999999
2019-07-25,-3.3356
2019-07-26,-11.5493
2019-07-29,-0.4777
2019-07-30,4.4
2019-07-31,2.682
2019-08-01,-1.4925
2019-08-02,-2.2727
2019-08-05,-9.612400000000001
2019-08-06,-1.2006999999999999
2019-08-08,3.2986
2019-08-09,2.1849
2019-08-12,-1.3338999999999999
2019-08-13,-0.9818
2019-08-14,-2.862
2019-08-15,18.8908
2019-08-16,-3.7901
2019-08-19,-3.7879
2019-08-20,0.0
2019-08-22,1.1811
2019-08-23,2.8794
2019-08-26,-1.5129000000000001
2019-08-27,-2.9186
2019-08-28,2.5316
2019-08-29,0.0
2019-08-30,-1.6975
2019-09-03,-0.314
2019-09-05,2.6772
2019-09-06,-0.3067
2019-09-09,1.0769
2019-09-10,-0.3044
2019-09-11,0.7634
2019-09-12,-0.1515
2019-09-13,-1.0622
2019-09-16,2.3006
2019-09-17,-2.2489
2019-09-18,-0.7669
2019-09-19,0.0
2019-09-20,2.6275
2019-09-23,-0.3012
2019-09-24,-1.9637
2019-09-25,-0.6163
2019-09-26,0.4651
2019-09-27,-0.3086
2019-09-30,-0.1548
2019-10-01,0.9302
2019-10-02,-0.6144
2019-10-04,-0.4791
2019-10-07,-4.4883
2019-10-08,3.7398
2019-10-09,-2.5078
2019-10-10,0.0
2019-10-11,-4.1801
2019-10-14,-2.3658
2019-10-16,0.7046
2019-10-17,-2.3891
2019-10-18,3.8462
2019-10-21,-9.0909
2019-10-22,-0.0389
2019-10-23,-6.2858
2019-10-24,-2.1468
2019-10-25,-3.6364
2019-10-28,4.8218
2019-10-29,1.2
2019-10-30,2.7668
2019-10-31,5.7692
2019-11-01,-0.7273
2019-11-04,4.9451
2019-11-05,0.6981
2019-11-06,0.0
2019-11-07,0.5199
2019-11-08,3.2759
2019-11-11,0.3339
2019-11-12,0.3328
2019-11-13,-0.4975
2019-11-14,0.1667
2019-11-15,2.3295
2019-11-18,-0.3252
2019-11-19,1.1419
2019-11-20,2.9032
2019-11-21,3.605
2019-11-22,2.118
2019-11-25,-1.4815
2019-11-27,6.015
2019-11-29,3.9716
2019-12-02,-1.7734999999999999
2019-12-03,0.6944
2019-12-04,-0.8276
2019-12-05,0.6954
2019-12-06,-1.7955999999999999
2019-12-09,-7.7356
2019-12-10,5.0305
2019-12-11,1.016
2019-12-12,-1.7241
2019-12-13,2.3392
2019-12-16,0.0
2019-12-17,-3.2857
2019-12-18,1.3294000000000001
2019-12-19,-1.4577
2019-12-20,5.0296
2019-12-23,-6.338
2019-12-24,3.7594
2019-12-26,0.7246
2019-12-27,-4.1727
2019-12-30,-2.8544
2019-12-31,-0.4621
2020-01-02,-2.9503
2020-01-03,17.76
2020-01-06,-1.6303999999999998
2020-01-07,2.4019
2020-01-08,-3.02
2020-01-09,-2.2253
2020-01-10,3.6984
2020-01-13,-1.9203999999999999
2020-01-14,0.0
2020-01-15,-0.8392
2020-01-16,0.8463
2020-01-17,0.8392
2020-01-21,0.5548
2020-01-22,4.8276
2020-01-23,-4.3421
2020-01-24,1.6120999999999999
2020-01-27,-7.272
2020-01-28,2.1898
2020-01-29,0.0
2020-01-30,0.0
2020-01-31,0.0
2020-02-03,2.2857
2020-02-04,-0.2793
2020-02-05,-3.0112
2020-02-06,0.9386
2020-02-07,-0.5722
2020-02-10,0.2878
2020-02-11,0.2869
2020-02-12,0.1431
2020-02-13,0.0
2020-02-14,-2.2857
2020-02-18,2.193
2020-02-19,0.1431
2020-02-20,0.7143
2020-02-21,-0.7092
2020-02-25,-2.9471
2020-02-26,2.8894
2020-02-27,-5.2933
2020-02-28,3.9275
2020-03-02,-2.3256
2020-03-03,1.9344999999999999
2020-03-04,2.1898
2020-03-06,-14.2857
2020-03-09,-27.1667
2020-03-10,-25.4005
2020-03-11,-5.5215
2020-03-12,39.2857
2020-03-13,11.1888
2020-03-16,-0.4193
2020-03-17,-9.473700000000001
2020-03-18,-15.3488
2020-03-19,8.5165
2020-03-20,-10.1266
2020-03-23,-1.4085
2020-03-24,5.4286
2020-03-25,-2.168
2020-03-26,-0.892
2020-03-27,8.4465
2020-03-30,7.4742
2020-03-31,-2.6379
2020-04-01,9.3596
2020-04-02,-7.2072
2020-04-03,2.6699
2020-04-06,-2.8369
2020-04-07,-1.4599
2020-04-08,1.2346
2020-04-09,1.2195
2020-04-13,-7.2289
2020-04-14,2.5974
2020-04-15,1.2658
2020-04-16,-12.5
2020-04-17,10.0
2020-04-20,-2.5974
2020-04-21,-0.5333
2020-04-22,1.1046
2020-04-23,3.4154
2020-04-24,2.5641
2020-04-27,-2.5
2020-04-28,1.5385
2020-04-29,-0.2525
2020-04-30,6.5823
2020-05-01,-7.3634
2020-05-04,-5.1282
2020-05-05,-0.6541
2020-05-06,-3.6944
2020-05-07,-1.1299
2020-05-08,7.4286
2020-05-11,2.9255
2020-05-12,0.7752
2020-05-13,-5.8974
2020-05-14,-4.3597
2020-05-15,1.7094
2020-05-18,2.2045
2020-05-19,0.0356
2020-05-20,4.3836
2020-05-21,-1.8373
2020-05-22,-0.2674
2020-05-26,0.8391
2020-05-27,-0.3004
2020-05-28,-5.8667
2020-05-29,3.6827
2020-06-01,-2.459
2020-06-02,-5.4622
2020-06-03,1.3333
2020-06-04,3.8012
2020-06-05,1.4085
2020-06-08,18.3333
2020-06-09,-12.6714
2020-06-10,-4.0374
2020-06-11,-21.0112
2020-06-12,7.8052
2020-06-15,2.3026
2020-06-16,-7.074
2020-06-17,-0.692
2020-06-18,-3.8327999999999998
2020-06-19,5.0725
2020-06-22,-3.4483
2020-06-23,3.5714
2020-06-24,-5.1724
2020-06-25,5.4545
2020-06-26,-6.2069
2020-06-29,-2.2059
2020-06-30,10.9023
2020-07-01,-2.2034
2020-07-02,-1.9064
2020-07-06,0.7067
2020-07-07,-1.4035
2020-07-08,-2.847
2020-07-09,-4.3956
2020-07-10,1.5709
2020-07-13,0.9053
2020-07-14,-0.9346
2020-07-15,8.3019
2020-07-16,-0.7003
2020-07-17,1.758
2020-07-20,2.4138
2020-07-21,7.7440999999999995
2020-07-22,1.875
2020-07-23,-7.6687
2020-07-24,-3.3223
2020-07-27,1.7182
2020-07-28,-2.027
2020-07-29,-4.4828
2020-07-30,-0.361
2020-07-31,-3.9855
