ticker,PREGF US Equity
2005-03-11,1.6667
2005-03-14,9.2896
2005-03-15,-3.5
2005-03-16,-1.331
2005-03-21,-3.3772
2005-03-22,-5.7065
2005-03-23,-14.121
2005-03-24,7.3826
2005-03-28,1.25
2005-03-29,-16.6667
2005-03-30,-41.1852
2005-03-31,41.0579
2005-04-04,-5.3571
2005-04-05,-5.6604
2005-04-07,-10.6
2005-04-18,-3.8031
2005-04-19,4.186
2005-04-22,4.1992
2005-04-27,-10.885
2005-05-06,-21.5144
2005-05-16,-6.585
2005-05-17,12.623
2005-08-03,31.0044
2005-08-11,15.8542
2005-08-18,-12.6176
2005-08-25,10.852
2005-09-27,-4.9505
2005-10-04,25.0
2005-10-14,0.0
2005-11-02,-11.9167
2005-11-08,-3.5004999999999997
2005-11-16,8.2353
2005-11-17,0.0623
2005-11-18,0.4809
2005-11-28,1.8018
2005-12-02,1.7699
2005-12-05,-0.8696
2005-12-06,0.5263
2005-12-07,0.349
2005-12-09,23.5652
2005-12-14,-5.4187
2005-12-15,-4.3806
2005-12-28,-1.9550999999999998
2006-01-03,7.9365
2006-01-04,-6.6176
2006-01-09,1.5748
2006-01-12,-6.7442
2006-01-13,-1.9119000000000002
2006-01-17,5.9322
2006-01-18,0.0
2006-01-19,6.08
2006-01-20,2.5641
2006-01-23,1.2224
2006-01-24,-9.6341
2006-01-27,-1.1254
2006-01-30,10.813
2006-01-31,-3.5949999999999998
2006-02-01,-4.1096
2006-02-02,-1.1905000000000001
2006-02-06,-6.1847
2006-02-08,-9.0753
2006-02-09,4.5198
2006-02-21,6.7568
2006-02-27,-11.3924
2006-03-02,-5.4167
2006-03-06,-14.4116
2006-03-09,0.0
2006-03-10,0.0
2006-03-13,16.9412
2006-03-15,-11.3368
2006-03-16,5.5244
2006-03-20,24.9462
2006-03-21,-6.7986
2006-03-22,-9.603
2006-03-24,-5.0051
2006-03-27,3.7634
2006-03-28,2.5907
2006-03-29,5.0505
2006-03-30,6.25
2006-03-31,-0.741
2006-04-03,13.9666
2006-04-11,-8.41
2006-04-12,-3.9196
2006-04-13,1.9659
2006-04-19,2.5298
2006-04-21,-3.4783
2006-04-24,7.0383
2006-04-25,-0.8837
2006-04-26,-1.1835
2006-04-28,1.4018
2006-05-02,8.9725
2006-05-03,-0.8457
2006-05-08,0.3431
2006-05-09,-5.8134
2006-05-11,24.0664
2006-05-12,-2.7425
2006-05-15,-0.2751
2006-05-17,-23.1034
2006-05-19,-16.5919
2006-05-30,-11.828
2006-06-02,3.6585
2006-06-07,-6.1765
2006-06-08,0.3135
2006-06-13,-10.7266
2006-06-15,4.3143
2006-06-19,-3.4899
2006-06-27,-2.6426
2006-07-10,0.7143
2006-07-11,4.6809
2006-07-21,-8.3164
2006-08-02,-27.5817
2006-08-03,-16.3265
2006-08-24,6.5396
2006-09-01,-6.1382
2006-09-06,-9.7561
2006-09-11,-2.7027
2006-09-27,-26.3889
2006-09-29,-9.434
2006-10-03,-6.25
2006-10-31,66.6667
2006-11-09,-9.3333
2006-11-16,6.8015
2006-11-22,-7.7453
2006-11-24,73.1343
2006-11-29,-1.7241
2006-11-30,14.0351
2006-12-07,0.0
2006-12-15,-8.25
2006-12-19,-10.6791
2006-12-21,-9.8909
2006-12-22,9.375
2006-12-29,-2.3214
2007-01-05,0.7556
2007-01-16,-21.0717
2007-01-18,20.3218
2007-01-24,-7.3749
2007-01-25,0.0688
2007-01-26,13.2335
2007-02-05,5.7524
2007-02-22,0.5623
2007-03-06,-3.686
2007-03-07,-8.3412
2007-03-08,4.0977
2007-03-09,5.6377
2007-03-15,-5.0429
2007-03-19,-0.0743
2007-03-23,9.2542
2007-03-27,17.7118
2007-05-03,-14.4591
2007-05-14,0.0
2007-05-17,-4.5045
2007-05-25,-1.8868
2007-05-29,0.0
2007-05-31,-1.274
2007-07-19,-2.6052999999999997
2007-08-30,-20.0
2007-09-05,27.5
2007-09-19,0.0
2007-10-01,15.6863
2007-10-03,2.7965999999999998
2007-10-05,4.9464
2007-10-09,4.4776
2007-10-15,7.218
2007-10-18,-14.446
2007-10-19,8.7705
2007-11-28,-27.0535
2007-11-29,1.0331
2007-12-05,9.407
2007-12-14,-10.8411
2007-12-19,5.5556
2007-12-21,6.6783
2007-12-24,4.5031
2007-12-27,0.746
2007-12-28,-1.7683
2008-01-04,16.0216
2008-01-07,1.7551999999999999
2008-01-08,-1.4962
2008-01-09,-8.6204
2008-01-10,-0.0741
2008-01-16,19.0295
2008-01-17,-3.5606
2008-01-18,-2.5291
2008-01-22,3.8447
2008-01-23,-8.0795
2008-01-24,-1.7262
2008-01-25,-2.8669000000000002
2008-01-28,6.9216
2008-01-29,-1.2442
2008-01-31,-2.3622
2008-02-01,9.6774
2008-02-04,4.2463
2008-02-05,-1.1109
2008-02-06,0.1605
2008-02-07,0.7121
2008-02-08,5.5948
2008-02-11,-3.0384
2008-02-12,-1.105
2008-02-13,3.352
2008-02-14,-4.4595
2008-02-15,-2.4045
2008-02-19,-2.3007
2008-02-20,0.1298
2008-02-21,0.0741
2008-02-25,9.5485
2008-02-28,9.1047
2008-03-03,-2.9571
2008-03-04,-7.1235
2008-03-05,3.6159
2008-03-06,-3.755
2008-03-07,-3.29
2008-03-10,-6.314
2008-03-12,4.1825
2008-03-13,-5.1095
2008-03-14,6.1538
2008-03-17,-2.8986
2008-03-18,1.1194
2008-03-19,-12.7491
2008-03-20,-11.5246
2008-03-24,-1.3743
2008-03-25,0.0606
2008-03-27,-4.4078
2008-03-28,-0.6841
2008-03-31,0.2041
2008-04-01,-4.8625
2008-04-02,0.6155
2008-04-03,1.6755
2008-04-04,-7.6118
2008-04-07,-0.3398
2008-04-08,4.5455
2008-04-09,-2.8261
2008-04-10,1.7896999999999998
2008-04-14,-1.0989
2008-04-16,4.3056
2008-04-17,0.1332
2008-04-18,-1.0638
2008-04-23,-0.8602
2008-04-24,-1.5184
2008-04-25,2.4229
2008-04-28,-0.6452
2008-04-29,-3.0303
2008-04-30,-4.6875
2008-05-08,3.0445
2008-05-09,4.8864
2008-05-12,25.6771
2008-05-16,-6.8966
2008-05-22,4.3519
2008-05-27,-4.4033
2008-05-28,-5.2094
2008-05-30,-6.7809
2008-06-02,4.4905
2008-06-03,12.9555
2008-06-06,-0.979
2008-06-09,1.3819
2008-06-11,2.0168
2008-06-16,-7.6472
2008-06-18,-5.5869
2008-06-19,0.0
2008-06-23,6.9391
2008-06-25,-4.9394
2008-06-27,-3.9215999999999998
2008-06-30,0.8418
2008-07-02,-6.6026
2008-07-07,0.1083
2008-07-09,5.6006
2008-07-10,-1.0249
2008-07-11,-6.8082
2008-07-16,-1.2917
2008-07-17,6.0363
2008-07-21,-12.3806
2008-07-23,3.5438
2008-07-24,-8.805
2008-07-29,1.1067
2008-07-30,0.2538
2008-07-31,8.7025
2008-08-01,0.9316
2008-08-05,-0.8076
2008-08-06,-1.1631
2008-08-11,-2.2359999999999998
2008-08-12,2.3924
2008-08-14,-5.7458
2008-08-21,12.2544
2008-08-28,-5.1111
2008-09-05,-7.5234
2008-09-08,-9.6708
2008-09-09,-1.7873
2008-09-10,0.0178
2008-09-11,-0.3924
2008-09-16,-7.3603
2008-09-24,23.7193
2008-09-26,-4.625
2008-09-29,-7.4705
2008-10-02,-14.6424
2008-10-03,1.2238
2008-10-06,-18.5656
2008-10-07,3.5481
2008-10-10,-24.6416
2008-10-16,-2.3863
2008-10-21,-15.4278
2008-10-22,-9.375
2008-10-23,9.8707
2008-10-27,-15.8886
2008-10-30,50.0
2008-11-10,26.8657
2008-11-13,-25.2941
2008-11-17,-5.2493
2008-11-20,-23.1648
2008-11-21,-4.4615
2008-12-02,6.1321
2008-12-18,3.3333
2008-12-19,-1.1613
2008-12-23,18.0157
2008-12-29,-0.885
2008-12-30,-1.1905000000000001
2009-01-21,-15.1355
2009-02-05,12.1562
2009-02-17,0.8703
2009-03-02,-6.7451
2009-03-19,2.9436999999999998
2009-04-06,-2.0425
2009-04-17,6.8807
2009-04-21,-3.2384
2009-04-29,4.6371
2009-05-05,7.2832
2009-05-12,33.8362
2009-06-03,1.6907999999999999
2009-06-26,-4.8298
2009-07-06,-16.1952
2009-07-27,22.8326
2009-07-30,-5.1724
2009-08-05,-9.5455
2009-08-14,-0.7538
2009-08-17,7.8481
2009-08-19,3.0516
2009-08-20,-8.2574
2009-08-21,9.2489
2009-08-24,6.3636
2009-08-31,-12.3932
2009-09-01,0.0
2009-09-04,1.3719999999999999
2009-09-09,5.3835
2009-09-10,-0.4566
2009-09-17,7.7982
2009-09-21,-13.3511
2009-09-22,8.0417
2009-09-28,44.2614
2009-10-08,-25.9551
2009-10-21,7.9254999999999995
2009-10-28,-2.2178
2009-10-29,0.4788
2009-10-30,-4.6902
2009-11-03,2.3158
2009-11-05,-1.5947
2009-11-09,9.1479
2009-11-18,4.2146
2009-11-19,-2.9412000000000003
2009-11-23,-8.5227
2009-11-24,-0.6211
2009-11-30,8.3333
2009-12-16,19.6875
2009-12-31,0.9038
2010-01-05,-8.2803
2010-01-07,3.0816
2010-01-08,2.7789
2010-01-12,2.2532
2010-01-13,2.1234
2010-01-29,-9.9255
2010-02-02,-3.027
2010-02-08,0.494
2010-02-26,6.5475
2010-03-02,11.2416
2010-03-05,-9.1629
2010-03-08,4.9398
2010-03-09,6.1709
2010-03-15,3.4277
2010-03-24,-16.4265
2010-03-29,-0.4526
2010-03-30,2.0567
2010-04-01,7.4247
2010-04-08,11.5719
2010-04-13,-11.8938
2010-04-19,-0.683
2010-04-28,-0.8091
2010-05-10,-2.9772
2010-05-11,-1.0088
2010-05-12,-1.5499
2010-05-13,0.0647
2010-05-14,-1.4870999999999999
2010-05-17,3.2159
2010-05-19,-17.3167
2010-05-25,-6.2804
2010-06-02,3.2276
2010-06-03,-0.2385
2010-06-04,-5.8699
2010-06-08,3.8375
2010-06-17,16.25
2010-06-21,4.0206
2010-06-24,-10.3371
2010-07-21,4.411
2010-07-27,-3.6726
2010-07-28,0.5482
2010-08-03,14.9938
2010-08-11,-9.3534
2010-08-23,-5.3971
2010-08-24,0.1257
2010-09-01,-14.1817
2010-09-24,17.0518
2010-10-19,63.5682
2010-10-22,8.2799
2010-10-25,0.5926
2010-10-26,0.3086
2010-10-27,-11.8848
2010-10-29,15.9791
2010-11-05,1.8334000000000001
2010-11-08,-2.2975
2010-11-09,2.3102
2010-11-10,-3.9516
2010-11-15,-10.1875
2010-11-16,-1.0284
2010-11-17,-11.838799999999999
2010-11-18,7.1429
2010-11-29,34.6333
2010-12-01,21.54
2010-12-02,5.0112
2010-12-03,-3.3463
2010-12-06,-17.7622
2010-12-14,31.0433
2010-12-29,6.4531
2010-12-31,-2.0294
2011-01-04,-3.0446
2011-01-05,1.6852
2011-01-06,1.2135
2011-01-07,0.3042
2011-01-11,3.0508
2011-01-12,-1.2292
2011-01-13,5.5215
2011-01-14,2.6744
2011-01-18,-2.9283
2011-01-21,2.8
2011-01-26,-8.1874
2011-01-28,-3.1167
2011-02-01,-1.2576
2011-02-03,8.0018
2011-02-04,-4.1019
2011-02-10,-7.7705
2011-02-14,-3.5072
2011-02-23,10.4436
2011-02-24,-0.417
2011-02-25,1.8755
2011-03-01,7.7391
2011-03-03,7.1251
2011-03-07,9.1212
2011-03-08,-7.1525
2011-03-09,-6.0145
2011-03-10,-7.3914
2011-03-16,0.0
2011-03-17,-0.7288
2011-03-22,17.6986
2011-03-24,9.0554
2011-03-30,2.7012
2011-03-31,0.2483
2011-04-28,-10.421
2011-05-03,-3.6611000000000002
2011-05-06,-16.8606
2011-05-09,1.1474
2011-05-19,-11.1132
2011-05-26,9.6493
2011-05-31,-0.4826
2011-06-17,-35.7041
2011-06-21,44.0994
2011-06-23,-3.1199
2011-07-05,22.4894
2011-07-11,-3.5544000000000002
2011-07-13,-3.1564
2011-07-14,3.7037
2011-07-19,2.5714
2011-08-23,-22.258
2011-12-22,-30.4333
2011-12-28,17.1254
2012-01-05,-3.2568
2012-01-06,2.2727
2012-02-17,-28.1111
2012-03-02,14.9536
2012-03-09,10.2521
2012-03-13,-4.878
2012-04-03,7.9487
2012-04-13,-14.9644
2012-04-23,2.2346
2012-04-27,-4.3716
2012-05-07,-2.8571
2012-06-21,-8.3456
2012-06-28,-4.9539
2012-07-03,3.2496
2012-07-05,-0.5927
2012-07-16,-6.0444
2012-07-19,37.8775
2012-08-31,-3.5074
2012-09-14,47.8947
2012-09-18,6.339
2012-09-26,-14.1602
2012-11-06,-12.4756
2012-11-12,-10.9131
2012-11-13,1.0
2012-11-16,32.1782
2012-11-19,-3.1835
2012-11-26,5.9961
2012-12-05,-5.7482
2012-12-13,5.7115
2012-12-27,4.5215
2012-12-28,9.517
2012-12-31,13.6
2013-01-09,4.6215
2013-01-10,-4.8212
2013-01-11,-1.8388
2013-01-14,4.4218
2013-01-18,-3.7946999999999997
2013-01-22,0.4034
2013-01-24,5.8571
2013-01-31,-0.8097
2013-02-04,-6.5306
2013-02-06,-1.8468
2013-02-08,-0.139
2013-02-11,0.9653
2013-02-12,-0.9836
2013-02-14,-3.9922
2013-02-27,-5.8021
2013-02-28,3.8292
2013-03-01,-7.1979
2013-03-04,2.2800000000000002
2013-03-06,10.1667
2013-03-07,-6.2027
2013-03-14,-6.4516
2013-03-19,1.3793
2013-03-20,-0.0319
2013-03-21,-1.4992
2013-03-22,-3.3895
2013-03-25,-1.4971999999999999
2013-03-26,-2.7223
2013-03-28,-0.3731
2013-04-02,5.6531
2013-04-03,-7.8321
2013-04-11,-18.2692
2013-04-12,-0.4706
2013-04-22,2.9255
2013-05-02,14.6569
2013-05-06,-2.6418
2013-05-08,-5.2855
2013-05-09,5.2546
2013-05-14,-5.6373
2013-05-16,4.0055
2013-05-17,-2.2082
2013-06-07,17.2849
2013-06-10,-2.4524
2013-06-18,-12.9934
2013-06-26,-3.4972
2013-06-28,8.0173
2013-07-05,-4.8705
2013-07-11,0.0
2013-07-18,-2.9412000000000003
2013-07-23,3.7037
2013-07-25,2.1645
2013-07-31,21.0805
2013-08-01,-4.287
2013-08-07,4.3876
2013-08-08,-4.5753
2013-08-13,-0.1032
2013-08-19,5.6378
2013-08-20,0.8696
2013-08-21,12.3599
2013-08-22,4.4979
2013-08-23,1.083
2013-08-26,-1.4163999999999999
2013-08-27,-5.1022
2013-08-28,1.5528
2013-08-29,2.0451
2013-08-30,-1.1051
2013-09-03,-0.1515
2013-09-04,1.6218
2013-09-05,-1.7452
2013-09-06,2.7356
2013-09-09,4.7337
2013-09-10,4.3785
2013-09-11,14.7497
2013-09-12,-6.9575
2013-09-13,3.5488
2013-09-16,-12.8519
2013-09-17,19.382
2013-09-18,5.0441
2013-09-19,-2.338
2013-09-20,-2.5229
2013-09-23,-4.4706
2013-09-24,0.7389
2013-09-25,8.5575
2013-09-26,14.1892
2013-09-27,-4.0064
2013-09-30,6.6393
2013-10-01,-7.1291
2013-10-02,2.0747
2013-10-03,6.8407
2013-10-04,13.6674
2013-10-07,-4.6025
2013-10-08,-3.9309
2013-10-09,-4.6396
2013-10-10,-0.4189
2013-10-11,1.9231
2013-10-15,17.1698
2013-10-16,-1.8519
2013-10-17,-1.0664
2013-10-18,3.068
2013-10-21,-2.2526
2013-10-22,-0.4527
2013-10-23,6.7383
2013-10-24,5.4222
2013-10-25,0.9093
2013-10-28,0.4824
2013-10-29,-2.1739
2013-10-30,-8.2222
2013-10-31,-2.0178
2013-11-01,8.9786
2013-11-04,1.1243
2013-11-05,-2.4853
2013-11-06,-2.5534
2013-11-07,6.1895
2013-11-08,5.787
2013-11-11,-4.7002
2013-11-12,-1.5796999999999999
2013-11-13,-1.1478
2013-11-14,-5.598
2013-11-15,-0.32
2013-11-18,-9.5506
2013-11-19,13.1877
2013-11-20,-5.3013
2013-11-21,-0.4294
2013-11-22,-2.7279999999999998
2013-11-25,-15.3846
2013-11-26,-18.1818
2013-11-27,12.6775
2013-11-29,9.8747
2013-12-02,-13.244
2013-12-03,-2.5431
2013-12-04,-3.2876
2013-12-05,6.5701
2013-12-06,-2.3316
2013-12-09,0.6444
2013-12-10,3.6088
2013-12-11,1.1236
2013-12-12,-3.8889
2013-12-13,-0.578
2013-12-16,-2.907
2013-12-17,1.7964
2013-12-18,-4.7059
2013-12-19,-1.2346
2013-12-20,25.0
2013-12-23,3.4
2013-12-26,1.5474
2013-12-27,-4.4762
2013-12-30,-3.0907
2013-12-31,0.823
2014-01-02,-3.7755
2014-01-03,5.3354
2014-01-06,-5.1155
2014-01-07,2.8117
2014-01-08,-6.0888
2014-01-09,1.8681
2014-01-10,-2.3731999999999998
2014-01-13,-1.0843
2014-01-14,2.304
2014-01-15,17.9281
2014-01-16,-4.6296
2014-01-17,-7.3908
2014-01-21,0.747
2014-01-22,-3.5185
2014-01-23,-0.7752
2014-01-24,3.4239
2014-01-27,-2.2596
2014-01-28,-3.2258
2014-01-29,18.2222
2014-01-30,2.4436
2014-01-31,0.992
2014-02-03,-1.8906
2014-02-04,-2.2222
2014-02-05,-4.6402
2014-02-06,-1.0924
2014-02-07,0.4016
2014-02-10,-3.7
2014-02-11,3.2191
2014-02-12,-2.4145
2014-02-13,1.0309
2014-02-14,-0.3189
2014-02-18,-3.263
2014-02-19,-2.295
2014-02-20,15.8871
2014-02-21,-1.8692
2014-02-24,0.0
2014-02-25,0.0
2014-02-26,-0.9524
2014-02-27,-5.7692
2014-02-28,3.0612
2014-03-03,1.9802
2014-03-04,21.3592
2014-03-05,-31.37
2014-03-06,11.715
2014-03-07,-6.5801
2014-03-10,1.1937
2014-03-11,-0.9934
2014-03-12,-3.3445
2014-03-13,5.0606
2014-03-14,-2.2918
2014-03-17,1.0112
2014-03-18,1.2444
2014-03-19,0.7485
2014-03-20,-4.2666
2014-03-21,-1.1249
2014-03-24,8.5253
2014-03-25,2.9724
2014-03-26,-3.8144
2014-03-27,-1.1455
2014-03-28,-4.3708
2014-03-31,-1.3605
2014-04-01,1.8391
2014-04-02,2.9345
2014-04-03,8.5526
2014-04-04,-1.2121
2014-04-07,-6.135
2014-04-08,-1.5795
2014-04-09,2.3796
2014-04-10,-1.6216
2014-04-11,-1.8681
2014-04-14,2.5756
2014-04-15,-0.1092
2014-04-16,-0.1093
2014-04-17,-3.1729
2014-04-21,-1.2076
2014-04-22,1.2224
2014-04-23,-0.226
2014-04-24,-2.8313
2014-04-25,1.3986
2014-04-28,1.6092
2014-04-29,1.6968
2014-04-30,-1.5573000000000001
2014-05-01,-2.3588
2014-05-02,1.6057000000000001
2014-05-05,2.3918
2014-05-06,0.6674
2014-05-07,-0.297
2014-05-08,-5.3543
2014-05-09,-0.4684
2014-05-12,0.9412
2014-05-13,3.0303
2014-05-14,-2.7149
2014-05-15,0.9302
2014-05-16,-0.8065
2014-05-19,-1.2776
2014-05-20,-1.1764999999999999
2014-05-21,0.0
2014-05-22,2.1429
2014-05-23,-2.4257
2014-05-27,0.5748
2014-05-28,-3.3254
2014-05-29,1.3514
2014-05-30,1.2121
2014-06-02,-7.2605
2014-06-03,4.8588000000000005
2014-06-04,-3.5252
2014-06-05,2.1222
2014-06-06,3.75
2014-06-09,4.5783000000000005
2014-06-10,5.1411
2014-06-11,0.3698
2014-06-12,0.655
2014-06-13,0.1966
2014-06-16,-0.5209
2014-06-17,4.5702
2014-06-18,-0.1041
2014-06-19,4.1667
2014-06-20,8.0
2014-06-23,-2.7778
2014-06-24,-2.6667
2014-06-25,-4.1096
2014-06-26,10.2041
2014-06-27,-2.5926
2014-06-30,2.2814
2014-07-07,-14.0335
2014-07-08,-4.2162
2014-07-09,-1.0158
2014-07-10,1.1403
2014-07-11,-1.5643
2014-07-14,1.9327
2014-07-15,-3.6376
2014-07-16,-0.8891
2014-07-17,-1.5293999999999999
2014-07-18,2.8674
2014-07-21,-0.9292
2014-07-22,-1.3848
2014-07-23,0.0966
2014-07-24,-1.3064
2014-07-25,0.0978
2014-07-28,2.1865
2014-07-29,0.0
2014-07-30,0.0
2014-07-31,0.7868
2014-08-01,-4.049
2014-08-04,0.8516
2014-08-05,-1.2214
2014-08-06,2.5798
2014-08-07,-4.7619
2014-08-08,0.0
2014-08-11,-2.5
2014-08-12,0.0
2014-08-13,0.0
2014-08-14,-0.7692
2014-08-15,1.2032
2014-08-18,-2.2102
2014-08-19,-1.3708
2014-08-20,6.949
2014-08-21,1.1139000000000001
2014-08-22,-2.4021
2014-08-25,0.9563
2014-08-26,2.4457
2014-08-27,-2.1902
2014-08-28,-2.495
2014-08-29,-3.3694
2014-09-02,-1.6447
2014-09-03,-1.1371
2014-09-04,0.1353
2014-09-05,-0.228
2014-09-08,-2.6158
2014-09-09,2.0862
2014-09-10,-0.545
2014-09-12,-1.7808000000000002
2014-09-15,3.9052
2014-09-16,0.9396
2014-09-17,1.0638
2014-09-18,-4.6053
2014-09-19,-3.8879
2014-09-22,-0.9777
2014-09-23,-9.1304
2014-09-24,0.4785
2014-09-25,-7.9365
2014-09-26,3.9978
2014-09-29,3.5955
2014-09-30,-5.101
2014-10-01,-3.0038
2014-10-02,-4.4658999999999995
2014-10-03,-5.7325
2014-10-06,-4.0179
2014-10-07,-2.2879
2014-10-08,-2.3929
2014-10-09,11.7701
2014-10-13,-15.0943
2014-10-14,-17.7778
2014-10-15,-12.8716
2014-10-16,14.7732
2014-10-17,23.2432
2014-10-20,-5.7018
2014-10-21,-6.0465
2014-10-22,-9.1584
2014-10-23,8.4469
2014-10-24,-7.8204
2014-10-27,-1.3288
2014-10-28,4.9206
2014-10-29,5.3151
2014-10-30,-11.2813
2014-10-31,-0.7045
2014-11-03,-1.8092000000000001
2014-11-04,-7.8035
2014-11-05,-2.9389
2014-11-06,-3.048
2014-11-07,12.5963
2014-11-10,-2.6627
2014-11-11,-5.1672
2014-11-12,-1.1819
2014-11-13,-6.7099
2014-11-14,4.1721
2014-11-17,-5.2149
2014-11-18,3.6532
2014-11-19,-5.9023
2014-11-20,-2.0984
2014-11-21,-0.4379
2014-11-24,1.4815
2014-11-25,2.1898
2014-11-26,-3.5714
2014-11-28,-12.592600000000001
2014-12-01,-16.5254
2014-12-02,7.1066
2014-12-03,9.9526
2014-12-04,-9.4828
2014-12-05,-1.131
2014-12-08,-12.342
2014-12-09,15.3846
2014-12-10,-9.7619
2014-12-12,-5.0132
2014-12-15,-5.7292
2014-12-16,6.0773
2014-12-17,-5.7292
2014-12-18,-6.8877
2014-12-19,5.6962
2014-12-22,15.5689
2014-12-23,-1.5544
2014-12-24,-3.1579
2014-12-26,0.0
2014-12-29,-4.8913
2014-12-30,-0.3571
2014-12-31,3.2258
2015-01-02,-4.0972
2015-01-05,-2.5705999999999998
2015-01-06,7.0234
2015-01-07,-3.4375
2015-01-08,-13.700099999999999
2015-01-09,13.3333
2015-01-12,-11.7647
2015-01-13,-3.75
2015-01-14,1.1255
2015-01-15,-4.1096
2015-01-16,-2.1429
2015-01-20,-13.1387
2015-01-21,-6.6176
2015-01-22,7.9865
2015-01-23,-0.9375
2015-01-26,-3.5225999999999997
2015-01-27,-3.1063
2015-01-28,-1.0124
2015-01-29,-1.0795
2015-01-30,-9.9368
2015-02-03,6.3138
2015-02-05,5.5789
2015-02-06,8.0682
2015-02-10,-7.4658
2015-02-11,-1.1932
2015-02-13,13.743500000000001
2015-02-18,1.9211
2015-02-20,-0.1488
2015-02-25,16.0457
2015-02-26,-22.0462
2015-02-27,15.1016
2015-03-02,-10.687
2015-03-03,-5.9829
2015-03-04,36.3636
2015-03-06,-26.6667
2015-03-09,15.4545
2015-03-10,2.3622
2015-03-11,0.0
2015-03-12,4.4712
2015-03-13,-0.5062
2015-03-16,8.1406
2015-03-17,-1.6681
2015-03-18,5.7851
2015-03-20,3.9474
2015-03-24,13.9241
2015-03-25,-6.6667
2015-03-26,1.1905000000000001
2015-03-27,-0.5147
2015-03-30,-5.5062999999999995
2015-03-31,-8.642900000000001
2015-04-06,1.7123
2015-04-07,-1.0101
2015-04-08,-0.6803
2015-04-09,8.9041
2015-04-13,-5.0314
2015-04-15,-1.2003
2015-04-16,0.5446
2015-04-20,-6.6667
2015-04-22,-10.0
2015-04-23,-10.0694
2015-04-24,-2.9233000000000002
2015-04-27,10.7386
2015-04-29,-9.6973
2015-04-30,-3.6364
2015-05-01,-0.9434
2015-05-04,14.2857
2015-05-05,0.8333
2015-05-06,-9.0909
2015-05-07,-10.0
2015-05-08,10.7955
2015-05-11,-13.3903
2015-05-13,27.3684
2015-05-15,-1.5495999999999999
2015-05-18,-18.5729
2015-05-19,14.9485
2015-05-20,-10.3139
2015-05-21,2.5
2015-05-22,-2.439
2015-05-26,15.0
2015-05-27,6.087
2015-05-28,-19.6721
2015-06-01,0.0
2015-06-02,-3.0612
2015-06-04,7.3684
2015-06-05,-11.7647
2015-06-08,-2.7778
2015-06-09,4.1429
2015-06-10,1.5089000000000001
2015-06-12,1.9595
2015-06-15,-13.055
2015-06-16,2.439
2015-06-17,3.9435000000000002
2015-06-18,-4.2233
2015-06-19,4.6338
2015-06-22,13.1429
2015-06-23,-11.4899
2015-06-26,-0.7133
2015-07-01,-8.046
2015-07-02,2.0313
2015-07-06,0.3063
2015-07-13,-6.7176
2015-07-14,-3.928
2015-07-16,1.9590999999999998
2015-07-20,-5.0961
