ticker,FNKLF US Equity
2006-11-07,15.1424
2006-11-15,-10.4167
2006-11-21,-12.7907
2006-11-24,0.1333
2006-11-27,-2.7963
2006-11-29,-7.0719
2006-11-30,30.2561
2006-12-01,-0.4102
2006-12-04,26.3352
2006-12-05,-1.293
2006-12-06,5.7068
2006-12-07,-4.3103
2006-12-08,5.9122
2006-12-11,-1.3291
2006-12-12,-6.3147
2006-12-13,1.2192
2006-12-19,15.4545
2006-12-21,-11.811
2006-12-22,-0.2679
2006-12-27,-6.0318
2006-12-28,3.8466
2006-12-29,-6.422
2007-01-03,-0.2328
2007-01-05,-1.8056999999999999
2007-01-08,11.6212
2007-01-09,7.5870999999999995
2007-01-10,-4.3333
2007-01-11,4.5296
2007-01-12,14.6667
2007-01-16,9.0116
2007-01-17,-10.6667
2007-01-18,7.1922
2007-01-19,15.681799999999999
2007-01-22,-1.6249
2007-01-23,1.2006000000000001
2007-01-24,-0.2569
2007-01-25,-6.2879
2007-01-26,4.7696
2007-01-29,1.2346
2007-01-30,-1.7073
2007-01-31,0.4963
2007-02-01,0.6173
2007-02-02,-6.5031
2007-02-05,-1.5748
2007-02-06,-2.6667
2007-02-07,-6.7123
2007-02-08,0.5874
2007-02-09,9.0511
2007-02-12,-2.2758
2007-02-13,-3.2877
2007-02-14,0.3984
2007-02-15,9.3378
2007-02-16,1.9355
2007-02-20,-1.962
2007-02-21,-1.6139000000000001
2007-02-22,3.6745
2007-02-23,3.7975
2007-02-26,14.6341
2007-02-27,-14.3617
2007-02-28,14.309
2007-03-01,-2.3976
2007-03-02,-2.9088000000000003
2007-03-05,9.9986
2007-03-06,8.2817
2007-03-07,-4.2965
2007-03-08,4.087
2007-03-09,-0.447
2007-03-12,-1.9417
2007-03-13,-8.1188
2007-03-14,3.9871
2007-03-15,6.7358
2007-03-16,-6.3107
2007-03-19,0.0
2007-03-20,-4.1451
2007-03-21,6.9054
2007-03-22,-1.6054
2007-03-23,0.2248
2007-03-26,5.108
2007-03-27,5.3659
2007-03-28,-6.0185
2007-03-29,0.2648
2007-03-30,-1.4801
2007-04-02,1.9636
2007-04-03,0.7703
2007-04-04,0.9525
2007-04-05,6.7308
2007-04-09,4.955
2007-04-10,2.1459
2007-04-11,-4.0494
2007-04-12,2.4687
2007-04-13,-2.5641
2007-04-16,7.0175
2007-04-17,-1.6393
2007-04-18,-0.8906
2007-04-19,0.0578
2007-04-20,9.354
2007-04-23,10.2733
2007-04-24,0.6969
2007-04-25,-1.7907
2007-04-26,-8.0419
2007-04-27,4.5977
2007-04-30,-1.0348
2007-05-01,2.4521
2007-05-02,11.5742
2007-05-03,10.066
2007-05-04,-3.5080999999999998
2007-05-07,3.0488
2007-05-08,-4.4379
2007-05-09,-2.6393
2007-05-10,-5.2389
2007-05-11,7.047
2007-05-14,-6.5831
2007-05-15,-0.344
2007-05-16,-10.7669
2007-05-17,5.1698
2007-05-18,4.0545
2007-05-22,-1.5043
2007-05-23,-3.374
2007-05-24,-9.1168
2007-05-25,6.2042
2007-05-29,8.5445
2007-05-30,-2.8228
2007-05-31,0.427
2007-06-01,4.8326
2007-06-04,-2.6493
2007-06-05,-1.7361
2007-06-06,-1.0733
2007-06-07,-11.2738
2007-06-08,1.8519
2007-06-11,-3.1621
2007-06-12,-9.7653
2007-06-13,2.7253
2007-06-14,7.2105
2007-06-15,4.5179
2007-06-18,-0.1965
2007-06-19,-3.5338000000000003
2007-06-20,-0.4082
2007-06-21,-1.2295
2007-06-22,-0.8299
2007-06-25,-2.8452
2007-06-26,-5.7117
2007-06-27,-1.1419
2007-06-28,4.73
2007-06-29,0.5845
2007-07-03,3.5088
2007-07-05,0.1589
2007-07-06,-1.7134
2007-07-09,14.9252
2007-07-10,-8.0665
2007-07-11,0.5296
2007-07-12,4.9592
2007-07-13,-0.5019
2007-07-16,-3.9435000000000002
2007-07-17,-0.8332
2007-07-18,0.6212
2007-07-19,3.2641999999999998
2007-07-20,-1.529
2007-07-23,4.2652
2007-07-24,-7.9714
2007-07-25,0.4149
2007-07-26,-4.313
2007-07-27,1.7598
2007-07-30,-1.5171999999999999
2007-07-31,2.1277
2007-08-01,-9.2141
2007-08-02,-1.0051
2007-08-03,-6.3204
2007-08-07,-7.3044
2007-08-08,7.5894
2007-08-09,-7.2048
2007-08-10,-10.6478
2007-08-13,5.3182
2007-08-14,-14.8324
2007-08-15,-7.2044
2007-08-16,-5.3427
2007-08-17,7.6923
2007-08-20,0.2857
2007-08-21,2.5641
2007-08-22,9.1146
2007-08-23,6.6905
2007-08-24,10.6554
2007-08-27,-5.6604
2007-08-28,-10.2857
2007-08-29,5.0955
2007-08-30,-5.2727
2007-08-31,1.4075
2007-09-04,-2.8391
2007-09-05,1.9481000000000002
2007-09-06,-3.1847
2007-09-07,-2.1053
2007-09-10,-3.2258
2007-09-11,4.8611
2007-09-12,-3.3113
2007-09-13,6.1644
2007-09-14,0.6452
2007-09-17,4.4872
2007-09-18,6.6028
2007-09-19,2.4387
2007-09-20,2.2472
2007-09-21,-3.8118
2007-09-24,2.8204000000000002
2007-09-25,-0.7014
2007-09-26,-4.8885
2007-09-27,-3.2941
2007-09-28,5.7938
2007-10-01,-0.8409
2007-10-02,-2.5875
2007-10-03,0.9524
2007-10-04,-2.4764
2007-10-05,-2.0556
2007-10-09,7.3302
2007-10-10,-6.2545
2007-10-11,15.9509
2007-10-12,2.6455
2007-10-15,-4.549
2007-10-16,-0.9586
2007-10-17,-1.0701
2007-10-18,-3.2036
2007-10-19,-0.3132
2007-10-22,-6.2259
2007-10-23,1.4771
2007-10-24,-4.5618
2007-10-25,1.8868
2007-10-26,7.1451
2007-10-29,8.0225
2007-10-30,-4.5333
2007-10-31,4.5251
2007-11-01,5.0975
2007-11-02,-0.5276
2007-11-05,-3.1697
2007-11-06,-2.0789
2007-11-07,-1.867
2007-11-08,0.1648
2007-11-09,0.8228
2007-11-12,-4.0261
2007-11-13,0.3401
2007-11-14,2.3729
2007-11-15,-4.1391
2007-11-16,-0.2303
2007-11-19,-1.9475
2007-11-20,-5.9216999999999995
2007-11-21,-5.3562
2007-11-23,-0.1983
2007-11-26,-4.2384
2007-11-27,-11.4627
2007-11-28,3.4954
2007-11-29,11.2736
2007-11-30,1.3311
2007-12-03,-1.5897000000000001
2007-12-04,-12.2598
2007-12-05,1.3953
2007-12-06,0.9174
2007-12-07,0.0
2007-12-10,2.9545
2007-12-11,-2.8698
2007-12-12,-0.9848
2007-12-13,-1.9127999999999998
2007-12-14,-4.3682
2007-12-17,-0.2957
2007-12-19,-8.3751
2007-12-20,4.442
2007-12-21,4.2958
2007-12-24,-2.623
2007-12-27,7.3864
2007-12-28,1.5089000000000001
2007-12-31,-1.1583
2008-01-03,1.5625
2008-01-04,-3.2308
2008-01-07,-6.0413
2008-01-09,-3.5533
2008-01-10,0.0219
2008-01-11,-2.8283
2008-01-14,-1.6245
2008-01-15,-8.8991
2008-01-16,11.644
2008-01-17,-6.0435
2008-01-18,-11.2324
2008-01-22,-0.1082
2008-01-23,-2.0842
2008-01-24,10.5736
2008-01-25,0.5
2008-01-28,-4.0796
2008-01-29,4.8107
2008-02-01,-3.8971
2008-02-05,-2.8836
2008-02-06,-1.8822999999999999
2008-02-07,2.675
2008-02-11,4.2105
2008-02-12,2.0581
2008-02-13,-5.8765
2008-02-15,1.2355
2008-02-19,2.3890000000000002
2008-02-20,-1.4963
2008-02-21,9.0628
2008-02-22,-0.4367
2008-02-25,15.329
2008-02-26,3.9679
2008-02-27,1.1173
2008-02-28,0.2053
2008-02-29,3.0445
2008-03-03,-4.5455
2008-03-04,-12.6984
2008-03-05,9.4318
2008-03-06,-1.4746000000000001
2008-03-07,-3.0354
2008-03-10,-4.9565
2008-03-11,-3.3852
2008-03-12,6.0369
2008-03-13,-4.8895
2008-03-14,-0.0587
2008-03-17,-5.1086
2008-03-18,-5.0495
2008-03-19,1.3947
2008-03-20,-5.6948
2008-03-24,-1.8538999999999999
2008-03-25,11.1111
2008-03-26,-2.875
2008-03-27,0.0515
2008-03-28,2.0839
2008-04-01,-10.2445
2008-04-02,-1.3056
2008-04-03,0.441
2008-04-04,0.4107
2008-04-07,1.4809999999999999
2008-04-08,2.2933
2008-04-10,-2.8668
2008-04-11,-1.5247000000000002
2008-04-14,-5.2699
2008-04-15,4.4085
2008-04-16,3.2457
2008-04-17,-5.411
2008-04-18,0.0
2008-04-21,1.8824
2008-04-22,-2.627
2008-04-29,-3.7058999999999997
2008-04-30,2.3399
2008-05-02,-2.7978
2008-05-06,4.952
2008-05-07,-4.6889
2008-05-08,2.2587
2008-05-09,-4.9622
2008-05-12,7.8637
2008-05-13,-3.3353
2008-05-14,-1.0687
2008-05-15,-5.4321
2008-05-20,1.3381
2008-05-21,-0.8052
2008-05-23,-4.1558
2008-05-27,2.2527
2008-05-28,-4.5387
2008-05-29,2.7243
2008-06-02,-1.3514
2008-06-03,-3.5616
2008-06-04,0.9943
2008-06-05,3.5513
2008-06-09,-8.8625
2008-06-10,-1.0432
2008-06-12,-1.2612999999999999
2008-06-17,-2.2307
2008-06-18,-3.4321
2008-06-19,-5.3312
2008-06-23,-7.6792
2008-06-24,6.9547
2008-06-27,-2.7004
2008-06-30,-3.4414
2008-07-02,-0.2989
2008-07-07,5.3506
2008-07-08,-5.9545
2008-07-14,0.0466
2008-07-16,-8.4923
2008-07-18,-6.9667
2008-07-21,2.4050000000000002
2008-07-23,3.7096
2008-07-24,-12.7123
2008-07-25,4.0684
2008-07-29,6.0623
2008-07-30,-1.9231
2008-08-01,1.9607999999999999
2008-08-05,1.9231
2008-08-07,4.8218
2008-08-12,-5.725
2008-08-13,5.0119
2008-08-14,-8.9394
2008-08-18,-14.3095
2008-08-19,4.3366
2008-08-20,11.6625
2008-08-26,-16.9444
2008-09-03,-3.9465
2008-09-05,-10.8635
2008-09-08,-14.8828
2008-09-09,-4.5434
2008-09-10,3.9904
2008-09-11,-8.2755
2008-09-15,1.6129
2008-09-17,-6.8948
2008-09-18,-0.1066
2008-09-22,10.9333
2008-09-24,-3.0769
2008-09-29,-19.990099999999998
2008-10-01,-1.7979
2008-10-06,-54.419200000000004
2008-10-07,51.8006
2008-10-08,-7.2993
2008-10-09,-9.6457
2008-10-10,-23.6383
2008-10-14,0.428
2008-10-15,26.4205
2008-10-16,-22.9213
2008-10-17,-13.7026
2008-10-20,-35.1351
2008-10-21,33.3333
2008-10-22,25.0
2008-11-03,-8.75
2008-11-05,53.4247
2008-11-10,-1.5625
2008-11-11,-17.8005
2008-11-20,-36.6897
2008-12-01,51.1983
2008-12-05,-30.8357
2008-12-10,30.0
2008-12-15,-7.6923
2008-12-18,19.4444
2008-12-19,-1.1628
2008-12-22,-10.8824
2008-12-23,-26.0726
2008-12-24,-14.2857
2008-12-29,12.5
2008-12-30,0.0
2009-01-02,107.4074
2009-01-05,12.5
2009-01-06,59.8214
2009-01-09,-9.6214
2009-01-14,-38.2555
2009-01-16,37.0412
2009-01-20,-24.6753
2009-01-28,17.2414
2009-01-30,-1.4706000000000001
2009-02-06,-1.4925
2009-02-11,2.2727
2009-02-12,14.0741
2009-02-19,-15.5844
2009-03-13,-1.8269
2009-03-19,-11.4594
2009-03-20,15.9292
2009-03-23,-8.3969
2009-03-30,1.6667
2009-04-02,-3.791
2009-04-09,14.164
2009-04-13,29.8507
2009-04-14,18.3908
2009-04-15,-5.8252
2009-04-16,-9.6649
2009-04-17,-13.1241
2009-04-20,2.4631
2009-04-21,-13.0609
2009-04-24,23.318
2009-04-28,4.0359
2009-04-29,1.7241
2009-05-05,16.1723
2009-05-06,8.5714
2009-05-07,-3.8074
2009-05-08,-7.7998
2009-05-11,39.899
2009-05-12,8.6643
2009-05-14,-24.1279
2009-05-15,8.5933
2009-05-19,-10.4839
2009-05-21,19.0315
2009-05-22,-7.6632
2009-05-29,-6.5574
2009-06-01,4.8246
2009-06-04,7.2699
2009-06-08,1.804
2009-06-09,3.8314
2009-06-11,24.7232
2009-06-15,-16.8639
2009-06-16,20.0178
2009-06-17,-23.6101
2009-06-22,-33.2363
2009-06-23,4.6512
2009-06-26,10.0
2009-07-02,-0.6313
2009-07-20,15.3748
2009-07-22,-3.6894
2009-07-23,-3.3162
2009-07-27,18.2732
2009-07-31,-4.0
2009-08-04,5.0
2009-08-05,26.1905
2009-08-06,-7.5472
2009-08-07,-4.7619
2009-08-10,0.0
2009-08-11,-6.3393
2009-08-25,-11.9161
2009-08-27,-5.7359
2009-08-28,10.2181
2009-09-02,5.8333
2009-09-22,-0.7874
2009-10-06,-9.8214
2009-10-09,5.6106
2009-10-15,-7.0833
2009-10-22,11.6592
2009-10-26,-9.488
2009-10-27,-0.1664
2009-10-28,-18.2222
2009-11-09,26.4946
2009-11-12,-1.8797000000000001
2009-11-13,-3.9956
2009-11-17,3.0787
2009-11-20,-4.5907
2009-11-23,-6.3187999999999995
2009-11-24,-4.7649
2009-11-30,-2.2742
2009-12-02,21.2766
2009-12-09,-8.7719
2009-12-17,-1.6226
2009-12-23,17.2877
2009-12-29,-2.0833
2009-12-30,5.2128
2010-01-04,-4.3984
2010-01-08,17.504
2010-01-12,-2.7903000000000002
2010-01-14,8.3796
2010-01-19,9.355
2010-01-21,-14.375
2010-01-26,-3.8777
2010-01-28,-0.1424
2010-02-01,-1.1407
2010-02-02,7.4519
2010-02-10,-2.0582
2010-02-16,5.1165
2010-02-25,-5.2151
2010-03-03,2.7052
2010-03-04,5.8482
2010-03-08,-11.5985
2010-03-10,6.584
2010-03-11,1.701
2010-03-22,-3.257
2010-04-01,8.2348
2010-04-05,-5.9689
2010-04-06,7.3759
2010-04-07,12.5729
2010-04-08,0.5917
2010-04-09,-3.5294
2010-04-12,0.6098
2010-04-13,-0.6061
2010-04-14,0.0
2010-04-15,-3.0488
2010-04-20,-2.3192
2010-04-23,-3.6217
2010-04-27,-7.1399
2010-04-28,-0.7194
2010-04-29,0.7246
2010-05-07,-13.6691
2010-05-10,8.3333
2010-05-12,-1.25
2010-05-13,1.2658
2010-05-17,-3.0769
2010-05-18,-19.5437
2010-05-20,1.1097
2010-05-25,5.3659
2010-05-26,-0.6366
2010-05-28,16.4822
2010-06-02,-4.25
2010-06-11,-11.6971
2010-06-14,1.4193
2010-06-18,2.6239
2010-06-25,5.0
2010-07-06,-5.5195
2010-07-09,-3.7801
2010-07-16,2.2024
2010-07-20,6.9889
2010-08-03,-5.1715
2010-08-09,-4.4776
2010-08-17,2.524
2010-08-25,-11.8406
2010-08-31,-0.5319
2010-09-03,15.9091
2010-09-15,-8.0738
2010-09-16,2.6976
2010-09-22,-4.3983
2010-09-27,1.853
2010-09-29,-7.5282
2010-10-05,22.9986
2010-10-06,2.2614
2010-10-07,6.1489
2010-10-08,26.8293
2010-10-12,-2.1234
2010-10-13,9.1691
2010-10-14,-10.0112
2010-10-18,-3.6667
2010-10-20,-12.4567
2010-10-25,8.4486
2010-10-27,-6.2415
2010-11-04,0.9232
2010-11-05,-3.6109999999999998
2010-11-09,-0.0999
2010-11-10,-6.25
2010-11-11,-0.32
2010-11-16,-10.2729
2010-11-18,0.1789
2010-11-23,-0.5952
2010-11-30,-4.8503
2010-12-01,3.5242
2010-12-03,-3.4043
2010-12-06,-0.1888
2010-12-07,12.1059
2010-12-09,-10.9111
2010-12-10,13.1313
2010-12-13,-11.2723
2010-12-17,24.5912
2010-12-21,11.4589
2010-12-30,1.5399
2011-01-05,21.9001
2011-01-06,3.1101
2011-01-10,-7.0617
2011-01-12,-4.1619
2011-01-19,-0.6773
2011-01-24,0.1203
2011-01-27,-6.4103
2011-02-01,3.6814999999999998
2011-02-07,36.8291
2011-02-08,-8.9016
2011-02-09,-9.639
2011-02-14,9.7874
2011-02-17,8.5476
2011-02-22,-17.5638
2011-02-23,-10.9328
2011-02-24,0.5446
2011-03-07,4.0833
2011-03-09,-0.8006
2011-03-15,-8.3132
2011-03-16,3.5211
2011-03-21,-0.4677
2011-03-28,8.6715
2011-04-04,-1.1399
2011-04-05,12.2863
2011-04-15,-10.6941
2011-04-20,-1.9826000000000001
2011-04-26,1.9417
2011-05-03,6.9841
2011-05-09,-9.9036
2011-05-10,6.3812
2011-05-13,-2.8638
2011-05-24,-2.2709
2011-05-25,7.9494
2011-05-27,-1.0196
2011-05-31,16.5204
2011-06-01,-5.6974
2011-06-02,-2.7778
2011-06-03,0.8571
2011-06-08,-4.5326
2011-06-13,-4.822
2011-06-14,-0.2338
2011-06-16,1.5625
2011-06-17,-4.3077
2011-06-21,2.5723000000000003
2011-06-24,-3.5658
2011-06-29,1.666
2011-07-05,6.235
2011-07-06,2.8593
2011-07-07,8.5589
2011-07-22,-8.3558
2011-08-09,-29.4118
2011-08-11,22.6563
2011-08-30,7.3461
2011-08-31,-2.9272
2011-09-07,-4.1565
2011-09-12,-11.5646
2011-09-15,1.1538
2011-09-26,-22.8137
2011-09-27,25.6158
2011-10-04,-34.1176
2011-10-07,8.9286
2011-10-11,16.8033
2011-10-13,-1.9298
2011-10-26,-1.2522
2011-10-28,16.4251
2011-11-02,2.2303
2011-11-08,4.1603
2011-11-11,-9.7418
2011-11-14,-2.5364
2011-11-18,-0.6645
2011-11-25,-6.3545
2011-12-05,10.7738
2011-12-14,-9.4035
2011-12-15,5.6346
2011-12-21,-6.1202
2011-12-30,-3.8278
2012-01-06,-0.4975
2012-01-12,5.1875
2012-01-18,4.5752
2012-01-24,-14.8295
2012-01-26,17.4116
2012-01-30,15.1705
2012-02-03,4.8841
2012-02-08,-7.9022
2012-03-16,-15.8325
2012-03-19,-1.9417
2012-03-27,6.9307
2012-03-30,2.7778
2012-04-10,-9.9099
2012-04-13,5.1875
2012-04-20,-8.7344
2012-05-02,6.25
2012-05-03,6.8627
2012-05-09,-8.2569
2012-05-11,0.0
2012-05-15,-23.0
2012-05-22,-7.7922
2012-06-04,5.6338
2012-06-05,-5.3333
2012-06-06,7.0423
2012-06-13,-15.7895
2012-06-20,23.4375
2012-06-21,-1.2658
2012-06-27,-16.0256
2012-06-28,-1.2405
2012-06-29,19.0338
2012-07-10,-1.2987
2012-07-13,-13.3224
2012-07-24,-1.8027
2012-07-30,3.285
2012-08-10,16.7446
2012-08-13,-13.461500000000001
2012-08-14,14.3519
2012-08-20,-17.4899
2012-08-29,7.0658
2012-09-05,-15.6737
2012-09-13,26.9565
2012-09-14,-20.5479
2012-09-19,10.3448
2012-09-20,-18.75
2012-09-26,1.9231
2012-09-27,1.8868
2012-09-28,-1.8519
2012-10-02,-7.9009
2012-10-03,24.968
2012-10-15,-12.9098
2012-10-16,7.2941
2012-10-17,0.0
2012-10-22,-12.2807
2012-10-24,35.0
2012-11-01,-10.8333
2012-11-02,4.6729
2012-11-16,-9.0278
2012-11-28,-7.7426
2012-11-29,18.2033
2012-12-05,-20.0
2012-12-06,6.0
2012-12-11,0.3538
2012-12-17,-5.9929
2012-12-18,3.625
2012-12-27,2.2919
2013-01-31,3.7736
2013-02-06,-14.5455
2013-03-11,4.2553
2013-03-25,-24.1071
2013-03-27,21.0084
2013-03-28,-5.8333
2013-05-08,-25.6637
2013-05-24,23.8095
2013-05-31,-30.7692
2013-06-06,2.5463
2013-06-07,8.3521
2013-06-10,-26.6667
2013-08-01,-1.7045
2013-08-14,2.6012
2013-08-26,-14.3662
2013-08-27,-5.2632
2013-08-29,3.8194
2013-09-17,16.7224
2013-09-19,0.2865
2013-09-26,-22.2857
2013-09-27,5.1471
2013-10-02,36.3636
2013-10-25,-31.7949
2013-11-05,-43.985
2013-11-11,26.8456
2013-11-12,1.5873
2013-11-27,-8.3333
2014-01-03,9.0909
2014-01-16,141.6667
2014-01-17,44.8276
2014-04-08,-19.0476
2014-06-16,-11.3971
2014-06-20,-15.3527
2014-07-17,13.7255
2014-08-28,-10.3448
2014-08-29,-21.1538
2014-09-19,-12.1951
2014-10-16,-38.8889
2014-11-25,-27.2727
2014-12-08,37.5
2014-12-19,-27.2727
2014-12-23,33.5938
2014-12-30,-25.1462
2015-01-12,125.0
2015-01-16,-83.3333
2015-01-20,243.75
2015-02-12,-51.5152
2015-03-03,-40.0
2015-03-24,-66.6667
2015-04-20,0.0
2015-05-20,0.0
2015-05-22,0.0
2015-09-16,0.0
2015-10-06,-87.5
2015-11-02,0.0
2015-11-25,0.0
2015-11-30,0.0
2015-12-17,0.0
2015-12-18,0.0
2015-12-22,0.0
2016-04-04,0.0
2016-06-29,0.0
2016-08-29,0.0
2016-10-07,-92.0
2017-07-05,900.0
2017-07-31,0.0
2017-08-01,0.0
2017-09-12,0.0
2017-10-03,0.0
2017-10-04,0.0
2017-10-11,0.0
2017-10-17,900.0
2017-10-30,-90.0
2017-12-20,-90.0
2018-01-12,0.0
2018-01-16,900.0
2018-01-19,0.0
2018-02-01,0.0
2018-02-06,0.0
2018-05-15,0.0
2018-05-24,0.0
2018-06-07,0.0
2018-06-08,0.0
2018-06-22,0.0
2018-07-25,900.0
2018-08-07,-90.0
2018-12-07,0.0
2018-12-13,0.0
2019-01-08,0.0
2019-02-26,0.0
2019-05-28,-99.0
2019-06-12,9900.0
2019-07-24,0.0
2019-09-11,-99.0
2019-11-15,0.0
2019-11-25,0.0
