ticker,AEGY US Equity
2010-06-01,3.2967
2010-06-02,4.2553
2010-06-03,7.1429
2010-06-04,3.8095
2010-06-07,-13.7615
2010-06-08,-9.5745
2010-06-09,14.1176
2010-06-10,-7.2165
2010-06-11,0.0
2010-06-14,3.3333
2010-06-15,-3.3333
2010-06-16,0.1112
2010-06-17,2.2222
2010-06-18,-2.1739
2010-06-21,-5.5556
2010-06-22,-12.9412
2010-06-23,-5.4054
2010-06-24,-1.4285999999999999
2010-06-25,-18.8406
2010-06-28,-29.4643
2010-06-29,18.7342
2010-06-30,-10.4478
2010-07-01,28.5714
2010-07-02,11.1111
2010-07-06,5.0
2010-07-07,-22.2222
2010-07-08,-8.1633
2010-07-09,-33.3333
2010-07-12,-23.3333
2010-07-13,6.5217
2010-07-14,-6.1224
2010-07-15,-13.0435
2010-07-16,-10.0
2010-07-19,11.1111
2010-07-20,200.0
2010-07-21,-16.6667
2010-07-22,-34.4
2010-07-23,32.9268
2010-07-26,8.2569
2010-07-27,-19.4915
2010-07-28,-3.1579
2010-07-29,8.6957
2010-07-30,-5.0
2010-08-02,-5.2632
2010-08-03,0.0
2010-08-04,-1.6667
2010-08-05,1.6949
2010-08-06,0.0
2010-08-09,7.7778
2010-08-10,6.1856
2010-08-11,11.5291
2010-08-12,-22.5245
2010-08-13,1.1236
2010-08-16,-20.0
2010-08-17,4.1667
2010-08-18,-1.3333
2010-08-19,4.0541
2010-08-20,10.3896
2010-08-23,-2.3529
2010-08-24,-1.2048
2010-08-25,-1.2195
2010-08-26,0.0
2010-08-27,4.9383
2010-08-30,4.7059
2010-08-31,-14.6067
2010-09-01,7.8947
2010-09-02,-3.6585
2010-09-03,-1.2658
2010-09-07,-1.9231
2010-09-08,1.9607999999999999
2010-09-09,-1.9231
2010-09-10,-1.3072
2010-09-13,-0.6623
2010-09-14,4.0
2010-09-15,2.5641
2010-09-16,2.5
2010-09-17,7.3171
2010-09-20,2.2727
2010-09-21,-5.5556
2010-09-22,10.5882
2010-09-23,-8.5106
2010-09-24,1.1628
2010-09-27,-1.1494
2010-09-28,0.0
2010-09-29,-1.1628
2010-09-30,-1.7647
2010-10-01,5.3892
2010-10-04,10.2273
2010-10-05,-8.0541
2010-10-06,-0.2102
2010-10-07,0.0
2010-10-08,-5.618
2010-10-11,-1.7856999999999998
2010-10-12,-0.6061
2010-10-13,-2.2104
2010-10-14,-1.4809
2010-10-15,0.0
2010-10-18,0.0
2010-10-19,7.5949
2010-10-20,2.9412000000000003
2010-10-21,-4.0
2010-10-22,7.1429
2010-10-25,-11.1111
2010-10-26,-6.25
2010-10-27,-8.6667
2010-10-28,-8.4854
2010-10-29,-1.0967
2010-11-01,-4.8387
2010-11-02,-18.6441
2010-11-03,-14.5833
2010-11-04,-1.2195
2010-11-05,-11.1111
2010-11-08,-2.7778
2010-11-09,-14.2857
2010-11-10,13.3333
2010-11-11,2.3897
2010-11-12,4.8474
2010-11-15,-4.1096
2010-11-16,0.0
2010-11-17,2.8571
2010-11-18,1.3889
2010-11-19,-4.1096
2010-11-22,-11.4286
2010-11-23,8.0645
2010-11-24,-31.3433
2010-11-26,82.6087
2010-11-29,-16.6667
2010-11-30,-23.4286
2010-12-01,-6.7164
2010-12-02,-2.4
2010-12-03,-5.7377
2010-12-06,0.8696
2010-12-07,-1.7241
2010-12-08,-39.4737
2010-12-09,42.029
2010-12-10,14.2857
2010-12-13,-6.25
2010-12-14,-14.2857
2010-12-15,-3.3333
2010-12-16,-12.6437
2010-12-17,2.6316
2010-12-20,19.2308
2010-12-21,-13.9785
2010-12-22,0.0
2010-12-23,-6.25
2010-12-27,6.6667
2010-12-28,6.25
2010-12-29,-29.4118
2010-12-30,3.3333
2010-12-31,29.0323
2011-01-03,-21.25
2011-01-04,0.0
2011-01-05,0.0
2011-01-06,-4.7619
2011-01-07,-8.3333
2011-01-10,11.818200000000001
2011-01-11,-7.3171
2011-01-12,-10.526299999999999
2011-01-13,-19.6078
2011-01-14,26.8293
2011-01-18,5.7692
2011-01-19,-9.0909
2011-01-20,8.0
2011-01-21,-1.8519
2011-01-24,-3.7736
2011-01-25,-1.9607999999999999
2011-01-26,-10.0
2011-01-27,-11.1111
2011-01-28,-10.0
2011-01-31,5.8333
2011-02-01,-0.2625
2011-02-02,-2.6316
2011-02-03,-2.7027
2011-02-04,4.4444
2011-02-07,-4.2553
2011-02-08,-2.7778
2011-02-09,0.0
2011-02-10,-8.5714
2011-02-11,-9.375
2011-02-14,-17.2414
2011-02-15,-4.1667
2011-02-16,23.913
2011-02-17,-1.7544
2011-02-18,-3.5714
2011-02-22,11.1111
2011-02-23,41.6667
2011-02-24,10.5882
2011-02-25,0.0
2011-02-28,-6.383
2011-03-01,0.0
2011-03-02,0.0
2011-03-03,-24.7727
2011-03-04,2.719
2011-03-07,-23.5294
2011-03-08,26.9231
2011-03-09,-18.1818
2011-03-10,14.8148
2011-03-11,0.0
2011-03-14,0.0
2011-03-15,-6.4516
2011-03-16,6.8966
2011-03-17,-16.0887
2011-03-18,-0.0481
2011-03-21,0.0
2011-03-22,0.0
2011-03-23,0.0
2011-03-24,19.2308
2011-03-25,0.0
2011-03-28,-16.129
2011-03-29,0.0
2011-03-30,3.8462
2011-03-31,0.0
2011-04-01,-22.2222
2011-04-04,0.0
2011-04-05,28.5714
2011-04-06,-22.2222
2011-04-07,0.0
2011-04-08,33.3333
2011-04-11,-10.7143
2011-04-12,0.0
2011-04-13,0.0
2011-04-14,8.0
2011-04-15,-21.8519
2011-04-18,-0.4739
2011-04-19,4.7619
2011-04-20,-4.5455
2011-04-21,0.0
2011-04-25,0.0
2011-04-26,0.0
2011-04-27,-4.7619
2011-04-28,-10.0
2011-04-29,-5.5556
2011-05-02,0.0
2011-05-03,0.0
2011-05-04,-5.8824
2011-05-05,0.0
2011-05-06,0.0
2011-05-09,0.0
2011-05-10,0.0
2011-05-11,-6.25
2011-05-12,0.0
2011-05-13,-6.6667
2011-05-16,-6.4286
2011-05-17,0.3817
2011-05-18,-0.3802
2011-05-19,18.3206
2011-05-20,-3.2258
2011-05-23,-6.6667
2011-05-24,-6.4286
2011-05-25,37.4046
2011-05-26,0.0
2011-05-27,-19.4444
2011-05-31,-3.4483
2011-06-01,-7.1429
2011-06-02,-3.8462
2011-06-03,4.0
2011-06-06,-17.6923
2011-06-07,8.411200000000001
2011-06-08,-8.943999999999999
2011-06-09,-22.7219
2011-06-10,13.17
2011-06-13,-13.3965
2011-06-14,25.0
2011-06-15,0.0
2011-06-16,0.0
2011-06-17,-26.375
2011-06-20,-11.7148
2011-06-21,-15.3846
2011-06-22,-25.4545
2011-06-23,-6.0976
2011-06-24,8.2792
2011-06-27,-2.8486000000000002
2011-06-28,-1.2346
2011-06-29,0.0
2011-06-30,18.75
2011-07-01,-19.3421
2011-07-05,17.4551
2011-07-06,0.0
2011-07-07,-11.1111
2011-07-08,-0.4688
2011-07-11,-9.5761
2011-07-12,-6.5972
2011-07-13,7.4349
2011-07-14,-11.4187
2011-07-15,9.375
2011-07-18,-2.8571
2011-07-19,0.0
2011-07-20,2.9412000000000003
2011-07-21,-2.8571
2011-07-22,-11.7647
2011-07-25,-2.2917
2011-07-26,6.3966
2011-07-27,10.6212
2011-07-28,-4.3478
2011-07-29,-9.0909
2011-08-01,13.3333
2011-08-02,0.0
2011-08-03,0.0
2011-08-04,-19.1176
2011-08-05,7.2727
2011-08-08,15.2542
2011-08-09,-4.0441
2011-08-10,4.2146
2011-08-12,0.0
2011-08-15,0.0
2011-08-16,-22.977899999999998
2011-08-17,-4.5346
2011-08-18,0.0
2011-08-19,-4.0
2011-08-22,41.6667
2011-08-23,-3.4926
2011-08-24,-8.5714
2011-08-25,16.6667
2011-08-26,-37.1429
2011-08-29,31.8182
2011-08-30,5.819
2011-08-31,-2.2403
2011-09-01,-26.6667
2011-09-02,13.6364
2011-09-06,20.0
2011-09-07,0.0
2011-09-08,0.0
2011-09-09,-16.6667
2011-09-12,-19.25
2011-09-13,38.6997
2011-09-14,-16.5179
2011-09-15,23.5294
2011-09-16,-17.316
2011-09-19,13.089
2011-09-20,0.0
2011-09-21,3.7037
2011-09-22,-11.1607
2011-09-23,0.5025
2011-09-26,-10.75
2011-09-27,4.4818
2011-09-28,-14.2091
2011-09-29,-24.375
2011-09-30,-27.2727
2011-10-03,13.6364
2011-10-04,-4.0
2011-10-05,-5.2083
2011-10-06,-12.0879
2011-10-07,-10.0
2011-10-10,18.0556
2011-10-11,-5.8824
2011-10-12,0.0
2011-10-13,-20.0
2011-10-14,-2.3438
2011-10-17,2.4
2011-10-18,-14.8438
2011-10-19,5.5046
2011-10-20,53.0435
2011-10-21,-9.0909
2011-10-24,-1.875
2011-10-25,83.4395
2011-10-26,8.3333
2011-10-27,-28.8462
2011-10-28,-35.1351
2011-10-31,-1.3889
2011-11-01,40.8451
2011-11-02,8.0
2011-11-03,0.0
2011-11-04,-18.5185
2011-11-07,0.0
2011-11-08,9.0909
2011-11-09,0.0
2011-11-10,-28.125
2011-11-11,-7.2464
2011-11-14,25.0
2011-11-15,-20.0
2011-11-16,0.0
2011-11-17,-6.25
2011-11-18,6.6667
2011-11-21,-47.6563
2011-11-22,91.0448
2011-11-23,-25.0
2011-11-25,0.0
2011-11-28,66.6667
2011-11-29,-45.0
2011-11-30,100.0
2011-12-01,-52.8409
2011-12-02,18.0723
2011-12-05,-2.0408
2011-12-06,41.6667
2011-12-07,-47.0588
2011-12-08,11.1111
2011-12-09,-10.0
2011-12-12,-11.1111
2011-12-13,-4.6875
2011-12-14,-31.1475
2011-12-15,47.619
2011-12-16,77.4194
2011-12-19,16.3636
2011-12-20,-37.5
2011-12-21,60.0
2011-12-22,-25.0
2011-12-23,-21.875
2011-12-27,2.6667
2011-12-28,-16.8831
2011-12-29,0.0
2011-12-30,42.1875
2012-01-03,-9.8901
2012-01-04,-4.878
2012-01-05,-15.3846
2012-01-06,-10.6061
2012-01-09,-15.2542
2012-01-10,-4.0
2012-01-11,12.5
2012-01-12,0.0
2012-01-13,-1.8519
2012-01-17,-13.2075
2012-01-18,-2.1739
2012-01-19,-11.1111
2012-01-20,-7.5
2012-01-23,8.1081
2012-01-24,7.5
2012-01-25,30.2326
2012-01-26,-23.2143
2012-01-27,-6.9767
2012-01-30,-5.0
2012-01-31,-21.0526
2012-02-01,16.6667
2012-02-02,-14.2857
2012-02-03,-3.3333
2012-02-06,0.0
2012-02-07,17.2414
2012-02-08,11.7647
2012-02-09,18.4211
2012-02-10,0.0
2012-02-13,-17.7778
2012-02-14,-18.9189
2012-02-15,-13.3333
2012-02-16,11.538499999999999
2012-02-17,20.6897
2012-02-21,-14.2857
2012-02-22,-20.0
2012-02-23,8.3333
2012-02-24,34.6154
2012-02-27,-17.1429
2012-02-28,0.0
2012-02-29,10.3448
2012-03-01,-15.625
2012-03-02,-11.1111
2012-03-05,0.0
2012-03-06,33.3333
2012-03-07,15.625
2012-03-08,-35.1351
2012-03-09,12.5
2012-03-12,-29.6296
2012-03-13,15.7895
2012-03-14,0.0
2012-03-15,-13.6364
2012-03-16,15.7895
2012-03-19,22.7273
2012-03-20,7.4074
2012-03-21,-24.1379
2012-03-22,18.1818
2012-03-23,-7.6923
2012-03-26,25.0
2012-03-27,33.3333
2012-03-28,-20.0
2012-03-29,0.0
2012-03-30,0.0
2012-04-02,0.0
2012-04-03,-6.25
2012-04-04,-13.3333
2012-04-05,-7.6923
2012-04-09,0.0
2012-04-10,25.0
2012-04-11,-20.0
2012-04-12,20.8333
2012-04-13,-24.1379
2012-04-16,0.0
2012-04-17,0.0
2012-04-18,0.0
2012-04-19,36.3636
2012-04-20,-10.0
2012-04-23,-11.1111
2012-04-24,-12.5
2012-04-25,0.0
2012-04-26,4.7619
2012-04-27,-4.5455
2012-04-30,4.7619
2012-05-01,45.4545
2012-05-02,18.75
2012-05-03,-21.0526
2012-05-04,23.3333
2012-05-07,-13.5135
2012-05-08,18.75
2012-05-09,-2.6316
2012-05-10,2.7027
2012-05-11,-10.526299999999999
2012-05-14,-29.4118
2012-05-15,12.5
2012-05-16,0.0
2012-05-17,-3.7037
2012-05-18,3.8462
2012-05-21,-18.5185
2012-05-22,-4.5455
2012-05-23,-9.5238
2012-05-24,15.7895
2012-05-25,0.0
2012-05-29,0.0
2012-05-30,22.7273
2012-05-31,-22.2222
2012-06-01,-9.5238
2012-06-04,0.0
2012-06-05,-5.2632
2012-06-06,5.5556
2012-06-07,10.526299999999999
2012-06-08,-9.5238
2012-06-11,0.0
2012-06-12,-15.7895
2012-06-13,12.5
2012-06-14,16.6667
2012-06-15,4.7619
2012-06-18,9.0909
2012-06-19,-20.8333
2012-06-20,15.7895
2012-06-21,-13.6364
2012-06-22,0.0
2012-06-25,0.0
2012-06-26,-5.2632
2012-06-27,5.5556
2012-06-28,-15.7895
2012-06-29,12.5
2012-07-02,5.5556
2012-07-03,-15.7895
2012-07-05,18.75
2012-07-06,0.0
2012-07-10,-15.7895
2012-07-11,12.5
2012-07-12,5.5556
2012-07-16,-5.2632
2012-07-17,-27.7778
2012-07-19,38.4615
2012-07-20,-22.2222
2012-07-24,28.5714
2012-07-25,0.0
2012-07-26,-11.1111
2012-07-27,0.0
2012-07-30,-12.5
2012-08-01,0.0
2012-08-07,0.0
2012-08-08,28.5714
2012-08-09,-11.1111
2012-08-10,-18.75
2012-08-13,-15.3846
2012-08-14,45.4545
2012-08-15,0.0
2012-08-17,0.0
2012-08-20,12.5
2012-08-21,-38.8889
2012-08-23,27.2727
2012-08-24,14.2857
2012-08-27,-31.25
2012-08-28,0.0
2012-08-29,0.0
2012-08-30,0.0
2012-08-31,0.0
2012-09-04,27.2727
2012-09-05,-7.1429
2012-09-06,-23.0769
2012-09-07,40.0
2012-09-10,-21.4286
2012-09-11,0.0
2012-09-14,0.0
2012-09-17,0.0
2012-09-18,0.0
2012-09-19,0.0
2012-09-20,27.2727
2012-09-21,-21.4286
2012-09-24,-9.0909
2012-09-25,40.0
2012-09-26,0.0
2012-09-27,-42.8571
2012-09-28,37.5
2012-10-01,0.0
2012-10-02,0.0
2012-10-03,0.0
2012-10-04,0.0
2012-10-08,0.0
2012-10-11,-9.0909
2012-10-12,0.0
2012-10-16,0.0
2012-10-17,0.0
2012-10-18,0.0
2012-10-19,-40.0
2012-10-22,66.6667
2012-10-23,-50.0
2012-10-24,0.0
2012-10-25,20.0
2012-10-26,0.0
2012-10-31,0.0
2012-11-01,0.0
2012-11-02,-16.6667
2012-11-05,60.0
2012-11-06,-25.0
2012-11-07,33.3333
2012-11-08,0.0
2012-11-09,-25.0
2012-11-12,0.0
2012-11-13,0.0
2012-11-14,-16.6667
2012-11-15,0.0
2012-11-16,20.0
2012-11-19,166.6667
2012-11-20,-18.75
2012-11-21,23.0769
2012-11-23,-12.5
2012-11-26,0.0
2012-11-27,-21.4286
2012-11-28,0.0
2012-11-29,45.4545
2012-11-30,-18.75
2012-12-03,-23.0769
2012-12-04,0.0
2012-12-05,0.0
2012-12-06,0.0
2012-12-07,0.0
2012-12-10,0.0
2012-12-11,0.0
2012-12-12,0.0
2012-12-13,0.0
2012-12-14,0.0
2012-12-17,90.0
2012-12-18,-5.2632
2012-12-19,-11.1111
2012-12-20,18.75
2012-12-21,10.526299999999999
2012-12-24,-23.8095
2012-12-26,31.25
2012-12-27,-14.2857
2012-12-28,16.6667
2012-12-31,-23.8095
2013-01-02,12.5
2013-01-03,-11.1111
2013-01-04,0.0
2013-01-07,0.0
2013-01-08,-18.75
2013-01-09,23.0769
2013-01-10,-12.5
2013-01-11,-21.4286
2013-01-14,18.1818
2013-01-15,23.0769
2013-01-16,0.0
2013-01-17,-12.5
2013-01-18,0.0
2013-01-22,35.7143
2013-01-23,-5.2632
2013-01-24,-11.1111
2013-01-25,-18.75
2013-01-28,-15.3846
2013-01-29,18.1818
2013-01-30,0.0
2013-01-31,-15.3846
2013-02-01,18.1818
2013-02-04,0.0
2013-02-05,-15.3846
2013-02-06,0.0
2013-02-07,18.1818
2013-02-08,0.0
2013-02-11,-23.0769
2013-02-12,0.0
2013-02-13,0.0
2013-02-14,0.0
2013-02-15,0.0
2013-02-20,0.0
2013-02-21,0.0
2013-02-22,-20.0
2013-02-25,62.5
2013-02-26,-15.3846
2013-02-27,0.0
2013-02-28,0.0
2013-03-01,0.0
2013-03-04,-9.0909
2013-03-05,0.0
2013-03-06,10.0
2013-03-07,0.0
2013-03-08,18.1818
2013-03-13,-15.3846
2013-03-15,0.0
2013-03-19,0.0
2013-03-20,0.0
2013-03-21,-9.0909
2013-03-22,30.0
2013-03-25,-23.0769
2013-03-26,0.0
2013-03-28,0.0
2013-04-01,30.0
2013-04-02,0.0
2013-04-03,0.0
2013-04-04,-23.0769
2013-04-05,10.0
2013-04-08,0.0
2013-04-09,-27.2727
2013-04-10,0.0
2013-04-11,25.0
2013-04-12,-20.0
2013-04-15,0.0
2013-04-16,0.0
2013-04-17,0.0
2013-04-19,-25.0
2013-04-22,33.3333
2013-04-23,0.0
2013-04-24,0.0
2013-04-29,-37.5
2013-04-30,0.0
2013-05-01,-40.0
2013-05-02,100.0
2013-05-03,0.0
2013-05-06,-16.6667
2013-05-07,20.0
2013-05-08,0.0
2013-05-09,33.3333
2013-05-10,62.5
2013-05-13,269.2308
2013-05-14,66.6667
2013-05-15,-30.0
2013-05-16,3.5714
2013-05-17,-36.2069
2013-05-20,0.0
2013-05-21,-21.6216
2013-05-22,113.7931
2013-05-23,-35.4839
2013-05-24,15.0
2013-05-28,-8.6957
2013-05-29,-28.5714
2013-05-30,-13.3333
2013-05-31,30.7692
2013-06-03,-20.5882
2013-06-04,-11.1111
2013-06-05,12.5
2013-06-06,7.4074
2013-06-07,-6.8966
2013-06-10,-11.1111
2013-06-11,0.0
2013-06-12,-8.3333
2013-06-13,-4.5455
2013-06-14,23.8095
2013-06-17,11.538499999999999
2013-06-18,-17.2414
2013-06-19,-8.3333
2013-06-20,9.0909
2013-06-21,-12.5
2013-06-24,-14.2857
2013-06-25,5.5556
2013-06-26,-5.2632
2013-06-27,0.0
2013-06-28,-22.2222
2013-07-01,14.2857
2013-07-02,-18.75
2013-07-03,23.0769
2013-07-05,-18.75
2013-07-08,7.6923
2013-07-09,14.2857
2013-07-10,-31.25
2013-07-11,-9.0909
2013-07-12,30.0
2013-07-15,-15.3846
2013-07-16,-9.0909
2013-07-17,30.0
2013-07-18,-23.0769
2013-07-19,0.0
2013-07-22,-20.0
2013-07-23,75.0
2013-07-24,0.0
2013-07-25,28.5714
2013-07-26,-11.1111
2013-07-29,50.0
2013-07-30,-12.5
2013-07-31,142.8571
2013-08-01,-31.3725
2013-08-02,5.7143
2013-08-05,-27.027
2013-08-06,0.0
2013-08-07,-3.7037
2013-08-08,11.538499999999999
2013-08-09,17.2414
2013-08-12,-20.5882
2013-08-13,0.0
2013-08-14,-3.7037
2013-08-15,-7.6923
2013-08-16,0.0
2013-08-19,-12.5
2013-08-20,0.0
2013-08-21,-9.5238
2013-08-22,10.526299999999999
2013-08-23,-14.2857
2013-08-26,0.0
2013-08-27,-22.2222
2013-08-28,-21.4286
2013-08-29,90.9091
2013-08-30,0.0
2013-09-03,-23.8095
2013-09-04,0.0
2013-09-05,12.5
2013-09-06,0.0
2013-09-09,0.0
2013-09-10,22.2222
2013-09-11,22.7273
2013-09-12,-22.2222
2013-09-13,0.0
2013-09-16,23.8095
2013-09-17,3.8462
2013-09-18,-29.6296
2013-09-19,0.0
2013-09-20,0.0
2013-09-23,-5.2632
2013-09-24,0.0
2013-09-25,-22.2222
2013-09-26,14.2857
2013-09-27,0.0
2013-09-30,-12.5
2013-10-01,-7.1429
2013-10-02,0.0
2013-10-03,0.0
2013-10-04,0.0
2013-10-07,-23.0769
2013-10-08,10.0
2013-10-09,18.1818
2013-10-10,-15.3846
2013-10-11,0.0
2013-10-14,0.0
2013-10-15,-27.2727
2013-10-16,25.0
2013-10-17,10.0
2013-10-18,18.1818
2013-10-21,-15.3846
2013-10-22,-9.0909
2013-10-23,10.0
2013-10-24,0.0
2013-10-25,0.0
2013-10-28,-9.0909
2013-10-29,0.0
2013-10-30,10.0
2013-10-31,0.0
2013-11-01,0.0
2013-11-04,0.0
2013-11-05,0.0
2013-11-06,-9.0909
2013-11-07,0.0
2013-11-08,10.0
2013-11-11,-9.0909
2013-11-12,0.0
2013-11-13,0.0
2013-11-14,-40.0
2013-11-15,33.3333
2013-11-18,0.0
2013-11-19,0.0
2013-11-20,-25.0
2013-11-21,-16.6667
2013-11-22,60.0
2013-11-25,-25.0
2013-11-26,-16.6667
2013-11-27,20.0
2013-11-29,33.3333
2013-12-02,-25.0
2013-12-03,0.0
2013-12-04,-16.6667
2013-12-05,0.0
2013-12-06,0.0
2013-12-09,0.0
2013-12-10,0.0
2013-12-11,0.0
2013-12-12,0.0
2013-12-13,-40.0
2013-12-16,0.0
2013-12-17,0.0
2013-12-18,0.0
2013-12-19,100.0
2013-12-20,-16.6667
2013-12-23,-40.0
2013-12-24,0.0
2013-12-26,66.6667
2013-12-27,0.0
2013-12-30,0.0
2013-12-31,100.0
2014-01-02,-40.0
2014-01-03,-16.6667
2014-01-06,0.0
2014-01-07,60.0
2014-01-08,125.0
2014-01-09,0.0
2014-01-10,0.0
2014-01-13,16.6667
2014-01-14,-9.5238
2014-01-15,-15.7895
2014-01-16,-18.75
2014-01-17,23.0769
2014-01-21,12.5
2014-01-22,5.5556
2014-01-23,10.526299999999999
2014-01-24,114.2857
2014-01-27,117.7778
2014-01-28,-23.4694
2014-01-29,10.6667
2014-01-30,-16.8675
2014-01-31,66.6667
2014-02-03,41.7391
2014-02-04,-20.2454
2014-02-05,12.3077
2014-02-06,2.7397
2014-02-07,-11.3333
2014-02-10,-11.2782
2014-02-11,20.339
2014-02-12,-17.6056
2014-02-13,-1.7094
2014-02-14,1.7391
2014-02-18,11.1111
2014-02-19,-3.8462
2014-02-20,-6.4
2014-02-21,6.8376
2014-02-24,2.4
2014-02-25,-7.8125
2014-02-26,-7.6271
2014-02-27,0.0
2014-02-28,-9.1743
2014-03-03,-16.1616
2014-03-04,69.8795
2014-03-05,-22.695
2014-03-06,-9.1743
2014-03-07,-3.0303
2014-03-10,10.4167
2014-03-11,8.4906
2014-03-12,-2.6087
2014-03-13,0.0
2014-03-14,-4.4643
2014-03-17,-2.8037
2014-03-18,5.7692
2014-03-19,-0.9091
2014-03-20,2.7523
2014-03-21,-2.6786
2014-03-24,-4.5872
2014-03-25,-2.8846
2014-03-26,4.9505
2014-03-27,-12.2642
2014-03-28,1.0753
2014-03-31,-3.1915
2014-04-01,0.0
2014-04-02,-3.2967
2014-04-03,-2.2727
2014-04-04,-1.1628
2014-04-07,-3.5294
2014-04-08,-6.0976
2014-04-09,7.7922
2014-04-10,-6.0241
2014-04-11,-7.6923
2014-04-14,-13.8889
2014-04-15,-22.5806
2014-04-16,33.3333
2014-04-17,7.8125
2014-04-21,0.0
2014-04-22,-11.5942
2014-04-23,-11.4754
2014-04-24,-11.1111
2014-04-25,10.4167
2014-04-28,-9.434
2014-04-29,0.0
2014-04-30,-6.25
2014-05-01,-4.4444
2014-05-02,4.6512
2014-05-05,-4.4444
2014-05-06,-13.9535
2014-05-07,-5.4054
2014-05-08,-2.8571
2014-05-09,-5.8824
2014-05-12,-9.375
2014-05-13,-10.3448
2014-05-14,0.0
2014-05-15,23.0769
2014-05-16,-6.25
2014-05-19,-20.0
2014-05-20,-20.8333
2014-05-21,10.526299999999999
2014-05-22,-9.5238
2014-05-23,10.526299999999999
2014-05-27,14.2857
2014-05-28,75.0
2014-05-29,28.5714
2014-05-30,14.8148
2014-06-02,-30.6452
2014-06-03,-18.6047
2014-06-04,31.4286
2014-06-05,-6.5217
2014-06-20,-67.4419
2014-06-23,0.0
2014-06-24,-21.4286
2014-06-25,0.0
2014-06-26,-9.0909
2014-06-27,0.0
2014-06-30,-20.0
2014-07-01,0.0
2014-07-02,0.0
2014-07-03,25.0
2014-07-07,0.0
2014-07-08,0.0
2014-07-09,-20.0
2014-07-10,25.0
2014-07-11,0.0
2014-07-14,0.0
2014-07-15,0.0
2014-07-16,-40.0
2014-07-17,33.3333
2014-07-18,25.0
2014-07-21,-20.0
2014-07-22,-25.0
2014-07-23,33.3333
2014-07-24,0.0
2014-07-25,-25.0
2014-07-28,33.3333
2014-07-29,0.0
2014-07-30,0.0
2014-07-31,-25.0
2014-08-01,33.3333
2014-08-04,0.0
2014-08-05,0.0
2014-08-06,0.0
2014-08-07,-25.0
2014-08-08,33.3333
2014-08-11,-25.0
2014-08-12,0.0
2014-08-13,33.3333
2014-08-14,-25.0
2014-08-15,33.3333
2014-08-18,0.0
2014-08-19,0.0
2014-08-20,0.0
2014-08-21,0.0
2014-08-22,-25.0
2014-08-25,33.3333
2014-08-26,-25.0
2014-08-27,33.3333
2014-08-28,0.0
2014-08-29,0.0
2014-09-02,-25.0
2014-09-03,0.0
2014-09-04,0.0
2014-09-05,0.0
2014-09-08,0.0
2014-09-09,-16.6667
2014-09-10,-40.0
2014-09-11,66.6667
2014-09-12,0.0
2014-09-15,0.0
2014-09-16,0.0
2014-09-17,-40.0
2014-09-18,0.0
2014-09-19,66.6667
2014-09-22,-40.0
