ticker,GER US Equity
2015-02-20,1.0863
2015-02-23,-2.0228
2015-02-24,-0.1935
2015-02-25,0.905
2015-02-26,-1.6656
2015-02-27,0.7818
2015-03-02,-1.1635
2015-03-03,0.4578
2015-03-04,0.9115
2015-03-05,0.9677
2015-03-06,-0.3195
2015-03-09,-1.4102999999999999
2015-03-10,-1.6905000000000001
2015-03-11,-3.3069
2015-03-12,-0.8208
2015-03-13,-1.5862
2015-03-16,-0.7708
2015-03-17,-0.5862
2015-03-18,2.5787
2015-03-19,-1.8698000000000001
2015-03-20,0.494
2015-03-23,0.9129
2015-03-24,-0.9047
2015-03-25,0.3511
2015-03-26,-0.2099
2015-03-27,-1.683
2015-03-30,-0.3566
2015-03-31,-0.859
2015-04-01,0.8664
2015-04-02,0.6442
2015-04-06,0.9246
2015-04-07,0.5638
2015-04-08,-0.932
2015-04-09,-1.1106
2015-04-10,-0.6438
2015-04-13,-0.072
2015-04-14,1.9452
2015-04-15,3.5336
2015-04-16,1.0922
2015-04-17,-1.4855
2015-04-20,0.4112
2015-04-21,1.2287
2015-04-22,0.472
2015-04-23,1.8121
2015-04-24,-1.1206
2015-04-27,-0.0667
2015-04-28,-1.2008
2015-04-29,2.4983
2015-04-30,0.9223
2015-05-01,0.9791
2015-05-04,-0.6464
2015-05-05,0.8458
2015-05-06,-1.1613
2015-05-07,-0.4569
2015-05-08,0.7213
2015-05-11,0.1953
2015-05-12,0.2295
2015-05-13,-0.6827
2015-05-14,0.9791
2015-05-15,-0.2642
2015-05-18,0.1987
2015-05-19,-1.1897
2015-05-20,-0.602
2015-05-21,-0.7402
2015-05-22,-0.5424
2015-05-26,2.2495
2015-05-27,0.0
2015-05-28,-1.3333
2015-05-29,-0.2027
2015-06-01,-1.3541
2015-06-02,1.1668
2015-06-03,-1.4222000000000001
2015-06-04,-2.136
2015-06-05,1.0549
2015-06-08,0.4175
2015-06-09,-1.3860000000000001
2015-06-10,-1.4758
2015-06-11,-1.2839
2015-06-12,-0.5058
2015-06-15,0.0
2015-06-16,0.2179
2015-06-17,0.2899
2015-06-18,1.1561
2015-06-19,-2.2143
2015-06-22,-2.5566
2015-06-23,-0.5247
2015-06-24,-1.7332
2015-06-25,-0.3067
2015-06-26,-1.6923
2015-06-29,-0.4695
2015-06-30,-0.8648
2015-07-01,-0.8723
2015-07-02,1.12
2015-07-06,-3.8766
2015-07-07,1.8107
2015-07-08,-1.4551
2015-07-09,2.461
2015-07-10,2.4019
2015-07-13,-1.0946
2015-07-14,1.502
2015-07-15,-3.8941
2015-07-16,-0.8914
2015-07-17,-2.2895
2015-07-20,-3.682
2015-07-21,-2.6064
2015-07-22,-1.0705
2015-07-23,0.8115
2015-07-24,1.2522
2015-07-27,-5.0353
2015-07-28,4.7442
2015-07-29,3.9076
2015-07-30,-1.1966
2015-07-31,-1.1246
2015-08-03,-1.6623
2015-08-04,-0.9786
2015-08-05,-4.4924
2015-08-06,-3.1985
2015-08-07,1.1662
2015-08-10,4.3228
2015-08-11,3.1308
2015-08-12,4.6429
2015-08-13,-0.9386
2015-08-14,-1.2489
2015-08-17,-2.336
2015-08-18,-0.92
2015-08-19,-2.9712
2015-08-20,-3.7321
2015-08-21,0.3976
2015-08-24,-9.4059
2015-08-25,2.5137
2015-08-26,1.0661
2015-08-27,8.1224
2015-08-28,4.5854
2015-08-31,1.4925
2015-09-01,-3.2169
2015-09-02,-2.2792
2015-09-03,0.6803
2015-09-04,1.6409
2015-09-08,0.8547
2015-09-09,-1.0358
2015-09-10,-1.2368999999999999
2015-09-11,-4.9133
2015-09-14,-5.3698
2015-09-15,0.7923
2015-09-16,3.9927
2015-09-17,2.4528
2015-09-18,-3.6889
2015-09-21,1.4493
2015-09-22,-0.3061
2015-09-23,-3.173
2015-09-24,-0.5285
2015-09-25,-3.5069
2015-09-28,-5.1762
2015-09-29,-6.2718
2015-09-30,2.974
2015-10-01,2.0457
2015-10-02,2.2406
2015-10-05,4.1522
2015-10-06,8.9701
2015-10-07,3.7602
2015-10-08,0.2938
2015-10-09,1.1719
2015-10-12,-2.9923
2015-10-13,0.0995
2015-10-14,-0.0994
2015-10-15,0.2985
2015-10-16,0.6944
2015-10-19,-3.6452999999999998
2015-10-20,1.3292
2015-10-21,-1.5135999999999998
2015-10-22,-1.998
2015-10-23,-1.3068
2015-10-26,-1.8008
2015-10-27,-2.1575
2015-10-28,3.1532999999999998
2015-10-29,-0.7054
2015-10-30,0.5382
2015-11-02,1.8201
2015-11-03,3.6803
2015-11-04,-1.927
2015-11-05,-1.9647999999999999
2015-11-06,-2.0042
2015-11-09,-1.3994
2015-11-10,-1.7467000000000001
2015-11-11,-2.7778
2015-11-12,-3.3143000000000002
2015-11-13,-1.0047
2015-11-16,0.995
2015-11-17,-4.1872
2015-11-18,1.1568
2015-11-19,-1.1436
2015-11-20,-0.2571
2015-11-23,-1.2887
2015-11-24,2.3499
2015-11-25,-2.9337
2015-11-27,0.9198
2015-11-30,-2.0833
2015-12-01,-2.3936
2015-12-02,-3.951
2015-12-03,-2.5532
2015-12-04,-5.8224
2015-12-07,-7.4189
2015-12-08,-4.3406
2015-12-09,3.4904
2015-12-10,-2.3609
2015-12-11,-8.2902
2015-12-14,-5.838
2015-12-15,1.6
2015-12-16,2.3622
2015-12-17,-6.3462
2015-12-18,-0.4107
2015-12-21,0.6186
2015-12-22,3.6885
2015-12-23,11.4625
2015-12-24,0.3546
2015-12-28,-3.8869
2015-12-29,-3.6765
2015-12-30,-1.9083999999999999
2015-12-31,6.6148
2016-01-04,2.1898
2016-01-05,-1.25
2016-01-06,-6.5099
2016-01-07,-5.2224
2016-01-08,0.6122
2016-01-11,-4.4625
2016-01-12,-2.7601
2016-01-13,-10.0437
2016-01-14,7.0388
2016-01-15,-4.9887
2016-01-19,-10.0239
2016-01-20,-10.0796
2016-01-21,7.9646
2016-01-22,14.4809
2016-01-25,-5.4893
2016-01-26,11.8687
2016-01-27,1.8058999999999998
2016-01-28,7.5388
2016-01-29,7.2165
2016-02-01,-3.6538
2016-02-02,-3.5928
2016-02-03,2.0704
2016-02-04,2.6369
2016-02-05,-2.7668
2016-02-08,-9.9593
2016-02-09,-6.772
2016-02-10,0.4843
2016-02-11,-6.0241
2016-02-12,5.1282
2016-02-16,6.0976
2016-02-17,12.1839
2016-02-18,0.6148
2016-02-19,-2.9474
2016-02-22,4.9892
2016-02-23,-1.4463
2016-02-24,-0.6289
2016-02-25,-1.8987
2016-02-26,3.871
2016-02-29,3.5197000000000003
2016-03-01,-0.8
2016-03-02,2.2177
2016-03-03,5.3254
2016-03-04,-0.1873
2016-03-07,1.8761999999999999
2016-03-08,-4.2357
2016-03-09,-0.1923
2016-03-10,0.578
2016-03-11,2.8736
2016-03-14,-1.1173
2016-03-15,-1.3183
2016-03-16,4.9618
2016-03-17,4.5455
2016-03-18,-1.2174
2016-03-21,-2.993
2016-03-22,1.4519
2016-03-23,-3.7567
2016-03-24,-2.2305
2016-03-28,-2.0913
2016-03-29,0.3883
2016-03-30,1.354
2016-03-31,5.3435
2016-04-01,-2.7174
2016-04-04,-2.7933
2016-04-05,-2.682
2016-04-06,4.5276
2016-04-07,-1.1299
2016-04-08,2.2857
2016-04-11,2.0484
2016-04-12,4.927
2016-04-13,1.2174
2016-04-14,-1.7182
2016-04-15,-2.2727
2016-04-18,2.5045
2016-04-19,7.8534
2016-04-20,4.0453
2016-04-21,0.311
2016-04-22,0.3101
2016-04-25,-0.6182
2016-04-26,1.5552000000000001
2016-04-27,4.1348
2016-04-28,-1.4706000000000001
2016-04-29,0.2985
2016-05-02,-1.1905000000000001
2016-05-03,-3.7651
2016-05-04,0.7825
2016-05-05,2.795
2016-05-06,0.4532
2016-05-09,-3.3083
2016-05-10,0.9331
2016-05-11,1.0786
2016-05-12,1.9817
2016-05-13,0.299
2016-05-16,3.5768
2016-05-17,2.5899
2016-05-18,-2.6648
2016-05-19,-1.3274
2016-05-20,1.7936999999999999
2016-05-23,0.4405
2016-05-24,-1.6082
2016-05-25,1.6345
2016-05-26,-0.1462
2016-05-27,-0.2928
2016-05-31,-0.4405
2016-06-01,1.7699
2016-06-02,1.3043
2016-06-03,-0.1431
2016-06-06,2.0057
2016-06-07,1.4045
2016-06-08,2.3546
2016-06-09,-0.8119
2016-06-10,-5.3206
2016-06-13,-2.1614
2016-06-14,-1.62
2016-06-15,1.1976
2016-06-16,-0.8876
2016-06-17,2.8358
2016-06-20,0.7257
2016-06-21,2.3055
2016-06-22,0.8451
2016-06-23,3.2123
2016-06-24,-4.1949
2016-06-27,-6.2147
2016-06-28,4.0663
2016-06-29,3.3285
2016-06-30,-0.1401
2016-07-01,0.4208
2016-07-05,-2.933
2016-07-06,-0.4317
2016-07-07,-0.289
2016-07-08,1.4493
2016-07-11,-0.4286
2016-07-12,3.1564
2016-07-13,-1.5299
2016-07-14,0.9887
2016-07-15,-1.2587
2016-07-18,0.4249
2016-07-19,0.0
2016-07-20,1.9746000000000001
2016-07-21,-0.6916
2016-07-22,0.1924
2016-07-25,-1.9990999999999999
2016-07-26,-0.2837
2016-07-27,-0.1422
2016-07-28,-0.1425
2016-07-29,0.2853
2016-08-01,-2.7027
2016-08-02,-1.3158
2016-08-03,3.4074
2016-08-04,1.2894
2016-08-05,2.1216
2016-08-08,1.2465
2016-08-09,-0.8208
2016-08-10,-0.2759
2016-08-11,0.9682
2016-08-12,1.0959
2016-08-15,1.626
2016-08-16,-0.4
2016-08-17,-0.1339
2016-08-18,2.1918
2016-08-19,-0.9383
2016-08-22,-1.6238000000000001
2016-08-23,0.4127
2016-08-24,-2.8767
2016-08-25,0.4231
2016-08-26,1.1236
2016-08-29,0.5556
2016-08-30,-0.8287
2016-08-31,-0.9749
2016-09-01,-0.5626
2016-09-02,1.5558999999999998
2016-09-06,0.9749
2016-09-07,0.6897
2016-09-08,1.3699
2016-09-09,-3.1081
2016-09-12,-1.5342
2016-09-13,-4.8159
2016-09-14,0.8929
2016-09-15,0.7375
2016-09-16,0.1464
2016-09-19,1.0234
2016-09-20,0.0
2016-09-21,2.1708
2016-09-22,1.8414000000000001
2016-09-23,-0.4172
2016-09-26,-1.3966
2016-09-27,-1.4163999999999999
2016-09-28,3.0172
2016-09-29,0.1395
2016-09-30,1.1142
2016-10-03,-0.9642
2016-10-04,-1.8081
2016-10-05,1.1331
2016-10-06,-0.9804
2016-10-07,0.0
2016-10-10,1.6973
2016-10-11,-0.9736
2016-10-12,-0.8427
2016-10-13,-0.1416
2016-10-14,-0.9929
2016-10-17,-0.8596
2016-10-18,0.289
2016-10-19,0.8646
2016-10-20,-0.2857
2016-10-21,1.4327
2016-10-24,-0.2825
2016-10-25,-1.983
2016-10-26,-0.1445
2016-10-27,-1.3025
2016-10-28,0.0
2016-10-31,-2.4927
2016-11-01,-1.5038
2016-11-02,-0.6107
2016-11-03,-1.9969000000000001
2016-11-04,-0.3007
2016-11-07,2.031
2016-11-08,1.0786
2016-11-09,4.2683
2016-11-10,2.0468
2016-11-11,-1.1479
2016-11-14,0.5815
2016-11-15,2.0173
2016-11-16,0.4237
2016-11-17,1.1252
2016-11-18,-0.5563
2016-11-21,0.2861
2016-11-22,0.1427
2016-11-23,-0.2849
2016-11-25,0.1429
2016-11-28,-1.9971
2016-11-29,-1.6012
2016-11-30,4.8817
2016-12-01,0.5642
2016-12-02,1.2623
2016-12-05,-1.108
2016-12-06,-1.1204
2016-12-07,0.1416
2016-12-08,-0.2829
2016-12-09,-0.2837
2016-12-12,0.1422
2016-12-13,0.8523
2016-12-14,-1.831
2016-12-15,0.2869
2016-12-16,0.4292
2016-12-19,-0.4274
2016-12-20,0.4292
2016-12-21,0.9972
2016-12-22,2.9619
2016-12-23,1.5068000000000001
2016-12-27,0.6748
2016-12-28,-1.2064
2016-12-29,-1.6282
2016-12-30,-0.8276
2017-01-03,1.9471
2017-01-04,2.1828
2017-01-05,0.4005
2017-01-06,1.5957
2017-01-09,-1.0471
2017-01-10,-0.7937
2017-01-11,1.3333
2017-01-12,-0.2632
2017-01-13,1.0554
2017-01-17,0.6527
2017-01-18,0.0
2017-01-19,-0.5188
2017-01-20,0.7823
2017-01-23,-1.0349
2017-01-24,4.183
2017-01-25,3.1368
2017-01-26,1.7032
2017-01-27,0.1196
2017-01-30,-2.3895
2017-01-31,-0.4896
2017-02-01,2.706
2017-02-02,1.1976
2017-02-03,2.1302
2017-02-06,-0.3476
2017-02-07,-0.814
2017-02-08,-0.9379
2017-02-09,2.6036
2017-02-10,1.4994
2017-02-13,0.2273
2017-02-14,0.1134
2017-02-15,0.2265
2017-02-16,-0.904
2017-02-17,-1.5099
2017-02-21,1.6509
2017-02-22,-1.9722
2017-02-23,0.8284
2017-02-24,-1.4085
2017-02-27,0.9524
2017-02-28,0.4717
2017-03-01,-0.2347
2017-03-02,-0.7059
2017-03-03,-0.1185
2017-03-06,-0.5931
2017-03-07,-0.2387
2017-03-08,-3.3493
2017-03-09,-2.8465
2017-03-10,0.3822
2017-03-13,0.1269
2017-03-14,-2.2814
2017-03-15,1.9455
2017-03-16,0.6361
2017-03-17,-1.3906
2017-03-20,-0.641
2017-03-21,-2.3226
2017-03-22,-0.2642
2017-03-23,1.7219
2017-03-24,0.3906
2017-03-27,-0.9079
2017-03-28,1.3089
2017-03-29,2.3256
2017-03-30,0.8838
2017-03-31,1.3767
2017-04-03,-0.1235
2017-04-04,-0.1236
2017-04-05,-0.3713
2017-04-06,1.1179999999999999
2017-04-07,-0.4914
2017-04-10,0.1235
2017-04-11,0.1233
2017-04-12,-0.6158
2017-04-13,-1.6109
2017-04-17,-0.8816
2017-04-18,0.2541
2017-04-19,-1.1407
2017-04-20,0.641
2017-04-21,-0.2548
2017-04-24,2.0434
2017-04-25,1.3767
2017-04-26,0.0
2017-04-27,-0.4938
2017-04-28,-0.2481
2017-05-01,0.995
2017-05-02,-0.6158
2017-05-03,-1.2392
2017-05-04,-3.7641
2017-05-05,2.4772
2017-05-08,1.0178
2017-05-09,-0.6297
2017-05-10,0.507
2017-05-11,0.0
2017-05-12,0.7566
2017-05-15,1.2516
2017-05-16,-0.618
2017-05-17,0.1244
2017-05-18,-1.0139
2017-05-19,1.2804
2017-05-22,0.5057
2017-05-23,0.6289
2017-05-24,-1.125
2017-05-25,-1.5171000000000001
2017-05-26,-0.8986
2017-05-30,-2.5907
2017-05-31,-0.266
2017-06-01,1.3333
2017-06-02,-1.1842
2017-06-05,0.0
2017-06-06,-0.2663
2017-06-07,-3.4713
2017-06-08,-1.6598000000000002
2017-06-09,1.6878
2017-06-12,0.5533
2017-06-13,0.5502
2017-06-14,-2.5991999999999997
2017-06-15,-4.6348
2017-06-16,2.3564
2017-06-19,-1.8705
2017-06-20,-3.2258
2017-06-21,-2.4242
2017-06-22,2.795
2017-06-23,2.568
2017-06-26,2.3564
2017-06-27,0.4317
2017-06-28,1.0029
2017-06-29,0.8511
2017-06-30,1.2658
2017-07-03,2.9167
2017-07-05,-2.5641
2017-07-06,-1.2465
2017-07-07,0.561
2017-07-10,-0.8368
2017-07-11,0.1406
2017-07-12,1.6854
2017-07-13,-0.6906
2017-07-14,1.3908
2017-07-17,1.5089000000000001
2017-07-18,-0.5405
2017-07-19,0.2717
2017-07-20,-0.1355
2017-07-21,-1.0855
2017-07-24,0.823
2017-07-25,0.4082
2017-07-26,-0.813
2017-07-27,0.0
2017-07-28,0.8197
2017-07-31,-0.6775
2017-08-01,-0.2729
2017-08-02,0.684
2017-08-03,-1.9022000000000001
2017-08-04,-0.6925
2017-08-07,-0.9763
2017-08-08,-2.5352
2017-08-09,0.4335
2017-08-10,-2.446
2017-08-11,-1.1799
2017-08-14,1.6418
2017-08-15,-2.6432
2017-08-16,1.3575
2017-08-17,-1.6369
2017-08-18,0.155
2017-08-21,-0.774
2017-08-22,2.6521
2017-08-23,0.6079
2017-08-24,0.4532
2017-08-25,0.4511
2017-08-28,0.0
2017-08-29,0.0
2017-08-30,0.7485
2017-08-31,2.8232
2017-09-01,1.7341
2017-09-05,-1.9886
2017-09-06,-0.2899
2017-09-07,0.1453
2017-09-08,-1.8868
2017-09-11,0.4438
2017-09-12,1.0309
2017-09-13,0.7289
2017-09-14,0.7236
2017-09-15,-1.4368
2017-09-18,0.1458
2017-09-19,-0.1456
2017-09-20,0.0
2017-09-21,-1.312
2017-09-22,-0.4431
2017-09-25,3.8576
2017-09-26,0.0
2017-09-27,-1.0
2017-09-28,-0.4329
2017-09-29,0.7246
2017-10-02,0.1439
2017-10-03,-0.5747
2017-10-04,-0.4335
2017-10-05,1.7417
2017-10-06,-0.428
2017-10-09,-0.8596
2017-10-10,1.0116
2017-10-11,-0.4292
2017-10-12,-0.5747
2017-10-13,-1.1561
2017-10-16,-1.6082
2017-10-17,-2.0802
2017-10-18,-1.9727000000000001
2017-10-19,-0.1548
2017-10-20,-1.3953
2017-10-23,-2.8302
2017-10-24,-1.9417
2017-10-25,-3.9604
2017-10-26,1.0309
2017-10-27,2.7211
2017-10-30,0.4967
2017-10-31,-0.659
2017-11-01,2.1559
2017-11-02,-2.1104
2017-11-03,1.1609
2017-11-06,1.9672
2017-11-07,0.3215
2017-11-08,-1.4423
2017-11-09,-1.1381999999999999
2017-11-10,0.3289
2017-11-13,-3.1148
2017-11-14,-2.8765
2017-11-15,0.5226
2017-11-16,1.0399
2017-11-17,1.2006999999999999
2017-11-20,-0.5085
2017-11-21,-2.627
2017-11-22,1.259
2017-11-24,0.3055
2017-11-27,-2.2524
2017-11-28,-2.8986
2017-11-29,0.1866
2017-11-30,5.5866
2017-12-01,2.9981999999999998
2017-12-04,-0.6849
2017-12-05,-1.0345
2017-12-06,-3.3101
2017-12-07,1.982
2017-12-08,1.9435
2017-12-11,3.1196
2017-12-12,1.0084
2017-12-13,1.9967000000000001
2017-12-14,1.1419
2017-12-15,-0.4839
2017-12-18,0.9724
2017-12-19,-1.7657
2017-12-20,-1.1438
2017-12-21,-0.3306
2017-12-22,0.6633
2017-12-26,0.1647
2017-12-27,-0.1645
2017-12-28,1.318
2017-12-29,0.0
2018-01-02,4.3902
2018-01-03,3.8941
2018-01-04,0.8996
2018-01-05,-0.7429
2018-01-08,-0.7485
2018-01-09,0.4525
2018-01-10,0.7508
2018-01-11,4.0238
2018-01-12,1.7191999999999998
2018-01-16,-0.2817
2018-01-17,-0.1412
2018-01-18,-1.9802
2018-01-19,1.7316
2018-01-22,1.7021
2018-01-23,0.8368
2018-01-24,-0.5533
2018-01-25,0.0
2018-01-26,0.5563
2018-01-29,-2.6279
2018-01-30,-3.267
2018-01-31,-0.1468
2018-02-01,1.9118
2018-02-02,-3.3189
2018-02-05,-3.4328
2018-02-06,2.6275
2018-02-07,-0.3012
2018-02-08,-3.4743
2018-02-09,-0.313
2018-02-12,3.4537
2018-02-13,2.2762000000000002
2018-02-14,0.5935
2018-02-15,-1.6223999999999998
2018-02-16,-0.8996
2018-02-20,-0.4539
2018-02-21,0.6079
2018-02-22,-0.9288
2018-02-23,1.25
2018-02-26,0.7716
2018-02-27,-0.7657
2018-02-28,-3.7809
2018-03-01,-0.0802
2018-03-02,-0.6421
2018-03-05,0.4847
2018-03-06,2.09
2018-03-07,-0.315
2018-03-08,-0.4739
2018-03-09,0.6349
2018-03-12,0.3155
2018-03-13,0.1572
2018-03-14,-1.8838
2018-03-15,-5.12
2018-03-16,1.5177
2018-03-19,-3.4884
2018-03-20,-0.6885
2018-03-21,2.5997
2018-03-22,-1.6892
2018-03-23,-1.7182
2018-03-26,-0.8741
2018-03-27,0.7055
2018-03-28,-2.8021000000000003
2018-03-29,3.4234
2018-04-02,-1.7422
2018-04-03,2.1277
2018-04-04,-1.2153
2018-04-05,3.5149
2018-04-06,-1.3582
2018-04-09,-1.2048
2018-04-10,2.2648
2018-04-11,1.1925
2018-04-12,-0.5051
2018-04-13,-0.846
2018-04-16,4.4334
2018-04-17,2.7811
2018-04-18,0.4769
2018-04-19,-1.8987
2018-04-20,0.4839
2018-04-23,2.4077
2018-04-24,-3.605
2018-04-25,0.0
2018-04-26,0.0
2018-04-27,0.813
2018-04-30,0.0
2018-05-01,0.0
2018-05-02,-0.9677
2018-05-03,-1.7915
2018-05-04,1.2438
2018-05-07,0.9009
2018-05-08,1.9481000000000002
2018-05-09,0.4777
2018-05-10,1.2678
2018-05-11,1.252
2018-05-14,2.1638
2018-05-15,1.9667
2018-05-16,0.7418
2018-05-17,2.7982
2018-05-18,-2.2923
2018-05-21,0.1502
2018-05-22,-0.4498
2018-05-23,-0.9036
2018-05-24,-1.8237
2018-05-25,-2.0124
2018-05-29,0.4739
2018-05-30,2.673
2018-05-31,0.6126
2018-06-01,0.0
2018-06-04,0.6088
2018-06-05,-0.7564
2018-06-06,-1.6768
2018-06-07,1.0853
2018-06-08,-0.6135
2018-06-11,1.6975
2018-06-12,-1.6692
2018-06-13,-2.7778
2018-06-14,0.0
2018-06-15,-3.8095
2018-06-18,1.8152
2018-06-19,-1.1345
2018-06-20,1.4754
2018-06-21,-0.8078
2018-06-22,2.1173
2018-06-25,-3.3493
2018-06-26,2.1452
2018-06-27,-1.9386
2018-06-28,-0.1647
2018-06-29,1.3201
2018-07-02,-1.1401
2018-07-03,1.6474
2018-07-05,-0.1621
2018-07-06,0.6494
2018-07-09,1.129
2018-07-10,-0.638
2018-07-11,-1.1236
2018-07-12,1.6234
2018-07-13,0.639
2018-07-16,-0.6349
2018-07-17,-0.7987
2018-07-18,1.6103
2018-07-19,3.0111
2018-07-20,-1.5385
2018-07-23,0.9375
2018-07-24,0.6192
2018-07-25,0.9231
2018-07-26,1.0671
2018-07-27,-2.7149
2018-07-30,2.1705
2018-07-31,0.7587
2018-08-01,0.3012
2018-08-02,3.6036
2018-08-03,0.7246
2018-08-06,0.2878
2018-08-07,-0.4304
2018-08-08,-0.1441
2018-08-09,0.5772
2018-08-10,0.7174
2018-08-13,-2.9915000000000003
2018-08-14,0.7342
2018-08-15,-1.6035
2018-08-16,0.1481
2018-08-17,1.6272
2018-08-20,1.6012
2018-08-21,-1.0264
2018-08-22,1.1852
2018-08-23,-1.4641
2018-08-24,0.7429
2018-08-27,0.295
2018-08-28,-1.1764999999999999
2018-08-29,-0.2976
2018-08-30,-1.194
2018-08-31,-1.0574
2018-09-04,0.7634
2018-09-05,-0.1515
2018-09-06,-1.5175
2018-09-07,-1.0786
2018-09-10,1.7134
2018-09-11,1.072
2018-09-12,0.9091
2018-09-13,-0.6006
2018-09-14,-0.9063
2018-09-17,-0.3049
2018-09-18,-0.3058
2018-09-19,-0.3067
2018-09-20,0.0
2018-09-21,0.0
2018-09-24,-1.0769
2018-09-25,-1.2442
2018-09-26,-1.4173
2018-09-27,1.5974
2018-09-28,1.4151
2018-10-01,2.3256
2018-10-02,-0.7576
2018-10-03,0.1527
2018-10-04,-1.6768
2018-10-05,0.4651
2018-10-08,0.0
2018-10-09,2.0062
2018-10-10,-1.6641
2018-10-11,-2.7692
2018-10-12,0.6329
2018-10-15,-0.4717
2018-10-16,2.3697
2018-10-17,-1.6975
2018-10-18,-0.471
2018-10-19,-0.1577
2018-10-22,-0.316
2018-10-23,-2.6941
2018-10-24,-4.0717
2018-10-25,1.0187
2018-10-26,-3.0252
2018-10-29,-2.253
2018-10-30,-1.2411
2018-10-31,1.0772
2018-11-01,1.9538
2018-11-02,-1.3937
2018-11-05,2.8269
2018-11-06,1.0309
2018-11-07,2.2109
2018-11-08,-0.3328
2018-11-09,-1.3356
2018-11-12,-2.0305
2018-11-13,-3.4542
2018-11-14,0.1789
2018-11-15,-0.3571
2018-11-16,0.0
2018-11-19,-0.5376
2018-11-20,-2.7027
2018-11-21,-1.9083999999999999
2018-11-23,-1.5564
2018-11-26,1.9763
2018-11-27,-1.5504
2018-11-28,2.3622
2018-11-29,2.1154
2018-11-30,0.0
2018-12-03,4.1431000000000004
2018-12-04,-3.255
2018-12-06,-1.6822
2018-12-07,-0.7605
2018-12-10,-2.1073
2018-12-11,-0.5871
2018-12-12,0.5906
2018-12-13,0.9785
2018-12-14,-0.7752
2018-12-17,-4.6875
2018-12-18,-5.123
2018-12-19,-1.5119
2018-12-20,-4.8246
2018-12-21,-6.2212
2018-12-24,-1.4742
2018-12-26,5.985
2018-12-27,-2.1176
2018-12-28,4.3269
2018-12-31,1.1521
2019-01-02,2.9613
2019-01-03,1.1062
2019-01-04,7.0022
2019-01-07,6.5440000000000005
2019-01-08,0.7678
2019-01-09,2.6667
2019-01-10,-1.8553
2019-01-11,-1.7013
2019-01-14,0.5769
2019-01-15,2.4857
2019-01-16,0.5597
2019-01-17,-1.1132
2019-01-18,2.8143000000000002
2019-01-22,-2.9196999999999997
2019-01-23,-0.5639
2019-01-24,0.5671
2019-01-25,1.5038
2019-01-28,-1.8519
2019-01-29,1.5093999999999999
2019-01-30,2.0446
2019-01-31,-0.3643
2019-02-01,1.2797
2019-02-04,1.083
2019-02-05,-0.5357
2019-02-06,-1.6158000000000001
2019-02-07,-2.9196999999999997
2019-02-08,-0.9398
2019-02-11,0.3795
2019-02-12,2.6465
2019-02-13,1.4733
2019-02-14,2.5408
2019-02-15,0.177
2019-02-19,3.7102
2019-02-20,-1.5332
2019-02-21,-2.0761
2019-02-22,-0.9091
