ticker,PASO US Equity
2008-10-30,40.0
2008-10-31,0.0
2008-11-03,-7.1429
2008-11-04,0.0
2008-11-05,-7.6923
2008-11-06,-41.6667
2008-11-07,14.2857
2008-11-10,0.0
2008-11-12,25.0
2008-11-13,0.0
2008-11-14,-20.0
2008-11-17,0.0
2008-11-18,25.0
2008-11-19,-10.0
2008-11-20,-22.2222
2008-11-21,0.0
2008-11-25,-28.5714
2008-12-01,20.0
2008-12-02,0.2083
2008-12-03,-16.8399
2008-12-04,0.0
2008-12-05,0.0
2008-12-08,40.0
2008-12-09,-21.4286
2008-12-10,27.2727
2008-12-11,28.5714
2008-12-12,-11.1111
2008-12-15,-37.5
2008-12-16,20.0
2008-12-17,66.6667
2008-12-18,-15.0
2008-12-19,-41.1765
2008-12-22,-30.0
2008-12-23,42.8571
2008-12-24,0.0
2008-12-26,-20.0
2008-12-29,-25.0
2008-12-30,33.3333
2008-12-31,-37.5
2009-01-02,60.0
2009-01-05,-32.5
2009-01-06,3.7037
2009-01-07,42.8571
2009-01-08,-8.75
2009-01-12,64.3836
2009-01-13,-41.6667
2009-01-14,0.0
2009-01-15,0.0
2009-01-16,42.8571
2009-01-20,-40.0
2009-01-21,0.0
2009-01-22,0.0
2009-01-23,0.0
2009-01-26,0.0
2009-01-27,0.0
2009-01-28,0.0
2009-01-29,-33.3333
2009-01-30,-10.0
2009-02-02,0.0
2009-02-03,-16.6667
2009-02-04,-6.6667
2009-02-05,7.1429
2009-02-06,0.0
2009-02-09,16.6667
2009-02-10,-8.5714
2009-02-11,6.25
2009-02-12,11.7647
2009-02-13,-21.0526
2009-02-17,0.0
2009-02-18,-26.6667
2009-02-19,-27.2727
2009-02-20,-25.0
2009-02-23,-16.6667
2009-02-24,-20.0
2009-02-25,25.0
2009-02-26,0.0
2009-02-27,0.0
2009-03-02,0.0
2009-03-03,0.0
2009-03-04,0.0
2009-03-05,0.0
2009-03-06,20.0
2009-03-10,-16.6667
2009-03-11,0.0
2009-03-12,0.0
2009-03-13,0.0
2009-03-16,0.0
2009-03-17,160.0
2009-03-18,7.6923
2009-03-19,-14.2857
2009-03-20,25.0
2009-03-23,-26.6667
2009-03-24,0.0
2009-03-25,-9.0909
2009-03-26,0.0
2009-03-27,0.0
2009-03-30,0.0
2009-03-31,10.0
2009-04-01,-9.0909
2009-04-02,50.0
2009-04-03,-20.0
2009-04-06,-16.6667
2009-04-07,-5.0
2009-04-08,5.2632
2009-04-09,0.0
2009-04-13,0.0
2009-04-14,0.0
2009-04-15,0.0
2009-04-16,0.0
2009-04-17,0.0
2009-04-20,0.0
2009-04-21,50.0
2009-04-22,-33.3333
2009-04-24,0.0
2009-04-28,0.0
2009-04-29,10.0
2009-04-30,4.5455
2009-05-01,0.0
2009-05-04,4.3478
2009-05-05,-16.6667
2009-05-06,0.0
2009-05-08,10.0
2009-05-11,9.0909
2009-05-12,-16.6667
2009-05-13,20.0
2009-05-14,50.0
2009-05-15,-33.3333
2009-05-18,0.0
2009-05-19,0.0
2009-05-20,-16.6667
2009-05-21,0.0
2009-05-22,10.0
2009-05-26,0.0
2009-05-27,0.0
2009-05-28,0.0
2009-06-01,0.0
2009-06-02,-9.0909
2009-06-03,10.0
2009-06-04,0.0
2009-06-05,-9.0909
2009-06-08,10.0
2009-06-10,0.0
2009-06-11,-4.5455
2009-06-12,0.0
2009-06-15,109.5238
2009-06-16,36.3636
2009-06-17,16.6667
2009-06-18,85.7143
2009-06-19,0.0
2009-06-22,-7.6923
2009-06-23,16.6667
2009-06-24,-1.6071
2009-06-25,-5.6261
2009-06-26,0.0
2009-06-29,-4.6154
2009-06-30,0.8065
2009-07-01,-4.0
2009-07-02,0.0
2009-07-07,-16.6667
2009-07-08,-2.0
2009-07-09,-26.5306
2009-07-10,11.1111
2009-07-13,12.5
2009-07-14,0.0
2009-07-15,11.1111
2009-07-16,-2.0
2009-07-17,-26.5306
2009-07-20,11.1111
2009-07-21,0.0
2009-07-22,0.0
2009-07-23,0.0
2009-07-24,0.0
2009-07-27,-5.0
2009-07-29,5.2632
2009-07-30,-5.0
2009-07-31,-21.0526
2009-08-03,33.3333
2009-08-05,-10.0
2009-08-07,11.1111
2009-08-10,0.0
2009-08-11,0.0
2009-08-12,0.0
2009-08-18,-17.5
2009-08-19,6.0606
2009-08-20,0.0
2009-08-21,-14.2857
2009-08-24,0.0
2009-08-25,0.0
2009-08-26,3.3333
2009-08-27,12.9032
2009-08-28,-5.7143
2009-08-31,-9.0909
2009-09-01,0.0
2009-09-02,0.0
2009-09-04,0.0
2009-09-08,0.0
2009-09-09,-16.6667
2009-09-10,-16.0
2009-09-11,52.381
2009-09-14,9.375
2009-09-15,1.4285999999999999
2009-09-16,11.2676
2009-09-17,1.2658
2009-09-18,0.0
2009-09-21,12.5
2009-09-22,11.1111
2009-09-23,0.0
2009-09-24,16.0
2009-09-25,3.4483
2009-09-28,0.0
2009-09-29,8.3333
2009-09-30,6.1538
2009-10-01,1.4493
2009-10-02,-2.8571
2009-10-05,-19.1176
2009-10-06,27.2727
2009-10-07,-14.2857
2009-10-08,0.0
2009-10-09,0.0
2009-10-12,0.0
2009-10-13,0.0
2009-10-14,0.0
2009-10-15,0.0
2009-10-16,0.0
2009-10-19,0.0
2009-10-20,0.0
2009-10-21,0.0
2009-10-22,0.0
2009-10-23,-5.0
2009-10-26,5.2632
2009-10-27,-16.6667
2009-10-28,-10.0
2009-10-29,8.8889
2009-10-30,4.0816
2009-11-02,-1.9607999999999999
2009-11-03,0.0
2009-11-04,14.0
2009-11-05,-21.0526
2009-11-06,0.0
2009-11-09,-3.3333
2009-11-11,-8.046
2009-11-12,3.75
2009-11-13,-3.6145
2009-11-16,7.5
2009-11-17,-6.9767
2009-11-18,-5.0
2009-11-19,11.8421
2009-11-20,-5.8824
2009-11-23,0.0
2009-11-24,0.0
2009-11-25,-2.5
2009-11-27,2.5641
2009-11-30,-12.5
2009-12-01,0.0
2009-12-02,14.2857
2009-12-03,2.5
2009-12-04,-26.8293
2009-12-07,56.6667
2009-12-08,-14.8936
2009-12-09,0.0
2009-12-10,15.0
2009-12-11,8.6957
2009-12-14,36.0
2009-12-15,-10.2941
2009-12-16,9.0164
2009-12-17,-2.2556
2009-12-18,-7.6923
2009-12-21,-1.6667
2009-12-22,-1.6949
2009-12-23,3.4483
2009-12-24,0.0
2009-12-28,6.6667
2009-12-29,9.375
2009-12-30,10.0
2009-12-31,15.5844
2010-01-04,0.0
2010-01-05,1.1236
2010-01-06,-11.1111
2010-01-07,15.0
2010-01-08,1.087
2010-01-11,-4.3011
2010-01-12,-10.1124
2010-01-13,-3.75
2010-01-14,0.0
2010-01-15,0.0
2010-01-19,11.6883
2010-01-20,4.6512
2010-01-21,0.0
2010-01-22,5.5556
2010-01-25,4.2105
2010-01-26,1.0101
2010-01-27,4.0
2010-01-28,-8.6538
2010-01-29,0.0
2010-02-01,0.0
2010-02-02,0.0
2010-02-03,0.0
2010-02-04,8.4211
2010-02-05,1.9417
2010-02-08,-0.9524
2010-02-09,-3.8462
2010-02-10,-20.0
2010-02-11,6.25
2010-02-12,-5.8824
2010-02-16,-12.5
2010-02-17,2.8571
2010-02-18,4.1667
2010-02-19,-17.3333
2010-02-22,16.129
2010-02-23,4.1667
2010-02-24,0.0
2010-02-25,4.0
2010-02-26,-1.2821
2010-03-01,-3.8961
2010-03-02,-6.7568
2010-03-04,-8.6957
2010-03-05,-4.7619
2010-03-08,0.0
2010-03-09,-31.6667
2010-03-10,2.439
2010-03-11,-4.7619
2010-03-12,25.0
2010-03-15,0.0
2010-03-16,-20.0
2010-03-17,0.0
2010-03-18,-0.3125
2010-03-19,0.3135
2010-03-22,2.5
2010-03-23,-2.439
2010-03-24,-22.5
2010-03-25,3.2258
2010-03-26,6.25
2010-03-29,17.647100000000002
2010-03-30,22.5
2010-03-31,16.3265
2010-04-01,22.807
2010-04-05,-7.1429
2010-04-06,0.0
2010-04-07,-7.6923
2010-04-08,-25.0
2010-04-09,-11.1111
2010-04-12,0.0
2010-04-13,5.0
2010-04-14,-2.3810000000000002
2010-04-15,9.7561
2010-04-16,-20.0
2010-04-19,11.1111
2010-04-20,-12.5
2010-04-21,1.4285999999999999
2010-04-22,-2.8169
2010-04-23,27.5362
2010-04-26,-4.5455
2010-04-27,7.1429
2010-04-28,0.0
2010-04-29,-6.6667
2010-04-30,4.7619
2010-05-03,-9.0909
2010-05-04,-1.25
2010-05-05,-1.2658
2010-05-06,-7.6923
2010-05-07,-2.7778
2010-05-10,17.1429
2010-05-11,-2.439
2010-05-12,0.0
2010-05-13,0.0
2010-05-14,-12.5
2010-05-17,-2.8571
2010-05-18,2.9412000000000003
2010-05-19,-7.1429
2010-05-20,-6.1538
2010-05-21,40.9836
2010-05-24,-2.3256
2010-05-25,0.0
2010-05-26,0.0
2010-05-28,-2.3810000000000002
2010-06-01,-2.439
2010-06-02,-1.25
2010-06-03,-1.2658
2010-06-04,0.0
2010-06-07,-10.2564
2010-06-08,-5.7143
2010-06-10,0.0
2010-06-11,-3.0303
2010-06-14,-7.8125
2010-06-15,-1.6949
2010-06-16,-6.25
2010-06-17,30.1149
2010-06-18,0.3534
2010-06-21,1.4085
2010-06-22,2.7778
2010-06-23,-5.4054
2010-06-24,-14.2857
2010-06-25,-13.3333
2010-06-28,-3.8462
2010-06-29,-19.5
2010-06-30,-25.4658
2010-07-01,33.3333
2010-07-02,0.0
2010-07-06,15.0
2010-07-07,-13.0435
2010-07-08,12.5
2010-07-09,-20.0
2010-07-12,-5.5556
2010-07-13,-8.8235
2010-07-14,3.2258
2010-07-15,-6.25
2010-07-16,0.0
2010-07-19,23.3333
2010-07-20,-17.9054
2010-07-21,56.7901
2010-07-22,0.7874
2010-07-23,4.1667
2010-07-26,0.0
2010-07-27,-24.0
2010-07-28,2.6316
2010-07-29,2.5641
2010-07-30,-7.5
2010-08-02,-2.027
2010-08-03,-0.6897
2010-08-04,0.0
2010-08-05,2.7778
2010-08-06,2.027
2010-08-09,-16.2252
2010-08-10,0.0
2010-08-11,-5.1383
2010-08-12,-33.3333
2010-08-13,0.0
2010-08-16,0.0
2010-08-17,20.0
2010-08-18,8.3333
2010-08-19,-7.6923
2010-08-20,-8.3333
2010-08-23,-9.0909
2010-08-24,0.0
2010-08-25,10.0
2010-08-26,-9.0909
2010-08-27,0.0
2010-08-30,-5.0
2010-08-31,5.2632
2010-09-01,0.0
2010-09-02,-1.25
2010-09-03,1.2658
2010-09-07,0.0
2010-09-08,0.0
2010-09-09,10.0
2010-09-10,26.1364
2010-09-13,-13.5135
2010-09-14,-16.6667
2010-09-15,13.125
2010-09-16,-13.2597
2010-09-17,1.9108
2010-09-20,0.0
2010-09-21,0.0
2010-09-22,0.0
2010-09-23,0.0
2010-09-24,20.0
2010-09-27,-8.3333
2010-09-28,-9.0909
2010-09-29,18.75
2010-09-30,-7.3684
2010-10-01,7.9545
2010-10-04,-0.5263
2010-10-05,0.0
2010-10-06,-15.3439
2010-10-07,0.0
2010-10-08,0.0
2010-10-11,0.0
2010-10-12,0.0
2010-10-13,0.0
2010-10-14,0.0
2010-10-18,0.0
2010-10-19,0.0
2010-10-20,0.0
2010-10-21,-5.0
2010-10-22,15.7895
2010-10-25,-13.6364
2010-10-26,5.2632
2010-10-27,0.0
2010-10-28,-6.25
2010-10-29,6.6667
2010-11-01,-6.875
2010-11-02,-14.094
2010-11-03,-1.5625
2010-11-04,-11.1111
2010-11-05,-9.8214
2010-11-08,-12.8713
2010-11-09,0.0
2010-11-10,-11.3636
2010-11-11,43.5897
2010-11-12,0.0
2010-11-15,-16.0714
2010-11-16,2.1277
2010-11-17,0.0
2010-11-18,-6.25
2010-11-19,-7.7778
2010-11-22,-3.6145
2010-11-23,0.0
2010-11-24,0.0
2010-11-26,0.0
2010-11-29,-6.25
2010-11-30,0.0
2010-12-01,0.0
2010-12-02,-14.6667
2010-12-03,25.0
2010-12-06,32.5
2010-12-07,0.0
2010-12-08,11.3208
2010-12-09,16.9492
2010-12-10,14.4928
2010-12-13,-10.1266
2010-12-14,10.5634
2010-12-15,7.0064
2010-12-16,-4.7619
2010-12-17,20.0
2010-12-20,-8.3333
2010-12-21,27.2727
2010-12-22,32.1429
2010-12-23,-8.1081
2010-12-27,-4.7794
2010-12-28,14.2857
2010-12-29,16.2162
2010-12-30,2.3256
2010-12-31,0.0
2011-01-03,0.0
2011-01-04,-4.5455
2011-01-05,-4.7619
2011-01-06,-7.5
2011-01-07,-12.5
2011-01-10,-13.5135
2011-01-11,-14.2857
2011-01-12,12.5
2011-01-13,3.7037
2011-01-14,-3.5714
2011-01-18,-18.5185
2011-01-19,9.0909
2011-01-20,0.0
2011-01-21,-4.1667
2011-01-24,-13.0435
2011-01-25,0.0
2011-01-26,0.0
2011-01-27,0.0
2011-01-28,0.0
2011-01-31,-10.0
2011-02-01,11.1111
2011-02-02,-10.0
2011-02-03,-5.5556
2011-02-04,-5.8824
2011-02-07,2.3438
2011-02-08,9.9237
2011-02-09,-1.3889
2011-02-10,-9.8592
2011-02-11,0.0
2011-02-14,-6.25
2011-02-15,-6.6667
2011-02-16,-14.2857
2011-02-17,16.6667
2011-02-18,-11.607099999999999
2011-02-22,-3.0303
2011-02-23,8.3333
2011-02-24,7.6923
2011-02-25,-2.6786
2011-02-28,2.7523
2011-03-01,-7.1429
2011-03-02,0.0
2011-03-03,20.1923
2011-03-04,-10.4
2011-03-07,-7.1429
2011-03-08,-7.6923
2011-03-09,-3.125
2011-03-10,-7.5269
2011-03-11,17.4419
2011-03-14,-2.9703
2011-03-15,0.0
2011-03-16,-10.2041
2011-03-17,-9.0909
2011-03-18,-3.75
2011-03-21,3.8961
2011-03-22,0.0
2011-03-23,3.75
2011-03-24,-6.0241
2011-03-25,-11.538499999999999
2011-03-28,-7.2464
2011-03-29,-15.625
2011-03-30,3.7037
2011-03-31,3.5714
2011-04-01,-13.7931
2011-04-04,18.0
2011-04-05,0.0
2011-04-06,0.0
2011-04-07,-5.0847
2011-04-08,-10.7143
2011-04-11,-4.0
2011-04-12,0.0
2011-04-13,10.4167
2011-04-14,-9.434
2011-04-15,0.0
2011-04-18,0.0
2011-04-19,-4.1667
2011-04-20,15.2174
2011-04-21,0.0
2011-04-25,-5.6604
2011-04-26,-4.0
2011-04-27,-4.1667
2011-04-28,4.3478
2011-04-29,-43.75
2011-05-02,11.1111
2011-05-03,0.0
2011-05-04,0.0
2011-05-05,-3.3333
2011-05-06,3.4483
2011-05-09,0.0
2011-05-10,-3.3333
2011-05-11,-17.2414
2011-05-12,0.0
2011-05-13,33.3333
2011-05-16,9.375
2011-05-17,0.0
2011-05-18,-2.8571
2011-05-19,-5.8824
2011-05-20,0.0
2011-05-23,-25.0
2011-05-24,-8.3333
2011-05-25,36.3636
2011-05-26,-3.3333
2011-05-27,20.6897
2011-05-31,-8.5714
2011-06-01,9.375
2011-06-02,14.2857
2011-06-03,15.0
2011-06-06,-17.3913
2011-06-07,-2.6316
2011-06-08,-13.5135
2011-06-10,0.0
2011-06-13,0.0
2011-06-14,0.0
2011-06-15,-9.375
2011-06-16,-6.8966
2011-06-17,18.5185
2011-06-20,0.0
2011-06-21,31.25
2011-06-22,0.0
2011-06-23,-4.7619
2011-06-24,15.0
2011-06-27,4.3478
2011-06-28,0.0
2011-06-29,-20.8333
2011-06-30,5.2632
2011-07-01,0.0
2011-07-05,-7.5
2011-07-06,-5.4054
2011-07-07,8.5714
2011-07-08,0.0
2011-07-11,-7.8947
2011-07-12,-8.5714
2011-07-13,9.375
2011-07-14,5.7143
2011-07-18,-21.6216
2011-07-19,10.3448
2011-07-20,-18.75
2011-07-21,-19.2308
2011-07-22,28.5714
2011-07-25,-22.2222
2011-07-26,23.8095
2011-07-27,0.0
2011-07-28,0.0
2011-07-29,15.3846
2011-08-01,-10.0
2011-08-02,18.5185
2011-08-03,-15.625
2011-08-04,-18.5185
2011-08-05,-4.5455
2011-08-08,14.2857
2011-08-09,0.0
2011-08-10,0.0
2011-08-11,-20.8333
2011-08-12,15.7895
2011-08-15,-4.5455
2011-08-16,-9.5238
2011-08-17,15.7895
2011-08-18,-18.1818
2011-08-19,0.0
2011-08-22,0.0
2011-08-23,0.0
2011-08-24,-11.1111
2011-08-25,-12.5
2011-08-26,-7.1429
2011-08-29,-15.3846
2011-08-30,18.1818
2011-08-31,-15.3846
2011-09-01,0.0
2011-09-02,-9.0909
2011-09-06,0.0
2011-09-07,0.0
2011-09-08,30.0
2011-09-09,-15.3846
2011-09-12,0.0
2011-09-13,-27.2727
2011-09-14,25.0
2011-09-15,0.0
2011-09-16,-20.0
2011-09-19,0.0
2011-09-20,-25.0
2011-09-21,0.0
2011-09-22,33.3333
2011-09-23,-37.5
2011-09-26,20.0
2011-09-27,0.0
2011-09-28,-16.6667
2011-09-29,20.0
2011-09-30,-16.6667
2011-10-03,0.0
2011-10-04,20.0
2011-10-05,-16.6667
2011-10-06,-40.0
2011-10-07,-33.3333
2011-10-10,50.0
2011-10-11,0.0
2011-10-12,0.0
2011-10-13,0.0
2011-10-14,0.0
2011-10-17,-33.3333
2011-10-18,50.0
2011-10-19,66.6667
2011-10-20,-60.0
2011-10-21,150.0
2011-10-24,0.0
2011-10-25,-40.0
2011-10-27,0.0
2011-10-28,0.0
2011-10-31,0.0
2011-11-01,66.6667
2011-11-02,-60.0
2011-11-04,50.0
2011-11-07,0.0
2011-11-08,0.0
2011-11-09,0.0
2011-11-10,-33.3333
2011-11-11,50.0
2011-11-14,0.0
2011-11-15,0.0
2011-11-16,-33.3333
2011-11-17,50.0
2011-11-18,-33.3333
2011-11-21,0.0
2011-11-22,50.0
2011-11-23,0.0
2011-11-25,0.0
2011-11-28,-33.3333
2011-11-29,0.0
2011-11-30,0.0
2011-12-01,50.0
2011-12-02,-33.3333
2011-12-05,0.0
2011-12-06,0.0
2011-12-07,0.0
2011-12-08,0.0
2011-12-09,0.0
2011-12-12,0.0
2011-12-13,0.0
2011-12-14,0.0
2011-12-15,0.0
2011-12-16,0.0
2011-12-19,0.0
2011-12-20,0.0
2011-12-21,0.0
2011-12-22,0.0
2011-12-23,50.0
2011-12-27,0.0
2011-12-28,0.0
2011-12-29,0.0
2011-12-30,0.0
2012-01-04,-33.3333
2012-01-05,0.0
2012-01-06,0.0
2012-01-09,-52.0
2012-01-10,83.3333
2012-01-12,27.2727
2012-01-13,-28.5714
2012-01-17,-50.0
2012-01-18,-20.0
2012-01-20,25.0
2012-01-23,0.0
2012-01-25,4.0
2012-01-26,-3.8462
2012-01-27,40.0
2012-01-30,-21.4286
2012-01-31,45.4545
2012-02-01,87.5
2012-02-02,53.3333
2012-02-03,52.1739
2012-02-06,-2.8571
2012-02-07,-27.0588
2012-02-08,-49.5968
2012-02-09,-16.0
2012-02-10,32.8571
2012-02-13,-21.147
2012-02-14,0.0
2012-02-15,-9.0909
2012-02-16,0.0
2012-02-17,25.0
2012-02-21,0.0
2012-02-23,-20.0
2012-02-24,15.0
2012-02-27,17.3913
2012-02-28,48.0556
2012-02-29,-4.9406
2012-03-01,5.2632
2012-03-02,-10.0
2012-03-05,5.5556
2012-03-06,5.2632
2012-03-08,-5.0
2012-03-09,0.0
2012-03-14,-5.2632
2012-03-15,0.0
2012-03-16,5.5556
2012-03-19,-15.7895
2012-03-21,-25.0
2012-03-22,66.6667
2012-03-28,0.0
2012-03-29,-10.0
2012-04-02,-11.1111
2012-04-04,6.25
2012-04-09,5.8824
2012-04-10,11.1111
2012-04-12,-40.0
2012-04-16,0.0
2012-04-17,0.0
2012-04-19,8.3333
2012-04-20,-22.3077
2012-04-23,18.8119
2012-04-24,0.0
2012-04-25,58.3333
2012-04-26,-5.2632
2012-04-27,5.5556
2012-04-30,0.0
2012-05-01,-10.526299999999999
2012-05-02,-5.8824
2012-05-04,0.0
2012-05-07,0.0
2012-05-08,0.0
2012-05-15,0.0
2012-05-16,6.25
2012-05-17,-23.5294
2012-05-18,53.8462
2012-05-21,-25.0
2012-05-25,0.0
2012-05-31,-26.6667
2012-06-04,0.0
2012-06-05,0.0
2012-06-06,-9.0909
2012-06-08,0.0
2012-06-11,0.0
2012-06-12,0.0
2012-06-18,0.0
2012-06-20,100.0
2012-06-22,-50.0
2012-06-29,0.0
2012-07-10,0.0
2012-07-11,0.0
2012-07-16,0.0
2012-07-23,0.0
2012-07-24,0.0
2012-07-25,-50.0
2012-07-30,60.0
2012-07-31,50.0
2012-08-02,0.0
2012-08-03,0.0
2012-08-08,-8.3333
2012-08-13,0.0
2012-08-15,-18.1818
2012-08-21,33.3333
2012-08-31,0.0
2012-09-06,-49.1667
2012-09-10,96.7213
2012-09-14,-49.1667
2012-09-18,96.7213
2012-09-21,-49.1667
2012-09-24,0.0
2012-10-04,195.082
2012-10-05,-5.5556
2012-10-16,-58.8235
2012-10-17,114.2857
2012-10-18,0.0
2012-10-22,-59.3333
2012-10-23,14.7541
2012-10-24,0.0
2012-10-25,0.0
2012-10-31,-12.857099999999999
2012-11-02,63.9344
2012-11-05,-39.0
2012-11-20,6.5574
2012-12-03,-90.0
2012-12-05,7.6923
2012-12-10,21.4286
2012-12-11,488.2353
2012-12-12,-60.0
2012-12-20,-50.0
2012-12-21,0.0
2012-12-26,0.0
2012-12-28,0.0
2012-12-31,0.0
2013-03-01,50.0
2013-03-04,0.0
2013-03-07,566.6667
2013-03-11,-90.0
2013-03-13,0.0
2013-03-15,26.25
2013-03-18,-20.7921
2013-04-05,0.0
2013-04-09,0.0
2013-04-10,0.0
2013-04-16,300.0
2013-04-17,125.0
2013-04-18,-22.2222
2013-04-22,14.2857
2013-04-23,0.0
2013-04-30,0.0
2013-05-20,6.25
2013-06-05,-41.1765
2013-06-13,0.0
2013-06-19,0.0
2013-06-25,0.0
2013-06-26,100.0
2013-06-27,5.0
2013-06-28,-33.3333
2013-07-05,50.0
2013-07-09,42.8571
2013-07-25,-86.6667
2013-07-26,900.0
2013-08-02,0.0
2013-08-15,-75.0
2013-08-16,0.0
2013-08-27,0.0
2013-09-25,0.0
2013-09-26,0.0
2013-10-17,280.0
2013-10-22,-73.6842
2013-10-30,-40.0
2013-11-15,33.3333
2013-12-10,-25.0
2013-12-11,0.0
2013-12-16,0.0
2013-12-17,0.0
2013-12-18,0.0
2013-12-19,0.0
2013-12-23,0.0
2013-12-24,0.0
2013-12-26,0.0
2013-12-27,0.0
2013-12-30,0.0
2014-01-22,0.0
2014-01-29,-16.6667
2014-02-06,-20.0
2014-02-20,0.0
2014-02-24,200.0
2014-02-26,-25.0
2014-03-07,0.0
2014-03-18,122.2222
2014-03-19,-30.0
2014-04-07,0.0
2014-04-10,0.0
2014-04-11,-14.2857
2014-04-14,0.0
2014-04-28,0.0
2014-04-29,-16.6667
2014-05-02,0.0
2014-05-07,0.0
2014-05-14,0.0
2014-06-13,0.0
2014-07-02,0.0
2014-07-07,0.0
2014-07-09,0.0
2014-07-10,-10.0
2014-07-14,11.1111
2014-07-18,40.0
2014-07-24,-57.1429
2014-07-28,33.3333
2014-08-05,0.0
2014-08-06,-12.5
2014-08-07,-14.2857
2014-08-08,0.0
2014-08-11,0.0
2014-08-18,66.6667
2014-08-19,-30.0
2014-08-20,0.0
2014-09-08,0.0
2014-09-15,14.2857
2014-09-16,-12.5
2014-09-23,0.0
2014-09-29,0.0
2014-10-10,-14.2857
2014-10-13,-16.6667
2014-10-21,0.0
2014-10-23,-40.0
2014-10-27,3.3333
2014-10-28,-3.2258
2014-10-29,0.0
2014-11-03,0.0
2014-11-05,0.0
2014-11-18,0.0
2014-12-01,166.6667
2014-12-02,25.0
2014-12-03,0.0
2014-12-04,20.0
2014-12-09,0.0
2014-12-15,-25.0
2014-12-16,0.0
2014-12-23,0.0
2014-12-29,-11.1111
2014-12-30,0.0
2014-12-31,50.0
2015-01-05,0.0
2015-01-06,0.0
2015-01-08,-0.2083
2015-01-26,-33.1942
2015-01-30,0.0
2015-02-05,-37.5
2015-02-06,140.0
2015-02-10,0.0
2015-03-05,-33.3333
2015-03-24,0.0
2015-04-15,0.0
2015-04-16,0.0
2015-05-04,0.0
2015-05-08,0.0
2015-05-14,0.0
2015-05-18,0.0
2015-05-27,0.0
2015-05-28,-24.6875
2015-07-08,-0.4149
2015-07-10,0.0
2015-08-10,-6.25
2015-08-17,-0.4444
2015-08-19,0.0
2015-09-18,0.0
2015-10-22,14.2857
2015-10-23,0.0
2015-11-20,3.125
2015-12-01,111.7424
2015-12-04,-57.0662
2015-12-07,0.0
2015-12-15,-12.2917
2015-12-21,-20.19
2015-12-24,0.0
2015-12-28,0.0
2016-01-08,-23.8095
2016-03-29,0.7813
2016-04-20,-0.7752
2016-05-06,0.0
2016-05-12,0.0
2016-05-13,0.0
2016-05-17,117.9688
2016-06-17,-54.1219
2016-06-21,93.75
2016-06-23,80.6452
2016-06-28,7.1429
2016-07-06,69.375
2016-07-07,67.1587
2016-07-08,0.0736
2016-07-12,-29.4118
2016-07-13,16.6667
2016-07-14,0.0
2016-07-15,7.1429
2016-07-18,-2.4167
2016-07-20,-31.6823
2016-07-21,17.0
2016-07-22,0.0
2016-07-25,-14.3697
2016-07-26,4.8035
2016-07-27,0.0
2016-07-28,0.0
2016-08-01,0.0
