ticker,GHMP US Equity
2011-12-30,-2.2556
2012-01-03,-9.3846
2012-01-04,5.2632
2012-01-05,-0.8065
2012-01-06,0.7927
2012-01-09,-4.8195
2012-01-10,-10.1695
2012-01-11,-13.2075
2012-01-12,28.6957
2012-01-13,11.4865
2012-01-17,-15.9091
2012-01-18,-11.7117
2012-01-19,2.0408
2012-01-20,-6.0
2012-01-23,0.0
2012-01-24,-2.1277
2012-01-25,-4.3478
2012-01-26,2.2727
2012-01-27,-2.2222
2012-01-30,4.5455
2012-01-31,5.2174
2012-02-01,8.4711
2012-02-02,-2.2857
2012-02-03,-3.5088
2012-02-06,-13.1313
2012-02-07,11.5988
2012-02-08,-1.0159
2012-02-09,-5.2632
2012-02-10,2.2222
2012-02-13,-6.5217
2012-02-14,-2.7907
2012-02-15,-0.2392
2012-02-16,4.5564
2012-02-17,0.0
2012-02-21,3.211
2012-02-22,0.0
2012-02-23,-1.1111
2012-02-24,2.6966
2012-02-27,-2.6258
2012-02-28,-1.1236
2012-02-29,-7.9545
2012-03-01,-0.4938
2012-03-02,-0.7444
2012-03-05,-21.25
2012-03-06,-8.8889
2012-03-07,4.5296
2012-03-08,11.9583
2012-03-09,-1.7492
2012-03-12,-3.0303
2012-03-13,-3.125
2012-03-14,-3.2258
2012-03-15,-7.6667
2012-03-16,6.4982
2012-03-19,1.6949
2012-03-20,-3.3333
2012-03-21,-3.4483
2012-03-22,-6.7411
2012-03-23,6.4624
2012-03-26,-2.518
2012-03-27,-4.059
2012-03-28,1.5385
2012-03-29,-1.5152
2012-03-30,-13.125
2012-04-02,-11.8982
2012-04-03,-14.0704
2012-04-04,-18.1287
2012-04-05,14.2857
2012-04-09,18.75
2012-04-10,5.2632
2012-04-11,5.0
2012-04-12,9.5238
2012-04-13,-16.3043
2012-04-16,3.8961
2012-04-17,5.0
2012-04-18,-14.2857
2012-04-19,11.1111
2012-04-20,-5.0
2012-04-23,-5.1974
2012-04-24,5.2047
2012-04-25,-5.0132
2012-04-26,-4.1667
2012-04-27,4.3478
2012-04-30,-5.5556
2012-05-01,5.8824
2012-05-02,5.5556
2012-05-03,-10.526299999999999
2012-05-04,0.0
2012-05-07,-2.9412000000000003
2012-05-08,-1.8182
2012-05-09,10.4938
2012-05-10,-2.2346
2012-05-11,-5.1429
2012-05-14,2.4096
2012-05-15,1.7647
2012-05-16,-1.7341
2012-05-17,-5.8824
2012-05-18,0.0
2012-05-21,-6.25
2012-05-22,6.6667
2012-05-23,-6.25
2012-05-24,-6.6667
2012-05-25,7.1429
2012-05-29,0.0
2012-05-30,0.0
2012-05-31,-3.3333
2012-06-01,3.4483
2012-06-04,0.0
2012-06-05,6.6667
2012-06-06,-1.25
2012-06-07,0.0
2012-06-08,1.2658
2012-06-11,-1.875
2012-06-12,-2.8662
2012-06-13,21.3115
2012-06-14,8.1081
2012-06-15,5.0
2012-06-18,-9.5238
2012-06-19,-3.1579
2012-06-20,8.6957
2012-06-21,-15.0
2012-06-22,8.8235
2012-06-25,5.4054
2012-06-26,-7.6923
2012-06-27,5.5556
2012-06-28,-12.6316
2012-06-29,0.3012
2012-07-02,5.1051
2012-07-03,-1.7143000000000002
2012-07-05,-4.0698
2012-07-06,-9.0909
2012-07-09,1.3333
2012-07-10,-1.3158
2012-07-11,0.0
2012-07-12,-6.6667
2012-07-13,0.0
2012-07-16,3.5714
2012-07-17,-3.4483
2012-07-18,-5.3571
2012-07-19,5.6604
2012-07-20,0.0
2012-07-23,3.5714
2012-07-24,-2.7586
2012-07-25,2.8369
2012-07-26,-13.7931
2012-07-27,12.0
2012-07-30,-10.7143
2012-07-31,0.0
2012-08-01,0.8
2012-08-02,-4.7619
2012-08-03,0.0
2012-08-06,8.3333
2012-08-07,-11.538499999999999
2012-08-08,13.0435
2012-08-09,-10.7692
2012-08-10,-5.1724
2012-08-13,13.6364
2012-08-14,-4.0
2012-08-15,-10.8333
2012-08-16,10.2804
2012-08-17,-6.7797
2012-08-20,0.0
2012-08-21,-8.0682
2012-08-22,18.665
2012-08-23,0.0
2012-08-24,0.8333
2012-08-27,-9.0909
2012-08-28,7.2727
2012-08-29,-2.5423999999999998
2012-08-30,4.3478
2012-08-31,-8.3333
2012-09-04,-4.0909
2012-09-05,4.2654
2012-09-06,-4.4318
2012-09-07,1.7835999999999999
2012-09-10,-1.8692
2012-09-11,-4.7619
2012-09-12,10.0
2012-09-13,-3.6364
2012-09-14,-0.9434
2012-09-17,3.8095
2012-09-18,-6.3073
2012-09-19,-6.9767
2012-09-20,5.2632
2012-09-21,-5.5
2012-09-24,0.0
2012-09-25,-3.5714
2012-09-26,4.2524
2012-09-27,2.6316
2012-09-28,-7.6923
2012-10-01,-6.6667
2012-10-02,7.1429
2012-10-03,-15.5556
2012-10-04,11.8421
2012-10-05,-5.8824
2012-10-08,-10.0
2012-10-09,11.1111
2012-10-10,-12.5
2012-10-11,0.0
2012-10-12,6.9643
2012-10-15,-17.1953
2012-10-16,-10.4839
2012-10-17,8.1081
2012-10-18,-16.6667
2012-10-19,19.75
2012-10-22,0.0
2012-10-23,-11.4823
2012-10-24,4.0094
2012-10-25,2.4943
2012-10-26,-10.8407
2012-10-31,0.0
2012-11-01,6.4516
2012-11-02,-3.0303
2012-11-05,5.7692
2012-11-06,-7.2727
2012-11-07,5.8824
2012-11-08,1.8519
2012-11-09,0.0
2012-11-12,-4.5455
2012-11-13,-1.9048
2012-11-14,-2.6699
2012-11-15,-20.1995
2012-11-16,-17.5
2012-11-19,13.6364
2012-11-20,20.0
2012-11-21,-0.2778
2012-11-23,0.0
2012-11-26,-10.8635
2012-11-27,0.3125
2012-11-28,-4.9844
2012-11-29,-0.3279
2012-11-30,-4.9342
2012-12-03,-13.6678
2012-12-04,28.2565
2012-12-05,-9.6875
2012-12-06,-0.346
2012-12-07,-2.7778
2012-12-10,-8.5714
2012-12-11,3.125
2012-12-12,6.0606
2012-12-13,2.8571
2012-12-14,-7.9861
2012-12-17,17.3585
2012-12-18,-15.1125
2012-12-19,-8.7121
2012-12-20,2.9046
2012-12-21,0.0
2012-12-24,-2.621
2012-12-26,6.0041
2012-12-27,-0.3906
2012-12-28,0.3922
2012-12-31,-3.125
2013-01-02,2.0161
2013-01-03,13.834
2013-01-04,0.3472
2013-01-07,66.09
2013-01-08,51.6667
2013-01-09,73.6264
2013-01-10,-44.3829
2013-01-11,-22.6174
2013-01-14,32.3529
2013-01-15,-11.1111
2013-01-16,-5.625
2013-01-17,-13.9073
2013-01-18,-18.4615
2013-01-22,20.7547
2013-01-23,-9.5703
2013-01-24,5.3996
2013-01-25,31.1475
2013-01-28,-18.5938
2013-01-29,15.1631
2013-01-30,-11.75
2013-01-31,13.3144
2013-02-01,-11.5
2013-02-04,5.4614
2013-02-05,-7.1429
2013-02-06,10.7692
2013-02-07,-9.5486
2013-02-08,7.1977
2013-02-11,-6.8934999999999995
2013-02-12,-23.0769
2013-02-13,-10.0
2013-02-14,-6.6667
2013-02-15,2.3810000000000002
2013-02-19,25.5814
2013-02-20,-7.4074
2013-02-21,2.25
2013-02-22,2.0782
2013-02-25,-0.1198
2013-02-26,13.1894
2013-02-27,1.6949
2013-02-28,0.0
2013-03-01,-8.3333
2013-03-04,7.2727
2013-03-05,-32.2034
2013-03-06,7.5
2013-03-07,13.9535
2013-03-08,-2.2959
2013-03-11,-5.6136
2013-03-12,10.6501
2013-03-13,-0.25
2013-03-14,20.3008
2013-03-15,-16.6667
2013-03-18,-14.0
2013-03-19,14.8256
2013-03-20,9.3671
2013-03-21,-7.6389
2013-03-22,-0.3759
2013-03-25,8.6792
2013-03-26,5.5556
2013-03-27,3.5088
2013-03-28,0.0
2013-04-01,0.0
2013-04-02,-47.4576
2013-04-03,29.0323
2013-04-04,10.0
2013-04-05,11.3636
2013-04-08,-2.0408
2013-04-09,-10.4167
2013-04-10,11.6279
2013-04-11,-5.9896
2013-04-12,-1.385
2013-04-15,-10.1124
2013-04-16,-6.25
2013-04-17,-9.3333
2013-04-18,11.7647
2013-04-19,-13.1579
2013-04-22,6.0606
2013-04-23,2.8571
2013-04-24,-2.4306
2013-04-25,2.4911
2013-04-26,5.5556
2013-04-29,-7.5658
2013-04-30,-2.847
2013-05-01,9.8901
2013-05-02,-4.0
2013-05-03,-5.5556
2013-05-06,0.0
2013-05-07,5.5147
2013-05-08,-4.878
2013-05-09,-2.9304
2013-05-10,-2.4528
2013-05-13,-3.675
2013-05-14,2.8112
2013-05-15,6.25
2013-05-16,0.0
2013-05-17,17.647100000000002
2013-05-20,-16.25
2013-05-21,13.4328
2013-05-22,-11.348700000000001
2013-05-23,-5.0093
2013-05-24,3.125
2013-05-28,-2.4621
2013-05-29,0.0
2013-05-30,0.0
2013-05-31,0.9709
2013-06-03,0.0
2013-06-04,4.6154
2013-06-05,-3.3088
2013-06-06,-2.6616
2013-06-07,-1.1719
2013-06-10,-1.9763
2013-06-11,0.0
2013-06-12,-1.2097
2013-06-13,0.0
2013-06-14,14.2857
2013-06-17,-6.6071
2013-06-18,-5.1625
2013-06-19,-1.2097
2013-06-20,0.8163
2013-06-21,0.0
2013-06-24,3.6437
2013-06-25,2.7344
2013-06-26,0.3802
2013-06-27,0.0
2013-06-28,-1.5152
2013-07-01,0.0
2013-07-02,-1.1538
2013-07-03,0.0
2013-07-05,0.0
2013-07-08,-3.5019
2013-07-09,11.2903
2013-07-10,-10.1449
2013-07-11,0.4032
2013-07-12,0.2008
2013-07-15,-0.2004
2013-07-16,8.8353
2013-07-17,-8.1181
2013-07-18,9.2369
2013-07-19,0.0
2013-07-22,-8.2721
2013-07-23,0.0
2013-07-24,9.018
2013-07-25,-6.9853
2013-07-26,10.6719
2013-07-29,-7.1429
2013-07-30,7.6923
2013-07-31,0.0
2013-08-01,0.0
2013-08-02,0.0
2013-08-05,-8.5714
2013-08-06,0.3906
2013-08-07,-0.3891
2013-08-08,9.375
2013-08-09,-9.642900000000001
2013-08-12,-0.3953
2013-08-13,0.3968
2013-08-14,7.5099
2013-08-15,-2.9412000000000003
2013-08-16,0.0
2013-08-19,4.5455
2013-08-20,0.0
2013-08-21,-13.587
2013-08-22,-9.0147
2013-08-23,-0.4608
2013-08-26,-14.8148
2013-08-27,-8.6957
2013-08-28,19.0476
2013-08-29,32.0
2013-08-30,3.0303
2013-09-03,-26.4706
2013-09-04,-9.5
2013-09-05,10.4972
2013-09-06,0.0
2013-09-09,0.0
2013-09-10,-10.0
2013-09-11,0.0
2013-09-12,20.0
2013-09-13,-22.2222
2013-09-16,33.3333
2013-09-17,-7.1429
2013-09-18,7.6923
2013-09-19,-8.9286
2013-09-20,-9.8039
2013-09-23,-8.6957
2013-09-24,4.7619
2013-09-25,4.5455
2013-09-26,-8.6957
2013-09-27,0.0
2013-09-30,18.4524
2013-10-01,-11.5578
2013-10-02,4.5455
2013-10-03,8.6957
2013-10-04,-2.0
2013-10-07,-17.602
2013-10-08,23.839
2013-10-09,0.0
2013-10-10,-16.0
2013-10-11,19.0476
2013-10-14,-8.0
2013-10-15,-4.3478
2013-10-16,0.0
2013-10-17,-6.8182
2013-10-18,1.5244
2013-10-21,-0.9009
2013-10-22,0.0
2013-10-23,1.8182
2013-10-24,-2.3810000000000002
2013-10-25,12.1951
2013-10-28,-11.413
2013-10-29,0.0
2013-10-30,-1.8405
2013-10-31,-2.5
2013-11-01,0.641
2013-11-04,-0.6369
2013-11-05,0.0
2013-11-06,2.5641
2013-11-07,0.0
2013-11-08,0.0
2013-11-11,-17.5
2013-11-12,-3.0303
2013-11-13,-6.25
2013-11-14,13.3333
2013-11-15,-5.8824
2013-11-18,-6.25
2013-11-19,6.6667
2013-11-20,-6.25
2013-11-21,0.0
2013-11-22,0.0
2013-11-25,0.0
2013-11-26,6.6667
2013-11-27,18.75
2013-11-29,0.0
2013-12-02,0.0
2013-12-03,-13.8158
2013-12-04,3.8167999999999997
2013-12-05,-11.7647
2013-12-06,3.3333
2013-12-09,-3.2258
2013-12-10,0.0
2013-12-11,5.8333
2013-12-12,-1.5748
2013-12-13,-4.0
2013-12-16,3.3333
2013-12-17,-9.6774
2013-12-18,7.1429
2013-12-19,-6.6667
2013-12-20,0.0
2013-12-23,6.25
2013-12-24,6.7227
2013-12-26,6.2992
2013-12-27,-16.2963
2013-12-30,-16.3717
2013-12-31,14.2857
2014-01-02,-13.8889
2014-01-03,17.2043
2014-01-06,-0.9174
2014-01-07,26.8519
2014-01-08,28.4672
2014-01-09,13.0682
2014-01-10,0.0
2014-01-13,16.5829
2014-01-14,-3.0172
2014-01-15,10.2222
2014-01-16,6.0484
2014-01-17,-22.4335
2014-01-21,0.0
2014-01-22,-21.5686
2014-01-23,0.625
2014-01-24,-0.6211
2014-01-27,10.9375
2014-01-28,-5.3521
2014-01-29,-7.1429
2014-01-30,10.2564
2014-01-31,-11.0465
2014-02-03,-11.1111
2014-02-04,0.7353
2014-02-05,0.0
2014-02-06,0.365
2014-02-07,20.0
2014-02-10,-15.7576
2014-02-11,11.1511
2014-02-12,-11.3269
2014-02-13,10.9489
2014-02-14,-16.447400000000002
2014-02-18,-3.1496
2014-02-19,-10.1626
2014-02-20,-5.8824
2014-02-21,19.2308
2014-02-24,-14.1129
2014-02-25,-14.554
2014-02-26,-12.0879
2014-02-27,15.0
2014-02-28,13.0435
2014-03-03,0.0
2014-03-04,-14.4231
2014-03-05,7.8652
2014-03-06,-8.3333
2014-03-07,9.0909
2014-03-10,-1.0417
2014-03-11,-8.9474
2014-03-12,-10.9827
2014-03-13,9.0909
2014-03-14,0.0
2014-03-17,-8.3333
2014-03-18,0.0
2014-03-19,3.8961
2014-03-20,-1.25
2014-03-21,-12.0253
2014-03-24,3.5971
2014-03-25,0.0
2014-03-26,-4.1667
2014-03-27,-5.0725
2014-03-28,9.9237
2014-03-31,-11.1111
2014-04-01,-12.5
2014-04-02,0.0
2014-04-03,-18.75
2014-04-04,23.0769
2014-04-07,9.8214
2014-04-08,17.0732
2014-04-09,0.0
2014-04-10,-15.2778
2014-04-11,11.4754
2014-04-14,2.2059
2014-04-15,35.9712
2014-04-16,-18.5185
2014-04-17,5.8442
2014-04-21,-25.1534
2014-04-22,0.0
2014-04-23,0.8197
2014-04-24,4.065
2014-04-25,-22.6563
2014-04-28,43.4343
2014-04-29,46.4789
2014-04-30,-23.0769
2014-05-01,1.875
2014-05-02,7.9755
2014-05-05,-18.1818
2014-05-06,38.8889
2014-05-07,5.0
2014-05-08,32.381
2014-05-09,-23.0216
2014-05-12,0.0
2014-05-13,-3.7382999999999997
2014-05-14,-22.3301
2014-05-15,0.0
2014-05-16,0.0
2014-05-19,43.125
2014-05-20,-42.7948
2014-05-21,3.8167999999999997
2014-05-22,0.0
2014-05-23,0.0
2014-05-27,0.0
2014-05-28,29.4118
2014-05-29,34.6591
2014-05-30,-30.3797
2014-06-02,-1.2121
2014-06-03,44.1718
2014-06-04,-29.3617
2014-06-05,-1.8072
2014-06-06,-1.8405
2014-06-09,-13.125
2014-06-10,15.1079
2014-06-11,0.0
2014-06-12,-13.75
2014-06-13,27.5362
2014-06-16,-19.8864
2014-06-17,4.2553
2014-06-18,-0.6803
2014-06-19,0.0
2014-06-20,-2.7397
2014-06-23,-0.7042
2014-06-24,0.7092
2014-06-25,12.6761
2014-06-26,0.0
2014-06-27,10.0
2014-06-30,-19.3182
2014-07-01,22.5352
2014-07-02,-9.1954
2014-07-03,-10.1266
2014-07-07,3.5211
2014-07-08,-3.4013999999999998
2014-07-09,12.6761
2014-07-10,-11.875
2014-07-11,0.0
2014-07-14,6.383
2014-07-15,-6.0
2014-07-16,0.0
2014-07-17,13.4752
2014-07-18,-11.25
2014-07-21,0.0
2014-07-22,1.4085
2014-07-23,4.1667
2014-07-24,-6.0
2014-07-25,0.0
2014-07-28,2.1277
2014-07-29,-2.0833
2014-07-30,2.1277
2014-07-31,0.0
2014-08-01,11.1111
2014-08-04,-8.75
2014-08-05,9.589
2014-08-06,-6.25
2014-08-07,-2.6667
2014-08-08,0.6849
2014-08-11,8.8435
2014-08-12,0.0
2014-08-13,0.0
2014-08-14,0.0
2014-08-15,-11.25
2014-08-18,0.0
2014-08-19,0.0
2014-08-20,2.8169
2014-08-21,0.0
2014-08-25,-3.4247
2014-08-26,12.0567
2014-08-27,-12.6582
2014-08-28,0.0
2014-08-29,0.0
2014-09-02,-5.7971
2014-09-03,-6.1538
2014-09-04,0.0
2014-09-05,-21.3115
2014-09-08,33.3333
2014-09-09,4.6875
2014-09-10,-2.9851
2014-09-11,0.0
2014-09-12,16.9231
2014-09-15,-24.3421
2014-09-16,2.6087
2014-09-17,-5.0847
2014-09-18,-7.1429
2014-09-19,0.0
2014-09-22,0.0
2014-09-23,0.0
2014-09-24,0.0
2014-09-25,0.0
2014-09-26,0.0
2014-09-29,0.0
2014-09-30,-2.8846
2014-10-01,2.9703
2014-10-02,-9.6154
2014-10-03,0.0
2014-10-06,-1.0638
2014-10-07,-17.2043
2014-10-08,3.8961
2014-10-09,10.0
2014-10-10,-6.8182
2014-10-13,0.0
2014-10-14,-2.439
2014-10-15,17.5
2014-10-16,0.0
2014-10-17,-14.8936
2014-10-20,0.0
2014-10-21,7.5
2014-10-22,9.3023
2014-10-23,0.0
2014-10-24,0.0
2014-10-27,0.0
2014-10-28,0.0
2014-10-29,-1.0638
2014-10-30,-13.9785
2014-10-31,0.0
2014-11-03,-2.5
2014-11-04,0.0
2014-11-05,-7.6923
2014-11-06,0.0
2014-11-07,0.0
2014-11-10,6.9444
2014-11-11,35.0649
2014-11-12,0.0
2014-11-13,0.0
2014-11-14,0.0
2014-11-17,0.0
2014-11-18,-28.8462
2014-11-19,43.2432
2014-11-20,-11.3208
2014-11-21,0.0
2014-11-24,-6.383
2014-11-25,2.2727
2014-11-26,0.0
2014-12-01,-28.8889
2014-12-02,0.0
2014-12-03,0.0
2014-12-04,-9.375
2014-12-05,0.0
2014-12-08,10.3448
2014-12-09,0.0
2014-12-10,0.0
2014-12-11,0.0
2014-12-12,0.0
2014-12-15,0.0
2014-12-16,-4.6875
2014-12-17,0.0
2014-12-18,4.918
2014-12-19,0.0
2014-12-22,40.625
2014-12-23,-32.2222
2014-12-24,0.0
2014-12-26,-3.2787
2014-12-29,-1.6949
2014-12-30,-3.4483
2014-12-31,0.0
2015-01-02,0.0
2015-01-05,0.0
2015-01-06,3.5714
2015-01-07,10.3448
2015-01-08,-4.6875
2015-01-09,-13.1148
2015-01-12,5.6604
2015-01-13,3.5714
2015-01-15,1.7241
2015-01-16,-10.1695
2015-01-20,9.434
2015-01-21,15.5172
2015-01-22,31.3433
2015-01-23,12.5
2015-01-26,13.1313
2015-01-27,0.0
2015-01-28,7.1429
2015-01-29,0.0
2015-01-30,-1.6667
2015-02-02,-5.0847
2015-02-03,-4.4643
2015-02-04,-2.8037
2015-02-06,-15.3846
2015-02-09,0.0
2015-02-10,0.0
2015-02-11,0.0
2015-02-12,0.0
2015-02-13,18.1818
2015-02-17,-23.0769
2015-02-18,0.0
2015-02-19,-8.75
2015-02-20,9.589
2015-02-23,0.0
2015-02-24,0.0
2015-02-25,0.0
2015-02-26,0.0
2015-02-27,0.0
2015-03-02,0.0
2015-03-03,-10.0
2015-03-04,0.0
2015-03-05,27.7778
2015-03-06,-21.7391
2015-03-09,2.7778
2015-03-10,0.0
2015-03-11,-9.4595
2015-03-12,31.3433
2015-03-13,-25.0
2015-03-16,-3.0303
2015-03-17,0.0
2015-03-18,0.0
2015-03-19,0.0
2015-03-20,0.0
2015-03-23,3.125
2015-03-24,-3.0303
2015-03-26,0.0
2015-03-27,17.1875
2015-03-30,-25.3333
2015-03-31,28.5714
2015-04-01,0.0
2015-04-02,-22.2222
2015-04-06,-10.7143
2015-04-07,6.0
2015-04-08,5.6604
2015-04-09,0.0
2015-04-10,0.0
2015-04-13,-5.3571
2015-04-14,50.9434
2015-04-15,-20.0
2015-04-16,0.0
2015-04-17,50.0
2015-04-20,-25.0
2015-04-21,11.1111
2015-04-22,-16.25
2015-04-23,4.4776
2015-04-24,0.0
2015-04-27,2.8571
2015-04-28,-2.7778
2015-04-29,4.2857
2015-04-30,-1.3699
2015-05-01,33.3333
2015-05-04,-8.3333
2015-05-05,-18.1818
2015-05-06,0.0
2015-05-07,0.0
2015-05-08,-2.7778
2015-05-11,34.2857
2015-05-12,-23.4043
2015-05-13,-2.7778
2015-05-14,14.2857
2015-05-15,10.0
2015-05-18,9.0909
2015-05-19,-2.0833
2015-05-20,0.0
2015-05-21,0.0
2015-05-22,5.3191
2015-05-26,-1.0101
2015-05-27,-4.0816
2015-05-28,-4.2553
2015-05-29,0.0
2015-06-01,6.6667
2015-06-02,-8.3333
2015-06-03,0.0
2015-06-04,0.0
2015-06-05,9.0909
2015-06-08,-8.3333
2015-06-09,2.2727
2015-06-10,-16.6667
2015-06-11,6.6667
2015-06-12,0.0
2015-06-15,0.0
2015-06-16,0.0
2015-06-17,0.0
2015-06-18,-20.0
2015-06-19,0.0
2015-06-24,20.3125
2015-06-25,-35.0649
2015-06-26,44.0
2015-06-29,-22.2222
2015-06-30,0.0
2015-07-01,0.0
2015-07-02,10.7143
2015-07-06,0.0
2015-07-07,0.0
2015-07-08,0.0
2015-07-09,0.0
2015-07-10,0.0
2015-07-13,3.2258
2015-07-14,-9.375
2015-07-15,0.0
2015-07-16,0.0
2015-07-17,10.3448
2015-07-20,-9.375
2015-07-22,0.0
2015-07-23,5.1724
2015-07-24,-4.918
2015-07-27,0.0
2015-07-28,-3.4483
2015-07-29,0.0
2015-07-30,3.5714
2015-07-31,-3.4483
2015-08-04,-14.2857
2015-08-05,0.0
2015-08-06,0.0
2015-08-07,12.5
2015-08-10,0.0
2015-08-11,3.7037
2015-08-12,3.5714
2015-08-13,0.0
2015-08-14,10.3448
2015-08-17,0.0
2015-08-18,4.6875
2015-08-19,0.0
2015-08-20,23.8806
2015-08-21,-19.2771
2015-08-24,0.0
2015-08-25,-4.4776
2015-08-26,-9.375
2015-08-27,0.0
2015-08-28,0.0
2015-08-31,34.4828
2015-09-01,-25.641
2015-09-02,1.7241
2015-09-03,0.0
2015-09-04,-1.6949
2015-09-08,0.0
2015-09-09,0.0
2015-09-10,10.3448
2015-09-11,0.0
2015-09-14,-3.125
2015-09-15,-4.8387
2015-09-17,0.0
2015-09-18,0.0
2015-09-21,0.0
2015-09-22,-5.0847
2015-09-23,0.0
2015-09-24,0.0
2015-09-25,0.0
2015-09-28,-28.5714
2015-09-29,60.0
2015-09-30,-32.8125
2015-10-01,0.0
2015-10-02,0.0
2015-10-05,30.2326
2015-10-06,0.0
2015-10-07,10.7143
2015-10-08,3.2258
2015-10-09,-25.0
2015-10-12,27.0833
2015-10-13,-21.3115
2015-10-14,4.1667
2015-10-15,-4.0
2015-10-16,29.1667
2015-10-19,-12.9032
2015-10-20,0.0
2015-10-21,62.963
2015-10-22,-45.4545
2015-10-23,33.3333
2015-10-26,15.625
2015-10-27,-2.7027
2015-10-28,-11.1111
2015-10-29,25.0
2015-10-30,-10.0
2015-11-02,-29.1667
2015-11-03,0.0
2015-11-04,9.8039
2015-11-05,28.5714
2015-11-06,-11.1111
2015-11-10,0.0
2015-11-11,-7.8125
2015-11-12,0.0
2015-11-13,22.0339
2015-11-16,2.7778
2015-11-17,18.9189
2015-11-18,6.8182
2015-11-19,-6.383
2015-11-20,5.6818
2015-11-23,-8.6022
2015-11-24,-5.8824
2015-11-25,8.75
2015-11-27,-8.046
2015-11-30,0.0
2015-12-01,-20.0
2015-12-02,-21.875
2015-12-03,28.0
2015-12-04,-6.25
2015-12-07,6.6667
2015-12-08,0.0
2015-12-09,-10.9375
2015-12-10,1.7544
2015-12-11,-1.7241
2015-12-14,12.2807
2015-12-15,-12.5
2015-12-16,23.2143
2015-12-17,-18.8406
2015-12-18,0.0
2015-12-21,0.0
2015-12-22,0.0
2015-12-23,0.0
2015-12-24,-8.9286
2015-12-28,37.2549
2015-12-29,-28.5714
2015-12-30,2.0
2015-12-31,9.8039
2016-01-04,-5.3571
2016-01-05,13.2075
2016-01-06,-15.0
2016-01-07,1.9607999999999999
2016-01-08,-1.9231
2016-01-11,-1.9607999999999999
2016-01-12,8.0
2016-01-13,-5.5556
2016-01-15,0.0
2016-01-19,-1.9607999999999999
2016-01-20,0.0
2016-01-21,0.0
2016-01-22,-4.0
2016-01-25,4.1667
2016-01-26,0.0
2016-01-27,8.0
2016-01-28,-7.4074
2016-01-29,0.0
2016-02-01,2.0
2016-02-03,0.0
2016-02-04,-1.9607999999999999
2016-02-05,8.0
2016-02-08,0.0
2016-02-09,-7.4074
2016-02-10,0.0
2016-02-11,26.0
2016-02-12,-6.3492
2016-02-16,-35.5932
2016-02-17,-10.526299999999999
2016-02-18,2.9412000000000003
2016-02-19,-8.5714
2016-02-22,-9.375
2016-02-24,0.0
2016-02-26,0.0
2016-02-29,37.931
2016-03-01,-20.0
2016-03-02,0.0
2016-03-03,9.375
2016-03-04,0.0
2016-03-07,0.0
2016-03-08,0.0
2016-03-09,-8.5714
2016-03-10,0.0
2016-03-14,15.625
2016-03-16,-13.5135
2016-03-17,0.0
2016-03-18,0.0
2016-03-21,0.0
2016-03-22,0.0
2016-03-23,6.25
2016-03-24,-5.8824
