ticker,NEW US Equity
2018-11-02,-4.6235
2018-11-05,-3.0471
2018-11-06,-2.4286
2018-11-07,4.5388
2018-11-08,-2.8011
2018-11-09,0.7205
2018-11-12,-7.8684
2018-11-13,-2.795
2018-11-14,-11.9808
2018-11-15,5.2632
2018-11-16,3.2759
2018-11-19,-7.3456
2018-11-20,-6.3063
2018-11-21,9.8077
2018-11-23,0.8757
2018-11-26,6.7708
2018-11-27,-5.3659
2018-11-28,1.7182
2018-11-29,2.1959
2018-11-30,1.6529
2018-12-03,-2.2763999999999998
2018-12-04,-4.1597
2018-12-06,-0.1736
2018-12-07,-0.8696
2018-12-10,0.8772
2018-12-11,-1.2174
2018-12-12,20.0704
2018-12-13,-3.5191
2018-12-14,-1.2158
2018-12-17,-2.3077
2018-12-18,-2.3622
2018-12-19,0.8065
2018-12-20,-3.04
2018-12-21,-3.4653
2018-12-24,0.0
2018-12-26,-0.6838
2018-12-27,-3.4423
2018-12-28,1.6042999999999998
2018-12-31,3.6842
2019-01-02,2.0305
2019-01-03,-2.6534
2019-01-04,2.5554
2019-01-07,-4.9834
2019-01-08,1.3986
2019-01-09,0.0
2019-01-10,-1.8965999999999998
2019-01-11,0.1757
2019-01-14,-1.0526
2019-01-15,-1.7730000000000001
2019-01-16,-5.2347
2019-01-17,-0.1905
2019-01-18,-0.7634
2019-01-22,-0.3846
2019-01-23,2.7027
2019-01-24,0.5639
2019-01-25,3.7382999999999997
2019-01-28,-6.1261
2019-01-29,-0.1919
2019-01-30,4.2308
2019-01-31,4.9815000000000005
2019-02-01,4.5694
2019-02-04,2.521
2019-02-05,8.6885
2019-02-06,-3.4691
2019-02-07,-1.4062999999999999
2019-02-08,-0.1585
2019-02-11,-1.5873
2019-02-12,-0.8065
2019-02-13,0.0
2019-02-14,1.4634
2019-02-15,-0.4808
2019-02-19,1.4493
2019-02-20,1.9048
2019-02-21,-3.1153
2019-02-22,2.7331
2019-02-25,7.8247
2019-02-26,0.5806
2019-02-27,-10.5339
2019-02-28,2.7419000000000002
2019-03-01,-0.9419
2019-03-04,-2.5357
2019-03-05,0.0
2019-03-06,-0.3252
2019-03-07,1.3051
2019-03-08,-1.1272
2019-03-11,10.5863
2019-03-12,-2.3564
2019-03-13,1.2066
2019-03-14,4.62
2019-03-15,-2.7066
2019-03-18,0.2928
2019-03-19,0.292
2019-03-20,-1.4556
2019-03-21,2.8064999999999998
2019-03-22,0.1437
2019-03-25,-2.8693999999999997
2019-03-26,1.3294000000000001
2019-03-27,-1.1662
2019-03-28,1.6223999999999998
2019-03-29,0.5806
2019-04-01,11.8326
2019-04-02,2.8387000000000002
2019-04-03,-0.1255
2019-04-04,-0.7538
2019-04-05,-0.7595
2019-04-08,7.5255
2019-04-09,8.8968
2019-04-10,4.2484
2019-04-11,3.1348
2019-04-12,0.9119
2019-04-15,1.7067999999999999
2019-04-16,7.7986
2019-04-17,10.8059
2019-04-18,8.595
2019-04-22,1.9026
2019-04-23,-0.1494
2019-04-24,-9.9476
2019-04-25,5.4817
2019-04-26,-11.2598
2019-04-29,-21.5617
2019-04-30,-6.5611
2019-05-01,3.2688
2019-05-02,-11.7233
2019-05-03,-2.9215999999999998
2019-05-06,-4.9248
2019-05-07,-1.295
2019-05-08,-0.8746
2019-05-09,-7.3529
2019-05-10,5.5556
2019-05-13,-8.8722
2019-05-14,5.1155
2019-05-15,1.7268
2019-05-16,7.0988
2019-05-17,-6.9164
2019-05-20,0.0
2019-05-21,-1.2384
2019-05-22,-2.9781
2019-05-23,-3.8772
2019-05-24,4.3697
2019-05-28,0.9662
2019-05-29,3.0303
2019-05-30,-4.1796
2019-05-31,-1.6155
2019-06-03,-1.3136
2019-06-04,-0.1664
2019-06-05,-1.5
2019-06-06,-1.692
2019-06-07,0.3442
2019-06-10,9.777
2019-06-11,5.4688
2019-06-12,1.1852
2019-06-13,2.489
2019-06-14,-4.1429
2019-06-17,-2.6826
2019-06-18,-4.441
2019-06-19,-1.7628
2019-06-20,1.7945
2019-06-21,-0.9615
2019-06-24,-2.589
2019-06-25,-0.1661
2019-06-26,3.6606
2019-06-27,0.1605
2019-06-28,0.641
2019-07-01,2.0701
2019-07-02,0.156
2019-07-03,0.0
2019-07-05,5.4517
2019-07-08,-12.4077
2019-07-09,-3.7099
2019-07-10,-6.4799
2019-07-11,7.3034
2019-07-12,0.0
2019-07-15,-2.9668
2019-07-16,1.0791
2019-07-17,-0.7117
2019-07-18,0.7168
2019-07-19,-0.3559
2019-07-22,1.9643000000000002
2019-07-23,2.2767
2019-07-24,-0.5137
2019-07-25,0.1721
2019-07-26,0.5155
2019-07-29,-1.8803
2019-07-30,3.6585
2019-07-31,2.3529
2019-08-01,-1.8062
2019-08-02,1.0033
2019-08-05,-3.9735
2019-08-06,5.6897
2019-08-07,3.9152
2019-08-08,2.9827
2019-08-09,-0.9146
2019-08-12,-1.3846
2019-08-13,0.0
2019-08-14,-3.1201
2019-08-15,-0.3221
2019-08-16,3.5541
2019-08-19,0.312
2019-08-20,1.5552000000000001
2019-08-21,1.072
2019-08-22,1.5152
2019-08-23,-2.6866
2019-08-26,3.9877000000000002
2019-08-27,-1.7699
2019-08-28,4.3544
2019-08-29,0.1439
2019-08-30,1.1494
2019-09-03,0.7102
2019-09-04,11.1425
2019-09-05,-3.4264
2019-09-06,2.2339
2019-09-09,16.0668
2019-09-10,1.3289
2019-09-11,3.8251
2019-09-12,0.0
2019-09-13,0.1053
2019-09-16,-8.5174
2019-09-17,5.6322
2019-09-18,-1.741
2019-09-19,2.4363
2019-09-20,1.4054
2019-09-23,-0.1066
2019-09-24,-12.806799999999999
2019-09-25,0.0
2019-09-26,3.9168
2019-09-27,-8.5984
2019-09-30,2.7062
2019-10-01,-2.3839
2019-10-02,-1.7995
2019-10-03,1.178
2019-10-04,3.7516
2019-10-07,-1.8702999999999999
2019-10-08,-2.1601
2019-10-09,-0.2597
2019-10-10,0.651
2019-10-11,5.9508
2019-10-14,4.2735
2019-10-15,1.2881
2019-10-16,6.474
2019-10-17,-5.7546
2019-10-18,-1.7281
2019-10-21,1.6413
2019-10-22,-4.1522
2019-10-23,1.083
2019-10-24,1.0714
2019-10-25,4.4759
2019-10-28,5.5242
2019-10-29,-4.0598
2019-10-30,4.2316
2019-10-31,0.9615
2019-11-01,3.8095
2019-11-04,4.9949
2019-11-05,-5.1456
2019-11-06,-0.2047
2019-11-07,2.2564
2019-11-08,-0.4012
2019-11-11,2.8197
2019-11-12,0.5877
2019-11-13,0.2921
2019-11-14,-1.165
2019-11-15,6.8762
2019-11-18,-6.7096
2019-11-19,-2.7586
2019-11-20,-4.9645
2019-11-21,2.1322
2019-11-22,0.0
2019-11-25,0.0
2019-11-26,-0.9395
2019-11-27,-0.3161
2019-11-29,1.1628
2019-12-02,-0.209
2019-12-03,-4.5026
2019-12-04,2.0833
2019-12-05,-0.2148
2019-12-06,-0.6459
2019-12-09,-2.9252000000000002
2019-12-10,-5.3571
2019-12-11,5.8962
2019-12-12,4.7884
2019-12-13,-2.4442
2019-12-16,1.0893
2019-12-17,-1.5086
2019-12-18,2.0788
2019-12-19,0.1072
2019-12-20,-0.4283
2019-12-23,-1.6129
2019-12-24,0.5464
2019-12-26,0.0
2019-12-27,-2.8261
2019-12-30,-3.5794
2019-12-31,-4.8724
2020-01-02,2.3171
2020-01-03,-4.8868
2020-01-06,5.0125
2020-01-07,5.0119
2020-01-08,7.0455
2020-01-09,10.0849
2020-01-10,-7.9074
2020-01-13,6.3874
2020-01-14,3.4449
2020-01-15,0.3806
2020-01-16,-3.6967
2020-01-17,-2.8543
2020-01-21,-2.9382
2020-01-22,-0.5219
2020-01-23,-6.7156
2020-01-24,-6.9741
2020-01-27,-8.1016
2020-01-28,7.8947
2020-01-29,1.8293
2020-01-30,-3.4731
2020-01-31,-4.7146
2020-02-03,8.3333
2020-02-04,-0.8413
2020-02-05,-3.7576
2020-02-06,-1.6373
2020-02-07,1.5365
2020-02-10,2.6482
2020-02-11,0.86
2020-02-12,-3.6541
2020-02-13,0.6321
2020-02-14,-2.6382
2020-02-18,0.3871
2020-02-19,2.6992000000000003
2020-02-20,-2.7534
2020-02-21,1.6731
2020-02-24,-4.4304
2020-02-25,0.1325
2020-02-26,3.1746
2020-02-27,0.1282
2020-02-28,-2.3047
2020-03-02,0.3932
2020-03-03,3.0026
2020-03-04,-3.1686
2020-03-05,12.4346
2020-03-06,-5.2386
2020-03-09,-7.8624
2020-03-10,-2.5333
2020-03-11,-3.8304
2020-03-12,-12.3755
2020-03-13,-2.4351
2020-03-16,-3.4942
2020-03-17,-3.9655
2020-03-18,-12.5673
2020-03-19,2.6694
2020-03-20,2.0
2020-03-23,-9.6078
2020-03-24,1.9523000000000001
2020-03-25,-0.4255
2020-03-26,1.0684
2020-03-27,-6.5539
2020-03-30,-2.7149
2020-03-31,-0.4651
2020-04-01,-7.0093
2020-04-02,1.2563
2020-04-03,-6.9479
2020-04-06,-1.8667
2020-04-07,10.8696
2020-04-08,2.2059
2020-04-09,3.1175
2020-04-13,11.8605
2020-04-14,-0.2079
2020-04-15,-10.2083
2020-04-16,1.3921000000000001
2020-04-17,-2.9748
2020-04-20,-3.066
2020-04-21,-2.1898
2020-04-22,4.2289
2020-04-23,-2.148
2020-04-24,-1.7073
2020-04-27,10.1737
2020-04-28,10.8108
2020-04-29,15.6504
2020-04-30,-1.7574999999999998
2020-05-01,-0.1789
2020-05-04,-7.8853
2020-05-05,4.8638
2020-05-06,13.1725
2020-05-07,15.2459
2020-05-08,8.1081
2020-05-11,-13.6842
2020-05-12,1.3719999999999999
2020-05-13,-10.8271
2020-05-14,8.0944
2020-05-15,-2.8081
2020-05-18,-0.8026
2020-05-19,14.401299999999999
2020-05-20,-2.4045
2020-05-21,-6.6667
2020-05-22,-5.7453
2020-05-26,16.145
2020-05-27,2.2695
2020-05-28,-6.2413
2020-05-29,0.0
2020-06-01,-0.8876
2020-06-02,1.4925
2020-06-03,0.2941
2020-06-04,-4.6921
2020-06-05,-3.5385
2020-06-08,-2.3923
2020-06-09,5.2288
2020-06-10,-5.4348
2020-06-11,2.6273
2020-06-12,-0.8
2020-06-15,1.9355
2020-06-16,-2.057
2020-06-17,-1.6155
2020-06-18,-0.4926
2020-06-19,-0.9901
2020-06-22,-5.8333
2020-06-23,0.177
2020-06-24,-0.7067
2020-06-25,0.7117
2020-06-26,-6.0071
2020-06-29,-0.188
2020-06-30,-2.8249
2020-07-01,1.5504
2020-07-02,8.2061
2020-07-06,26.6314
2020-07-07,0.9749
2020-07-08,12.4138
2020-07-09,-17.9141
2020-07-10,17.6383
2020-07-13,1.9060000000000001
2020-07-14,11.8454
2020-07-15,5.0167
2020-07-16,4.1401
2020-07-17,2.4465
2020-07-20,0.597
2020-07-21,7.913
2020-07-22,0.7333
2020-07-23,4.3676
2020-07-24,-8.3697
2020-07-27,-0.7612
2020-07-28,7.5743
2020-07-29,-6.1497
2020-07-30,3.0389
2020-07-31,0.7373
