ticker,STXS US Equity
2004-12-30,2.3785
2004-12-31,-0.7071
2005-01-03,-3.3571
2005-01-04,1.4737
2005-01-05,-2.6971
2005-01-06,1.0341
2005-01-07,2.2475
2005-01-10,0.1032
2005-01-11,-2.4742
2005-01-12,1.5856
2005-01-13,1.0406
2005-01-14,-0.7209
2005-01-18,0.0
2005-01-19,-0.2075
2005-01-20,8.42
2005-01-21,-5.0815
2005-01-24,-3.4343
2005-01-25,1.7782
2005-01-26,-1.7471999999999999
2005-01-27,-0.8368
2005-01-28,-2.5316
2005-01-31,1.2987
2005-02-01,0.641
2005-02-02,0.8493
2005-02-03,-0.9474
2005-02-04,2.9756
2005-02-07,2.58
2005-02-08,-7.9477
2005-02-09,0.4372
2005-02-10,0.9793
2005-02-11,2.9095
2005-02-14,0.5236
2005-02-15,2.7083
2005-02-16,1.3185
2005-02-17,1.3013
2005-02-18,-0.2964
2005-02-22,-0.2973
2005-02-23,-3.0915
2005-02-24,0.5231
2005-02-25,-0.3061
2005-02-28,-4.4012
2005-03-01,-2.0343
2005-03-02,-1.6393
2005-03-03,-2.3333
2005-03-04,-1.2514
2005-03-07,-0.8065
2005-03-08,-4.9942
2005-03-09,0.1222
2005-03-10,-6.9597
2005-03-11,4.9869
2005-03-14,2.125
2005-03-15,-1.7136
2005-03-16,0.2491
2005-03-17,-0.6211
2005-03-18,0.25
2005-03-21,-3.4913
2005-03-22,-1.6796
2005-03-23,0.1314
2005-03-24,1.706
2005-03-28,-1.0323
2005-03-29,-0.6519
2005-03-30,2.4934
2005-03-31,-0.7682
2005-04-01,-0.9677
2005-04-04,-1.4984
2005-04-05,0.6614
2005-04-06,1.4455
2005-04-07,-2.7202
2005-04-08,-6.3915
2005-04-11,-5.9744
2005-04-12,3.177
2005-04-13,-4.9853
2005-04-14,-4.321
2005-04-15,-0.9677
2005-04-18,0.1629
2005-04-19,4.065
2005-04-20,-2.1875
2005-04-21,4.1534
2005-04-22,-6.7485
2005-04-25,6.5789
2005-04-26,-0.463
2005-04-27,0.7752
2005-04-28,1.5385
2005-04-29,5.303
2005-05-02,4.6043
2005-05-03,4.6768
2005-05-04,0.5256
2005-05-05,5.2288
2005-05-06,-0.6211
2005-05-09,0.625
2005-05-10,-0.9938
2005-05-11,0.2509
2005-05-12,0.5006
2005-05-13,-2.2416
2005-05-16,-3.949
2005-05-17,6.1008
2005-05-18,0.0
2005-05-19,-0.125
2005-05-20,-0.7509
2005-05-23,0.2522
2005-05-24,-0.3774
2005-05-25,1.0101
2005-05-26,-0.625
2005-05-27,-1.6352
2005-05-31,0.3836
2005-06-01,-1.7833999999999999
2005-06-02,-1.9455
2005-06-03,-7.5397
2005-06-06,-0.5722
2005-06-07,0.4317
2005-06-08,2.5788
2005-06-09,0.1397
2005-06-10,1.5342
2005-06-13,5.6319
2005-06-14,2.7308
2005-06-15,-0.6329
2005-06-16,-0.6369
2005-06-17,0.641
2005-06-20,-1.7833999999999999
2005-06-21,1.1673
2005-06-22,2.3077
2005-06-23,-0.1253
2005-06-24,-0.8783
2005-06-27,-0.8861
2005-06-28,3.0651
2005-06-29,0.2478
2005-06-30,-0.9889
2005-07-01,-0.3745
2005-07-05,4.01
2005-07-06,-1.2048
2005-07-07,1.0976
2005-07-08,1.6888
2005-07-11,-0.3559
2005-07-12,-0.4762
2005-07-13,-0.5981
2005-07-14,1.6846999999999999
2005-07-15,-0.8284
2005-07-18,0.716
2005-07-19,-4.0284
2005-07-20,3.0864
2005-07-21,1.1976
2005-07-22,1.0651
2005-07-25,1.9906000000000001
2005-07-26,3.6739
2005-07-27,5.5371
2005-07-28,6.2959
2005-07-29,0.1974
2005-08-01,-2.9557
2005-08-02,1.6244
2005-08-03,-0.7992
2005-08-04,-4.3303
2005-08-05,-1.8947
2005-08-08,-3.0043
2005-08-09,-0.4425
2005-08-10,-2.4444
2005-08-11,3.4169
2005-08-12,0.0
2005-08-15,1.1013
2005-08-16,-3.268
2005-08-17,-3.0405
2005-08-18,-1.2776
2005-08-19,-1.7647
2005-08-22,2.7545
2005-08-23,0.2331
2005-08-24,-0.9302
2005-08-25,0.5869
2005-08-26,-0.2334
2005-08-29,0.8187
2005-08-30,-1.8561
2005-08-31,1.3002
2005-09-01,-0.8168
2005-09-02,-4.1176
2005-09-06,0.2454
2005-09-07,0.2448
2005-09-08,4.7619
2005-09-09,2.331
2005-09-12,2.5057
2005-09-13,-5.5556
2005-09-14,-1.5293999999999999
2005-09-15,-3.5842
2005-09-16,5.5762
2005-09-19,-5.0469
2005-09-20,1.3597000000000001
2005-09-21,-4.2683
2005-09-22,-0.5096
2005-09-23,1.7926
2005-09-26,0.2516
2005-09-27,0.8783
2005-09-28,-5.2239
2005-09-29,-2.6247
2005-09-30,-0.1348
2005-10-03,3.9135999999999997
2005-10-04,0.7792
2005-10-05,-6.0567
2005-10-06,-2.0576
2005-10-07,4.7619
2005-10-10,-0.8021
2005-10-11,-1.0782
2005-10-12,-2.0436
2005-10-13,-0.5563
2005-10-14,-0.2797
2005-10-17,0.0
2005-10-18,-0.561
2005-10-19,4.2313
2005-10-20,-4.1949
2005-10-21,-0.8475
2005-10-24,5.2707
2005-10-25,-0.5413
2005-10-26,-1.0884
2005-10-27,-2.4759
2005-10-28,0.2821
2005-10-31,-0.1406
2005-11-01,-5.493
2005-11-02,0.0
2005-11-03,2.9806
2005-11-04,0.4342
2005-11-07,2.8818
2005-11-08,-1.2605
2005-11-09,0.4255
2005-11-10,-1.8362
2005-11-11,-12.2302
2005-11-14,-1.1475
2005-11-15,-1.6583999999999999
2005-11-16,-1.6863000000000001
2005-11-17,7.2041
2005-11-18,9.76
2005-11-21,3.4985
2005-11-22,0.7042
2005-11-23,1.8182
2005-11-25,-0.5495
2005-11-28,-3.5911999999999997
2005-11-29,2.4355
2005-11-30,-1.2587
2005-12-01,0.5666
2005-12-02,0.7042
2005-12-05,0.6993
2005-12-06,1.1111
2005-12-07,-0.6868
2005-12-08,4.5643
2005-12-09,2.9101
2005-12-12,-3.9846
2005-12-13,-1.3387
2005-12-14,0.4071
2005-12-15,-4.1892
2005-12-16,-0.5642
2005-12-19,24.1135
2005-12-20,-8.5714
2005-12-21,1.375
2005-12-22,3.5758
2005-12-23,4.119
2005-12-27,3.3615
2005-12-28,0.7743
2005-12-29,-2.3052
2005-12-30,-3.2584
2006-01-03,5.5748999999999995
2006-01-04,-3.5204
2006-01-05,2.5086
2006-01-06,-0.3337
2006-01-09,2.9018
2006-01-10,-0.7592
2006-01-11,3.4973
2006-01-12,8.4477
2006-01-13,16.9426
2006-01-17,-3.164
2006-01-18,14.7904
2006-01-19,2.8455
2006-01-20,5.5353
2006-01-23,1.2422
2006-01-24,-4.3626
2006-01-25,0.6415
2006-01-26,-0.8499
2006-01-27,-5.4286
2006-01-30,-0.3776
2006-01-31,-2.3503
2006-02-01,-0.6211
2006-02-02,1.4844
2006-02-03,-0.9238
2006-02-06,-2.5641
2006-02-07,2.4721
2006-02-08,-3.8911
2006-02-09,-0.9717
2006-02-10,-1.8806
2006-02-13,0.0
2006-02-14,3.3333
2006-02-15,-1.7742
2006-02-16,0.0
2006-02-17,-1.1494
2006-02-21,0.1661
2006-02-22,-0.2488
2006-02-23,2.66
2006-02-24,9.8785
2006-02-27,0.0737
2006-02-28,-2.5773
2006-03-01,0.7559
2006-03-02,-2.4756
2006-03-03,-0.7692
2006-03-06,-1.1628
2006-03-07,0.0784
2006-03-08,0.3918
2006-03-09,-0.4684
2006-03-10,0.2353
2006-03-13,-0.313
2006-03-14,0.314
2006-03-15,0.4695
2006-03-16,4.1277
2006-03-17,3.4405
2006-03-20,0.3615
2006-03-21,-4.683
2006-03-22,3.099
2006-03-23,-1.3195999999999999
2006-03-24,2.4516999999999998
2006-03-27,-4.0609
2006-03-28,-2.3432
2006-03-29,-4.4892
2006-03-30,1.5396999999999998
2006-03-31,0.6385
2006-04-03,-3.0928
2006-04-04,-0.3273
2006-04-05,-1.642
2006-04-06,-2.5876
2006-04-07,-1.7138
2006-04-10,4.272
2006-04-11,-1.1706
2006-04-12,0.0
2006-04-13,-2.7073
2006-04-17,2.8696
2006-04-18,2.705
2006-04-19,-0.823
2006-04-20,-1.3277999999999999
2006-04-21,0.5046
2006-04-24,-1.0042
2006-04-25,-0.8453
2006-04-26,1.023
2006-04-27,0.1688
2006-04-28,-0.2527
2006-05-01,1.3514
2006-05-02,-0.4167
2006-05-03,-6.2762
2006-05-04,2.5893
2006-05-05,-1.3925
2006-05-08,-2.1183
2006-05-09,-4.5086
2006-05-10,2.3607
2006-05-11,-4.9815000000000005
2006-05-12,2.5243
2006-05-15,2.0833
2006-05-16,-1.9481000000000002
2006-05-17,-3.0274
2006-05-18,4.878
2006-05-19,1.3953
2006-05-22,-2.6606
2006-05-23,-5.2780000000000005
2006-05-24,0.199
2006-05-25,-1.6882000000000001
2006-05-26,4.5455
2006-05-30,-5.314
2006-05-31,0.102
2006-06-01,1.2232
2006-06-02,1.8127
2006-06-05,-2.3739
2006-06-06,-4.2553
2006-06-07,-3.1746
2006-06-08,-1.6393
2006-06-09,7.1111
2006-06-12,-2.5934
2006-06-13,-2.7689
2006-06-14,-1.6429
2006-06-15,2.4499
2006-06-16,6.8478
2006-06-19,-3.7640000000000002
2006-06-20,-0.6342
2006-06-21,2.1277
2006-06-22,-1.25
2006-06-23,2.0042
2006-06-26,3.516
2006-06-27,-1.3986
2006-06-28,0.9119
2006-06-29,4.6185
2006-06-30,3.5509
2006-07-03,0.0927
2006-07-05,-2.4074
2006-07-06,-4.2694
2006-07-07,-1.5857
2006-07-10,-1.9134
2006-07-11,-0.4107
2006-07-12,-1.0309
2006-07-13,-4.1667
2006-07-14,-6.5217
2006-07-17,-5.0
2006-07-18,6.3647
2006-07-19,5.6387
2006-07-20,0.9804
2006-07-21,-1.8338999999999999
2006-07-24,1.8681
2006-07-25,-0.9709
2006-07-26,-0.5447
2006-07-27,-3.3954
2006-07-28,0.4535
2006-07-31,-3.4989
2006-08-01,-3.3918
2006-08-02,5.3269
2006-08-03,-3.2184
2006-08-04,-1.1876
2006-08-07,0.0
2006-08-08,6.4904
2006-08-09,1.5800999999999998
2006-08-10,6.1111
2006-08-11,-2.6178
2006-08-14,-3.5484
2006-08-15,-0.6689
2006-08-16,0.0
2006-08-17,7.7440999999999995
2006-08-18,5.3125
2006-08-21,3.9565
2006-08-22,9.419599999999999
2006-08-23,0.2609
2006-08-24,-2.5152
2006-08-25,-2.5801
2006-08-28,-2.2831
2006-08-29,2.7103
2006-08-30,1.7288000000000001
2006-08-31,-0.4472
2006-09-01,-2.4259
2006-09-05,-0.7366
2006-09-06,-2.2263
2006-09-07,0.0949
2006-09-08,1.8957000000000002
2006-09-11,-1.0233
2006-09-12,5.9211
2006-09-13,3.9929
2006-09-14,-4.7782
2006-09-15,-4.0323
2006-09-18,-6.7227
2006-09-19,0.5005
2006-09-20,1.1952
2006-09-21,0.9843
2006-09-22,-2.1442
2006-09-25,1.7928
2006-09-26,2.6419
2006-09-27,-1.1439
2006-09-28,-1.1572
2006-09-29,0.9756
2006-10-02,0.2899
2006-10-03,-2.1195
2006-10-04,3.3465
2006-10-05,0.5714
2006-10-06,-0.5682
2006-10-09,-2.4762
2006-10-10,8.9844
2006-10-11,-1.4337
2006-10-12,2.0
2006-10-13,3.2977
2006-10-16,2.2433
2006-10-17,-0.7595
2006-10-18,2.551
2006-10-19,0.2488
2006-10-20,0.0
2006-10-23,-0.4136
2006-10-24,0.3322
2006-10-25,1.4901
2006-10-26,2.3654
2006-10-27,-1.5139
2006-10-30,0.5663
2006-10-31,-3.6203
2006-11-01,-3.005
2006-11-02,-3.1842
2006-11-03,-0.1778
2006-11-06,0.2671
2006-11-07,4.9734
2006-11-08,-0.5076
2006-11-09,2.0408
2006-11-10,-12.75
2006-11-13,-4.0115
2006-11-14,-0.4975
2006-11-15,5.5
2006-11-16,0.3791
2006-11-17,0.8499
2006-11-20,2.5281000000000002
2006-11-21,-5.7534
2006-11-22,-1.5504
2006-11-24,2.2638
2006-11-27,-3.7536
2006-11-28,-0.3
2006-11-29,0.0
2006-11-30,-0.6018
2006-12-01,-0.3027
2006-12-04,3.4413
2006-12-05,-2.8376
2006-12-06,1.3092
2006-12-07,0.1988
2006-12-08,1.2897
2006-12-11,-0.8815
2006-12-12,2.9644
2006-12-13,-1.1516
2006-12-14,6.3107
2006-12-15,3.379
2006-12-18,-3.1802
2006-12-19,-4.1971
2006-12-20,-0.1905
2006-12-21,0.0
2006-12-22,-1.6221
2006-12-26,1.1639
2006-12-27,1.1505
2006-12-28,-1.6114000000000002
2006-12-29,-0.578
2007-01-03,-3.3915
2007-01-04,-0.1003
2007-01-05,-4.0161
2007-01-08,2.0921
2007-01-09,2.6639
2007-01-10,-1.7964
2007-01-11,5.9959
2007-01-12,3.3557
2007-01-16,-4.8237
2007-01-17,-1.5594999999999999
2007-01-18,-0.8911
2007-01-19,-0.0999
2007-01-22,-0.4
2007-01-23,2.8112
2007-01-24,-2.2461
2007-01-25,-2.997
2007-01-26,1.1329
2007-01-29,-0.7128
2007-01-30,4.8205
2007-01-31,0.5871
2007-02-01,1.8481999999999998
2007-02-02,3.1519
2007-02-05,-5.0926
2007-02-06,0.6829
2007-02-07,-0.7752
2007-02-08,-0.9766
2007-02-09,-1.1834
2007-02-12,3.493
2007-02-13,5.2073
2007-02-14,4.1247
2007-02-15,0.8803
2007-02-16,-3.6649000000000003
2007-02-20,1.8115999999999999
2007-02-21,2.5801
2007-02-22,10.1474
2007-02-23,-3.0709
2007-02-26,-2.3558
2007-02-27,-6.1564
2007-02-28,2.039
2007-03-01,-2.8670999999999998
2007-03-02,-1.6099999999999999
2007-03-05,-0.3636
2007-03-06,1.3686
2007-03-07,-1.9802
2007-03-08,1.1938
2007-03-09,-0.6352
2007-03-12,-1.4612
2007-03-13,-2.1316
2007-03-14,1.2311
2007-03-15,2.1515
2007-03-16,4.5788
2007-03-19,-0.5254
2007-03-20,7.2183
2007-03-21,2.2167
2007-03-22,-3.2129
2007-03-23,1.7427000000000001
2007-03-26,-2.2023
2007-03-27,-0.1668
2007-03-28,-0.5848
2007-03-29,2.521
2007-03-30,-2.459
2007-04-02,-2.9412000000000003
2007-04-03,2.0779
2007-04-04,-0.3393
2007-04-05,0.8511
2007-04-09,-2.3629
2007-04-10,0.0864
2007-04-11,-2.3316
2007-04-12,2.4757
2007-04-13,-2.157
2007-04-16,1.4109
2007-04-17,-0.1739
2007-04-18,-0.6098
2007-04-19,-2.0158
2007-04-20,4.1145
2007-04-23,1.8041
2007-04-24,-2.9536
2007-04-25,0.2609
2007-04-26,-2.9488
2007-04-27,-3.3064999999999998
2007-04-30,-3.7893
2007-05-01,-1.9212
2007-05-02,-0.4897
2007-05-03,0.8858
2007-05-04,3.7073
2007-05-07,-0.3763
2007-05-08,-1.1331
2007-05-09,8.787
2007-05-10,-4.6532
2007-05-11,2.7624
2007-05-14,0.5376
2007-05-15,1.1586
2007-05-16,3.9648
2007-05-17,-3.1356
2007-05-18,3.3246
2007-05-21,-0.3387
2007-05-22,3.4834
2007-05-23,-0.3284
2007-05-24,-4.1186
2007-05-25,3.3505
2007-05-29,-0.2494
2007-05-30,0.5
2007-05-31,-0.1658
2007-06-01,0.7475
2007-06-04,3.4625
2007-06-05,-1.9123999999999999
2007-06-06,-2.1121
2007-06-07,-2.2407
2007-06-08,1.8676
2007-06-11,-0.1667
2007-06-12,-3.8397
2007-06-13,1.9097
2007-06-14,2.4702
2007-06-15,-1.995
2007-06-18,1.7812000000000001
2007-06-19,0.8333
2007-06-20,1.7355
2007-06-21,0.4874
2007-06-22,-1.2126000000000001
2007-06-25,0.1637
2007-06-26,2.8595
2007-06-27,-1.5091
2007-06-28,3.3871
2007-06-29,1.8721
2007-07-02,3.6753
2007-07-03,0.9601
2007-07-05,0.2926
2007-07-06,-1.0212
2007-07-09,-2.1371
2007-07-10,-4.3675
2007-07-11,0.0
2007-07-12,4.9606
2007-07-13,1.0503
2007-07-16,3.118
2007-07-17,2.3758
2007-07-18,1.0549
2007-07-19,-2.9923
2007-07-20,0.0717
2007-07-23,-1.0753
2007-07-24,-4.7101
2007-07-25,2.6616
2007-07-26,-2.8148
2007-07-27,-2.3628
2007-07-30,1.3271
2007-07-31,0.5393
2007-08-01,-1.1494
2007-08-02,4.2636
2007-08-03,2.0074
2007-08-06,2.0408
2007-08-07,6.0
2007-08-08,1.0782
2007-08-09,-4.3333
2007-08-10,-2.23
2007-08-13,-3.1361
2007-08-14,-1.1773
2007-08-15,-0.5957
2007-08-16,0.7491
2007-08-17,0.0743
2007-08-20,-1.7088
2007-08-21,-0.9826
2007-08-22,-0.0763
2007-08-23,0.1528
2007-08-24,-0.9153
2007-08-27,0.154
2007-08-28,-1.7679
2007-08-29,3.7559
2007-08-30,-0.1508
2007-08-31,-0.0755
2007-09-04,-1.6629
2007-09-05,-1.153
2007-09-06,1.2442
2007-09-07,-1.6897
2007-09-10,-0.625
2007-09-11,0.6289
2007-09-12,-0.0781
2007-09-13,-1.9546999999999999
2007-09-14,-0.319
2007-09-17,-1.6800000000000002
2007-09-18,2.7664999999999997
2007-09-19,2.7712
2007-09-20,-3.698
2007-09-21,2.96
2007-09-24,-0.1554
2007-09-25,0.3113
2007-09-26,2.4825
2007-09-27,3.9364
2007-09-28,0.437
2007-10-01,4.0609
2007-10-02,-0.6969
2007-10-03,3.1579
2007-10-04,0.3401
2007-10-05,3.1864
2007-10-08,0.5913
2007-10-09,-3.7884
2007-10-10,-0.611
2007-10-11,-3.7568
2007-10-12,-0.5678
2007-10-15,-5.2819
2007-10-16,1.055
2007-10-17,5.22
2007-10-18,-1.3466
2007-10-19,-1.5805
2007-10-22,3.5036
2007-10-23,5.5712
2007-10-24,2.004
2007-10-25,1.8336999999999999
2007-10-26,3.537
2007-10-29,-1.2422
2007-10-30,-4.6541
2007-10-31,1.5831
2007-11-01,-5.3247
2007-11-02,3.3608000000000002
2007-11-05,0.1327
2007-11-06,-0.7952
2007-11-07,-3.006
2007-11-08,-6.6116
2007-11-09,-3.8348
2007-11-12,-2.7607
2007-11-13,2.6814
2007-11-14,2.3810000000000002
2007-11-15,-1.9505
2007-11-16,0.5356
2007-11-19,-2.2831
2007-11-20,-2.8037
2007-11-21,-1.2821
2007-11-23,0.4058
2007-11-26,4.2036999999999995
2007-11-27,-0.0776
2007-11-28,3.2609
2007-11-29,0.6767
2007-11-30,0.7468
2007-12-03,4.3736
2007-12-04,-1.8466
2007-12-05,1.9537
2007-12-06,2.9099
2007-12-07,0.8966
2007-12-10,-4.0328
2007-12-11,-1.9231
2007-12-12,3.1954
2007-12-13,-2.1816
2007-12-14,-3.5252
2007-12-17,-4.176
2007-12-18,3.3463
2007-12-19,-0.8283
2007-12-20,-2.0501
2007-12-21,0.3876
2007-12-24,0.3861
2007-12-26,-1.1538
2007-12-27,-4.2023
2007-12-28,1.7872
2007-12-31,-2.4741
2008-01-02,-0.4092
2008-01-03,-7.0666
2008-01-04,-0.4421
2008-01-07,-2.2202
2008-01-08,-0.0908
2008-01-09,-0.9091
2008-01-10,2.0183
2008-01-11,0.0899
2008-01-14,3.1447
2008-01-15,-0.784
2008-01-16,-22.3881
2008-01-17,-4.1855
2008-01-18,-11.5702
2008-01-22,0.6676
2008-01-23,-1.4588999999999999
2008-01-24,-1.8843
2008-01-25,-2.4691
2008-01-28,-1.5471
2008-01-29,-0.7143
2008-01-30,-2.1583
2008-01-31,2.6471
2008-02-01,6.1605
2008-02-04,-6.0729
2008-02-05,-1.4368
2008-02-06,-1.7492999999999999
2008-02-07,0.7418
2008-02-08,-0.7364
2008-02-11,0.5935
2008-02-12,0.1475
2008-02-13,6.0383
2008-02-14,-6.25
2008-02-15,-1.4815
2008-02-19,2.5564
2008-02-20,0.7331
2008-02-21,-5.6769
2008-02-22,-2.0062
2008-02-25,5.0394
2008-02-26,-1.0495
2008-02-27,-3.0303
2008-02-28,-5.4688
2008-02-29,-4.6281
2008-03-03,-30.6759
2008-03-04,-2.5
2008-03-05,2.5641
2008-03-06,0.0
2008-03-07,-4.5
2008-03-10,-5.4974
2008-03-11,-3.6010999999999997
2008-03-12,8.6207
2008-03-13,-4.4974
2008-03-14,2.2161
2008-03-17,-3.523
2008-03-18,3.0899
2008-03-19,17.1662
2008-03-20,4.186
2008-03-24,22.5446
2008-03-25,0.9107
2008-03-26,3.2491
2008-03-27,2.2727
2008-03-28,2.0513
2008-03-31,-0.8375
2008-04-01,-0.6757
2008-04-02,6.8027
2008-04-03,7.1656
2008-04-04,2.9718
2008-04-07,2.7417
2008-04-08,5.1966
2008-04-09,-1.4686
2008-04-10,0.542
2008-04-11,-11.0512
2008-04-14,-10.1515
2008-04-15,3.0354
2008-04-16,4.7463
2008-04-17,2.8125
2008-04-18,1.8237
2008-04-21,-2.0896
2008-04-22,-1.6768
2008-04-23,-0.155
2008-04-24,0.1553
2008-04-25,1.2403
2008-04-28,8.2695
2008-04-29,3.3946
2008-04-30,-6.8399
2008-05-01,2.2026
2008-05-02,-0.2874
2008-05-05,-4.4669
2008-05-06,-16.2896
2008-05-07,-9.7297
2008-05-08,-1.996
2008-05-09,-3.2587
2008-05-12,1.0526
2008-05-13,-2.5
2008-05-14,4.7009
2008-05-15,4.898
2008-05-16,1.751
2008-05-19,-0.3824
2008-05-20,8.6372
2008-05-21,-12.3675
2008-05-22,0.0
2008-05-23,-3.4274
2008-05-27,0.6263
2008-05-28,3.112
2008-05-29,10.4628
2008-05-30,-4.0073
2008-06-02,-6.2619
2008-06-03,-1.2146
2008-06-04,3.2787
2008-06-05,3.9683
2008-06-06,-5.7252
2008-06-09,4.6559
2008-06-10,2.5145
2008-06-11,-4.717
2008-06-12,0.396
2008-06-13,3.9448
2008-06-16,1.3283
2008-06-17,4.4944
2008-06-18,10.5735
2008-06-19,2.107
2008-06-20,-4.4444
2008-06-23,-3.1561
2008-06-24,-6.0034
2008-06-25,7.6642
2008-06-26,-7.7966
2008-06-27,6.4338
2008-06-30,-7.4266
2008-07-01,-2.6119
2008-07-02,-6.3218
2008-07-03,-0.6135
2008-07-07,-0.2058
2008-07-08,8.2474
2008-07-09,-6.8571
2008-07-10,2.045
2008-07-11,8.016
2008-07-14,-1.4842
2008-07-15,0.3766
2008-07-16,9.1932
2008-07-17,4.6392
2008-07-18,-3.6125
2008-07-21,-1.1925
2008-07-22,6.8966
2008-07-23,2.5806
2008-07-24,4.2453
2008-07-25,8.5973
2008-07-28,2.2222
2008-07-29,2.038
2008-07-30,-3.3289
2008-07-31,-1.6529
2008-08-01,-2.2409
2008-08-04,-4.0115
2008-08-05,4.9254
2008-08-06,-1.4224999999999999
2008-08-07,1.0101
2008-08-08,0.0
2008-08-11,1.2857
2008-08-12,-1.4104
2008-08-13,-0.1431
2008-08-14,0.2865
2008-08-15,-0.1429
2008-08-18,-0.1431
2008-08-19,-3.7249
2008-08-20,0.1488
2008-08-21,-1.7831000000000001
2008-08-22,3.0257
2008-08-25,2.79
2008-08-26,-0.1429
2008-08-27,0.0
2008-08-28,-0.4292
2008-08-29,-1.2931
2008-09-02,0.4367
2008-09-03,-1.0145
2008-09-04,-4.0996
2008-09-05,-1.9847000000000001
2008-09-08,0.6231
2008-09-09,0.1548
2008-09-10,3.2457
2008-09-11,-0.7485
2008-09-12,1.5083
2008-09-15,-4.0119
2008-09-16,8.0495
2008-09-17,-1.8625
2008-09-18,2.1898
2008-09-19,0.2857
2008-09-22,-0.7123
2008-09-23,0.2869
2008-09-24,-4.0057
2008-09-25,2.8316
2008-09-26,0.0
2008-09-29,-10.5797
2008-09-30,-1.9449
2008-10-01,4.6281
2008-10-02,-5.0553
2008-10-03,6.3228
2008-10-06,-6.5728
2008-10-07,-15.0754
2008-10-08,1.5779
2008-10-09,-4.0777
2008-10-10,-8.9069
2008-10-13,15.1111
2008-10-14,-6.5637
2008-10-15,-15.7025
2008-10-16,10.2941
2008-10-17,-5.3333
2008-10-20,0.939
2008-10-21,-6.0465
2008-10-22,-4.9505
2008-10-23,0.0
2008-10-24,-3.6458
2008-10-27,-7.8378
2008-10-28,2.0528
2008-10-29,-2.5862
2008-10-30,8.2596
2008-10-31,9.8093
2008-11-03,3.4739
2008-11-04,1.9184999999999999
2008-11-05,-1.8824
2008-11-06,-6.9544
2008-11-07,-6.4433
2008-11-10,-3.3058
2008-11-11,-8.2621
2008-11-12,-6.2112
2008-11-13,-7.2848
2008-11-14,-19.6429
2008-11-17,20.8889
2008-11-18,26.4706
2008-11-19,-4.9419
2008-11-20,4.893
2008-11-21,14.2857
2008-11-24,14.5408
2008-11-25,0.2227
2008-11-26,8.6667
2008-11-28,-1.6360000000000001
2008-12-01,-14.9688
2008-12-02,7.5795
2008-12-03,7.7273
2008-12-04,-4.0084
2008-12-05,-9.2308
2008-12-08,8.4746
2008-12-09,1.1161
2008-12-10,5.5188
2008-12-11,-3.7657
2008-12-12,2.3913
2008-12-15,-10.828
2008-12-16,6.6667
2008-12-17,0.8929
2008-12-18,5.0885
2008-12-19,-0.8421
2008-12-22,-2.1231
2008-12-23,-0.6508
2008-12-24,0.655
2008-12-26,0.6508
2008-12-29,-3.8792999999999997
