ticker,SNDE US Equity
2017-02-07,-2.5823
2017-02-08,1.1976
2017-02-09,0.5917
2017-02-10,1.5126
2017-02-13,-4.0563
2017-02-14,1.8982
2017-02-15,-0.0847
2017-02-16,-6.572
2017-02-17,0.5369
2017-02-21,2.8539
2017-02-22,-5.7078
2017-02-23,-1.389
2017-02-24,-5.8491
2017-02-27,-8.3166
2017-02-28,-1.3115
2017-03-01,-0.2215
2017-03-02,8.1743
2017-03-03,10.296
2017-03-06,0.093
2017-03-07,-3.3457
2017-03-08,0.6731
2017-03-09,-7.8319
2017-03-10,-2.487
2017-03-13,-3.1881
2017-03-14,1.2075
2017-03-15,-5.1573
2017-03-16,2.9218
2017-03-17,3.3333
2017-03-20,-1.0397
2017-03-21,-4.4149
2017-03-22,18.1084
2017-03-23,-2.4050000000000002
2017-03-24,-4.8335
2017-03-27,0.1036
2017-03-28,0.207
2017-03-29,5.6805
2017-03-30,-4.2022
2017-03-31,1.0204
2017-04-03,-3.5354
2017-04-04,-1.0471
2017-04-05,1.4815
2017-04-06,-0.9385
2017-04-07,-3.1579
2017-04-10,-2.7174
2017-04-11,-6.8156
2017-04-12,-4.0767
2017-04-13,5.0938
2017-04-17,1.1002
2017-04-18,-2.3529
2017-04-19,-0.4819
2017-04-20,-6.0533
2017-04-21,3.0928
2017-04-24,6.375
2017-04-25,-4.2303
2017-04-26,-7.8528
2017-04-27,1.5005
2017-04-28,1.0995
2017-05-01,-6.1831
2017-05-02,0.6916
2017-05-03,3.022
2017-05-04,-4.1333
2017-05-05,0.0
2017-05-08,-0.2782
2017-05-09,-8.6471
2017-05-10,5.8015
2017-05-11,-1.5873
2017-05-12,-0.2933
2017-05-15,-0.5882
2017-05-16,-0.2395
2017-05-17,0.8332
2017-05-19,0.0
2017-05-22,-7.2059
2017-05-23,-2.3772
2017-05-24,-0.974
2017-05-25,-1.6373
2017-05-26,-0.8156
2017-05-30,-14.6389
2017-05-31,-2.3327
2017-06-01,7.7295
2017-06-02,-6.4546
2017-06-05,1.0
2017-06-06,-4.3564
2017-06-07,3.5300000000000002
2017-06-08,15.1885
2017-06-12,-0.1736
2017-06-13,9.4157
2017-06-14,4.9051
2017-06-15,-5.6288
2017-06-16,-11.3751
2017-06-19,-1.8115999999999999
2017-06-20,-4.8192
2017-06-21,-3.0782
2017-06-22,-3.0
2017-06-23,5.1546
2017-06-26,0.1961
2017-06-27,-2.5479000000000003
2017-06-28,4.3355
2017-06-29,-0.1251
2017-06-30,-4.7637
2017-07-03,3.0959
2017-07-05,-0.9814
2017-07-06,-2.8741
2017-07-07,-5.102
2017-07-10,-1.7204000000000002
2017-07-11,3.547
2017-07-12,0.0782
2017-07-13,-3.9233000000000002
2017-07-14,4.9626
2017-07-17,-0.603
2017-07-18,-0.5709
2017-07-19,3.8158
2017-07-20,0.5347
2017-07-21,-0.7917
2017-07-24,-4.6489
2017-07-25,3.6481
2017-07-26,9.7308
2017-07-27,-3.2075
2017-07-28,7.7973
2017-07-31,-0.3617
2017-08-01,-3.9927
2017-08-02,-6.4102
2017-08-04,-3.6539
2017-08-07,-0.4193
2017-08-08,-3.5789
2017-08-09,-4.3668
2017-08-11,-2.0913
2017-08-14,-4.3932
2017-08-15,-1.9512
2017-08-16,0.7463
2017-08-17,-0.0741
2017-08-18,-0.5881
2017-08-21,-0.6264
2017-08-22,0.9755
2017-08-23,-0.6688
2017-08-24,6.2743
2017-08-25,-0.2722
2017-08-28,-4.7059
2017-08-29,0.0
2017-08-30,0.7407
2017-08-31,0.0
2017-09-01,-1.9607999999999999
2017-09-05,0.0
2017-09-06,0.0
2017-09-07,0.0
2017-09-08,0.8025
2017-09-11,3.172
2017-09-12,6.7308
2017-09-13,-4.2793
2017-09-14,16.0
2017-09-15,-15.6187
2017-09-18,1.6827
2017-09-19,3.5461
2017-09-20,-0.2283
2017-09-21,-1.8307
2017-09-22,0.2331
2017-09-25,-1.1628
2017-09-26,5.8824
2017-09-27,1.3333
2017-09-28,1.7544
2017-09-29,-0.5733
2017-10-02,1.8771
2017-10-03,-2.1277
2017-10-04,-1.5217
2017-10-05,7.064
2017-10-09,-9.0722
2017-10-10,3.1769
2017-10-11,3.0747
2017-10-12,-4.0512
2017-10-13,0.4444
2017-10-16,-2.6549
2017-10-17,-0.3205
2017-10-18,-1.9585
2017-10-19,-1.6279
2017-10-20,-0.7092
2017-10-23,-2.3810000000000002
2017-10-24,-2.1951
2017-10-25,0.7481
2017-10-26,1.2376
2017-10-27,-1.7335
2017-10-30,2.2866
2017-10-31,3.3811999999999998
2017-11-01,11.5294
2017-11-02,-3.5865
2017-11-03,2.407
2017-11-06,8.547
2017-11-07,2.5591
2017-11-08,-2.4952
2017-11-09,1.8406
2017-11-10,0.6089
2017-11-13,2.5937
2017-11-14,-2.2472
2017-11-15,-0.0824
2017-11-16,5.4489
2017-11-17,1.8199999999999998
2017-11-20,-1.7856999999999998
2017-11-21,0.0
2017-11-22,8.1818
2017-11-24,-4.5378
2017-11-27,-4.9296
2017-11-28,-2.037
2017-11-29,-0.7561
2017-11-30,-5.9048
2017-12-01,4.4534
2017-12-04,0.9205
2017-12-05,1.3231
2017-12-06,-4.1013
2017-12-07,-5.1383
2017-12-08,3.9583
2017-12-11,2.4048
2017-12-12,-3.1311
2017-12-13,4.0202
2017-12-14,-3.4764
2017-12-15,1.6097000000000001
2017-12-18,-2.1782
2017-12-19,1.415
2017-12-20,2.7965
2017-12-21,2.9126
2017-12-22,7.1698
2017-12-26,5.2817
2017-12-27,0.0
2017-12-28,-3.01
2017-12-29,2.4241
2018-01-02,4.3666
2018-01-03,4.2452
2018-01-04,8.3055
2018-01-05,4.2857
2018-01-08,-4.7945
2018-01-09,8.6331
2018-01-10,1.457
2018-01-11,7.6841
2018-01-12,1.1081
2018-01-16,7.9137
2018-01-17,-4.8889
2018-01-18,-1.285
2018-01-19,-4.0237
2018-01-22,-1.1085
2018-01-23,4.1134
2018-01-24,2.6347
2018-01-25,-5.2509
2018-01-26,1.9175
2018-01-29,0.5353
2018-02-07,-19.4724
2018-02-08,-5.3822
2018-02-09,-3.3016
2018-02-12,-2.7732
2018-02-13,-2.0386
2018-02-14,-0.6594
2018-02-15,-1.0345
2018-02-16,0.1742
2018-02-20,7.3043
2018-02-21,-4.376
2018-02-22,-2.3729
2018-02-26,2.2569
2018-02-27,0.1698
2018-02-28,0.8458
2018-03-01,-2.6874000000000002
2018-03-02,-0.3454
2018-03-05,0.1733
2018-03-06,-0.519
2018-03-07,1.5652
2018-03-08,-0.6849
2018-03-09,-1.7241
2018-03-16,-13.3333
2018-03-19,0.0
2018-03-20,-1.8218999999999999
2018-03-21,-2.6804
2018-03-22,-1.2711999999999999
2018-03-23,-1.5192999999999999
2018-03-26,-0.8542
2018-03-27,-1.0989
2018-03-28,0.4444
2018-03-29,5.3097
2018-04-02,-6.7227
2018-04-03,-1.8333
2018-04-04,0.7204
2018-04-05,0.6834
2018-04-06,-3.8462
2018-04-09,-0.7059
2018-04-10,-0.4739
2018-04-12,7.2762
2018-04-13,-0.7901
2018-04-16,0.4474
2018-04-17,1.4699
2018-04-18,1.1853
2018-04-19,-1.1106
2018-04-20,-1.2898
2018-04-23,0.0
2018-04-24,-6.8889
2018-04-25,8.5943
2018-04-26,4.6131
2018-04-27,-4.2017
2018-04-30,-1.3158
2018-05-01,2.2222
2018-05-02,1.5217
2018-05-03,-0.9079
2018-05-04,-2.7574
2018-05-07,3.5556
2018-05-08,0.8584
2018-05-09,12.0617
2018-05-10,9.0015
2018-05-11,-7.5074
2018-05-14,4.7081
2018-05-15,-6.4568
2018-05-16,5.7489
2018-05-17,-0.76
2018-05-21,-2.8654
2018-05-22,3.3611
2018-05-23,1.2774
2018-05-24,1.7117
2018-05-25,-6.1116
2018-05-29,-6.4151
2018-05-30,3.8306
2018-05-31,0.9709
2018-06-01,4.5731
2018-06-04,-2.9019
2018-06-05,0.3788
2018-06-06,-3.0189
2018-06-07,-2.7237
2018-06-11,3.084
2018-06-12,0.1125
2018-06-13,-2.907
2018-06-14,1.3154
2018-06-15,-8.7846
2018-06-18,3.8877
2018-06-19,-0.2079
2018-06-20,2.9167
2018-06-21,-0.8097
2018-06-22,6.3265
2018-06-25,-4.0326
2018-06-26,2.6021
2018-06-27,2.924
2018-06-28,1.3258
2018-06-29,5.6075
2018-07-02,-2.6549
2018-07-03,-0.3636
2018-07-05,-0.5474
2018-07-06,-0.5505
2018-07-09,2.583
2018-07-10,0.3597
2018-07-11,1.6129
2018-07-12,-1.4109
2018-07-13,-0.1789
2018-07-16,-0.3584
2018-07-17,-1.0791
2018-07-18,4.9091000000000005
2018-07-19,-8.838799999999999
2018-07-20,1.7109999999999999
2018-07-23,0.0
2018-07-24,0.5607
2018-07-25,1.3011
2018-07-26,-0.9174
2018-07-27,-0.1852
2018-07-30,-0.0186
2018-07-31,1.6886
2018-08-02,4.0146
2018-08-03,-3.1579
2018-08-06,-0.0489
2018-08-07,7.0125
2018-08-08,-0.4116
2018-08-09,-0.9711
2018-08-10,-3.8263
2018-08-13,-5.3571
2018-08-15,3.3057
2018-08-16,-1.7387000000000001
2018-08-17,0.3717
2018-08-20,-0.9704
2018-08-21,1.9149
2018-08-23,-2.9375999999999998
2018-08-24,-0.7543
2018-08-27,-0.7619
2018-08-28,-3.071
2018-08-29,5.4178
2018-08-30,-2.6974
2018-08-31,-3.4749
2018-09-04,9.6
2018-09-05,-8.7591
2018-09-06,3.2
2018-09-07,0.0
2018-09-10,-5.0388
2018-09-11,1.0204
2018-09-12,3.0303
2018-09-13,9.8039
2018-09-14,-5.3571
2018-09-17,-0.9434
2018-09-18,1.6419000000000001
2018-09-19,-0.6784
2018-09-20,1.9377
2018-09-21,1.8010000000000002
2018-09-24,0.0
2018-09-25,4.5455
2018-09-26,-0.5913
2018-09-27,1.4696
2018-09-28,-1.0345
2018-10-01,1.5678999999999998
2018-10-02,4.6312
2018-10-03,-0.8197
2018-10-04,3.3058
2018-10-05,0.0
2018-10-08,-1.28
2018-10-09,6.1588
2018-10-10,0.0
2018-10-11,0.0
2018-10-12,-3.8167999999999997
2018-10-15,0.7937
2018-10-16,3.2126
2018-10-17,-1.5868
2018-10-18,-6.2016
2018-10-19,4.1322
2018-10-22,2.2206
2018-10-23,-6.6756
2018-10-24,-2.6622
2018-10-25,-5.1282
2018-10-26,6.8468
2018-10-29,5.3963
2018-10-30,-15.68
2018-10-31,13.4725
2018-11-01,0.0
2018-11-02,-2.3411
2018-11-05,1.7123
2018-11-06,4.3754
2018-11-07,-5.8049
2018-11-08,2.7397
2018-11-09,-5.0
2018-11-12,-3.1404
2018-11-13,-1.286
2018-11-14,-7.8899
2018-11-15,-2.1912
2018-11-16,4.4807
2018-11-19,-6.2378
2018-11-20,-6.4449
2018-11-21,-4.4444
2018-11-23,-2.7907
2018-11-26,-8.8517
2018-11-27,-1.0499
2018-11-28,-1.061
2018-11-29,0.8043
2018-11-30,-0.5319
2018-12-03,9.3556
2018-12-04,-9.5332
2018-12-06,-5.6757
2018-12-07,1.1461000000000001
2018-12-10,-9.915
2018-12-11,0.6289
2018-12-12,4.6875
2018-12-13,0.2985
2018-12-14,-5.9524
2018-12-17,0.9462
2018-12-18,-11.2825
2018-12-19,2.1201
2018-12-20,-11.7647
2018-12-21,-7.8431
2018-12-24,-8.4809
2018-12-26,5.547
2018-12-27,3.7445
2018-12-28,-4.4586
2018-12-31,3.6267
2019-01-02,8.0803
2019-01-03,-0.9921
2019-01-04,8.2164
2019-01-07,7.4074
2019-01-08,1.7241
2019-01-09,16.9492
2019-01-10,-8.6957
2019-01-11,-6.6667
2019-01-14,0.0
2019-01-15,2.0408
2019-01-16,-0.3333
2019-01-17,-1.3378
2019-01-18,6.7797
2019-01-22,3.8095
2019-01-23,-6.7278
2019-01-24,-3.5246
2019-01-25,2.294
2019-01-28,2.3588
2019-01-29,-2.629
2019-01-30,10.0
2019-01-31,1.4152
2019-02-01,-6.1732
2019-02-04,-0.879
2019-02-05,-1.6064
2019-02-06,-1.6162999999999998
2019-02-07,1.8918
2019-02-08,-5.5375
2019-02-11,0.0
2019-02-12,-0.5
2019-02-13,7.4337
2019-02-14,-6.4516
2019-02-15,-1.3793
2019-02-19,6.6434
2019-02-20,-0.6525
2019-02-21,-3.8811
2019-02-22,3.2549
2019-02-25,0.7548
2019-02-26,-3.9604
2019-02-27,-2.4055
2019-02-28,0.7042
2019-03-01,0.1573
2019-03-04,0.192
2019-03-05,-0.3519
2019-03-06,-3.8428
2019-03-07,-5.0909
2019-03-08,-1.5326
2019-03-11,2.3346
2019-03-12,-6.0837
2019-03-13,1.2146
2019-03-14,3.6
2019-03-15,0.0
2019-03-18,2.3166
2019-03-19,2.2641999999999998
2019-03-20,-1.476
2019-03-21,4.8689
2019-03-22,-1.7856999999999998
2019-03-25,-1.0909
2019-03-26,-2.9412000000000003
2019-03-27,1.1364
2019-03-28,4.8689
2019-03-29,7.1429
2019-04-01,3.4167
2019-04-02,3.6583
2019-04-03,-2.0522
2019-04-04,-1.9048
2019-04-05,-2.2654
2019-04-08,3.7881
2019-04-09,0.4945
2019-04-10,0.6381
2019-04-11,-1.8927
2019-04-12,0.0032
2019-04-15,-0.0032
2019-04-16,0.3215
2019-04-17,-4.6538
2019-04-18,1.2068
2019-04-22,2.6339
2019-04-23,7.7799
2019-04-24,3.1318
2019-04-25,1.6099999999999999
2019-04-26,-4.5244
2019-04-29,-2.7640000000000002
2019-04-30,1.8519
2019-05-01,0.0
2019-05-02,-2.5758
2019-05-03,-5.1322
2019-05-06,-3.2787
2019-05-07,-5.7898
2019-05-08,1.468
2019-05-09,-2.4823
2019-05-10,3.5564
2019-05-13,-2.5564
2019-05-14,-1.982
2019-05-15,6.6176
2019-05-16,-3.4483
2019-05-17,3.5714
2019-05-20,-1.1069
2019-05-21,1.468
2019-05-22,-3.7801
2019-05-23,-2.5
2019-05-24,-2.5641
2019-05-28,-1.8797000000000001
2019-05-29,-6.8966
2019-05-30,2.8807
2019-05-31,-6.0
2019-06-03,-8.5106
2019-06-04,5.5814
2019-06-05,-7.1145
2019-06-06,-7.0429
2019-06-07,2.551
2019-06-10,-3.3582
2019-06-11,-0.1287
2019-06-12,-3.3505
2019-06-13,-9.3333
2019-06-14,-3.5294
2019-06-17,-3.0488
2019-06-18,19.4969
2019-06-19,0.5263
2019-06-20,-3.1414
2019-06-21,1.0811
2019-06-24,-2.0214
2019-06-25,1.299
2019-06-26,-4.0948
2019-06-27,7.3034
2019-06-28,1.6963
2019-07-01,1.4209
2019-07-02,-8.1218
2019-07-03,-0.7403
2019-07-05,-5.3768
2019-07-08,2.3529
2019-07-09,-4.023
2019-07-10,-0.5988
2019-07-11,0.0
2019-07-12,1.9096
2019-07-15,0.6029
2019-07-16,9.2896
2019-07-17,-8.6022
2019-07-18,-4.7059
2019-07-19,0.0
2019-07-22,-7.4074
2019-07-23,2.0
2019-07-24,3.4248
2019-07-25,-4.6701
2019-07-26,1.4054
2019-07-29,-1.2878
2019-07-30,-1.9868000000000001
2019-07-31,-8.1081
2019-08-01,2.5735
2019-08-02,-6.8100000000000005
2019-08-05,-1.5385
2019-08-06,-5.1953
2019-08-07,-4.4087
2019-08-08,6.5086
2019-08-09,3.6018
2019-08-12,-3.9063
2019-08-13,4.0488
2019-08-14,-3.8912
2019-08-15,-5.6911000000000005
2019-08-16,-1.7069
2019-08-19,0.8595
2019-08-20,0.8174
2019-08-21,-0.8108
2019-08-22,0.0
2019-08-23,-1.7391
2019-08-26,0.885
2019-08-27,0.5
2019-08-28,7.3579
2019-08-29,1.626
2019-08-30,4.0
2019-09-03,-3.8462
2019-09-04,1.6
2019-09-05,-1.6141999999999999
2019-09-06,20.848300000000002
2019-09-09,9.3113
2019-09-10,4.3499
2019-09-11,-22.2016
2019-09-12,-2.2388
2019-09-13,-1.5267
2019-09-16,23.2558
2019-09-17,-1.8868
2019-09-18,-5.7756
2019-09-19,-3.3948
2019-09-20,1.4085
2019-09-23,-2.0833
2019-09-24,-4.2553
2019-09-25,-10.3704
2019-09-26,8.2645
2019-09-27,1.5267
2019-09-30,-3.7594
2019-10-01,-5.4688
2019-10-02,-0.8264
2019-10-03,-6.425
2019-10-04,0.187
2019-10-07,4.0
2019-10-08,-6.8376
2019-10-09,0.0
2019-10-10,1.8349
2019-10-11,-3.6036
2019-10-14,5.6075
2019-10-15,-9.7345
2019-10-16,-5.3824
2019-10-17,-1.5646
2019-10-18,5.0526
2019-10-21,0.0
2019-10-22,0.2004
2019-10-23,0.0
2019-10-24,-5.0
2019-10-25,0.0
2019-10-28,-1.0526
2019-10-29,-3.6702
2019-10-30,-1.5019
2019-10-31,0.9082
2019-11-01,-1.1111
2019-11-04,5.6292
2019-11-05,15.9451
2019-11-06,-5.5046
2019-11-07,4.8544
2019-11-08,-1.8519
2019-11-11,-5.6604
2019-11-12,-5.0
2019-11-13,5.2632
2019-11-14,3.0
2019-11-15,-0.5631
2019-11-18,0.5663
2019-11-19,0.0
2019-11-20,-0.9709
2019-11-21,1.4706000000000001
2019-11-22,2.4154999999999998
2019-11-25,13.2075
2019-11-26,0.0
2019-11-27,-8.9358
2019-11-29,-1.6261
2019-12-02,1.3953
2019-12-03,4.4037
2019-12-04,1.6854
2019-12-05,-3.213
2019-12-06,19.4652
2019-12-09,-0.1502
2019-12-10,16.8413
2019-12-11,-2.05
2019-12-12,2.9431000000000003
2019-12-13,1.6518000000000002
2019-12-16,6.0588
2019-12-17,15.561
2019-12-18,7.1392
2019-12-19,5.664
2019-12-20,-0.9009
2019-12-23,-9.0909
2019-12-24,12.35
2019-12-26,-7.6547
2019-12-27,0.1446
2019-12-30,-1.9731
2019-12-31,-5.9818
2020-01-02,-5.2518
2020-01-03,0.8829
2020-01-06,2.9356999999999998
2020-01-07,3.2197
2020-01-08,-1.9022999999999999
2020-01-09,-1.3134000000000001
2020-01-10,0.7467
2020-01-13,-0.369
2020-01-14,-3.4392
2020-01-15,-1.7534
2020-01-16,-10.2956
2020-01-17,-2.3253
2020-01-21,-13.0172
2020-01-22,-13.2821
2020-01-23,1.2658
2020-01-24,-6.9583
2020-01-27,-8.6019
2020-01-28,-3.0829
2020-01-29,1.4156
2020-01-30,15.2562
2020-01-31,-4.5691
2020-02-03,-4.8223
2020-02-04,-5.2381
2020-02-05,4.6231
2020-02-06,-3.17
2020-02-07,0.8433
2020-02-10,1.8199999999999998
2020-02-11,-2.5121
2020-02-12,-3.4688
2020-02-13,2.1561
2020-02-14,-5.8291
2020-02-18,2.1878
2020-02-19,3.3943
2020-02-20,-0.8081
2020-02-21,-1.4766
2020-02-24,-3.3075
2020-02-25,1.8707
2020-02-26,-6.3484
2020-02-27,-8.6835
2020-02-28,-7.8528
2020-03-02,-0.6658
2020-03-03,2.5469
2020-03-04,-0.1307
2020-03-05,21.0733
2020-03-06,-17.7297
2020-03-09,-49.5401
2020-03-10,-3.6458
2020-03-11,-19.7297
2020-03-12,-36.0269
2020-03-13,5.2632
2020-03-16,-50.0
2020-03-17,265.0
2020-03-18,-31.5068
2020-03-19,4.0
2020-03-20,0.0
2020-03-23,-5.7692
2020-03-24,0.0
2020-03-25,-4.898
2020-03-26,-1.2876
2020-03-27,-7.8217
2020-03-30,-4.7215
2020-03-31,12.3762
2020-04-01,-11.0132
2020-04-02,10.8911
2020-04-03,-12.0536
2020-04-06,2.5381
2020-04-07,3.9604
2020-04-08,0.0
2020-04-09,11.4286
2020-04-13,63.2479
2020-04-14,-11.2565
2020-04-15,-8.2596
2020-04-16,-8.6817
2020-04-17,5.9859
2020-04-20,-9.6346
2020-04-21,4.7794
2020-04-22,5.2632
2020-04-23,8.3333
2020-04-24,1.2308
2020-04-27,-11.8541
2020-04-28,-1.0345
2020-04-29,4.5296
2020-04-30,5.0
2020-05-01,-3.4920999999999998
2020-05-04,-2.6316
2020-05-05,0.3378
2020-05-06,-4.7104
2020-05-07,-3.537
2020-05-08,3.6630000000000003
2020-05-11,1.4134
2020-05-12,-3.3101
2020-05-13,-8.8288
2020-05-14,-0.3953
2020-05-15,-1.1905000000000001
2020-05-18,2.008
2020-05-19,-0.3937
2020-05-20,2.7668
2020-05-21,7.6923
2020-05-22,0.0
2020-05-26,-3.5714
2020-05-27,-0.3704
2020-05-28,-5.2045
2020-05-29,-2.7451
2020-06-01,6.4516
2020-06-02,-2.2727
2020-06-03,1.938
2020-06-04,4.943
2020-06-05,20.6522
2020-06-08,38.1381
2020-06-09,-12.6087
2020-06-10,-11.4428
2020-06-11,-10.1124
2020-06-12,10.9375
2020-06-15,0.8451
2020-06-16,-2.7933
2020-06-17,-9.1954
2020-06-18,-7.5949
2020-06-19,-1.0274
2020-06-22,-3.8062
2020-06-23,-2.1583
2020-06-24,8.4559
2020-06-25,-0.678
2020-06-26,-8.1911
2020-06-29,3.3457
2020-06-30,3.5971
2020-07-01,0.6944
2020-07-02,-6.5517
2020-07-06,-2.214
2020-07-07,-2.2641999999999998
2020-07-08,-2.7027
2020-07-09,-2.7778
2020-07-10,10.2041
2020-07-13,-6.2963000000000005
2020-07-14,-3.1621
2020-07-15,0.0
2020-07-16,-0.4082
2020-07-17,1.6393
2020-07-20,-3.2258
2020-07-21,-0.8333
2020-07-22,37.8151
2020-07-23,-8.8415
2020-07-24,0.3344
2020-07-27,-3.6667
2020-07-28,-0.692
2020-07-29,-3.1359
2020-07-30,-3.5971
2020-07-31,-4.4776
