ticker,CSCW US Equity
2009-08-06,-7.4074
2009-08-07,5.0
2009-08-10,-4.9524
2009-08-11,5.2104
2009-08-12,0.0
2009-08-13,-1.9048
2009-08-14,-1.0485
2009-08-17,-1.8838
2009-08-18,0.0
2009-08-19,0.0
2009-08-20,-9.6
2009-08-21,10.6195
2009-08-24,-0.2
2009-08-25,0.0
2009-08-26,0.0
2009-08-27,-4.8096
2009-08-28,4.2105
2009-08-31,0.8081
2009-09-01,-5.8116
2009-09-02,-4.2553
2009-09-03,5.5556
2009-09-04,0.0
2009-09-08,-1.2631999999999999
2009-09-09,0.2132
2009-09-10,5.3191
2009-09-11,1.0101
2009-09-14,-0.2
2009-09-15,-6.012
2009-09-16,0.2132
2009-09-17,0.6383
2009-09-18,-0.6342
2009-09-21,0.2128
2009-09-22,-0.2123
2009-09-23,6.383
2009-09-24,22.0
2009-09-25,0.8197
2009-09-28,-1.626
2009-09-29,13.719
2009-09-30,2.4709
2009-10-01,-0.7092
2009-10-02,-3.5714
2009-10-05,-7.4074
2009-10-06,7.2
2009-10-07,-5.6716
2009-10-08,3.1646
2009-10-09,5.3681
2009-10-12,1.8923
2009-10-13,6.4286
2009-10-14,3.3557
2009-10-15,0.6494
2009-10-16,1.9355
2009-10-19,1.1392
2009-10-20,-1.1264
2009-10-21,-0.6329
2009-10-22,-4.4586
2009-10-23,2.6667
2009-10-26,-5.8442
2009-10-27,-3.4483
2009-10-28,-4.2857
2009-10-29,-1.4925
2009-10-30,-2.2727
2009-11-02,-2.3256
2009-11-03,3.1746
2009-11-04,-2.3077
2009-11-05,-5.0394
2009-11-06,-0.1658
2009-11-09,7.9734
2009-11-10,-1.2308
2009-11-11,2.8037
2009-11-12,-1.3258
2009-11-13,-0.0384
2009-11-16,-4.4547
2009-11-17,-4.0193
2009-11-18,-9.2127
2009-11-19,-7.7744
2009-11-20,0.0275
2009-11-23,10.0
2009-11-24,-0.9091
2009-11-25,1.8349
2009-11-27,-0.5405
2009-11-30,-0.3623
2009-12-01,1.4545
2009-12-02,-4.1219
2009-12-03,-2.0561
2009-12-04,-0.0024
2009-12-07,-1.1427
2009-12-08,6.1776
2009-12-09,-8.1818
2009-12-10,-0.396
2009-12-11,0.1988
2009-12-14,0.5952
2009-12-15,-0.789
2009-12-16,-7.751
2009-12-17,1.2904
2009-12-18,-2.1303
2009-12-21,-2.174
2009-12-22,-3.1084
2009-12-23,0.4616
2009-12-24,2.7368
2009-12-28,10.225
2009-12-29,16.3277
2009-12-30,-5.7192
2009-12-31,-8.4559
2010-01-04,19.477899999999998
2010-01-05,25.7143
2010-01-06,-0.4011
2010-01-07,-2.4161
2010-01-08,-2.3367
2010-01-11,2.5334
2010-01-12,-0.273
2010-01-13,-4.3543
2010-01-14,0.0864
2010-01-15,-0.5755
2010-01-19,2.7496
2010-01-20,-10.1408
2010-01-21,-7.5235
2010-01-22,-8.8136
2010-01-25,14.1264
2010-01-26,-4.2345
2010-01-27,-3.9116
2010-01-28,-2.1239
2010-01-29,-4.1569
2010-02-01,-3.2098
2010-02-02,4.2885
2010-02-03,0.75
2010-02-04,-16.1429
2010-02-05,-1.5487
2010-02-08,2.0225
2010-02-09,13.4361
2010-02-10,-2.9126
2010-02-11,1.9975
2010-02-12,-2.3529999999999998
2010-02-16,-3.0096
2010-02-17,1.6562999999999999
2010-02-18,4.888
2010-02-19,0.5825
2010-02-22,-1.9329
2010-02-23,-8.6592
2010-02-24,0.0
2010-02-25,0.8621
2010-02-26,0.43
2010-03-01,1.0638
2010-03-02,-0.2132
2010-03-03,0.0
2010-03-04,-0.8439
2010-03-05,13.8298
2010-03-08,1.4953
2010-03-09,0.5525
2010-03-10,-4.9451
2010-03-11,-2.8902
2010-03-12,3.1746
2010-03-15,0.0
2010-03-16,1.9231
2010-03-17,-3.2075
2010-03-18,-2.5317
2010-03-19,-2.4024
2010-03-22,-0.2049
2010-03-23,5.2118
2010-03-24,-0.4647
2010-03-25,-0.1961
2010-03-26,0.1965
2010-03-29,-3.7255000000000003
2010-03-30,4.888
2010-03-31,0.0
2010-04-01,1.165
2010-04-05,0.7678
2010-04-06,0.1905
2010-04-07,0.3802
2010-04-08,-2.8409
2010-04-09,4.2885
2010-04-12,5.0467
2010-04-13,-3.5609
2010-04-14,-2.2141
2010-04-15,-3.7713
2010-04-16,-1.3725
2010-04-19,-2.1894
2010-04-20,-4.4717
2010-04-21,2.9815
2010-04-22,-2.0661
2010-04-23,3.3755
2010-04-26,-4.0816
2010-04-27,-2.766
2010-04-28,-8.9716
2010-04-29,4.5673
2010-04-30,-2.7586
2010-05-03,-4.4917
2010-05-04,-8.6634
2010-05-05,-4.065
2010-05-06,-8.1921
2010-05-07,2.4615
2010-05-10,14.1141
2010-05-11,0.0
2010-05-12,-2.1053
2010-05-13,8.0645
2010-05-14,2.7363
2010-05-17,-4.8426
2010-05-18,-2.0356
2010-05-19,-1.2987
2010-05-20,-8.074
2010-05-21,1.6228
2010-05-24,0.8486
2010-05-25,-0.2828
2010-05-26,2.2445
2010-05-27,5.2055
2010-05-28,0.0
2010-06-01,1.3021
2010-06-02,5.1414
2010-06-03,-2.2204
2010-06-04,-6.231
2010-06-07,-1.9333
2010-06-08,-2.3793
2010-06-09,1.6713
2010-06-10,0.8219
2010-06-11,-1.6303999999999998
2010-06-14,6.6298
2010-06-15,6.2144
2010-06-16,1.2226
2010-06-17,0.9639
2010-06-18,-2.6253
2010-06-21,1.4706000000000001
2010-06-22,-3.8647
2010-06-23,1.2563
2010-06-24,-2.4814
2010-06-25,2.0356
2010-06-28,-0.2494
2010-06-29,-6.5
2010-06-30,-5.3476
2010-07-01,-6.2147
2010-07-02,-3.6107
2010-07-06,3.7459
2010-07-07,-0.3012
2010-07-08,2.7153
2010-07-09,2.6508000000000003
2010-07-12,0.2865
2010-07-13,4.0
2010-07-14,-0.8242
2010-07-15,-3.0471
2010-07-16,-1.1429
2010-07-19,-1.7377
2010-07-20,0.5919
2010-07-21,-0.2924
2010-07-22,4.4135
2010-07-23,9.816
2010-07-26,4.6036
2010-07-27,-1.956
2010-07-28,-3.4913
2010-07-29,-3.1008
2010-07-30,-2.6667
2010-08-02,6.0274
2010-08-03,1.292
2010-08-04,-1.7856999999999998
2010-08-05,1.5584
2010-08-06,1.023
2010-08-09,-1.7690000000000001
2010-08-10,-0.7764
2010-08-11,-4.4188
2010-08-12,2.9926
2010-08-13,-6.0686
2010-08-16,-1.4045
2010-08-17,0.2885
2010-08-18,0.8487
2010-08-19,0.8415
2010-08-20,-2.2347
2010-08-23,-2.8537
2010-08-24,0.2941
2010-08-25,-0.2933
2010-08-26,0.8824
2010-08-27,-0.8746
2010-08-30,7.6471
2010-08-31,-1.9125999999999999
2010-09-01,4.4568
2010-09-02,-4.0
2010-09-03,-1.1111
2010-09-07,-0.5618
2010-09-08,-4.5198
2010-09-09,3.5503
2010-09-10,-3.7143
2010-09-13,-3.2641
2010-09-14,3.681
2010-09-15,-2.3632
2010-09-16,0.6022
2010-09-17,-4.8193
2010-09-20,0.9494
2010-09-21,-0.627
2010-09-22,-1.2618
2010-09-23,-2.5559
2010-09-24,-0.6557
2010-09-27,2.9703
2010-09-28,4.4872
2010-09-29,2.454
2010-09-30,4.1916
2010-10-01,2.2989
2010-10-04,-0.8427
2010-10-05,4.2493
2010-10-06,1.3587
2010-10-07,2.4129
2010-10-08,2.0942
2010-10-11,6.9231
2010-10-12,-3.3573
2010-10-13,-3.7221
2010-10-14,-4.3814
2010-10-15,8.3558
2010-10-18,0.4975
2010-10-19,2.2277
2010-10-20,1.6949
2010-10-21,-3.5714
2010-10-22,-1.4815
2010-10-25,1.5038
2010-10-26,5.679
2010-10-27,6.0748
2010-10-28,5.0661
2010-10-29,-0.4193
2010-11-01,0.0
2010-11-02,0.6316
2010-11-03,2.9289
2010-11-04,3.7983000000000002
2010-11-05,-3.6593
2010-11-08,-0.4065
2010-11-09,2.0408
2010-11-10,-0.3975
2010-11-11,-1.6089
2010-11-12,-4.4898
2010-11-15,-7.265
2010-11-16,1.8433000000000002
2010-11-17,-2.9412000000000003
2010-11-18,6.0606
2010-11-19,-3.0769
2010-11-22,-4.9887
2010-11-23,-2.6253
2010-11-24,0.9804
2010-11-26,-1.4563
2010-11-29,-2.7094
2010-11-30,-0.2532
2010-12-01,-2.0305
2010-12-02,0.2591
2010-12-03,1.5504
2010-12-06,0.5089
2010-12-07,3.038
2010-12-08,0.9828
2010-12-09,1.2165
2010-12-10,-2.6442
2010-12-13,-0.4938
2010-12-14,-4.7146
2010-12-15,6.7708
2010-12-16,-0.4878
2010-12-17,-1.7157
2010-12-20,-1.2469000000000001
2010-12-21,0.7576
2010-12-22,-3.2580999999999998
2010-12-23,-0.2591
2010-12-27,4.4156
2010-12-28,4.9751
2010-12-29,0.7109
2010-12-30,7.5294
2010-12-31,2.407
2011-01-03,5.7692
2011-01-04,1.8182
2011-01-05,1.5873
2011-01-06,2.7344
2011-01-07,-4.943
2011-01-10,0.0
2011-01-11,-7.6
2011-01-12,6.71
2011-01-13,-4.6653
2011-01-14,-0.2128
2011-01-18,-1.0661
2011-01-19,-0.8621
2011-01-20,0.4348
2011-01-21,-2.5974
2011-01-24,-0.1333
2011-01-25,1.6911
2011-01-26,-0.2188
2011-01-27,1.7544
2011-01-28,-3.0172
2011-01-31,-3.7778
2011-02-01,7.3903
2011-02-02,0.0
2011-02-03,-1.9355
2011-02-04,-1.0965
2011-02-07,4.878
2011-02-08,1.6913
2011-02-09,1.8711
2011-02-10,-2.6531000000000002
2011-02-11,-1.4675
2011-02-14,-1.0638
2011-02-15,1.5053999999999998
2011-02-16,1.6949
2011-02-17,-0.4167
2011-02-18,-2.5105
2011-02-22,0.8584
2011-02-23,-2.766
2011-02-24,-0.8753
2011-02-25,3.0905
2011-02-28,3.8544
2011-03-01,-0.8247
2011-03-02,-3.7422
2011-03-03,-1.2959
2011-03-04,-0.8753
2011-03-07,-4.3074
2011-03-08,1.9637
2011-03-09,-2.2624
2011-03-10,-3.4722
2011-03-11,-1.199
2011-03-14,-3.8834999999999997
2011-03-15,2.7778
2011-03-16,-5.4054
2011-03-17,2.5974
2011-03-18,2.2785
2011-03-21,-1.7327
2011-03-22,-2.0151
2011-03-23,0.7712
2011-03-24,-1.2723
2011-03-25,-5.9462
2011-03-28,-8.7912
2011-03-29,5.1205
2011-03-30,4.0115
2011-03-31,-4.1322
2011-04-01,-1.7241
2011-04-04,0.5848
2011-04-05,5.814
2011-04-06,0.0
2011-04-07,-4.6703
2011-04-08,-4.8991
2011-04-11,2.1212
2011-04-12,-9.792300000000001
2011-04-13,3.2895
2011-04-14,-2.2293
2011-04-15,-1.6287
2011-04-18,0.9934
2011-04-19,0.6557
2011-04-20,1.9544000000000001
2011-04-21,-0.3195
2011-04-25,-1.2821
2011-04-26,-2.5974
2011-04-27,-0.3333
2011-04-28,0.0
2011-04-29,-6.3545
2011-05-02,1.4285999999999999
2011-05-03,5.9815000000000005
2011-05-04,1.6654
2011-05-05,-1.634
2011-05-06,-6.6445
2011-05-09,-7.8292
2011-05-10,0.3861
2011-05-11,-1.9231
2011-05-12,-0.3922
2011-05-13,-7.0866
2011-05-16,-11.0169
2011-05-17,-3.5714
2011-05-18,3.2099
2011-05-19,-1.4354
2011-05-20,4.3689
2011-05-23,0.0
2011-05-24,13.0233
2011-05-25,16.8724
2011-05-26,-5.6338
2011-05-27,-3.7313
2011-05-31,-3.1008
2011-06-01,-2.0
2011-06-02,-11.0204
2011-06-03,-9.1743
2011-06-06,12.1212
2011-06-07,-5.4054
2011-06-08,-2.8571
2011-06-09,2.9412000000000003
2011-06-10,-2.8571
2011-06-13,-3.9215999999999998
2011-06-14,-2.0408
2011-06-15,-3.125
2011-06-16,-12.3656
2011-06-17,-5.5215
2011-06-20,6.4935
2011-06-21,2.439
2011-06-22,2.9762
2011-06-23,5.7803
2011-06-24,-1.6393
2011-06-27,-0.5556
2011-06-28,-6.6271
2011-06-29,-3.0738
2011-06-30,3.7037
2011-07-01,0.0
2011-07-05,0.0
2011-07-06,1.7856999999999998
2011-07-07,0.5848
2011-07-08,1.7442
2011-07-11,0.0
2011-07-12,4.0
2011-07-13,1.6484
2011-07-14,-1.6216
2011-07-15,-0.8242
2011-07-18,0.831
2011-07-19,0.9066
2011-07-20,0.1906
2011-07-21,0.3872
2011-07-22,9.3591
2011-07-25,13.8614
2011-07-26,-4.3478
2011-07-27,-1.8182
2011-07-28,0.9259
2011-07-29,-2.2936
2011-08-01,-4.2254
2011-08-02,-4.4118
2011-08-03,-0.5128
2011-08-04,-9.2784
2011-08-05,-1.1364
2011-08-08,-8.046
2011-08-09,6.25
2011-08-10,-8.2353
2011-08-11,5.7692
2011-08-12,11.5152
2011-08-15,4.8913
2011-08-16,-0.5246
2011-08-17,-2.5978
2011-08-18,-1.0695000000000001
2011-08-19,-2.1622
2011-08-22,-2.7624
2011-08-23,3.4091
2011-08-24,-1.0989
2011-08-25,-8.3333
2011-08-26,4.2424
2011-08-29,2.3256
2011-08-30,3.9773
2011-08-31,-0.5464
2011-09-01,-1.092
2011-09-02,-5.0066
2011-09-06,4.6784
2011-09-07,0.5587
2011-09-08,2.2222
2011-09-09,2.1739
2011-09-12,1.5957
2011-09-13,1.0471
2011-09-14,-2.0725
2011-09-15,0.5291
2011-09-16,-2.6316
2011-09-19,5.4054
2011-09-20,-4.6154
2011-09-21,-3.2258
2011-09-22,0.5556
2011-09-23,-0.5525
2011-09-26,-6.1111
2011-09-27,-2.3669000000000002
2011-09-28,-3.0303
2011-09-29,-5.625
2011-09-30,2.649
2011-10-03,-2.5806
2011-10-04,-0.6623
2011-10-05,2.6667
2011-10-06,3.8961
2011-10-07,-3.7578
2011-10-10,3.9045
2011-10-11,0.625
2011-10-12,-0.6211
2011-10-13,0.0
2011-10-14,3.125
2011-10-17,2.4242
2011-10-18,10.6509
2011-10-19,1.0695000000000001
2011-10-20,-3.1746
2011-10-21,1.0929
2011-10-24,16.7568
2011-10-25,0.0
2011-10-26,1.3889
2011-10-27,0.0
2011-10-28,3.1906
2011-10-31,0.0055
2011-11-01,0.885
2011-11-02,1.3158
2011-11-03,0.0
2011-11-04,0.4329
2011-11-07,1.2931
2011-11-08,2.1277
2011-11-09,-0.4167
2011-11-10,0.4184
2011-11-11,0.0
2011-11-14,0.4167
2011-11-15,0.4149
2011-11-16,-0.4132
2011-11-17,-1.6598000000000002
2011-11-18,-0.8439
2011-11-21,0.0
2011-11-22,0.4255
2011-11-23,-0.4237
2011-11-25,-1.2766
2011-11-28,1.7241
2011-11-29,0.0
2011-11-30,-0.4237
2011-12-01,0.0
2011-12-02,0.0
2011-12-05,0.0
2011-12-06,-0.8511
2011-12-07,-1.7167
2011-12-08,0.4367
2011-12-09,0.0
2011-12-12,-0.3397
2011-12-13,-0.5317
2011-12-14,0.8772
2011-12-15,-0.8696
2011-12-16,0.0
2011-12-19,0.8772
2011-12-20,3.0435
2011-12-21,0.0
2011-12-22,-0.8439
2011-12-23,0.0
2011-12-27,0.8511
2011-12-28,0.0
2011-12-29,0.4219
2011-12-30,0.0
2012-01-03,0.4202
2012-01-04,0.0
2012-01-05,2.5105
2012-01-06,0.4082
2012-01-09,1.626
2012-01-10,0.4
2012-01-11,-0.3984
2012-01-12,0.0
2012-01-13,0.8
2012-01-17,-2.3810000000000002
2012-01-18,1.626
2012-01-19,0.8
2012-01-20,0.3968
2012-01-23,-0.7905
2012-01-24,0.7968
2012-01-25,0.0
2012-01-26,-0.7905
2012-01-27,0.7968
2012-01-30,-0.3953
2012-01-31,-0.3968
2012-02-01,-0.7968
2012-02-02,-3.2129
2012-02-03,-0.8299
2012-02-06,0.0
2012-02-07,0.0
2012-02-08,-0.4184
2012-02-09,0.0
2012-02-10,-0.8403
2012-02-13,-0.8475
2012-02-14,1.2821
2012-02-15,0.0
2012-02-16,0.8439
2012-02-17,-0.4184
2012-02-21,-0.8403
2012-02-22,0.8475
2012-02-23,0.0053
2012-02-24,0.835
2012-02-27,0.8333
2012-02-28,0.0052
2012-02-29,-0.0723
2012-03-01,-0.7598
2012-03-02,-0.1927
2012-03-05,-1.0593
2012-03-06,0.8439
2012-03-07,0.8368
2012-03-08,-0.4149
2012-03-09,0.4167
2012-03-12,0.4149
2012-03-13,0.0
2012-03-14,-0.4132
2012-03-15,-0.4149
2012-03-16,0.8333
2012-03-19,0.0
2012-03-20,-0.4132
2012-03-21,-1.2448
2012-03-22,0.4202
2012-03-23,0.0
2012-03-26,0.4184
2012-03-27,-0.4167
2012-03-28,1.6736
2012-03-29,-1.1317
2012-03-30,0.3122
2012-04-02,0.0
2012-04-03,-2.9098
2012-04-04,-3.3709
2012-04-05,-9.3322
2012-04-09,6.3415
2012-04-10,0.9174
2012-04-11,-0.9148
2012-04-12,1.8407
2012-04-13,-0.4505
2012-04-16,-2.2624
2012-04-17,-0.463
2012-04-18,-0.9302
2012-04-19,0.939
2012-04-20,0.0
2012-04-23,0.9302
2012-04-24,0.0
2012-04-25,-2.3041
2012-04-26,-0.9434
2012-04-27,-1.4285999999999999
2012-04-30,-0.9601
2012-05-01,0.9695
2012-05-02,3.3816
2012-05-03,0.9346
2012-05-04,-1.8519
2012-05-07,1.4151
2012-05-08,-1.8605
2012-05-09,0.4739
2012-05-10,0.0
2012-05-11,0.0
2012-05-14,-1.4151
2012-05-15,-0.9569
2012-05-16,-10.3865
2012-05-17,-7.2776
2012-05-18,1.7442
2012-05-21,-5.7143
2012-05-22,1.2121
2012-05-23,2.3952
2012-05-24,-1.7544
2012-05-25,0.0
2012-05-29,0.0
2012-05-30,-4.1667
2012-05-31,-1.2422
2012-06-01,0.6289
2012-06-04,-3.75
2012-06-05,2.5974
2012-06-06,-1.8987
2012-06-07,3.6008
2012-06-08,0.2608
2012-06-11,-2.4845
2012-06-12,0.5096
2012-06-13,0.7605
2012-06-14,-1.2579
2012-06-15,-0.2309
2012-06-18,1.5083
2012-06-19,0.6289
2012-06-20,-0.625
2012-06-21,-1.8868
2012-06-22,0.0
2012-06-25,0.0
2012-06-26,-1.9231
2012-06-27,9.8039
2012-06-28,1.25
2012-06-29,-3.5861
2012-07-02,-1.2195
2012-07-03,0.0
2012-07-05,-1.8519
2012-07-06,-0.9434
2012-07-09,2.2222
2012-07-10,-2.2981
2012-07-11,0.445
2012-07-12,-44.9367
2012-07-13,-2.2989
2012-07-16,7.0588
2012-07-17,-1.0989
2012-07-18,3.3333
2012-07-19,-8.6022
2012-07-20,-5.7647
2012-07-23,2.8714
2012-07-24,-2.9126
2012-07-25,-19.9609
2012-07-26,-18.7897
2012-07-27,1.9231
2012-07-30,3.7736
2012-07-31,-10.9091
2012-08-01,6.1224
2012-08-02,-3.7861000000000002
2012-08-03,1.9988000000000001
2012-08-06,-1.9596
2012-08-07,9.5315
2012-08-08,0.365
2012-08-09,-8.4886
2012-08-10,9.276
2012-08-13,5.4318
2012-08-14,-10.3255
2012-08-15,2.8846
2012-08-16,-2.8037
2012-08-17,-5.6129999999999995
2012-08-20,1.9356
2012-08-21,3.935
2012-08-22,1.9231
2012-08-23,1.6981000000000002
2012-08-24,-5.3803
2012-08-27,1.9607999999999999
2012-08-28,-6.4663
2012-08-29,4.8574
2012-08-30,-5.8824
2012-08-31,0.4167
2012-09-04,-2.4896
2012-09-05,-12.766
2012-09-06,-9.1921
2012-09-07,20.8662
2012-09-10,-2.25
2012-09-11,-2.245
2012-09-12,-2.3256
2012-09-13,0.0
2012-09-14,7.1429
2012-09-17,-6.6389
2012-09-18,-2.3654
2012-09-19,7.268
2012-09-20,-6.8182
2012-09-21,4.878
2012-09-24,-2.3256
2012-09-25,26.3839
2012-09-26,-19.051
2012-09-27,-6.9091000000000005
2012-09-28,5.0938
2012-10-01,4.1927
2012-10-02,0.0
2012-10-03,-1.8265
2012-10-04,0.0436
2012-10-05,-4.4603
2012-10-08,2.1593999999999998
2012-10-09,2.3817
2012-10-10,-5.2486
2012-10-11,5.57
2012-10-15,-4.3459
2012-10-16,2.5984
2012-10-17,1.8957000000000002
2012-10-18,-4.3459
2012-10-19,0.8965
2012-10-22,2.4096
2012-10-23,-4.8676
2012-10-24,5.1167
2012-10-25,0.0
2012-10-26,-0.5882
2012-10-31,1.6568
2012-11-01,62.980199999999996
2012-11-02,-23.1696
2012-11-05,-12.6089
2012-11-06,6.3564
2012-11-07,5.9265
2012-11-08,-5.0992
2012-11-09,-8.457699999999999
2012-11-12,4.3478
2012-11-13,-8.3333
2012-11-14,0.0
2012-11-15,6.5908999999999995
2012-11-16,-1.919
2012-11-19,-8.6957
2012-11-20,51.1905
2012-11-21,-19.685
2012-11-23,-1.9607999999999999
2012-11-26,0.0
2012-11-27,0.6
2012-11-28,-0.3976
2012-11-29,11.7764
2012-11-30,5.3347999999999995
2012-12-03,3.2422
2012-12-04,-4.7619
2012-12-05,-3.4483
2012-12-06,-2.1205
2012-12-07,-0.0228
2012-12-10,-12.4088
2012-12-11,6.25
2012-12-12,3.1373
2012-12-13,4.1112
2012-12-14,-2.6706
2012-12-17,-5.8161000000000005
2012-12-18,-4.3825
2012-12-19,2.0833
2012-12-20,-4.0816
2012-12-21,1.0638
2012-12-24,0.0
2012-12-26,-1.0526
2012-12-27,8.5106
2012-12-28,-5.8824
2012-12-31,2.0833
2013-01-02,-4.0561
2013-01-03,-2.1537
2013-01-04,2.6087
2013-01-07,5.1642
2013-01-08,-7.3281
2013-01-09,0.0272
2013-01-10,-1.9832
2013-01-11,4.2129
2013-01-14,1.0638
2013-01-15,7.1579
2013-01-16,-3.7328
2013-01-17,-4.0816
2013-01-18,2.1277
2013-01-22,4.1667
2013-01-23,3.2375
2013-01-24,-3.136
2013-01-25,6.2
2013-01-28,1.6949
2013-01-29,-1.8519
2013-01-30,6.6038
2013-01-31,-0.885
2013-02-01,-6.2277000000000005
2013-02-04,2.8089
2013-02-05,-1.8291
2013-02-06,5.6604
2013-02-07,-10.7143
2013-02-08,6.0
2013-02-11,0.0
2013-02-12,-5.6604
2013-02-13,-2.0
2013-02-14,3.9796
2013-02-15,0.0981
2013-02-19,-2.1201
2013-02-20,-4.5073
2013-02-21,-1.4029
2013-02-22,0.0
2013-02-25,-5.9574
2013-02-26,-2.4887
2013-02-27,2.0882
2013-02-28,-4.5028
2013-03-01,-0.0149
2013-03-04,0.0446
2013-03-05,4.684
2013-03-06,-1.7898
2013-03-07,1.3596
2013-03-08,-3.9669
2013-03-11,6.9837
2013-03-12,2.2222
2013-03-13,-6.5217
2013-03-14,0.0
2013-03-15,-1.8605
2013-03-18,6.1611
2013-03-19,2.6786
2013-03-20,-10.4348
2013-03-21,1.9417
2013-03-22,0.0
2013-03-25,-4.256
2013-03-26,4.4451
2013-03-27,-2.3810000000000002
2013-03-28,0.0
2013-04-01,-14.1463
2013-04-02,-1.7045
2013-04-03,-7.5145
2013-04-04,-3.125
2013-04-05,-10.9677
2013-04-08,26.8116
2013-04-09,-11.4286
2013-04-10,-5.8065
2013-04-11,-4.1096
2013-04-12,7.1429
2013-04-15,-10.0
2013-04-16,15.8796
2013-04-17,-4.1151
2013-04-18,7.3333
2013-04-19,-3.7267
2013-04-22,-3.2258
2013-04-23,6.0
2013-04-24,-8.805
2013-04-25,0.0
2013-04-26,-3.4483
2013-04-29,0.0
2013-04-30,7.1429
2013-05-01,-2.5
2013-05-02,2.5641
2013-05-03,0.0
2013-05-06,0.0
2013-05-07,-6.6667
2013-05-08,0.7143
2013-05-09,6.4273
2013-05-10,3.6235
2013-05-13,-3.4968
2013-05-14,0.0
2013-05-15,-4.9979
2013-05-16,-1.7974999999999999
2013-05-17,7.1429
2013-05-20,3.3333
2013-05-21,-9.6774
2013-05-22,0.3571
2013-05-23,-0.3559
2013-05-24,17.1429
2013-05-28,-5.4878
2013-05-29,5.8065
2013-05-30,-5.4878
2013-05-31,0.0
2013-06-03,6.4516
2013-06-04,0.0
2013-06-05,0.0
2013-06-06,-5.4545
2013-06-07,8.0128
2013-06-10,-5.0445
2013-06-11,10.9375
2013-06-12,-1.4437
2013-06-13,1.179
2013-06-14,-9.322
2013-06-17,2.8037
2013-06-18,9.0909
2013-06-19,-4.1667
2013-06-20,-10.1449
2013-06-21,-3.1855
2013-06-24,3.3319
2013-06-25,10.2781
2013-06-26,-6.4327
2013-06-27,-6.25
2013-06-28,7.6667
2013-07-01,-0.9288
2013-07-02,5.3711
2013-07-03,-1.5385
2013-07-05,-2.7108
2013-07-08,-0.9288
2013-07-09,-6.25
2013-07-10,0.0
2013-07-12,5.0
2013-07-15,1.5476
2013-07-16,-6.2134
2013-07-17,-6.6667
2013-07-18,0.3571
2013-07-19,3.2028
2013-07-22,6.8966
2013-07-23,3.2258
2013-07-24,-9.0625
2013-07-25,-0.3436
2013-07-26,3.4483
2013-07-29,-3.3333
2013-07-30,3.4483
2013-07-31,0.0
2013-08-01,-1.9375
2013-08-02,2.6981
2013-08-05,39.9531
2013-08-06,-25.1084
2013-08-07,2.8158
2013-08-08,2.8922
2013-08-09,-2.6197
2013-08-12,6.5219000000000005
2013-08-13,5.5156
2013-08-14,4.5455
2013-08-15,-0.6522
2013-08-16,-6.7834
2013-08-19,-3.4038
2013-08-20,-3.7667
2013-08-21,2.3485
