ticker,DIRV US Equity
2012-06-28,-18.4713
2012-07-02,0.0
2012-07-06,-12.5
2012-07-16,14.2857
2012-07-25,-8.5938
2012-07-27,9.4017
2012-07-30,0.0
2012-07-31,-3.9063
2012-08-01,82.1138
2012-08-02,25.0
2012-08-03,-31.4286
2012-08-06,-33.3333
2012-08-07,0.0
2012-08-08,4.6875
2012-08-09,19.403
2012-08-10,35.0
2012-08-13,-19.9074
2012-08-14,-26.0116
2012-08-15,0.0
2012-08-16,12.5
2012-08-17,-33.3333
2012-08-20,0.0
2012-08-21,-16.6667
2012-08-22,10.0
2012-08-23,18.1818
2012-08-24,-7.6923
2012-08-27,50.0
2012-08-28,-31.25
2012-08-30,-1.0101
2012-08-31,0.0
2012-09-04,1.0204
2012-09-05,37.3737
2012-09-07,-17.647100000000002
2012-09-10,-12.5
2012-09-11,0.0
2012-09-12,-10.2041
2012-09-13,-36.3636
2012-09-17,75.0
2012-09-18,0.0
2012-09-20,-32.6531
2012-09-26,21.2121
2012-09-27,0.0
2012-09-28,-10.0
2012-10-02,0.0
2012-10-03,0.0
2012-10-05,0.0
2012-10-08,0.0
2012-10-11,-66.6667
2012-10-12,0.0
2012-10-15,0.0
2012-10-16,33.3333
2012-10-17,25.0
2012-10-18,100.0
2012-10-19,20.0
2012-10-23,-25.0
2012-10-24,33.3333
2012-10-25,-16.6667
2012-10-26,0.0
2012-11-02,0.0
2012-11-05,-40.0
2012-11-07,0.0
2012-11-08,-33.3333
2012-11-09,25.0
2012-11-13,0.0
2012-11-14,0.0
2012-11-15,-20.0
2012-11-19,31.25
2012-11-21,90.4762
2012-11-23,-40.0
2012-11-29,-16.6667
2012-12-03,0.0
2012-12-04,0.0
2012-12-06,0.0
2012-12-11,140.0
2012-12-12,-47.9167
2012-12-17,124.0
2012-12-19,14.2857
2012-12-20,31.25
2012-12-21,4.7619
2012-12-24,1.7045
2012-12-26,-15.0838
2012-12-27,-36.8421
2012-12-28,-31.25
2012-12-31,0.0
2013-01-02,0.0
2013-01-03,21.2121
2013-01-07,10.0
2013-01-08,0.0
2013-01-09,-9.0909
2013-01-10,2.5
2013-01-14,0.0
2013-01-15,65.8537
2013-01-16,-29.4118
2013-01-17,0.0
2013-01-18,2.0833
2013-01-22,6.1224
2013-01-23,7.6923
2013-01-24,7.1429
2013-01-28,-6.6667
2013-01-29,0.0
2013-01-30,-28.5714
2013-01-31,12.5
2013-02-01,15.5556
2013-02-04,-13.461500000000001
2013-02-05,-5.5556
2013-02-06,0.0
2013-02-07,0.0
2013-02-08,0.0
2013-02-13,0.0
2013-02-19,-21.1765
2013-02-20,-35.8209
2013-02-25,-18.6047
2013-02-26,-2.8571
2013-02-28,2.9412000000000003
2013-03-05,5.7143
2013-03-06,0.0
2013-03-12,0.0
2013-03-15,2.7027
2013-03-20,0.0
2013-03-26,5.2632
2013-03-27,0.0
2013-04-05,20.0
2013-04-10,-16.6667
2013-04-17,0.0
2013-04-23,0.0
2013-04-25,0.0
2013-04-26,-40.0
2013-04-29,0.0
2013-05-06,0.0
2013-05-09,0.0
2013-05-14,100.0
2013-05-15,-50.0
2013-05-20,12.5
2013-05-22,40.7407
2013-05-23,5.2632
2013-05-24,100.0
2013-05-28,-2.5
2013-05-29,-48.7179
2013-05-30,75.0
2013-05-31,-8.5714
2013-06-03,0.0
2013-06-04,25.0
2013-06-05,-10.0
2013-06-06,0.0
2013-06-07,30.5556
2013-06-11,0.0
2013-06-12,-55.3191
2013-06-13,33.3333
2013-06-17,67.8571
2013-06-18,0.0
2013-06-20,-48.9362
2013-06-27,0.0
2013-07-03,0.0
2013-07-08,0.0
2013-07-10,-10.4167
2013-07-18,0.0
2013-07-19,-2.3256
2013-07-22,2.3810000000000002
2013-07-23,0.0
2013-07-29,-2.3256
2013-08-07,-4.7619
2013-08-14,0.0
2013-08-15,0.0
2013-08-16,60.0
2013-08-19,-15.625
2013-08-21,0.0
2013-08-22,-5.5556
2013-08-26,0.0
2013-08-27,9.8039
2013-09-04,14.2857
2013-09-05,-12.5
2013-09-06,57.1429
2013-09-11,-3.4091
2013-09-13,-34.1176
2013-09-17,0.0
2013-09-18,0.0
2013-09-24,0.0
2013-09-25,-8.9286
2013-09-26,-37.2549
2013-09-27,0.0
2013-10-03,-15.625
2013-10-04,0.0
2013-10-24,0.0
2013-10-25,0.0
2013-10-29,0.0
2013-11-06,0.0
2013-11-07,0.0
2013-11-12,0.0
2013-11-14,-3.7037
2013-11-15,0.0
2013-11-25,0.0
2013-12-03,0.0
2013-12-04,0.0
2013-12-05,61.5385
2013-12-10,0.0
2013-12-11,-38.0952
2013-12-12,84.6154
2013-12-13,-43.75
2013-12-16,0.0
2013-12-18,25.9259
2013-12-19,-20.5882
2013-12-20,0.0
2013-12-23,0.0
2013-12-30,0.0
2014-01-02,37.037
2014-01-03,29.7297
2014-01-06,0.0
2014-01-07,0.0
2014-01-09,6.25
2014-01-13,9.8039
2014-01-15,-14.2857
2014-01-16,-6.25
2014-01-23,0.0
2014-01-24,6.6667
2014-01-27,0.0
2014-01-28,-33.3333
2014-01-30,-15.625
2014-02-04,7.4074
2014-02-06,20.6897
2014-02-07,37.1429
2014-02-10,0.0
2014-02-12,0.0
2014-02-14,-10.4167
2014-02-19,-18.6047
2014-02-20,311.4286
2014-02-21,-16.6667
2014-02-24,-6.6667
2014-02-25,14.2857
2014-02-26,150.0
2014-02-27,-15.625
2014-02-28,3.7037
2014-03-03,-8.5714
2014-03-04,-6.25
2014-03-05,10.0
2014-03-06,3.0303
2014-03-07,-2.9412000000000003
2014-03-10,-14.3939
2014-03-11,0.0
2014-03-12,6.1947
2014-03-13,3.3333
2014-03-14,3.2258
2014-03-17,-12.5
2014-03-18,3.5714
2014-03-19,24.1379
2014-03-20,0.0
2014-03-21,-0.6944
2014-03-24,-4.8951
2014-03-25,147.0588
2014-03-26,-35.7143
2014-03-27,-14.8148
2014-03-28,-8.6957
2014-03-31,-7.1429
2014-04-01,17.9487
2014-04-02,17.3913
2014-04-03,4.3981
2014-04-04,-11.7517
2014-04-07,-10.0503
2014-04-08,-8.3799
2014-04-09,0.6098
2014-04-10,-0.6061
2014-04-11,-3.0488
2014-04-14,-14.4654
2014-04-15,-18.3824
2014-04-16,11.7117
2014-04-17,6.4516
2014-04-21,0.0
2014-04-22,1.8939
2014-04-23,-12.6394
2014-04-24,-8.0851
2014-04-25,6.4815
2014-04-28,-10.4348
2014-04-29,-33.0097
2014-04-30,35.5072
2014-05-01,1.0695000000000001
2014-05-02,-6.8783
2014-05-05,-9.0909
2014-05-06,0.0
2014-05-07,-10.0
2014-05-08,-5.5556
2014-05-09,-1.4706000000000001
2014-05-12,19.403
2014-05-13,-8.125
2014-05-14,17.6871
2014-05-15,-4.0462
2014-05-16,-4.8193
2014-05-19,-20.2532
2014-05-20,-13.4921
2014-05-21,-14.6789
2014-05-22,29.0323
2014-05-23,-5.0
2014-05-27,7.0175
2014-05-28,3.2787
2014-05-29,29.365099999999998
2014-05-30,7.9755
2014-06-02,0.0
2014-06-03,-9.0909
2014-06-04,-1.25
2014-06-05,-8.8608
2014-06-06,-9.7222
2014-06-09,23.0769
2014-06-10,-3.75
2014-06-11,-3.2468
2014-06-12,-4.698
2014-06-13,-0.7042
2014-06-16,-5.6738
2014-06-17,8.2707
2014-06-18,-2.0833
2014-06-19,6.383
2014-06-20,-2.0
2014-06-23,-4.0816
2014-06-24,-7.0922
2014-06-25,13.7405
2014-06-26,-6.7114
2014-06-27,3.5971
2014-06-30,-2.0833
2014-07-01,-3.5461
2014-07-02,2.2059
2014-07-03,1.4388
2014-07-07,-5.6738
2014-07-08,2.2556
2014-07-09,0.0
2014-07-10,-1.4706000000000001
2014-07-11,2.9851
2014-07-14,-7.2464
2014-07-15,-7.8125
2014-07-16,6.7797
2014-07-17,-11.1111
2014-07-18,-1.7856999999999998
2014-07-21,-8.1818
2014-07-22,12.8713
2014-07-23,-11.4035
2014-07-24,0.9901
2014-07-25,14.7059
2014-07-28,-15.3846
2014-07-29,-3.0303
2014-07-30,0.0
2014-07-31,3.125
2014-08-01,-8.0808
2014-08-04,0.0
2014-08-05,3.2967
2014-08-06,10.6383
2014-08-07,-7.6923
2014-08-08,-6.25
2014-08-11,0.0
2014-08-12,15.5556
2014-08-13,-7.6923
2014-08-14,0.0
2014-08-15,-6.25
2014-08-18,0.0
2014-08-19,-7.7778
2014-08-20,-1.2048
2014-08-21,-2.439
2014-08-22,6.25
2014-08-25,-3.5294
2014-08-26,0.0
2014-08-27,0.0
2014-08-28,0.0
2014-08-29,1.2195
2014-09-02,-1.2048
2014-09-03,-12.1951
2014-09-04,-11.1111
2014-09-05,-3.125
2014-09-08,19.3548
2014-09-09,12.1622
2014-09-10,9.6386
2014-09-11,-20.8791
2014-09-12,-4.1667
2014-09-15,-7.2464
2014-09-16,0.0
2014-09-17,25.0
2014-09-18,-6.25
2014-09-19,-14.6667
2014-09-22,3.125
2014-09-23,-15.1515
2014-09-24,3.5714
2014-09-25,1.7241
2014-09-26,8.4746
2014-09-29,0.0
2014-09-30,-3.125
2014-10-01,-1.6129
2014-10-02,0.0
2014-10-03,4.918
2014-10-06,-9.375
2014-10-07,-3.4483
2014-10-08,0.0
2014-10-09,-5.3571
2014-10-10,-13.2075
2014-10-13,4.3478
2014-10-14,-6.25
2014-10-15,6.6667
2014-10-16,16.6667
2014-10-17,-10.7143
2014-10-20,0.0
2014-10-21,2.0
2014-10-22,0.0
2014-10-23,15.6863
2014-10-24,-5.0847
2014-10-27,8.9286
2014-10-28,-11.4754
2014-10-29,-5.5556
2014-10-30,-1.9607999999999999
2014-10-31,-4.0
2014-11-03,-12.5
2014-11-04,26.1905
2014-11-05,0.0
2014-11-06,-13.2075
2014-11-07,0.0
2014-11-10,10.8696
2014-11-11,-15.6863
2014-11-12,48.8372
2014-11-13,0.0
2014-11-14,-34.375
2014-11-17,2.3810000000000002
2014-11-18,-6.9767
2014-11-19,-7.5
2014-11-20,-18.9189
2014-11-21,-3.3333
2014-11-24,3.4483
2014-11-25,0.0
2014-11-26,-13.3333
2014-11-28,-19.2308
2014-12-01,4.7619
2014-12-02,0.0
2014-12-03,9.0909
2014-12-04,-8.3333
2014-12-05,0.0
2014-12-08,9.0909
2014-12-09,0.0
2014-12-10,-8.3333
2014-12-11,9.0909
2014-12-12,-8.3333
2014-12-15,0.0
2014-12-16,0.0
2014-12-17,-4.5455
2014-12-18,-9.5238
2014-12-19,-26.3158
2014-12-22,0.0
2014-12-23,0.0
2014-12-24,35.7143
2014-12-26,-15.7895
2014-12-29,-12.5
2014-12-30,-7.1429
2014-12-31,7.6923
2015-01-05,35.7143
2015-01-06,-26.3158
2015-01-07,14.2857
2015-01-08,-18.75
2015-01-09,7.6923
2015-01-12,0.0
2015-01-13,0.0
2015-01-14,0.0
2015-01-15,0.0
2015-01-16,-7.1429
2015-01-20,0.0
2015-01-21,-15.3846
2015-01-22,0.0
2015-01-23,-9.0909
2015-01-26,0.0
2015-01-27,10.0
2015-01-28,0.0
2015-01-29,27.2727
2015-01-30,35.7143
2015-02-02,-15.7895
2015-02-03,-31.25
2015-02-04,-9.0909
2015-02-05,0.0
2015-02-06,0.0
2015-02-09,-20.0
2015-02-10,-25.0
2015-02-11,0.0
2015-02-12,33.3333
2015-02-13,-25.0
2015-02-17,0.0
2015-02-18,33.3333
2015-02-19,-25.0
2015-02-20,-16.6667
2015-02-23,-60.0
2015-02-24,83.3334
2015-02-25,-70.9091
2015-02-26,31.25
2015-02-27,-42.8571
2015-03-02,66.6667
2015-03-03,95.0
2015-03-04,-55.1282
2015-03-05,60.0
2015-03-06,14.2857
2015-03-09,0.0
2015-03-10,20.3125
2015-03-11,35.0649
2015-03-12,-44.2308
2015-03-13,-17.2414
2015-03-16,-6.25
2015-03-17,-28.8889
2015-03-18,-9.375
2015-03-19,0.0
2015-03-20,37.931
2015-03-23,0.0
2015-03-24,0.0
2015-03-25,-20.0
2015-03-26,-21.875
2015-03-27,92.0
2015-03-30,0.0
2015-03-31,0.0
2015-04-01,-29.1667
2015-04-02,-5.8824
2015-04-06,75.0
2015-04-07,37.5
2015-04-08,-22.0779
2015-04-09,6.6667
2015-04-10,-21.875
2015-04-13,-4.0
2015-04-14,0.0
2015-04-15,0.0
2015-04-16,10.4167
2015-04-17,35.8491
2015-04-20,41.6667
2015-04-21,-27.451
2015-04-22,8.1081
2015-04-23,-10.0
2015-04-24,-11.1111
2015-04-27,-21.875
2015-04-28,44.0
2015-04-29,8.3333
2015-04-30,10.2564
2015-05-01,160.4651
2015-05-04,0.0
2015-05-05,20.0893
2015-05-06,-24.5353
2015-05-07,-21.1823
2015-05-08,6.25
2015-05-11,0.0
2015-05-12,0.5882
2015-05-13,40.3509
2015-05-14,-27.9167
2015-05-15,-6.9364
2015-05-18,-15.528
2015-05-19,3.6765
2015-05-20,-20.5674
2015-05-21,-35.7143
2015-05-22,11.1111
2015-05-26,-7.5
2015-05-27,29.7297
2015-05-28,3.125
2015-05-29,18.1818
2015-06-01,2.5641
2015-06-02,-6.6667
2015-06-03,-23.2143
2015-06-04,11.6279
2015-06-05,-8.3333
2015-06-08,-3.4091
2015-06-09,-5.8824
2015-06-10,0.0
2015-06-11,12.5
2015-06-12,4.4444
2015-06-15,-8.5106
2015-06-16,4.6512
2015-06-17,15.5556
2015-06-18,27.8846
2015-06-19,-21.8045
2015-06-22,17.3077
2015-06-23,-10.6557
2015-06-24,2.7523
2015-06-25,-7.1429
2015-06-26,-2.8846
2015-06-29,-1.9802
2015-06-30,-3.0303
2015-07-01,0.0
2015-07-02,-8.3333
2015-07-06,-2.2727
2015-07-07,-1.1628
2015-07-08,-15.2941
2015-07-09,2.7778
2015-07-10,4.0541
2015-07-13,3.8961
2015-07-14,6.25
2015-07-15,24.7059
2015-07-16,-14.1509
2015-07-17,0.0
2015-07-20,1.0989
2015-07-21,4.3478
2015-07-22,-10.4167
2015-07-23,-3.4884
2015-07-24,0.0
2015-07-27,8.4337
2015-07-28,-2.2222
2015-07-29,-5.6818
2015-07-30,-1.2048
2015-07-31,-2.439
2015-08-03,6.25
2015-08-04,7.0588
2015-08-05,-3.2967
2015-08-06,3.4091
2015-08-07,-5.4945
2015-08-10,-3.4884
2015-08-11,-1.2048
2015-08-12,-2.439
2015-08-13,0.0
2015-08-14,-20.0
2015-08-17,0.0
2015-08-18,26.5625
2015-08-19,1.2346
2015-08-20,-2.439
2015-08-21,-16.25
2015-08-24,2.9851
2015-08-25,-11.5942
2015-08-26,9.8361
2015-08-27,-4.4776
2015-08-28,0.0
2015-08-31,-4.6875
2015-09-01,1.6393
2015-09-02,-9.6774
2015-09-03,3.5714
2015-09-04,29.3103
2015-09-08,5.3333
2015-09-09,-8.8608
2015-09-10,-4.1667
2015-09-11,4.3478
2015-09-14,2.7778
2015-09-15,0.0
2015-09-16,0.0
2015-09-17,0.0
2015-09-18,-5.4054
2015-09-21,0.0
2015-09-22,-1.4285999999999999
2015-09-23,1.4493
2015-09-24,-1.4285999999999999
2015-09-25,0.0
2015-09-28,-7.2464
2015-09-29,-3.125
2015-09-30,-4.8387
2015-10-01,3.3898
2015-10-02,-4.918
2015-10-05,-8.6207
2015-10-06,-9.434
2015-10-07,4.1667
2015-10-08,-4.0
2015-10-09,10.4167
2015-10-12,0.0
2015-10-13,-18.8679
2015-10-14,0.0
2015-10-15,-2.3256
2015-10-16,2.3810000000000002
2015-10-19,-2.3256
2015-10-20,14.2857
2015-10-21,-20.8333
2015-10-22,-2.6316
2015-10-23,0.0
2015-10-26,8.1081
2015-10-27,7.5
2015-10-28,6.9767
2015-10-29,-2.1739
2015-10-30,0.0
2015-11-02,-11.1111
2015-11-03,7.5
2015-11-04,4.6512
2015-11-05,2.2222
2015-11-06,-4.3478
2015-11-09,-4.5455
2015-11-10,-9.5238
2015-11-11,13.1579
2015-11-12,4.6512
2015-11-13,8.8889
2015-11-16,10.2041
2015-11-17,-7.4074
2015-11-18,-4.0
2015-11-19,4.1667
2015-11-20,2.0
2015-11-23,0.0
2015-11-24,-1.9607999999999999
2015-11-25,6.0
2015-11-27,0.0
2015-11-30,-3.7736
2015-12-01,-1.9607999999999999
2015-12-02,-4.0
2015-12-03,0.0
2015-12-04,4.1667
2015-12-07,6.0
2015-12-08,20.7547
2015-12-09,17.1875
2015-12-10,13.3333
2015-12-11,-8.2353
2015-12-14,10.2564
2015-12-15,-1.1628
2015-12-16,-17.647100000000002
2015-12-17,7.1429
2015-12-18,-4.0
2015-12-21,0.0
2015-12-22,0.0
2015-12-23,-8.3333
2015-12-24,1.5152
2015-12-28,-8.9552
2015-12-29,1.6393
2015-12-30,0.0
2015-12-31,-6.4516
2016-01-04,-3.4483
2016-01-05,-5.3571
2016-01-06,1.8868
2016-01-07,3.7037
2016-01-08,-3.5714
2016-01-11,3.7037
2016-01-12,-8.9286
2016-01-13,15.6863
2016-01-14,-8.4746
2016-01-15,3.7037
2016-01-19,19.6429
2016-01-20,16.4179
2016-01-21,2.5641
2016-01-22,-3.75
2016-01-25,0.0
2016-01-26,-10.3896
2016-01-27,-2.8986
2016-01-28,-4.4776
2016-01-29,-3.125
2016-02-01,6.4516
2016-02-02,-3.0303
2016-02-03,-9.375
2016-02-04,-8.6207
2016-02-05,-3.7736
2016-02-08,-5.8824
2016-02-09,4.1667
2016-02-10,8.0
2016-02-11,7.4074
2016-02-12,-6.8966
2016-02-16,-14.8148
2016-02-17,-8.6957
2016-02-18,-4.7619
2016-02-19,25.0
2016-02-22,-10.0
2016-02-23,-4.4444
2016-02-24,25.5814
2016-02-25,-11.1111
2016-02-26,-4.1667
2016-02-29,-2.1739
2016-03-01,0.0
2016-03-02,-6.6667
2016-03-03,2.3810000000000002
2016-03-04,6.9767
2016-03-07,-8.6957
2016-03-08,-4.7619
2016-03-09,5.0
2016-03-10,14.2857
2016-03-11,-4.1667
2016-03-14,-2.1739
2016-03-15,2.2222
2016-03-16,-2.1739
2016-03-17,-4.4444
2016-03-18,4.6512
2016-03-21,-4.4444
2016-03-22,-2.3256
2016-03-23,7.1429
2016-03-24,0.0
2016-03-28,-6.6667
2016-03-29,7.1429
2016-03-30,0.0
2016-03-31,-2.2222
2016-04-01,-4.5455
2016-04-04,2.3810000000000002
2016-04-05,-2.3256
2016-04-06,2.3810000000000002
2016-04-07,-6.9767
2016-04-08,-5.0
2016-04-11,0.0
2016-04-12,-2.6316
2016-04-13,-5.4054
2016-04-14,5.7143
2016-04-15,-40.5405
2016-04-18,18.1818
2016-04-19,0.0
2016-04-20,-15.3846
2016-04-21,-13.6364
2016-04-22,0.0
2016-04-25,10.526299999999999
2016-04-26,0.0
2016-04-27,0.0
2016-04-28,-4.7619
2016-04-29,5.0
2016-05-02,0.0
2016-05-03,0.0
2016-05-04,-9.5238
2016-05-05,0.0
2016-05-06,-5.2632
2016-05-09,5.5556
2016-05-10,-5.2632
2016-05-11,0.0
2016-05-12,0.0
2016-05-13,-11.1111
2016-05-16,-18.75
2016-05-17,0.0
2016-05-18,23.0769
2016-05-19,0.0
2016-05-20,-12.5
2016-05-23,14.2857
2016-05-24,0.0
2016-05-25,0.0
2016-05-26,12.5
2016-05-27,-11.1111
2016-05-31,0.0
2016-06-01,6.25
2016-06-02,-17.647100000000002
2016-06-03,-7.1429
2016-06-06,7.6923
2016-06-07,-7.1429
2016-06-08,0.0
2016-06-09,0.0
2016-06-10,0.0
2016-06-13,-15.3846
2016-06-14,-27.2727
2016-06-15,0.0
2016-06-16,-25.0
2016-06-17,33.3333
2016-06-20,-25.0
2016-06-21,33.3333
2016-06-22,-25.0
2016-06-23,33.3333
2016-06-24,-25.0
2016-06-27,-16.6667
2016-06-28,20.0
2016-06-29,33.3333
2016-06-30,0.0
2016-07-01,-25.0
2016-07-05,33.3333
2016-07-06,0.0
2016-07-07,0.0
2016-07-08,0.0
2016-07-11,-12.5
2016-07-12,14.2857
2016-07-13,-25.0
2016-07-14,33.3333
2016-07-15,0.0
2016-07-18,-25.0
2016-07-19,0.0
2016-07-20,0.0
2016-07-21,0.0
2016-07-22,-16.6667
2016-07-25,0.0
2016-07-26,0.0
2016-07-27,-40.0
2016-07-28,66.6667
2016-07-29,-40.0
2016-08-01,66.6667
2016-08-02,9.7143
2016-08-04,-25.0
2016-08-05,-6.9444
2016-08-08,-11.9403
2016-08-09,-25.4237
2016-08-10,27.2727
2016-08-11,-25.8929
2016-08-12,6.0241
2016-08-15,18.1818
2016-08-16,61.5385
2016-08-17,-20.2381
2016-08-18,59.7015
2016-08-19,-40.1869
2016-08-22,-18.75
2016-08-23,-10.5769
2016-08-24,-7.5269
2016-08-25,-6.9767
2016-08-26,-16.25
2016-08-29,4.4776
2016-08-30,-11.4286
2016-08-31,29.0323
2016-09-01,0.0
2016-09-02,-16.25
2016-09-06,-16.4179
2016-09-07,21.4286
2016-09-08,32.3529
2016-09-09,-14.4444
2016-09-12,-29.8701
2016-09-13,-1.8519
2016-09-14,-20.7547
2016-09-15,14.2857
2016-09-16,-10.4167
2016-09-19,-6.9767
2016-09-20,27.5
2016-09-21,-1.9607999999999999
2016-09-22,2.0
2016-09-23,-21.5686
2016-09-26,32.5
2016-09-27,-20.7547
2016-09-28,-4.7619
2016-09-29,5.0
2016-09-30,-9.5238
2016-10-03,5.2632
2016-10-04,7.5
2016-10-05,-6.9767
2016-10-06,0.0
2016-10-07,-5.0
2016-10-10,-2.6316
2016-10-11,-5.4054
2016-10-12,-8.5714
2016-10-13,-6.25
2016-10-14,-20.0
2016-10-17,25.0
2016-10-18,13.3333
2016-10-19,-14.7059
2016-10-20,27.5862
2016-10-21,-21.6216
2016-10-24,10.3448
2016-10-25,0.0
2016-10-26,0.0
2016-10-27,0.0
2016-10-28,-9.375
2016-10-31,0.0
2016-11-01,3.4483
2016-11-02,-13.3333
2016-11-03,11.538499999999999
2016-11-04,-10.3448
2016-11-07,-7.6923
2016-11-08,-12.5
2016-11-09,14.2857
2016-11-10,-8.3333
2016-11-11,-4.5455
2016-11-14,14.2857
2016-11-15,-12.5
2016-11-16,14.2857
2016-11-17,25.0
2016-11-18,33.3333
2016-11-21,-12.5
2016-11-22,-31.4286
2016-11-23,-8.3333
2016-11-25,0.0
2016-11-28,0.0
2016-11-29,18.1818
2016-11-30,-15.3846
2016-12-01,0.0
2016-12-02,-4.5455
2016-12-05,14.2857
2016-12-06,-8.3333
2016-12-07,9.0909
2016-12-08,-12.5
2016-12-09,4.7619
2016-12-12,-18.1818
2016-12-13,5.5556
2016-12-14,0.0
2016-12-15,0.0
2016-12-16,-10.526299999999999
2016-12-19,-17.647100000000002
2016-12-20,-21.4286
2016-12-21,45.4545
2016-12-22,-18.75
2016-12-23,7.6923
2016-12-27,0.0
2016-12-28,35.7143
2016-12-29,26.3158
2016-12-30,-33.3333
2017-01-03,-18.75
2017-01-04,-15.3846
2017-01-05,0.0
2017-01-06,-9.0909
2017-01-09,0.0
2017-01-10,-20.0
2017-01-11,0.0
2017-01-12,0.0
2017-01-13,-25.0
2017-01-17,0.0
2017-01-18,-16.6667
2017-01-19,20.0
2017-01-20,0.0
2017-01-23,33.3333
2017-01-24,-25.0
2017-01-25,0.0
2017-01-26,0.0
2017-01-27,0.0
2017-01-30,-16.6667
2017-01-31,0.0
2017-02-01,0.0
2017-02-02,0.0
2017-02-03,20.0
2017-02-06,-16.6667
2017-02-07,0.0
2017-02-08,0.0
2017-02-09,0.0
2017-02-10,20.0
2017-02-13,0.0
2017-02-14,0.0
2017-02-15,0.0
2017-02-16,-16.6667
2017-02-17,20.0
2017-02-21,-16.6667
2017-02-22,0.0
2017-02-23,20.0
2017-02-24,0.0
2017-02-27,-16.6667
2017-02-28,0.0
2017-03-01,0.0
2017-03-02,0.0
2017-03-03,0.0
2017-03-06,20.0
2017-03-07,-16.6667
2017-03-08,0.0
2017-03-09,0.0
2017-03-10,0.0
2017-03-13,0.0
2017-03-14,0.0
2017-03-15,20.0
2017-03-16,0.0
2017-03-17,-50.0
2017-03-20,66.6667
2017-03-21,0.0
2017-03-22,0.0
2017-03-23,0.0
2017-03-24,0.0
2017-03-27,-20.0
2017-03-28,25.0
2017-03-29,-40.0
2017-03-30,100.0
2017-03-31,-16.6667
2017-04-03,0.0
2017-04-04,0.0
2017-04-05,-40.0
2017-04-06,66.6667
2017-04-07,-40.0
2017-04-10,66.6667
2017-04-11,-40.0
2017-04-12,0.0
2017-04-13,0.0
2017-04-17,66.6667
2017-04-18,-40.0
2017-04-19,0.0
2017-04-20,0.0
2017-04-21,66.6667
2017-04-24,-40.0
2017-04-25,66.6667
2017-04-26,0.0
2017-04-27,320.0
2017-04-28,-38.0952
2017-05-01,-30.7692
2017-05-02,44.4444
2017-05-03,-23.0769
2017-05-04,-20.0
2017-05-05,25.0
2017-05-08,-20.0
2017-05-09,-25.0
2017-05-10,0.0
2017-05-11,0.0
2017-05-12,33.3333
2017-05-15,0.0
2017-05-16,-12.5
2017-05-17,14.2857
2017-05-18,-25.0
2017-05-19,0.0
2017-05-22,-6.6667
2017-05-23,14.2857
2017-05-24,-49.7656
2017-05-25,26.9051
2017-05-26,17.647100000000002
2017-05-30,-16.6667
2017-05-31,-10.0
2017-06-01,44.4444
