ticker,WMCB US Equity
2009-03-02,5.2632
2009-03-04,0.0
2009-05-05,5.0
2009-08-03,14.2857
2009-08-21,8.3333
2009-08-24,0.0
2009-10-05,11.538499999999999
2009-10-09,6.8966
2009-10-12,0.0
2009-11-05,-29.0323
2009-11-09,-13.6364
2009-11-18,15.7895
2009-12-16,0.0
2009-12-29,-22.7273
2010-01-04,0.0
2010-01-21,3.5294
2010-01-22,0.0
2010-02-23,0.0
2010-03-23,19.3182
2010-03-25,-14.2857
2010-03-26,0.0
2010-03-31,0.0
2010-04-16,0.0
2010-04-19,0.0
2010-05-04,12.2222
2010-05-24,-0.9901
2010-05-25,0.0
2010-06-30,10.0
2010-07-29,0.0
2010-09-16,-1.8182
2010-10-11,1.8519
2010-10-14,0.0
2010-10-20,0.0
2010-10-22,0.0
2010-11-22,0.0
2010-12-13,5.4545
2011-04-04,7.931
2011-04-11,0.639
2011-04-12,3.1746
2011-05-16,7.6923
2011-06-21,-10.0
2011-06-29,0.0
2011-07-08,0.0
2011-09-01,4.7619
2011-09-07,-8.3333
2011-09-23,-0.8264
2011-10-06,-2.5
2011-10-24,0.0
2011-10-28,2.5641
2011-11-21,0.0
2011-11-28,0.0
2011-12-08,0.0
2012-02-07,0.0
2012-02-08,0.0
2012-03-22,0.0
2012-03-30,5.0
2012-04-03,-4.7619
2012-05-07,0.1667
2012-05-08,-0.1664
2012-06-26,1.6667
2012-06-27,2.459
2012-07-02,0.0
2012-08-06,16.0
2012-08-08,-22.7586
2012-08-14,7.1429
2012-08-31,8.3333
2012-09-12,10.7692
2012-09-18,52.0833
2012-11-28,-40.1826
2012-12-03,8.3969
2013-01-03,-1.4085
2013-02-14,0.0
2013-02-19,7.1429
2013-03-07,-6.6667
2013-03-14,0.0
2013-03-19,14.2857
2013-04-09,-0.625
2013-04-12,-11.8239
2013-04-15,12.6961
2013-04-18,0.0
2013-04-19,1.2658
2013-06-27,12.5
2013-08-27,-22.1111
2013-09-25,-7.2753
2013-09-26,7.6923
2013-10-02,-6.4286
2013-10-14,-0.7634
2013-11-12,0.7692
2013-11-14,0.7634
2013-11-15,-0.7576
2013-11-18,0.0
2014-01-15,0.7634
2014-02-25,5.303
2014-03-07,0.0
2014-04-01,0.4317
2014-04-04,-3.2951
2014-04-14,0.0
2014-04-23,6.6667
2014-04-24,-1.3889
2014-04-30,1.4085
2014-05-12,3.7153
2014-05-28,-3.4483
2014-05-30,0.0
2014-06-10,-3.5714
2014-06-16,3.7037
2014-07-01,0.0
2014-07-10,-5.0
2014-07-17,0.0
2014-07-28,0.0
2014-07-30,1.5038
2014-08-07,-1.4815
2014-08-15,-2.2556
2014-08-18,3.8462
2014-08-19,0.0
2014-09-22,-3.7037
2014-09-25,-5.3846
2014-09-26,0.0
2014-09-30,-1.626
2014-10-01,-0.8264
2014-10-03,4.1667
2014-10-08,-4.0
2014-10-09,0.0
2014-10-14,0.0
2014-11-04,4.8333
2014-11-07,0.159
2014-11-17,0.7937
2014-11-18,-3.9370000000000003
2014-11-24,4.0984
2014-12-17,-1.5748
2014-12-23,1.6
2014-12-29,-1.5748
2014-12-30,2.88
2014-12-31,-2.0218
2015-01-09,3.1746
2015-01-15,-2.3077
2015-01-21,3.1496
2015-02-03,2.2901
2015-02-09,-2.9851
2015-02-20,1.5385
2015-02-26,0.0
2015-02-27,1.5152
2015-03-03,-0.2985
2015-03-11,-1.1976
2015-03-23,-0.7576
2015-03-25,1.2214
2015-03-31,0.3017
2015-04-02,1.5038
2015-05-01,-1.4815
2015-05-04,2.2556
2015-05-27,0.7353
2015-07-22,-2.1898
2015-08-27,0.7463
2015-08-28,0.7407
2015-09-08,-1.3235000000000001
2015-09-09,1.9374
2015-09-15,-0.5848
2015-09-17,0.0
2015-09-23,-1.4706000000000001
2015-09-24,0.4478
2015-09-29,-0.8915
2015-11-02,0.4498
2015-12-03,0.0
2015-12-07,2.9851
2015-12-08,-1.4493
2015-12-17,0.0
2016-02-05,0.7353
2016-02-08,0.0
2016-02-18,-0.7299
2016-02-23,0.0
2016-03-07,0.0
2016-03-28,0.0
2016-04-08,2.9412000000000003
2016-04-18,-2.8571
2016-04-29,10.2941
2016-05-05,-7.3333
2016-05-10,0.0
2016-05-13,-0.7194
2016-05-20,0.0
2016-05-26,4.3478
2016-05-27,0.0
2016-05-31,0.0
2016-06-01,-2.0833
2016-06-06,-2.1277
2016-06-10,-0.7246
2016-06-20,1.2555
2016-06-27,-1.9118
2016-06-28,0.0
2016-06-29,0.0
2016-07-05,1.9489999999999998
2016-07-12,-1.9118
2016-07-15,0.8996
2016-07-18,-0.8915
2016-07-19,0.0
2016-07-20,0.1499
2016-07-25,0.7485
2016-07-28,2.526
2016-08-01,-2.3188
2016-08-09,0.0
2016-08-15,2.3739
2016-08-24,-2.1739
2016-08-29,0.7407
2016-08-31,1.7647
2016-09-08,0.1445
2016-09-15,1.5873
2016-09-20,1.5625
2016-09-26,1.3986
2016-09-30,3.4483
2016-10-04,5.8667
2016-10-12,1.6373
2016-10-14,9.9133
2016-10-24,4.2841000000000005
2016-11-07,0.973
2016-11-10,-0.9636
2016-11-11,-1.0811
2016-11-16,-1.0929
2016-11-17,3.3149
2016-11-29,-1.0695000000000001
2016-11-30,0.0
2016-12-01,0.0
2016-12-05,-0.973
2016-12-06,0.4367
2016-12-07,0.0
2016-12-08,-0.7609
2016-12-13,-0.3286
2016-12-15,-1.0989
2016-12-16,1.1111
2016-12-20,1.0989
2017-01-17,-0.6522
2017-01-18,0.6565
2017-01-25,0.5435
2017-02-02,2.7027
2017-02-28,-3.7895
2017-03-06,4.1575
2017-03-07,2.1008
2017-03-08,2.8807
2017-03-09,0.0
2017-03-13,0.8
2017-03-21,-1.7856999999999998
2017-03-22,0.0
2017-03-23,-1.5152
2017-03-24,0.0
2017-03-28,-0.4718
2017-03-31,0.474
2017-04-03,1.5385
2017-04-04,0.5051
2017-04-06,0.5025
2017-04-11,-1.5
2017-04-12,0.0
2017-04-13,0.3046
2017-04-17,-2.834
2017-04-24,1.5625
2017-04-25,0.0
2017-04-26,0.0
2017-05-01,0.8205
2017-05-02,-0.3052
2017-05-03,-0.0816
2017-05-04,2.6042
2017-05-15,-1.0152
2017-05-22,1.5385
2017-05-25,-2.0202
2017-06-01,2.5773
2017-06-02,1.5074999999999998
2017-06-05,-1.4851
2017-06-08,-0.5025
2017-06-13,0.0
2017-06-14,-1.0101
2017-07-20,0.0
2017-07-21,1.9388
2017-07-27,-0.9009
2017-07-28,-1.0101
2017-07-31,0.5102
2017-08-02,1.0152
2017-08-03,0.201
2017-08-09,-0.2006
2017-08-18,-0.402
2017-08-23,-0.2018
2017-08-30,-0.91
2017-09-14,2.0408
2017-09-15,-0.5
2017-09-19,-1.407
2017-09-21,1.9367999999999999
2017-09-28,0.0
2017-10-03,0.0
2017-10-06,1.0
2017-10-12,0.9901
2017-10-17,1.9607999999999999
2017-10-19,0.0
2017-10-24,0.0
2017-10-31,0.0
2017-11-10,0.4808
2017-11-22,-6.1244
2017-11-24,1.9367999999999999
2017-11-28,0.0
2017-12-01,5.0
2017-12-04,1.9048
2017-12-05,1.8692
2017-12-15,0.0
2017-12-26,0.0
2017-12-27,0.4587
2017-12-28,0.4566
2017-12-29,0.0909
2018-01-04,-0.0908
2018-01-09,-4.3636
2018-01-11,4.5626999999999995
2018-01-17,-4.5455
2018-01-18,-2.3810000000000002
2018-01-23,2.439
2018-01-24,0.0
2018-01-25,-2.3810000000000002
2018-01-26,2.439
2018-01-29,-0.9524
2018-01-30,-3.8462
2018-01-31,0.0
2018-02-01,0.5
2018-02-02,-2.9851
2018-02-05,-0.4103
2018-02-06,1.6478000000000002
2018-02-07,-1.2158
2018-02-08,1.5385
2018-02-09,-2.9293
2018-02-12,4.0583
2018-02-14,5.0
2018-02-15,-4.2857
2018-02-16,-0.4975
2018-02-22,-3.5
2018-02-23,2.3834
2018-02-26,-0.4049
2018-02-27,0.0
2018-03-01,-1.4228
2018-03-05,1.4433
2018-03-06,1.626
2018-03-08,0.0
2018-03-12,0.0
2018-03-14,0.0
2018-03-20,0.0
2018-03-21,0.0
2018-03-28,-1.5
2018-04-02,1.5228000000000002
2018-04-03,-1.5
2018-04-05,1.5228000000000002
2018-04-06,0.0
2018-04-10,0.0
2018-04-12,0.0
2018-04-17,-10.0
2018-04-18,1.1111
2018-04-19,-1.5385
2018-04-20,1.5625
2018-04-23,0.0
2018-04-24,-1.6484
2018-04-25,1.6760000000000002
2018-04-26,2.1978
2018-04-30,3.0108
2018-05-01,-1.4614
2018-05-03,1.0593
2018-05-04,-0.4193
2018-05-07,0.0
2018-05-08,1.0526
2018-05-09,0.5208
2018-05-10,0.5181
2018-05-11,-0.5155
2018-05-14,-0.2073
2018-05-15,-0.7269
2018-05-16,1.4644
2018-05-17,0.0
2018-05-18,-1.5464
2018-05-22,3.1414
2018-05-23,-3.0457
2018-05-25,1.5707
2018-05-29,0.0
2018-05-30,1.5464
2018-06-01,-1.0152
2018-06-04,-0.5128
2018-06-06,2.5773
2018-06-07,-1.5074999999999998
2018-06-08,2.0408
2018-06-11,-2.5
2018-06-12,2.5641
2018-06-13,-1.7
2018-06-15,1.2208
2018-06-18,0.0
2018-06-19,0.0
2018-06-20,2.5126
2018-06-21,-0.9804
2018-07-03,-3.3663
2018-07-05,0.6148
2018-07-06,-0.2037
2018-07-09,2.0408
2018-07-10,2.5
2018-07-13,-2.9268
2018-07-16,-2.3116
2018-07-17,1.3374
2018-07-18,1.5228000000000002
2018-07-27,-2.5
2018-07-31,2.5641
2018-08-07,0.5
2018-08-09,-0.4975
2018-08-10,0.0
2018-08-15,-3.0
2018-08-17,1.5464
2018-08-21,-1.4213
2018-08-23,0.4119
2018-08-24,1.4359
2018-08-27,-1.9211
2018-08-28,2.0619
2018-08-29,-0.5051
2018-08-30,0.0
2018-09-05,-3.0457
2018-09-07,1.5707
2018-09-11,-0.9278
2018-09-12,0.0
2018-09-13,0.9365
2018-09-14,0.0
2018-09-17,-0.9278
2018-09-18,0.0
2018-09-19,0.4162
2018-09-20,0.5181
2018-09-21,0.5155
2018-09-24,0.0
2018-09-25,1.0256
2018-09-26,0.0
2018-09-28,0.4061
2018-10-02,0.1011
2018-10-03,-1.0101
2018-10-04,1.0204
2018-10-05,1.0101
2018-10-09,0.5
2018-10-10,-1.4925
2018-10-11,1.5152
2018-10-12,-2.9851
2018-10-15,0.0
2018-10-16,0.0
2018-10-17,-0.5128
2018-10-18,1.0309
2018-10-29,-1.5306
2018-10-30,1.0363
2018-10-31,1.0256
2018-11-05,-3.0457
2018-11-06,-1.0471
2018-11-12,0.0
2018-11-13,1.5873
2018-11-14,-1.5625
2018-11-15,1.5873
2018-11-16,0.0
2018-11-26,-0.5208
2018-11-27,4.6073
2018-11-30,-2.4024
2018-12-04,-1.5385
2018-12-06,-2.0833
2018-12-07,0.0
2018-12-10,-0.5319
2018-12-11,-2.1390000000000002
2018-12-12,0.0
2018-12-13,3.1694
2018-12-14,-2.8602
2018-12-18,2.5082
2018-12-20,3.1915
2018-12-21,-2.0619
2018-12-24,-3.4737
2018-12-26,6.325
2018-12-28,-1.5385
2018-12-31,3.2292
2019-01-08,-3.4309
2019-01-11,1.8809
2019-01-14,1.5385
2019-01-22,-1.0101
2019-01-25,2.0408
2019-01-28,-1.5
2019-01-29,1.5228000000000002
2019-01-30,-0.5
2019-01-31,1.005
2019-02-01,0.0
2019-02-04,0.0
2019-02-05,-0.995
2019-02-06,0.5025
2019-02-07,-0.5
2019-02-08,0.0
2019-02-15,0.0
2019-02-20,0.5025
2019-02-21,-0.5
2019-02-25,-2.4121
2019-02-26,2.4717000000000002
2019-03-06,0.5025
2019-03-07,-2.9
2019-03-08,1.9567
2019-03-25,-1.4141
2019-03-26,0.0
2019-04-01,0.0
2019-04-03,0.4098
2019-04-08,0.0
2019-04-09,0.0
2019-04-10,-0.102
2019-04-11,2.145
2019-04-12,-2.3
2019-04-17,-1.5352999999999999
2019-04-18,1.8711
2019-04-22,0.5102
2019-04-23,0.0
2019-04-24,1.5228000000000002
2019-04-25,0.0
2019-04-29,0.0
2019-04-30,1.0
2019-05-01,1.9802
2019-05-02,-1.4563
2019-05-03,-0.4926
2019-05-06,0.9901
2019-05-08,3.0392
2019-05-09,0.8563
2019-05-13,0.0
2019-05-14,0.0
2019-05-16,1.4151
2019-05-20,-4.0
2019-05-21,1.7442
2019-05-22,0.0
2019-05-24,2.3810000000000002
2019-06-04,0.0
2019-06-06,-2.3256
2019-06-11,0.0
2019-06-13,0.0
2019-06-14,0.1905
2019-06-19,2.1863
2019-06-20,-1.6743999999999999
2019-06-21,0.0
2019-06-24,0.0
2019-06-25,-0.473
2019-06-28,2.1863
2019-07-03,-2.0465
2019-07-05,0.6648
2019-07-08,-0.3774
2019-07-10,0.0
2019-07-11,0.0
2019-07-12,0.8523
2019-07-15,0.4695
2019-07-16,-0.4673
2019-07-18,0.0
2019-07-22,0.0939
2019-07-23,0.8443
2019-07-24,0.0
2019-07-26,0.0
2019-07-29,1.3953
2019-07-30,-0.4587
2019-07-31,-0.6452
2019-08-05,0.0
2019-08-06,0.0
2019-08-07,-0.2783
2019-08-08,-0.4651
2019-08-09,0.4673
2019-08-12,0.093
2019-08-14,0.0
2019-08-15,0.0
2019-08-19,0.0
2019-08-21,-0.4647
2019-08-22,0.0009
2019-08-23,-0.0009
2019-08-26,-0.4669
2019-08-27,-0.469
2019-08-28,-0.4713
2019-08-29,0.0
2019-08-30,0.0
2019-09-03,-0.3788
2019-09-09,0.8555
2019-09-10,1.3195000000000001
2019-09-11,-0.4651
2019-09-13,-0.9346
2019-09-19,0.0
2019-09-20,0.4717
2019-09-24,-0.4695
2019-09-26,0.0
2019-09-27,3.7736
2019-09-30,0.0
2019-10-01,-3.4545
2019-10-02,3.1073
2019-10-10,-0.4566
2019-10-14,-0.7339
2019-10-15,0.5545
2019-10-16,7.5368
2019-10-17,2.5641
2019-10-23,0.0
2019-10-24,4.1667
2019-10-30,0.0
2019-10-31,-0.08
2019-11-11,0.0801
2019-11-13,-1.92
2019-11-14,0.7349
2019-11-25,3.238
2019-11-27,0.7843
2019-11-29,0.3891
2019-12-05,-1.0853
2019-12-06,0.3135
2019-12-10,-0.3125
2019-12-16,1.8809
2019-12-23,-1.3846
2019-12-24,1.7941
2019-12-30,-0.7663
2019-12-31,0.3861
2020-01-07,-0.3846
2020-01-09,0.0
2020-01-14,0.0772
2020-01-16,-0.3079
2020-01-17,0.2314
2020-01-21,0.0
2020-01-23,0.0
2020-01-28,0.3861
2020-01-29,0.1538
2020-01-31,0.2304
2020-02-03,-0.0766
2020-02-04,0.0
2020-02-05,3.5276
2020-02-06,0.963
2020-02-07,0.4402
2020-02-13,-1.3879000000000001
2020-02-18,-0.7407
2020-02-25,-2.6119
2020-02-26,1.5326
2020-02-27,-0.3774
2020-02-28,-2.9545
2020-03-06,-2.42
2020-03-10,-20.0
2020-03-13,1.0
2020-03-16,-0.9901
2020-03-18,-1.8
2020-03-20,-3.666
2020-03-23,-7.5053
2020-03-24,3.4286
2020-03-27,-1.6575
2020-03-31,1.6854
2020-04-01,-1.4365
2020-04-06,-1.1211
2020-04-07,1.4739
2020-04-09,0.5587
2020-04-13,0.0
2020-04-14,0.5556
2020-04-16,-2.0994
2020-04-17,0.4515
2020-04-20,0.0
2020-04-21,-0.5618
2020-04-23,0.0
2020-04-28,0.0
2020-04-29,0.0
2020-05-05,2.2599
2020-05-06,-0.5525
2020-05-11,2.7778
2020-05-13,-4.3243
2020-05-14,-5.6497
2020-05-15,-2.9939999999999998
2020-05-22,-0.6173
2020-05-26,2.4845
2020-05-28,-2.303
2020-05-29,1.737
2020-06-03,0.0
2020-06-04,0.0
2020-06-08,1.2195
2020-06-09,0.1205
2020-06-10,2.2864
2020-06-12,-4.5882
2020-06-15,-0.1233
2020-06-17,8.0235
2020-06-18,-6.2846
2020-06-22,-0.6098
2020-06-23,0.1227
2020-06-24,0.1225
2020-06-25,0.1224
2020-06-26,0.2445
2020-07-02,-0.6098
2020-07-06,0.0
2020-07-07,-0.6135
2020-07-08,-0.3704
2020-07-09,-0.8674
2020-07-13,0.0
2020-07-14,0.0
2020-07-21,1.25
2020-07-29,-1.7284000000000002
