ticker,SAIC US Equity
2014-02-06,-0.0278
2014-02-07,1.5855000000000001
2014-02-10,1.0405
2014-02-11,0.7859
2014-02-12,-1.21
2014-02-13,1.3065
2014-02-14,-0.6717
2014-02-18,0.2705
2014-02-19,-1.3758
2014-02-20,2.6532
2014-02-21,-0.5596
2014-02-24,-1.9828999999999999
2014-02-25,0.7108
2014-02-26,0.7872
2014-02-27,-0.5386
2014-02-28,1.0019
2014-03-03,1.6622
2014-03-04,1.5295
2014-03-05,-2.4675000000000002
2014-03-06,0.0533
2014-03-07,0.559
2014-03-10,0.1323
2014-03-11,-2.3526
2014-03-12,-4.0877
2014-03-13,-2.2015000000000002
2014-03-14,1.1544
2014-03-17,3.6805
2014-03-18,1.7887
2014-03-19,-1.2976
2014-03-20,1.479
2014-03-21,0.7018
2014-03-24,0.268
2014-03-25,-1.9513
2014-03-26,0.3544
2014-03-27,-1.0594999999999999
2014-03-28,0.4393
2014-03-31,2.2143
2014-04-01,-2.8885
2014-04-02,0.1102
2014-04-03,-2.0083
2014-04-04,-1.8248
2014-04-07,1.3154
2014-04-08,1.4959
2014-04-09,8.5373
2014-04-10,-0.6662
2014-04-11,-1.8313000000000001
2014-04-14,1.694
2014-04-15,0.937
2014-04-16,-0.3352
2014-04-17,0.9832
2014-04-21,0.1281
2014-04-22,1.5609
2014-04-23,0.1008
2014-04-24,-1.2333
2014-04-25,0.4587
2014-04-28,-0.9386
2014-04-29,-1.3828
2014-04-30,1.2724
2014-05-01,-0.5641
2014-05-02,-1.3409
2014-05-05,-1.333
2014-05-06,0.5563
2014-05-07,-0.1054
2014-05-08,-3.3755
2014-05-09,2.4563
2014-05-12,-0.1066
2014-05-13,0.16
2014-05-14,-0.1331
2014-05-15,0.0267
2014-05-16,-1.1461000000000001
2014-05-19,0.1887
2014-05-20,-0.915
2014-05-21,1.7925
2014-05-22,0.9605
2014-05-23,0.9514
2014-05-27,1.466
2014-05-28,0.8514
2014-05-29,-0.8698
2014-05-30,-0.0516
2014-06-02,-0.5422
2014-06-03,-1.2721
2014-06-04,3.3658
2014-06-05,-0.2035
2014-06-06,2.4981
2014-06-09,-1.2186
2014-06-10,8.1571
2014-06-11,3.6778
2014-06-12,-2.3799
2014-06-13,2.4149
2014-06-16,-3.9299
2014-06-17,-0.1403
2014-06-18,-0.6788
2014-06-19,0.2121
2014-06-20,2.8457
2014-06-23,1.8065
2014-06-24,0.584
2014-06-25,1.9205
2014-06-26,-0.2848
2014-06-27,-1.4502
2014-06-30,-1.5385
2014-07-01,1.9247999999999998
2014-07-02,-0.3999
2014-07-03,1.4276
2014-07-07,-1.6934
2014-07-08,0.0
2014-07-09,-1.5884
2014-07-10,-1.7959
2014-07-11,-0.9259
2014-07-14,0.6115
2014-07-15,0.748
2014-07-16,-0.464
2014-07-17,-2.2843999999999998
2014-07-18,3.6737
2014-07-21,-0.2301
2014-07-22,-0.2306
2014-07-23,0.2774
2014-07-24,-0.0231
2014-07-25,-0.9223
2014-07-28,0.7912
2014-07-29,-2.5629
2014-07-30,0.7583
2014-07-31,-1.7639
2014-08-01,-0.0479
2014-08-04,-0.2635
2014-08-05,-0.6484
2014-08-06,0.556
2014-08-07,0.1202
2014-08-08,-0.048
2014-08-11,0.3603
2014-08-12,-0.6462
2014-08-13,1.7104
2014-08-14,0.7579
2014-08-15,-0.2351
2014-08-18,1.3195000000000001
2014-08-19,1.1163
2014-08-20,-1.012
2014-08-21,0.7435
2014-08-22,0.8533
2014-08-25,0.3201
2014-08-26,1.3449
2014-08-27,1.1471
2014-08-28,-1.2897
2014-08-29,3.8973
2014-09-02,-0.7806
2014-09-03,0.0
2014-09-04,-0.0874
2014-09-05,0.3718
2014-09-08,0.937
2014-09-09,-0.4965
2014-09-10,2.2131
2014-09-11,1.2736
2014-09-12,-2.7038
2014-09-15,-0.0646
2014-09-16,-0.2371
2014-09-17,-0.6914
2014-09-18,1.0661
2014-09-19,-1.4855
2014-09-22,-0.6119
2014-09-23,-1.9788999999999999
2014-09-24,1.3908
2014-09-25,-0.6858
2014-09-26,-0.1782
2014-09-29,-0.1562
2014-09-30,-1.1399
2014-10-01,1.6279
2014-10-02,1.4461
2014-10-03,2.0395
2014-10-06,-0.2149
2014-10-07,-0.6246
2014-10-08,2.254
2014-10-09,-2.2679
2014-10-10,-2.5374
2014-10-13,1.0076
2014-10-14,2.106
2014-10-15,0.0217
2014-10-16,-0.6295
2014-10-17,-2.1407
2014-10-20,-0.6473
2014-10-21,1.5502
2014-10-22,1.0619
2014-10-23,1.9045999999999998
2014-10-24,0.0644
2014-10-27,0.7514
2014-10-28,0.7245
2014-10-29,0.8674
2014-10-30,1.0487
2014-10-31,1.5152
2014-11-03,1.0018
2014-11-04,0.4453
2014-11-05,1.4107
2014-11-06,-0.1789
2014-11-07,-0.9158
2014-11-10,2.0494
2014-11-11,-0.571
2014-11-12,-0.1188
2014-11-13,0.2379
2014-11-14,-0.6131
2014-11-17,-0.7761
2014-11-18,-0.8424
2014-11-19,0.5461
2014-11-20,-1.6093
2014-11-21,0.8996
2014-11-24,0.6079
2014-11-25,0.8862
2014-11-26,-0.1198
2014-11-28,1.1993
2014-12-01,-1.2641
2014-12-02,1.4403000000000001
2014-12-03,1.4593
2014-12-04,-1.2051
2014-12-05,-0.9443
2014-12-08,-1.0725
2014-12-09,2.0879
2014-12-10,0.413
2014-12-11,2.0956
2014-12-12,-3.357
2014-12-15,-1.4093
2014-12-16,-0.6443
2014-12-17,1.3779
2014-12-18,0.8995
2014-12-19,-0.8122
2014-12-22,1.6976
2014-12-23,0.6677
2014-12-24,-0.5267
2014-12-26,0.353
2014-12-29,-1.4266
2014-12-30,-0.1784
2014-12-31,-1.6286
2015-01-02,-0.0606
2015-01-05,-0.2626
2015-01-06,-0.4051
2015-01-07,0.2644
2015-01-08,-0.0203
2015-01-09,-0.1014
2015-01-12,-0.2234
2015-01-13,4.8239
2015-01-14,-0.1367
2015-01-15,0.782
2015-01-16,-0.097
2015-01-20,-0.0971
2015-01-21,-1.3022
2015-01-22,0.8074
2015-01-23,-0.6837
2015-01-26,0.3147
2015-01-27,-0.9804
2015-01-28,-1.0099
2015-01-29,1.6602999999999999
2015-01-30,-4.0142
2015-02-02,0.0
2015-02-03,4.1205
2015-02-04,0.315
2015-02-05,2.4141
2015-02-06,-1.2265
2015-02-09,-1.7462
2015-02-10,1.4613
2015-02-11,-0.6812
2015-02-12,4.2916
2015-02-13,-0.4322
2015-02-17,1.5286
2015-02-18,0.4833
2015-02-19,0.9989
2015-02-20,0.9158
2015-02-23,-1.3612
2015-02-24,-1.3982999999999999
2015-02-25,1.3249
2015-02-26,0.9024
2015-02-27,-0.2008
2015-03-02,1.4082
2015-03-03,-0.9017
2015-03-04,-2.0018
2015-03-05,-1.2628
2015-03-06,-1.5422
2015-03-09,1.8338
2015-03-10,-1.2756
2015-03-11,0.0
2015-03-12,1.596
2015-03-13,-0.5798
2015-03-16,0.5643
2015-03-17,0.1684
2015-03-18,1.2325
2015-03-19,-0.6087
2015-03-20,2.1715
2015-03-23,0.6721
2015-03-24,-0.5774
2015-03-25,-3.8838
2015-03-26,-0.5476
2015-03-27,3.2087
2015-03-30,2.465
2015-03-31,-7.8097
2015-04-01,1.7722
2015-04-02,-0.5549
2015-04-06,0.5965
2015-04-07,-0.9181
2015-04-08,0.6371
2015-04-09,-0.0384
2015-04-10,0.4606
2015-04-13,0.4967
2015-04-14,-1.8727
2015-04-15,-0.3116
2015-04-16,0.4298
2015-04-17,-1.7506
2015-04-20,2.3164
2015-04-21,0.7353
2015-04-22,0.2497
2015-04-23,0.4024
2015-04-24,-0.0191
2015-04-27,-1.8324
2015-04-28,1.6333
2015-04-29,-1.4923
2015-04-30,-2.6996
2015-05-01,1.1377
2015-05-04,0.3947
2015-05-05,-1.5137
2015-05-06,-0.5389
2015-05-07,0.4415
2015-05-08,2.7173
2015-05-11,-0.1362
2015-05-12,-0.8181
2015-05-13,1.9639
2015-05-14,2.5039
2015-05-15,-0.0188
2015-05-18,0.9209
2015-05-19,-0.5587
2015-05-20,-0.1873
2015-05-21,-1.2195
2015-05-22,-0.3229
2015-05-26,-1.2195
2015-05-27,2.2184
2015-05-28,2.2646
2015-05-29,-2.196
2015-06-01,1.1698
2015-06-02,-1.5479
2015-06-03,1.8185
2015-06-04,-1.1907
2015-06-05,1.0356
2015-06-08,-0.82
2015-06-09,-5.186
2015-06-10,0.7333
2015-06-11,1.082
2015-06-12,-1.0899
2015-06-15,2.2629
2015-06-16,1.2507
2015-06-17,0.3041
2015-06-18,1.1178
2015-06-19,0.2061
2015-06-22,0.5984
2015-06-23,0.0743
2015-06-24,-1.003
2015-06-25,0.788
2015-06-26,0.1303
2015-06-29,-1.4687000000000001
2015-06-30,-0.283
2015-07-01,-0.8325
2015-07-02,-0.8395
2015-07-06,0.5388
2015-07-07,-0.0957
2015-07-08,-0.3448
2015-07-09,0.3845
2015-07-10,0.6511
2015-07-13,1.1796
2015-07-14,1.0403
2015-07-15,0.131
2015-07-16,1.0469
2015-07-17,-0.074
2015-07-20,-0.0555
2015-07-21,-1.2041
2015-07-22,1.0313
2015-07-23,-0.3526
2015-07-24,-1.4155
2015-07-27,-1.8704
2015-07-28,2.3874
2015-07-29,1.147
2015-07-30,-0.1301
2015-07-31,-0.0745
2015-08-03,-0.2608
2015-08-04,-1.2514
2015-08-05,1.5510000000000002
2015-08-06,-3.0359
2015-08-07,-0.3073
2015-08-10,0.8285
2015-08-11,-1.0892
2015-08-12,-0.3284
2015-08-13,-0.6397
2015-08-14,0.9364
2015-08-17,1.6042
2015-08-18,-1.75
2015-08-19,0.2323
2015-08-20,-1.3521
2015-08-21,-4.3274
2015-08-24,-3.8068
2015-08-25,-1.5957
2015-08-26,3.8703
2015-08-27,1.5819999999999999
2015-08-28,0.8811
2015-08-31,-0.9344
2015-09-01,-12.9793
2015-09-02,0.7776
2015-09-03,0.1403
2015-09-04,-1.1207
2015-09-08,0.0236
2015-09-09,-1.4873
2015-09-10,-1.6295
2015-09-11,1.0475
2015-09-14,0.0241
2015-09-15,1.4702
2015-09-16,0.9739
2015-09-17,1.3879000000000001
2015-09-18,-1.4153
2015-09-21,-0.1177
2015-09-22,-1.2959
2015-09-23,-0.6207
2015-09-24,-0.7687
2015-09-25,-1.1377
2015-09-28,-1.4447
2015-09-29,-0.8944
2015-09-30,0.8022
2015-10-01,-0.1492
2015-10-02,1.0461
2015-10-05,2.5881
2015-10-06,0.2162
2015-10-07,2.7332
2015-10-08,0.14
2015-10-09,0.1864
2015-10-12,0.0233
2015-10-13,-1.7208999999999999
2015-10-14,0.6436
2015-10-15,1.0422
2015-10-16,-0.7736
2015-10-19,0.2599
2015-10-20,-0.1414
2015-10-21,-1.8169
2015-10-22,2.8359
2015-10-23,2.0566
2015-10-26,0.2748
2015-10-27,-0.2969
2015-10-28,3.6418
2015-10-29,0.6188
2015-10-30,0.7248
2015-11-02,-0.2617
2015-11-03,-0.7215
2015-11-04,0.8809
2015-11-05,0.3929
2015-11-06,0.4349
2015-11-09,-1.1907
2015-11-10,0.7669
2015-11-11,1.5873
2015-11-12,-1.3271
2015-11-13,-1.7354
2015-11-16,1.2362
2015-11-17,0.1744
2015-11-18,2.6992000000000003
2015-11-19,0.4239
2015-11-20,0.6332
2015-11-23,0.6082
2015-11-24,0.0
2015-11-25,2.8350999999999997
2015-11-27,0.0405
2015-11-30,1.8034
2015-12-01,0.5772
2015-12-02,2.1176
2015-12-03,-2.907
2015-12-04,-0.5589
2015-12-07,-0.9033
2015-12-08,-0.6279
2015-12-09,-2.711
2015-12-10,2.5979
2015-12-11,-4.0637
2015-12-14,-1.4474
2015-12-15,1.5767
2015-12-16,0.5954
2015-12-17,-0.8455
2015-12-18,-4.4127
2015-12-21,0.0892
2015-12-22,0.0446
2015-12-23,0.2227
2015-12-24,0.0222
2015-12-28,0.9776
2015-12-29,2.8383000000000003
2015-12-30,-0.6205
2015-12-31,-1.4424000000000001
2016-01-04,-4.3687000000000005
2016-01-05,0.0228
2016-01-06,-2.2836
2016-01-07,3.8794
2016-01-08,-1.2823
2016-01-11,0.6153
2016-01-12,0.2039
2016-01-13,-1.8309
2016-01-14,1.8553
2016-01-15,-1.3889
2016-01-19,-1.1083
2016-01-20,2.685
2016-01-21,-3.0923
2016-01-22,0.7743
2016-01-25,-2.9104
2016-01-26,4.1007
2016-01-27,-5.8512
2016-01-28,0.8808
2016-01-29,3.3713
2016-02-01,-0.4458
2016-02-02,-3.6295
2016-02-03,0.3913
2016-02-04,1.7052
2016-02-05,-2.0599
2016-02-08,-0.9538
2016-02-09,0.8642
2016-02-10,1.6646
2016-02-11,0.4816
2016-02-12,2.3484
2016-02-16,1.9199000000000002
2016-02-17,-1.1945999999999999
2016-02-18,-1.3253
2016-02-19,1.3902
2016-02-22,2.9979
2016-02-23,-0.2031
2016-02-24,0.0
2016-02-25,0.7913
2016-02-26,0.2019
2016-02-29,-0.0448
2016-03-01,1.0526
2016-03-02,0.3324
2016-03-03,0.1104
2016-03-04,0.9267
2016-03-07,0.4154
2016-03-08,-0.9362
2016-03-09,-0.7912
2016-03-10,0.1551
2016-03-11,1.6368
2016-03-14,0.8705
2016-03-15,-0.8198
2016-03-16,4.8945
2016-03-17,-1.0162
2016-03-18,-0.5028
2016-03-21,1.2003
2016-03-22,-1.082
2016-03-23,-0.9886
2016-03-24,0.3612
2016-03-28,-1.4606
2016-03-29,11.4501
2016-03-30,0.7325
2016-03-31,2.0666
2016-04-01,1.5561
2016-04-04,-1.0153
2016-04-05,-1.0071
2016-04-06,0.3014
2016-04-07,-1.6153
2016-04-08,-0.4582
2016-04-11,0.1918
2016-04-12,-0.3637
2016-04-13,1.6715
2016-04-14,-0.5132
2016-04-15,1.1081
2016-04-18,0.8125
2016-04-19,-0.3374
2016-04-20,-0.0376
2016-04-21,-0.5456
2016-04-22,0.9648
2016-04-25,0.0375
2016-04-26,0.4683
2016-04-27,-0.1678
2016-04-28,-0.5602
2016-04-29,-0.3005
2016-05-02,0.3767
2016-05-03,-1.7264
2016-05-04,-0.4201
2016-05-05,0.1918
2016-05-06,1.5694
2016-05-09,-0.1884
2016-05-10,0.7174
2016-05-11,-1.5745
2016-05-12,0.7237
2016-05-13,-0.6239
2016-05-16,1.0084
2016-05-17,-3.0891
2016-05-18,1.3216999999999999
2016-05-19,-0.0192
2016-05-20,2.2640000000000002
2016-05-23,-1.6886
2016-05-24,4.0076
2016-05-25,-1.4679
2016-05-26,0.3724
2016-05-27,1.3357999999999999
2016-05-31,-0.0915
2016-06-01,1.6493
2016-06-02,0.7391
2016-06-03,-0.1432
2016-06-06,0.6989
2016-06-07,1.1034
2016-06-08,1.4258
2016-06-09,-0.7983
2016-06-10,0.2799
2016-06-13,2.1633
2016-06-14,-0.9392
2016-06-15,-2.1548
2016-06-16,0.599
2016-06-17,-1.7163
2016-06-20,2.6907
2016-06-21,0.6767
2016-06-22,-0.4654
2016-06-23,1.2814
2016-06-24,-3.1116
2016-06-27,-2.8939
2016-06-28,0.3271
2016-06-29,1.9743
2016-06-30,3.6412
2016-07-01,-0.3085
2016-07-05,-0.1719
2016-07-06,0.2239
2016-07-07,-0.5498
2016-07-08,1.9868999999999999
2016-07-11,0.2202
2016-07-12,0.355
2016-07-13,1.4822
2016-07-14,-0.3337
2016-07-15,-0.5189
2016-07-18,-0.5216
2016-07-19,0.4905
2016-07-20,1.7505
2016-07-21,-0.9429
2016-07-22,2.2211
2016-07-25,-0.3921
2016-07-26,0.7545
2016-07-27,1.0744
2016-07-28,-1.5945
2016-07-29,-0.5565
2016-08-01,1.0862
2016-08-02,-2.4096
2016-08-03,0.5172
2016-08-04,-0.249
2016-08-05,1.1814
2016-08-08,-0.4769
2016-08-09,0.7436
2016-08-10,1.2465
2016-08-11,-0.243
2016-08-12,-0.6171
2016-08-15,0.6863
2016-08-16,-1.347
2016-08-17,0.0329
2016-08-18,1.4471
2016-08-19,0.3566
2016-08-22,1.0984
2016-08-23,0.6391
2016-08-24,0.1429
2016-08-25,0.6183
2016-08-26,0.5042
2016-08-29,-0.047
2016-08-30,0.0314
2016-08-31,0.047
2016-09-01,0.2978
2016-09-02,0.7031
2016-09-06,1.2102
2016-09-07,0.7205
2016-09-08,6.0122
2016-09-09,-4.0057
2016-09-12,1.0918
2016-09-13,-1.0948
2016-09-14,-0.8826
2016-09-15,0.4226
2016-09-16,0.4659
2016-09-19,1.4959
2016-09-20,-0.2948
2016-09-21,1.1678
2016-09-22,3.1853
2016-09-23,-1.2744
2016-09-26,-0.5164
2016-09-27,1.2543
2016-09-28,-0.2278
2016-09-29,-1.1274
2016-09-30,0.1299
2016-10-03,-0.4469
2016-10-04,-0.5647
2016-10-05,-0.0582
2016-10-06,0.612
2016-10-07,-0.4924
2016-10-10,2.023
2016-10-11,-1.8973
2016-10-12,0.6834
2016-10-13,0.087
2016-10-14,-1.9567999999999999
2016-10-17,0.0591
2016-10-18,-0.1182
2016-10-19,-0.1775
2016-10-20,-0.3557
2016-10-21,-0.0297
2016-10-24,2.1571
2016-10-25,0.7427
2016-10-26,0.4047
2016-10-27,-1.9436
2016-10-28,0.925
2016-10-31,0.2473
2016-11-01,-0.7111
2016-11-02,-0.8331
2016-11-03,0.4569
2016-11-04,0.6162
2016-11-07,3.033
2016-11-08,0.4953
2016-11-09,5.0697
2016-11-10,0.8712
2016-11-11,5.6604
2016-11-14,2.3139
2016-11-15,-1.9174
2016-11-16,-0.4511
2016-11-17,-0.4909
2016-11-18,0.5566
2016-11-21,1.7486000000000002
2016-11-22,2.2997
2016-11-23,0.2901
2016-11-25,1.169
2016-11-28,0.0119
2016-11-29,0.4169
2016-11-30,-2.0638
2016-12-01,-2.2647
2016-12-02,0.5576
2016-12-05,0.1232
2016-12-06,0.7262
2016-12-07,0.3421
2016-12-08,4.6152
2016-12-09,3.1894
2016-12-12,-4.0271
2016-12-13,-0.1881
2016-12-14,-0.789
2016-12-15,0.1187
2016-12-16,-1.0551
2016-12-19,2.3005
2016-12-20,0.3162
2016-12-21,-0.3619
2016-12-22,-0.914
2016-12-23,0.4612
2016-12-27,0.4002
2016-12-28,-1.1842
2016-12-29,1.317
2016-12-30,-0.6909
2017-01-03,-0.8491
2017-01-04,1.6056
2017-01-05,-0.6555
2017-01-06,0.8719
2017-01-09,-1.4484
2017-01-10,0.7941
2017-01-11,0.0118
2017-01-12,0.3658
2017-01-13,-0.2822
2017-01-17,-0.7782
2017-01-18,-0.0832
2017-01-19,-0.5114
2017-01-20,-0.526
2017-01-23,-1.322
2017-01-24,0.2679
2017-01-25,0.0729
2017-01-26,0.4855
2017-01-27,0.8576
2017-01-30,-3.0659
2017-01-31,0.593
2017-02-01,-0.7738
2017-02-02,1.5348000000000002
2017-02-03,0.8168
2017-02-06,-0.4232
2017-02-07,0.3522
2017-02-08,-1.2101
2017-02-09,1.2126000000000001
2017-02-10,0.9561
2017-02-13,1.4984
2017-02-14,0.1063
2017-02-15,1.8877000000000002
2017-02-16,2.1075
2017-02-17,-0.6237
2017-02-21,0.8673
2017-02-22,0.1244
2017-02-23,-0.5424
2017-02-24,1.0679
2017-02-27,0.3147
2017-02-28,-2.5437
2017-03-01,2.5181
2017-03-02,-0.3477
2017-03-03,-0.9116
2017-03-06,-0.8292
2017-03-07,0.0802
2017-03-08,-0.5264
2017-03-09,-1.0469
2017-03-10,0.3255
2017-03-13,0.8692
2017-03-14,0.3102
2017-03-15,1.237
2017-03-16,-1.6743999999999999
2017-03-17,0.7364
2017-03-20,-0.6168
2017-03-21,-1.8274
2017-03-22,1.0653
2017-03-23,0.8803
2017-03-24,-1.1482
2017-03-27,-0.453
2017-03-28,-0.2684
2017-03-29,0.9126
2017-03-30,-13.0783
2017-03-31,-0.7603
2017-04-03,-1.8279999999999998
2017-04-04,1.109
2017-04-05,-1.5572
2017-04-06,0.2889
2017-04-07,0.1783
2017-04-10,-0.6709
2017-04-11,0.9235
2017-04-12,-1.9613
2017-04-13,-1.9306
2017-04-17,2.2824999999999998
2017-04-18,-0.0279
2017-04-19,0.5162
2017-04-20,0.8883
2017-04-21,-0.5228
2017-04-24,2.6414
2017-04-25,0.0674
2017-04-26,0.9964
2017-04-27,-1.1199
2017-04-28,-1.5909
2017-05-01,0.6439
2017-05-02,-0.2042
2017-05-03,-0.9276
2017-05-04,2.3131
2017-05-05,0.2961
2017-05-08,-1.2881
2017-05-09,-1.1146
2017-05-10,0.7698
2017-05-11,-0.9412
2017-05-12,0.7574
2017-05-15,1.8587
2017-05-16,0.0
2017-05-17,-4.0118
2017-05-18,0.8247
2017-05-19,-0.2911
2017-05-22,2.0578
2017-05-23,1.0763
2017-05-24,1.0109
2017-05-25,2.0817
2017-05-26,0.8758
2017-05-30,-1.568
2017-05-31,0.0395
2017-06-01,1.4739
2017-06-02,0.7522
2017-06-05,0.0129
2017-06-06,-1.7503
2017-06-07,-0.4847
2017-06-08,1.6322
2017-06-09,-0.2072
2017-06-12,5.6975999999999996
2017-06-13,-8.4971
2017-06-14,-0.4697
2017-06-15,-0.4584
2017-06-16,-3.8467000000000002
2017-06-19,0.4085
2017-06-20,0.0842
2017-06-21,0.1262
2017-06-22,0.042
2017-06-23,-0.8956
2017-06-26,-0.7201
2017-06-27,-1.6072
2017-06-28,2.1104
2017-06-29,-2.1801
2017-06-30,0.4631
2017-07-03,1.0804
2017-07-05,0.5843
2017-07-06,-1.4027
2017-07-07,2.2848
2017-07-10,-1.2644
2017-07-11,1.4087
2017-07-12,1.9924
2017-07-13,-0.8428
2017-07-14,0.1811
2017-07-17,-1.8081
2017-07-18,-1.5156
2017-07-19,2.1717
2017-07-20,-0.5208
2017-07-21,-1.0047
2017-07-24,-0.4431
2017-07-25,1.8234
2017-07-26,1.2126000000000001
2017-07-27,-0.4319
2017-07-28,-0.056
2017-07-31,-1.428
2017-08-01,1.9457
2017-08-02,-2.2987
2017-08-03,3.137
2017-08-04,-1.0784
2017-08-07,-0.1537
2017-08-08,-0.9518
2017-08-09,-1.5122
2017-08-10,-0.617
2017-08-11,0.0578
2017-08-14,1.9192
2017-08-15,-0.0142
2017-08-16,1.6851
2017-08-17,-3.0915
2017-08-18,-0.6466
2017-08-21,0.781
2017-08-22,2.1814
2017-08-23,-0.4635
2017-08-24,0.9736
2017-08-25,-0.1956
2017-08-28,0.014
2017-08-29,0.616
2017-08-30,1.6000999999999999
2017-08-31,1.1778
2017-09-01,0.7309
2017-09-05,0.0806
2017-09-06,0.4968
2017-09-07,-0.2538
2017-09-08,-18.2159
2017-09-11,0.4094
2017-09-12,1.4027
2017-09-13,0.0965
2017-09-14,-1.1891
2017-09-15,2.911
2017-09-18,0.0
2017-09-19,2.5601000000000003
2017-09-20,0.4314
2017-09-21,-0.0307
2017-09-22,-0.752
2017-09-25,0.0
2017-09-26,1.4071
2017-09-27,1.7231
2017-09-28,-0.015
2017-09-29,0.2249
2017-10-02,1.5258
2017-10-03,-0.2505
2017-10-04,0.8419
2017-10-05,1.6698
2017-10-06,-0.0288
2017-10-09,0.8359
2017-10-10,0.5145
2017-10-11,-0.4123
2017-10-12,-0.7853
2017-10-13,-0.3325
2017-10-16,-0.203
2017-10-17,-1.337
2017-10-18,1.2373
2017-10-19,1.615
2017-10-20,1.4891
2017-10-23,0.8042
2017-10-24,1.0357
2017-10-25,1.0805
2017-10-26,0.3426
2017-10-27,0.5873
2017-10-30,-1.5479
2017-10-31,1.1447
2017-11-01,-0.6545
2017-11-02,-1.6333
2017-11-03,-1.3953
2017-11-06,-0.3821
2017-11-07,-1.6335
2017-11-08,-0.13
2017-11-09,-0.694
2017-11-10,-0.1019
2017-11-13,-0.5393
2017-11-14,-0.2345
2017-11-15,-0.2791
2017-11-16,2.342
2017-11-17,-0.734
2017-11-20,1.6383999999999999
2017-11-21,2.3395
2017-11-22,-1.1151
2017-11-24,0.0987
2017-11-27,0.2253
2017-11-28,1.7985
2017-11-29,1.3527
2017-11-30,1.0486
2017-12-01,-1.5229
2017-12-04,0.219
2017-12-05,0.0546
2017-12-06,-0.273
2017-12-07,3.2298
2017-12-08,6.0188
2017-12-11,-1.6006
2017-12-12,-1.8173
2017-12-13,0.0647
2017-12-14,-1.4875
2017-12-15,1.9301
2017-12-18,0.7729
2017-12-19,-0.115
2017-12-20,-0.5631
2017-12-21,-0.5405
2017-12-22,0.0388
2017-12-26,-0.3622
2017-12-27,0.0
2017-12-28,0.0779
2017-12-29,-0.6745
2018-01-02,1.2799
2018-01-03,-0.2192
2018-01-04,0.7495
2018-01-05,0.0385
2018-01-08,0.8847
2018-01-09,-0.305
2018-01-10,-0.5737
2018-01-11,1.3719999999999999
2018-01-12,-0.6349
2018-01-16,-0.7157
2018-01-17,0.6307
2018-01-18,-1.6627999999999998
2018-01-19,0.8325
2018-01-22,-0.0774
2018-01-23,0.7746
2018-01-24,-1.1145
2018-01-25,0.9328
2018-01-26,0.7573
2018-01-29,-0.4713
2018-01-30,-1.5103
2018-01-31,-0.3899
2018-02-01,0.7958
2018-02-02,-3.3135
2018-02-05,-4.0696
2018-02-06,-2.4979
2018-02-07,-0.4007
2018-02-08,-2.6728
2018-02-09,1.8013
2018-02-12,2.6831
