ticker,SIX US Equity
2010-10-01,0.1137
2010-10-04,-1.1360999999999999
2010-10-05,3.2177
2010-10-06,0.1113
2010-10-07,0.2447
2010-10-08,-0.0888
2010-10-11,-1.4879
2010-10-12,4.6889
2010-10-13,3.4022
2010-10-14,-0.2499
2010-10-15,0.7307
2010-10-18,-2.7979000000000003
2010-10-19,-0.3625
2010-10-20,2.0972
2010-10-21,2.1589
2010-10-22,2.2979
2010-10-25,3.2892
2010-10-26,-0.3883
2010-10-27,-0.1365
2010-10-28,-0.4099
2010-10-29,0.5096
2010-11-01,-0.4095
2010-11-02,2.2714
2010-11-03,-3.1208
2010-11-04,4.249
2010-11-05,1.2701
2010-11-08,-2.2651
2010-11-09,-0.4022
2010-11-10,0.4808
2010-11-11,0.6699
2010-11-12,-0.3042
2010-11-15,0.82
2010-11-16,0.1135
2010-11-17,-1.1147
2010-11-18,0.172
2010-11-19,-0.8201
2010-11-22,-0.0577
2010-11-23,-1.8279999999999998
2010-11-24,0.4508
2010-11-26,-0.2732
2010-11-29,1.9761
2010-11-30,4.0867
2010-12-01,-2.1198
2010-12-02,0.4143
2010-12-03,-0.6002
2010-12-06,1.1132
2010-12-07,2.0153
2010-12-08,0.6036
2010-12-09,0.9091
2010-12-10,-0.1441
2010-12-13,1.0826
2010-12-14,-0.0714
2010-12-15,0.0715
2010-12-16,0.2321
2010-12-17,0.2853
2010-12-20,0.7111
2010-12-21,-0.7944
2010-12-22,0.1779
2010-12-23,-0.7282
2010-12-27,-0.7694
2010-12-28,-1.4245
2010-12-29,-0.5487
2010-12-30,0.4782
2010-12-31,-0.421
2011-01-03,0.7721
2011-01-04,0.0547
2011-01-05,2.3519
2011-01-06,-0.2494
2011-01-07,1.0357
2011-01-10,1.4493
2011-01-11,1.6202
2011-01-12,0.0857
2011-01-13,0.7537
2011-01-14,-1.7681
2011-01-18,0.3808
2011-01-19,-0.9138
2011-01-20,-2.8711
2011-01-21,1.1465
2011-01-24,1.5586
2011-01-25,1.7090999999999998
2011-01-26,0.3086
2011-01-27,1.3675
2011-01-28,-0.3541
2011-01-31,0.4231
2011-02-01,0.9269
2011-02-02,0.1002
2011-02-03,1.9348999999999998
2011-02-04,-0.2291
2011-02-07,-0.0656
2011-02-08,0.1149
2011-02-09,-0.2131
2011-02-10,-0.6079
2011-02-11,-0.2314
2011-02-14,0.2319
2011-02-15,-0.5289
2011-02-16,0.8973
2011-02-17,0.3294
2011-02-18,2.5936
2011-02-22,-2.464
2011-02-23,-1.6076000000000001
2011-02-24,-0.5168
2011-02-25,3.8081
2011-02-28,0.7757
2011-03-01,-0.5131
2011-03-02,1.0638
2011-03-03,-0.3987
2011-03-04,0.3203
2011-03-07,0.3512
2011-03-08,-0.334
2011-03-09,4.8356
2011-03-10,-0.5176
2011-03-11,2.9533
2011-03-14,0.4756
2011-03-15,0.2663
2011-03-16,0.0
2011-03-17,0.0295
2011-03-18,3.5987999999999998
2011-03-21,1.0108
2011-03-22,0.1973
2011-03-23,-1.2097
2011-03-24,1.0537
2011-03-25,0.0141
2011-03-28,0.3099
2011-03-29,0.9551
2011-03-30,0.7513
2011-03-31,-0.58
2011-04-01,1.5556
2011-04-04,0.0137
2011-04-05,-0.8615
2011-04-06,-0.2759
2011-04-07,0.7192
2011-04-08,-1.4556
2011-04-11,-2.592
2011-04-12,-2.2461
2011-04-13,-0.1171
2011-04-14,0.7179
2011-04-15,2.5895
2011-04-18,-0.6523
2011-04-19,-3.026
2011-04-20,2.3697
2011-04-21,1.4234
2011-04-25,-0.2268
2011-04-26,-0.1137
2011-04-27,-0.1707
2011-04-28,-2.2656
2011-04-29,-0.0875
2011-05-02,3.327
2011-05-03,-0.9179
2011-05-04,3.0502
2011-05-05,2.0747
2011-05-06,2.1816
2011-05-09,1.0078
2011-05-10,0.9846
2011-05-11,0.611
2011-05-12,-0.0129
2011-05-13,0.1938
2011-05-16,-1.1221
2011-05-17,2.335
2011-05-18,-2.8426
2011-05-19,-0.3018
2011-05-20,0.3816
2011-05-23,-1.56
2011-05-24,-1.3584
2011-05-25,-0.0945
2011-05-26,0.8378
2011-05-27,2.669
2011-05-31,4.115
2011-06-01,-1.6311
2011-06-02,0.3571
2011-06-03,-1.487
2011-06-06,-2.3739
2011-06-07,-0.8722
2011-06-08,-0.6932
2011-06-09,0.1611
2011-06-10,-1.4609
2011-06-13,-2.2443
2011-06-14,1.294
2011-06-15,-1.3324
2011-06-16,0.4316
2011-06-17,1.0951
2011-06-20,1.2615
2011-06-21,1.0156
2011-06-22,0.1475
2011-06-23,-0.5622
2011-06-24,-0.9961
2011-06-27,-0.9925
2011-06-28,3.955
2011-06-29,-0.5284
2011-06-30,-0.5312
2011-07-01,2.5901
2011-07-05,1.5096
2011-07-06,0.0
2011-07-07,1.7179
2011-07-08,-1.815
2011-07-11,-4.3902
2011-07-12,-1.8528
2011-07-13,-0.0547
2011-07-14,-3.0112
2011-07-15,-1.1854
2011-07-18,-0.1143
2011-07-19,1.6014
2011-07-20,-0.1689
2011-07-21,0.9867
2011-07-22,-1.0329
2011-07-25,2.7927
2011-07-26,1.2075
2011-07-27,-2.359
2011-07-28,-2.4438
2011-07-29,0.2277
2011-08-01,-0.9088
2011-08-02,-3.9266
2011-08-03,0.179
2011-08-04,-4.5563
2011-08-05,-1.5289000000000001
2011-08-08,-5.0063
2011-08-09,7.8386
2011-08-10,-3.3096
2011-08-11,4.8305
2011-08-12,-0.4577
2011-08-15,0.7357
2011-08-16,-2.678
2011-08-17,-0.5941
2011-08-18,-2.8311
2011-08-19,0.2914
2011-08-22,-0.4196
2011-08-23,4.9919
2011-08-24,3.7975
2011-08-25,0.1785
2011-08-26,0.2672
2011-08-29,0.6219
2011-08-30,-0.0589
2011-08-31,-1.2073
2011-09-01,-3.1297
2011-09-02,-2.6202
2011-09-06,-4.6850000000000005
2011-09-07,6.3102
2011-09-08,-2.1556
2011-09-09,-1.9157
2011-09-12,-0.6836
2011-09-13,2.5893
2011-09-14,3.4505
2011-09-15,-1.4824
2011-09-16,0.3762
2011-09-19,-1.0931
2011-09-20,-1.2314
2011-09-21,-3.2289
2011-09-22,-4.4268
2011-09-23,1.1753
2011-09-26,2.0499
2011-09-27,2.6113
2011-09-28,-2.1532999999999998
2011-09-29,-1.4338
2011-09-30,-6.2246
2011-10-03,-6.9625
2011-10-04,2.4428
2011-10-05,0.9841
2011-10-06,6.934
2011-10-07,-1.4020000000000001
2011-10-10,4.3726
2011-10-11,-0.0681
2011-10-12,0.9202
2011-10-13,-1.182
2011-10-14,0.8202
2011-10-17,-2.1017
2011-10-18,0.4848
2011-10-19,0.2757
2011-10-20,1.0309
2011-10-21,5.0
2011-10-24,6.252
2011-10-25,-0.1829
2011-10-26,1.3134000000000001
2011-10-27,8.2002
2011-10-28,2.1733000000000002
2011-10-31,-2.0998
2011-11-01,-2.1727
2011-11-02,3.3314
2011-11-03,2.6178
2011-11-04,-2.1214
2011-11-07,0.4115
2011-11-08,1.612
2011-11-09,-3.7376
2011-11-10,1.0894
2011-11-11,2.2382
2011-11-14,-1.3514
2011-11-15,0.2192
2011-11-16,-2.3783
2011-11-17,-0.4761
2011-11-18,2.3917
2011-11-21,-2.0335
2011-11-22,0.7293
2011-11-23,0.0835
2011-11-25,-0.7234
2011-11-28,2.6626
2011-11-29,-0.4095
2011-11-30,4.1667
2011-12-01,3.4211
2011-12-02,-2.472
2011-12-05,2.0643
2011-12-06,0.4352
2011-12-07,-0.3824
2011-12-08,-3.2753
2011-12-09,1.455
2011-12-12,-0.6258
2011-12-13,-1.0758
2011-12-14,-0.9814
2011-12-15,2.4645
2011-12-16,-0.183
2011-12-19,-1.8334000000000001
2011-12-20,4.936
2011-12-21,2.924
2011-12-22,0.6176
2011-12-23,1.2767
2011-12-27,-0.4364
2011-12-28,-0.1704
2011-12-29,0.9268
2011-12-30,-0.3383
2012-01-03,0.3152
2012-01-04,-0.2175
2012-01-05,-0.8236
2012-01-06,-0.1954
2012-01-09,0.1958
2012-01-10,1.4167
2012-01-11,0.1927
2012-01-12,0.649
2012-01-13,-0.215
2012-01-17,-0.0479
2012-01-18,0.3352
2012-01-19,1.432
2012-01-20,0.3294
2012-01-23,-0.3283
2012-01-24,0.9412
2012-01-25,1.5851
2012-01-26,0.6425
2012-01-27,0.0912
2012-01-30,-0.82
2012-01-31,0.6661
2012-02-01,0.3194
2012-02-02,-1.1144
2012-02-03,1.196
2012-02-06,0.25
2012-02-07,-0.7255
2012-02-08,0.2284
2012-02-09,7.6327
2012-02-10,-0.3387
2012-02-13,0.7434
2012-02-14,-0.0211
2012-02-15,-2.0666
2012-02-16,-0.4953
2012-02-17,1.8611
2012-02-21,-0.7436
2012-02-22,-0.9418
2012-02-23,-0.0864
2012-02-24,0.0433
2012-02-27,-0.281
2012-02-28,0.6287
2012-02-29,-1.2222
2012-03-01,0.0442
2012-03-02,-0.2208
2012-03-05,1.6600000000000001
2012-03-06,-2.4603
2012-03-07,1.0268
2012-03-08,1.2373
2012-03-09,1.1567
2012-03-12,0.0216
2012-03-13,1.0785
2012-03-14,-1.0457
2012-03-15,0.5823
2012-03-16,-0.1501
2012-03-19,0.4509
2012-03-20,-1.3254000000000001
2012-03-21,0.065
2012-03-22,0.7577
2012-03-23,1.2033
2012-03-26,0.6582
2012-03-27,-0.5484
2012-03-28,-0.3393
2012-03-29,-0.1277
2012-03-30,-0.3409
2012-04-02,-0.5773
2012-04-03,-1.1828
2012-04-04,-0.5876
2012-04-05,0.8538
2012-04-09,-0.9117
2012-04-10,-1.2048
2012-04-11,-0.1552
2012-04-12,0.0222
2012-04-13,-0.5329
2012-04-16,0.6027
2012-04-17,1.0428
2012-04-18,0.4611
2012-04-19,0.5027
2012-04-20,0.0652
2012-04-23,-1.1085
2012-04-24,0.9011
2012-04-25,4.5306
2012-04-26,-1.1461000000000001
2012-04-27,1.0118
2012-04-30,-0.0209
2012-05-01,-1.0228
2012-05-02,2.0666
2012-05-03,-0.5579
2012-05-04,-1.5167000000000002
2012-05-07,0.5274
2012-05-08,-1.0073
2012-05-09,-0.636
2012-05-10,0.3414
2012-05-11,0.1701
2012-05-14,-1.401
2012-05-15,-0.2368
2012-05-16,-0.2805
2012-05-17,-3.7438000000000002
2012-05-18,-0.9218
2012-05-21,-0.0227
2012-05-22,-0.8398
2012-05-23,1.8082
2012-05-24,2.3606
2012-05-25,0.7567
2012-05-29,1.237
2012-05-30,-1.1564
2012-05-31,0.7285
2012-06-01,-3.4188
2012-06-04,1.2026
2012-06-05,6.6368
2012-06-06,4.1842
2012-06-07,-0.4642
2012-06-08,0.8313
2012-06-11,-1.4478
2012-06-12,3.2237999999999998
2012-06-13,-1.2651
2012-06-14,0.4605
2012-06-15,0.837
2012-06-18,0.7115
2012-06-19,0.5298
2012-06-20,0.1366
2012-06-21,-1.0136
2012-06-22,-0.1182
2012-06-25,1.6562000000000001
2012-06-26,1.3963999999999999
2012-06-27,1.3580999999999999
2012-06-28,0.2265
2012-06-29,2.0147
2012-07-02,0.5722
2012-07-03,-0.1101
2012-07-05,-0.2572
2012-07-06,-0.6815
2012-07-09,-0.1298
2012-07-10,-1.3185
2012-07-11,-0.0565
2012-07-12,-0.1883
2012-07-13,0.4716
2012-07-16,-0.2441
2012-07-17,1.7316
2012-07-18,0.9621
2012-07-19,-1.4477
2012-07-20,-0.3719
2012-07-23,-1.8477000000000001
2012-07-24,6.4081
2012-07-25,0.3574
2012-07-26,1.4067
2012-07-27,1.6857
2012-07-30,0.1554
2012-07-31,-0.6724
2012-08-01,0.7117
2012-08-02,0.1206
2012-08-03,1.1362
2012-08-06,-1.7702
2012-08-07,-0.2426
2012-08-08,-0.3474
2012-08-09,0.2963
2012-08-10,-1.5293999999999999
2012-08-13,0.0176
2012-08-14,-1.0058
2012-08-15,-0.107
2012-08-16,0.7138
2012-08-17,1.5592000000000001
2012-08-20,-0.2791
2012-08-21,-1.7495
2012-08-22,-1.1396
2012-08-23,-0.9006
2012-08-24,0.9269
2012-08-27,-0.6303
2012-08-28,-0.1993
2012-08-29,-0.2361
2012-08-30,1.7838
2012-08-31,-0.1627
2012-09-04,4.1825
2012-09-05,-0.3823
2012-09-06,1.4306
2012-09-07,-1.0492
2012-09-10,-1.4426999999999999
2012-09-11,-0.1587
2012-09-12,0.9539
2012-09-13,1.5923
2012-09-14,0.7406
2012-09-17,-0.7694
2012-09-18,-0.448
2012-09-19,0.9519
2012-09-20,-0.5657
2012-09-21,1.7414
2012-09-24,0.4914
2012-09-25,-0.1518
2012-09-26,-1.4525000000000001
2012-09-27,0.1371
2012-09-28,0.6332
2012-10-01,1.1735
2012-10-02,0.8405
2012-10-03,1.2502
2012-10-04,1.3171
2012-10-05,-0.1462
2012-10-08,0.0488
2012-10-09,-0.0488
2012-10-10,0.6835
2012-10-11,-0.2424
2012-10-12,0.5995
2012-10-15,0.2416
2012-10-16,2.8117
2012-10-17,-0.7814
2012-10-18,1.134
2012-10-19,0.7787
2012-10-22,-0.1236
2012-10-23,-3.5432
2012-10-24,-9.9134
2012-10-25,-2.5819
2012-10-26,3.2352
2012-10-31,1.1154
2012-11-01,-1.2957
2012-11-02,-1.3482
2012-11-05,0.6833
2012-11-06,0.6787
2012-11-07,-0.2661
2012-11-08,0.4447
2012-11-09,0.1417
2012-11-12,0.3183
2012-11-13,-0.3173
2012-11-14,-0.7781
2012-11-15,-0.2852
2012-11-16,1.6979
2012-11-19,0.1757
2012-11-20,-0.1754
2012-11-21,0.58
2012-11-23,0.9436
2012-11-26,0.5803
2012-11-27,2.6923
2012-11-28,2.145
2012-11-29,1.25
2012-11-30,1.2016
2012-12-03,0.5205
2012-12-04,0.4854
2012-12-05,2.029
2012-12-06,1.0101
2012-12-07,1.3281
2012-12-10,-2.7602
2012-12-11,-0.555
2012-12-12,-0.4465
2012-12-13,-3.572
2012-12-14,-1.2458
2012-12-17,0.9083
2012-12-18,0.3667
2012-12-19,-0.0997
2012-12-20,1.1638
2012-12-21,0.7067
2012-12-24,0.4406
2012-12-26,-3.9154999999999998
2012-12-27,1.8769
2012-12-28,1.0456
2012-12-31,0.5256
2013-01-02,1.4052
2013-01-03,-0.0967
2013-01-04,1.4677
2013-01-07,-0.1272
2013-01-08,-0.0637
2013-01-09,0.9874
2013-01-10,-0.205
2013-01-11,-0.4899
2013-01-14,-0.2064
2013-01-15,-0.0955
2013-01-16,-0.7805
2013-01-17,-0.2087
2013-01-18,0.9492
2013-01-22,0.1116
2013-01-23,-0.3025
2013-01-24,0.016
2013-01-25,-0.463
2013-01-28,-0.9783
2013-01-29,-1.0366
2013-01-30,1.0802
2013-01-31,1.9106
2013-02-01,-0.3337
2013-02-04,0.3029
2013-02-05,1.5415999999999999
2013-02-06,0.0157
2013-02-07,-0.8764
2013-02-08,0.4421
2013-02-11,0.7073
2013-02-12,-0.2966
2013-02-13,1.9881
2013-02-14,-0.2302
2013-02-15,0.7385
2013-02-19,-2.6726
2013-02-20,4.9741
2013-02-21,1.4499
2013-02-22,1.7386
2013-02-25,-2.3461
2013-02-26,-0.977
2013-02-27,1.3660999999999999
2013-02-28,0.0449
2013-03-01,1.0477
2013-03-04,0.0296
2013-03-05,0.9477
2013-03-06,0.264
2013-03-07,-0.6291
2013-03-08,1.1631
2013-03-11,0.4512
2013-03-12,-0.029
2013-03-13,0.1014
2013-03-14,1.0569
2013-03-15,-0.9456
2013-03-18,-0.2025
2013-03-19,0.087
2013-03-20,1.7376
2013-03-21,0.1139
2013-03-22,0.4834
2013-03-25,0.4527
2013-03-26,0.2535
2013-03-27,0.5339
2013-03-28,1.2856
2013-04-01,0.1794
2013-04-02,0.6335
2013-04-03,0.8896
2013-04-04,0.3798
2013-04-05,0.1486
2013-04-08,-0.8501
2013-04-09,-0.4083
2013-04-10,0.0273
2013-04-11,-1.3525
2013-04-12,-0.2354
2013-04-15,-2.9706
2013-04-16,0.8011
2013-04-17,1.0502
2013-04-18,-1.4747
2013-04-19,1.5681
2013-04-22,8.2246
2013-04-23,-2.8270999999999997
2013-04-24,-0.3203
2013-04-25,-0.8569
2013-04-26,-0.9858
2013-04-29,-0.6274
2013-04-30,0.0137
2013-05-01,-0.9194
2013-05-02,2.9501
2013-05-03,0.1345
2013-05-06,0.4434
2013-05-07,2.9962999999999997
2013-05-08,-0.6234
2013-05-09,1.0977999999999999
2013-05-10,0.7239
2013-05-13,0.0257
2013-05-14,1.6038000000000001
2013-05-15,-0.8587
2013-05-16,0.2038
2013-05-17,0.5339
2013-05-20,0.3161
2013-05-21,0.7814
2013-05-22,-1.7259
2013-05-23,-0.2291
2013-05-24,-0.9184
2013-05-28,0.9011
2013-05-29,-1.8327
2013-05-30,-0.1446
2013-05-31,-1.817
2013-06-03,0.3755
2013-06-04,1.5097
2013-06-05,-0.3685
2013-06-06,0.2642
2013-06-07,0.1976
2013-06-10,-0.8547
2013-06-11,-1.2467
2013-06-12,0.1209
2013-06-13,0.1744
2013-06-14,0.3348
2013-06-17,-1.081
2013-06-18,2.3341
2013-06-19,-2.9796
2013-06-20,-0.8017
2013-06-21,-1.411
2013-06-24,-0.4168
2013-06-25,-0.4604
2013-06-26,0.5046
2013-06-27,-1.0321
2013-06-28,-0.9019
2013-07-01,4.8065999999999995
2013-07-02,0.0543
2013-07-03,0.434
2013-07-05,-0.054
2013-07-08,0.2432
2013-07-09,-0.8625
2013-07-10,-0.2719
2013-07-11,1.1723
2013-07-12,0.9431
2013-07-15,-0.8009
2013-07-16,-2.1798
2013-07-17,1.1279
2013-07-18,-1.9586999999999999
2013-07-19,-0.5272
2013-07-22,-1.7015
2013-07-23,2.6673999999999998
2013-07-24,1.686
2013-07-25,0.0272
2013-07-26,2.0109
2013-07-29,-0.5328
2013-07-30,-1.2854999999999999
2013-07-31,-0.1899
2013-08-01,0.9785
2013-08-02,1.3458999999999999
2013-08-05,-0.5046
2013-08-06,-2.536
2013-08-07,-0.7669
2013-08-08,-0.0828
2013-08-09,-0.7182
2013-08-12,-0.5843
2013-08-13,-1.8472
2013-08-14,-0.5988
2013-08-15,-2.8399
2013-08-16,-0.8267
2013-08-19,0.4466
2013-08-20,0.741
2013-08-21,-1.5299
2013-08-22,3.406
2013-08-23,-0.3467
2013-08-26,-0.7828
2013-08-27,-1.4319
2013-08-28,0.0296
2013-08-29,-1.1263
2013-08-30,0.2998
2013-09-03,0.7271
2013-09-04,0.9624
2013-09-05,0.3873
2013-09-06,0.0
2013-09-09,-0.5341
2013-09-10,-0.716
2013-09-11,0.4507
2013-09-12,2.4529
2013-09-13,2.1606
2013-09-16,1.1718
2013-09-17,-1.1299
2013-09-18,1.7713999999999999
2013-09-19,1.3195000000000001
2013-09-20,-2.4938000000000002
2013-09-23,-0.4263
2013-09-24,-1.4555
2013-09-25,-1.3611
2013-09-26,0.6459
2013-09-27,-0.4376
2013-09-30,-0.9962
2013-10-01,0.3847
2013-10-02,-1.4741
2013-10-03,-1.7654
2013-10-04,0.8529
2013-10-07,-1.0269
2013-10-08,-1.6784
2013-10-09,-0.9001
2013-10-10,2.2236
2013-10-11,1.8382
2013-10-14,0.6318
2013-10-15,-0.867
2013-10-16,1.1761
2013-10-17,1.6393
2013-10-18,1.9647999999999999
2013-10-21,0.6903
2013-10-22,0.7998
2013-10-23,-0.5667
2013-10-24,6.5831
2013-10-25,-0.6952
2013-10-28,1.6963
2013-10-29,0.556
2013-10-30,-0.3423
2013-10-31,-0.6341
2013-11-01,-2.0473
2013-11-04,0.6786
2013-11-05,0.3235
2013-11-06,-0.7525
2013-11-07,-1.0019
2013-11-08,0.1094
2013-11-11,1.0109
2013-11-12,-0.2164
2013-11-13,2.9005
2013-11-14,0.9484
2013-11-15,-0.1827
2013-11-18,0.3399
2013-11-19,0.0782
2013-11-20,-0.2343
2013-11-21,-1.9311
2013-11-22,0.7006
2013-11-25,-0.2141
2013-11-26,0.1073
2013-11-27,-0.2947
2013-11-29,-0.0269
2013-12-02,-1.1556
2013-12-03,0.6797
2013-12-04,-0.7561
2013-12-05,-0.4082
2013-12-06,1.8033000000000001
2013-12-09,-0.4831
2013-12-10,-2.0227
2013-12-11,-1.1285
2013-12-12,-0.1949
2013-12-13,0.3626
2013-12-16,-1.612
2013-12-17,-0.791
2013-12-18,1.623
2013-12-19,-0.1401
2013-12-20,0.5892
2013-12-23,1.3389
2013-12-24,0.0275
2013-12-26,0.8531
2013-12-27,-0.7094
2013-12-30,0.4946
2013-12-31,0.6836
2014-01-02,-0.1086
2014-01-03,-0.4622
2014-01-06,-0.3278
2014-01-07,1.0962
2014-01-08,0.0
2014-01-09,0.8674
2014-01-10,0.3494
2014-01-13,-1.098
2014-01-14,0.1354
2014-01-15,-1.7847
2014-01-16,3.6344
2014-01-17,-1.1158
2014-01-21,0.2149
2014-01-22,0.1877
2014-01-23,-0.6422
2014-01-24,-1.7237
2014-01-27,-0.0548
2014-01-28,-0.7952
2014-01-29,-1.8795
2014-01-30,-0.169
2014-01-31,1.2698
2014-02-03,-4.2073
2014-02-04,0.2036
2014-02-05,-1.3353
2014-02-06,3.0009
2014-02-07,1.2852999999999999
2014-02-10,0.6486
2014-02-11,3.6425
2014-02-12,0.027
2014-02-13,1.5676
2014-02-14,1.0378
2014-02-18,0.7374
2014-02-19,4.6274999999999995
2014-02-20,-0.3498
2014-02-21,0.2257
2014-02-24,1.0258
2014-02-25,0.1754
2014-02-26,0.8754
2014-02-27,0.4959
2014-02-28,0.6662
2014-03-03,-0.4902
2014-03-04,1.3547
2014-03-05,1.3366
2014-03-06,0.7674
2014-03-07,0.0952
2014-03-10,0.0713
2014-03-11,0.8791
2014-03-12,-0.7772
2014-03-13,0.3086
2014-03-14,-0.1183
2014-03-17,0.5686
2014-03-18,0.6125
2014-03-19,-1.6155
2014-03-20,0.7139
2014-03-21,-0.8034
2014-03-24,-0.929
2014-03-25,-0.0962
2014-03-26,-1.3477999999999999
2014-03-27,-1.7321
2014-03-28,-0.6455
2014-03-31,0.3248
2014-04-01,1.5691000000000002
2014-04-02,-0.4659
2014-04-03,-0.3449
2014-04-04,-1.1619
2014-04-07,-3.3517
2014-04-08,2.148
2014-04-09,-0.0507
2014-04-10,-1.6984
2014-04-11,0.2321
2014-04-14,1.8780999999999999
2014-04-15,0.8333
2014-04-16,0.4758
2014-04-17,-0.0249
2014-04-21,-0.3241
2014-04-22,1.2256
2014-04-23,-1.3837
2014-04-24,-0.3508
2014-04-25,0.2012
2014-04-28,-0.4015
2014-04-29,1.1338
2014-04-30,0.0
2014-05-01,-0.299
2014-05-02,0.4498
2014-05-05,0.0498
2014-05-06,-0.0995
2014-05-07,2.3891999999999998
2014-05-08,-1.0937999999999999
2014-05-09,0.7373
2014-05-12,-0.0732
2014-05-13,-0.7568
2014-05-14,-0.0246
2014-05-15,-0.2461
2014-05-16,-1.0853
2014-05-19,-0.1746
2014-05-20,-0.4247
2014-05-21,2.0823
2014-05-22,0.5652
2014-05-23,-0.0244
2014-05-27,1.9041000000000001
2014-05-28,-1.3832
2014-05-29,-0.3691
2014-05-30,-0.0741
2014-06-02,0.4696
2014-06-03,-0.492
2014-06-04,2.4722
2014-06-05,-0.2895
2014-06-06,0.121
2014-06-09,0.8458
2014-06-10,-0.1438
2014-06-11,0.048
2014-06-12,-1.823
2014-06-13,-0.5619
2014-06-16,0.4177
2014-06-17,0.0
2014-06-18,1.0521
2014-06-19,0.5811
2014-06-20,0.4333
2014-06-23,1.4142000000000001
2014-06-24,0.7327
2014-06-25,0.8916
2014-06-26,-0.4419
2014-06-27,0.0234
2014-06-30,-0.6305
2014-07-01,-0.094
2014-07-02,-0.9645
2014-07-03,0.2138
2014-07-07,-0.2133
2014-07-08,-0.19
2014-07-09,-1.4993
2014-07-10,0.4832
2014-07-11,0.4088
2014-07-14,-0.455
2014-07-15,-1.4193
2014-07-16,-0.5612
2014-07-17,-1.1288
2014-07-18,1.7622
2014-07-21,-4.122
2014-07-22,2.7474
2014-07-23,-1.8074
2014-07-24,-1.3868
2014-07-25,-0.358
2014-07-28,0.3336
2014-07-29,0.3581
2014-07-30,-0.2548
2014-07-31,-2.3505
2014-08-01,0.1832
2014-08-04,-0.0261
2014-08-05,-2.6385
2014-08-06,-1.905
2014-08-07,-0.6565
2014-08-08,1.5143
2014-08-11,0.0271
2014-08-12,0.1356
2014-08-13,-0.7311
2014-08-14,0.5456
2014-08-15,-0.0271
2014-08-18,1.8725
2014-08-19,1.0123
2014-08-20,0.2901
2014-08-21,-0.5785
2014-08-22,-0.7141
2014-08-25,-0.293
2014-08-26,0.2137
2014-08-27,-0.9331
2014-08-28,-0.4306
2014-08-29,-0.1351
2014-09-02,-1.8639999999999999
2014-09-03,-1.3687
2014-09-04,-1.6992
2014-09-05,1.3253
2014-09-08,-0.3412
2014-09-09,-0.8559
2014-09-10,1.2374
2014-09-11,0.8812
2014-09-12,0.1127
2014-09-15,-1.6042999999999998
2014-09-16,-0.3719
2014-09-17,-1.2059
2014-09-18,1.4531
2014-09-19,-0.888
2014-09-22,-0.0289
2014-09-23,-1.4455
2014-09-24,0.704
2014-09-25,-1.4273
2014-09-26,2.2163
2014-09-29,-0.0867
2014-09-30,-0.4919
2014-10-01,-1.0759
2014-10-02,-0.5291
