ticker,FIVN US Equity
2014-08-25,-1.3245
2014-08-26,2.1812
2014-08-27,-2.1346
2014-08-28,-2.5168
2014-08-29,1.0327
2014-09-02,1.0221
2014-09-03,-0.5059
2014-09-04,-1.6949
2014-09-05,3.6207000000000003
2014-09-08,-1.4143
2014-09-09,-2.7848
2014-09-10,2.9514
2014-09-11,1.1804000000000001
2014-09-12,0.1667
2014-09-15,-0.3328
2014-09-16,0.1669
2014-09-17,0.1667
2014-09-18,2.3295
2014-09-19,-1.7886
2014-09-22,-0.6623
2014-09-23,-0.1667
2014-09-24,0.6678
2014-09-25,-0.6633
2014-09-26,0.1669
2014-09-29,-0.1667
2014-09-30,9.182
2014-10-01,-8.4098
2014-10-02,0.1669
2014-10-03,-0.3333
2014-10-06,-2.0067
2014-10-07,-3.5836
2014-10-08,-1.4159
2014-10-09,-5.0269
2014-10-10,-2.4575
2014-10-13,-4.2636
2014-10-14,-3.4413
2014-10-15,-1.2579
2014-10-16,-2.5478
2014-10-17,-6.1002
2014-10-20,4.1763
2014-10-21,-0.8909
2014-10-22,-3.5955
2014-10-23,1.3986
2014-10-24,-0.4598
2014-10-27,1.3857
2014-10-28,0.0
2014-10-29,-1.3667
2014-10-30,-0.9238
2014-10-31,2.5641
2014-11-03,-2.0455
2014-11-04,-1.3921000000000001
2014-11-05,0.0
2014-11-06,4.7059
2014-11-07,14.1573
2014-11-10,-4.9213000000000005
2014-11-11,-0.8282
2014-11-12,2.5052
2014-11-13,0.611
2014-11-14,0.6073
2014-11-17,-0.4024
2014-11-18,-2.6263
2014-11-19,-8.2988
2014-11-20,-2.9412000000000003
2014-11-21,5.1282
2014-11-24,-0.2217
2014-11-25,0.0
2014-11-26,-0.6667
2014-11-28,-1.3423
2014-12-01,0.0
2014-12-02,1.8141
2014-12-03,0.0
2014-12-04,-0.2227
2014-12-05,0.0
2014-12-08,0.4464
2014-12-09,0.0
2014-12-10,-1.3333
2014-12-11,-1.3514
2014-12-12,-3.8813
2014-12-15,4.038
2014-12-16,-7.7626
2014-12-17,3.9604
2014-12-18,5.7143
2014-12-19,1.3514
2014-12-22,0.4444
2014-12-23,-1.5487
2014-12-24,2.4718999999999998
2014-12-26,1.3158
2014-12-29,-2.5974
2014-12-30,-0.2222
2014-12-31,-0.2227
2015-01-02,0.2232
2015-01-05,-0.4454
2015-01-06,-1.7896999999999998
2015-01-07,-0.6834
2015-01-08,-0.4587
2015-01-09,-2.0737
2015-01-12,-6.1176
2015-01-13,3.2580999999999998
2015-01-14,0.7282
2015-01-15,1.4458
2015-01-16,2.8504
2015-01-20,-2.5404
2015-01-21,1.6588
2015-01-22,1.1655
2015-01-23,-0.2304
2015-01-26,-0.6928
2015-01-27,-1.8605
2015-01-28,-4.0284
2015-01-29,-1.7284000000000002
2015-01-30,-1.2563
2015-02-02,-2.799
2015-02-03,3.1414
2015-02-04,1.2690000000000001
2015-02-05,-0.5013
2015-02-06,0.0
2015-02-09,-3.2746
2015-02-10,2.6042
2015-02-11,-1.2690000000000001
2015-02-12,-0.5141
2015-02-13,-2.3256
2015-02-17,-0.5291
2015-02-18,0.266
2015-02-19,1.061
2015-02-20,-0.2625
2015-02-23,-0.5263
2015-02-24,0.7937
2015-02-25,0.2625
2015-02-26,1.0471
2015-02-27,1.0363
2015-03-02,0.7692
2015-03-03,6.8702
2015-03-04,-4.0476
2015-03-05,4.4665
2015-03-06,2.3753
2015-03-09,1.6240999999999999
2015-03-10,-5.4795
2015-03-11,3.6231999999999998
2015-03-12,4.662
2015-03-13,0.8909
2015-03-16,0.0
2015-03-17,5.0773
2015-03-18,4.6218
2015-03-19,2.008
2015-03-20,7.874
2015-03-23,0.365
2015-03-24,0.0
2015-03-25,-0.5455
2015-03-26,0.9141
2015-03-27,1.9928
2015-03-30,0.8881
2015-03-31,-2.1127
2015-04-01,-1.6187
2015-04-02,0.5484
2015-04-06,-0.5455
2015-04-07,0.1828
2015-04-08,0.1825
2015-04-09,-5.6466
2015-04-10,2.3166
2015-04-13,-3.5849
2015-04-14,6.6536
2015-04-15,-2.0183
2015-04-16,0.1873
2015-04-17,-0.7477
2015-04-20,1.5066000000000002
2015-04-21,5.9369
2015-04-22,0.5254
2015-04-23,1.7422
2015-04-24,-2.226
2015-04-27,-3.3275
2015-04-28,2.1739
2015-04-29,-1.4184
2015-04-30,-2.3381
2015-05-01,0.0
2015-05-04,-0.5525
2015-05-05,0.9259
2015-05-06,-1.8349
2015-05-07,0.1869
2015-05-08,1.1194
2015-05-11,2.7675
2015-05-12,0.0
2015-05-13,-0.7181
2015-05-14,1.085
2015-05-15,-1.2522
2015-05-18,0.5435
2015-05-19,0.1802
2015-05-20,-2.1583
2015-05-21,0.3676
2015-05-22,-0.1832
2015-05-26,-1.1009
2015-05-27,-3.154
2015-05-28,1.1494
2015-05-29,-3.5985
2015-06-01,0.9823
2015-06-02,-0.7782
2015-06-03,2.1569
2015-06-04,0.1919
2015-06-05,6.705
2015-06-08,3.0521
2015-06-09,-1.2195
2015-06-10,0.0
2015-06-11,-1.2346
2015-06-12,1.9643000000000002
2015-06-15,0.7005
2015-06-16,-1.2174
2015-06-17,2.4648
2015-06-18,1.0309
2015-06-19,1.3605
2015-06-22,2.1812
2015-06-23,-4.6798
2015-06-24,-5.4264
2015-06-25,0.0
2015-06-26,-0.7286
2015-06-29,-7.5229
2015-06-30,3.7698
2015-07-01,1.5295999999999998
2015-07-02,3.7664999999999997
2015-07-06,0.1815
2015-07-07,-3.442
2015-07-08,-2.0638
2015-07-09,0.7663
2015-07-10,3.9924
2015-07-13,-0.5484
2015-07-14,0.9191
2015-07-15,-2.0036
2015-07-16,1.8587
2015-07-17,2.0073
2015-07-20,-3.9356
2015-07-21,2.0484
2015-07-22,1.0949
2015-07-23,-1.444
2015-07-24,-0.9158
2015-07-27,-4.4362
2015-07-28,-1.1605
2015-07-29,-9.7847
2015-07-30,-4.7722
2015-07-31,7.2893
2015-08-03,4.6709
2015-08-04,0.0
2015-08-05,-2.8398
2015-08-06,-6.8894
2015-08-07,-0.2242
2015-08-10,2.4718999999999998
2015-08-11,-2.6316
2015-08-12,1.3514
2015-08-13,-0.2222
2015-08-14,-0.6682
2015-08-17,-0.2242
2015-08-18,-5.8427
2015-08-19,1.1933
2015-08-20,-3.3019
2015-08-21,0.2439
2015-08-24,0.7299
2015-08-25,0.2415
2015-08-26,-2.4096
2015-08-27,2.963
2015-08-28,-3.3573
2015-08-31,-2.4814
2015-09-01,-1.0178
2015-09-02,-1.0283
2015-09-03,-1.2987
2015-09-04,-1.8420999999999998
2015-09-08,-0.8043
2015-09-09,1.3514
2015-09-10,-0.5333
2015-09-11,0.0
2015-09-14,1.6086
2015-09-15,2.9024
2015-09-16,4.1026
2015-09-17,1.9704000000000002
2015-09-18,-0.9662
2015-09-21,-0.4878
2015-09-22,-2.6961
2015-09-23,0.5038
2015-09-24,-0.2506
2015-09-25,-3.2663
2015-09-28,1.2987
2015-09-29,-5.1282
2015-09-30,0.0
2015-10-01,-3.2432
2015-10-02,3.352
2015-10-05,1.6216
2015-10-06,0.5319
2015-10-07,1.3228
2015-10-08,0.5222
2015-10-09,4.6753
2015-10-12,-4.7146
2015-10-13,1.5625
2015-10-14,-1.7949000000000002
2015-10-15,4.4386
2015-10-16,-0.5
2015-10-19,3.0151
2015-10-20,3.6585
2015-10-21,-1.6471
2015-10-22,0.7177
2015-10-23,2.1378
2015-10-26,-5.3488
2015-10-27,-2.2113
2015-10-28,5.0251
2015-10-29,-1.9139
2015-10-30,5.6098
2015-11-02,2.0785
2015-11-03,3.8462
2015-11-04,20.6972
2015-11-05,6.3177
2015-11-06,0.5093
2015-11-09,-5.4054
2015-11-10,0.0
2015-11-11,-1.4285999999999999
2015-11-12,1.6303999999999998
2015-11-13,-1.7825
2015-11-16,2.9038
2015-11-17,0.1764
2015-11-18,0.1761
2015-11-19,2.8120000000000003
2015-11-20,3.2479
2015-11-23,5.4636
2015-11-24,2.3548
2015-11-25,1.0735999999999999
2015-11-27,0.1517
2015-11-30,0.7576
2015-12-01,2.1053
2015-12-02,-2.0619
2015-12-03,-1.5038
2015-12-04,1.5267
2015-12-07,0.4511
2015-12-08,-0.5988
2015-12-09,7.2289
2015-12-10,3.6517
2015-12-11,2.5745
2015-12-14,-0.5284
2015-12-15,-1.1952
2015-12-16,1.3441
2015-12-17,0.9284
2015-12-18,2.1025
2015-12-21,1.5444
2015-12-22,0.507
2015-12-23,0.3783
2015-12-24,3.5176
2015-12-28,5.3398
2015-12-29,3.1106
2015-12-30,-4.1341
2015-12-31,1.3986
2016-01-04,-5.1724
2016-01-05,3.2727
2016-01-06,-1.2911000000000001
2016-01-07,-4.3995
2016-01-08,-0.2488
2016-01-11,-0.1247
2016-01-12,4.1199
2016-01-13,-6.4748
2016-01-14,-3.5897
2016-01-15,-1.8617
2016-01-19,-3.523
2016-01-20,1.1236
2016-01-21,0.6944
2016-01-22,4.2759
2016-01-25,-2.5132
2016-01-26,2.578
2016-01-27,1.1905000000000001
2016-01-28,5.098
2016-01-29,3.607
2016-02-01,0.9604
2016-02-02,-1.4269
2016-02-03,-0.6031
2016-02-04,5.7039
2016-02-05,-18.9437
2016-02-08,-5.6657
2016-02-09,3.6036
2016-02-10,-7.1014
2016-02-11,-1.7161
2016-02-12,-1.5873
2016-02-16,3.3871
2016-02-17,10.2964
2016-02-18,-0.9901
2016-02-19,5.0
2016-02-22,3.4013999999999998
2016-02-23,-3.2895
2016-02-24,7.2109
2016-02-25,0.0
2016-02-26,-2.7919
2016-02-29,5.0914
2016-03-01,2.7329
2016-03-02,0.6046
2016-03-03,-1.5625
2016-03-04,-0.2442
2016-03-07,0.8568
2016-03-08,-0.4854
2016-03-09,-0.8537
2016-03-10,-4.305
2016-03-11,-0.1285
2016-03-14,2.7027
2016-03-15,-2.2556
2016-03-16,0.5128
2016-03-17,-1.4031
2016-03-18,0.9056
2016-03-21,6.9231
2016-03-22,2.9976000000000003
2016-03-23,0.3492
2016-03-24,4.2923
2016-03-28,3.8932
2016-03-29,2.2484
2016-03-30,-4.8168
2016-03-31,-2.2002
2016-04-01,1.2373
2016-04-04,-2.3333
2016-04-05,-3.868
2016-04-06,2.8402
2016-04-07,-2.6467
2016-04-08,-0.8274
2016-04-11,0.9535
2016-04-12,-0.8264
2016-04-13,2.0238
2016-04-14,4.2007
2016-04-15,-2.9115
2016-04-18,5.421
2016-04-19,-1.2035
2016-04-20,1.1074
2016-04-21,0.0
2016-04-22,-1.4239
2016-04-25,0.3333
2016-04-26,0.6645
2016-04-27,-0.44
2016-04-28,1.105
2016-04-29,1.0929
2016-05-02,4.8649000000000004
2016-05-03,-1.134
2016-05-04,-0.7299
2016-05-05,0.7353
2016-05-06,-1.147
2016-05-09,3.903
2016-05-10,0.5076
2016-05-11,2.9293
2016-05-12,-9.3229
2016-05-13,-1.5152
2016-05-16,-1.7582
2016-05-17,-3.5794
2016-05-18,16.0093
2016-05-19,-3.3
2016-05-20,1.241
2016-05-23,-0.715
2016-05-24,0.5144
2016-05-25,1.3306
2016-05-26,4.0404
2016-05-27,-0.3883
2016-05-31,-0.6823
2016-06-01,7.1639
2016-06-02,2.8388
2016-06-03,2.5824
2016-06-06,2.4306
2016-06-07,0.678
2016-06-08,1.0101
2016-06-09,4.3333
2016-06-10,-2.0767
2016-06-13,2.6101
2016-06-14,2.7822
2016-06-15,-5.4911
2016-06-16,-2.455
2016-06-17,-0.755
2016-06-20,-2.3669000000000002
2016-06-21,-0.1732
2016-06-22,-1.2142
2016-06-23,4.302
2016-06-24,-2.5253
2016-06-27,-3.2815
2016-06-28,2.7679
2016-06-29,0.9557
2016-06-30,2.4096
2016-07-01,-0.2521
2016-07-05,-0.7582
2016-07-06,0.5093
2016-07-07,0.1689
2016-07-08,1.1804000000000001
2016-07-11,0.9167
2016-07-12,1.8167
2016-07-13,-0.5677
2016-07-14,-0.9788
2016-07-15,-0.3295
2016-07-18,0.1653
2016-07-19,0.0
2016-07-20,0.495
2016-07-21,-0.821
2016-07-22,-0.0828
2016-07-25,2.0713
2016-07-26,1.6234
2016-07-27,0.2396
2016-07-28,-0.5578
2016-07-29,1.0417
2016-08-01,-0.1586
2016-08-02,0.4766
2016-08-03,-1.6601
2016-08-04,2.8939
2016-08-05,8.0469
2016-08-08,-1.6631
2016-08-09,-0.2941
2016-08-10,-1.4748999999999999
2016-08-11,0.0
2016-08-12,-0.3743
2016-08-15,3.6063
2016-08-16,-1.3778000000000001
2016-08-17,0.0735
2016-08-18,0.4409
2016-08-19,3.0724
2016-08-22,0.7807
2016-08-23,4.3662
2016-08-24,-0.6748
2016-08-25,-0.4755
2016-08-26,1.7065000000000001
2016-08-29,-1.4094
2016-08-30,-1.2934
2016-08-31,3.3793
2016-09-01,3.8025
2016-09-02,1.9923
2016-09-06,-2.2684
2016-09-07,-0.5803
2016-09-08,-3.1777
2016-09-09,-5.1574
2016-09-12,2.7542
2016-09-13,-2.4055
2016-09-14,0.9155
2016-09-15,1.1863
2016-09-16,0.2759
2016-09-19,-1.1692
2016-09-20,-1.4614
2016-09-21,2.1186
2016-09-22,1.8672
2016-09-23,-0.2037
2016-09-26,0.9524
2016-09-27,2.0216
2016-09-28,2.0476
2016-09-29,-0.0647
2016-09-30,1.5544
2016-10-03,1.2117
2016-10-04,0.4411
2016-10-05,-3.5132
2016-10-06,-0.7152
2016-10-07,-1.7682
2016-10-10,2.1333
2016-10-11,-1.1097
2016-10-12,-2.9043
2016-10-13,-2.7872
2016-10-14,-1.1888
2016-10-17,-0.2831
2016-10-18,-0.4968
2016-10-19,-0.0713
2016-10-20,1.7130999999999998
2016-10-21,-0.7018
2016-10-24,4.735
2016-10-25,-2.969
2016-10-26,-2.6426
2016-10-27,-0.5
2016-10-28,-0.7179
2016-10-31,3.543
2016-11-01,-0.5587
2016-11-02,-2.3174
2016-11-03,-4.6729
2016-11-04,3.3183
2016-11-07,3.0657
2016-11-08,-1.0623
2016-11-09,-1.2885
2016-11-10,-1.1602999999999999
2016-11-11,7.0433
2016-11-14,-1.3708
2016-11-15,5.6984
2016-11-16,-1.4464000000000001
2016-11-17,0.6671
2016-11-18,1.7229999999999999
2016-11-21,0.3909
2016-11-22,0.2596
2016-11-23,1.877
2016-11-25,-0.3812
2016-11-28,-0.7015
2016-11-29,1.9268
2016-11-30,-0.252
2016-12-01,-5.2116
2016-12-02,-6.2313
2016-12-05,-0.7818
2016-12-06,-1.9341
2016-12-07,-0.3652
2016-12-08,0.1466
2016-12-09,-5.1977
2016-12-12,-0.6178
2016-12-13,4.8951
2016-12-14,-0.2963
2016-12-15,2.6003
2016-12-16,-0.2896
2016-12-19,1.2346
2016-12-20,2.0086
2016-12-21,-1.8987
2016-12-22,-0.1434
2016-12-23,1.7229
2016-12-27,1.6231
2016-12-28,-2.5694
2016-12-29,1.3542
2016-12-30,-0.211
2017-01-03,0.0
2017-01-04,0.0705
2017-01-05,0.9859
2017-01-06,3.0683
2017-01-09,5.8187
2017-01-10,3.5806
2017-01-11,1.8519
2017-01-12,-3.5758
2017-01-13,5.7825
2017-01-17,-3.6245000000000003
2017-01-18,1.233
2017-01-19,-0.7917
2017-01-20,0.6139
2017-01-23,-0.4881
2017-01-24,-0.7971
2017-01-25,-0.309
2017-01-26,-1.1779
2017-01-27,1.192
2017-01-30,-3.0378
2017-01-31,-1.1509
2017-02-01,0.6468
2017-02-02,1.2852999999999999
2017-02-03,2.2208
2017-02-06,-0.6207
2017-02-07,0.6246
2017-02-08,-3.1657
2017-02-09,2.6282
2017-02-10,1.4365999999999999
2017-02-13,0.431
2017-02-14,0.1226
2017-02-15,2.8781
2017-02-16,0.3571
2017-02-17,-1.6606999999999998
2017-02-21,-0.6031
2017-02-22,0.4248
2017-02-23,-1.8127
2017-02-24,0.6769
2017-02-27,0.1834
2017-02-28,-2.9286
2017-03-01,2.8284000000000002
2017-03-02,-0.3667
2017-03-03,0.6748
2017-03-06,-0.1828
2017-03-07,0.7326
2017-03-08,-0.7879
2017-03-09,0.3665
2017-03-10,-0.6086
2017-03-13,-0.0612
2017-03-14,0.6127
2017-03-15,-0.0609
2017-03-16,2.5594
2017-03-17,7.0707
2017-03-20,2.0533
2017-03-21,0.2175
2017-03-22,-2.93
2017-03-23,1.1738
2017-03-24,2.3204000000000002
2017-03-27,0.7019
2017-03-28,-1.1796
2017-03-29,-4.9919
2017-03-30,-7.7099
2017-03-31,1.8564
2017-04-03,2.2479
2017-04-04,-0.2971
2017-04-05,1.3707
2017-04-06,2.1752
2017-04-07,-1.3809
2017-04-10,-1.4002
2017-04-11,-1.8343
2017-04-12,-0.9644
2017-04-13,0.1826
2017-04-17,0.8505
2017-04-18,1.4458
2017-04-19,2.9097
2017-04-20,1.1541
2017-04-21,0.5705
2017-04-24,2.5525
2017-04-25,1.3274
2017-04-26,-2.3472
2017-04-27,1.6768999999999998
2017-04-28,0.3024
2017-05-01,2.8227
2017-05-02,1.226
2017-05-03,-5.2133
2017-05-04,16.2778
2017-05-05,-1.72
2017-05-08,-0.1945
2017-05-09,-0.0487
2017-05-10,2.2904
2017-05-11,5.0024
2017-05-12,-0.726
2017-05-15,-0.3656
2017-05-16,0.1835
2017-05-17,-4.4872
2017-05-18,1.8216999999999999
2017-05-19,1.6008
2017-05-22,1.2511999999999999
2017-05-23,-2.151
2017-05-24,0.7951
2017-05-25,1.3457
2017-05-26,-0.2747
2017-05-30,2.0661
2017-05-31,1.0796000000000001
2017-06-01,4.6729
2017-06-02,3.4013999999999998
2017-06-05,-0.0411
2017-06-06,-0.3291
2017-06-07,-0.4127
2017-06-08,0.9117
2017-06-09,-11.4168
2017-06-12,-2.2253
2017-06-13,0.0474
2017-06-14,3.128
2017-06-15,1.7004000000000001
2017-06-16,4.3832
2017-06-19,-0.1299
2017-06-20,-2.8609
2017-06-21,-0.5355
2017-06-22,1.974
2017-06-23,1.5838
2017-06-26,-2.0788
2017-06-27,-2.8306
2017-06-28,1.6385999999999998
2017-06-29,-5.3292
2017-06-30,1.7974999999999999
2017-07-03,-1.3941
2017-07-05,1.6494
2017-07-06,-1.6226
2017-07-07,2.0264
2017-07-10,0.1386
2017-07-11,-0.3229
2017-07-12,4.1647
2017-07-13,-3.0209
2017-07-14,-0.0458
2017-07-17,0.6874
2017-07-18,0.3641
2017-07-19,2.1315
2017-07-20,-0.3996
2017-07-21,0.1337
2017-07-24,-0.089
2017-07-25,-0.4456
2017-07-26,1.3429
2017-07-27,-2.606
2017-07-28,0.8163
2017-07-31,-0.7647
2017-08-01,0.6346
2017-08-02,-3.6486
2017-08-03,-0.0468
2017-08-04,-1.2161
2017-08-07,0.2131
2017-08-08,-0.9213
2017-08-09,4.3395
2017-08-10,-6.3071
2017-08-11,1.6585
2017-08-14,1.4875
2017-08-15,-0.8511
2017-08-16,-1.7644
2017-08-17,-3.2524
2017-08-18,2.4586
2017-08-21,-0.1959
2017-08-22,4.0725999999999996
2017-08-23,2.6874000000000002
2017-08-24,-3.5354
2017-08-25,-1.1899
2017-08-28,-0.0482
2017-08-29,1.1084
2017-08-30,2.9552
2017-08-31,-0.463
2017-09-01,-1.6743999999999999
2017-09-05,1.4664
2017-09-06,-0.979
2017-09-07,2.1186
2017-09-08,-0.7377
2017-09-11,1.7650000000000001
2017-09-12,-0.9585
2017-09-13,0.5069
2017-09-14,3.3471
2017-09-15,-1.7746
2017-09-18,-1.2647
2017-09-19,1.4181
2017-09-20,-0.6315
2017-09-21,-0.0908
2017-09-22,1.8174000000000001
2017-09-25,-1.7849
2017-09-26,-2.3626
2017-09-27,7.2127
2017-09-28,1.6059
2017-09-29,2.0931
2017-10-02,3.431
2017-10-03,1.5777
2017-10-04,0.677
2017-10-05,-0.0396
2017-10-06,1.0685
2017-10-09,0.0
2017-10-10,-0.4307
2017-10-11,-0.5112
2017-10-12,-0.7115
2017-10-13,-0.2787
2017-10-16,-2.0359
2017-10-17,-0.4075
2017-10-18,1.6776
2017-10-19,0.2012
2017-10-20,-0.4819
2017-10-23,-0.7667
2017-10-24,-0.244
2017-10-25,-1.1007
2017-10-26,0.5359
2017-10-27,1.927
2017-10-30,-0.4023
2017-10-31,1.8982
2017-11-01,-1.3476
2017-11-02,0.9241
2017-11-03,0.3981
2017-11-06,1.2688
2017-11-07,0.0
2017-11-08,-0.2741
2017-11-09,1.3742
2017-11-10,-1.9365
2017-11-13,0.1975
2017-11-14,-0.2365
2017-11-15,-1.0668
2017-11-16,-0.599
2017-11-17,-0.3616
2017-11-20,0.7661
2017-11-21,-1.2805
2017-11-22,-0.8512
2017-11-24,1.4309
2017-11-27,-1.2495
2017-11-28,2.6939
2017-11-29,-3.3386
2017-11-30,0.7813
2017-12-01,-1.4687999999999999
2017-12-04,-4.4306
2017-12-05,-0.5199
2017-12-06,-1.0017
2017-12-07,3.6076
2017-12-08,-0.3822
2017-12-11,-0.2558
2017-12-12,-0.5983
2017-12-13,0.258
2017-12-14,-0.2573
2017-12-15,4.5142
2017-12-18,1.1929
2017-12-19,-0.6098
2017-12-20,0.0818
2017-12-21,0.3678
2017-12-22,-0.0407
2017-12-26,0.5295
2017-12-27,-0.1216
2017-12-28,1.7444
2017-12-29,-0.7974
2018-01-02,-3.7379
2018-01-03,0.5428
2018-01-04,0.0831
2018-01-05,0.0
2018-01-08,-5.0622
2018-01-09,1.0052
2018-01-10,-0.476
2018-01-11,0.7826
2018-01-12,3.5375
2018-01-16,-2.7917
2018-01-17,-0.4715
2018-01-18,2.5409
2018-01-19,2.31
2018-01-22,0.9031
2018-01-23,4.3124
2018-01-24,0.39
2018-01-25,0.0389
2018-01-26,3.068
2018-01-29,-3.0897
2018-01-30,-0.3888
2018-01-31,1.5222
2018-02-01,-0.4229
2018-02-02,-2.6641
2018-02-05,-4.2443
2018-02-06,1.8641
2018-02-07,0.0813
2018-02-08,-0.772
2018-02-09,1.7199
2018-02-12,0.4428
2018-02-13,2.2044
2018-02-14,2.3333
2018-02-15,3.8129999999999997
2018-02-16,-1.1443
2018-02-20,0.224
2018-02-21,0.4844
2018-02-22,12.7549
2018-02-23,-2.3348
2018-02-26,0.6397
2018-02-27,-0.6691
2018-02-28,2.2567
2018-03-01,-0.0659
2018-03-02,3.4278
2018-03-05,-2.3901
2018-03-06,1.9915
2018-03-07,0.5442
2018-03-08,2.1012
2018-03-09,-2.2139
2018-03-12,0.287
2018-03-13,-2.3847
2018-03-14,0.0
2018-03-15,0.8143
2018-03-16,1.1309
2018-03-19,-0.4792
2018-03-20,1.6051
2018-03-21,-0.5687
2018-03-22,-1.1757
2018-03-23,-2.4116
2018-03-26,4.0198
2018-03-27,-4.0545
2018-03-28,-3.4665
2018-03-29,1.881
2018-04-02,-3.2897
2018-04-03,-0.6942
2018-04-04,0.6991
2018-04-05,-1.9091
2018-04-06,-2.0524
2018-04-09,0.0
2018-04-10,1.2283
2018-04-11,0.8208
2018-04-12,1.0265
2018-04-13,-1.6118000000000001
2018-04-16,1.2464
2018-04-17,2.9898
2018-04-18,-0.9563
2018-04-19,-0.7586
2018-04-20,-1.2856
2018-04-23,-0.7392
2018-04-24,-1.8085
2018-04-25,-1.7335
2018-04-26,3.3444
2018-04-27,-0.5334
2018-04-30,5.0054
2018-05-01,2.3493
2018-05-02,7.9175
2018-05-03,-3.2059
2018-05-04,0.6051
2018-05-07,1.6143999999999998
2018-05-08,-1.3084
2018-05-09,-0.6944
2018-05-10,-0.0318
2018-05-11,-1.5262
2018-05-14,-2.1311
2018-05-15,-1.6825999999999999
2018-05-16,2.349
2018-05-17,2.1311
2018-05-18,2.1188
2018-05-21,3.1437
2018-05-22,-1.6154
2018-05-23,1.1772
2018-05-24,1.2247
2018-05-25,-0.0605
2018-05-29,2.4516
2018-05-30,0.7386
2018-05-31,2.3167
2018-06-01,2.035
2018-06-04,4.2416
2018-06-05,0.8623
2018-06-06,1.9769999999999999
2018-06-07,-1.9386999999999999
2018-06-08,-1.6831
2018-06-11,3.7228
2018-06-12,-0.4192
2018-06-13,0.8682
2018-06-14,0.0782
2018-06-15,-0.8861
2018-06-18,2.5769
2018-06-19,-2.3327
2018-06-20,1.7585
2018-06-21,-2.7340999999999998
2018-06-22,-5.1975999999999996
2018-06-25,-4.5315
2018-06-26,0.2637
2018-06-27,-2.7762000000000002
2018-06-28,3.0658
2018-06-29,0.8166
2018-07-02,2.1695
2018-07-03,-0.2548
2018-07-05,-0.0284
2018-07-06,1.4196
2018-07-09,-0.4759
2018-07-10,-1.3783
2018-07-11,-0.7131
2018-07-12,1.1778
2018-07-13,-0.3691
2018-07-16,-1.5104
2018-07-17,2.4306
2018-07-18,-0.7345
2018-07-19,-0.2277
2018-07-20,0.3423
2018-07-23,3.2973
2018-07-24,-5.6962
2018-07-25,4.2019
2018-07-26,1.1201
2018-07-27,-5.1509
2018-07-30,-6.0438
2018-07-31,-0.8701
2018-08-01,3.1034
2018-08-02,1.6418
2018-08-03,0.5684
2018-08-06,4.2237
2018-08-07,24.1724
2018-08-08,-1.333
2018-08-09,0.2329
2018-08-10,-1.1852
2018-08-13,-0.3528
2018-08-14,2.549
2018-08-15,0.069
2018-08-16,1.8629
2018-08-17,-1.1741
2018-08-20,1.4849999999999999
2018-08-21,0.968
