ticker,UBAB US Equity
2013-06-05,1.1320999999999999
2013-06-11,2.4254
2013-06-28,-2.5501
2013-07-12,12.1495
2013-08-01,-1.1667
2013-10-07,-9.7808
2013-10-16,4.6729
2013-11-13,-3.5714
2013-11-21,0.0
2013-11-26,4.6296
2013-12-09,9.5575
2013-12-10,4.2003
2013-12-12,15.5039
2013-12-20,-12.7517
2013-12-24,-10.7692
2013-12-26,37.931
2014-03-17,-8.0605
2014-03-26,1.3699
2014-04-07,-3.3784
2014-05-06,3.4965
2014-05-20,1.4865
2014-05-28,-5.4594
2014-06-02,4.2254
2014-06-10,0.0
2014-06-11,1.3514
2014-06-20,1.3333
2014-06-23,-1.3158
2014-07-07,2.0846999999999998
2014-07-08,1.4493
2014-07-15,-1.2987
2014-07-17,0.0
2014-07-22,-1.3158
2014-07-23,-1.3333
2014-07-29,1.3514
2014-08-05,0.0
2014-08-08,2.6667
2014-08-25,0.6494
2014-11-10,1.2903
2014-12-15,-6.3694
2014-12-31,6.383
2015-01-07,-1.9355
2015-01-26,-1.3158
2015-01-27,0.5333
2015-01-28,4.1114
2015-02-03,0.2548
2015-02-05,-4.0661
2015-02-10,1.0596
2015-02-19,-1.0485
2015-02-24,-2.649
2015-03-09,4.7619
2015-03-10,0.0
2015-03-31,0.0
2015-04-17,-3.2468
2015-04-24,-0.5369
2015-04-27,0.0
2015-04-28,9.3117
2015-04-30,-4.321
2015-05-05,-1.9355
2015-05-18,0.0
2015-05-27,6.5789
2015-06-18,0.0
2015-07-10,-4.1693
2015-07-23,5.0649
2015-07-31,0.0
2015-08-05,-1.1125
2015-08-06,-2.5
2015-08-13,0.0
2015-08-17,1.0256
2015-08-18,2.1574
2015-08-19,0.0
2015-08-21,-0.1242
2015-08-28,0.0
2015-10-01,0.1244
2015-10-06,-0.6211
2015-10-08,-0.625
2015-10-09,0.0
2015-10-12,0.0
2015-10-13,-1.8868
2015-10-15,-1.2821
2015-10-19,0.0
2015-10-20,0.0
2015-10-21,-1.9481000000000002
2015-10-26,-0.6623
2015-10-27,2.6667
2015-10-29,4.5455
2015-10-30,0.6211
2015-11-10,4.9383
2015-11-11,2.5882
2015-11-13,-2.5229
2015-11-20,-1.1764999999999999
2015-11-23,-0.5952
2015-12-01,2.3952
2015-12-03,-2.3392
2015-12-10,1.1976
2015-12-11,-1.1834
2015-12-18,1.7964
2016-01-05,0.3559
2016-01-08,-1.3002
2016-01-11,0.0
2016-01-12,1.1976
2016-01-13,-1.1834
2016-01-14,0.0
2016-01-15,0.0
2016-01-20,-2.9939999999999998
2016-01-26,1.2346
2016-01-29,0.0
2016-02-04,-3.0488
2016-02-11,-1.2579
2016-03-09,2.4204
2016-03-14,0.1244
2016-03-15,0.6211
2016-03-17,1.8519
2016-03-18,0.0
2016-03-22,0.0
2016-03-28,-1.2121
2016-03-31,-1.227
2016-04-14,-1.4907
2016-05-02,0.2396
2016-05-03,0.0126
2016-05-10,0.6289
2016-05-11,1.25
2016-05-12,-1.9752999999999998
2016-05-13,-1.1335
2016-05-16,0.5096
2016-05-17,0.1267
2016-05-18,1.2658
2016-05-25,0.0
2016-05-26,0.125
2016-05-27,0.362
2016-06-03,-1.7290999999999999
2016-06-06,0.0
2016-06-07,3.1646
2016-06-08,0.0
2016-06-09,-1.8405
2016-06-10,-0.5
2016-06-14,0.6281
2016-06-16,0.0
2016-06-17,-0.1248
2016-06-22,0.0
2016-06-29,-0.3151
2016-06-30,1.1252
2016-07-01,0.0125
2016-07-06,0.625
2016-07-07,0.6211
2016-07-12,0.6173
2016-07-20,-1.7178
2016-07-22,1.1236
2016-07-27,1.2222
2016-07-28,0.622
2016-07-29,3.0303
2016-08-01,2.9412000000000003
2016-08-02,2.8571
2016-08-03,0.0
2016-08-05,-5.0
2016-08-09,3.5088
2016-08-11,-6.2147
2016-08-12,5.9036
2016-08-15,0.5688
2016-08-17,0.6787
2016-08-18,-0.5618
2016-08-22,1.6949
2016-08-23,5.5556
2016-08-24,0.0
2016-08-25,3.1579
2016-08-26,3.2653
2016-08-29,2.7668
2016-08-30,0.9615
2016-08-31,1.9048
2016-09-01,0.5607
2016-09-02,-0.5576
2016-09-06,-0.215
2016-09-07,0.2154
2016-09-09,0.9346
2016-09-12,-0.0926
2016-09-14,-1.7609
2016-09-15,1.4151
2016-09-16,-0.4651
2016-09-19,0.8411
2016-09-23,0.0927
2016-09-26,0.0
2016-09-28,1.3889
2016-09-30,-1.3699
2016-10-03,-0.463
2016-10-05,2.2326
2016-10-06,0.0
2016-10-07,-0.364
2016-10-10,0.274
2016-10-13,0.0
2016-10-17,-0.2732
2016-10-18,0.0
2016-10-19,0.0
2016-10-20,1.0548
2016-10-24,-1.0438
2016-10-25,0.0
2016-10-27,0.4566
2016-10-31,0.4545
2016-11-01,1.3575
2016-11-02,0.0
2016-11-07,0.4464
2016-11-11,1.7778
2016-11-14,1.7467000000000001
2016-11-16,0.0
2016-11-17,0.0
2016-11-18,0.8584
2016-11-21,3.8298
2016-11-23,2.8689
2016-11-28,0.3984
2016-11-29,1.1905000000000001
2016-11-30,-1.2549000000000001
2016-12-01,2.8594
2016-12-06,6.1776
2016-12-07,0.0
2016-12-15,3.6364
2016-12-21,1.7544
2016-12-22,-3.4483
2016-12-28,0.4643
2016-12-29,2.8571
2016-12-30,0.0
2017-01-03,-2.7778
2017-01-04,0.0
2017-01-10,0.0
2017-01-11,0.0
2017-01-12,-3.9286
2017-01-13,4.0892
2017-01-18,0.0
2017-01-19,0.0
2017-01-24,0.4286
2017-01-27,-0.4267
2017-01-31,-1.0714
2017-02-01,1.083
2017-02-02,-0.3571
2017-02-03,-0.3584
2017-02-06,0.3597
2017-02-10,0.3584
2017-02-13,0.0
2017-02-16,0.0
2017-02-21,2.1429
2017-02-22,0.6993
2017-02-23,4.0278
2017-02-24,5.1402
2017-02-27,0.0
2017-02-28,0.6349
2017-03-01,0.3155
2017-03-03,0.6289
2017-03-06,-2.1875
2017-03-10,-0.9585
2017-03-17,-5.7419
2017-03-20,-7.5975
2017-03-21,0.0
2017-03-22,-0.0741
2017-03-23,0.8154
2017-03-24,0.0
2017-03-27,-0.7353
2017-03-28,0.7407
2017-03-30,-0.3676
2017-04-03,0.369
2017-04-04,-0.3676
2017-04-06,0.0
2017-04-07,0.0
2017-04-10,0.738
2017-04-11,-0.3663
2017-04-17,0.0
2017-04-18,0.0
2017-04-19,0.0
2017-04-20,0.3676
2017-04-21,0.7326
2017-04-24,0.3636
2017-04-25,0.3623
2017-05-03,-0.722
2017-05-04,0.3636
2017-05-05,2.1739
2017-05-08,1.4184
2017-05-09,3.4965
2017-05-10,1.0135
2017-05-11,0.0
2017-05-17,0.0
2017-05-22,0.3344
2017-05-24,0.0
2017-05-25,1.3333
2017-05-26,1.9737
2017-06-01,-3.5484
2017-06-07,0.3344
2017-06-08,0.0
2017-06-09,0.0
2017-06-12,1.0
2017-06-16,0.0
2017-06-19,0.6601
2017-06-23,-0.6557
2017-06-30,1.0937999999999999
2017-07-17,-0.3279
2017-07-19,-3.4868
2017-07-24,3.6128
2017-07-26,-3.4868
2017-07-28,2.1745
2017-07-31,0.0734
2017-08-01,0.3333
2017-08-04,0.3322
2017-08-07,0.0
2017-08-08,0.6623
2017-08-09,0.6579
2017-08-11,-1.634
2017-08-16,1.3289
2017-08-21,0.3279
2017-08-22,0.3268
2017-08-23,-0.3257
2017-08-24,0.6536
2017-08-25,1.2987
2017-08-28,0.641
2017-08-29,1.5924
2017-08-30,-1.5674000000000001
2017-08-31,-0.9554
2017-09-05,0.0064
2017-09-06,-0.0064
2017-09-07,-0.6431
2017-09-14,0.3236
2017-09-18,0.0
2017-09-19,-0.3226
2017-09-22,-0.6472
2017-09-28,2.2801
2017-09-29,-0.9554
2017-10-02,0.0
2017-10-03,0.0
2017-10-10,-1.9293
2017-10-11,-0.9836
2017-10-13,0.6623
2017-10-16,0.3289
2017-10-18,3.2787
2017-10-20,-3.1746
2017-10-24,0.6557
2017-10-26,0.3257
2017-10-27,1.2987
2017-10-30,0.9615
2017-10-31,1.9048
2017-11-01,2.3053
2017-11-02,0.9744
2017-11-07,-0.1809
2017-11-08,-0.8459
2017-11-09,1.4625
2017-11-13,-1.5015
2017-11-16,0.3049
2017-11-17,0.304
2017-11-20,0.303
2017-11-21,0.3021
2017-11-22,0.3012
2017-11-24,0.3003
2017-11-27,0.2994
2017-11-28,0.0
2017-11-29,-1.194
2017-12-01,0.3021
2017-12-08,-0.9036
2017-12-11,-0.1216
2017-12-19,1.8868
2017-12-26,-3.4648
2017-12-27,0.3094
2017-12-28,3.0845
2017-12-29,0.3005
2018-01-02,-1.7376
2018-01-03,-1.0976
2018-01-11,1.3564
2018-01-17,-0.2433
2018-01-18,-1.4634
2018-01-22,0.0
2018-01-23,0.2475
2018-01-24,0.0
2018-01-25,0.0
2018-01-26,0.0
2018-02-01,0.3086
2018-02-02,-0.0615
2018-02-05,-0.5542
2018-02-06,-2.4768
2018-02-07,0.9524
2018-02-09,-1.5723
2018-02-12,-1.278
2018-02-13,0.0
2018-02-14,-0.0065
2018-02-15,0.1942
2018-02-16,-0.0581
2018-02-22,-2.3917
2018-02-27,0.0
2018-03-07,0.0
2018-03-15,0.9934
2018-03-21,0.0
2018-03-22,0.0
2018-03-26,-0.3279
2018-03-27,-0.6579
2018-03-29,-0.3311
2018-04-03,2.99
2018-04-04,0.129
2018-04-05,-0.1289
2018-04-06,0.0
2018-04-09,-0.2581
2018-04-10,0.2587
2018-04-12,0.0
2018-04-13,-0.5161
2018-04-17,0.1946
2018-04-18,-1.6181
2018-04-19,2.3026
2018-04-20,-1.6077
2018-04-23,0.6529
2018-04-24,0.65
2018-04-26,-0.0645
2018-04-27,0.0646
2018-05-01,0.0
2018-05-03,0.0645
2018-05-04,-0.0645
2018-05-07,1.6129
2018-05-08,3.5556
2018-05-09,0.1839
2018-05-10,-0.0612
2018-05-11,0.0
2018-05-14,-0.1225
2018-05-15,0.0613
2018-05-16,0.1777
2018-05-17,1.4741
2018-05-18,-0.2411
2018-05-21,0.9063
2018-05-22,2.3952
2018-05-23,1.462
2018-05-24,0.5764
2018-05-25,0.2865
2018-05-29,0.0
2018-05-30,0.0
2018-05-31,0.2857
2018-06-01,0.0
2018-06-04,0.114
2018-06-05,0.1707
2018-06-06,0.5682
2018-06-08,0.565
2018-06-11,0.0
2018-06-13,0.0
2018-06-15,0.0
2018-06-18,3.0899
2018-06-19,0.7629
2018-06-20,-0.2163
2018-06-21,-1.626
2018-06-25,0.551
2018-06-26,1.3699
2018-06-27,0.0
2018-06-29,0.6784
2018-07-02,-0.2695
2018-07-05,0.2432
2018-07-09,-0.2427
2018-07-10,0.2703
2018-07-11,0.2695
2018-07-12,0.0
2018-07-13,0.0
2018-07-16,0.0
2018-07-20,-0.2688
2018-07-25,0.0
2018-07-27,0.0
2018-07-30,0.2695
2018-07-31,0.0
2018-08-01,3.2258
2018-08-02,2.8646000000000003
2018-08-03,2.5316
2018-08-06,2.4691
2018-08-07,0.3373
2018-08-08,-0.3362
2018-08-09,0.0
2018-08-10,1.2048
2018-08-13,0.0
2018-08-14,0.0
2018-08-16,-0.4762
2018-08-17,1.4354
2018-08-20,1.4151
2018-08-23,-0.9302
2018-08-27,0.0
2018-08-28,0.0
2018-08-29,0.7042
2018-09-05,0.2331
2018-09-06,0.0
2018-09-07,0.0
2018-09-10,0.4186
2018-09-13,0.0463
2018-09-17,0.2315
2018-09-18,0.0462
2018-09-21,0.4155
2018-09-25,0.0
2018-09-26,0.0
2018-09-27,-0.2299
2018-10-01,0.2304
2018-10-05,1.1494
2018-10-09,-0.6818
2018-10-11,0.0
2018-10-15,0.0
2018-10-16,-0.2288
2018-10-18,-0.2294
2018-10-22,0.4598
2018-10-23,-0.4577
2018-10-24,0.0
2018-10-26,0.0
2018-10-29,0.0
2018-10-30,0.6897
2018-11-02,0.0
2018-11-05,0.0
2018-11-06,-0.9132
2018-11-09,0.0
2018-11-12,0.0
2018-11-14,0.0
2018-11-15,0.0
2018-11-16,0.0
2018-11-21,0.0
2018-11-23,0.0
2018-11-27,0.0
2018-12-03,0.0
2018-12-04,0.0
2018-12-06,0.0
2018-12-07,0.0
2018-12-11,0.0
2018-12-14,-0.6912
2018-12-18,-0.3712
2018-12-19,0.3726
2018-12-20,-3.0162
2018-12-24,-0.9569
2018-12-26,-1.4493
2018-12-27,-0.4902
2018-12-31,0.4697
2019-01-03,3.3465
2019-01-07,0.0
2019-01-08,0.0
2019-01-18,0.3333
2019-01-22,0.8543
2019-01-28,0.4706
2019-01-29,0.3513
2019-01-30,0.0233
2019-01-31,-2.4732
2019-02-04,0.0
2019-02-05,2.8708
2019-02-06,-2.7907
2019-02-08,-0.0718
2019-02-13,0.0718
2019-02-15,0.4785
2019-02-26,-1.381
2019-02-27,-1.014
2019-03-01,-0.4878
2019-03-05,0.9804
2019-03-07,0.0
2019-03-12,-1.4563
2019-03-15,0.0
2019-03-20,4.6798
2019-03-26,-3.5294
2019-03-27,0.0
2019-03-28,2.9268
2019-04-01,-2.8388999999999998
2019-04-02,2.9218
2019-04-03,0.0
2019-04-04,0.7109
2019-04-15,-3.5765000000000002
2019-04-17,0.0488
2019-04-18,-0.7268
2019-04-22,-0.0049
2019-04-30,-0.1474
2019-05-01,-0.0984
2019-05-03,0.0
2019-05-06,0.2463
2019-05-08,2.9484
2019-05-10,-0.2387
2019-05-14,0.0
2019-05-15,-0.2392
2019-05-16,-1.199
2019-05-21,-1.2136
2019-05-22,0.0
2019-06-04,0.7371
2019-06-06,-1.7073
2019-06-12,0.0496
2019-06-17,-0.0496
2019-06-18,-0.2481
2019-06-19,0.2488
2019-06-24,-0.1489
2019-06-26,0.6461
2019-06-27,0.3951
2019-06-28,0.4933
2019-07-01,-0.7366
2019-07-02,-0.2475
2019-07-03,-0.4467
2019-07-08,0.0
2019-07-10,0.0
2019-07-16,0.0
2019-07-17,0.1994
2019-07-22,0.0
2019-07-24,0.0
2019-07-26,0.0
2019-07-29,0.0995
2019-07-30,-0.2982
2019-07-31,0.1994
2019-08-01,0.0
2019-08-02,1.4925
2019-08-07,-0.1471
2019-08-12,-1.3255
2019-08-14,0.0
2019-08-16,0.0498
2019-08-19,0.1989
2019-08-20,-0.2481
2019-08-22,0.0
2019-08-23,0.0
2019-08-26,-0.4975
2019-08-27,0.0
2019-08-28,0.0
2019-08-29,0.5
2019-09-04,-0.4975
2019-09-05,-0.25
2019-09-12,0.0
2019-09-19,0.7519
2019-09-23,-0.0005
2019-09-24,0.2493
2019-09-25,0.1985
2019-09-26,-0.1981
2019-09-27,0.0
2019-09-30,0.0
2019-10-02,0.0
2019-10-03,0.0
2019-10-04,0.1985
2019-10-08,-0.1486
2019-10-15,-0.1984
2019-10-16,10.338
2019-10-17,-8.5135
2019-10-18,2.9050000000000002
2019-10-21,2.8708
2019-10-23,-2.3256
2019-10-25,-2.3805
2019-10-28,2.4385
2019-10-29,0.0
2019-10-31,0.0
2019-11-04,2.3810000000000002
2019-11-08,0.0
2019-11-11,0.0465
2019-11-12,0.8833
2019-11-13,0.0
2019-11-14,0.4608
2019-11-15,0.0
2019-11-18,1.6055000000000001
2019-11-19,0.0
2019-11-21,4.2889
2019-12-04,-3.6364
2019-12-06,3.9981999999999998
2019-12-11,5.8315
2019-12-19,2.0408
2019-12-20,2.0
2019-12-23,-0.9804
2019-12-26,2.9703
2019-12-30,1.4615
2019-12-31,7.619
2020-01-02,-1.7699
2020-01-03,0.0
2020-01-08,-0.5405
2020-01-09,1.4493
2020-01-13,-0.3571
2020-01-14,0.0
2020-01-15,0.0
2020-01-23,-0.1792
2020-01-28,-1.2567
2020-01-30,0.0
2020-01-31,-0.5455
2020-02-05,0.0
2020-02-06,-0.4388
2020-02-07,-2.6809
2020-02-10,-2.2641999999999998
2020-02-14,0.0
2020-02-18,0.7722
2020-02-19,-0.3831
2020-02-25,-0.7692
2020-02-26,-5.0388
2020-02-27,-2.0408
2020-02-28,-2.0833
2020-03-02,0.0
2020-03-03,-1.0638
2020-03-04,4.3441
2020-03-05,-3.9571
2020-03-06,-5.5794
2020-03-09,-6.2727
2020-03-10,1.8429
2020-03-11,2.6189999999999998
2020-03-12,-2.5522
2020-03-16,0.0
2020-03-18,-9.5238
2020-03-23,-5.2632
2020-03-24,-0.1111
2020-03-26,16.7964
2020-03-31,4.2857
2020-04-02,-13.242
2020-04-06,-1.3158
2020-04-07,4.0
2020-04-21,2.5641
2020-04-22,0.0
2020-04-23,-6.4
2020-04-27,1.4957
2020-04-28,0.0
2020-04-29,3.2105
2020-04-30,4.7935
2020-05-06,-2.6764
2020-05-12,-1.9995
2020-05-15,-1.7856999999999998
2020-05-18,0.0514
2020-05-19,0.0
2020-05-20,0.4678
2020-05-21,-0.0005
2020-06-05,4.6512
2020-06-08,3.7037
2020-06-09,-1.4285999999999999
2020-06-10,0.0
2020-06-12,-1.6903000000000001
2020-06-15,0.7366
2020-06-26,0.0
2020-06-30,-0.4902
2020-07-17,-0.4926
2020-07-20,0.0
2020-07-24,2.9208
2020-07-30,0.0481
