ticker,RGNX US Equity
2016-02-04,1.3776
2016-02-05,1.7586
2016-02-08,-0.9427
2016-02-09,-3.9651
2016-02-10,1.4038
2016-02-11,-1.7101
2016-02-12,9.0307
2016-02-16,5.9271
2016-02-17,6.241
2016-02-18,-6.212
2016-02-19,0.144
2016-02-22,-0.9346
2016-02-23,-4.717
2016-02-24,-1.2186
2016-02-25,0.5397
2016-02-26,0.3067
2016-02-29,-7.263
2016-03-01,5.5235
2016-03-02,0.3906
2016-03-03,-0.6226
2016-03-04,2.4276
2016-03-07,-0.1529
2016-03-08,-5.9724
2016-03-09,-4.0717
2016-03-10,0.2547
2016-03-11,9.3988
2016-03-14,1.548
2016-03-15,-5.4878
2016-03-16,0.1613
2016-03-17,-3.6231999999999998
2016-03-18,-2.924
2016-03-21,0.6024
2016-03-22,1.4542
2016-03-23,-7.9258
2016-03-24,-9.7985
2016-03-28,-2.335
2016-03-29,-1.6632
2016-03-30,6.2368
2016-03-31,7.4627
2016-04-01,0.463
2016-04-04,-0.7373
2016-04-05,-0.0929
2016-04-06,9.2007
2016-04-07,-0.5106
2016-04-08,0.3422
2016-04-11,-0.682
2016-04-12,-1.03
2016-04-13,-0.954
2016-04-14,1.1384
2016-04-15,0.3463
2016-04-18,3.4513
2016-04-19,-1.6681
2016-04-20,-3.3927
2016-04-21,-0.7024
2016-04-22,-0.2653
2016-04-25,1.4184
2016-04-26,-1.3986
2016-04-27,0.266
2016-04-28,-0.7073
2016-04-29,-7.2128
2016-05-02,4.7025
2016-05-03,-1.4665
2016-05-04,-3.2558
2016-05-05,-4.1346
2016-05-06,0.6018
2016-05-09,-1.3958
2016-05-10,1.5167000000000002
2016-05-11,10.259
2016-05-12,-0.4517
2016-05-13,2.9038
2016-05-16,7.9365
2016-05-17,1.9607999999999999
2016-05-18,-1.8429
2016-05-19,-2.6939
2016-05-20,1.0906
2016-05-23,-1.2448
2016-05-24,-2.3529
2016-05-25,4.9914
2016-05-26,0.082
2016-05-27,2.7027
2016-05-31,-1.4354
2016-06-01,3.0744
2016-06-02,7.3783
2016-06-03,-5.7018
2016-06-06,1.7829000000000002
2016-06-07,-2.2087
2016-06-08,-0.4673
2016-06-09,-4.4601
2016-06-10,-3.4398
2016-06-13,-5.5131
2016-06-14,-6.912
2016-06-15,-1.1572
2016-06-16,-3.2195
2016-06-17,-4.6371
2016-06-20,1.6913
2016-06-21,-2.183
2016-06-22,-0.8502
2016-06-23,6.3237
2016-06-24,-9.2742
2016-06-27,-11.1111
2016-06-28,0.625
2016-06-29,-2.6087
2016-06-30,2.0408
2016-07-01,-0.125
2016-07-05,-1.5019
2016-07-06,-0.1271
2016-07-07,1.6539000000000001
2016-07-08,1.8773
2016-07-11,-2.5799
2016-07-12,0.6305
2016-07-13,-5.0125
2016-07-14,-1.847
2016-07-15,6.1828
2016-07-18,-2.9114
2016-07-19,-4.5632
2016-07-20,2.8689
2016-07-21,4.2497
2016-07-22,0.8917
2016-07-25,-1.8939
2016-07-26,1.287
2016-07-27,5.0826
2016-07-28,0.0
2016-07-29,-1.2092
2016-08-01,1.7136
2016-08-02,-0.6017
2016-08-03,4.1162
2016-08-04,-0.9302
2016-08-05,1.9952999999999999
2016-08-08,9.0909
2016-08-09,10.1266
2016-08-10,-8.4291
2016-08-11,4.2887
2016-08-12,15.346
2016-08-15,6.9565
2016-08-16,-0.8943
2016-08-17,-0.6563
2016-08-18,-0.0826
2016-08-19,4.7934
2016-08-22,7.0189
2016-08-23,-2.5055
2016-08-24,-2.4943
2016-08-25,-2.9457
2016-08-26,-0.639
2016-08-29,-1.3666
2016-08-30,-0.652
2016-08-31,-3.9377
2016-09-01,0.0854
2016-09-02,1.0239
2016-09-06,7.2635
2016-09-07,3.3071
2016-09-08,2.2104
2016-09-09,-3.8777
2016-09-12,5.1202
2016-09-13,1.476
2016-09-14,3.1273
2016-09-15,1.2694
2016-09-16,-0.0696
2016-09-19,5.5748999999999995
2016-09-20,5.2805
2016-09-21,-4.2633
2016-09-22,-1.1788
2016-09-23,-3.3135
2016-09-26,0.2056
2016-09-27,-0.2736
2016-09-28,-1.4403000000000001
2016-09-29,-3.4099
2016-09-30,0.9366
2016-10-03,-1.3562
2016-10-04,1.8090000000000002
2016-10-05,7.6759
2016-10-06,1.3860999999999999
2016-10-07,5.4036
2016-10-10,10.0679
2016-10-11,0.2245
2016-10-12,-0.7279
2016-10-13,-5.5274
2016-10-14,-4.3582
2016-10-17,-0.7491
2016-10-18,1.5723
2016-10-19,-0.9288
2016-10-20,4.6875
2016-10-21,0.8955
2016-10-24,-0.2959
2016-10-25,-3.2641
2016-10-26,-0.3067
2016-10-27,0.3077
2016-10-28,-2.454
2016-10-31,-0.9434
2016-11-01,-0.6349
2016-11-02,7.0288
2016-11-03,-4.7761
2016-11-04,5.6426
2016-11-07,5.638
2016-11-08,0.5618
2016-11-09,10.3352
2016-11-10,12.9114
2016-11-11,4.4843
2016-11-14,-1.2876
2016-11-15,4.3478
2016-11-16,-3.5417
2016-11-17,-2.8078
2016-11-18,-4.6667
2016-11-21,0.4662
2016-11-22,-5.3364
2016-11-23,7.3529
2016-11-25,1.5981999999999998
2016-11-28,0.0
2016-11-29,2.0225
2016-11-30,-1.9824000000000002
2016-12-01,0.4494
2016-12-02,0.8949
2016-12-05,-1.3304
2016-12-06,-1.573
2016-12-07,-4.1096
2016-12-08,-0.4762
2016-12-09,3.3493
2016-12-12,0.0
2016-12-13,1.6204
2016-12-14,-5.467
2016-12-15,0.7229
2016-12-16,-0.2392
2016-12-19,-0.4796
2016-12-20,-0.4819
2016-12-21,-5.3269
2016-12-22,-7.4169
2016-12-23,4.6961
2016-12-27,-1.0554
2016-12-28,-3.2
2016-12-29,1.1019
2016-12-30,1.0899
2017-01-03,-0.2695
2017-01-04,5.4054
2017-01-05,-0.7692
2017-01-06,-1.292
2017-01-09,1.5707
2017-01-10,0.0
2017-01-11,-4.1237
2017-01-12,1.0753
2017-01-13,3.9894
2017-01-17,-1.5345
2017-01-18,2.8571
2017-01-19,1.0101
2017-01-20,-0.5
2017-01-23,0.0
2017-01-24,-1.005
2017-01-25,0.2538
2017-01-26,0.2532
2017-01-27,0.2525
2017-01-30,-8.5642
2017-01-31,1.9284
2017-02-01,0.8108
2017-02-02,1.0724
2017-02-03,1.3263
2017-02-06,-1.0471
2017-02-07,-5.8201
2017-02-08,-3.6517
2017-02-09,3.4985
2017-02-10,-0.2817
2017-02-13,-3.9548
2017-02-14,-0.2941
2017-02-15,1.7699
2017-02-16,1.7391
2017-02-17,-1.4245
2017-02-21,1.4451
2017-02-22,-0.2849
2017-02-23,-2.5714
2017-02-24,1.7595
2017-02-27,4.8991
2017-02-28,1.0989
2017-03-01,7.0652
2017-03-02,0.0
2017-03-03,-0.2538
2017-03-06,0.0
2017-03-07,6.1068999999999996
2017-03-08,0.4796
2017-03-09,-3.8186
2017-03-10,0.0
2017-03-13,1.9851
2017-03-14,-1.4599
2017-03-15,1.7284000000000002
2017-03-16,-4.3689
2017-03-17,12.1827
2017-03-20,9.0498
2017-03-21,-8.2988
2017-03-22,-7.4661
2017-03-23,-1.956
2017-03-24,0.4988
2017-03-27,0.9926
2017-03-28,0.7371
2017-03-29,-2.6829
2017-03-30,0.2506
2017-03-31,-3.5
2017-04-03,2.3316
2017-04-04,-3.2911
2017-04-05,-3.9267
2017-04-06,-3.8147
2017-04-07,-3.966
2017-04-10,0.885
2017-04-11,4.6784
2017-04-12,5.0279
2017-04-13,5.0532
2017-04-17,5.8228
2017-04-18,0.2392
2017-04-19,-0.716
2017-04-20,-0.9615
2017-04-21,-0.2427
2017-04-24,4.6229
2017-04-25,-2.7907
2017-04-26,1.4354
2017-04-27,-1.1792
2017-04-28,-0.2387
2017-05-01,6.4593
2017-05-02,-7.191
2017-05-03,-7.0218
2017-05-04,-1.8229
2017-05-05,-1.8568
2017-05-08,-0.8108
2017-05-09,3.2698
2017-05-10,-7.9155999999999995
2017-05-11,2.2923
2017-05-12,3.6414999999999997
2017-05-15,4.0541
2017-05-16,-0.2597
2017-05-17,-4.9479
2017-05-18,4.3836
2017-05-19,-5.2493
2017-05-22,0.277
2017-05-23,2.7624
2017-05-24,1.3441
2017-05-25,-1.061
2017-05-26,-3.4853
2017-05-30,-7.2222
2017-05-31,2.3952
2017-06-01,5.2632
2017-06-02,3.8889
2017-06-05,-0.5348
2017-06-06,0.5376
2017-06-07,6.1497
2017-06-08,1.2594
2017-06-09,-1.7412999999999998
2017-06-12,-1.7722
2017-06-13,-2.5773
2017-06-14,1.0582
2017-06-15,-1.0471
2017-06-16,-2.1164
2017-06-19,3.2432
2017-06-20,2.356
2017-06-21,4.8593
2017-06-22,2.9268
2017-06-23,3.7915
2017-06-26,4.1096
2017-06-27,-8.114
2017-06-28,-0.9547
2017-06-29,-3.3735
2017-06-30,-1.4963
2017-07-03,3.7975
2017-07-05,-1.2195
2017-07-06,-2.2222
2017-07-07,2.2727
2017-07-10,-0.2469
2017-07-11,0.2475
2017-07-12,-0.7407
2017-07-13,-1.4925
2017-07-14,0.0
2017-07-17,-0.2525
2017-07-18,-4.3038
2017-07-19,-0.2646
2017-07-20,0.2653
2017-07-21,1.0582
2017-07-24,1.5707
2017-07-25,-2.0619
2017-07-26,3.4211
2017-07-27,-4.5802
2017-07-28,0.0
2017-07-31,-4.0
2017-08-01,2.2222
2017-08-02,2.4457
2017-08-03,-3.183
2017-08-04,1.6438000000000001
2017-08-07,0.2695
2017-08-08,0.5376
2017-08-09,11.2299
2017-08-10,-2.1635
2017-08-11,2.7027
2017-08-14,-0.2392
2017-08-15,2.6379
2017-08-16,3.5047
2017-08-17,-9.7065
2017-08-18,-0.25
2017-08-21,0.5013
2017-08-22,2.9925
2017-08-23,1.937
2017-08-24,3.0879
2017-08-25,-2.9954
2017-08-28,0.4751
2017-08-29,-1.182
2017-08-30,0.9569
2017-08-31,7.8199
2017-09-01,-0.4396
2017-09-05,9.4923
2017-09-06,-1.4113
2017-09-07,1.4315
2017-09-08,3.629
2017-09-11,-0.1946
2017-09-12,-0.5848
2017-09-13,4.3137
2017-09-14,0.9398
2017-09-15,5.2142
2017-09-18,5.4867
2017-09-19,-2.5168
2017-09-20,0.8606
2017-09-21,0.3413
2017-09-22,-3.9116
2017-09-25,9.5575
2017-09-26,-1.454
2017-09-27,5.4098
2017-09-28,-0.1555
2017-09-29,2.648
2017-10-02,1.6692
2017-10-03,-4.4776
2017-10-04,0.0
2017-10-05,3.5938
2017-10-06,1.5083
2017-10-09,-4.0119
2017-10-10,2.322
2017-10-11,1.9667
2017-10-12,-0.7418
2017-10-13,-1.4948000000000001
2017-10-16,0.7587
2017-10-17,-3.6145
2017-10-18,2.6563
2017-10-19,-1.2177
2017-10-20,0.9245
2017-10-23,-5.0382
2017-10-24,-1.9293
2017-10-25,1.9672
2017-10-26,-8.3601
2017-10-27,0.5263
2017-10-30,0.349
2017-10-31,4.1739
2017-11-01,-8.1803
2017-11-02,1.8182
2017-11-03,2.8571
2017-11-06,-2.9514
2017-11-07,-5.0089
2017-11-08,-0.7533
2017-11-09,1.7078
2017-11-10,2.6119
2017-11-13,-2.5455
2017-11-14,-2.9851
2017-11-15,7.5
2017-11-16,0.5367
2017-11-17,-1.9573
2017-11-20,0.9074
2017-11-21,4.6763
2017-11-22,2.0619
2017-11-24,-0.1684
2017-11-27,-1.3491
2017-11-28,-3.4188
2017-11-29,-5.1327
2017-11-30,4.8507
2017-12-01,2.847
2017-12-04,-3.8062
2017-12-05,1.4388
2017-12-06,4.4326
2017-12-07,2.8862
2017-12-08,4.7855
2017-12-11,-7.0866
2017-12-12,-7.9661
2017-12-13,3.6832000000000003
2017-12-14,0.0
2017-12-15,3.9076
2017-12-18,2.3932
2017-12-19,1.8364
2017-12-20,4.5902
2017-12-21,-1.7241
2017-12-22,7.3365
2017-12-26,1.0401
2017-12-27,1.7647
2017-12-28,-1.1561
2017-12-29,-2.7778
2018-01-02,4.5113
2018-01-03,3.0216
2018-01-04,-1.6760000000000002
2018-01-05,-20.8807
2018-01-08,-4.6679
2018-01-09,-0.7533
2018-01-10,6.2619
2018-01-11,6.7857
2018-01-12,1.8395000000000001
2018-01-16,-9.0312
2018-01-17,0.6318
2018-01-18,-1.1659
2018-01-19,-1.6334
2018-01-22,1.107
2018-01-23,8.5766
2018-01-24,-3.8655
2018-01-25,3.4965
2018-01-26,-1.0135
2018-01-29,1.0239
2018-01-30,-4.5608
2018-01-31,-5.1327
2018-02-01,-3.3582
2018-02-02,-4.2471
2018-02-05,-3.0242
2018-02-06,4.9896
2018-02-07,3.9604
2018-02-08,-2.8571
2018-02-09,0.7843
2018-02-12,4.0856
2018-02-13,-0.5607
2018-02-14,0.7519
2018-02-15,0.0
2018-02-16,0.1866
2018-02-20,-1.4898
2018-02-21,2.4575
2018-02-22,1.6604999999999999
2018-02-23,1.0889
2018-02-26,2.9623
2018-02-27,1.8309
2018-02-28,-2.5685000000000002
2018-03-01,-0.1757
2018-03-02,3.5211
2018-03-05,-0.3401
2018-03-06,0.8532
2018-03-07,26.9036
2018-03-08,-3.2
2018-03-09,-0.8264
2018-03-12,-9.8611
2018-03-13,1.849
2018-03-14,-0.1513
2018-03-15,-6.0606
2018-03-16,-1.9355
2018-03-19,-4.2763
2018-03-20,2.9210000000000003
2018-03-21,2.3372
2018-03-22,-1.7945
2018-03-23,-2.8239
2018-03-26,4.6154
2018-03-27,-4.5752
2018-03-28,0.5137
2018-03-29,1.7036
2018-04-02,-4.6901
2018-04-03,1.2302
2018-04-04,3.6458
2018-04-05,-5.1926
2018-04-06,-3.8869
2018-04-09,15.625
2018-04-10,18.9189
2018-04-11,-6.4171
2018-04-12,-0.5714
2018-04-13,-0.5747
2018-04-16,9.8266
2018-04-17,3.0263
2018-04-18,3.4483
2018-04-19,-3.4568
2018-04-20,1.4066
2018-04-23,-6.053
2018-04-24,-2.8188
2018-04-25,1.3812
2018-04-26,3.2698
2018-04-27,-0.3958
2018-04-30,-1.0596
2018-05-01,2.8112
2018-05-02,4.1667
2018-05-03,-2.25
2018-05-04,1.9182000000000001
2018-05-07,-0.2509
2018-05-08,-0.2516
2018-05-09,13.4931
2018-05-10,4.6667
2018-05-11,4.6709
2018-05-14,0.3043
2018-05-15,3.0334
2018-05-16,-3.9254
2018-05-17,-1.8386
2018-05-18,1.3528
2018-05-21,-4.7228
2018-05-22,1.0776
2018-05-23,-0.3198
2018-05-24,0.9626
2018-05-25,4.7669
2018-05-29,2.1234
2018-05-30,7.0297
2018-05-31,0.2775
2018-06-01,-0.9225
2018-06-04,-6.797
2018-06-05,8.991
2018-06-06,5.2246
2018-06-07,-1.1324
2018-06-08,3.5242
2018-06-11,-2.8085
2018-06-12,-0.1751
2018-06-13,0.0
2018-06-14,-1.7544
2018-06-15,1.7856999999999998
2018-06-18,0.0
2018-06-19,6.2281
2018-06-20,10.322
2018-06-21,1.1228
2018-06-22,5.4033999999999995
2018-06-25,0.0
2018-06-26,4.4242
2018-06-27,-0.807
2018-06-28,-2.6441
2018-06-29,-0.0696
2018-07-02,3.3449
2018-07-03,4.1133
2018-07-05,-0.5181
2018-07-06,3.2552
2018-07-09,2.8373
2018-07-10,0.7357
2018-07-11,-1.1564
2018-07-12,-7.9433
2018-07-13,3.4783
2018-07-16,-2.9089
2018-07-17,4.9268
2018-07-18,-0.0635
2018-07-19,0.7619
2018-07-20,-3.4657
2018-07-23,-3.6554
2018-07-24,-5.7588
2018-07-25,2.0129
2018-07-26,-2.8894
2018-07-27,-2.8302
2018-07-30,-0.5228
2018-07-31,5.5556
2018-08-01,-0.6401
2018-08-02,1.718
2018-08-03,-2.5334
2018-08-06,1.5162
2018-08-07,0.7112
2018-08-08,-0.3531
2018-08-09,-5.4571
2018-08-10,1.0495
2018-08-13,-1.8546
2018-08-14,-0.6803
2018-08-15,-0.6849
2018-08-16,-0.3831
2018-08-17,1.4615
2018-08-20,0.0
2018-08-21,1.8954
2018-08-22,0.0744
2018-08-23,-1.1152
2018-08-24,-0.5263
2018-08-27,0.6803
2018-08-28,0.9009
2018-08-29,-0.5952
2018-08-30,10.1796
2018-08-31,-4.2799
2018-09-04,6.8843
2018-09-05,0.8632
2018-09-06,-2.6991
2018-09-07,0.0677
2018-09-10,-2.096
2018-09-11,2.6243
2018-09-12,-2.0861
2018-09-13,1.1684
2018-09-14,10.3261
2018-09-17,-13.3621
2018-09-18,2.5586
2018-09-19,-3.465
2018-09-20,2.7279
2018-09-21,-3.0748
2018-09-24,3.4607
2018-09-25,2.2997
2018-09-26,1.7711000000000001
2018-09-27,1.2048
2018-09-28,-0.1323
2018-10-01,-0.4636
2018-10-02,-7.6514
2018-10-03,-1.3112
2018-10-04,-2.3361
2018-10-05,-2.975
2018-10-08,-2.0801
2018-10-09,0.6294
2018-10-10,-5.7701
2018-10-11,-1.6097000000000001
2018-10-12,2.3613
2018-10-15,-2.5045
2018-10-16,5.1039
2018-10-17,-0.595
2018-10-18,0.9382
2018-10-19,-6.4583
2018-10-22,0.4968
2018-10-23,0.6478
2018-10-24,-10.1457
2018-10-25,12.3657
2018-10-26,2.1976
2018-10-29,-0.9685
2018-10-30,2.7018
2018-10-31,7.6017
2018-11-01,4.8748000000000005
2018-11-02,0.9725
2018-11-05,-0.9348
2018-11-06,-0.3717
2018-11-07,5.9127
2018-11-08,-6.5447
2018-11-09,-3.7698
2018-11-12,-5.4995
2018-11-13,-0.0319
2018-11-14,-5.8852
2018-11-15,5.7109
2018-11-16,3.7191
2018-11-19,-7.3879
2018-11-20,1.5521
2018-11-21,1.7913000000000001
2018-11-23,1.8728
2018-11-26,2.9952
2018-11-27,-0.7232
2018-11-28,-1.1779
2018-11-29,-2.0859
2018-11-30,-4.0365
2018-12-03,0.7344
2018-12-04,-9.594
2018-12-06,2.9509
2018-12-07,-6.6406
2018-12-10,1.5065
2018-12-11,0.3757
2018-12-12,-6.4009
2018-12-13,-7.9584
2018-12-14,-0.6735
2018-12-17,0.1969
2018-12-18,1.4626000000000001
2018-12-19,-2.0654
2018-12-20,-10.6107
2018-12-21,-3.2439999999999998
2018-12-24,-0.6604
2018-12-26,9.665
2018-12-27,-3.4274
2018-12-28,0.5553
2018-12-31,0.7203
2019-01-02,3.2896
2019-01-03,-5.7928
2019-01-04,10.9505
2019-01-07,0.4858
2019-01-08,-0.7031
2019-01-09,3.3414
2019-01-10,-1.3919000000000001
2019-01-11,-2.7579000000000002
2019-01-14,-1.9651999999999998
2019-01-15,-0.0228
2019-01-16,0.8658
2019-01-17,2.304
2019-01-18,4.0406
2019-01-22,-7.0246
2019-01-23,-1.8944999999999999
2019-01-24,-0.0931
2019-01-25,0.3493
2019-01-28,-2.9937
2019-01-29,0.0239
2019-01-30,2.7027
2019-01-31,2.3754
2019-02-01,1.2966
2019-02-04,1.9537
2019-02-05,3.7885
2019-02-06,-3.7351
2019-02-07,-4.4974
2019-02-08,3.578
2019-02-11,4.0339
2019-02-12,0.8997
2019-02-13,-3.673
2019-02-14,2.4245
2019-02-15,3.5722
2019-02-19,-2.7633
2019-02-20,-1.2179
2019-02-21,-1.1897
2019-02-22,1.7951000000000001
2019-02-25,16.172
2019-02-26,-2.0733
2019-02-27,0.6427
2019-02-28,-2.8362
2019-03-01,4.1175
2019-03-04,5.1244
2019-03-05,0.0353
2019-03-06,-5.5614
2019-03-07,3.309
2019-03-08,-2.443
2019-03-11,4.8229
2019-03-12,1.7342
2019-03-13,0.5218
2019-03-14,-5.7103
2019-03-15,5.5607
2019-03-18,1.4604
2019-03-19,0.377
2019-03-20,3.4312
2019-03-21,3.0698
2019-03-22,-7.462
2019-03-25,0.173
2019-03-26,-0.6737
2019-03-27,-3.9478
2019-03-28,0.5975
2019-03-29,3.1497
2019-04-01,1.6751
2019-04-02,1.3043
2019-04-03,-0.9148
2019-04-04,-1.4532
2019-04-05,2.8626
2019-04-08,-2.9516
2019-04-09,-4.4838000000000005
2019-04-10,1.7103000000000002
2019-04-11,-5.0984
2019-04-12,0.0189
2019-04-15,-0.1319
2019-04-16,1.2833
2019-04-17,1.9564
2019-04-18,-0.1279
2019-04-22,-7.7951
2019-04-23,4.3858
2019-04-24,-0.038
2019-04-25,0.3233
2019-04-26,-0.2085
2019-04-29,-2.1847
2019-04-30,-2.1169000000000002
2019-05-01,-3.5714
2019-05-02,2.5926
2019-05-03,3.4295999999999998
2019-05-06,1.4543
2019-05-07,-4.6636
2019-05-08,-8.5204
2019-05-09,0.9643
2019-05-10,-0.5861
2019-05-13,-4.2358
2019-05-14,2.1432
2019-05-15,1.9866000000000001
2019-05-16,0.9849
2019-05-17,-3.0776
2019-05-20,-6.0823
2019-05-21,2.3810000000000002
2019-05-22,-0.8837
2019-05-23,-0.3285
2019-05-24,7.4388
2019-05-28,7.1867
2019-05-29,-4.6402
2019-05-30,-6.2808
2019-05-31,-1.6011
2019-06-03,4.4166
2019-06-04,3.6509
2019-06-05,2.7062
2019-06-06,-3.3877
2019-06-07,5.6494
2019-06-10,-1.1678
2019-06-11,-3.3375
2019-06-12,0.4718
2019-06-13,5.5069
2019-06-14,-2.3468
2019-06-17,6.5465
2019-06-18,3.111
2019-06-19,-2.0366
2019-06-20,1.3859
2019-06-21,0.9873
2019-06-24,-5.753
2019-06-25,0.2992
2019-06-26,-3.1026
2019-06-27,2.0731
2019-06-28,3.2978
2019-07-01,-0.9539
2019-07-02,-8.1368
2019-07-03,3.8297
2019-07-05,-1.9163000000000001
2019-07-08,-4.916
2019-07-09,2.6513
2019-07-10,-1.1838
2019-07-11,0.1089
2019-07-12,3.3072
2019-07-15,1.1163
2019-07-16,-2.187
2019-07-17,1.661
2019-07-18,4.4198
2019-07-19,-1.4443
2019-07-22,2.9717000000000002
2019-07-23,-3.0243
2019-07-24,3.1593999999999998
2019-07-25,-4.9595
2019-07-26,3.3888
2019-07-29,-4.5244
2019-07-30,-3.3067
2019-07-31,-3.2673
2019-08-01,-2.1617
2019-08-02,-5.1554
2019-08-05,-2.8148999999999997
2019-08-06,2.6217
2019-08-07,-1.3625
2019-08-08,1.9487
2019-08-09,-4.7181
2019-08-12,-4.4693
2019-08-13,-0.4519
2019-08-14,-2.0027
2019-08-15,-3.188
2019-08-16,4.644
2019-08-19,0.9683
2019-08-20,-3.2765
2019-08-21,1.3495
2019-08-22,-4.7011
2019-08-23,-3.2506
2019-08-26,-0.2063
2019-08-27,-3.5145
2019-08-28,1.9896
2019-08-29,5.4022
2019-08-30,-1.7938
2019-09-03,-3.4213
2019-09-04,-1.0207
2019-09-05,-0.4853
2019-09-06,-2.9564
2019-09-09,0.7224
2019-09-10,12.0985
2019-09-11,3.9777
2019-09-12,5.832
2019-09-13,-4.1456
2019-09-16,5.3006
2019-09-17,-1.9033
2019-09-18,-1.4297
2019-09-19,2.0979
2019-09-20,1.2177
2019-09-23,-7.0927
2019-09-24,-5.0985
2019-09-25,-0.9096
2019-09-26,-4.4464
2019-09-27,0.1201
2019-09-30,6.7466
2019-10-01,-0.6742
2019-10-02,2.7715
2019-10-03,4.4579
2019-10-04,1.3961999999999999
2019-10-07,-2.8059
2019-10-08,-1.3633
2019-10-09,2.3577
2019-10-10,3.0712
2019-10-11,1.4642
2019-10-14,-11.9241
2019-10-15,8.3645
2019-10-16,1.8302
2019-10-17,1.6671
2019-10-18,-3.2795
2019-10-21,4.1589
2019-10-22,-2.3398
2019-10-23,-0.1302
2019-10-24,0.3129
2019-10-25,5.4848
2019-10-28,1.5525
2019-10-29,-4.8047
2019-10-30,-11.9551
2019-10-31,3.3295
2019-11-01,2.914
2019-11-04,1.0074
2019-11-05,1.4016
2019-11-06,-3.9341
2019-11-07,6.8622
2019-11-08,3.2626
2019-11-11,-3.4102
2019-11-12,-0.8956
2019-11-13,-4.1257
2019-11-14,-0.765
2019-11-15,2.3128
2019-11-18,0.6728
2019-11-19,2.085
2019-11-20,-1.3878
2019-11-21,-0.0531
2019-11-22,1.8862999999999999
2019-11-25,8.1095
2019-11-26,0.1206
2019-11-27,1.0118
2019-11-29,-0.1669
2019-12-02,-2.8189
2019-12-03,9.3904
2019-12-04,0.8315
2019-12-05,-2.9864
2019-12-06,2.7797
2019-12-09,-4.5373
2019-12-10,-2.2243
2019-12-11,-3.0891
2019-12-12,3.8053
2019-12-13,3.8562
2019-12-16,0.848
2019-12-17,-2.2955
2019-12-18,-4.2103
2019-12-19,1.4813
2019-12-20,-1.5793
2019-12-23,1.4830999999999999
2019-12-24,0.5989
2019-12-26,-1.4527
2019-12-27,-2.03
2019-12-30,0.1727
2019-12-31,0.8865
2020-01-02,-4.8328
2020-01-03,0.3334
2020-01-06,2.3517
2020-01-07,1.8731
2020-01-08,1.8632
2020-01-09,3.4898
2020-01-10,4.3721
2020-01-13,-2.0722
2020-01-14,6.5301
2020-01-15,1.6873
2020-01-16,3.1296
2020-01-17,-1.8534000000000002
2020-01-21,-4.005
2020-01-22,1.297
2020-01-23,-3.6705
2020-01-24,-2.5698
2020-01-27,-1.4097
2020-01-28,0.3921
2020-01-29,2.5728999999999997
2020-01-30,-0.6719
2020-01-31,-1.8489
2020-02-03,4.5026
2020-02-04,6.9026
2020-02-05,1.2852000000000001
2020-02-06,1.005
