ticker,AMRN US Equity
2000-06-29,-1.7856999999999998
2000-06-30,-5.4545
2000-07-05,-6.7308
2000-07-06,5.1546
2000-07-07,-1.9607999999999999
2000-07-11,0.0
2000-07-14,0.0
2000-07-18,0.0
2000-07-19,-2.0
2000-07-24,-3.0612
2000-07-25,-7.3684
2000-07-28,0.0
2000-08-01,0.0
2000-08-02,-1.1364
2000-08-03,-8.046
2000-08-04,17.5
2000-08-07,-7.4468
2000-08-08,-3.4483
2000-08-10,7.1429
2000-08-14,-2.2222
2000-08-15,-1.1364
2000-08-16,3.4483
2000-08-17,11.1111
2000-08-18,2.0
2000-08-21,-5.8824
2000-08-22,3.6458
2000-08-24,0.0
2000-08-25,8.5427
2000-08-28,0.0
2000-08-30,1.8519
2000-09-05,-8.1818
2000-09-07,-10.8911
2000-09-12,0.0
2000-09-13,-12.2222
2000-09-14,-3.7975
2000-09-15,6.5789
2000-09-18,-2.4691
2000-09-20,-1.2658
2000-09-22,2.5641
2000-09-26,5.0
2000-09-27,2.3810000000000002
2000-09-28,0.0
2000-09-29,2.3256
2000-10-02,-13.0682
2000-10-03,5.8824
2000-10-05,-15.4321
2000-10-06,17.5182
2000-10-09,0.6211
2000-10-10,0.0
2000-10-11,0.6173
2000-10-16,-11.0429
2000-10-17,7.5862
2000-10-18,-17.3077
2000-10-19,3.1008
2000-10-23,-3.7594
2000-10-24,-2.3438
2000-10-25,1.6
2000-10-27,0.0
2000-10-31,0.0
2000-11-01,-5.5118
2000-11-03,3.3333
2000-11-08,3.2258
2000-11-09,50.0
2000-11-10,8.3333
2000-11-13,-11.538499999999999
2000-11-14,8.6957
2000-11-15,-6.5
2000-11-16,-1.6042999999999998
2000-11-17,10.8696
2000-11-20,15.1961
2000-11-21,-14.8936
2000-11-22,8.0
2000-11-24,-9.2593
2000-11-27,14.2857
2000-11-28,-14.2857
2000-11-29,7.2917
2000-11-30,-6.7961
2000-12-01,-14.5833
2000-12-05,14.6341
2000-12-06,-2.1277
2000-12-07,-4.3478
2000-12-08,6.8182
2000-12-11,-8.5106
2000-12-13,9.3023
2000-12-15,-14.8936
2000-12-20,5.0
2000-12-21,-23.8095
2000-12-22,-4.6875
2000-12-26,-1.6393
2000-12-28,9.1667
2000-12-29,34.3511
2001-01-02,0.0
2001-01-03,9.0909
2001-01-04,0.0
2001-01-05,-14.5833
2001-01-08,-0.6098
2001-01-09,0.0
2001-01-10,-1.8405
2001-01-12,2.5
2001-01-16,0.0
2001-01-17,1.2195
2001-01-19,-3.6145
2001-01-22,8.75
2001-01-23,13.7931
2001-01-24,-7.0707
2001-01-25,0.0
2001-01-26,-3.8043
2001-01-29,5.6497
2001-01-30,11.2299
2001-01-31,0.0
2001-02-01,0.0
2001-02-02,-0.4808
2001-02-05,-2.4154999999999998
2001-02-06,0.9901
2001-02-07,-1.9607999999999999
2001-02-08,-2.0
2001-02-15,-2.0408
2001-02-16,0.0
2001-02-20,4.1667
2001-02-21,-3.0
2001-02-22,3.0928
2001-02-23,-1.0
2001-02-26,5.0505
2001-02-27,2.8846
2001-02-28,-2.8037
2001-03-01,-7.2115
2001-03-02,-0.5181
2001-03-05,2.0833
2001-03-06,-1.5306
2001-03-07,-12.9534
2001-03-08,14.2857
2001-03-09,-2.0833
2001-03-12,2.1277
2001-03-13,-2.0833
2001-03-14,-3.1915
2001-03-15,8.7912
2001-03-16,0.0
2001-03-19,0.5051
2001-03-20,0.5025
2001-03-21,9.0
2001-03-22,5.5046
2001-03-23,6.087
2001-03-26,1.6393
2001-03-27,2.8226
2001-03-28,-1.3725
2001-03-29,-1.3917
2001-03-30,-0.4032
2001-04-02,-2.834
2001-04-03,-13.3333
2001-04-04,1.9231
2001-04-05,5.6604
2001-04-06,0.8929
2001-04-09,-0.885
2001-04-10,6.4286
2001-04-11,-4.5638
2001-04-12,-0.1406
2001-04-16,-1.4085
2001-04-17,1.4285999999999999
2001-04-18,6.338
2001-04-19,11.9205
2001-04-20,9.2308
2001-04-23,-2.4919000000000002
2001-04-24,-5.5556
2001-04-25,2.3529
2001-04-26,0.5747
2001-04-27,0.5714
2001-04-30,-0.6818
2001-05-01,-0.9153
2001-05-02,2.6559
2001-05-03,-1.0124
2001-05-04,-0.5682
2001-05-07,-2.9714
2001-05-08,-1.0601
2001-05-09,-5.3571
2001-05-10,-2.5157
2001-05-11,-2.4516
2001-05-14,-0.7937
2001-05-15,8.6667
2001-05-16,-3.0675
2001-05-17,4.4304
2001-05-18,0.0
2001-05-21,0.0
2001-05-22,4.9697
2001-05-23,1.0393
2001-05-24,0.5714
2001-05-25,-0.5682
2001-05-29,-4.1143
2001-05-30,2.503
2001-05-31,-2.3256
2001-06-01,2.9762
2001-06-04,0.0
2001-06-05,4.6243
2001-06-06,1.768
2001-06-07,0.4343
2001-06-08,8.1081
2001-06-11,0.3
2001-06-12,3.8883
2001-06-13,-4.1267
2001-06-14,3.1031
2001-06-15,1.5534
2001-06-18,-1.5295999999999998
2001-06-19,-2.4272
2001-06-20,-0.995
2001-06-21,-0.5025
2001-06-22,0.5051
2001-06-25,-0.5025
2001-06-26,-3.0303
2001-06-27,1.6667
2001-06-28,2.459
2001-06-29,0.2
2001-07-02,-0.1996
2001-07-03,-0.2
2001-07-05,3.2064
2001-07-06,-0.8738
2001-07-09,0.3918
2001-07-10,4.9756
2001-07-11,10.1301
2001-07-12,-2.1097
2001-07-13,-0.8621
2001-07-16,0.3478
2001-07-17,9.792
2001-07-18,-7.6559
2001-07-19,2.5641
2001-07-20,0.0
2001-07-23,8.4167
2001-07-24,0.0769
2001-07-25,-0.1536
2001-07-26,-1.1538
2001-07-27,0.2335
2001-07-30,25.4658
2001-07-31,16.3366
2001-08-01,-4.2553
2001-08-02,-3.6111
2001-08-03,2.5937
2001-08-06,3.0899
2001-08-07,15.2044
2001-08-08,6.4333
2001-08-09,4.2222
2001-08-10,-4.8614
2001-08-13,-5.8718
2001-08-14,-9.5238
2001-08-15,1.6842000000000001
2001-08-16,-0.5694
2001-08-17,-1.3509
2001-08-20,-11.8757
2001-08-21,6.5868
2001-08-22,9.8315
2001-08-23,0.5115
2001-08-24,-1.5267
2001-08-27,-5.4264
2001-08-28,0.8197
2001-08-29,-4.878
2001-08-30,-2.5442
2001-08-31,-0.4297
2001-09-04,5.9894
2001-09-05,0.4986
2001-09-06,-3.5281000000000002
2001-09-07,1.1429
2001-09-10,3.0865
2001-09-17,-11.763
2001-09-18,0.6832
2001-09-19,-7.4645
2001-09-20,0.0
2001-09-21,-2.9333
2001-09-24,11.2637
2001-09-25,-1.6049
2001-09-26,0.6274
2001-09-27,8.4788
2001-09-28,17.8736
2001-10-01,3.8518
2001-10-02,16.338
2001-10-03,-0.565
2001-10-04,-1.6234
2001-10-05,-12.3247
2001-10-08,4.223
2001-10-09,3.7923
2001-10-10,3.9147
2001-10-11,-11.7204
2001-10-12,-9.1038
2001-10-15,11.6328
2001-10-16,-2.5701
2001-10-17,-2.8777
2001-10-18,-0.8395
2001-10-19,1.8426
2001-10-22,-1.7115
2001-10-23,-5.0249
2001-10-24,5.3935
2001-10-25,0.8965
2001-10-26,0.9852
2001-10-29,18.0488
2001-10-30,8.6364
2001-10-31,-9.5854
2001-11-01,5.5953
2001-11-02,-1.996
2001-11-05,7.8789
2001-11-06,3.0632
2001-11-07,-4.936
2001-11-08,-5.1154
2001-11-09,-2.0268
2001-11-12,3.434
2001-11-13,-0.8
2001-11-14,1.4113
2001-11-15,-1.5905
2001-11-16,7.6793
2001-11-19,4.9506
2001-11-20,-2.3954
2001-11-21,-0.5495
2001-11-23,2.2099
2001-11-26,0.7207
2001-11-27,-7.8712
2001-11-28,-4.6602
2001-11-29,2.444
2001-11-30,3.7284
2001-12-03,-2.2911
2001-12-04,-3.8839
2001-12-05,-19.5918
2001-12-06,7.3604
2001-12-07,0.4728
2001-12-10,-12.1882
2001-12-11,-5.9486
2001-12-12,-8.8319
2001-12-13,7.25
2001-12-14,0.2331
2001-12-17,0.2907
2001-12-18,-8.1159
2001-12-19,2.5237
2001-12-20,3.3785
2001-12-21,2.6847
2001-12-24,6.2609
2001-12-26,2.4004
2001-12-27,-4.6883
2001-12-28,1.7328000000000001
2001-12-31,-4.533
2002-01-02,-1.5827
2002-01-03,4.0936
2002-01-04,3.3146
2002-01-07,5.9815000000000005
2002-01-08,5.3361
2002-01-09,-2.4355
2002-01-10,-4.2436
2002-01-11,-0.9385
2002-01-14,1.8757000000000001
2002-01-15,-2.0994
2002-01-16,0.5277
2002-01-17,-2.9396
2002-01-18,-1.9388999999999998
2002-01-22,-2.6555999999999997
2002-01-23,18.9802
2002-01-24,-4.7619
2002-01-25,0.5
2002-01-28,-1.5423
2002-01-29,-5.2552
2002-01-30,5.0667
2002-01-31,3.0457
2002-02-01,1.4285999999999999
2002-02-04,-18.407
2002-02-05,-10.7143
2002-02-06,7.7333
2002-02-07,3.3416
2002-02-08,-5.6886
2002-02-11,-10.3492
2002-02-12,-13.7394
2002-02-13,5.5855
2002-02-14,-2.6462
2002-02-15,5.9105
2002-02-19,-7.1644
2002-02-20,5.199
2002-02-21,6.4865
2002-02-22,-1.3778000000000001
2002-02-25,-0.6618
2002-02-26,-0.5181
2002-02-27,2.6637
2002-02-28,-3.9716
2002-03-01,6.4151
2002-03-04,-5.9574
2002-03-05,1.0558
2002-03-06,14.7761
2002-03-07,4.3563
2002-03-08,0.0
2002-03-11,0.7477
2002-03-12,-2.1645
2002-03-13,-0.4287
2002-03-14,1.5732
2002-03-15,2.1875
2002-03-18,0.4281
2002-03-19,0.7917
2002-03-20,0.8459
2002-03-21,1.3182
2002-03-22,0.5322
2002-03-25,-5.0
2002-03-26,-7.3684
2002-03-27,-6.9519
2002-03-28,1.8678
2002-04-01,-3.5966
2002-04-02,-12.5823
2002-04-03,-9.0377
2002-04-04,10.3956
2002-04-05,7.5
2002-04-08,1.2403
2002-04-09,-0.4594
2002-04-10,-2.6923
2002-04-11,-1.2599
2002-04-12,4.0781
2002-04-15,-3.3077
2002-04-16,2.4677
2002-04-17,0.9302
2002-04-18,-0.6077
2002-04-19,0.9984
2002-04-22,-0.3831
2002-04-23,0.3846
2002-04-24,-1.4559
2002-04-25,1.0886
2002-04-26,-3.0
2002-04-29,-11.8953
2002-04-30,-0.9901
2002-05-01,-4.0
2002-05-02,-10.5114
2002-05-03,-4.7619
2002-05-06,3.8889
2002-05-07,-1.8182
2002-05-08,3.8125999999999998
2002-05-09,3.4627
2002-05-10,-4.0568
2002-05-13,5.074
2002-05-14,-3.5312
2002-05-15,-8.749600000000001
2002-05-16,0.6857
2002-05-17,1.0329
2002-05-20,-1.9885000000000002
2002-05-21,-1.8799000000000001
2002-05-22,-0.1168
2002-05-23,-0.2456
2002-05-24,-4.5609
2002-05-28,-2.9607
2002-05-29,-2.3927
2002-05-30,1.284
2002-05-31,1.5495
2002-06-03,0.7566
2002-06-04,-3.6295
2002-06-05,0.3896
2002-06-06,-0.3881
2002-06-07,10.2597
2002-06-10,1.7668
2002-06-11,-0.463
2002-06-12,-6.8605
2002-06-13,-3.7453
2002-06-14,0.034
2002-06-17,5.6709
2002-06-18,0.4908
2002-06-19,-5.9829
2002-06-20,1.2987
2002-06-21,-1.2821
2002-06-24,0.2597
2002-06-25,-0.6477
2002-06-26,-4.824
2002-06-27,6.4521
2002-06-28,5.5205
2002-07-01,4.2683
2002-07-02,-32.7485
2002-07-03,2.9565
2002-07-05,-0.5236
2002-07-08,-0.1528
2002-07-09,-1.3605
2002-07-10,0.0
2002-07-11,-5.1724
2002-07-12,-20.7273
2002-07-15,-19.2661
2002-07-16,-2.2727
2002-07-17,-4.0698
2002-07-18,4.8485
2002-07-19,-1.763
2002-07-22,-3.501
2002-07-23,-0.9146
2002-07-24,1.5385
2002-07-25,-8.1818
2002-07-26,-5.2805
2002-07-29,-3.8327999999999998
2002-07-30,6.1594
2002-07-31,-0.6826
2002-08-01,4.811
2002-08-02,4.8852
2002-08-05,-6.2207
2002-08-06,3.3333
2002-08-07,-3.2258
2002-08-08,-1.6667
2002-08-09,-5.0847
2002-08-12,-0.7143
2002-08-13,7.9137
2002-08-14,8.3667
2002-08-15,2.43
2002-08-16,13.2132
2002-08-19,46.1538
2002-08-20,-0.363
2002-08-21,4.7359
2002-08-22,4.3478
2002-08-23,-2.3333
2002-08-26,6.635
2002-08-27,-12.7834
2002-08-28,0.0
2002-08-29,0.9174
2002-08-30,0.9091
2002-09-03,-7.9279
2002-09-04,-2.3483
2002-09-05,-2.8056
2002-09-06,-5.1546
2002-09-09,1.087
2002-09-10,-1.2903
2002-09-11,-3.0501
2002-09-12,-7.8539
2002-09-13,1.6949
2002-09-16,-2.1373
2002-09-17,0.2236
2002-09-18,-2.2005
2002-09-19,-1.75
2002-09-20,-4.0712
2002-09-23,-3.9523
2002-09-24,-0.3038
2002-09-25,8.1717
2002-09-26,2.4328
2002-09-27,-0.975
2002-09-30,0.4797
2002-10-01,-0.7506
2002-10-02,-11.623
2002-10-03,-2.6067
2002-10-04,-1.5
2002-10-07,-7.4052
2002-10-08,-1.6446
2002-10-09,0.9836
2002-10-10,3.2143
2002-10-11,5.6936
2002-10-14,-4.7619
2002-10-15,-6.25
2002-10-16,5.0
2002-10-17,2.8571
2002-10-18,4.321
2002-10-21,2.071
2002-10-22,11.3043
2002-10-23,-4.9479
2002-10-24,-1.3699
2002-10-25,-1.3889
2002-10-28,-4.7887
2002-10-29,-6.213
2002-10-30,2.5237
2002-10-31,-4.6154
2002-11-01,1.6129
2002-11-04,1.5873
2002-11-05,-1.5625
2002-11-06,-2.2222
2002-11-07,0.3247
2002-11-08,-3.2362
2002-11-11,-3.3445
2002-11-13,2.0761
2002-11-14,-2.0339
2002-11-15,5.1557
2002-11-18,-3.2577
2002-11-19,0.6803
2002-11-20,-1.7166000000000001
2002-11-21,0.0279
2002-11-22,0.6186
2002-11-25,-1.2978
2002-11-26,3.8062
2002-11-27,19.6667
2002-11-29,-2.8134
2002-12-02,-14.0155
2002-12-03,1.0
2002-12-04,50.9901
2002-12-05,26.776
2002-12-06,-12.931000000000001
2002-12-09,7.3267
2002-12-10,-0.3875
2002-12-11,-20.9113
2002-12-12,-0.4684
2002-12-13,0.4706
2002-12-16,-3.9813
2002-12-17,-2.439
2002-12-18,3.975
2002-12-19,-3.823
2002-12-20,0.0
2002-12-23,2.525
2002-12-24,-1.9750999999999999
2002-12-26,0.0
2002-12-27,1.99
2002-12-30,-2.439
2002-12-31,-0.25
2003-01-02,-1.2530999999999999
2003-01-03,1.4975
2003-01-06,3.2758
2003-01-07,-2.4213
2003-01-08,-12.6303
2003-01-09,12.723700000000001
2003-01-10,-0.7307
2003-01-13,0.2538
2003-01-14,-0.1266
2003-01-15,0.1267
2003-01-16,3.038
2003-01-17,-0.9828
2003-01-21,-3.201
2003-01-22,-0.769
2003-01-23,-7.0008
2003-01-24,3.6111
2003-01-27,-1.3405
2003-01-28,7.0652
2003-01-29,0.5076
2003-01-30,-4.798
2003-01-31,-1.8568
2003-02-03,-14.8649
2003-02-04,4.7619
2003-02-05,0.0
2003-02-06,6.0606
2003-02-07,-4.2857
2003-02-10,-1.1642000000000001
2003-02-11,-6.0707
2003-02-12,1.254
2003-02-13,3.2074
2003-02-14,-4.6154
2003-02-18,11.9355
2003-02-19,-6.0519
2003-02-20,0.2761
2003-02-21,-3.0284
2003-02-24,-2.2082
2003-02-25,-6.4516
2003-02-26,10.3448
2003-02-27,-10.6563
2003-02-28,-0.6646
2003-03-03,-8.4507
2003-03-04,-3.8462
2003-03-05,8.4
2003-03-06,0.0
2003-03-07,-0.369
2003-03-10,-7.4074
2003-03-11,0.4
2003-03-12,1.992
2003-03-13,0.3516
2003-03-14,1.9851999999999999
2003-03-17,-0.7634
2003-03-18,-3.8462
2003-03-19,4.0
2003-03-20,1.5385
2003-03-21,-3.7879
2003-03-24,-1.1811
2003-03-25,-1.1952
2003-03-26,2.8226
2003-03-27,-3.5294
2003-03-28,3.6585
2003-03-31,0.0
2003-04-01,0.7843
2003-04-02,7.0039
2003-04-03,-3.6364
2003-04-04,20.7547
2003-04-07,-4.0938
2003-04-08,-5.8325
2003-04-09,2.4221
2003-04-10,-1.6892
2003-04-11,5.1546
2003-04-14,-2.9412000000000003
2003-04-15,0.3367
2003-04-16,2.0134
2003-04-17,-0.6579
2003-04-21,-3.6424
2003-04-22,0.3436
2003-04-23,1.0274
2003-04-24,-3.7288
2003-04-25,-2.1127
2003-04-28,1.4388
2003-04-29,-0.7092
2003-04-30,-0.7143
2003-05-01,0.7194
2003-05-02,-1.75
2003-05-05,2.8717
2003-05-06,6.0071
2003-05-07,10.6667
2003-05-08,6.0241
2003-05-09,-3.6932
2003-05-12,0.295
2003-05-13,-1.4706000000000001
2003-05-14,8.9552
2003-05-15,-7.6712
2003-05-16,-1.1869
2003-05-19,0.9009
2003-05-20,-0.8929
2003-05-21,32.4324
2003-05-22,9.0703
2003-05-23,-4.9896
2003-05-27,-8.0963
2003-05-28,0.2381
2003-05-29,-0.4751
2003-05-30,-1.6705999999999999
2003-06-02,2.4272
2003-06-03,-22.7488
2003-06-04,-6.4417
2003-06-05,1.9672
2003-06-06,0.9646
2003-06-09,-2.8662
2003-06-10,0.0
2003-06-11,-1.3115
2003-06-12,-2.6578
2003-06-13,3.0717
2003-06-16,-3.3113
2003-06-17,2.0548
2003-06-18,1.0067
2003-06-19,7.9402
2003-06-20,6.4943
2003-06-23,-4.3353
2003-06-24,-1.5106000000000002
2003-06-25,3.0675
2003-06-26,-2.0833
2003-06-27,-3.6778
2003-06-30,5.0805
2003-07-01,-2.1021
2003-07-02,-1.8405
2003-07-03,-0.625
2003-07-07,1.2579
2003-07-08,-0.9317
2003-07-09,0.0
2003-07-10,0.3135
2003-07-11,0.0
2003-07-14,0.9375
2003-07-15,0.0
2003-07-16,0.3406
2003-07-17,0.8948
2003-07-18,2.4465
2003-07-21,0.597
2003-07-22,-1.1869
2003-07-23,-0.9009
2003-07-24,-2.4242
2003-07-25,0.9317
2003-07-28,-1.2308
2003-07-29,-0.6231
2003-07-30,-0.627
2003-07-31,3.3123
2003-08-01,-0.7634
2003-08-04,-3.0769
2003-08-05,-0.9524
2003-08-06,0.9615
2003-08-07,0.6349
2003-08-08,-2.2082
2003-08-11,-11.2903
2003-08-12,-4.1818
2003-08-13,-2.8463000000000003
2003-08-14,-1.9531
2003-08-15,2.7888
2003-08-18,0.7752
2003-08-19,3.8462
2003-08-20,-15.1852
2003-08-21,1.31
2003-08-22,1.7241
2003-08-25,-3.3898
2003-08-26,-1.3158
2003-08-27,2.2222
2003-08-28,-2.1739
2003-08-29,6.2222
2003-09-02,2.4686
2003-09-03,-3.6341
2003-09-04,0.4237
2003-09-05,8.8608
2003-09-08,4.6512
2003-09-09,1.8519
2003-09-10,1.8182
2003-09-11,-1.7856999999999998
2003-09-12,-2.5455
2003-09-15,1.8657
2003-09-16,1.0989
2003-09-17,10.5072
2003-09-18,-6.2295
2003-09-19,-3.8462
2003-09-22,6.9455
2003-09-23,5.7123
2003-09-24,-1.8977
2003-09-25,-1.6393
2003-09-26,-4.3333
2003-09-29,-2.439
2003-09-30,-3.5714
2003-10-01,-0.3704
2003-10-02,2.2305
2003-10-03,2.9091
2003-10-06,-1.4487999999999999
2003-10-07,0.0359
2003-10-08,-2.509
2003-10-09,-3.3088
2003-10-10,0.0
2003-10-13,6.4639
2003-10-14,-0.3571
2003-10-15,-3.9427
2003-10-16,4.4776
2003-10-17,0.7143
2003-10-20,-0.7447
2003-10-21,-2.4294000000000002
2003-10-22,1.0985
2003-10-23,-0.3984
2003-10-24,1.4545
2003-10-27,0.7168
2003-10-28,-1.1032
2003-10-29,-1.0435
2003-10-30,0.0
2003-10-31,-1.4545
2003-11-03,2.952
2003-11-04,-3.5842
2003-11-05,-3.3457
2003-11-06,-1.9231
2003-11-07,-0.7843
2003-11-10,-6.3241
2003-11-11,-5.9072
2003-11-12,-1.2164
2003-11-13,1.6853
2003-11-14,9.419599999999999
2003-11-17,-0.0408
2003-11-18,-2.0408
2003-11-19,-5.4167
2003-11-20,5.2423
2003-11-21,-2.0511
2003-11-24,6.4103
2003-11-25,-4.0161
2003-11-26,0.4184
2003-11-28,0.0
2003-12-01,-0.4167
2003-12-02,-2.0921
2003-12-03,0.4274
2003-12-04,-17.8723
2003-12-05,-4.1451
2003-12-08,-3.7838000000000003
2003-12-09,-4.5506
2003-12-10,-8.7699
2003-12-11,-7.7419
2003-12-12,1.3986
2003-12-15,0.6897
2003-12-16,1.3699
2003-12-17,0.0
2003-12-18,4.0541
2003-12-19,-5.8442
2003-12-22,-3.4483
2003-12-23,-0.7143
2003-12-24,0.1439
2003-12-26,2.7298999999999998
2003-12-29,13.2867
2003-12-30,-3.7037
2003-12-31,-1.2821
2004-01-02,0.0
2004-01-05,0.6494
2004-01-06,-4.5161
2004-01-07,4.7297
2004-01-08,3.871
2004-01-09,0.6211
2004-01-12,4.321
2004-01-13,0.5917
2004-01-14,0.0
2004-01-15,-2.9412000000000003
2004-01-16,-2.4242
2004-01-20,3.1056
2004-01-21,-0.6024
2004-01-22,0.6061
2004-01-23,2.2289
2004-01-26,1.8857
2004-01-27,56.1596
2004-01-28,-15.1852
2004-01-29,8.2969
2004-01-30,41.129
2004-02-02,-32.8571
2004-02-03,-13.1915
2004-02-04,-10.2941
2004-02-05,-0.5464
2004-02-06,-1.0989
2004-02-09,-5.5556
2004-02-10,-1.7647
2004-02-11,8.3832
2004-02-12,4.9724
2004-02-13,-3.1579
2004-02-17,2.7174
2004-02-18,-2.1164
2004-02-19,-2.7027
2004-02-20,-3.3333
2004-02-23,-2.8736
2004-02-24,0.0
2004-02-25,-0.5917
2004-02-26,-3.5714
2004-02-27,8.642
2004-03-01,-3.4091
2004-03-02,-2.3529
2004-03-03,-6.6265
2004-03-04,-2.5806
2004-03-05,7.1523
2004-03-08,-1.7305000000000001
2004-03-09,0.6289
2004-03-10,-10.625
2004-03-11,-4.1958
2004-03-12,1.4599
2004-03-15,5.7554
2004-03-16,-1.3605
2004-03-17,-0.6897
2004-03-18,1.3889
2004-03-19,-5.4795
2004-03-22,4.3478
2004-03-23,-4.1667
2004-03-24,-2.1739
2004-03-25,9.6296
2004-03-26,0.6757
2004-03-29,-2.0134
2004-03-30,-4.1096
2004-03-31,3.5714
2004-04-01,-3.4483
2004-04-02,0.0
2004-04-05,0.0
2004-04-06,1.4285999999999999
2004-04-07,2.8169
2004-04-08,-7.5342
2004-04-12,0.0
2004-04-13,3.7037
2004-04-14,-5.7143
2004-04-15,0.7576
2004-04-16,0.0
2004-04-19,-0.7519
2004-04-20,-4.5455
2004-04-21,-4.7619
2004-04-22,-3.3333
2004-04-23,-0.8621
2004-04-26,1.7391
2004-04-27,5.1282
2004-04-28,1.7073
2004-04-29,-0.0799
2004-04-30,-7.2
2004-05-03,-3.4483
2004-05-04,4.4643
2004-05-05,-1.7094
2004-05-06,-4.3478
2004-05-07,-4.5455
2004-05-10,-6.0
2004-05-11,-9.8278
2004-05-12,25.8427
2004-05-13,-8.9286
2004-05-14,-0.9804
2004-05-17,10.8911
2004-05-18,-12.5
2004-05-19,-1.0204
2004-05-20,0.1031
2004-05-21,-7.312
2004-05-24,5.5556
2004-05-25,1.1579
2004-05-26,-1.1446
2004-05-27,4.2105
2004-05-28,2.0202
2004-06-01,-5.9406
2004-06-02,7.3684
2004-06-03,-6.8627
2004-06-04,6.3158
2004-06-07,0.0
2004-06-08,-0.9901
2004-06-09,-6.0
2004-06-10,5.3191
2004-06-14,-4.0404
2004-06-15,0.0
2004-06-16,-1.0526
2004-06-17,1.0638
2004-06-18,-1.0526
2004-06-21,0.0
2004-06-22,3.1915
2004-06-23,-7.2165
2004-06-24,0.0
2004-06-25,-1.1111
2004-06-28,1.1236
2004-06-29,-4.1667
2004-06-30,0.8696
2004-07-01,1.1494
2004-07-02,-3.4091
2004-07-06,0.0
2004-07-07,1.1764999999999999
2004-07-08,0.0
2004-07-09,-9.3023
2004-07-12,24.359
2004-07-13,-12.3711
2004-07-14,-2.2353
2004-07-15,1.083
2004-07-16,6.0714
2004-07-19,-4.6016
2004-07-20,-1.1764999999999999
2004-07-21,1.1905000000000001
2004-07-22,0.0
2004-07-23,2.3529
2004-07-26,-8.1609
2004-07-27,0.1252
2004-07-28,-2.5
2004-07-29,12.8205
2004-07-30,-2.2727
2004-08-02,-5.814
2004-08-03,-3.7037
2004-08-04,0.0
2004-08-05,0.0
2004-08-06,-3.8462
2004-08-09,0.0
2004-08-10,-2.6667
2004-08-11,1.3699
2004-08-12,-6.7568
2004-08-13,4.3478
2004-08-16,4.1667
2004-08-17,-9.2
2004-08-18,1.3216
2004-08-19,-1.4493
2004-08-20,17.647100000000002
2004-08-23,0.0
2004-08-24,2.5
2004-08-25,-8.5366
2004-08-26,-17.3333
2004-08-27,-3.2258
2004-08-30,0.0
2004-08-31,-3.3333
2004-09-01,-3.4483
2004-09-02,6.9643
2004-09-03,0.1669
2004-09-07,0.0
2004-09-08,0.0
2004-09-09,0.0
2004-09-10,-3.3333
2004-09-13,-6.8966
2004-09-14,-1.8519
2004-09-15,16.9811
2004-09-16,14.5161
2004-09-17,-1.4085
