ticker,AQUA US Equity
2018-03-28,-1.3127
2018-03-29,1.1401
2018-04-02,-1.9258
2018-04-03,1.1494
2018-04-04,3.2197
2018-04-05,1.9725000000000001
2018-04-06,-2.879
2018-04-09,-1.4822
2018-04-10,-0.7522
2018-04-11,2.7001
2018-04-12,1.3376000000000001
2018-04-13,-0.8648
2018-04-16,2.112
2018-04-17,0.5396
2018-04-18,1.7442
2018-04-19,-1.4945
2018-04-20,0.3124
2018-04-23,-1.0676
2018-04-24,-3.0576
2018-04-25,-1.5306
2018-04-26,-2.0725
2018-04-27,-1.6835
2018-04-30,-0.0489
2018-05-01,-1.3705
2018-05-02,-1.8362
2018-05-03,0.1517
2018-05-04,1.7163
2018-05-07,0.2978
2018-05-08,-8.4117
2018-05-09,5.3485
2018-05-10,0.0513
2018-05-11,-0.7176
2018-05-14,1.0325
2018-05-15,-1.4819
2018-05-16,0.0
2018-05-17,-1.6598000000000002
2018-05-18,-1.4241
2018-05-21,1.1236
2018-05-22,2.5397
2018-05-23,-0.7224
2018-05-24,0.8316
2018-05-25,-0.2062
2018-05-29,-0.155
2018-05-30,1.6037
2018-05-31,-1.7821
2018-06-01,-1.7626
2018-06-04,-1.7414
2018-06-05,4.4039
2018-06-06,0.1543
2018-06-07,1.2327
2018-06-08,1.2177
2018-06-11,3.4586
2018-06-12,-0.0484
2018-06-13,-0.6302
2018-06-14,-1.561
2018-06-15,2.2298999999999998
2018-06-18,-0.2908
2018-06-19,-0.2431
2018-06-20,0.0
2018-06-21,0.0975
2018-06-22,-0.1947
2018-06-25,0.3902
2018-06-26,-0.2915
2018-06-27,0.3899
2018-06-28,0.3398
2018-06-29,-0.8224
2018-07-02,-4.2927
2018-07-03,0.4587
2018-07-05,2.689
2018-07-06,0.3953
2018-07-09,1.7224
2018-07-10,-0.5322
2018-07-11,-0.3405
2018-07-12,1.0737
2018-07-13,0.0
2018-07-16,0.3863
2018-07-17,-0.3367
2018-07-18,0.4826
2018-07-19,1.8732
2018-07-20,0.1414
2018-07-23,-0.4237
2018-07-24,2.1749
2018-07-25,-1.1569
2018-07-26,-0.0468
2018-07-27,-1.8735
2018-07-30,0.0
2018-07-31,1.8616000000000001
2018-08-01,-0.1406
2018-08-02,1.4546999999999999
2018-08-03,0.6475
2018-08-06,2.114
2018-08-07,-8.7759
2018-08-08,-4.5881
2018-08-09,-8.9452
2018-08-10,4.0318
2018-08-13,1.2555
2018-08-14,1.2938
2018-08-15,-0.9047
2018-08-16,1.0741
2018-08-17,-0.5313
2018-08-20,1.9765000000000001
2018-08-21,0.6286
2018-08-22,-0.1041
2018-08-23,-0.4169
2018-08-24,0.8896
2018-08-27,-0.9336
2018-08-28,1.5707
2018-08-29,0.8763
2018-08-30,0.4599
2018-08-31,-1.4242
2018-09-04,-0.6192
2018-09-05,0.9865
2018-09-06,0.8226
2018-09-07,-2.8557
2018-09-10,-0.6824
2018-09-11,-1.7970000000000002
2018-09-12,-1.0226
2018-09-13,-2.2295
2018-09-14,-0.723
2018-09-17,-0.112
2018-09-18,1.0095
2018-09-19,2.332
2018-09-20,-0.1085
2018-09-21,-2.4986
2018-09-24,-0.0557
2018-09-25,1.5608
2018-09-26,-2.5796
2018-09-27,-0.338
2018-09-28,0.5088
2018-10-01,-0.1687
2018-10-02,1.6338
2018-10-03,-1.0532
2018-10-04,-2.521
2018-10-05,1.1494
2018-10-08,0.625
2018-10-09,-0.7905
2018-10-10,-6.4314
2018-10-11,-2.6764
2018-10-12,-2.6875
2018-10-15,-2.1195
2018-10-16,1.706
2018-10-17,-2.3226
2018-10-18,-2.1136
2018-10-19,0.0675
2018-10-22,0.0
2018-10-23,-4.4504
2018-10-24,-3.8814
2018-10-25,1.4684
2018-10-26,-2.3155
2018-10-29,2.2222
2018-10-30,-34.6377
2018-10-31,6.4302
2018-11-01,0.8333
2018-11-02,2.9959
2018-11-05,2.3069
2018-11-06,-3.1373
2018-11-07,5.668
2018-11-08,-3.2567
2018-11-09,-4.1584
2018-11-12,-3.4091
2018-11-13,0.7487
2018-11-14,-0.8493
2018-11-15,-2.7837
2018-11-16,-4.9559
2018-11-19,-0.8111
2018-11-20,-1.8692
2018-11-21,-0.119
2018-11-23,0.1192
2018-11-26,1.6667
2018-11-27,-4.918
2018-11-28,6.8966
2018-11-29,-1.1521
2018-11-30,6.5268
2018-12-03,3.0635
2018-12-04,2.8662
2018-12-06,-3.3024
2018-12-07,6.2967
2018-12-10,2.2088
2018-12-11,0.4912
2018-12-12,0.782
2018-12-13,-2.7157999999999998
2018-12-14,-2.5922
2018-12-17,-0.2047
2018-12-18,-3.6923
2018-12-19,-0.5325
2018-12-20,-0.7495
2018-12-21,-1.2945
2018-12-24,0.4372
2018-12-26,4.3526
2018-12-27,0.4171
2018-12-28,3.3229
2018-12-31,-3.5176
2019-01-02,3.125
2019-01-03,-1.8182
2019-01-04,0.5144
2019-01-07,-0.3071
2019-01-08,-0.5133
2019-01-09,2.58
2019-01-10,0.4024
2019-01-11,-0.3006
2019-01-14,-1.7085
2019-01-15,-1.227
2019-01-16,0.4141
2019-01-17,0.6186
2019-01-18,7.1721
2019-01-22,-4.0153
2019-01-23,1.0956
2019-01-24,1.1823
2019-01-25,0.2921
2019-01-28,0.0971
2019-01-29,-0.679
2019-01-30,4.5898
2019-01-31,0.9337
2019-02-01,1.2026
2019-02-04,1.9196
2019-02-05,8.8789
2019-02-06,-1.0708
2019-02-07,2.1649
2019-02-08,-0.978
2019-02-11,0.0
2019-02-12,0.6584
2019-02-13,3.5159000000000002
2019-02-14,0.079
2019-02-15,1.8153000000000001
2019-02-19,1.3178
2019-02-20,-0.2295
2019-02-21,-1.0735999999999999
2019-02-22,3.7984
2019-02-25,0.3734
2019-02-26,0.2976
2019-02-27,-0.5193
2019-02-28,1.2677
2019-03-01,2.43
2019-03-04,-0.0719
2019-03-05,-1.4388
2019-03-06,-2.5547
2019-03-07,0.0749
2019-03-08,-1.1976
2019-03-11,1.2879
2019-03-12,-2.3186
2019-03-13,-0.2297
2019-03-14,0.8442
2019-03-15,2.0548
2019-03-18,2.088
2019-03-19,-0.1461
2019-03-20,-0.6584
2019-03-21,-1.9882
2019-03-22,-4.5079
2019-03-25,-3.3045
2019-03-26,-1.0578
2019-03-27,-1.3158
2019-03-28,3.5833
2019-03-29,1.2068
2019-04-01,3.1797
2019-04-02,-1.0015
2019-04-03,1.0895
2019-04-04,1.4627
2019-04-05,2.2003
2019-04-08,0.4454
2019-04-09,-5.6171
2019-04-10,1.2529
2019-04-11,1.7788
2019-04-12,4.4833
2019-04-15,-1.5272999999999999
2019-04-16,1.6987
2019-04-17,-1.7429000000000001
2019-04-18,0.7391
2019-04-22,2.2744
2019-04-23,-1.5065
2019-04-24,-1.0925
2019-04-25,-3.9028
2019-04-26,4.2146
2019-04-29,0.5147
2019-04-30,-0.3658
2019-05-01,0.0
2019-05-02,-1.0279
2019-05-03,4.1543
2019-05-06,-2.0655
2019-05-07,-1.5272999999999999
2019-05-08,-0.2954
2019-05-09,-1.1852
2019-05-10,-4.4978
2019-05-13,-5.8085
2019-05-14,-0.0833
2019-05-15,1.9183
2019-05-16,2.1277
2019-05-17,-1.9231
2019-05-20,-0.4902
2019-05-21,1.9704000000000002
2019-05-22,-1.8519
2019-05-23,-1.0664
2019-05-24,0.6633
2019-05-28,1.4827
2019-05-29,-3.8961
2019-05-30,0.4223
2019-05-31,-1.0093
2019-06-03,-0.2549
2019-06-04,6.4736
2019-06-05,1.6800000000000002
2019-06-06,-0.3147
2019-06-07,1.4996
2019-06-10,2.6439
2019-06-11,-2.8788
2019-06-12,-0.858
2019-06-13,2.3603
2019-06-14,-1.3067
2019-06-17,-1.1682
2019-06-18,5.2009
2019-06-19,-0.9738
2019-06-20,-0.5295
2019-06-21,-0.5323
2019-06-24,-0.3823
2019-06-25,-1.3047
2019-06-26,2.4883
2019-06-27,4.7041
2019-06-28,3.1884
2019-07-01,-0.2107
2019-07-02,-0.563
2019-07-03,1.2031
2019-07-05,0.0
2019-07-08,-2.6573
2019-07-09,-1.4368
2019-07-10,-0.1458
2019-07-11,0.438
2019-07-12,3.125
2019-07-15,-1.4094
2019-07-16,1.8585
2019-07-17,-1.4737
2019-07-18,-2.4217
2019-07-19,-0.438
2019-07-22,0.5865
2019-07-23,2.2595
2019-07-24,3.1361
2019-07-25,-2.4188
2019-07-26,-0.2833
2019-07-29,-0.071
2019-07-30,0.995
2019-07-31,0.0704
2019-08-01,-4.1491
2019-08-02,-2.3478
2019-08-05,-3.0804
2019-08-06,5.0388
2019-08-07,10.2583
2019-08-08,3.012
2019-08-09,-0.8447
2019-08-12,-3.211
2019-08-13,2.9112999999999998
2019-08-14,-6.1184
2019-08-15,1.5417
2019-08-16,3.6577
2019-08-19,4.1278
2019-08-20,-0.2558
2019-08-21,-2.5641
2019-08-22,-0.7237
2019-08-23,-3.3797
2019-08-26,-0.0686
2019-08-27,0.3432
2019-08-28,0.5472
2019-08-29,3.1973
2019-08-30,1.9117
2019-09-03,-0.194
2019-09-04,1.1017
2019-09-05,3.4615
2019-09-06,-2.4164
2019-09-09,0.0
2019-09-10,2.2222
2019-09-11,3.9130000000000003
2019-09-12,0.5977
2019-09-13,0.1783
2019-09-16,0.5931
2019-09-17,0.4127
2019-09-18,-0.5872
2019-09-19,-1.2404
2019-09-20,-1.0766
2019-09-23,0.2418
2019-09-24,-2.7141
2019-09-25,3.7198
2019-09-26,0.4184
2019-09-27,0.119
2019-09-30,1.1891
2019-10-01,-4.9354
2019-10-02,0.2472
2019-10-03,-0.185
2019-10-04,-1.3589
2019-10-07,-1.4402
2019-10-08,-2.1601
2019-10-09,0.9091
2019-10-10,1.4157
2019-10-11,2.7919
2019-10-14,1.358
2019-10-15,2.8624
2019-10-16,0.2368
2019-10-17,2.1855
2019-10-18,-2.1965
2019-10-21,-1.0047
2019-10-22,0.2388
2019-10-23,0.8934
2019-10-24,-1.771
2019-10-25,3.125
2019-10-28,1.4569
2019-10-29,0.4021
2019-10-30,0.2288
2019-10-31,-0.8562
2019-11-01,1.8423
2019-11-04,-1.5263
2019-11-05,0.0574
2019-11-06,0.1721
2019-11-07,2.6919
2019-11-08,-2.7328
2019-11-11,-1.6627999999999998
2019-11-12,1.1078999999999999
2019-11-13,-0.519
2019-11-14,3.1884
2019-11-15,1.0112
2019-11-18,-1.2792
2019-11-19,3.2676
2019-11-20,-3.437
2019-11-21,-2.8249
2019-11-22,7.5
2019-11-25,4.1644
2019-11-26,-1.1942
2019-11-27,0.3678
2019-11-29,-0.8377
2019-12-02,2.8510999999999997
2019-12-03,-0.8727
2019-12-04,-0.8804
2019-12-05,-0.3657
2019-12-06,-2.5695
2019-12-09,1.2917
2019-12-10,3.5069
2019-12-11,0.1027
2019-12-12,3.1282
2019-12-13,-2.8344
2019-12-16,0.87
2019-12-17,0.2029
2019-12-18,0.4051
2019-12-19,-0.8573
2019-12-20,1.0173
2019-12-23,-0.9063
2019-12-24,0.6606
2019-12-26,-4.4927
2019-12-27,-0.3171
2019-12-30,1.3786
2019-12-31,-0.8891
2020-01-02,-0.2111
2020-01-03,1.0048
2020-01-06,-3.2984
2020-01-07,-0.1083
2020-01-08,0.0
2020-01-09,0.5962
2020-01-10,-0.2155
2020-01-13,1.6199
2020-01-14,0.0
2020-01-15,2.1254
2020-01-16,1.3528
2020-01-17,0.0
2020-01-21,0.0513
2020-01-22,-0.7696
2020-01-23,0.6205
2020-01-24,-0.2055
2020-01-27,-0.6694
2020-01-28,2.1255
2020-01-29,2.9949
2020-01-30,0.0
2020-01-31,-1.5771
2020-02-03,2.8543
2020-02-04,16.8939
2020-02-05,1.1662
2020-02-06,0.4529
2020-02-07,-0.8607
2020-02-10,-0.3307
2020-02-11,-1.9079000000000002
2020-02-12,-0.5074
2020-02-13,-0.2125
2020-02-14,0.6388
2020-02-18,0.127
2020-02-19,2.3669000000000002
2020-02-20,3.7572
2020-02-21,-1.7907
2020-02-24,-3.5251
2020-02-25,-4.4099
2020-02-26,-1.8014000000000001
2020-02-27,-4.9216999999999995
2020-02-28,-1.3176
2020-03-02,4.4826
2020-03-03,-3.1949
2020-03-04,6.2235
2020-03-05,-9.7204
2020-03-06,-5.1131
2020-03-09,-14.9223
2020-03-10,10.1705
2020-03-11,-1.0503
2020-03-12,-13.4078
2020-03-13,2.5161
2020-03-16,-19.0057
2020-03-17,6.216
2020-03-18,-28.8954
2020-03-19,-4.1152
2020-03-20,-11.9099
2020-03-23,1.3397999999999999
2020-03-24,18.75
2020-03-25,17.8138
2020-03-26,10.395199999999999
2020-03-27,-12.3735
2020-03-30,-3.9076
2020-03-31,3.6044
2020-04-01,-4.0143
2020-04-02,2.7881
2020-04-03,-3.5262000000000002
2020-04-06,14.1518
2020-04-07,8.2102
2020-04-08,15.7815
2020-04-09,-5.1114
2020-04-13,-6.837
2020-04-14,6.5234
2020-04-15,-4.6625
2020-04-16,-0.6569
2020-04-17,11.1683
2020-04-20,-0.5288
2020-04-21,-1.9268999999999998
2020-04-22,3.0488
2020-04-23,-0.1315
2020-04-24,1.8433000000000002
2020-04-27,3.2967
2020-04-28,4.1927
2020-04-29,-0.3604
2020-04-30,-3.255
2020-05-01,-4.1745
2020-05-04,2.2757
2020-05-05,-0.6357
2020-05-06,-0.4479
2020-05-07,0.3856
2020-05-08,5.8259
2020-05-11,-1.8754
2020-05-12,-6.7818000000000005
2020-05-13,2.2487
2020-05-14,3.2342
2020-05-15,1.1278
2020-05-18,13.7546
2020-05-19,-4.1394
2020-05-20,2.5568
2020-05-21,1.4958
2020-05-22,-2.2926
2020-05-26,3.6872
2020-05-27,2.9634
2020-05-28,-0.7849
2020-05-29,-0.7911
2020-06-01,0.8506
2020-06-02,1.2124
2020-06-03,2.1875
2020-06-04,-0.6626
2020-06-05,2.668
2020-06-08,-0.1999
2020-06-09,-3.6555
2020-06-10,-3.4304
2020-06-11,-9.2573
2020-06-12,5.5753
2020-06-15,1.0674
2020-06-16,3.0017
2020-06-17,-1.673
2020-06-18,-0.933
2020-06-19,1.3296000000000001
2020-06-22,-0.6014
2020-06-23,-1.2651
2020-06-24,-4.6797
2020-06-25,2.6885
2020-06-26,-5.0655
2020-06-29,6.4149
2020-06-30,4.7887
2020-07-01,-2.9032
2020-07-02,0.7752
2020-07-06,0.4945
2020-07-07,-2.351
2020-07-08,-0.28
2020-07-09,-2.4705
2020-07-10,3.9148
2020-07-13,0.3878
2020-07-14,5.7395
2020-07-15,7.0459
2020-07-16,-0.5363
2020-07-17,-2.0098
2020-07-20,-2.051
2020-07-21,0.8172
2020-07-22,0.4053
2020-07-23,-0.6054
2020-07-24,-1.8274
2020-07-27,1.6545999999999998
2020-07-28,-1.9837
2020-07-29,0.5189
2020-07-30,0.826
2020-07-31,-1.5361
