ticker,SUUB US Equity
2006-10-23,2.5
2006-10-24,-2.439
2006-10-25,-7.5
2006-10-26,8.1081
2006-10-27,0.0
2006-10-30,5.0
2006-10-31,-11.9048
2006-11-01,8.1081
2006-11-02,0.0
2006-11-03,-5.0
2006-11-07,-5.2632
2006-11-09,2.7778
2006-11-13,-5.4054
2006-11-15,-8.5714
2006-11-17,12.5
2006-11-20,-2.7778
2006-11-21,-8.5714
2006-11-22,-6.25
2006-11-24,-6.6667
2006-11-27,0.0
2006-11-29,-7.1429
2006-11-30,0.0
2006-12-01,3.8462
2006-12-05,-3.7037
2006-12-07,-15.3846
2006-12-08,-9.0909
2006-12-11,-5.0
2006-12-12,0.0
2006-12-13,-5.2632
2006-12-14,-11.1111
2006-12-15,-6.25
2006-12-18,0.0
2006-12-19,6.6667
2006-12-20,-18.75
2006-12-21,-38.4615
2006-12-22,-25.0
2006-12-26,-16.6667
2006-12-27,30.0
2006-12-28,69.2308
2006-12-29,29.0909
2007-01-03,-1.4085
2007-01-04,0.0
2007-01-09,1.4285999999999999
2007-01-12,-29.5775
2007-01-16,0.0
2007-01-17,0.0
2007-01-18,0.0
2007-01-19,35.0
2007-01-22,-25.9259
2007-01-23,0.0
2007-01-25,1.0
2007-01-26,-0.9901
2007-01-30,-20.0
2007-01-31,12.5
2007-02-05,0.0
2007-02-08,0.0
2007-02-09,-11.1111
2007-02-13,12.5
2007-02-14,-11.1111
2007-02-16,0.0
2007-02-20,18.75
2007-02-23,-5.2632
2007-02-26,0.0
2007-02-27,-5.5556
2007-03-01,5.8824
2007-03-05,0.0
2007-03-07,0.0
2007-03-09,0.0
2007-03-12,0.0
2007-03-13,-11.1111
2007-03-16,6.25
2007-03-21,-16.4706
2007-03-22,0.0
2007-03-23,4.2254
2007-04-02,1.3514
2007-04-03,-6.6667
2007-04-04,0.0
2007-04-05,0.0
2007-04-10,-7.1429
2007-04-17,0.0
2007-04-19,23.0769
2007-04-30,-12.5
2007-05-04,21.4286
2007-05-08,0.0
2007-05-09,-5.8824
2007-05-10,18.75
2007-05-11,-5.2632
2007-05-14,0.0
2007-05-15,5.5556
2007-05-16,5.2632
2007-05-18,30.0
2007-05-21,0.0
2007-05-22,23.0769
2007-05-23,-31.25
2007-05-24,-18.1818
2007-05-25,33.3333
2007-05-29,0.0
2007-05-30,-25.0
2007-06-07,0.0
2007-06-08,-16.6667
2007-06-11,6.6667
2007-06-12,-6.25
2007-06-13,-6.6667
2007-06-14,-21.4286
2007-06-15,0.0
2007-06-18,-9.0909
2007-06-19,0.0
2007-06-20,50.0
2007-06-21,-6.6667
2007-06-22,-15.0
2007-06-28,0.8403
2007-06-29,0.0
2007-07-02,0.0
2007-07-03,8.3333
2007-07-05,0.0
2007-07-10,7.6923
2007-07-11,-28.5714
2007-07-13,20.0
2007-07-17,0.0
2007-07-18,-16.6667
2007-07-19,20.0
2007-07-20,-66.6667
2007-07-23,35.0
2007-07-24,-16.6667
2007-07-25,-11.1111
2007-07-26,25.0
2007-07-27,20.0
2007-07-31,-8.3333
2007-08-01,9.0909
2007-08-03,0.0
2007-08-06,0.0
2007-08-07,-25.0
2007-08-08,11.1111
2007-08-10,-10.0
2007-08-13,-11.1111
2007-08-14,0.0
2007-08-15,-25.0
2007-08-16,0.0
2007-08-17,33.3333
2007-08-20,0.0
2007-08-28,0.0
2007-08-29,-50.0
2007-09-04,50.0
2007-09-05,-33.3333
2007-09-07,50.0
2007-09-11,-33.3333
2007-09-17,0.0
2007-09-18,0.0
2007-09-19,-30.0
2007-09-20,0.0
2007-09-25,-28.5714
2007-09-26,20.0
2007-10-01,0.0
2007-10-02,-16.6667
2007-10-03,0.0
2007-10-04,20.0
2007-10-09,-16.6667
2007-10-15,20.0
2007-10-17,-16.6667
2007-10-23,20.0
2007-10-29,-16.6667
2007-11-01,20.0
2007-11-09,-16.6667
2007-11-12,20.0
2007-11-14,-16.6667
2007-11-16,0.0
2007-11-21,0.0
2007-11-26,-20.0
2007-11-27,0.0
2007-11-28,-25.0
2007-11-29,-66.6667
2007-11-30,12.5
2007-12-03,0.0
2007-12-04,0.0
2007-12-06,166.6667
2007-12-07,0.0
2007-12-10,-33.3333
2007-12-19,0.0
2007-12-20,0.0
2007-12-24,400.0
2007-12-26,-80.0
2007-12-27,0.0
2007-12-31,25.0
2008-01-18,-47.5
2008-01-30,280.9524
2008-01-31,0.0
2008-02-04,-83.75
2008-02-06,-38.4615
2008-02-14,100.0
2008-03-05,-50.0
2008-03-07,0.0
2008-03-11,-62.5
2008-03-17,0.0
2008-03-24,366.6667
2008-03-31,128.5714
2008-04-01,-50.0
2008-04-22,-18.75
2008-04-29,-38.4615
2008-05-30,-75.0
2008-06-24,50.0
2008-06-26,0.0
2008-08-01,66.6667
2008-09-09,0.0
2008-09-18,1500.0
2008-09-19,-93.75
2008-09-25,0.0
2008-09-29,0.0
2008-10-02,0.0
2008-10-03,0.0
2008-10-10,0.0
2008-10-31,0.0
2008-11-26,0.0
2008-12-01,0.0
2008-12-18,0.0
2009-01-29,0.0
2009-03-25,0.0
2009-04-02,0.0
2009-04-28,0.0
2009-05-01,0.0
2009-05-06,0.0
2009-06-01,0.0
2009-06-22,0.0
2009-07-21,0.0
2009-09-18,220.0
2009-10-08,0.0
2009-10-13,-18.75
2009-10-28,23.0769
2009-11-20,0.0
2009-11-23,-68.75
2009-11-30,220.0
2009-12-03,37.5
2009-12-16,-63.6364
2009-12-22,0.0
2009-12-30,0.0
2009-12-31,175.0
2010-01-06,-27.2727
2010-01-07,0.0
2010-01-21,-81.25
2010-02-10,0.0
2010-05-13,66.6667
2010-05-28,540.0
2010-06-25,-81.25
2010-07-06,-16.6667
2010-07-07,0.0
2010-07-30,0.0
2010-08-16,0.0
2010-08-17,20.0
2010-08-27,-16.6667
2010-09-07,0.0
2010-09-09,0.0
2010-09-30,0.0
2010-12-22,0.0
2010-12-27,20.0
2010-12-30,33.3333
2011-01-10,0.0
2011-02-16,0.0
2011-03-14,0.0
2011-04-07,0.0
2011-04-08,0.0
2011-04-12,-37.5
2011-04-14,20.0
2011-05-04,33.3333
2011-05-25,-62.5
2011-05-26,766.6667
2011-05-27,-38.4615
2011-05-31,-18.75
2011-06-01,0.0
2011-06-03,0.0
2011-06-06,-15.3846
2011-06-10,0.0
2011-07-05,0.0
2011-07-20,0.0
2011-08-05,190.9091
2011-08-08,-50.0
2011-08-09,100.0
2011-08-11,-56.25
2011-08-12,0.0
2011-08-16,0.0
2011-08-24,-7.1429
2011-09-07,0.0
2011-09-13,0.0
2011-10-13,23.0769
2011-10-19,0.0
2011-10-26,0.0
2011-11-02,-31.25
2011-11-07,45.4545
2011-11-10,0.0
2011-11-29,0.0
2011-12-15,-31.25
2011-12-19,0.0
2012-02-16,0.0
2012-03-15,0.0
2012-06-11,0.0
2012-06-20,-27.2727
2012-06-22,0.0
2012-06-29,-75.0
2012-08-28,50.0
2012-10-09,-33.3333
2012-12-24,450.0
2012-12-28,-81.8182
2013-01-03,50.0
2013-01-17,0.0
2013-04-24,0.0
2013-05-10,0.0
2013-06-05,2033.3333
2013-06-06,-45.3125
2013-06-07,-2.8571
2013-06-10,291.1765
2013-06-11,-39.8496
2013-06-12,-42.5
2013-06-13,-26.087
2013-06-17,-14.7059
2013-06-18,-37.931
2013-06-19,94.4444
2013-06-24,14.2857
2013-06-25,-52.5
2013-06-28,0.0
2013-07-09,0.0
2013-08-19,0.0
2013-08-27,26.3158
2013-09-05,-20.8333
2013-09-11,0.0
2013-09-19,52.6316
2013-10-08,-44.8276
2013-10-10,0.0
2013-10-24,0.0
2013-11-08,0.0
2013-12-02,0.0
2013-12-10,0.0
2013-12-11,-18.75
2013-12-13,0.0
2013-12-18,-15.3846
2013-12-27,0.0
2014-01-09,118.1818
2014-01-15,-8.3333
2014-02-12,0.0
2014-02-14,-40.9091
2014-02-21,0.0
2014-03-17,0.0
2014-04-02,0.0
2014-04-23,46.1538
2014-04-30,0.0
2014-05-01,-15.7895
2014-09-17,0.0
2014-10-23,0.0
2014-11-05,0.0
2014-11-19,0.0
2014-12-02,0.0
2014-12-03,68.75
2014-12-29,-29.6296
2015-01-06,0.0
2015-01-09,0.0
2015-02-04,0.0
2015-02-23,0.0
2015-03-25,0.0
2015-03-31,0.0
2015-04-20,0.0
2015-04-23,0.0
2015-05-04,-57.8947
2015-05-06,100.0
2015-05-29,-12.5
2015-07-23,0.0
2015-09-09,0.0
2015-12-28,0.0
2016-01-11,0.0
2016-02-03,-42.8571
2016-03-18,100.0
2016-04-15,25.0
2016-05-31,-20.0
2016-06-02,0.0
2016-06-07,0.0
2016-07-19,0.0
2016-08-09,0.0
2016-08-18,0.0
2016-11-11,0.0
2016-11-15,0.0
2016-12-30,-37.5
2017-01-10,50.0
2017-05-05,-33.3333
2017-08-08,-4.0
2017-12-15,0.0
2017-12-29,0.0
2018-02-14,0.0
2018-03-22,566.6667
2018-03-26,-85.0
2018-04-16,66.6667
2018-04-20,100.0
2018-05-11,0.0
2018-05-16,0.0
2018-07-03,-50.0
2018-09-05,0.0
2018-09-06,0.0
2018-09-25,0.0
2019-01-03,-40.0
2019-01-17,83.3333
2019-02-01,35.4545
2019-02-07,-39.5973
2019-02-13,0.0
2019-02-14,0.0
2019-02-25,0.0
2019-04-26,0.0
2019-05-14,-11.1111
2019-05-22,0.0
2019-06-24,25.0
2019-10-28,80.0
2019-10-29,33.3333
2019-10-30,-8.3333
2019-10-31,40.9091
2019-11-04,-3.2258
2019-11-05,-13.3333
2019-11-06,7.6923
2019-11-07,25.0
2019-11-11,-40.0
2019-11-13,-38.0952
2019-11-18,15.3846
2019-11-19,153.3333
2019-11-20,-47.3684
2019-11-22,0.0
2019-12-30,-25.0
2020-01-13,0.0
2020-01-16,0.0
2020-01-29,0.0
2020-02-07,0.0
2020-02-27,0.0
