ticker,TTNUF US Equity
2006-12-06,-2.0833
2006-12-07,2.1277
2006-12-08,4.1927
2006-12-11,-4.024
2006-12-12,0.0
2006-12-13,-6.25
2006-12-14,13.3333
2006-12-15,-3.9215999999999998
2006-12-18,2.0408
2006-12-19,-2.0
2006-12-20,4.0816
2006-12-21,0.0
2006-12-22,-1.9607999999999999
2006-12-26,-2.0
2006-12-27,2.0408
2006-12-28,-6.0
2006-12-29,6.383
2007-01-03,-2.0
2007-01-04,-3.0612
2007-01-05,-2.1053
2007-01-08,3.2258
2007-01-09,-6.25
2007-01-10,2.2222
2007-01-11,-6.5217
2007-01-12,0.0
2007-01-16,0.0
2007-01-17,4.6512
2007-01-18,-13.3333
2007-01-19,15.3846
2007-01-22,-13.3333
2007-01-23,0.0
2007-01-24,7.6923
2007-01-25,9.5238
2007-01-26,-3.288
2007-01-29,-12.3349
2007-01-30,14.1026
2007-01-31,3.3708
2007-02-01,-2.1739
2007-02-02,11.1111
2007-02-05,0.0
2007-02-06,-2.0
2007-02-07,-6.1224
2007-02-08,-8.6957
2007-02-09,11.9048
2007-02-12,-7.4468
2007-02-13,1.1494
2007-02-14,2.2727
2007-02-15,-6.6667
2007-02-16,2.3810000000000002
2007-02-20,-6.9767
2007-02-21,5.0
2007-02-22,-4.7619
2007-02-23,2.5
2007-02-26,4.878
2007-02-27,-4.6512
2007-02-28,2.439
2007-03-01,2.3810000000000002
2007-03-02,0.0
2007-03-05,-11.6279
2007-03-06,2.6316
2007-03-07,-2.5641
2007-03-08,13.1579
2007-03-09,-6.9767
2007-03-12,2.5
2007-03-13,-2.439
2007-03-14,0.0
2007-03-15,0.0
2007-03-16,0.0
2007-03-19,0.0
2007-03-20,-2.5
2007-03-21,-2.5641
2007-03-22,0.0
2007-03-23,5.2632
2007-03-26,-2.5
2007-03-27,2.5641
2007-03-28,-5.0
2007-03-29,5.2632
2007-03-30,-7.5
2007-04-02,2.7027
2007-04-03,-2.6316
2007-04-04,0.0
2007-04-05,-5.4054
2007-04-09,-17.1429
2007-04-10,-13.7931
2007-04-11,8.0
2007-04-12,-3.7037
2007-04-13,0.0
2007-04-16,0.0
2007-04-17,-3.8462
2007-04-18,10.0
2007-04-19,0.0
2007-04-20,-9.0909
2007-04-23,2.4
2007-04-24,-10.1563
2007-04-25,8.6957
2007-04-26,8.0
2007-04-27,-7.4074
2007-04-30,0.0
2007-05-01,0.0
2007-05-02,8.0
2007-05-03,-7.4074
2007-05-04,4.0
2007-05-07,3.8462
2007-05-09,-7.4074
2007-05-10,-4.0
2007-05-11,0.0
2007-05-14,4.1667
2007-05-16,-20.0
2007-05-17,10.0
2007-05-18,9.0909
2007-05-21,8.3333
2007-05-22,0.0
2007-05-23,-7.6923
2007-05-24,-4.1667
2007-05-25,0.0
2007-05-29,4.3478
2007-05-30,-16.6667
2007-05-31,5.0
2007-06-01,-41.9048
2007-06-04,55.7377
2007-06-05,5.2632
2007-06-06,10.0
2007-06-07,0.0
2007-06-08,0.0
2007-06-11,-9.0909
2007-06-12,-10.0
2007-06-13,22.2222
2007-06-14,-22.7273
2007-06-15,0.0
2007-06-18,5.8824
2007-06-19,22.2222
2007-06-20,9.0909
2007-06-21,0.0
2007-06-25,-16.6667
2007-06-28,15.0
2007-06-29,-21.7391
2007-07-02,22.2222
2007-07-05,-18.1818
2007-07-06,22.2222
2007-07-09,-13.6364
2007-07-10,-7.8947
2007-07-11,20.0
2007-07-12,9.5238
2007-07-13,0.0
2007-07-16,-26.087
2007-07-17,0.0
2007-07-18,5.8824
2007-07-19,0.0
2007-07-23,0.0
2007-07-24,5.5556
2007-07-25,-10.526299999999999
2007-07-26,0.0
2007-07-27,35.2941
2007-07-30,-2.1739
2007-08-01,2.2222
2007-08-02,-26.087
2007-08-03,-5.8824
2007-08-06,25.0
2007-08-07,-15.0
2007-08-08,5.8824
2007-08-09,11.1111
2007-08-10,0.0
2007-08-13,0.0
2007-08-14,-15.0
2007-08-16,0.0
2007-08-17,29.4118
2007-08-20,0.0
2007-08-21,-18.1818
2007-08-22,0.0
2007-08-24,-11.1111
2007-08-28,-12.5
2007-08-29,-7.1429
2007-08-30,15.3846
2007-08-31,-13.3333
2007-09-04,0.0
2007-09-05,-15.3846
2007-09-06,0.0
2007-09-10,18.1818
2007-09-11,-38.4615
2007-09-12,6.25
2007-09-13,5.8824
2007-09-14,5.5556
2007-09-17,15.7895
2007-09-18,0.0
2007-09-19,-13.5227
2007-09-20,-10.6439
2007-09-21,-5.8824
2007-09-24,0.0
2007-09-25,25.0
2007-09-26,10.0
2007-09-28,-31.8182
2007-10-01,0.0
2007-10-02,0.0
2007-10-03,0.0
2007-10-04,0.0
2007-10-05,13.3333
2007-10-08,17.647100000000002
2007-10-09,10.0
2007-10-10,9.0909
2007-10-11,25.0
2007-10-12,0.0
2007-10-15,13.3333
2007-10-16,-0.5882
2007-10-17,0.0
2007-10-18,0.0
2007-10-19,-5.3254
2007-10-22,-15.625
2007-10-23,0.0
2007-10-24,11.1111
2007-10-26,0.0
2007-10-29,6.6667
2007-10-30,-3.125
2007-10-31,-9.6774
2007-11-01,21.4286
2007-11-02,-17.647100000000002
2007-11-05,-7.1429
2007-11-06,-3.8462
2007-11-07,-20.0
2007-11-08,0.0
2007-11-12,5.0
2007-11-13,33.3333
2007-11-14,0.0
2007-11-15,-7.1429
2007-11-19,0.0
2007-11-20,0.0
2007-11-21,0.0
2007-11-23,-3.0769
2007-11-26,-0.7937
2007-11-27,-2.4
2007-11-28,-0.8197
2007-11-29,3.3058
2007-11-30,0.8
2007-12-03,-4.7619
2007-12-04,0.0
2007-12-05,-12.5
2007-12-06,4.7619
2007-12-07,4.5455
2007-12-10,0.0
2007-12-11,-6.9565
2007-12-12,-1.8692
2007-12-13,4.7619
2007-12-14,-9.0909
2007-12-17,-6.5
2007-12-18,0.5348
2007-12-19,1.0638
2007-12-20,-15.7895
2007-12-21,-0.1563
2007-12-24,0.1565
2007-12-26,6.25
2007-12-27,-5.8824
2007-12-28,6.25
2007-12-31,-5.8824
2008-01-07,0.0
2008-01-08,6.25
2008-01-10,-41.1765
2008-01-11,8.0
2008-01-15,11.1111
2008-01-16,8.3333
2008-01-18,0.0
2008-01-24,-7.6923
2008-01-28,-5.0
2008-01-30,-1.7544
2008-01-31,-1.7856999999999998
2008-02-01,7.2727
2008-02-04,-6.7797
2008-02-05,9.0909
2008-02-06,-5.0
2008-02-08,-3.5088
2008-02-11,-1.8182
2008-02-12,-7.4074
2008-02-15,-8.0
2008-02-21,0.0
2008-02-26,-2.1739
2008-02-27,0.0
2008-03-03,-11.1111
2008-03-04,-12.1875
2008-03-05,36.6548
2008-03-06,-16.6667
2008-03-07,-4.5313
2008-03-10,2.1277
2008-03-12,-2.0833
2008-03-17,-8.0196
2008-03-18,0.0
2008-03-20,-14.5907
2008-03-24,0.0
2008-03-25,-23.3333
2008-03-26,-8.6957
2008-03-27,0.0
2008-03-28,19.0476
2008-03-31,-16.0
2008-04-01,9.5238
2008-04-02,-8.6957
2008-04-03,4.7619
2008-04-04,-9.0909
2008-04-07,5.0
2008-04-11,-4.7619
2008-04-14,0.0
2008-04-15,20.0
2008-04-16,-2.0833
2008-04-17,-6.383
2008-04-18,-9.0909
2008-04-21,25.0
2008-04-22,-20.0
2008-04-28,10.0
2008-04-29,4.5455
2008-04-30,73.913
2008-05-02,-30.0
2008-05-05,-29.6875
2008-05-06,103.1746
2008-05-07,50.0
2008-05-12,-16.6667
2008-05-13,-40.0
2008-05-14,33.3333
2008-05-15,0.0
2008-05-19,25.0
2008-05-20,20.0
2008-05-21,0.0
2008-05-22,0.0
2008-05-29,-16.6667
2008-06-04,-10.0
2008-06-05,0.0
2008-06-06,0.0
2008-06-10,-11.1111
2008-06-13,12.5
2008-06-17,-15.1389
2008-06-18,4.7463
2008-06-20,0.0
2008-06-23,10.0
2008-06-24,-6.8182
2008-06-27,-2.439
2008-06-30,0.0
2008-07-01,0.0
2008-07-07,0.0
2008-07-08,0.0
2008-07-10,0.0
2008-07-17,-12.5
2008-07-18,-14.2857
2008-07-21,6.6667
2008-07-29,9.375
2008-07-30,0.0
2008-07-31,-14.2857
2008-08-05,16.6667
2008-08-06,22.8571
2008-08-08,-23.2558
2008-08-11,0.0
2008-08-25,6.0606
2008-08-26,8.5714
2008-08-29,-7.8947
2008-09-02,14.2857
2008-09-12,-12.5
2008-09-16,0.0
2008-09-17,28.5714
2008-09-19,-22.2222
2008-09-23,0.0
2008-09-30,0.0
2008-10-01,-28.5714
2008-10-02,0.0
2008-10-03,-50.0
2008-10-10,0.0
2008-10-17,140.0
2008-10-21,-58.3333
2008-10-23,0.0
2008-10-24,-8.0
2008-10-30,0.0
2008-11-03,4.3478
2008-11-04,0.0
2008-11-06,66.6667
2008-11-07,45.0
2008-11-11,-31.0345
2008-11-17,0.0
2008-11-18,0.0
2008-11-19,100.0
2008-11-20,0.0
2008-11-21,-12.5
2008-11-24,-28.5714
2008-11-25,100.0
2008-11-26,20.0
2008-11-28,0.0
2008-12-01,16.6667
2008-12-03,-71.4286
2008-12-04,225.0
2008-12-05,7.6923
2008-12-08,0.0
2008-12-10,-14.2857
2008-12-15,-66.6667
2008-12-19,150.0
2008-12-29,-50.0
2008-12-30,60.0
2008-12-31,-50.0
2009-01-05,100.0
2009-01-06,0.0
2009-01-07,25.0
2009-01-09,-40.0
2009-01-12,66.6667
2009-01-14,-20.0
2009-01-15,0.0
2009-01-23,-50.0
2009-01-26,100.0
2009-01-28,-50.0
2009-01-29,100.0
2009-02-27,-50.0
2009-03-03,100.0
2009-03-10,-25.0
2009-03-11,33.3333
2009-03-12,-25.0
2009-03-13,0.0
2009-03-18,33.3333
2009-03-26,-12.5
2009-03-27,14.2857
2009-04-06,0.0
2009-04-20,0.0
2009-04-23,-6.25
2009-04-24,0.0
2009-04-27,6.6667
2009-05-12,0.0
2009-05-14,0.0
2009-05-19,0.0
2009-05-21,0.0
2009-05-22,-6.25
2009-05-26,33.3333
2009-05-28,-30.0
2009-05-29,14.2857
2009-06-03,-12.5
2009-06-05,-42.8571
2009-06-08,0.0
2009-06-09,100.0
2009-06-10,-70.0
2009-06-11,66.6667
2009-06-12,0.0
2009-06-16,0.0
2009-06-19,50.0
2009-06-23,-26.6667
2009-06-29,-9.0909
2009-06-30,0.0
2009-07-21,-25.0
2009-07-24,0.0
2009-07-31,0.0
2009-08-07,0.0
2009-08-12,0.0
2009-08-13,0.0
2009-08-19,0.0
2009-08-21,0.0
2009-08-26,0.0
2009-08-27,0.0
2009-09-03,0.0
2009-09-14,33.3333
2009-09-16,-24.0625
2009-09-21,0.0
2009-10-01,0.823
2009-10-05,0.0
2009-10-13,-21.6327
2009-10-15,0.0
2009-10-19,0.0
2009-10-27,0.0
2009-10-29,0.0
2009-11-12,0.0
2009-11-17,0.0
2009-11-20,0.0
2009-11-24,0.0
2009-12-03,0.0
2009-12-08,0.0
2009-12-15,0.0
2009-12-17,0.0
2009-12-21,0.0
2009-12-22,0.0
2009-12-28,0.0
2009-12-29,-75.0
2009-12-30,400.0
2010-01-05,-40.0
2010-01-25,0.0
2010-02-03,0.0
2010-02-10,0.0
2010-02-17,-72.2222
2010-02-18,5.0
2010-02-22,261.9048
2010-02-23,-47.3684
2010-02-24,0.0
2010-02-26,0.0
2010-03-04,223.75
2010-03-05,0.0
2010-03-08,-41.3127
2010-03-12,-46.0526
2010-03-17,-12.1951
2010-03-22,0.0
2010-03-23,-44.4444
2010-04-01,5.0
2010-04-05,2.3810000000000002
2010-04-08,0.0
2010-04-09,-20.9302
2010-04-12,0.0
2010-04-19,0.0
2010-04-20,0.0
2010-04-22,-52.9412
2010-04-26,12.5
2010-05-06,0.0
2010-05-18,0.0
2010-05-21,5.5556
2010-05-24,0.0
2010-05-26,0.0
2010-06-01,0.0
2010-06-02,0.0
2010-06-09,0.0
2010-06-18,0.0
2010-06-22,0.0
2010-07-09,0.0
2010-07-12,0.0
2010-07-14,0.0
2010-07-22,0.0
2010-07-26,0.0
2010-07-29,0.0
2010-08-11,-5.2632
2010-08-17,0.0
2010-08-24,0.0
2010-08-26,0.0
2010-08-31,0.0
2010-09-27,0.0
2010-10-01,0.0
2010-10-06,0.0
2010-10-07,0.0
2010-10-13,-11.1111
2010-10-14,0.0
2010-10-20,0.0
2010-10-22,0.0
2010-11-01,0.0
2010-11-03,0.0
2010-11-05,0.0
2010-11-30,0.0
2010-12-02,0.0
2010-12-06,0.0
2010-12-07,0.0
2010-12-08,0.0
2010-12-09,0.0
2010-12-10,12.5
2010-12-13,0.0
2010-12-14,0.0
2010-12-20,5.5556
2010-12-22,0.0
2010-12-23,10.526299999999999
2010-12-27,-14.2857
2010-12-28,5.5556
2010-12-29,26.3158
2010-12-30,-20.8333
2010-12-31,0.0
2011-01-05,0.0
2011-01-19,0.0
2011-01-26,10.526299999999999
2011-02-07,0.0
2011-02-24,14.2857
2011-03-14,0.0
2011-04-13,-33.3333
2011-04-18,100.0
2011-04-19,0.0
2011-04-21,0.0
2011-04-27,0.0
2011-04-28,300.0
2011-05-02,0.0
2011-05-05,0.0
2011-05-06,0.0
2011-05-09,-14.0625
2011-05-11,29.0909
2011-05-12,3.5211
2011-05-13,-23.8095
2011-05-17,0.0
2011-05-20,0.0
2011-05-23,0.0
2011-05-25,-94.6429
2011-06-21,60.0
2011-07-12,-64.5833
2011-07-21,47.0588
2011-07-26,0.0
2011-08-24,-84.0
2011-09-07,75.0
2011-09-09,14.2857
2011-09-23,1900.0
2011-10-06,0.0
2011-10-20,400.0
2011-10-25,-70.0
2011-10-31,-82.9167
2011-11-01,0.0
2011-11-07,17.0732
2011-11-17,983.3333
2011-12-01,-69.2308
2011-12-12,0.0
2011-12-21,0.0
2011-12-22,0.0
2012-01-11,25.0
2012-01-19,0.0
2012-01-20,0.0
2012-01-25,0.0
2012-02-03,0.0
2012-02-28,0.0
2012-03-05,0.0
2012-03-09,0.0
2012-03-12,0.0
2012-03-28,0.0
2012-04-09,0.0
2012-04-12,-20.0
2012-05-02,-50.0
2012-05-09,0.0
2012-06-11,200.0
2012-06-15,-66.6667
2012-07-26,0.0
2012-07-31,0.0
2012-08-02,0.0
2012-08-08,0.0
2012-08-29,300.0
2012-09-11,-75.0
2012-10-08,0.0
2012-10-31,-50.0
2012-11-06,0.0
2012-11-20,-60.0
2012-11-27,-43.75
2012-12-03,77.7778
2012-12-10,0.0
2012-12-12,-50.0
2012-12-19,100.0
2012-12-21,0.0
2012-12-27,-50.0
2012-12-31,3900.0
2013-01-03,-97.1875
2013-01-29,-72.2222
2013-01-31,320.0
2013-02-27,90.4762
2013-02-28,0.0
2013-03-01,0.0
2013-03-12,0.0
2013-03-14,5.0
2013-03-20,52.381
2013-03-21,0.0
2013-03-26,0.0
2013-04-03,-25.0
2013-04-12,-33.3333
2013-04-16,0.0
2013-05-09,0.0
2013-05-10,-40.625
2013-05-14,10.526299999999999
2013-05-16,0.0
2013-05-17,52.381
2013-06-03,-34.375
2013-06-07,1347.619
2013-06-10,0.0
2013-06-11,-82.5658
2013-06-12,50.9434
2013-06-17,80.0
2013-06-25,-51.3889
2013-06-28,-50.0
2013-07-11,0.0
2013-07-19,0.0
2013-07-24,0.0
2013-08-05,0.0
2013-08-08,348.5714
2013-08-19,1.9108
2013-08-29,-76.875
2013-09-12,13.5135
2013-09-23,33.3333
2013-09-25,-25.0
2013-11-04,0.0
2013-12-03,-4.7619
2013-12-16,27.5
2013-12-17,-21.5686
2014-01-07,0.0
2014-01-16,0.0
2014-03-04,0.0
2014-03-07,0.0
2014-03-19,20.0
2014-03-25,-27.0833
2014-05-01,37.1429
2014-05-02,-16.6667
2014-05-08,5.0
2014-05-09,14.2857
2014-06-04,-16.6667
2014-06-10,20.0
2014-06-18,-16.6667
2014-06-20,0.0
2014-06-23,20.0
2014-06-30,0.0
2014-07-31,-16.6667
2014-08-12,40.0
2014-08-13,-33.9286
2014-08-19,0.0
2014-08-22,2.7027
2014-09-02,-2.6316
2014-09-05,0.0
2014-09-09,0.0
2014-09-15,0.0
2014-09-18,-35.1351
2014-10-08,0.0
2014-10-16,0.0
2014-11-07,33.3333
2014-11-10,25.0
2014-11-21,-35.0
2014-11-24,0.0
2014-11-28,0.0
2014-12-16,0.0
2015-01-23,0.0
2015-01-27,0.0
2015-03-04,3.8462
2015-03-25,37.037
2015-03-26,0.0
2015-04-21,2.7027
2015-04-22,215.7895
2015-04-23,33.3333
2015-04-28,-70.0
2015-05-01,-45.8333
2015-05-11,11.538499999999999
2015-05-14,0.0
2015-05-22,0.0
2015-06-05,0.0
2015-07-10,0.0
2015-07-17,-6.8966
2015-07-22,0.0
2015-08-10,7.4074
2015-08-12,-10.3448
2015-09-01,0.0
2015-09-08,0.0
2015-10-28,0.0
2015-10-30,0.0
2015-11-06,0.0
2015-11-16,-26.9231
2015-11-17,0.0
2015-11-19,0.0
2015-11-20,0.0
2015-11-24,0.0
2015-12-01,-5.2632
2015-12-10,0.0
2015-12-23,0.0
2016-01-21,-11.1111
2016-02-16,-12.5
2016-03-18,28.5714
2016-05-19,0.0
2016-05-26,0.0
2016-06-17,22.2222
2016-06-22,-27.2727
2016-06-24,31.25
2016-06-28,176.1905
2016-06-29,-44.8276
2016-07-07,-31.25
2016-07-08,-18.1818
2016-07-15,0.0
2016-07-18,222.2222
2016-07-21,-31.0345
2016-07-22,-25.0
2016-07-27,-46.6667
2016-07-28,150.0
2016-08-10,-60.0
2016-08-11,43.75
2016-08-23,178.2609
2016-08-24,0.0
2016-08-25,-25.0
2016-08-26,-10.4167
2016-08-30,-6.9767
2016-09-01,80.0
2016-09-06,-30.5556
2016-09-09,-4.0
2016-09-26,0.0
2016-09-27,0.0
2016-09-29,2.0833
2016-10-06,-2.0408
2016-10-24,16.6667
2016-11-01,-28.5714
2016-11-09,0.0
2016-11-15,0.0
2016-11-28,10.0
2016-12-12,-45.4545
2016-12-22,0.0
2016-12-28,0.0
2017-01-05,8.3333
2017-01-06,-7.6923
2017-01-11,162.5
2017-01-12,87.3016
2017-01-13,13.5593
2017-01-17,-10.4478
2017-01-18,0.0
2017-01-19,-55.0
2017-01-23,-35.1852
2017-01-24,60.0
2017-01-25,-8.9286
2017-01-26,-17.647100000000002
2017-02-08,-9.5238
2017-02-10,0.0
2017-02-14,0.0
2017-02-28,0.0
2017-03-14,-7.8947
2017-03-20,0.0
2017-03-30,-2.8571
2017-04-24,17.647100000000002
2017-04-27,120.0
2017-04-28,-72.7273
2017-06-06,113.3333
2017-06-20,-59.375
2017-07-14,53.8462
2017-08-10,0.0
2017-08-25,0.0
2017-08-29,87.5
2017-09-19,-57.3333
2017-09-27,1150.0
2017-09-28,35.0
2017-09-29,-7.5926
2017-10-02,-0.2004
2017-10-03,-4.5783000000000005
2017-10-04,-7.4074
2017-10-05,-0.4545
2017-10-13,-2.7397
2017-10-16,0.0
2017-10-18,-80.7512
2017-10-27,329.2683
2017-11-01,-77.8409
2017-11-03,379.4872
2017-11-06,42.246
2017-11-07,19.4737
2017-11-10,2.2656
2017-11-22,-17.3446
2017-11-27,-6.1534
2017-11-28,6.7036999999999995
2017-12-04,-17.8699
2017-12-12,0.0
2017-12-15,0.0
2017-12-28,-0.4209
2017-12-29,0.0
2018-01-04,0.0
2018-01-29,0.0
2018-02-02,0.0
2018-02-08,126.8182
2018-02-09,-23.8477
2018-02-13,0.0
2018-02-14,0.0
2018-02-16,3.7368
2018-02-23,-1.0654
2018-02-26,-2.5641
2018-02-27,-2.6316
2018-02-28,0.0
2018-03-01,-3.5135
2018-03-07,-84.0336
2018-03-09,424.5614
2018-03-12,-0.903
2018-03-13,-0.1012
2018-03-15,0.0
2018-03-16,0.0
2018-03-20,1.3514
2018-03-22,0.0
2018-04-05,0.0
2018-04-06,0.0
2018-04-16,-16.6667
2018-06-08,-20.64
2018-06-22,-82.3589
2018-06-26,442.8571
2018-06-27,-81.5789
2018-06-29,442.8571
2018-07-05,-3.1579
2018-07-10,-61.9565
2018-07-17,-82.8571
2018-07-24,16.6667
2018-07-30,-21.4286
2018-08-17,-18.1818
2018-08-21,0.0
2018-08-30,0.0
2018-08-31,544.4444
2018-09-04,0.0
2018-09-07,-81.0345
2018-09-17,9.0909
2018-09-20,0.0
2018-09-24,0.0
2018-09-26,0.0
2018-11-07,-25.0
2018-11-12,0.0
2018-11-20,0.0
2018-11-23,0.0
2019-01-03,-44.4444
2019-01-07,20.0
2019-02-26,0.0
2019-03-08,716.6667
2019-03-11,0.0
2019-03-15,-87.7551
2019-04-12,0.0
2019-04-17,-50.0
2019-05-01,0.0
2019-05-13,33.3333
2019-05-14,-25.0
2019-05-22,0.0
2019-06-20,0.0
2019-07-17,0.0
2019-09-16,33.3333
2019-09-17,0.0
2019-09-23,900.0
2019-10-10,-90.0
2019-10-16,25.0
2019-11-25,0.0
2019-12-06,-80.0
2019-12-23,400.0
2020-01-06,0.0
2020-02-06,700.0
2020-02-11,-85.0
2020-03-06,16.6667
2020-04-29,14.2857
2020-05-12,80.0
2020-05-19,177.7778
2020-05-21,-3.25
2020-06-05,-79.3282
2020-07-02,12.5
2020-07-27,0.0
