ticker,UPIN US Equity
2010-03-31,-19.6429
2010-04-01,-51.1111
2010-04-07,81.8182
2010-04-08,-67.5
2010-04-09,207.6923
2010-04-14,0.0
2010-04-27,0.0
2010-05-04,-60.0
2010-05-07,6.25
2010-05-10,135.2941
2010-05-14,-12.5
2010-05-17,14.2857
2010-05-18,0.0
2010-05-19,11.25
2010-05-20,1.1236
2010-05-21,2.2222
2010-05-24,0.0
2010-05-25,0.0
2010-05-26,2.1739
2010-05-27,6.383
2010-05-28,4.0
2010-06-01,-3.8462
2010-06-02,-2.0
2010-06-03,12.2449
2010-06-04,0.0
2010-06-07,8.1818
2010-06-08,5.8824
2010-06-09,-4.7619
2010-06-10,-6.6667
2010-06-11,7.1429
2010-06-14,16.6667
2010-06-15,4.2857
2010-06-16,13.6986
2010-06-17,7.2289
2010-06-18,12.3596
2010-06-21,30.0
2010-06-22,16.9231
2010-06-23,-34.2105
2010-06-24,5.0
2010-06-25,14.2857
2010-06-28,5.8333
2010-06-29,-11.0236
2010-06-30,-2.6549
2010-07-01,-32.7273
2010-07-02,-1.3514
2010-07-06,-5.4795
2010-07-07,-20.1449
2010-07-08,5.2632
2010-07-09,25.8621
2010-07-12,19.1781
2010-07-13,0.0
2010-07-14,2.2989
2010-07-15,-21.3483
2010-07-16,7.1429
2010-07-19,12.0
2010-07-20,1.1905000000000001
2010-07-21,-17.647100000000002
2010-07-22,0.0
2010-07-23,0.0
2010-07-26,0.0
2010-07-27,18.5714
2010-07-28,-6.0241
2010-07-29,11.538499999999999
2010-07-30,-0.9986
2010-08-02,12.6188
2010-08-03,6.1856
2010-08-04,1.9417
2010-08-05,2.8571
2010-08-06,1.8519
2010-08-09,-1.8182
2010-08-10,-1.8519
2010-08-11,-4.717
2010-08-12,7.4257
2010-08-13,-15.2074
2010-08-16,8.6957
2010-08-17,-7.0
2010-08-18,-3.2258
2010-08-19,-1.1111
2010-08-20,-4.4944
2010-08-23,-9.4118
2010-08-24,-2.5974
2010-08-25,-5.3333
2010-08-26,-11.2676
2010-08-27,-4.7619
2010-08-30,-26.6667
2010-08-31,9.0909
2010-09-01,-2.0833
2010-09-02,2.1277
2010-09-03,0.0
2010-09-07,0.0
2010-09-08,-4.1667
2010-09-09,-13.0435
2010-09-10,2.5
2010-09-13,21.9512
2010-09-14,0.0
2010-09-15,8.0
2010-09-16,0.0
2010-09-17,9.2593
2010-09-20,1.6949
2010-09-21,0.0
2010-09-22,0.0
2010-09-23,-10.0
2010-09-24,1.8519
2010-09-27,-9.0909
2010-09-28,-8.0
2010-09-29,-13.0435
2010-09-30,25.0
2010-10-01,-10.0
2010-10-04,8.8889
2010-10-05,-16.3265
2010-10-06,19.5122
2010-10-07,-8.1633
2010-10-08,0.0
2010-10-11,-4.4444
2010-10-12,0.0
2010-10-13,-2.3256
2010-10-14,0.0
2010-10-15,0.0
2010-10-18,2.3810000000000002
2010-10-19,-2.3256
2010-10-20,0.0
2010-10-21,-4.7619
2010-10-22,2.5
2010-10-25,-2.439
2010-10-26,0.0
2010-10-27,7.5
2010-10-28,13.9535
2010-10-29,-10.2041
2010-11-01,-13.6364
2010-11-02,0.0
2010-11-03,2.6316
2010-11-04,-2.5641
2010-11-05,-7.8947
2010-11-08,0.0
2010-11-09,0.0
2010-11-10,-2.8571
2010-11-11,-11.7647
2010-11-12,10.0
2010-11-15,-9.0909
2010-11-16,-16.6667
2010-11-17,16.0
2010-11-18,-6.8966
2010-11-19,-7.4074
2010-11-22,16.0
2010-11-23,0.0
2010-11-24,24.1379
2010-11-26,-16.6667
2010-11-29,-8.3333
2010-11-30,0.0
2010-12-01,1.8182
2010-12-02,-10.7143
2010-12-03,20.0
2010-12-06,-3.3333
2010-12-07,-3.4483
2010-12-08,-10.7143
2010-12-09,0.0
2010-12-10,24.0
2010-12-13,-19.3548
2010-12-14,20.0
2010-12-15,-15.0
2010-12-16,13.7255
2010-12-17,3.4483
2010-12-20,-16.6667
2010-12-21,0.0
2010-12-22,12.0
2010-12-23,-10.7143
2010-12-27,0.0
2010-12-28,4.0
2010-12-29,15.3846
2010-12-30,-16.6667
2010-12-31,0.0
2011-01-03,0.0
2011-01-04,24.0
2011-01-05,-1.6129
2011-01-06,-18.0328
2011-01-10,0.0
2011-01-11,0.0
2011-01-12,12.0
2011-01-13,0.0
2011-01-14,-7.1429
2011-01-18,15.3846
2011-01-19,-3.3333
2011-01-21,0.0
2011-01-24,3.4483
2011-01-25,0.0
2011-01-26,1.6667
2011-01-27,4.918
2011-01-28,6.25
2011-01-31,-14.7059
2011-02-01,20.6897
2011-02-02,-14.2857
2011-02-03,0.0
2011-02-04,0.0
2011-02-07,3.3333
2011-02-08,-3.2258
2011-02-09,-3.3333
2011-02-11,0.0
2011-02-14,0.0
2011-02-15,0.0
2011-02-16,0.0
2011-02-17,0.0
2011-02-18,5.819
2011-02-22,-2.2403
2011-02-23,-3.3333
2011-02-24,-1.0345
2011-02-28,-30.3136
2011-03-01,10.0
2011-03-02,9.0909
2011-03-03,4.1667
2011-03-04,8.0
2011-03-08,0.0
2011-03-09,-18.5185
2011-03-10,0.0
2011-03-11,40.9091
2011-03-15,-66.129
2011-03-16,23.8095
2011-03-18,53.8462
2011-03-21,45.0
2011-03-22,0.0
2011-03-23,0.0
2011-03-24,-31.0345
2011-03-25,0.0
2011-03-28,-47.5
2011-03-29,138.0952
2011-03-30,-20.0
2011-04-04,20.0
2011-04-05,25.0
2011-04-06,-36.6667
2011-04-07,0.0
2011-04-18,15.7895
2011-04-19,-9.0909
2011-04-20,0.0
2011-04-25,-5.0
2011-04-28,0.0
2011-04-29,0.0
2011-05-02,-5.2632
2011-05-03,-16.6667
2011-05-04,0.0
2011-05-06,0.0
2011-05-09,-6.6667
2011-05-10,-28.6607
2011-05-11,-19.8999
2011-05-16,0.0
2011-05-17,0.0
2011-05-18,37.5
2011-05-20,13.6364
2011-05-23,12.0
2011-05-24,0.0
2011-05-25,0.0
2011-05-26,7.1429
2011-05-27,6.6667
2011-05-31,-6.25
2011-06-07,0.0
2011-06-09,0.0
2011-06-10,26.6667
2011-06-13,-21.0526
2011-06-14,-6.6667
2011-06-15,-21.4286
2011-06-16,81.8182
2011-06-17,0.0
2011-06-21,0.0
2011-06-22,-50.0
2011-06-23,40.0
2011-06-24,28.5714
2011-06-28,-8.3333
2011-07-07,-6.0606
2011-07-15,-3.2258
2011-07-19,-33.3333
2011-07-21,0.0
2011-07-22,50.0
2011-07-25,-46.6667
2011-07-26,25.0
2011-07-27,0.0
2011-07-29,-20.0
2011-08-02,0.0
2011-08-08,0.0
2011-08-10,0.0
2011-08-18,-25.0
2011-08-22,0.0
2011-08-23,0.0
2011-08-30,0.0
2011-08-31,0.0
2011-09-01,0.0
2011-09-02,0.0
2011-09-06,0.0
2011-09-07,0.0
2011-09-13,0.0
2011-09-14,-41.6667
2011-09-20,2.8571
2011-09-23,108.3333
2011-09-26,0.0
2011-09-27,-20.0
2011-09-28,0.0
2011-09-29,0.0
2011-10-03,-33.3333
2011-10-10,25.0
2011-10-11,-3.0
2011-10-12,-1.0309
2011-10-13,-16.6667
2011-10-14,0.0
2011-10-18,0.0
2011-10-26,0.0
2011-11-02,0.0
2011-11-04,-6.25
2011-11-07,0.0
2011-11-09,33.3333
2011-11-10,-20.0
2011-11-16,-10.0
2011-11-17,0.0
2011-11-18,-16.6667
2011-11-28,-33.3333
2011-12-01,0.0
2011-12-05,0.0
2011-12-07,0.0
2011-12-09,0.0
2011-12-12,-25.0
2011-12-15,0.0
2011-12-19,0.0
2011-12-20,0.0
2011-12-22,0.0
2011-12-23,0.0
2011-12-27,-53.3333
2011-12-28,-14.2857
2011-12-29,0.0
2011-12-30,0.0
2012-01-04,66.6667
2012-01-09,-40.0
2012-01-10,16.6667
2012-01-12,0.0
2012-01-17,0.0
2012-01-18,-14.2857
2012-01-19,16.6667
2012-01-20,-28.5714
2012-01-23,0.0
2012-01-25,-50.0
2012-01-26,80.0
2012-01-27,11.1111
2012-01-30,0.0
2012-02-01,-46.25
2012-02-02,18.6047
2012-02-03,-15.6863
2012-02-07,0.0
2012-02-09,179.0698
2012-02-10,25.0
2012-02-13,1.3333
2012-02-15,-26.3158
2012-02-16,0.0
2012-02-17,0.0
2012-02-22,-7.1429
2012-02-27,-4.8077
2012-02-28,5.0505
2012-03-01,-7.6923
2012-03-02,0.0
2012-03-05,0.0
2012-03-08,-16.6667
2012-03-09,0.0
2012-03-14,0.0
2012-03-16,6.25
2012-03-19,3.5294
2012-03-21,0.0
2012-03-22,9.0909
2012-03-28,-8.3333
2012-03-30,18.1818
2012-04-02,-15.3846
2012-04-03,0.0
2012-04-10,3.4091
2012-04-11,0.0
2012-04-12,-12.0879
2012-04-13,10.0
2012-04-17,27.2727
2012-04-18,0.0
2012-04-19,-4.4643
2012-04-20,49.5327
2012-04-23,0.0
2012-04-24,0.0
2012-04-25,50.0
2012-04-27,-6.6667
2012-04-30,-30.8036
2012-05-01,3.2258
2012-05-02,-16.25
2012-05-03,-0.7463
2012-05-08,0.0
2012-05-14,104.5113
2012-05-16,17.647100000000002
2012-05-17,0.0
2012-05-23,-25.0
2012-05-24,13.3333
2012-05-25,52.9412
2012-05-30,-11.538499999999999
2012-05-31,-4.3478
2012-06-05,4.5455
2012-06-07,8.6957
2012-06-08,0.0
2012-06-13,-12.0
2012-06-15,0.0
2012-06-20,-18.1818
2012-06-25,16.6667
2012-06-28,66.6667
2012-07-16,-14.2857
2012-07-18,-30.0
2012-07-19,0.0
2012-07-24,0.0
2012-07-25,0.0
2012-07-27,0.0
2012-08-01,0.0
2012-08-07,-4.7619
2012-08-10,0.0
2012-08-16,0.0
2012-08-17,0.0
2012-08-20,0.0
2012-08-21,0.0
2012-08-29,5.0
2012-08-30,-4.7619
2012-09-05,0.0
2012-09-10,0.0
2012-09-14,0.0
2012-09-26,0.0
2012-09-27,-10.0
2012-10-02,-16.6667
2012-10-09,-20.0
2012-10-16,0.0
2012-10-18,0.0
2012-10-24,0.0
2012-10-31,-16.6667
2012-11-05,20.0
2012-11-08,0.0
2012-11-09,0.0
2012-11-12,733.3333
2012-11-13,-15.0
2012-11-15,-5.8824
2012-11-20,-77.5
2012-11-28,11.1111
2012-11-30,0.0
2012-12-03,-55.0
2012-12-07,-11.1111
2012-12-11,25.0
2012-12-13,-10.0
2012-12-17,3.4722
2012-12-18,-3.3557
2012-12-21,0.0
2012-12-27,0.0
2012-12-31,11.1111
2013-01-11,0.0
2013-01-15,100.0
2013-01-25,-50.0
2013-02-07,50.0
2013-02-11,26.6667
2013-02-14,0.0
2013-02-15,-36.8421
2013-02-19,0.0
2013-02-20,0.0
2013-02-22,0.0
2013-02-27,25.0
2013-02-28,0.0
2013-03-05,0.0
2013-03-06,-6.6667
2013-03-14,0.0
2013-03-22,0.0
2013-04-02,0.0
2013-04-04,7.1429
2013-04-08,-20.0
2013-04-11,0.0
2013-04-18,33.3333
2013-04-19,-6.25
2013-04-22,-33.3333
2013-04-23,0.0
2013-04-30,-5.0
2013-05-01,0.0
2013-05-02,-10.526299999999999
2013-05-06,0.0
2013-05-09,0.0
2013-05-10,0.0
2013-05-23,0.0
2013-06-03,0.0
2013-06-05,0.0
2013-06-11,-23.5294
2013-06-17,7.6923
2013-06-18,0.0
2013-06-28,28.5714
2013-07-10,-33.3333
2013-07-16,0.0
2013-07-17,0.0
2013-07-18,0.0
2013-07-24,150.0
2013-07-31,-60.0
2013-08-13,66.6667
2013-08-14,-40.0
2013-08-29,0.0
2013-09-04,66.6667
2013-09-05,0.0
2013-09-18,0.0
2013-09-26,0.0
2013-09-30,0.0
2013-10-17,0.0
2013-10-21,0.0
2013-10-24,0.0
2013-10-28,-10.0
2013-11-04,0.0
2013-11-08,0.0
2013-11-12,5.5556
2013-11-22,0.0
2013-11-25,0.0
2013-11-26,-5.2632
2013-12-05,0.0
2013-12-06,-27.7778
2013-12-09,38.4615
2013-12-16,5.5556
2013-12-23,163.1579
2013-12-27,-60.0
2013-12-31,0.0
2014-01-09,0.0
2014-01-13,50.0
2014-01-15,-40.0
2014-01-22,0.0
2014-01-30,176.3889
2014-02-03,-63.8191
2014-02-04,0.0
2014-02-25,0.0
2014-02-27,0.0
2014-03-03,0.0
2014-03-10,0.0
2014-03-24,0.0
2014-04-04,0.0
2014-04-16,0.0
2014-04-21,0.0
2014-05-21,0.0
2014-05-28,0.0
2014-05-30,-22.2222
2014-06-04,50.0
2014-06-05,-23.8095
2014-06-10,8.5938
2014-06-12,0.0
2014-07-07,-7.9137
2014-07-10,0.0
2014-07-15,0.0
2014-07-16,2.3438
2014-07-30,-2.2901
2014-08-14,12.5
2014-09-08,-9.0278
2014-09-12,-2.2901
2014-09-16,0.0
2014-09-17,0.0
2014-09-26,0.0
2014-10-02,0.0
2014-11-07,0.0
2014-11-11,0.0
2014-11-13,0.0
2014-11-19,0.0
2014-12-01,25.0
2014-12-04,-20.0
2014-12-10,0.0
2014-12-11,0.0
2014-12-24,0.0
2014-12-26,0.0
2014-12-30,0.0
2015-01-02,25.0
2015-01-05,-20.0
2015-01-16,0.0
2015-01-22,0.0
2015-02-12,-12.5
2016-03-28,-99.2286
2016-06-10,918.5185
2016-08-12,-9.0909
2016-08-16,-45.0
2016-08-18,-7.2727
2016-08-19,-21.5686
2016-08-26,22.5
2016-09-12,-38.7755
2016-09-14,-16.6667
2016-09-16,0.0
2016-09-20,-20.0
2016-09-21,-25.0
2016-09-23,-53.3333
2016-09-27,-28.5714
2016-09-29,-20.0
2016-09-30,50.0
2016-10-04,-50.0
2016-10-05,0.0
2016-10-11,33.3333
2016-10-12,100.0
2016-10-17,0.0
2016-10-21,0.0
2016-10-24,0.0
2016-11-02,-25.0
2016-11-11,-15.0
2016-11-17,-20.5882
2016-11-18,-1.5432000000000001
2016-11-23,-24.7649
2016-11-28,-50.0
2016-11-29,-33.3333
2016-12-01,-20.0
2016-12-09,148.4375
2016-12-12,126.4151
2016-12-13,8.8889
2016-12-19,-28.5714
2016-12-20,-14.2857
2017-01-03,-15.0
2017-01-04,119.6078
2017-01-05,-19.6429
2017-01-06,-11.1111
2017-01-09,-57.1875
2017-01-10,45.9854
2017-01-11,60.0
2017-01-12,-50.0
2017-01-13,100.0
2017-01-17,-37.5
2017-01-19,-20.0
2017-01-20,-17.5
2017-01-23,-23.1061
2017-01-25,88.1773
2017-01-26,0.0
2017-01-27,-16.2304
2017-01-30,0.0
2017-01-31,-50.0
2017-02-02,40.0
2017-02-03,0.0
2017-02-06,-5.8036
2017-02-07,-21.8009
2017-02-08,-41.8182
2017-02-09,83.3333
2017-02-10,27.2727
2017-02-13,3.5714
2017-02-14,15.0862
2017-02-15,-28.0899
2017-02-16,8.3333
2017-02-17,-41.3462
2017-02-21,28.6885
2017-02-22,42.6752
2017-02-23,-27.6786
2017-02-24,18.5185
2017-02-27,-33.3333
2017-02-28,-8.5938
2017-03-01,32.4786
2017-03-02,-32.9032
2017-03-03,53.8462
2017-03-07,85.0
2017-03-13,-18.2432
2017-03-14,0.0
2017-03-16,0.0
2017-03-17,0.0
2017-03-20,0.0
2017-03-22,-33.0579
2017-03-24,8.642
2017-03-29,35.2273
2017-03-30,-47.479
2017-04-03,93.6
2017-04-04,22.314
2017-04-05,0.0
2017-04-06,-56.7568
2017-04-07,127.3437
2017-04-18,-6.5292
2017-04-25,-52.9412
2017-04-27,112.5
2017-04-28,-20.5882
2017-05-01,25.9259
2017-05-12,-15.4412
2017-05-15,-38.6957
2017-05-16,-3.5461
2017-05-18,0.0
2017-05-30,-29.4118
2017-06-06,-15.0
2017-06-28,0.0
2017-07-03,-1.9607999999999999
2017-07-05,-16.0
2017-07-21,7.1429
2017-08-03,0.0
2017-08-10,-6.6667
2017-09-15,-23.8095
2017-09-22,0.0
2017-11-14,0.0
2017-12-08,-31.25
2017-12-15,286.3636
2017-12-18,75.2941
2017-12-19,34.2282
2017-12-20,-15.0
2017-12-21,-11.7647
2017-12-26,0.0
2017-12-29,-26.6667
2018-01-02,4.5455
2018-01-04,56.0
2018-01-08,-5.2397
2018-01-12,2.9412000000000003
2018-01-16,-31.4286
2018-01-17,25.0
2018-01-22,33.3333
2018-01-23,50.0
2018-01-25,-3.3333
2018-01-30,3.4483
2018-01-31,-16.6667
2018-02-09,-52.0
2018-03-01,8.3333
2018-03-05,-7.6923
2018-03-12,0.0
2018-03-16,58.3333
2018-03-22,68.4211
2018-03-23,-20.3125
2018-03-26,-44.7059
2018-03-28,7.0922
2018-04-02,98.6755
2018-04-12,-49.6667
2018-04-13,0.0
2018-04-19,-5.9603
2018-04-23,40.8451
2018-04-24,0.45
2018-05-01,-32.3046
2018-05-02,0.0
2018-05-04,47.0588
2018-05-07,0.0
2018-05-08,59.0
2018-05-11,-5.6604
2018-05-14,-33.3333
2018-05-15,45.0
2018-05-16,29.3103
2018-05-17,99.7333
2018-05-18,-25.1001
2018-05-21,-21.5686
2018-05-22,-36.3636
2018-05-23,-3.6786
2018-05-24,22.3582
2018-05-25,-10.6061
2018-05-29,10.1695
2018-05-30,-23.0769
2018-05-31,-15.6
2018-06-04,4.2654
2018-06-05,26.3636
2018-06-07,21.9424
2018-06-08,3.2448
2018-06-11,-14.2857
2018-06-12,57.5
2018-06-13,3.7037
2018-06-14,20.4082
2018-06-15,1.5253999999999999
2018-06-19,-6.6777999999999995
2018-06-20,-12.3435
2018-06-21,-14.2857
2018-06-22,0.0
2018-06-25,73.8095
2018-06-26,23.6986
2018-06-27,-1.6611
2018-06-28,-6.6441
2018-06-29,1.3269
2018-07-02,-11.5476
2018-07-03,3.3244
2018-07-06,-21.584
2018-07-09,-1.1628
2018-07-10,-4.2017
2018-07-11,-20.0
2018-07-12,-1.3158
2018-07-13,53.3333
2018-07-16,-27.2464
2018-07-17,-0.3984
2018-07-18,-17.8
2018-07-19,21.6545
2018-07-20,-37.6
2018-07-23,28.2051
2018-07-24,-10.0
2018-07-25,11.1111
2018-07-26,24.5
2018-07-27,-29.3173
2018-07-30,67.6136
2018-07-31,-32.2034
2018-08-01,32.3875
2018-08-02,-11.0566
2018-08-03,-36.3057
2018-08-06,1.0
2018-08-07,4.7855
2018-08-08,10.2362
2018-08-09,-8.5714
2018-08-10,20.3125
2018-08-13,31.1688
2018-08-14,6.7722999999999995
2018-08-15,-25.816
2018-08-16,-1.25
2018-08-17,0.0
2018-08-20,0.0
2018-08-21,-0.557
2018-08-22,40.0204
2018-08-23,-10.5455
2018-08-28,-14.6341
2018-08-29,0.9524
2018-08-30,-5.6604
2018-08-31,-12.5
2018-09-05,40.0
2018-09-06,42.8571
2018-09-07,28.5714
2018-09-10,-32.2222
2018-09-11,24.4262
2018-09-12,-32.1476
2018-09-13,11.6505
2018-09-14,-13.0435
2018-09-17,-16.8
2018-09-18,9.6154
2018-09-19,11.7325
2018-09-20,28.5574
2018-09-24,22.1374
2018-09-25,8.5
2018-09-26,1.9585
2018-09-27,-32.2034
2018-09-28,44.1667
2018-10-01,-36.4162
2018-10-02,7.7273
2018-10-03,-2.1097
2018-10-04,20.6897
2018-10-05,-35.7143
2018-10-08,-20.0
2018-10-09,11.1111
2018-10-10,0.0
2018-10-11,12.5
2018-10-12,50.8889
2018-10-15,-48.1591
2018-10-16,-14.7727
2018-10-17,50.0
2018-10-19,-11.3333
2018-10-23,-22.0551
2018-10-24,24.6624
2018-10-25,-11.6585
2018-10-26,43.0657
2018-10-29,-18.3673
2018-10-31,37.0
2018-11-05,9.3066
2018-11-07,-36.5609
2018-11-08,5.2632
2018-11-09,12.5
2018-11-13,8.8889
2018-11-16,-34.6939
2018-11-19,7.8125
2018-11-20,-13.0435
2018-11-21,6.6667
2018-11-26,-7.5
2018-11-27,-5.0676
2018-11-28,31.6726
2018-11-29,-1.5676
2018-11-30,-1.2905
2018-12-03,-16.5508
2018-12-04,-10.0
2018-12-06,11.1111
2018-12-10,-3.3333
2018-12-11,-13.7931
2018-12-12,-12.0
2018-12-13,8.0455
2018-12-14,-24.2112
2018-12-17,-0.0833
2018-12-18,38.3333
2018-12-20,17.6707
2018-12-26,-11.2628
2018-12-31,-13.0769
2019-01-03,1.7699
2019-01-07,10.8696
2019-01-08,16.8627
2019-01-10,49.698
2019-01-14,0.4259
2019-01-15,-21.875
2019-01-16,16.8571
2019-01-22,-1.467
2019-01-24,1.2407
2019-01-25,-38.7255
2019-01-29,14.0
2019-01-30,1.4035
2019-01-31,1.1419
2019-02-01,1.2658
2019-02-06,31.7568
2019-02-07,13.8462
2019-02-08,55.4054
2019-02-11,2.8986
2019-02-12,0.0
2019-02-13,-1.4085
2019-02-14,-0.0714
2019-02-15,41.5297
2019-02-19,-9.0909
2019-02-20,-43.7778
2019-02-21,32.0158
2019-02-22,-1.1976
2019-02-25,-2.803
2019-02-26,6.5472
2019-02-27,2.414
2019-02-28,0.0
2019-03-01,12.6286
2019-03-04,-4.8706
2019-03-05,-6.6667
2019-03-06,-7.2857
2019-03-08,10.1695
2019-03-12,-2.0979
2019-03-14,0.0
2019-03-15,0.0
2019-03-18,4.2857
2019-03-20,-15.3425
2019-03-22,5.0162
2019-03-25,-25.1156
2019-03-26,13.1687
2019-03-27,0.0
2019-04-01,0.0
2019-04-03,8.9091
2019-04-05,3.3388999999999998
2019-04-08,0.0
2019-04-09,0.1616
2019-04-11,-12.9032
2019-04-15,11.3889
2019-04-22,-39.4846
2019-04-23,69.7802
2019-04-24,-16.0194
2019-04-26,12.6397
2019-05-02,2.4632
2019-05-03,-0.1669
2019-05-08,-3.1773
2019-05-09,-3.1088
2019-05-10,-2.4955
2019-05-13,-2.1938
2019-05-15,-6.5421
2019-05-17,19.4
2019-05-20,34.0034
2019-05-21,1.25
2019-05-22,23.4568
2019-05-23,-12.0
2019-05-24,-0.5682
2019-05-28,-11.1429
2019-05-29,-33.119
2019-05-30,25.0
2019-05-31,-23.0769
2019-06-03,2.0
2019-06-04,-1.9607999999999999
2019-06-05,0.0
2019-06-06,-16.8
2019-06-07,32.2115
2019-06-10,9.0909
2019-06-11,28.3333
2019-06-12,-22.0779
2019-06-13,11.9167
2019-06-14,-21.8168
2019-06-17,4.7619
2019-06-18,10.9091
2019-06-19,-34.4262
2019-06-20,10.5
2019-06-21,-11.7647
2019-06-24,-10.2564
2019-06-25,14.2857
2019-06-26,-12.5
2019-06-27,0.0
2019-06-28,15.5
2019-07-01,3.6487
2019-07-02,0.0
2019-07-03,5.0119
2019-07-05,-27.2727
2019-07-08,-6.25
2019-07-09,-8.3333
2019-07-10,-1.8182
2019-07-11,29.6296
2019-07-12,0.0
2019-07-15,14.0
2019-07-16,0.1253
2019-07-17,-12.6408
2019-07-18,-16.9054
2019-07-19,7.7586
2019-07-22,-4.0
2019-07-23,-6.6667
2019-07-24,3.5714
2019-07-25,-3.4483
2019-07-26,21.0714
2019-07-29,2.9499
2019-07-30,-2.5788
2019-07-31,40.0588
2019-08-01,4.9979
2019-08-02,-14.26
2019-08-05,-2.0294
2019-08-06,2.1429
2019-08-07,0.0
2019-08-08,20.0466
2019-08-09,8.9223
2019-08-12,-13.183
2019-08-13,-0.4107
2019-08-14,-15.4639
2019-08-15,-15.7317
2019-08-16,7.0912
2019-08-19,-13.2432
2019-08-20,8.411200000000001
2019-08-21,0.0
2019-08-22,-19.2529
2019-08-23,23.8434
2019-08-26,13.505700000000001
2019-08-27,-11.3924
2019-08-28,-5.7143
2019-08-29,0.0
2019-08-30,-6.0606
2019-09-03,25.4839
2019-09-04,1.2852999999999999
2019-09-05,-1.2690000000000001
2019-09-06,-29.0488
2019-09-09,15.5797
2019-09-10,9.7179
2019-09-11,-14.2857
2019-09-12,16.6667
2019-09-17,-14.2857
2019-09-18,-13.3333
2019-09-19,18.6923
2019-09-20,9.8509
2019-09-23,0.0
2019-09-25,-20.059
2019-09-26,18.0812
2019-09-27,16.6875
2019-09-30,3.6422
2019-10-02,0.0
2019-10-03,8.0103
2019-10-04,-6.9378
2019-10-09,-9.4344
2019-10-11,-0.9367
2019-10-16,-12.0917
2019-10-18,30.0522
2019-10-21,7.7694
2019-10-22,25.5814
2019-10-23,-24.5556
2019-10-24,0.9818
2019-10-25,-7.6325
2019-10-28,15.526299999999999
2019-10-29,0.0
2019-10-30,13.895199999999999
2019-10-31,0.0
2019-11-01,8.0
2019-11-04,-7.4074
2019-11-05,36.0
2019-11-06,-16.3235
2019-11-07,-12.1265
2019-11-08,-9.9
2019-11-11,20.6215
2019-11-12,-20.8686
2019-11-13,4.6512
2019-11-14,0.0
2019-11-15,11.1111
2019-11-18,10.0
2019-11-19,6.7273
2019-11-20,-18.2283
2019-11-21,16.0417
2019-11-22,-10.5925
2019-11-25,-9.6386
2019-11-26,0.0
2019-11-27,0.0
2019-11-29,0.0
2019-12-02,21.0667
2019-12-03,0.9545
2019-12-04,-9.6364
2019-12-05,1.4085
2019-12-06,14.0873
2019-12-09,-21.7391
2019-12-10,27.5556
2019-12-11,-7.6655
2019-12-12,13.2075
2019-12-13,-0.0833
2019-12-16,-19.6747
2019-12-17,17.7448
2019-12-18,-18.6949
2019-12-19,-2.1692
2019-12-20,30.8204
2019-12-23,-15.2542
2019-12-24,0.0
2019-12-26,0.2
2019-12-27,17.764499999999998
2019-12-30,-15.2542
