ticker,IPSI US Equity
2016-12-02,-7.1429
2016-12-05,-19.2308
2016-12-06,38.0952
2016-12-07,-17.8161
2016-12-08,-2.0979
2016-12-09,0.0
2016-12-12,-24.2857
2016-12-13,13.184
2016-12-14,-4.4176
2016-12-15,-10.1809
2016-12-16,-22.3301
2016-12-19,0.0
2016-12-20,47.5
2016-12-21,-15.2542
2016-12-22,3.6
2016-12-23,10.0386
2016-12-27,-24.5614
2016-12-28,18.6047
2016-12-29,0.0
2016-12-30,1.9607999999999999
2017-01-03,5.7692
2017-01-04,-9.0909
2017-01-05,0.0
2017-01-06,-20.0
2017-01-09,7.5
2017-01-10,-0.3488
2017-01-11,-0.846
2017-01-12,-1.1474
2017-01-13,0.0
2017-01-17,-9.5238
2017-01-18,5.2632
2017-01-19,-12.5
2017-01-20,0.0
2017-01-23,-5.7143
2017-01-24,13.3333
2017-01-25,6.9519
2017-01-26,14.375
2017-01-27,-3.8251
2017-01-30,-4.5455
2017-01-31,-9.5238
2017-02-01,2.6316
2017-02-02,5.1282
2017-02-03,0.0
2017-02-06,-8.5366
2017-02-07,4.0
2017-02-08,-7.6923
2017-02-09,-5.5556
2017-02-10,14.6691
2017-02-13,-12.1353
2017-02-14,3.7767
2017-02-15,-5.7665
2017-02-16,-10.3918
2017-02-17,4.3098
2017-02-21,7.9441
2017-02-22,-5.6213
2017-02-23,2.5078
2017-02-24,-11.0092
2017-02-27,-7.1735
2017-02-28,4.5118
2017-03-01,-0.8191
2017-03-02,-0.067
2017-03-03,0.067
2017-03-06,-7.1429
2017-03-07,11.538499999999999
2017-03-08,0.0
2017-03-09,27.5216
2017-03-10,-21.5819
2017-03-13,-3.7284
2017-03-14,-24.7817
2017-03-15,-9.5238
2017-03-16,5.2632
2017-03-17,5.0
2017-03-20,-9.5238
2017-03-21,-4.1447
2017-03-22,-0.0686
2017-03-23,11.2637
2017-03-24,-1.2963
2017-03-27,0.0
2017-03-28,5.0657
2017-03-29,7.1429
2017-03-30,8.8889
2017-03-31,6.1224
2017-04-03,9.6154
2017-04-04,5.2632
2017-04-05,3.6667
2017-04-06,5.4662
2017-04-07,2.1341
2017-04-10,4.4776
2017-04-11,5.7143
2017-04-12,4.8649000000000004
2017-04-13,-2.0619
2017-04-17,9.2105
2017-04-18,-15.6627
2017-04-19,14.2857
2017-04-20,0.0
2017-04-21,0.0
2017-04-24,-5.0
2017-04-25,18.4211
2017-04-26,-5.5556
2017-04-27,2.3529
2017-04-28,11.4943
2017-05-01,1.0309
2017-05-02,-11.3265
2017-05-03,-2.1864
2017-05-04,5.8824
2017-05-05,2.2222
2017-05-08,2.1739
2017-05-09,0.0
2017-05-10,0.0
2017-05-11,0.0
2017-05-12,0.0
2017-05-15,-4.2553
2017-05-16,0.0
2017-05-17,0.0
2017-05-18,-2.2222
2017-05-19,-4.5455
2017-05-22,0.0
2017-05-23,4.7619
2017-05-24,-6.8182
2017-05-25,2.439
2017-05-26,-1.1905000000000001
2017-05-30,0.9639
2017-06-01,-15.2745
2017-06-02,18.3099
2017-06-05,-4.7619
2017-06-06,-5.0
2017-06-07,-2.6316
2017-06-08,-2.7027
2017-06-09,2.7778
2017-06-12,-14.8649
2017-06-13,7.9365
2017-06-14,-3.8235
2017-06-15,7.0336
2017-06-16,5.7143
2017-06-19,8.1081
2017-06-20,12.25
2017-06-21,-8.7528
2017-06-22,-9.7388
2017-06-23,3.4884
2017-06-26,-21.6357
2017-06-27,6.7022
2017-06-28,-3.125
2017-06-29,3.2258
2017-06-30,0.0
2017-07-05,0.0
2017-07-06,0.0
2017-07-07,24.6875
2017-07-10,-12.2807
2017-07-11,-1.4285999999999999
2017-07-12,-2.8986
2017-07-13,-7.1642
2017-07-14,2.8939
2017-07-17,-4.6563
2017-07-18,1.6059999999999999
2017-07-20,-12.5484
2017-07-21,10.6603
2017-07-24,16.6667
2017-07-25,14.2857
2017-07-26,-7.5
2017-07-27,-8.1081
2017-07-28,13.2353
2017-07-31,3.6883
2017-08-01,-4.8096
2017-08-02,-7.8947
2017-08-03,-8.2571
2017-08-04,-37.3715
2017-08-07,4.4257
2017-08-08,0.0
2017-08-09,-28.5714
2017-08-10,33.3333
2017-08-11,3.45
2017-08-15,1.4016
2017-08-16,-14.204
2017-08-17,0.0
2017-08-18,-22.2222
2017-08-21,7.1429
2017-08-22,33.2667
2017-08-23,-9.955
2017-08-24,5.5
2017-08-25,0.0527
2017-08-28,-22.7895
2017-08-29,22.4267
2017-08-30,-0.9465
2017-09-01,-10.0618
2017-09-06,20.0625
2017-09-07,-29.7241
2017-09-08,3.7037
2017-09-11,-7.1429
2017-09-12,3.8462
2017-09-13,3.7037
2017-09-14,3.5714
2017-09-15,0.0
2017-09-18,-3.3103
2017-09-19,-6.4907
2017-09-20,14.7979
2017-09-22,2.9236
2017-09-25,-6.3911999999999995
2017-09-26,7.5862
2017-09-27,2.5641
2017-09-28,-9.375
2017-09-29,17.2414
2017-10-02,-11.9118
2017-10-03,-0.1669
2017-10-04,3.2776
2017-10-05,6.671
2017-10-06,6.2538
2017-10-10,-6.4571
2017-10-11,7.5137
2017-10-12,-1.7045
2017-10-13,4.0462
2017-10-16,-3.4722
2017-10-17,3.5396
2017-10-18,-1.1951
2017-10-19,-1.9691
2017-10-20,2.726
2017-10-23,0.5587
2017-10-24,11.1111
2017-10-25,0.0
2017-10-26,0.0
2017-10-27,0.0
2017-10-30,25.0
2017-10-31,20.0
2017-11-01,3.3333
2017-11-02,0.0
2017-11-03,-1.6129
2017-11-06,-1.1148
2017-11-07,-0.5305
2017-11-08,-3.3333
2017-11-09,-5.0
2017-11-10,5.2632
2017-11-13,-13.7931
2017-11-14,0.0
2017-11-15,8.0
2017-11-16,3.2963
2017-11-20,-17.8917
2017-11-21,15.7205
2017-11-24,12.8302
2017-11-28,-8.0268
2017-11-29,-5.4545
2017-11-30,0.0
2017-12-01,0.0
2017-12-04,-7.7
2017-12-05,-16.6597
2017-12-06,5.5
2017-12-07,18.4834
2017-12-08,5.0
2017-12-11,4.7619
2017-12-12,0.0
2017-12-13,5.4545
2017-12-14,13.7931
2017-12-15,6.0606
2017-12-18,-14.3429
2017-12-19,0.0667
2017-12-20,0.0
2017-12-21,-18.3333
2017-12-22,-4.0816
2017-12-26,0.0
2017-12-27,-2.3404
2017-12-28,4.5752
2017-12-29,-4.1667
2018-01-02,-8.2609
2018-01-03,9.0047
2018-01-04,-5.9926
2018-01-05,-2.4129
2018-01-08,-15.1659
2018-01-09,-16.2011
2018-01-10,13.2667
2018-01-11,0.0
2018-01-12,-11.7128
2018-01-16,0.0
2018-01-17,26.6667
2018-01-18,9.9474
2018-01-19,1.3881999999999999
2018-01-22,-15.0142
2018-01-23,0.0
2018-01-24,-2.2222
2018-01-25,2.2727
2018-01-26,-0.6111
2018-01-31,-25.6568
2018-02-01,25.1128
2018-02-02,-6.851
2018-02-05,14.1935
2018-02-06,-24.3503
2018-02-07,0.4481
2018-02-08,35.316
2018-02-09,15.3846
2018-02-12,-23.8095
2018-02-14,-1.0625
2018-02-15,4.2956
2018-02-16,0.5451
2018-02-22,22.2289
2018-02-23,1.035
2018-02-26,-21.9512
2018-02-27,21.875
2018-02-28,-10.2564
2018-03-01,0.0
2018-03-02,1.4285999999999999
2018-03-05,-6.9859
2018-03-06,0.0606
2018-03-07,8.9588
2018-03-08,-5.5556
2018-03-09,-5.8824
2018-03-12,24.9375
2018-03-13,-14.9575
2018-03-14,17.5294
2018-03-15,4.6046
2018-03-16,19.6172
2018-03-19,-4.4
2018-03-20,-20.0837
2018-03-21,4.712
2018-03-22,-2.45
2018-03-23,7.7909
2018-03-26,-0.1427
2018-03-27,14.2857
2018-03-28,-12.9167
2018-03-29,-16.7464
2018-04-02,3.4483
2018-04-03,0.0
2018-04-04,0.0
2018-04-05,44.4444
2018-04-06,0.0
2018-04-09,15.3846
2018-04-10,0.0
2018-04-11,8.6667
2018-04-12,14.2638
2018-04-13,7.3826
2018-04-16,1.25
2018-04-17,4.9383
2018-04-18,-1.1764999999999999
2018-04-19,-18.9286
2018-04-20,14.5374
2018-04-23,-1.2821
2018-04-24,-9.1169
2018-04-25,-2.8294
2018-04-26,-10.2941
2018-04-27,-5.082
2018-04-30,-3.9135999999999997
2018-05-01,-1.8226
2018-05-02,26.6935
2018-05-03,-0.0289
2018-05-04,-7.5455
2018-05-07,-18.3865
2018-05-08,12.682
2018-05-09,0.034
2018-05-10,-1.4276
2018-05-11,2.069
2018-05-14,-5.4392
2018-05-15,7.1811
2018-05-16,-3.3333
2018-05-17,1.6897
2018-05-18,-8.4435
2018-05-21,5.5556
2018-05-22,-1.0526
2018-05-23,-1.0638
2018-05-24,-17.5627
2018-05-25,16.9565
2018-05-29,-14.4981
2018-05-30,8.6522
2018-05-31,-7.9632
2018-06-01,16.0
2018-06-04,-6.3343
2018-06-05,-9.5238
2018-06-06,17.2048
2018-06-07,0.0
2018-06-08,10.3774
2018-06-11,-8.0342
2018-06-12,5.948
2018-06-13,10.526299999999999
2018-06-14,-4.7619
2018-06-15,16.6667
2018-06-18,15.7143
2018-06-19,23.4321
2018-06-20,9.0218
2018-06-21,-6.422
2018-06-22,-13.7255
2018-06-25,10.9091
2018-06-26,8.6066
2018-06-27,-5.6604
2018-06-28,-20.0
2018-06-29,0.0
2018-07-02,-12.5
2018-07-03,-5.7143
2018-07-05,-6.0606
2018-07-06,2.4194
2018-07-09,0.7874
2018-07-10,-0.7813
2018-07-11,-3.9370000000000003
2018-07-12,4.918
2018-07-13,-3.0938
2018-07-16,8.5456
2018-07-17,-4.9317
2018-07-18,-6.25
2018-07-19,-5.0
2018-07-20,5.2632
2018-07-23,-8.3333
2018-07-24,-3.2727
2018-07-25,-2.2556
2018-07-26,-3.8462
2018-07-27,-11.862
2018-07-30,-0.1112
2018-07-31,15.8564
2018-08-01,5.8824
2018-08-02,-3.7037
2018-08-03,-0.2308
2018-08-06,3.6045
2018-08-07,-3.2558
2018-08-08,0.0
2018-08-09,-3.8077
2018-08-10,0.7597
2018-08-13,-8.7302
2018-08-14,-0.8696
2018-08-15,-1.3158
2018-08-16,-0.2667
2018-08-17,-10.8734
2018-08-20,-2.5
2018-08-21,19.2103
2018-08-22,-0.1979
2018-08-23,-0.8621
2018-08-24,6.3043
2018-08-27,-3.4765
2018-08-28,10.1695
2018-08-29,-9.3269
2018-08-30,6.0445
2018-08-31,10.0
2018-09-04,-9.0909
2018-09-05,-4.12
2018-09-06,-8.2186
2018-09-07,14.5455
2018-09-10,-16.6667
2018-09-11,-4.1905
2018-09-12,9.3439
2018-09-13,0.0
2018-09-14,-13.6364
2018-09-17,0.0
2018-09-18,0.0
2018-09-19,-7.8947
2018-09-20,14.2857
2018-09-21,9.5
2018-09-24,-17.3516
2018-09-25,4.9724
2018-09-26,7.5789
2018-09-27,0.0489
2018-09-28,-12.9095
2018-10-01,-0.3369
2018-10-02,1.3521
2018-10-03,-2.1123
2018-10-04,2.2147
2018-10-05,12.2028
2018-10-08,13.8811
2018-10-09,-6.5217
2018-10-10,2.3256
2018-10-11,4.5455
2018-10-12,0.0435
2018-10-15,-2.2164
2018-10-16,-1.8178
2018-10-17,5.9708
2018-10-18,-4.3144
2018-10-19,2.6786
2018-10-22,-2.2174
2018-10-23,-2.0676
2018-10-24,-9.1941
2018-10-25,-1.75
2018-10-26,1.7812000000000001
2018-10-29,-17.5
2018-10-30,0.6061
2018-10-31,-5.241
2018-11-01,-4.6408000000000005
2018-11-02,-3.3333
2018-11-05,37.931
2018-11-06,-24.5
2018-11-07,4.9669
2018-11-08,0.9464
2018-11-09,-13.125
2018-11-12,-3.6330999999999998
2018-11-13,4.5166
2018-11-14,7.1429
2018-11-15,-6.6667
2018-11-16,6.2857
2018-11-19,-12.6344
2018-11-20,-3.8462
2018-11-21,0.0
2018-11-23,43.2
2018-11-26,-17.933
2018-11-27,-14.9081
2018-11-28,-8.0
2018-11-29,-8.6957
2018-11-30,3.8095
2018-12-03,-3.6696999999999997
2018-12-04,-1.1429
2018-12-06,-7.5145
2018-12-07,-11.4583
2018-12-10,-4.7059
2018-12-11,-9.3827
2018-12-12,8.9918
2018-12-13,0.0
2018-12-14,-10.0
2018-12-17,-4.7222
2018-12-18,15.1603
2018-12-19,-34.1772
2018-12-20,28.8462
2018-12-21,-22.3881
2018-12-24,-0.3846
2018-12-26,0.3861
2018-12-27,-18.2692
2018-12-28,17.0588
2018-12-31,-19.598
2019-01-02,-12.0
2019-01-03,27.8409
2019-01-04,-4.4444
2019-01-07,-6.9767
2019-01-08,-3.75
2019-01-09,3.8961
2019-01-10,-5.0
2019-01-11,13.9474
2019-01-14,3.0023
2019-01-15,0.6726
2019-01-16,0.2227
2019-01-17,0.0
2019-01-18,-8.8889
2019-01-22,-9.0244
2019-01-23,6.9705
2019-01-24,-4.7619
2019-01-25,-10.526299999999999
2019-01-28,-11.7647
2019-01-29,0.0
2019-01-30,13.0
2019-01-31,-23.3038
2019-02-01,5.0
2019-02-04,4.3956
2019-02-05,9.8246
2019-02-06,2.8754
2019-02-07,1.7081
2019-02-08,-8.3969
2019-02-11,-3.0
2019-02-12,-1.0309
2019-02-13,2.0833
2019-02-14,-7.8231
2019-02-15,1.476
2019-02-19,-5.4545
2019-02-20,-5.7692
2019-02-21,-18.3673
2019-02-22,-5.0
2019-02-25,5.2632
2019-02-26,-5.0
2019-02-27,-5.2632
2019-02-28,11.1111
2019-03-01,-10.0
2019-03-04,5.5556
2019-03-05,5.2632
2019-03-06,5.0
2019-03-07,-5.7143
2019-03-08,-19.1919
2019-03-11,24.375
2019-03-12,-19.0955
2019-03-13,5.5901
2019-03-14,5.8824
2019-03-15,11.1111
2019-03-18,-10.0
2019-03-19,-9.4444
2019-03-20,10.4294
2019-03-21,11.1111
2019-03-22,-22.5
2019-03-25,9.6774
2019-03-26,-5.8824
2019-03-27,-6.25
2019-03-28,-3.3333
2019-03-29,3.4483
2019-04-01,7.2667
2019-04-02,-6.7744
2019-04-03,23.3333
2019-04-04,-13.5135
2019-04-05,6.25
2019-04-09,-10.5882
2019-04-10,18.4211
2019-04-11,-13.8889
2019-04-12,9.6774
2019-04-15,-17.647100000000002
2019-04-16,-7.1429
2019-04-17,-6.1538
2019-04-18,0.8197
2019-04-22,-4.878
2019-04-23,14.5299
2019-04-24,-9.7015
2019-04-25,3.719
2019-04-26,3.5857
2019-04-29,1.5385
2019-04-30,0.7576
2019-05-01,-15.7895
2019-05-02,0.0
2019-05-03,-9.8214
2019-05-06,18.8119
2019-05-07,0.0
2019-05-08,-0.0333
2019-05-09,-13.3044
2019-05-10,-4.4712
2019-05-13,10.7197
2019-05-14,-11.818200000000001
2019-05-15,-7.2165
2019-05-16,22.2222
2019-05-17,-5.4545
2019-05-20,4.8077
2019-05-21,-8.2569
2019-05-22,0.0
2019-05-23,-11.0
2019-05-24,6.7416
2019-05-28,5.2632
2019-05-29,-8.95
2019-05-30,-11.0379
2019-05-31,0.0
2019-06-03,-13.5802
2019-06-04,7.1429
2019-06-05,-1.3333
2019-06-06,1.3514
2019-06-07,2.6667
2019-06-10,6.4935
2019-06-11,2.439
2019-06-12,1.1905000000000001
2019-06-13,5.8824
2019-06-14,-15.5556
2019-06-17,5.2632
2019-06-19,-22.5
2019-06-20,-14.5161
2019-06-21,7.5472
2019-06-24,-12.2807
2019-06-25,8.0
2019-06-26,14.8148
2019-06-27,-1.6129
2019-06-28,8.1967
2019-07-01,-21.2121
2019-07-02,3.8462
2019-07-03,20.3704
2019-07-05,0.0
2019-07-08,1.7231
2019-07-09,-9.2559
2019-07-10,-6.5
2019-07-11,-0.1783
2019-07-12,-1.7856999999999998
2019-07-15,-7.2727
2019-07-16,13.7255
2019-07-17,3.4483
2019-07-18,-10.8333
2019-07-19,-4.6729
2019-07-22,1.9607999999999999
2019-07-23,-1.9231
2019-07-24,17.647100000000002
2019-07-25,8.3333
2019-07-26,-3.0769
2019-07-29,-1.5873
2019-07-30,-1.6129
2019-07-31,3.2787
2019-08-01,-7.9365
2019-08-02,1.7241
2019-08-05,-3.3898
2019-08-06,0.0
2019-08-07,1.7544
2019-08-08,32.7586
2019-08-09,3.8961
2019-08-12,0.0
2019-08-13,-12.5
2019-08-14,0.0
2019-08-15,-7.1429
2019-08-16,-8.461500000000001
2019-08-19,5.8824
2019-08-20,-3.1746
2019-08-21,-3.2787
2019-08-22,0.0
2019-08-23,-5.0847
2019-08-26,-5.0
2019-08-27,-4.1353
2019-08-28,17.647100000000002
2019-08-29,-5.0
2019-08-30,-1.7544
2019-09-03,-16.0714
2019-09-04,17.0213
2019-09-05,-10.9091
2019-09-06,0.0
2019-09-09,-4.0816
2019-09-10,10.6383
2019-09-11,1.9231
2019-09-12,-9.434
2019-09-13,6.4583
2019-09-16,56.5558
2019-09-17,6.25
2019-09-18,-8.2353
2019-09-19,5.1282
2019-09-20,1.2195
2019-09-23,2.4096
2019-09-24,-11.7647
2019-09-25,-11.2
2019-09-26,-12.9129
2019-09-27,-10.3448
2019-09-30,16.3462
2019-10-01,-14.0496
2019-10-02,-19.2308
2019-10-03,16.6667
2019-10-04,0.0
2019-10-07,-8.1633
2019-10-08,6.6667
2019-10-09,-5.3125
2019-10-10,1.2101
2019-10-11,-13.0435
2019-10-15,5.0
2019-10-16,0.0
2019-10-17,-2.3810000000000002
2019-10-18,2.439
2019-10-21,7.1429
2019-10-22,-4.4444
2019-10-23,4.6512
2019-10-24,-4.4444
2019-10-25,-6.9767
2019-10-28,10.0
2019-10-29,2.2727
2019-10-30,-4.4444
2019-10-31,2.3256
2019-11-01,-9.0909
2019-11-04,75.0
2019-11-05,-54.2857
2019-11-06,9.375
2019-11-07,-11.4286
2019-11-08,-6.129
2019-11-11,71.8213
2019-11-12,-40.0
2019-11-13,0.0
2019-11-14,93.3333
2019-11-15,-36.5517
2019-11-18,0.5435
2019-11-20,13.5135
2019-11-21,4.7619
2019-11-22,13.6364
2019-11-26,-2.0
2019-11-27,-6.1224
2019-11-29,6.5217
2019-12-03,-24.4898
2019-12-04,35.1351
2019-12-05,-20.0
2019-12-06,22.5
2019-12-09,24.4898
2019-12-10,1.6393
2019-12-11,0.3871
2019-12-12,2.8278
2019-12-13,4.6875
2019-12-16,0.0
2019-12-17,-10.4478
2019-12-18,5.0
2019-12-19,-28.5714
2019-12-20,10.0
2019-12-23,-19.1919
2019-12-24,12.5
2019-12-27,2.2222
2019-12-30,3.5869999999999997
2019-12-31,-1.3641
2020-01-02,4.2553
2020-01-03,-2.0408
2020-01-06,-16.6667
2020-01-08,37.5
2020-01-09,-5.4545
2020-01-10,5.7692
2020-01-13,3.8727
2020-01-14,-7.2291
2020-01-15,0.0
2020-01-16,3.7736
2020-01-17,3.6364
2020-01-21,-5.2632
2020-01-22,9.4444
2020-01-23,-1.8613
2020-01-24,1.5516999999999999
2020-01-27,1.7827
2020-01-28,-16.5972
2020-01-29,18.2
2020-01-30,-15.3976
2020-01-31,-10.0
2020-02-03,0.0
2020-02-05,-11.1111
2020-02-06,0.0
2020-02-10,23.125
2020-02-11,-18.7817
2020-02-14,12.75
2020-02-19,10.8647
2020-02-20,0.0
2020-02-24,-0.8
2020-02-25,-0.8065
2020-02-26,0.1016
2020-02-27,1.5228000000000002
2020-02-28,-10.0
2020-03-02,9.4444
2020-03-03,-16.7513
2020-03-05,-2.439
2020-03-06,12.5
2020-03-09,10.4444
2020-03-10,0.6036
2020-03-11,8.0
2020-03-12,-12.963
2020-03-13,6.2766
2020-03-16,-11.9119
2020-03-17,-9.0909
2020-03-18,9.5
2020-03-23,-8.6758
2020-03-24,3.3
2020-03-25,1.6457000000000002
2020-03-27,-2.3810000000000002
2020-03-30,-7.3171
2020-03-31,0.0
2020-04-02,9.8684
2020-04-06,-6.5868
2020-04-07,0.0
2020-04-08,0.0
2020-04-09,0.0
2020-04-16,7.6923
2020-04-17,-4.7619
2020-04-22,-2.5
2020-04-24,10.2564
2020-04-27,4.186
2020-04-28,-4.0179
2020-04-29,-9.3023
2020-04-30,0.0
2020-05-01,7.6923
2020-05-04,-7.1429
2020-05-05,15.3846
2020-05-06,2.2222
2020-05-07,-8.6957
2020-05-08,0.0
2020-05-11,0.0
2020-05-12,0.0
2020-05-13,0.0
2020-05-14,0.0
2020-05-18,0.0
2020-05-19,19.0476
2020-05-20,-3.0
2020-05-26,-1.4433
2020-05-28,8.4728
2020-05-29,-3.568
2020-06-01,0.0
2020-06-02,-16.5
2020-06-03,-16.1677
2020-06-04,-8.2857
2020-06-05,9.0343
2020-06-08,0.0
2020-06-09,14.0
2020-06-10,0.2506
2020-06-11,0.0
2020-06-12,-37.5
2020-06-15,32.0
2020-06-16,-25.7576
2020-06-17,-0.8163
2020-06-18,-21.3992
2020-06-19,4.712
2020-06-22,15.0
2020-06-23,-19.5652
2020-06-24,-2.7027
2020-06-25,-9.4444
2020-06-26,9.816
2020-06-29,3.4078
2020-06-30,-11.9395
2020-07-01,4.2945
2020-07-02,29.4118
2020-07-06,-4.9318
2020-07-07,-12.7421
2020-07-08,-17.2603
2020-07-09,9.2715
2020-07-10,-2.4242
2020-07-13,8.6957
2020-07-14,2.8571
2020-07-15,-5.5556
2020-07-16,-11.7647
2020-07-17,-8.0
2020-07-20,-16.6667
2020-07-21,-6.087
2020-07-22,8.842600000000001
2020-07-23,-13.2284
2020-07-24,-1.9607999999999999
2020-07-27,2.0
2020-07-28,-1.9607999999999999
2020-07-29,3.25
2020-07-30,-3.1477
2020-07-31,-5.0
