ticker,FTMR US Equity
2010-08-11,-59.6
2010-08-24,-38.6139
2010-09-15,12.9032
2010-10-04,28.5714
2010-10-08,-33.3333
2010-10-14,0.0
2010-11-15,-13.3333
2010-12-07,0.0
2010-12-15,-23.0769
2010-12-16,12.5
2010-12-17,11.1111
2010-12-23,30.0
2010-12-28,-23.0769
2010-12-29,10.0
2010-12-30,172.7273
2010-12-31,133.3333
2011-01-13,-71.4286
2011-01-20,50.0
2011-01-25,66.6667
2011-02-09,-28.0
2011-03-10,0.0
2011-03-15,-44.4444
2011-04-01,140.0
2011-04-04,25.0
2011-04-12,0.0
2011-04-19,-20.0
2011-05-06,0.0
2011-05-17,25.0
2011-06-01,-16.6667
2011-12-02,-40.0
2012-02-22,66.6667
2012-02-24,20.0
2012-02-27,16.6667
2012-02-28,-42.8571
2012-03-02,0.0
2012-03-05,100.0
2012-03-12,-32.5
2012-03-13,11.1111
2012-03-14,46.6667
2012-03-15,0.0
2012-03-16,-0.2273
2012-03-19,-10.0228
2012-03-20,13.9241
2012-03-21,-11.1111
2012-03-22,12.5
2012-03-23,-11.1111
2012-03-26,-12.5
2012-03-28,14.2857
2012-03-29,0.0
2012-03-30,-12.4688
2012-04-02,-0.0357
2012-04-04,20.0
2012-04-05,-4.7619
2012-04-09,-2.5
2012-04-10,-10.2564
2012-04-11,40.0
2012-04-12,0.0
2012-04-13,0.0
2012-04-16,-18.3673
2012-04-17,20.0
2012-04-18,-12.5
2012-04-19,-9.5238
2012-04-20,0.0
2012-04-23,5.2632
2012-04-24,-10.0
2012-04-25,-2.7778
2012-04-26,17.1429
2012-04-27,0.0
2012-04-30,-9.7561
2012-05-01,10.8108
2012-05-04,-4.878
2012-05-07,2.5641
2012-05-08,-2.5
2012-05-09,-0.2083
2012-05-11,1.4935
2012-05-14,1.0601
2012-05-15,-37.3728
2012-05-16,8.0
2012-05-17,-7.4074
2012-05-18,56.0
2012-05-21,0.0
2012-05-22,-5.3365
2012-05-23,-10.6145
2012-05-25,-0.2462
2012-05-30,12.1511
2012-05-31,0.2201
2012-06-01,0.0
2012-06-04,2.7027
2012-06-11,0.0
2012-06-14,0.0
2012-06-15,0.0
2012-06-18,-15.7895
2012-06-19,9.375
2012-06-20,-14.2857
2012-06-21,16.6667
2012-06-26,0.0
2012-06-27,-14.2857
2012-06-28,13.3333
2012-06-29,0.0
2012-07-02,0.0
2012-07-05,2.9412000000000003
2012-07-06,-5.7143
2012-07-09,18.1818
2012-07-11,-2.5641
2012-07-12,0.0
2012-07-13,0.0
2012-07-16,-7.8947
2012-07-17,-14.2857
2012-07-18,0.0
2012-07-19,3.3333
2012-07-20,0.0
2012-07-23,0.0
2012-07-25,0.0
2012-07-27,1.6129
2012-07-31,-11.1111
2012-08-02,10.7143
2012-08-06,0.0
2012-08-08,1.6129
2012-08-09,1.5873
2012-08-13,0.0
2012-08-14,-0.0391
2012-08-15,0.0391
2012-08-16,0.0
2012-08-20,0.0
2012-08-23,0.0
2012-08-27,0.0
2012-08-29,-21.875
2012-08-30,28.0
2012-09-04,-18.75
2012-09-05,-31.1538
2012-09-06,11.7318
2012-09-07,0.0
2012-09-10,40.0
2012-09-11,0.0
2012-09-12,0.0
2012-09-19,-25.0
2012-09-20,19.0476
2012-09-24,0.0
2012-10-04,-4.0
2012-10-08,0.0
2012-10-12,16.6667
2012-10-15,0.0
2012-10-16,0.0
2012-10-17,0.0
2012-10-18,14.2857
2012-10-19,6.25
2012-10-22,10.2941
2012-10-23,-4.0
2012-10-24,5.5556
2012-10-25,-18.3882
2012-10-26,25.7557
2012-10-31,2.5641
2012-11-01,-1.25
2012-11-06,-3.7975
2012-11-08,-2.6645
2012-11-09,-2.7036
2012-11-14,-5.5575
2012-11-19,-4.3766
2012-11-20,-3.4231
2012-11-21,11.4695
2012-11-26,-8.5745
2012-11-27,0.0391
2012-11-28,3.125
2012-11-29,9.0909
2012-12-05,-2.8125
2012-12-07,-0.2858
2012-12-20,-1.1465
2012-12-24,0.0
2012-12-26,0.0
2013-01-02,0.0
2013-01-03,-13.012
2013-01-08,10.0
2013-01-09,0.0
2013-01-10,0.0
2013-01-16,-6.0606
2013-01-17,-0.0403
2013-01-18,9.6813
2013-01-30,-4.3766
2013-01-31,0.0
2013-02-01,-1.5385
2013-02-04,0.0
2013-02-05,7.7734
2013-02-06,0.0
2013-02-07,-7.2128
2013-02-08,7.8125
2013-02-14,-13.0435
2013-02-15,0.0
2013-02-19,0.0
2013-02-20,-3.3333
2013-02-22,-5.1724
2013-02-25,-5.4545
2013-02-28,15.3846
2013-03-01,0.0
2013-03-08,0.0
2013-03-19,-33.3333
2013-03-20,20.0
2013-03-22,0.0
2013-03-25,0.0
2013-03-27,4.1667
2013-04-01,-4.8
2013-04-03,-0.4202
2013-04-09,-2.9536
2013-04-10,0.0
2013-04-11,-13.0435
2013-04-12,10.0
2013-04-16,-0.4545
2013-04-17,0.4566
2013-04-18,-15.9091
2013-04-19,0.0
2013-04-22,8.1081
2013-04-24,50.0
2013-05-01,-6.6667
2013-05-02,0.0
2013-05-03,0.0
2013-05-09,0.0
2013-05-17,7.1429
2013-05-22,0.0
2013-05-23,-6.6667
2013-05-29,1.7856999999999998
2013-05-30,-12.2807
2013-06-11,0.0
2013-06-12,20.0
2013-06-13,-3.3333
2013-06-14,-3.4483
2013-06-17,3.5714
2013-06-18,-3.4483
2013-06-19,-10.7143
2013-06-20,0.0
2013-06-26,0.0
2013-07-03,0.0
2013-07-25,-16.0
2013-07-26,14.2262
2013-07-29,0.0
2013-07-30,-8.2856
2013-07-31,6.7614
2013-08-02,6.4396
2013-08-05,0.0
2013-08-06,-2.0
2013-08-07,0.0
2013-08-08,2.0408
2013-08-13,-4.0
2013-08-16,0.0
2013-08-20,0.0
2013-08-23,-4.1667
2013-08-26,0.0
2013-08-29,0.0
2013-09-06,-4.3478
2013-09-09,0.0
2013-09-10,-4.5455
2013-09-11,-4.7619
2013-09-13,0.0
2013-09-16,0.0
2013-09-17,-2.5
2013-09-19,12.8205
2013-09-23,-9.0909
2013-09-24,-5.0
2013-09-26,5.2632
2013-09-30,-10.0
2013-10-02,0.0
2013-10-03,5.5556
2013-10-04,5.2632
2013-10-09,5.0
2013-10-16,-0.4762
2013-10-17,-13.8756
2013-10-23,10.5556
2013-10-28,-4.5226
2013-11-08,-5.2632
2013-11-19,-44.375
2013-11-20,73.7828
2013-11-21,-13.7931
2013-11-22,-6.75
2013-11-25,-28.5076
2013-11-27,10.0
2013-11-29,-9.0909
2013-12-02,10.0
2013-12-03,9.0909
2013-12-04,16.6667
2013-12-06,7.1429
2013-12-09,20.0
2013-12-11,-5.0
2013-12-12,16.9591
2013-12-16,5.0
2013-12-17,-4.7619
2013-12-18,0.0
2013-12-26,4.9375
2013-12-27,0.0
2014-01-03,-14.2347
2014-01-06,11.1111
2014-01-07,-10.0
2014-01-08,25.0
2014-01-09,11.1111
2014-01-10,40.4
2014-01-14,-5.9829
2014-01-21,-0.0379
2014-02-07,-30.3145
2014-02-10,26.1011
2014-02-25,-6.8995
2014-02-27,-14.7754
2014-02-28,0.0
2014-03-04,34.7283
2014-03-14,-44.8165
2014-03-18,46.1988
2014-03-19,-20.0
2014-03-25,-6.25
2014-03-26,-16.0
2014-03-27,0.0
2014-03-28,0.0
2014-03-31,3.1746
2014-04-01,4.6154
2014-04-02,25.0
2014-04-03,-11.7647
2014-04-04,6.6667
2014-04-07,-6.25
2014-04-08,-20.0
2014-04-09,3.3333
2014-04-10,-3.2258
2014-04-11,0.0
2014-04-14,6.6667
2014-04-15,0.7813
2014-04-16,0.0
2014-04-17,0.7752
2014-04-22,0.0
2014-04-23,13.8462
2014-04-25,1.3514
2014-04-29,0.0
2014-04-30,6.6667
2014-05-01,-2.5
2014-05-02,2.5641
2014-05-06,-1.25
2014-05-07,1.2658
2014-05-08,-2.5
2014-05-09,0.0
2014-05-12,1.2821
2014-05-13,0.0
2014-05-14,-5.0633
2014-05-15,5.3333
2014-05-16,1.2658
2014-05-20,-8.75
2014-05-21,2.7397
2014-05-23,0.0
2014-05-28,-2.6667
2014-05-29,0.0
2014-05-30,1.3699
2014-06-02,0.0
2014-06-03,1.3514
2014-06-04,-1.3333
2014-06-09,5.4054
2014-06-12,-7.6923
2014-06-18,0.0
2014-06-25,0.0
2014-06-27,-2.7778
2014-07-03,0.0
2014-07-08,0.0
2014-07-21,-16.8571
2014-07-22,3.0928
2014-07-23,16.6667
2014-07-28,0.0
2014-07-30,-14.2857
2014-07-31,15.0
2014-08-06,0.0
2014-08-14,-5.7971
2014-08-15,4.6154
2014-08-20,0.0
2014-08-27,2.9412000000000003
2014-08-29,0.0
2014-09-02,2.1429
2014-09-03,-1.2587
2014-09-04,-2.2663
2014-09-05,8.6957
2014-09-08,0.0
2014-09-09,4.0
2014-09-10,-3.8462
2014-09-12,2.6667
2014-09-15,0.0
2014-09-16,-5.1948
2014-09-17,0.0
2014-09-18,0.0
2014-09-19,0.0
2014-09-25,2.7397
2014-09-26,-1.3333
2014-09-30,-1.3514
2014-10-02,-4.1096
2014-10-03,-7.1429
2014-10-06,3.0769
2014-10-07,4.4776
2014-10-14,0.0
2014-10-15,0.0
2014-10-16,0.0
2014-10-20,0.0
2014-10-21,5.7143
2014-10-22,-2.7027
2014-10-28,0.0
2014-10-29,-5.5556
2014-10-31,-4.4118
2014-11-03,7.6923
2014-12-04,5.7143
2014-12-05,-5.4054
2014-12-08,0.0
2014-12-10,-1.4285999999999999
2014-12-11,0.0
2014-12-12,0.0
2014-12-15,-1.4493
2014-12-22,-2.9412000000000003
2014-12-24,3.0303
2015-01-02,0.0
2015-01-06,-4.4118
2015-01-12,-7.6923
2015-01-13,13.3333
2015-01-22,-11.7647
2015-01-30,-15.0
2015-02-02,17.647100000000002
2015-02-09,0.0
2015-02-10,0.0
2015-02-25,-15.0
2015-02-26,17.647100000000002
2015-03-02,13.3333
2015-03-05,-4.4118
2015-04-23,-21.5385
2015-05-20,-1.9607999999999999
2015-05-21,0.0
2015-06-10,-40.0
2015-06-11,33.3333
2015-07-14,-25.0
2015-07-15,0.0
2015-07-28,0.0
2015-07-29,0.0
2015-08-05,0.0
2015-08-06,-33.3333
2015-08-07,0.0
2015-08-13,0.0
2015-08-19,-27.5
2015-08-20,37.931
2015-08-24,-50.0
2015-08-27,0.0
2015-08-31,0.0
2015-09-02,0.0
2015-09-04,5.0
2015-09-09,0.0
2015-09-25,-4.7619
2015-09-28,-50.0
2015-09-30,0.0
2015-10-01,19.0
2015-10-02,0.0
2015-10-05,0.8403
2015-10-30,-25.0
2015-11-06,133.3333
2015-11-19,0.0
2015-12-07,-61.9048
2015-12-10,200.0
2015-12-15,16.6667
2015-12-16,-21.4286
2015-12-17,9.0909
2015-12-18,-8.3333
2015-12-22,100.0
2015-12-28,-2.2727
2015-12-29,-30.2326
2015-12-30,0.0
2015-12-31,20.0
2016-01-04,-61.1111
2016-01-05,71.4286
2016-01-26,-41.6667
2016-01-29,0.0
2016-02-03,42.1429
2016-02-04,30.6533
2016-02-05,-11.538499999999999
2016-02-08,30.4348
2016-02-09,-6.6667
2016-02-11,32.1429
2016-02-12,-12.4324
2016-02-16,3.8194
2016-02-17,12.5232
2016-02-18,0.3963
2016-02-19,-12.2368
2016-02-22,16.9415
2016-02-23,0.0
2016-02-24,10.2564
2016-02-26,-2.3256
2016-02-29,0.0
2016-03-01,-0.4762
2016-03-02,2.8708
2016-03-08,-2.3256
2016-03-09,0.0
2016-03-11,-19.7024
2016-03-14,24.5367
2016-03-18,0.0
2016-04-21,-47.619
2016-04-22,70.9091
2016-05-04,-46.8085
2016-05-10,105.0
2016-06-09,0.0
2016-08-25,-45.3659
2016-09-02,91.9643
2016-09-06,-39.5349
2016-09-08,246.1538
2016-09-13,-51.1111
2016-09-26,36.3636
2016-09-27,0.0
2016-10-04,0.0
2016-10-06,0.0
2016-10-14,10.0
2016-10-25,-9.0909
2016-11-03,3.3333
2016-11-04,19.3548
2016-11-09,-16.2162
2016-11-10,-6.4113
2016-11-14,3.4037
2016-12-02,-5.0
2016-12-06,-12.2807
2016-12-07,0.0
2016-12-12,4.0
2016-12-15,-3.8462
2017-01-05,0.0
2017-01-06,0.0
2017-01-13,0.0
2017-01-18,0.0
2017-01-19,68.0
2017-01-23,-4.7619
2017-01-25,0.0
2017-01-26,0.0
2017-01-27,0.0
2017-01-30,-5.0
2017-01-31,5.2632
2017-02-03,55.0
2017-02-06,-17.7419
2017-02-07,-1.9607999999999999
2017-02-08,21.0
2017-02-09,15.7025
2017-02-10,2.8571
2017-02-13,2.7778
2017-02-14,-6.7568
2017-02-15,-5.7971
2017-02-16,-12.3077
2017-02-17,21.0526
2017-02-21,-5.7971
2017-02-22,15.3846
2017-02-23,1.3333
2017-02-24,1.3158
2017-02-27,-7.7922
2017-03-01,-1.4085
2017-03-02,0.0
2017-03-06,7.1429
2017-03-07,-4.0
2017-03-08,0.0
2017-03-09,0.0
2017-03-10,0.0
2017-03-13,0.0
2017-03-14,0.0
2017-03-15,0.0
2017-03-16,-5.651
2017-03-17,0.1012
2017-03-22,2.9412000000000003
2017-03-23,-7.1429
2017-03-24,7.6923
2017-03-28,-5.7143
2017-03-29,18.0777
2017-03-30,220.7956
2017-03-31,-58.0
2017-04-03,90.4762
2017-04-04,-7.5
2017-04-05,-2.7027
2017-04-06,-2.7778
2017-04-07,2.8571
2017-04-10,11.1111
2017-04-11,-1.15
2017-04-12,-3.8948
2017-04-13,2.8947000000000003
2017-04-17,-0.2558
2017-04-18,-2.5641
2017-04-19,5.2632
2017-04-20,0.0
2017-04-21,0.0
2017-04-24,-1.0
2017-04-25,0.0
2017-04-26,1.5152
2017-04-27,-1.8904999999999998
2017-04-28,1.4199
2017-05-02,-2.5
2017-05-05,0.0
2017-05-08,2.5641
2017-05-09,0.0
2017-05-10,0.0
2017-05-12,-1.5
2017-05-16,1.5228000000000002
2017-05-17,0.0
2017-05-23,-2.9906
2017-05-24,-2.0713
2017-05-25,3.0526
2017-05-26,2.145
2017-05-30,0.0
2017-06-01,-2.5
2017-06-02,-2.5641
2017-06-06,0.0
2017-06-07,0.0
2017-06-08,-5.2632
2017-06-09,8.3333
2017-06-13,-2.5641
2017-06-15,-5.7895
2017-06-16,0.5587
2017-06-19,0.0
2017-06-20,0.0
2017-06-22,0.0
2017-06-26,0.0
2017-06-27,-1.1111
2017-06-28,-7.3034
2017-06-30,-1.8182
2017-07-03,1.2346
2017-07-05,3.2073
2017-07-06,5.1637
2017-07-07,-1.6854
2017-07-10,8.5714
2017-07-11,-2.6316
2017-07-13,2.7027
2017-07-14,0.0
2017-07-18,-2.6263
2017-07-19,0.0
2017-07-21,2.6972
2017-07-24,-2.6316
2017-07-25,1.6216
2017-07-26,9.0426
2017-07-27,7.3171
2017-07-31,-4.5455
2017-08-01,9.5238
2017-08-02,4.3478
2017-08-03,23.3333
2017-08-04,0.6757
2017-08-07,-2.6846
2017-08-08,-5.8276
2017-08-09,-1.1351
2017-08-10,-11.1111
2017-08-11,15.4167
2017-08-14,2.8881
2017-08-15,1.7544
2017-08-16,-6.8966
2017-08-17,-2.5926
2017-08-18,-9.505700000000001
2017-08-21,5.042
2017-08-22,0.0
2017-08-24,-0.4
2017-08-25,0.0
2017-08-28,7.6305
2017-08-30,0.0
2017-08-31,-2.9851
2017-09-01,-3.8462
2017-09-05,-10.8
2017-09-06,15.6951
2017-09-07,0.0
2017-09-11,-1.5504
2017-09-12,8.2677
2017-09-13,-1.8182
2017-09-14,0.0
2017-09-15,11.1111
2017-09-18,-10.0
2017-09-19,11.1111
2017-09-20,-10.0
2017-09-21,-1.8519
2017-09-26,-1.8868
2017-09-27,3.4615
2017-10-02,-0.0037
2017-10-05,0.3755
2017-10-09,-0.3704
2017-10-11,-0.3717
2017-10-20,-6.7164
2017-10-23,8.0
2017-10-24,6.6667
2017-10-25,-4.5139
2017-10-30,-3.6364
2017-11-07,-3.7736
2017-11-14,0.6039
2017-11-17,0.1793
2017-11-21,-3.3113
2017-11-27,3.4247
2017-11-28,0.3891
2017-11-29,-3.1008
2017-11-30,4.0
2017-12-01,23.4615
2017-12-04,-6.5421
2017-12-05,-16.6667
2017-12-06,0.0
2017-12-08,0.0
2017-12-11,0.0
2017-12-12,0.0
2017-12-14,0.0
2017-12-18,0.0
2017-12-26,-12.0
2017-12-27,0.0
2017-12-28,0.0
2017-12-29,13.6364
2018-01-02,-0.4
2018-01-04,-0.4016
2018-01-08,0.8065
2018-01-10,30.0
2018-01-11,-7.6923
2018-01-12,-1.6667
2018-01-16,-8.4746
2018-01-17,0.0
2018-01-18,16.2963
2018-01-19,-4.7771
2018-01-23,-1.3378
2018-01-24,-8.2034
2018-01-25,1.5510000000000002
2018-01-26,1.8182
2018-01-29,0.0
2018-02-01,-1.7856999999999998
2018-02-02,1.4545
2018-02-05,7.5269
2018-02-06,-7.0
2018-02-08,0.3584
2018-02-09,0.0
2018-02-12,0.0
2018-02-13,1.7856999999999998
2018-02-14,5.2632
2018-02-15,4.0
2018-02-21,0.0
2018-02-23,1.6026
2018-02-26,-13.2492
2018-02-27,13.818200000000001
2018-03-01,-7.3482
2018-03-02,0.6897
2018-03-05,2.7397
2018-03-06,6.0
2018-03-07,0.0
2018-03-08,-1.5723
2018-03-09,0.639
2018-03-13,-4.127
2018-03-14,0.0
2018-03-16,0.9934
2018-03-20,-1.9672
2018-03-21,3.3445
2018-03-22,-2.9126
2018-03-23,-0.6667
2018-03-26,-3.0201
2018-03-27,2.0761
2018-03-28,-1.6949
2018-04-02,6.8966
2018-04-05,3.2258
2018-04-06,-7.8125
2018-04-09,-3.3898
2018-04-10,0.0
2018-04-12,5.2632
2018-04-16,4.0
2018-04-17,0.641
2018-04-18,-4.4586
2018-04-19,0.0
2018-04-20,0.0
2018-04-23,10.0
2018-04-24,9.0909
2018-04-25,-2.7778
2018-04-26,-14.2857
2018-04-27,-13.3333
2018-04-30,13.461500000000001
2018-05-01,1.3559
2018-05-02,-3.01
2018-05-03,12.069
2018-05-04,-2.7692
2018-05-07,1.2658
2018-05-08,-0.3125
2018-05-09,-9.0909
2018-05-10,3.4483
2018-05-11,1.0
2018-05-15,-12.5413
2018-05-16,11.3208
2018-05-17,1.6949
2018-05-18,0.0
2018-05-24,-10.0
2018-05-25,5.5556
2018-05-30,-5.614
2018-05-31,0.0
2018-06-01,4.8327
2018-06-05,0.7092
2018-06-07,-0.7042
2018-06-08,4.6099
2018-06-11,1.6949
2018-06-12,1.6667
2018-06-13,-1.6393
2018-06-14,1.6667
2018-06-15,14.4262
2018-06-18,-2.5788
2018-06-19,1.1764999999999999
2018-06-20,-5.5233
2018-06-22,1.5385
2018-06-25,2.7273
2018-06-26,0.295
2018-06-27,-11.4706
2018-06-28,0.0
2018-06-29,2.99
2018-07-03,9.0323
2018-07-05,-5.3254
2018-07-09,5.625
2018-07-11,0.0
2018-07-12,-2.3669000000000002
2018-07-13,-1.8182
2018-07-16,0.3086
2018-07-17,-1.5385
2018-07-18,-1.5625
2018-07-19,-0.3175
2018-07-23,-1.2739
2018-07-25,-3.2258
2018-07-26,5.0
2018-07-27,-4.7619
2018-07-31,1.0
2018-08-01,0.33
2018-08-02,0.0
2018-08-03,0.0
2018-08-06,-2.9605
2018-08-07,1.6949
2018-08-08,-1.6667
2018-08-09,1.3559
2018-08-14,-13.0435
2018-08-15,0.0
2018-08-16,0.0
2018-08-17,12.6923
2018-08-20,-1.3652
2018-08-21,0.346
2018-08-22,3.4483
2018-08-23,5.0
2018-08-24,0.0
2018-08-27,0.0
2018-08-28,1.5873
2018-08-29,0.0
2018-08-30,-1.875
2018-08-31,11.1465
2018-09-04,0.2865
2018-09-05,0.5714
2018-09-06,3.4091
2018-09-07,-3.8462
2018-09-10,1.4285999999999999
2018-09-11,-1.4085
2018-09-12,0.0
2018-09-13,0.0
2018-09-14,5.7143
2018-09-17,1.6216
2018-09-18,1.0638
2018-09-19,1.0526
2018-09-20,0.0
2018-09-21,0.2604
2018-09-24,2.5974
2018-09-25,0.0
2018-09-27,-2.2785
2018-09-28,-1.5544
2018-10-01,-1.0526
2018-10-02,0.0
2018-10-03,-6.117
2018-10-04,1.983
2018-10-05,0.0
2018-10-08,-6.9444
2018-10-09,1.194
2018-10-10,-11.7994
2018-10-11,-8.6957
2018-10-12,0.0
2018-10-15,-8.4249
2018-10-16,0.0
2018-10-17,-8.0
2018-10-18,-0.8696
2018-10-19,-1.3158
2018-10-22,-2.2222
2018-10-23,-0.4545
2018-10-24,-4.1096
2018-10-25,4.7619
2018-10-26,-11.818200000000001
2018-10-29,1.0309
2018-10-30,22.449
2018-10-31,8.3333
2018-11-01,5.7692
2018-11-02,-0.3636
2018-11-05,0.365
2018-11-06,-2.5455
2018-11-07,0.7463
2018-11-08,-7.4074
2018-11-09,-5.6
2018-11-12,-6.7797
2018-11-13,0.0
2018-11-14,-5.0
2018-11-15,2.8708
2018-11-16,-2.2326
2018-11-19,-4.8525
2018-11-20,11.0
2018-11-21,3.1532
2018-11-23,0.4367
2018-11-26,-2.1739
2018-11-27,0.0
2018-11-28,6.6667
2018-11-29,0.0
2018-11-30,0.8333
2018-12-03,-0.8264
2018-12-04,2.0833
2018-12-06,-4.0816
2018-12-07,1.7021
2018-12-10,-12.1339
2018-12-11,2.3810000000000002
2018-12-12,2.3256
2018-12-13,4.5455
2018-12-14,-0.4348
2018-12-17,-0.4367
2018-12-18,-3.5088
2018-12-19,0.0
2018-12-20,1.3636
2018-12-21,-1.3453
2018-12-24,1.8182
2018-12-26,0.0
2018-12-27,1.3393
2018-12-28,-9.6916
2018-12-31,0.4878
2019-01-02,8.7379
2019-01-03,0.0
2019-01-04,-0.8929
2019-01-07,0.9009
2019-01-08,0.0
2019-01-09,2.6786
2019-01-10,1.3043
2019-01-11,0.8584
2019-01-14,0.0
2019-01-15,2.1277
2019-01-16,2.0833
2019-01-17,2.0408
2019-01-18,0.58
2019-01-22,-0.5767
2019-01-23,-5.2
2019-01-24,0.4219
2019-01-25,0.4202
2019-01-28,-11.2971
2019-01-29,14.1509
2019-01-30,-1.6529
2019-01-31,-1.6806999999999999
2019-02-01,0.0
2019-02-04,-0.4274
2019-02-05,-1.2876
2019-02-06,0.0
2019-02-07,1.7391
2019-02-08,2.1368
2019-02-11,-1.7155
2019-02-12,-2.9374000000000002
2019-02-13,-0.4386
2019-02-14,-6.6079
2019-02-15,7.5472
2019-02-19,-1.3158
2019-02-20,-0.4444
2019-02-21,0.0
2019-02-22,-1.7856999999999998
2019-02-25,-1.3636
2019-02-26,-0.9217
2019-02-27,1.3953
2019-02-28,0.1606
2019-03-01,2.5876
2019-03-04,-1.7856999999999998
2019-03-05,-4.5455
2019-03-06,2.3810000000000002
2019-03-07,-2.3256
2019-03-08,-0.4762
2019-03-11,-0.4785
2019-03-12,-3.8462
2019-03-13,2.0
2019-03-14,-0.4902
2019-03-15,-1.9704000000000002
2019-03-18,-2.0101
2019-03-19,-2.5641
2019-03-20,5.2632
2019-03-21,-3.0
2019-03-22,-2.0619
2019-03-25,1.0526
2019-03-26,4.1667
2019-03-27,-6.0
2019-03-28,-1.5957
2019-03-29,7.027
2019-04-01,-2.0202
2019-04-02,-2.5773
2019-04-03,0.0
2019-04-04,-2.6455
2019-04-05,2.7174
2019-04-08,-2.1164
2019-04-09,-16.7568
2019-04-10,7.6623
2019-04-11,-4.7045
2019-04-12,0.0
2019-04-15,1.2658
2019-04-16,15.625
2019-04-17,-0.5405
2019-04-18,0.5435
2019-04-22,2.7027
2019-04-23,0.0
2019-04-24,-5.2632
2019-04-25,5.0
2019-04-26,0.0
2019-04-29,1.5873
2019-04-30,-1.0417
2019-05-01,0.0
2019-05-02,0.5263
2019-05-03,-3.1414
2019-05-06,-8.1081
2019-05-07,10.5882
2019-05-08,-1.5957
2019-05-09,0.0
2019-05-10,0.0
2019-05-13,-2.7027
2019-05-14,2.7778
2019-05-15,0.0
2019-05-17,-0.5405
2019-05-21,-1.087
2019-05-22,-1.0989
2019-05-23,0.5556
2019-05-24,-3.3149
2019-05-28,-2.8571
2019-05-29,0.0
2019-05-30,0.0
2019-05-31,-2.9412000000000003
2019-06-03,-3.0303
2019-06-04,-0.625
2019-06-05,0.6289
2019-06-06,2.75
2019-06-07,-3.4063
2019-06-10,0.1259
2019-06-11,0.6289
2019-06-13,0.0
2019-06-14,-7.5
2019-06-17,1.3514
2019-06-18,4.0
2019-06-19,3.8462
2019-06-20,-0.6173
2019-06-21,-6.8323
2019-06-24,7.3333
2019-06-25,-1.2422
2019-06-26,-0.6289
2019-06-28,-5.0633
2019-07-01,6.6667
2019-07-02,-6.25
2019-07-03,5.3333
2019-07-05,-19.6203
2019-07-08,14.9606
2019-07-09,7.8082
2019-07-10,-4.0661
2019-07-11,0.6623
2019-07-12,1.9737
2019-07-15,-5.1613
2019-07-16,2.0408
2019-07-17,0.0
2019-07-18,-3.3333
2019-07-19,0.0
2019-07-22,4.8276
2019-07-23,-1.3158
2019-07-24,0.6667
2019-07-25,-12.5828
2019-07-26,13.6364
2019-07-29,1.3333
2019-07-30,-4.6053
2019-07-31,10.3448
2019-08-01,0.0
2019-08-05,-6.25
