ticker,LAND US Equity
2013-06-20,-3.2622
2013-06-21,1.1036
2013-06-24,0.3032
2013-06-25,2.5393
2013-06-26,-1.1792
2013-06-27,-1.1933
2013-06-28,2.2343
2013-07-01,-0.8269
2013-07-02,-1.4294
2013-07-03,-0.8459
2013-07-05,-1.8891
2013-07-08,1.4907
2013-07-09,0.0612
2013-07-10,-1.5291000000000001
2013-07-11,-0.3106
2013-07-12,2.6791
2013-07-15,-0.3034
2013-07-16,-0.3043
2013-07-17,-0.0611
2013-07-18,-0.3077
2013-07-19,-1.2346
2013-07-22,-0.1875
2013-07-23,1.315
2013-07-24,1.2361
2013-07-25,-3.1136
2013-07-26,1.4493
2013-07-29,-1.2422
2013-07-30,0.3774
2013-07-31,-0.6892
2013-08-01,-0.8833
2013-08-02,0.0
2013-08-05,-0.5092
2013-08-06,0.5118
2013-08-07,2.4825
2013-08-08,3.1056
2013-08-09,-2.5301
2013-08-12,2.2868
2013-08-13,1.2085
2013-08-14,1.6118999999999999
2013-08-15,-1.2926
2013-08-16,-1.7856999999999998
2013-08-19,2.1818
2013-08-20,-1.1947
2013-08-21,0.0
2013-08-22,1.2092
2013-08-23,-0.7168
2013-08-26,-0.0602
2013-08-27,0.4816
2013-08-28,-2.5764
2013-08-29,1.6604999999999999
2013-08-30,-0.121
2013-09-03,1.0297
2013-09-04,-1.6787
2013-09-05,1.7683
2013-09-06,-1.1983
2013-09-09,-1.7586
2013-09-10,1.8519
2013-09-11,0.7273
2013-09-12,-1.083
2013-09-13,-1.399
2013-09-16,0.4318
2013-09-17,-0.9901
2013-09-18,0.0
2013-09-19,-0.3125
2013-09-20,-0.4389
2013-09-23,0.6927
2013-09-24,-0.4378
2013-09-25,0.1884
2013-09-26,-0.1881
2013-09-27,-3.6432
2013-09-30,-0.5215
2013-10-01,4.7837
2013-10-02,1.2508
2013-10-03,0.1853
2013-10-04,-0.9864
2013-10-07,0.3113
2013-10-08,0.2421
2013-10-09,-0.7369
2013-10-10,1.7467000000000001
2013-10-11,-0.6131
2013-10-14,0.5552
2013-10-15,-0.2454
2013-10-16,-0.3075
2013-10-17,1.1104
2013-10-18,0.2441
2013-10-21,-0.1226
2013-10-22,0.0
2013-10-23,0.0614
2013-10-24,2.1471999999999998
2013-10-25,-0.5405
2013-10-28,0.1208
2013-10-29,1.6284999999999998
2013-10-30,-0.2967
2013-10-31,-3.5714
2013-11-01,-0.1235
2013-11-04,0.5562
2013-11-05,-0.1844
2013-11-06,-1.4778
2013-11-07,0.0
2013-11-08,0.6875
2013-11-11,-0.2483
2013-11-12,-0.2489
2013-11-13,0.9428
2013-11-14,0.2491
2013-11-15,0.6211
2013-11-18,-0.6173
2013-11-19,0.1863
2013-11-20,0.124
2013-11-21,-0.3096
2013-11-22,0.4348
2013-11-25,0.6184
2013-11-26,0.8605
2013-11-27,-0.1219
2013-11-29,0.0
2013-12-02,-0.5491
2013-12-03,0.184
2013-12-04,-0.1837
2013-12-05,-1.2883
2013-12-06,0.6215
2013-12-09,1.6059
2013-12-10,-0.8397
2013-12-11,0.0498
2013-12-12,2.0221
2013-12-13,-1.2346
2013-12-16,0.5625
2013-12-17,0.4972
2013-12-18,0.6803
2013-12-19,0.5528
2013-12-20,3.8485
2013-12-23,-0.2353
2013-12-24,-1.4151
2013-12-26,-0.5383
2013-12-27,-1.9844
2013-12-30,-1.1656
2013-12-31,0.5587
2014-01-02,-0.679
2014-01-03,-0.1865
2014-01-06,-0.1868
2014-01-07,-0.0624
2014-01-08,-6.2422
2014-01-09,-1.9973
2014-01-10,-0.4076
2014-01-13,-1.0914
2014-01-14,0.3448
2014-01-15,0.3436
2014-01-16,0.6164
2014-01-17,1.2934
2014-01-21,0.0673
2014-01-22,-2.1534
2014-01-23,-0.619
2014-01-24,-1.3841
2014-01-27,-1.0526
2014-01-28,-0.922
2014-01-29,-4.2233
2014-01-30,0.2093
2014-01-31,0.4624
2014-02-03,2.5984
2014-02-04,-0.7959
2014-02-05,-2.5529
2014-02-06,1.3501
2014-02-07,1.1789
2014-02-10,0.292
2014-02-11,0.0
2014-02-12,-0.655
2014-02-13,-0.2198
2014-02-14,0.0734
2014-02-18,-0.1471
2014-02-19,-0.5891
2014-02-20,-4.0
2014-02-21,-2.4691
2014-02-24,-5.4589
2014-02-25,1.841
2014-02-26,6.4914
2014-02-27,-1.0802
2014-02-28,-0.156
2014-03-03,2.6982
2014-03-04,-2.0948
2014-03-05,2.8749000000000002
2014-03-06,-1.8127
2014-03-07,1.9231
2014-03-10,-0.1509
2014-03-11,0.907
2014-03-12,-2.2472
2014-03-13,1.8391
2014-03-14,-0.3771
2014-03-17,-0.4542
2014-03-18,0.5323
2014-03-19,1.8154
2014-03-20,3.1947
2014-03-21,0.072
2014-03-24,-1.0791
2014-03-25,1.9636
2014-03-26,-3.3524
2014-03-27,0.2214
2014-03-28,0.0
2014-03-31,4.1237
2014-04-01,1.4851
2014-04-02,1.0453
2014-04-03,-2.8276
2014-04-04,-3.3357
2014-04-07,-2.2761
2014-04-08,-2.4793
2014-04-09,0.5393
2014-04-10,-0.3831
2014-04-11,0.2308
2014-04-14,-0.307
2014-04-15,0.4619
2014-04-16,0.2299
2014-04-17,-1.5326
2014-04-21,-0.9339
2014-04-22,-0.707
2014-04-23,-2.5316
2014-04-24,-0.487
2014-04-25,0.4894
2014-04-28,-0.2435
2014-04-29,-0.5696
2014-04-30,-0.7365
2014-05-01,-0.8244
2014-05-02,3.1588
2014-05-05,1.1280999999999999
2014-05-06,-3.9044
2014-05-07,-1.6583999999999999
2014-05-08,-1.1804000000000001
2014-05-09,-1.5358
2014-05-12,0.4333
2014-05-13,1.9845000000000002
2014-05-14,-1.0152
2014-05-15,-1.1111
2014-05-16,-1.7286000000000001
2014-05-19,0.2646
2014-05-20,-1.4952
2014-05-21,-1.6071
2014-05-22,1.7241
2014-05-23,3.8359
2014-05-27,-3.7801
2014-05-28,2.8571
2014-05-29,-1.3889
2014-05-30,-1.5845
2014-06-02,-0.1789
2014-06-03,-0.2688
2014-06-04,0.1797
2014-06-05,2.7803
2014-06-06,-2.1814999999999998
2014-06-09,0.0892
2014-06-10,-0.0891
2014-06-11,0.3568
2014-06-12,0.4444
2014-06-13,3.2743
2014-06-16,1.5424
2014-06-17,4.9789
2014-06-18,1.2893
2014-06-19,0.0
2014-06-20,2.3866
2014-06-23,-1.9425
2014-06-24,2.2979
2014-06-25,-2.0759
2014-06-26,-1.2023
2014-06-27,1.8415
2014-06-30,2.1226
2014-07-01,1.5396
2014-07-02,0.834
2014-07-03,0.1504
2014-07-07,-0.9009
2014-07-08,-1.2765
2014-07-09,-0.3952
2014-07-10,2.3112
2014-07-11,-2.1084
2014-07-14,-0.0769
2014-07-15,-1.5396
2014-07-16,-1.6419000000000001
2014-07-17,-3.1797
2014-07-18,-1.4778
2014-07-21,-1.0
2014-07-22,2.9461
2014-07-23,1.3900000000000001
2014-07-24,-0.7276
2014-07-25,-0.8958
2014-07-28,0.493
2014-07-29,0.5724
2014-07-30,-2.439
2014-07-31,0.8333
2014-08-01,0.9917
2014-08-04,-0.982
2014-08-05,3.3884
2014-08-06,0.6395
2014-08-07,-1.112
2014-08-08,-0.0803
2014-08-11,0.8039
2014-08-12,-0.0797
2014-08-13,2.075
2014-08-14,-1.8765
2014-08-15,1.2749
2014-08-18,-2.0456
2014-08-19,0.6441
2014-08-20,-0.48
2014-08-21,-0.5627
2014-08-22,-0.7276
2014-08-25,-0.2443
2014-08-26,0.0816
2014-08-27,0.4894
2014-08-28,0.8117
2014-08-29,-0.4831
2014-09-02,1.7799
2014-09-03,-1.6693
2014-09-04,0.0808
2014-09-05,-0.1616
2014-09-08,1.6181
2014-09-09,3.9013
2014-09-10,-0.3831
2014-09-11,2.3846
2014-09-12,0.4508
2014-09-15,-1.7951000000000001
2014-09-16,0.3046
2014-09-17,1.2908
2014-09-18,0.3757
2014-09-19,-5.6138
2014-09-22,1.1102
2014-09-23,0.3137
2014-09-24,-8.7568
2014-09-25,1.0283
2014-09-26,0.8482
2014-09-29,-0.1682
2014-09-30,1.1794
2014-10-01,-0.9992
2014-10-02,2.2708
2014-10-03,-0.4934
2014-10-06,-1.3223
2014-10-07,-2.0101
2014-10-08,1.8803
2014-10-09,-1.6779
2014-10-10,-3.157
2014-10-13,-0.3524
2014-10-14,2.4757
2014-10-15,-2.4159
2014-10-16,-3.3599
2014-10-17,-0.0915
2014-10-20,7.2344
2014-10-21,2.7397
2014-10-22,0.0
2014-10-23,0.0833
2014-10-24,-1.5819999999999999
2014-10-27,1.2690000000000001
2014-10-28,0.4177
2014-10-29,-1.5807
2014-10-30,1.268
2014-10-31,-6.4274000000000004
2014-11-03,4.2819
2014-11-04,-2.3952
2014-11-05,-0.3506
2014-11-06,-0.7036
2014-11-07,-3.2772
2014-11-10,-0.2747
2014-11-11,-0.7346
2014-11-12,0.555
2014-11-13,-0.368
2014-11-14,-1.0185
2014-11-17,-0.1871
2014-11-18,0.656
2014-11-19,-0.838
2014-11-20,-0.2817
2014-11-21,0.0942
2014-11-24,-0.5644
2014-11-25,1.2299
2014-11-26,2.0561
2014-11-28,-1.6484
2014-12-01,-1.5829
2014-12-02,-0.0946
2014-12-03,-2.4621
2014-12-04,0.2913
2014-12-05,-3.0978
2014-12-08,-2.3976
2014-12-09,-1.9447
2014-12-10,-2.4008
2014-12-11,-2.4599
2014-12-12,-0.3289
2014-12-15,-0.5501
2014-12-16,0.2212
2014-12-17,3.4215999999999998
2014-12-18,0.8565
2014-12-19,-2.1231
2014-12-22,8.4599
2014-12-23,-1.9
2014-12-24,0.1019
2014-12-26,9.4705
2014-12-29,2.3721
2014-12-30,-4.498
2014-12-31,1.8077999999999999
2015-01-02,-2.7103
2015-01-05,-2.9779
2015-01-06,0.9901
2015-01-07,2.3529
2015-01-08,1.4368
2015-01-09,-0.8499
2015-01-12,-1.619
2015-01-13,3.0978
2015-01-14,1.784
2015-01-15,-2.214
2015-01-16,0.0943
2015-01-20,-0.0943
2015-01-21,-1.5566
2015-01-22,0.6731
2015-01-23,1.4327
2015-01-26,1.9774
2015-01-27,0.554
2015-01-28,-0.8253
2015-01-29,-1.1123
2015-01-30,-2.1536
2015-02-02,1.0526
2015-02-03,0.2841
2015-02-04,0.8499
2015-02-05,-0.7491
2015-02-06,0.566
2015-02-09,-0.5629
2015-02-10,-0.0943
2015-02-11,-0.3777
2015-02-12,-0.4739
2015-02-13,2.0476
2015-02-17,-1.03
2015-02-18,0.5676
2015-02-19,-0.5644
2015-02-20,0.2838
2015-02-23,2.4528
2015-02-24,0.0921
2015-02-25,5.4278
2015-02-26,0.1745
2015-02-27,3.7456
2015-03-02,-1.4274
2015-03-03,-1.9590999999999998
2015-03-04,-2.6933
2015-03-05,0.5357
2015-03-06,-0.3552
2015-03-09,0.3565
2015-03-10,-2.9307
2015-03-11,1.9213
2015-03-12,0.1795
2015-03-13,1.6129
2015-03-16,-0.2646
2015-03-17,0.5305
2015-03-18,1.0114
2015-03-19,0.8734
2015-03-20,1.7316
2015-03-23,2.8936
2015-03-24,0.9098
2015-03-25,-2.541
2015-03-26,1.0934
2015-03-27,-0.3328
2015-03-30,0.2504
2015-03-31,0.3331
2015-04-01,1.1618
2015-04-02,-0.7383
2015-04-06,0.2479
2015-04-07,-0.5771
2015-04-08,0.4146
2015-04-09,0.9909
2015-04-10,-0.5724
2015-04-13,0.0
2015-04-14,0.2467
2015-04-15,0.8285
2015-04-16,-0.1709
2015-04-17,-0.5965
2015-04-20,0.846
2015-04-21,0.0
2015-04-22,-0.1626
2015-04-23,0.4902
2015-04-24,-0.1626
2015-04-27,-0.4886
2015-04-28,-0.1637
2015-04-29,0.2459
2015-04-30,-0.8994
2015-05-01,-0.495
2015-05-04,0.1658
2015-05-05,0.9106
2015-05-06,-1.7227000000000001
2015-05-07,-1.2521
2015-05-08,1.437
2015-05-11,-0.9167
2015-05-12,-0.6728
2015-05-13,-5.5885
2015-05-14,1.9731
2015-05-15,-0.7916
2015-05-18,1.4235
2015-05-19,-0.8772
2015-05-20,-2.6549
2015-05-21,0.0
2015-05-22,0.5455
2015-05-26,-0.5425
2015-05-27,1.2727
2015-05-28,0.0
2015-05-29,0.3591
2015-06-01,-0.6261
2015-06-02,-0.9901
2015-06-03,1.1818
2015-06-04,0.5391
2015-06-05,0.8043
2015-06-08,-0.9309
2015-06-09,1.0291
2015-06-10,-2.4801
2015-06-11,0.0
2015-06-12,0.0
2015-06-15,0.7266
2015-06-16,-0.7214
2015-06-17,-0.0908
2015-06-18,-0.5474
2015-06-19,-0.4587
2015-06-22,1.0138
2015-06-23,-1.4599
2015-06-24,-0.3704
2015-06-25,-2.4164
2015-06-26,0.7619
2015-06-29,-2.552
2015-06-30,0.291
2015-07-01,-0.0967
2015-07-02,1.2585
2015-07-06,1.3384
2015-07-07,-0.3774
2015-07-08,-0.6629
2015-07-09,3.4318
2015-07-10,1.2903
2015-07-13,-0.091
2015-07-14,-2.0036
2015-07-15,-0.3717
2015-07-16,0.2799
2015-07-17,1.2093
2015-07-20,-0.0919
2015-07-21,-0.276
2015-07-22,-0.4613
2015-07-23,-3.907
2015-07-24,-3.0978
2015-07-27,-2.5974
2015-07-28,-2.2564
2015-07-29,0.8395
2015-07-30,1.5609
2015-07-31,2.7664
2015-08-03,-0.5982
2015-08-04,-1.3039
2015-08-05,2.2358000000000002
2015-08-06,-1.0934
2015-08-07,-0.1005
2015-08-10,-0.1006
2015-08-11,-0.3021
2015-08-12,-2.2222
2015-08-13,-0.3099
2015-08-14,-0.4145
2015-08-17,-0.6243
2015-08-18,-1.2042
2015-08-19,-0.479
2015-08-20,2.3529
2015-08-21,-0.7315
2015-08-24,-5.1579
2015-08-25,2.1088
2015-08-26,3.8587
2015-08-27,-2.2500999999999998
2015-08-28,-1.9272
2015-08-31,-0.3275
2015-09-01,-0.5476
2015-09-02,0.5507
2015-09-03,-0.9858
2015-09-04,0.5531
2015-09-08,1.6502
2015-09-09,0.8658
2015-09-10,-1.8239999999999998
2015-09-11,-0.1093
2015-09-14,-1.2035
2015-09-15,0.443
2015-09-16,2.0948
2015-09-17,-0.108
2015-09-18,2.9316
2015-09-21,-2.1097
2015-09-22,0.3233
2015-09-23,-0.1074
2015-09-24,0.2151
2015-09-25,-0.3219
2015-09-28,-2.6911
2015-09-29,0.3319
2015-09-30,1.2128
2015-10-01,1.5251000000000001
2015-10-02,-2.2532
2015-10-05,1.3172
2015-10-06,-0.5417
2015-10-07,-0.2179
2015-10-08,1.31
2015-10-09,0.2155
2015-10-12,0.5376
2015-10-13,-0.107
2015-10-14,-0.1071
2015-10-15,-0.3215
2015-10-16,2.043
2015-10-19,0.0
2015-10-20,0.4742
2015-10-21,-0.1049
2015-10-22,1.1024
2015-10-23,-1.5641
2015-10-26,-0.4237
2015-10-27,-0.5319
2015-10-28,-1.9251
2015-10-29,0.3272
2015-10-30,0.0
2015-11-02,0.2174
2015-11-03,0.4338
2015-11-04,1.6199
2015-11-05,1.169
2015-11-06,-0.7353
2015-11-09,-2.8571
2015-11-10,0.7081
2015-11-11,-0.0541
2015-11-12,0.4329
2015-11-13,-2.0474
2015-11-16,0.221
2015-11-17,-0.2205
2015-11-18,-0.1105
2015-11-19,0.9956
2015-11-20,0.3286
2015-11-23,0.0
2015-11-24,0.5459
2015-11-25,0.2172
2015-11-27,1.0834
2015-11-30,0.8574
2015-12-01,-1.4878
2015-12-02,-0.4315
2015-12-03,0.2167
2015-12-04,-0.3243
2015-12-07,-0.6508
2015-12-08,-1.7467000000000001
2015-12-09,1.2222
2015-12-10,0.2195
2015-12-11,-6.2432
2015-12-14,-0.8178
2015-12-15,1.0601
2015-12-16,1.049
2015-12-17,-2.8388999999999998
2015-12-18,-1.0137
2015-12-21,-0.6024
2015-12-22,0.7273
2015-12-23,1.8051
2015-12-24,0.0259
2015-12-28,1.6286
2015-12-29,0.1163
2015-12-30,-1.0453
2015-12-31,1.5258
2016-01-04,-0.8092
2016-01-05,0.9324
2016-01-06,-0.8083
2016-01-07,-2.5611
2016-01-08,-0.5974
2016-01-11,-1.4423
2016-01-12,-1.2195
2016-01-13,-2.5926
2016-01-14,-0.3802
2016-01-15,-3.3079
2016-01-19,-1.7105000000000001
2016-01-20,-3.7483
2016-01-21,-1.8881000000000001
2016-01-22,6.0584
2016-01-25,0.2688
2016-01-26,1.4745
2016-01-27,1.0568
2016-01-28,-1.0458
2016-01-29,-1.9815
2016-02-01,4.4474
2016-02-02,-0.129
2016-02-03,3.1008
2016-02-04,2.2556
2016-02-05,0.3676
2016-02-08,-2.8083
2016-02-09,-1.6332
2016-02-10,-2.0434
2016-02-11,0.6519
2016-02-12,0.9067
2016-02-16,1.3479
2016-02-17,0.3183
2016-02-18,2.1574
2016-02-19,3.4783
2016-02-22,0.7203
2016-02-23,-1.7877999999999998
2016-02-24,2.9126
2016-02-25,0.1179
2016-02-26,-1.4134
2016-02-29,1.5532
2016-03-01,1.1764999999999999
2016-03-02,0.1163
2016-03-03,0.4646
2016-03-04,-0.4624
2016-03-07,0.9292
2016-03-08,0.2301
2016-03-09,1.1481
2016-03-10,0.1135
2016-03-11,1.2472
2016-03-14,1.0078
2016-03-15,-0.1109
2016-03-16,2.5526999999999997
2016-03-17,2.2727
2016-03-18,0.6376
2016-03-21,2.2175
2016-03-22,2.686
2016-03-23,-1.8109
2016-03-24,0.6148
2016-03-28,-1.3237999999999999
2016-03-29,2.064
2016-03-30,-1.0111
2016-03-31,2.8601
2016-04-01,-1.3902999999999999
2016-04-04,-0.7049
2016-04-05,-1.5213
2016-04-06,0.309
2016-04-07,2.4641
2016-04-08,0.1002
2016-04-11,0.9009
2016-04-12,-0.496
2016-04-13,0.2991
2016-04-14,0.3976
2016-04-15,-0.6931
2016-04-18,2.7916
2016-04-19,0.291
2016-04-20,-0.7616
2016-04-21,0.3914
2016-04-22,0.3899
2016-04-25,-0.1942
2016-04-26,0.7782
2016-04-27,2.027
2016-04-28,-0.7569
2016-04-29,-1.1439
2016-05-02,0.0964
2016-05-03,-1.5413999999999999
2016-05-04,-2.1526
2016-05-05,2.9
2016-05-06,3.1098
2016-05-09,0.0
2016-05-10,-0.5655
2016-05-11,0.0948
2016-05-12,0.947
2016-05-13,0.1876
2016-05-16,1.779
2016-05-17,-0.4485
2016-05-18,-2.9685
2016-05-19,-3.4417
2016-05-20,1.3860999999999999
2016-05-23,0.0
2016-05-24,-0.0977
2016-05-25,-1.955
2016-05-26,0.7976
2016-05-27,0.1978
2016-05-31,0.9872
2016-06-01,-0.1955
2016-06-02,-0.4897
2016-06-03,2.0669
2016-06-06,1.6393
2016-06-07,-0.1898
2016-06-08,1.7109999999999999
2016-06-09,-0.3738
2016-06-10,1.6886
2016-06-13,-3.4133
2016-06-14,-1.5282
2016-06-15,0.1091
2016-06-16,0.4864
2016-06-17,-1.0649
2016-06-20,1.6634
2016-06-21,-1.2511999999999999
2016-06-22,1.2671000000000001
2016-06-23,1.2511999999999999
2016-06-24,1.8061
2016-06-27,-2.0542
2016-06-28,2.0972
2016-06-29,1.4939
2016-06-30,1.7479
2016-07-01,2.17
2016-07-05,1.0619
2016-07-06,-0.613
2016-07-07,-1.0573
2016-07-08,0.3562
2016-07-11,-1.5084
2016-07-12,-0.0901
2016-07-13,0.0
2016-07-14,-0.7214
2016-07-15,0.7266
2016-07-18,1.6231
2016-07-19,0.8873
2016-07-20,-0.9565
2016-07-21,-0.8913
2016-07-22,0.8993
2016-07-25,0.1783
2016-07-26,-0.5338
2016-07-27,-0.4472
2016-07-28,0.7188
2016-07-29,2.4086
2016-08-01,-0.1742
2016-08-02,-1.1344
2016-08-03,0.7944
2016-08-04,-0.5254
2016-08-05,0.1761
2016-08-08,0.0
2016-08-09,0.3515
2016-08-10,-1.2259
2016-08-11,1.5957
2016-08-12,0.0873
2016-08-15,-2.0924
2016-08-16,-1.5138
2016-08-17,3.7071
2016-08-18,-1.0352999999999999
2016-08-19,-0.8842
2016-08-22,-1.1597
2016-08-23,1.2635
2016-08-24,-0.9804
2016-08-25,1.5302
2016-08-26,-0.6206
2016-08-29,4.7279
2016-08-30,0.3407
2016-08-31,-0.5942
2016-09-01,-0.9394
2016-09-02,1.1207
2016-09-06,1.2788
2016-09-07,0.0842
2016-09-08,-1.3457
2016-09-09,-3.9215999999999998
2016-09-12,2.307
2016-09-13,-2.7754
2016-09-14,-0.2676
2016-09-15,0.0894
2016-09-16,-0.7149
2016-09-19,1.9914
2016-09-20,0.0886
2016-09-21,-0.4425
2016-09-22,0.4444
2016-09-23,0.2655
2016-09-26,-1.7652
2016-09-27,-1.4376
2016-09-28,-1.5497
2016-09-29,-1.5741
2016-09-30,-0.3763
2016-10-03,-2.2663
2016-10-04,-3.3816
2016-10-05,-1.2
2016-10-06,2.5304
2016-10-07,-0.0987
2016-10-10,2.8656
2016-10-11,-0.7685
2016-10-12,0.5808
2016-10-13,0.0962
2016-10-14,-1.4423
2016-10-17,1.0732
2016-10-18,2.7027
2016-10-19,0.7754
2016-10-20,0.8427
2016-10-21,1.3928
2016-10-24,-2.2436
2016-10-25,-0.0468
2016-10-26,-1.7807
2016-10-27,-2.1947
2016-10-28,0.7805
2016-10-31,1.4521
2016-11-01,-1.7176
2016-11-02,0.0
2016-11-03,-0.2913
2016-11-04,-1.1685
2016-11-07,-0.197
2016-11-08,-3.4551
2016-11-09,4.09
2016-11-10,1.6699000000000002
2016-11-11,0.1932
2016-11-14,2.2179
2016-11-15,0.8726
2016-11-16,2.6291
2016-11-17,1.0064
2016-11-18,-0.1812
2016-11-21,-0.8167
2016-11-22,1.3724
2016-11-23,-0.0903
2016-11-25,0.6323
2016-11-28,-0.3591
2016-11-29,-0.5405
2016-11-30,-1.1775
2016-12-01,-1.1916
2016-12-02,-0.5566
2016-12-05,0.1866
2016-12-06,0.838
2016-12-07,0.277
2016-12-08,0.3683
2016-12-09,0.7339
2016-12-12,-0.7286
2016-12-13,-0.8257
2016-12-14,-0.185
2016-12-15,-2.4096
2016-12-16,3.1576
2016-12-19,2.0333
2016-12-20,-1.5399
2016-12-21,0.368
2016-12-22,1.3749
2016-12-23,-1.085
2016-12-27,-0.1828
2016-12-28,1.3736
2016-12-29,0.271
2016-12-30,1.2612999999999999
2017-01-03,0.089
2017-01-04,0.3556
2017-01-05,-2.0372
2017-01-06,1.9891999999999999
2017-01-09,-1.0638
2017-01-10,-0.0896
2017-01-11,2.5112
2017-01-12,1.0499
2017-01-13,3.0303
2017-01-17,1.0084
2017-01-18,0.4409
2017-01-19,-0.4156
2017-01-20,0.0
2017-01-23,0.0
2017-01-24,-0.2504
2017-01-25,0.1674
2017-01-26,0.5013
2017-01-27,-0.665
2017-01-30,-0.0837
2017-01-31,1.005
2017-02-01,1.6583999999999999
2017-02-02,-0.2447
2017-02-03,-0.0818
2017-02-06,-0.3273
2017-02-07,0.6158
2017-02-08,-0.204
2017-02-09,2.6165000000000003
2017-02-10,-0.3187
2017-02-13,1.0392
2017-02-14,0.5775
2017-02-15,-3.5517
2017-02-16,2.2095
2017-02-17,-1.9215
2017-02-21,1.9592
2017-02-22,2.0817
2017-02-23,-0.7059
2017-02-24,1.1848
2017-02-27,-1.249
2017-02-28,1.1858
2017-03-01,-0.3125
2017-03-02,-1.4107
2017-03-03,-2.7822
2017-03-06,-2.5348
2017-03-07,-1.4262000000000001
2017-03-08,-6.383
2017-03-09,0.2727
2017-03-10,-0.272
2017-03-13,0.0909
2017-03-14,-0.0908
2017-03-15,0.4545
2017-03-16,0.905
2017-03-17,1.435
2017-03-20,-0.5924
2017-03-21,-0.8036
2017-03-22,-1.3501
2017-03-23,2.7372
2017-03-24,-1.2433
2017-03-27,-0.8993
2017-03-28,-0.9074
2017-03-29,1.3736
2017-03-30,-0.0903
2017-03-31,0.3617
2017-04-03,0.6306
2017-04-04,0.4476
2017-04-05,-1.426
2017-04-06,0.8137
2017-04-07,-0.1794
2017-04-10,-0.1797
2017-04-11,0.18
2017-04-12,0.8985
2017-04-13,0.3562
2017-04-17,0.2651
2017-04-18,0.0011
2017-04-19,0.2965
2017-04-20,-1.5058
2017-04-21,0.8993
2017-04-24,-1.6934
2017-04-25,1.2692999999999999
2017-04-26,-0.2686
2017-04-27,1.0772
2017-04-28,-1.1545
2017-05-01,0.4492
2017-05-02,-0.2683
2017-05-03,-0.9865
2017-05-04,-1.4493
2017-05-05,1.9301
2017-05-08,-0.9017
2017-05-09,-1.8197999999999999
2017-05-10,1.3902
2017-05-11,1.1883
2017-05-12,-1.2647
2017-05-15,1.3724
2017-05-16,0.1805
2017-05-17,-1.1396
2017-05-18,1.2809
2017-05-19,0.813
2017-05-22,1.1649
2017-05-23,-0.2657
2017-05-24,0.2664
2017-05-25,-0.1771
2017-05-26,-0.4437
2017-05-30,0.4456
2017-05-31,-0.4437
2017-06-01,0.4456
2017-06-02,0.0887
2017-06-05,0.266
2017-06-06,-0.3537
2017-06-07,0.2662
2017-06-08,0.0885
2017-06-09,-1.4147
2017-06-12,1.7936999999999999
2017-06-13,-0.0881
2017-06-14,0.0
2017-06-15,0.0882
2017-06-16,-0.7048
2017-06-19,-0.3239
2017-06-20,0.8937
2017-06-21,-0.3543
