ticker,SUBB US Equity
2007-05-03,0.0
2007-05-04,-10.0
2007-05-07,0.0
2007-05-08,0.0
2007-05-09,-11.1111
2007-05-10,0.0
2007-05-11,17.5
2007-05-14,2.1277
2007-05-15,0.0
2007-05-16,0.0
2007-05-17,25.0
2007-05-18,8.3333
2007-05-21,0.0
2007-05-22,-5.3846
2007-05-23,10.5691
2007-05-24,-4.4118
2007-05-25,-1.5385
2007-05-29,-14.0625
2007-05-30,0.0
2007-05-31,9.0909
2007-06-04,-8.3333
2007-06-05,9.0909
2007-06-06,-10.0
2007-06-07,-1.8519
2007-06-08,0.0
2007-06-11,-5.6604
2007-06-12,0.0
2007-06-14,-12.0
2007-06-15,-2.2727
2007-06-18,-2.3256
2007-06-19,16.6667
2007-06-20,-8.1633
2007-06-21,-8.8889
2007-06-22,-2.439
2007-06-25,7.5
2007-06-26,-6.9767
2007-06-27,2.5
2007-06-28,-2.439
2007-06-29,0.0
2007-07-02,10.0
2007-07-05,-9.0909
2007-07-06,0.0
2007-07-09,-12.5
2007-07-10,14.2857
2007-07-11,0.0
2007-07-12,-12.5
2007-07-13,0.0
2007-07-16,-8.2857
2007-07-17,-6.5421
2007-07-18,0.0
2007-07-19,0.0
2007-07-20,0.0
2007-07-23,16.6667
2007-07-24,-14.2857
2007-07-25,0.0
2007-07-26,-3.3333
2007-07-27,0.0
2007-07-30,3.4483
2007-08-02,-10.0
2007-08-03,1.8519
2007-08-06,1.8182
2007-08-07,-1.7856999999999998
2007-08-08,-5.4545
2007-08-09,0.0
2007-08-13,-3.8462
2007-08-14,0.0
2007-08-15,0.0
2007-08-16,0.0
2007-08-17,-4.0
2007-08-24,-4.1667
2007-08-28,-34.7826
2007-08-29,6.6667
2007-08-30,3.125
2007-09-04,21.2121
2007-09-05,15.0
2007-09-06,8.6957
2007-09-07,20.0
2007-09-10,20.0
2007-09-11,2.7778
2007-09-12,-5.4054
2007-09-13,11.4286
2007-09-14,-5.1282
2007-09-17,0.0
2007-09-18,0.0
2007-09-19,0.0
2007-09-20,0.0
2007-09-21,-10.8108
2007-09-24,-9.0909
2007-09-25,0.0
2007-09-26,-10.0
2007-09-27,-25.9259
2007-09-28,25.0
2007-10-01,8.0
2007-10-03,11.1111
2007-10-04,26.625
2007-10-05,-2.5995
2007-10-09,-5.4054
2007-10-10,-5.7143
2007-10-11,0.0
2007-10-15,0.0
2007-10-17,51.5152
2007-10-18,0.0
2007-10-19,-10.0
2007-10-22,-2.2222
2007-10-23,-11.3636
2007-10-24,2.5641
2007-10-26,20.0
2007-10-29,8.3333
2007-10-30,17.3077
2007-10-31,22.9508
2007-11-01,1.3333
2007-11-02,-7.8947
2007-11-05,-12.857099999999999
2007-11-06,-5.7377
2007-11-07,-4.3478
2007-11-08,-8.1818
2007-11-09,-4.9505
2007-11-12,-14.5833
2007-11-13,-2.439
2007-11-14,-5.0
2007-11-15,-17.1053
2007-11-16,-4.7619
2007-11-19,0.0
2007-11-20,-13.3333
2007-11-21,-3.8462
2007-11-23,12.0
2007-11-26,75.0
2007-11-27,-28.5714
2007-11-28,-5.7143
2007-11-29,12.1212
2007-11-30,-5.4054
2007-12-03,-5.7143
2007-12-04,3.0303
2007-12-05,-5.8824
2007-12-06,-9.375
2007-12-07,-13.7931
2007-12-10,16.0
2007-12-11,13.7931
2007-12-12,-15.1515
2007-12-13,0.0
2007-12-14,10.7143
2007-12-17,-3.2258
2007-12-18,-6.6667
2007-12-19,0.0
2007-12-20,-8.75
2007-12-21,5.6751000000000005
2007-12-24,7.4074
2007-12-26,-13.7931
2007-12-27,0.0
2007-12-28,0.0
2007-12-31,-2.0
2008-01-02,-2.0408
2008-01-03,0.0
2008-01-04,0.0
2008-01-07,0.0
2008-01-08,-4.1667
2008-01-09,4.3478
2008-01-10,-8.3333
2008-01-11,-4.5455
2008-01-14,-4.7619
2008-01-15,0.0
2008-01-16,0.0
2008-01-17,-10.0
2008-01-18,0.0
2008-01-22,-5.5556
2008-01-23,-5.8824
2008-01-24,0.0
2008-01-25,-12.5
2008-01-28,0.0
2008-01-29,10.7143
2008-01-30,-3.2258
2008-01-31,-20.0
2008-02-01,8.3333
2008-02-04,15.3846
2008-02-05,-20.0
2008-02-06,-15.8333
2008-02-07,3.9604
2008-02-08,0.0
2008-02-11,4.7619
2008-02-12,-9.0909
2008-02-13,0.0
2008-02-14,10.0
2008-02-19,-9.0909
2008-02-20,0.0
2008-02-21,0.0
2008-02-22,0.0
2008-02-25,-10.0
2008-02-26,5.5556
2008-02-27,-11.776299999999999
2008-02-29,-0.9694
2008-03-03,2.4096
2008-03-04,5.8824
2008-03-05,0.0
2008-03-06,5.5556
2008-03-07,0.0
2008-03-10,5.2632
2008-03-11,30.0
2008-03-12,0.0
2008-03-13,-7.6923
2008-03-14,16.6667
2008-03-17,-22.1429
2008-03-18,-17.4312
2008-03-19,-22.2222
2008-03-20,-14.2857
2008-03-24,-16.6667
2008-03-25,60.0
2008-03-26,25.0
2008-03-27,-39.8125
2008-03-28,32.918
2008-03-31,25.0
2008-04-01,-30.0
2008-04-02,0.0
2008-04-03,42.8571
2008-04-04,0.0
2008-04-07,0.0
2008-04-08,0.0
2008-04-09,-20.0
2008-04-10,0.0
2008-04-11,6.25
2008-04-14,-17.647100000000002
2008-04-16,0.0
2008-04-18,38.5714
2008-04-22,-7.2165
2008-04-23,-22.2222
2008-04-24,14.2857
2008-04-25,-12.5
2008-04-28,27.1429
2008-04-29,-21.3483
2008-04-30,14.2857
2008-05-02,-12.5
2008-05-05,0.0
2008-05-06,0.0
2008-05-08,0.0
2008-05-12,-28.5714
2008-05-13,0.0
2008-05-14,0.0
2008-05-15,-20.0
2008-05-16,-35.0
2008-05-19,9.6154
2008-05-20,-29.8246
2008-05-21,0.0
2008-05-22,50.0
2008-05-23,33.3333
2008-05-27,25.0
2008-05-28,0.0
2008-05-29,20.0
2008-05-30,-16.6667
2008-06-02,20.0
2008-06-03,0.0
2008-06-04,0.0
2008-06-05,-16.6667
2008-06-06,0.0
2008-06-09,0.0
2008-06-10,0.0
2008-06-13,0.0
2008-06-16,20.0
2008-06-17,-16.6667
2008-06-18,0.0
2008-06-19,0.0
2008-06-20,0.0
2008-06-25,0.0
2008-06-26,-10.0
2008-06-30,11.1111
2008-07-07,0.0
2008-07-08,0.0
2008-07-09,0.0
2008-07-10,0.0
2008-07-11,20.0
2008-07-14,-16.6667
2008-07-16,0.0
2008-07-17,0.0
2008-07-21,0.0
2008-07-22,0.0
2008-07-23,0.0
2008-07-24,0.0
2008-07-25,0.0
2008-07-28,-20.0
2008-07-31,0.0
2008-08-01,0.0
2008-08-05,0.0
2008-08-06,0.0
2008-08-07,0.0
2008-08-08,0.0
2008-08-11,-50.0
2008-08-12,-16.875
2008-08-13,-3.7594
2008-08-14,6.25
2008-08-15,-2.2059
2008-08-18,0.0
2008-08-20,20.3008
2008-08-21,10.0
2008-08-25,13.6364
2008-08-26,0.0
2008-08-27,-20.0
2008-08-28,0.0
2008-09-02,-25.0
2008-09-04,33.3333
2008-09-08,-25.0
2008-09-09,-33.3333
2008-09-10,0.0
2008-09-11,0.0
2008-09-22,0.0
2008-09-23,-30.0
2008-09-24,14.2857
2008-09-25,0.0
2008-09-29,-12.5
2008-09-30,0.0
2008-10-01,-71.4286
2008-10-06,50.0
2008-10-07,33.3333
2008-10-08,25.0
2008-10-09,0.0
2008-10-13,0.0
2008-10-14,0.0
2008-10-15,200.0
2008-10-16,0.0
2008-10-17,-66.6667
2008-10-20,0.0
2008-10-21,0.0
2008-10-22,-20.0
2008-10-24,0.0
2008-10-27,-50.0
2008-10-29,0.0
2008-10-30,0.0
2008-10-31,0.0
2008-11-07,-50.0
2008-11-10,100.0
2008-11-11,100.0
2008-11-12,50.0
2008-11-13,0.0
2008-11-14,150.0
2008-11-17,-60.0
2008-11-18,150.0
2008-11-19,-60.0
2008-11-20,0.0
2008-11-21,-50.0
2008-11-26,0.0
2008-11-28,0.0
2008-12-01,0.0
2008-12-02,0.0
2008-12-03,0.0
2008-12-04,0.0
2008-12-05,0.0
2008-12-08,66.6667
2008-12-09,-40.0
2008-12-10,-33.3333
2008-12-11,0.0
2008-12-12,0.0
2008-12-16,-43.75
2008-12-17,-11.1111
2008-12-18,200.0
2008-12-19,-66.6667
2008-12-22,0.0
2008-12-23,50.0
2008-12-24,-33.3333
2008-12-26,0.0
2008-12-29,0.0
2008-12-30,50.0
2008-12-31,0.0
2009-01-05,33.3333
2009-01-12,0.0
2009-01-13,-25.0
2009-01-16,8.3333
2009-01-22,0.0
2009-01-23,23.0769
2009-01-26,25.0
2009-01-30,-45.0
2009-02-02,45.4545
2009-02-03,25.0
2009-02-04,0.0
2009-02-05,-20.0
2009-02-06,0.0
2009-02-09,0.0
2009-02-10,0.0
2009-02-12,-9.375
2009-02-17,-62.069
2009-02-18,0.0
2009-02-20,45.4545
2009-02-23,0.0
2009-03-04,0.0
2009-03-06,100.0
2009-03-13,-50.0
2009-03-18,300.0
2009-03-19,-75.0
2009-03-20,0.0
2009-03-24,0.0
2009-03-25,0.0
2009-03-26,0.0
2009-04-06,0.0
2009-04-07,200.0
2009-04-08,-33.3333
2009-04-14,0.0
2009-04-17,-50.0
2009-04-23,0.0
2009-04-28,0.0
2009-05-04,200.0
2009-05-05,-66.6667
2009-05-20,0.0
2009-05-22,0.0
2009-05-26,0.0
2009-05-27,0.0
2009-06-01,0.0
2009-06-16,0.0
2009-06-19,0.0
2009-06-26,0.0
2009-07-01,100.0
2009-07-06,0.0
2009-07-14,-50.0
2009-07-16,0.0
2009-07-20,0.0
2009-07-23,0.0
2009-07-27,0.0
2009-07-29,0.0
2009-08-05,0.0
2009-08-07,0.0
2009-08-10,0.0
2009-08-14,0.0
2009-08-17,0.0
2009-08-20,0.0
2009-08-21,0.0
2009-08-24,0.0
2009-09-01,0.0
2009-09-02,0.0
2009-09-03,0.0
2009-09-14,0.0
2009-09-18,0.0
2009-09-21,0.0
2009-09-23,100.0
2009-09-24,-25.0
2009-09-29,0.0
2009-09-30,0.0
2009-10-05,0.0
2009-10-06,0.0
2009-10-09,0.0
2009-10-12,0.0
2009-10-13,0.0
2009-10-14,0.0
2009-10-15,0.0
2009-10-19,0.0
2009-10-26,0.0
2009-10-27,-12.5
2009-10-28,0.0
2009-10-30,0.0
2009-11-10,0.0
2009-11-11,0.0
2009-11-12,0.0
2009-11-17,0.0
2009-11-18,0.0
2009-11-19,0.0
2009-11-20,0.0
2009-11-23,0.0
2009-11-25,0.0
2009-11-27,0.0
2009-11-30,0.0
2009-12-01,0.0
2009-12-02,0.0
2009-12-07,0.0
2009-12-08,0.0
2009-12-09,0.0
2009-12-14,0.0
2009-12-15,0.0
2009-12-17,0.0
2009-12-18,0.0
2009-12-21,0.0
2009-12-22,0.0
2009-12-24,0.0
2009-12-28,0.0
2009-12-29,0.0
2009-12-30,0.0
2009-12-31,0.0
2010-01-05,0.0
2010-01-11,0.0
2010-01-12,0.0
2010-01-14,0.0
2010-01-27,0.0
2010-02-01,0.0
2010-02-02,0.0
2010-02-09,0.0
2010-02-10,0.0
2010-02-16,0.0
2010-02-18,0.0
2010-02-22,52.381
2010-02-23,-34.375
2010-02-24,0.0
2010-03-04,90.4762
2010-03-08,0.0
2010-03-09,60.0
2010-03-11,-37.5
2010-03-12,60.0
2010-03-19,-37.5
2010-03-23,0.0
2010-03-26,-20.0
2010-03-29,0.0
2010-03-30,0.0
2010-04-12,0.0
2010-04-13,0.0
2010-04-15,0.0
2010-04-20,0.0
2010-04-21,0.0
2010-04-28,0.0
2010-05-03,0.0
2010-05-04,0.0
2010-05-06,0.0
2010-05-17,0.0
2010-05-18,0.0
2010-06-02,0.0
2010-06-14,0.0
2010-06-16,0.0
2010-06-28,0.0
2010-07-02,0.0
2010-07-13,0.0
2010-07-23,0.0
2010-07-26,0.0
2010-07-30,0.0
2010-08-02,0.0
2010-08-04,0.0
2010-08-09,0.0
2010-08-16,0.0
2010-08-25,0.0
2010-08-26,0.0
2010-08-30,0.0
2010-09-02,0.0
2010-09-14,0.0
2010-09-15,0.0
2010-09-17,0.0
2010-09-20,0.0
2010-09-21,-25.0
2010-09-27,-12.5
2010-10-05,0.0
2010-10-13,0.0
2010-10-20,0.0
2010-10-25,0.0
2010-10-26,0.0
2010-10-28,-14.2857
2010-11-05,0.0
2010-11-10,0.0
2010-11-11,33.3333
2010-11-12,0.0
2010-11-19,54.1667
2010-11-22,-5.4054
2010-11-23,-31.4286
2010-11-24,41.6667
2010-11-30,-29.4118
2010-12-01,0.0
2010-12-03,0.0
2010-12-09,0.0
2010-12-13,0.0
2010-12-14,0.0
2010-12-15,79.1667
2010-12-16,0.0
2010-12-20,-44.186
2010-12-21,0.0
2010-12-22,0.0
2010-12-23,66.6667
2010-12-27,-40.0
2010-12-28,0.0
2010-12-29,0.0
2010-12-30,0.0
2010-12-31,0.0
2011-01-04,-12.5
2011-01-05,0.0
2011-01-12,-9.5238
2011-01-19,110.5263
2011-01-20,-35.0
2011-01-21,0.0
2011-01-25,23.0769
2011-01-26,25.0
2011-01-31,0.0
2011-02-01,-32.5
2011-02-08,0.0
2011-02-10,0.0
2011-02-15,0.0
2011-02-16,29.6296
2011-02-17,14.2857
2011-02-22,0.0
2011-02-23,0.0
2011-02-24,7.5
2011-03-02,0.0
2011-03-22,-37.2093
2011-03-23,0.0
2011-03-24,40.7407
2011-03-28,0.0
2011-04-01,-31.5789
2011-04-18,0.0
2011-04-19,0.0
2011-04-20,0.0
2011-04-25,0.0
2011-04-29,0.0
2011-05-02,0.0
2011-05-03,0.0
2011-05-09,0.0
2011-05-10,0.0
2011-05-25,-7.6923
2011-05-26,0.0
2011-06-08,0.0
2011-06-13,0.0
2011-06-14,0.0
2011-06-23,33.3333
2011-06-28,0.0
2011-06-29,25.0
2011-07-08,-20.0
2011-07-15,0.0
2011-07-19,0.0
2011-08-01,0.0
2011-08-08,-31.25
2011-08-09,-13.6364
2011-08-10,-15.7895
2011-08-11,0.0
2011-08-17,-18.75
2011-08-19,0.0
2011-08-26,84.6154
2011-08-29,-12.5
2011-08-30,0.0
2011-08-31,-14.2857
2011-09-01,16.6667
2011-09-02,-14.2857
2011-09-06,0.0
2011-09-07,0.0
2011-09-08,0.0
2011-09-09,0.0
2011-09-19,44.4444
2011-10-06,-7.6923
2011-10-20,-25.0
2011-10-21,0.0
2011-10-25,0.0
2011-11-07,-11.1111
2011-11-16,0.0
2011-11-30,-12.5
2011-12-02,128.5714
2011-12-05,150.0
2011-12-06,30.0
2011-12-07,-7.6923
2011-12-08,-41.6667
2011-12-09,-10.7143
2011-12-12,348.0
2011-12-13,-14.2857
2011-12-14,-16.6667
2011-12-15,0.0
2011-12-16,-40.0
2011-12-19,0.0
2011-12-20,316.6667
2011-12-21,-52.0
2011-12-22,16.6667
2011-12-23,-28.5714
2011-12-27,55.0
2011-12-28,-22.5806
2011-12-29,-16.6667
2011-12-30,-23.125
2012-01-03,23.5772
2012-01-04,5.2632
2012-01-05,60.0
2012-01-06,19.5313
2012-01-09,-18.9542
2012-01-10,27.8226
2012-01-11,0.0
2012-01-12,0.9464
2012-01-13,-27.5
2012-01-17,-3.4483
2012-01-18,7.1429
2012-01-19,6.6667
2012-01-20,25.0
2012-01-23,-5.0
2012-01-24,5.2632
2012-01-25,55.0
2012-01-26,45.1613
2012-01-27,22.2222
2012-01-30,36.3636
2012-01-31,6.6667
2012-02-01,6.25
2012-02-02,5.8824
2012-02-03,22.2222
2012-02-06,-9.0909
2012-02-07,0.0
2012-02-08,0.0
2012-02-09,0.0
2012-02-10,-5.0
2012-02-13,-10.526299999999999
2012-02-14,-29.4118
2012-02-15,1.6667
2012-02-16,16.3934
2012-02-17,12.6761
2012-02-21,-12.5
2012-02-22,-7.1429
2012-02-23,-23.0769
2012-02-24,60.0
2012-02-27,-31.25
2012-02-28,-27.2727
2012-02-29,-22.5
2012-03-01,16.129
2012-03-02,52.7778
2012-03-05,9.0909
2012-03-06,-15.0
2012-03-07,0.0
2012-03-09,17.647100000000002
2012-03-12,0.0
2012-03-13,0.0
2012-03-14,-8.3333
2012-03-15,9.0909
2012-03-16,0.0
2012-03-19,0.0
2012-03-20,0.0
2012-03-22,0.0
2012-03-23,0.0
2012-03-26,0.0
2012-03-27,-33.3333
2012-03-28,-37.1875
2012-03-29,55.2239
2012-03-30,15.3846
2012-04-02,33.3333
2012-04-03,-25.0
2012-04-04,35.5556
2012-04-05,19.6721
2012-04-09,-9.589
2012-04-10,-22.7273
2012-04-11,0.2451
2012-04-12,-2.2005
2012-04-13,40.0
2012-04-16,-5.7143
2012-04-17,21.2121
2012-04-18,-25.0
2012-04-19,10.0
2012-04-20,7.5758
2012-04-23,-49.2958
2012-04-24,11.1111
2012-04-25,-7.5
2012-04-26,-27.027
2012-04-27,11.1111
2012-04-30,20.0
2012-05-01,-8.3333
2012-05-02,2.6515
2012-05-03,-26.1993
2012-05-04,-22.0
2012-05-07,-24.0385
2012-05-08,-13.0802
2012-05-09,-23.301
2012-05-10,1.2658
2012-05-11,0.0
2012-05-14,16.875
2012-05-15,29.4118
2012-05-16,5.7851
2012-05-17,-12.5
2012-05-18,0.0
2012-05-21,-21.4286
2012-05-22,-4.5455
2012-05-23,-14.2857
2012-05-24,11.1111
2012-05-25,-10.0
2012-05-29,-15.2778
2012-05-30,-14.7541
2012-05-31,-23.0769
2012-06-01,36.25
2012-06-05,-19.2661
2012-06-06,0.0
2012-06-07,9.0909
2012-06-08,8.3333
2012-06-12,-44.2308
2012-06-13,62.069
2012-06-14,-31.9149
2012-06-15,-4.6875
2012-06-18,31.1475
2012-06-19,0.0
2012-06-20,0.0
2012-06-21,-2.5
2012-06-25,-20.5128
2012-06-26,0.0
2012-06-27,3.2258
2012-06-28,-25.0
2012-06-29,-16.6667
2012-07-02,0.0
2012-07-03,0.0
2012-07-05,-7.5
2012-07-06,-8.1081
2012-07-10,17.647100000000002
2012-07-11,0.0
2012-07-12,20.0
2012-07-13,22.9167
2012-07-16,-5.0847
2012-07-18,-39.2857
2012-07-19,-38.2353
2012-07-20,52.381
2012-07-23,-18.75
2012-07-24,-7.6923
2012-07-25,33.3333
2012-07-27,-18.75
2012-07-30,-19.2308
2012-07-31,0.0
2012-08-03,0.0
2012-08-06,0.0
2012-08-07,0.0
2012-08-08,190.4762
2012-08-09,-3.2787
2012-08-10,0.0
2012-08-13,-1.6949
2012-08-14,-3.4483
2012-08-15,-8.9286
2012-08-16,3.9215999999999998
2012-08-17,9.434
2012-08-20,0.0
2012-08-21,-25.8621
2012-08-22,34.8837
2012-08-23,-3.4483
2012-08-24,0.0
2012-08-27,14.2857
2012-08-28,0.0
2012-08-29,0.0
2012-08-30,-50.0
2012-08-31,0.0
2012-09-04,118.75
2012-09-05,14.2857
2012-09-06,20.0
2012-09-07,-33.3333
2012-09-11,50.0
2012-09-12,-2.0833
2012-09-13,-14.8936
2012-09-14,0.0
2012-09-17,17.5
2012-09-18,-48.9362
2012-09-20,95.8333
2012-09-21,0.0
2012-10-02,-48.9362
2012-10-04,0.0
2012-10-05,-29.1667
2012-10-09,0.0
2012-10-10,0.0
2012-10-11,0.0
2012-10-15,0.0
2012-10-16,0.0
2012-10-22,0.0
2012-10-23,0.0
2012-10-25,88.2353
2012-11-05,-12.5
2012-11-06,0.0
2012-11-08,14.2857
2012-11-09,-25.0
2012-11-16,-50.0
2012-11-19,0.0
2012-11-20,0.0
2012-11-26,0.0
2012-11-27,-25.0
2012-11-30,0.0
2012-12-03,0.0
2012-12-05,0.0
2012-12-07,0.0
2012-12-10,-44.4444
2012-12-11,380.0
2012-12-12,-33.3333
2012-12-13,0.0
2012-12-17,0.0
2012-12-18,-59.375
2012-12-19,0.0
2012-12-20,146.1538
2012-12-21,-59.375
2012-12-24,0.0
2012-12-27,7.6923
2012-12-28,128.5714
2012-12-31,0.0
2013-01-03,0.0
2013-01-08,50.0
2013-01-10,-33.3333
2013-01-16,-56.25
2013-01-22,0.0
2013-01-25,-21.4286
2013-01-28,27.2727
2013-01-29,128.5714
2013-01-30,25.0
2013-01-31,-20.0
2013-02-01,0.0
2013-02-04,-65.625
2013-02-05,190.9091
2013-02-06,93.75
2013-02-08,-66.129
2013-02-11,14.2857
2013-02-12,33.3333
2013-02-13,-25.0
2013-02-14,33.3333
2013-02-19,0.0
2013-02-20,-25.0
2013-02-21,33.3333
2013-02-22,-43.75
2013-02-26,155.5556
2013-02-27,-41.3043
2013-03-01,66.6667
2013-03-04,0.0
2013-03-05,-28.8889
2013-03-06,0.0
2013-03-07,0.0
2013-03-08,50.0
2013-03-11,-29.1667
2013-03-12,-29.4118
2013-03-13,8.3333
2013-12-02,-96.3077
2013-12-11,-10.0
2013-12-12,0.0
2013-12-31,11.1111
2014-01-03,-50.7708
2014-01-06,1.5657999999999999
2014-01-07,0.0
2014-01-08,26.6667
2014-01-09,21.0526
2014-01-10,6.087
2014-01-13,-23.1557
2014-01-14,0.8
2014-01-15,10.0529
2014-01-16,10.5769
2014-01-17,-13.4783
2014-01-21,6.5327
2014-01-22,-0.9434
2014-01-23,-1.9048
2014-01-24,-10.1942
2014-01-27,-9.1892
2014-01-28,7.0685
2014-01-29,11.1883
2014-01-30,24.0
2014-01-31,-5.2419
2014-02-03,-19.3617
2014-02-04,-2.9024
2014-02-05,-16.5761
2014-02-06,14.0065
2014-02-07,10.857099999999999
2014-02-10,13.4021
2014-02-11,-2.2727
2014-02-12,-9.5349
2014-02-13,5.3985
2014-02-14,-8.7805
2014-02-18,-6.4171
2014-02-19,-3.4286
2014-02-20,-6.5089
2014-02-21,8.2278
2014-02-24,1.7544
2014-02-25,2.2989
2014-02-26,-8.9888
2014-02-27,3.7037
2014-02-28,-8.9286
2014-03-03,10.4575
2014-03-04,4.142
2014-03-05,13.6364
2014-03-06,-12.5
2014-03-21,-54.2857
2014-03-24,-25.0
2014-03-25,-15.0
2014-03-26,7.8431
2014-03-27,30.9091
2014-03-28,4.1667
2014-03-31,-21.3333
2014-04-01,-32.2034
2014-04-02,25.0
2014-04-03,-80.0
2014-04-04,100.0
2014-04-07,150.0
2014-04-08,20.0
2014-04-09,-50.0
2014-04-10,0.0
2014-04-11,0.0
2014-04-14,-33.3333
2014-04-16,0.0
2014-04-17,0.0
2014-04-21,0.0
2014-04-22,0.0
2014-04-23,0.0
2014-04-24,-50.0
2014-04-25,100.0
2014-04-28,-50.0
2014-04-29,100.0
2014-04-30,25.0
2014-05-01,-20.0
2014-05-02,100.0
2014-05-05,-50.0
2014-05-06,0.0
2014-05-07,0.0
2014-05-08,0.0
2014-05-12,0.0
2014-05-13,0.0
2014-05-15,87.5
2014-05-16,-46.6667
2014-05-19,0.0
2014-05-20,-50.0
2014-05-21,220.0
2014-05-22,-68.75
2014-05-27,200.0
2014-05-28,-33.3333
2014-05-29,-50.0
2014-06-03,0.0
2014-06-04,50.0
2014-06-05,-33.3333
2014-06-06,0.0
2014-06-09,100.0
2014-06-10,0.0
2014-06-11,-25.0
2014-06-12,-26.6667
2014-06-13,-9.0909
2014-06-16,0.0
2014-06-17,0.0
2014-06-19,0.0
2014-06-20,0.0
2014-06-23,0.0
2014-06-24,0.0
2014-06-25,0.0
2014-06-26,100.0
2014-06-27,0.0
2014-07-01,-50.0
2014-07-02,0.0
2014-07-07,100.0
2014-07-09,-40.0
2014-07-14,-16.6667
2014-07-15,0.0
2014-07-16,0.0
2014-07-17,0.0
2014-07-21,0.0
2014-07-24,0.0
2014-07-25,10.0
2014-07-29,-9.0909
2014-07-30,10.0
2014-08-01,-9.0909
2014-08-04,0.0
2014-08-05,0.0
2014-08-07,0.0
2014-08-12,100.0
2014-08-13,50.0
2014-08-19,-66.6667
2014-08-21,0.0
2014-08-25,100.0
2014-08-26,-50.0
2014-08-27,0.0
2014-08-28,20.0
2014-08-29,0.0
2014-09-03,66.6667
2014-09-04,-50.0
2014-09-05,0.0
2014-09-08,100.0
2014-09-09,-10.0
2014-09-10,11.1111
2014-09-11,0.0
2014-09-12,0.0
2014-09-18,0.0
2014-09-19,-50.0
2014-09-23,0.0
2014-09-29,0.0
2014-09-30,0.0
2014-10-01,0.0
2014-10-02,0.0
2014-10-03,0.0
2014-10-06,100.0
2014-10-07,-50.0
2014-10-08,0.0
2014-10-09,0.0
2014-10-13,0.0
2014-10-15,0.0
2014-10-17,0.0
2014-10-20,0.0
2014-10-21,-50.0
2014-10-22,80.0
2014-10-23,11.1111
2014-10-24,0.0
2014-10-27,0.0
2014-10-28,0.0
2014-10-29,-50.0
2014-10-30,0.0
2014-11-05,100.0
2014-11-11,50.0
2014-11-12,-33.3333
2014-11-13,0.0
2014-11-17,50.0
2014-11-18,-93.3333
2014-11-19,0.0
2014-11-20,50.0
2014-11-25,0.0
2014-12-01,0.0
2014-12-02,33.3333
2014-12-05,-50.0
2014-12-09,0.0
2014-12-15,0.0
2014-12-16,12.5
2014-12-17,-88.8889
2014-12-18,0.0
2014-12-22,0.0
2014-12-23,50.0
2014-12-24,0.0
2014-12-29,66.6667
2014-12-30,0.0
2014-12-31,0.0
2015-01-06,20.0
2015-01-15,-16.6667
2015-01-20,20.0
2015-01-21,166.6667
2015-01-22,0.0
2015-01-23,50.0
