ticker,PODD US Equity
2007-10-03,0.8
2007-10-04,3.4392
2007-10-05,0.2131
2007-10-08,-2.2544
2007-10-09,5.5701
2007-10-10,1.4015
2007-10-11,1.8699
2007-10-12,2.8332
2007-10-15,-3.4148
2007-10-16,1.0446
2007-10-17,-3.7773
2007-10-18,-1.7769
2007-10-19,-2.6504
2007-10-22,4.408
2007-10-23,4.1805
2007-10-24,2.7016
2007-10-25,0.1934
2007-10-26,2.7799
2007-10-29,1.0143
2007-10-30,-6.2477
2007-10-31,-0.6743
2007-11-01,-4.8323
2007-11-02,-0.1679
2007-11-05,3.2787
2007-11-06,-4.3549
2007-11-07,-1.0638
2007-11-08,0.6452
2007-11-09,0.0
2007-11-12,-0.641
2007-11-13,2.3656
2007-11-14,-2.1008
2007-11-15,0.515
2007-11-16,2.6473
2007-11-19,5.6572
2007-11-20,0.2362
2007-11-21,-2.0817
2007-11-23,0.4011
2007-11-26,-0.2797
2007-11-27,0.641
2007-11-28,5.2946
2007-11-29,0.9074
2007-11-30,2.885
2007-12-03,-11.5076
2007-12-04,0.0
2007-12-05,2.6337
2007-12-06,2.2053
2007-12-07,-3.0208
2007-12-10,0.6068
2007-12-11,-2.4528
2007-12-12,-0.0824
2007-12-13,3.1353
2007-12-14,0.08
2007-12-17,-7.6339
2007-12-18,-0.7356
2007-12-19,-2.5282999999999998
2007-12-20,3.9802999999999997
2007-12-21,2.7096999999999998
2007-12-24,-1.5913
2007-12-26,-0.5106
2007-12-27,-1.9675
2007-12-28,2.0942
2007-12-31,0.3419
2008-01-02,-0.2555
2008-01-03,-0.6832
2008-01-04,-0.172
2008-01-07,5.0388
2008-01-08,3.608
2008-01-09,2.3744
2008-01-10,-5.4117
2008-01-11,-1.0217
2008-01-14,-1.5276999999999998
2008-01-15,-5.6604
2008-01-16,-1.7778
2008-01-17,-0.543
2008-01-18,-5.4595
2008-01-22,-1.1068
2008-01-23,5.6448
2008-01-24,-6.6789
2008-01-25,-5.9724
2008-01-28,-3.727
2008-01-29,4.0894
2008-01-30,1.4667
2008-01-31,2.2716
2008-02-01,0.6562
2008-02-04,-4.664
2008-02-05,-5.313
2008-02-06,2.3333
2008-02-07,1.0315
2008-02-08,-3.439
2008-02-11,-1.0573
2008-02-12,-0.4499
2008-02-13,0.678
2008-02-14,-0.3928
2008-02-15,0.0563
2008-02-19,-2.027
2008-02-20,-5.8046
2008-02-21,-0.4271
2008-02-22,5.2083
2008-02-25,2.0967
2008-02-26,0.6845
2008-02-27,-3.0028
2008-02-28,-1.3435000000000001
2008-02-29,1.421
2008-03-03,-3.3275
2008-03-04,-1.5097
2008-03-05,2.3912
2008-03-06,-1.1976
2008-03-07,-0.7879
2008-03-10,-8.4301
2008-03-11,0.2668
2008-03-12,0.3992
2008-03-13,-3.3135
2008-03-14,-0.1371
2008-03-17,-3.5003
2008-03-18,-5.6899
2008-03-19,0.3017
2008-03-20,-1.8045
2008-03-24,1.2251
2008-03-25,-3.2526
2008-03-26,7.8186
2008-03-27,8.5569
2008-03-28,-2.0708
2008-03-31,-1.7734999999999999
2008-04-01,-0.0694
2008-04-02,4.656
2008-04-03,-2.656
2008-04-04,7.2306
2008-04-07,4.8982
2008-04-08,1.1522000000000001
2008-04-09,5.5755
2008-04-10,0.6246
2008-04-11,4.5147
2008-04-14,-0.7019
2008-04-15,-1.4682
2008-04-16,-1.3797
2008-04-17,-2.8539
2008-04-18,6.6244
2008-04-21,-2.7553
2008-04-22,-3.9444
2008-04-23,4.9161
2008-04-24,-0.4961
2008-04-25,0.6094
2008-04-28,9.0584
2008-04-29,-3.7617000000000003
2008-04-30,-3.9349
2008-05-01,1.9661
2008-05-02,8.0343
2008-05-05,-1.5369000000000002
2008-05-06,0.3525
2008-05-07,-4.2148
2008-05-08,-1.7810000000000001
2008-05-09,1.8667
2008-05-12,2.3037
2008-05-13,1.433
2008-05-14,-9.1826
2008-05-15,0.8889
2008-05-16,-5.1211
2008-05-19,-2.8439
2008-05-20,-4.4205
2008-05-21,-0.3125
2008-05-22,0.1881
2008-05-23,0.1252
2008-05-27,1.0625
2008-05-28,6.679
2008-05-29,-1.5652
2008-05-30,-4.0047
2008-06-02,-3.1902
2008-06-03,-0.1901
2008-06-04,2.7302
2008-06-05,0.4326
2008-06-06,-2.5231
2008-06-09,2.1465
2008-06-10,-1.5451000000000001
2008-06-11,-1.5694
2008-06-12,-3.2526
2008-06-13,0.2637
2008-06-16,4.7995
2008-06-17,3.6386
2008-06-18,4.6005
2008-06-19,3.0093
2008-06-20,-7.8652
2008-06-23,-1.2195
2008-06-24,3.1481
2008-06-25,1.8552
2008-06-26,-3.2902
2008-06-27,-0.5468
2008-06-30,-3.9096
2008-07-01,3.7508
2008-07-02,-1.0417
2008-07-03,0.9907
2008-07-07,0.8584
2008-07-08,2.9179
2008-07-09,-3.7212
2008-07-10,-1.3497
2008-07-11,1.4925
2008-07-14,-2.2672
2008-07-15,0.3135
2008-07-16,4.8125
2008-07-17,-1.3119
2008-07-18,-4.713
2008-07-21,-4.6925
2008-07-22,2.5948
2008-07-23,-0.0649
2008-07-24,-4.1531
2008-07-25,-1.3541
2008-07-28,-5.3535
2008-07-29,-5.2212
2008-07-30,-0.5356
2008-07-31,7.3077
2008-08-01,-0.6452
2008-08-04,1.443
2008-08-05,1.9203000000000001
2008-08-06,2.7913
2008-08-07,-2.5119
2008-08-08,1.3231
2008-08-11,2.3368
2008-08-12,0.1343
2008-08-13,2.0791
2008-08-14,-1.2484
2008-08-15,1.2641
2008-08-18,-3.4166
2008-08-19,-3.8776
2008-08-20,-3.6093
2008-08-21,-0.514
2008-08-22,0.2952
2008-08-25,0.5887
2008-08-26,0.3658
2008-08-27,1.9679
2008-08-28,1.9299
2008-08-29,0.561
2008-09-02,2.9986
2008-09-03,-1.7603
2008-09-04,0.0
2008-09-05,-1.1027
2008-09-08,5.0871
2008-09-09,-1.1936
2008-09-10,6.0403
2008-09-11,1.4557
2008-09-12,-0.1871
2008-09-15,-2.5
2008-09-16,2.5
2008-09-17,-1.626
2008-09-18,1.1443
2008-09-19,0.1257
2008-09-22,-6.3402
2008-09-23,2.2118
2008-09-24,-1.9016
2008-09-25,-1.5373999999999999
2008-09-26,-0.9504
2008-09-29,-5.0034
2008-09-30,0.4329
2008-10-01,-4.3103
2008-10-02,-0.6757
2008-10-03,-3.2502
2008-10-06,-8.9844
2008-10-07,-3.5193
2008-10-08,-8.5409
2008-10-09,-12.9377
2008-10-10,-10.3911
2008-10-13,8.9776
2008-10-14,10.7551
2008-10-15,-3.4091
2008-10-16,5.5615
2008-10-17,-0.2026
2008-10-20,2.9442
2008-10-21,-14.497
2008-10-22,-7.6125
2008-10-23,-8.9888
2008-10-24,-10.5624
2008-10-27,-10.2761
2008-10-28,-5.9829
2008-10-29,0.0
2008-10-30,-1.6364
2008-10-31,3.512
2008-11-03,16.0714
2008-11-04,5.3846
2008-11-05,-11.2409
2008-11-06,-7.0724
2008-11-07,-14.5133
2008-11-10,-2.4845
2008-11-11,-2.3355
2008-11-12,-12.8261
2008-11-13,14.2145
2008-11-14,-6.3319
2008-11-17,2.7972
2008-11-18,-9.5238
2008-11-19,-6.2657
2008-11-20,-14.1711
2008-11-21,11.215
2008-11-24,8.1232
2008-11-25,5.1813
2008-11-26,20.6897
2008-11-28,-0.2041
2008-12-01,-17.7914
2008-12-02,6.9652
2008-12-03,21.3953
2008-12-04,16.2835
2008-12-05,7.2488
2008-12-08,8.4485
2008-12-09,9.3484
2008-12-10,4.2746
2008-12-11,2.8571
2008-12-12,-5.6763
2008-12-15,-10.7554
2008-12-16,16.3558
2008-12-17,1.603
2008-12-18,-2.9126
2008-12-19,0.5
2008-12-22,-6.592
2008-12-23,-4.5273
2008-12-24,-2.2315
2008-12-26,2.2824999999999998
2008-12-29,-5.4393
2008-12-30,13.5693
2008-12-31,0.2597
2009-01-02,1.5544
2009-01-05,-3.3163
2009-01-06,14.5119
2009-01-07,0.2304
2009-01-08,8.3908
2009-01-09,-5.0901
2009-01-12,-6.257
2009-01-13,14.1836
2009-01-14,-8.6639
2009-01-15,5.1429
2009-01-16,-6.3043
2009-01-20,-7.7726
2009-01-21,6.6667
2009-01-22,-8.2547
2009-01-23,0.0
2009-01-26,4.4987
2009-01-27,-1.476
2009-01-28,6.8664
2009-01-29,-3.8551
2009-01-30,-3.5237
2009-02-02,-0.1259
2009-02-03,-2.1438
2009-02-04,6.701
2009-02-05,1.5699999999999998
2009-02-06,1.9024999999999999
2009-02-09,0.7001
2009-02-10,-5.7937
2009-02-11,5.1661
2009-02-12,4.7953
2009-02-13,-0.1116
2009-02-17,-1.0056
2009-02-18,-9.7065
2009-02-19,-10.5
2009-02-20,9.7765
2009-02-23,-15.6489
2009-02-24,9.0498
2009-02-25,-6.7773
2009-02-26,1.3353
2009-02-27,-10.3953
2009-03-02,-11.6013
2009-03-03,3.3272
2009-03-04,18.4258
2009-03-05,-22.8097
2009-03-06,-34.2466
2009-03-09,-14.881
2009-03-10,11.8881
2009-03-11,-16.5625
2009-03-12,32.5843
2009-03-13,-11.2994
2009-03-16,0.3185
2009-03-17,-4.4444
2009-03-18,8.9701
2009-03-19,-8.5366
2009-03-20,-0.3333
2009-03-23,13.7124
2009-03-24,-10.5882
2009-03-25,9.5395
2009-03-26,21.6216
2009-03-27,8.3951
2009-03-30,-2.0501
2009-03-31,-4.6512
2009-04-01,3.4146
2009-04-02,5.4245
2009-04-03,0.6711
2009-04-06,-10.8889
2009-04-07,-11.4713
2009-04-08,22.5352
2009-04-09,-0.6897
2009-04-13,14.3519
2009-04-14,-8.9069
2009-04-15,-5.3333
2009-04-16,18.7793
2009-04-17,1.1858
2009-04-20,-9.5703
2009-04-21,14.4708
2009-04-22,-3.5849
2009-04-23,-4.8924
2009-04-24,10.9053
2009-04-27,-2.5974
2009-04-28,2.0952
2009-04-29,8.209
2009-04-30,-0.8621
2009-05-01,-0.6957
2009-05-04,5.0788
2009-05-05,0.8333
2009-05-06,-1.4876
2009-05-07,-4.3624
2009-05-08,21.2281
2009-05-11,1.4472
2009-05-12,2.1398
2009-05-13,-6.7039
2009-05-14,1.3473
2009-05-15,-0.2954
2009-05-18,7.7036999999999995
2009-05-19,0.6878
2009-05-20,3.8251
2009-05-21,-6.5789
2009-05-22,-6.338
2009-05-26,7.8195
2009-05-27,-2.371
2009-05-28,0.8571
2009-05-29,2.4079
2009-06-01,8.2988
2009-06-02,-8.6845
2009-06-03,0.6993
2009-06-04,-0.4167
2009-06-05,2.7894
2009-06-08,-3.9349
2009-06-09,-1.2711999999999999
2009-06-10,-5.7225
2009-06-11,1.8209
2009-06-12,-0.7452
2009-06-15,-1.0511
2009-06-16,0.9105
2009-06-17,2.8571
2009-06-18,1.7544
2009-06-19,-3.592
2009-06-22,-2.8316
2009-06-23,-1.6871
2009-06-24,4.5242
2009-06-25,-0.8955
2009-06-26,5.2711
2009-06-29,5.2933
2009-06-30,4.6196
2009-07-01,0.2597
2009-07-02,-7.772
2009-07-06,-4.6348
2009-07-07,-0.1473
2009-07-08,-5.3097
2009-07-09,-2.1807
2009-07-10,-3.1847
2009-07-13,2.6316
2009-07-14,-0.8013
2009-07-15,8.0775
2009-07-16,2.0927
2009-07-17,1.1713
2009-07-20,4.3415
2009-07-21,-5.1318
2009-07-22,-2.193
2009-07-23,7.0254
2009-07-24,3.7709
2009-07-27,-1.0767
2009-07-28,-0.4082
2009-07-29,-2.1858
2009-07-30,-1.3966
2009-07-31,-5.0992
2009-08-03,-2.8358
2009-08-04,2.765
2009-08-05,7.7728
2009-08-06,-1.1096
2009-08-07,1.4025
2009-08-10,2.0747
2009-08-11,-0.542
2009-08-12,7.7657
2009-08-13,12.3894
2009-08-14,-0.4499
2009-08-17,-6.2147
2009-08-18,1.2048
2009-08-19,6.9048
2009-08-20,6.9042
2009-08-21,1.4583
2009-08-24,-2.7721
2009-08-25,0.0
2009-08-26,0.3168
2009-08-27,-1.3684
2009-08-28,-0.8538
2009-08-31,-0.8611
2009-09-01,0.76
2009-09-02,-0.1078
2009-09-03,2.0496
2009-09-04,0.8457
2009-09-08,-0.4193
2009-09-09,4.0
2009-09-10,9.413
2009-09-11,4.0703
2009-09-14,-1.4222000000000001
2009-09-15,-0.4509
2009-09-16,0.5435
2009-09-17,1.1712
2009-09-18,-4.8976
2009-09-21,1.1236
2009-09-22,1.7593
2009-09-23,-1.1829
2009-09-24,-2.5783
2009-09-25,-2.8355
2009-09-28,5.0584
2009-09-29,3.4259
2009-09-30,0.5372
2009-10-01,-7.6581
2009-10-02,-0.9643
2009-10-05,-0.0974
2009-10-06,2.2417
2009-10-07,-0.4766
2009-10-08,0.0958
2009-10-09,3.3493
2009-10-12,0.5556
2009-10-13,1.3812
2009-10-14,1.0899
2009-10-15,-1.7071
2009-10-16,-1.9196
2009-10-19,-1.3048
2009-10-20,-7.0822
2009-10-21,-0.5843
2009-10-22,7.0279
2009-10-23,-9.6466
2009-10-26,-5.074
2009-10-27,18.7082
2009-10-28,2.9081
2009-10-29,-6.0164
2009-10-30,7.6625
2009-11-02,6.8468
2009-11-03,0.3373
2009-11-04,-1.0924
2009-11-05,2.294
2009-11-06,0.1661
2009-11-09,-0.4146
2009-11-10,-1.6653
2009-11-11,0.5927
2009-11-12,-1.0101
2009-11-13,0.0
2009-11-16,2.7211
2009-11-17,-1.4073
2009-11-18,-0.5038
2009-11-19,1.1814
2009-11-20,3.0025
2009-11-23,1.7004000000000001
2009-11-24,1.9904
2009-11-25,-3.9813
2009-11-27,0.1626
2009-11-30,-0.487
2009-12-01,-1.5497999999999998
2009-12-02,-0.6628
2009-12-03,-1.1676
2009-12-04,2.0253
2009-12-07,2.316
2009-12-08,-1.7785
2009-12-09,-1.9752999999999998
2009-12-10,-2.8547000000000002
2009-12-11,3.4572
2009-12-14,4.7619
2009-12-15,3.1898
2009-12-16,-1.2365
2009-12-17,1.5649
2009-12-18,3.0046
2009-12-21,2.8422
2009-12-22,1.4545
2009-12-23,1.0036
2009-12-24,1.3485
2009-12-28,0.3501
2009-12-29,0.4885
2009-12-30,-0.9722
2009-12-31,0.1403
2010-01-04,5.2521
2010-01-05,-0.1996
2010-01-06,-2.2
2010-01-07,0.8862
2010-01-08,-5.0
2010-01-11,3.1294
2010-01-12,-1.0345
2010-01-13,0.7666
2010-01-14,2.6279
2010-01-15,-2.2237
2010-01-19,0.9649
2010-01-20,-4.0956
2010-01-21,2.4911
2010-01-22,-4.1667
2010-01-25,0.7971
2010-01-26,-0.3595
2010-01-27,2.8139
2010-01-28,-4.1404
2010-01-29,-0.2196
2010-02-01,3.0081
2010-02-02,-0.2137
2010-02-03,-0.0714
2010-02-04,-5.1429
2010-02-05,-1.6566
2010-02-08,0.8423
2010-02-09,2.3538
2010-02-10,9.4955
2010-02-11,2.1003
2010-02-12,0.4645
2010-02-16,0.9247
2010-02-17,-1.5707
2010-02-18,-1.1303
2010-02-19,-0.0672
2010-02-22,0.9421
2010-02-23,-0.1333
2010-02-24,0.1335
2010-02-25,-0.5333
2010-02-26,-1.4745
2010-03-01,3.1293
2010-03-02,0.7916
2010-03-03,-0.3927
2010-03-04,-0.5256
2010-03-05,1.321
2010-03-08,1.8253
2010-03-09,1.7286000000000001
2010-03-10,2.832
2010-03-11,0.7956
2010-03-12,-4.9787
2010-03-15,0.7029
2010-03-16,-4.5685
2010-03-17,0.9973
2010-03-18,-0.9217
2010-03-19,0.0664
2010-03-22,1.0624
2010-03-23,1.1827
2010-03-24,-0.0649
2010-03-25,-3.0539
2010-03-26,-0.7373
2010-03-29,1.8906
2010-03-30,1.3917
2010-03-31,-1.3725
2010-04-01,-0.5302
2010-04-05,4.2638
2010-04-06,-0.7029
2010-04-07,0.1287
2010-04-08,-2.1851
2010-04-09,-0.5256
2010-04-12,0.7266
2010-04-13,-1.5737999999999999
2010-04-14,-0.3331
2010-04-15,1.4037
2010-04-16,-0.1318
2010-04-19,-0.33
2010-04-20,4.5033
2010-04-21,-1.9645000000000001
2010-04-22,-0.1939
2010-04-23,-3.6269
2010-04-26,-0.9409
2010-04-27,-2.2388
2010-04-28,-2.984
2010-04-29,1.7167
2010-04-30,-2.8833
2010-05-03,4.3447
2010-05-04,-3.4004
2010-05-05,0.7902
2010-05-06,-5.8446
2010-05-07,5.9046
2010-05-10,4.9321
2010-05-11,1.5668
2010-05-12,5.3655
2010-05-13,-2.3552
2010-05-14,-1.3038
2010-05-17,0.8587
2010-05-18,-1.1133
2010-05-19,-0.9934
2010-05-20,-7.4247
2010-05-21,-0.578
2010-05-24,0.3634
2010-05-25,0.2896
2010-05-26,-1.3718
2010-05-27,4.7584
2010-05-28,1.8169
2010-06-01,-0.6177
2010-06-02,3.6602
2010-06-03,0.4664
2010-06-04,-4.8408
2010-06-07,-3.9024
2010-06-08,-1.2328000000000001
2010-06-09,2.3495
2010-06-10,3.5868
2010-06-11,3.8089
2010-06-14,0.7338
2010-06-15,1.2583
2010-06-16,0.4578
2010-06-17,0.2604
2010-06-18,-0.0649
2010-06-21,-0.6498
2010-06-22,0.9156
2010-06-23,-0.3889
2010-06-24,-1.1061
2010-06-25,1.8420999999999998
2010-06-28,2.4548
2010-06-29,-2.6482
2010-06-30,-2.5259
2010-07-01,0.4651
2010-07-02,1.0582
2010-07-06,-1.0471
2010-07-07,0.6614
2010-07-08,0.3614
2010-07-09,0.2291
2010-07-12,-3.9843
2010-07-13,4.3537
2010-07-14,-0.9126
2010-07-15,1.25
2010-07-16,-5.3281
2010-07-19,1.7159
2010-07-20,-0.9447
2010-07-21,-1.9074
2010-07-22,4.0972
2010-07-23,-1.8012000000000001
2010-07-26,2.1739
2010-07-27,0.8644
2010-07-28,-3.296
2010-07-29,1.5678
2010-07-30,-0.7383
2010-08-02,3.2454
2010-08-03,-1.3098
2010-08-04,0.0
2010-08-05,-0.7963
2010-08-06,0.4013
2010-08-09,2.1319
2010-08-10,-1.7612999999999999
2010-08-11,-0.996
2010-08-12,-2.4816
2010-08-13,2.4072
2010-08-16,0.4701
2010-08-17,2.4733
2010-08-18,-1.7776
2010-08-19,-2.7063
2010-08-20,1.2969
2010-08-23,-2.0889
2010-08-24,-3.0282
2010-08-25,1.8453
2010-08-26,-1.7422
2010-08-27,-2.9078
2010-08-30,-2.9218
2010-08-31,-0.5267
2010-09-01,2.4206
2010-09-02,3.2496
2010-09-03,1.5021
2010-09-07,-0.9866
2010-09-08,-2.1352
2010-09-09,0.0727
2010-09-10,0.218
2010-09-13,2.248
2010-09-14,-0.6383
2010-09-15,0.0714
2010-09-16,-0.5706
2010-09-17,2.2956
2010-09-20,3.6466
2010-09-21,-1.5562
2010-09-22,-1.7869000000000002
2010-09-23,-2.7992
2010-09-24,0.504
2010-09-27,-1.2894
2010-09-28,1.6691
2010-09-29,1.8558
2010-09-30,-0.911
2010-10-01,4.4554
2010-10-04,-2.1666
2010-10-05,4.2907
2010-10-06,1.6589
2010-10-07,1.0444
2010-10-08,2.261
2010-10-11,1.4529
2010-10-12,0.6849
2010-10-13,0.8658
2010-10-14,-1.962
2010-10-15,-0.6254
2010-10-18,0.0629
2010-10-19,-1.195
2010-10-20,2.9281
2010-10-21,-1.1132
2010-10-22,-0.4378
2010-10-25,-0.1256
2010-10-26,0.6289
2010-10-27,-0.0625
2010-10-28,-0.8755
2010-10-29,0.6309
2010-11-01,-1.6928
2010-11-02,2.0408
2010-11-03,0.0
2010-11-04,0.3125
2010-11-05,-10.0312
2010-11-08,-0.9695
2010-11-09,-2.3776
2010-11-10,5.0143
2010-11-11,-4.0928
2010-11-12,-2.4182
2010-11-15,-0.8746
2010-11-16,-5.7353
2010-11-17,-0.39
2010-11-18,0.2349
2010-11-19,-0.1563
2010-11-22,0.0782
2010-11-23,-0.3127
2010-11-24,2.2745
2010-11-26,4.2945
2010-11-29,-0.3676
2010-11-30,0.1476
2010-12-01,2.7266
2010-12-02,-1.5065
2010-12-03,4.2243
2010-12-06,-1.4675
2010-12-07,2.2695
2010-12-08,0.1387
2010-12-09,0.277
2010-12-10,1.8646
2010-12-13,-4.0678
2010-12-14,3.1095
2010-12-15,2.536
2010-12-16,2.0053
2010-12-17,-1.3106
2010-12-20,1.2616
2010-12-21,1.377
2010-12-22,0.3881
2010-12-23,0.1289
2010-12-27,0.0644
2010-12-28,-0.3215
2010-12-29,0.0645
2010-12-30,-0.0645
2010-12-31,0.0
2011-01-03,3.6774
2011-01-04,-1.9291
2011-01-05,1.967
2011-01-06,0.3111
2011-01-07,-1.4888
2011-01-10,-0.3778
2011-01-11,1.9595
2011-01-12,2.0769
2011-01-13,4.7677
2011-01-14,0.6957
2011-01-18,0.7484
2011-01-19,-2.8571
2011-01-20,-0.0588
2011-01-21,0.0
2011-01-24,0.5297
2011-01-25,-1.2881
2011-01-26,1.2011
2011-01-27,-0.2491
2011-01-28,-2.4089
2011-01-31,2.5286
2011-02-01,1.9965000000000002
2011-02-02,-0.0576
2011-02-03,-0.2304
2011-02-04,-0.5196
2011-02-07,1.451
2011-02-08,1.3158
2011-02-09,-0.7905
2011-02-10,0.2277
2011-02-11,2.2147
2011-02-14,-0.8333
2011-02-15,-1.1764999999999999
2011-02-16,2.0975
2011-02-17,2.221
2011-02-18,-1.9555
2011-02-22,-0.277
2011-02-23,-1.5556
2011-02-24,1.5800999999999998
2011-02-25,0.7222
2011-02-28,-1.9857
2011-03-01,-1.5756999999999999
2011-03-02,0.9148
2011-03-03,2.6062
2011-03-04,-0.1104
2011-03-07,-1.8242
2011-03-08,1.4077
2011-03-09,0.6663
2011-03-10,-2.5924
2011-03-11,0.6229
2011-03-14,-0.3376
2011-03-15,-0.6776
2011-03-16,-1.0233
2011-03-17,2.4124
2011-03-18,2.5238
2011-03-21,3.5011
2011-03-22,0.4757
2011-03-23,0.9995
2011-03-24,1.5625
2011-03-25,1.8974
2011-03-28,0.5536
2011-03-29,2.6527
2011-03-30,2.8279
2011-03-31,-2.2285
2011-04-01,0.5335
2011-04-04,0.0965
2011-04-05,-1.1566
2011-04-06,0.8776
2011-04-07,-0.8217
2011-04-08,-0.3411
2011-04-11,0.6357
2011-04-12,0.9232
2011-04-13,-0.1444
2011-04-14,-0.2893
2011-04-15,1.1605
2011-04-18,1.0994
2011-04-19,-0.7565
2011-04-20,0.0953
2011-04-21,1.4279
2011-04-25,0.9855
2011-04-26,0.0093
2011-04-27,-0.2881
2011-04-28,-0.8854
2011-04-29,1.0343
2011-05-02,0.1396
2011-05-03,-1.9981
2011-05-04,-2.0863
2011-05-05,-2.276
2011-05-06,1.8831
2011-05-09,0.0973
2011-05-10,0.3401
2011-05-11,0.293
2011-05-12,0.915
2011-05-13,0.4306
2011-05-16,-1.6198000000000001
2011-05-17,-0.7748
2011-05-18,2.9283
2011-05-19,1.7781
2011-05-20,-0.8153
2011-05-23,-3.147
2011-05-24,-0.6305
2011-05-25,1.0737
2011-05-26,0.9174
2011-05-27,2.2488
2011-05-31,-1.357
2011-06-01,-3.2258
2011-06-02,-3.9706
2011-06-03,-3.1649
2011-06-06,-3.5319000000000003
2011-06-07,0.6557
2011-06-08,0.9229
2011-06-09,0.5917
2011-06-10,-0.4813
2011-06-13,1.612
2011-06-14,1.4807000000000001
2011-06-15,-1.9802
2011-06-16,-0.5316
2011-06-17,3.2603
2011-06-20,1.4493
2011-06-21,4.4388
2011-06-22,0.0977
2011-06-23,-3.5139
2011-06-24,4.1983
2011-06-27,2.3786
2011-06-28,2.2285
2011-06-29,1.3915
2011-06-30,1.4181
2011-07-01,1.5787
2011-07-05,0.3552
2011-07-06,-0.1327
2011-07-07,2.0824
2011-07-08,-0.434
2011-07-11,-1.5257
2011-07-12,-0.7525
2011-07-13,0.223
2011-07-14,-2.6702
2011-07-15,1.5546
2011-07-18,-2.7915
2011-07-19,2.1306
2011-07-20,0.771
2011-07-21,1.9802
2011-07-22,-0.662
2011-07-25,-5.9085
2011-07-26,-3.9188
2011-07-27,-3.3907
2011-07-28,0.4578
2011-07-29,-0.4557
2011-08-01,-1.8820000000000001
2011-08-02,-4.4064
2011-08-03,0.3796
2011-08-04,-5.6726
2011-08-05,-3.2073
2011-08-08,-10.0
2011-08-09,8.2183
2011-08-10,-4.921
2011-08-11,4.345
2011-08-12,5.2664
2011-08-15,4.4793
2011-08-16,-1.5590000000000002
2011-08-17,1.0181
2011-08-18,-7.1669
2011-08-19,-0.0603
2011-08-22,-0.0604
2011-08-23,3.9251
2011-08-24,-1.1621
2011-08-25,-3.5273
2011-08-26,0.975
2011-08-29,3.3193
2011-08-30,1.285
2011-08-31,0.8074
2011-09-01,0.0
2011-09-02,-3.032
2011-09-06,0.059
2011-09-07,3.0071
2011-09-08,-0.6869
2011-09-09,-0.2882
2011-09-12,-2.8324
2011-09-13,1.1898
2011-09-14,-1.117
2011-09-15,1.0702
2011-09-16,2.6471
2011-09-19,-6.1318
2011-09-20,-1.6484
2011-09-21,-1.8001
2011-09-22,-6.1315
2011-09-23,2.4916
2011-09-26,2.2339
2011-09-27,3.599
2011-09-28,-1.2407
2011-09-29,-1.0678
2011-09-30,-3.1111
2011-10-03,-6.3565
2011-10-04,4.5486
2011-10-05,7.095
2011-10-06,-0.875
2011-10-07,-2.9634
2011-10-10,1.6244
