ticker,MOSY US Equity
2001-11-23,-0.719
2001-11-26,24.424
2001-11-27,-4.4974
2001-11-28,2.4377
2001-11-29,8.1666
2001-11-30,-5.1
2001-12-03,1.9494
2001-12-04,5.2196
2001-12-05,2.5540000000000003
2001-12-06,-3.0172
2001-12-07,-0.6914
2001-12-10,-0.2984
2001-12-11,-0.6484
2001-12-12,-2.5602
2001-12-13,-5.5126
2001-12-14,-4.0894
2001-12-17,2.1035
2001-12-18,-5.6236
2001-12-19,-2.9499
2001-12-20,1.9453
2001-12-21,1.2522
2001-12-24,0.1178
2001-12-26,7.3529
2001-12-27,13.3699
2001-12-28,0.5317
2001-12-31,-0.9615
2002-01-02,-5.3883
2002-01-03,9.5434
2002-01-04,-2.9977
2002-01-07,-3.4283
2002-01-08,4.35
2002-01-09,-6.1811
2002-01-10,5.4641
2002-01-11,2.3251
2002-01-14,-6.1524
2002-01-15,-8.472
2002-01-16,-11.5702
2002-01-17,1.2461
2002-01-18,-2.2154
2002-01-22,-1.2587
2002-01-23,3.2505
2002-01-24,-3.2716
2002-01-25,2.7441
2002-01-28,-1.8634
2002-01-29,-5.0633
2002-01-30,0.4667
2002-01-31,-9.4227
2002-02-01,11.2821
2002-02-04,-2.9625
2002-02-05,-1.289
2002-02-06,-2.0619
2002-02-07,-3.8596
2002-02-08,1.0949
2002-02-11,-1.5162
2002-02-12,-1.0264
2002-02-13,2.2963
2002-02-14,-1.8103
2002-02-15,-4.4985
2002-02-19,-1.2355
2002-02-20,-4.1439
2002-02-21,2.447
2002-02-22,-1.2739
2002-02-25,0.8065
2002-02-26,3.36
2002-02-27,4.4892
2002-02-28,2.2963
2002-03-01,8.6169
2002-03-04,13.3333
2002-03-05,1.0588
2002-03-06,-5.4133
2002-03-07,0.3077
2002-03-08,1.227
2002-03-11,0.9091
2002-03-12,-4.2042
2002-03-13,-2.8213
2002-03-14,-5.1613
2002-03-15,-0.2721
2002-03-18,-1.3643
2002-03-19,-0.2075
2002-03-20,-1.1781
2002-03-21,-1.8233000000000001
2002-03-22,-4.0
2002-03-25,0.2976
2002-03-26,-4.7478
2002-03-27,-8.4891
2002-03-28,-2.1277
2002-04-01,4.3478
2002-04-02,-4.1667
2002-04-03,-2.4348
2002-04-04,2.3173
2002-04-05,-2.0035
2002-04-08,-1.7778
2002-04-09,-0.181
2002-04-10,4.8957
2002-04-11,-0.0864
2002-04-12,3.4602
2002-04-15,0.3344
2002-04-16,12.5833
2002-04-17,6.6617
2002-04-18,0.2776
2002-04-19,-7.2664
2002-04-22,-1.1194
2002-04-23,-1.0566
2002-04-24,-1.5255999999999998
2002-04-25,1.0844
2002-04-26,-1.7625
2002-04-29,3.2761
2002-04-30,0.4532
2002-05-01,-0.9774
2002-05-02,-1.1465
2002-05-03,-2.0662
2002-05-06,1.8824
2002-05-07,-0.077
2002-05-08,5.9322
2002-05-09,-3.9927
2002-05-10,2.7952
2002-05-13,4.4952
2002-05-14,1.1989
2002-05-15,1.3937
2002-05-16,0.6873
2002-05-17,-2.1843
2002-05-20,1.1165
2002-05-21,-2.0014
2002-05-22,-0.4225
2002-05-23,2.6167
2002-05-24,-1.7919
2002-05-28,-3.9298
2002-05-29,0.2191
2002-05-30,-0.5175
2002-05-31,-0.5788
2002-06-03,-2.7929
2002-06-04,-2.206
2002-06-05,-2.3256
2002-06-06,-1.6667
2002-06-07,-7.6675
2002-06-10,1.2238
2002-06-11,-4.5769
2002-06-12,-1.3665
2002-06-13,-1.9176
2002-06-14,-0.3742
2002-06-17,1.0329
2002-06-18,-0.6506
2002-06-19,0.5613
2002-06-20,-14.0465
2002-06-21,-2.2727
2002-06-24,-5.3156
2002-06-25,10.2924
2002-06-26,20.8908
2002-06-27,0.0
2002-06-28,-3.4211
2002-07-01,-9.7184
2002-07-02,-7.6459
2002-07-03,6.3181
2002-07-05,8.1967
2002-07-08,-3.5985
2002-07-09,-5.7957
2002-07-10,-3.5454
2002-07-11,-4.4324
2002-07-12,5.8824
2002-07-15,3.5256
2002-07-16,-0.4128
2002-07-17,-0.2073
2002-07-18,-17.2378
2002-07-19,7.9046
2002-07-22,9.186
2002-07-23,1.1715
2002-07-24,2.1053
2002-07-25,-1.0309
2002-07-26,0.5208
2002-07-29,0.7358
2002-07-30,1.2242
2002-07-31,-2.9472
2002-08-01,1.4555
2002-08-02,-7.7304
2002-08-05,-3.8031
2002-08-06,4.8837
2002-08-07,4.878
2002-08-08,-2.2199
2002-08-09,2.7027
2002-08-12,-0.8421
2002-08-13,0.3185
2002-08-14,-10.0529
2002-08-15,-8.7059
2002-08-16,-4.6263
2002-08-19,-0.6891
2002-08-20,-2.3129
2002-08-21,12.5348
2002-08-22,8.1683
2002-08-23,0.1144
2002-08-26,2.8571
2002-08-27,0.0
2002-08-28,-3.0111
2002-08-29,3.2192
2002-08-30,-0.222
2002-09-03,1.2013
2002-09-04,1.33
2002-09-05,-1.0739
2002-09-06,5.2632
2002-09-09,-0.4167
2002-09-10,4.4979
2002-09-11,1.2012
2002-09-12,-3.1652
2002-09-13,3.8815
2002-09-16,-3.1465
2002-09-17,0.9137
2002-09-18,-1.2072
2002-09-19,1.833
2002-09-20,-2.5
2002-09-23,-9.641
2002-09-24,4.3133
2002-09-25,9.2492
2002-09-26,0.2888
2002-09-27,-0.3873
2002-09-30,-0.2991
2002-10-01,-16.4
2002-10-02,-13.2775
2002-10-03,1.1034
2002-10-04,6.6849
2002-10-07,2.3018
2002-10-08,4.0
2002-10-09,-9.0144
2002-10-10,14.1347
2002-10-11,2.5463
2002-10-14,0.6772
2002-10-15,5.157
2002-10-16,-4.7974
2002-10-17,-3.9194
2002-10-18,13.6364
2002-10-21,1.2308
2002-10-22,-3.4448
2002-10-23,10.1784
2002-10-24,-2.1905
2002-10-25,-2.1422
2002-10-28,6.3682
2002-10-29,-4.0225
2002-10-30,-2.4366
2002-10-31,-4.8951
2002-11-01,12.5
2002-11-04,7.2829
2002-11-05,-0.4352
2002-11-06,-0.8829
2002-11-07,-8.0166
2002-11-08,0.5753
2002-11-11,-0.858
2002-11-12,1.9231
2002-11-13,-2.0755
2002-11-14,6.6474
2002-11-15,0.3613
2002-11-18,8.1008
2002-11-19,-0.0833
2002-11-20,6.25
2002-11-21,7.451
2002-11-22,-2.9927
2002-11-25,6.6215
2002-11-26,1.1997
2002-11-27,3.2078
2002-11-29,0.2027
2002-12-02,-2.0904
2002-12-03,-4.6832
2002-12-04,-3.8295
2002-12-05,-0.3757
2002-12-06,3.7707
2002-12-09,-7.4855
2002-12-10,4.4776
2002-12-11,-2.4812
2002-12-12,-1.3107
2002-12-13,-3.3594
2002-12-16,5.3355
2002-12-17,4.0675
2002-12-18,-2.9499
2002-12-19,-0.3799
2002-12-20,2.8986
2002-12-23,-1.0378
2002-12-24,-2.1723
2002-12-26,2.0674
2002-12-27,-0.9752
2002-12-30,-9.3939
2002-12-31,1.0033
2003-01-02,-0.9106
2003-01-03,-0.8354
2003-01-06,-1.4322
2003-01-07,2.6496
2003-01-08,-3.7469
2003-01-09,5.6228
2003-01-10,0.3276
2003-01-13,-2.7755
2003-01-14,1.7631999999999999
2003-01-15,2.9703
2003-01-16,-3.766
2003-01-17,-2.1649
2003-01-21,-3.4894
2003-01-22,-4.1446
2003-01-23,-4.7838
2003-01-24,-22.7053
2003-01-27,3.875
2003-01-28,1.083
2003-01-29,6.4286
2003-01-30,-7.4832
2003-01-31,1.1849
2003-02-03,-3.9312
2003-02-04,-0.4975
2003-02-05,-1.5
2003-02-06,1.1421000000000001
2003-02-07,-6.9009
2003-02-10,1.6173
2003-02-11,-2.6525
2003-02-12,-1.2262
2003-02-13,-10.3448
2003-02-14,4.1538
2003-02-18,1.034
2003-02-19,-5.5556
2003-02-20,-5.418
2003-02-21,0.491
2003-02-24,0.6515
2003-02-25,-5.0162
2003-02-26,-0.494
2003-02-27,2.7221
2003-02-28,-0.6667
2003-03-03,4.0268
2003-03-04,1.629
2003-03-05,2.3647
2003-03-06,3.1008
2003-03-07,-3.0075
2003-03-10,0.7752
2003-03-11,0.7692
2003-03-12,0.9008
2003-03-13,8.791
2003-03-14,5.7024
2003-03-17,5.0
2003-03-18,18.4211
2003-03-19,-5.6085
2003-03-20,-0.6726
2003-03-21,-5.1919
2003-03-24,-5.5952
2003-03-25,-0.2522
2003-03-26,0.5057
2003-03-27,-8.5535
2003-03-28,-2.2008
2003-03-31,-0.9845
2003-04-01,-0.9943
2003-04-02,6.5997
2003-04-03,-3.9031000000000002
2003-04-04,-1.8207
2003-04-07,-5.5635
2003-04-08,-5.5891
2003-04-09,0.0
2003-04-10,-2.7199999999999998
2003-04-11,1.9737
2003-04-14,-0.8065
2003-04-15,5.0407
2003-04-16,6.6563
2003-04-17,-0.2903
2003-04-21,-15.5604
2003-04-22,0.3275
2003-04-23,3.2646
2003-04-24,0.1664
2003-04-25,-1.5116
2003-04-28,2.2095
2003-04-29,-0.165
2003-04-30,-1.157
2003-05-01,7.5251
2003-05-02,3.4215
2003-05-05,5.8647
2003-05-06,2.2727
2003-05-07,-1.5278
2003-05-08,-0.141
2003-05-09,5.9322
2003-05-12,7.0667
2003-05-13,0.7472
2003-05-14,-1.7305000000000001
2003-05-15,2.3899
2003-05-16,-1.8428
2003-05-19,-2.8661
2003-05-20,-3.4918
2003-05-21,-0.9346
2003-05-22,4.4474
2003-05-23,3.2258
2003-05-27,2.5
2003-05-28,-1.9512
2003-05-29,4.3532
2003-05-30,-1.5495
2003-06-02,-1.5737999999999999
2003-06-03,-0.984
2003-06-04,5.2174
2003-06-05,5.3011
2003-06-06,-5.1463
2003-06-09,-3.0733
2003-06-10,2.0732
2003-06-11,-2.0311
2003-06-12,1.2195
2003-06-13,-2.1687
2003-06-16,4.9261
2003-06-17,0.3521
2003-06-18,2.807
2003-06-19,2.6166
2003-06-20,0.3326
2003-06-23,-4.7514
2003-06-24,2.9002
2003-06-25,2.1421
2003-06-26,0.7726
2003-06-27,-0.3286
2003-06-30,0.1099
2003-07-01,1.4819
2003-07-02,1.6766
2003-07-03,0.7447
2003-07-07,10.4541
2003-07-08,11.0899
2003-07-09,0.6885
2003-07-10,-0.8547
2003-07-11,8.1897
2003-07-14,-0.3984
2003-07-15,0.0
2003-07-16,-10.88
2003-07-17,-8.6176
2003-07-18,-7.5639
2003-07-21,-5.3135
2003-07-22,3.0303
2003-07-23,7.4074
2003-07-24,2.4341
2003-07-25,-0.9901
2003-07-28,0.3
2003-07-29,-0.0997
2003-07-30,-0.0998
2003-07-31,0.6993
2003-08-01,0.1984
2003-08-04,-6.9307
2003-08-05,-5.5319
2003-08-06,0.2252
2003-08-07,2.2472
2003-08-08,-0.1099
2003-08-11,1.5402
2003-08-12,1.3001
2003-08-13,1.2833999999999999
2003-08-14,11.1932
2003-08-15,-5.0332
2003-08-18,4.4
2003-08-19,0.4789
2003-08-20,-3.7178
2003-08-21,3.9604
2003-08-22,-3.6189999999999998
2003-08-25,-0.5929
2003-08-26,5.3678
2003-08-27,-1.4151
2003-08-28,-1.4354
2003-08-29,-2.8155
2003-09-02,-1.998
2003-09-03,2.4465
2003-09-04,-0.0995
2003-09-05,1.1952
2003-09-08,1.3780000000000001
2003-09-09,2.0388
2003-09-10,-2.569
2003-09-11,0.5859
2003-09-12,-4.3689
2003-09-15,-1.7259
2003-09-16,1.5495999999999999
2003-09-17,0.2035
2003-09-18,-0.3046
2003-09-19,-1.1202
2003-09-22,-2.1627
2003-09-23,4.4211
2003-09-24,-5.4435
2003-09-25,-4.7974
2003-09-26,-5.8231
2003-09-29,0.4756
2003-09-30,-0.355
2003-10-01,2.4941
2003-10-02,-0.5794
2003-10-03,3.8462
2003-10-06,-2.2447
2003-10-07,-0.6889
2003-10-08,-3.5838
2003-10-09,-1.6787
2003-10-10,2.439
2003-10-13,3.6905
2003-10-14,0.4592
2003-10-15,0.0
2003-10-16,0.8
2003-10-17,-0.3401
2003-10-20,1.7065000000000001
2003-10-21,-1.0067
2003-10-22,-3.0508
2003-10-23,-4.3124
2003-10-24,1.7052
2003-10-27,-4.7904
2003-10-28,3.8994
2003-10-29,0.6053
2003-10-30,-0.722
2003-10-31,-1.2121
2003-11-03,-1.1043
2003-11-04,-8.8089
2003-11-05,-3.2653
2003-11-06,1.5471
2003-11-07,3.6010999999999997
2003-11-10,0.4011
2003-11-11,-0.1332
2003-11-12,8.6667
2003-11-13,-3.681
2003-11-14,-2.1656
2003-11-17,-0.5208
2003-11-18,1.4398
2003-11-19,-1.0323
2003-11-20,-1.5645
2003-11-21,-3.4436999999999998
2003-11-24,2.8807
2003-11-25,0.0
2003-11-26,0.1333
2003-11-28,-0.6658
2003-12-01,0.6702
2003-12-02,3.8615
2003-12-03,-6.2821
2003-12-04,-0.9576
2003-12-05,-1.2431
2003-12-08,-2.0979
2003-12-09,-2.7143
2003-12-10,-2.3495
2003-12-11,5.7143
2003-12-12,-0.4267
2003-12-15,-4.1429
2003-12-16,4.918
2003-12-17,8.806799999999999
2003-12-18,10.705
2003-12-19,-1.0613
2003-12-22,-4.0524000000000004
2003-12-23,2.6087
2003-12-24,-3.2688
2003-12-26,-0.6633
2003-12-29,5.2035
2003-12-30,6.5868
2003-12-31,-3.7079
2004-01-02,-1.1669
2004-01-05,7.438
2004-01-06,0.5495
2004-01-07,-1.5301
2004-01-08,0.8768
2004-01-09,-3.1797
2004-01-12,0.0
2004-01-13,5.3408999999999995
2004-01-14,2.8047
2004-01-15,-5.1417
2004-01-16,3.208
2004-01-20,-5.0375
2004-01-21,2.2573
2004-01-22,-5.1876
2004-01-23,-5.3551
2004-01-26,-1.722
2004-01-27,-0.5006
2004-01-28,-0.1258
2004-01-29,-3.1486
2004-01-30,3.5111
2004-02-02,0.7538
2004-02-03,-1.1222
2004-02-04,-4.0353
2004-02-05,-0.9198
2004-02-06,3.9788
2004-02-09,-2.9337
2004-02-10,1.0512
2004-02-11,-0.6502
2004-02-12,0.1309
2004-02-13,-0.2614
2004-02-17,-0.3932
2004-02-18,-0.9211
2004-02-19,0.2656
2004-02-20,-0.6623
2004-02-23,-6.6667
2004-02-24,85.2857
2004-02-25,0.9252
2004-02-26,0.2292
2004-02-27,0.0762
2004-03-01,-0.0762
2004-03-02,0.0762
2004-03-03,0.0
2004-03-04,0.6855
2004-03-05,-0.3782
2004-03-08,-0.1519
2004-03-09,0.3802
2004-03-10,-0.3788
2004-03-11,-0.3802
2004-03-12,0.3817
2004-03-15,0.0
2004-03-16,0.2281
2004-03-17,0.0
2004-03-18,-0.0759
2004-03-19,0.2278
2004-03-22,1.2879
2004-03-23,0.0
2004-03-24,0.0
2004-03-25,0.0748
2004-03-26,-0.1495
2004-03-29,0.1497
2004-03-30,0.0
2004-03-31,0.0747
2004-04-01,0.0
2004-04-02,-0.1494
2004-04-05,-2.8422
2004-04-06,-3.7721
2004-04-07,-0.08
2004-04-08,-3.6029
2004-04-12,0.2492
2004-04-13,-0.4143
2004-04-14,0.2496
2004-04-15,1.1618
2004-04-16,0.3281
2004-04-19,-36.7948
2004-04-20,-3.4929
2004-04-21,-0.134
2004-04-22,0.0
2004-04-23,-0.2685
2004-04-26,4.9798
2004-04-27,-0.641
2004-04-28,-0.6452
2004-04-29,-1.2987
2004-04-30,-1.0526
2004-05-03,-4.2553
2004-05-04,-1.3889
2004-05-05,-1.5493000000000001
2004-05-06,-5.2933
2004-05-07,2.2659000000000002
2004-05-10,-0.2954
2004-05-11,0.8889
2004-05-12,-2.4963
2004-05-13,-1.2048
2004-05-14,1.3719999999999999
2004-05-17,0.7519
2004-05-18,3.5821
2004-05-19,-1.8732
2004-05-20,0.0
2004-05-21,-0.2937
2004-05-24,1.9146
2004-05-25,0.7225
2004-05-26,0.7174
2004-05-27,-1.1396
2004-05-28,0.5764
2004-06-01,0.1433
2004-06-02,0.1431
2004-06-03,0.1429
2004-06-04,0.0
2004-06-07,0.428
2004-06-08,0.7102
2004-06-09,-0.5642
2004-06-10,0.2837
2004-06-14,-0.1414
2004-06-15,1.2748
2004-06-16,0.0
2004-06-17,0.1399
2004-06-18,-0.6983
2004-06-21,-0.8439
2004-06-22,3.9716
2004-06-23,0.8186
2004-06-24,-1.8944999999999999
2004-06-25,2.069
2004-06-28,-0.6757
2004-06-29,3.2653
2004-06-30,-0.7905
2004-07-01,-3.3201
2004-07-02,1.3736
2004-07-06,-7.0461
2004-07-07,-5.6851
2004-07-08,-5.7187
2004-07-09,-12.2951
2004-07-12,-2.8037
2004-07-13,2.6923
2004-07-14,-2.9962999999999997
2004-07-15,-2.8958
2004-07-16,-0.3976
2004-07-19,-0.5988
2004-07-20,-2.2088
2004-07-21,-1.4374
2004-07-22,-2.5
2004-07-23,-3.4188
2004-07-26,-1.3274
2004-07-27,5.3812
2004-07-28,-1.4894
2004-07-29,3.4557
2004-07-30,-0.6263
2004-08-02,1.2605
2004-08-03,-3.9419
2004-08-04,-1.2959
2004-08-05,-12.4726
2004-08-06,2.0
2004-08-09,-4.4118
2004-08-10,2.5641
2004-08-11,-2.0
2004-08-12,-1.0204
2004-08-13,0.2577
2004-08-16,1.2852999999999999
2004-08-17,1.5228000000000002
2004-08-18,0.0
2004-08-19,-2.0
2004-08-20,-1.7856999999999998
2004-08-23,2.0779
2004-08-24,-1.7812000000000001
2004-08-25,0.2591
2004-08-26,1.292
2004-08-27,1.7856999999999998
2004-08-30,0.2506
2004-08-31,0.5
2004-09-01,1.2438
2004-09-02,3.6855
2004-09-03,-1.6588
2004-09-07,-1.2048
2004-09-08,-0.2439
2004-09-09,2.2005
2004-09-10,3.5885
2004-09-13,-0.4619
2004-09-14,-0.232
2004-09-15,-0.6977
2004-09-16,0.2342
2004-09-17,-0.4673
2004-09-20,-1.1737
2004-09-21,-0.4751
2004-09-22,-1.432
2004-09-23,1.6949
2004-09-24,0.0
2004-09-27,1.4285999999999999
2004-09-28,0.0
2004-09-29,0.0
2004-09-30,1.8779
2004-10-01,3.4562
2004-10-04,-0.2227
2004-10-05,-0.8929
2004-10-06,2.4775
2004-10-07,-1.5385
2004-10-08,-6.0268
2004-10-11,2.6128
2004-10-12,-0.9259
2004-10-13,-2.5701
2004-10-14,-0.9592
2004-10-15,0.4843
2004-10-18,3.1325
2004-10-19,-1.6355
2004-10-20,6.6508
2004-10-21,0.2227
2004-10-22,-1.3333
2004-10-25,2.2523
2004-10-26,0.0
2004-10-27,1.5419
2004-10-28,0.4338
2004-10-29,-4.7516
2004-11-01,1.3605
2004-11-02,-0.976
2004-11-03,-3.9846
2004-11-04,0.9412
2004-11-05,2.0979
2004-11-08,0.0
2004-11-09,-2.0548
2004-11-10,-2.5641
2004-11-11,1.6745999999999999
2004-11-12,0.7059
2004-11-15,0.7009
2004-11-16,0.464
2004-11-17,4.388
2004-11-18,0.6637
2004-11-19,-0.2198
2004-11-22,0.2203
2004-11-23,3.2967
2004-11-24,0.6383
2004-11-26,-1.4799
2004-11-29,2.1459
2004-11-30,-1.8908
2004-12-01,1.7130999999999998
2004-12-02,0.6316
2004-12-03,0.2092
2004-12-06,0.2088
2004-12-07,1.0417
2004-12-08,0.4124
2004-12-09,0.616
2004-12-10,1.2245
2004-12-13,1.0081
2004-12-14,0.1996
2004-12-15,-0.5976
2004-12-16,-0.2004
2004-12-17,0.0
2004-12-20,10.8434
2004-12-21,0.9058
2004-12-22,0.5386
2004-12-23,1.7856999999999998
2004-12-27,1.4035
2004-12-28,7.4394
2004-12-29,1.6103
2004-12-30,3.645
2004-12-31,-4.7401
2005-01-03,-7.7047
2005-01-04,-1.5652
2005-01-05,-0.3534
2005-01-06,0.7092
2005-01-07,-0.5282
2005-01-10,-1.2389000000000001
2005-01-11,1.2545
2005-01-12,0.354
2005-01-13,1.94
2005-01-14,1.9031
2005-01-18,5.6027000000000005
2005-01-19,1.4469
2005-01-20,-3.1696
2005-01-21,0.491
2005-01-24,-7.6547
2005-01-25,4.0564
2005-01-26,-1.5253999999999999
2005-01-27,-2.0654
2005-01-28,1.0545
2005-01-31,1.0435
2005-02-01,-3.7866
2005-02-02,5.1878
2005-02-03,2.3810000000000002
2005-02-04,1.495
2005-02-07,2.2913
2005-02-08,-7.36
2005-02-09,-0.8636
2005-02-10,-0.6969
2005-02-11,3.8596
2005-02-14,-2.027
2005-02-15,0.0
2005-02-16,-0.5172
2005-02-17,-2.4263
2005-02-18,-0.5329
2005-02-22,-2.3214
2005-02-23,2.011
2005-02-24,2.6882
2005-02-25,1.3961999999999999
2005-02-28,-1.5491000000000001
2005-03-01,1.3986
2005-03-02,0.0
2005-03-03,-0.8621
2005-03-04,1.7391
2005-03-07,1.0256
2005-03-08,-2.1997
2005-03-09,-1.3841
2005-03-10,-2.2807
2005-03-11,1.4363000000000001
2005-03-14,1.7699
2005-03-15,0.5217
2005-03-16,-3.6332
2005-03-17,0.0
2005-03-18,-1.6158000000000001
2005-03-21,2.1898
2005-03-22,-0.5357
2005-03-23,-0.8977
2005-03-24,5.9783
2005-03-28,1.1966
2005-03-29,-3.2095
2005-03-30,0.6981
2005-03-31,1.3865
2005-04-01,-2.3932
2005-04-04,-0.1751
2005-04-05,-0.3509
2005-04-06,2.2887
2005-04-07,-1.8933
2005-04-08,-2.1053
2005-04-11,-1.2545
2005-04-12,3.8113
2005-04-13,-3.6713
2005-04-14,3.4483
2005-04-15,-5.0877
2005-04-18,2.2181
2005-04-19,3.0741
2005-04-20,0.0
2005-04-21,5.0877
2005-04-22,1.5025
2005-04-25,-0.8224
2005-04-26,-1.99
2005-04-27,0.0
2005-04-28,-3.8917
2005-04-29,4.0493
2005-05-02,-2.5381
2005-05-03,2.6042
2005-05-04,0.6768
2005-05-05,-0.6723
2005-05-06,-1.692
2005-05-09,2.926
2005-05-10,-0.1672
2005-05-11,-1.8425
2005-05-12,-0.3413
2005-05-13,-1.0274
2005-05-16,-0.8651
2005-05-17,0.0
2005-05-18,0.349
2005-05-19,0.3478
2005-05-20,-2.0797
2005-05-23,2.8319
2005-05-24,-2.0654
2005-05-25,-2.4605
2005-05-26,2.8829000000000002
2005-05-27,-1.2259
2005-05-31,-1.2411
2005-06-01,0.0
2005-06-02,-0.5386
2005-06-03,-2.3466
2005-06-06,-0.1848
2005-06-07,-3.8889
2005-06-08,-2.3121
2005-06-09,1.3807
2005-06-10,2.7237
2005-06-13,-1.3258
2005-06-14,2.6871
2005-06-15,0.9346
2005-06-16,-1.4815
2005-06-17,-0.3759
2005-06-20,1.1320999999999999
2005-06-21,0.5597
2005-06-22,0.3711
2005-06-23,-2.0333
2005-06-24,-2.6414999999999997
2005-06-27,-1.5504
2005-06-28,-0.5906
2005-06-29,-0.7921
2005-06-30,0.3992
2005-07-01,-1.7893
2005-07-05,1.2146
2005-07-06,-1.2
2005-07-07,1.8218999999999999
2005-07-08,-0.1988
2005-07-11,-0.5976
2005-07-12,-1.2024
2005-07-13,0.6085
2005-07-14,0.4032
2005-07-15,0.0
2005-07-18,-0.6024
2005-07-19,0.6061
2005-07-20,0.0
2005-07-21,3.6145
2005-07-22,1.1628
2005-07-25,1.1494
2005-07-26,-4.1667
2005-07-27,-0.5929
2005-07-28,1.1928
2005-07-29,-1.5716999999999999
2005-08-01,0.7984
2005-08-02,0.198
2005-08-03,-0.1976
2005-08-04,-0.5941
2005-08-05,-1.1952
2005-08-08,-0.4032
2005-08-09,0.4049
2005-08-10,-0.8065
2005-08-11,0.813
2005-08-12,-0.2016
2005-08-15,0.0
2005-08-16,-0.404
2005-08-17,-0.2028
2005-08-18,0.4065
2005-08-19,0.2024
2005-08-22,-3.6364
2005-08-23,-0.2096
2005-08-24,-0.2101
2005-08-25,1.0526
2005-08-26,1.6667
2005-08-29,0.0
2005-08-30,0.0
2005-08-31,1.4344000000000001
2005-09-01,0.202
2005-09-02,0.0
2005-09-06,-1.2097
2005-09-07,2.6531000000000002
2005-09-08,-0.7952
2005-09-09,-1.2024
2005-09-12,-0.6085
2005-09-13,-1.0204
2005-09-14,-0.8247
2005-09-15,0.0
2005-09-16,1.4553
2005-09-19,-1.0246
2005-09-20,-2.6915
2005-09-21,3.8298
2005-09-22,0.8197
2005-09-23,2.439
2005-09-26,7.7381
2005-09-27,2.0258
2005-09-28,0.722
2005-09-29,-1.2545
2005-09-30,-0.726
2005-10-03,-1.6453
2005-10-04,-0.5576
2005-10-05,0.1869
2005-10-06,0.1866
2005-10-07,-1.1173
2005-10-10,-1.8832
2005-10-11,-0.5758
2005-10-12,0.7722
2005-10-13,0.1916
2005-10-14,-0.956
2005-10-17,1.1583
2005-10-18,1.145
2005-10-19,-0.9434
2005-10-20,0.1905
2005-10-21,-0.5703
2005-10-24,0.7648
2005-10-25,-0.3795
2005-10-26,1.1429
2005-10-27,0.0
2005-10-28,-0.3766
2005-10-31,0.189
2005-11-01,0.7547
2005-11-02,3.9326
2005-11-03,4.8649000000000004
2005-11-04,-0.6873
2005-11-07,2.7682
2005-11-08,0.1684
2005-11-09,4.2017
2005-11-10,-0.1613
2005-11-11,0.0
2005-11-14,-4.3619
2005-11-15,-0.1689
2005-11-16,0.846
2005-11-17,0.5034
2005-11-18,-0.8347
2005-11-21,0.3367
2005-11-22,0.3356
2005-11-23,-0.1672
2005-11-25,0.335
2005-11-28,0.1669
2005-11-29,0.1667
