ticker,NSC US Equity
2000-05-23,-1.0101
2000-05-24,0.3401
2000-05-25,-5.0847
2000-05-26,-1.4285999999999999
2000-05-30,2.1739
2000-05-31,1.0638
2000-06-01,4.9123
2000-06-02,4.6823
2000-06-05,-4.1534
2000-06-06,-4.6667
2000-06-07,-0.3497
2000-06-08,-2.1053
2000-06-09,2.8674
2000-06-12,0.6969
2000-06-13,-1.0381
2000-06-14,-3.8462
2000-06-15,-2.9091
2000-06-16,-1.7086000000000001
2000-06-19,-1.6911
2000-06-20,-3.876
2000-06-21,1.2097
2000-06-22,-3.9840999999999998
2000-06-23,0.8299
2000-06-26,2.8807
2000-06-27,-0.4
2000-06-28,2.4851
2000-06-29,-1.2493
2000-06-30,-5.5556
2000-07-03,5.042
2000-07-05,0.4
2000-07-06,3.5857
2000-07-07,1.1538
2000-07-10,-0.3802
2000-07-11,0.7634
2000-07-12,-0.3788
2000-07-13,-0.7605
2000-07-14,1.1494
2000-07-17,2.2727
2000-07-18,-3.3333
2000-07-19,-2.682
2000-07-20,0.7874
2000-07-21,-2.3438
2000-07-24,-0.8
2000-07-25,0.8065
2000-07-26,12.4
2000-07-27,6.4057
2000-07-28,0.3344
2000-07-31,-0.3957
2000-08-01,0.7319
2000-08-02,2.392
2000-08-03,0.6557
2000-08-04,0.6515
2000-08-07,0.3236
2000-08-08,1.9355
2000-08-09,-5.6962
2000-08-10,-0.3356
2000-08-11,2.3569
2000-08-14,-1.9737
2000-08-15,-2.0134
2000-08-16,-1.7123
2000-08-17,-1.3937
2000-08-18,1.4134
2000-08-21,-1.7422
2000-08-22,0.7092
2000-08-23,-3.8731999999999998
2000-08-24,-1.0989
2000-08-25,0.0
2000-08-28,-1.4815
2000-08-29,-2.2556
2000-08-30,-0.3846
2000-08-31,-0.6514
2000-09-01,-0.5103
2000-09-05,0.3906
2000-09-06,0.0
2000-09-07,-1.1673
2000-09-08,-0.7874
2000-09-11,0.3968
2000-09-12,0.3953
2000-09-13,0.3937
2000-09-14,-1.1764999999999999
2000-09-15,0.0
2000-09-18,-0.3968
2000-09-19,-1.992
2000-09-20,-0.4065
2000-09-21,0.0
2000-09-22,0.0
2000-09-25,-1.2245
2000-09-26,-3.3058
2000-09-27,-0.4274
2000-09-28,-0.8584
2000-09-29,0.4329
2000-10-02,-6.8966
2000-10-03,2.7778
2000-10-04,2.2523
2000-10-05,-3.5242
2000-10-06,0.9132
2000-10-09,-3.1673999999999998
2000-10-10,-2.3364
2000-10-11,-3.3493
2000-10-12,0.495
2000-10-13,-0.4926
2000-10-16,-0.495
2000-10-17,-1.99
2000-10-18,-1.0152
2000-10-19,0.5128
2000-10-20,0.5102
2000-10-23,-2.5381
2000-10-24,5.7292
2000-10-25,-0.4926
2000-10-26,3.4653
2000-10-27,-0.4785
2000-10-30,4.8077
2000-10-31,3.6696999999999997
2000-11-01,1.8584
2000-11-02,3.0837
2000-11-03,2.9915000000000003
2000-11-06,0.8299
2000-11-07,-1.6461000000000001
2000-11-08,-1.2551999999999999
2000-11-09,0.0
2000-11-10,-1.2711999999999999
2000-11-13,2.5751
2000-11-14,1.6736
2000-11-15,1.6461000000000001
2000-11-16,0.0
2000-11-17,-3.2389
2000-11-20,-1.2551999999999999
2000-11-21,-1.2711999999999999
2000-11-22,-2.1459
2000-11-24,0.8772
2000-11-27,0.4348
2000-11-28,0.8658
2000-11-29,0.0
2000-11-30,-1.2876
2000-12-01,-0.4348
2000-12-04,1.31
2000-12-05,1.2931
2000-12-06,-1.2766
2000-12-07,-2.1552
2000-12-08,0.4405
2000-12-11,0.8772
2000-12-12,-0.4348
2000-12-13,-1.7467000000000001
2000-12-14,-4.4444
2000-12-15,-2.3256
2000-12-18,1.4285999999999999
2000-12-19,0.939
2000-12-20,0.4651
2000-12-21,0.9259
2000-12-22,1.3761
2000-12-26,-1.3575
2000-12-27,2.2936
2000-12-28,-5.3812
2000-12-29,0.9479
2001-01-02,2.8169
2001-01-03,3.1963
2001-01-04,9.292
2001-01-05,-0.4049
2001-01-08,4.878
2001-01-09,0.0
2001-01-10,-1.5504
2001-01-11,-0.3937
2001-01-12,-2.3715
2001-01-16,4.4534
2001-01-17,2.3256
2001-01-18,0.3788
2001-01-19,-2.6414999999999997
2001-01-22,1.5504
2001-01-23,-0.3817
2001-01-24,-4.5977
2001-01-25,-2.4096
2001-01-26,0.823
2001-01-29,1.6162999999999998
2001-01-30,0.8997
2001-01-31,4.3949
2001-02-01,1.3472
2001-02-02,-0.9063
2001-02-05,-0.6707
2001-02-06,0.3683
2001-02-07,-1.2232
2001-02-08,5.2632
2001-02-09,2.7647
2001-02-12,1.7745
2001-02-13,2.1372
2001-02-14,-3.7445
2001-02-15,0.9725
2001-02-16,2.153
2001-02-20,2.6068
2001-02-21,-1.7838
2001-02-22,0.055
2001-02-23,-2.2552
2001-02-26,1.4631
2001-02-27,0.8874
2001-02-28,-0.5498
2001-03-01,-2.1559
2001-03-02,-2.7119
2001-03-05,1.1034
2001-03-06,-0.2298
2001-03-07,1.209
2001-03-08,2.1047
2001-03-09,-1.2256
2001-03-12,-2.1997
2001-03-13,-5.7093
2001-03-14,-2.9358
2001-03-15,-0.3151
2001-03-16,-5.8786000000000005
2001-03-19,4.231
2001-03-20,-1.0954
2001-03-21,-1.2378
2001-03-22,-2.9024
2001-03-23,1.5625
2001-03-26,0.0669
2001-03-27,6.9519
2001-03-28,0.8125
2001-03-29,-0.496
2001-03-30,4.2991
2001-04-02,0.1792
2001-04-03,-0.2982
2001-04-04,-1.3158
2001-04-05,0.6061
2001-04-06,-0.3012
2001-04-09,0.6042
2001-04-10,5.2252
2001-04-11,-2.968
2001-04-12,0.0
2001-04-16,0.5882
2001-04-17,0.7602
2001-04-18,1.451
2001-04-19,-0.5721
2001-04-20,-2.2439999999999998
2001-04-23,-4.7675
2001-04-24,-1.1125
2001-04-25,0.5625
2001-04-26,15.4133
2001-04-27,8.2391
2001-04-30,-1.791
2001-05-01,-1.5704
2001-05-02,-1.0808
2001-05-03,-0.7829
2001-05-04,2.262
2001-05-07,2.8807
2001-05-08,4.05
2001-05-09,0.3364
2001-05-10,7.6628
2001-05-11,-0.4448
2001-05-14,-1.6533
2001-05-15,-0.4998
2001-05-16,3.8813
2001-05-17,3.3407
2001-05-18,1.5312999999999999
2001-05-21,-1.592
2001-05-22,-3.0226
2001-05-23,-1.9315
2001-05-24,-1.0295
2001-05-25,-1.3115999999999999
2001-05-29,-0.0458
2001-05-30,-1.5589
2001-05-31,3.2604
2001-06-01,-0.7217
2001-06-04,0.4998
2001-06-05,2.3056
2001-06-06,-1.7234
2001-06-07,2.4281
2001-06-08,-3.0729
2001-06-11,-2.0833
2001-06-12,-2.3127
2001-06-13,-2.6042
2001-06-14,-2.8196
2001-06-15,-1.5008
2001-06-18,-0.5587
2001-06-19,-0.1532
2001-06-20,-0.9207
2001-06-21,2.8394
2001-06-22,-1.506
2001-06-25,-0.6626
2001-06-26,-1.8984
2001-06-27,1.9874
2001-06-28,2.7692
2001-06-29,3.5429
2001-07-02,-2.4096
2001-07-03,-0.2963
2001-07-05,1.4364
2001-07-06,-2.0996
2001-07-09,-0.0499
2001-07-10,0.4491
2001-07-11,7.1038
2001-07-12,-0.8349
2001-07-13,0.5613
2001-07-16,1.6743999999999999
2001-07-17,1.4639
2001-07-18,1.4426999999999999
2001-07-19,-1.4222000000000001
2001-07-20,-4.5987
2001-07-23,-2.0321
2001-07-24,-5.3063
2001-07-25,-0.6623
2001-07-26,5.8974
2001-07-27,-1.3559
2001-07-30,-0.4909
2001-07-31,-0.74
2001-08-01,-0.7952
2001-08-02,1.7588
2001-08-03,-0.4444
2001-08-06,-0.7937
2001-08-07,0.95
2001-08-08,-1.4859
2001-08-09,0.4022
2001-08-10,2.3035
2001-08-13,-0.3426
2001-08-14,1.4243999999999999
2001-08-15,-2.0823
2001-08-16,4.3521
2001-08-17,-3.0806
2001-08-20,-2.4939
2001-08-21,-7.0211
2001-08-22,4.0453
2001-08-23,1.6589
2001-08-24,1.4278
2001-08-27,-4.3238
2001-08-28,-0.8408
2001-08-29,-1.2719
2001-08-30,-1.2346
2001-08-31,1.1957
2001-09-04,4.4039
2001-09-05,1.3374
2001-09-06,0.3553
2001-09-07,-3.996
2001-09-10,-0.4215
2001-09-17,-10.0529
2001-09-18,-0.5294
2001-09-19,-6.3868
2001-09-20,-9.602
2001-09-21,8.3159
2001-09-24,5.8065
2001-09-25,-10.4878
2001-09-26,2.7929
2001-09-27,0.3313
2001-09-28,6.4729
2001-10-01,-4.5285
2001-10-02,1.9493
2001-10-03,2.1033
2001-10-04,-2.1848
2001-10-05,2.2336
2001-10-08,-0.9363
2001-10-09,-3.2766
2001-10-10,7.8176
2001-10-11,2.5982
2001-10-12,-4.5936
2001-10-15,0.8642
2001-10-16,1.53
2001-10-17,-5.1236
2001-10-18,0.953
2001-10-19,-2.1397
2001-10-22,0.5788
2001-10-23,6.0742
2001-10-24,0.9644
2001-10-25,1.194
2001-10-26,3.5398
2001-10-29,-5.2422
2001-10-30,0.1203
2001-10-31,0.961
2001-11-01,2.5672
2001-11-02,2.4447
2001-11-05,1.8182
2001-11-06,-2.846
2001-11-07,2.5846999999999998
2001-11-08,0.5039
2001-11-09,-0.1671
2001-11-12,-0.6696
2001-11-13,3.4831
2001-11-14,1.7372
2001-11-15,2.9882999999999997
2001-11-16,1.5026000000000002
2001-11-19,-0.9188
2001-11-20,-1.2365
2001-11-21,0.3652
2001-11-23,0.6237
2001-11-26,0.3616
2001-11-27,0.1544
2001-11-28,-0.1028
2001-11-29,-0.3601
2001-11-30,0.1033
2001-12-03,-2.3724
2001-12-04,0.0
2001-12-05,0.7924
2001-12-06,-1.5199
2001-12-07,1.5434
2001-12-10,-0.9434
2001-12-11,-1.8519
2001-12-12,-2.1024
2001-12-13,-0.7159
2001-12-14,-0.3328
2001-12-17,4.118
2001-12-18,1.4965
2001-12-19,-1.9484
2001-12-20,0.4834
2001-12-21,-2.2982
2001-12-24,0.93
2001-12-26,-0.6504
2001-12-27,1.0911
2001-12-28,0.7555
2001-12-31,-1.8211
2002-01-02,1.3639000000000001
2002-01-03,5.5436
2002-01-04,3.8246
2002-01-07,0.1965
2002-01-08,-1.9607999999999999
2002-01-09,-2.05
2002-01-10,-0.1021
2002-01-11,-3.0148
2002-01-14,-2.529
2002-01-15,1.027
2002-01-16,-0.9096
2002-01-17,4.8596
2002-01-18,-0.103
2002-01-22,1.6495
2002-01-23,1.4199
2002-01-24,4.9
2002-01-25,5.5291
2002-01-28,1.626
2002-01-29,-2.3111
2002-01-30,1.7288000000000001
2002-01-31,1.1211
2002-02-01,-1.0643
2002-02-04,-2.0619
2002-02-05,-0.7323
2002-02-06,-3.1812
2002-02-07,-0.4762
2002-02-08,1.5311
2002-02-11,2.262
2002-02-12,-0.553
2002-02-13,-1.1585
2002-02-14,-1.1721
2002-02-15,1.0436
2002-02-19,-1.5023
2002-02-20,0.3813
2002-02-21,3.9886
2002-02-22,0.5479
2002-02-25,0.0908
2002-02-26,-0.4537
2002-02-27,5.3783
2002-02-28,2.8979
2002-03-01,5.8848
2002-03-04,4.605
2002-03-05,-1.2903
2002-03-06,0.4229
2002-03-07,1.8377
2002-03-08,-5.8271
2002-03-11,0.9581
2002-03-12,-3.2028
2002-03-13,-0.1225
2002-03-14,-1.1861
2002-03-15,-0.3311
2002-03-18,-0.2076
2002-03-19,2.7882
2002-03-20,0.6073
2002-03-21,-5.5131
2002-03-22,-0.0852
2002-03-25,-2.4297
2002-03-26,3.0581
2002-03-27,2.8402
2002-03-28,-1.319
2002-04-01,-2.2974
2002-04-02,-2.8645
2002-04-03,-3.3891
2002-04-04,4.4191
2002-04-05,-0.3927
2002-04-08,0.7446
2002-04-09,-0.9565
2002-04-10,5.0483
2002-04-11,-2.2148
2002-04-12,4.4872
2002-04-15,-5.4397
2002-04-16,2.8114
2002-04-17,-0.7152
2002-04-18,-1.1017
2002-04-19,-0.3856
2002-04-22,-0.6882
2002-04-23,-0.4764
2002-04-24,-9.1384
2002-04-25,3.7356
2002-04-26,-0.277
2002-04-29,-2.4074
2002-04-30,1.6602999999999999
2002-05-01,0.14
2002-05-02,0.2804
2002-05-03,-0.466
2002-05-06,-3.0431
2002-05-07,-0.2414
2002-05-08,4.1142
2002-05-09,-2.6499
2002-05-10,-1.4327
2002-05-13,1.1143
2002-05-14,3.0187
2002-05-15,-0.2326
2002-05-16,-0.373
2002-05-17,1.825
2002-05-20,-1.2408
2002-05-21,-4.9325
2002-05-22,2.3495
2002-05-23,1.3869
2002-05-24,-1.4623
2002-05-28,-1.7233
2002-05-29,-0.2435
2002-05-30,-3.0762
2002-05-31,6.6499
2002-06-03,-1.795
2002-06-04,0.3367
2002-06-05,0.9108
2002-06-06,-0.19
2002-06-07,1.3327
2002-06-10,2.9591
2002-06-11,-0.0456
2002-06-12,-0.6846
2002-06-13,-0.4596
2002-06-14,-2.4931
2002-06-17,3.267
2002-06-18,1.1004
2002-06-19,0.2721
2002-06-20,2.7589
2002-06-21,-0.044
2002-06-24,1.4091
2002-06-25,-6.904
2002-06-26,2.1922
2002-06-27,4.4728
2002-06-28,2.1407
2002-07-01,-0.556
2002-07-02,0.9032
2002-07-03,-3.2396
2002-07-05,4.8458
2002-07-08,-3.1933
2002-07-09,-3.0816
2002-07-10,0.8509
2002-07-11,-1.865
2002-07-12,-2.8507
2002-07-15,-4.6577
2002-07-16,-0.977
2002-07-17,0.8387
2002-07-18,-2.7397
2002-07-19,-0.2515
2002-07-22,-5.1942
2002-07-23,-3.9894
2002-07-24,5.651
2002-07-25,2.3597
2002-07-26,2.3053
2002-07-29,3.355
2002-07-30,1.0174
2002-07-31,-2.542
2002-08-01,-0.2963
2002-08-02,-6.0921
2002-08-05,-3.481
2002-08-06,7.3224
2002-08-07,3.055
2002-08-08,4.6443
2002-08-09,-0.8499
2002-08-12,0.1905
2002-08-13,-3.6122
2002-08-14,3.7475
2002-08-15,0.9506
2002-08-16,-0.1883
2002-08-19,-0.4245
2002-08-20,-0.4737
2002-08-21,3.2366
2002-08-22,0.7838
2002-08-23,-2.9735
2002-08-26,3.4889
2002-08-27,-0.2733
2002-08-28,-3.1978
2002-08-29,-3.445
2002-08-30,2.2972
2002-09-03,-2.3889
2002-09-04,2.2026
2002-09-05,-3.4004
2002-09-06,1.8344
2002-09-09,0.3895
2002-09-10,-0.0485
2002-09-11,1.3586
2002-09-12,0.5744
2002-09-13,1.3327
2002-09-16,2.6773
2002-09-17,-3.9798999999999998
2002-09-18,0.0476
2002-09-19,0.4286
2002-09-20,2.8449999999999998
2002-09-23,-3.0429
2002-09-24,-4.5649
2002-09-25,2.9895
2002-09-26,6.7247
2002-09-27,-2.4479
2002-09-30,-6.1803
2002-10-01,7.6274999999999995
2002-10-02,-6.3507
2002-10-03,4.9631
2002-10-04,-2.1536
2002-10-07,-4.4498
2002-10-08,5.5083
2002-10-09,-8.1633
2002-10-10,6.2532
2002-10-11,2.7724
2002-10-14,-1.8457
2002-10-15,6.0752
2002-10-16,-3.6364
2002-10-17,3.3019
2002-10-18,-3.242
2002-10-21,0.991
2002-10-22,-2.8505000000000003
2002-10-23,1.0101
2002-10-24,0.0476
2002-10-25,-0.4284
2002-10-28,-0.8604
2002-10-29,-0.4339
2002-10-30,0.9201
2002-10-31,-2.7443
2002-11-01,4.703
2002-11-04,1.9385
2002-11-05,0.0
2002-11-06,3.525
2002-11-07,-2.5538
2002-11-08,1.4713
2002-11-11,-4.5763
2002-11-12,0.8547
2002-11-13,-1.7891
2002-11-14,0.6711
2002-11-15,0.4762
2002-11-18,-3.7915
2002-11-19,-1.4778
2002-11-20,-0.05
2002-11-21,0.6003
2002-11-22,-1.1437
2002-11-25,-0.9557
2002-11-26,-2.8441
2002-11-27,3.816
2002-11-29,-0.6546
2002-12-02,-0.4055
2002-12-03,-1.1705
2002-12-04,1.0814
2002-12-05,0.2547
2002-12-06,2.5915
2002-12-09,-2.526
2002-12-10,1.4228
2002-12-11,0.5511
2002-12-12,-4.3847
2002-12-13,1.2507
2002-12-16,1.6469
2002-12-17,-0.2532
2002-12-18,-1.6244
2002-12-19,-0.8772
2002-12-20,3.0193
2002-12-23,-0.8085
2002-12-24,-0.6623
2002-12-26,1.4359
2002-12-27,-2.3256
2002-12-30,2.6398
2002-12-31,0.8069
2003-01-02,2.5013
2003-01-03,-0.6345
2003-01-06,2.5540000000000003
2003-01-07,-1.5326
2003-01-08,-0.6323
2003-01-09,1.8111000000000002
2003-01-10,-1.3942
2003-01-13,-0.5363
2003-01-14,-1.1275
2003-01-15,-2.0823
2003-01-16,-1.9747
2003-01-17,-0.2583
2003-01-21,-2.8483
2003-01-22,-3.4115
2003-01-23,3.0905
2003-01-24,-2.7837
2003-01-27,0.4956
2003-01-28,1.9726
2003-01-29,2.0956
2003-01-30,1.6316000000000002
2003-01-31,2.0197
2003-02-03,-0.3046
2003-02-04,-2.2403
2003-02-05,1.5625
2003-02-06,-0.9779
2003-02-07,-0.4158
2003-02-10,0.8873
2003-02-11,-2.5867
2003-02-12,1.2215
2003-02-13,-0.6821
2003-02-14,-1.4791
2003-02-18,2.6273
2003-02-19,-1.7764
2003-02-20,-0.6915
2003-02-21,2.7852
2003-02-24,-3.9604
2003-02-25,2.3874
2003-02-26,2.0138
2003-02-27,-1.5584
2003-02-28,0.5805
2003-03-03,0.4197
2003-03-04,-2.7168
2003-03-05,1.3963
2003-03-06,-1.2182
2003-03-07,2.1448
2003-03-10,-4.5144
2003-03-11,-2.4189
2003-03-12,-0.2817
2003-03-13,2.8249
2003-03-14,1.1538
2003-03-17,2.0641
2003-03-18,0.5854
2003-03-19,0.4233
2003-03-20,1.1064
2003-03-21,3.8041
2003-03-24,-3.6647
2003-03-25,1.0943
2003-03-26,0.0
2003-03-27,-1.5464
2003-03-28,-0.2094
2003-03-31,-2.6233
2003-04-01,0.8621
2003-04-02,1.9231
2003-04-03,-2.3061
2003-04-04,1.9313
2003-04-07,2.5263
2003-04-08,-0.2567
2003-04-09,-1.7499
2003-04-10,1.7287
2003-04-11,0.4119
2003-04-14,1.8462
2003-04-15,-0.4028
2003-04-16,-0.3539
2003-04-17,0.7103
2003-04-21,1.0579
2003-04-22,0.6481
2003-04-23,0.4953
2003-04-24,1.6263999999999998
2003-04-25,-0.097
2003-04-28,2.4272
2003-04-29,0.4265
2003-04-30,0.4247
2003-05-01,-1.1315
2003-05-02,0.8584
2003-05-05,0.3783
2003-05-06,0.7065
2003-05-07,-0.4677
2003-05-08,-1.4567999999999999
2003-05-09,2.1459
2003-05-12,1.3072
2003-05-13,0.0461
2003-05-14,-0.1382
2003-05-15,-0.2768
2003-05-16,0.2775
2003-05-19,-2.9059
2003-05-20,1.4252
2003-05-21,-0.3747
2003-05-22,-0.141
2003-05-23,0.4237
2003-05-27,-0.2813
2003-05-28,-1.0813
2003-05-29,0.0475
2003-05-30,4.133
2003-06-02,-0.1825
2003-06-03,-0.4113
2003-06-04,0.1836
2003-06-05,0.1832
2003-06-06,-0.5487
2003-06-09,-0.8276
2003-06-10,-1.0199
2003-06-11,0.8899
2003-06-12,0.9285
2003-06-13,-1.7939
2003-06-16,2.8103
2003-06-17,-3.0068
2003-06-18,-1.597
2003-06-19,-2.1957
2003-06-20,-1.3665
2003-06-23,-3.3152
2003-06-24,-0.4094
2003-06-25,-2.518
2003-06-26,1.8977
2003-06-27,-0.1035
2003-06-30,-0.5697
2003-07-01,0.6771
2003-07-02,1.5003
2003-07-03,-1.0194
2003-07-07,0.4119
2003-07-08,1.1282
2003-07-09,-1.572
2003-07-10,-0.3091
2003-07-11,0.9302
2003-07-14,1.3825
2003-07-15,-1.0606
2003-07-16,0.6126
2003-07-17,-2.8411999999999997
2003-07-18,1.9321000000000002
2003-07-21,-1.3832
2003-07-22,0.6753
2003-07-23,-2.8895999999999997
2003-07-24,2.7099
2003-07-25,-1.9659
2003-07-28,-0.7916
2003-07-29,-2.5532
2003-07-30,3.4934
2003-07-31,1.8538000000000001
2003-08-01,-1.5601
2003-08-04,0.3698
2003-08-05,-2.8421
2003-08-06,0.2709
2003-08-07,2.0529
2003-08-08,0.4235
2003-08-11,-1.8977
2003-08-12,0.6448
2003-08-13,0.1068
2003-08-14,1.2267000000000001
2003-08-15,-1.3172
2003-08-18,-0.6941
2003-08-19,-0.4839
2003-08-20,-1.0805
2003-08-21,1.3108
2003-08-22,-1.2938
2003-08-25,-0.1638
2003-08-26,0.3282
2003-08-27,0.3272
2003-08-28,3.2609
2003-08-29,0.2105
2003-09-02,2.5735
2003-09-03,0.512
2003-09-04,-0.6623
2003-09-05,-0.6154
2003-09-08,0.2064
2003-09-09,-0.4119
2003-09-10,-1.3444
2003-09-11,1.6771
2003-09-12,0.1546
2003-09-15,-1.0808
2003-09-16,2.1332
2003-09-17,-1.6811
2003-09-18,3.6269
2003-09-19,-2.0
2003-09-22,-1.9388
2003-09-23,0.3122
2003-09-24,-2.0228
2003-09-25,-0.7411
2003-09-26,-1.7067
2003-09-29,0.3798
2003-09-30,0.0
2003-10-01,1.7838
2003-10-02,0.0
2003-10-03,0.6373
2003-10-06,0.8971
2003-10-07,-1.7782
2003-10-08,0.1065
2003-10-09,0.3723
2003-10-10,-0.5299
2003-10-13,-0.7991
2003-10-14,1.0204
2003-10-15,-0.4785
2003-10-16,1.2821
2003-10-17,1.7932000000000001
2003-10-20,-1.0881
2003-10-21,-2.6715999999999998
2003-10-22,-0.7535
2003-10-23,1.5184
2003-10-24,0.6944
2003-10-27,-1.5915
2003-10-28,-0.2695
2003-10-29,4.7027
2003-10-30,3.1492
2003-10-31,0.8509
2003-11-03,2.5806
2003-11-04,-0.3387
2003-11-05,0.3883
2003-11-06,4.1748
2003-11-07,0.1398
2003-11-10,-2.094
2003-11-11,0.9981
2003-11-12,-0.4706
2003-11-13,-0.5201
2003-11-14,0.3327
2003-11-17,-1.1369
2003-11-18,-0.575
2003-11-19,0.0964
2003-11-20,1.2037
2003-11-21,0.0476
2003-11-24,1.4741
2003-11-25,0.7966
2003-11-26,0.4184
2003-11-28,-0.8796
2003-12-01,1.8683
2003-12-02,-0.8712
2003-12-03,2.0814
2003-12-04,2.039
2003-12-05,-0.0888
2003-12-08,0.6667
2003-12-09,-0.1325
2003-12-10,0.3537
2003-12-11,1.7621
2003-12-12,2.2078
2003-12-15,-0.7624
2003-12-16,0.0427
2003-12-17,0.128
2003-12-18,0.1278
2003-12-19,0.383
2003-12-22,3.1369
2003-12-23,-3.247
2003-12-24,-0.5523
2003-12-26,0.4699
2003-12-29,1.1905000000000001
2003-12-30,0.0
2003-12-31,-0.6303
2004-01-02,1.1839
2004-01-05,0.0
2004-01-06,-0.2507
2004-01-07,-2.5555
2004-01-08,-0.215
2004-01-09,-1.2495
2004-01-12,-0.1745
2004-01-13,1.2238
2004-01-14,-0.9067
2004-01-15,-0.7843
2004-01-16,0.5709
2004-01-20,-0.8734
2004-01-21,2.3789
2004-01-22,-0.1721
2004-01-23,-0.3017
2004-01-26,0.9079
2004-01-27,-0.3856
2004-01-28,-2.7527
2004-01-29,-1.4595
2004-01-30,0.0898
2004-02-02,-1.7936999999999999
2004-02-03,-0.0457
2004-02-04,-0.2741
2004-02-05,1.2873999999999999
2004-02-06,0.5901
2004-02-09,1.4892
2004-02-10,0.4446
2004-02-11,0.4869
2004-02-12,-1.0132
2004-02-13,-0.7566
2004-02-17,-0.852
2004-02-18,0.6332
2004-02-19,0.5843
2004-02-20,-0.134
2004-02-23,-0.9396
2004-02-24,-0.7678
2004-02-25,-1.0014
2004-02-26,0.1839
2004-02-27,1.698
2004-03-01,-1.3989
2004-03-02,-1.0069
2004-03-03,-0.8322
2004-03-04,0.1865
2004-03-05,1.6287
2004-03-08,-1.0073
2004-03-09,-1.2951
2004-03-10,-0.9372
2004-03-11,-0.8515
2004-03-12,1.9561
2004-03-15,-1.825
2004-03-16,-0.7626
2004-03-17,1.585
2004-03-18,-0.4255
2004-03-19,-1.1871
2004-03-22,-1.2974999999999999
2004-03-23,0.2921
2004-03-24,1.9417
2004-03-25,2.5714
2004-03-26,-0.0929
2004-03-29,1.1152
2004-03-30,-0.2757
2004-03-31,1.7972000000000001
2004-04-01,-0.2716
2004-04-02,1.4526
2004-04-05,-0.179
2004-04-06,0.2241
2004-04-07,-0.7156
2004-04-08,-1.2612999999999999
2004-04-12,0.0912
2004-04-13,0.3191
2004-04-14,-0.5452
2004-04-15,1.0507
2004-04-16,-0.0904
2004-04-19,-0.9502
2004-04-20,-1.5989
2004-04-21,5.4318
2004-04-22,6.7371
2004-04-23,2.0627
2004-04-26,-3.2741
2004-04-27,2.2984
2004-04-28,-0.6127
2004-04-29,-1.1508
2004-04-30,-0.9563
2004-05-03,0.7137
2004-05-04,0.0834
2004-05-05,0.1249
2004-05-06,1.2521
2004-05-07,-2.432
2004-05-10,-0.8872
2004-05-11,0.682
2004-05-12,0.9738
2004-05-13,1.3417
2004-05-14,-1.4894
2004-05-17,-1.3439999999999999
2004-05-18,0.0851
2004-05-19,-0.0851
2004-05-20,0.596
2004-05-21,0.8887
2004-05-24,-0.4195
2004-05-25,0.0842
2004-05-26,-0.3788
2004-05-27,1.8166
