ticker,GDVE US Equity
2005-08-15,5.7143
2005-08-16,7.0686
2005-08-17,-22.1359
2005-08-18,14.7132
2005-08-19,-7.3913
2005-08-22,11.2676
2005-09-07,-2.9536
2005-09-08,10.8696
2005-09-09,3.9215999999999998
2005-09-12,2.6414999999999997
2005-09-13,6.6176
2005-09-14,2.5862
2005-09-15,-1.6806999999999999
2005-09-16,0.8547
2005-09-19,0.0
2005-09-20,1.6949
2005-09-21,-4.1667
2005-09-22,-13.0435
2005-09-23,-5.0
2005-09-26,1.0526
2005-09-27,5.2083
2005-09-28,-1.7822
2005-09-29,-11.2903
2005-09-30,-5.6818
2005-10-03,-6.0241
2005-10-04,0.0
2005-10-05,3.8462
2005-10-06,2.4691
2005-10-07,-4.0964
2005-10-10,-5.7789
2005-10-11,-6.4
2005-10-12,0.0
2005-10-13,-4.2735
2005-10-14,4.1667
2005-10-17,5.7143
2005-10-18,-1.0811
2005-10-19,-4.3716
2005-10-20,0.0
2005-10-21,11.4286
2005-10-24,-10.2564
2005-10-25,-7.1429
2005-10-26,10.7692
2005-10-27,4.1667
2005-10-28,0.0
2005-10-31,-5.3333
2005-11-01,1.4085
2005-11-02,-2.5
2005-11-03,0.0
2005-11-04,-3.1339
2005-11-07,2.9412000000000003
2005-11-08,0.0
2005-11-09,-5.7143
2005-11-10,-4.5455
2005-11-11,-1.2698
2005-11-14,-3.537
2005-11-15,26.6667
2005-11-16,-1.3158
2005-11-17,0.8
2005-11-18,5.8201
2005-11-21,11.25
2005-11-22,-1.1236
2005-11-23,2.2727
2005-11-25,-5.5556
2005-11-28,-5.8824
2005-11-29,0.0
2005-11-30,-2.5
2005-12-01,2.5641
2005-12-02,-6.25
2005-12-05,6.6667
2005-12-06,-8.75
2005-12-07,2.7397
2005-12-08,6.6667
2005-12-09,-6.25
2005-12-12,9.3333
2005-12-13,-15.8537
2005-12-14,14.4928
2005-12-15,0.0
2005-12-16,-5.0633
2005-12-19,4.0
2005-12-20,-6.4103
2005-12-21,9.0411
2005-12-22,-10.5528
2005-12-23,15.1685
2005-12-27,-11.7073
2005-12-28,8.8398
2005-12-29,-6.0914
2005-12-30,-2.7027
2006-01-03,1.1111
2006-01-04,-6.5934
2006-01-05,6.1765
2006-01-06,-2.7701000000000002
2006-01-09,0.0
2006-01-10,-3.1339
2006-01-11,-2.6471
2006-01-12,1.2085
2006-01-13,-2.9851
2006-01-17,4.6154
2006-01-18,-4.4118
2006-01-19,10.7692
2006-01-20,5.5556
2006-01-23,-7.8947
2006-01-24,8.5714
2006-01-25,-7.8947
2006-01-26,-8.5714
2006-01-27,3.125
2006-01-30,6.0606
2006-01-31,-5.7143
2006-02-01,0.0
2006-02-02,4.5455
2006-02-03,-1.4493
2006-02-06,-1.4706000000000001
2006-02-07,-2.9851
2006-02-08,7.6923
2006-02-09,-5.7143
2006-02-10,0.0
2006-02-13,6.0606
2006-02-14,0.0
2006-02-15,-5.7143
2006-02-16,-6.0606
2006-02-17,3.2258
2006-02-21,9.375
2006-02-22,-7.1429
2006-02-23,0.0
2006-02-24,15.3846
2006-02-27,-17.3333
2006-02-28,-3.2258
2006-03-01,-3.3333
2006-03-02,-13.7931
2006-03-03,-8.0
2006-03-06,5.2174
2006-03-07,-4.9587
2006-03-08,10.8696
2006-03-09,-5.8824
2006-03-10,0.0
2006-03-13,-4.1667
2006-03-14,8.6957
2006-03-15,-20.0
2006-03-16,20.0
2006-03-17,-16.6667
2006-03-20,0.0
2006-03-21,5.0
2006-03-22,-4.7619
2006-03-23,12.5
2006-03-24,0.0
2006-03-27,-2.2222
2006-03-28,2.2727
2006-03-29,2.2222
2006-03-30,-8.6957
2006-03-31,0.0
2006-04-03,0.0
2006-04-04,-4.7619
2006-04-05,-10.0
2006-04-06,-16.6667
2006-04-07,33.3333
2006-04-10,-25.0
2006-04-11,20.0
2006-04-12,-2.7778
2006-04-13,0.0
2006-04-17,14.2857
2006-04-18,-17.5
2006-04-19,21.2121
2006-04-20,-2.5
2006-04-21,-23.0769
2006-04-24,16.6667
2006-04-25,-14.2857
2006-04-26,0.0
2006-04-27,0.0
2006-04-28,-3.3333
2006-05-01,6.8966
2006-05-02,-1.9355
2006-05-03,-0.6579
2006-05-04,0.0
2006-05-05,5.9603
2006-05-09,9.375
2006-05-10,-2.8571
2006-05-11,0.0
2006-05-12,-5.8824
2006-05-15,0.0
2006-05-16,-5.0
2006-05-17,-4.6053
2006-05-18,-3.4483
2006-05-19,-3.5714
2006-05-22,11.1111
2006-05-23,0.0
2006-05-24,3.3333
2006-05-25,-29.0323
2006-05-26,40.9091
2006-05-30,-3.2258
2006-05-31,0.0
2006-06-01,10.0
2006-06-02,-6.0606
2006-06-05,-6.4516
2006-06-06,3.4483
2006-06-07,-16.6667
2006-06-12,0.0
2006-06-13,-20.0
2006-06-14,5.0
2006-06-15,-4.7619
2006-06-16,15.0
2006-06-19,-3.4783
2006-06-20,3.6036
2006-06-21,0.0
2006-06-22,0.0
2006-06-23,0.0
2006-06-27,-8.6957
2006-06-28,4.7619
2006-06-29,-9.0909
2006-06-30,-25.0
2006-07-03,32.0
2006-07-05,-49.4949
2006-07-06,-20.0
2006-07-07,-20.0
2006-07-10,9.375
2006-07-11,2.8571
2006-07-13,13.8889
2006-07-17,9.7561
2006-07-20,-11.1111
2006-07-21,85.0
2006-07-24,-50.0
2006-07-25,-5.4054
2006-07-26,17.1429
2006-07-28,-2.439
2006-07-31,0.0
2006-08-02,0.0
2006-08-04,-12.5
2006-08-07,28.5714
2006-08-08,-22.2222
2006-08-09,22.8571
2006-08-10,9.3023
2006-08-11,-14.8936
2006-08-14,50.0
2006-08-16,-31.6667
2006-08-17,-12.1951
2006-08-22,-2.7778
2006-08-24,0.0
2006-08-25,14.2857
2006-08-28,0.0
2006-08-31,12.5
2006-09-05,-22.2222
2006-09-06,42.8571
2006-09-07,-10.0
2006-09-08,-2.2222
2006-09-12,-31.8182
2006-09-14,50.0
2006-09-15,-2.2222
2006-09-18,-9.0909
2006-09-20,-25.0
2006-09-25,16.6667
2006-09-26,-28.5714
2006-09-28,0.0
2006-10-02,-20.0
2006-10-04,0.0
2006-10-06,50.0
2006-10-10,-25.0
2006-10-12,77.7778
2006-10-13,-62.5
2006-10-16,166.6667
2006-10-17,-62.5
2006-10-19,0.0
2006-10-23,33.3333
2006-10-24,100.0
2006-10-25,-50.0
2006-10-26,0.0
2006-10-27,0.0
2006-10-30,0.0
2006-11-01,-25.0
2006-11-03,33.3333
2006-11-06,0.0
2006-11-07,10.0
2006-11-08,13.6364
2006-11-09,0.0
2006-11-10,0.0
2006-11-13,-20.0
2006-11-15,0.0
2006-11-16,0.0
2006-11-17,-25.0
2006-11-20,46.6667
2006-11-21,-9.0909
2006-11-24,10.0
2006-11-27,4.5455
2006-11-28,-56.5217
2006-11-29,200.0
2006-12-01,0.0
2006-12-04,-33.3333
2006-12-05,10.0
2006-12-06,4.5455
2006-12-07,-4.3478
2006-12-08,-9.0909
2006-12-11,10.0
2006-12-12,-54.5455
2006-12-13,0.0
2006-12-14,120.0
2006-12-15,13.6364
2006-12-18,-12.0
2006-12-20,0.0
2006-12-21,-77.2727
2006-12-22,340.0
2006-12-26,-4.5455
2006-12-27,-52.381
2006-12-28,0.0
2006-12-29,150.0
2007-01-08,-12.0
2007-01-12,-54.5455
2007-01-16,100.0
2007-01-17,-25.0
2007-01-19,-33.3333
2007-02-05,0.0
2007-02-07,0.0
2007-02-08,0.0
2007-02-12,0.0
2007-02-13,0.0
2007-02-14,0.0
2007-02-15,0.0
2007-02-16,0.0
2007-02-20,0.0
2007-02-22,-60.0
2007-02-23,25.0
2007-02-28,100.0
2007-03-02,0.0
2007-03-05,-85.0
2007-03-06,166.6667
2007-03-09,-50.0
2007-03-13,25.0
2007-03-15,-60.0
2007-03-16,0.0
2007-03-19,50.0
2007-03-26,-33.3333
2007-03-27,400.0
2007-03-28,0.0
2007-03-29,0.0
2007-03-30,0.0
2007-04-02,-20.0
2007-04-04,0.0
2007-04-05,25.0
2007-04-09,0.0
2007-04-10,-20.0
2007-04-11,0.0
2007-04-12,-75.0
2007-04-13,300.0
2007-04-16,0.0
2007-04-24,25.0
2007-04-25,0.0
2007-04-26,0.0
2007-04-30,-20.0
2007-05-01,100.0
2007-05-02,0.0
2007-05-03,0.0
2007-05-09,-75.0
2007-05-10,0.0
2007-05-15,-50.0
2007-05-16,100.0
2007-05-18,-50.0
2007-05-25,100.0
2007-05-29,0.0
2007-05-31,0.0
2007-06-01,150.0
2007-06-14,-60.0
2007-06-15,0.0
2007-06-25,0.0
2007-06-28,0.0
2007-07-02,50.0
2007-07-05,-33.3333
2007-07-10,0.0
2007-07-13,150.0
2007-07-20,-60.0
2007-07-23,0.0
2007-07-24,0.0
2007-07-31,300.0
2007-08-08,-75.0
2007-08-17,0.0
2007-08-20,0.0
2007-08-21,50.0
2007-08-22,66.6667
2007-08-23,0.0
2007-08-27,-40.0
2007-08-29,0.0
2007-08-30,-33.3333
2007-08-31,0.0
2007-09-05,300.0
2007-09-07,-75.0
2007-09-10,300.0
2007-09-11,0.0
2007-09-12,-37.5
2007-09-17,60.0
2007-09-27,-75.0
2007-09-28,-50.0
2007-10-04,100.0
2007-10-08,-50.0
2007-10-10,100.0
2007-10-11,300.0
2007-10-15,-75.0
2007-10-18,0.0
2007-10-19,0.0
2007-10-22,0.0
2007-10-30,-50.0
2007-10-31,300.0
2007-11-02,75.0
2007-11-05,-71.4286
2007-11-06,150.0
2007-11-12,-60.0
2007-11-13,50.0
2007-11-14,0.0
2007-11-15,-33.3333
2007-11-16,100.0
2007-11-26,-50.0
2007-11-27,250.0
2007-11-30,-71.4286
2007-12-04,150.0
2007-12-05,0.0
2007-12-06,0.0
2007-12-07,0.0
2007-12-10,0.0
2007-12-11,0.0
2007-12-12,0.0
2007-12-13,0.0
2007-12-14,100.0
2007-12-17,-60.0
2007-12-18,25.0
2007-12-19,-20.0
2007-12-27,-75.0
2007-12-28,100.0
2007-12-31,0.0
2008-01-08,0.0
2008-01-11,50.0
2008-02-05,-66.6667
2008-02-14,400.0
2008-02-22,-80.0
2008-02-25,0.0
2008-03-03,100.0
2008-03-04,0.0
2008-03-05,0.0
2008-03-06,0.0
2008-03-12,-50.0
2008-04-04,0.0
2008-04-08,0.0
2008-04-14,100.0
2008-04-16,-99.375
2008-04-25,7900.0
2008-04-28,0.0
2008-04-29,0.0
2008-05-02,-90.0
2008-05-06,900.0
2008-05-07,0.0
2008-05-12,0.0
2008-05-22,0.0
2008-05-27,-98.75
2008-05-29,7900.0
2008-05-30,-98.75
2008-06-02,7900.0
2008-06-11,0.0
2008-06-12,-98.75
2008-06-13,0.0
2008-06-26,0.0
2008-07-01,0.0
2008-07-10,0.0
2008-07-15,0.0
2008-07-17,0.0
2008-07-18,0.0
2008-07-28,0.0
2008-07-29,0.0
2008-07-31,700.0
2008-08-11,-87.5
2008-08-12,0.0
2008-08-14,0.0
2008-08-19,0.0
2008-09-05,0.0
2008-09-10,0.0
2008-10-06,0.0
2008-10-09,0.0
2008-10-29,0.0
2008-11-10,0.0
2008-11-14,0.0
2008-11-18,0.0
2008-11-19,0.0
2008-11-24,0.0
2008-12-01,0.0
2008-12-03,0.0
2008-12-05,0.0
2008-12-09,0.0
2008-12-18,0.0
2008-12-22,0.0
2009-02-09,0.0
2009-05-14,0.0
2009-05-26,39900.0
2009-05-27,-99.75
2009-12-07,0.0
2009-12-09,0.0
2010-09-16,0.0
2010-10-06,0.0
2010-10-13,0.0
2010-10-14,0.0
2010-11-01,0.0
2010-11-03,0.0
2011-12-21,0.0
2011-12-22,0.0
2012-08-30,0.0
2012-09-20,0.0
2012-10-08,0.0
2012-10-23,0.0
2012-12-07,0.0
2013-07-15,0.0
2014-01-16,0.0
2014-03-12,-20.0
2014-04-01,25.0
2014-04-04,0.0
2014-11-25,0.0
2015-03-04,700.0
2015-05-18,0.0
2015-06-02,-87.5
2015-12-23,700.0
2016-10-26,0.0
2016-11-16,0.0
2016-12-16,0.0
2017-02-24,0.0
2017-04-17,0.0
2017-04-25,0.0
2017-05-03,0.0
2017-07-18,0.0
2017-08-07,-99.9
2017-12-26,0.0
2018-01-09,0.0
2018-08-17,900.0
2018-10-12,0.0
2018-12-11,-90.0
2018-12-12,0.0
2018-12-13,900.0
2018-12-31,-90.0
2019-01-22,0.0
2019-01-23,0.0
2019-04-10,0.0
2019-04-24,0.0
2019-04-30,0.0
2019-05-03,0.0
2019-05-14,0.0
2019-05-15,0.0
2019-05-16,0.0
2019-07-10,0.0
2019-07-25,9900.0
2019-07-29,-99.0
2019-09-17,0.0
2019-12-03,0.0
2019-12-04,900.0
2020-03-05,0.0
2020-05-11,900.0
2020-06-17,-90.0
2020-07-31,-90.0
