ticker,HNRC US Equity
2010-03-23,-65.3333
2010-07-27,92.3077
2010-12-20,0.0
2013-07-10,90.0
2013-07-11,5.2632
2013-07-12,0.0
2013-07-15,0.0
2013-07-16,-15.0
2013-07-17,11.7647
2013-07-19,-7.8947
2013-07-22,-2.8571
2013-07-23,5.8824
2013-07-24,-2.7778
2013-07-29,-37.0714
2013-07-30,-86.3791
2013-07-31,-6.6667
2013-08-01,14.2857
2013-08-02,-12.5
2013-08-05,-17.8571
2013-08-06,-13.0435
2013-08-07,0.0
2013-08-08,-51.25
2013-08-09,102.5641
2013-08-12,31.6456
2013-08-13,-24.0385
2013-08-14,-39.2405
2013-08-15,-8.3333
2013-08-16,23.8636
2013-08-19,-26.6055
2013-08-20,27.5
2013-08-21,-26.4706
2013-08-22,-21.3333
2013-08-23,8.4746
2013-08-26,-12.5
2013-08-27,14.2857
2013-08-28,9.375
2013-08-29,-8.5714
2013-08-30,0.0
2013-09-03,-15.625
2013-09-04,-1.8519
2013-09-05,60.3774
2013-09-06,-28.2353
2013-09-09,-3.2787
2013-09-10,-5.0847
2013-09-11,-3.5714
2013-09-12,14.8148
2013-09-13,-4.8387
2013-09-16,18.6441
2013-09-17,-31.4286
2013-09-18,-4.1667
2013-09-19,8.6957
2013-09-20,-4.0
2013-09-23,12.5
2013-09-24,96.2963
2013-09-25,-16.9811
2013-09-26,-14.7727
2013-09-27,-28.0
2013-09-30,-7.4074
2013-10-01,22.0
2013-10-02,0.0
2013-10-03,-8.1967
2013-10-04,-8.9286
2013-10-07,5.8824
2013-10-08,0.0
2013-10-09,3.7037
2013-10-10,-14.2857
2013-10-11,0.0
2013-10-14,-6.25
2013-10-15,6.6667
2013-10-16,-12.5
2013-10-17,-4.7619
2013-10-18,15.0
2013-10-21,-8.6957
2013-10-22,-4.7619
2013-10-23,-12.5
2013-10-24,31.4286
2013-10-25,-6.5217
2013-10-28,4.6512
2013-10-29,6.6667
2013-10-30,-10.4167
2013-10-31,-6.9767
2013-11-01,15.0
2013-11-04,0.0
2013-11-05,4.3478
2013-11-06,-33.3333
2013-11-07,-9.375
2013-11-08,3.4483
2013-11-11,-3.3333
2013-11-12,-6.8966
2013-11-13,0.0
2013-11-14,55.5556
2013-11-15,21.4286
2013-11-18,25.4902
2013-11-19,-28.125
2013-11-20,-26.087
2013-11-21,-20.5882
2013-11-22,11.1111
2013-11-25,-20.0
2013-11-26,12.5
2013-11-27,11.1111
2013-11-29,16.6667
2013-12-02,42.8571
2013-12-03,34.0
2013-12-04,14.9254
2013-12-05,93.5065
2013-12-06,-33.557
2013-12-09,24.2424
2013-12-10,-7.3171
2013-12-11,-17.5439
2013-12-12,-14.8936
2013-12-13,20.0
2013-12-16,10.4167
2013-12-17,-12.2642
2013-12-18,-3.2258
2013-12-19,6.6667
2013-12-20,-27.0833
2013-12-23,25.7143
2013-12-24,20.4545
2013-12-26,-18.8679
2013-12-27,-1.1628
2013-12-30,-8.2353
2013-12-31,-7.6923
2014-01-02,11.1111
2014-01-03,10.0
2014-01-06,0.0
2014-01-07,0.0
2014-01-08,-15.9091
2014-01-09,-24.3243
2014-01-10,-14.2857
2014-01-13,-27.0833
2014-01-14,5.7143
2014-01-15,8.1081
2014-01-16,-7.5
2014-01-17,89.1892
2014-01-21,-8.5714
2014-01-22,3.125
2014-01-23,-10.6061
2014-01-24,0.0
2014-01-27,-13.5593
2014-01-28,56.8627
2014-01-29,-22.5
2014-01-30,-6.4516
2014-01-31,18.9655
2014-02-03,-2.8986
2014-02-04,-7.4627
2014-02-05,-14.5161
2014-02-06,11.3208
2014-02-07,-5.0847
2014-02-10,-3.5714
2014-02-11,7.4074
2014-02-12,0.0
2014-02-13,-20.6897
2014-02-14,0.0
2014-02-18,97.8261
2014-02-19,-23.0769
2014-02-20,-11.4286
2014-02-21,12.9032
2014-02-24,-11.4286
2014-02-25,-9.6774
2014-02-26,-8.9286
2014-02-27,0.0
2014-02-28,15.6863
2014-03-03,8.4746
2014-03-04,3.125
2014-03-05,-12.1212
2014-03-06,-3.4483
2014-03-07,10.7143
2014-03-10,-9.6774
2014-03-11,19.6429
2014-03-12,2.9851
2014-03-13,1.4493
2014-03-14,28.5714
2014-03-17,17.7778
2014-03-18,11.3208
2014-03-19,-18.6441
2014-03-20,10.4167
2014-03-21,8.4906
2014-03-24,20.0
2014-03-25,31.1594
2014-03-26,1.6575
2014-03-27,-11.9565
2014-03-28,8.642
2014-03-31,-14.7727
2014-04-01,5.3333
2014-04-02,-3.7975
2014-04-03,-1.9737
2014-04-04,-17.4497
2014-04-07,-20.3252
2014-04-08,-2.0408
2014-04-09,6.25
2014-04-10,27.451
2014-04-11,0.0
2014-04-14,-16.1538
2014-04-15,0.9174
2014-04-16,-0.9091
2014-04-17,-2.7523
2014-04-21,-11.3208
2014-04-22,-8.5106
2014-04-23,-3.4884
2014-04-24,3.6145
2014-04-25,17.4419
2014-04-28,12.8713
2014-04-29,-1.7544
2014-04-30,-9.8214
2014-05-01,-10.8911
2014-05-02,1.1111
2014-05-05,14.2857
2014-05-06,4.8077
2014-05-07,-9.1743
2014-05-08,-5.0505
2014-05-09,2.1277
2014-05-12,0.0
2014-05-13,3.125
2014-05-14,19.1919
2014-05-15,-6.7797
2014-05-16,-14.5455
2014-05-19,-8.5106
2014-05-20,-4.6512
2014-05-21,10.9756
2014-05-22,-6.5934
2014-05-23,3.5294
2014-05-27,-2.2727
2014-05-28,-6.9767
2014-05-29,-2.5
2014-05-30,0.0
2014-06-02,-5.1282
2014-06-03,-5.4054
2014-06-04,5.7143
2014-06-05,1.3514
2014-06-06,2.6667
2014-06-09,6.4935
2014-06-10,-2.439
2014-06-11,-13.75
2014-06-12,-7.2464
2014-06-13,7.8125
2014-06-16,7.2464
2014-06-17,1.3514
2014-06-18,2.6667
2014-06-19,3.8961
2014-06-20,0.0
2014-06-23,-2.5
2014-06-24,8.9744
2014-06-25,15.2941
2014-06-26,1.0204
2014-06-27,-16.1616
2014-06-30,-10.8434
2014-07-01,-5.4054
2014-07-02,7.1429
2014-07-03,2.6667
2014-07-07,-16.8831
2014-07-08,0.0
2014-07-09,7.8125
2014-07-10,-7.2464
2014-07-11,3.125
2014-07-14,-3.0303
2014-07-15,0.0
2014-07-16,3.125
2014-07-17,-3.0303
2014-07-18,3.125
2014-07-21,9.0909
2014-07-22,-8.3333
2014-07-23,6.0606
2014-07-24,-11.4286
2014-07-25,3.2258
2014-07-28,7.8125
2014-07-29,-4.3478
2014-07-30,-3.0303
2014-07-31,-3.125
2014-08-01,-4.8387
2014-08-04,3.3898
2014-08-05,0.0
2014-08-06,4.918
2014-08-07,3.125
2014-08-08,0.0
2014-08-11,-3.0303
2014-08-12,7.8125
2014-08-13,-10.1449
2014-08-14,-14.5161
2014-08-15,-3.7736
2014-08-18,-11.7647
2014-08-19,2.2222
2014-08-20,-6.5217
2014-08-21,6.9767
2014-08-22,-6.5217
2014-08-25,-20.9302
2014-08-26,17.647100000000002
2014-08-27,-20.0
2014-08-28,9.375
2014-08-29,-2.8571
2014-09-02,-11.7647
2014-09-03,6.6667
2014-09-04,6.25
2014-09-05,0.0
2014-09-08,-5.8824
2014-09-09,0.0
2014-09-10,9.375
2014-09-11,0.0
2014-09-12,0.0
2014-09-15,-2.8571
2014-09-16,-5.8824
2014-09-17,0.0
2014-09-18,-34.375
2014-09-19,4.7619
2014-09-22,0.0
2014-09-23,-4.5455
2014-09-24,23.8095
2014-09-25,0.0
2014-09-26,3.8462
2014-09-29,-3.7037
2014-09-30,-7.6923
2014-10-01,-12.5
2014-10-02,14.2857
2014-10-03,0.0
2014-10-06,0.0
2014-10-07,-8.3333
2014-10-08,0.0
2014-10-09,0.0
2014-10-10,0.0
2014-10-13,9.0909
2014-10-14,0.0
2014-10-15,-8.3333
2014-10-16,0.0
2014-10-17,0.0
2014-10-20,9.0909
2014-10-21,-12.5
2014-10-22,28.5714
2014-10-23,-18.5185
2014-10-24,0.0
2014-10-27,0.0
2014-10-28,9.0909
2014-10-29,-12.5
2014-10-30,0.0
2014-10-31,4.7619
2014-11-03,0.0
2014-11-04,-4.5455
2014-11-05,0.0
2014-11-06,0.0
2014-11-07,4.7619
2014-11-10,0.0
2014-11-11,18.1818
2014-11-12,0.0
2014-11-13,0.0
2014-11-14,0.0
2014-11-17,-15.3846
2014-11-18,18.1818
2014-11-19,-7.6923
2014-11-20,0.0
2014-11-21,0.0
2014-11-24,8.3333
2014-11-25,0.0
2014-11-26,-7.6923
2014-11-28,-8.3333
2014-12-01,-4.5455
2014-12-02,4.7619
2014-12-03,-4.5455
2014-12-04,0.0
2014-12-05,-9.5238
2014-12-08,26.3158
2014-12-09,-12.5
2014-12-10,-14.2857
2014-12-11,22.2222
2014-12-12,-13.6364
2014-12-15,-5.2632
2014-12-16,-11.1111
2014-12-17,-31.25
2014-12-18,-9.0909
2014-12-19,10.0
2014-12-22,0.0
2014-12-23,-9.0909
2014-12-24,10.0
2014-12-26,0.0
2014-12-29,100.0
2014-12-30,-27.2727
2014-12-31,-18.75
2015-01-02,-15.3846
2015-01-05,0.0
2015-01-06,27.2727
2015-01-07,0.0
2015-01-08,14.2857
2015-01-09,-18.75
2015-01-12,-15.3846
2015-01-13,-9.0909
2015-01-14,-40.0
2015-01-15,0.0
2015-01-16,33.3333
2015-01-20,0.0
2015-01-21,25.0
2015-01-22,10.0
2015-01-23,0.0
2015-01-26,-27.2727
2015-01-27,-25.0
2015-01-28,0.0
2015-01-29,0.0
2015-01-30,0.0
2015-02-02,0.0
2015-02-03,0.0
2015-02-04,0.0
2015-02-05,-16.6667
2015-02-06,0.0
2015-02-09,0.0
2015-02-10,-40.0
2015-02-11,66.6667
2015-02-12,0.0
2015-02-13,120.0
2015-02-17,0.0
2015-02-18,-27.2727
2015-02-19,0.0
2015-02-20,25.0
2015-02-23,0.0
2015-02-24,-20.0
2015-02-25,-25.0
2015-02-26,0.0
2015-02-27,0.0
2015-03-02,0.0
2015-03-03,0.0
2015-03-04,33.3333
2015-03-05,-25.0
2015-03-06,0.0
2015-03-09,0.0
2015-03-10,0.0
2015-03-11,-16.6667
2015-03-12,20.0
2015-03-13,-16.6667
2015-03-16,0.0
2015-03-17,0.0
2015-03-18,0.0
2015-03-19,20.0
2015-03-20,0.0
2015-03-23,0.0
2015-03-24,-16.6667
2015-03-25,0.0
2015-03-26,0.0
2015-03-27,0.0
2015-03-30,0.0
2015-03-31,-36.0
2015-04-01,-6.25
2015-04-02,100.0
2015-04-06,-16.6667
2015-04-07,0.0
2015-04-08,0.0
2015-04-09,-40.0
2015-04-10,66.6667
2015-04-13,0.0
2015-04-14,0.0
2015-04-15,-40.0
2015-04-16,0.0
2015-04-17,0.0
2015-04-20,0.0
2015-04-21,66.6667
2015-04-22,0.0
2015-04-23,0.0
2015-04-24,-40.0
2015-04-27,0.0
2015-04-28,0.0
2015-04-29,0.0
2015-04-30,0.0
2015-05-01,66.6667
2015-05-04,-40.0
2015-05-05,0.0
2015-05-06,0.0
2015-05-07,0.0
2015-05-08,66.6667
2015-05-11,-40.0
2015-05-12,0.0
2015-05-13,0.0
2015-05-14,66.6667
2015-05-15,0.0
2015-05-18,-40.0
2015-05-19,66.6667
2015-05-20,0.0
2015-05-21,-40.0
2015-05-22,66.6667
2015-05-26,-40.0
2015-05-27,66.6667
2015-05-28,0.0
2015-05-29,-40.0
2015-06-01,0.0
2015-06-02,0.0
2015-06-03,0.0
2015-06-04,0.0
2015-06-05,0.0
2015-06-08,0.0
2015-06-09,0.0
2015-06-10,0.0
2015-06-11,0.0
2015-06-12,0.0
2015-06-15,0.0
2015-06-16,0.0
2015-06-17,0.0
2015-06-18,0.0
2015-06-19,0.0
2015-06-22,0.0
2015-06-23,0.0
2015-06-24,0.0
2015-06-25,0.0
2015-06-26,1.3333
2015-06-29,-1.3158
2015-06-30,6.6667
2015-07-01,-37.5
2015-07-02,50.0
2015-07-06,-33.3333
2015-07-07,50.0
2015-07-08,0.0
2015-07-09,6.6667
2015-07-10,-6.25
2015-07-13,-33.3333
2015-07-14,0.0
2015-07-15,0.0
2015-07-16,0.0
2015-07-20,0.0
2015-07-21,0.0
2015-07-22,0.0
2015-07-23,50.0
2015-07-27,-33.3333
2015-07-28,0.0
2015-07-30,0.0
2015-07-31,0.0
2015-08-03,0.0
2015-08-04,0.0
2015-08-05,50.0
2015-08-06,-33.3333
2015-08-07,0.0
2015-08-10,50.0
2015-08-13,0.0
2015-08-14,0.0
2015-08-17,-33.3333
2015-08-18,0.0
2015-08-19,0.0
2015-08-20,0.0
2015-08-21,0.0
2015-08-24,0.0
2015-08-25,0.0
2015-08-26,0.0
2015-08-27,0.0
2015-08-28,0.0
2015-09-02,0.0
2015-09-03,0.0
2015-09-08,0.0
2015-09-09,-21.6
2015-09-11,27.551
2015-09-14,0.0
2015-09-15,0.0
2015-09-16,0.0
2015-09-17,0.0
2015-09-21,-20.0
2015-09-24,25.0
2015-09-25,0.0
2015-09-30,0.0
2015-10-01,-20.0
2015-10-02,25.0
2015-10-05,0.0
2015-10-06,0.0
2015-10-07,-60.0
2015-10-08,100.0
2015-10-09,25.0
2015-10-12,0.0
2015-10-13,0.0
2015-10-14,0.0
2015-10-15,0.0
2015-10-16,0.0
2015-10-19,0.0
2015-10-20,0.0
2015-10-21,0.0
2015-10-23,0.0
2015-10-26,20.0
2015-10-27,25.0
2015-10-28,-33.3333
2015-10-29,50.0
2015-10-30,0.0
2015-11-02,-33.3333
2015-11-03,0.0
2015-11-04,0.0
2015-11-05,0.0
2015-11-09,0.0
2015-11-10,0.0
2015-11-11,50.0
2015-11-12,-33.3333
2015-11-13,0.0
2015-11-16,0.0
2015-11-17,50.0
2015-11-18,-20.0
2015-11-19,-16.6667
2015-11-20,50.0
2015-11-23,0.0
2015-11-25,-33.3333
2015-11-27,50.0
2015-11-30,-33.3333
2015-12-01,0.0
2015-12-02,0.0
2015-12-03,0.0
2015-12-04,0.0
2015-12-07,-20.0
2015-12-09,25.0
2015-12-10,0.0
2015-12-11,0.0
2015-12-14,0.0
2015-12-15,-20.0
2015-12-16,25.0
2015-12-17,50.0
2015-12-18,-33.3333
2015-12-21,0.0
2015-12-22,0.0
2015-12-23,0.0
2015-12-24,0.0
2015-12-28,0.0
2015-12-29,0.0
2015-12-30,0.0
2015-12-31,0.0
2016-01-04,0.0
2016-01-05,0.0
2016-01-06,0.0
2016-01-07,0.0
2016-01-08,0.0
2016-01-11,0.0
2016-01-13,0.0
2016-01-14,0.0
2016-01-15,0.0
2016-01-22,0.0
2016-01-29,0.0
2016-02-02,0.0
2016-02-03,0.0
2016-02-05,0.0
2016-02-08,0.0
2016-02-09,0.0
2016-02-10,0.0
2016-02-16,0.0
2016-02-17,0.0
2016-02-19,0.0
2016-02-22,0.0
2016-02-29,0.0
2016-03-01,0.0
2016-03-03,0.0
2016-03-04,0.0
2016-03-08,0.0
2016-03-11,0.0
2016-03-16,0.0
2016-03-22,0.0
2016-03-24,0.0
2016-03-28,0.0
2016-03-29,0.0
2016-03-30,0.0
2016-03-31,0.0
2016-04-04,0.0
2016-04-05,0.0
2016-04-06,0.0
2016-04-07,0.0
2016-04-08,0.0
2016-04-11,0.0
2016-04-12,50.0
2016-04-13,0.0
2016-04-14,-33.3333
2016-04-15,50.0
2016-04-18,0.0
2016-04-19,-33.3333
2016-04-20,0.0
2016-04-21,50.0
2016-04-22,0.0
2016-04-26,-33.3333
2016-04-27,0.0
2016-04-28,-20.0
2016-05-02,25.0
2016-05-04,0.0
2016-05-05,60.0
2016-05-06,-37.5
2016-05-11,0.0
2016-05-12,0.0
2016-05-13,0.0
2016-05-16,0.0
2016-05-17,0.0
2016-05-18,0.0
2016-05-19,-20.0
2016-05-23,25.0
2016-05-26,0.0
2016-05-27,0.0
2016-05-31,0.0
2016-06-01,0.0
2016-06-03,0.0
2016-06-06,0.0
2016-06-09,0.0
2016-06-10,0.0
2016-06-13,0.0
2016-06-14,20.0
2016-06-15,25.0
2016-06-17,-33.3333
2016-06-20,0.0
2016-06-21,0.0
2016-06-22,0.0
2016-06-23,0.0
2016-06-24,0.0
2016-06-27,0.0
2016-06-29,0.0
2016-06-30,0.0
2016-07-01,0.0
2016-07-05,0.0
2016-07-06,0.0
2016-07-07,0.0
2016-07-12,0.0
2016-07-14,0.0
2016-07-19,0.0
2016-07-20,0.0
2016-07-21,0.0
2016-07-22,0.0
2016-07-28,0.0
2016-07-29,0.0
2016-08-01,0.0
2016-08-03,0.0
2016-08-05,0.0
2016-08-08,0.0
2016-08-15,0.0
2016-08-16,0.0
2016-08-17,0.0
2016-08-18,0.0
2016-08-19,0.0
2016-08-22,0.0
2016-08-23,0.0
2016-08-24,0.0
2016-08-25,0.0
2016-08-26,0.0
2016-08-29,0.0
2016-08-30,0.0
2016-09-01,0.0
2016-09-02,0.0
2016-09-06,0.0
2016-09-07,0.0
2016-09-12,0.0
2016-09-13,0.0
2016-09-15,0.0
2016-09-19,0.0
2016-09-20,0.0
2016-09-22,0.0
2016-09-23,-20.0
2016-09-26,25.0
2016-09-28,0.0
2016-09-29,0.0
2016-09-30,0.0
2016-10-03,0.0
2016-10-05,0.0
2016-10-06,-20.0
2016-10-07,0.0
2016-10-10,25.0
2016-10-11,0.0
2016-10-12,50.0
2016-10-13,0.0
2016-10-14,-33.3333
2016-10-18,-20.0
2016-10-19,25.0
2016-10-20,0.0
2016-10-21,-20.0
2016-10-26,25.0
2016-10-27,0.0
2016-10-31,0.0
2016-11-01,50.0
2016-11-02,-33.3333
2016-11-04,0.0
2016-11-08,0.0
2016-11-09,0.0
2016-11-10,50.0
2016-11-11,-33.3333
2016-11-14,0.0
2016-11-15,0.0
2016-11-16,0.0
2016-11-17,0.0
2016-11-18,0.0
2016-11-28,0.0
2016-11-29,-20.0
2016-12-01,25.0
2016-12-02,0.0
2016-12-05,0.0
2016-12-06,0.0
2016-12-07,-20.0
2016-12-08,25.0
2016-12-09,0.0
2016-12-12,0.0
2016-12-13,0.0
2016-12-14,0.0
2016-12-15,0.0
2016-12-19,0.0
2016-12-23,0.0
2016-12-27,0.0
2016-12-28,-20.0
2016-12-29,25.0
2016-12-30,0.0
2017-01-03,0.0
2017-01-05,0.0
2017-01-06,50.0
2017-01-09,-33.3333
2017-01-10,-20.0
2017-01-11,25.0
2017-01-13,-20.0
2017-01-17,25.0
2017-01-18,0.0
2017-01-19,0.0
2017-01-20,0.0
2017-01-23,0.0
2017-01-25,0.0
2017-01-27,0.0
2017-01-30,0.0
2017-01-31,0.0
2017-02-03,0.0
2017-02-06,0.0
2017-02-07,0.0
2017-02-09,0.0
2017-02-10,0.0
2017-02-13,0.0
2017-02-14,0.0
2017-02-15,0.0
2017-02-16,0.0
2017-02-17,20.0
2017-02-21,-16.6667
2017-02-23,50.0
2017-02-24,-33.3333
2017-02-27,0.0
2017-02-28,0.0
2017-03-01,50.0
2017-03-02,-46.6667
2017-03-03,25.0
2017-03-08,0.0
2017-03-09,0.0
2017-03-15,0.0
2017-03-16,0.0
2017-03-17,0.0
2017-03-21,0.0
2017-03-24,0.0
2017-03-28,0.0
2017-03-29,50.0
2017-03-30,-33.3333
2017-03-31,50.0
2017-04-03,-33.3333
2017-04-04,0.0
2017-04-05,0.0
2017-04-10,0.0
2017-04-11,0.0
2017-04-17,0.0
2017-04-20,0.0
2017-04-21,0.0
2017-04-24,0.0
2017-04-25,0.0
2017-04-26,0.0
2017-04-27,0.0
2017-04-28,0.0
2017-05-01,0.0
2017-05-02,-20.0
2017-05-08,25.0
2017-05-09,-1.6
2017-05-11,1.626
2017-05-12,0.0
2017-05-16,0.0
2017-05-17,0.0
2017-05-18,0.0
2017-05-19,0.0
2017-05-23,50.0
2017-05-24,-33.3333
2017-05-25,50.0
2017-05-30,-33.3333
2017-06-02,0.0
2017-06-05,0.0
2017-06-06,-20.0
2017-06-09,0.0
2017-06-12,0.0
2017-06-15,0.0
2017-06-16,0.0
2017-06-19,0.0
2017-06-21,0.0
2017-06-22,100.0
2017-06-23,-50.0
2017-06-26,0.0
2017-06-27,0.0
2017-06-28,0.0
2017-06-30,0.0
2017-07-05,0.0
2017-07-06,0.0
2017-07-10,100.0
2017-07-11,-50.0
2017-07-12,0.0
2017-07-13,0.0
2017-07-14,0.0
2017-07-17,0.0
2017-07-18,0.0
2017-07-20,0.0
2017-07-21,0.0
2017-07-24,0.0
2017-07-25,0.0
2017-07-26,0.0
2017-08-01,0.0
2017-08-03,0.0
2017-08-04,0.0
2017-08-09,0.0
2017-08-10,0.0
2017-08-11,0.0
2017-08-14,0.0
2017-08-15,0.0
2017-08-16,0.0
2017-08-18,0.0
2017-08-21,0.0
2017-08-22,0.0
2017-08-23,0.0
2017-08-28,0.0
2017-09-01,0.0
2017-09-06,0.0
2017-09-08,0.0
2017-09-12,0.0
2017-09-13,0.0
2017-09-15,0.0
2017-09-26,0.0
2017-09-27,100.0
2017-09-28,0.0
2017-09-29,-50.0
2017-10-03,0.0
2017-10-05,0.0
2017-10-06,0.0
2017-10-09,0.0
2017-10-10,0.0
2017-10-12,0.0
2017-10-16,0.0
2017-10-17,0.0
2017-10-18,-2.0
2017-10-19,0.0
2017-10-20,2.0408
2017-10-23,0.0
2017-10-24,0.0
2017-10-26,0.0
2017-10-30,0.0
2017-11-01,0.0
2017-11-02,0.0
2017-11-03,0.0
2017-11-07,0.0
2017-11-09,0.0
2017-11-10,0.0
2017-11-14,0.0
2017-11-15,23.0
2017-11-24,-18.6992
2017-11-27,0.0
2017-11-28,0.0
2017-11-29,0.0
2017-12-01,0.0
2017-12-04,0.0
2017-12-05,0.0
2017-12-06,0.0
2017-12-07,0.0
2017-12-08,0.0
2017-12-11,0.0
2017-12-12,100.0
2017-12-13,0.0
2017-12-14,-50.0
2017-12-15,100.0
2017-12-18,0.0
2017-12-19,0.0
2017-12-20,0.0
2017-12-26,-50.0
2017-12-27,0.0
2017-12-28,0.0
2017-12-29,100.0
2018-01-03,0.0
2018-01-04,-50.0
2018-01-05,100.0
2018-01-08,-50.0
2018-01-09,0.0
2018-01-10,0.0
2018-01-11,50.0
2018-01-12,33.3333
2018-01-16,0.0
2018-01-17,-50.0
2018-01-19,100.0
2018-01-23,-50.0
2018-01-24,100.0
2018-01-25,-50.0
2018-01-26,100.0
2018-01-30,-50.0
2018-01-31,0.0
2018-02-02,100.0
2018-02-05,-50.0
2018-02-06,0.0
2018-02-07,0.0
2018-02-08,0.0
2018-02-09,100.0
2018-02-12,-50.0
2018-02-13,0.0
2018-02-14,0.0
2018-02-16,100.0
2018-02-20,-50.0
2018-02-21,0.0
2018-02-27,0.0
2018-03-01,0.0
2018-03-02,100.0
2018-03-05,0.0
2018-03-06,-50.0
2018-03-07,0.0
2018-03-08,100.0
2018-03-12,-50.0
2018-03-13,0.0
2018-03-14,0.0
2018-03-15,0.0
2018-03-16,200.0
2018-03-19,33.3333
2018-03-20,-50.0
2018-03-21,0.0
2018-03-22,50.0
2018-03-23,0.0
2018-03-26,33.3333
2018-03-27,-25.0
2018-03-28,0.0
2018-03-29,33.3333
2018-04-02,-25.0
2018-04-03,-33.3333
2018-04-04,50.0
2018-04-05,-33.3333
2018-04-06,50.0
2018-04-09,-33.3333
2018-04-10,50.0
2018-04-11,-33.3333
2018-04-12,0.0
2018-04-13,50.0
2018-04-16,0.0
2018-04-17,0.0
2018-04-18,0.0
2018-04-19,0.0
2018-04-20,-33.3333
2018-04-23,0.0
2018-04-24,0.0
2018-04-25,0.0
2018-04-26,0.0
2018-04-27,0.0
2018-04-30,0.0
2018-05-01,0.0
2018-05-02,0.0
2018-05-03,0.0
2018-05-04,0.0
2018-05-07,50.0
2018-05-08,-33.3333
2018-05-09,0.0
2018-05-10,50.0
2018-05-11,-33.3333
2018-05-14,0.0
2018-05-15,0.0
2018-05-16,0.0
2018-05-17,0.0
2018-05-18,0.0
2018-05-21,0.0
2018-05-22,0.0
2018-05-23,0.0
2018-05-24,0.0
2018-05-25,0.0
2018-05-29,50.0
2018-05-30,0.0
2018-05-31,0.0
2018-06-01,0.0
2018-06-04,-33.3333
2018-06-05,50.0
2018-06-06,0.0
2018-06-07,-33.3333
2018-06-08,0.0
2018-06-12,0.0
2018-06-13,0.0
2018-06-15,0.0
2018-06-18,0.0
2018-06-19,0.0
2018-06-21,0.0
2018-06-22,0.0
2018-06-25,0.0
2018-06-26,0.0
2018-06-29,0.0
2018-07-02,0.0
2018-07-05,0.0
2018-07-06,-50.0
2018-07-09,100.0
2018-07-10,0.0
2018-07-13,0.0
2018-07-19,0.0
2018-07-20,0.0
2018-07-23,-50.0
2018-07-24,100.0
2018-07-25,-50.0
2018-07-26,100.0
2018-07-27,0.0
2018-08-02,0.0
2018-08-03,0.0
2018-08-06,0.0
2018-08-07,0.0
2018-08-08,0.0
2018-08-09,-50.0
2018-08-10,100.0
2018-08-14,-50.0
2018-08-17,100.0
2018-08-22,0.0
2018-08-28,-50.0
2018-08-30,100.0
2018-08-31,0.0
2018-09-04,0.0
2018-09-05,0.0
2018-09-06,-25.0
2018-09-07,33.3333
2018-09-10,0.0
2018-09-11,0.0
2018-09-12,0.0
2018-09-13,0.0
2018-09-17,0.0
2018-09-18,0.0
2018-09-19,0.0
