ticker,PZN US Equity
2008-03-17,-5.5202
2008-03-18,10.1124
2008-03-19,1.6327
2008-03-20,15.9639
2008-03-24,9.6104
2008-03-25,0.7109
2008-03-26,-0.2373
2008-03-27,-3.4893
2008-03-28,-5.9162
2008-03-31,-1.1354
2008-04-01,4.8587
2008-04-02,-0.4212
2008-04-03,-2.4535
2008-04-04,-3.3825
2008-04-07,3.4111000000000002
2008-04-08,1.4757
2008-04-09,-2.6518
2008-04-10,-3.8664
2008-04-11,0.8227
2008-04-14,-1.1786
2008-04-15,-6.6055
2008-04-16,10.609
2008-04-17,-3.286
2008-04-18,10.1928
2008-04-21,-3.0
2008-04-22,-1.0309
2008-04-23,4.0799
2008-04-24,0.0834
2008-04-25,2.5
2008-04-28,-2.6016
2008-04-29,1.0851
2008-04-30,0.3303
2008-05-01,3.1276
2008-05-02,2.3144
2008-05-05,-2.1841
2008-05-06,4.6251999999999995
2008-05-07,0.3811
2008-05-08,0.9871
2008-05-09,-2.6316
2008-05-12,-1.3900000000000001
2008-05-13,4.2287
2008-05-14,-1.9534
2008-05-15,5.2107
2008-05-16,0.1457
2008-05-19,-0.5091
2008-05-20,-1.0965
2008-05-21,-1.7738
2008-05-22,0.0752
2008-05-23,-4.0602
2008-05-27,2.6646
2008-05-28,-2.2901
2008-05-29,1.25
2008-05-30,1.466
2008-06-02,-1.5209000000000001
2008-06-03,-1.5444
2008-06-04,0.6275
2008-06-05,0.8574
2008-06-06,-2.7048
2008-06-09,-0.3971
2008-06-10,-0.638
2008-06-11,-6.5811
2008-06-12,-1.0309
2008-06-13,1.2153
2008-06-16,2.3156
2008-06-17,0.5029
2008-06-18,1.9183
2008-06-19,3.437
2008-06-20,0.5538
2008-06-23,-8.8906
2008-06-24,12.6943
2008-06-25,3.6782
2008-06-26,-4.0984
2008-06-27,3.8073
2008-06-30,-4.491
2008-07-01,0.8621
2008-07-02,4.1181
2008-07-03,2.0896
2008-07-07,-7.6023
2008-07-08,-3.8766
2008-07-09,-11.0288
2008-07-10,-7.6781
2008-07-11,-19.8397
2008-07-14,-11.5
2008-07-15,-11.4407
2008-07-16,11.3238
2008-07-17,23.2092
2008-07-18,-6.5116
2008-07-21,-0.4975
2008-07-22,2.25
2008-07-23,11.3692
2008-07-24,-10.8672
2008-07-25,-5.665
2008-07-28,-13.3159
2008-07-29,21.6867
2008-07-30,15.7178
2008-07-31,-0.6417
2008-08-01,3.2293
2008-08-04,-6.9864
2008-08-05,9.3049
2008-08-06,-0.2051
2008-08-07,0.7194
2008-08-08,4.4898
2008-08-11,3.0273
2008-08-12,-9.4787
2008-08-13,-3.9791
2008-08-14,2.7263
2008-08-15,-1.8047
2008-08-18,1.7297
2008-08-19,-0.8502
2008-08-20,-3.8585000000000003
2008-08-21,2.3411
2008-08-22,-2.9412000000000003
2008-08-25,-3.5915
2008-08-26,2.4447
2008-08-27,0.2273
2008-08-28,3.5147
2008-08-29,-2.0811
2008-09-02,6.4877
2008-09-03,3.9916
2008-09-04,-9.798
2008-09-05,2.2396
2008-09-08,-0.8762
2008-09-09,-1.6575
2008-09-10,-5.5056
2008-09-11,-2.9727
2008-09-12,-2.451
2008-09-15,-10.0503
2008-09-16,-0.9777
2008-09-17,-1.6925
2008-09-18,33.2855
2008-09-19,33.4769
2008-09-22,-25.4032
2008-09-23,3.027
2008-09-24,-5.5614
2008-09-25,-2.3464
2008-09-26,-10.984
2008-09-29,1.5424
2008-09-30,20.0
2008-10-01,-18.7764
2008-10-02,15.974
2008-10-03,-9.9664
2008-10-06,-0.3731
2008-10-07,-0.1248
2008-10-08,0.0
2008-10-09,-27.25
2008-10-10,9.7938
2008-10-13,-14.7105
2008-10-14,14.4954
2008-10-15,-7.0513
2008-10-16,9.8276
2008-10-17,-1.0989
2008-10-20,-9.0476
2008-10-21,2.6178
2008-10-22,-2.2109
2008-10-23,-21.3913
2008-10-24,-5.531
2008-10-27,0.9368
2008-10-28,16.4733
2008-10-29,-18.3267
2008-10-30,8.5366
2008-10-31,-0.4494
2008-11-03,2.7088
2008-11-04,4.3956
2008-11-05,-3.5789
2008-11-06,1.5284
2008-11-07,-6.6667
2008-11-10,3.4562
2008-11-11,-7.3497
2008-11-12,-12.0192
2008-11-13,1.6393
2008-11-14,-8.0645
2008-11-17,-1.7544
2008-11-18,-4.1667
2008-11-19,-8.6957
2008-11-20,-15.6463
2008-11-21,18.1452
2008-11-24,-6.4846
2008-11-25,-12.4088
2008-11-26,33.3333
2008-11-28,10.625
2008-12-01,-32.2034
2008-12-02,-0.4167
2008-12-03,0.4184
2008-12-04,3.75
2008-12-05,5.2209
2008-12-08,15.2672
2008-12-09,3.6424
2008-12-10,25.2396
2008-12-11,2.0408
2008-12-12,2.0
2008-12-15,3.9215999999999998
2008-12-16,1.1792
2008-12-17,1.6317
2008-12-18,-3.6696999999999997
2008-12-19,-11.6667
2008-12-22,7.8167
2008-12-23,-5.25
2008-12-24,-4.4855
2008-12-26,0.2762
2008-12-29,1.6529
2008-12-30,13.8211
2008-12-31,0.4762
2009-01-02,0.237
2009-01-05,2.8369
2009-01-06,14.023
2009-01-07,-4.2339
2009-01-08,2.7368
2009-01-09,-7.7869
2009-01-12,-6.6667
2009-01-13,-2.3810000000000002
2009-01-14,-13.4146
2009-01-15,-5.9155
2009-01-16,-5.9879999999999995
2009-01-20,-8.598700000000001
2009-01-21,10.8014
2009-01-22,-9.434
2009-01-23,2.4306
2009-01-26,-3.0508
2009-01-27,1.3986
2009-01-28,3.7931
2009-01-29,-14.9502
2009-01-30,3.125
2009-02-02,5.6818
2009-02-03,-5.7348
2009-02-04,3.4221
2009-02-05,9.5588
2009-02-06,6.0403
2009-02-09,-6.6456
2009-02-10,-11.8644
2009-02-11,-3.0769
2009-02-12,3.5714
2009-02-13,2.682
2009-02-17,0.3731
2009-02-18,-2.2305
2009-02-19,-9.8859
2009-02-20,-0.8439
2009-02-23,-4.6809
2009-02-24,16.0714
2009-02-25,-12.6923
2009-02-26,-2.6432
2009-02-27,-11.3122
2009-03-02,-17.3469
2009-03-03,9.2593
2009-03-04,3.9548
2009-03-05,-1.6303999999999998
2009-03-06,-1.105
2009-03-09,-2.7933
2009-03-10,6.3218
2009-03-11,-10.8108
2009-03-12,9.0909
2009-03-13,-10.5556
2009-03-16,4.9689
2009-03-17,6.5089
2009-03-18,5.5556
2009-03-19,-5.7895
2009-03-20,-10.0559
2009-03-23,18.6335
2009-03-24,-7.3298
2009-03-25,6.7797
2009-03-26,-2.1164
2009-03-27,3.7838000000000003
2009-03-30,-6.25
2009-03-31,6.1111
2009-04-01,-1.5707
2009-04-02,6.383
2009-04-03,5.5
2009-04-06,0.4739
2009-04-07,-0.4717
2009-04-08,10.9005
2009-04-09,11.538499999999999
2009-04-13,4.2146
2009-04-14,-2.9412000000000003
2009-04-15,2.2727
2009-04-16,0.3704
2009-04-17,1.476
2009-04-20,17.8182
2009-04-21,-9.2593
2009-04-22,5.4422
2009-04-23,-6.4516
2009-04-24,-2.4138
2009-04-27,0.3534
2009-04-28,4.5775
2009-04-29,14.4781
2009-04-30,39.7059
2009-05-01,-2.9474
2009-05-04,18.2213
2009-05-05,2.0183
2009-05-06,12.0504
2009-05-07,-6.9021
2009-05-08,4.1379
2009-05-11,-5.9603
2009-05-12,-1.9365999999999999
2009-05-13,-7.1813
2009-05-14,5.6093
2009-05-15,2.1978
2009-05-18,0.8961
2009-05-19,1.421
2009-05-20,-0.7005
2009-05-21,-1.0582
2009-05-22,1.0695000000000001
2009-05-26,4.5855
2009-05-27,0.1686
2009-05-28,3.1987
2009-05-29,6.5253
2009-06-01,4.1348
2009-06-02,-3.8235
2009-06-03,-2.1407
2009-06-04,-4.375
2009-06-05,12.4183
2009-06-08,-3.7791
2009-06-09,2.568
2009-06-10,10.162
2009-06-11,10.0267
2009-06-12,-7.2904
2009-06-15,6.8152
2009-06-16,-1.8405
2009-06-17,-0.5
2009-06-18,0.3769
2009-06-19,-8.2603
2009-06-22,1.6371
2009-06-23,-12.6174
2009-06-24,8.2949
2009-06-25,-0.7092
2009-06-26,5.7143
2009-06-29,3.2432
2009-06-30,-0.7853
2009-07-01,3.4301
2009-07-02,-0.5102
2009-07-06,2.1795
2009-07-07,-8.532
2009-07-08,-11.2483
2009-07-09,-7.2643
2009-07-10,0.5
2009-07-13,0.8292
2009-07-14,1.3158
2009-07-15,8.2792
2009-07-16,11.2444
2009-07-17,-2.4259
2009-07-20,-4.6961
2009-07-21,5.2174
2009-07-22,-0.1377
2009-07-23,3.3103
2009-07-24,0.8011
2009-07-27,-1.7219
2009-07-28,2.4259
2009-07-29,-4.3421
2009-07-30,1.6505999999999998
2009-07-31,-2.1651
2009-08-03,0.0
2009-08-04,3.5961
2009-08-05,-4.2724
2009-08-06,-3.3473
2009-08-07,5.9163
2009-08-10,-2.5886
2009-08-11,-5.7343
2009-08-12,10.8309
2009-08-13,-1.2048
2009-08-14,-3.1165
2009-08-17,-3.0769
2009-08-18,2.4531
2009-08-19,1.831
2009-08-20,1.5213999999999999
2009-08-21,-2.1798
2009-08-24,-4.8747
2009-08-25,0.8785
2009-08-26,7.6923
2009-08-27,1.2129
2009-08-28,-0.1332
2009-08-31,-8.5333
2009-09-01,-5.102
2009-09-02,1.0753
2009-09-03,-1.5198
2009-09-04,11.5741
2009-09-08,-1.9364
2009-09-09,2.9619
2009-09-10,1.9178
2009-09-11,4.7043
2009-09-14,3.5944000000000003
2009-09-15,0.6196
2009-09-16,12.3153
2009-09-17,-4.2763
2009-09-18,-4.5819
2009-09-21,0.7203
2009-09-22,6.6746
2009-09-23,-8.2682
2009-09-24,-3.0451
2009-09-25,-2.8894
2009-09-28,12.2898
2009-09-29,0.576
2009-09-30,-6.4147
2009-10-01,-7.5887
2009-10-02,2.649
2009-10-05,6.5806000000000004
2009-10-06,-0.1211
2009-10-07,0.8485
2009-10-08,-2.6442
2009-10-09,1.7284000000000002
2009-10-12,0.1214
2009-10-13,5.2121
2009-10-14,3.8018
2009-10-15,-2.5526999999999997
2009-10-16,-0.5695
2009-10-19,1.26
2009-10-20,-4.638
2009-10-21,0.5931
2009-10-22,-1.6509
2009-10-23,-6.7146
2009-10-26,-2.3136
2009-10-27,4.8684
2009-10-28,-6.7754
2009-10-29,1.4805
2009-10-30,-2.122
2009-11-02,-3.523
2009-11-03,4.6348
2009-11-04,-5.3690999999999995
2009-11-05,4.1135
2009-11-06,-1.9074
2009-11-09,12.6389
2009-11-10,-6.0419
2009-11-11,0.9186
2009-11-12,3.1209
2009-11-13,-6.3052
2009-11-16,1.7497
2009-11-17,-0.9259
2009-11-18,-0.534
2009-11-19,-2.0134
2009-11-20,-1.9178
2009-11-23,1.3966
2009-11-24,-1.1019
2009-11-25,-3.0641
2009-11-27,1.1494
2009-11-30,1.2784
2009-12-01,0.2805
2009-12-02,0.8392
2009-12-03,-2.7739000000000003
2009-12-04,5.4208
2009-12-07,10.6901
2009-12-08,-2.934
2009-12-09,2.8967
2009-12-10,-6.2424
2009-12-11,-0.3916
2009-12-14,4.5872
2009-12-15,-6.015
2009-12-16,4.4
2009-12-17,0.6386
2009-12-18,1.3959
2009-12-21,0.1252
2009-12-22,-0.375
2009-12-23,-1.0038
2009-12-24,0.2535
2009-12-28,-1.0114
2009-12-29,0.5109
2009-12-30,6.2262
2009-12-31,-2.6316
2010-01-04,-0.3686
2010-01-05,2.5894
2010-01-06,0.8413
2010-01-07,-0.8343
2010-01-08,-1.2019
2010-01-11,-1.4599
2010-01-12,-5.4321
2010-01-13,0.9138
2010-01-14,-4.0103
2010-01-15,-3.2345
2010-01-19,2.7855
2010-01-20,-2.8455
2010-01-21,-3.4868
2010-01-22,-2.4566
2010-01-25,2.963
2010-01-26,-2.8777
2010-01-27,8.7407
2010-01-28,-4.4959
2010-01-29,-0.2853
2010-02-01,-4.1488
2010-02-02,-0.2985
2010-02-03,2.5449
2010-02-04,-6.8613
2010-02-05,5.0157
2010-02-08,-3.1343
2010-02-09,0.0
2010-02-10,-2.1572
2010-02-11,2.9920999999999998
2010-02-12,1.5291000000000001
2010-02-16,3.3133
2010-02-17,-2.9154999999999998
2010-02-18,-1.3514
2010-02-19,-0.1522
2010-02-22,-3.0488
2010-02-23,-2.5157
2010-02-24,-2.4194
2010-02-25,-2.6446
2010-02-26,1.8676
2010-03-01,2.5
2010-03-02,2.9268
2010-03-03,2.0537
2010-03-04,-0.774
2010-03-05,3.2761
2010-03-08,-0.4532
2010-03-09,3.6419
2010-03-10,-0.8785
2010-03-11,-1.7725
2010-03-12,1.203
2010-03-15,0.0
2010-03-16,0.0
2010-03-17,0.4458
2010-03-18,1.1834
2010-03-19,-0.4386
2010-03-22,3.5242
2010-03-23,0.1418
2010-03-24,-0.1416
2010-03-25,0.7092
2010-03-26,-0.8451
2010-03-29,4.1193
2010-03-30,3.4106
2010-03-31,0.6596
2010-04-01,-7.3394
2010-04-05,2.6874000000000002
2010-04-06,3.0303
2010-04-07,-1.2032
2010-04-08,-0.6766
2010-04-09,-2.1798
2010-04-12,0.1393
2010-04-13,1.1127
2010-04-14,4.1265
2010-04-15,0.7926
2010-04-16,-1.3106
2010-04-19,0.2656
2010-04-20,1.3245
2010-04-21,0.2614
2010-04-22,0.1304
2010-04-23,0.7813
2010-04-26,-1.0336
2010-04-27,-0.1305
2010-04-28,-0.2614
2010-04-29,1.3106
2010-04-30,-0.3881
2010-05-03,2.5974
2010-05-04,-10.3797
2010-05-05,-0.2825
2010-05-06,-2.5496
2010-05-07,-1.1628
2010-05-10,3.0882
2010-05-11,3.4237
2010-05-12,6.7586
2010-05-13,-0.2584
2010-05-14,-5.3109
2010-05-17,1.3679999999999999
2010-05-18,-1.6194
2010-05-19,1.3774
2010-05-20,-3.6685
2010-05-21,-0.5642
2010-05-24,-5.6738
2010-05-25,-1.6541000000000001
2010-05-26,1.0703
2010-05-27,7.2617
2010-05-28,-1.1283
2010-06-01,-0.8559
2010-06-02,1.5827
2010-06-03,-0.8499
2010-06-04,-2.2857
2010-06-07,-3.0702
2010-06-08,0.4525
2010-06-09,-1.0511
2010-06-10,3.0349
2010-06-11,1.3255
2010-06-14,0.2907
2010-06-15,2.6087
2010-06-16,-0.2825
2010-06-17,-1.8414000000000001
2010-06-18,-1.443
2010-06-21,-2.489
2010-06-22,-2.5526
2010-06-23,0.0
2010-06-24,-2.4653
2010-06-25,4.4234
2010-06-28,1.2103
2010-06-29,-4.4843
2010-06-30,-0.313
2010-07-01,0.0
2010-07-02,-1.4129
2010-07-06,-3.0255
2010-07-07,6.5681
2010-07-08,-0.7704
2010-07-09,1.3975
2010-07-12,0.0
2010-07-13,2.4502
2010-07-14,-0.299
2010-07-15,-2.9985
2010-07-16,-2.473
2010-07-19,0.6339
2010-07-20,2.5197000000000003
2010-07-21,-2.765
2010-07-22,6.951
2010-07-23,3.5451
2010-07-26,1.9971
2010-07-27,-3.6364
2010-07-28,-4.0639
2010-07-29,3.7821
2010-07-30,0.5831
2010-08-02,-1.7391
2010-08-03,-0.7375
2010-08-04,-0.4458
2010-08-05,0.8955
2010-08-06,2.8106999999999998
2010-08-09,1.8705
2010-08-10,-4.3785
2010-08-11,-1.4771
2010-08-12,-0.7496
2010-08-13,-1.5106000000000002
2010-08-16,1.227
2010-08-17,3.0303
2010-08-18,1.1817
2010-08-19,-3.5036
2010-08-20,-0.7564
2010-08-23,-1.3719999999999999
2010-08-24,-1.0819
2010-08-25,2.3437
2010-08-26,-1.374
2010-08-27,1.3932
2010-08-30,-2.7481
2010-08-31,-1.5699
2010-09-01,5.9011
2010-09-02,-1.3554
2010-09-03,2.2901
2010-09-07,-2.6866
2010-09-08,1.227
2010-09-09,-1.2121
2010-09-10,0.4601
2010-09-13,5.0382
2010-09-14,-3.0523
2010-09-15,1.1994
2010-09-16,-1.1852
2010-09-17,0.7496
2010-09-20,3.4226
2010-09-21,-1.5827
2010-09-22,-2.3392
2010-09-23,-1.9461
2010-09-24,5.3435
2010-09-27,-4.058
2010-09-28,1.9637
2010-09-29,0.5926
2010-09-30,1.1782
2010-10-01,0.4367
2010-10-04,-1.7391
2010-10-05,0.295
2010-10-06,-0.4412
2010-10-07,0.0
2010-10-08,0.2954
2010-10-11,1.1782
2010-10-12,-0.1456
2010-10-13,0.1458
2010-10-14,-1.1645
2010-10-15,-0.7364
2010-10-18,1.6320000000000001
2010-10-19,-2.7737
2010-10-20,0.7508
2010-10-21,-1.9374
2010-10-22,-0.152
2010-10-25,4.5662
2010-10-26,0.7278
2010-10-27,0.8671
2010-10-28,-1.1461000000000001
2010-10-29,-1.8841
2010-11-01,-2.2157
2010-11-02,4.8338
2010-11-03,0.8646
2010-11-04,1.4285999999999999
2010-11-05,0.1408
2010-11-08,0.0
2010-11-09,-2.391
2010-11-10,-0.1441
2010-11-11,3.7518000000000002
2010-11-12,-1.9471
2010-11-15,2.4112999999999998
2010-11-16,-1.2465
2010-11-17,-0.4225
2010-11-18,3.6775
2010-11-19,-3.4106
2010-11-22,-0.1412
2010-11-23,2.6874000000000002
2010-11-24,3.0303
2010-11-26,-1.4706000000000001
2010-11-29,1.0855
2010-11-30,-2.5503
2010-12-01,9.0014
2010-12-02,-0.129
2010-12-03,-1.1628
2010-12-06,0.0
2010-12-07,-0.1307
2010-12-08,0.7853
2010-12-09,-3.5065
2010-12-10,2.6917999999999997
2010-12-13,-2.7523
2010-12-14,1.4825
2010-12-15,-2.7888
2010-12-16,1.0929
2010-12-17,-0.8108
2010-12-20,3.2698
2010-12-21,-3.1662
2010-12-22,2.3161
2010-12-23,-1.7309999999999999
2010-12-27,-0.1355
2010-12-28,0.9498
2010-12-29,0.672
2010-12-30,-1.8692
2010-12-31,0.0
2011-01-03,1.9048
2011-01-04,-1.6021
2011-01-05,0.5427
2011-01-06,-3.2389
2011-01-07,-0.2789
2011-01-10,-0.2797
2011-01-11,3.0856
2011-01-12,0.8163
2011-01-13,-0.6748
2011-01-14,1.9022000000000001
2011-01-18,0.4
2011-01-19,-1.5936
2011-01-20,-4.1835
2011-01-21,0.2817
2011-01-24,0.4213
2011-01-25,0.1399
2011-01-26,-0.1397
2011-01-27,-0.6993
2011-01-28,-3.662
2011-01-31,0.5848
2011-02-01,0.2907
2011-02-02,-0.7246
2011-02-03,7.2993
2011-02-04,-1.4966
2011-02-07,0.5525
2011-02-08,3.9835000000000003
2011-02-09,-0.1321
2011-02-10,0.0
2011-02-11,0.9259
2011-02-14,2.228
2011-02-15,0.2564
2011-02-16,0.6394
2011-02-17,0.2551
2011-02-18,-2.0356
2011-02-22,-2.8571
2011-02-23,-0.1337
2011-02-24,-0.2677
2011-02-25,1.745
2011-02-28,-0.3958
2011-03-01,-2.2517
2011-03-02,0.0
2011-03-03,1.084
2011-03-04,0.9383
2011-03-07,-3.7185
2011-03-08,1.2414
2011-03-09,5.3134
2011-03-10,-1.8111000000000002
2011-03-11,-3.6891
2011-03-14,-4.2408
2011-03-15,0.0
2011-03-16,-1.2857
2011-03-17,-2.4602
2011-03-18,4.1543
2011-03-21,0.4274
2011-03-22,-0.8511
2011-03-23,-0.8584
2011-03-24,0.7215
2011-03-25,1.2894
2011-03-28,-0.4243
2011-03-29,-0.9943
2011-03-30,0.7174
2011-03-31,0.5698
2011-04-01,0.8499
2011-04-04,1.264
2011-04-05,2.4965
2011-04-06,2.4356999999999998
2011-04-07,0.6605
2011-04-08,0.5249
2011-04-11,-0.2611
2011-04-12,0.2618
2011-04-13,0.0
2011-04-14,1.0444
2011-04-15,3.3592
2011-04-18,-4.375
2011-04-19,-1.1764999999999999
2011-04-20,1.7196
2011-04-21,1.0403
2011-04-25,-1.1583
2011-04-26,0.2604
2011-04-27,-4.1558
2011-04-28,-0.1355
2011-04-29,-1.2212
2011-05-02,-3.9835000000000003
2011-05-03,-1.0014
2011-05-04,-1.8786
2011-05-05,-1.7673
2011-05-06,-0.5997
2011-05-09,3.4691
2011-05-10,-0.1458
2011-05-11,-2.9196999999999997
2011-05-12,2.406
2011-05-13,-4.4053
2011-05-16,-5.9908
2011-05-17,0.1634
2011-05-18,-1.3115
2011-05-19,0.8306
2011-05-20,-0.3295
2011-05-23,-0.4959
2011-05-24,-0.1661
2011-05-25,-0.4992
2011-05-26,-0.1672
2011-05-27,-3.1826
2011-05-31,4.3253
2011-06-01,-7.7943999999999996
2011-06-02,-0.7194
2011-06-03,-3.442
2011-06-06,-2.8143000000000002
2011-06-07,0.5792
2011-06-08,-1.9194
2011-06-09,1.1742
2011-06-10,6.7698
2011-06-13,0.1812
2011-06-14,1.2658
2011-06-15,0.8929
2011-06-16,-2.3009
2011-06-17,-4.8913
2011-06-20,2.2857
2011-06-21,3.7244
2011-06-22,-3.7702
2011-06-23,0.0
2011-06-24,1.306
2011-06-27,3.6832000000000003
2011-06-28,1.5986
2011-06-29,-1.9231
2011-06-30,1.2478
2011-07-01,0.5282
2011-07-05,0.5254
2011-07-06,0.3484
2011-07-07,4.1667
2011-07-08,-1.8333
2011-07-11,0.5093
2011-07-12,-1.6892
2011-07-13,1.2027
2011-07-14,-0.6791
2011-07-15,0.6838
2011-07-18,-0.5093
2011-07-19,3.2423
2011-07-20,-1.157
2011-07-21,1.3378
2011-07-22,0.33
2011-07-25,-2.6316
2011-07-26,0.6757
2011-07-27,-0.5034
2011-07-28,0.8432
2011-07-29,-0.6689
2011-08-01,1.3468
2011-08-02,-1.6611
2011-08-03,3.0405
2011-08-04,-2.623
2011-08-05,0.3367
2011-08-08,-3.0201
2011-08-09,6.7474
2011-08-10,-10.3728
2011-08-11,3.4358
2011-08-12,-6.4685
2011-08-15,0.5607
2011-08-16,-3.1599
2011-08-17,2.1236
2011-08-18,-2.8355
2011-08-19,-0.1946
2011-08-22,0.3899
2011-08-23,0.0
2011-08-24,0.0
2011-08-25,-2.7184
2011-08-26,0.0
2011-08-29,1.3972
2011-08-30,0.1969
2011-08-31,-8.8409
2011-09-01,-6.4655000000000005
2011-09-02,-1.8433000000000002
2011-09-06,-2.8169
2011-09-07,-5.0725
2011-09-08,-5.3435
2011-09-09,3.7634
2011-09-12,-0.5181
2011-09-13,2.6042
2011-09-14,0.5076
2011-09-15,-1.2626
2011-09-16,-4.0921
2011-09-19,-4.8
2011-09-20,-3.3613
2011-09-21,-2.6087
2011-09-22,0.5952
2011-09-23,-0.8876
2011-09-26,1.791
2011-09-27,6.1584
2011-09-28,-10.221
2011-09-29,7.0769
2011-09-30,-5.7471
2011-10-03,-2.7439
2011-10-04,17.8683
2011-10-05,-5.0532
2011-10-06,1.9607999999999999
2011-10-07,-6.5934
2011-10-10,10.5882
2011-10-11,1.3298
2011-10-12,7.0866
2011-10-13,-4.902
2011-10-14,5.9277999999999995
2011-10-17,-1.7032
2011-10-18,3.9604
2011-10-19,0.0
2011-10-20,-2.8571
2011-10-21,-0.7353
2011-10-24,4.4444
2011-10-25,-7.8014
2011-10-26,1.7949000000000002
2011-10-27,14.3577
2011-10-28,0.6608
2011-10-31,-5.2516
2011-11-01,-7.1594
2011-11-02,7.9602
2011-11-03,-0.4608
2011-11-04,-0.463
2011-11-07,-6.7442
2011-11-08,-0.4988
2011-11-09,-7.7694
2011-11-10,-4.0761
2011-11-11,1.4163999999999999
2011-11-14,-0.5587
2011-11-15,5.3371
2011-11-16,2.4194
2011-11-17,2.8871
2011-11-18,-0.7653
2011-11-21,-1.0283
2011-11-22,0.0
2011-11-23,-9.6104
2011-11-25,1.7241
2011-11-28,7.0621
2011-11-29,8.4433
2011-11-30,19.708
2011-12-01,-4.878
2011-12-02,-0.8547
2011-12-05,4.0948
2011-12-06,-2.6915
2011-12-07,3.1915
2011-12-08,-3.7113
2011-12-09,3.8544
2011-12-12,-2.0619
2011-12-13,-3.3684
2011-12-14,6.1002
2011-12-15,-1.6427
2011-12-16,-0.6263
2011-12-19,-5.2521
2011-12-20,3.1042
2011-12-21,2.5806
2011-12-22,0.2096
2011-12-23,0.2092
2011-12-27,-1.8789
2011-12-28,-2.766
2011-12-29,-3.7199
2011-12-30,-1.5909
2012-01-03,2.7714
2012-01-04,5.3933
2012-01-05,3.4115
2012-01-06,-2.0619
2012-01-09,-0.8421
2012-01-10,0.4246
2012-01-11,0.2114
2012-01-12,0.0
2012-01-13,-1.2658
2012-01-17,-0.641
2012-01-18,3.2258
2012-01-19,-0.4167
2012-01-20,-0.4184
2012-01-23,-2.9412000000000003
2012-01-24,0.4329
2012-01-25,0.0
2012-01-26,1.0776
2012-01-27,0.4264
2012-01-30,0.6369
2012-01-31,-2.7426
2012-02-01,4.7722
2012-02-02,-0.207
2012-02-03,9.3361
2012-02-06,-0.759
2012-02-07,2.4857
2012-02-08,6.1567
2012-02-09,2.109
2012-02-10,0.0
2012-02-13,1.0327
2012-02-14,-1.3629
2012-02-15,1.0363
2012-02-16,1.5901
2012-02-17,0.1739
2012-02-21,1.5625
2012-02-22,-3.0769
2012-02-23,1.4109
2012-02-24,-0.3478
2012-02-27,-4.1885
2012-02-28,3.8251
2012-02-29,-9.8246
2012-03-01,-0.1946
2012-03-02,-4.4834
2012-03-05,1.2245
2012-03-06,-1.2097
2012-03-07,1.4285999999999999
2012-03-08,1.006
2012-03-09,-0.7968
2012-03-12,1.2048
2012-03-13,3.7698
