ticker,TBPH US Equity
2014-10-14,0.3425
2014-10-15,0.7801
2014-10-16,-0.8708
2014-10-17,-1.5617
2014-10-20,2.7268
2014-10-21,-0.2413
2014-10-22,-1.2095
2014-10-23,-0.1469
2014-10-24,-2.8445
2014-10-27,0.6562
2014-10-28,0.5015
2014-10-29,-4.1417
2014-10-30,-2.4987
2014-10-31,-2.2958
2014-11-03,-0.9836
2014-11-04,-1.6556
2014-11-05,-0.7295
2014-11-06,-1.4132
2014-11-07,-2.1216
2014-11-10,7.3228
2014-11-11,-1.9651
2014-11-12,-0.8909
2014-11-13,-1.0674
2014-11-14,-0.7382
2014-11-17,-0.9153
2014-11-18,-4.9654
2014-11-19,-1.5796000000000001
2014-11-20,-1.5432000000000001
2014-11-21,-0.3135
2014-11-24,1.6352
2014-11-25,-3.5272
2014-11-26,5.1956
2014-11-28,-3.5366
2014-12-01,-5.8154
2014-12-02,0.2013
2014-12-03,-4.5546
2014-12-04,-1.3333
2014-12-05,0.3556
2014-12-08,-0.3544
2014-12-09,0.9246
2014-12-10,-2.7484
2014-12-11,1.5217
2014-12-12,-0.7138
2014-12-15,-2.1567
2014-12-16,-0.9552
2014-12-17,-1.1128
2014-12-18,0.3001
2014-12-19,4.9364
2014-12-22,5.8446
2014-12-23,-1.4141
2014-12-24,1.3660999999999999
2014-12-26,0.8086
2014-12-29,0.869
2014-12-30,0.0
2014-12-31,-1.1266
2015-01-02,-1.4745
2015-01-05,1.4285999999999999
2015-01-06,0.8719
2015-01-07,6.7154
2015-01-08,6.3551
2015-01-09,2.0504
2015-01-12,-3.3295
2015-01-13,1.6627
2015-01-14,0.9346
2015-01-15,-3.9352
2015-01-16,4.759
2015-01-20,3.5078
2015-01-21,0.2222
2015-01-22,-1.6075
2015-01-23,-1.4085
2015-01-26,0.8
2015-01-27,1.8707
2015-01-28,-8.1247
2015-01-29,0.6057
2015-01-30,-2.2276
2015-02-02,6.9581
2015-02-03,0.6333
2015-02-04,-1.5446
2015-02-05,0.523
2015-02-06,0.8092
2015-02-09,3.0963
2015-02-10,3.3927
2015-02-11,-2.4744
2015-02-12,0.5516
2015-02-13,1.5359
2015-02-17,7.6715
2015-02-18,-0.5018
2015-02-19,-3.6813000000000002
2015-02-20,2.199
2015-02-23,5.6865
2015-02-24,-0.8725
2015-02-25,2.934
2015-02-26,-0.7601
2015-02-27,4.0211
2015-03-02,-4.6019
2015-03-03,1.1095
2015-03-04,2.624
2015-03-05,-3.5332
2015-03-06,-2.5060000000000002
2015-03-09,-1.7301
2015-03-10,0.1006
2015-03-11,-6.9849
2015-03-12,3.9978
2015-03-13,0.6753
2015-03-16,-2.1672
2015-03-17,-1.7932000000000001
2015-03-18,2.0408
2015-03-19,2.3158
2015-03-20,-0.3086
2015-03-23,-2.2188
2015-03-24,-4.4327
2015-03-25,-5.4666
2015-03-26,-1.1682
2015-03-27,2.5414
2015-03-30,2.5937
2015-03-31,-2.5281000000000002
2015-04-01,-1.2104
2015-04-02,0.7585
2015-04-06,0.5211
2015-04-07,1.7281
2015-04-08,0.9626
2015-04-09,-0.4487
2015-04-10,1.4647999999999999
2015-04-13,3.4425
2015-04-14,-0.3757
2015-04-15,0.1078
2015-04-16,0.1076
2015-04-17,-3.1183
2015-04-20,1.2209
2015-04-21,-0.0548
2015-04-22,0.9874
2015-04-23,-0.4345
2015-04-24,0.3273
2015-04-27,-6.2534
2015-04-28,0.58
2015-04-29,-2.2491
2015-04-30,-5.6047
2015-05-01,3.4375
2015-05-04,-0.6647
2015-05-05,-1.3382
2015-05-06,-4.3773
2015-05-07,-1.5474
2015-05-08,-1.0478
2015-05-11,-1.3898
2015-05-12,-2.6846
2015-05-13,2.9655
2015-05-14,0.0
2015-05-15,-1.6075
2015-05-18,-2.3145
2015-05-19,-2.23
2015-05-20,1.4968
2015-05-21,1.7556
2015-05-22,-0.7591
2015-05-26,-1.4604
2015-05-27,2.6817
2015-05-28,-1.512
2015-05-29,-2.6518
2015-06-01,-0.8602
2015-06-02,0.0
2015-06-03,0.1446
2015-06-04,-0.6498
2015-06-05,-0.7994
2015-06-08,-0.8059
2015-06-09,-2.2895
2015-06-10,1.6629
2015-06-11,0.0
2015-06-12,0.0
2015-06-15,6.0967
2015-06-16,-0.8409
2015-06-17,-1.1307
2015-06-18,2.7877
2015-06-19,3.5465999999999998
2015-06-22,3.2236
2015-06-23,-3.9036999999999997
2015-06-24,-4.6716
2015-06-25,-0.7813
2015-06-26,-3.4359
2015-06-29,-6.8199
2015-06-30,3.58
2015-07-01,-3.4562
2015-07-02,-2.5457
2015-07-06,3.0204
2015-07-07,-0.3962
2015-07-08,-5.8075
2015-07-09,0.7601
2015-07-10,3.0176
2015-07-13,-2.7664999999999997
2015-07-14,6.1925
2015-07-15,-1.4184
2015-07-16,-0.5596
2015-07-17,-1.8489
2015-07-20,-2.5389
2015-07-21,2.7731
2015-07-22,1.8806
2015-07-23,0.5618
2015-07-24,-1.9952
2015-07-27,-3.6645
2015-07-28,1.6061
2015-07-29,-0.5824
2015-07-30,0.8368
2015-07-31,4.0664
2015-08-03,-1.5949
2015-08-04,-0.3241
2015-08-05,-0.1626
2015-08-06,-2.2801
2015-08-07,-0.75
2015-08-10,3.6104000000000003
2015-08-11,-3.0794
2015-08-12,2.3411
2015-08-13,-2.2876
2015-08-14,-0.1672
2015-08-17,1.1724999999999999
2015-08-18,5.8774999999999995
2015-08-19,5.1603
2015-08-20,-3.4944
2015-08-21,1.0786
2015-08-24,-6.3262
2015-08-25,-1.7901
2015-08-26,4.1425
2015-08-27,9.3079
2015-08-28,6.3319
2015-08-31,-0.3422
2015-09-01,-5.5632
2015-09-02,7.5636
2015-09-03,-6.4233
2015-09-04,1.1561
2015-09-08,5.7143
2015-09-09,-9.3919
2015-09-10,1.6406
2015-09-11,2.1277
2015-09-14,-5.3879
2015-09-15,1.7464
2015-09-16,-0.9701
2015-09-17,5.7272
2015-09-18,-3.8489
2015-09-21,0.7413
2015-09-22,0.2208
2015-09-23,-1.395
2015-09-24,0.0745
2015-09-25,-7.5149
2015-09-28,-4.6661
2015-09-29,-8.1857
2015-09-30,1.011
2015-10-01,1.2739
2015-10-02,11.2309
2015-10-05,2.0194
2015-10-06,-1.2668
2015-10-07,0.7217
2015-10-08,2.707
2015-10-09,7.4419
2015-10-12,-1.0823
2015-10-13,-3.8658
2015-10-14,-1.9727000000000001
2015-10-15,8.7461
2015-10-16,-0.9253
2015-10-19,0.0
2015-10-20,0.2155
2015-10-21,-2.724
2015-10-22,-0.5895
2015-10-23,2.6686
2015-10-26,0.1444
2015-10-27,-0.4326
2015-10-28,4.3447
2015-10-29,1.5960999999999999
2015-10-30,2.1175
2015-11-02,7.5585
2015-11-03,1.6169
2015-11-04,4.6512
2015-11-05,0.8187
2015-11-06,1.5081
2015-11-09,-2.5143
2015-11-10,1.0551
2015-11-11,-1.5081
2015-11-12,-1.649
2015-11-13,0.8982
2015-11-16,0.178
2015-11-17,0.2962
2015-11-18,3.4849
2015-11-19,-2.4543
2015-11-20,0.4681
2015-11-23,4.9505
2015-11-24,1.4428
2015-11-25,1.9146999999999998
2015-11-27,-0.8588
2015-11-30,1.6242999999999999
2015-12-01,2.3974
2015-12-02,1.5088
2015-12-03,-9.9436
2015-12-04,5.8054
2015-12-07,-3.7117
2015-12-08,1.0056
2015-12-09,-4.2588
2015-12-10,-2.4840999999999998
2015-12-11,-4.4431
2015-12-14,-4.8357
2015-12-15,0.6515
2015-12-16,5.6311
2015-12-17,0.5515
2015-12-18,-5.1188
2015-12-21,5.2665
2015-12-22,3.1117
2015-12-23,-0.5325
2015-12-24,-3.0339
2015-12-28,0.3067
2015-12-29,2.1407
2015-12-30,-1.1377
2015-12-31,-0.7268
2016-01-04,-0.9152
2016-01-05,2.4015
2016-01-06,-5.8328
2016-01-07,-0.8301
2016-01-08,-5.924
2016-01-11,-8.6242
2016-01-12,4.4944
2016-01-13,-3.9427
2016-01-14,2.4627
2016-01-15,5.7538
2016-01-19,-2.3416
2016-01-20,11.0719
2016-01-21,1.0794
2016-01-22,1.696
2016-01-25,-1.05
2016-01-26,0.8739
2016-01-27,-0.495
2016-01-28,1.4303
2016-01-29,0.6744
2016-02-01,-2.497
2016-02-02,0.4372
2016-02-03,4.3532
2016-02-04,3.9333
2016-02-05,-0.0573
2016-02-08,-2.4096
2016-02-09,-4.0564
2016-02-10,-3.3701
2016-02-11,1.078
2016-02-12,-6.7754
2016-02-16,2.8937
2016-02-17,5.2976
2016-02-18,-3.7267
2016-02-19,0.9677
2016-02-22,-5.4313
2016-02-23,-3.1081
2016-02-24,7.0432
2016-02-25,5.2117
2016-02-26,-0.0619
2016-02-29,-2.6022
2016-03-01,1.6539000000000001
2016-03-02,8.6984
2016-03-03,2.015
2016-03-04,0.8465
2016-03-07,1.5669
2016-03-08,-5.3994
2016-03-09,2.4461
2016-03-10,-2.672
2016-03-11,3.3879
2016-03-14,-0.0565
2016-03-15,-4.1266
2016-03-16,5.0708
2016-03-17,-0.3928
2016-03-18,1.0141
2016-03-21,2.8444000000000003
2016-03-22,0.2169
2016-03-23,-6.1147
2016-03-24,-2.0173
2016-03-28,1.8235000000000001
2016-03-29,4.6216
2016-03-30,1.7118
2016-03-31,2.063
2016-04-01,4.734
2016-04-04,3.7583
2016-04-05,-0.5874
2016-04-06,2.5603
2016-04-07,0.3361
2016-04-08,0.3828
2016-04-11,4.4805
2016-04-12,-2.6688
2016-04-13,3.3044000000000002
2016-04-14,1.4064999999999999
2016-04-15,0.4027
2016-04-18,3.3422
2016-04-19,-1.5093
2016-04-20,2.3643
2016-04-21,2.9939999999999998
2016-04-22,0.4983
2016-04-25,-0.3306
2016-04-26,-1.3267
2016-04-27,-0.9664
2016-04-28,-10.2249
2016-04-29,-1.9376
2016-05-02,2.1687
2016-05-03,-7.0755
2016-05-04,-1.9289
2016-05-05,-5.2277000000000005
2016-05-06,-1.9661
2016-05-09,3.7883
2016-05-10,1.2346
2016-05-11,-4.0297
2016-05-12,-3.5911999999999997
2016-05-13,0.6304
2016-05-16,3.303
2016-05-17,-1.6538
2016-05-18,6.4742
2016-05-19,2.1321
2016-05-20,5.9277999999999995
2016-05-23,1.3625
2016-05-24,3.0725
2016-05-25,3.2604
2016-05-26,0.5864
2016-05-27,2.0179
2016-05-31,1.0989
2016-06-01,-0.1739
2016-06-02,3.0923
2016-06-03,-1.6054
2016-06-06,2.3186
2016-06-07,-2.2661
2016-06-08,1.0734
2016-06-09,-0.7647
2016-06-10,-2.911
2016-06-13,-1.455
2016-06-14,0.0895
2016-06-15,1.9222000000000001
2016-06-16,-1.2719
2016-06-17,-3.0653
2016-06-20,4.8579
2016-06-21,1.1801
2016-06-22,-1.1231
2016-06-23,0.7427
2016-06-24,-2.0815
2016-06-27,-3.8529999999999998
2016-06-28,5.251
2016-06-29,0.1313
2016-06-30,-0.8304
2016-07-01,1.2781
2016-07-05,-0.9138
2016-07-06,0.7905
2016-07-07,0.2179
2016-07-08,2.0
2016-07-11,0.8525
2016-07-12,1.0989
2016-07-13,-2.4666
2016-07-14,-0.1286
2016-07-15,1.073
2016-07-18,-0.9766
2016-07-19,-4.5455
2016-07-20,1.8418999999999999
2016-07-21,-1.8086
2016-07-22,2.965
2016-07-25,-1.4398
2016-07-26,1.1067
2016-07-27,5.4729
2016-07-28,1.1623
2016-07-29,4.6779
2016-08-01,3.4888
2016-08-02,3.2576
2016-08-03,-9.6845
2016-08-04,-1.9496
2016-08-05,5.1367
2016-08-08,0.2364
2016-08-09,2.7909
2016-08-10,-2.7151
2016-08-11,2.044
2016-08-12,3.8521
2016-08-15,3.6721
2016-08-16,-1.5742
2016-08-17,1.7448000000000001
2016-08-18,1.8221
2016-08-19,-2.1404
2016-08-22,-3.0118
2016-08-23,3.4381
2016-08-24,-1.2509000000000001
2016-08-25,1.9544000000000001
2016-08-26,0.0355
2016-08-29,2.2711
2016-08-30,-1.5614
2016-08-31,-0.0352
2016-09-01,1.763
2016-09-02,-0.0347
2016-09-06,2.8423
2016-09-07,-1.0785
2016-09-08,6.167
2016-09-09,-2.5995
2016-09-12,2.4712
2016-09-13,-3.1833
2016-09-14,5.2474
2016-09-15,1.6724999999999999
2016-09-16,2.4209
2016-09-19,2.0303
2016-09-20,4.0095
2016-09-21,1.4849
2016-09-22,2.9263
2016-09-23,-2.1597
2016-09-26,-0.0279
2016-09-27,3.3259
2016-09-28,-0.1623
2016-09-29,-4.6871
2016-09-30,3.0131
2016-10-03,1.7936
2016-10-04,-1.5993
2016-10-05,2.9752
2016-10-06,-2.7555
2016-10-07,1.0454
2016-10-10,5.0368
2016-10-11,-2.9549
2016-10-12,-15.8387
2016-10-13,1.1108
2016-10-14,-8.8826
2016-10-17,2.5145999999999997
2016-10-18,2.6882
2016-10-19,4.7448
2016-10-20,2.468
2016-10-21,2.2561
2016-10-24,-2.1467
2016-10-25,0.5789
2016-10-26,-0.0909
2016-10-27,-19.4967
2016-10-28,-4.2561
2016-10-31,-1.1408
2016-11-01,0.9948
2016-11-02,-1.1032
2016-11-03,-2.1116
2016-11-04,1.5466
2016-11-07,3.487
2016-11-08,1.2781
2016-11-09,16.1377
2016-11-10,2.8975999999999997
2016-11-11,9.152
2016-11-14,4.2803
2016-11-15,0.4498
2016-11-16,-6.0174
2016-11-17,-2.0548
2016-11-18,-2.8276
2016-11-21,-4.4743
2016-11-22,-5.3063
2016-11-23,1.2452
2016-11-25,1.4349
2016-11-28,-4.2775
2016-11-29,-2.8853
2016-11-30,0.8696
2016-12-01,-1.5086
2016-12-02,4.3764
2016-12-05,1.4675
2016-12-06,5.062
2016-12-07,-4.5231
2016-12-08,4.2225
2016-12-09,1.581
2016-12-12,0.9403
2016-12-13,1.8632
2016-12-14,-2.3967
2016-12-15,1.6155
2016-12-16,1.2401
2016-12-19,-1.9158
2016-12-20,1.0247
2016-12-21,-0.5071
2016-12-22,-1.7522
2016-12-23,5.0908
2016-12-27,-0.1851
2016-12-28,-2.2875
2016-12-29,0.0
2016-12-30,0.8542
2017-01-03,1.9447999999999999
2017-01-04,2.6462
2017-01-05,-1.5887
2017-01-06,0.3655
2017-01-09,1.4567999999999999
2017-01-10,2.8418
2017-01-11,-3.9267
2017-01-12,0.0303
2017-01-13,-0.1816
2017-01-17,-4.0327
2017-01-18,1.0427
2017-01-19,-2.4703
2017-01-20,-0.5771
2017-01-23,-3.2248
2017-01-24,-3.3322
2017-01-25,1.4822
2017-01-26,-1.8342
2017-01-27,0.5536
2017-01-30,-2.6841
2017-01-31,5.9406
2017-02-01,-0.1669
2017-02-02,1.3039
2017-02-03,3.3993
2017-02-06,-0.2873
2017-02-07,-1.9526
2017-02-08,-0.0979
2017-02-09,4.1176
2017-02-10,0.5022
2017-02-13,0.8432
2017-02-14,-0.0929
2017-02-15,2.2009
2017-02-16,-1.7288000000000001
2017-02-17,4.2593
2017-02-21,-6.6015
2017-02-22,-2.3455
2017-02-23,-1.8824999999999998
2017-02-24,0.3308
2017-02-27,5.4731
2017-02-28,-4.2826
2017-03-01,5.0947
2017-03-02,-2.2685
2017-03-03,2.1304
2017-03-06,-2.4595000000000002
2017-03-07,-2.7769
2017-03-08,1.0177
2017-03-09,0.26
2017-03-10,1.3938
2017-03-13,-0.7033
2017-03-14,-2.801
2017-03-15,4.3061
2017-03-16,0.5081
2017-03-17,3.6019
2017-03-20,2.8667
2017-03-21,-5.5440000000000005
2017-03-22,2.8249
2017-03-23,1.8010000000000002
2017-03-24,1.2294
2017-03-27,4.7097
2017-03-28,1.7822
2017-03-29,3.0017
2017-03-30,-1.9428
2017-03-31,1.3209
2017-04-03,-3.0418
2017-04-04,0.5042
2017-04-05,-1.1706
2017-04-06,0.0564
2017-04-07,2.3393
2017-04-10,1.5974
2017-04-11,2.277
2017-04-12,-1.0072
2017-04-13,1.3119
2017-04-17,-0.5021
2017-04-18,-0.3453
2017-04-19,2.8785
2017-04-20,1.4508
2017-04-21,-0.9448
2017-04-24,1.0828
2017-04-25,1.8363
2017-04-26,2.0536
2017-04-27,-0.2454
2017-04-28,-0.7872
2017-05-01,1.8101
2017-05-02,-0.1948
2017-05-03,-2.8306
2017-05-04,-0.7032
2017-05-05,0.6323
2017-05-08,0.6786
2017-05-09,1.4727999999999999
2017-05-10,0.0738
2017-05-11,-1.7945
2017-05-12,-4.3304
2017-05-15,-1.3344
2017-05-16,-0.4773
2017-05-17,-3.1708
2017-05-18,0.1101
2017-05-19,1.2368999999999999
2017-05-22,-2.7423
2017-05-23,1.9821
2017-05-24,0.9855
2017-05-25,1.2469999999999999
2017-05-26,0.3213
2017-05-30,-4.3501
2017-05-31,1.8415
2017-06-01,3.6164
2017-06-02,0.0
2017-06-05,-4.257
2017-06-06,3.7835
2017-06-07,2.0224
2017-06-08,0.939
2017-06-09,-0.2067
2017-06-12,-0.0259
2017-06-13,1.8648
2017-06-14,-4.8055
2017-06-15,-2.8579
2017-06-16,1.7046999999999999
2017-06-19,4.8121
2017-06-20,0.4127
2017-06-21,4.598
2017-06-22,4.5187
2017-06-23,-0.4229
2017-06-26,-1.8641
2017-06-27,-4.1116
2017-06-28,2.3571
2017-06-29,-2.6212999999999997
2017-06-30,0.2264
2017-07-03,3.4137
2017-07-05,0.5583
2017-07-06,-0.4586
2017-07-07,3.2008
2017-07-10,-3.8769
2017-07-11,-0.7822
2017-07-12,-0.6406
2017-07-13,-3.4218
2017-07-14,-4.724
2017-07-17,1.3204
2017-07-18,-2.6596
2017-07-19,0.4645
2017-07-20,2.7468
2017-07-21,-3.7321
2017-07-24,-0.8249
2017-07-25,-1.4694
2017-07-26,-1.1818
2017-07-27,-4.6697
2017-07-28,-2.0012
2017-07-31,-2.0725
2017-08-01,-0.6225
2017-08-02,0.3758
2017-08-03,-6.3339
2017-08-04,-0.533
2017-08-07,0.0
2017-08-08,-0.2344
2017-08-09,-19.8389
2017-08-10,0.3141
2017-08-11,0.6053
2017-08-14,14.0249
2017-08-15,-2.802
2017-08-16,1.1981
2017-08-17,2.3307
2017-08-18,-0.94
2017-08-21,-3.2847
2017-08-22,3.5849
2017-08-23,1.2022
2017-08-24,3.0598
2017-08-25,0.0699
2017-08-28,3.6997999999999998
2017-08-29,6.1259
2017-08-30,0.0634
2017-08-31,3.5499
2017-09-01,-8.2645
2017-09-05,0.8675
2017-09-06,1.5547
2017-09-07,0.9121
2017-09-08,1.4526
2017-09-11,2.6408
2017-09-12,0.062
2017-09-13,1.2082
2017-09-14,-2.4793
2017-09-15,-0.2825
2017-09-18,0.3148
2017-09-19,2.2278000000000002
2017-09-20,1.504
2017-09-21,1.3003
2017-09-22,-0.0299
2017-09-25,0.9555
2017-09-26,-2.5140000000000002
2017-09-27,6.068
2017-09-28,-0.8009
2017-09-29,-1.2687
2017-10-02,3.2126
2017-10-03,-2.858
2017-10-04,2.0973
2017-10-05,0.7703
2017-10-06,0.9626
2017-10-09,-3.3651
2017-10-10,-5.1074
2017-10-11,3.7615
2017-10-12,-1.1494
2017-10-13,-1.3417
2017-10-16,-0.9368
2017-10-17,2.0134
2017-10-18,-0.3589
2017-10-19,-2.0708
2017-10-20,-1.0113
2017-10-23,-0.5882
2017-10-24,-2.834
2017-10-25,-0.2564
2017-10-26,-7.1337
2017-10-27,1.6955
2017-10-30,-2.1096
2017-10-31,0.3128
2017-11-01,-0.2079
2017-11-02,-0.1042
2017-11-03,1.6336
2017-11-06,-0.9576
2017-11-07,-2.6588000000000003
2017-11-08,-1.7027
2017-11-09,0.3609
2017-11-10,3.452
2017-11-13,-1.7032
2017-11-14,-3.2532
2017-11-15,-0.8772
2017-11-16,6.4897
2017-11-17,3.4972
2017-11-20,-4.3827
2017-11-21,-0.14
2017-11-22,-1.0512
2017-11-24,0.7436
2017-11-27,-0.7733
2017-11-28,3.2589
2017-11-29,-1.5779999999999998
2017-11-30,-0.8365
2017-12-01,-0.3515
2017-12-04,-5.291
2017-12-05,-0.1862
2017-12-06,-3.6567
2017-12-07,0.2324
2017-12-08,3.0912
2017-12-11,1.012
2017-12-12,-1.0019
2017-12-13,4.0105
2017-12-14,-1.5495
2017-12-15,3.4773
2017-12-18,1.521
2017-12-19,-2.9965
2017-12-20,-1.5086
2017-12-21,1.0212
2017-12-22,-0.1805
2017-12-26,0.434
2017-12-27,-2.2326
2017-12-28,4.7145
2017-12-29,-1.8994
2018-01-02,0.6454
2018-01-03,-0.4631
2018-01-04,-2.1832
2018-01-05,-0.9513
2018-01-08,-0.4802
2018-01-09,1.4104999999999999
2018-01-10,-1.9766
2018-01-11,0.7095
2018-01-12,0.0371
2018-01-16,-1.9274
2018-01-17,4.4974
2018-01-18,1.302
2018-01-19,1.1067
2018-01-22,4.661
2018-01-23,0.2362
2018-01-24,-3.0629
2018-01-25,0.4861
2018-01-26,0.1382
2018-01-29,-2.1394
2018-01-30,-4.8307
2018-01-31,-2.0378
2018-02-01,-2.3828
2018-02-02,-4.3781
2018-02-05,-5.3079
2018-02-06,4.5785
2018-02-07,14.6072
2018-02-08,-2.3563
2018-02-09,2.1938
2018-02-12,1.7530999999999999
2018-02-13,-1.0549
2018-02-14,4.4065
2018-02-15,0.7828
2018-02-16,-1.182
2018-02-20,-0.581
2018-02-21,-3.0251
2018-02-22,-4.1475
2018-02-23,3.3654
2018-02-26,2.9337999999999997
2018-02-27,-2.5026
2018-02-28,-6.025
2018-03-01,0.8156
2018-03-02,9.0499
2018-03-05,-2.8986
2018-03-06,0.3554
2018-03-07,1.0623
2018-03-08,0.0
2018-03-09,0.2453
2018-03-12,2.936
2018-03-13,-4.4822
2018-03-14,-1.2798
2018-03-15,-3.1329
2018-03-16,-2.8625
2018-03-19,1.7987
2018-03-20,-0.4887
2018-03-21,0.6422
2018-03-22,3.7913
2018-03-23,-5.642
2018-03-26,2.0698
2018-03-27,-2.7788
2018-03-28,-9.3472
2018-03-29,3.3234
2018-04-02,-3.2165
2018-04-03,2.5138
2018-04-04,1.9534
2018-04-05,-1.223
2018-04-06,-4.1271
2018-04-09,-4.3048
2018-04-10,2.2942
2018-04-11,0.4398
2018-04-12,0.0876
2018-04-13,-1.3123
2018-04-16,0.9752
2018-04-17,6.2335
2018-04-18,-5.5785
2018-04-19,-2.9322
2018-04-20,-0.541
2018-04-23,2.2212
2018-04-24,3.4146
2018-04-25,0.1286
2018-04-26,2.6124
2018-04-27,0.9182
2018-04-30,-0.4549
2018-05-01,1.4956
2018-05-02,1.7601
2018-05-03,-4.8673
2018-05-04,-0.8879
2018-05-07,0.5973
2018-05-08,3.3503
2018-05-09,2.0107
2018-05-10,0.7241
2018-05-11,0.9585
2018-05-14,0.9494
2018-05-15,-3.3307
2018-05-16,-1.2971
2018-05-17,0.5339
2018-05-18,-0.6944
2018-05-21,-5.3476
2018-05-22,-0.0869
2018-05-23,0.1305
2018-05-24,0.5213
2018-05-25,2.4201
2018-05-29,0.8439
2018-05-30,4.1004
2018-05-31,-2.1704
2018-06-01,0.5341
2018-06-04,-1.3486
2018-06-05,-0.9942
2018-06-06,0.1674
2018-06-07,-0.4177
2018-06-08,-1.7617
2018-06-11,1.5798
2018-06-12,0.9248
2018-06-13,-0.7497
2018-06-14,1.9303
2018-06-15,-2.2643
2018-06-18,0.8003
2018-06-19,0.9611
2018-06-20,2.2351
2018-06-21,-2.4696
2018-06-22,-0.6642
2018-06-25,-3.9281
2018-06-26,3.0883
2018-06-27,-2.6582
2018-06-28,-0.7369
2018-06-29,-0.9607
2018-07-02,0.6614
2018-07-03,3.7232
2018-07-05,4.1385
2018-07-06,6.9343
2018-07-09,0.7205
2018-07-10,2.1837
2018-07-11,-4.2004
2018-07-12,1.9231
2018-07-13,-0.9057
2018-07-16,-1.8279
2018-07-17,0.1939
2018-07-18,-1.355
2018-07-19,3.179
2018-07-20,-1.4835
2018-07-23,-1.5444
2018-07-24,-1.8039
2018-07-25,-4.4329
2018-07-26,-1.0447
2018-07-27,-2.1537
2018-07-30,0.6474
2018-07-31,2.7015000000000002
2018-08-01,7.0564
2018-08-02,9.5944
2018-08-03,1.4235
2018-08-06,1.0526
2018-08-07,-3.8889
2018-08-08,0.0361
2018-08-09,0.5417
2018-08-10,0.6466
2018-08-13,0.5353
2018-08-14,-2.4139
2018-08-15,-2.3645
2018-08-16,3.0179
2018-08-17,-1.7722
2018-08-20,-0.7732
2018-08-21,2.5603
2018-08-22,0.7598
2018-08-23,-0.9336
2018-08-24,0.4349
2018-08-27,0.7218
2018-08-28,2.723
2018-08-29,-0.6627
2018-08-30,1.264
2018-08-31,0.4508
2018-09-04,1.4498
2018-09-05,-0.9187
2018-09-06,-1.3393
2018-09-07,0.4525
2018-09-10,-1.3514
2018-09-11,-0.3512
2018-09-12,0.4582
2018-09-13,-2.4211
2018-09-14,-1.2945
2018-09-17,-1.8944
2018-09-18,0.2971
2018-09-19,1.8141
2018-09-20,2.3636
2018-09-21,3.1616
2018-09-24,-0.1033
2018-09-25,5.343
2018-09-26,-1.2107
2018-09-27,3.2461
2018-09-28,4.8123000000000005
2018-10-01,1.7447
2018-10-02,2.858
2018-10-03,2.5739
2018-10-04,-3.051
2018-10-05,1.0
2018-10-08,-5.1543
2018-10-09,-4.2063
2018-10-10,-2.7244
