ticker,BELFA US Equity
2000-05-25,-2.7027
2000-05-26,-2.0833
2000-05-30,4.9645
2000-05-31,-3.3784
2000-06-01,-1.7483
2000-06-02,7.4733
2000-06-05,7.2848
2000-06-06,0.6173
2000-06-07,0.6135
2000-06-08,-0.9146
2000-06-09,0.9231
2000-06-12,9.7561
2000-06-13,5.5556
2000-06-14,8.9474
2000-06-15,-7.7295
2000-06-16,2.6178
2000-06-19,-1.2755
2000-06-20,1.8088
2000-06-21,1.5228000000000002
2000-06-22,4.0
2000-06-23,-0.4808
2000-06-26,0.7246
2000-06-27,0.7194
2000-06-28,0.4762
2000-06-29,10.4265
2000-06-30,-7.2961
2000-07-03,0.0
2000-07-05,-1.6204
2000-07-06,0.0
2000-07-07,-0.4706
2000-07-10,-1.6548
2000-07-11,3.8462
2000-07-12,-3.4722
2000-07-13,4.0767
2000-07-14,-2.0737
2000-07-17,-0.7059
2000-07-18,3.3175
2000-07-19,-0.9174
2000-07-20,-0.463
2000-07-21,0.9302
2000-07-24,-3.6866
2000-07-25,2.8708
2000-07-26,6.0465
2000-07-27,0.4386
2000-07-28,0.0
2000-07-31,5.6769
2000-08-01,-1.0331
2000-08-02,-2.2965
2000-08-03,-0.4274
2000-08-04,0.4292
2000-08-07,-2.1368
2000-08-08,2.6201
2000-08-09,0.4255
2000-08-10,-1.6949
2000-08-11,0.0
2000-08-14,-0.2155
2000-08-15,0.7559
2000-08-16,0.5359
2000-08-17,-2.3454
2000-08-18,-0.8734
2000-08-21,0.0
2000-08-22,3.5242
2000-08-23,-1.0638
2000-08-24,3.2258
2000-08-25,7.5
2000-08-28,0.7752
2000-08-29,10.0
2000-08-30,-0.3497
2000-08-31,-2.4561
2000-09-01,0.7194
2000-09-05,0.0
2000-09-06,1.7856999999999998
2000-09-07,4.5614
2000-09-08,0.6711
2000-09-11,0.3333
2000-09-12,1.3289
2000-09-13,-0.9836
2000-09-14,1.6556
2000-09-15,-1.3029
2000-09-18,-11.8812
2000-09-19,2.9962999999999997
2000-09-20,-1.0909
2000-09-21,-0.3676
2000-09-22,9.2251
2000-09-25,8.4459
2000-09-26,-5.9190000000000005
2000-09-27,4.6358
2000-09-28,0.6329
2000-09-29,12.2642
2000-10-02,-6.8627
2000-10-03,1.9548999999999999
2000-10-04,-1.7699
2000-10-05,-8.7087
2000-10-06,-4.6053
2000-10-09,-0.3448
2000-10-10,-1.0381
2000-10-11,-5.9441
2000-10-12,-3.9032999999999998
2000-10-13,-2.3211
2000-10-16,1.3860999999999999
2000-10-17,-0.9766
2000-10-18,-4.142
2000-10-19,4.1152
2000-10-20,9.0909
2000-10-23,3.2609
2000-10-24,8.5965
2000-10-25,5.3312
2000-10-26,-6.7485
2000-10-27,1.3158
2000-10-30,3.2468
2000-10-31,7.3899
2000-11-01,-0.8785
2000-11-02,5.1699
2000-11-03,-3.9326
2000-11-06,5.4094
2000-11-07,-0.2774
2000-11-08,-3.1989
2000-11-09,-5.8908000000000005
2000-11-10,-10.229
2000-11-13,-4.7619
2000-11-14,8.75
2000-11-15,-1.8062
2000-11-16,-6.3545
2000-11-17,0.1786
2000-11-20,3.3868
2000-11-21,-2.7586
2000-11-22,0.7092
2000-11-24,6.6901
2000-11-27,0.165
2000-11-28,-6.5898
2000-11-29,-0.5291
2000-11-30,-5.1418
2000-12-01,-3.9252000000000002
2000-12-04,12.8405
2000-12-05,6.0345
2000-12-06,-2.1138
2000-12-07,0.3322
2000-12-08,7.947
2000-12-11,3.9877000000000002
2000-12-12,-6.7847
2000-12-13,-7.5949
2000-12-14,0.0
2000-12-15,2.7397
2000-12-18,3.3333
2000-12-19,-4.5161
2000-12-20,-7.4324
2000-12-21,-4.927
2000-12-22,2.1113
2000-12-26,0.9398
2000-12-27,-0.1862
2000-12-28,3.7313
2000-12-29,-3.5971
2001-01-02,-5.2239
2001-01-03,5.7087
2001-01-04,5.7728
2001-01-05,-1.4085
2001-01-08,-8.75
2001-01-09,-0.9785
2001-01-10,2.7668
2001-01-11,8.6538
2001-01-12,-6.1947
2001-01-16,-1.1320999999999999
2001-01-17,5.5344
2001-01-18,7.0524000000000004
2001-01-19,-2.7027
2001-01-22,-3.4722
2001-01-23,5.7554
2001-01-24,1.0204
2001-01-25,-0.6734
2001-01-26,-2.8814
2001-01-29,3.3159
2001-01-30,4.3919
2001-01-31,-1.9417
2001-02-01,0.33
2001-02-02,-1.3158
2001-02-05,4.3333
2001-02-06,-0.7987
2001-02-07,-3.7037
2001-02-08,-3.6789
2001-02-09,0.0
2001-02-12,2.7778
2001-02-13,-0.6757
2001-02-14,0.3401
2001-02-15,3.0508
2001-02-16,-5.5921
2001-02-20,-10.8014
2001-02-21,1.1719
2001-02-22,-0.9653
2001-02-23,-1.3645
2001-02-26,-0.9881
2001-02-27,2.9939999999999998
2001-02-28,-2.7132
2001-03-01,-3.7849
2001-03-02,-2.0704
2001-03-05,1.4799
2001-03-06,-0.8333
2001-03-07,-1.2605
2001-03-08,-3.1915
2001-03-09,-2.4176
2001-03-12,-9.009
2001-03-13,0.0
2001-03-14,-0.495
2001-03-15,-2.3632
2001-03-16,-7.2611
2001-03-19,-8.2418
2001-03-20,-1.7964
2001-03-21,1.8293
2001-03-22,0.8982
2001-03-23,8.6053
2001-03-26,3.8251
2001-03-27,7.1053
2001-03-28,-2.7027
2001-03-29,-6.3131
2001-03-30,0.0
2001-04-02,3.7736
2001-04-03,-9.8701
2001-04-04,-4.0346
2001-04-05,0.9009
2001-04-06,-2.6786
2001-04-09,2.7523
2001-04-10,3.8571
2001-04-11,4.5392
2001-04-12,-4.1667
2001-04-16,-2.4714
2001-04-17,1.8300999999999998
2001-04-18,5.9908
2001-04-19,4.3478
2001-04-20,2.9167
2001-04-23,-7.0445
2001-04-24,-8.5366
2001-04-25,5.4762
2001-04-26,6.0948
2001-04-27,2.1277
2001-04-30,4.5833
2001-05-01,3.5857
2001-05-02,3.0769
2001-05-03,0.7463
2001-05-04,0.1852
2001-05-07,3.4381
2001-05-08,3.8242000000000003
2001-05-09,-0.1721
2001-05-10,0.0
2001-05-11,-2.7586
2001-05-14,-2.7305
2001-05-15,4.7758
2001-05-16,0.9743
2001-05-17,-0.8959
2001-05-18,0.904
2001-05-21,5.0999
2001-05-22,0.0
2001-05-23,5.3115
2001-05-24,-2.2416
2001-05-25,-4.6178
2001-05-29,-0.5008
2001-05-30,-5.2013
2001-05-31,3.7168
2001-06-01,-1.1945000000000001
2001-06-04,0.6908
2001-06-05,-4.2196
2001-06-06,2.6862
2001-06-07,-1.2905
2001-06-08,2.8269
2001-06-11,-4.6392
2001-06-12,1.2252
2001-06-13,-0.3204
2001-06-14,-2.3214
2001-06-15,-1.0238
2001-06-18,1.5885
2001-06-19,-1.1636
2001-06-20,-1.9132
2001-06-21,1.3503
2001-06-22,0.4441
2001-06-25,1.6949
2001-06-26,-0.3623
2001-06-27,2.1818
2001-06-28,0.605
2001-06-29,6.1196
2001-07-02,-1.5
2001-07-03,-1.3197999999999999
2001-07-05,-10.8368
2001-07-06,1.9231
2001-07-09,6.7547
2001-07-10,-2.439
2001-07-11,2.3551
2001-07-12,0.0354
2001-07-13,-0.92
2001-07-16,1.7856999999999998
2001-07-17,-1.1579
2001-07-18,-2.3429
2001-07-19,1.7812000000000001
2001-07-20,-1.7856999999999998
2001-07-23,-1.8182
2001-07-24,-1.1481
2001-07-25,-0.3747
2001-07-26,-8.2738
2001-07-27,-2.05
2001-07-30,-1.6324999999999998
2001-07-31,1.0638
2001-08-01,1.3895
2001-08-02,0.2492
2001-08-03,1.4085
2001-08-06,-1.5523
2001-08-07,1.4108
2001-08-08,-0.5585
2001-08-09,-4.0879
2001-08-10,3.8181000000000003
2001-08-13,2.686
2001-08-14,-1.4085
2001-08-15,-0.898
2001-08-16,2.4712
2001-08-17,-0.8441
2001-08-20,-4.7021
2001-08-21,0.8082
2001-08-22,-2.9114
2001-08-23,-4.1721
2001-08-24,4.4898
2001-08-27,0.2604
2001-08-28,0.8658
2001-08-29,0.8584
2001-08-30,2.1277
2001-08-31,0.0
2001-09-04,-6.0833
2001-09-05,-0.1775
2001-09-06,1.1111
2001-09-07,-1.0989
2001-09-10,0.0
2001-09-17,2.2089
2001-09-18,-11.945
2001-09-19,-8.8889
2001-09-20,9.4851
2001-09-21,-6.9307
2001-09-24,-1.5957
2001-09-25,-2.1622
2001-09-27,2.2099
2001-09-28,-2.0541
2001-10-01,0.9382
2001-10-02,1.4215
2001-10-03,-2.6954000000000002
2001-10-04,16.3435
2001-10-05,0.2381
2001-10-08,-5.2257
2001-10-09,-3.7594
2001-10-10,2.6042
2001-10-11,0.4569
2001-10-12,-2.9813
2001-10-17,5.2083
2001-10-18,-0.9901
2001-10-22,-2.0
2001-10-23,2.551
2001-10-24,0.0
2001-10-25,0.0
2001-10-26,-1.99
2001-10-29,-2.0305
2001-10-30,-0.2591
2001-10-31,1.2987
2001-11-01,0.0513
2001-11-02,-0.0513
2001-11-05,0.0
2001-11-06,0.1026
2001-11-07,1.332
2001-11-08,0.0506
2001-11-09,-1.1622
2001-11-12,2.3006
2001-11-13,3.948
2001-11-14,-0.1923
2001-11-15,0.6744
2001-11-19,2.1053
2001-11-20,2.015
2001-11-21,-1.9293
2001-11-23,-1.6393
2001-11-26,-0.9524
2001-11-27,-1.2019
2001-11-28,-0.7299
2001-11-29,1.4706000000000001
2001-11-30,-0.7246
2001-12-03,-0.2433
2001-12-04,-2.3415
2001-12-05,2.1479
2001-12-06,1.2225
2001-12-07,3.2367
2001-12-10,-1.9654
2001-12-11,2.3866
2001-12-12,-2.0979
2001-12-13,1.1905000000000001
2001-12-14,-0.8941
2001-12-17,2.0893
2001-12-18,4.3721
2001-12-19,-3.2531
2001-12-20,-0.0415
2001-12-21,8.0595
2001-12-24,-1.0661
2001-12-26,3.4483
2001-12-27,-1.6667
2001-12-28,0.2119
2001-12-31,1.2685
2002-01-02,-0.6263
2002-01-03,-3.9102
2002-01-04,0.0465
2002-01-07,3.1469
2002-01-08,2.3305
2002-01-09,-1.8634
2002-01-10,0.0422
2002-01-11,-1.0544
2002-01-14,-0.6394
2002-01-15,-1.9734
2002-01-16,-1.5055
2002-01-18,2.0172
2002-01-22,-5.0087
2002-01-23,0.1834
2002-01-24,-0.2288
2002-01-25,-0.2294
2002-01-28,3.4483
2002-01-29,2.4444
2002-01-30,0.2169
2002-01-31,4.8918
2002-02-01,7.5113
2002-02-04,-4.0307
2002-02-05,0.0
2002-02-07,-5.6
2002-02-08,-12.5
2002-02-11,1.6949
2002-02-12,-0.4286
2002-02-13,0.6695
2002-02-14,-0.6651
2002-02-15,-0.2391
2002-02-19,-3.6433
2002-02-20,-2.9851
2002-02-21,1.7949000000000002
2002-02-22,1.0076
2002-02-25,4.7382
2002-02-26,-1.1905000000000001
2002-02-27,-2.8916
2002-02-28,-1.2407
2002-03-01,0.7538
2002-03-04,0.7481
2002-03-05,5.198
2002-03-06,-1.1764999999999999
2002-03-08,11.9048
2002-03-11,-2.1277
2002-03-12,0.0
2002-03-13,-1.5652
2002-03-14,-0.6184
2002-03-15,0.0
2002-03-18,-1.7778
2002-03-19,-0.6787
2002-03-21,1.139
2002-03-22,1.3063
2002-03-25,0.7114
2002-03-27,3.7528
2002-03-28,0.4255
2002-04-01,-0.4237
2002-04-02,-0.2128
2002-04-08,-1.919
2002-04-09,0.8739
2002-04-10,6.0299
2002-04-11,-5.6911000000000005
2002-04-12,3.4483
2002-04-15,-1.6625
2002-04-16,0.2076
2002-04-17,0.4228
2002-04-18,0.0
2002-04-19,-1.4737
2002-04-22,-4.2735
2002-04-23,3.0357
2002-04-24,-3.5529
2002-04-25,-0.2695
2002-04-26,-0.9009
2002-04-29,0.0
2002-04-30,7.0455
2002-05-01,-4.6709
2002-05-02,0.0445
2002-05-03,2.6269
2002-05-06,-0.6074
2002-05-07,-1.7896
2002-05-08,2.2222
2002-05-09,0.6522
2002-05-10,-2.8078
2002-05-13,2.0
2002-05-14,3.4423
2002-05-15,-1.9798
2002-05-16,0.043
2002-05-17,5.6701
2002-05-20,-2.2358000000000002
2002-05-21,-0.6237
2002-05-22,0.0418
2002-05-23,3.8478
2002-05-24,-1.329
2002-05-28,0.2163
2002-05-29,0.3225
2002-05-30,0.8031
2002-05-31,0.0403
2002-06-03,-1.1272
2002-06-04,-0.855
2002-06-05,-0.2053
2002-06-06,-0.284
2002-06-07,-1.4485999999999999
2002-06-10,0.5025
2002-06-11,-1.0417
2002-06-12,0.8
2002-06-13,-1.3367
2002-06-14,-2.4132
2002-06-17,4.1215
2002-06-18,-1.6208
2002-06-19,-4.0701
2002-06-20,1.5453000000000001
2002-06-21,-4.3478
2002-06-24,0.5
2002-06-25,3.166
2002-06-26,0.833
2002-06-27,0.8696
2002-06-28,-1.7241
2002-07-01,3.0702
2002-07-02,-2.1277
2002-07-03,-0.4348
2002-07-05,-0.8734
2002-07-08,2.1586
2002-07-09,-2.7598000000000003
2002-07-10,-1.5521
2002-07-11,-3.1532
2002-07-12,-2.7907
2002-07-15,0.2392
2002-07-16,-3.8663
2002-07-17,-0.6951
2002-07-18,-2.5
2002-07-19,2.5128
2002-07-22,-6.2031
2002-07-23,-9.3333
2002-07-24,-5.8824
2002-07-25,0.0
2002-07-26,14.0625
2002-07-29,6.3014
2002-07-30,2.0619
2002-07-31,2.2727
2002-08-01,-4.9877
2002-08-02,-7.1726
2002-08-05,-5.8791
2002-08-06,5.5324
2002-08-07,2.4803
2002-08-08,2.3102
2002-08-09,0.2634
2002-08-12,-2.9439
2002-08-13,0.0
2002-08-14,0.5525
2002-08-15,0.3297
2002-08-16,4.0526
2002-08-19,7.7895
2002-08-20,0.3418
2002-08-21,0.2433
2002-08-22,-0.4854
2002-08-23,3.6585
2002-08-26,0.9882
2002-08-27,2.4697
2002-08-28,-2.7285
2002-08-29,-1.496
2002-08-30,-0.7119
2002-09-03,-11.0899
2002-09-04,0.8065
2002-09-05,-0.5333
2002-09-06,2.1448
2002-09-09,0.5774
2002-09-10,2.0355
2002-09-11,2.8133
2002-09-12,-4.1791
2002-09-13,-1.8692
2002-09-16,-3.1217
2002-09-17,0.1092
2002-09-18,0.1091
2002-09-19,-2.5613
2002-09-20,1.4541
2002-09-23,-2.7012
2002-09-24,-2.0963
2002-09-25,5.3241
2002-09-26,2.7473
2002-09-27,3.0481
2002-09-30,-5.2413
2002-10-01,1.9167999999999998
2002-10-02,0.6985
2002-10-03,-2.2412
2002-10-04,-0.6114
2002-10-07,-2.5154
2002-10-08,0.0563
2002-10-09,-5.5743
2002-10-10,-6.3804
2002-10-11,-4.0764
2002-10-14,-2.988
2002-10-15,6.0917
2002-10-16,-3.2258
2002-10-17,1.7332999999999998
2002-10-18,2.3590999999999998
2002-10-21,-1.2164
2002-10-22,4.2126
2002-10-23,-0.5037
2002-10-24,-2.7439
2002-10-25,1.2211
2002-10-28,0.127
2002-10-29,0.5073
2002-10-30,7.8864
2002-10-31,-1.8713
2002-11-01,7.2706
2002-11-04,-5.0
2002-11-05,2.6316
2002-11-06,-0.6268
2002-11-07,-2.5229
2002-11-08,0.0
2002-11-11,0.0
2002-11-12,0.0
2002-11-13,1.1764999999999999
2002-11-14,-1.1628
2002-11-15,0.0
2002-11-18,-1.7647
2002-11-19,0.2994
2002-11-20,-1.791
2002-11-21,2.7356
2002-11-22,-0.5917
2002-11-25,0.2262
2002-11-26,-1.3481
2002-11-27,0.8368
2002-11-29,-1.4925
2002-12-02,0.0
2002-12-03,1.5152
2002-12-06,-2.1493
2002-12-09,-2.9896000000000003
2002-12-10,1.8868
2002-12-11,-1.7284000000000002
2002-12-12,1.9409999999999998
2002-12-13,-1.4111
2002-12-16,-0.625
2002-12-17,0.0
2002-12-18,0.0542
2002-12-19,-0.6262
2002-12-20,-1.0058
2002-12-23,3.8978
2002-12-24,1.476
2002-12-26,3.9394
2002-12-27,3.207
2002-12-30,1.2429000000000001
2002-12-31,1.0045
2003-01-02,0.7735
2003-01-03,-0.0548
2003-01-06,-1.8102
2003-01-07,2.4525
2003-01-09,-3.4244
2003-01-10,3.3256
2003-01-13,0.2186
2003-01-14,2.5082
2003-01-15,-0.3191
2003-01-16,2.4546
2003-01-17,-0.7812
2003-01-21,-0.2625
2003-01-22,-1.2105
2003-01-23,-1.6516
2003-01-24,-0.7042
2003-01-27,-3.1097
2003-01-28,2.3086
2003-01-30,-3.027
2003-01-31,-1.5323
2003-02-03,0.9222
2003-02-04,0.3998
2003-02-05,-2.2753
2003-02-06,-1.2806
2003-02-07,-3.0071
2003-02-10,-0.0608
2003-02-11,-0.2494
2003-02-12,-1.7013
2003-02-13,-0.7444
2003-02-14,1.25
2003-02-18,1.8519
2003-02-19,0.0
2003-02-20,-1.3939
2003-02-21,-0.3073
2003-02-24,0.4316
2003-02-25,1.2891
2003-02-26,-1.0909
2003-02-27,1.1029
2003-02-28,0.4848
2003-03-03,0.9047
2003-03-04,1.4344999999999999
2003-03-05,-0.825
2003-03-06,-0.6536
2003-03-10,1.0766
2003-03-11,2.0118
2003-03-12,0.6381
2003-03-13,1.4409
2003-03-14,0.1136
2003-03-17,4.3133
2003-03-18,0.4897
2003-03-19,0.2166
2003-03-20,-0.054
2003-03-21,3.2432
2003-03-24,-6.2827
2003-03-25,3.0168
2003-03-26,-2.3861
2003-03-27,0.0
2003-03-28,-0.5556
2003-03-31,-0.7263
2003-04-01,-0.9567
2003-04-02,-1.25
2003-04-03,-7.3072
2003-04-04,3.9106
2003-04-07,4.0024
2003-04-08,-0.6893
2003-04-09,-0.347
2003-04-10,-0.8125
2003-04-11,-0.4096
2003-04-14,-1.3514
2003-04-15,-1.7271999999999998
2003-04-16,-1.5152
2003-04-17,-1.5385
2003-04-21,-1.3125
2003-04-22,0.38
2003-04-23,-1.8927
2003-04-25,0.1929
2003-04-28,3.5302
2003-04-29,4.4637
2003-04-30,0.8902
2003-05-01,-5.0
2003-05-02,4.2724
2003-05-05,-2.1971
2003-05-06,4.1287
2003-05-07,0.0583
2003-05-08,-1.9814
2003-05-09,1.4863
2003-05-12,-0.9959
2003-05-13,0.5917
2003-05-14,-2.3529
2003-05-15,-0.4819
2003-05-16,-3.1477
2003-05-19,0.875
2003-05-20,0.3717
2003-05-21,0.0
2003-05-22,3.0864
2003-05-23,-0.7784
2003-05-27,2.5951
2003-05-28,1.1764999999999999
2003-05-29,1.7442
2003-05-30,2.8571
2003-06-02,0.7222
2003-06-03,-2.096
2003-06-04,-0.5634
2003-06-05,0.2833
2003-06-06,2.5423999999999998
2003-06-09,-4.6832
2003-06-10,3.6994
2003-06-11,2.0067
2003-06-12,0.0
2003-06-13,-1.6393
2003-06-16,2.7778
2003-06-17,4.7568
2003-06-18,0.0516
2003-06-19,0.6704
2003-06-20,0.2049
2003-06-23,2.2495
2003-06-25,1.1
2003-06-26,2.6212
2003-06-27,-2.8434
2003-06-30,1.6865
2003-07-01,3.3659
2003-07-02,3.8226
2003-07-03,-3.4091
2003-07-07,-1.2706
2003-07-08,2.4786
2003-07-09,2.8837
2003-07-10,1.2206
2003-07-11,-5.8508
2003-07-14,3.4696
2003-07-15,-2.2049
2003-07-16,-0.2349
2003-07-17,-3.5782
2003-07-18,-2.3437
2003-07-21,-0.75
2003-07-22,-1.8639999999999999
2003-07-23,-0.8214
2003-07-24,3.4679
2003-07-25,-3.1516
2003-07-28,6.1467
2003-07-29,9.6399
2003-07-30,-5.6411
2003-07-31,7.9492
2003-08-01,-2.963
2003-08-04,-1.0328
2003-08-06,-3.6298
2003-08-07,-3.7194000000000003
2003-08-08,-1.467
2003-08-12,8.536
2003-08-13,0.6447
2003-08-14,2.2216
2003-08-15,-0.4444
2003-08-18,0.0
2003-08-19,4.6875
2003-08-20,-1.4499
2003-08-21,2.7694
2003-08-22,-1.0526
2003-08-25,-6.8085
2003-08-26,-1.9178
2003-08-27,3.8175
2003-08-28,2.2422
2003-08-29,4.386
2003-09-02,0.6303
2003-09-03,0.6681
2003-09-04,-0.4562
2003-09-05,0.0
2003-09-08,-2.5
2003-09-09,2.6068
2003-09-10,-3.4985
2003-09-11,-2.4169
2003-09-12,8.3591
2003-09-15,0.0
2003-09-16,-1.1429
2003-09-18,-2.6424
2003-09-19,-1.4843
2003-09-22,-0.9901
2003-09-23,-0.4348
2003-09-24,-0.4367
2003-09-25,0.4825
2003-09-26,-6.1545
2003-09-29,2.3256
2003-09-30,4.4545
2003-10-01,4.8738
2003-10-02,-0.4149
2003-10-03,0.9167
2003-10-06,0.8258
2003-10-07,0.6552
2003-10-08,-2.3596
2003-10-09,2.0833
2003-10-10,-0.3673
2003-10-13,2.38
2003-10-14,0.0
2003-10-15,-1.8035999999999999
2003-10-16,-0.7755
2003-10-17,-1.2752
2003-10-20,-1.9583
2003-10-21,4.7174
2003-10-22,-1.1769
2003-10-23,-0.8214
2003-10-24,-6.0
2003-10-27,5.2817
2003-10-28,4.1841
2003-10-29,1.2048
2003-10-30,1.1905000000000001
2003-10-31,1.7255
2003-11-03,-1.542
2003-11-04,1.3704
2003-11-05,2.3175
2003-11-06,-0.5663
2003-11-07,-0.1519
2003-11-10,-2.8137
2003-11-11,-2.23
2003-11-13,2.441
2003-11-14,-2.7344
2003-11-17,-0.6426
2003-11-18,-1.7785
2003-11-19,6.9547
2003-11-20,-2.4625
2003-11-21,2.5641
2003-11-24,0.3846
2003-11-25,0.7318
2003-11-26,-1.1068
2003-11-28,1.5385
2003-12-01,1.5152
2003-12-02,-2.4254
2003-12-03,4.2065
2003-12-04,3.4495
2003-12-05,-0.674
2003-12-08,3.3214
2003-12-09,-4.2516
2003-12-10,-1.2635
2003-12-11,2.3035
2003-12-12,2.5733
2003-12-15,-1.0488
2003-12-16,-0.7359
2003-12-17,-0.5676
2003-12-18,0.7849
2003-12-19,1.1681
2003-12-22,-3.7789
2003-12-23,4.3636
2003-12-24,-1.1847
2003-12-26,0.3173
2003-12-29,3.304
2003-12-30,2.0755
2003-12-31,-0.3333
2004-01-02,-1.8395000000000001
2004-01-05,3.9864
2004-01-06,3.3748
2004-01-07,-0.9509
2004-01-08,1.12
2004-01-09,1.1076
2004-01-12,-4.7261
2004-01-13,3.5808
2004-01-14,1.4607999999999999
2004-01-15,0.1565
2004-01-16,0.0
2004-01-20,4.375
2004-01-21,-0.1497
2004-01-22,-1.3793
2004-01-23,0.3344
2004-01-26,-0.0303
2004-01-27,-1.1216
2004-01-28,1.1036
2004-01-29,-3.3657
2004-01-30,1.412
2004-02-02,-1.7635999999999998
2004-02-03,0.315
2004-02-04,-1.0989
2004-02-05,-3.1746
2004-02-06,4.9541
2004-02-09,4.4235
2004-02-10,3.8083
2004-02-11,-2.0173
2004-02-12,-4.4118
2004-02-13,-0.6154
2004-02-17,1.6718
2004-02-18,0.5207
2004-02-19,0.1181
2004-02-20,-5.7489
2004-02-23,-4.5265
2004-02-24,0.538
2004-02-25,1.8395000000000001
2004-02-26,0.2956
2004-02-27,4.1257
2004-03-01,2.1384
2004-03-02,-3.3251
2004-03-03,1.6879
2004-03-05,-2.9439
2004-03-08,-1.8716
2004-03-09,-2.269
2004-03-10,-2.4226
2004-03-11,-4.7241
2004-03-12,3.1488
2004-03-15,-7.9298
2004-03-16,-0.343
2004-03-17,2.9828
2004-03-18,-2.3394
2004-03-19,-1.3308
2004-03-22,-3.6609
2004-03-23,0.0
2004-03-24,-0.4
2004-03-25,0.8032
2004-03-26,3.5060000000000002
2004-03-29,2.0015
2004-03-30,6.6038
2004-03-31,0.177
2004-04-01,0.7067
2004-04-02,4.7018
2004-04-05,1.8767
2004-04-06,-2.9605
2004-04-07,0.1017
2004-04-08,3.8266
2004-04-12,1.4351
2004-04-13,-3.7942
2004-04-14,0.5689
2004-04-15,-1.4642
2004-04-16,-2.0263
2004-04-19,-1.8959000000000001
2004-04-20,-0.5271
2004-04-21,3.2144
2004-04-22,-1.6085
2004-04-23,2.1913
2004-04-26,0.4084
2004-04-27,1.8982999999999999
2004-04-28,-1.7964
2004-04-29,-5.9959
2004-04-30,0.6126
2004-05-03,2.1848
2004-05-04,1.2969
2004-05-05,1.7993000000000001
2004-05-07,-5.5065
2004-05-10,3.2374
2004-05-11,0.2439
2004-05-12,-0.9385
2004-05-13,-0.3509
2004-05-14,-1.0563
2004-05-17,-3.9146
2004-05-18,2.4444
2004-05-19,-2.35
2004-05-20,2.5545999999999998
2004-05-21,0.9025
2004-05-24,1.9678
2004-05-25,6.1404
2004-05-26,2.314
2004-05-27,-0.6462
2004-05-28,0.813
2004-06-01,3.2258
2004-06-02,1.5
2004-06-03,-1.9397
2004-06-04,0.471
2004-06-07,1.0937999999999999
2004-06-09,0.2782
2004-06-10,-0.3113
2004-06-14,-2.1924
2004-06-15,3.0667
2004-06-16,0.4601
2004-06-17,-0.5802
2004-06-18,0.4607
2004-06-21,1.07
2004-06-22,0.5747
2004-06-23,1.5038
2004-06-24,0.9185
2004-06-25,0.1174
2004-06-28,1.173
2004-06-29,3.1014
2004-06-30,1.0964
2004-07-01,-1.0011
2004-07-02,-1.9101
2004-07-07,-1.4032
2004-07-08,-4.5019
2004-07-09,0.9732
2004-07-12,-0.6024
2004-07-13,2.303
2004-07-14,-4.5077
2004-07-15,-0.6211
