ticker,EXPI US Equity
2014-11-17,-12.1951
2014-11-18,0.0
2014-11-20,8.4028
2014-11-21,10.1217
2014-11-24,-11.5765
2014-11-28,-7.8947
2014-12-01,11.4286
2014-12-12,53.8462
2014-12-23,0.0
2014-12-26,13.3333
2014-12-29,-1.4706000000000001
2014-12-30,-1.4925
2014-12-31,-10.6061
2015-01-02,-11.8644
2015-01-06,-7.6923
2015-01-07,18.75
2015-01-08,0.0
2015-01-09,5.2632
2015-01-16,-3.3333
2015-01-21,-3.4483
2015-01-23,-3.5714
2015-01-26,-29.6296
2015-01-27,-5.2632
2015-02-03,55.5556
2015-02-04,-10.7143
2015-02-05,8.0
2015-02-06,0.0
2015-02-11,0.0
2015-02-17,-11.1111
2015-02-19,-12.5
2015-02-20,28.5714
2015-02-25,0.0
2015-02-26,0.0
2015-02-27,0.0
2015-03-04,3.7037
2015-03-05,-3.5714
2015-03-06,0.0
2015-03-11,0.0
2015-03-13,3.7037
2015-03-16,0.0
2015-03-18,0.0
2015-03-20,17.8571
2015-03-23,0.0
2015-03-24,6.0606
2015-03-25,0.0
2015-03-26,8.5714
2015-03-27,5.2632
2015-03-30,0.0
2015-03-31,0.0
2015-04-01,7.5
2015-04-02,4.6512
2015-04-06,-11.1111
2015-04-07,7.5
2015-04-08,3.4884
2015-04-09,1.1236
2015-04-10,11.1111
2015-04-13,0.0
2015-04-14,-2.0
2015-04-15,2.0408
2015-04-16,10.0
2015-04-17,-1.8182
2015-04-20,1.8519
2015-04-21,0.0
2015-04-22,0.0
2015-04-23,3.6364
2015-04-24,8.7719
2015-04-27,1.5927
2015-04-28,0.8137
2015-04-29,10.2362
2015-04-30,20.0
2015-05-01,-4.7619
2015-05-04,18.75
2015-05-05,13.6842
2015-05-06,-3.7037
2015-05-07,5.7692
2015-05-08,12.7273
2015-05-11,52.4194
2015-05-12,11.1111
2015-05-13,-13.8095
2015-05-14,-0.5525
2015-05-15,-14.4444
2015-05-18,-18.1818
2015-05-19,-19.0476
2015-05-20,3.9215999999999998
2015-05-21,3.7736
2015-05-22,1.8182
2015-05-27,-0.0112
2015-05-29,-10.7043
2015-06-01,1.0
2015-06-02,0.0
2015-06-03,-0.9901
2015-06-05,0.0
2015-06-08,-4.0
2015-06-09,-6.25
2015-06-10,0.0
2015-06-17,15.5556
2015-06-18,-12.5
2015-06-19,4.3956
2015-06-22,-15.7895
2015-06-23,6.25
2015-06-24,0.0
2015-06-25,-15.2941
2015-06-26,9.7049
2015-06-29,-7.5803
2015-06-30,2.7397
2015-07-01,33.3167
2015-07-02,0.0
2015-07-14,-4.9881
2015-07-15,-14.7368
2015-07-17,0.0
2015-07-20,-1.2346
2015-07-21,-6.25
2015-07-22,6.6667
2015-07-23,0.0
2015-07-24,20.625
2015-07-28,-27.4611
2015-07-29,32.8571
2015-07-30,-3.2258
2015-07-31,0.0
2015-08-04,-0.0139
2015-08-05,0.0
2015-08-07,-5.5424
2015-08-11,0.0
2015-08-12,0.0
2015-08-13,-5.8824
2015-08-14,-1.25
2015-08-17,3.7975
2015-08-19,-2.439
2015-08-20,-12.5
2015-08-21,0.0
2015-08-24,11.4107
2015-08-25,-10.242
2015-08-26,0.0
2015-08-28,0.0
2015-08-31,5.0
2015-09-01,0.0
2015-09-04,0.6973
2015-09-08,1.3342
2015-09-09,-12.0
2015-09-10,-3.0303
2015-09-11,12.5
2015-09-14,0.0
2015-09-16,-4.1667
2015-09-17,-5.7971
2015-09-21,15.3846
2015-09-22,-13.3333
2015-09-23,6.1538
2015-09-24,1.4493
2015-09-25,7.1429
2015-09-29,-31.9833
2015-09-30,45.038
2015-10-01,0.0169
2015-10-06,0.0
2015-10-07,4.0541
2015-10-09,-5.1948
2015-10-13,9.589
2015-10-15,0.0
2015-10-16,0.0
2015-10-21,-6.25
2015-10-22,5.3333
2015-10-23,-7.5949
2015-10-26,-4.1096
2015-10-28,4.2857
2015-10-29,2.7397
2015-10-30,-2.6667
2015-11-03,-6.8921
2015-11-04,7.4023
2015-11-05,-5.4795
2015-11-06,1.4493
2015-11-09,-1.4285999999999999
2015-11-10,-5.6522
2015-11-12,5.9908
2015-11-13,8.6957
2015-11-16,6.0
2015-11-20,0.0
2015-11-23,-11.9497
2015-11-25,14.2857
2015-11-27,3.875
2015-11-30,-2.1661
2015-12-01,0.861
2015-12-02,1.8293
2015-12-07,0.5988
2015-12-08,0.0
2015-12-09,0.0
2015-12-10,-4.2857
2015-12-11,4.4776
2015-12-14,0.0
2015-12-15,0.0
2015-12-16,0.0
2015-12-17,-4.7619
2015-12-18,5.0
2015-12-23,0.0
2015-12-29,0.0
2015-12-30,0.0
2015-12-31,0.0
2016-01-06,0.0
2016-01-07,-3.4524
2016-01-08,2.3428
2016-01-11,0.3012
2016-01-12,0.3003
2016-01-13,-0.0973
2016-01-19,-26.86
2016-01-20,11.4526
2016-01-21,0.0
2016-01-22,15.5882
2016-01-25,-4.5802
2016-01-26,0.0
2016-01-27,-4.0
2016-01-28,-2.7778
2016-01-29,-0.4286
2016-02-01,4.0172
2016-02-02,0.6897
2016-02-03,-4.1096
2016-02-04,0.0
2016-02-05,0.0
2016-02-08,2.8571
2016-02-09,0.0
2016-02-12,4.1493
2016-02-17,-1.3169
2016-02-18,-2.7027
2016-02-19,1.3889
2016-02-22,0.0
2016-02-24,2.4657999999999998
2016-02-26,-1.3787
2016-03-01,-3.838
2016-03-02,4.3172
2016-03-03,0.0
2016-03-04,0.0
2016-03-07,4.0541
2016-03-08,2.5974
2016-03-09,0.0
2016-03-10,1.2658
2016-03-11,3.75
2016-03-14,1.3253
2016-03-15,7.0155
2016-03-16,3.3333
2016-03-17,15.0538
2016-03-18,11.215
2016-03-21,-7.8151
2016-03-22,-4.2844
2016-03-23,-2.1905
2016-03-24,1.0407
2016-03-28,1.1865
2016-03-30,3.8095
2016-03-31,0.0
2016-04-01,5.5046
2016-04-04,12.0435
2016-04-05,-9.9728
2016-04-06,18.1034
2016-04-07,5.8394
2016-04-08,8.4828
2016-04-11,4.8951
2016-04-12,-2.6667
2016-04-13,12.7024
2016-04-14,2.7624
2016-04-15,-1.6129
2016-04-18,-1.6393
2016-04-19,-0.5556
2016-04-20,-1.1557
2016-04-21,-1.307
2016-04-22,-0.3543
2016-04-25,1.505
2016-04-26,1.9144
2016-04-27,1.1111
2016-04-28,0.0
2016-04-29,0.0
2016-05-02,-0.3297
2016-05-03,1.7641
2016-05-04,1.4626000000000001
2016-05-05,0.3737
2016-05-06,0.0
2016-05-09,1.0638
2016-05-10,1.1381999999999999
2016-05-11,-0.0846
2016-05-12,-1.5625
2016-05-13,-1.5873
2016-05-16,0.1075
2016-05-17,0.7183
2016-05-18,-1.3531
2016-05-19,-5.4054
2016-05-20,4.5714
2016-05-23,-4.4262
2016-05-24,3.0517
2016-05-25,-2.9059
2016-05-26,-4.5714
2016-05-27,1.7964
2016-05-31,0.5882
2016-06-01,5.2632
2016-06-02,0.0
2016-06-03,3.8889
2016-06-06,-3.2086
2016-06-07,0.5525
2016-06-08,-0.5495
2016-06-09,-0.5525
2016-06-10,-2.7778
2016-06-13,2.5714
2016-06-15,-0.2786
2016-06-16,-5.0279
2016-06-17,1.7647
2016-06-20,1.1561
2016-06-21,0.5714
2016-06-22,0.0
2016-06-23,0.0568
2016-06-24,-0.6246
2016-06-27,1.1429
2016-06-29,0.0
2016-06-30,-1.1299
2016-07-01,1.1429
2016-07-05,-3.9548
2016-07-06,0.0
2016-07-07,0.2353
2016-07-08,1.5258
2016-07-11,-1.1561
2016-07-12,0.5848
2016-07-13,3.2667
2016-07-14,-0.5243
2016-07-15,2.5716
2016-07-18,0.369
2016-07-19,0.6047
2016-07-20,-1.5301
2016-07-21,1.8521
2016-07-22,2.2679
2016-07-25,0.6926
2016-07-26,-0.5291
2016-07-27,2.1277
2016-07-28,1.3216
2016-07-29,4.8641
2016-08-01,37.2549
2016-08-02,-5.3571
2016-08-03,10.2759
2016-08-04,-4.8699
2016-08-05,-0.58
2016-08-08,0.2216
2016-08-09,-0.2527
2016-08-10,0.9772
2016-08-11,2.8674
2016-08-12,2.439
2016-08-15,-4.4218
2016-08-16,3.2028
2016-08-17,0.0
2016-08-18,-2.3793
2016-08-19,0.3179
2016-08-22,0.0
2016-08-23,5.2817
2016-08-24,-1.4047
2016-08-25,0.4071
2016-08-26,-1.0135
2016-08-29,2.3891
2016-08-30,-0.7333
2016-08-31,0.403
2016-09-01,0.3344
2016-09-02,2.0
2016-09-06,-0.3268
2016-09-07,-0.1639
2016-09-08,1.4778
2016-09-09,0.9709
2016-09-12,11.859
2016-09-13,11.6332
2016-09-14,6.5195
2016-09-15,2.1687
2016-09-16,0.9434
2016-09-19,6.0748
2016-09-20,9.4493
2016-09-21,-3.4011
2016-09-22,5.8333
2016-09-23,0.3937
2016-09-26,5.8824
2016-09-27,-4.0926
2016-09-28,3.6879999999999997
2016-09-29,0.3724
2016-09-30,0.7421
2016-10-03,4.0516
2016-10-04,2.219
2016-10-05,0.2532
2016-10-06,-0.3454
2016-10-07,-11.6118
2016-10-10,-3.0625
2016-10-11,-14.843
2016-10-12,-1.4252
2016-10-13,1.2048
2016-10-14,16.6667
2016-10-17,5.4184
2016-10-18,2.6038
2016-10-19,-6.6038
2016-10-20,6.0606
2016-10-21,-3.8095
2016-10-24,-0.7921
2016-10-25,0.7984
2016-10-26,-5.2698
2016-10-27,1.8003
2016-10-28,-0.8214
2016-10-31,-2.0704
2016-11-01,3.5941
2016-11-02,-2.0408
2016-11-03,-2.0833
2016-11-04,-1.2766
2016-11-07,1.2931
2016-11-08,-4.2553
2016-11-09,0.0
2016-11-10,-5.5556
2016-11-11,2.1176
2016-11-14,-2.0737
2016-11-15,0.0
2016-11-16,4.7059
2016-11-17,-1.1236
2016-11-18,2.2727
2016-11-21,0.0
2016-11-22,-4.4444
2016-11-23,0.0
2016-11-25,-4.8837
2016-11-28,-0.2445
2016-11-29,10.2941
2016-11-30,-4.6667
2016-12-01,1.1655
2016-12-02,-3.2258
2016-12-05,1.1905000000000001
2016-12-06,-2.3529
2016-12-07,-1.2048
2016-12-08,9.7561
2016-12-09,1.1111
2016-12-12,-4.6154
2016-12-13,2.5346
2016-12-14,-2.2472
2016-12-15,-2.069
2016-12-16,-4.9296
2016-12-19,0.4938
2016-12-20,0.1136
2016-12-21,0.181
2016-12-22,1.6659000000000002
2016-12-23,-2.4096
2016-12-27,-0.4938
2016-12-28,-2.9777
2016-12-29,3.5806
2016-12-30,0.0
2017-01-03,-1.2346
2017-01-04,-0.5
2017-01-05,-4.5226
2017-01-06,1.0526
2017-01-09,-8.8542
2017-01-10,0.0
2017-01-11,5.7143
2017-01-12,-4.0541
2017-01-13,-1.0141
2017-01-17,-0.1138
2017-01-18,-0.2849
2017-01-19,0.0
2017-01-20,-1.4285999999999999
2017-01-23,1.1558
2017-01-24,-2.5753
2017-01-25,0.5882
2017-01-26,0.2924
2017-01-27,0.5831
2017-01-30,1.1594
2017-01-31,1.7191999999999998
2017-02-01,-1.4085
2017-02-02,-0.8
2017-02-03,0.8029
2017-02-06,-1.9965000000000002
2017-02-07,0.5831
2017-02-08,-0.2899
2017-02-09,0.3488
2017-02-10,6.8946
2017-02-13,2.981
2017-02-14,2.6316
2017-02-15,0.0
2017-02-16,-6.4103
2017-02-17,6.5753
2017-02-21,-0.7712
2017-02-22,1.2953000000000001
2017-02-23,-1.5345
2017-02-24,-4.9351
2017-02-27,4.0984
2017-02-28,-2.6247
2017-03-01,-0.2695
2017-03-02,4.5946
2017-03-03,-2.0672
2017-03-06,-0.7916
2017-03-07,0.5319
2017-03-08,-0.7937
2017-03-09,0.0
2017-03-10,0.0
2017-03-13,0.0
2017-03-14,1.0133
2017-03-15,0.3168
2017-03-16,1.3158
2017-03-17,0.7792
2017-03-20,-1.0309
2017-03-21,-1.0417
2017-03-22,-0.3158
2017-03-23,-0.1584
2017-03-24,-1.1105
2017-03-27,-3.7433
2017-03-28,3.0278
2017-03-29,-0.7819
2017-03-30,-0.2717
2017-03-31,-0.545
2017-04-03,-0.5479
2017-04-04,3.0303
2017-04-05,-1.0695000000000001
2017-04-06,-0.7297
2017-04-07,-0.8984
2017-04-10,1.0577
2017-04-11,-2.134
2017-04-12,-0.2778
2017-04-13,-3.8997
2017-04-17,2.8986
2017-04-18,0.169
2017-04-19,4.0495
2017-04-20,-1.0811
2017-04-21,1.0929
2017-04-24,-0.2703
2017-04-25,-10.0271
2017-04-26,4.5181000000000004
2017-04-27,0.8646
2017-04-28,1.4285999999999999
2017-05-01,-3.9436999999999998
2017-05-02,-1.8768
2017-05-03,10.2809
2017-05-04,-1.084
2017-05-05,-0.5479
2017-05-08,-0.8264
2017-05-09,-2.7778
2017-05-10,-4.8571
2017-05-11,-0.9009
2017-05-12,2.7273
2017-05-15,5.0147
2017-05-16,5.0562
2017-05-17,-2.9412000000000003
2017-05-18,0.551
2017-05-19,0.0
2017-05-22,0.5479
2017-05-23,0.2691
2017-05-24,-2.1706
2017-05-25,1.3889
2017-05-26,0.0
2017-05-30,-3.0137
2017-05-31,0.2825
2017-06-01,-3.0986
2017-06-02,0.2907
2017-06-05,1.1594
2017-06-06,-0.5731
2017-06-07,-7.2046
2017-06-08,-3.7267
2017-06-09,-6.4516
2017-06-12,6.8966
2017-06-13,1.2903
2017-06-14,-3.8217
2017-06-15,2.649
2017-06-16,-0.6452
2017-06-19,0.3247
2017-06-20,-2.9126
2017-06-21,-0.3333
2017-06-22,0.3344
2017-06-23,-6.6667
2017-06-26,3.5714
2017-06-27,-1.7241
2017-06-28,-3.8596
2017-06-29,5.8394
2017-06-30,-3.4483
2017-07-03,-0.7143
2017-07-05,-1.0791
2017-07-06,-1.8182
2017-07-07,1.8519
2017-07-10,-3.6364
2017-07-11,-0.7547
2017-07-12,4.5626999999999995
2017-07-13,9.0909
2017-07-14,-3.3333
2017-07-17,3.1034
2017-07-18,-2.3411
2017-07-19,2.3973
2017-07-20,-1.3378
2017-07-21,-0.339
2017-07-24,2.0408
2017-07-25,-2.0
2017-07-26,-1.3605
2017-07-27,1.7241
2017-07-28,1.3559
2017-07-31,3.6789
2017-08-01,5.8065
2017-08-02,-0.6098
2017-08-03,-3.3742
2017-08-04,7.619
2017-08-07,1.7699
2017-08-08,0.0
2017-08-09,0.0
2017-08-10,-2.029
2017-08-11,0.5917
2017-08-14,0.5882
2017-08-15,1.7544
2017-08-16,0.0
2017-08-17,0.5747
2017-08-18,0.2857
2017-08-21,2.5641
2017-08-22,1.1111
2017-08-23,0.2747
2017-08-24,0.0
2017-08-25,0.0
2017-08-28,-5.4795
2017-08-29,-1.4493
2017-08-30,-3.2353
2017-08-31,-0.304
2017-09-01,-0.3049
2017-09-05,-3.3639
2017-09-06,1.8987
2017-09-07,-2.0497
2017-09-08,1.4585
2017-09-11,2.8125
2017-09-12,0.0
2017-09-13,-8.8146
2017-09-14,6.3333
2017-09-15,0.3135
2017-09-18,-4.375
2017-09-19,1.3072
2017-09-20,0.0
2017-09-21,1.6129
2017-09-22,-0.6349
2017-09-25,0.0
2017-09-26,7.9872
2017-09-27,-6.8047
2017-09-28,0.0
2017-09-29,7.3016
2017-10-02,-0.8876
2017-10-03,0.597
2017-10-04,9.792300000000001
2017-10-05,2.7027
2017-10-06,-1.3158
2017-10-09,-1.8667
2017-10-10,1.3587
2017-10-11,1.8767
2017-10-12,0.0
2017-10-13,0.2632
2017-10-16,3.9370000000000003
2017-10-17,0.5051
2017-10-18,0.5025
2017-10-19,6.25
2017-10-20,9.8824
2017-10-23,6.8522
2017-10-24,16.6333
2017-10-25,4.1237
2017-10-26,-1.8152
2017-10-27,0.8403
2017-10-30,2.0
2017-10-31,-3.4314
2017-11-01,3.2149
2017-11-02,-0.9836
2017-11-03,-0.6623
2017-11-06,-0.1667
2017-11-07,0.5008
2017-11-08,-1.9933999999999998
2017-11-09,2.3729
2017-11-10,0.9934
2017-11-13,3.1148
2017-11-14,0.159
2017-11-15,0.0
2017-11-16,-1.5873
2017-11-17,-0.3226
2017-11-20,0.0
2017-11-21,-0.6472
2017-11-22,-0.3257
2017-11-24,0.6536
2017-11-27,4.5455
2017-11-28,8.6957
2017-11-29,10.0
2017-11-30,3.8961
2017-12-01,-3.75
2017-12-04,3.7662
2017-12-05,-1.2516
2017-12-06,1.3942
2017-12-07,-1.25
2017-12-08,-0.1266
2017-12-11,-0.3802
2017-12-12,1.5267
2017-12-13,-2.8822
2017-12-14,0.6452
2017-12-15,1.9231
2017-12-18,-1.3836
2017-12-19,1.0204
2017-12-20,-3.2828
2017-12-21,-2.7415000000000003
2017-12-22,-2.3893
2017-12-26,3.1353
2017-12-27,0.8
2017-12-28,1.8519
2017-12-29,-1.2987
2018-01-02,-1.3158
2018-01-03,2.4
2018-01-04,-0.5208
2018-01-05,4.8953
2018-01-08,9.0591
2018-01-09,14.4165
2018-01-10,5.0
2018-01-11,4.7619
2018-01-12,8.6364
2018-01-16,13.1381
2018-01-17,10.5769
2018-01-18,4.3478
2018-01-19,8.6538
2018-01-22,-19.469
2018-01-23,9.8901
2018-01-24,-5.0667
2018-01-25,-2.7388
2018-01-26,5.0542
2018-01-29,-5.1546
2018-01-30,-2.3188
2018-01-31,2.3739
2018-02-01,-2.5362
2018-02-02,-4.684
2018-02-05,-7.8783
2018-02-06,-15.7494
2018-02-07,18.191
2018-02-08,3.4864
2018-02-09,-0.1643
2018-02-12,2.4691
2018-02-13,-0.6426
2018-02-14,-0.7276
2018-02-15,-1.4658
2018-02-16,1.6529
2018-02-20,4.4715
2018-02-21,-2.5681000000000003
2018-02-22,2.2364
2018-02-23,0.0
2018-02-26,-0.3906
2018-02-27,-0.3922
2018-02-28,1.4961
2018-03-01,-0.7758
2018-03-02,0.7037
2018-03-05,-0.5901
2018-03-06,-0.3436
2018-03-07,0.3135
2018-03-08,0.0
2018-03-09,0.3125
2018-03-12,-1.4798
2018-03-13,-3.7154
2018-03-14,0.1642
2018-03-15,-0.8197
2018-03-16,0.3719
2018-03-19,-2.676
2018-03-20,-5.2453
2018-03-21,-5.3571
2018-03-22,-3.1132
2018-03-23,-1.85
2018-03-26,3.1746
2018-03-27,12.9808
2018-03-28,-2.8085
2018-03-29,-3.3275
2018-04-02,1.6303999999999998
2018-04-03,0.4456
2018-04-04,7.8083
2018-04-05,4.3613
2018-04-06,2.5244999999999997
2018-04-09,0.1538
2018-04-10,0.0
2018-04-11,-0.1536
2018-04-12,-0.9231
2018-04-13,-5.9783
2018-04-16,-2.147
2018-04-17,-0.8439
2018-04-18,10.5532
2018-04-19,7.7752
2018-04-20,-1.4285999999999999
2018-04-23,-1.3768
2018-04-24,-1.6899
2018-04-25,2.6158
2018-04-26,1.9665
2018-04-27,-0.3571
2018-04-30,-1.8638
2018-05-01,0.5113
2018-05-02,-0.436
2018-05-03,-1.4599
2018-05-04,-0.3704
2018-05-07,-1.1152
2018-05-08,-2.0301
2018-05-09,-2.1489
2018-05-10,2.0392
2018-05-11,2.9977
2018-05-14,-1.4925
2018-05-15,11.818200000000001
2018-05-16,15.7859
2018-05-17,1.5798999999999999
2018-05-18,3.6866
2018-05-21,3.0556
2018-05-22,-17.035
2018-05-23,15.0097
2018-05-24,-0.904
2018-05-25,-1.7673999999999999
2018-05-29,-7.4289
2018-05-30,4.5768
2018-05-31,1.6787
2018-06-01,-0.1179
2018-06-04,-6.9067
2018-06-05,-1.078
2018-06-06,0.9615
2018-06-07,0.0952
2018-06-08,-2.7593
2018-06-11,-7.2407
2018-06-12,2.391
2018-06-13,-0.5488
2018-06-14,-2.0034
2018-06-15,1.3037
2018-06-18,-8.3826
2018-06-19,-0.0759
2018-06-20,-0.152
2018-06-21,-4.0335
2018-06-22,1.4274
2018-06-25,-1.4073
2018-06-26,-0.3093
2018-06-27,-3.1899
2018-06-28,-4.6836
2018-06-29,-2.4138
2018-07-02,1.8551
2018-07-03,2.1683
2018-07-05,-2.2071
2018-07-06,-4.7743
2018-07-09,-0.6381
2018-07-10,0.7339
2018-07-11,-0.7286
2018-07-12,1.9266
2018-07-13,0.063
2018-07-16,0.2069
2018-07-17,0.0898
2018-07-18,8.9686
2018-07-19,7.8189
2018-07-20,6.0305
2018-07-23,5.3996
2018-07-24,-2.459
2018-07-25,1.8908
2018-07-26,0.2749
2018-07-27,1.0966
2018-07-30,-9.7627
2018-07-31,6.4613
2018-08-01,0.9174
2018-08-02,0.3497
2018-08-03,0.6272
2018-08-06,3.8781
2018-08-07,6.0
2018-08-08,1.4465
2018-08-09,3.2237999999999998
2018-08-10,2.4625
2018-08-13,0.0586
2018-08-14,-0.4101
2018-08-15,-5.5882
2018-08-16,1.4953
2018-08-17,-2.3941
2018-08-20,-0.6289
2018-08-21,-0.9494
2018-08-22,1.9169
2018-08-23,0.1881
2018-08-24,-0.8135
2018-08-27,1.4511
2018-08-28,-3.1095
2018-08-29,-0.6418
2018-08-30,3.1008
2018-08-31,1.6291
2018-09-04,-3.7608
2018-09-05,2.05
2018-09-06,-2.6365
2018-09-07,-0.6447
2018-09-10,4.8021
2018-09-11,0.0619
2018-09-12,1.6089
2018-09-13,4.0195
2018-09-14,1.6979
2018-09-17,2.3028
2018-09-18,1.1255
2018-09-19,3.0607
2018-09-20,2.9158
2018-09-21,0.2623
2018-09-24,-3.7677
2018-09-25,0.0
2018-09-26,-1.3594
2018-09-27,1.3782
2018-09-28,0.0
2018-10-01,-13.7031
2018-10-02,6.1752
2018-10-03,-5.0445
2018-10-04,0.625
2018-10-05,-4.4099
2018-10-08,-0.5198
2018-10-09,-3.6577
2018-10-10,-4.4068
2018-10-11,-5.8156
2018-10-12,-3.8404
2018-10-15,-5.2467
2018-10-16,11.2397
2018-10-17,-4.6805
2018-10-18,-5.5339
2018-10-19,0.33
2018-10-22,2.7961
2018-10-23,-3.2
2018-10-24,-1.5702
2018-10-25,-5.9614
2018-10-26,-4.9107
2018-10-29,-6.1033
2018-10-30,0.0
2018-10-31,4.0
2018-11-01,12.0192
2018-11-02,0.0
2018-11-05,1.5451000000000001
2018-11-06,3.0431
2018-11-07,0.3281
2018-11-08,-5.9689
2018-11-09,2.1739
2018-11-12,0.766
2018-11-13,2.7872
2018-11-14,-7.7239
2018-11-15,1.959
2018-11-16,2.5328
2018-11-19,-6.7291
2018-11-20,-5.1142
2018-11-21,7.3147
2018-11-23,0.0897
2018-11-26,-4.4803
2018-11-27,-6.0038
2018-11-28,2.495
2018-11-29,3.7975
2018-11-30,1.7824
2018-12-03,0.9217
2018-12-04,-7.5799
2018-12-06,-0.9881
2018-12-07,-4.0918
2018-12-10,4.5786
2018-12-11,6.0697
2018-12-12,-3.8462
2018-12-13,-6.7317
2018-12-14,-2.5105
2018-12-17,-3.6481
2018-12-18,-1.7816999999999998
2018-12-19,-4.7619
2018-12-20,-4.1667
2018-12-21,-2.8571
2018-12-24,-11.1253
2018-12-26,1.8705
2018-12-27,0.0
2018-12-28,2.4011
2018-12-31,-2.3448
2019-01-02,1.2711999999999999
2019-01-03,0.4184
2019-01-04,-0.1389
2019-01-07,0.9736
2019-01-08,6.0606
2019-01-09,14.2857
2019-01-10,0.9091
2019-01-11,11.4865
2019-01-14,-5.7576
2019-01-15,6.3237
2019-01-16,2.9234
2019-01-17,5.3869
2019-01-18,-2.8810000000000002
2019-01-22,-2.5837
2019-01-23,-6.1886
2019-01-24,6.911
2019-01-25,2.1548
2019-01-28,-2.9722
2019-01-29,3.9526
2019-01-30,4.4677
2019-01-31,-0.455
2019-02-01,0.0914
2019-02-04,-0.5479
2019-02-05,0.2755
2019-02-06,0.1832
2019-02-07,-0.6399
2019-02-08,-0.92
2019-02-11,0.1857
2019-02-12,-0.8341
2019-02-13,1.4953
2019-02-14,0.8287
2019-02-15,1.2785
2019-02-19,0.8115
2019-02-20,2.3256
2019-02-21,-0.6993
2019-02-22,1.3204
2019-02-25,-1.6507
2019-02-26,0.4417
2019-02-27,-1.4952
2019-02-28,0.4464
2019-03-01,0.3556
2019-03-04,-2.7458
2019-03-05,-0.6375
2019-03-06,-2.9331
2019-03-07,-4.1549
2019-03-08,-2.5616
2019-03-11,0.1011
2019-03-12,1.0101
2019-03-13,-0.3
2019-03-14,-1.4042
2019-03-15,4.2726
2019-03-18,3.8049
2019-03-19,2.4436
2019-03-20,3.211
2019-03-21,2.0444
2019-03-22,-6.1847
2019-03-25,-0.0929
2019-03-26,-0.9294
2019-03-27,0.0938
2019-03-28,3.4677
2019-03-29,-1.5399
2019-04-01,-1.196
2019-04-02,-0.6518
2019-04-03,-1.687
2019-04-04,-3.6225
2019-04-05,2.275
2019-04-08,-2.3211
2019-04-09,-0.9901
2019-04-10,0.1
2019-04-11,2.3976
2019-04-12,-3.122
2019-04-15,-3.6254
2019-04-16,2.6123
2019-04-17,1.1202
2019-04-18,2.5176
2019-04-22,2.1611
2019-04-23,-0.5769
2019-04-24,-1.1605
2019-04-25,-1.1742
2019-04-26,-0.198
2019-04-29,2.1825
2019-04-30,5.8252
2019-05-01,0.0
2019-05-02,-4.3119
2019-05-03,0.6711
2019-05-06,-4.7619
2019-05-07,-0.9
2019-05-08,-2.0182
2019-05-09,-2.0597
2019-05-10,4.6267
2019-05-13,2.7136
2019-05-14,6.4579
