ticker,KIDS US Equity
2018-03-06,-2.4913
2018-03-07,0.4753
2018-03-08,-2.3655
2018-03-09,5.9963999999999995
2018-03-12,-0.5143
2018-03-13,-0.8616
2018-03-14,-0.6952
2018-03-15,-2.6254
2018-03-16,7.9688
2018-03-19,-4.2175
2018-03-20,2.0278
2018-03-21,0.3975
2018-03-22,-5.2036
2018-03-23,-4.2959
2018-03-26,-3.9276999999999997
2018-03-27,0.5191
2018-03-28,-3.8089
2018-03-29,1.0738
2018-04-02,-3.5193
2018-04-03,0.2065
2018-04-04,3.4341
2018-04-05,9.6946
2018-04-06,-1.0896
2018-04-09,-5.0184
2018-04-10,11.5335
2018-04-11,6.0081
2018-04-12,-2.3433
2018-04-13,6.6964
2018-04-16,2.0397
2018-04-17,3.0241
2018-04-18,0.2985
2018-04-19,2.4802
2018-04-20,-4.5983
2018-04-23,-4.0589
2018-04-24,-0.899
2018-04-25,0.6937
2018-04-26,2.0668
2018-04-27,-0.7269
2018-04-30,-1.569
2018-05-01,3.4538
2018-05-02,-0.1027
2018-05-03,2.8278
2018-05-04,-0.9
2018-05-07,-0.7064
2018-05-08,0.4573
2018-05-09,-3.2372
2018-05-10,1.6205
2018-05-11,-0.6687
2018-05-14,0.1554
2018-05-15,-1.241
2018-05-16,0.4188
2018-05-17,0.6257
2018-05-18,1.9689
2018-05-21,-0.9146
2018-05-22,-1.1282
2018-05-23,0.0519
2018-05-24,0.8294
2018-05-25,10.6941
2018-05-29,0.0464
2018-05-30,-2.4141
2018-05-31,0.1903
2018-06-01,14.9098
2018-06-04,-5.0826
2018-06-05,9.8825
2018-06-06,3.2092
2018-06-07,-0.0384
2018-06-08,8.1029
2018-06-11,-7.9218
2018-06-12,-0.1543
2018-06-13,-1.5455999999999999
2018-06-14,2.0408
2018-06-15,3.1923
2018-06-18,0.4473
2018-06-19,0.5566
2018-06-20,-1.2177
2018-06-21,-0.8218
2018-06-22,1.6949
2018-06-25,-0.9259
2018-06-26,0.1495
2018-06-27,-2.6502
2018-06-28,7.362
2018-06-29,-4.8571
2018-07-02,2.3649
2018-07-03,2.2369
2018-07-05,7.5681
2018-07-06,-1.7006000000000001
2018-07-09,-1.289
2018-07-10,-0.2749
2018-07-11,0.3446
2018-07-12,0.8585
2018-07-13,0.0
2018-07-16,-0.5788
2018-07-17,0.274
2018-07-18,-0.5464
2018-07-19,-0.1717
2018-07-20,0.8944
2018-07-23,-1.1251
2018-07-24,-5.0
2018-07-25,1.3067
2018-07-26,1.6482
2018-07-27,-4.3003
2018-07-30,-1.5470000000000002
2018-07-31,5.1253
2018-08-01,3.2384
2018-08-02,-1.5167000000000002
2018-08-03,-3.6402
2018-08-06,0.5085
2018-08-07,-2.0961
2018-08-08,-2.1779
2018-08-09,5.0189
2018-08-10,-0.8624
2018-08-13,0.8336
2018-08-14,2.7678000000000003
2018-08-15,1.4341
2018-08-16,1.7931
2018-08-17,3.523
2018-08-20,-1.538
2018-08-21,0.565
2018-08-22,1.9828000000000001
2018-08-23,2.0739
2018-08-24,2.1587
2018-08-27,-1.3362
2018-08-28,1.0394
2018-08-29,1.2781
2018-08-30,4.8323
2018-08-31,2.2314
2018-09-04,-0.6318
2018-09-05,-1.9653
2018-09-06,-0.3243
2018-09-07,-0.9169
2018-09-10,0.1194
2018-09-11,0.4174
2018-09-12,-0.1485
2018-09-13,-0.4163
2018-09-14,-0.9854
2018-09-17,-2.4125
2018-09-18,0.4326
2018-09-19,-1.4154
2018-09-20,-2.4657
2018-09-21,4.48
2018-09-24,4.441
2018-09-25,3.1965
2018-09-26,-0.5399
2018-09-27,1.4857
2018-09-28,3.1532
2018-10-01,1.6103
2018-10-02,-1.6116000000000001
2018-10-03,0.273
2018-10-04,1.7697
2018-10-05,-1.0166
2018-10-08,-2.6757
2018-10-09,-1.2497
2018-10-10,-6.6648
2018-10-11,-3.6457
2018-10-12,-1.5322
2018-10-15,0.5081
2018-10-16,5.4344
2018-10-17,0.2098
2018-10-18,-2.0335
2018-10-19,0.3358
2018-10-22,1.2473
2018-10-23,-1.0517
2018-10-24,-2.0346
2018-10-25,3.0688
2018-10-26,0.9925
2018-10-29,1.3401
2018-10-30,3.732
2018-10-31,-1.6147
2018-11-01,-11.0279
2018-11-02,-0.8091
2018-11-05,-3.2626
2018-11-06,-2.8668
2018-11-07,3.1944
2018-11-08,-0.0336
2018-11-09,-2.7937
2018-11-12,-8.0679
2018-11-13,0.0
2018-11-14,-0.7156
2018-11-15,6.3354
2018-11-16,1.7481
2018-11-19,-4.979
2018-11-20,-2.8413
2018-11-21,4.2157
2018-11-23,1.6399
2018-11-26,1.7569
2018-11-27,5.3559
2018-11-28,6.0201
2018-11-29,-0.0315
2018-11-30,-1.3253
2018-12-03,-0.9914
2018-12-04,-3.2622999999999998
2018-12-06,0.1669
2018-12-07,10.3333
2018-12-10,-4.864
2018-12-11,-2.5087
2018-12-12,0.6515
2018-12-13,1.5534
2018-12-14,5.0351
2018-12-17,0.4854
2018-12-18,0.3321
2018-12-19,-4.2432
2018-12-20,-4.0855
2018-12-21,-4.1284
2018-12-24,-3.4859999999999998
2018-12-26,14.5892
2018-12-27,6.1187
2018-12-28,-0.3494
2018-12-31,1.9287
2019-01-02,-0.086
2019-01-03,-8.9527
2019-01-04,4.2546
2019-01-07,5.5623000000000005
2019-01-08,-3.1501
2019-01-09,-3.7552
2019-01-10,-0.1536
2019-01-11,0.3692
2019-01-14,-1.9926
2019-01-15,-0.8133
2019-01-16,1.2299
2019-01-17,4.3614
2019-01-18,1.6118999999999999
2019-01-22,0.0588
2019-01-23,2.3487999999999998
2019-01-24,-0.4303
2019-01-25,-1.7574
2019-01-28,-0.5279
2019-01-29,1.592
2019-01-30,1.538
2019-01-31,3.6582
2019-02-01,-0.4687
2019-02-04,-1.6898
2019-02-05,2.1414
2019-02-06,-0.0276
2019-02-07,-0.8278
2019-02-08,0.5565
2019-02-11,3.2928
2019-02-12,-4.7951
2019-02-13,1.435
2019-02-14,-0.9154
2019-02-15,3.6954000000000002
2019-02-19,1.4309
2019-02-20,1.3308
2019-02-21,0.7092
2019-02-22,-0.0522
2019-02-25,4.5668
2019-02-26,0.9733
2019-02-27,1.5324
2019-02-28,0.073
2019-03-01,3.1622
2019-03-04,0.0707
2019-03-05,-3.393
2019-03-06,-5.2439
2019-03-07,1.0039
2019-03-08,1.4016
2019-03-11,1.0053
2019-03-12,1.2690000000000001
2019-03-13,-0.9337
2019-03-14,1.4633
2019-03-15,6.1599
2019-03-18,3.7532
2019-03-19,3.9725
2019-03-20,-0.4055
2019-03-21,-0.2357
2019-03-22,-4.2965
2019-03-25,1.1223
2019-03-26,-0.9989
2019-03-27,-2.1973
2019-03-28,1.3984
2019-03-29,0.0
2019-04-01,-3.4592
2019-04-02,-4.0749
2019-04-03,-4.541
2019-04-04,-1.8414000000000001
2019-04-05,0.1824
2019-04-08,0.5202
2019-04-09,1.9664000000000001
2019-04-10,-1.3195000000000001
2019-04-11,-1.5428
2019-04-12,0.0783
2019-04-15,-0.1044
2019-04-16,-0.7053
2019-04-17,-3.4728
2019-04-18,-0.7904
2019-04-22,1.3462
2019-04-23,2.2499000000000002
2019-04-24,0.9544
2019-04-25,1.1029
2019-04-26,3.4805
2019-04-29,3.9659
2019-04-30,-1.6417000000000002
2019-05-01,0.4909
2019-05-02,3.151
2019-05-03,4.1913
2019-05-06,3.7955
2019-05-07,-1.2481
2019-05-08,-0.0222
2019-05-09,-9.4921
2019-05-10,4.9008
2019-05-13,-5.466
2019-05-14,1.359
2019-05-15,-0.0975
2019-05-16,0.3416
2019-05-17,-2.4805
2019-05-20,0.7481
2019-05-21,1.6089
2019-05-22,-0.4385
2019-05-23,-3.1563
2019-05-24,0.859
2019-05-28,0.7766
2019-05-29,-0.9943
2019-05-30,-0.5523
2019-05-31,-1.9186999999999999
2019-06-03,2.4453
2019-06-04,0.7789
2019-06-05,4.712
2019-06-06,1.5476
2019-06-07,-3.0715
2019-06-10,-0.7015
2019-06-11,-0.0974
2019-06-12,-0.8047
2019-06-13,0.762
2019-06-14,-2.0249
2019-06-17,4.4821
2019-06-18,2.4786
2019-06-19,0.5814
2019-06-20,-1.5029
2019-06-21,-4.8826
2019-06-24,-2.4679
2019-06-25,-1.8725
2019-06-26,-4.9768
2019-06-27,4.4776
2019-06-28,1.2987
2019-07-01,1.6667
2019-07-02,-2.6482
2019-07-03,-2.5648
2019-07-05,-1.6484999999999999
2019-07-08,-3.2171
2019-07-09,-0.3352
2019-07-10,-0.5045
2019-07-11,-1.4085
2019-07-12,1.5429
2019-07-15,3.6297
2019-07-16,3.3397
2019-07-17,-4.8870000000000005
2019-07-18,-1.2155
2019-07-19,-2.6007
2019-07-22,-0.3445
2019-07-23,2.5641
2019-07-24,-1.7978
2019-07-25,-2.0309
2019-07-26,1.8978000000000002
2019-07-29,-0.9169
2019-07-30,3.2099
2019-07-31,-1.0647
2019-08-01,3.1436
2019-08-02,-4.5579
2019-08-05,-7.0196
2019-08-06,-2.0421
2019-08-07,0.6949
2019-08-08,-0.8469
2019-08-09,-1.1705
2019-08-12,0.3521
2019-08-13,-3.4131
2019-08-14,-0.4624
2019-08-15,2.9861
2019-08-16,1.8041
2019-08-19,2.6266
2019-08-20,-1.0176
2019-08-21,2.0249
2019-08-22,-1.6794
2019-08-23,-4.7516
2019-08-26,0.4891
2019-08-27,-1.233
2019-08-28,1.1827
2019-08-29,4.3506
2019-08-30,0.1556
2019-09-03,-0.1864
2019-09-04,-2.4588
2019-09-05,5.552
2019-09-06,6.1064
2019-09-09,0.0855
2019-09-10,1.2810000000000001
2019-09-11,3.5694
2019-09-12,0.2171
2019-09-13,1.4622
2019-09-16,2.4553
2019-09-17,0.0
2019-09-18,0.4428
2019-09-19,0.4149
2019-09-20,-1.8595000000000002
2019-09-23,-0.8158
2019-09-24,0.2919
2019-09-25,-3.0423
2019-09-26,-1.6917
2019-09-27,-1.8317999999999999
2019-09-30,-0.311
2019-10-01,-1.6449
2019-10-02,-2.7682
2019-10-03,0.6228
2019-10-04,2.0925
2019-10-07,-0.7217
2019-10-08,-3.344
2019-10-09,1.2335
2019-10-10,3.0609
2019-10-11,0.9516
2019-10-14,1.5424
2019-10-15,-0.3657
2019-10-16,2.428
2019-10-17,2.0121
2019-10-18,-2.7560000000000002
2019-10-21,0.5279
2019-10-22,-0.2211
2019-10-23,1.4127
2019-10-24,-0.4097
2019-10-25,1.4811
2019-10-28,5.2432
2019-10-29,-2.1828
2019-10-30,1.1814
2019-10-31,0.3633
2019-11-01,-0.0776
2019-11-04,0.9056
2019-11-05,-3.7179
2019-11-06,-5.5393
2019-11-07,1.2687
2019-11-08,4.3987
2019-11-11,1.52
2019-11-12,1.4184
2019-11-13,0.6734
2019-11-14,-0.7975
2019-11-15,1.4003999999999999
2019-11-18,-1.0997
2019-11-19,0.7499
2019-11-20,-0.4363
2019-11-21,-0.4898
2019-11-22,0.285
2019-11-25,0.7233
2019-11-26,0.0256
2019-11-27,2.0256
2019-11-29,-1.1309
2019-12-02,-1.7539
2019-12-03,-1.4489
2019-12-04,-0.1575
2019-12-05,1.2622
2019-12-06,1.8956
2019-12-09,-1.58
2019-12-10,-0.1295
2019-12-11,3.2927
2019-12-12,7.9317
2019-12-13,2.7907
2019-12-16,0.9955
2019-12-17,-3.1586
2019-12-18,-2.8914999999999997
2019-12-19,0.8099
2019-12-20,0.4253
2019-12-23,4.0471
2019-12-24,1.9447999999999999
2019-12-26,1.6415
2019-12-27,1.4841
2019-12-30,-0.5161
2019-12-31,1.5779999999999998
2020-01-02,-0.5533
2020-01-03,1.6263999999999998
2020-01-06,2.7795
2020-01-07,-1.6185
2020-01-08,-0.4581
2020-01-09,1.0669
2020-01-10,0.1656
2020-01-13,-3.0998
2020-01-14,-0.1493
2020-01-15,-0.3631
2020-01-16,2.2294
2020-01-17,0.2307
2020-01-21,1.2762
2020-01-22,-0.8882
2020-01-23,-0.1667
2020-01-24,-0.5637
2020-01-27,-0.21
2020-01-28,-0.2735
2020-01-29,-0.1266
2020-01-30,0.4436
2020-01-31,-3.4069
2020-02-03,0.4137
2020-02-04,0.3469
2020-02-05,5.4235
2020-02-06,-0.5329
2020-02-07,-2.3285
2020-02-10,2.1097
2020-02-11,-0.9917
2020-02-12,-0.2295
2020-02-13,1.1713
2020-02-14,-0.1654
2020-02-18,-0.0621
2020-02-19,1.6162
2020-02-20,-0.0816
2020-02-21,-0.7959
2020-02-24,-0.3703
2020-02-25,-1.0531
2020-02-26,1.8780999999999999
2020-02-27,-0.1844
2020-02-28,-4.7404
2020-03-02,2.1112
2020-03-03,-5.4219
2020-03-04,2.186
2020-03-05,-1.0478
2020-03-06,-1.831
2020-03-09,-3.7978
2020-03-10,-1.8921000000000001
2020-03-11,-5.3571
2020-03-12,-13.987400000000001
2020-03-13,6.4346
2020-03-16,-7.557
2020-03-17,13.585
2020-03-18,-5.2866
2020-03-19,5.1948
2020-03-20,-0.683
2020-03-23,-4.9458
2020-03-24,0.5843
2020-03-25,-2.4896
2020-03-26,2.8369
2020-03-27,0.0
2020-03-30,11.2828
2020-03-31,-1.7353
2020-04-01,-5.0706
2020-04-02,-1.8601999999999999
2020-04-03,-2.3287
2020-04-06,14.2778
2020-04-07,6.3804
2020-04-08,-5.5416
2020-04-09,3.6696999999999997
2020-04-13,-1.1877
2020-04-14,4.6429
2020-04-15,-3.1306
2020-04-16,-2.1158
2020-04-17,5.677
2020-04-20,-1.3936
2020-04-21,-3.5103999999999997
2020-04-22,-0.3071
2020-04-23,1.4692
2020-04-24,-0.7473
2020-04-27,5.4824
2020-04-28,2.0745
2020-04-29,6.1407
2020-04-30,0.5765
2020-05-01,-8.9662
2020-05-04,-3.1932
2020-05-05,6.9919
2020-05-06,-3.9079
2020-05-07,1.6945000000000001
2020-05-08,0.2444
2020-05-11,1.1968
2020-05-12,0.1314
2020-05-13,-6.4086
2020-05-14,0.5141
2020-05-15,7.5564
2020-05-18,2.2482
2020-05-19,-1.6279
2020-05-20,0.3224
2020-05-21,-0.0857
2020-05-22,0.2358
2020-05-26,-1.6471
2020-05-27,-0.1305
2020-05-28,0.9582
2020-05-29,-0.4961
2020-06-01,0.3685
2020-06-02,1.4471
2020-06-03,-0.2129
2020-06-04,1.0454
2020-06-05,1.9003
2020-06-08,3.9992
2020-06-09,-4.2638
2020-06-10,1.2071
2020-06-11,-5.4904
2020-06-12,3.6118
2020-06-15,1.827
2020-06-16,3.5265
2020-06-17,-1.0558
2020-06-18,-6.0399
2020-06-19,-0.7285
2020-06-22,-2.2879
2020-06-23,0.243
2020-06-24,-1.3883
2020-06-25,-1.4971999999999999
2020-06-26,-7.441
2020-06-29,7.0343
2020-06-30,0.2061
2020-07-01,0.777
2020-07-02,0.0227
2020-07-06,-0.8161
2020-07-07,-6.7657
2020-07-08,4.6825
2020-07-09,-0.9602
2020-07-10,0.7567
2020-07-13,-0.352
2020-07-14,-0.6359
2020-07-15,6.0204
2020-07-16,-2.5039
2020-07-17,0.9172
2020-07-20,-3.2493
2020-07-21,0.3758
2020-07-22,-3.2522
2020-07-23,0.8706
2020-07-24,-0.983
2020-07-27,2.4697
2020-07-28,-1.3233
2020-07-29,2.8257
2020-07-30,-0.326
2020-07-31,-1.4252
