ticker,BNED US Equity
2015-12-10,-2.5584
2015-12-11,-0.6849
2015-12-14,3.7931
2015-12-15,-0.1107
2015-12-16,3.6585
2015-12-17,2.9947
2015-12-18,4.0498
2015-12-21,-2.5948
2015-12-22,-1.0246
2015-12-23,2.795
2015-12-24,2.3162
2015-12-28,-0.9843
2015-12-29,0.6958
2015-12-30,-0.2962
2015-12-31,-1.4851
2016-01-04,-3.8191
2016-01-05,0.5225
2016-01-06,-1.3514
2016-01-07,-3.6881
2016-01-08,-1.2035
2016-01-11,-1.1074
2016-01-12,-0.6719
2016-01-13,-1.5784
2016-01-14,4.3528
2016-01-15,0.3293
2016-01-19,2.2976
2016-01-20,2.9947
2016-01-21,4.9844
2016-01-22,2.4728
2016-01-25,-3.5714
2016-01-26,1.1011
2016-01-27,0.396
2016-01-28,4.7337
2016-01-29,3.7664999999999997
2016-02-01,-0.1815
2016-02-02,-2.3636
2016-02-03,-4.4693
2016-02-04,4.5809
2016-02-05,-2.6095
2016-02-08,-2.5837
2016-02-09,-1.9646
2016-02-10,0.2004
2016-02-11,-0.9
2016-02-12,0.4036
2016-02-16,2.5126
2016-02-17,1.0784
2016-02-18,0.679
2016-02-19,-1.7341
2016-02-22,3.8235
2016-02-23,-2.2663
2016-02-24,0.6763
2016-02-25,-2.0154
2016-02-26,1.8609
2016-02-29,2.6923
2016-03-01,2.4345
2016-03-02,-1.9196
2016-03-03,0.6524
2016-03-04,-0.0926
2016-03-07,5.5607
2016-03-08,-14.9254
2016-03-09,0.2064
2016-03-10,0.6179
2016-03-11,1.6377000000000002
2016-03-14,-0.2014
2016-03-15,-1.4127
2016-03-16,2.7636
2016-03-17,-0.6972
2016-03-18,-2.3069
2016-03-21,0.616
2016-03-22,1.3265
2016-03-23,-3.8268
2016-03-24,4.1885
2016-03-28,-4.5226
2016-03-29,1.3684
2016-03-30,1.3498999999999999
2016-03-31,0.4098
2016-04-01,-2.2449
2016-04-04,-1.8789
2016-04-05,-1.5957
2016-04-06,0.1081
2016-04-07,-3.6717
2016-04-08,-1.009
2016-04-11,-0.2265
2016-04-12,2.0431
2016-04-13,5.3393
2016-04-14,1.5838999999999999
2016-04-15,0.0
2016-04-18,1.5593
2016-04-19,0.0
2016-04-20,0.1024
2016-04-21,1.9426999999999999
2016-04-22,1.3039
2016-04-25,-2.4752
2016-04-26,1.5228000000000002
2016-04-27,-0.1
2016-04-28,-3.7037
2016-04-29,-2.7027
2016-05-02,1.8162
2016-05-03,-2.0986
2016-05-04,-1.3934
2016-05-05,-0.1087
2016-05-06,2.6115
2016-05-09,-0.2121
2016-05-10,0.3188
2016-05-11,-6.9915
2016-05-12,1.2528000000000001
2016-05-13,-0.3375
2016-05-16,-0.7901
2016-05-17,-1.1377
2016-05-18,-1.3809
2016-05-19,1.4002
2016-05-20,3.3372
2016-05-23,-0.3341
2016-05-24,2.3464
2016-05-25,2.8384
2016-05-26,-1.6985000000000001
2016-05-27,0.6479
2016-05-31,1.9313
2016-06-01,4.2105
2016-06-02,0.303
2016-06-03,-2.719
2016-06-06,0.5176
2016-06-07,1.2358
2016-06-08,0.6104
2016-06-09,-1.8199999999999998
2016-06-10,-1.0299
2016-06-13,-0.6243
2016-06-14,-0.3141
2016-06-15,2.3109
2016-06-16,-1.54
2016-06-17,1.3556
2016-06-20,4.5267
2016-06-21,-0.5906
2016-06-22,-1.1881
2016-06-23,3.1062
2016-06-24,-2.138
2016-06-27,-4.7666
2016-06-28,-1.7727
2016-06-29,5.6263
2016-06-30,2.0101
2016-07-01,3.5468
2016-07-05,-2.569
2016-07-06,2.4414
2016-07-07,0.3813
2016-07-08,3.5138
2016-07-11,3.1193
2016-07-12,1.8683
2016-07-13,-0.6114
2016-07-14,1.4938
2016-07-15,0.7792
2016-07-18,1.4605000000000001
2016-07-19,-0.3387
2016-07-20,-0.9346
2016-07-21,-0.9434
2016-07-22,0.5195
2016-07-25,0.0861
2016-07-26,0.3442
2016-07-27,0.5146
2016-07-28,-1.1945000000000001
2016-07-29,-0.1727
2016-08-01,0.346
2016-08-02,-2.3276
2016-08-03,0.5296
2016-08-04,-0.7902
2016-08-05,3.0088
2016-08-08,0.6873
2016-08-09,0.9386
2016-08-10,-0.2536
2016-08-11,1.1864
2016-08-12,0.7538
2016-08-15,0.0
2016-08-16,-0.4988
2016-08-17,-5.0125
2016-08-18,3.2542
2016-08-19,-2.1295
2016-08-22,1.2185
2016-08-23,-0.6019
2016-08-24,-0.6055
2016-08-25,-1.0444
2016-08-26,-0.8795
2016-08-29,-0.1775
2016-08-30,-0.6222
2016-08-31,0.0894
2016-09-01,-0.7149
2016-09-02,1.8002
2016-09-06,6.366
2016-09-07,1.7456
2016-09-08,-8.9869
2016-09-09,-5.2065
2016-09-12,-3.8826
2016-09-13,-3.0542
2016-09-14,-2.9472
2016-09-15,2.0942
2016-09-16,-0.5128
2016-09-19,-0.4124
2016-09-20,-1.2422
2016-09-21,0.4193
2016-09-22,4.1754
2016-09-23,-1.4028
2016-09-26,-3.0488
2016-09-27,0.2096
2016-09-28,-0.2092
2016-09-29,-2.6205
2016-09-30,3.014
2016-10-03,-1.1494
2016-10-04,-1.5856
2016-10-05,1.1815
2016-10-06,1.5924
2016-10-07,-1.9854
2016-10-10,1.2793
2016-10-11,1.4737
2016-10-12,2.5934
2016-10-13,-2.73
2016-10-14,-0.2079
2016-10-17,-2.6042
2016-10-18,-0.5348
2016-10-19,1.7204000000000002
2016-10-20,-0.1057
2016-10-21,1.5873
2016-10-24,2.1875
2016-10-25,-1.9367999999999999
2016-10-26,-1.1435
2016-10-27,-2.4185
2016-10-28,-0.3233
2016-10-31,0.6486
2016-11-01,-2.3631
2016-11-02,-2.4202
2016-11-03,-0.2255
2016-11-04,-1.1299
2016-11-07,3.7714
2016-11-08,1.5419
2016-11-09,2.4946
2016-11-10,5.3968
2016-11-11,4.4177
2016-11-14,0.7692
2016-11-15,-0.4771
2016-11-16,1.1505
2016-11-17,1.6114000000000002
2016-11-18,2.3321
2016-11-21,0.1823
2016-11-22,2.9116999999999997
2016-11-23,1.5915
2016-11-25,1.4795
2016-11-28,-2.916
2016-11-29,2.2085
2016-11-30,-1.7286000000000001
2016-12-01,-0.088
2016-12-02,-0.6162
2016-12-05,2.6572
2016-12-06,-14.2364
2016-12-07,10.161
2016-12-08,5.9361
2016-12-09,3.3621
2016-12-12,0.0834
2016-12-13,1.8333
2016-12-14,-0.4092
2016-12-15,1.8077
2016-12-16,3.5513
2016-12-19,0.0
2016-12-20,-0.6235
2016-12-21,-1.8824
2016-12-22,-3.9968
2016-12-23,-1.4155
2016-12-27,0.0845
2016-12-28,0.5063
2016-12-29,-0.5877
2016-12-30,-3.125
2017-01-03,3.6616999999999997
2017-01-04,2.1026
2017-01-05,-6.0132
2017-01-06,-0.6135
2017-01-09,-0.4409
2017-01-10,2.5686
2017-01-11,-0.6908
2017-01-12,-1.6522000000000001
2017-01-13,-0.8842
2017-01-17,2.3194
2017-01-18,-1.0462
2017-01-19,-4.8458
2017-01-20,0.463
2017-01-23,-2.212
2017-01-24,0.0
2017-01-25,3.393
2017-01-26,-4.7402
2017-01-27,-2.8708
2017-01-30,-1.8719000000000001
2017-01-31,0.9036
2017-02-01,-1.393
2017-02-02,-0.2018
2017-02-03,3.0334
2017-02-06,-2.7478
2017-02-07,-1.9173
2017-02-08,0.3086
2017-02-09,3.1795
2017-02-10,1.5905
2017-02-13,-2.4462
2017-02-14,0.7021
2017-02-15,-0.0996
2017-02-16,-1.3958
2017-02-17,2.6289
2017-02-21,0.8867
2017-02-22,-0.293
2017-02-23,-2.5465
2017-02-24,1.005
2017-02-27,0.597
2017-02-28,-5.0445
2017-03-01,5.7292
2017-03-02,-1.2808
2017-03-03,-3.0938
2017-03-06,-4.1195
2017-03-07,-1.5038
2017-03-08,4.6892
2017-03-09,-1.4583
2017-03-10,1.0571
2017-03-13,-1.8828
2017-03-14,1.5991
2017-03-15,0.6296
2017-03-16,0.3128
2017-03-17,1.5593
2017-03-20,-1.74
2017-03-21,-2.1875
2017-03-22,0.426
2017-03-23,1.3786
2017-03-24,-1.8828
2017-03-27,1.2793
2017-03-28,-0.4211
2017-03-29,4.0169
2017-03-30,-1.626
2017-03-31,-0.9298
2017-04-03,-1.2513
2017-04-04,-0.9504
2017-04-05,0.533
2017-04-06,0.5302
2017-04-07,4.0084
2017-04-10,0.6085
2017-04-11,-0.1008
2017-04-12,-2.5227
2017-04-13,-0.4141
2017-04-17,1.0395
2017-04-18,1.6461000000000001
2017-04-19,2.4291
2017-04-20,2.9644
2017-04-21,-1.1516
2017-04-24,0.7767
2017-04-25,0.0
2017-04-26,3.4682
2017-04-27,-0.9311
2017-04-28,-2.1617
2017-05-01,-0.6724
2017-05-02,-0.1934
2017-05-03,-0.1938
2017-05-04,0.0971
2017-05-05,-0.194
2017-05-08,1.1662
2017-05-09,-0.7685
2017-05-10,0.3872
2017-05-11,-2.0251
2017-05-12,-3.3465
2017-05-15,-3.055
2017-05-16,-1.7856999999999998
2017-05-17,-2.6738
2017-05-18,0.0
2017-05-19,0.4396
2017-05-22,2.2976
2017-05-23,-1.0695000000000001
2017-05-24,-0.1081
2017-05-25,2.4892
2017-05-26,-0.528
2017-05-30,0.0
2017-05-31,0.7431
2017-06-01,4.9526
2017-06-02,0.7028
2017-06-05,-0.8973
2017-06-06,-1.7103000000000002
2017-06-07,-1.8424
2017-06-08,3.1283
2017-06-09,3.4378
2017-06-12,0.782
2017-06-13,-0.8729
2017-06-14,-0.0978
2017-06-15,-0.6856
2017-06-16,1.6764999999999999
2017-06-19,-0.8729
2017-06-20,1.9569
2017-06-21,-0.5758
2017-06-22,2.6062
2017-06-23,3.4807
2017-06-26,-1.7273
2017-06-27,-0.4625
2017-06-28,0.5576
2017-06-29,-0.8318
2017-06-30,-0.932
2017-07-03,1.223
2017-07-05,0.0
2017-07-06,-5.3903
2017-07-07,0.4912
2017-07-10,-5.4741
2017-07-11,3.8263
2017-07-12,-11.4542
2017-07-13,-10.348700000000001
2017-07-14,-2.6349
2017-07-17,0.3866
2017-07-18,0.7702
2017-07-19,-0.6369
2017-07-20,1.4102999999999999
2017-07-21,-4.804
2017-07-24,-4.5153
2017-07-25,4.3115
2017-07-26,0.6667
2017-07-27,-0.6623
2017-07-28,-1.0667
2017-07-31,-2.5606
2017-08-01,-0.4149
2017-08-02,-1.6667
2017-08-03,0.2825
2017-08-04,2.2535
2017-08-07,-3.0303
2017-08-08,0.9943
2017-08-09,-2.6723
2017-08-10,-3.0347
2017-08-11,1.9374
2017-08-14,1.3158
2017-08-15,-3.6075
2017-08-16,2.2455
2017-08-17,-0.5857
2017-08-18,1.9146
2017-08-21,-1.3006
2017-08-22,2.7818
2017-08-23,-3.2763999999999998
2017-08-24,1.62
2017-08-25,1.1594
2017-08-28,-0.5731
2017-08-29,-1.7290999999999999
2017-08-30,-17.7419
2017-08-31,-7.6649
2017-09-01,6.3707
2017-09-05,-5.2632
2017-09-06,-0.3831
2017-09-07,2.3077
2017-09-08,5.0752
2017-09-11,-1.6099999999999999
2017-09-12,6.0
2017-09-13,1.0292
2017-09-14,-0.1698
2017-09-15,6.8027
2017-09-18,-1.1146
2017-09-19,-5.475
2017-09-20,3.7479
2017-09-21,0.0
2017-09-22,3.1199
2017-09-25,3.3439
2017-09-26,2.3112
2017-09-27,-1.506
2017-09-28,-0.4587
2017-09-29,0.0
2017-10-02,0.1536
2017-10-03,1.3804
2017-10-04,-0.4539
2017-10-05,2.4316
2017-10-06,-0.8902
2017-10-09,-3.8922
2017-10-10,-0.7788
2017-10-11,-1.4129
2017-10-12,-2.5478
2017-10-13,1.1438
2017-10-16,0.8078
2017-10-17,3.8462
2017-10-18,3.0864
2017-10-19,-1.9461
2017-10-20,1.9847000000000001
2017-10-23,-1.9461
2017-10-24,0.1527
2017-10-25,0.7622
2017-10-26,0.1513
2017-10-27,-2.4169
2017-10-30,-4.1796
2017-10-31,-11.9548
2017-11-01,2.0183
2017-11-02,-5.3957
2017-11-03,0.3802
2017-11-06,0.3788
2017-11-07,-4.1509
2017-11-08,0.3937
2017-11-09,1.5686
2017-11-10,1.9304999999999999
2017-11-13,-2.4621
2017-11-14,0.7767
2017-11-15,-3.4682
2017-11-16,7.7844
2017-11-17,2.2222
2017-11-20,2.5362
2017-11-21,0.3534
2017-11-22,-1.0563
2017-11-24,1.0676
2017-11-27,-1.5845
2017-11-28,5.3667
2017-11-29,7.6401
2017-11-30,-4.7318999999999996
2017-12-01,0.8278
2017-12-04,3.2841
2017-12-05,22.8935
2017-12-06,-0.3881
2017-12-07,3.3766
2017-12-08,-5.9045
2017-12-11,4.4059
2017-12-12,7.6726
2017-12-13,-2.019
2017-12-14,-2.4242
2017-12-15,2.8571
2017-12-18,6.7633
2017-12-19,-5.4299
2017-12-20,2.512
2017-12-21,-0.8168
2017-12-22,-0.8235
2017-12-26,-0.1186
2017-12-27,-1.5439
2017-12-28,0.7238
2017-12-29,-1.3174000000000001
2018-01-02,2.9126
2018-01-03,-3.066
2018-01-04,-1.4599
2018-01-05,-4.1975
2018-01-08,-1.4175
2018-01-09,-2.0915
2018-01-10,0.8011
2018-01-11,1.7219
2018-01-12,-0.651
2018-01-16,-3.9318
2018-01-17,0.6821
2018-01-18,0.9485
2018-01-19,3.3557
2018-01-22,0.1299
2018-01-23,-2.3346
2018-01-24,-3.1873
2018-01-25,-1.6461000000000001
2018-01-26,-3.9052
2018-01-29,-0.5806
2018-01-30,-1.6058
2018-01-31,-1.3353
2018-02-01,0.9023
2018-02-02,-6.1103
2018-02-05,-1.746
2018-02-06,2.4233000000000002
2018-02-07,2.8391
2018-02-08,-0.3067
2018-02-09,1.2308
2018-02-12,-1.2158
2018-02-13,-1.0769
2018-02-14,3.1104
2018-02-15,2.4133
2018-02-16,2.2091
2018-02-20,-3.7464
2018-02-21,2.3952
2018-02-22,2.0468
2018-02-23,5.5874
2018-02-26,3.1208
2018-02-27,-0.2632
2018-02-28,-3.6939
2018-03-01,0.6849
2018-03-02,-3.2653
2018-03-05,1.2658
2018-03-06,-0.5556
2018-03-07,1.2570000000000001
2018-03-08,-7.5862
2018-03-09,-2.2388
2018-03-12,4.2748
2018-03-13,0.4392
2018-03-14,-2.4781
2018-03-15,-0.5979
2018-03-16,3.1579
2018-03-19,-0.2915
2018-03-20,-0.4386
2018-03-21,-0.4405
2018-03-22,-2.0649
2018-03-23,-3.012
2018-03-26,2.795
2018-03-27,0.1511
2018-03-28,1.6591
2018-03-29,2.2255
2018-04-02,-4.3541
2018-04-03,2.1244
2018-04-04,2.6746
2018-04-05,2.026
2018-04-06,-0.2837
2018-04-09,-0.4267
2018-04-10,2.5714
2018-04-11,0.4178
2018-04-12,-2.3578
2018-04-13,-1.2784
2018-04-16,3.4532
2018-04-17,3.1989
2018-04-18,0.6739
2018-04-19,-0.9371
2018-04-20,-0.4054
2018-04-23,0.4071
2018-04-24,-0.4054
2018-04-25,-0.1357
2018-04-26,0.6793
2018-04-27,0.135
2018-04-30,-3.0997
2018-05-01,-1.5299
2018-05-02,-1.2711999999999999
2018-05-03,-2.289
2018-05-04,0.5857
2018-05-07,-4.8035
2018-05-08,-0.3058
2018-05-09,-4.1411
2018-05-10,0.96
2018-05-11,0.1585
2018-05-14,-2.3734
2018-05-15,-2.269
2018-05-16,1.3267
2018-05-17,0.491
2018-05-18,-0.6515
2018-05-21,1.1475
2018-05-22,2.7553
2018-05-23,2.2082
2018-05-24,-0.463
2018-05-25,-0.9302
2018-05-29,-0.313
2018-05-30,0.7849
2018-05-31,-1.2461
2018-06-01,0.6309
2018-06-04,-2.0376
2018-06-05,3.2
2018-06-06,0.7752
2018-06-07,1.0769
2018-06-08,0.0
2018-06-11,0.3044
2018-06-12,-0.1517
2018-06-13,-0.9119
2018-06-14,-1.227
2018-06-15,0.3106
2018-06-18,-0.9288
2018-06-19,1.4062999999999999
2018-06-20,4.1602
2018-06-21,13.3136
2018-06-22,-8.6162
2018-06-25,-6.8571
2018-06-26,-5.5215
2018-06-27,-0.974
2018-06-28,-3.9344
2018-06-29,-3.7542999999999997
2018-07-02,-0.7092
2018-07-03,-4.1071
2018-07-05,0.7449
2018-07-06,-0.1848
2018-07-09,0.7407
2018-07-10,-0.7353
2018-07-11,-0.5556
2018-07-12,0.5587
2018-07-13,1.2963
2018-07-16,-0.1828
2018-07-17,-2.3810000000000002
2018-07-18,0.1876
2018-07-19,3.5581
2018-07-20,-2.8933
2018-07-23,-1.6760000000000002
2018-07-24,7.0076
2018-07-25,0.0
2018-07-26,-4.4248
2018-07-27,-0.7407
2018-07-30,4.291
2018-07-31,0.5367
2018-08-01,-0.3559
2018-08-02,0.8929
2018-08-03,3.0088
2018-08-06,-0.8591
2018-08-07,1.0399
2018-08-08,1.5436999999999999
2018-08-09,4.0541
2018-08-10,2.1104
2018-08-13,-2.0668
2018-08-14,1.9481000000000002
2018-08-15,-0.7962
2018-08-16,0.1605
2018-08-17,2.8846
2018-08-20,0.9346
2018-08-21,-2.0062
2018-08-22,-15.9055
2018-08-23,1.8727
2018-08-24,-3.6765
2018-08-27,-3.2443
2018-08-28,5.9172
2018-08-29,10.0559
2018-08-30,-5.5838
2018-08-31,7.1685
2018-09-04,-1.0033
2018-09-05,1.3514
2018-09-06,-7.3333
2018-09-07,2.3381
2018-09-10,-0.3515
2018-09-11,-0.3527
2018-09-12,-4.4248
2018-09-13,0.0
2018-09-14,4.0741
2018-09-17,-3.2028
2018-09-18,2.2059
2018-09-19,1.6187
2018-09-20,1.9468999999999999
2018-09-21,-1.0417
2018-09-24,-2.2807
2018-09-25,-2.3339
2018-09-26,2.5735
2018-09-27,1.6129
2018-09-28,1.5873
2018-10-01,-2.7778
2018-10-02,-1.9643000000000002
2018-10-03,0.1821
2018-10-04,0.1818
2018-10-05,1.8149
2018-10-08,2.3173
2018-10-09,2.439
2018-10-10,0.1701
2018-10-11,-0.1698
2018-10-12,-3.5714
2018-10-15,1.5873
2018-10-16,4.1667
2018-10-17,5.1667
2018-10-18,-0.1585
2018-10-19,-0.1587
2018-10-22,0.318
2018-10-23,-3.1696
2018-10-24,-4.91
2018-10-25,2.926
2018-10-26,-1.0033
2018-10-29,-1.8580999999999999
2018-10-30,0.6885
2018-10-31,-2.3932
2018-11-01,0.8757
2018-11-02,5.0347
2018-11-05,1.9835
2018-11-06,0.1621
2018-11-07,1.4563
2018-11-08,0.9569
2018-11-09,-1.7378
2018-11-12,-0.8039
2018-11-13,2.107
2018-11-14,-0.3175
2018-11-15,5.5732
2018-11-16,0.6033
2018-11-19,-4.3478
2018-11-20,-0.3135
2018-11-21,2.9874
2018-11-23,1.2214
2018-11-26,-2.7149
2018-11-27,1.5504
2018-11-28,1.8321
2018-11-29,-0.1499
2018-11-30,0.1502
2018-12-03,-3.2984
2018-12-04,-30.6977
2018-12-06,7.3826
2018-12-07,-2.9167
2018-12-10,4.2918
2018-12-11,-0.823
2018-12-12,-4.5643
2018-12-13,-6.5217
2018-12-14,-1.8605
2018-12-17,-5.2133
2018-12-18,2.75
2018-12-19,-5.3528
2018-12-20,-1.7995
2018-12-21,0.2618
2018-12-24,-3.6554
2018-12-26,0.813
2018-12-27,2.957
2018-12-28,2.8721
2018-12-31,1.7766
2019-01-02,7.98
2019-01-03,-2.7714
2019-01-04,7.601
2019-01-07,1.5453000000000001
2019-01-08,6.5217
2019-01-09,-3.4694
2019-01-10,-0.6342
2019-01-11,8.7234
2019-01-14,2.3483
2019-01-15,-1.1472
2019-01-16,4.2553
2019-01-17,-4.2672
2019-01-18,1.938
2019-01-22,2.0913
2019-01-23,0.3724
2019-01-24,3.7106
2019-01-25,2.1467
2019-01-28,-0.3503
2019-01-29,0.703
2019-01-30,-0.349
2019-01-31,0.1751
2019-02-01,-2.0979
2019-02-04,2.5
2019-02-05,-0.6969
2019-02-06,-1.7544
2019-02-07,0.5357
2019-02-08,4.6181
2019-02-11,0.6791
2019-02-12,4.5531
2019-02-13,2.9032
2019-02-14,0.3135
2019-02-15,0.1563
2019-02-19,4.3682
2019-02-20,4.4843
2019-02-21,0.0
2019-02-22,4.578
2019-02-25,1.2312
2019-02-26,-0.1351
2019-02-27,-7.0365
2019-02-28,0.2911
2019-03-01,3.193
2019-03-04,-3.7975
2019-03-05,-32.1637
2019-03-06,-4.3103
2019-03-07,-2.7027
2019-03-08,-2.0833
2019-03-11,-2.1277
2019-03-12,6.0386
2019-03-13,7.0615
2019-03-14,-2.5532
2019-03-15,5.0218
2019-03-18,2.2869
2019-03-19,-1.4228
2019-03-20,-0.4124
2019-03-21,-2.2774
2019-03-22,-3.6017
2019-03-25,1.5385
2019-03-26,-3.8961
2019-03-27,2.9279
2019-03-28,0.6565
2019-03-29,-8.6957
2019-04-01,4.7619
2019-04-02,-0.4545
2019-04-03,3.4247
2019-04-04,2.4283
2019-04-05,2.5862
2019-04-08,0.2101
2019-04-09,-3.7736
2019-04-10,2.3965
2019-04-11,-0.6383
2019-04-12,-3.212
2019-04-15,-0.885
2019-04-16,-0.8929
2019-04-17,-1.8018
2019-04-18,0.6881
2019-04-22,-4.328
2019-04-23,2.1429
2019-04-24,3.7296
2019-04-25,-2.2472
2019-04-26,1.1494
2019-04-29,-0.6818
2019-04-30,-1.6018
2019-05-01,1.8605
2019-05-02,-6.1644
2019-05-03,3.8929
2019-05-06,-0.7026
2019-05-07,-5.6604
2019-05-08,2.25
2019-05-09,0.0
2019-05-10,-0.7335
2019-05-13,-5.4187
2019-05-14,2.8646000000000003
2019-05-15,-2.2785
2019-05-16,-3.886
2019-05-17,-1.3477000000000001
2019-05-20,-4.3716
2019-05-21,-1.1429
2019-05-22,0.578
2019-05-23,1.4368
2019-05-24,-3.966
2019-05-28,0.295
2019-05-29,-1.1764999999999999
2019-05-30,-1.7856999999999998
2019-05-31,-3.9394
2019-06-03,0.6309
2019-06-04,-0.3135
2019-06-05,-0.9434
2019-06-06,-3.1746
2019-06-07,6.2295
2019-06-10,2.1605
2019-06-11,0.6042
2019-06-12,-0.9009
2019-06-13,4.8485
2019-06-14,-1.7341
2019-06-17,-2.6471
2019-06-18,-0.3021
2019-06-19,-4.5455
2019-06-20,-2.2222
2019-06-21,1.9481000000000002
2019-06-24,-5.0955
2019-06-25,5.3690999999999995
2019-06-26,14.3312
2019-06-27,-3.6212
2019-06-28,-2.8902
2019-07-01,-1.1905000000000001
2019-07-02,-5.1205
2019-07-03,2.8571
2019-07-05,4.6296
2019-07-08,0.0
2019-07-09,-0.885
2019-07-10,1.4881
2019-07-11,2.9326
2019-07-12,1.4245
2019-07-15,11.236
2019-07-16,1.0101
2019-07-17,2.75
2019-07-18,0.4866
2019-07-19,-0.7264
2019-07-22,-6.5854
2019-07-23,-4.9608
2019-07-24,-3.022
2019-07-25,-1.4163999999999999
2019-07-26,0.5747
2019-07-29,-1.7143000000000002
2019-07-30,1.1628
2019-07-31,0.5747
2019-08-01,-0.2857
2019-08-02,-2.8653
2019-08-05,-7.3746
2019-08-06,0.9554
2019-08-07,1.2618
2019-08-08,0.6231
2019-08-09,-4.644
2019-08-12,-4.5455
2019-08-13,-1.0204
2019-08-14,4.811
2019-08-15,-2.2951
2019-08-16,7.3826
2019-08-19,2.8125
2019-08-20,1.2158
2019-08-21,1.2012
2019-08-22,-1.4837
2019-08-23,-0.6024
2019-08-26,3.6364
2019-08-27,2.3392
2019-08-28,2.5714
2019-08-29,8.078
2019-08-30,0.5155
2019-09-03,-6.1538
2019-09-04,1.0929
2019-09-05,-2.1622
2019-09-06,1.3812
2019-09-09,4.6322
2019-09-10,6.5104
2019-09-11,7.335
2019-09-12,2.9613
2019-09-13,-2.4336
2019-09-16,-8.8435
2019-09-17,-17.6617
2019-09-18,-1.8127
2019-09-19,-1.5385
2019-09-20,-2.5
2019-09-23,4.1667
2019-09-24,1.5385
2019-09-25,2.7273
2019-09-26,-7.0796
2019-09-27,2.2222
2019-09-30,-3.1056
2019-10-01,-3.2051
2019-10-02,-1.9868000000000001
2019-10-03,1.0135
2019-10-04,6.0201
2019-10-07,-0.3155
2019-10-08,1.5823
2019-10-09,2.4922
2019-10-10,-4.5593
2019-10-11,5.0955
2019-10-14,3.9394
2019-10-15,0.0
2019-10-16,0.2915
2019-10-17,4.6512
2019-10-18,3.6111
2019-10-21,6.4343
2019-10-22,4.0302
2019-10-23,0.4843
2019-10-24,-0.7229
2019-10-25,1.6989999999999998
2019-10-28,0.0
2019-10-29,0.0
2019-10-30,0.0
2019-10-31,-1.9093
2019-11-01,-4.8662
2019-11-04,3.8363
2019-11-05,3.4483
2019-11-06,-0.9524
2019-11-07,3.6058
2019-11-08,0.232
2019-11-11,-2.0833
2019-11-12,2.6005000000000003
2019-11-13,-1.8433000000000002
2019-11-14,2.5822000000000003
2019-11-15,6.4073
2019-11-18,1.5053999999999998
2019-11-19,0.0
2019-11-20,-5.9322
2019-11-21,-1.1261
2019-11-22,0.2278
2019-11-25,11.5909
2019-11-26,1.833
2019-11-27,-2.0
2019-11-29,2.8571
2019-12-02,-3.5714
2019-12-03,-1.2346
2019-12-04,-20.8333
2019-12-05,2.1053
2019-12-06,4.8969000000000005
2019-12-09,6.6339
2019-12-10,0.6912
2019-12-11,0.0
