ticker,XRX US Equity
2000-05-23,0.0
2000-05-24,0.4878
2000-05-25,0.9709
2000-05-26,-2.1635
2000-05-30,5.1597
2000-05-31,2.1495
2000-06-01,1.3825
2000-06-02,0.2273
2000-06-05,-0.6803
2000-06-06,-4.7945
2000-06-07,1.6787
2000-06-08,-0.4717
2000-06-09,-1.8957000000000002
2000-06-12,0.0
2000-06-13,1.9324
2000-06-14,-2.8436
2000-06-15,-1.2195
2000-06-16,-18.5185
2000-06-19,0.6061
2000-06-20,0.9036
2000-06-21,-3.2836
2000-06-22,0.0
2000-06-23,-1.2346
2000-06-26,-0.9375
2000-06-27,-3.4699999999999998
2000-06-28,4.5752
2000-06-29,-7.1875
2000-06-30,11.7845
2000-07-03,-1.8072
2000-07-05,-0.6135
2000-07-06,-2.7778
2000-07-07,2.8571
2000-07-10,0.6173
2000-07-11,-1.227
2000-07-12,-0.6211
2000-07-13,0.0
2000-07-14,1.875
2000-07-17,-2.6074
2000-07-18,-3.622
2000-07-19,-1.3072
2000-07-20,2.649
2000-07-21,-1.9355
2000-07-24,-0.9868
2000-07-25,-3.3223
2000-07-26,-16.1512
2000-07-27,-0.4098
2000-07-28,-1.6461000000000001
2000-07-31,0.8368
2000-08-01,2.0747
2000-08-02,-3.252
2000-08-03,-0.8403
2000-08-04,5.9322
2000-08-07,2.8
2000-08-08,5.8366
2000-08-09,-5.5147
2000-08-10,5.8366
2000-08-11,-1.8382
2000-08-14,0.0
2000-08-15,-3.3708
2000-08-16,0.3876
2000-08-17,1.9304999999999999
2000-08-18,-1.5152
2000-08-21,1.9231
2000-08-22,0.3774
2000-08-23,-0.7519
2000-08-24,2.2727
2000-08-25,-1.8519
2000-08-28,3.3962
2000-08-29,2.1898
2000-08-30,-1.0
2000-08-31,-5.1095
2000-09-01,0.0
2000-09-05,-2.3077
2000-09-06,0.7874
2000-09-07,-0.3906
2000-09-08,-2.3529
2000-09-11,-1.2048
2000-09-12,-0.4065
2000-09-13,0.8163
2000-09-14,3.6437
2000-09-15,10.9375
2000-09-18,-2.8169
2000-09-19,-4.7101
2000-09-20,3.4221
2000-09-21,-8.8235
2000-09-22,6.8548
2000-09-25,-3.3962
2000-09-26,-3.9063
2000-09-27,-3.6585
2000-09-28,4.6414
2000-09-29,-3.2258
2000-10-02,2.0833
2000-10-03,-25.7143
2000-10-04,-4.9451
2000-10-05,0.578
2000-10-06,-1.1494
2000-10-09,-2.907
2000-10-10,4.1916
2000-10-11,0.5747
2000-10-12,2.8571
2000-10-13,-7.2222
2000-10-16,-25.7485
2000-10-17,-2.4194
2000-10-18,-10.7438
2000-10-19,12.963
2000-10-20,9.8361
2000-10-23,8.9552
2000-10-24,-3.4247
2000-10-25,-3.5461
2000-10-26,-5.8824
2000-10-27,3.125
2000-10-30,3.0303
2000-10-31,-0.7353
2000-11-01,1.4815
2000-11-02,0.7299
2000-11-03,10.1449
2000-11-06,1.9737
2000-11-07,1.2903
2000-11-08,-3.1847
2000-11-09,-7.2368
2000-11-10,-9.2199
2000-11-13,7.0313
2000-11-14,2.9196999999999997
2000-11-15,-2.1277
2000-11-16,-2.1739
2000-11-17,-1.4815
2000-11-20,-5.2632
2000-11-21,-9.5238
2000-11-22,0.8772
2000-11-24,1.7391
2000-11-27,-0.8547
2000-11-28,-2.5862
2000-11-29,-1.9468999999999999
2000-11-30,0.9091
2000-12-01,-9.9099
2000-12-04,-20.0
2000-12-05,-5.0
2000-12-06,-2.6316
2000-12-07,-4.0541
2000-12-08,7.0423
2000-12-11,17.1053
2000-12-12,-1.1236
2000-12-13,3.4091
2000-12-14,10.989
2000-12-15,-0.9901
2000-12-18,2.0
2000-12-19,3.9215999999999998
2000-12-20,-9.434
2000-12-21,-19.7917
2000-12-22,5.1948
2000-12-26,-3.7037
2000-12-27,2.5641
2000-12-28,0.0
2000-12-29,-7.5
2001-01-02,10.8108
2001-01-03,2.439
2001-01-04,16.6667
2001-01-05,-3.0612
2001-01-08,7.3684
2001-01-09,-7.8431
2001-01-10,21.2766
2001-01-11,-4.386
2001-01-12,14.6789
2001-01-16,-5.6
2001-01-17,5.0847
2001-01-18,-4.0323
2001-01-19,1.6806999999999999
2001-01-22,-6.6116
2001-01-23,4.4248
2001-01-24,2.5423999999999998
2001-01-25,-0.8264
2001-01-26,-8.3333
2001-01-29,15.4909
2001-01-30,1.0076
2001-01-31,1.8702999999999999
2001-02-01,3.1824
2001-02-02,-2.0166
2001-02-05,-4.1162
2001-02-06,-6.6919
2001-02-07,-6.4953
2001-02-08,1.5918999999999999
2001-02-09,-0.9972
2001-02-12,-2.8777
2001-02-13,1.7778
2001-02-14,8.4425
2001-02-15,-2.8188
2001-02-16,-1.2431
2001-02-20,-2.6573
2001-02-21,-3.0172
2001-02-22,-2.963
2001-02-23,-5.9542
2001-02-26,-0.487
2001-02-27,-0.9788
2001-02-28,0.3295
2001-03-01,-4.9669
2001-03-02,16.7247
2001-03-05,0.8955
2001-03-06,2.2189
2001-03-07,5.9334
2001-03-08,-3.9617
2001-03-09,-4.6942
2001-03-12,-7.9104
2001-03-13,-8.4279
2001-03-14,3.5398
2001-03-15,-6.8376
2001-03-16,-7.7064
2001-03-19,7.5547
2001-03-20,7.2089
2001-03-21,1.3793
2001-03-22,-4.932
2001-03-23,6.2612
2001-03-26,-5.0505
2001-03-27,1.4184
2001-03-28,9.2657
2001-03-29,-6.88
2001-03-30,2.9210000000000003
2001-04-02,0.1669
2001-04-03,-17.5
2001-04-04,7.0707
2001-04-05,-0.7547
2001-04-06,-1.1407
2001-04-09,1.3462
2001-04-10,3.2258
2001-04-11,3.3088
2001-04-12,3.3808
2001-04-16,-0.3442
2001-04-17,6.0449
2001-04-18,4.2345
2001-04-19,39.0625
2001-04-20,-3.3708
2001-04-23,-11.6279
2001-04-24,6.4474
2001-04-25,1.1125
2001-04-26,-2.0782
2001-04-27,10.1124
2001-04-30,2.4943
2001-05-01,9.5133
2001-05-02,-3.5354
2001-05-03,3.8743
2001-05-04,-0.8065
2001-05-07,0.813
2001-05-08,-1.2097
2001-05-09,2.0408
2001-05-10,-0.2
2001-05-11,1.6032
2001-05-14,-1.3807
2001-05-15,6.5
2001-05-16,1.6901000000000002
2001-05-17,0.3693
2001-05-18,0.368
2001-05-21,4.033
2001-05-22,-5.2863
2001-05-23,-1.8605
2001-05-24,-2.0853
2001-05-25,-3.2914
2001-05-29,-5.4054
2001-05-30,-4.4444
2001-05-31,9.7453
2001-06-01,6.9627
2001-06-04,1.4151
2001-06-05,-7.0698
2001-06-06,-1.5015
2001-06-07,-7.0122
2001-06-08,-1.5301
2001-06-11,-2.3307
2001-06-12,-0.5682
2001-06-13,-3.8857
2001-06-14,-1.308
2001-06-15,-3.6145
2001-06-18,-0.25
2001-06-19,0.3759
2001-06-20,-2.8714
2001-06-21,1.5424
2001-06-22,-1.8987
2001-06-25,-3.6129
2001-06-26,8.8353
2001-06-27,5.6581
2001-06-28,6.0536
2001-06-29,5.0494
2001-07-02,-0.7315
2001-07-03,-1.3684
2001-07-05,2.2412
2001-07-06,-3.9666
2001-07-09,-1.3043
2001-07-10,-5.2863
2001-07-11,-2.4419
2001-07-12,-0.5959
2001-07-13,2.6379
2001-07-16,-0.5841
2001-07-17,0.3525
2001-07-18,-0.7026
2001-07-19,-3.184
2001-07-20,0.1218
2001-07-23,-0.2433
2001-07-24,-2.561
2001-07-25,-5.0063
2001-07-26,5.4018
2001-07-27,-1.25
2001-07-30,2.2785
2001-07-31,-1.2376
2001-08-01,1.8797000000000001
2001-08-02,2.091
2001-08-03,-0.6024
2001-08-06,-0.8485
2001-08-07,3.3007
2001-08-08,-0.5917
2001-08-09,-2.9762
2001-08-10,2.0859
2001-08-13,2.6442
2001-08-14,-0.3513
2001-08-15,1.5276
2001-08-16,-0.463
2001-08-17,1.8605
2001-08-20,-3.9954
2001-08-21,2.8537
2001-08-22,1.5029
2001-08-23,-1.9362
2001-08-24,3.3682
2001-08-27,2.6966
2001-08-28,3.2823
2001-08-29,-4.0254
2001-08-30,-0.4415
2001-08-31,1.9956
2001-09-04,1.6303999999999998
2001-09-05,-0.6417
2001-09-06,-2.0452
2001-09-07,1.3187
2001-09-10,-1.8437999999999999
2001-09-17,-0.5525
2001-09-18,-5.0
2001-09-19,-9.9415
2001-09-20,-4.6753
2001-09-21,-8.4469
2001-09-24,9.9702
2001-09-25,4.1949
2001-09-26,0.0
2001-09-27,-5.4545
2001-09-28,6.456
2001-10-01,-4.0
2001-10-02,4.5699
2001-10-03,4.6272
2001-10-04,0.7371
2001-10-05,-10.2439
2001-10-08,3.5326
2001-10-09,-2.231
2001-10-10,5.7718
2001-10-11,3.2995
2001-10-12,-0.6143
2001-10-15,-3.9555
2001-10-16,2.4453
2001-10-17,-5.7789
2001-10-18,-3.0667
2001-10-19,4.4017
2001-10-22,-3.5573
2001-10-23,-0.2732
2001-10-24,-5.4795
2001-10-25,1.0145
2001-10-26,-0.2869
2001-10-29,0.7194
2001-10-30,-2.7143
2001-10-31,2.79
2001-11-01,2.1429
2001-11-02,-0.4196
2001-11-05,-0.1404
2001-11-06,1.4064999999999999
2001-11-07,-1.387
2001-11-08,-0.2813
2001-11-09,-2.6798
2001-11-12,-0.4348
2001-11-13,3.3479
2001-11-14,-1.1268
2001-11-15,0.9972
2001-11-16,-7.1932
2001-11-19,10.9422
2001-11-20,-4.1096
2001-11-21,9.5714
2001-11-23,7.1708
2001-11-26,-0.2433
2001-11-27,0.6098
2001-11-28,-1.5758
2001-11-29,1.601
2001-11-30,1.8182
2001-12-03,0.119
2001-12-04,2.6159
2001-12-05,2.2016
2001-12-06,-1.4739
2001-12-07,1.0357
2001-12-10,-3.7584999999999997
2001-12-11,0.7101
2001-12-12,0.8226
2001-12-13,0.9324
2001-12-14,-1.2702
2001-12-17,0.5848
2001-12-18,1.2791000000000001
2001-12-19,-2.7555
2001-12-20,6.6116
2001-12-21,8.5271
2001-12-24,-2.9592
2001-12-26,-1.1567
2001-12-27,2.3404
2001-12-28,6.237
2001-12-31,1.9569
2002-01-02,0.0
2002-01-03,-0.1919
2002-01-04,-3.3654
2002-01-07,-1.6915
2002-01-08,0.7085
2002-01-09,-1.9095
2002-01-10,-0.1025
2002-01-11,-0.8205
2002-01-14,-0.3102
2002-01-15,3.2157999999999998
2002-01-16,-0.201
2002-01-17,-1.3092
2002-01-18,-1.5306
2002-01-22,-3.0052
2002-01-23,5.1282
2002-01-24,-2.6423
2002-01-25,3.3403
2002-01-28,13.5354
2002-01-29,1.8683
2002-01-30,-2.0087
2002-01-31,0.9804
2002-02-01,-2.2065
2002-02-04,-3.6101
2002-02-05,2.809
2002-02-06,-2.1858
2002-02-07,-2.0484
2002-02-08,1.0456
2002-02-11,0.2822
2002-02-12,0.7505
2002-02-13,-1.2104
2002-02-14,-7.5401
2002-02-15,1.9367999999999999
2002-02-19,-3.5
2002-02-20,-1.658
2002-02-21,-0.6322
2002-02-22,-3.4995
2002-02-25,7.4725
2002-02-26,-0.5112
2002-02-27,-1.6444
2002-02-28,1.4628999999999999
2002-03-01,2.4717000000000002
2002-03-04,-1.608
2002-03-05,1.1236
2002-03-06,2.2222
2002-03-07,0.7905
2002-03-08,5.5882
2002-03-11,-2.9712
2002-03-12,-2.9665
2002-03-13,1.8738000000000001
2002-03-14,-2.4201
2002-03-15,1.1905000000000001
2002-03-18,3.3333
2002-03-19,2.1822
2002-03-20,-0.2786
2002-03-21,-3.1657
2002-03-22,2.8846
2002-03-25,-2.243
2002-03-26,0.6692
2002-03-27,1.8993
2002-03-28,0.1864
2002-04-01,3.0698
2002-04-02,-3.4295999999999998
2002-04-03,-0.0935
2002-04-04,1.2161
2002-04-05,-2.7725999999999997
2002-04-08,-1.1407
2002-04-09,-1.1538
2002-04-10,-3.3074
2002-04-11,-2.4145
2002-04-12,-1.0309
2002-04-15,-0.2083
2002-04-16,1.2526
2002-04-17,-1.134
2002-04-18,-3.5454
2002-04-19,2.0541
2002-04-22,-2.6483
2002-04-23,3.8085
2002-04-24,1.8868
2002-04-25,-2.2634
2002-04-26,-1.1579
2002-04-29,-8.4132
2002-04-30,2.907
2002-05-01,2.4859
2002-05-02,-11.907399999999999
2002-05-03,0.5006
2002-05-06,-3.8605
2002-05-07,-2.8497
2002-05-08,2.6667
2002-05-09,5.8442
2002-05-10,-1.5951
2002-05-13,2.8678
2002-05-14,7.8788
2002-05-15,-3.3708
2002-05-16,2.7907
2002-05-17,-0.4525
2002-05-20,0.2273
2002-05-21,0.5669
2002-05-22,-0.3382
2002-05-23,5.6561
2002-05-24,-2.4625
2002-05-28,-3.4029
2002-05-29,1.4773
2002-05-30,0.4479
2002-05-31,0.0
2002-06-03,-2.6756
2002-06-04,-1.4891
2002-06-05,0.2326
2002-06-06,-2.9002
2002-06-07,-2.27
2002-06-10,1.7115
2002-06-11,-5.5288
2002-06-12,-1.5267
2002-06-13,1.0336
2002-06-14,-0.7673
2002-06-17,5.2835
2002-06-18,-1.8359999999999999
2002-06-19,-4.6135
2002-06-20,2.6144
2002-06-21,14.2675
2002-06-24,-4.4593
2002-06-25,-8.8681
2002-06-26,-2.6889
2002-06-27,5.2632
2002-06-28,-12.875
2002-07-01,-1.7217
2002-07-02,-4.3796
2002-07-03,-7.7863
2002-07-05,7.1192
2002-07-08,-4.1731
2002-07-09,-1.6129
2002-07-10,0.8197
2002-07-11,3.9024
2002-07-12,0.939
2002-07-15,-2.9457
2002-07-16,1.4377
2002-07-17,-0.7874
2002-07-18,0.3175
2002-07-19,-8.3861
2002-07-22,2.7634
2002-07-23,-7.8992
2002-07-24,-2.3723
2002-07-25,15.8879
2002-07-26,2.7419000000000002
2002-07-29,0.314
2002-07-30,11.1111
2002-07-31,-2.1127
2002-08-01,-5.3237
2002-08-02,-2.8875
2002-08-05,-8.1377
2002-08-06,6.4736
2002-08-07,4.8
2002-08-08,-1.5267
2002-08-09,-2.7907
2002-08-12,-8.7719
2002-08-13,2.7972
2002-08-14,4.2517
2002-08-15,5.2202
2002-08-16,2.0155
2002-08-19,5.3191
2002-08-20,0.0
2002-08-21,-3.3189
2002-08-22,4.1791
2002-08-23,-1.8625
2002-08-26,3.9416
2002-08-27,-1.6854
2002-08-28,-3.4286
2002-08-29,4.8817
2002-08-30,-1.1283
2002-09-03,-3.5663
2002-09-04,1.4793
2002-09-05,1.1662
2002-09-06,-1.1527
2002-09-09,0.5831
2002-09-10,-0.8696
2002-09-11,2.193
2002-09-12,-3.1474
2002-09-13,4.8744
2002-09-16,0.2817
2002-09-17,-1.8258
2002-09-18,0.4292
2002-09-19,-5.9829
2002-09-20,5.9091000000000005
2002-09-23,-4.578
2002-09-24,-10.6447
2002-09-25,-6.0403
2002-09-26,-1.25
2002-09-27,-4.8825
2002-09-30,-5.8934999999999995
2002-10-01,1.4141
2002-10-02,3.5857
2002-10-03,-4.0385
2002-10-04,-3.6071999999999997
2002-10-07,-4.158
2002-10-08,-2.1692
2002-10-09,-4.6563
2002-10-10,2.7907
2002-10-11,13.5747
2002-10-14,5.1793
2002-10-15,9.8485
2002-10-16,-9.3103
2002-10-17,10.6464
2002-10-18,2.0619
2002-10-21,17.5084
2002-10-22,-4.0115
2002-10-23,-4.3284
2002-10-24,0.624
2002-10-25,-0.6202
2002-10-28,-2.8081
2002-10-29,-3.3708
2002-10-30,3.8205999999999998
2002-10-31,6.24
2002-11-01,6.3253
2002-11-04,1.6997
2002-11-05,2.9248
2002-11-06,3.2476
2002-11-07,-4.0629
2002-11-08,-0.9563
2002-11-11,-2.4828
2002-11-12,2.1216
2002-11-13,2.4931
2002-11-14,1.8919000000000001
2002-11-15,0.1326
2002-11-18,6.3576
2002-11-19,0.2491
2002-11-20,2.4845
2002-11-21,4.9697
2002-11-22,-5.3118
2002-11-25,3.6585
2002-11-26,1.2941
2002-11-27,2.7875
2002-11-29,-1.4689
2002-12-02,-1.4908000000000001
2002-12-03,-5.2386
2002-12-04,-1.5971
2002-12-05,-1.3733
2002-12-06,2.7848
2002-12-09,-5.0493
2002-12-10,4.5396
2002-12-11,3.2258
2002-12-12,-2.0433
2002-12-13,-4.6626
2002-12-16,5.5341000000000005
2002-12-17,-0.8537
2002-12-18,0.0
2002-12-19,-4.305
2002-12-20,2.8278
2002-12-23,1.0
2002-12-24,0.0
2002-12-26,0.6188
2002-12-27,-1.722
2002-12-30,-2.1277
2002-12-31,2.9412000000000003
2003-01-02,1.3665
2003-01-03,1.4706000000000001
2003-01-06,1.9324
2003-01-07,-1.5403
2003-01-08,-0.4813
2003-01-09,1.3301
2003-01-10,3.222
2003-01-13,1.1561
2003-01-14,1.8286
2003-01-15,1.5713
2003-01-16,2.5414
2003-01-17,-6.5733
2003-01-21,-1.2687
2003-01-22,2.5701
2003-01-23,-1.2528000000000001
2003-01-24,-4.8443000000000005
2003-01-27,-2.4242
2003-01-28,17.3913
2003-01-29,-1.4815
2003-01-30,-3.3298
2003-01-31,-1.6667
2003-02-03,0.565
2003-02-04,-1.4607
2003-02-05,-0.2281
2003-02-06,-0.1143
2003-02-07,-1.8307
2003-02-10,0.8159
2003-02-11,-0.6936
2003-02-12,-2.2119
2003-02-13,0.4762
2003-02-14,1.7772999999999999
2003-02-18,6.17
2003-02-19,1.4254
2003-02-20,-3.3514
2003-02-21,-0.4474
2003-02-24,-3.4831
2003-02-25,1.2806
2003-02-26,-0.4598
2003-02-27,0.4619
2003-02-28,3.4483
2003-03-03,-3.4444
2003-03-04,-0.5754
2003-03-05,-0.6944
2003-03-06,2.5641
2003-03-07,-0.6818
2003-03-10,-1.7162
2003-03-11,-0.4657
2003-03-12,0.9357
2003-03-13,2.8969
2003-03-14,-1.464
2003-03-17,3.2
2003-03-18,-0.3322
2003-03-19,0.0
2003-03-20,0.1111
2003-03-21,-0.111
2003-03-24,-2.5556
2003-03-25,1.1403
2003-03-26,1.4656
2003-03-27,-0.7778
2003-03-28,-2.0157
2003-03-31,-0.5714
2003-04-01,1.8391
2003-04-02,0.6772
2003-04-03,0.1121
2003-04-04,-0.224
2003-04-07,1.459
2003-04-08,-2.9867
2003-04-09,-0.114
2003-04-10,-0.5708
2003-04-11,-0.5741
2003-04-14,3.5797
2003-04-15,0.223
2003-04-16,-0.3337
2003-04-17,0.4464
2003-04-21,3.8889
2003-04-22,-2.0321
2003-04-23,8.6245
2003-04-24,-3.4171
2003-04-25,-1.4567999999999999
2003-04-28,2.7455
2003-04-29,1.0277
2003-04-30,0.3052
2003-05-01,1.5213
2003-05-02,-0.0999
2003-05-05,1.6
2003-05-06,2.3622
2003-05-07,-1.1538
2003-05-08,-1.9455
2003-05-09,1.3889
2003-05-12,1.272
2003-05-13,0.3865
2003-05-14,-0.1925
2003-05-15,3.1823
2003-05-16,0.4673
2003-05-19,-3.2558
2003-05-20,1.4423
2003-05-21,-1.7062
2003-05-22,3.3750999999999998
2003-05-23,-1.6791
2003-05-27,2.4668
2003-05-28,0.5556
2003-05-29,1.0129
2003-05-30,-0.3646
2003-06-02,1.7383
2003-06-03,-1.4388
2003-06-04,4.2883
2003-06-05,0.175
2003-06-06,-3.4934
2003-06-09,-1.9005
2003-06-10,-1.5683
2003-06-11,0.2812
2003-06-12,8.1308
2003-06-13,-4.4944
2003-06-16,3.9819
2003-06-17,-1.1314
2003-06-18,-2.3768000000000002
2003-06-19,-6.2218
2003-06-20,-0.4808
2003-06-23,0.4831
2003-06-24,2.5962
2003-06-25,-1.5933000000000002
2003-06-26,1.3333
2003-06-27,0.094
2003-06-30,-0.5634
2003-07-01,0.7554
2003-07-02,2.5305
2003-07-03,-2.6508000000000003
2003-07-07,2.6291
2003-07-08,0.4575
2003-07-09,0.1821
2003-07-10,-1.7273
2003-07-11,-0.0925
2003-07-14,4.1667
2003-07-15,2.1333
2003-07-16,-4.6997
2003-07-17,-2.1918
2003-07-18,0.5602
2003-07-21,-2.9712
2003-07-22,4.2105
2003-07-23,-1.7447
2003-07-24,-0.6542
2003-07-25,0.9407
2003-07-28,4.1007
2003-07-29,-1.701
2003-07-30,-0.1821
2003-07-31,-1.4599
2003-08-01,-1.3889
2003-08-04,-4.7887
2003-08-05,0.0
2003-08-06,0.9862
2003-08-07,-0.1953
2003-08-08,-0.1957
2003-08-11,-0.7843
2003-08-12,-0.0988
2003-08-13,-0.4946
2003-08-14,1.3917
2003-08-15,-0.5882
2003-08-18,-0.4931
2003-08-19,-0.0991
2003-08-20,-0.2976
2003-08-21,-1.0945
2003-08-22,-2.3139
2003-08-25,-1.7508
2003-08-26,8.9099
2003-08-27,0.385
2003-08-28,0.9588
2003-08-29,2.3742
2003-09-02,0.6494
2003-09-03,0.9217
2003-09-04,-1.1872
2003-09-05,-2.6802
2003-09-08,1.4245
2003-09-09,-1.2172
2003-09-10,-0.1896
2003-09-11,-1.7094
2003-09-12,0.1932
2003-09-15,-1.6393
2003-09-16,1.9607999999999999
2003-09-17,-2.4038
2003-09-18,6.1084
2003-09-19,-1.1142
2003-09-22,-0.5634
2003-09-23,1.6997
2003-09-24,-2.3213
2003-09-25,-1.8061
2003-09-26,-1.3553
2003-09-29,2.6497
2003-09-30,-1.912
2003-10-01,1.1696
2003-10-02,0.289
2003-10-03,2.4976
2003-10-06,0.7498
2003-10-07,2.2326
2003-10-08,-2.8207
2003-10-09,1.1236
2003-10-10,2.8704
2003-10-13,1.5302
2003-10-14,-2.305
2003-10-15,0.9982
2003-10-16,0.9883
2003-10-17,-1.2456
2003-10-20,3.4234
2003-10-21,0.1742
2003-10-22,0.2609
2003-10-23,-4.5967
2003-10-24,-2.8182
2003-10-27,-0.9355
2003-10-28,1.4163999999999999
2003-10-29,-0.3724
2003-10-30,-1.1215
2003-10-31,-0.7561
2003-11-03,1.2381
2003-11-04,-1.0348
2003-11-05,1.3308
2003-11-06,-1.0319
2003-11-07,-0.4739
2003-11-10,-2.0952
2003-11-11,0.0973
2003-11-12,3.4985
2003-11-13,-1.2207
2003-11-14,0.2852
2003-11-17,-1.4218
2003-11-18,-2.2115
2003-11-19,1.6716
2003-11-20,0.8704
2003-11-21,1.0547
2003-11-24,0.759
2003-11-25,7.7213
2003-11-26,4.458
2003-11-28,1.9247
2003-12-01,0.0821
2003-12-02,-1.5587
2003-12-03,1.75
2003-12-04,2.2932
2003-12-05,-2.8823
2003-12-08,-0.6595
2003-12-09,-2.1577
2003-12-10,-2.2053
2003-12-11,4.3365
2003-12-12,-0.4156
2003-12-15,-0.5843
2003-12-16,1.5112999999999999
2003-12-17,2.7295
2003-12-18,4.9114
2003-12-19,-0.2302
2003-12-22,1.3846
2003-12-23,4.0212
2003-12-24,0.6565
2003-12-26,-1.4493
2003-12-29,0.4412
2003-12-30,-0.0732
2003-12-31,1.0989
2004-01-02,-1.5217
2004-01-05,1.6924000000000001
2004-01-06,1.8090000000000002
2004-01-07,0.3554
2004-01-08,0.2833
2004-01-09,-1.4123999999999999
2004-01-12,0.5014
2004-01-13,-1.9957
2004-01-14,0.0
2004-01-15,-0.5091
2004-01-16,-1.1696
2004-01-20,-0.6657
2004-01-21,1.8615
2004-01-22,-2.1199
2004-01-23,1.7924
2004-01-26,2.3478
2004-01-27,8.6022
2004-01-28,-2.4422
2004-01-29,0.0677
2004-01-30,-1.0142
2004-02-02,0.6148
2004-02-03,-2.6477
2004-02-04,-0.4881
2004-02-05,1.6118000000000001
2004-02-06,4.3448
2004-02-09,-0.4627
2004-02-10,-0.3984
2004-02-11,0.2
2004-02-12,1.5303
2004-02-13,-1.3761
2004-02-17,1.6611
2004-02-18,-0.2614
2004-02-19,-3.7353
2004-02-20,-1.9061
2004-02-23,-1.2490999999999999
2004-02-24,-2.1082
2004-02-25,1.2204
2004-02-26,0.3546
2004-02-27,-0.0707
2004-03-01,0.9901
2004-03-02,-0.4902
2004-03-03,0.2111
2004-03-04,0.0702
2004-03-05,-0.4912
2004-03-08,-1.6219999999999999
2004-03-09,-1.0753
2004-03-10,0.7246
2004-03-11,-1.0072
2004-03-12,2.2529
2004-03-15,-1.919
2004-03-16,0.6522
2004-03-17,1.7999
2004-03-18,0.9901
2004-03-19,-1.4006
2004-03-22,-2.4148
2004-03-23,1.1645
2004-03-24,-0.3597
2004-03-25,2.5993
2004-03-26,0.2815
2004-03-29,1.4035
2004-03-30,1.2457
2004-03-31,-0.4101
2004-04-01,1.9218
2004-04-02,0.4714
2004-04-05,0.2681
2004-04-06,-0.8021
2004-04-07,0.5391
2004-04-08,-1.0054
2004-04-12,0.5416
2004-04-13,-3.6364
2004-04-14,0.8386
2004-04-15,-2.9798999999999998
2004-04-16,-0.1429
2004-04-19,1.0014
2004-04-20,-1.2748
2004-04-21,0.2869
2004-04-22,3.0758
2004-04-23,-8.5357
2004-04-26,2.8832
2004-04-27,-0.885
2004-04-28,0.2232
2004-04-29,-0.297
2004-04-30,0.0
2004-05-03,1.1914
2004-05-04,-1.8396
2004-05-05,0.6747
2004-05-06,-2.8295
2004-05-07,-0.6897
2004-05-10,-1.2346
2004-05-11,2.3438
2004-05-12,-1.9847000000000001
2004-05-13,-0.0779
2004-05-14,0.1559
2004-05-17,-1.4786000000000001
2004-05-18,2.2117
2004-05-19,0.8501
2004-05-20,0.6897
2004-05-21,1.5981999999999998
2004-05-24,-0.5243
