ticker,NEP US Equity
2014-11-17,0.2018
2014-11-18,2.1583
2014-11-19,-0.5634
2014-11-20,-1.6147
2014-11-21,1.3533
2014-11-24,-0.0852
2014-11-25,1.6491
2014-11-26,3.0769
2014-11-28,2.6052
2014-12-01,-4.2846
2014-12-02,0.0
2014-12-03,-0.8566
2014-12-04,-0.4181
2014-12-05,0.056
2014-12-08,-1.986
2014-12-09,-1.0559
2014-12-10,-5.1053
2014-12-11,-0.0304
2014-12-12,-0.6993
2014-12-15,0.5511
2014-12-16,0.7308
2014-12-17,3.416
2014-12-18,0.7308
2014-12-19,-0.7835
2014-12-22,-1.2869
2014-12-23,-3.2593
2014-12-24,0.4288
2014-12-26,-1.5554000000000001
2014-12-29,1.0223
2014-12-30,0.1227
2014-12-31,3.3691
2015-01-02,0.7407
2015-01-05,1.1176
2015-01-06,0.32
2015-01-07,5.9437999999999995
2015-01-08,0.1642
2015-01-09,3.6066000000000003
2015-01-12,3.0591
2015-01-13,3.2497
2015-01-14,-0.917
2015-01-15,-1.3507
2015-01-16,-2.5862
2015-01-20,-0.963
2015-01-21,0.2102
2015-01-22,-1.8883
2015-01-23,4.4908
2015-01-26,3.1466
2015-01-27,-0.7937
2015-01-28,-0.075
2015-01-29,-0.025
2015-01-30,0.3253
2015-02-02,0.4864
2015-02-03,0.9229
2015-02-04,-1.8784
2015-02-05,1.1587
2015-02-06,-2.739
2015-02-09,0.7424
2015-02-10,0.5337
2015-02-11,-0.1769
2015-02-12,0.861
2015-02-13,-2.0587
2015-02-17,0.2563
2015-02-18,2.1989
2015-02-19,2.5519
2015-02-20,0.6831
2015-02-23,-0.63
2015-02-24,-0.8047
2015-02-25,0.885
2015-02-26,-1.5594999999999999
2015-02-27,-2.3515
2015-03-02,-1.9264999999999999
2015-03-03,-0.2068
2015-03-04,1.036
2015-03-05,0.0
2015-03-06,-4.1784
2015-03-09,2.3007
2015-03-10,-1.1245
2015-03-11,0.0793
2015-03-12,8.2717
2015-03-13,-2.3188
2015-03-16,0.9995
2015-03-17,1.2865
2015-03-18,1.319
2015-03-19,1.6393
2015-03-20,3.1072
2015-03-23,2.5995
2015-03-24,-1.7489
2015-03-25,-1.1182
2015-03-26,-0.0923
2015-03-27,0.0924
2015-03-30,0.1846
2015-03-31,0.9445
2015-04-01,0.7987
2015-04-02,0.4754
2015-04-06,-3.8756
2015-04-07,0.0938
2015-04-08,-0.6792
2015-04-09,-0.283
2015-04-10,-0.6148
2015-04-13,2.6886
2015-04-14,-1.506
2015-04-15,1.4114
2015-04-16,-0.2088
2015-04-17,-2.6034
2015-04-20,-0.2625
2015-04-21,-0.1675
2015-04-22,-0.2397
2015-04-23,0.889
2015-04-24,2.7387
2015-04-27,2.2717
2015-04-28,-2.1985
2015-04-29,-1.1356
2015-04-30,-0.6798
2015-05-01,-0.0118
2015-05-04,0.3321
2015-05-05,-0.9456
2015-05-06,-0.0716
2015-05-07,-1.2419
2015-05-08,6.1669
2015-05-11,-1.7995
2015-05-12,0.4175
2015-05-13,1.0626
2015-05-14,0.2514
2015-05-15,0.2052
2015-05-18,-0.091
2015-05-19,-0.7515
2015-05-20,1.6061999999999999
2015-05-21,2.6649000000000003
2015-05-22,-0.5939
2015-05-26,-0.3983
2015-05-27,3.7325
2015-05-28,0.3213
2015-05-29,0.8753
2015-06-01,0.9735
2015-06-02,-1.2576
2015-06-03,-1.9952999999999999
2015-06-04,-3.8120000000000003
2015-06-05,0.2702
2015-06-08,-1.3699
2015-06-09,-1.0929
2015-06-10,0.7366
2015-06-11,2.5366
2015-06-12,-4.2345
2015-06-15,-0.8378
2015-06-16,-1.3847
2015-06-17,0.4522
2015-06-18,1.7294
2015-06-19,0.1164
2015-06-22,-0.4187
2015-06-23,-1.8921000000000001
2015-06-24,-0.0476
2015-06-25,0.1667
2015-06-26,-0.9275
2015-06-29,-1.8723
2015-06-30,-3.0822
2015-07-01,-1.262
2015-07-02,0.2556
2015-07-06,-0.5354
2015-07-07,2.7942
2015-07-08,-0.1247
2015-07-09,-0.1748
2015-07-10,0.2251
2015-07-13,-0.2745
2015-07-14,0.0751
2015-07-15,-1.4504000000000001
2015-07-16,-1.4463
2015-07-17,-2.5232
2015-07-20,-2.113
2015-07-21,-3.0491
2015-07-22,-0.9463
2015-07-23,-0.3372
2015-07-24,-2.199
2015-07-27,2.6231999999999998
2015-07-28,0.3652
2015-07-29,0.112
2015-07-30,-0.028
2015-07-31,-0.2237
2015-08-03,-7.6513
2015-08-04,-1.0015
2015-08-05,0.5212
2015-08-06,-7.5938
2015-08-07,0.4785
2015-08-10,2.6812
2015-08-11,-5.3836
2015-08-12,3.2027
2015-08-13,1.6177000000000001
2015-08-14,0.2599
2015-08-17,-0.0972
2015-08-18,1.9786000000000001
2015-08-19,-1.8766
2015-08-20,-1.8476
2015-08-21,-3.996
2015-08-24,-6.02
2015-08-25,-7.284
2015-08-26,4.4611
2015-08-27,9.3726
2015-08-28,7.0836
2015-08-31,-2.6137
2015-09-01,-5.6991
2015-09-02,1.8974
2015-09-03,7.8276
2015-09-04,-4.701
2015-09-08,-1.745
2015-09-09,-3.1762
2015-09-10,-7.6543
2015-09-11,-0.7257
2015-09-14,-0.3463
2015-09-15,0.2703
2015-09-16,0.5776
2015-09-17,0.5743
2015-09-18,-1.6368
2015-09-21,-1.5867
2015-09-22,-3.2245
2015-09-23,-8.411200000000001
2015-09-24,2.3514
2015-09-25,1.0836999999999999
2015-09-28,-4.0738
2015-09-29,-10.9969
2015-09-30,9.4927
2015-10-01,-3.2569
2015-10-02,8.6771
2015-10-05,4.8429
2015-10-06,1.1236
2015-10-07,3.5391
2015-10-08,-0.3975
2015-10-09,0.3192
2015-10-12,-2.148
2015-10-13,-3.252
2015-10-14,1.0924
2015-10-15,4.1563
2015-10-16,0.7981
2015-10-19,-1.9398
2015-10-20,0.4037
2015-10-21,-1.4475
2015-10-22,0.204
2015-10-23,1.873
2015-10-26,-1.8784999999999998
2015-10-27,-2.444
2015-10-28,3.8413
2015-10-29,3.2971
2015-10-30,2.2188
2015-11-02,3.0084
2015-11-03,1.7745
2015-11-04,2.2744
2015-11-05,-1.8293
2015-11-06,1.3518
2015-11-09,-3.6048999999999998
2015-11-10,2.8422
2015-11-11,-4.8
2015-11-12,-3.0558
2015-11-13,0.5516
2015-11-16,7.5235
2015-11-17,-5.2114
2015-11-18,0.8843
2015-11-19,0.2287
2015-11-20,-0.9506
2015-11-23,-0.4223
2015-11-24,3.8551
2015-11-25,-3.7119999999999997
2015-11-27,-2.2359
2015-11-30,1.9716
2015-12-01,-0.7347
2015-12-02,-3.2333
2015-12-03,-1.0064
2015-12-04,-0.366
2015-12-07,-6.0816
2015-12-08,2.1295
2015-12-09,8.5532
2015-12-10,1.1368
2015-12-11,-0.7752
2015-12-14,0.5859
2015-12-15,3.8834999999999997
2015-12-16,7.9252
2015-12-17,0.5888
2015-12-18,1.2052
2015-12-21,1.5652
2015-12-22,3.3836
2015-12-23,-2.2035
2015-12-24,-1.5905
2015-12-28,-0.404
2015-12-29,1.3185
2015-12-30,-0.5005
2015-12-31,0.1006
2016-01-04,-2.0771
2016-01-05,-2.1211
2016-01-06,-1.1534
2016-01-07,-4.1372
2016-01-08,3.578
2016-01-11,1.6738
2016-01-12,0.3853
2016-01-13,-9.350999999999999
2016-01-14,7.5443
2016-01-15,-4.5097000000000005
2016-01-19,-1.2744
2016-01-20,-3.0372
2016-01-21,-2.5842
2016-01-22,3.8183
2016-01-25,-2.7487
2016-01-26,5.5334
2016-01-27,-0.9808
2016-01-28,-0.6095
2016-01-29,3.4496
2016-02-01,0.9263
2016-02-02,-2.1292
2016-02-03,9.368
2016-02-04,1.2132
2016-02-05,-0.137
2016-02-08,-0.4458
2016-02-09,-6.4072
2016-02-10,-4.3062000000000005
2016-02-11,-4.2692
2016-02-12,5.7051
2016-02-16,3.3827
2016-02-17,-0.6985
2016-02-18,2.5545999999999998
2016-02-19,-1.1191
2016-02-22,2.7016999999999998
2016-02-23,-8.1763
2016-02-24,0.1549
2016-02-25,0.3479
2016-02-26,-0.077
2016-02-29,0.0
2016-03-01,0.5397
2016-03-02,-0.6902
2016-03-03,-1.1197
2016-03-04,-2.1866
2016-03-07,2.8343
2016-03-08,-0.5435
2016-03-09,2.3029
2016-03-10,-0.0382
2016-03-11,-1.145
2016-03-14,0.0
2016-03-15,0.7722
2016-03-16,1.0728
2016-03-17,-1.8575
2016-03-18,0.618
2016-03-21,-0.1152
2016-03-22,0.6533
2016-03-23,-0.6109
2016-03-24,2.7276
2016-03-28,0.1122
2016-03-29,0.8592
2016-03-30,0.3704
2016-03-31,0.3321
2016-04-01,-0.7723
2016-04-04,-2.1868
2016-04-05,-1.0231
2016-04-06,-0.4211
2016-04-07,0.9612
2016-04-08,1.3328
2016-04-11,-0.8643
2016-04-12,-0.5307
2016-04-13,1.3338
2016-04-14,0.188
2016-04-15,0.7132
2016-04-18,0.1864
2016-04-19,-0.4836
2016-04-20,-1.6449
2016-04-21,4.371
2016-04-22,2.3670999999999998
2016-04-25,0.0
2016-04-26,1.0672
2016-04-27,2.5343
2016-04-28,0.5149
2016-04-29,-1.332
2016-05-02,-1.073
2016-05-03,-2.9041
2016-05-04,2.0495
2016-05-05,-0.3571
2016-05-06,2.2580999999999998
2016-05-09,1.5422
2016-05-10,1.5188000000000001
2016-05-11,-1.3261
2016-05-12,0.6892
2016-05-13,-0.5818
2016-05-16,-0.1721
2016-05-17,-1.7931
2016-05-18,-1.264
2016-05-19,0.5334
2016-05-20,0.283
2016-05-23,-1.2346
2016-05-24,-0.1786
2016-05-25,-1.0376
2016-05-26,2.8561
2016-05-27,-0.4921
2016-05-31,0.7771
2016-06-01,0.4206
2016-06-02,0.1396
2016-06-03,0.7668
2016-06-06,0.1384
2016-06-07,0.1036
2016-06-08,1.7598
2016-06-09,-1.4581
2016-06-10,-0.8947
2016-06-13,-0.3819
2016-06-14,-2.3353
2016-06-15,-0.2141
2016-06-16,0.1788
2016-06-17,0.3927
2016-06-20,0.3201
2016-06-21,2.4459
2016-06-22,0.7266
2016-06-23,1.0306
2016-06-24,-2.0741
2016-06-27,0.0347
2016-06-28,1.6314
2016-06-29,2.3566
2016-06-30,1.3679999999999999
2016-07-01,-0.1317
2016-07-05,1.8457
2016-07-06,1.1003
2016-07-07,-2.1767
2016-07-08,0.9817
2016-07-11,0.6805
2016-07-12,-0.354
2016-07-13,0.5814
2016-07-14,-1.3809
2016-07-15,1.6933
2016-07-18,-1.505
2016-07-19,0.7802
2016-07-20,-0.0645
2016-07-21,1.1298
2016-07-22,1.2767
2016-07-25,-0.0315
2016-07-26,0.0315
2016-07-27,-1.6073
2016-07-28,-0.2242
2016-07-29,0.2568
2016-08-01,-1.9853
2016-08-02,-1.2741
2016-08-03,1.171
2016-08-04,0.3638
2016-08-05,0.4283
2016-08-08,-1.8373
2016-08-09,1.504
2016-08-10,1.35
2016-08-11,-0.1624
2016-08-12,1.6922000000000001
2016-08-15,-0.288
2016-08-16,-1.6046
2016-08-17,-0.6849
2016-08-18,0.624
2016-08-19,0.7507
2016-08-22,-1.1338
2016-08-23,1.3761
2016-08-24,-0.4202
2016-08-25,0.0
2016-08-26,-1.0711
2016-08-29,-2.3622
2016-08-30,-1.0081
2016-08-31,-1.1202
2016-09-01,0.0343
2016-09-02,1.5786
2016-09-06,2.1959
2016-09-07,1.6529
2016-09-08,-0.1301
2016-09-09,-5.8938
2016-09-12,0.173
2016-09-13,-2.418
2016-09-14,0.0708
2016-09-15,0.1415
2016-09-16,-0.1766
2016-09-19,2.6893000000000002
2016-09-20,-0.8959
2016-09-21,1.1822
2016-09-22,0.4811
2016-09-23,-0.2052
2016-09-26,-2.0905
2016-09-27,-1.2601
2016-09-28,0.3545
2016-09-29,-1.6249
2016-09-30,0.4309
2016-10-03,-2.7172
2016-10-04,-2.7196
2016-10-05,1.3978
2016-10-06,-0.1863
2016-10-07,1.5676999999999999
2016-10-10,-2.2418
2016-10-11,-0.7519
2016-10-12,1.4015
2016-10-13,-1.3448
2016-10-14,2.3855
2016-10-17,0.7396
2016-10-18,2.6432
2016-10-19,0.5365
2016-10-20,1.6720000000000002
2016-10-21,0.4899
2016-10-24,-0.8008
2016-10-25,-1.053
2016-10-26,0.9223
2016-10-27,-0.0703
2016-10-28,-2.7084
2016-10-31,-1.1208
2016-11-01,-1.17
2016-11-02,-2.2198
2016-11-03,2.1566
2016-11-04,-0.6991
2016-11-07,1.3223
2016-11-08,1.0067
2016-11-09,-5.7586
2016-11-10,-0.7442
2016-11-11,-3.1176
2016-11-14,1.0183
2016-11-15,0.8468
2016-11-16,0.3599
2016-11-17,0.5578
2016-11-18,0.0396
2016-11-21,1.3860999999999999
2016-11-22,1.6016
2016-11-23,0.692
2016-11-25,1.1073
2016-11-28,0.7175
2016-11-29,-2.4372
2016-11-30,-1.5756999999999999
2016-12-01,-1.6009
2016-12-02,0.6349
2016-12-05,-0.1183
2016-12-06,-0.5922
2016-12-07,-0.8737
2016-12-08,-0.2804
2016-12-09,1.7276
2016-12-12,-0.079
2016-12-13,-1.3439
2016-12-14,-1.4824
2016-12-15,-0.976
2016-12-16,-1.5606
2016-12-19,1.1681
2016-12-20,2.3918
2016-12-21,0.1208
2016-12-22,1.4883
2016-12-23,0.2774
2016-12-27,-0.1976
2016-12-28,0.3564
2016-12-29,-0.1579
2016-12-30,0.9486
2017-01-03,1.2138
2017-01-04,2.3985
2017-01-05,-0.3022
2017-01-06,1.2126000000000001
2017-01-09,0.4118
2017-01-10,0.2237
2017-01-11,0.8929
2017-01-12,-0.4425
2017-01-13,1.037
2017-01-17,1.393
2017-01-18,0.3254
2017-01-19,-0.3964
2017-01-20,1.013
2017-01-23,-0.6805
2017-01-24,1.7309999999999999
2017-01-25,-0.2481
2017-01-26,0.1421
2017-01-27,-2.1647
2017-01-30,12.5861
2017-01-31,1.5786
2017-02-01,2.0932
2017-02-02,-0.6524
2017-02-03,-0.086
2017-02-06,-0.3797
2017-02-07,-0.9212
2017-02-08,0.1924
2017-02-09,-0.64
2017-02-10,1.2882
2017-02-13,-0.8585
2017-02-14,-0.4811
2017-02-15,-0.4189
2017-02-16,0.0
2017-02-17,-0.356
2017-02-21,0.5521
2017-02-22,-0.2907
2017-02-23,-0.3563
2017-02-24,0.0975
2017-02-27,-0.065
2017-02-28,0.0325
2017-03-01,-0.8447
2017-03-02,0.3932
2017-03-03,1.7624
2017-03-06,-1.0904
2017-03-07,0.1946
2017-03-08,-1.0032
2017-03-09,0.0
2017-03-10,0.0981
2017-03-13,0.0
2017-03-14,0.8491
2017-03-15,4.5984
2017-03-16,2.6935000000000002
2017-03-17,1.025
2017-03-20,-0.6864
2017-03-21,0.0901
2017-03-22,-1.2309
2017-03-23,-1.0638
2017-03-24,0.0922
2017-03-27,0.9822
2017-03-28,0.7599
2017-03-29,-1.4781
2017-03-30,1.9596
2017-03-31,-0.5105
2017-04-03,-0.5433
2017-04-04,0.9712
2017-04-05,-0.9919
2017-04-06,0.3036
2017-04-07,0.8777
2017-04-10,0.5401
2017-04-11,-1.4324
2017-04-12,-0.6963
2017-04-13,-0.3049
2017-04-17,0.581
2017-04-18,-0.3344
2017-04-19,-0.7322
2017-04-20,-0.8912
2017-04-21,0.5271
2017-04-24,4.5342
2017-04-25,-2.0655
2017-04-26,0.934
2017-04-27,2.0896
2017-04-28,1.3158
2017-05-01,0.5483
2017-05-02,-0.1148
2017-05-03,-0.546
2017-05-04,-0.4478
2017-05-05,-0.2053
2017-05-08,-1.9106
2017-05-09,-0.7492
2017-05-10,0.5737
2017-05-11,-0.1501
2017-05-12,0.2105
2017-05-15,1.0201
2017-05-16,0.1782
2017-05-17,0.0593
2017-05-18,-0.6222
2017-05-19,0.1789
2017-05-22,0.1786
2017-05-23,2.1985
2017-05-24,0.6977
2017-05-25,-0.0577
2017-05-26,-0.2022
2017-05-30,1.013
2017-05-31,-1.0315
2017-06-01,0.3764
2017-06-02,-0.9518
2017-06-05,0.0291
2017-06-06,0.9025
2017-06-07,0.9233
2017-06-08,0.2287
2017-06-09,0.1711
2017-06-12,-0.0285
2017-06-13,0.6836
2017-06-14,-0.6223
2017-06-15,-0.0285
2017-06-16,0.0854
2017-06-19,-0.0284
2017-06-20,-0.1707
2017-06-21,0.0855
2017-06-22,5.497
2017-06-23,4.4006
2017-06-26,1.8878
2017-06-27,-1.0152
2017-06-28,-2.1026
2017-06-29,-1.6239
2017-06-30,-1.5175999999999998
2017-07-03,0.0811
2017-07-05,-0.1351
2017-07-06,0.0811
2017-07-07,0.7297
2017-07-10,2.5758
2017-07-11,-0.9678
2017-07-12,1.2414
2017-07-13,-1.748
2017-07-14,1.5666
2017-07-17,0.6536
2017-07-18,0.0779
2017-07-19,-0.9603
2017-07-20,-0.4193
2017-07-21,0.9211
2017-07-24,0.678
2017-07-25,0.5957
2017-07-26,2.3944
2017-07-27,-0.528
2017-07-28,1.1375
2017-07-31,3.0242
2017-08-01,-0.9461
2017-08-02,0.0245
2017-08-03,-0.1469
2017-08-04,-0.099
2017-08-07,-0.7681
2017-08-08,-1.3982999999999999
2017-08-09,-2.2031
2017-08-10,-2.1233
2017-08-11,1.3228
2017-08-14,3.3943
2017-08-15,0.2525
2017-08-16,0.3778
2017-08-17,-1.9573
2017-08-18,0.0
2017-08-21,-0.4863
2017-08-22,0.1029
2017-08-23,1.7729
2017-08-24,-0.6059
2017-08-25,-1.143
2017-08-28,0.9507
2017-08-29,1.1708
2017-08-30,0.0252
2017-08-31,4.2757
2017-09-01,0.6512
2017-09-05,0.5512
2017-09-06,0.7865
2017-09-07,-1.4424000000000001
2017-09-08,1.0077
2017-09-11,0.0
2017-09-12,-2.019
2017-09-13,-0.3636
2017-09-14,2.3601
2017-09-15,1.9491
2017-09-18,-2.6113
2017-09-19,-1.0055
2017-09-20,0.2177
2017-09-21,-0.3137
2017-09-22,0.581
2017-09-25,-2.0457
2017-09-26,-0.3194
2017-09-27,-3.1057
2017-09-28,2.0351
2017-09-29,0.4488
2017-10-02,0.4468
2017-10-03,1.705
2017-10-04,0.9718
2017-10-05,-0.9384
2017-10-06,0.1457
2017-10-09,0.8732
2017-10-10,1.4667
2017-10-11,-1.6351
2017-10-12,2.2163
2017-10-13,0.33
2017-10-16,1.9262000000000001
2017-10-17,-1.6362999999999999
2017-10-18,-0.4217
2017-10-19,-0.3765
2017-10-20,-0.0709
2017-10-23,-2.4108
2017-10-24,-0.8719
2017-10-25,-3.5426
2017-10-26,-3.0395
2017-10-27,2.4295
2017-10-30,0.1275
2017-10-31,0.2038
2017-11-01,-0.0254
2017-11-02,-6.3819
2017-11-03,4.8683
2017-11-06,-0.7588
2017-11-07,0.5273
2017-11-08,-0.2098
2017-11-09,0.9461
2017-11-10,-0.0781
2017-11-13,2.1365
2017-11-14,0.1531
2017-11-15,0.7387
2017-11-16,0.5815
2017-11-17,-1.6591
2017-11-20,-0.0767
2017-11-21,-0.9721
2017-11-22,-0.2325
2017-11-24,0.2589
2017-11-27,-1.1105
2017-11-28,-0.7574
2017-11-29,0.0
2017-11-30,2.7105
2017-12-01,-0.1537
2017-12-04,-5.1322
2017-12-05,1.7852000000000001
2017-12-06,3.3218
2017-12-07,1.2346
2017-12-08,1.8547
2017-12-11,-1.5465
2017-12-12,1.4695
2017-12-13,2.8464
2017-12-14,2.4035
2017-12-15,1.0669
2017-12-18,0.7506
2017-12-19,-1.3038
2017-12-20,-0.92
2017-12-21,-1.2857
2017-12-22,-0.2894
2017-12-26,-0.7741
2017-12-27,0.2925
2017-12-28,3.2086
2017-12-29,1.5309
2018-01-02,0.4639
2018-01-03,-3.094
2018-01-04,-1.7631999999999999
2018-01-05,0.3881
2018-01-08,1.4255
2018-01-09,-1.3101
2018-01-10,-2.6792
2018-01-11,-0.3472
2018-01-12,0.3235
2018-01-16,-0.8931
2018-01-17,0.0751
2018-01-18,0.4002
2018-01-19,2.8151
2018-01-22,-0.8238
2018-01-23,2.2721999999999998
2018-01-24,-0.2628
2018-01-25,0.6467
2018-01-26,2.4274
2018-01-29,1.8123
2018-01-30,0.6846
2018-01-31,1.7906
2018-02-01,-0.9575
2018-02-02,-2.6416
2018-02-05,-4.1026
2018-02-06,0.9966
2018-02-07,-3.6101
2018-02-08,-3.3458
2018-02-09,-2.4541
2018-02-12,4.3432
2018-02-13,2.4112
2018-02-14,0.5204
2018-02-15,0.3452
2018-02-16,0.2211
2018-02-20,-1.6916
2018-02-21,-3.5661
2018-02-22,-0.1293
2018-02-23,3.3143000000000002
2018-02-26,-0.9023
2018-02-27,-0.1012
2018-02-28,-0.6582
2018-03-01,0.6626
2018-03-02,-3.2405
2018-03-05,-0.4448
2018-03-06,-1.5506
2018-03-07,1.7619
2018-03-08,-0.2886
2018-03-09,1.0787
2018-03-12,0.885
2018-03-13,-0.387
2018-03-14,2.0461
2018-03-15,-0.7107
2018-03-16,3.0164
2018-03-19,-1.2407
2018-03-20,1.8342
2018-03-21,0.9869
2018-03-22,-0.4642
2018-03-23,-0.81
2018-03-26,2.0539
2018-03-27,-1.0427
2018-03-28,0.196
2018-03-29,-2.201
2018-04-02,-0.2001
2018-04-03,0.7266
2018-04-04,-0.4229
2018-04-05,0.6995
2018-04-06,-2.0839
2018-04-09,0.6334
2018-04-10,-1.9386
2018-04-11,-0.8729
2018-04-12,-0.8288
2018-04-13,0.4701
2018-04-16,2.0016
2018-04-17,1.7328999999999999
2018-04-18,0.3758
2018-04-19,-0.4492
2018-04-20,-0.2256
2018-04-23,1.4322
2018-04-24,0.545
2018-04-25,2.439
2018-04-26,2.1164
2018-04-27,0.3062
2018-04-30,-2.1601
2018-05-01,0.7679
2018-05-02,-0.381
2018-05-03,2.1516
2018-05-04,1.9658
2018-05-07,-0.0463
2018-05-08,0.2087
2018-05-09,0.7173
2018-05-10,2.8026999999999997
2018-05-11,-1.0726
2018-05-14,-2.5525
2018-05-15,-0.8113
2018-05-16,0.7478
2018-05-17,-0.6263
2018-05-18,0.9804
2018-05-21,0.5548
2018-05-22,-0.4598
2018-05-23,0.8314
2018-05-24,0.4352
2018-05-25,0.4789
2018-05-29,0.5447
2018-05-30,1.8284
2018-05-31,-0.3325
2018-06-01,-2.024
2018-06-04,-0.2951
2018-06-05,0.4781
2018-06-06,-0.6571
2018-06-07,-1.0493
2018-06-08,1.4984
2018-06-11,-0.8858
2018-06-12,0.8478
2018-06-13,-1.8405
2018-06-14,0.8333
2018-06-15,-0.2755
2018-06-18,2.0718
2018-06-19,2.4808
2018-06-20,-0.9683
2018-06-21,-0.0444
2018-06-22,0.956
2018-06-25,2.4004
2018-06-26,-0.129
2018-06-27,0.5168
2018-06-28,-2.7635
2018-06-29,2.82
2018-07-02,-0.4714
2018-07-03,1.5716
2018-07-05,-0.6571
2018-07-06,0.5121
2018-07-09,-1.0826
2018-07-10,0.3004
2018-07-11,0.0214
2018-07-12,-0.6417
2018-07-13,-0.9688
2018-07-16,-0.5652
2018-07-17,-0.2186
2018-07-18,0.0438
2018-07-19,0.1095
2018-07-20,-0.9626
2018-07-23,0.0221
2018-07-24,-0.3092
2018-07-25,0.2658
2018-07-26,3.5793
2018-07-27,0.0853
2018-07-30,-0.2344
2018-07-31,0.5554
2018-08-01,-0.3612
2018-08-02,0.7249
2018-08-03,0.6721
2018-08-06,1.8039
2018-08-07,-2.0221
2018-08-08,-0.2128
2018-08-09,1.2154
2018-08-10,-0.5898
2018-08-13,-0.0212
2018-08-14,1.2717
2018-08-15,-0.3349
2018-08-16,0.0
2018-08-17,1.701
2018-08-20,2.7049
2018-08-21,0.6232
2018-08-22,-2.5974
2018-08-23,-1.5385
2018-08-24,1.5625
2018-08-27,-0.8
2018-08-28,-2.3366
2018-08-29,0.3388
2018-08-30,2.1313
2018-08-31,0.2066
2018-09-04,-0.2474
2018-09-05,0.7648
2018-09-06,0.1641
2018-09-07,-2.0479
2018-09-10,0.9617
2018-09-11,-0.8076
2018-09-12,3.382
2018-09-13,0.0606
2018-09-14,-2.0182
2018-09-17,0.0
2018-09-18,-1.38
2018-09-19,-0.2089
2018-09-20,1.2139
2018-09-21,0.579
2018-09-24,-1.5831
2018-09-25,-0.1253
2018-09-26,-0.4811
2018-09-27,1.177
2018-09-28,0.7478
2018-10-01,-1.0722
2018-10-02,1.0838
2018-10-03,-0.1649
2018-10-04,-3.3457
2018-10-05,0.235
2018-10-08,0.0
2018-10-09,-1.6841
2018-10-10,-2.1466
2018-10-11,-0.2437
2018-10-12,2.5766
2018-10-15,0.1299
2018-10-16,0.7785
2018-10-17,-0.7725
2018-10-18,0.9083
2018-10-19,0.9644
2018-10-22,0.2547
2018-10-23,-2.3502
2018-10-24,-0.3036
2018-10-25,-3.3493
2018-10-26,-3.8929
2018-10-29,0.8195
2018-10-30,3.8551
2018-10-31,1.8113000000000001
2018-11-01,1.0103
2018-11-02,0.5653
2018-11-05,0.3243
2018-11-06,0.1088
2018-11-07,4.1739
2018-11-08,-0.313
2018-11-09,-0.0419
2018-11-12,-0.0209
2018-11-13,-2.1575
2018-11-14,-4.6885
2018-11-15,-1.0782
2018-11-16,7.6975
2018-11-19,-1.6656
2018-11-20,-0.9863
2018-11-21,2.1005
