ticker,AMSF US Equity
2006-04-11,-1.3158
2006-04-12,-0.1167
2006-04-13,0.1168
2006-04-17,4.1667
2006-04-18,-4.0
2006-04-19,2.4417
2006-04-20,-2.7902
2006-04-21,-0.251
2006-04-24,0.6711
2006-04-25,0.0
2006-04-26,0.75
2006-04-27,2.9777
2006-04-28,-6.0241
2006-05-01,-1.5385
2006-05-02,-3.6458
2006-05-03,3.7838000000000003
2006-05-04,-1.9097
2006-05-05,-0.4425
2006-05-08,3.4667
2006-05-09,5.2405
2006-05-10,5.2245
2006-05-11,-3.0256
2006-05-12,4.0
2006-05-15,-5.6154
2006-05-16,0.0
2006-05-17,-2.2005
2006-05-18,-2.0833
2006-05-19,-0.5957
2006-05-22,-1.7979
2006-05-23,1.1334
2006-05-24,-3.6207000000000003
2006-05-25,4.7406
2006-05-26,0.6832
2006-05-30,-4.1561
2006-05-31,-0.4425
2006-06-01,2.4889
2006-06-02,-1.8213
2006-06-05,4.3286
2006-06-06,0.7621
2006-06-07,-5.2101
2006-06-08,1.8617
2006-06-09,-1.5666
2006-06-12,1.6799
2006-06-13,-2.4348
2006-06-14,-3.2977
2006-06-15,3.6866
2006-06-16,-5.1556
2006-06-19,3.1865
2006-06-20,0.7266
2006-06-21,2.2543
2006-06-22,0.0
2006-06-23,-3.2628
2006-06-26,-0.6381
2006-06-27,4.1284
2006-06-28,3.1718
2006-06-29,1.6225
2006-06-30,4.5378
2006-07-03,2.3312
2006-07-05,-3.535
2006-07-06,1.7915
2006-07-07,-4.0
2006-07-10,4.1667
2006-07-11,4.0
2006-07-12,2.2308
2006-07-13,-0.8277
2006-07-14,-1.4416
2006-07-17,-4.542
2006-07-18,3.7903000000000002
2006-07-19,-4.4289
2006-07-20,0.5691
2006-07-21,-3.3952999999999998
2006-07-24,-3.5145999999999997
2006-07-25,-3.2958
2006-07-26,-0.4484
2006-07-27,0.7207
2006-07-28,-0.7156
2006-07-31,0.9009
2006-08-01,10.0
2006-08-02,1.0552
2006-08-03,-0.4016
2006-08-04,-6.2903
2006-08-07,-5.1635
2006-08-08,-0.1815
2006-08-09,10.4545
2006-08-10,-1.2346
2006-08-11,0.3333
2006-08-14,3.8205999999999998
2006-08-15,-0.8
2006-08-16,-2.3387000000000002
2006-08-17,1.2386
2006-08-18,-2.6101
2006-08-21,2.2613
2006-08-22,-2.7027
2006-08-23,0.0
2006-08-24,-0.2525
2006-08-25,-1.7722
2006-08-28,3.0928
2006-08-29,-6.25
2006-08-30,-2.7556000000000003
2006-08-31,-1.7367
2006-09-01,1.7673999999999999
2006-09-05,0.457
2006-09-06,0.091
2006-09-07,-1.9091
2006-09-08,-0.5561
2006-09-11,0.0932
2006-09-12,0.0
2006-09-13,1.4898
2006-09-14,2.844
2006-09-15,-1.9625
2006-09-18,-1.5469
2006-09-19,-2.403
2006-09-20,-1.6098
2006-09-21,-1.9249
2006-09-22,-4.1217
2006-09-25,2.1494
2006-09-26,-1.002
2006-09-27,-1.3158
2006-09-28,-3.1795
2006-09-29,3.8136
2006-10-02,-2.7551
2006-10-03,0.4197
2006-10-04,0.209
2006-10-05,13.243
2006-10-06,-0.5525
2006-10-09,-2.2222
2006-10-10,-1.2311
2006-10-11,7.2867
2006-10-12,1.4298
2006-10-13,2.1145
2006-10-16,2.3296
2006-10-17,4.5531
2006-10-18,-0.5645
2006-10-19,-1.0543
2006-10-20,-4.4262
2006-10-23,-2.7443999999999997
2006-10-24,1.4109
2006-10-25,0.0
2006-10-26,1.0435
2006-10-27,4.9914
2006-10-30,1.6393
2006-10-31,0.4839
2006-11-01,-3.3708
2006-11-02,3.2392
2006-11-03,-3.3789
2006-11-06,-0.0833
2006-11-07,-2.0833
2006-11-08,3.0638
2006-11-09,0.3303
2006-11-10,-5.3498
2006-11-13,-2.1739
2006-11-14,2.3111
2006-11-15,4.6916
2006-11-16,5.8091
2006-11-17,1.9607999999999999
2006-11-20,-0.4615
2006-11-21,-1.4683
2006-11-22,0.4706
2006-11-24,2.5761
2006-11-27,-0.3044
2006-11-28,5.7252
2006-11-29,2.0939
2006-11-30,-3.3946
2006-12-01,0.2196
2006-12-04,1.2418
2006-12-05,-1.1544
2006-12-06,-0.5109
2006-12-07,0.5136
2006-12-08,0.5109
2006-12-11,-0.8715
2006-12-12,-1.0256
2006-12-13,0.5922
2006-12-14,4.415
2006-12-15,-1.4799
2006-12-18,1.9313
2006-12-19,1.4737
2006-12-20,0.1383
2006-12-21,1.5192999999999999
2006-12-22,0.1361
2006-12-26,4.212
2006-12-27,1.4993
2006-12-28,-0.9634
2006-12-29,0.2594
2007-01-03,1.423
2007-01-04,-1.3393
2007-01-05,0.0646
2007-01-08,0.1292
2007-01-09,2.9677
2007-01-10,0.8772
2007-01-11,2.9193
2007-01-12,-0.1811
2007-01-16,0.9674
2007-01-17,-0.5389
2007-01-18,-0.4816
2007-01-19,-2.4803
2007-01-22,-0.3102
2007-01-23,1.4312
2007-01-24,0.6135
2007-01-25,-1.2195
2007-01-26,-0.8025
2007-01-29,2.0535
2007-01-30,-0.4878
2007-01-31,1.2868
2007-02-01,4.6582
2007-02-02,-1.1561
2007-02-05,-4.152
2007-02-06,3.4777
2007-02-07,-1.592
2007-02-08,-1.7376
2007-02-09,-2.439
2007-02-12,0.0
2007-02-13,0.8125
2007-02-14,4.4017
2007-02-15,-0.1188
2007-02-16,2.6159
2007-02-20,-4.4032
2007-02-21,3.5152
2007-02-22,0.9953
2007-02-23,-1.3333
2007-02-26,-1.7626
2007-02-27,-2.512
2007-02-28,13.3742
2007-03-01,-4.9784
2007-03-02,0.5125
2007-03-05,-0.1133
2007-03-06,-3.5735
2007-03-07,3.7647
2007-03-08,3.458
2007-03-09,-0.8219
2007-03-12,0.7735
2007-03-13,-2.5768
2007-03-14,-1.5756999999999999
2007-03-15,3.4877000000000002
2007-03-16,0.221
2007-03-19,-0.2756
2007-03-20,0.995
2007-03-21,1.04
2007-03-22,1.3001
2007-03-23,0.0535
2007-03-26,1.1224
2007-03-27,-0.2114
2007-03-28,1.1653
2007-03-29,0.7906
2007-03-30,-2.083
2007-04-02,-2.9177999999999997
2007-04-03,0.0
2007-04-04,-1.7486000000000002
2007-04-05,-0.1669
2007-04-09,-0.0557
2007-04-10,-0.0557
2007-04-11,1.2828
2007-04-12,0.3304
2007-04-13,-0.933
2007-04-16,2.7147
2007-04-17,-0.7012
2007-04-18,2.1184
2007-04-19,1.3298
2007-04-20,0.0
2007-04-23,0.8924
2007-04-24,-0.8845
2007-04-25,0.21
2007-04-26,3.824
2007-04-27,-0.2018
2007-04-30,1.7694999999999999
2007-05-01,-1.2419
2007-05-02,0.1006
2007-05-03,0.4523
2007-05-04,0.0
2007-05-07,0.05
2007-05-08,-10.0
2007-05-09,7.5556
2007-05-10,-2.8926
2007-05-11,1.9149
2007-05-14,0.0522
2007-05-15,-0.1043
2007-05-16,0.0
2007-05-17,-0.9922
2007-05-18,0.1055
2007-05-21,-0.4215
2007-05-22,0.8995
2007-05-23,2.9365
2007-05-24,-0.8151
2007-05-25,-2.1572
2007-05-29,-0.9449
2007-05-30,-2.0138
2007-05-31,0.0
2007-06-01,-0.4867
2007-06-04,0.5435
2007-06-05,-0.2703
2007-06-06,-0.4336
2007-06-07,1.9053
2007-06-08,-3.312
2007-06-11,-0.4972
2007-06-12,-2.332
2007-06-13,-0.1137
2007-06-14,0.5122
2007-06-15,0.1133
2007-06-18,4.4118
2007-06-19,0.8126
2007-06-20,-1.3434
2007-06-21,-0.8715
2007-06-22,0.8791
2007-06-25,-0.5991
2007-06-26,5.2055
2007-06-27,0.8333
2007-06-28,1.2397
2007-06-29,0.1531
2007-07-02,3.2094
2007-07-03,2.4186
2007-07-05,-2.6988
2007-07-06,-0.4953
2007-07-09,4.4301
2007-07-10,-5.7197
2007-07-11,-0.5561
2007-07-12,2.847
2007-07-13,-0.692
2007-07-16,-3.5341
2007-07-17,-0.4644
2007-07-18,-1.9181
2007-07-19,0.7928
2007-07-20,-1.6256
2007-07-23,1.0661
2007-07-24,0.0
2007-07-25,-1.7932000000000001
2007-07-26,-3.9741999999999997
2007-07-27,1.2304
2007-07-30,-4.4199
2007-07-31,-3.0058
2007-08-01,1.4899
2007-08-02,-3.7580999999999998
2007-08-03,-4.881
2007-08-06,-0.8339
2007-08-07,-7.3092
2007-08-08,-0.2791
2007-08-09,-8.0476
2007-08-10,16.6667
2007-08-13,5.9361
2007-08-14,-7.7586
2007-08-15,-4.8732
2007-08-16,4.9123
2007-08-17,2.5418
2007-08-20,4.2401
2007-08-21,6.821
2007-08-22,2.3433
2007-08-23,-3.7207
2007-08-24,-2.3781
2007-08-27,-3.3496
2007-08-28,-2.7725
2007-08-29,7.2586
2007-08-30,0.6042
2007-08-31,-1.2012
2007-09-04,0.1216
2007-09-05,-2.3679
2007-09-06,2.2388
2007-09-07,0.6691
2007-09-10,-3.2024
2007-09-11,-0.4994
2007-09-12,-0.1255
2007-09-13,1.8843999999999999
2007-09-14,-1.3564
2007-09-17,0.6875
2007-09-18,7.3246
2007-09-19,2.2556
2007-09-20,-0.3959
2007-09-21,2.2147
2007-09-24,-1.7222
2007-09-25,-4.2397
2007-09-26,2.6564
2007-09-27,0.575
2007-09-28,-5.4317
2007-10-01,6.1669
2007-10-02,0.6834
2007-10-03,-2.5452
2007-10-04,1.2768
2007-10-05,0.8596
2007-10-08,-3.8636
2007-10-09,-6.2648
2007-10-10,0.4414
2007-10-11,-2.6993
2007-10-12,4.6452
2007-10-15,4.5623000000000005
2007-10-16,-1.1792
2007-10-17,-0.0597
2007-10-18,-0.3582
2007-10-19,-4.314
2007-10-22,4.9468
2007-10-23,3.6395999999999997
2007-10-24,-4.5481
2007-10-25,-2.2919
2007-10-26,2.0987999999999998
2007-10-29,-1.7532999999999999
2007-10-30,-1.2923
2007-10-31,0.8105
2007-11-01,-4.7619
2007-11-02,-0.5844
2007-11-05,0.0
2007-11-06,0.4572
2007-11-07,-3.9012000000000002
2007-11-08,6.5629
2007-11-09,2.7302
2007-11-12,-1.9159000000000002
2007-11-13,2.2684
2007-11-14,1.6636
2007-11-15,-2.5455
2007-11-16,0.7463
2007-11-19,-5.0
2007-11-20,1.0396
2007-11-21,-5.3376
2007-11-23,7.8804
2007-11-26,-9.194
2007-11-27,2.9126
2007-11-28,2.0889
2007-11-29,3.1023
2007-11-30,-2.3047
2007-12-03,-0.2621
2007-12-04,2.8909000000000002
2007-12-05,-1.0217
2007-12-06,2.1935000000000002
2007-12-07,-0.1263
2007-12-10,-0.1896
2007-12-11,-4.3065
2007-12-12,2.0516
2007-12-13,-3.6316
2007-12-14,-2.288
2007-12-17,-0.1377
2007-12-18,0.2069
2007-12-19,-0.4129
2007-12-20,8.4312
2007-12-21,4.2065
2007-12-24,-1.7125
2007-12-26,2.5513
2007-12-27,-9.2233
2007-12-28,5.2139
2007-12-31,-1.4612
2008-01-02,-2.3856
2008-01-03,-2.7741
2008-01-04,-1.6984
2008-01-07,-1.5204
2008-01-08,3.3684
2008-01-09,1.6972
2008-01-10,1.2016
2008-01-11,-2.2427
2008-01-14,-2.2942
2008-01-15,0.0691
2008-01-16,1.7252999999999998
2008-01-17,-3.2564
2008-01-18,-2.805
2008-01-22,-1.5873
2008-01-23,4.4721
2008-01-24,-1.4737
2008-01-25,-4.4872
2008-01-28,5.742
2008-01-29,0.2821
2008-01-30,-2.391
2008-01-31,-0.9366
2008-02-01,0.1455
2008-02-04,2.4691
2008-02-05,-0.4961
2008-02-06,2.6353
2008-02-07,6.8702
2008-02-08,-1.6234
2008-02-11,-0.9241
2008-02-12,-1.3324
2008-02-13,2.0932
2008-02-14,-2.3810000000000002
2008-02-15,-0.271
2008-02-19,0.4076
2008-02-20,-2.3004
2008-02-21,-0.0693
2008-02-22,0.0
2008-02-25,1.1781
2008-02-26,-1.1644
2008-02-27,1.8711
2008-02-28,-5.6463
2008-02-29,-5.1911
2008-03-03,-0.6084
2008-03-04,-0.6121
2008-03-05,-0.9238
2008-03-06,-0.8547
2008-03-07,-2.8213
2008-03-10,0.1613
2008-03-11,5.3945
2008-03-12,-0.6875
2008-03-13,0.7692
2008-03-14,-0.7634
2008-03-17,-1.4615
2008-03-18,3.3568
2008-03-19,-4.2296
2008-03-20,0.2366
2008-03-24,0.5507
2008-03-25,0.5477
2008-03-26,-1.1673
2008-03-27,0.0787
2008-03-28,-1.4162
2008-03-31,0.8779
2008-04-01,4.1139
2008-04-02,2.8875
2008-04-03,-0.2216
2008-04-04,0.2961
2008-04-07,1.845
2008-04-08,-0.0725
2008-04-09,0.0725
2008-04-10,0.4348
2008-04-11,1.0101
2008-04-14,-0.3571
2008-04-15,0.3584
2008-04-16,2.2143
2008-04-17,-0.4193
2008-04-18,0.9123
2008-04-21,-2.3644
2008-04-22,-0.3561
2008-04-23,-0.0715
2008-04-24,2.9328
2008-04-25,-0.9729
2008-04-28,0.8421
2008-04-29,-0.6263
2008-04-30,-0.1401
2008-05-01,1.683
2008-05-02,4.3448
2008-05-05,0.5288
2008-05-06,3.2873
2008-05-07,2.2915
2008-05-08,-1.8046
2008-05-09,0.6337
2008-05-12,0.5038
2008-05-13,-2.0677
2008-05-14,0.3839
2008-05-15,1.1472
2008-05-16,-0.5671
2008-05-19,-1.4575
2008-05-20,1.8006
2008-05-21,-0.5054
2008-05-22,1.5238
2008-05-23,-1.0006
2008-05-27,0.4422
2008-05-28,0.9434
2008-05-29,0.5607
2008-05-30,-1.5489000000000002
2008-06-02,-0.7552
2008-06-03,-0.0634
2008-06-04,3.7437
2008-06-05,2.263
2008-06-06,-3.0502
2008-06-09,1.1721
2008-06-10,1.2195
2008-06-11,-3.6145
2008-06-12,-1.8125
2008-06-13,2.2915
2008-06-16,0.9334
2008-06-17,-3.9457
2008-06-18,-1.2195
2008-06-19,2.0793
2008-06-20,-0.0637
2008-06-23,0.0
2008-06-24,0.1274
2008-06-25,2.0356
2008-06-26,-1.6209
2008-06-27,1.0773
2008-06-30,-0.0627
2008-07-01,1.9447999999999999
2008-07-02,0.2462
2008-07-03,-1.3505
2008-07-07,-1.3068
2008-07-08,1.3241
2008-07-09,0.1245
2008-07-10,1.3673
2008-07-11,-0.3679
2008-07-14,-1.7231
2008-07-15,-0.0626
2008-07-16,3.8221
2008-07-17,1.6898
2008-07-18,-0.1187
2008-07-21,1.1289
2008-07-22,0.9401
2008-07-23,0.4657
2008-07-24,3.0707
2008-07-25,1.7988
2008-07-28,-0.6074
2008-07-29,0.6667
2008-07-30,0.1656
2008-07-31,0.1102
2008-08-01,1.9813
2008-08-04,0.4857
2008-08-05,-0.913
2008-08-06,-6.5041
2008-08-07,2.8986
2008-08-08,1.4647999999999999
2008-08-11,-0.4442
2008-08-12,-0.0558
2008-08-13,-1.6741000000000001
2008-08-14,-0.9081
2008-08-15,-0.0573
2008-08-18,0.2292
2008-08-19,-1.0292
2008-08-20,1.1554
2008-08-21,-1.542
2008-08-22,1.9142000000000001
2008-08-25,-1.7644
2008-08-26,2.3754
2008-08-27,3.6786
2008-08-28,3.2751
2008-08-29,-2.2727
2008-09-02,0.5949
2008-09-03,2.2580999999999998
2008-09-04,-1.6299000000000001
2008-09-05,1.1758
2008-09-08,5.177
2008-09-09,-3.1642
2008-09-10,3.3714
2008-09-11,0.6021
2008-09-12,-0.399
2008-09-15,-4.657
2008-09-16,3.6239
2008-09-17,-6.3355
2008-09-18,-1.7856999999999998
2008-09-19,9.0909
2008-09-22,-5.6566
2008-09-23,2.6767
2008-09-24,-4.536
2008-09-25,5.5707
2008-09-26,2.3797
2008-09-29,-6.5184
2008-09-30,-1.6216
2008-10-01,-1.2088
2008-10-02,-4.0044
2008-10-03,-1.9119000000000002
2008-10-06,-5.7885
2008-10-07,-7.9624
2008-10-08,0.1362
2008-10-09,-7.8911999999999995
2008-10-10,10.5613
2008-10-13,9.7528
2008-10-14,-2.4954
2008-10-15,-9.1136
2008-10-16,9.8214
2008-10-17,-6.9418
2008-10-20,3.8306
2008-10-21,0.4531
2008-10-22,-3.866
2008-10-23,1.8767
2008-10-24,3.4211
2008-10-27,-5.4071
2008-10-28,14.8621
2008-10-29,-6.4988
2008-10-30,6.3244
2008-10-31,1.5312000000000001
2008-11-03,-0.6381
2008-11-04,-3.7361
2008-11-05,-7.0952
2008-11-06,-1.0444
2008-11-07,6.7942
2008-11-10,-2.9648
2008-11-11,0.7002
2008-11-12,-1.1378
2008-11-13,11.1893
2008-11-14,-8.1656
2008-11-17,-6.0113
2008-11-18,3.3311
2008-11-19,-9.3488
2008-11-20,-6.8279
2008-11-21,1.2214
2008-11-24,15.6109
2008-11-25,-6.9798
2008-11-26,7.223
2008-11-28,5.9516
2008-12-01,-12.2222
2008-12-02,12.2363
2008-12-03,4.8246
2008-12-04,6.1566
2008-12-05,3.5473
2008-12-08,3.0451
2008-12-09,-3.1135
2008-12-10,-3.159
2008-12-11,-5.6805
2008-12-12,5.7245
2008-12-15,-1.692
2008-12-16,10.3844
2008-12-17,-1.5593
2008-12-18,-1.8479
2008-12-19,2.9048
2008-12-22,-1.3068
2008-12-23,-1.0593
2008-12-24,5.5139
2008-12-26,0.0
2008-12-29,4.3125
2008-12-30,1.8969
2008-12-31,-2.0048
2009-01-02,-1.1203
2009-01-05,6.0099
2009-01-06,0.79
2009-01-07,-4.1033
2009-01-08,-1.4904
2009-01-09,-2.8795
2009-01-12,-6.7839
2009-01-13,5.876
2009-01-14,-4.3279
2009-01-15,2.7142
2009-01-16,1.5544
2009-01-20,-5.3061
2009-01-21,3.7177
2009-01-22,-4.0519
2009-01-23,0.379
2009-01-26,-0.9709
2009-01-27,4.793
2009-01-28,2.7027
2009-01-29,-4.6559
2009-01-30,-0.5839
2009-02-02,0.3737
2009-02-03,0.0532
2009-02-04,1.3291
2009-02-05,1.6789
2009-02-06,4.2828
2009-02-09,-9.8466
2009-02-10,-5.5982
2009-02-11,5.1163
2009-02-12,-1.1615
2009-02-13,-2.4622
2009-02-17,-3.9587
2009-02-18,-1.1947
2009-02-19,1.2696
2009-02-20,-2.5075
2009-02-23,-5.2664
2009-02-24,-3.9431000000000003
2009-02-25,-6.5276
2009-02-26,1.0799
2009-02-27,3.2763999999999998
2009-03-02,-8.5517
2009-03-03,0.2262
2009-03-04,4.1384
2009-03-05,-2.4566
2009-03-06,2.2222
2009-03-09,-1.9565000000000001
2009-03-10,4.8041
2009-03-11,-1.0578
2009-03-12,8.6244
2009-03-13,-2.9528
2009-03-16,-2.3665
2009-03-17,5.4709
2009-03-18,2.2981
2009-03-19,-0.8344
2009-03-20,-3.3657
2009-03-23,6.0951
2009-03-24,-5.303
2009-03-25,1.6
2009-03-26,5.5774
2009-03-27,-3.4804
2009-03-30,-2.7044
2009-03-31,1.3898
2009-04-01,5.1567
2009-04-02,1.1794
2009-04-03,3.2515
2009-04-06,-0.0594
2009-04-07,-2.0214
2009-04-08,1.0316
2009-04-09,5.5856
2009-04-13,-0.5688
2009-04-14,-6.2929
2009-04-15,3.1136
2009-04-16,1.1249
2009-04-17,-4.274
2009-04-20,-7.4618
2009-04-21,7.4025
2009-04-22,-4.6154
2009-04-23,-5.2258
2009-04-24,0.3404
2009-04-27,0.1357
2009-04-28,0.6775
2009-04-29,5.9219
2009-04-30,-2.4142
2009-05-01,6.5104
2009-05-04,1.0391
2009-05-05,-1.4519
2009-05-06,3.1921
2009-05-07,-0.1785
2009-05-08,5.9595
2009-05-11,-2.8684
2009-05-12,-4.0533
2009-05-13,-3.9831
2009-05-14,4.5255
2009-05-15,-1.6236000000000002
2009-05-18,4.1565
2009-05-19,-3.7559
2009-05-20,-2.1951
2009-05-21,-2.0574
2009-05-22,-1.5913
2009-05-26,3.4929
2009-05-27,-3.125
2009-05-28,-0.129
2009-05-29,4.3282
2009-06-01,8.483
2009-06-02,1.3699
2009-06-03,0.8446
2009-06-04,0.4467
2009-06-05,-0.5003
2009-06-08,-2.7374
2009-06-09,-2.5273
2009-06-10,-2.2982
2009-06-11,-3.4379
2009-06-12,-0.9994
2009-06-15,-2.9022
2009-06-16,-0.5198
2009-06-17,0.7185
2009-06-18,1.8807
2009-06-19,-1.1458
2009-06-22,-2.7044
2009-06-23,1.7869000000000002
2009-06-24,0.6502
2009-06-25,0.646
2009-06-26,1.6688
2009-06-29,-0.8207
2009-06-30,-0.9548
2009-07-01,-0.0643
2009-07-02,-3.2154
2009-07-06,1.4618
2009-07-07,-3.2744
2009-07-08,0.4739
2009-07-09,0.6065
2009-07-10,-0.9377
2009-07-13,1.9607999999999999
2009-07-14,-0.9947
2009-07-15,1.4066
2009-07-16,1.0568
2009-07-17,-1.2418
2009-07-20,-0.1324
2009-07-21,-0.5964
2009-07-22,4.2
2009-07-23,3.071
2009-07-24,0.9932
2009-07-27,-0.3073
2009-07-28,0.7398
2009-07-29,0.9792
2009-07-30,1.3939
2009-07-31,-0.5977
2009-08-03,0.6013
2009-08-04,0.1195
2009-08-05,-0.4179
2009-08-06,0.2398
2009-08-07,2.2727
2009-08-10,0.4094
2009-08-11,-1.8054999999999999
2009-08-12,1.0083
2009-08-13,0.3523
2009-08-14,-1.5213999999999999
2009-08-17,0.3565
2009-08-18,-1.1249
2009-08-19,-0.7784
2009-08-20,1.4484
2009-08-21,3.5693
2009-08-24,-2.6996
2009-08-25,0.5903
2009-08-26,0.8803
2009-08-27,0.2327
2009-08-28,-0.5804
2009-08-31,-0.2919
2009-09-01,-1.5222
2009-09-02,-0.4756
2009-09-03,1.5532
2009-09-04,0.7059
2009-09-08,-1.5187
2009-09-09,1.3642
2009-09-10,0.117
2009-09-11,-0.8182
2009-09-14,0.7071
2009-09-15,-0.9947
2009-09-16,-0.5319
2009-09-17,0.0
2009-09-18,4.8128
2009-09-21,-1.0204
2009-09-22,-1.26
2009-09-23,-1.5661
2009-09-24,-0.3536
2009-09-25,0.7096
2009-09-28,1.468
2009-09-29,0.463
2009-09-30,-0.6336
2009-10-01,-1.7391
2009-10-02,-1.0619
2009-10-05,1.0733
2009-10-06,0.944
2009-10-07,0.2338
2009-10-08,-0.6997
2009-10-09,3.7580999999999998
2009-10-12,-0.6225
2009-10-13,-0.2847
2009-10-14,0.5711
2009-10-15,-0.1704
2009-10-16,1.2514
2009-10-19,0.7865
2009-10-20,-0.223
2009-10-21,1.2291
2009-10-22,3.0905
2009-10-23,0.5889
2009-10-26,-2.3417
2009-10-27,2.5613
2009-10-28,-0.6908
2009-10-29,0.428
2009-10-30,-1.2254
2009-11-02,0.3236
2009-11-03,-0.3226
2009-11-04,0.2157
2009-11-05,0.2153
2009-11-06,3.8131
2009-11-09,-3.2592
2009-11-10,-3.5829
2009-11-11,-1.7748
2009-11-12,-4.856
2009-11-13,1.4243000000000001
2009-11-16,1.931
2009-11-17,0.2296
2009-11-18,0.0
2009-11-19,-0.5155
2009-11-20,-0.2303
2009-11-23,3.2891
2009-11-24,-0.5028
2009-11-25,-2.2459
2009-11-27,-1.2062
2009-11-30,-1.8023
2009-12-01,0.5329
2009-12-02,1.649
2009-12-03,-4.2294
2009-12-04,3.8717
2009-12-07,-0.2912
2009-12-08,-0.2921
2009-12-09,0.9959
2009-12-10,0.406
2009-12-11,0.0578
2009-12-14,2.7136
2009-12-15,-1.6863000000000001
2009-12-16,0.7433
2009-12-17,-1.3620999999999999
2009-12-18,-0.6904
2009-12-21,2.0278
2009-12-22,1.0221
2009-12-23,0.787
2009-12-24,0.9481
2009-12-28,0.3867
2009-12-29,0.7155
2009-12-30,-2.1311
2009-12-31,0.335
2010-01-04,0.2782
2010-01-05,-2.9412000000000003
2010-01-06,-1.1435
2010-01-07,-0.9832
2010-01-08,0.8178
2010-01-11,-0.2897
2010-01-12,-0.6973
2010-01-13,0.117
2010-01-14,-0.2922
2010-01-15,-1.524
2010-01-19,0.8333
2010-01-20,-0.4723
2010-01-21,-0.6524
2010-01-22,0.1194
2010-01-25,0.4174
2010-01-26,-0.2375
2010-01-27,3.6905
2010-01-28,-0.5166
2010-01-29,-0.1731
2010-02-01,-0.5202
2010-02-02,-1.627
2010-02-03,0.0591
2010-02-04,1.1806
2010-02-05,2.5088
2010-02-08,-2.6181
2010-02-09,0.7598
2010-02-10,-1.9142000000000001
2010-02-11,2.4246
2010-02-12,0.9815
2010-02-16,0.972
2010-02-17,-0.5663
2010-02-18,3.4169
2010-02-19,0.0
2010-02-22,0.0551
2010-02-23,-2.9718999999999998
2010-02-24,2.2689
2010-02-25,-0.7765
2010-02-26,-3.801
2010-03-01,1.3364
2010-03-02,-5.906
2010-03-03,-0.5484
2010-03-04,-1.1642000000000001
2010-03-05,0.682
2010-03-08,0.8005
2010-03-09,0.3054
2010-03-10,-0.4263
2010-03-11,-0.2446
2010-03-12,0.7357
2010-03-15,0.0
2010-03-16,0.3043
2010-03-17,-0.5461
2010-03-18,-0.8542
2010-03-19,0.1846
2010-03-22,-0.1843
2010-03-23,0.0
2010-03-24,0.0
2010-03-25,-0.7385
2010-03-26,0.744
2010-03-29,-0.9231
2010-03-30,2.2359999999999998
2010-03-31,-0.5468
2010-04-01,-0.3054
2010-04-05,-0.0613
2010-04-06,0.7357
2010-04-07,0.2435
2010-04-08,-0.1214
2010-04-09,-0.7295
2010-04-12,-0.3062
2010-04-13,0.9828
