ticker,CSSI US Equity
2015-06-12,-20.0
2015-06-15,-10.0
2015-06-16,38.8889
2015-06-30,-20.0
2015-07-06,3.75
2015-07-07,-4.8193
2015-07-13,-11.3924
2015-07-14,0.0
2015-07-15,4.2857
2015-07-20,-24.6575
2015-07-21,0.0
2015-07-27,-54.5455
2015-08-04,120.0
2015-08-05,0.0
2015-08-07,0.0
2015-08-10,12.7273
2015-08-11,1.6129
2015-08-12,-17.4603
2015-08-13,3.8462
2015-08-14,-37.037
2015-08-17,16.1765
2015-08-18,1.2658
2015-08-19,-0.75
2015-08-20,13.3501
2015-08-21,-8.8889
2015-08-26,-2.439
2015-08-27,2.5
2015-09-08,-17.0732
2015-09-10,0.0
2015-09-11,-8.8235
2015-09-14,0.0
2015-09-15,-12.9032
2015-09-21,0.0
2015-09-22,0.0
2015-09-28,25.9259
2015-10-15,50.0
2015-11-10,-47.0588
2015-11-20,88.8889
2015-11-23,-3.9215999999999998
2015-11-24,0.0
2015-11-30,0.0
2015-12-09,0.0
2015-12-10,18.3673
2015-12-11,0.0
2015-12-14,-5.1724
2015-12-16,0.0
2015-12-17,0.0
2015-12-18,0.0
2015-12-21,0.0
2015-12-22,0.0
2015-12-24,0.0
2015-12-29,0.0
2015-12-31,10.9091
2016-01-05,21.3115
2016-01-27,-12.1622
2016-01-28,3.0769
2016-02-02,-41.791
2016-02-05,2.5641
2016-02-26,-12.5
2016-03-02,8.5714
2016-03-03,2.6316
2016-03-04,0.0
2016-03-07,2.5641
2016-03-08,-14.375
2016-03-09,13.8686
2016-03-10,-7.6923
2016-03-11,-69.4444
2016-03-14,254.5455
2016-03-15,-2.5641
2016-03-16,2.6316
2016-03-17,-35.8974
2016-03-18,56.0
2016-03-21,-23.109
2016-03-24,0.0417
2016-03-29,8.3333
2016-03-31,-16.9231
2016-04-01,-7.4074
2016-04-05,20.0
2016-04-12,-33.3333
2016-04-13,0.0
2016-04-18,-15.0
2016-04-19,29.4118
2016-04-21,13.6364
2016-04-22,0.0
2016-04-25,16.0
2016-04-27,14.8276
2016-04-28,-9.9099
2016-04-29,27.3333
2016-05-03,-0.7853
2016-05-06,-27.4406
2016-05-10,45.4545
2016-05-13,-12.5
2016-05-24,-55.4286
2016-05-31,0.0
2016-06-07,15.3846
2016-06-08,11.1111
2016-06-09,20.5
2016-06-13,-14.9378
2016-06-15,19.5122
2016-06-16,-2.449
2016-06-20,-16.318
2016-06-23,-5.0
2016-06-29,-26.3158
2016-06-30,0.0
2016-07-08,0.0
2016-07-18,7.1429
2016-07-19,-20.0
2016-07-20,0.0
2016-07-28,-2.5
2016-08-01,-5.9829
2016-08-22,0.0
2016-09-15,0.0
2016-09-16,0.0
2016-10-28,-9.0909
2016-11-01,0.0
2016-11-02,0.0
2016-11-10,-10.0
2016-11-22,-77.7778
2016-12-01,0.0
2016-12-02,0.0
2016-12-07,100.0
2016-12-20,0.0
2016-12-22,0.0
2017-02-27,25.0
2017-03-07,140.0
2017-04-04,-60.0
2017-05-02,58.3333
2017-05-05,-36.6776
2017-05-11,66.2338
2017-05-25,12.5
2017-06-01,33.3333
2017-06-05,25.0
2017-06-06,46.6667
2017-06-07,0.0
2017-06-08,0.0
2017-06-09,18.1818
2017-06-12,3.8462
2017-06-16,-37.037
2017-06-19,41.1765
2017-06-20,8.3333
2017-06-22,11.538499999999999
2017-06-26,-44.8276
2017-06-27,12.5
2017-06-28,-11.1111
2017-06-30,-28.8813
2017-07-13,-12.1188
2017-07-17,29.0
2017-07-18,-22.4806
2017-07-20,15.0
2017-07-24,30.4348
2017-07-25,0.0
2017-07-27,-20.0
2017-08-01,68.3333
2017-08-02,-25.7921
2017-08-04,33.4223
2017-08-07,0.0
2017-08-08,50.0
2017-08-09,0.0
2017-08-10,-33.0
2017-08-11,9.4527
2017-08-15,-31.8182
2017-08-21,13.3333
2017-08-25,-30.1176
2017-09-01,-13.2997
2017-09-06,74.7573
2017-09-14,-11.1111
2017-09-15,-24.375
2017-09-20,-0.8264
2017-10-04,83.3333
2017-10-05,-18.1818
2017-10-06,61.1111
2017-10-09,-17.2414
2017-10-11,-16.6667
2017-10-12,15.0
2017-10-13,-10.8696
2017-10-16,-9.7561
2017-10-17,8.1081
2017-10-18,20.0
2017-10-19,-15.625
2017-10-20,-16.0494
2017-10-23,-0.5882
2017-10-24,-17.1598
2017-10-25,-15.7143
2017-10-26,13.9831
2017-10-27,-27.1375
2017-10-30,21.4286
2017-10-31,-15.2101
2017-11-01,-3.8651999999999997
2017-11-02,5.1546
2017-11-03,4.902
2017-11-06,-10.2804
2017-11-07,25.0
2017-11-08,-12.5
2017-11-09,11.4286
2017-11-10,-15.3846
2017-11-13,2.0202
2017-11-15,-10.8911
2017-11-16,-22.2222
2017-11-17,7.1429
2017-11-20,6.4
2017-11-21,0.1253
2017-11-22,-19.8999
2017-11-24,1.5625
2017-11-27,-12.3077
2017-11-28,-3.5088
2017-11-29,134.5455
2017-11-30,-8.5271
2017-12-01,8.4746
2017-12-04,0.0
2017-12-05,-30.4688
2017-12-06,-29.2135
2017-12-08,36.5079
2017-12-11,4.6512
2017-12-12,11.1111
2017-12-13,0.0
2017-12-14,80.0
2017-12-15,0.0
2017-12-18,16.1111
2017-12-19,105.0144
2017-12-20,-6.6468
2017-12-21,-12.5
2017-12-22,-31.4286
2017-12-26,12.5
2017-12-27,-14.592600000000001
2017-12-28,-9.9306
2017-12-29,-3.7073
2018-01-02,25.0
2018-01-03,-14.76
2018-01-04,26.7011
2018-01-05,0.0
2018-01-08,12.963
2018-01-09,11.4754
2018-01-10,-11.7647
2018-01-11,-9.0
2018-01-12,-1.0989
2018-01-16,-18.5185
2018-01-17,-25.0
2018-01-18,8.9394
2018-01-19,11.2656
2018-01-22,0.0
2018-01-23,-1.25
2018-01-24,11.3924
2018-01-25,-13.6364
2018-01-26,-7.8947
2018-01-29,8.5714
2018-01-30,-11.0526
2018-01-31,6.4497
2018-02-01,-11.9511
2018-02-02,-21.0859
2018-02-05,-0.08
2018-02-06,4.0833
2018-02-07,-15.3846
2018-02-08,-22.5455
2018-02-09,29.108
2018-02-12,-9.0909
2018-02-13,-3.0
2018-02-14,3.0928
2018-02-15,0.0
2018-02-16,0.0
2018-02-20,-12.0
2018-02-21,3.4091
2018-02-22,6.9231
2018-02-23,-2.8777
2018-02-26,-5.8201
2018-02-27,-7.8652
2018-02-28,-8.5976
2018-03-01,6.7378
2018-03-02,-8.75
2018-03-05,9.863
2018-03-06,-0.2494
2018-03-07,1.25
2018-03-08,-3.7037
2018-03-09,3.8462
2018-03-12,0.0
2018-03-13,-3.7037
2018-03-14,0.0
2018-03-15,-6.2821
2018-03-16,9.4391
2018-03-20,-3.75
2018-03-21,-1.9481000000000002
2018-03-22,-20.3974
2018-03-23,17.8037
2018-03-26,-29.3785
2018-03-27,2.0
2018-03-28,-1.7647
2018-03-29,9.7804
2018-04-02,13.6364
2018-04-04,-20.0
2018-04-05,5.0
2018-04-06,4.7619
2018-04-09,18.1818
2018-04-10,7.6923
2018-04-11,5.7143
2018-04-12,0.0
2018-04-13,-18.7838
2018-04-16,-10.1498
2018-04-17,-6.4815
2018-04-18,0.9901
2018-04-19,16.6667
2018-04-20,4.2017
2018-04-23,-3.2258
2018-04-24,-1.6667
2018-04-25,0.0
2018-04-26,-9.1525
2018-04-30,-1.1194
2018-05-01,13.0189
2018-05-02,3.5058
2018-05-03,-4.8387
2018-05-04,0.0
2018-05-07,-15.2542
2018-05-08,-10.0
2018-05-09,11.1111
2018-05-11,0.0
2018-05-14,-14.48
2018-05-15,-16.9785
2018-05-16,40.8451
2018-05-17,-34.0
2018-05-18,10.6061
2018-05-22,23.5616
2018-05-23,-19.0687
2018-05-24,6.5753
2018-05-25,0.0
2018-05-30,-20.3085
2018-05-31,25.4839
2018-06-07,-22.8792
2018-06-08,0.0
2018-06-12,29.6667
2018-06-13,-30.5913
2018-06-15,0.0
2018-06-18,-7.4074
2018-06-19,20.0
2018-06-20,13.3333
2018-06-26,-9.4118
2018-06-27,23.3766
2018-06-29,-0.7895
2018-07-02,-25.7294
2018-07-03,0.0
2018-07-05,16.0714
2018-07-09,-0.6154
2018-07-10,47.9876
2018-07-11,-0.6276
2018-07-13,0.0
2018-07-16,-9.3684
2018-07-17,-0.1161
2018-07-18,-16.2791
2018-07-19,17.2222
2018-07-20,-3.0806
2018-07-23,0.0
2018-07-24,2.6895
2018-07-26,0.0
2018-07-31,-7.1429
2018-08-01,0.0
2018-08-02,-2.3077
2018-08-03,-16.5354
2018-08-06,-5.6604
2018-08-07,0.0
2018-08-10,0.0
2018-08-13,-16.6667
2018-08-14,12.0
2018-08-17,-46.4286
2018-08-21,78.6667
2018-08-22,-40.2985
2018-08-29,25.0
2018-09-04,-15.0
2018-09-06,1.1764999999999999
2018-09-10,39.5349
2018-09-11,-28.3333
2018-09-12,0.0
2018-09-13,-1.1628
2018-09-14,-5.8824
2018-09-17,25.0
2018-09-18,0.0
2018-09-19,0.0
2018-09-20,50.0
2018-10-08,-46.3333
2018-10-10,0.0
2018-10-18,0.0
2018-10-22,67.7019
2018-10-23,-40.3704
2018-10-24,0.0
2018-10-25,27.6398
2018-10-26,-19.708
2018-11-02,0.6061
2018-11-06,50.6024
2018-11-07,20.0
2018-11-09,-12.6667
2018-11-14,0.0
2018-11-19,71.7557
2018-11-20,11.1111
2018-11-21,0.0
2018-11-23,40.0
2018-11-26,17.8571
2018-11-27,-23.6364
2018-11-28,39.8413
2018-11-29,-3.5187
2018-11-30,-11.7647
2018-12-03,13.3333
2018-12-04,0.0
2018-12-06,-5.8824
2018-12-07,12.5
2018-12-10,0.0
2018-12-11,6.6667
2018-12-12,-15.2083
2018-12-13,-7.8624
2018-12-14,28.0
2018-12-17,-20.8333
2018-12-18,25.7895
2018-12-19,-5.8577
2018-12-20,5.5556
2018-12-21,10.526299999999999
2018-12-24,0.0
2018-12-26,9.5238
2018-12-27,-0.087
2018-12-28,21.8451
2018-12-31,21.4286
2019-01-02,11.7647
2019-01-03,-15.7895
2019-01-04,31.25
2019-01-07,-8.3333
2019-01-08,-21.039
2019-01-09,-21.0526
2019-01-10,50.0
2019-01-11,8.3333
2019-01-14,2.0513
2019-01-15,0.5025
2019-01-16,-15.0
2019-01-17,5.8824
2019-01-18,11.1111
2019-01-22,-12.5
2019-01-23,-11.4286
2019-01-24,-8.3871
2019-01-25,-1.4085
2019-01-28,0.0
2019-01-29,-10.0286
2019-01-30,-4.7714
2019-01-31,4.1267
2019-02-01,-35.9488
2019-02-04,0.0
2019-02-05,0.0
2019-02-06,29.875
2019-02-07,23.9654
2019-02-11,28.1056
2019-02-12,-3.3333
2019-02-13,2.6646
2019-02-14,-2.2901
2019-02-15,0.0
2019-02-19,-12.5
2019-02-20,17.8571
2019-02-21,-3.0303
2019-02-22,0.0
2019-02-25,-15.625
2019-02-26,18.5185
2019-02-27,-25.0
2019-02-28,-16.6667
2019-03-01,10.0
2019-03-04,-36.3636
2019-03-05,67.8571
2019-03-06,31.9149
2019-03-07,-3.2903000000000002
2019-03-08,-26.6177
2019-03-11,-9.0909
2019-03-12,0.0
2019-03-13,0.0
2019-03-14,-10.0
2019-03-15,5.5556
2019-03-18,10.526299999999999
2019-03-20,23.8095
2019-03-22,-15.3846
2019-03-26,11.3636
2019-03-27,2.0408
2019-03-29,-12.0
2019-04-01,-27.2727
2019-04-02,-12.5
2019-04-03,57.1429
2019-04-04,-27.2727
2019-04-08,12.5
2019-04-10,-27.7778
2019-04-15,0.0
2019-04-16,0.0
2019-04-24,15.3846
2019-04-25,33.3333
2019-04-26,10.0
2019-04-29,-14.0909
2019-04-30,5.8201
2019-05-01,-18.4
2019-05-02,-1.9607999999999999
2019-05-03,0.0
2019-05-13,20.0
2019-05-14,-16.6667
2019-05-15,20.0
2019-05-16,-8.3333
2019-05-17,-11.3636
2019-05-23,0.0
2019-05-28,-4.4872
2019-05-29,0.6711
2019-06-04,0.0
2019-06-05,33.3333
2019-06-06,0.0
2019-06-07,-3.1
2019-06-11,34.0557
2019-06-12,7.3903
2019-06-13,0.3584
2019-06-14,0.2143
2019-06-17,-16.4291
2019-06-18,9.5096
2019-06-19,2.0249
2019-06-20,-9.9237
2019-06-21,-1.6949
2019-06-24,0.8621
2019-06-25,3.4188
2019-06-26,7.438
2019-06-27,-2.5385
2019-06-28,0.4341
2019-07-01,-3.2731
2019-07-02,-2.4252000000000002
2019-07-03,-8.4513
2019-07-05,-5.0841
2019-07-08,-23.3423
2019-07-09,12.625
2019-07-10,-0.111
2019-07-11,-11.1111
2019-07-12,6.875
2019-07-16,-18.1287
2019-07-17,-11.0
2019-07-18,40.931
2019-07-19,-29.1572
2019-07-22,31.8328
2019-07-23,-39.0244
2019-07-24,2.2
2019-07-25,17.4168
2019-07-26,1.1467
2019-07-29,1.8323
2019-07-30,15.2104
2019-07-31,10.8146
2019-08-02,1.2674
2019-08-06,-43.6796
2019-08-09,41.5556
2019-08-13,-29.3564
2019-08-14,-8.8889
2019-08-15,0.0
2019-08-16,76.8293
2019-08-19,-30.8966
2019-08-20,49.7006
2019-08-21,-25.8667
2019-08-22,-10.0719
2019-08-23,0.0
2019-08-29,20.0
2019-08-30,-28.1667
2019-09-03,-0.232
2019-09-04,0.0
2019-09-05,16.2791
2019-09-06,10.0
2019-09-11,-5.4545
2019-09-12,-3.8462
2019-09-13,3.0
2019-09-16,16.3107
2019-09-18,0.1669
2019-09-19,23.3333
2019-09-20,-18.9189
2019-09-23,-18.5533
2019-09-25,-1.9808
2019-10-01,0.0
2019-10-02,25.261
2019-10-03,-13.8333
2019-10-07,0.0
2019-10-08,0.0
2019-10-14,0.0
2019-10-15,-20.1161
2019-10-18,-0.2421
2019-10-21,0.0
2019-10-24,21.3592
2019-10-25,14.0
2019-10-28,9.6491
2019-10-29,-4.0
2019-10-30,-8.3333
2019-11-05,-14.5455
2019-11-06,-4.2553
2019-11-07,-11.1111
2019-11-08,75.0
2019-11-11,0.0
2019-11-12,-28.5714
2019-11-13,20.0
2019-11-14,-33.3333
2019-11-15,0.0
2019-11-18,-22.5
2019-11-19,29.0323
2019-11-21,-25.0
2019-11-22,0.0
2019-11-25,33.3333
2019-11-26,-7.5
2019-11-29,2.8378
2019-12-04,-8.0158
2019-12-05,0.0
2019-12-06,-14.2857
2019-12-10,28.3333
2019-12-11,68.8312
2019-12-12,-22.9231
2019-12-13,39.7206
2019-12-16,35.7143
2019-12-17,0.0
2019-12-18,-18.947400000000002
2019-12-19,15.8442
2019-12-20,-9.1928
2019-12-23,-13.5802
2019-12-24,14.1429
2019-12-26,-5.5069
2019-12-27,-7.2848
2019-12-30,28.4286
2019-12-31,0.1112
2020-01-02,-22.2222
2020-01-03,14.2857
2020-01-06,-12.5
2020-01-07,19.8571
2020-01-08,-22.646
2020-01-09,-7.5501000000000005
2020-01-10,-13.8333
2020-01-13,28.1625
2020-01-14,5.4935
2020-01-15,-14.1631
2020-01-16,0.0
2020-01-17,13.3333
2020-01-21,-11.7647
2020-01-22,24.0
2020-01-23,-26.0753
2020-01-24,5.4545
2020-01-28,0.0
2020-01-30,-10.8621
2020-02-06,0.0
2020-02-07,6.383
2020-02-10,0.0
2020-02-13,-6.0
2020-02-14,0.0
2020-02-18,0.0
2020-02-20,-3.2882
2020-02-25,0.0
2020-02-26,0.0
2020-03-02,0.0
2020-03-04,-19.6
2020-03-06,11.9403
2020-03-09,-11.1111
2020-03-10,-25.0
2020-03-11,0.0
2020-03-16,0.0
2020-03-17,4.1667
2020-03-18,-4.0
2020-03-19,-33.3333
2020-03-20,45.0
2020-03-23,-31.0345
2020-03-24,0.0
2020-03-26,0.0
2020-03-27,0.5
2020-04-01,-0.4975
2020-04-09,0.0
2020-04-27,50.0
2020-04-29,0.0
2020-05-04,-66.6667
2020-05-13,56.8
2020-05-22,-3.699
2020-06-02,-19.2053
2020-06-08,2.459
2020-06-10,0.0
2020-06-11,24.0
2020-06-25,41.9355
2020-07-01,34.5455
2020-07-02,-13.0068
2020-07-07,-14.5631
2020-07-08,13.6364
2020-07-13,-39.2
2020-07-14,0.0
2020-07-17,32.2368
2020-07-21,-13.9303
2020-07-27,-12.1387
2020-07-28,0.0
