ticker,BCEI US Equity
2017-09-18,0.9361
2017-09-19,1.7224
2017-09-20,1.4979
2017-09-21,-0.2246
2017-09-22,0.1929
2017-09-25,1.9576
2017-09-26,-0.4721
2017-09-27,3.6686
2017-09-28,1.9219
2017-09-29,-1.2570999999999999
2017-10-02,2.1522
2017-10-03,-1.0682
2017-10-04,-0.7199
2017-10-05,4.5317
2017-10-06,-3.1503
2017-10-09,0.0895
2017-10-10,0.9243
2017-10-11,1.418
2017-10-12,-1.1069
2017-10-13,0.2651
2017-10-16,0.6169
2017-10-17,-0.7299
2017-10-18,-1.5882
2017-10-19,-1.4047
2017-10-20,-0.1819
2017-10-23,-3.4923
2017-10-24,-1.1957
2017-10-25,-3.9172000000000002
2017-10-26,1.8893
2017-10-27,3.6109
2017-10-30,1.0047
2017-10-31,5.1601
2017-11-01,3.5176
2017-11-02,-0.514
2017-11-03,-1.0907
2017-11-06,0.8416
2017-11-07,-0.8921
2017-11-08,-2.6423
2017-11-09,-2.7438000000000002
2017-11-10,1.3186
2017-11-13,-4.9031
2017-11-14,-2.4188
2017-11-15,4.5988
2017-11-16,1.5903
2017-11-17,0.798
2017-11-20,-1.9184
2017-11-21,-1.6455
2017-11-22,1.452
2017-11-24,-11.6988
2017-11-27,-2.1494
2017-11-28,0.072
2017-11-29,-0.1439
2017-11-30,0.0721
2017-12-01,0.7922
2017-12-04,-2.9653
2017-12-05,4.3446
2017-12-06,-7.6923
2017-12-07,2.026
2017-12-08,0.562
2017-12-11,6.4829
2017-12-12,2.2043
2017-12-13,2.191
2017-12-14,0.5025
2017-12-15,-0.2667
2017-12-18,2.9078
2017-12-19,-1.5265
2017-12-20,0.8905
2017-12-21,-1.7652999999999999
2017-12-22,0.0333
2017-12-26,1.4637
2017-12-27,-1.7048999999999999
2017-12-28,-1.1007
2017-12-29,-6.9477
2018-01-02,-1.4136
2018-01-03,5.1471
2018-01-04,-1.5734
2018-01-05,-0.3197
2018-01-08,0.4633
2018-01-09,-1.2416
2018-01-10,1.5445
2018-01-11,3.7496
2018-01-12,-1.807
2018-01-16,-2.7778
2018-01-17,1.4285999999999999
2018-01-18,-1.4085
2018-01-19,-0.4643
2018-01-22,0.897
2018-01-23,0.2845
2018-01-24,1.2057
2018-01-25,-3.1535
2018-01-26,0.5065
2018-01-29,2.6278
2018-01-30,-2.2098
2018-01-31,0.4663
2018-02-01,-1.1782
2018-02-02,-1.0116
2018-02-05,-2.9562
2018-02-06,-0.1504
2018-02-07,-2.3352
2018-02-08,-2.6996
2018-02-09,-1.5457999999999998
2018-02-12,4.1465
2018-02-13,-0.3479
2018-02-14,-0.1552
2018-02-15,1.4763
2018-02-16,6.5084
2018-02-20,1.5097
2018-02-21,0.3541
2018-02-22,0.2823
2018-02-23,2.0408
2018-02-26,-0.2069
2018-02-27,-0.0691
2018-02-28,-3.0775
2018-03-01,-2.8541
2018-03-02,0.1102
2018-03-05,0.5869
2018-03-06,1.167
2018-03-07,-1.6583
2018-03-08,0.5132
2018-03-09,1.7141
2018-03-12,-0.0717
2018-03-13,-0.9329
2018-03-14,-4.0927
2018-03-15,-2.568
2018-03-16,6.4729
2018-03-19,-2.5118
2018-03-20,-0.5601
2018-03-21,4.9944
2018-03-22,-2.6466
2018-03-23,-0.5511
2018-03-26,1.256
2018-03-27,-2.7727
2018-03-28,1.9137
2018-03-29,2.025
2018-04-02,-4.0058
2018-04-03,2.0677
2018-04-04,-0.0368
2018-04-05,2.5423999999999998
2018-04-06,-2.6949
2018-04-09,-1.7356
2018-04-10,3.6828
2018-04-11,0.3987
2018-04-12,3.4657
2018-04-13,-2.0935
2018-04-16,-5.0249
2018-04-17,0.5629
2018-04-18,7.6866
2018-04-19,-0.9702
2018-04-20,0.6998
2018-04-23,-0.278
2018-04-24,0.0348
2018-04-25,2.2292
2018-04-26,3.816
2018-04-27,-4.4306
2018-04-30,4.1552
2018-05-01,0.8243
2018-05-02,3.2374
2018-05-03,-3.4843
2018-05-04,1.9691
2018-05-07,-0.0322
2018-05-08,1.7386
2018-05-09,5.6646
2018-05-10,0.0299
2018-05-11,-1.3772
2018-05-14,0.8804
2018-05-15,0.2407
2018-05-16,-0.0901
2018-05-17,8.0228
2018-05-18,0.5285
2018-05-21,2.435
2018-05-22,-4.0519
2018-05-23,3.6036
2018-05-24,-4.5924
2018-05-25,1.4241
2018-05-29,-0.1966
2018-05-30,2.8981
2018-05-31,0.5742
2018-06-01,-0.4622
2018-06-04,-5.0533
2018-06-05,0.1726
2018-06-06,-1.6944
2018-06-07,2.045
2018-06-08,-3.2923
2018-06-11,0.3848
2018-06-12,1.2681
2018-06-13,-0.1456
2018-06-14,-2.1581
2018-06-15,-5.1565
2018-06-18,3.0798
2018-06-19,-3.2927
2018-06-20,0.9773
2018-06-21,1.1239
2018-06-22,1.8833
2018-06-25,-1.697
2018-06-26,7.1825
2018-06-27,3.1349
2018-06-28,2.4261
2018-06-29,3.1037
2018-07-02,-2.3237
2018-07-03,0.9192
2018-07-05,0.6161
2018-07-06,-0.0799
2018-07-09,-0.9326
2018-07-10,-1.9903
2018-07-11,-3.5401
2018-07-12,2.9303
2018-07-13,-0.2211
2018-07-16,-2.3546
2018-07-17,0.3688
2018-07-18,0.6501
2018-07-19,-1.2356
2018-07-20,0.0
2018-07-23,0.4265
2018-07-24,0.4247
2018-07-25,-0.141
2018-07-26,7.9616
2018-07-27,-0.1569
2018-07-30,-0.55
2018-07-31,-2.0279
2018-08-01,0.8065
2018-08-02,1.3333
2018-08-03,-0.1842
2018-08-06,4.0601
2018-08-07,-6.0046
2018-08-08,-1.6981000000000002
2018-08-09,-7.705
2018-08-10,-3.8026999999999997
2018-08-13,-1.05
2018-08-14,0.437
2018-08-15,-0.9944
2018-08-16,-0.973
2018-08-17,1.0143
2018-08-20,1.1296
2018-08-21,-0.5585
2018-08-22,2.2465
2018-08-23,0.946
2018-08-24,-2.5695
2018-08-27,-0.5585
2018-08-28,1.8721
2018-08-29,1.1332
2018-08-30,-2.2714
2018-08-31,-3.9355
2018-09-04,-2.2258
2018-09-05,-0.8908
2018-09-06,0.8322
2018-09-07,-1.2215
2018-09-10,-1.3035
2018-09-11,0.4402
2018-09-12,-1.4835
2018-09-13,-1.3689
2018-09-14,-1.5614
2018-09-17,0.423
2018-09-18,1.3689
2018-09-19,1.1427
2018-09-20,0.8901
2018-09-21,1.7645
2018-09-24,-1.6339000000000001
2018-09-25,-0.7797
2018-09-26,1.9474
2018-09-27,-0.9048
2018-09-28,0.7102
2018-10-01,0.0672
2018-10-02,-0.6376
2018-10-03,3.5461
2018-10-04,-2.3157
2018-10-05,-2.3706
2018-10-08,0.2052
2018-10-09,0.4778
2018-10-10,-1.5625
2018-10-11,-2.7605
2018-10-12,-0.3903
2018-10-15,1.1044
2018-10-16,3.7702999999999998
2018-10-17,-0.4754
2018-10-18,-0.9212
2018-10-19,0.3788
2018-10-22,-1.2006999999999999
2018-10-23,-2.6042
2018-10-24,-5.9536999999999995
2018-10-25,5.0796
2018-10-26,-1.2266
2018-10-29,-2.2644
2018-10-30,-2.8401
2018-10-31,-0.9615
2018-11-01,1.9417
2018-11-02,-3.2381
2018-11-05,3.8189
2018-11-06,-2.1615
2018-11-07,12.093
2018-11-08,-4.1494
2018-11-09,0.6494
2018-11-12,-0.8961
2018-11-13,-2.0976
2018-11-14,1.1082
2018-11-15,0.5115
2018-11-16,0.9451
2018-11-19,0.036
2018-11-20,-4.1397
2018-11-21,3.0417
2018-11-23,-4.4461
2018-11-26,4.4241
2018-11-27,-1.7166000000000001
2018-11-28,1.6351
2018-11-29,0.3656
2018-11-30,-3.3515
2018-12-03,3.5055
2018-12-04,-4.9162
2018-12-06,-5.6683
2018-12-07,3.6541
2018-12-10,-2.1935000000000002
2018-12-11,-0.4005
2018-12-12,1.6084
2018-12-13,-1.0289
2018-12-14,-7.0372
2018-12-17,-1.2903
2018-12-18,-5.9259
2018-12-19,-2.3159
2018-12-20,-6.5908
2018-12-21,-2.0305
2018-12-24,-1.9171
2018-12-26,6.1807
2018-12-27,-0.597
2018-12-28,2.0521
2018-12-31,1.3732
2019-01-02,5.7088
2019-01-03,1.2814999999999999
2019-01-04,5.1966
2019-01-07,1.5893000000000002
2019-01-08,-0.4228
2019-01-09,0.9342
2019-01-10,1.1359
2019-01-11,-2.2463
2019-01-14,0.0426
2019-01-15,-0.0851
2019-01-16,3.576
2019-01-17,-1.0686
2019-01-18,2.6174
2019-01-22,-1.2146
2019-01-23,-0.5738
2019-01-24,-0.8656
2019-01-25,2.1206
2019-01-28,-2.9723
2019-01-29,-1.9723000000000002
2019-01-30,0.7277
2019-01-31,-2.0399
2019-02-01,0.6941
2019-02-04,3.4899
2019-02-05,-0.2498
2019-02-06,-0.7513
2019-02-07,-5.7191
2019-02-08,-2.9884
2019-02-11,1.6552
2019-02-12,2.0805
2019-02-13,4.0319
2019-02-14,1.3629
2019-02-15,2.8151
2019-02-19,0.5721
2019-02-20,-2.113
2019-02-21,-1.702
2019-02-22,2.027
2019-02-25,-3.0629
2019-02-26,-2.4765
2019-02-27,0.7005
2019-02-28,-0.1304
2019-03-01,2.525
2019-03-04,1.1465
2019-03-05,-3.4425
2019-03-06,-3.3913
2019-03-07,0.45
2019-03-08,-5.6004000000000005
2019-03-11,2.7527
2019-03-12,1.0624
2019-03-13,-0.777
2019-03-14,-0.6449
2019-03-15,-3.0598
2019-03-18,3.4433
2019-03-19,-0.2312
2019-03-20,5.2827
2019-03-21,1.8046
2019-03-22,-5.6204
2019-03-25,-0.2749
2019-03-26,-0.2756
2019-03-27,0.1842
2019-03-28,0.4598
2019-03-29,3.8444000000000003
2019-04-01,0.7052
2019-04-02,-2.5821
2019-04-03,-2.3810000000000002
2019-04-04,2.7151
2019-04-05,3.6738
2019-04-08,2.3768000000000002
2019-04-09,-2.9548
2019-04-10,0.9569
2019-04-11,0.0862
2019-04-12,2.3246
2019-04-15,-2.1875999999999998
2019-04-16,1.1183
2019-04-17,-1.829
2019-04-18,-1.1265
2019-04-22,5.4338
2019-04-23,-0.4572
2019-04-24,-1.4614
2019-04-25,-2.7542
2019-04-26,4.6187000000000005
2019-04-29,2.0825
2019-04-30,-1.7952
2019-05-01,-0.2077
2019-05-02,-4.8709
2019-05-03,2.8446
2019-05-06,0.0
2019-05-07,-2.5532
2019-05-08,2.0087
2019-05-09,4.024
2019-05-10,-0.0823
2019-05-13,-1.0297
2019-05-14,0.541
2019-05-15,1.8626
2019-05-16,1.5847
2019-05-17,-2.56
2019-05-20,-0.6568
2019-05-21,0.0
2019-05-22,-5.7851
2019-05-23,-7.5
2019-05-24,0.7587
2019-05-28,-0.2824
2019-05-29,-2.6898999999999997
2019-05-30,-3.0553
2019-05-31,-2.3012
2019-06-03,1.4337
2019-06-04,3.2307
2019-06-05,-6.6993
2019-06-06,0.5765
2019-06-07,0.2606
2019-06-10,-0.8316
2019-06-11,-0.6813
2019-06-12,-4.4327
2019-06-13,1.5461
2019-06-14,-3.0995
2019-06-17,1.6835
2019-06-18,3.4768
2019-06-19,-4.0
2019-06-20,4.1667
2019-06-21,1.3333
2019-06-24,-0.1053
2019-06-25,0.7376
2019-06-26,4.0272
2019-06-27,1.1061
2019-06-28,3.8289
2019-07-01,-0.4789
2019-07-02,-3.8017
2019-07-03,0.1001
2019-07-05,3.2484
2019-07-08,-2.5653
2019-07-09,1.2419
2019-07-10,6.526
2019-07-11,0.0921
2019-07-12,-0.5522
2019-07-15,-0.6941
2019-07-16,-1.4910999999999999
2019-07-17,-4.6831
2019-07-18,1.8362
2019-07-19,3.3626
2019-07-22,0.7544
2019-07-23,1.4974
2019-07-24,7.3306000000000004
2019-07-25,-3.866
2019-07-26,-1.3852
2019-07-29,-1.9483000000000001
2019-07-30,0.1848
2019-07-31,0.5535
2019-08-01,-5.367
2019-08-02,2.0359
2019-08-05,-2.5178000000000003
2019-08-06,-1.0721
2019-08-07,1.4285999999999999
2019-08-08,6.9937000000000005
2019-08-09,-1.6341
2019-08-12,2.815
2019-08-13,1.8851
2019-08-14,-2.8194
2019-08-15,-4.9864
2019-08-16,8.6832
2019-08-19,3.1607
2019-08-20,0.0
2019-08-21,-4.6383
2019-08-22,1.1156
2019-08-23,-4.9868
2019-08-26,1.2541
2019-08-27,-2.4312
2019-08-28,4.7015
2019-08-29,1.4818
2019-08-30,-0.177
2019-09-03,-5.3191
2019-09-04,5.4775
2019-09-05,2.7963
2019-09-06,-1.468
2019-09-09,5.5215
2019-09-10,0.7475
2019-09-11,0.5359
2019-09-12,-3.116
2019-09-13,-0.3386
2019-09-16,10.4034
2019-09-17,-1.5385
2019-09-18,-2.2656
2019-09-19,-4.5164
2019-09-20,1.0465
2019-09-23,1.4913
2019-09-24,-2.4898
2019-09-25,-1.6743000000000001
2019-09-26,-0.5534
2019-09-27,-2.4829
2019-09-30,-1.712
2019-10-01,-0.9826
2019-10-02,-1.8493
2019-10-03,0.6893
2019-10-04,2.2821
2019-10-07,-0.7586
2019-10-08,-2.5629
2019-10-09,-0.4615
2019-10-10,2.179
2019-10-11,0.726
2019-10-14,-9.9099
2019-10-15,2.45
2019-10-16,-4.246
2019-10-17,-0.2039
2019-10-18,-4.1879
2019-10-21,0.4264
2019-10-22,1.1677
2019-10-23,0.1574
2019-10-24,-2.3049
2019-10-25,-0.3753
2019-10-28,-2.0452
2019-10-29,1.0989
2019-10-30,-3.2065
2019-10-31,0.0561
2019-11-01,2.9741999999999997
2019-11-04,5.9946
2019-11-05,0.5141
2019-11-06,-3.9898
2019-11-07,3.6228
2019-11-08,0.4113
2019-11-11,-0.3072
2019-11-12,-0.8731
2019-11-13,-1.1917
2019-11-14,-0.3146
2019-11-15,0.0
2019-11-18,-4.5239
2019-11-19,-3.9669
2019-11-20,-2.1801
2019-11-21,0.1173
2019-11-22,0.9959
2019-11-25,3.3643
2019-11-26,-0.4489
2019-11-27,1.1274
2019-11-29,-2.6756
2019-12-02,0.63
2019-12-03,1.309
2019-12-04,1.7978
2019-12-05,-1.5453000000000001
2019-12-06,5.4372
2019-12-09,1.3822
2019-12-10,3.0939
2019-12-11,-1.2716
2019-12-12,1.0819
2019-12-13,-0.3058
2019-12-16,2.9141
2019-12-17,4.1729
2019-12-18,1.4306
2019-12-19,2.9149000000000003
2019-12-20,3.4262
2019-12-23,2.5177
2019-12-24,0.7755
2019-12-26,1.9667
2019-12-27,-1.8868
2019-12-30,-1.7094
2019-12-31,1.4783
2020-01-02,-0.6427
2020-01-03,4.4847
2020-01-06,4.9938
2020-01-07,-4.1274
2020-01-08,-6.6011
2020-01-09,-0.6585
2020-01-10,-0.4861
2020-01-13,-2.9751
2020-01-14,-3.3867
2020-01-15,-1.7054
2020-01-16,-1.7831000000000001
2020-01-17,-1.9136
2020-01-21,-4.8024000000000004
2020-01-22,-5.2023
2020-01-23,-1.5521
2020-01-24,-4.1667
2020-01-27,-2.8202
2020-01-28,3.5067
2020-01-29,6.8925
2020-01-30,1.0929
2020-01-31,-1.6757
2020-02-03,0.6047
2020-02-04,-0.1093
2020-02-05,5.8534
2020-02-06,-0.7752
2020-02-07,-0.7812
2020-02-10,-4.7244
2020-02-11,-2.4242
2020-02-12,-1.2987
2020-02-13,1.087
2020-02-14,-0.7357
2020-02-18,1.3113000000000001
2020-02-19,3.3202
2020-02-20,3.268
2020-02-21,-1.2131
2020-02-24,-5.9797
2020-02-25,-5.7354
2020-02-26,-3.6747
2020-02-27,-9.8186
2020-02-28,12.9681
2020-03-02,17.1885
2020-03-03,-4.4002
2020-03-04,3.6164
2020-03-05,-6.716
2020-03-06,-12.0181
2020-03-09,-32.9897
2020-03-10,12.8846
2020-03-11,-7.9216
2020-03-12,-3.8853
2020-03-13,4.3311
2020-03-16,3.5978
2020-03-17,2.4043
2020-03-18,-17.7391
2020-03-19,14.2706
2020-03-20,-2.3127
2020-03-23,0.4735
2020-03-24,19.1329
2020-03-25,3.5601000000000003
2020-03-26,-10.0076
2020-03-27,-14.7708
2020-03-30,-8.8645
2020-03-31,22.9508
2020-04-01,2.6667
2020-04-02,17.9221
2020-04-03,3.0837
2020-04-06,-3.2763999999999998
2020-04-07,1.8409
2020-04-08,8.3876
2020-04-09,4.0694
2020-04-13,-1.2821
2020-04-14,-8.6364
2020-04-15,-0.3554
2020-04-16,-7.9173
2020-04-17,9.1402
2020-04-20,-6.1036
2020-04-21,-7.0295
2020-04-22,16.5041
2020-04-23,1.4655
2020-04-24,2.4072
2020-04-27,-1.679
2020-04-28,2.1175
2020-04-29,8.9632
2020-04-30,7.1823
2020-05-01,-3.2646
2020-05-04,3.73
2020-05-05,-1.5411000000000001
2020-05-06,-3.7681
2020-05-07,3.1325
2020-05-08,0.6425
2020-05-11,-2.4375999999999998
2020-05-12,-1.3682
2020-05-13,-6.3932
2020-05-14,0.9021
2020-05-15,2.2989
2020-05-18,8.8015
2020-05-19,-8.4337
2020-05-20,1.7544
2020-05-21,-2.4015
2020-05-22,2.6498
2020-05-26,1.4136
2020-05-27,1.3939
2020-05-28,-1.9127
2020-05-29,2.9859999999999998
2020-06-01,10.9467
2020-06-02,0.7467
2020-06-03,-0.4235
2020-06-04,0.6911
2020-06-05,2.9567
2020-06-08,12.0513
2020-06-09,-5.5835
2020-06-10,-0.2424
2020-06-11,-6.7541
2020-06-12,1.2507
2020-06-15,0.4632
2020-06-16,-3.2275
2020-06-17,-5.0821
2020-06-18,-2.1194
2020-06-19,-2.963
2020-06-22,-2.936
2020-06-23,-1.2704
2020-06-24,-5.6985
2020-06-25,0.1949
2020-06-26,-8.8846
2020-06-29,5.694
2020-06-30,-0.202
2020-07-01,2.2267
2020-07-02,4.3564
2020-07-06,-2.2138
2020-07-07,-1.8111000000000002
2020-07-08,0.7246
2020-07-09,-3.7933
2020-07-10,3.6710000000000003
2020-07-13,-0.7869
2020-07-14,4.3622
2020-07-15,4.2432
2020-07-16,2.4909
2020-07-17,2.7267
2020-07-20,0.981
2020-07-21,8.2857
2020-07-22,-0.1583
2020-07-23,0.5814
2020-07-24,0.2102
2020-07-27,-1.5732
2020-07-28,-3.3031
2020-07-29,0.7163
2020-07-30,-1.5316999999999998
2020-07-31,1.0556
