ticker,SNDR US Equity
2017-08-25,0.9799
2017-08-28,3.8355
2017-08-29,2.3587
2017-08-30,-1.6522000000000001
2017-08-31,-1.6357
2017-09-01,2.8315
2017-09-05,-0.3497
2017-09-06,-0.3947
2017-09-07,0.1321
2017-09-08,2.0668
2017-09-11,-0.0862
2017-09-12,0.8193
2017-09-13,-2.2669
2017-09-14,1.1379
2017-09-15,1.3847
2017-09-18,2.2621
2017-09-19,-1.2104
2017-09-20,3.0906
2017-09-21,1.807
2017-09-22,-1.6539000000000001
2017-09-25,-1.6817
2017-09-26,2.0859
2017-09-27,1.2669000000000001
2017-09-28,-0.7667
2017-09-29,2.8874
2017-10-02,-1.4229
2017-10-03,0.6816
2017-10-04,-1.2744
2017-10-05,0.0403
2017-10-06,-0.121
2017-10-09,-1.1304
2017-10-10,-0.3675
2017-10-11,0.0
2017-10-12,1.7213
2017-10-13,-2.0951
2017-10-16,-2.1811
2017-10-17,3.1973
2017-10-18,0.6523
2017-10-19,0.729
2017-10-20,3.4178
2017-10-23,-0.0778
2017-10-24,2.7626
2017-10-25,-0.1515
2017-10-26,3.2234
2017-10-27,-1.4328
2017-10-30,-3.0936
2017-10-31,0.7308
2017-11-01,-0.84
2017-11-02,-0.7316
2017-11-03,-1.1249
2017-11-06,0.0392
2017-11-07,-2.7451
2017-11-08,0.8468
2017-11-09,0.2399
2017-11-10,-0.9972
2017-11-13,-1.0073
2017-11-14,0.2035
2017-11-15,-2.4777
2017-11-16,2.1658
2017-11-17,-2.2014
2017-11-20,1.7507000000000001
2017-11-21,1.1471
2017-11-22,0.729
2017-11-24,0.0402
2017-11-27,0.2412
2017-11-28,2.4058
2017-11-29,1.3312
2017-11-30,1.3524
2017-12-01,1.22
2017-12-04,0.791
2017-12-05,-1.2332
2017-12-06,0.7946
2017-12-07,1.9895
2017-12-08,-0.5521
2017-12-11,-1.5173999999999999
2017-12-12,0.2255
2017-12-13,2.7747
2017-12-14,-1.8606
2017-12-15,2.1229
2017-12-18,0.4741
2017-12-19,1.1252
2017-12-20,1.2922
2017-12-21,-1.1694
2017-12-22,1.972
2017-12-26,0.211
2017-12-27,1.6139999999999999
2017-12-28,-1.4503
2017-12-29,0.0701
2018-01-02,0.6653
2018-01-03,-1.5304
2018-01-04,-1.6602000000000001
2018-01-05,-0.5029
2018-01-08,2.0578
2018-01-09,0.1769
2018-01-10,0.1766
2018-01-11,2.5026
2018-01-12,-0.3439
2018-01-16,-3.4852
2018-01-17,0.286
2018-01-18,1.3191
2018-01-19,2.7797
2018-01-22,1.8829
2018-01-23,-0.8065
2018-01-24,-1.4228
2018-01-25,-0.6873
2018-01-26,1.1764999999999999
2018-01-29,0.1368
2018-01-30,-3.0396
2018-01-31,3.1349
2018-02-01,2.4249
2018-02-02,-3.0343
2018-02-05,-6.6369
2018-02-06,-0.0368
2018-02-07,3.0214
2018-02-08,-4.2203
2018-02-09,-0.4481
2018-02-12,-0.8252
2018-02-13,3.6309
2018-02-14,-1.8978000000000002
2018-02-15,-0.2604
2018-02-16,0.0
2018-02-20,-1.4546999999999999
2018-02-21,0.8327
2018-02-22,1.2763
2018-02-23,-0.0741
2018-02-26,1.3724
2018-02-27,-2.6711
2018-02-28,-2.782
2018-03-01,0.3867
2018-03-02,-0.5008
2018-03-05,-0.8517
2018-03-06,2.3819
2018-03-07,2.3646
2018-03-08,0.5216
2018-03-09,1.8532
2018-03-12,-1.6376
2018-03-13,0.5549
2018-03-14,-1.1405
2018-03-15,1.0444
2018-03-16,1.2182
2018-03-19,-0.547
2018-03-20,0.4034
2018-03-21,-0.073
2018-03-22,-1.462
2018-03-23,-1.3353
2018-03-26,-2.218
2018-03-27,-2.3837
2018-03-28,1.6542
2018-03-29,0.9686
2018-04-02,-2.6477
2018-04-03,2.6409000000000002
2018-04-04,-0.8833
2018-04-05,0.1162
2018-04-06,-3.6378
2018-04-09,0.8032
2018-04-10,2.3904
2018-04-11,-0.4669
2018-04-12,0.6255
2018-04-13,0.4274
2018-04-16,4.6809
2018-04-17,0.6652
2018-04-18,2.0558
2018-04-19,-0.8273
2018-04-20,-1.6684999999999999
2018-04-23,-0.8115
2018-04-24,-2.6404
2018-04-25,1.6042999999999998
2018-04-26,-1.8420999999999998
2018-04-27,0.9958
2018-04-30,1.1756
2018-05-01,-0.5622
2018-05-02,1.0931
2018-05-03,-0.5966
2018-05-04,1.0503
2018-05-07,1.1878
2018-05-08,2.2377
2018-05-09,1.2199
2018-05-10,0.319
2018-05-11,1.2367
2018-05-14,-1.466
2018-05-15,-2.4442
2018-05-16,1.8519
2018-05-17,1.6756
2018-05-18,3.0856
2018-05-21,0.8503
2018-05-22,-2.1585
2018-05-23,-1.5857
2018-05-24,2.3117
2018-05-25,0.4108
2018-05-29,-0.2046
2018-05-30,3.314
2018-05-31,-2.5132
2018-06-01,1.0855
2018-06-04,-1.7785
2018-06-05,-1.5373999999999999
2018-06-06,-1.6655
2018-06-07,0.5293
2018-06-08,2.5272
2018-06-11,1.6433
2018-06-12,0.3705
2018-06-13,-0.5034
2018-06-14,-3.0354
2018-06-15,0.4183
2018-06-18,1.1801
2018-06-19,-1.4064999999999999
2018-06-20,1.6354
2018-06-21,-1.1298
2018-06-22,-1.2465
2018-06-25,-2.7349
2018-06-26,-0.036
2018-06-27,-2.8489
2018-06-28,0.6682
2018-06-29,1.4381
2018-07-02,0.0
2018-07-03,-1.5631
2018-07-05,1.3294000000000001
2018-07-06,0.7653
2018-07-09,2.2423
2018-07-10,-0.4952
2018-07-11,-2.4529
2018-07-12,0.4738
2018-07-13,-0.2902
2018-07-16,-4.9473
2018-07-17,0.8037
2018-07-18,2.0121
2018-07-19,1.0793
2018-07-20,0.1105
2018-07-23,0.662
2018-07-24,-4.6767
2018-07-25,1.6865
2018-07-26,-1.0177
2018-07-27,-0.9139
2018-07-30,-0.6533
2018-07-31,1.1219
2018-08-01,-0.1148
2018-08-02,7.6216
2018-08-03,-3.0249
2018-08-06,0.3303
2018-08-07,0.2195
2018-08-08,-0.2555
2018-08-09,-1.5368
2018-08-10,-0.6317
2018-08-13,-0.8227
2018-08-14,0.8673
2018-08-15,-1.6449
2018-08-16,1.1403
2018-08-17,0.451
2018-08-20,0.636
2018-08-21,0.1487
2018-08-22,-0.5939
2018-08-23,-1.4563
2018-08-24,0.3789
2018-08-27,1.661
2018-08-28,-0.5199
2018-08-29,1.7170999999999998
2018-08-30,-1.1743000000000001
2018-08-31,0.4456
2018-09-04,-1.4418
2018-09-05,1.0878
2018-09-06,-1.1132
2018-09-07,-0.2251
2018-09-10,4.1745
2018-09-11,-2.0578
2018-09-12,0.6266
2018-09-13,-1.1722
2018-09-14,-0.3715
2018-09-17,-2.61
2018-09-18,0.6126
2018-09-19,-0.7991
2018-09-20,0.6904
2018-09-21,-2.6286
2018-09-24,0.4695
2018-09-25,-0.5841
2018-09-26,0.6659
2018-09-27,-2.8405
2018-09-28,0.04
2018-10-01,0.9608
2018-10-02,-2.0619
2018-10-03,0.6883
2018-10-04,-1.1259000000000001
2018-10-05,-3.8227
2018-10-08,-0.4228
2018-10-09,1.4437
2018-10-10,-4.2277000000000005
2018-10-11,-3.8462
2018-10-12,-1.7727
2018-10-15,1.7122000000000002
2018-10-16,1.5469
2018-10-17,-0.9409
2018-10-18,-3.7087
2018-10-19,0.2818
2018-10-22,0.7963
2018-10-23,-2.1375
2018-10-24,-2.8965
2018-10-25,1.467
2018-10-26,0.3373
2018-10-29,-0.1921
2018-10-30,3.2724
2018-10-31,1.9104999999999999
2018-11-01,4.5267
2018-11-02,-4.287
2018-11-05,2.925
2018-11-06,-0.0444
2018-11-07,3.4207
2018-11-08,-0.6443
2018-11-09,-0.6053
2018-11-12,-2.1749
2018-11-13,-0.8448
2018-11-14,0.3587
2018-11-15,0.7149
2018-11-16,-0.2218
2018-11-19,-0.667
2018-11-20,-3.8944
2018-11-21,1.7233
2018-11-23,0.641
2018-11-26,0.9099
2018-11-27,-3.2011
2018-11-28,4.0056
2018-11-29,-1.657
2018-11-30,1.6848999999999998
2018-12-03,-0.2687
2018-12-04,-9.4746
2018-12-06,1.1409
2018-12-07,-2.4522
2018-12-10,0.4525
2018-12-11,1.2012
2018-12-12,0.0989
2018-12-13,-1.6303999999999998
2018-12-14,-3.6776
2018-12-17,-0.0523
2018-12-18,-0.6279
2018-12-19,-1.9484
2018-12-20,-1.5575
2018-12-21,-2.0731
2018-12-24,0.0
2018-12-26,1.6713
2018-12-27,1.8082
2018-12-28,-0.7535
2018-12-31,1.2473
2019-01-02,1.714
2019-01-03,-2.2643
2019-01-04,2.8556
2019-01-07,1.8334000000000001
2019-01-08,3.9609
2019-01-09,1.9297
2019-01-10,-1.3592
2019-01-11,-0.1969
2019-01-14,0.2465
2019-01-15,-2.3609999999999998
2019-01-16,0.7557
2019-01-17,3.85
2019-01-18,3.0332
2019-01-22,-2.6635999999999997
2019-01-23,-1.2002
2019-01-24,0.0972
2019-01-25,2.233
2019-01-28,0.1425
2019-01-29,1.9915
2019-01-30,0.9298
2019-01-31,-2.1649
2019-02-01,2.5895
2019-02-04,2.2946
2019-02-05,1.6599
2019-02-06,-1.8976
2019-02-07,-0.5398
2019-02-08,-1.6735
2019-02-11,2.2079
2019-02-12,1.2601
2019-02-13,1.5110999999999999
2019-02-14,1.8389
2019-02-15,-1.2898
2019-02-19,2.7875
2019-02-20,0.1271
2019-02-21,-1.3542
2019-02-22,-1.4157
2019-02-25,0.3046
2019-02-26,-1.4317
2019-02-27,-1.3644
2019-02-28,-2.3204000000000002
2019-03-01,0.2741
2019-03-04,-0.5467
2019-03-05,-2.4737
2019-03-06,-0.047
2019-03-07,-1.3158
2019-03-08,0.2857
2019-03-11,3.3238
2019-03-12,-0.1379
2019-03-13,2.1629
2019-03-14,-1.7117
2019-03-15,-0.3217
2019-03-18,1.0143
2019-03-19,-4.7923
2019-03-20,-0.9588
2019-03-21,1.8877000000000002
2019-03-22,-2.9454000000000002
2019-03-25,-1.0279
2019-03-26,2.9179
2019-03-27,0.6247
2019-03-28,1.3372
2019-03-29,-0.8011
2019-04-01,1.3777
2019-04-02,-1.1246
2019-04-03,0.0474
2019-04-04,1.1843
2019-04-05,0.3745
2019-04-08,0.1399
2019-04-09,-0.6055
2019-04-10,-1.4058
2019-04-11,1.1882
2019-04-12,0.0
2019-04-15,-2.1606
2019-04-16,2.3524
2019-04-17,0.1407
2019-04-18,1.2646
2019-04-22,0.1388
2019-04-23,0.0
2019-04-24,2.4018
2019-04-25,-3.834
2019-04-26,1.6886
2019-04-29,-3.1827
2019-04-30,-0.4288
2019-05-01,-2.9665
2019-05-02,-0.5917
2019-05-03,3.0754
2019-05-06,-1.7324000000000002
2019-05-07,-2.0568
2019-05-08,-1.55
2019-05-09,1.0665
2019-05-10,-0.804
2019-05-13,-4.4073
2019-05-14,1.7488000000000001
2019-05-15,0.3646
2019-05-16,1.1417
2019-05-17,-2.6167
2019-05-20,-1.6333
2019-05-21,1.7675
2019-05-22,-2.5263
2019-05-23,-2.1058
2019-05-24,-0.8274
2019-05-28,-1.8354
2019-05-29,-1.5864
2019-05-30,-1.0937999999999999
2019-05-31,-2.2119
2019-06-03,-0.2381
2019-06-04,5.9069
2019-06-05,-2.2535
2019-06-06,-0.8646
2019-06-07,0.3488
2019-06-10,2.3175
2019-06-11,1.6987999999999999
2019-06-12,1.392
2019-06-13,1.5375999999999999
2019-06-14,-1.7363
2019-06-17,-2.7609
2019-06-18,1.5899999999999999
2019-06-19,0.0559
2019-06-20,1.5084
2019-06-21,-0.7155
2019-06-24,-3.714
2019-06-25,-1.4393
2019-06-26,2.6285
2019-06-27,2.3904
2019-06-28,1.3897
2019-07-01,0.1645
2019-07-02,-1.8062
2019-07-03,1.1706
2019-07-05,-0.6612
2019-07-08,-1.1093
2019-07-09,-1.0095
2019-07-10,-2.2096
2019-07-11,-0.7532
2019-07-12,5.721
2019-07-15,-2.0431
2019-07-16,4.3968
2019-07-17,-1.9438
2019-07-18,1.2115
2019-07-19,2.3395
2019-07-22,-0.2658
2019-07-23,1.0128
2019-07-24,3.4828
2019-07-25,-4.3345
2019-07-26,2.3454
2019-07-29,-0.625
2019-07-30,1.5723
2019-07-31,-0.4128
2019-08-01,-0.3627
2019-08-02,0.936
2019-08-05,-3.5549
2019-08-06,1.9765000000000001
2019-08-07,-0.8381
2019-08-08,5.2826
2019-08-09,-2.0572
2019-08-12,-4.0471
2019-08-13,2.4026
2019-08-14,-2.9718
2019-08-15,-2.0419
2019-08-16,3.401
2019-08-19,2.8117
2019-08-20,-1.548
2019-08-21,1.3103
2019-08-22,-1.6555
2019-08-23,-3.4193
2019-08-26,0.3813
2019-08-27,-0.7054
2019-08-28,1.2568
2019-08-29,3.238
2019-08-30,1.6205
2019-09-03,1.4918
2019-09-04,6.0821
2019-09-05,6.7844999999999995
2019-09-06,-1.8792
2019-09-09,4.104
2019-09-10,-0.7884
2019-09-11,-0.3532
2019-09-12,1.0634
2019-09-13,-1.1868
2019-09-16,-0.6673
2019-09-17,-0.6717
2019-09-18,-1.6682000000000001
2019-09-19,0.3668
2019-09-20,-0.6852
2019-09-23,-0.322
2019-09-24,-1.5228000000000002
2019-09-25,2.4367
2019-09-26,-0.9149
2019-09-27,-1.4774
2019-09-30,1.7807
2019-10-01,-0.8748
2019-10-02,0.0
2019-10-03,-0.6503
2019-10-04,0.187
2019-10-07,1.1199
2019-10-08,-2.2612
2019-10-09,1.0859
2019-10-10,0.0934
2019-10-11,3.3598
2019-10-14,-0.9932
2019-10-15,-0.0456
2019-10-16,2.8741
2019-10-17,0.3104
2019-10-18,0.1326
2019-10-21,0.3974
2019-10-22,1.3193
2019-10-23,0.4774
2019-10-24,-2.1598
2019-10-25,1.5453000000000001
2019-10-28,0.3478
2019-10-29,0.9532
2019-10-30,-2.2747
2019-10-31,0.4392
2019-11-01,3.8478
2019-11-04,1.0526
2019-11-05,-0.0417
2019-11-06,-0.6669
2019-11-07,-0.5036
2019-11-08,0.7592
2019-11-11,-0.3767
2019-11-12,-0.8824
2019-11-13,-1.5261
2019-11-14,0.3874
2019-11-15,-0.0858
2019-11-18,0.3433
2019-11-19,-0.5133
2019-11-20,-1.2468
2019-11-21,-0.9578
2019-11-22,-0.3077
2019-11-25,0.485
2019-11-26,0.4388
2019-11-27,-0.2621
2019-11-29,-0.3504
2019-12-02,-1.6263999999999998
2019-12-03,-2.4129
2019-12-04,0.87
2019-12-05,1.1348
2019-12-06,0.4039
2019-12-09,0.1788
2019-12-10,-0.714
2019-12-11,0.0
2019-12-12,0.8539
2019-12-13,-1.2511
2019-12-16,-0.7692
2019-12-17,0.0912
2019-12-18,-1.139
2019-12-19,-0.1382
2019-12-20,1.1075
2019-12-23,-1.5062
2019-12-24,0.4634
2019-12-26,0.2768
2019-12-27,-0.322
2019-12-30,-0.8768
2019-12-31,1.5829
2020-01-02,1.3291
2020-01-03,1.2664
2020-01-06,-0.7593
2020-01-07,1.0801
2020-01-08,-0.2226
2020-01-09,0.1339
2020-01-10,1.0695000000000001
2020-01-13,1.3228
2020-01-14,1.5666
2020-01-15,1.4139
2020-01-16,0.4225
2020-01-17,-0.3786
2020-01-21,-1.6047
2020-01-22,-0.9871
2020-01-23,-0.0867
2020-01-24,-1.3449
2020-01-27,-0.7916
2020-01-28,0.133
2020-01-29,1.1952
2020-01-30,2.5808999999999997
2020-01-31,-5.032
2020-02-03,2.6044
2020-02-04,-0.9628
2020-02-05,1.635
2020-02-06,0.5652
2020-02-07,0.1729
2020-02-10,-3.0643
2020-02-11,-0.2671
2020-02-12,0.8036
2020-02-13,-0.3543
2020-02-14,-2.0444
2020-02-18,-0.0907
2020-02-19,-0.3179
2020-02-20,-0.3645
2020-02-21,-1.1431
2020-02-24,-4.4866
2020-02-25,-3.1477
2020-02-26,-4.75
2020-02-27,-4.9344
2020-02-28,-1.1044
2020-03-02,2.2892
2020-03-03,-0.6004
2020-03-04,2.9105
2020-03-05,-4.3223
2020-03-06,0.1115
2020-03-09,-4.3454
2020-03-10,3.6692
2020-03-11,-3.3708
2020-03-12,-2.4709
2020-03-13,8.1388
2020-03-16,-8.0797
2020-03-17,8.0072
2020-03-18,2.7871
2020-03-19,-2.3861
2020-03-20,0.5556
2020-03-23,-5.8564
2020-03-24,4.4014
2020-03-25,3.6536999999999997
2020-03-26,-3.1996
2020-03-27,-0.5042
2020-03-30,6.982
2020-03-31,1.7894999999999999
2020-04-01,-4.1882
2020-04-02,0.4857
2020-04-03,-0.1611
2020-04-06,3.8193
2020-04-07,0.829
2020-04-08,1.9013
2020-04-09,2.118
2020-04-13,-2.963
2020-04-14,2.6972
2020-04-15,1.338
2020-04-16,2.4939
2020-04-17,2.2424
2020-04-20,-1.8665
2020-04-21,-2.758
2020-04-22,0.4401
2020-04-23,1.2658
2020-04-24,0.9615
2020-04-27,5.3333
2020-04-28,-1.8535
2020-04-29,2.6254999999999997
2020-04-30,-1.6606999999999998
2020-05-01,1.8256999999999999
2020-05-04,-5.9166
2020-05-05,2.1915
2020-05-06,-1.0256
2020-05-07,-0.0471
2020-05-08,1.9321000000000002
2020-05-11,3.0513
2020-05-12,-3.0956
2020-05-13,-1.5741
2020-05-14,-1.0348
2020-05-15,-0.0475
2020-05-18,5.2306
2020-05-19,-2.3498
2020-05-20,1.6659000000000002
2020-05-21,-0.5462
2020-05-22,2.1968
2020-05-26,1.1644
2020-05-27,1.8592
2020-05-28,2.9552
2020-05-29,2.0262000000000002
2020-06-01,-0.6206
2020-06-02,-0.4996
2020-06-03,-3.0126
2020-06-04,-0.1726
2020-06-05,0.4754
2020-06-08,1.2043
2020-06-09,-1.1475
2020-06-10,1.8056999999999999
2020-06-11,-6.0177
2020-06-12,0.9914
2020-06-15,1.5617999999999999
2020-06-16,2.065
2020-06-17,2.7119999999999997
2020-06-18,1.3831
2020-06-19,-1.5709
2020-06-22,-0.714
2020-06-23,1.4805
2020-06-24,-1.2505
2020-06-25,-0.6754
2020-06-26,0.765
2020-06-29,1.7713999999999999
2020-06-30,2.2379
2020-07-01,-2.4726
2020-07-02,0.7897
2020-07-06,1.8144
2020-07-07,2.2276
2020-07-08,0.1981
2020-07-09,-0.1977
2020-07-10,-0.4754
2020-07-13,-2.1895
2020-07-14,2.3199
2020-07-15,0.9149
2020-07-16,0.946
2020-07-17,2.4209
2020-07-20,-0.9531
2020-07-21,-0.3079
2020-07-22,-1.4285999999999999
2020-07-23,-1.0576
2020-07-24,-0.7918
2020-07-27,0.0399
2020-07-28,-1.6753
2020-07-29,1.5822
2020-07-30,-1.4776
2020-07-31,1.8646
