ticker,SYCRF US Equity
2006-12-22,-0.1073
2006-12-26,-0.6084
2006-12-27,-0.144
2006-12-28,0.6131
2006-12-29,-0.2509
2007-01-03,0.5031
2007-01-04,-1.1441
2007-01-05,-1.6275
2007-01-08,0.6618
2007-01-09,0.1096
2007-01-10,2.1525
2007-01-11,-0.7143
2007-01-12,-0.7914
2007-01-16,-0.8339
2007-01-17,0.7313
2007-01-18,1.0526
2007-01-19,-1.0057
2007-01-22,-0.762
2007-01-23,0.5484
2007-01-24,0.0
2007-01-25,0.4
2007-01-26,0.6882
2007-01-29,2.482
2007-01-30,-0.0702
2007-01-31,-0.0351
2007-02-01,-0.1757
2007-02-02,2.0767
2007-02-05,0.069
2007-02-06,7.6499
2007-02-07,0.8643
2007-02-08,0.2856
2007-02-09,2.4051
2007-02-12,-1.9778
2007-02-13,-0.4414
2007-02-14,-0.2217
2007-02-15,-1.6185
2007-02-16,-1.3226
2007-02-20,-1.2422
2007-02-21,-0.2979
2007-02-22,-0.0664
2007-02-23,-1.196
2007-02-26,0.8742
2007-02-27,-0.5
2007-02-28,-0.1675
2007-03-01,-0.1007
2007-03-02,-0.4367
2007-03-05,-1.0796000000000001
2007-03-06,-1.0573
2007-03-07,-1.2065
2007-03-08,0.1745
2007-03-09,-0.1742
2007-03-12,-1.6747999999999998
2007-03-13,5.11
2007-03-14,-1.6554
2007-03-15,0.687
2007-03-16,-1.433
2007-03-19,0.1731
2007-03-20,-0.5529
2007-03-21,-0.6602
2007-03-22,-0.3148
2007-03-23,-0.7719
2007-03-26,0.7779
2007-03-27,0.0
2007-03-28,-2.0
2007-03-29,0.9309
2007-03-30,0.1419
2007-04-02,-0.2125
2007-04-03,1.1715
2007-04-04,0.0
2007-04-05,-0.5263
2007-04-09,-0.1058
2007-04-10,-0.0353
2007-04-11,0.0353
2007-04-12,-0.9534
2007-04-13,0.3565
2007-04-16,0.5684
2007-04-17,-0.2826
2007-04-18,2.1608
2007-04-19,-0.1387
2007-04-20,1.7014
2007-04-23,1.7071
2007-04-24,2.4505
2007-04-25,6.1271
2007-04-26,2.9021
2007-04-27,-3.0603
2007-04-30,-0.65
2007-05-01,-1.7445
2007-05-02,1.7438
2007-05-03,0.2493
2007-05-04,4.6006
2007-05-07,-1.9316
2007-05-08,-1.0909
2007-05-09,2.2059
2007-05-10,0.03
2007-05-11,0.5394
2007-05-14,-1.1923
2007-05-15,-0.5732
2007-05-16,1.5473
2007-05-17,-1.2549000000000001
2007-05-18,1.4221
2007-05-21,-0.1492
2007-05-22,1.0756000000000001
2007-05-23,0.1478
2007-05-24,-3.8666
2007-05-25,-0.8597
2007-05-29,1.6104
2007-05-30,0.3962
2007-05-31,-2.3376
2007-06-01,2.4868
2007-06-04,-0.273
2007-06-05,1.1253
2007-06-06,-4.4812
2007-06-07,-3.6209
2007-06-08,-0.3267
2007-06-11,0.6227
2007-06-12,-0.4886
2007-06-13,1.3093
2007-06-14,-0.7113
2007-06-15,-0.2279
2007-06-18,0.6854
2007-06-19,-0.1621
2007-06-20,-1.1364
2007-06-21,-0.0657
2007-06-22,-0.1314
2007-06-25,-1.4478
2007-06-26,2.9048
2007-06-27,0.5516
2007-06-28,0.4195
2007-06-29,-0.8033
2007-07-02,0.3239
2007-07-03,-0.3875
2007-07-05,0.3241
2007-07-06,-0.3231
2007-07-09,0.2917
2007-07-10,-2.1978
2007-07-11,-2.4455
2007-07-12,4.9797
2007-07-13,-1.1294
2007-07-16,0.0
2007-07-17,-2.8721
2007-07-18,-2.3185000000000002
2007-07-19,0.5504
2007-07-20,-1.7106
2007-07-23,0.3829
2007-07-24,-15.1872
2007-07-25,1.3491
2007-07-26,-4.2759
2007-07-27,-0.5478
2007-07-30,1.1864
2007-07-31,-2.9313000000000002
2007-08-01,-5.522
2007-08-02,3.242
2007-08-03,-5.1305
2007-08-06,-9.3706
2007-08-07,3.4979
2007-08-08,9.5924
2007-08-09,2.0408
2007-08-10,-6.3556
2007-08-13,-0.4746
2007-08-14,-5.6271
2007-08-15,0.3032
2007-08-16,-3.7279999999999998
2007-08-17,2.3025
2007-08-20,-2.2506
2007-08-21,-1.0989
2007-08-22,1.746
2007-08-23,-0.26
2007-08-24,2.5547
2007-08-27,-1.4235
2007-08-28,-0.7736
2007-08-29,1.8191000000000002
2007-08-30,2.2971
2007-08-31,1.4471
2007-09-04,3.1481
2007-09-05,-1.4306
2007-09-06,-3.9671
2007-09-07,-2.5693
2007-09-10,1.3961000000000001
2007-09-11,1.7338
2007-09-12,1.3033000000000001
2007-09-13,2.5755
2007-09-14,0.338
2007-09-17,-2.8393
2007-09-18,5.5968
2007-09-19,5.2533
2007-09-20,0.713
2007-09-21,1.5929
2007-09-24,1.2195
2007-09-25,-2.7539
2007-09-26,0.6637
2007-09-27,3.033
2007-09-28,-2.5597
2007-10-01,0.613
2007-10-02,-0.0435
2007-10-03,-0.566
2007-10-04,-1.0508
2007-10-05,-2.3451
2007-10-08,-2.4920999999999998
2007-10-09,0.3253
2007-10-10,-4.8634
2007-10-11,8.7147
2007-10-12,-1.2539
2007-10-15,-2.7211
2007-10-16,-2.7039999999999997
2007-10-17,5.3186
2007-10-18,-4.6861
2007-10-19,-13.1742
2007-10-22,-1.4843
2007-10-23,-7.1429
2007-10-24,-13.1611
2007-10-25,-8.3045
2007-10-26,1.9623
2007-10-29,2.8868
2007-10-30,1.6547
2007-10-31,-7.1479
2007-11-01,-22.8659
2007-11-02,-14.0316
2007-11-05,-1.2644
2007-11-06,8.6147
2007-11-07,-11.7899
2007-11-08,-25.2734
2007-11-09,3.9024
2007-11-12,10.4851
2007-11-13,8.6402
2007-11-14,-13.1682
2007-11-15,-10.5105
2007-11-16,-0.1678
2007-11-19,-6.8908000000000005
2007-11-20,-14.2599
2007-11-21,-9.6842
2007-11-23,9.5571
2007-11-26,-5.3191
2007-11-27,19.5506
2007-11-28,25.7519
2007-11-29,2.5411
2007-11-30,3.207
2007-12-03,-15.2542
2007-12-04,1.6667
2007-12-05,9.3443
2007-12-06,4.6477
2007-12-07,-1.7191999999999998
2007-12-10,19.5335
2007-12-11,-15.0
2007-12-12,-21.5208
2007-12-13,-22.3853
2007-12-14,-2.6005000000000003
2007-12-17,9.466
2007-12-18,1.3304
2007-12-19,-1.5316999999999998
2007-12-20,-11.1111
2007-12-21,0.0
2007-12-24,0.75
2007-12-26,6.4516
2007-12-27,-10.0233
2007-12-28,2.5907
2007-12-31,-1.7677
2008-01-02,-3.599
2008-01-03,0.8
2008-01-04,-8.2011
2008-01-07,-8.9337
2008-01-08,-23.7342
2008-01-09,-7.4689
2008-01-10,2.2422
2008-01-11,-8.7719
2008-01-14,9.1346
2008-01-15,-4.4053
2008-01-16,-0.9217
2008-01-17,-15.3488
2008-01-18,-9.3407
2008-01-22,30.303
2008-01-23,76.2791
2008-01-24,-30.6069
2008-01-25,12.9278
2008-01-28,7.7440999999999995
2008-01-29,3.4375
2008-01-30,-14.1994
2008-01-31,10.9155
2008-02-01,5.7143
2008-02-04,-6.6066
2008-02-05,-4.8232
2008-02-06,-6.4189
2008-02-07,-6.1372
2008-02-08,-23.0769
2008-02-11,2.5
2008-02-12,-7.8049
2008-02-13,-3.7037
2008-02-14,-7.6923
2008-02-15,-5.3571
2008-02-19,7.5472
2008-02-20,-2.924
2008-02-21,-9.0361
2008-02-22,2.649
2008-02-25,16.129
2008-02-26,-3.3333
2008-02-27,1.7241
2008-02-28,-7.3446
2008-02-29,-7.3171
2008-03-03,-52.6316
2008-03-04,18.0556
2008-03-05,-9.4118
2008-03-06,-22.0617
2008-03-07,6.6444
2008-03-10,9.375
2008-03-11,10.0
2008-03-12,-20.7792
2008-03-13,8.1967
2008-03-14,19.697
2008-03-17,-8.8608
2008-03-18,0.0
2008-03-19,9.7396
2008-03-20,-15.2033
2008-03-24,5.9701
2008-03-25,-0.5634
2008-03-26,-3.6827
2008-03-27,-10.3125
2008-03-28,-4.8985
2008-03-31,-10.3448
2008-04-01,19.2909
2008-04-02,-1.6625
2008-04-03,3.2787
2008-04-04,-1.6071
2008-04-07,-6.4327
2008-04-08,-2.8987
2008-04-09,4.7608
2008-04-10,-5.0847
2008-04-11,-5.4129
2008-04-14,-1.8289
2008-04-15,-4.8077
2008-04-16,7.0707
2008-04-17,9.434
2008-04-18,25.4095
2008-04-21,20.983
2008-04-22,12.5
2008-04-23,-19.2929
2008-04-24,21.4018
2008-04-25,-9.1753
2008-04-28,6.6969
2008-04-29,9.2154
2008-04-30,-2.5934
2008-05-01,5.0
2008-05-02,-5.7143
2008-05-05,-8.9899
2008-05-06,1.0128
2008-05-07,-4.4087
2008-05-08,-5.7471
2008-05-09,3.6585
2008-05-12,5.8824
2008-05-13,-10.0
2008-05-14,3.7037
2008-05-15,-2.3810000000000002
2008-05-16,8.5366
2008-05-19,-10.1124
2008-05-20,5.0
2008-05-21,-2.3810000000000002
2008-05-22,-2.439
2008-05-23,3.75
2008-05-27,-1.2048
2008-05-28,1.2195
2008-05-29,-4.759
2008-05-30,-2.5933
2008-06-02,2.5487
2008-06-03,0.0475
2008-06-04,-5.0633
2008-06-05,-5.3333
2008-06-06,-5.6338
2008-06-09,-7.5187
2008-06-10,-16.0783
2008-06-11,-26.9231
2008-06-12,16.0526
2008-06-13,4.3084
2008-06-16,2.1739
2008-06-17,-4.0691
2008-06-18,10.8955
2008-06-19,-10.0
2008-06-20,-6.6667
2008-06-23,-7.1429
2008-06-24,-7.6923
2008-06-25,-5.5556
2008-06-26,-14.6691
2008-06-27,-13.8302
2008-06-30,16.0
2008-07-01,-6.8966
2008-07-02,7.4074
2008-07-03,-3.4483
2008-07-07,35.7143
2008-07-08,2.6316
2008-07-09,0.0
2008-07-10,-20.5128
2008-07-11,-12.8629
2008-07-14,3.6557
2008-07-15,7.0982
2008-07-16,0.0417
2008-07-17,36.6667
2008-07-18,46.3415
2008-07-21,1.6667
2008-07-22,-0.9836
2008-07-23,4.3046
2008-07-24,-1.5873
2008-07-25,-8.0645
2008-07-28,-8.7719
2008-07-29,61.5385
2008-07-30,60.7143
2008-07-31,40.7407
2008-08-01,18.947400000000002
2008-08-04,9.292
2008-08-05,-11.336
2008-08-06,32.4201
2008-08-07,0.3448
2008-08-08,-14.0893
2008-08-11,-4.0
2008-08-12,-31.25
2008-08-13,16.9697
2008-08-14,19.2228
2008-08-15,8.6484
2008-08-18,-3.2
2008-08-19,-7.8512
2008-08-20,-5.8296
2008-08-21,-4.7619
2008-08-22,2.0
2008-08-25,-1.9607999999999999
2008-08-26,-5.0
2008-08-27,-11.5789
2008-08-28,17.8571
2008-08-29,-9.0909
2008-09-02,2.7778
2008-09-03,27.5676
2008-09-04,12.2881
2008-09-05,3.3962
2008-09-08,-4.0146
2008-09-09,2.6616
2008-09-10,-7.4074
2008-09-11,-1.6
2008-09-12,3.6585
2008-09-15,-6.2745
2008-09-16,-10.8787
2008-09-17,-7.0423
2008-09-18,13.6364
2008-09-19,2.2222
2008-09-22,-18.2609
2008-09-23,-15.9574
2008-09-24,4.4304
2008-09-25,1.8182
2008-09-26,-0.5952
2008-09-29,-13.7725
2008-09-30,-6.25
2008-10-01,31.1111
2008-10-02,-2.2599
2008-10-03,-5.2023
2008-10-06,-14.1845
2008-10-07,-9.7522
2008-10-08,-9.4479
2008-10-09,-4.3582
2008-10-10,-9.0909
2008-10-13,-3.0
2008-10-14,8.2474
2008-10-15,-9.5238
2008-10-16,-9.473700000000001
2008-10-17,6.9767
2008-10-20,-1.087
2008-10-21,7.6923
2008-10-22,-5.102
2008-10-23,-21.5054
2008-10-24,0.0
2008-10-27,-32.8767
2008-10-28,-4.0816
2008-10-29,27.6596
2008-10-30,33.3333
2008-10-31,35.3281
2008-11-03,6.2233
2008-11-04,-5.2174
2008-11-05,-16.5138
2008-11-06,-15.3846
2008-11-07,12.987
2008-11-10,-13.7931
2008-11-11,-16.0
2008-11-12,-9.5238
2008-11-13,5.2412
2008-11-14,-3.334
2008-11-17,-8.600999999999999
2008-11-18,-17.0047
2008-11-19,-32.2819
2008-11-20,27.5703
2008-11-21,-2.6316
2008-11-24,24.3243
2008-11-25,-6.5217
2008-11-26,37.2093
2008-11-28,-10.1695
2008-12-01,-16.9811
2008-12-02,2.2727
2008-12-03,-4.4167
2008-12-04,-0.0291
2008-12-05,0.0
2008-12-08,0.0
2008-12-09,-4.6512
2008-12-10,-1.0976
2008-12-11,-1.3872
2008-12-12,0.0313
2008-12-15,-47.5
2008-12-16,-23.8095
2008-12-17,6.25
2008-12-18,-2.9412000000000003
2008-12-19,-18.1818
2008-12-22,7.4074
2008-12-23,17.2414
2008-12-24,-11.7647
2008-12-26,0.0
2008-12-29,6.6667
2008-12-30,0.0
2008-12-31,6.25
2009-01-02,0.0
2009-01-05,17.647100000000002
2009-01-06,20.0
2009-01-07,45.8333
2009-01-08,17.1429
2009-01-09,-9.7561
2009-01-12,-21.6216
2009-01-13,6.8966
2009-01-14,0.0
2009-01-15,-3.2258
2009-01-16,10.0
2009-01-20,-18.1818
2009-01-21,3.7037
2009-01-22,14.2857
2009-01-23,0.0
2009-01-26,-3.125
2009-01-27,12.9032
2009-01-28,5.7143
2009-01-29,8.1081
2009-01-30,-12.5
2009-02-02,0.0
2009-02-03,0.0
2009-02-04,-17.1429
2009-02-05,0.0
2009-02-06,17.2414
2009-02-09,-11.7647
2009-02-10,-3.3333
2009-02-11,0.0
2009-02-12,-6.8966
2009-02-13,0.0
2009-02-17,-7.4074
2009-02-18,0.0
2009-02-19,0.0
2009-02-20,0.0
2009-02-23,20.0
2009-02-24,-6.6667
2009-02-25,-14.2857
2009-02-26,-4.1667
2009-02-27,-4.3478
2009-03-02,-18.1818
2009-03-03,0.0
2009-03-04,-5.5556
2009-03-05,-23.5294
2009-03-06,23.0769
2009-03-09,-21.875
2009-03-10,-4.0
2009-03-11,8.3333
2009-03-12,76.9231
2009-03-13,4.3478
2009-03-16,25.0
2009-03-17,-1.6667
2009-03-18,-3.3898
2009-03-19,-10.526299999999999
2009-03-20,5.8824
2009-03-23,11.1111
2009-03-24,-10.0
2009-03-25,0.0
2009-03-26,11.1111
2009-03-27,-10.0
2009-03-30,-7.4074
2009-03-31,0.0
2009-04-01,-8.0
2009-04-02,0.0
2009-04-03,0.0
2009-04-06,21.7391
2009-04-07,-7.1429
2009-04-08,-7.6923
2009-04-09,0.0
2009-04-13,-4.1667
2009-04-14,-8.6957
2009-04-15,4.7619
2009-04-16,-9.0909
2009-04-17,0.0
2009-04-20,-10.0
2009-04-21,-11.1111
2009-04-22,6.25
2009-04-23,-17.647100000000002
2009-04-24,7.1429
2009-04-27,-6.6667
2009-04-28,3.5714
2009-04-29,31.0345
2009-04-30,-21.0526
2009-05-01,26.6667
2009-05-04,-2.6316
2009-05-05,5.4054
2009-05-06,-15.3846
2009-05-07,9.0152
2009-05-08,0.0695
2009-05-11,33.3333
2009-05-12,23.75
2009-05-13,-9.0909
2009-05-14,7.4074
2009-05-15,-8.6207
2009-05-18,-3.7736
2009-05-19,-9.8039
2009-05-20,-8.6957
2009-05-21,-4.7619
2009-05-22,-5.0
2009-05-26,-15.7895
2009-05-27,12.5
2009-05-28,0.0
2009-05-29,61.1111
2009-06-01,24.1379
2009-06-02,-13.8889
2009-06-03,0.0
2009-06-04,12.9032
2009-06-05,0.0
2009-06-08,-8.5714
2009-06-09,-12.5
2009-06-10,0.0
2009-06-11,25.0
2009-06-12,14.2857
2009-06-15,-2.5
2009-06-16,0.0
2009-06-17,-7.6923
2009-06-18,8.3333
2009-06-19,-5.1282
2009-06-22,-5.4054
2009-06-23,-8.5714
2009-06-24,-6.25
2009-06-25,-3.3333
2009-06-26,6.8966
2009-06-29,-12.9032
2009-06-30,0.0
2009-07-01,22.2222
2009-07-02,-9.0909
2009-07-06,3.3333
2009-07-07,-3.2258
2009-07-08,10.0
2009-07-09,-4.5455
2009-07-10,4.7619
2009-07-13,0.0
2009-07-14,-6.0606
2009-07-15,0.0
2009-07-16,-3.2258
2009-07-17,-16.6667
2009-07-20,52.0
2009-07-21,-1.3158
2009-07-22,-9.3333
2009-07-23,-11.7647
2009-07-24,-3.3333
2009-07-27,10.3448
2009-07-28,-12.5
2009-07-29,5.3571
2009-07-30,8.4746
2009-07-31,12.5
2009-08-03,-8.3333
2009-08-04,-3.0303
2009-08-05,0.0
2009-08-06,9.375
2009-08-07,8.5714
2009-08-10,-5.2632
2009-08-11,13.8889
2009-08-12,-2.439
2009-08-13,-5.0
2009-08-14,7.8947
2009-08-17,0.0
2009-08-18,-4.878
2009-08-19,5.1282
2009-08-20,4.878
2009-08-21,9.3023
2009-08-24,8.5106
2009-08-25,15.6863
2009-08-26,0.0
2009-08-27,1.6949
2009-08-28,-3.3333
2009-08-31,-3.4483
2009-09-01,-1.7856999999999998
2009-09-02,-18.1818
2009-09-03,6.6667
2009-09-04,-2.0833
2009-09-08,-10.6383
2009-09-09,-2.3810000000000002
2009-09-10,0.0
2009-09-11,-7.3171
2009-09-14,7.8947
2009-09-15,0.0
2009-09-16,-2.439
2009-09-17,0.0
2009-09-18,5.0
2009-09-21,-2.3810000000000002
2009-09-22,4.878
2009-09-23,4.6512
2009-09-24,11.1111
2009-09-25,0.0
2009-09-28,0.0
2009-09-29,-4.0
2009-09-30,0.0
2009-10-01,-6.25
2009-10-02,-6.6667
2009-10-05,2.3810000000000002
2009-10-06,-3.4884
2009-10-07,0.0
2009-10-08,0.0
2009-10-09,0.0
2009-10-12,17.7861
2009-10-13,-12.0317
2009-10-14,0.0
2009-10-15,-8.1395
2009-10-16,-3.7975
2009-10-19,2.6316
2009-10-20,0.0
2009-10-21,5.1282
2009-10-22,-4.878
2009-10-23,0.0
2009-10-26,2.3077
2009-10-27,0.2506
2009-10-28,-12.5
2009-10-29,0.0
2009-10-30,-2.8571
2009-11-02,0.0
2009-11-03,-8.8235
2009-11-04,29.0323
2009-11-05,-1.25
2009-11-06,-6.3291
2009-11-09,9.1892
2009-11-10,-7.1782
2009-11-11,4.0
2009-11-12,-1.2821
2009-11-13,-3.8961
2009-11-16,0.5405
2009-11-17,7.4765
2009-11-18,-2.4543
2009-11-19,-5.1282
2009-11-20,-2.7027
2009-11-23,-11.1111
2009-11-24,3.125
2009-11-25,-30.303
2009-11-27,4.3478
2009-11-30,0.0
2009-12-01,3.75
2009-12-02,0.4016
2009-12-03,-8.0
2009-12-04,0.0
2009-12-07,8.6957
2009-12-08,40.0
2009-12-09,-5.7143
2009-12-10,7.5758
2009-12-11,0.0
2009-12-14,4.2254
2009-12-15,-2.7027
2009-12-16,2.7778
2009-12-17,-2.7027
2009-12-18,10.8333
2009-12-21,-7.2682
2009-12-22,10.7601
2009-12-23,-2.5164
2009-12-24,-3.6295
2009-12-28,-5.1948
2009-12-29,1.0959
2009-12-30,0.0
2009-12-31,2.981
2010-01-04,0.0
2010-01-05,1.3158
2010-01-06,-1.2987
2010-01-07,7.8947
2010-01-08,-2.6829
2010-01-11,-0.2506
2010-01-12,1.7588
2010-01-13,-1.2346
2010-01-14,-1.25
2010-01-15,0.1266
2010-01-19,-1.3906
2010-01-20,1.4102999999999999
2010-01-21,-1.3906
2010-01-22,5.1282
2010-01-25,-2.439
2010-01-26,-0.625
2010-01-27,3.1447
2010-01-28,-2.439
2010-01-29,-2.5
2010-02-01,0.0
2010-02-02,-2.5641
2010-02-03,5.2632
2010-02-04,-5.0
2010-02-05,-5.2632
2010-02-08,4.1667
2010-02-09,2.6667
2010-02-10,-2.5974
2010-02-11,4.0
2010-02-12,-2.5641
2010-02-16,3.9474
2010-02-17,-1.2658
2010-02-18,0.0
2010-02-19,0.0
2010-02-22,0.0
2010-02-23,2.5641
2010-02-24,-7.5
2010-02-25,14.8649
2010-02-26,0.0
2010-03-01,-7.0588
2010-03-02,1.2658
2010-03-03,-5.0
2010-03-04,2.6316
2010-03-05,-5.1282
2010-03-08,-2.7027
2010-03-09,-8.3333
2010-03-10,12.1212
2010-03-11,-2.7027
2010-03-12,-2.7778
2010-03-15,1.4285999999999999
2010-03-16,1.4085
2010-03-17,4.1667
2010-03-18,-2.6667
2010-03-19,-4.1096
2010-03-22,-8.5714
2010-03-23,-6.25
2010-03-24,7.0
2010-03-25,-0.3115
2010-03-26,-5.625
2010-03-29,11.9205
2010-03-30,-11.2426
2010-03-31,0.0
2010-04-01,-3.0
2010-04-05,2.0619
2010-04-06,-1.3468
2010-04-07,-1.0239
2010-04-08,0.0
2010-04-09,10.3448
2010-04-12,25.0
2010-04-13,10.0
2010-04-14,0.0
2010-04-15,-2.2727
2010-04-16,1.1628
2010-04-19,4.5977
2010-04-20,-3.2967
2010-04-21,6.8182
2010-04-22,2.1277
2010-04-23,0.0
2010-04-26,-10.4167
2010-04-27,0.0
2010-04-28,-2.3256
2010-04-29,2.3810000000000002
2010-04-30,-20.9302
2010-05-03,0.0
2010-05-04,8.8235
2010-05-05,-18.9189
2010-05-06,0.0
2010-05-07,-6.6667
2010-05-10,17.8571
2010-05-11,0.0
2010-05-12,6.0606
2010-05-13,-17.1429
2010-05-14,3.4483
2010-05-17,-6.6667
2010-05-18,3.5714
2010-05-19,3.4483
2010-05-20,-3.3333
2010-05-21,-17.2414
2010-05-24,4.1667
2010-05-25,0.0
2010-05-26,-8.0
2010-05-27,8.6957
2010-05-28,-8.0
2010-06-02,8.6957
2010-06-03,-4.0
2010-06-04,-4.1667
2010-06-07,4.3478
2010-06-08,0.0
2010-06-09,-16.6667
2010-06-10,10.0
2010-06-11,18.1818
2010-06-14,-11.538499999999999
2010-06-15,0.0
2010-06-16,-13.0435
2010-06-17,-10.0
2010-06-18,-11.1111
2010-06-21,6.25
2010-06-22,-17.647100000000002
2010-06-23,-7.1429
2010-06-24,0.0
2010-06-25,-7.6923
2010-06-28,-25.0
2010-06-29,-5.5556
2010-06-30,11.7647
2010-07-01,-10.526299999999999
2010-07-02,11.7647
2010-07-06,26.3158
2010-07-07,0.0
2010-07-08,0.0
2010-07-09,0.0
2010-07-12,0.0
2010-07-13,-16.6667
2010-07-14,10.0
2010-07-15,-17.2727
2010-07-16,0.0
2010-07-19,4.3956
2010-07-20,152.6316
2010-07-21,-25.0
2010-07-22,0.0
2010-07-23,-16.6667
2010-07-27,0.0
2010-07-28,0.0
2010-07-29,36.6667
2010-07-30,-17.0732
2010-08-02,-11.7647
2010-08-03,13.3333
2010-08-04,-11.7647
2010-08-05,6.0
2010-08-06,-2.5157
2010-08-09,0.0
2010-08-10,0.0
2010-08-11,-15.4839
2010-08-12,0.0
2010-08-13,37.4046
2010-08-16,11.1111
2010-08-17,-12.5
2010-08-18,-8.5714
2010-08-19,12.5
2010-08-20,11.1111
2010-08-23,-5.0
2010-08-24,-0.5263
2010-08-25,-25.3968
2010-08-26,6.383
2010-08-27,3.3333
2010-08-30,-12.9032
2010-08-31,14.8148
2010-09-01,6.4516
2010-09-02,-6.0606
2010-09-03,0.0
2010-09-07,-16.129
2010-09-08,0.0
2010-09-09,0.0
2010-09-10,0.0
2010-09-13,15.3846
2010-09-14,-13.3333
2010-09-15,0.0962
2010-09-17,7.5889
2010-09-20,7.1429
2010-09-21,0.0
2010-09-22,-13.3333
2010-09-23,3.8462
2010-09-24,0.0
2010-09-27,9.2593
2010-09-28,1.6949
2010-09-29,-16.6667
2010-09-30,35.2
2010-10-01,6.5089
2010-10-04,-5.5556
2010-10-05,5.8824
2010-10-06,0.0
2010-10-07,0.0
2010-10-08,-8.3333
2010-10-11,6.0606
2010-10-12,2.8571
2010-10-13,-8.3333
2010-10-14,0.0
2010-10-15,21.2121
2010-10-18,2.5
2010-10-19,-0.4878
2010-10-20,-1.9607999999999999
2010-10-21,2.0
2010-10-22,17.647100000000002
2010-10-25,-28.3333
2010-10-26,-4.0698
2010-10-27,-3.0303
2010-10-28,12.5
2010-10-29,-6.1111
2010-11-01,6.5089
2010-11-02,-11.1111
2010-11-03,-6.25
2010-11-04,13.3333
2010-11-05,17.647100000000002
2010-11-08,-15.0
2010-11-09,0.0
2010-11-10,0.0
2010-11-11,5.8824
2010-11-12,-5.5556
2010-11-15,0.0
2010-11-17,1.1764999999999999
2010-11-18,1.7442
2010-11-19,11.4286
2010-11-22,-10.2564
2010-11-23,0.0
2010-11-24,-8.5714
2010-11-26,0.0
2010-11-29,18.75
2010-11-30,-10.526299999999999
2010-12-01,5.8824
2010-12-02,-8.3333
2010-12-03,6.0606
2010-12-06,-5.7143
2010-12-07,-3.0303
2010-12-08,0.0
2010-12-09,0.0
2010-12-10,9.375
2010-12-13,-8.5714
2010-12-14,3.125
2010-12-15,3.0303
2010-12-16,-5.8824
2010-12-17,0.0
2010-12-20,0.0
2010-12-21,-5.625
2010-12-22,11.9205
2010-12-23,-11.2426
2010-12-27,13.3333
2010-12-28,-5.8824
2010-12-29,0.0
2010-12-30,12.5
2010-12-31,-9.7222
2011-01-03,4.6154
2011-01-04,-2.9412000000000003
2011-01-05,3.0303
2011-01-06,5.8824
2011-01-07,2.7778
2011-01-10,35.1351
2011-01-11,13.6
2011-01-12,-8.4507
2011-01-13,-3.8462
2011-01-14,20.0
2011-01-18,-13.3333
2011-01-19,11.538499999999999
2011-01-20,0.0
2011-01-21,-1.7241
2011-01-24,8.7719
