ticker,FBRX US Equity
2017-09-01,-0.8627
2017-09-05,-2.103
2017-09-06,-1.4074
2017-09-07,-0.3005
2017-09-08,-5.049
2017-09-11,-3.1746
2017-09-12,-0.9836
2017-09-13,3.394
2017-09-14,2.0817
2017-09-15,-0.8627
2017-09-18,3.6391999999999998
2017-09-19,-2.9008000000000003
2017-09-20,-0.4717
2017-09-21,-6.3191
2017-09-22,-1.6019999999999999
2017-09-25,2.8278
2017-09-26,0.4167
2017-09-27,3.2365
2017-09-28,0.5627
2017-09-29,-0.3997
2017-10-02,1.2841
2017-10-03,-3.0903
2017-10-04,-1.8806
2017-10-05,-1.6667
2017-10-06,-11.5254
2017-10-09,1.2452
2017-10-10,-3.122
2017-10-11,-0.7813
2017-10-12,-1.9685000000000001
2017-10-13,0.2008
2017-10-16,-3.1062
2017-10-17,2.999
2017-10-18,0.4016
2017-10-19,-0.1
2017-10-20,0.0
2017-10-23,-0.1001
2017-10-24,-0.8016
2017-10-25,-3.2323
2017-10-26,-3.6534
2017-10-27,12.026
2017-10-30,7.6402
2017-10-31,-0.5391
2017-11-01,1.897
2017-11-02,-5.1418
2017-11-03,0.5607
2017-11-06,-0.5576
2017-11-07,1.215
2017-11-08,-1.0157
2017-11-09,-2.0522
2017-11-10,-1.2381
2017-11-13,-0.5786
2017-11-14,0.679
2017-11-15,-4.0462
2017-11-16,0.4016
2017-11-17,0.0
2017-11-20,1.8
2017-11-21,-1.7682
2017-11-22,1.1
2017-11-24,2.1761
2017-11-27,11.7135
2017-11-28,-1.9931
2017-11-29,4.244
2017-11-30,1.2723
2017-12-01,-0.1675
2017-12-04,-7.5503
2017-12-05,-0.2722
2017-12-06,-2.7298
2017-12-07,-0.6548
2017-12-08,1.5066000000000002
2017-12-11,-2.5974
2017-12-12,2.5714
2017-12-13,2.1356
2017-12-14,8.0
2017-12-15,-7.4074
2017-12-18,-4.0909
2017-12-19,-2.0853
2017-12-20,-0.8712
2017-12-21,1.1719
2017-12-22,4.6332
2017-12-26,-1.476
2017-12-27,-0.7491
2017-12-28,2.4528
2017-12-29,-5.6169
2018-01-02,8.6829
2018-01-03,4.0395
2018-01-04,7.679
2018-01-05,-1.6827
2018-01-08,-10.1874
2018-01-09,0.9074
2018-01-10,1.6187
2018-01-11,3.2743
2018-01-12,3.856
2018-01-16,1.7327
2018-01-17,-1.7032
2018-01-18,5.8581
2018-01-19,10.0546
2018-01-22,-3.4703
2018-01-23,2.2744
2018-01-24,0.6456
2018-01-25,2.5659
2018-01-26,-6.1154
2018-01-29,-0.6662
2018-01-30,-5.0671
2018-01-31,2.1193
2018-02-01,2.9208
2018-02-02,-6.7961
2018-02-05,-4.1667
2018-02-06,0.0836
2018-02-07,3.4252000000000002
2018-02-08,-7.1082
2018-02-09,-1.1304
2018-02-12,0.7916
2018-02-13,3.9267
2018-02-14,2.7708
2018-02-15,0.817
2018-02-16,0.4052
2018-02-20,-6.0533
2018-02-21,-1.0309
2018-02-22,-3.8194
2018-02-23,-1.8953
2018-02-26,2.7599
2018-02-27,-2.1486
2018-02-28,-0.2745
2018-03-01,2.6606
2018-03-02,8.4897
2018-03-05,2.7183
2018-03-06,2.4058
2018-03-07,0.3132
2018-03-08,-0.7026
2018-03-09,1.4937
2018-03-12,5.9644
2018-03-13,-5.2632
2018-03-14,-0.3086
2018-03-15,1.2384
2018-03-16,4.2813
2018-03-19,-4.5455
2018-03-20,-4.3011
2018-03-21,2.2472
2018-03-22,-2.6688
2018-03-23,1.9355
2018-03-26,0.5538
2018-03-27,-5.3501
2018-03-28,-1.2469000000000001
2018-03-29,-0.2525
2018-04-02,-4.2194
2018-04-03,0.3524
2018-04-04,0.3512
2018-04-05,-0.2625
2018-04-06,-3.5965
2018-04-09,-0.9099
2018-04-10,0.4591
2018-04-11,0.8227
2018-04-12,-0.0907
2018-04-13,-0.5445
2018-04-16,-6.4781
2018-04-17,-0.2927
2018-04-18,5.6751000000000005
2018-04-19,-2.963
2018-04-20,-0.6679
2018-04-23,-0.7685
2018-04-24,-2.0329
2018-04-25,-2.668
2018-04-26,0.1015
2018-04-27,-2.8398
2018-04-30,-3.4447
2018-05-01,-0.8649
2018-05-02,4.0349
2018-05-03,-3.2495
2018-05-04,-0.7584
2018-05-07,0.0
2018-05-08,-2.0742
2018-05-09,1.8952
2018-05-10,0.2188
2018-05-11,1.0917
2018-05-14,2.5918
2018-05-15,-0.5263
2018-05-16,4.0212
2018-05-17,0.7121
2018-05-18,-4.6465
2018-05-21,0.0
2018-05-22,0.8475
2018-05-23,0.5252
2018-05-24,-3.9707
2018-05-25,0.6529
2018-05-29,1.1892
2018-05-30,0.5342
2018-05-31,-0.3188
2018-06-01,0.1066
2018-06-04,0.213
2018-06-05,2.3379
2018-06-06,1.6615
2018-06-07,-0.3064
2018-06-08,-1.2295
2018-06-11,0.0
2018-06-12,5.083
2018-06-13,-3.85
2018-06-14,-3.0801
2018-06-15,-3.4958
2018-06-18,-0.7684
2018-06-19,3.6504
2018-06-20,1.921
2018-06-21,-5.9686
2018-06-22,-1.6703999999999999
2018-06-25,-3.3975
2018-06-26,3.2824999999999998
2018-06-27,2.3837
2018-06-28,2.7716
2018-06-29,0.7551
2018-07-02,7.0664
2018-07-03,0.8
2018-07-05,1.3889
2018-07-06,-4.501
2018-07-09,-0.7172
2018-07-10,-0.8256
2018-07-11,-2.6015
2018-07-12,2.1368
2018-07-13,-0.3138
2018-07-16,-1.2591999999999999
2018-07-17,-0.3188
2018-07-18,-2.6652
2018-07-19,0.7667
2018-07-20,1.9565000000000001
2018-07-23,1.7058
2018-07-24,-2.6205
2018-07-25,-1.6146
2018-07-26,-2.5164
2018-07-27,-3.1425
2018-07-30,1.3905
2018-07-31,5.7143
2018-08-01,-1.7297
2018-08-02,-1.7602
2018-08-03,-1.0078
2018-08-06,-0.7919
2018-08-07,-2.9647
2018-08-08,3.5253
2018-08-09,3.1782
2018-08-10,-0.33
2018-08-13,-0.883
2018-08-14,1.5590000000000002
2018-08-15,-5.4825
2018-08-16,-1.0441
2018-08-17,-4.9238
2018-08-20,4.1924
2018-08-21,2.4852
2018-08-22,3.4642
2018-08-23,-1.3393
2018-08-24,1.81
2018-08-27,-7.6667
2018-08-28,2.6474
2018-08-29,-1.6413
2018-08-30,10.7271
2018-08-31,4.9516
2018-09-04,12.1026
2018-09-05,2.0128
2018-09-06,2.0628
2018-09-07,-2.8998
2018-09-10,10.8597
2018-09-11,-1.8776000000000002
2018-09-12,1.9135
2018-09-13,-1.3878
2018-09-14,-1.1589
2018-09-17,-7.8727
2018-09-18,3.9091
2018-09-19,6.4742
2018-09-20,11.175
2018-09-21,0.6652
2018-09-24,1.0279
2018-09-25,-0.5814
2018-09-26,4.4591
2018-09-27,4.9685
2018-09-28,3.9333
2018-10-01,1.0904
2018-10-02,-2.3477
2018-10-03,-13.7102
2018-10-04,-3.6898
2018-10-05,-0.3909
2018-10-08,-0.314
2018-10-09,10.8661
2018-10-10,-8.2386
2018-10-11,-1.7027999999999999
2018-10-12,0.8661
2018-10-15,-0.3123
2018-10-16,5.2467
2018-10-17,-1.7856999999999998
2018-10-18,-4.0152
2018-10-19,-6.6298
2018-10-22,-1.1834
2018-10-23,-2.6518
2018-10-24,-11.9508
2018-10-25,5.6886
2018-10-26,1.1331
2018-10-29,-3.3613
2018-10-30,2.7053000000000003
2018-10-31,-1.5992
2018-11-01,8.1262
2018-11-02,2.9177999999999997
2018-11-05,-1.3746
2018-11-06,1.6551
2018-11-07,3.3419
2018-11-08,1.99
2018-11-09,6.3415
2018-11-12,-11.2385
2018-11-13,4.9096
2018-11-14,-2.5452
2018-11-15,3.9596
2018-11-16,0.4052
2018-11-19,-4.6005
2018-11-20,-1.2690000000000001
2018-11-21,2.8278
2018-11-23,-5.25
2018-11-26,2.7265
2018-11-27,-1.3699
2018-11-28,4.8611
2018-11-29,2.5662000000000003
2018-11-30,4.1162
2018-12-03,5.8527000000000005
2018-12-04,1.2816
2018-12-06,-4.1215
2018-12-07,-2.5641
2018-12-10,-1.6254
2018-12-11,0.8655
2018-12-12,-12.4025
2018-12-13,-11.398
2018-12-14,-8.2412
2018-12-17,-4.1621
2018-12-18,-6.0571
2018-12-19,1.3382
2018-12-20,-10.3241
2018-12-21,-5.8902
2018-12-24,2.5605
2018-12-26,4.4383
2018-12-27,-5.8433
2018-12-28,12.1298
2018-12-31,3.2704
2019-01-02,3.6541
2019-01-03,1.5276
2019-01-04,3.125
2019-01-07,4.2649
2019-01-08,0.0
2019-01-09,1.7223000000000002
2019-01-10,-1.164
2019-01-11,-0.7495
2019-01-14,-6.3646
2019-01-15,2.765
2019-01-16,-4.7085
2019-01-17,0.7059
2019-01-18,3.5047
2019-01-22,-1.4673
2019-01-23,2.291
2019-01-24,-1.4558
2019-01-25,13.8636
2019-01-28,-0.1996
2019-01-29,5.9
2019-01-30,2.644
2019-01-31,3.5879
2019-02-01,0.2664
2019-02-04,-0.0886
2019-02-05,-0.3546
2019-02-06,-1.5125
2019-02-07,-0.9937
2019-02-08,-1.0036
2019-02-11,1.4747
2019-02-12,-0.545
2019-02-13,-0.5479
2019-02-14,-0.3673
2019-02-15,1.106
2019-02-19,-1.0027
2019-02-20,-4.4199
2019-02-21,1.1561
2019-02-22,4.0
2019-02-25,0.7326
2019-02-26,-0.1818
2019-02-27,2.3679
2019-02-28,-2.847
2019-03-01,0.7326
2019-03-04,5.8182
2019-03-05,-0.945
2019-03-06,-3.9896000000000003
2019-03-07,-2.3487
2019-03-08,-4.2553
2019-03-11,-1.8357
2019-03-12,4.7244
2019-03-13,-0.282
2019-03-14,-1.2253
2019-03-15,-0.8588
2019-03-18,3.9461
2019-03-19,-0.5556
2019-03-20,1.6760000000000002
2019-03-21,0.8242
2019-03-22,-5.6312
2019-03-25,-2.6949
2019-03-26,3.9565
2019-03-27,-1.3321
2019-03-28,1.4465
2019-03-29,3.327
2019-04-01,-0.92
2019-04-02,1.4856
2019-04-03,-0.6404
2019-04-04,0.3683
2019-04-05,0.9174
2019-04-08,-1.3636
2019-04-09,-3.7788
2019-04-10,-0.4789
2019-04-11,-1.2511999999999999
2019-04-12,0.0
2019-04-15,-3.1189
2019-04-16,-9.0543
2019-04-17,-4.2035
2019-04-18,-2.194
2019-04-22,2.1250999999999998
2019-04-23,-0.8092
2019-04-24,-0.6993
2019-04-25,7.1596
2019-04-26,13.9102
2019-04-29,-0.7692
2019-04-30,-4.2636
2019-05-01,-1.3158
2019-05-02,0.5128
2019-05-03,2.8571
2019-05-06,-0.9921
2019-05-07,-2.1042
2019-05-08,8.4954
2019-05-09,-5.3774
2019-05-10,-7.0788
2019-05-13,-5.3648
2019-05-14,1.2472
2019-05-15,-0.8959
2019-05-16,0.339
2019-05-17,0.0
2019-05-20,1.1261
2019-05-21,-1.7816999999999998
2019-05-22,-38.6621
2019-05-23,-15.1571
2019-05-24,0.0
2019-05-28,-5.8824
2019-05-29,-2.3148
2019-05-30,21.327
2019-05-31,-0.5859
2019-06-03,-10.609
2019-06-04,8.5714
2019-06-05,1.0121
2019-06-06,-2.2044
2019-06-07,9.2213
2019-06-10,-3.0019
2019-06-11,-0.9671
2019-06-12,16.0156
2019-06-13,4.7138
2019-06-14,-6.9132
2019-06-17,0.0
2019-06-18,5.5268
2019-06-19,4.91
2019-06-20,-5.7722
2019-06-21,0.4967
2019-06-24,-3.4596
2019-06-25,8.1911
2019-06-26,1.4196
2019-06-27,0.311
2019-06-28,3.5659
2019-07-01,-4.0419
2019-07-02,-4.5242
2019-07-03,-0.1634
2019-07-05,0.8183
2019-07-08,0.487
2019-07-09,-3.0695
2019-07-10,-1.5
2019-07-11,-2.1997
2019-07-12,2.5952
2019-07-15,-2.3609
2019-07-16,2.7634
2019-07-17,-0.3361
2019-07-18,-1.0118
2019-07-19,-3.0664
2019-07-22,-2.9877000000000002
2019-07-23,-3.2609
2019-07-24,5.8052
2019-07-25,-4.2478
2019-07-26,0.9242
2019-07-29,-4.9451
2019-07-30,3.8536
2019-07-31,-1.2987
2019-08-01,-3.0075
2019-08-02,1.1628
2019-08-05,-9.387
2019-08-06,-3.3827
2019-08-07,5.0328
2019-08-08,5.8333
2019-08-09,-6.8898
2019-08-12,-0.4228
2019-08-13,-4.034
2019-08-14,-4.8673
2019-08-15,1.3953
2019-08-16,3.6696999999999997
2019-08-19,4.8673
2019-08-20,0.0
2019-08-21,1.0549
2019-08-22,-6.0543
2019-08-23,-8.0
2019-08-26,-6.5217
2019-08-27,-7.7519
2019-08-28,2.9412000000000003
2019-08-29,-5.3061
2019-08-30,-6.6091999999999995
2019-09-03,5.2308
2019-09-04,-11.1111
2019-09-05,-1.3158
2019-09-06,5.3333
2019-09-09,8.5443
2019-09-10,9.3294
2019-09-11,11.4667
2019-09-12,-77.744
2019-09-13,10.717
2019-09-16,-8.1748
2019-09-17,-6.0478
2019-09-18,-4.3439
2019-09-19,-4.6706
2019-09-20,-5.6646
2019-09-23,5.6384
2019-09-24,-8.3591
2019-09-25,-4.4189
2019-09-26,-6.3905
2019-09-27,1.2838
2019-09-30,-1.2227999999999999
2019-10-01,-7.2766
2019-10-02,-4.7704
2019-10-03,19.6786
2019-10-04,-8.7
2019-10-07,3.3954
2019-10-08,-5.6598
2019-10-09,-0.016
2019-10-10,-9.9791
2019-10-11,1.301
2019-10-14,-2.7973
2019-10-15,1.3575
2019-10-16,8.9286
2019-10-17,-2.3607
2019-10-18,-0.8899
2019-10-21,9.9441
2019-10-22,-7.5193
2019-10-23,0.6331
2019-10-24,5.9603
2019-10-25,3.1094
2019-10-28,8.6831
2019-10-29,1.8963
2019-10-30,-5.9387
2019-10-31,-8.2776
2019-11-01,2.9659
2019-11-04,2.1411
2019-11-05,-2.609
2019-11-06,1.2388
2019-11-07,0.6577
2019-11-08,-3.5861
2019-11-11,-1.6548
2019-11-12,2.3397
2019-11-13,-3.1475
2019-11-14,-2.8618
2019-11-15,-0.8489
2019-11-18,-3.7267
2019-11-19,1.3601
2019-11-20,8.3778
2019-11-21,-1.5714000000000001
2019-11-22,20.787
2019-11-25,-14.5394
2019-11-26,0.0156
2019-11-27,1.1871
2019-11-29,1.1115
2019-12-02,-7.1756
2019-12-03,5.7566
2019-12-04,-1.2442
2019-12-05,-2.3622
2019-12-06,3.0645
2019-12-09,-2.8951000000000002
2019-12-10,-1.6922000000000001
2019-12-11,18.3279
2019-12-12,-26.4062
2019-12-13,2.8803
2019-12-16,-9.9909
2019-12-17,-9.4735
2019-12-18,1.6843
2019-12-19,-2.076
2019-12-20,16.802
2019-12-23,-8.9979
2019-12-24,-0.2758
2019-12-26,11.383
2019-12-27,-2.3496
2019-12-30,-0.7825
2019-12-31,5.1262
2020-01-02,-0.5814
2020-01-03,1.1696
2020-01-06,8.0552
2020-01-07,-6.7645
2020-01-08,-3.7942
2020-01-09,0.1347
2020-01-10,-1.4793
2020-01-13,-0.78
2020-01-14,15.9788
2020-01-15,-9.4221
2020-01-16,5.594
2020-01-17,6.8568
2020-01-21,1.6249
2020-01-22,-3.6384
2020-01-23,-2.2181
2020-01-24,-2.5455
2020-01-27,-4.1222
2020-01-28,0.0
2020-01-29,-3.5397
2020-01-30,-1.3833
2020-01-31,-2.6885
2020-02-03,-1.8418
2020-02-04,6.1187
2020-02-05,-1.3646
2020-02-06,-4.2868
2020-02-07,-0.9772
2020-02-10,-4.3791
2020-02-11,5.9987
2020-02-12,-4.8682
2020-02-13,-1.6631
2020-02-14,4.9653
2020-02-18,12.270199999999999
2020-02-19,-10.7084
2020-02-20,85.4523
2020-02-21,111.1111
2020-02-24,10.0
2020-02-25,-15.311
2020-02-26,-3.9548
2020-02-27,-5.2941
2020-02-28,-11.8012
2020-03-02,34.8592
2020-03-03,-13.3159
2020-03-04,16.2651
2020-03-05,-4.6632
2020-03-06,56.5217
2020-03-09,-26.7361
2020-03-10,-18.4834
2020-03-11,-9.8837
2020-03-12,3.871
2020-03-13,1.8634
2020-03-16,-3.6585
2020-03-17,4.4304
2020-03-18,-9.0909
2020-03-19,0.6667
2020-03-20,-5.9603
2020-03-23,-10.5634
2020-03-24,11.811
2020-03-25,5.6338
2020-03-26,-4.6667
2020-03-27,-9.0909
2020-03-30,-10.7692
2020-03-31,5.1724
2020-04-01,-18.0328
2020-04-02,3.0
2020-04-03,-7.767
2020-04-06,8.4211
2020-04-07,-7.2816
2020-04-08,7.8534
2020-04-09,6.7961
2020-04-13,0.0
2020-04-14,18.1818
2020-04-15,-0.7692
2020-04-16,-0.7752
2020-04-17,0.0
2020-04-20,-6.25
2020-04-21,-5.0
2020-04-22,4.386
2020-04-23,-2.521
2020-04-24,8.6207
2020-04-27,-6.3492
2020-04-28,-1.6949
2020-04-29,7.7586
2020-04-30,-6.4
2020-05-01,0.0
2020-05-04,2.5641
2020-05-05,-3.3333
2020-05-06,-2.5862
2020-05-07,-4.4248
2020-05-08,-0.9259
2020-05-11,8.411200000000001
2020-05-12,-0.8621
2020-05-13,1.7391
2020-05-14,0.0
2020-05-15,0.8547
2020-05-18,33.0508
2020-05-19,-9.5541
2020-05-20,4.9296
2020-05-21,0.0
2020-05-22,0.6711
2020-05-26,-2.0
2020-05-27,-4.0816
2020-05-28,-7.0922
2020-05-29,-7.6336
2020-06-01,0.8264
2020-06-02,3.2787
2020-06-03,0.7937
2020-06-04,0.0
2020-06-05,3.1496
2020-06-08,7.6336
2020-06-09,16.3121
2020-06-10,-18.2927
2020-06-11,-5.9701
2020-06-12,3.9683
2020-06-15,-3.8167999999999997
2020-06-16,-11.1111
2020-06-17,-2.1429
2020-06-18,-10.8273
2020-06-19,-2.3874
2020-06-22,2.2362
2020-06-23,6.5619
2020-06-24,-6.6068
2020-06-25,-4.533
2020-06-26,6.5468
2020-06-29,-4.1188
2020-06-30,2.6761
2020-07-01,4.5953
2020-07-02,-1.2459
2020-07-06,-1.0624
2020-07-07,0.4027
2020-07-08,-0.0668
2020-07-09,0.6689
2020-07-10,0.0
2020-07-13,-1.196
2020-07-14,-1.076
2020-07-15,1.7675
2020-07-16,0.7348
2020-07-17,6.0345
2020-07-20,-2.3765
2020-07-21,1.6976
2020-07-22,32.0315
2020-07-23,-4.0076
2020-07-24,6.163
2020-07-27,1.6385999999999998
2020-07-28,-5.0668
2020-07-29,3.3479
2020-07-30,1.3146
2020-07-31,-12.6506
