ticker,GDS US Equity
2017-03-24,2.561
2017-03-27,2.7348
2017-03-28,-0.8102
2017-03-29,-0.3501
2017-03-30,-1.6393
2017-03-31,-1.5476
2017-04-03,1.0883
2017-04-04,-0.4785
2017-04-05,-3.8462
2017-04-06,0.75
2017-04-07,0.6203
2017-04-10,-0.6165
2017-04-11,0.8685
2017-04-12,-0.369
2017-04-13,1.1111
2017-04-17,-0.6105
2017-04-18,-0.4914
2017-04-19,0.7407
2017-04-20,-1.2255
2017-04-21,-0.4963
2017-04-24,0.8728
2017-04-25,-0.9889
2017-04-26,2.4969
2017-04-27,-1.3397999999999999
2017-04-28,0.2469
2017-05-01,-0.3695
2017-05-02,0.3708
2017-05-03,0.2463
2017-05-04,-0.4914
2017-05-05,-0.6173
2017-05-08,-0.4969
2017-05-09,4.1199
2017-05-10,-0.1199
2017-05-11,-2.0408
2017-05-12,-1.9607999999999999
2017-05-15,-0.625
2017-05-16,0.0
2017-05-17,-0.6289
2017-05-18,-1.6456
2017-05-19,-3.9254
2017-05-22,3.5499
2017-05-23,-1.2937
2017-05-24,-1.5727
2017-05-25,7.5899
2017-05-26,-2.4752
2017-05-30,-0.1269
2017-05-31,-1.3977
2017-06-01,-0.6443
2017-06-02,-1.5564
2017-06-05,-3.8208
2017-06-06,5.3425
2017-06-07,-4.1612
2017-06-08,-1.6282
2017-06-09,-1.7931
2017-06-12,1.8258
2017-06-13,2.8966
2017-06-14,1.4745
2017-06-15,1.321
2017-06-16,8.213799999999999
2017-06-19,4.2169
2017-06-20,7.052
2017-06-21,-3.4557
2017-06-22,0.5593
2017-06-23,0.6674
2017-06-26,-2.4309
2017-06-27,2.8313
2017-06-28,-0.6608
2017-06-29,0.6652
2017-06-30,2.0925
2017-07-03,-2.2654
2017-07-05,1.766
2017-07-06,-7.3753
2017-07-07,-3.9813
2017-07-10,5.3659
2017-07-11,1.6204
2017-07-12,5.6948
2017-07-13,1.5086
2017-07-14,1.8047
2017-07-17,-0.6257
2017-07-18,3.9874
2017-07-19,-1.7154
2017-07-20,-1.0267
2017-07-21,-1.4523
2017-07-24,-1.3684
2017-07-25,-1.2807
2017-07-26,3.3514
2017-07-27,-0.2092
2017-07-28,-0.1048
2017-07-31,-1.7838
2017-08-01,0.8547
2017-08-02,-2.8602
2017-08-03,-6.7612
2017-08-04,2.807
2017-08-07,2.5028
2017-08-08,4.1065
2017-08-09,-0.7463
2017-08-10,-4.189
2017-08-11,2.0179
2017-08-14,0.8791
2017-08-15,2.2876
2017-08-16,-2.7689
2017-08-17,-0.2191
2017-08-18,-1.3172
2017-08-21,0.0
2017-08-22,1.4461
2017-08-23,-0.3289
2017-08-24,-2.3102
2017-08-25,1.0135
2017-08-28,1.8952
2017-08-29,-1.4223
2017-08-30,0.444
2017-08-31,3.3149
2017-09-01,-1.3904
2017-09-05,0.5423
2017-09-06,2.1424
2017-09-07,2.127
2017-09-08,-0.9307
2017-09-11,15.1357
2017-09-12,-1.1786
2017-09-13,6.2385
2017-09-14,-2.0294
2017-09-15,-0.0441
2017-09-18,-2.6455
2017-09-19,9.5109
2017-09-20,-0.9098
2017-09-21,-0.6678
2017-09-22,-0.4202
2017-09-25,-4.4726
2017-09-26,0.7951
2017-09-27,0.1753
2017-09-28,-1.1374
2017-09-29,-0.354
2017-10-02,0.0
2017-10-03,5.6838
2017-10-04,-1.5126
2017-10-05,3.3276
2017-10-06,-0.6606
2017-10-09,3.4081
2017-10-10,0.3215
2017-10-11,7.4519
2017-10-12,-2.0134
2017-10-13,-1.1416
2017-10-16,0.7698
2017-10-17,-0.9167
2017-10-18,5.4742
2017-10-19,7.6023
2017-10-20,6.25
2017-10-23,-2.3018
2017-10-24,-1.7016
2017-10-25,-2.4634
2017-10-26,1.9795
2017-10-27,3.4137
2017-10-30,-0.3236
2017-10-31,1.9481000000000002
2017-11-01,4.9045
2017-11-02,-4.0073
2017-11-03,1.518
2017-11-06,4.6729
2017-11-07,6.3095
2017-11-08,0.7279
2017-11-09,0.2223
2017-11-10,4.548
2017-11-13,1.4854
2017-11-14,2.1955
2017-11-15,-0.1535
2017-11-16,-0.0512
2017-11-17,1.6914
2017-11-20,1.0081
2017-11-21,1.8961999999999999
2017-11-22,-0.8325
2017-11-24,-0.0988
2017-11-27,-1.1369
2017-11-28,0.6
2017-11-29,-2.5845000000000002
2017-11-30,4.3367
2017-12-01,0.0
2017-12-04,-1.5648
2017-12-05,-1.7387000000000001
2017-12-06,-9.909
2017-12-07,2.1886
2017-12-08,2.3613
2017-12-11,4.882
2017-12-12,-2.9668
2017-12-13,2.3722
2017-12-14,2.5232
2017-12-15,4.219
2017-12-18,6.2651
2017-12-19,1.1791
2017-12-20,1.2102
2017-12-21,0.2214
2017-12-22,-0.6628
2017-12-26,0.5338
2017-12-27,0.177
2017-12-28,-0.8834
2017-12-29,0.4011
2018-01-02,2.1749
2018-01-03,-0.0869
2018-01-04,0.6957
2018-01-05,5.7858
2018-01-08,0.6531
2018-01-09,2.1492
2018-01-10,-4.8431999999999995
2018-01-11,-6.8419
2018-01-12,4.12
2018-01-16,-13.1183
2018-01-17,6.4851
2018-01-18,11.5295
2018-01-19,9.9208
2018-01-22,2.2753
2018-01-23,-0.8157
2018-01-24,6.6168
2018-01-25,0.1052
2018-01-26,-3.8179
2018-01-29,-0.2185
2018-01-30,-2.3358
2018-01-31,6.6517
2018-02-01,7.6734
2018-02-02,-2.0827
2018-02-05,-10.3357
2018-02-06,-2.9652
2018-02-07,-2.2154
2018-02-08,-4.3359
2018-02-09,-1.5516999999999999
2018-02-12,6.2215
2018-02-13,0.3124
2018-02-14,3.0751
2018-02-15,-1.3973
2018-02-16,7.545
2018-02-20,-0.7123
2018-02-21,-0.5022
2018-02-22,-1.9827
2018-02-23,1.9492
2018-02-26,-2.5253
2018-02-27,-4.1081
2018-02-28,1.1193
2018-03-01,-5.1145
2018-03-02,-3.7007
2018-03-05,2.7569
2018-03-06,-1.9106
2018-03-07,5.5118
2018-03-08,9.5051
2018-03-09,5.7389
2018-03-12,-2.4763
2018-03-13,0.1391
2018-03-14,-9.1004
2018-03-15,4.8529
2018-03-16,-0.5102
2018-03-19,-1.685
2018-03-20,5.6259
2018-03-21,3.0335
2018-03-22,-5.683
2018-03-23,-4.8639
2018-03-26,5.6849
2018-03-27,-5.2347
2018-03-28,-1.4476
2018-03-29,6.1075
2018-04-02,-4.8452
2018-04-03,-0.6508
2018-04-04,-1.58
2018-04-05,0.9397
2018-04-06,-3.142
2018-04-09,3.1638
2018-04-10,-2.8339
2018-04-11,-0.6392
2018-04-12,3.0559
2018-04-13,0.3902
2018-04-16,1.6322999999999999
2018-04-17,3.5946
2018-04-18,3.0639
2018-04-19,0.1074
2018-04-20,-3.2916
2018-04-23,-1.2949
2018-04-24,0.4498
2018-04-25,1.9403000000000001
2018-04-26,1.2445
2018-04-27,0.47
2018-04-30,4.9658
2018-05-01,-4.2167
2018-05-02,2.2548
2018-05-03,3.5702
2018-05-04,2.7374
2018-05-07,0.0658
2018-05-08,-3.4845
2018-05-09,5.4155
2018-05-10,6.0743
2018-05-11,7.4018
2018-05-14,1.5030999999999999
2018-05-15,1.0059
2018-05-16,0.6086
2018-05-17,-4.3992
2018-05-18,8.6281
2018-05-21,3.6007
2018-05-22,-4.3956
2018-05-23,4.9452
2018-05-24,2.1396
2018-05-25,4.0898
2018-05-29,-1.725
2018-05-30,-5.0951
2018-05-31,-2.877
2018-06-01,-0.6083
2018-06-04,5.9606
2018-06-05,0.4771
2018-06-06,1.6246
2018-06-07,-3.7137000000000002
2018-06-08,1.6858
2018-06-11,2.8636
2018-06-12,2.5153
2018-06-13,-1.7389000000000001
2018-06-14,10.8364
2018-06-15,-1.3561
2018-06-18,-0.2439
2018-06-19,-1.6448
2018-06-20,-1.8531
2018-06-21,-0.944
2018-06-22,-0.5811
2018-06-25,-5.6815999999999995
2018-06-26,0.1735
2018-06-27,-8.2158
2018-06-28,5.5809999999999995
2018-06-29,2.3749000000000002
2018-07-02,0.5737
2018-07-03,-0.1984
2018-07-05,-0.6958
2018-07-06,4.3293
2018-07-09,3.2862
2018-07-10,-0.209
2018-07-11,2.3970000000000002
2018-07-12,3.6591
2018-07-13,-4.0781
2018-07-16,-0.7543
2018-07-17,0.2994
2018-07-18,3.651
2018-07-19,-0.288
2018-07-20,-0.4443
2018-07-23,-3.0127
2018-07-24,-6.3507
2018-07-25,2.2113
2018-07-26,-4.375
2018-07-27,-7.2901
2018-07-30,-5.7755
2018-07-31,-37.1799
2018-08-01,14.5213
2018-08-02,11.6
2018-08-03,0.8244
2018-08-06,-1.5642
2018-08-07,2.2752
2018-08-08,-1.8362
2018-08-09,10.6475
2018-08-10,1.2679
2018-08-13,4.7191
2018-08-14,-5.8246
2018-08-15,-3.8411
2018-08-16,4.7393
2018-08-17,0.8727
2018-08-20,1.1535
2018-08-21,6.1768
2018-08-22,3.9081
2018-08-23,2.0385
2018-08-24,2.1103
2018-08-27,4.3538
2018-08-28,0.0528
2018-08-29,2.8767
2018-08-30,-5.6952
2018-08-31,3.8357
2018-09-04,0.786
2018-09-05,-3.6652
2018-09-06,-4.803
2018-09-07,-1.8141
2018-09-10,-0.6928
2018-09-11,-0.9884
2018-09-12,-0.323
2018-09-13,2.651
2018-09-14,-0.3156
2018-09-17,-3.5694
2018-09-18,0.4478
2018-09-19,1.0104
2018-09-20,0.7649
2018-09-21,0.146
2018-09-24,-0.7872
2018-09-25,2.5272
2018-09-26,-1.2038
2018-09-27,0.8993
2018-09-28,1.0063
2018-10-01,-2.9604
2018-10-02,-5.4561
2018-10-03,-3.9093999999999998
2018-10-04,-7.1036
2018-10-05,-3.6496
2018-10-08,-4.6898
2018-10-09,-1.8547
2018-10-10,-8.253
2018-10-11,8.8272
2018-10-12,6.798
2018-10-15,-3.6166
2018-10-16,4.4653
2018-10-17,0.9339
2018-10-18,-9.0747
2018-10-19,-3.4442
2018-10-22,3.6887
2018-10-23,-4.8475
2018-10-24,-8.5456
2018-10-25,7.7718
2018-10-26,-3.5015
2018-10-29,-4.1901
2018-10-30,-0.0902
2018-10-31,5.9116
2018-11-01,7.0729
2018-11-02,0.5173
2018-11-05,-3.9192
2018-11-06,-0.1648
2018-11-07,2.6001
2018-11-08,-4.5455
2018-11-09,0.295
2018-11-12,-3.3193
2018-11-13,11.8209
2018-11-14,10.1827
2018-11-15,2.8924
2018-11-16,0.1028
2018-11-19,-5.5137
2018-11-20,-5.473
2018-11-21,3.681
2018-11-23,-0.8506
2018-11-26,4.2521
2018-11-27,1.8247
2018-11-28,2.9164
2018-11-29,0.0
2018-11-30,0.6828
2018-12-03,6.8159
2018-12-04,-6.0635
2018-12-06,-1.8925
2018-12-07,-4.4437
2018-12-10,-2.3432
2018-12-11,-0.4061
2018-12-12,2.5204
2018-12-13,-4.4469
2018-12-14,-6.0916
2018-12-17,-3.8276
2018-12-18,0.5027
2018-12-19,-1.7924
2018-12-20,-1.1885
2018-12-21,-5.9277999999999995
2018-12-24,-0.4566
2018-12-26,4.8165
2018-12-27,-0.5252
2018-12-28,-1.4518
2018-12-31,3.0804
2019-01-02,-3.1182
2019-01-03,-6.5713
2019-01-04,10.3349
2019-01-07,5.6375
2019-01-08,2.6683
2019-01-09,5.3179
2019-01-10,2.5437
2019-01-11,1.9252
2019-01-14,-3.3055
2019-01-15,4.846
2019-01-16,3.3321
2019-01-17,0.3121
2019-01-18,-0.3457
2019-01-22,-5.8619
2019-01-23,-1.0685
2019-01-24,5.1769
2019-01-25,-6.1969
2019-01-28,-1.812
2019-01-29,-1.9607999999999999
2019-01-30,5.8431
2019-01-31,5.2242
2019-02-01,-0.5634
2019-02-04,0.5312
2019-02-05,0.9158
2019-02-06,-2.0244
2019-02-07,-3.4556
2019-02-08,1.8081
2019-02-11,-0.3262
2019-02-12,3.2
2019-02-13,1.938
2019-02-14,-2.1431
2019-02-15,2.0134
2019-02-19,1.4543
2019-02-20,0.0
2019-02-21,-1.8089
2019-02-22,8.3073
2019-02-25,6.0976
2019-02-26,-4.7792
2019-02-27,0.8259
2019-02-28,4.8204
2019-03-01,6.0114
2019-03-04,-4.82
2019-03-05,2.681
2019-03-06,1.0734
2019-03-07,-0.2583
2019-03-08,-1.7842
2019-03-11,4.6001
2019-03-12,-0.7003
2019-03-13,-0.8745
2019-03-14,1.2521
2019-03-15,0.8432
2019-03-18,0.3623
2019-03-19,0.3055
2019-03-20,-1.7995999999999999
2019-03-21,-0.3101
2019-03-22,-3.6199
2019-03-25,-1.6432
2019-03-26,3.6993
2019-03-27,0.374
2019-03-28,-2.4649
2019-03-29,4.878
2019-04-01,2.5497
2019-04-02,1.612
2019-04-03,2.2318
2019-04-04,0.3419
2019-04-05,1.5203
2019-04-08,0.5939
2019-04-09,-0.0513
2019-04-10,1.9003999999999999
2019-04-11,-0.5796
2019-04-12,3.2953
2019-04-15,-4.319
2019-04-16,2.5135
2019-04-17,-3.5276
2019-04-18,1.4003999999999999
2019-04-22,-0.2046
2019-04-23,-0.0513
2019-04-24,-0.3846
2019-04-25,-1.5958999999999999
2019-04-26,0.0785
2019-04-29,1.8819
2019-04-30,0.3848
2019-05-01,-1.9167
2019-05-02,2.7619
2019-05-03,2.1805
2019-05-06,-5.1613
2019-05-07,-6.9859
2019-05-08,0.7032
2019-05-09,0.1955
2019-05-10,-1.1988
2019-05-13,-6.4052
2019-05-14,4.9744
2019-05-15,9.1614
2019-05-16,1.026
2019-05-17,-2.2135
2019-05-20,-6.3915
2019-05-21,4.7795
2019-05-22,-2.9324
2019-05-23,-5.7343
2019-05-24,-0.4451
2019-05-28,-1.4307
2019-05-29,1.9655
2019-05-30,0.3855
2019-05-31,-4.0177
2019-06-03,-3.5396
2019-06-04,6.9559999999999995
2019-06-05,-0.0597
2019-06-06,0.5373
2019-06-07,3.6223
2019-06-10,3.2951
2019-06-11,-0.0555
2019-06-12,-3.9134
2019-06-13,-1.2998
2019-06-14,-4.2142
2019-06-17,1.9554
2019-06-18,6.4429
2019-06-19,-1.1824
2019-06-20,0.5413
2019-06-21,-2.862
2019-06-24,1.0502
2019-06-25,-5.0231
2019-06-26,5.4711
2019-06-27,5.879
2019-06-28,2.2591
2019-07-01,-0.0532
2019-07-02,2.237
2019-07-03,0.1563
2019-07-05,0.6242
2019-07-08,-3.1532999999999998
2019-07-09,3.2559
2019-07-10,-1.8351
2019-07-11,-0.8425
2019-07-12,3.4785
2019-07-15,0.0257
2019-07-16,-0.2309
2019-07-17,0.0257
2019-07-18,1.2339
2019-07-19,0.9142
2019-07-22,0.6543
2019-07-23,1.175
2019-07-24,0.8154
2019-07-25,-2.9167
2019-07-26,1.3633
2019-07-29,-0.3985
2019-07-30,2.1255
2019-07-31,0.8325
2019-08-01,-2.4041
2019-08-02,-0.7962
2019-08-05,-8.001
2019-08-06,-1.4722
2019-08-07,4.4272
2019-08-08,2.8087
2019-08-09,-0.9794
2019-08-12,0.3904
2019-08-13,6.041
2019-08-14,-4.621
2019-08-15,-0.282
2019-08-16,4.6272
2019-08-19,2.8256
2019-08-20,-1.0992
2019-08-21,3.1409
2019-08-22,-3.42
2019-08-23,-2.6437
2019-08-26,0.5481
2019-08-27,0.3717
2019-08-28,0.5184
2019-08-29,-0.5648
2019-08-30,-0.3705
2019-09-03,-1.4378
2019-09-04,3.4457
2019-09-05,1.2157
2019-09-06,1.0569
2019-09-09,-2.5671
2019-09-10,-1.2442
2019-09-11,4.1749
2019-09-12,2.4188
2019-09-13,0.1852
2019-09-16,-2.08
2019-09-17,1.6284999999999998
2019-09-18,0.7896
2019-09-19,1.9585
2019-09-20,-1.4689
2019-09-23,-1.9725000000000001
2019-09-24,-0.5849
2019-09-25,0.0706
2019-09-26,-0.8937
2019-09-27,-6.4784
2019-09-30,1.7001
2019-10-01,0.2246
2019-10-02,-1.5683
2019-10-03,3.1866
2019-10-04,1.299
2019-10-07,-1.0646
2019-10-08,-5.796
2019-10-09,1.6355
2019-10-10,2.3244
2019-10-11,4.4683
2019-10-14,-0.5735
2019-10-15,-0.3605
2019-10-16,0.7477
2019-10-17,0.2633
2019-10-18,-3.2474
2019-10-21,1.7029
2019-10-22,-3.2516
2019-10-23,2.0818
2019-10-24,2.3342
2019-10-25,0.096
2019-10-28,1.4872
2019-10-29,-1.2763
2019-10-30,0.3352
2019-10-31,-0.5488
2019-11-01,0.2639
2019-11-04,2.5604
2019-11-05,0.0233
2019-11-06,-0.6298
2019-11-07,1.9952999999999999
2019-11-08,-1.2198
2019-11-11,-2.0037
2019-11-12,2.3538
2019-11-13,-0.302
2019-11-14,3.7744999999999997
2019-11-15,-0.4266
2019-11-18,-0.1804
2019-11-19,2.2137000000000002
2019-11-20,1.7017
2019-11-21,0.804
2019-11-22,0.2156
2019-11-25,1.3121
2019-11-26,0.2972
2019-11-27,-0.0847
2019-11-29,-0.8051
2019-12-02,0.1068
2019-12-03,-1.2161
2019-12-04,-2.2246
2019-12-05,4.1529
2019-12-06,-2.0573
2019-12-09,2.1005
2019-12-10,2.0361
2019-12-11,1.4134
2019-12-12,0.6149
2019-12-13,-0.0611
2019-12-16,0.0
2019-12-17,2.4664
2019-12-18,2.0489
2019-12-19,0.2339
2019-12-20,-0.4862
2019-12-23,-0.1954
2019-12-24,0.4112
2019-12-26,-0.2535
2019-12-27,1.0753
2019-12-30,-0.677
2019-12-31,0.4479
2020-01-02,3.8581
2020-01-03,0.224
2020-01-06,0.7078
2020-01-07,-2.0344
2020-01-08,0.0189
2020-01-09,0.0189
2020-01-10,-2.5665
2020-01-13,1.5495
2020-01-14,-1.6212
2020-01-15,1.9
2020-01-16,4.3189
2020-01-17,0.1277
2020-01-21,-1.7486000000000002
2020-01-22,1.7798
2020-01-23,-1.439
2020-01-24,-3.2896
2020-01-27,-1.8727
2020-01-28,2.0058
2020-01-29,1.26
2020-01-30,-0.3959
2020-01-31,-2.12
2020-02-03,3.1135
2020-02-04,2.6257
2020-02-05,0.2376
2020-02-06,4.2661999999999995
2020-02-07,2.2382
2020-02-10,3.9849
2020-02-11,1.1184
2020-02-12,-2.7651
2020-02-13,0.9368
2020-02-14,0.0497
2020-02-18,0.2816
2020-02-19,-0.413
2020-02-20,-0.7132
2020-02-21,-0.8353
2020-02-24,-1.8363
2020-02-25,1.064
2020-02-26,0.3057
2020-02-27,-0.948
2020-02-28,-0.9229
2020-03-02,1.932
2020-03-03,0.9308
2020-03-04,5.9188
2020-03-05,-0.2216
2020-03-06,-2.6019
2020-03-09,-6.7763
2020-03-10,3.5296
2020-03-11,-3.1899
2020-03-12,-8.9958
2020-03-13,3.046
2020-03-16,-10.3551
2020-03-17,8.0465
2020-03-18,-2.572
2020-03-19,-1.379
2020-03-20,2.7965999999999998
2020-03-23,-2.5457
2020-03-24,6.6998999999999995
2020-03-25,6.5969
2020-03-26,-1.6655
2020-03-27,-0.6062
2020-03-30,4.7534
2020-03-31,-0.7363
2020-04-01,-0.828
2020-04-02,-0.7654
2020-04-03,-10.2542
2020-04-06,5.0781
2020-04-07,-4.461
2020-04-08,-1.5175
2020-04-09,0.5136
2020-04-13,-0.1179
2020-04-14,5.9818999999999996
2020-04-15,-3.8619
2020-04-16,7.3967
2020-04-17,6.096
2020-04-20,1.0508
2020-04-21,-2.4488
2020-04-22,3.7138999999999998
2020-04-23,-1.8568
2020-04-24,0.3378
2020-04-27,-1.1616
2020-04-28,-4.8033
2020-04-29,4.3478
2020-04-30,-1.7147000000000001
2020-05-01,-5.1989
2020-05-04,1.3618000000000001
2020-05-05,6.3907
2020-05-06,5.9556000000000004
2020-05-07,0.7409
2020-05-08,0.5915
2020-05-11,-0.4768
2020-05-12,-1.9802
2020-05-13,1.7431999999999999
2020-05-14,-2.5140000000000002
2020-05-15,1.889
2020-05-18,-1.3058
2020-05-19,3.4629
2020-05-20,-0.5841
2020-05-21,-5.3994
2020-05-22,-7.7556
2020-05-26,3.6943
2020-05-27,-0.4914
2020-05-28,-3.0159
2020-05-29,3.6552
2020-06-01,5.0526
2020-06-02,-0.3507
2020-06-03,1.0893
2020-06-04,0.8455
2020-06-05,-0.7398
2020-06-08,0.8612
2020-06-09,2.0361
2020-06-10,3.653
2020-06-11,-0.6986
2020-06-12,5.1438
2020-06-15,1.8587
2020-06-16,-2.6715
2020-06-17,6.2697
2020-06-18,2.9499
2020-06-19,3.0436
2020-06-22,3.7919
2020-06-23,3.2688
2020-06-24,-0.422
2020-06-25,1.6703999999999999
2020-06-26,0.4414
2020-06-29,-2.2095
2020-06-30,-0.5617
2020-07-01,0.2385
2020-07-02,3.6944
2020-07-06,-1.6425
2020-07-07,0.9578
2020-07-08,8.1975
2020-07-09,-0.4272
2020-07-10,-3.3529
2020-07-13,-8.3285
2020-07-14,3.8226
2020-07-15,0.3068
2020-07-16,-1.6885
2020-07-17,0.9085
2020-07-20,-0.2837
2020-07-21,3.0674
2020-07-22,-4.1162
2020-07-23,0.1877
2020-07-24,-2.3735
2020-07-27,2.5592
2020-07-28,-2.0711
2020-07-29,1.8218999999999999
2020-07-30,0.1001
2020-07-31,0.3625
