ticker,CSOD US Equity
2011-08-05,-6.8238
2011-08-08,-2.5965
2011-08-09,-1.7772000000000001
2011-08-10,-1.8093
2011-08-11,4.2523
2011-08-12,11.6927
2011-08-15,5.3561
2011-08-16,-1.7909000000000002
2011-08-17,-4.1176
2011-08-18,-11.1656
2011-08-19,-2.3481
2011-08-22,-0.7072
2011-08-23,6.4815
2011-08-24,-0.4013
2011-08-25,-6.0443
2011-08-26,2.0014
2011-08-29,9.8809
2011-08-30,-1.9769999999999999
2011-08-31,0.9759
2011-09-01,-0.7088
2011-09-02,-6.9435
2011-09-06,-6.5551
2011-09-07,0.2239
2011-09-08,-1.1169
2011-09-09,-5.4217
2011-09-12,-3.4236
2011-09-13,7.9143
2011-09-14,-0.0764
2011-09-15,-2.8287
2011-09-16,1.8096
2011-09-19,-1.8547
2011-09-20,-2.126
2011-09-21,-2.0917
2011-09-22,1.9721
2011-09-23,4.5125
2011-09-26,-2.5443
2011-09-27,3.481
2011-09-28,2.37
2011-09-29,-0.1494
2011-09-30,-6.2079
2011-10-03,-0.7974
2011-10-04,9.2444
2011-10-05,0.8094
2011-10-06,6.2044
2011-10-07,-1.8557000000000001
2011-10-10,2.2409
2011-10-11,2.0548
2011-10-12,0.604
2011-10-13,-1.0674
2011-10-14,1.1463
2011-10-17,-1.8667
2011-10-18,0.0
2011-10-19,-2.5136
2011-10-20,-4.8084
2011-10-21,5.2709
2011-10-24,1.3213
2011-10-25,-4.5985
2011-10-26,3.2374
2011-10-27,6.9686
2011-10-28,0.6515
2011-10-31,-6.7314
2011-11-01,-0.4858
2011-11-02,1.8828
2011-11-03,-2.1903
2011-11-04,-2.0994
2011-11-07,0.0715
2011-11-08,7.8571
2011-11-09,-3.3113
2011-11-10,0.6164
2011-11-11,0.0
2011-11-14,-0.4084
2011-11-15,3.4176
2011-11-16,3.7673
2011-11-17,1.9108
2011-11-18,0.4375
2011-11-21,-0.3111
2011-11-22,0.1873
2011-11-23,-3.5514
2011-11-25,-0.8398
2011-11-28,4.5277
2011-11-29,-0.7791
2011-11-30,1.2563
2011-12-01,0.7444
2011-12-02,0.0
2011-12-05,12.069
2011-12-06,-1.6484
2011-12-07,-0.5587
2011-12-08,1.7978
2011-12-09,3.4768
2011-12-12,-2.7199999999999998
2011-12-13,0.5482
2011-12-14,-4.1985
2011-12-15,1.309
2011-12-16,0.5618
2011-12-19,1.5084
2011-12-20,-0.1651
2011-12-21,-0.882
2011-12-22,1.168
2011-12-23,0.2749
2011-12-27,-0.2741
2011-12-28,-0.2749
2011-12-29,0.3859
2011-12-30,0.1647
2012-01-03,-1.4254
2012-01-04,-0.6674
2012-01-05,0.7839
2012-01-06,-1.7778
2012-01-09,1.6968
2012-01-10,0.3893
2012-01-11,1.3296000000000001
2012-01-12,-0.1093
2012-01-13,-0.4379
2012-01-17,-0.11
2012-01-18,0.7155
2012-01-19,-0.2732
2012-01-20,0.3288
2012-01-23,-0.9285
2012-01-24,-0.2205
2012-01-25,0.9392
2012-01-26,-1.5873
2012-01-27,0.9455
2012-01-30,-0.2204
2012-01-31,0.7731
2012-02-01,0.0
2012-02-02,0.274
2012-02-03,0.0
2012-02-06,-2.7321999999999997
2012-02-07,1.236
2012-02-08,-1.3319
2012-02-09,-1.1249
2012-02-10,2.901
2012-02-13,1.1609
2012-02-14,0.2732
2012-02-15,1.2534
2012-02-16,1.0764
2012-02-17,1.3312
2012-02-21,4.6243
2012-02-22,-1.5068000000000001
2012-02-23,3.1617
2012-02-24,2.2244
2012-02-27,0.4836
2012-02-28,-0.5294
2012-02-29,0.3387
2012-03-01,0.7232
2012-03-02,1.484
2012-03-05,-1.6038000000000001
2012-03-06,-1.4861
2012-03-07,1.3625
2012-03-08,6.193
2012-03-09,0.0452
2012-03-12,-5.1966
2012-03-13,-0.429
2012-03-14,-1.9148
2012-03-15,2.489
2012-03-16,-2.5714
2012-03-19,-0.5376
2012-03-20,-0.7371
2012-03-21,0.5446
2012-03-22,0.0492
2012-03-23,1.1319
2012-03-26,5.7421
2012-03-27,0.1381
2012-03-28,-0.6434
2012-03-29,0.0925
2012-03-30,0.9242
2012-04-02,0.641
2012-04-03,-1.6379000000000001
2012-04-04,-2.4514
2012-04-05,2.3234
2012-04-09,-1.4365
2012-04-10,-3.8552
2012-04-11,2.3961
2012-04-12,1.4804
2012-04-13,-0.1412
2012-04-16,-1.5551
2012-04-17,1.7711999999999999
2012-04-18,2.8692
2012-04-19,0.9145
2012-04-20,0.725
2012-04-23,-2.4291
2012-04-24,-4.1494
2012-04-25,1.8759000000000001
2012-04-26,0.8026
2012-04-27,-0.4684
2012-04-30,-2.2118
2012-05-01,0.3369
2012-05-02,0.4796
2012-05-03,-4.7255
2012-05-04,-1.1022
2012-05-07,-1.925
2012-05-08,-3.5124
2012-05-09,1.3383
2012-05-10,-1.0565
2012-05-11,0.4805
2012-05-14,-2.7099
2012-05-15,14.6914
2012-05-16,-2.8095
2012-05-17,-2.6948
2012-05-18,-1.2588
2012-05-21,1.8357999999999999
2012-05-22,0.1002
2012-05-23,0.9005
2012-05-24,-0.0992
2012-05-25,-1.4392
2012-05-29,-0.2014
2012-05-30,1.0594999999999999
2012-05-31,0.0999
2012-06-01,-6.1347
2012-06-04,-1.8066
2012-06-05,-1.1905000000000001
2012-06-06,10.5696
2012-06-07,-0.8915
2012-06-08,1.6992
2012-06-11,0.0
2012-06-12,-0.9337
2012-06-13,2.2321
2012-06-14,2.2319
2012-06-15,0.9492
2012-06-18,3.4791
2012-06-19,2.3626
2012-06-20,-1.3759000000000001
2012-06-21,-4.5005
2012-06-22,3.2516
2012-06-25,-0.0913
2012-06-26,-0.7538
2012-06-27,3.4753
2012-06-28,-0.3114
2012-06-29,6.2472
2012-07-02,0.252
2012-07-03,2.9744
2012-07-05,0.1221
2012-07-06,-5.5465
2012-07-09,-2.5597
2012-07-10,0.4857
2012-07-11,0.6591
2012-07-12,-2.4443
2012-07-13,4.9216999999999995
2012-07-16,-0.9808
2012-07-17,1.2059
2012-07-18,0.8511
2012-07-19,0.8439
2012-07-20,2.9707
2012-07-23,-3.332
2012-07-24,-4.1614
2012-07-25,1.2719
2012-07-26,-3.2915
2012-07-27,5.6426
2012-07-30,-0.8054
2012-07-31,1.6239
2012-08-01,-0.1682
2012-08-02,0.8425
2012-08-03,3.7594
2012-08-06,1.4493
2012-08-07,1.6667
2012-08-08,1.4442
2012-08-09,-2.6549
2012-08-10,3.4783
2012-08-13,-3.9725
2012-08-14,-3.0628
2012-08-15,2.5850999999999997
2012-08-16,0.56
2012-08-17,2.7843999999999998
2012-08-20,-0.8901
2012-08-21,-1.6400000000000001
2012-08-22,4.2874
2012-08-23,-3.7686
2012-08-24,-0.712
2012-08-27,7.0518
2012-08-28,2.233
2012-08-29,-1.6745999999999999
2012-08-30,-2.6657
2012-08-31,1.9779
2012-09-04,-0.2984
2012-09-05,0.1871
2012-09-06,4.6677
2012-09-07,-2.7471
2012-09-10,0.2201
2012-09-11,0.0732
2012-09-12,1.1703999999999999
2012-09-13,5.8207
2012-09-14,0.9566
2012-09-17,0.3046
2012-09-18,1.7544
2012-09-19,0.7958
2012-09-20,-0.4276
2012-09-21,2.0813
2012-09-24,-0.3883
2012-09-25,-0.7147
2012-09-26,-1.4398
2012-09-27,2.7224
2012-09-28,-0.905
2012-10-01,2.544
2012-10-02,1.2723
2012-10-03,0.2198
2012-10-04,0.9715
2012-10-05,-1.3035
2012-10-08,-0.1887
2012-10-09,0.1575
2012-10-10,-0.3146
2012-10-11,-0.5364
2012-10-12,1.8084
2012-10-15,0.7479
2012-10-16,-0.3712
2012-10-17,-3.0115
2012-10-18,-4.0013
2012-10-19,-3.3344
2012-10-22,-0.4829
2012-10-23,-1.3518
2012-10-24,-0.4216
2012-10-25,-0.1411
2012-10-26,-0.3534
2012-10-31,-0.7447
2012-11-01,3.3583
2012-11-02,0.2074
2012-11-05,0.0
2012-11-06,1.1038000000000001
2012-11-07,-3.3777
2012-11-08,-2.2599
2012-11-09,-0.2529
2012-11-12,-4.636
2012-11-13,3.6081
2012-11-14,-2.1261
2012-11-15,1.3109
2012-11-16,-0.1848
2012-11-19,1.037
2012-11-20,-0.6965
2012-11-21,1.8826
2012-11-23,-0.8696
2012-11-26,0.5482
2012-11-27,-0.0364
2012-11-28,1.4545
2012-11-29,0.5735
2012-11-30,-0.0713
2012-12-03,-0.4993
2012-12-04,-0.5376
2012-12-05,-1.6577
2012-12-06,-0.1832
2012-12-07,-0.257
2012-12-10,-0.184
2012-12-11,2.9499
2012-12-12,-1.3968
2012-12-13,-3.9593
2012-12-14,-1.5507
2012-12-17,1.4599
2012-12-18,5.4146
2012-12-19,1.0417
2012-12-20,1.4575
2012-12-21,-0.5606
2012-12-24,0.2819
2012-12-26,-0.6676
2012-12-27,1.1319
2012-12-28,-0.4197
2012-12-31,3.7232
2013-01-02,2.6752000000000002
2013-01-03,-1.4512
2013-01-04,-0.1339
2013-01-07,2.7145
2013-01-08,-0.8809
2013-01-09,2.8966
2013-01-10,0.8637
2013-01-11,-1.4272
2013-01-14,-1.3514
2013-01-15,0.1957
2013-01-16,1.3346
2013-01-17,-2.088
2013-01-18,3.8058
2013-01-22,-0.8217
2013-01-23,-0.7648
2013-01-24,0.8349
2013-01-25,2.3247999999999998
2013-01-28,0.0311
2013-01-29,1.3068
2013-01-30,0.1536
2013-01-31,0.2147
2013-02-01,3.9474
2013-02-04,-1.8546
2013-02-05,0.8098
2013-02-06,-3.1836
2013-02-07,-3.2268
2013-02-08,2.4135
2013-02-11,1.7054
2013-02-12,-0.9451
2013-02-13,-4.3706
2013-02-14,2.0921
2013-02-15,-2.5536
2013-02-19,2.5235
2013-02-20,0.1578
2013-02-21,0.6616
2013-02-22,3.4742
2013-02-25,-0.9377
2013-02-26,-0.2137
2013-02-27,2.2644
2013-02-28,1.3166
2013-03-01,0.1181
2013-03-04,3.1858
2013-03-05,0.8862
2013-03-06,-0.3967
2013-03-07,-0.3129
2013-03-08,0.5993
2013-03-11,-1.0496
2013-03-12,-0.258
2013-03-13,-1.0923
2013-03-14,-0.0291
2013-03-15,-1.9477
2013-03-18,-0.5929
2013-03-19,-1.7298
2013-03-20,1.1836
2013-03-21,-0.4799
2013-03-22,0.5425
2013-03-25,-1.9484
2013-03-26,1.6509
2013-03-27,1.0827
2013-03-28,1.4579
2013-04-01,-1.8768
2013-04-02,0.3288
2013-04-03,-3.7534
2013-04-04,-0.7428
2013-04-05,-2.2451
2013-04-08,1.2121
2013-04-09,1.9855
2013-04-10,-0.2472
2013-04-11,1.7038
2013-04-12,1.4925
2013-04-15,-3.7815
2013-04-16,3.5246
2013-04-17,-2.2597
2013-04-18,0.8631
2013-04-19,1.3142
2013-04-22,0.4223
2013-04-23,1.8324
2013-04-24,-2.1829
2013-04-25,4.3426
2013-04-26,-1.5318
2013-04-29,3.1699
2013-04-30,3.2148
2013-05-01,-0.3583
2013-05-02,1.1618
2013-05-03,5.3322
2013-05-06,-0.4673
2013-05-07,0.7825
2013-05-08,1.1387
2013-05-09,-2.0727
2013-05-10,1.2542
2013-05-13,-2.0645
2013-05-14,3.1884
2013-05-15,0.5363
2013-05-16,1.1684
2013-05-17,2.0839
2013-05-20,1.1804999999999999
2013-05-21,-3.6947
2013-05-22,0.9339
2013-05-23,-1.0503
2013-05-24,-1.112
2013-05-28,5.2134
2013-05-29,-2.0646
2013-05-30,2.2569
2013-05-31,-1.431
2013-06-03,-2.313
2013-06-04,-1.2343
2013-06-05,-0.3571
2013-06-06,2.022
2013-06-07,2.7597
2013-06-10,1.416
2013-06-11,-3.6351
2013-06-12,4.9963
2013-06-13,1.0945
2013-06-14,3.7656
2013-06-17,1.2474
2013-06-18,0.2464
2013-06-19,2.0559
2013-06-20,-2.8246
2013-06-21,0.2253
2013-06-24,-0.1124
2013-06-25,-1.7106
2013-06-26,1.1678
2013-06-27,0.249
2013-06-28,-2.2353
2013-07-01,1.6397
2013-07-02,0.9543
2013-07-03,-0.135
2013-07-05,0.0225
2013-07-08,0.6084
2013-07-09,0.6495
2013-07-10,-0.5563
2013-07-11,2.081
2013-07-12,0.4165
2013-07-15,-1.1788
2013-07-16,-1.9881
2013-07-17,0.9917
2013-07-18,0.1339
2013-07-19,-1.3149
2013-07-22,0.2033
2013-07-23,-0.7437
2013-07-24,0.2498
2013-07-25,0.9287
2013-07-26,-0.9201
2013-07-29,-0.5663
2013-07-30,0.3189
2013-07-31,0.0
2013-08-01,3.9055
2013-08-02,0.7867
2013-08-05,4.9653
2013-08-06,-2.0657
2013-08-07,7.5933
2013-08-08,2.9798
2013-08-09,0.3617
2013-08-12,-0.1707
2013-08-13,1.7481
2013-08-14,-1.8487
2013-08-15,-2.8158
2013-08-16,-0.6852
2013-08-19,-1.9909
2013-08-20,2.3934
2013-08-21,0.9428
2013-08-22,1.6735
2013-08-23,-1.4737
2013-08-26,-0.5245
2013-08-27,-1.9918
2013-08-28,0.4184
2013-08-29,1.2103
2013-08-30,0.9802
2013-09-03,-0.4465
2013-09-04,0.663
2013-09-05,0.2518
2013-09-06,2.0483
2013-09-09,0.8521
2013-09-10,0.1314
2013-09-11,0.675
2013-09-12,1.6949
2013-09-13,-1.5201
2013-09-16,-0.1674
2013-09-17,0.0
2013-09-18,0.4285
2013-09-19,1.0944
2013-09-20,-0.844
2013-09-23,-1.3323
2013-09-24,-1.5379
2013-09-25,1.2
2013-09-26,-0.0376
2013-09-27,-1.1674
2013-09-30,-2.0004
2013-10-01,0.8748
2013-10-02,1.0407
2013-10-03,-2.7084
2013-10-04,0.6273
2013-10-07,-2.1235
2013-10-08,-4.6377
2013-10-09,-3.7362
2013-10-10,7.4805
2013-10-11,0.9683
2013-10-14,0.3596
2013-10-15,-1.5329000000000002
2013-10-16,1.6579000000000002
2013-10-17,1.611
2013-10-18,1.742
2013-10-21,1.0389
2013-10-22,-3.5796
2013-10-23,-1.6785
2013-10-24,3.4143
2013-10-25,-3.1074
2013-10-28,-0.6414
2013-10-29,0.0605
2013-10-30,-1.8347
2013-10-31,-2.711
2013-11-01,-3.8421
2013-11-04,1.3392
2013-11-05,13.2366
2013-11-06,-6.1986
2013-11-07,-1.6724
2013-11-08,-1.9291
2013-11-11,0.0
2013-11-12,-0.4653
2013-11-13,3.2937
2013-11-14,-0.6377
2013-11-15,0.911
2013-11-18,-3.8982
2013-11-19,-0.854
2013-11-20,-0.7752
2013-11-21,2.7344
2013-11-22,2.1124
2013-11-25,-1.0964
2013-11-26,3.6394
2013-11-27,0.8476
2013-11-29,0.9005
2013-12-02,-1.0115
2013-12-03,-3.9271000000000003
2013-12-04,0.292
2013-12-05,2.8696
2013-12-06,0.7277
2013-12-09,0.2408
2013-12-10,-0.9409
2013-12-11,-3.0922
2013-12-12,-0.292
2013-12-13,1.2131
2013-12-16,3.4718
2013-12-17,4.1941
2013-12-18,-0.7092
2013-12-19,-0.9653
2013-12-20,1.7739
2013-12-23,0.9768
2013-12-24,0.607
2013-12-26,-0.0189
2013-12-27,-0.4337
2013-12-30,0.0189
2013-12-31,0.9506
2014-01-02,-0.7541
2014-01-03,1.8900000000000001
2014-01-06,1.8364
2014-01-07,2.8597
2014-01-08,0.5313
2014-01-09,-1.6558000000000002
2014-01-10,1.218
2014-01-13,-5.0434
2014-01-14,3.8949
2014-01-15,-0.6099
2014-01-16,1.3896
2014-01-17,0.0712
2014-01-21,-2.0811
2014-01-22,1.0354
2014-01-23,1.5642
2014-01-24,-0.1947
2014-01-27,-3.3877
2014-01-28,0.9547
2014-01-29,-1.3820999999999999
2014-01-30,4.7022
2014-01-31,0.4755
2014-02-03,-2.156
2014-02-04,0.412
2014-02-05,-2.8724
2014-02-06,-0.5143
2014-02-07,2.2895
2014-02-10,3.935
2014-02-11,1.3546
2014-02-12,-0.7197
2014-02-13,1.6051
2014-02-14,-3.2444
2014-02-18,6.8294
2014-02-19,-4.092
2014-02-20,-0.9424
2014-02-21,3.0791
2014-02-24,0.4531
2014-02-25,-1.6539000000000001
2014-02-26,2.7179
2014-02-27,0.6449
2014-02-28,-4.0749
2014-03-03,-4.248
2014-03-04,2.5224
2014-03-05,4.7636
2014-03-06,-3.2312
2014-03-07,-0.0172
2014-03-10,-1.6354
2014-03-11,-2.3276
2014-03-12,0.5017
2014-03-13,-0.4457
2014-03-14,0.5014
2014-03-17,-0.1247
2014-03-18,2.7654
2014-03-19,-0.7465
2014-03-20,-1.8716
2014-03-21,-3.2442
2014-03-24,-5.8217
2014-03-25,-5.9272
2014-03-26,-4.4292
2014-03-27,0.6527
2014-03-28,0.281
2014-03-31,3.1903
2014-04-01,3.4677
2014-04-02,0.2423
2014-04-03,-8.3182
2014-04-04,-1.4499
2014-04-07,-1.4712
2014-04-08,-9.8416
2014-04-09,2.8858
2014-04-10,-7.2683
2014-04-11,-1.657
2014-04-14,-0.4012
2014-04-15,3.464
2014-04-16,1.9725000000000001
2014-04-17,0.0509
2014-04-21,-0.6868
2014-04-22,2.5359
2014-04-23,-5.7457
2014-04-24,-2.0938
2014-04-25,-2.9778000000000002
2014-04-28,-3.4877000000000002
2014-04-29,6.2735
2014-04-30,0.0
2014-05-01,3.6181
2014-05-02,3.5442
2014-05-05,-1.6734
2014-05-06,-2.4239
2014-05-07,-5.7347
2014-05-08,-0.5887
2014-05-09,3.0739
2014-05-12,7.4145
2014-05-13,-4.3046
2014-05-14,-0.8517
2014-05-15,3.4093999999999998
2014-05-16,0.3634
2014-05-19,3.3368
2014-05-20,0.9011
2014-05-21,4.1181
2014-05-22,1.9538
2014-05-23,1.075
2014-05-27,-0.1156
2014-05-28,-3.4954
2014-05-29,0.5997
2014-05-30,-4.1726
2014-06-02,-1.7168
2014-06-03,-3.6456
2014-06-04,-0.0788
2014-06-05,2.8662
2014-06-06,1.5337
2014-06-09,2.568
2014-06-10,-2.0619
2014-06-11,1.6541000000000001
2014-06-12,-1.2574
2014-06-13,2.4969
2014-06-16,6.0658
2014-06-17,-1.4814
2014-06-18,3.392
2014-06-19,1.8940000000000001
2014-06-20,0.2877
2014-06-23,1.8094000000000001
2014-06-24,-2.3624
2014-06-25,1.3319
2014-06-26,0.7448
2014-06-27,-0.0435
2014-06-30,0.1088
2014-07-01,0.3911
2014-07-02,-0.2165
2014-07-03,-0.9111
2014-07-07,-6.9396
2014-07-08,-3.7638
2014-07-09,1.9311
2014-07-10,-1.6787
2014-07-11,0.6341
2014-07-14,-1.2361
2014-07-15,-0.638
2014-07-16,-0.0741
2014-07-17,-4.8196
2014-07-18,1.5061
2014-07-21,0.3581
2014-07-22,3.4922
2014-07-23,-1.2808
2014-07-24,4.491
2014-07-25,-0.8357
2014-07-28,-1.9263
2014-07-29,3.56
2014-07-30,5.0498
2014-07-31,-5.5744
2014-08-01,-3.6568
2014-08-04,4.1429
2014-08-05,-0.5002
2014-08-06,-3.5193
2014-08-07,-7.3697
2014-08-08,-1.6073
2014-08-11,2.5048
2014-08-12,1.2483
2014-08-13,1.1542
2014-08-14,-0.5446
2014-08-15,-0.3651
2014-08-18,2.6433
2014-08-19,-2.5497
2014-08-20,-4.0031
2014-08-21,0.4088
2014-08-22,-1.0043
2014-08-25,0.0274
2014-08-26,5.4276
2014-08-27,-1.5081
2014-08-28,-2.9831
2014-08-29,1.8993
2014-09-02,1.4205999999999999
2014-09-03,2.9753
2014-09-04,-0.179
2014-09-05,1.7930000000000001
2014-09-08,2.6673
2014-09-09,-2.0588
2014-09-10,1.7518
2014-09-11,3.6399
2014-09-12,2.7053000000000003
2014-09-15,-7.0933
2014-09-16,1.0445
2014-09-17,-4.5779
2014-09-18,-5.0812
2014-09-19,1.6033
2014-09-22,-5.8839
2014-09-23,-1.023
2014-09-24,4.1918
2014-09-25,-3.1965
2014-09-26,0.6832
2014-09-29,-2.2759
2014-09-30,-0.4484
2014-10-01,-4.4464
2014-10-02,4.5012
2014-10-03,2.7357
2014-10-06,-3.1161
2014-10-07,-3.7719
2014-10-08,-0.5469
2014-10-09,-4.033
2014-10-10,-3.2792
2014-10-13,-0.3621
2014-10-14,3.4688
2014-10-15,4.6616
2014-10-16,1.0677
2014-10-17,1.5998
2014-10-20,1.9014
2014-10-21,2.0408
2014-10-22,-3.4571
2014-10-23,-2.042
2014-10-24,1.6012
2014-10-27,0.5947
2014-10-28,6.4144
2014-10-29,-3.4444
2014-10-30,1.2371
2014-10-31,3.0691
2014-11-03,-6.231
2014-11-04,-1.6465999999999998
2014-11-05,-2.0927
2014-11-06,-15.8779
2014-11-07,1.706
2014-11-10,2.6767
2014-11-11,1.008
2014-11-12,-2.2368
2014-11-13,0.4928
2014-11-14,4.7285
2014-11-17,1.0368
2014-11-18,1.1917
2014-11-19,-2.388
2014-11-20,4.7922
2014-11-21,-0.6396
2014-11-24,0.5472
2014-11-25,-0.1921
2014-11-26,1.347
2014-11-28,0.538
2014-12-01,-0.4092
2014-12-02,4.0455
2014-12-03,0.4253
2014-12-04,0.2117
2014-12-05,-0.1207
2014-12-08,2.6593999999999998
2014-12-09,1.5896
2014-12-10,-1.3909
2014-12-11,0.2645
2014-12-12,-0.2638
2014-12-15,-1.4104999999999999
2014-12-16,1.5201
2014-12-17,4.9325
2014-12-18,3.0218
2014-12-19,0.0
2014-12-22,-0.5432
2014-12-23,0.4915
2014-12-24,-0.3804
2014-12-26,-0.1637
2014-12-29,-2.9234999999999998
2014-12-30,-1.6324
2014-12-31,0.7153
2015-01-02,-2.2727
2015-01-05,-1.0174
2015-01-06,-1.1454
2015-01-07,5.407
2015-01-08,5.6370000000000005
2015-01-09,-6.0032
2015-01-12,-1.5044
2015-01-13,-2.9971
2015-01-14,-2.0499
2015-01-15,-1.6682000000000001
2015-01-16,2.4059
2015-01-20,0.3614
2015-01-21,1.9808
2015-01-22,0.0294
2015-01-23,1.471
2015-01-26,3.5952
2015-01-27,-3.5684
2015-01-28,-0.624
2015-01-29,0.8762
2015-01-30,-4.6034
2015-02-02,-0.2124
2015-02-03,-0.4258
2015-02-04,-0.6109
2015-02-05,2.3356
2015-02-06,0.4354
2015-02-09,3.0647
2015-02-10,4.2356
2015-02-11,-0.0835
2015-02-12,-8.0501
2015-02-13,6.1042
2015-02-17,1.2991
2015-02-18,0.6483
2015-02-19,-0.5321
2015-02-20,-1.3514
2015-02-23,-2.8967
2015-02-24,-3.4533
2015-02-25,1.0654
2015-02-26,-0.0301
2015-02-27,-3.6909
2015-03-02,0.0156
2015-03-03,0.8915
2015-03-04,-1.9066999999999998
2015-03-05,-0.1264
2015-03-06,-3.5759
2015-03-09,0.6892
2015-03-10,-3.7484
2015-03-11,0.0677
2015-03-12,0.1692
2015-03-13,0.5405
2015-03-16,-2.3858
2015-03-17,-0.1033
2015-03-18,-0.2068
2015-03-19,1.1395
2015-03-20,-0.6828
2015-03-23,0.5156
2015-03-24,1.7784
2015-03-25,-2.2513
2015-03-26,-0.1375
2015-03-27,1.5146
2015-03-30,-0.7291
2015-03-31,-1.3151
2015-04-01,-3.6691000000000003
2015-04-02,1.1858
2015-04-06,-0.071
2015-04-07,0.6041
2015-04-08,1.6602000000000001
2015-04-09,2.2585
2015-04-10,-0.5097
2015-04-13,-1.7077
2015-04-14,-0.1737
2015-04-15,4.2464
2015-04-16,1.0184
2015-04-17,-2.2641
2015-04-20,0.8116
2015-04-21,-2.1469
2015-04-22,0.857
2015-04-23,1.0197
2015-04-24,-1.4805
2015-04-27,-0.9904
2015-04-28,0.5519
2015-04-29,0.3431
2015-04-30,-2.1197
2015-05-01,-1.3971
2015-05-04,-0.1063
2015-05-05,1.1348
2015-05-06,3.3661
2015-05-07,1.8996
2015-05-08,-1.1651
2015-05-11,-0.741
2015-05-12,0.9162
2015-05-13,1.4459
2015-05-14,2.3533
2015-05-15,-0.1295
2015-05-18,2.9831
2015-05-19,0.2834
2015-05-20,0.6593
2015-05-21,0.0936
2015-05-22,0.3428
2015-05-26,-1.3354
2015-05-27,-0.3462
2015-05-28,0.4422
2015-05-29,-2.1069
2015-06-01,0.9316
2015-06-02,3.0872
2015-06-03,1.5436999999999999
2015-06-04,-2.3411
2015-06-05,1.8679999999999999
2015-06-08,-1.467
2015-06-09,-0.8065
2015-06-10,-0.0938
2015-06-11,-0.5634
2015-06-12,1.2276
2015-06-15,0.5597
2015-06-16,1.5152
2015-06-17,1.2184
2015-06-18,3.9723
2015-06-19,1.042
2015-06-22,2.1484
2015-06-23,0.1683
2015-06-24,-0.6999
2015-06-25,1.2405
2015-06-26,-0.5013
2015-06-29,-2.295
2015-06-30,-0.3151
2015-07-01,-0.0575
2015-07-02,2.789
2015-07-06,-1.4266
2015-07-07,-0.6243
2015-07-08,-1.5133999999999999
2015-07-09,2.5225
2015-07-10,0.4525
2015-07-13,1.098
2015-07-14,0.4734
2015-07-15,1.0255
2015-07-16,0.631
2015-07-17,-1.2268
2015-07-20,0.1104
2015-07-21,0.1379
2015-07-22,-1.0738
2015-07-23,0.8071
2015-07-24,3.1198
2015-07-27,-4.0964
2015-07-28,-0.1675
2015-07-29,-1.0067
2015-07-30,-0.3107
2015-07-31,2.1819
2015-08-03,1.9412
2015-08-04,1.7138
2015-08-05,1.7117
2015-08-06,-6.0216
2015-08-07,1.8187
2015-08-10,4.4793
