ticker,RELL US Equity
2000-05-26,-2.1277
2000-05-30,5.4348
2000-05-31,1.5464
2000-06-01,2.5381
2000-06-02,0.9901
2000-06-05,1.9607999999999999
2000-06-06,-0.9615
2000-06-07,0.9709
2000-06-08,7.2115
2000-06-09,0.0
2000-06-12,3.5874
2000-06-13,-3.0303
2000-06-14,1.3393
2000-06-15,-1.7621
2000-06-16,0.4484
2000-06-19,11.4955
2000-06-20,-3.1031
2000-06-21,-3.3058
2000-06-22,2.5641
2000-06-23,3.75
2000-06-26,0.0
2000-06-27,5.6225000000000005
2000-06-28,0.7605
2000-06-29,-1.1320999999999999
2000-06-30,-1.9083999999999999
2000-07-03,10.1167
2000-07-05,-3.8869
2000-07-06,2.2059
2000-07-07,7.1942
2000-07-10,-0.6711
2000-07-11,-3.0405
2000-07-12,1.0453
2000-07-13,3.4483
2000-07-14,-2.0
2000-07-17,-4.7619
2000-07-18,-5.7143
2000-07-19,7.197
2000-07-20,-0.4417
2000-07-21,-3.4605
2000-07-24,1.4706000000000001
2000-07-25,0.0
2000-07-26,-1.4493
2000-07-27,-6.6176
2000-07-28,-3.1496
2000-07-31,-2.439
2000-08-01,-5.0
2000-08-02,7.0175
2000-08-03,-4.5082
2000-08-04,5.5794
2000-08-07,-4.065
2000-08-08,0.8475
2000-08-09,4.2017
2000-08-10,0.8065
2000-08-11,-3.2
2000-08-14,-0.8264
2000-08-15,-0.4167
2000-08-16,-4.7531
2000-08-17,3.9648
2000-08-18,-1.6949
2000-08-21,2.5862
2000-08-22,7.1429
2000-08-23,-5.8824
2000-08-24,2.0833
2000-08-25,-1.3265
2000-08-28,-1.5512000000000001
2000-08-29,0.8403
2000-08-30,-0.8333
2000-08-31,2.3109
2000-09-01,-2.2587
2000-09-05,-2.521
2000-09-06,-0.8621
2000-09-07,5.2174
2000-09-08,-1.6529
2000-09-11,0.0
2000-09-12,-2.3109
2000-09-13,-1.5053999999999998
2000-09-14,-3.4934
2000-09-15,0.905
2000-09-18,1.3453
2000-09-19,-1.3274
2000-09-20,0.8969
2000-09-21,3.1111
2000-09-22,8.1897
2000-09-25,-4.3825
2000-09-26,7.0833
2000-09-27,5.8366
2000-09-28,-1.1029
2000-09-29,-0.3717
2000-10-02,-1.8657
2000-10-03,4.1825
2000-10-04,-4.3796
2000-10-05,1.9083999999999999
2000-10-06,-4.1199
2000-10-09,-5.8594
2000-10-10,0.4149
2000-10-11,-5.3719
2000-10-12,-8.2969
2000-10-13,-0.9524
2000-10-16,3.3654
2000-10-17,-0.4651
2000-10-18,0.0
2000-10-19,-0.9346
2000-10-20,0.9434
2000-10-23,1.4019
2000-10-24,0.4608
2000-10-25,-6.8807
2000-10-26,1.9704000000000002
2000-10-27,-4.3478
2000-10-30,8.0808
2000-10-31,2.3364
2000-11-01,0.4566
2000-11-02,-0.9091
2000-11-03,-0.4587
2000-11-06,-2.3041
2000-11-07,3.7736
2000-11-08,1.2
2000-11-09,-1.3514
2000-11-10,-6.3927
2000-11-13,-2.439
2000-11-14,10.0
2000-11-15,1.3636
2000-11-16,2.2422
2000-11-17,4.386
2000-11-20,0.3151
2000-11-21,-4.5026
2000-11-22,-2.6316
2000-11-24,-0.9009
2000-11-27,0.0
2000-11-28,-5.4545
2000-11-29,-0.9615
2000-11-30,-3.8834999999999997
2000-12-01,6.5657
2000-12-04,-0.9479
2000-12-05,9.9282
2000-12-06,-1.6322
2000-12-07,-6.6372
2000-12-08,6.6350999999999996
2000-12-11,-1.3333
2000-12-12,-2.7027
2000-12-13,0.0
2000-12-14,1.8519
2000-12-15,-0.9091
2000-12-18,-5.5046
2000-12-19,-3.8834999999999997
2000-12-20,-2.0202
2000-12-21,6.1856
2000-12-22,0.0
2000-12-26,7.2816
2000-12-27,-2.2624
2000-12-28,-0.1157
2000-12-29,1.9699
2001-01-02,-5.4545
2001-01-03,3.8462
2001-01-04,1.8519
2001-01-05,-0.9091
2001-01-08,0.0
2001-01-09,-4.5872
2001-01-10,2.7644
2001-01-11,3.8596
2001-01-12,-4.5045
2001-01-16,3.7736
2001-01-17,-0.4545
2001-01-18,2.2831
2001-01-19,2.6786
2001-01-22,-1.3043
2001-01-23,0.0
2001-01-24,-0.4405
2001-01-25,0.0
2001-01-26,1.7699
2001-01-29,-1.413
2001-01-30,-2.5358
2001-01-31,4.9774
2001-02-01,0.8621
2001-02-02,2.1368
2001-02-05,-2.5105
2001-02-06,3.0043
2001-02-07,-4.1083
2001-02-08,0.2179
2001-02-09,2.6087
2001-02-12,-2.9661
2001-02-13,-0.4367
2001-02-14,-0.1096
2001-02-15,0.5488
2001-02-16,-1.31
2001-02-20,-3.0973
2001-02-21,-3.1963
2001-02-22,-4.717
2001-02-23,-2.9703
2001-02-26,2.0408
2001-02-27,0.0
2001-02-28,-2.5
2001-03-01,-4.1026
2001-03-02,3.7433
2001-03-05,2.0619
2001-03-06,4.5455
2001-03-07,-3.3816
2001-03-08,-1.0
2001-03-09,3.0303
2001-03-12,-1.9607999999999999
2001-03-13,1.5
2001-03-14,-0.9852
2001-03-15,-0.995
2001-03-16,-5.0251
2001-03-19,3.7037
2001-03-20,1.0204
2001-03-21,-1.0101
2001-03-22,-3.0612
2001-03-23,0.0
2001-03-26,1.5789
2001-03-27,2.0725
2001-03-28,0.0
2001-03-29,-0.5076
2001-03-30,5.6122
2001-04-02,0.0
2001-04-03,-6.7633
2001-04-04,-0.5181
2001-04-05,4.6875
2001-04-06,-5.9701
2001-04-09,-1.291
2001-04-10,-0.6003
2001-04-11,4.1415
2001-04-12,-0.0829
2001-04-16,-0.4975
2001-04-17,0.75
2001-04-18,2.7295
2001-04-19,1.5298
2001-04-20,-0.7137
2001-04-23,-0.7188
2001-04-24,-2.8158
2001-04-25,-0.6623
2001-04-26,1.4167
2001-04-27,1.0682
2001-04-30,3.7398
2001-05-01,0.3135
2001-05-02,-0.7813
2001-05-03,-2.7559
2001-05-04,-1.5385
2001-05-07,0.4112
2001-05-08,0.0
2001-05-09,0.1638
2001-05-10,0.9024
2001-05-11,1.9512
2001-05-14,-0.2392
2001-05-15,-1.279
2001-05-16,-1.6194
2001-05-17,1.6461000000000001
2001-05-18,2.0243
2001-05-21,0.2381
2001-05-22,5.7799
2001-05-23,4.2665
2001-05-24,0.3589
2001-05-25,-0.1431
2001-05-29,-4.1547
2001-05-30,-5.4559
2001-05-31,-0.8696
2001-06-01,-3.8278
2001-06-04,2.7363
2001-06-05,12.1065
2001-06-06,-4.6076
2001-06-07,-0.1509
2001-06-08,1.5873
2001-06-11,-5.0595
2001-06-12,-2.6646
2001-06-13,-0.7246
2001-06-14,0.4055
2001-06-15,2.1002
2001-06-18,1.1867
2001-06-19,1.0946
2001-06-20,-1.3921000000000001
2001-06-21,-2.3529
2001-06-22,-0.241
2001-06-25,3.0596
2001-06-26,5.9375
2001-06-27,-4.056
2001-06-28,2.2291
2001-06-29,5.2632
2001-07-02,-7.1429
2001-07-03,-2.1538
2001-07-05,-0.9434
2001-07-06,0.0
2001-07-09,5.5556
2001-07-10,-2.2556
2001-07-11,0.0
2001-07-12,-0.4615
2001-07-13,4.2504
2001-07-16,-5.5597
2001-07-17,-2.1978
2001-07-18,-2.488
2001-07-19,0.9053
2001-07-20,0.1631
2001-07-23,0.9772
2001-07-24,-0.8871
2001-07-25,0.0814
2001-07-26,-1.7886
2001-07-27,0.8278
2001-07-30,-7.0608
2001-07-31,3.8869
2001-08-01,1.8707
2001-08-02,0.3339
2001-08-03,0.4992
2001-08-06,-0.8278
2001-08-07,-0.1669
2001-08-08,-0.3564
2001-08-09,-3.9218
2001-08-10,0.9607
2001-08-13,-2.1313
2001-08-14,0.5867
2001-08-15,-2.0211
2001-08-16,1.2556
2001-08-17,-1.9411
2001-08-20,-1.7370999999999999
2001-08-21,-3.8745000000000003
2001-08-22,-4.0307
2001-08-23,-0.5988
2001-08-24,2.8156
2001-08-27,-0.7828
2001-08-28,-1.6764999999999999
2001-08-29,0.3009
2001-08-30,-3.3
2001-08-31,1.5512000000000001
2001-09-04,2.8513
2001-09-05,-2.0792
2001-09-06,-6.1678
2001-09-07,-1.9397
2001-09-10,-2.3077
2001-09-17,-8.324
2001-09-18,3.5583
2001-09-19,-8.1754
2001-09-20,-8.5161
2001-09-21,-0.4231
2001-09-24,5.8074
2001-09-25,2.4096
2001-09-26,1.3072
2001-09-27,2.0645
2001-09-28,4.4248
2001-10-01,-1.5737999999999999
2001-10-02,0.984
2001-10-03,6.6991
2001-10-04,-1.1416
2001-10-05,-1.2702
2001-10-08,1.6374
2001-10-09,-5.0633
2001-10-10,1.3333
2001-10-11,2.6316
2001-10-12,6.1772
2001-10-15,4.3908
2001-10-16,-2.734
2001-10-17,1.4054
2001-10-18,6.6098
2001-10-19,-0.5
2001-10-22,-1.1055
2001-10-23,0.1016
2001-10-24,1.4213
2001-10-25,0.6006
2001-10-26,-0.199
2001-10-29,-0.2991
2001-10-30,-2.6
2001-10-31,0.1027
2001-11-01,4.2051
2001-11-02,10.7283
2001-11-05,2.6667
2001-11-06,3.8961
2001-11-07,-1.3333
2001-11-08,1.6949
2001-11-09,0.0
2001-11-12,1.5833
2001-11-13,2.1329
2001-11-14,-1.5261
2001-11-15,-0.8972
2001-11-16,-0.4115
2001-11-19,-1.157
2001-11-20,-3.01
2001-11-21,-0.431
2001-11-23,3.9827
2001-11-26,1.5612
2001-11-27,-0.1435
2001-11-28,-2.0525
2001-11-29,0.5868
2001-11-30,-0.4167
2001-12-03,0.4184
2001-12-04,0.0
2001-12-05,1.6667
2001-12-06,1.6393
2001-12-07,-0.3226
2001-12-10,-2.5080999999999998
2001-12-11,-1.7427000000000001
2001-12-12,-2.027
2001-12-13,-0.9483
2001-12-14,0.087
2001-12-17,3.4783
2001-12-18,-0.6723
2001-12-19,1.8613
2001-12-20,-1.1628
2001-12-21,0.4202
2001-12-24,0.0
2001-12-26,0.0837
2001-12-27,0.3344
2001-12-28,0.0
2001-12-31,0.8333
2002-01-02,0.0
2002-01-03,0.0826
2002-01-04,-0.7432
2002-01-07,2.6622
2002-01-08,0.081
2002-01-09,0.0
2002-01-10,-0.4049
2002-01-11,0.0
2002-01-14,-2.439
2002-01-15,0.25
2002-01-16,-3.4913
2002-01-17,-1.3780999999999999
2002-01-18,1.3974
2002-01-22,0.2584
2002-01-23,1.4691
2002-01-24,0.0762
2002-01-25,1.5228000000000002
2002-01-28,0.0
2002-01-29,0.5
2002-01-30,-0.4975
2002-01-31,0.0
2002-02-01,0.1667
2002-02-04,-0.2496
2002-02-05,-1.1676
2002-02-06,-2.5316
2002-02-07,-2.1645
2002-02-08,1.6874
2002-02-11,-2.1834
2002-02-12,-1.0714
2002-02-13,3.5199
2002-02-14,-1.4821
2002-02-15,1.9468999999999999
2002-02-19,-1.0417
2002-02-20,3.0702
2002-02-21,-2.2979
2002-02-22,2.6132
2002-02-25,-0.2547
2002-02-26,1.2766
2002-02-27,0.0
2002-02-28,4.6218
2002-03-01,-1.2851
2002-03-04,1.9447
2002-03-05,1.3648
2002-03-06,0.6299
2002-03-07,-0.1565
2002-03-08,1.2539
2002-03-11,-0.3096
2002-03-12,-2.9503
2002-03-13,1.04
2002-03-14,-0.4751
2002-03-15,-0.5569
2002-03-18,2.4
2002-03-19,1.5625
2002-03-20,-7.6154
2002-03-21,-1.3322
2002-03-22,-0.4219
2002-03-25,-2.9661
2002-03-26,3.0568
2002-03-27,0.8475
2002-03-28,2.0168
2002-04-01,-3.2949
2002-04-02,-2.0443
2002-04-03,0.6957
2002-04-04,-1.5544
2002-04-05,0.3509
2002-04-08,-0.3497
2002-04-09,0.7018
2002-04-10,3.1359
2002-04-11,-1.6047
2002-04-12,1.9742
2002-04-15,-1.9276
2002-04-16,2.9955
2002-04-17,-0.5
2002-04-18,-0.5025
2002-04-19,-1.3468
2002-04-22,1.1092
2002-04-23,-2.7004
2002-04-24,3.7294
2002-04-25,-0.9197
2002-04-26,-1.0127
2002-04-29,0.0
2002-04-30,0.1705
2002-05-01,-0.2553
2002-05-02,0.6826
2002-05-03,1.6949
2002-05-06,0.0
2002-05-07,-0.0833
2002-05-08,0.0
2002-05-09,-0.4184
2002-05-10,0.5882
2002-05-13,-2.6734
2002-05-14,2.1459
2002-05-15,-1.4285999999999999
2002-05-16,0.4263
2002-05-17,0.1698
2002-05-20,-2.1186
2002-05-21,1.3853
2002-05-22,-0.5124
2002-05-23,0.0
2002-05-24,-1.279
2002-05-28,-1.7477
2002-05-29,-1.1504
2002-05-30,-4.7449
2002-05-31,4.5113
2002-06-03,0.0899
2002-06-04,-1.6173
2002-06-05,-0.4566
2002-06-06,0.9174
2002-06-07,-1.0
2002-06-10,0.2755
2002-06-11,0.0
2002-06-12,0.2747
2002-06-13,-0.3653
2002-06-14,-2.1998
2002-06-17,-0.2812
2002-06-18,-1.2218
2002-06-19,-3.0447
2002-06-20,-0.8832
2002-06-21,0.297
2002-06-24,3.6525
2002-06-25,-2.8571
2002-06-26,2.6471
2002-06-27,3.1519
2002-06-28,-0.6481
2002-07-01,-1.6775
2002-07-02,3.4123
2002-07-03,-0.1833
2002-07-05,0.9183
2002-07-08,-5.3685
2002-07-09,5.5769
2002-07-10,0.8197
2002-07-11,-0.6323
2002-07-12,-1.8182
2002-07-15,-3.7037
2002-07-16,-0.4808
2002-07-17,-1.4493
2002-07-18,-0.8824
2002-07-19,-7.5173
2002-07-22,-1.0695000000000001
2002-07-23,-3.2432
2002-07-24,-0.1117
2002-07-25,-3.3557
2002-07-26,-2.7778
2002-07-29,3.2143
2002-07-30,12.2261
2002-07-31,-3.8026999999999997
2002-08-01,1.9231
2002-08-02,2.8302
2002-08-05,-2.7523
2002-08-06,0.6289
2002-08-07,-0.7292
2002-08-08,0.0
2002-08-09,-0.7345
2002-08-12,0.1057
2002-08-13,-9.2925
2002-08-14,5.2386
2002-08-15,-2.7655
2002-08-16,3.413
2002-08-19,-0.1105
2002-08-20,-0.4425
2002-08-21,0.0
2002-08-22,0.0
2002-08-23,-0.3333
2002-08-26,0.1115
2002-08-27,0.7795
2002-08-28,-1.768
2002-08-29,1.2373
2002-08-30,-1.4444
2002-09-03,-4.0586
2002-09-04,0.235
2002-09-05,-3.2824999999999998
2002-09-06,1.9394
2002-09-09,-0.7134
2002-09-10,0.7186
2002-09-11,0.1189
2002-09-12,-1.6627
2002-09-13,-1.087
2002-09-16,-0.7326
2002-09-17,0.246
2002-09-18,5.5337
2002-09-19,-3.7321
2002-09-20,-1.4493
2002-09-23,-5.0245
2002-09-24,-3.871
2002-09-25,-2.8188
2002-09-26,-5.8011
2002-09-27,-4.6921
2002-09-30,1.2308
2002-10-01,2.2796
2002-10-02,-1.0401
2002-10-03,-3.1532
2002-10-04,-2.0155
2002-10-07,-0.1582
2002-10-08,-3.9619999999999997
2002-10-09,-3.6304
2002-10-10,-2.7397
2002-10-11,1.9365999999999999
2002-10-14,6.9085
2002-10-15,4.8142
2002-10-16,-11.3748
2002-10-17,4.5217
2002-10-18,0.3494
2002-10-21,3.2996
2002-10-22,1.1236
2002-10-23,6.3492
2002-10-24,2.0896
2002-10-25,0.1462
2002-10-28,0.7299
2002-10-29,0.1594
2002-10-30,4.037
2002-10-31,0.9875
2002-11-01,3.9802
2002-11-04,5.5629
2002-11-05,10.0376
2002-11-06,-0.114
2002-11-07,-4.4725
2002-11-08,-5.6303
2002-11-11,-6.5004
2002-11-12,3.6734999999999998
2002-11-13,-3.5433
2002-11-14,3.4013999999999998
2002-11-15,0.0
2002-11-18,1.7105000000000001
2002-11-19,-0.3881
2002-11-20,0.0
2002-11-21,10.3896
2002-11-22,0.0
2002-11-25,-0.1176
2002-11-26,-5.7715
2002-11-27,6.0
2002-11-29,0.8255
2002-12-02,-6.0819
2002-12-03,5.1059
2002-12-04,2.1327
2002-12-05,6.3805
2002-12-06,-1.9738
2002-12-09,-8.4437
2002-12-10,-2.7946999999999997
2002-12-11,1.75
2002-12-12,-2.457
2002-12-13,-1.6247
2002-12-16,-1.4211
2002-12-17,0.1299
2002-12-18,-1.5564
2002-12-19,0.6588
2002-12-20,1.4398
2002-12-23,1.8065
2002-12-24,-2.4081
2002-12-26,0.1299
2002-12-27,1.9455
2002-12-30,-1.0051
2002-12-31,11.2967
2003-01-02,-1.8476
2003-01-03,-0.7059
2003-01-06,3.3175
2003-01-07,0.6881
2003-01-08,-2.2779
2003-01-09,1.6317
2003-01-10,0.5734
2003-01-13,-1.2543
2003-01-14,2.0785
2003-01-15,-3.0543
2003-01-16,0.2334
2003-01-17,-0.3492
2003-01-21,-6.7757
2003-01-22,0.2506
2003-01-23,0.625
2003-01-24,1.4907
2003-01-27,-3.1824
2003-01-28,-0.7585
2003-01-29,-0.7643
2003-01-30,-0.1284
2003-01-31,0.6427
2003-02-03,2.3627000000000002
2003-02-04,-3.5558
2003-02-05,1.1643
2003-02-06,-1.9182000000000001
2003-02-07,0.6553
2003-02-10,2.474
2003-02-11,1.1309
2003-02-12,-1.1182
2003-02-13,2.2745
2003-02-14,0.6336
2003-02-18,1.2346
2003-02-19,0.0
2003-02-20,0.6098
2003-02-21,0.2424
2003-02-24,2.6602
2003-02-25,-2.8269
2003-02-26,0.4848
2003-02-27,0.6031
2003-02-28,-2.7578
2003-03-03,5.4254
2003-03-04,-3.8596
2003-03-05,-1.1679
2003-03-06,0.8124
2003-03-07,-0.7326
2003-03-10,-0.123
2003-03-11,-0.2463
2003-03-12,0.2346
2003-03-13,0.0123
2003-03-14,-0.3695
2003-03-17,-1.1125
2003-03-18,-0.5
2003-03-19,0.5025
2003-03-20,0.0
2003-03-21,1.8875
2003-03-24,0.2331
2003-03-25,-1.5912
2003-03-26,-1.7412999999999998
2003-03-27,0.6329
2003-03-28,0.6289
2003-03-31,3.6375
2003-04-01,-5.307
2003-04-02,1.3884
2003-04-03,-0.3894
2003-04-04,-0.3657
2003-04-07,1.8987
2003-04-08,-1.8634
2003-04-09,0.8861
2003-04-10,0.5019
2003-04-11,-0.2497
2003-04-14,1.0013
2003-04-15,0.855
2003-04-16,-0.4792
2003-04-17,1.2346
2003-04-21,-1.2195
2003-04-22,0.4938
2003-04-23,0.1229
2003-04-24,-4.7853
2003-04-25,0.0
2003-04-28,-0.3866
2003-04-29,1.8111000000000002
2003-04-30,0.3812
2003-05-01,0.8861
2003-05-02,0.2509
2003-05-05,0.3755
2003-05-06,-1.2469000000000001
2003-05-07,-1.1364
2003-05-08,-2.6958
2003-05-09,2.7704
2003-05-12,2.3235
2003-05-13,3.9895
2003-05-14,-1.6768999999999998
2003-05-15,5.5215
2003-05-16,-6.8605
2003-05-19,-2.6217
2003-05-20,-2.5641
2003-05-21,-0.9211
2003-05-22,2.9215999999999998
2003-05-23,0.6452
2003-05-27,1.7949000000000002
2003-05-28,-1.2594
2003-05-29,3.4439
2003-05-30,11.5906
2003-06-02,-5.9669
2003-06-03,-2.7027
2003-06-04,5.0725
2003-06-05,-3.3333
2003-06-06,1.0702
2003-06-09,-4.7059
2003-06-10,0.7407
2003-06-11,3.4314
2003-06-12,-2.9621
2003-06-13,-2.4298
2003-06-16,8.2468
2003-06-17,-5.7803
2003-06-18,-0.4908
2003-06-19,1.1097
2003-06-20,0.3659
2003-06-23,-1.2151
2003-06-24,1.968
2003-06-25,-3.4981999999999998
2003-06-26,1.875
2003-06-27,-1.227
2003-06-30,0.1242
2003-07-01,2.2333
2003-07-02,-1.9417
2003-07-03,-0.8663
2003-07-07,0.8739
2003-07-08,0.7426
2003-07-09,3.0713
2003-07-10,0.4768
2003-07-11,13.2859
2003-07-14,4.9215
2003-07-15,-4.491
2003-07-16,9.7179
2003-07-17,-4.7619
2003-07-18,-3.0
2003-07-21,-2.3711
2003-07-22,4.8574
2003-07-23,-2.4169
2003-07-24,2.4768
2003-07-25,-1.6113
2003-07-28,6.9601
2003-07-29,-3.0622
2003-07-30,0.3949
2003-07-31,-1.8681999999999999
2003-08-01,-2.6052
2003-08-04,2.8807
2003-08-05,-3.2
2003-08-06,-1.0331
2003-08-07,-0.3132
2003-08-08,-0.4188
2003-08-11,0.4206
2003-08-12,-0.6283
2003-08-13,-1.0537
2003-08-14,-1.065
2003-08-15,0.0
2003-08-18,0.5405
2003-08-19,9.6774
2003-08-20,-0.098
2003-08-21,1.7664
2003-08-22,1.2536
2003-08-25,0.9524
2003-08-26,-0.7547
2003-08-27,0.7605
2003-08-28,-0.9434
2003-08-29,-0.8571
2003-09-02,3.7464
2003-09-03,-0.463
2003-09-04,0.4651
2003-09-05,-0.0926
2003-09-08,-0.3707
2003-09-09,0.4651
2003-09-10,-5.0
2003-09-11,0.3899
2003-09-12,4.2718
2003-09-15,-2.2346
2003-09-16,4.2857
2003-09-17,-0.9132
2003-09-18,0.9217
2003-09-19,0.9132
2003-09-22,-1.3575
2003-09-23,-0.7339
2003-09-24,2.1257
2003-09-25,-2.4434
2003-09-26,-0.5566
2003-09-29,-0.3731
2003-09-30,-0.7491
2003-10-01,2.3585
2003-10-02,-4.1475
2003-10-03,0.4808
2003-10-06,0.0
2003-10-07,-1.6268
2003-10-08,-0.5837
2003-10-09,0.8806
2003-10-10,-4.0737
2003-10-13,-0.1011
2003-10-14,2.6316
2003-10-15,-0.3945
2003-10-16,-0.9901
2003-10-17,-0.4
2003-10-20,0.3012
2003-10-21,-0.1001
2003-10-22,-1.7034
2003-10-23,1.8349
2003-10-24,0.9009
2003-10-27,-2.3810000000000002
2003-10-28,3.6585
2003-10-29,0.3922
2003-10-30,-1.3672
2003-10-31,0.297
2003-11-03,10.8687
2003-11-04,8.5389
2003-11-05,0.0
2003-11-06,-1.2346
2003-11-07,-0.4167
2003-11-10,-4.6025
2003-11-11,-2.7193
2003-11-12,1.0821
2003-11-13,-0.3568
2003-11-14,-2.4172000000000002
2003-11-17,-3.6696999999999997
2003-11-18,-0.381
2003-11-19,-1.5295999999999998
2003-11-20,-1.2621
2003-11-21,0.1967
2003-11-24,2.2571
2003-11-25,-0.2879
2003-11-26,-0.77
2003-11-28,-0.679
2003-12-01,-0.3906
2003-12-02,-0.4902
2003-12-03,1.4778
2003-12-04,3.6893000000000002
2003-12-05,-1.9663
2003-12-08,6.4947
2003-12-09,-1.5247000000000002
2003-12-10,-5.1913
2003-12-11,6.5322
2003-12-12,3.2462
2003-12-15,1.4847000000000001
2003-12-16,0.4303
2003-12-17,-0.5998
2003-12-18,3.4483
2003-12-19,1.5833
2003-12-22,-2.461
2003-12-23,2.1867
2003-12-24,1.1522999999999999
2003-12-26,-0.895
2003-12-29,0.4926
2003-12-30,-0.6536
2003-12-31,1.0691
2004-01-02,1.7086999999999999
2004-01-05,-0.96
2004-01-06,-0.8885
2004-01-07,0.2445
2004-01-08,3.9837
2004-01-09,-3.0493
2004-01-12,0.8065
2004-01-13,0.72
2004-01-14,-0.2383
2004-01-15,-0.3981
2004-01-16,3.1175
2004-01-20,5.2713
2004-01-21,-0.9573
2004-01-22,0.3717
2004-01-23,1.3333
2004-01-26,1.1696
2004-01-27,-0.8671
2004-01-28,-0.8017
2004-01-29,-1.0287
2004-01-30,1.4104999999999999
2004-02-02,-0.8053
2004-02-03,-0.4428
2004-02-04,-6.0786
2004-02-05,4.2620000000000005
2004-02-06,4.0121
2004-02-09,-2.5547
2004-02-10,0.3745
2004-02-11,0.0
2004-02-12,0.2239
2004-02-13,-3.7975
2004-02-17,6.5789
2004-02-18,-1.5105
2004-02-19,-2.3005
2004-02-20,-2.0377
2004-02-23,-1.9260000000000002
2004-02-24,-0.2357
2004-02-25,2.4409
2004-02-26,-1.4604
2004-02-27,7.2543
2004-03-01,1.8182
2004-03-02,-0.0714
2004-03-03,-3.7884
2004-03-04,-0.4458
2004-03-05,-0.3731
2004-03-08,-0.7491
2004-03-09,-0.9811
2004-03-10,0.8384
2004-03-11,-2.2676
2004-03-12,1.0828
2004-03-15,-10.176
2004-03-16,1.1925
2004-03-17,5.7239
2004-03-18,-1.4331
2004-03-19,-1.454
2004-03-22,-2.8689
2004-03-23,4.6414
2004-03-24,-3.629
2004-03-25,0.9205
2004-03-26,-1.8242
2004-03-29,1.3514
2004-03-30,0.4167
2004-03-31,0.5809
2004-04-01,-0.33
2004-04-02,-0.3311
2004-04-05,2.3256
2004-04-06,5.763
2004-04-07,0.0
2004-04-08,-6.8304
2004-04-12,-0.9061
2004-04-13,-3.0756
2004-04-14,0.7719
2004-04-15,1.1915
2004-04-16,-1.3457
2004-04-19,1.1083
2004-04-20,-0.8432
2004-04-21,6.2925
2004-04-22,2.4
2004-04-23,1.1719
2004-04-26,-4.556
2004-04-27,0.7282
2004-04-28,-4.3373
2004-04-29,-3.3585
2004-04-30,-1.7376
2004-05-03,5.305
2004-05-04,-2.9387
2004-05-05,-2.0761
2004-05-06,-0.9717
2004-05-07,-3.4915
2004-05-10,0.1855
2004-05-11,2.037
2004-05-12,0.9074
2004-05-13,-2.6978
2004-05-14,-3.512
2004-05-17,-2.0115
2004-05-18,-0.2933
2004-05-19,-3.9215999999999998
2004-05-20,0.7143
2004-05-21,0.0
2004-05-24,-0.3546
2004-05-25,6.8632
2004-05-26,2.2835
2004-05-27,2.9767
2004-05-28,2.168
2004-06-01,-2.7409
2004-06-02,-1.8182
2004-06-03,-2.7778
