ticker,LBTYA US Equity
2005-11-04,-0.6762
2005-11-07,1.2814999999999999
2005-11-08,1.7793999999999999
2005-11-09,-1.3209
2005-11-10,0.7087
2005-11-11,-1.1728
2005-11-14,-0.0791
2005-11-15,-2.7316000000000003
2005-11-16,0.0407
2005-11-17,0.6103
2005-11-18,0.2831
2005-11-21,-0.6855
2005-11-22,-0.5278
2005-11-23,-0.6939
2005-11-25,0.1233
2005-11-28,-1.8883
2005-11-29,-1.6318000000000001
2005-11-30,-5.1042
2005-12-01,3.2721
2005-12-02,-0.1736
2005-12-05,-2.9565
2005-12-06,1.2097
2005-12-07,1.5051
2005-12-08,-1.0467
2005-12-09,-0.6611
2005-12-12,0.3106
2005-12-13,0.8403
2005-12-14,-0.8772
2005-12-15,-0.3982
2005-12-16,-0.5775
2005-12-19,-0.849
2005-12-20,1.9378
2005-12-21,-2.2104
2005-12-22,-1.1302
2005-12-23,-0.1829
2005-12-27,0.5497
2005-12-28,0.9112
2005-12-29,1.7156
2005-12-30,-0.1332
2006-01-03,-1.2889
2006-01-04,0.8104
2006-01-05,-0.7593
2006-01-06,0.9001
2006-01-09,-1.5165
2006-01-10,-0.9964
2006-01-11,0.9149
2006-01-12,-0.3173
2006-01-13,0.1364
2006-01-17,-1.4078
2006-01-18,-0.3685
2006-01-19,1.5257
2006-01-20,-1.0474
2006-01-23,-0.092
2006-01-24,-0.8752
2006-01-25,-0.697
2006-01-26,0.6083
2006-01-27,-1.5814
2006-01-30,1.465
2006-01-31,-0.326
2006-02-01,-0.8411
2006-02-02,-2.6861
2006-02-03,-1.6949
2006-02-06,-0.197
2006-02-07,-0.9872
2006-02-08,-0.5982
2006-02-09,0.9027
2006-02-10,0.2982
2006-02-13,1.5857
2006-02-14,-0.9756
2006-02-15,-0.197
2006-02-16,0.8885
2006-02-17,0.8317
2006-02-21,-1.7952
2006-02-22,0.8399
2006-02-23,0.343
2006-02-24,0.5859
2006-02-27,1.5049000000000001
2006-02-28,-2.8693999999999997
2006-03-01,-2.2157
2006-03-02,2.3666
2006-03-03,-0.1476
2006-03-06,-1.3793
2006-03-07,-0.8991
2006-03-08,-0.8569
2006-03-09,-0.4067
2006-03-10,-0.2552
2006-03-13,0.4606
2006-03-14,0.5094
2006-03-15,-2.1794000000000002
2006-03-16,-3.2641999999999998
2006-03-17,-0.6963
2006-03-20,-0.0539
2006-03-21,-0.9714
2006-03-22,1.1444
2006-03-23,6.3578
2006-03-24,1.1145
2006-03-27,-0.4008
2006-03-28,-1.8109
2006-03-29,1.5880999999999998
2006-03-30,0.8069
2006-03-31,2.4012000000000002
2006-04-03,1.8075
2006-04-04,0.7678
2006-04-05,-0.1905
2006-04-06,0.6202
2006-04-07,-0.8061
2006-04-10,-1.3384
2006-04-11,0.7752
2006-04-12,0.2404
2006-04-13,0.3837
2006-04-17,-1.8155999999999999
2006-04-18,1.5572
2006-04-19,-0.0479
2006-04-20,0.0959
2006-04-21,-1.341
2006-04-24,-0.7767
2006-04-25,-0.2446
2006-04-26,1.0299
2006-04-27,0.4369
2006-04-28,0.0967
2006-05-01,-1.1106
2006-05-02,0.0
2006-05-03,-0.6348
2006-05-04,1.5725
2006-05-05,2.9511
2006-05-08,-0.9868
2006-05-09,-0.2373
2006-05-10,0.5233
2006-05-11,2.461
2006-05-12,0.8776
2006-05-15,3.2967
2006-05-16,3.8564
2006-05-17,-0.5122
2006-05-18,0.4719
2006-05-19,0.1281
2006-05-22,-1.0661
2006-05-23,-1.1638
2006-05-24,-0.7414
2006-05-25,0.5712
2006-05-26,1.5291000000000001
2006-05-30,-1.2478
2006-05-31,-0.0871
2006-06-01,1.9625
2006-06-02,-0.1711
2006-06-05,-1.114
2006-06-06,-0.3899
2006-06-07,1.7399
2006-06-08,-0.513
2006-06-09,0.6446
2006-06-12,-1.6652
2006-06-13,0.1737
2006-06-14,-1.6472
2006-06-15,2.5562
2006-06-16,-2.4495
2006-06-19,0.9692
2006-06-20,-0.8726
2006-06-21,0.7482
2006-06-22,-3.0581
2006-06-23,0.0451
2006-06-26,-1.2162
2006-06-27,-2.3256
2006-06-28,-0.5135
2006-06-29,0.1877
2006-06-30,0.7026
2006-07-03,-0.5581
2006-07-05,-0.608
2006-07-06,0.8941
2006-07-07,0.3265
2006-07-10,0.1395
2006-07-11,-0.2786
2006-07-12,-0.9311
2006-07-13,-0.6109
2006-07-14,0.0473
2006-07-17,0.0473
2006-07-18,-0.9447
2006-07-19,-0.3338
2006-07-20,1.0048
2006-07-21,-1.5632000000000001
2006-07-24,1.3474
2006-07-25,-2.1842
2006-07-26,0.9223
2006-07-27,2.6936
2006-07-28,1.7799
2006-07-31,0.5522
2006-08-01,-1.7849
2006-08-02,2.6095
2006-08-03,0.4087
2006-08-04,0.995
2006-08-07,0.0896
2006-08-08,0.3132
2006-08-09,0.0446
2006-08-10,4.3690999999999995
2006-08-11,0.0427
2006-08-14,0.8967
2006-08-15,0.7194
2006-08-16,0.9664
2006-08-17,-1.1236
2006-08-18,-1.1785
2006-08-21,0.5537
2006-08-22,0.4235
2006-08-23,-0.4218
2006-08-24,0.9742
2006-08-25,-0.0839
2006-08-28,0.042
2006-08-29,-0.7554
2006-08-30,0.2114
2006-08-31,-0.3797
2006-09-01,0.9742
2006-09-05,1.0906
2006-09-06,0.4149
2006-09-07,1.0331
2006-09-08,-0.5317
2006-09-11,3.3306
2006-09-12,0.4377
2006-09-13,-1.1094
2006-09-14,0.8814
2006-09-15,1.3900000000000001
2006-09-18,0.0392
2006-09-19,-0.3915
2006-09-20,0.8648
2006-09-21,-0.6235
2006-09-22,0.3137
2006-09-25,1.1728
2006-09-26,-0.1546
2006-09-27,-0.3483
2006-09-28,0.0
2006-09-29,-0.0388
2006-10-02,0.1166
2006-10-03,0.4269
2006-10-04,0.0386
2006-10-05,1.1201
2006-10-06,0.0764
2006-10-09,0.6107
2006-10-10,0.3414
2006-10-11,-1.172
2006-10-12,0.7269
2006-10-13,-0.038
2006-10-16,-0.4559
2006-10-17,-1.1069
2006-10-18,0.6175
2006-10-19,-0.0384
2006-10-20,-0.7291
2006-10-23,-0.6958
2006-10-24,-0.506
2006-10-25,-1.1737
2006-10-26,3.2067
2006-10-27,0.6521
2006-10-30,-1.6006
2006-10-31,1.6266
2006-11-01,-1.6768
2006-11-02,1.2791000000000001
2006-11-03,-0.5358
2006-11-06,1.3467
2006-11-07,1.2149
2006-11-08,0.7127
2006-11-09,1.1546
2006-11-10,0.9205
2006-11-13,0.073
2006-11-14,-0.401
2006-11-15,0.6955
2006-11-16,0.0364
2006-11-17,-0.8358
2006-11-20,-0.2931
2006-11-21,-1.1025
2006-11-22,0.223
2006-11-24,-0.5933
2006-11-27,-0.6341
2006-11-28,-0.1126
2006-11-29,2.8185000000000002
2006-11-30,-1.4254
2006-12-01,1.2236
2006-12-04,1.4285999999999999
2006-12-05,0.0361
2006-12-06,0.9747
2006-12-07,-1.1083
2006-12-08,2.0969
2006-12-11,0.3895
2006-12-12,0.9877
2006-12-13,0.2445
2006-12-14,0.3833
2006-12-15,-1.076
2006-12-18,0.7018
2006-12-19,-1.2195
2006-12-20,-0.4233
2006-12-21,1.2044
2006-12-22,0.14
2006-12-26,0.6991
2006-12-27,0.3471
2006-12-28,0.2421
2006-12-29,0.5866
2007-01-03,0.6861
2007-01-04,-0.8177
2007-01-05,-0.2405
2007-01-08,1.0331
2007-01-09,0.6817
2007-01-10,2.5389
2007-01-11,1.2215
2007-01-12,0.3262
2007-01-16,-0.2276
2007-01-17,-0.2281
2007-01-18,0.0653
2007-01-19,-0.2611
2007-01-22,-0.3599
2007-01-23,0.9524
2007-01-24,0.0651
2007-01-25,-1.7555
2007-01-26,-1.5884
2007-01-29,-0.0672
2007-01-30,0.7739
2007-01-31,0.3673
2007-02-01,-0.9315
2007-02-02,0.2686
2007-02-05,0.7033
2007-02-06,0.1995
2007-02-07,-0.0664
2007-02-08,-0.3321
2007-02-09,-1.5328
2007-02-12,-0.8122
2007-02-13,1.2965
2007-02-14,0.9431
2007-02-15,-0.0667
2007-02-16,-0.2003
2007-02-20,0.2676
2007-02-21,0.4338
2007-02-22,-0.1329
2007-02-23,-0.9647
2007-02-26,-0.1344
2007-02-27,-2.9263
2007-02-28,-0.2426
2007-03-01,3.8902
2007-03-02,1.8723
2007-03-05,-2.4614
2007-03-06,1.2113
2007-03-07,1.1636
2007-03-08,1.0516
2007-03-09,-1.1381999999999999
2007-03-12,1.7763
2007-03-13,-0.8727
2007-03-14,-1.2716
2007-03-15,2.0145
2007-03-16,-0.259
2007-03-19,1.1035
2007-03-20,2.1509
2007-03-21,1.3199
2007-03-22,0.4653
2007-03-23,-0.5249
2007-03-26,1.2104
2007-03-27,0.9506
2007-03-28,-0.729
2007-03-29,-0.6426
2007-03-30,1.4167
2007-04-02,1.2451
2007-04-03,2.5795
2007-04-04,0.3801
2007-04-05,1.4565000000000001
2007-04-09,0.2297
2007-04-10,-0.0859
2007-04-11,-0.4587
2007-04-12,0.8065
2007-04-13,0.0
2007-04-16,0.0
2007-04-17,-0.6
2007-04-18,0.0
2007-04-19,-0.0287
2007-04-20,0.6325
2007-04-23,0.2
2007-04-24,-0.0285
2007-04-25,4.5066
2007-04-26,-0.1092
2007-04-27,-1.8306
2007-04-30,-0.1113
2007-05-01,1.5603
2007-05-02,1.6461000000000001
2007-05-03,0.081
2007-05-04,-0.7012
2007-05-07,1.6024
2007-05-08,0.5346
2007-05-09,-1.9676
2007-05-10,0.5967
2007-05-11,1.5368
2007-05-14,0.0531
2007-05-15,-0.5839
2007-05-16,1.1212
2007-05-17,-0.6072
2007-05-18,0.4515
2007-05-21,1.2427
2007-05-22,-0.7574
2007-05-23,-0.2895
2007-05-24,-0.3431
2007-05-25,0.2119
2007-05-29,-0.2907
2007-05-30,1.4047
2007-05-31,0.3659
2007-06-01,1.5365
2007-06-04,0.8464
2007-06-05,-1.6021999999999998
2007-06-06,-2.533
2007-06-07,-1.2729
2007-06-08,-0.2686
2007-06-11,1.6159
2007-06-12,1.0337
2007-06-13,3.5939
2007-06-14,1.0129
2007-06-15,-1.5793
2007-06-18,0.0509
2007-06-19,1.0947
2007-06-20,-1.2088
2007-06-21,3.3648
2007-06-22,-0.9618
2007-06-25,-0.0249
2007-06-26,0.5479
2007-06-27,1.833
2007-06-28,-0.5351
2007-06-29,0.3668
2007-07-02,1.7057
2007-07-03,-0.1437
2007-07-05,0.6958
2007-07-06,1.787
2007-07-09,0.4916
2007-07-10,-0.0699
2007-07-11,0.676
2007-07-12,1.0651
2007-07-13,1.9473
2007-07-16,-0.9213
2007-07-17,1.2701
2007-07-18,0.2912
2007-07-19,-0.067
2007-07-20,-1.8771
2007-07-23,-0.2505
2007-07-24,-1.8493
2007-07-25,-0.7676
2007-07-26,-3.5162
2007-07-27,-0.7046
2007-07-30,1.3213
2007-07-31,1.2557
2007-08-01,-0.2385
2007-08-02,0.6694
2007-08-03,1.9948000000000001
2007-08-06,-0.2794
2007-08-07,1.541
2007-08-08,-1.0577
2007-08-09,-4.0205
2007-08-10,-1.6465
2007-08-13,3.2742
2007-08-14,-0.1907
2007-08-15,-0.9315
2007-08-16,-6.0511
2007-08-17,2.5404
2007-08-20,-0.6757
2007-08-21,0.0756
2007-08-22,1.5861
2007-08-23,-0.8674
2007-08-24,1.7
2007-08-27,-1.6716
2007-08-28,-2.15
2007-08-29,1.0475
2007-08-30,1.1378
2007-08-31,2.45
2007-09-04,1.9766
2007-09-05,-0.4547
2007-09-06,-0.4087
2007-09-07,-0.2172
2007-09-10,0.4112
2007-09-11,-1.9272
2007-09-12,-0.0737
2007-09-13,0.1229
2007-09-14,1.0557
2007-09-17,-0.0486
2007-09-18,4.0593
2007-09-19,-0.6541
2007-09-20,-1.1521
2007-09-21,0.6898
2007-09-24,-0.3071
2007-09-25,-0.0474
2007-09-26,0.0474
2007-09-27,-0.6398
2007-09-28,-2.1703
2007-10-01,1.8771
2007-10-02,-0.6461
2007-10-03,0.3854
2007-10-04,0.7678
2007-10-05,0.7619
2007-10-08,-0.4253
2007-10-09,0.0475
2007-10-10,0.3795
2007-10-11,-1.2287
2007-10-12,1.459
2007-10-15,-0.9429
2007-10-16,-0.3809
2007-10-17,0.6691
2007-10-18,-0.6171
2007-10-19,-4.3707
2007-10-22,0.0999
2007-10-23,-0.7984
2007-10-24,-1.9115
2007-10-25,-1.6667
2007-10-26,0.8083
2007-10-29,-0.1035
2007-10-30,-0.2848
2007-10-31,1.9216
2007-11-01,1.2739
2007-11-02,2.0126
2007-11-05,0.6905
2007-11-06,0.8327
2007-11-07,-1.846
2007-11-08,-2.2767
2007-11-09,-7.6475
2007-11-12,-4.2775
2007-11-13,4.0962
2007-11-14,-0.1926
2007-11-15,0.7444
2007-11-16,-0.1916
2007-11-19,0.7952
2007-11-20,-1.1697
2007-11-21,0.523
2007-11-23,1.6429
2007-11-26,2.3976
2007-11-27,2.5257
2007-11-28,1.9759
2007-11-29,2.1137
2007-11-30,0.0986
2007-12-03,1.1571
2007-12-04,0.219
2007-12-05,-0.8742
2007-12-06,-0.441
2007-12-07,-0.0984
2007-12-10,0.9606
2007-12-11,-2.1225
2007-12-12,0.3739
2007-12-13,0.0
2007-12-14,-1.1175
2007-12-17,0.2009
2007-12-18,-0.1504
2007-12-19,-0.4518
2007-12-20,0.1261
2007-12-21,-0.3022
2007-12-24,0.1263
2007-12-26,0.3532
2007-12-27,-1.3072
2007-12-28,-0.5094
2007-12-31,0.3328
2008-01-02,-0.4338
2008-01-03,-0.7432
2008-01-04,-3.5115
2008-01-07,0.0268
2008-01-08,-3.1568
2008-01-09,1.9337
2008-01-10,2.4932
2008-01-11,1.0312
2008-01-14,1.4918
2008-01-15,0.9025
2008-01-16,4.4723
2008-01-17,-2.911
2008-01-18,-2.2928
2008-01-22,-3.146
2008-01-23,-1.5708
2008-01-24,2.5156
2008-01-25,-2.0053
2008-01-28,4.4426
2008-01-29,1.8304
2008-01-30,-1.1899
2008-01-31,3.5357
2008-02-01,1.361
2008-02-04,-1.6846
2008-02-05,-2.3839
2008-02-06,-3.4342
2008-02-07,-1.3699
2008-02-08,-0.0801
2008-02-11,1.3633
2008-02-12,-1.7932000000000001
2008-02-13,1.826
2008-02-14,0.9757
2008-02-15,1.7498
2008-02-19,-2.7464
2008-02-20,2.4809
2008-02-21,-3.2449
2008-02-22,1.5171999999999999
2008-02-25,-1.1799
2008-02-26,1.6981000000000002
2008-02-27,2.4524
2008-02-28,1.2732
2008-02-29,-5.4564
2008-03-03,-0.8777
2008-03-04,-2.3343
2008-03-05,1.6758
2008-03-06,-1.7833
2008-03-07,0.9629
2008-03-10,-3.7875
2008-03-11,2.7471
2008-03-12,-0.0551
2008-03-13,-0.4413
2008-03-14,-1.7175
2008-03-17,-1.9165999999999999
2008-03-18,3.3621
2008-03-19,-2.9191000000000003
2008-03-20,-0.1432
2008-03-24,1.8067
2008-03-25,1.1831
2008-03-26,-1.0857
2008-03-27,-0.4222
2008-03-28,-4.7202
2008-03-31,1.0976
2008-04-01,2.6408
2008-04-02,0.486
2008-04-03,0.8819
2008-04-04,-0.9024
2008-04-07,1.1668
2008-04-08,0.3657
2008-04-09,-1.5695000000000001
2008-04-10,-0.5979
2008-04-11,-0.487
2008-04-14,-2.9937
2008-04-15,-1.1276
2008-04-16,3.5714
2008-04-17,0.058
2008-04-18,0.5792
2008-04-21,0.0864
2008-04-22,0.7192
2008-04-23,-0.1428
2008-04-24,-0.9725
2008-04-25,-3.3795
2008-04-28,0.867
2008-04-29,2.8156
2008-04-30,2.0179
2008-05-01,3.306
2008-05-02,0.5197
2008-05-05,-2.7483
2008-05-06,1.0632
2008-05-07,0.6091
2008-05-08,-3.1095
2008-05-09,-0.9372
2008-05-12,0.344
2008-05-13,-0.0571
2008-05-14,-0.6861
2008-05-15,2.0725
2008-05-16,-0.1692
2008-05-19,0.113
2008-05-20,-0.5926
2008-05-21,-0.2555
2008-05-22,0.7114
2008-05-23,0.0848
2008-05-27,1.7504
2008-05-28,-1.0544
2008-05-29,0.8413
2008-05-30,-0.3059
2008-06-02,0.3905
2008-06-03,-1.3615
2008-06-04,1.7183000000000002
2008-06-05,-0.0831
2008-06-06,-1.7738
2008-06-09,-1.1005
2008-06-10,-2.6248
2008-06-11,-1.6115
2008-06-12,-1.7271999999999998
2008-06-13,2.9091
2008-06-16,0.1178
2008-06-17,-1.7941
2008-06-18,-1.6472
2008-06-19,-1.553
2008-06-20,-1.2991
2008-06-23,-0.8775
2008-06-24,-0.7588
2008-06-25,2.1982
2008-06-26,-1.6521
2008-06-27,-0.2853
2008-06-30,-0.0954
2008-07-01,-1.1772
2008-07-02,-2.1249
2008-07-03,2.0066
2008-07-07,-2.5476
2008-07-08,0.0662
2008-07-09,-0.5291
2008-07-10,-0.0665
2008-07-11,-2.0293
2008-07-14,0.4075
2008-07-15,-0.8455
2008-07-16,3.0696
2008-07-17,-0.6618
2008-07-18,-1.1992
2008-07-21,0.6406
2008-07-22,-1.1055
2008-07-23,0.8808
2008-07-24,-2.6192
2008-07-25,-0.4483
2008-07-28,-4.3298
2008-07-29,3.8016
2008-07-30,-0.4883
2008-07-31,1.0515
2008-08-01,0.0
2008-08-04,0.4856
2008-08-05,4.7981
2008-08-06,1.7457
2008-08-07,-0.6151
2008-08-08,3.4202
2008-08-11,3.622
2008-08-12,1.307
2008-08-13,-0.6001
2008-08-14,2.3845
2008-08-15,1.6215000000000002
2008-08-18,-3.7134
2008-08-19,-1.1148
2008-08-20,1.7976999999999999
2008-08-21,-1.1972
2008-08-22,1.4844
2008-08-25,-1.9104
2008-08-26,2.5563000000000002
2008-08-27,2.4332
2008-08-28,2.7231
2008-08-29,-0.7896
2008-09-02,-0.1706
2008-09-03,-0.7973
2008-09-04,-2.9276999999999997
2008-09-05,-0.4435
2008-09-08,-0.0594
2008-09-09,-3.4473
2008-09-10,-1.5389
2008-09-11,0.719
2008-09-12,-0.031
2008-09-15,-3.7566
2008-09-16,-0.5484
2008-09-17,-6.6818
2008-09-18,4.9357
2008-09-19,0.7287
2008-09-22,-3.3213
2008-09-23,0.3401
2008-09-24,2.8136
2008-09-25,1.088
2008-09-26,0.3588
2008-09-29,-10.6272
2008-09-30,10.1818
2008-10-01,-2.0132
2008-10-02,-4.1091
2008-10-03,-2.3534
2008-10-06,-5.6475
2008-10-07,-10.8273
2008-10-08,-3.3775
2008-10-09,-5.3097
2008-10-10,-12.6168
2008-10-13,12.246
2008-10-14,-5.4788
2008-10-15,-11.6935
2008-10-16,2.5114
2008-10-17,0.6125
2008-10-20,4.2612
2008-10-21,-5.5202
2008-10-22,-4.0449
2008-10-23,-10.0117
2008-10-24,-12.4268
2008-10-27,-10.2526
2008-10-28,11.8377
2008-10-29,6.5137
2008-10-30,11.1188
2008-10-31,3.127
2008-11-03,4.1237
2008-11-04,2.5044
2008-11-05,-8.4659
2008-11-06,-5.7107
2008-11-07,6.1224
2008-11-10,-3.8462
2008-11-11,-5.7419
2008-11-12,-4.9966
2008-11-13,9.366
2008-11-14,-6.917
2008-11-17,-5.5908999999999995
2008-11-18,-1.7241
2008-11-19,-8.3905
2008-11-20,-12.8226
2008-11-21,4.489
2008-11-24,15.4479
2008-11-25,2.8504
2008-11-26,2.8483
2008-11-28,8.4581
2008-12-01,-19.1856
2008-12-02,7.2588
2008-12-03,1.8312
2008-12-04,-4.6912
2008-12-05,4.5119
2008-12-08,6.9859
2008-12-09,1.6875
2008-12-10,-1.8037999999999998
2008-12-11,-4.0411
2008-12-12,-0.4594
2008-12-15,-5.9231
2008-12-16,4.4971
2008-12-17,1.7214
2008-12-18,3.9231
2008-12-19,3.5529
2008-12-22,-5.1465
2008-12-23,7.0836
2008-12-24,2.3223
2008-12-26,5.0206
2008-12-29,-3.7983000000000002
2008-12-30,4.9013
2008-12-31,3.3095
2009-01-02,8.5427
2009-01-05,-3.588
2009-01-06,8.2833
2009-01-07,-2.8270999999999997
2009-01-08,11.8654
2009-01-09,-3.1107
2009-01-12,-6.3684
2009-01-13,-0.6183
2009-01-14,-2.3756
2009-01-15,2.4334
2009-01-16,1.5271
2009-01-20,-13.0919
2009-01-21,4.5513
2009-01-22,-3.6174
2009-01-23,-4.1985
2009-01-26,2.4568
2009-01-27,-2.2035
2009-01-28,6.6269
2009-01-29,-4.7234
2009-01-30,-4.9576
2009-02-02,0.6177
2009-02-03,0.3411
2009-02-04,-2.2434
2009-02-05,-2.0862
2009-02-06,6.179
2009-02-09,-0.4013
2009-02-10,-7.0517
2009-02-11,-0.5058
2009-02-12,1.8881999999999999
2009-02-13,1.0691
2009-02-17,-11.1425
2009-02-18,-5.6349
2009-02-19,-3.7847
2009-02-20,-1.7483
2009-02-23,-3.4698
2009-02-24,17.9724
2009-02-25,-1.7969
2009-02-26,-1.1933
2009-02-27,-1.2077
2009-03-02,-2.8525
2009-03-03,-2.4329
2009-03-04,4.2132
2009-03-05,-7.6733
2009-03-06,-7.1492
2009-03-09,-9.8171
2009-03-10,9.7118
2009-03-11,3.5019
2009-03-12,5.0752
2009-03-13,0.9839
2009-03-16,-3.3658
2009-03-17,13.1072
2009-03-18,3.6467
2009-03-19,1.0946
2009-03-20,-0.5414
2009-03-23,9.2535
2009-03-24,2.9893
2009-03-25,1.5204
2009-03-26,4.6971
2009-03-27,-0.7802
2009-03-30,-6.3565
2009-03-31,1.8894
2009-04-01,3.228
2009-04-02,5.2562
2009-04-03,6.8268
2009-04-06,0.7692
2009-04-07,-6.0482
2009-04-08,3.1875
2009-04-09,4.6638
2009-04-13,-0.9838
2009-04-14,-2.1625
2009-04-15,0.9558
2009-04-16,8.7574
2009-04-17,-2.0131
2009-04-20,-7.2182
2009-04-21,3.0521
2009-04-22,-2.7294
2009-04-23,-2.806
2009-04-24,-1.1057
2009-04-27,-0.8075
2009-04-28,-2.0038
2009-04-29,3.5783
2009-04-30,1.7273
2009-05-01,1.2735
2009-05-04,7.9641
2009-05-05,1.4975
2009-05-06,-7.2131
2009-05-07,-3.4747
2009-05-08,5.7352
2009-05-11,-2.8852
2009-05-12,-5.7041
2009-05-13,-6.6163
2009-05-14,-1.2821
2009-05-15,-1.162
2009-05-18,8.7137
2009-05-19,-0.2545
2009-05-20,-1.4031
2009-05-21,-4.6572
2009-05-22,-1.0855
2009-05-26,0.823
2009-05-27,-3.4013999999999998
2009-05-28,-0.9859
2009-05-29,-1.7069999999999999
2009-06-01,3.835
2009-06-02,-0.3484
2009-06-03,-4.3357
2009-06-04,1.462
2009-06-05,-2.3055
2009-06-08,-0.1475
2009-06-09,4.579
2009-06-10,1.3418
2009-06-11,3.0662
2009-06-12,2.2989
2009-06-15,-2.115
2009-06-16,-0.5402
2009-06-17,1.222
2009-06-18,1.0731
2009-06-19,-0.0664
2009-06-22,-1.9256
2009-06-23,1.2864
2009-06-24,2.3396
2009-06-25,2.678
2009-06-26,0.0
2009-06-29,0.8906
2009-06-30,0.1892
2009-07-01,0.6293
2009-07-02,-3.6898
2009-07-06,-0.7792
2009-07-07,-2.4869
2009-07-08,-1.745
2009-07-09,4.7814
2009-07-10,-0.5867
2009-07-13,0.6557
2009-07-14,2.4104
2009-07-15,6.4885
2009-07-16,5.914
2009-07-17,0.9024
2009-07-20,3.4656000000000002
2009-07-21,0.0
2009-07-22,4.43
2009-07-23,4.5008
2009-07-24,0.3465
2009-07-27,4.2921
2009-07-28,-1.5137
2009-07-29,-3.17
2009-07-30,3.5714
2009-07-31,0.3352
2009-08-03,0.2387
2009-08-04,1.8094999999999999
2009-08-05,1.029
2009-08-06,-3.5648
2009-08-07,4.8488
2009-08-10,0.1374
2009-08-11,-1.6918
2009-08-12,1.3953
2009-08-13,1.2385
2009-08-14,-2.7186
2009-08-17,-4.285
2009-08-18,0.8759
2009-08-19,1.3507
2009-08-20,1.8087
2009-08-21,3.2726
2009-08-24,-0.8148
2009-08-25,1.0497
2009-08-26,-0.271
2009-08-27,0.7246
2009-08-28,1.1691
2009-08-31,-2.7111
2009-09-01,-2.9694000000000003
2009-09-02,3.2486
2009-09-03,-0.0456
2009-09-04,5.2007
2009-09-08,0.6505
2009-09-09,2.9298
2009-09-10,2.6789
2009-09-11,-1.223
2009-09-14,2.5175
2009-09-15,-0.2013
2009-09-16,1.2908
2009-09-17,-2.3895
2009-09-18,-0.0816
2009-09-21,0.3675
2009-09-22,-0.4882
2009-09-23,-2.5756
2009-09-24,-2.4339
2009-09-25,0.6022
2009-09-28,2.608
2009-09-29,-3.5833
2009-09-30,-2.4633
2009-10-01,-7.4435
2009-10-02,-0.2393
2009-10-05,3.3589
2009-10-06,-0.0929
2009-10-07,0.1859
2009-10-08,1.8089
2009-10-09,3.1435
2009-10-12,-1.8993
2009-10-13,1.0356
2009-10-14,1.2923
2009-10-15,1.9358
2009-10-16,-2.0716
2009-10-19,1.1018
2009-10-20,-0.7847
2009-10-21,-1.8893
2009-10-22,1.9257
2009-10-23,-4.2179
2009-10-26,-2.0642
2009-10-27,0.9368
2009-10-28,-3.7587
2009-10-29,2.893
2009-10-30,-3.7957
2009-11-02,0.3897
2009-11-03,0.9704
2009-11-04,0.9611
2009-11-05,3.8552999999999997
2009-11-06,-0.2291
2009-11-09,3.5829
