ticker,ITEC US Equity
2012-04-09,-5.0
2012-04-10,-15.7895
2012-04-11,6.25
2012-04-12,0.0
2012-04-13,2.9412000000000003
2012-04-16,-2.8571
2012-04-17,-3.3088
2012-04-18,-2.6616
2012-04-19,-3.125
2012-04-20,-3.2258
2012-04-23,3.3333
2012-04-24,3.2258
2012-04-25,-6.25
2012-04-26,-20.0
2012-04-27,-4.1667
2012-04-30,0.0
2012-05-01,-17.3913
2012-05-02,5.2632
2012-05-03,-7.5
2012-05-04,8.1081
2012-05-07,-2.5
2012-05-08,0.0
2012-05-09,-5.1282
2012-05-10,-1.6892
2012-05-11,1.7182
2012-05-14,0.0
2012-05-15,-24.3243
2012-05-16,-28.5714
2012-05-17,75.0
2012-05-18,25.7143
2012-05-21,-22.7273
2012-05-22,-17.647100000000002
2012-05-23,7.1429
2012-05-24,0.0
2012-05-25,-6.6667
2012-05-29,3.5714
2012-05-30,-11.2069
2012-05-31,-14.5631
2012-06-01,27.2727
2012-06-04,-7.1429
2012-06-05,-11.538499999999999
2012-06-06,-1.087
2012-06-07,2.7473
2012-06-08,0.0
2012-06-11,-5.8824
2012-06-12,0.0
2012-06-13,0.0
2012-06-14,0.0
2012-06-15,9.0909
2012-06-18,8.3333
2012-06-19,-3.8462
2012-06-20,-4.0
2012-06-21,-4.1667
2012-06-22,4.3478
2012-06-25,-8.3333
2012-06-26,-9.0909
2012-06-27,10.0
2012-06-28,0.0
2012-06-29,-18.1818
2012-07-02,-11.1111
2012-07-03,6.25
2012-07-05,17.647100000000002
2012-07-06,-1.25
2012-07-09,-3.7975
2012-07-10,-5.2632
2012-07-11,-5.5556
2012-07-12,5.8824
2012-07-13,0.0
2012-07-16,-5.5556
2012-07-17,5.8824
2012-07-18,-15.2778
2012-07-19,11.4754
2012-07-20,0.0
2012-07-23,-1.4706000000000001
2012-07-24,1.4925
2012-07-25,-5.8824
2012-07-26,-2.3438
2012-07-27,-10.4
2012-07-30,-16.9643
2012-07-31,20.4301
2012-08-01,-21.4286
2012-08-02,27.2727
2012-08-03,-11.607099999999999
2012-08-06,-19.1919
2012-08-07,-10.0
2012-08-08,25.0
2012-08-09,-20.0
2012-08-10,11.1111
2012-08-13,6.25
2012-08-14,-11.7647
2012-08-15,-25.3333
2012-08-16,-8.9286
2012-08-17,9.8039
2012-08-20,25.0
2012-08-21,-20.0
2012-08-22,19.6429
2012-08-23,-1.4925
2012-08-24,-3.0303
2012-08-27,-7.8125
2012-08-28,-5.0847
2012-08-29,-14.2857
2012-08-30,0.0
2012-08-31,-27.0833
2012-09-04,20.0
2012-09-05,-4.7619
2012-09-06,-5.0
2012-09-07,0.0
2012-09-10,0.0
2012-09-11,0.0
2012-09-12,-21.0526
2012-09-13,23.3333
2012-09-14,-5.4054
2012-09-17,8.5714
2012-09-18,0.0
2012-09-19,5.2632
2012-09-20,-12.5
2012-09-21,0.0
2012-09-24,0.0
2012-09-25,0.0
2012-09-26,0.0
2012-09-27,0.0
2012-09-28,0.0
2012-10-01,8.5714
2012-10-02,-7.8947
2012-10-03,0.0
2012-10-04,5.7143
2012-10-05,-18.9189
2012-10-08,-10.0
2012-10-09,-18.5185
2012-10-10,0.0
2012-10-11,0.0
2012-10-12,-4.5455
2012-10-15,-23.8095
2012-10-16,-12.5
2012-10-17,14.2857
2012-10-18,0.0
2012-10-19,-18.75
2012-10-22,-15.3846
2012-10-23,-9.0909
2012-10-24,0.0
2012-10-25,0.0
2012-10-26,10.0
2012-10-31,18.1818
2012-11-01,7.6923
2012-11-02,0.0
2012-11-05,-21.4286
2012-11-06,18.1818
2012-11-07,-23.0769
2012-11-08,0.0
2012-11-09,0.0
2012-11-12,30.0
2012-11-13,0.0
2012-11-14,-15.3846
2012-11-15,-9.0909
2012-11-16,-40.0
2012-11-19,66.6667
2012-11-20,-20.0
2012-11-21,25.0
2012-11-23,-20.0
2012-11-26,-25.0
2012-11-27,0.0
2012-11-28,83.3333
2012-11-29,-27.2727
2012-11-30,0.0
2012-12-03,0.0
2012-12-04,25.0
2012-12-05,10.0
2012-12-06,-27.2727
2012-12-07,0.0
2012-12-10,25.0
2012-12-11,-20.0
2012-12-12,25.0
2012-12-13,-40.0
2012-12-14,-16.6667
2012-12-17,0.0
2012-12-18,0.0
2012-12-19,0.0
2012-12-20,0.0
2012-12-21,0.0
2012-12-24,0.0
2012-12-26,0.0
2012-12-27,-40.0
2012-12-28,166.6667
2012-12-31,-37.5
2013-01-02,60.0
2013-01-03,-37.5
2013-01-04,60.0
2013-01-07,0.0
2013-01-08,0.0
2013-01-09,0.0
2013-01-10,0.0
2013-01-11,-25.0
2013-01-14,0.0
2013-01-15,0.0
2013-01-16,33.3333
2013-01-17,0.0
2013-01-18,25.0
2013-01-22,-20.0
2013-01-23,0.0
2013-01-24,-25.0
2013-01-25,0.0
2013-01-28,33.3333
2013-01-29,-25.0
2013-01-30,0.0
2013-01-31,0.0
2013-02-01,0.0
2013-02-04,0.0
2013-02-05,0.0
2013-02-06,33.3333
2013-02-07,-25.0
2013-02-08,0.0
2013-02-11,0.0
2013-02-12,0.0
2013-02-14,0.0
2013-02-15,33.3333
2013-02-19,25.0
2013-02-20,60.0
2013-02-21,-12.5
2013-02-22,-7.1429
2013-02-25,-15.3846
2013-02-26,45.4545
2013-02-28,-31.25
2013-03-01,0.0
2013-03-04,45.4545
2013-03-05,-18.75
2013-03-06,23.0769
2013-03-07,0.0
2013-03-08,0.0
2013-03-11,-18.75
2013-03-12,46.1538
2013-03-13,0.0
2013-03-14,42.1053
2013-03-15,-11.1111
2013-03-18,12.5
2013-03-19,-18.5185
2013-03-20,22.7273
2013-03-21,11.1111
2013-03-22,13.3333
2013-03-25,-14.7059
2013-03-26,10.3448
2013-03-27,43.75
2013-03-28,52.1739
2013-04-01,30.0
2013-04-02,-18.6813
2013-04-03,-52.7027
2013-04-04,97.1429
2013-04-05,-18.8406
2013-04-08,10.7143
2013-04-09,-27.4194
2013-04-10,24.4444
2013-04-11,-17.8571
2013-04-12,-8.6957
2013-04-15,14.2857
2013-04-16,0.0
2013-04-17,-6.25
2013-04-18,6.6667
2013-04-19,-6.25
2013-04-22,0.0
2013-04-23,0.0
2013-04-24,0.0
2013-04-25,-11.1111
2013-04-26,0.0
2013-04-29,12.5
2013-04-30,-28.8889
2013-05-01,25.0
2013-05-02,0.0
2013-05-03,-12.5
2013-05-06,22.8571
2013-05-07,-2.3256
2013-05-08,-16.6667
2013-05-09,22.8571
2013-05-10,-13.9535
2013-05-13,-5.4054
2013-05-14,0.0
2013-05-15,-8.5714
2013-05-16,6.25
2013-05-17,-5.8824
2013-05-20,0.0
2013-05-21,0.0
2013-05-22,0.0
2013-05-23,0.0
2013-05-24,-9.375
2013-05-28,0.0
2013-05-29,3.4483
2013-05-30,-3.3333
2013-05-31,3.4483
2013-06-03,0.0
2013-06-04,-3.3333
2013-06-05,-24.1379
2013-06-06,18.1818
2013-06-07,-7.6923
2013-06-10,-8.3333
2013-06-11,18.1818
2013-06-12,-7.6923
2013-06-14,8.3333
2013-06-17,-19.2308
2013-06-18,14.2857
2013-06-19,0.0
2013-06-21,0.0
2013-06-24,0.0
2013-06-25,-20.8333
2013-06-26,15.7895
2013-06-27,-13.6364
2013-06-28,15.7895
2013-07-01,-13.6364
2013-07-02,36.8421
2013-07-03,-19.2308
2013-07-05,0.0
2013-07-08,-9.5238
2013-07-09,10.526299999999999
2013-07-10,23.8095
2013-07-11,-15.3846
2013-07-12,18.1818
2013-07-15,-19.2308
2013-07-16,0.0
2013-07-17,0.0
2013-07-18,14.2857
2013-07-19,-12.5
2013-07-22,4.7619
2013-07-23,-4.5455
2013-07-24,4.7619
2013-07-25,18.1818
2013-07-26,0.0
2013-07-29,-15.3846
2013-07-30,-4.5455
2013-08-01,-18.0952
2013-08-06,4.6512
2013-08-13,-6.2222
2013-08-14,-40.2844
2013-08-15,26.1905
2013-08-16,0.0
2013-08-20,0.6289
2013-08-23,-36.25
2013-08-26,-1.9607999999999999
2013-08-27,0.0
2013-08-28,0.0
2013-08-29,0.0
2013-09-04,-20.0
2013-09-05,0.0
2013-09-06,0.0
2013-09-09,0.0
2013-09-11,0.0
2013-09-12,-3.75
2013-09-13,29.8701
2013-09-16,0.0
2013-09-20,-23.0
2013-09-23,15.1948
2013-09-24,-15.4453
2013-09-25,0.0
2013-10-01,-45.3333
2013-10-03,0.0
2013-10-08,-2.439
2013-10-10,0.0
2013-10-17,0.0
2013-10-23,0.0
2013-12-09,-75.0
2013-12-10,0.0
2013-12-11,0.0
2013-12-12,-59.0
2013-12-13,143.9024
2013-12-16,550.0
2013-12-17,0.0
2013-12-18,-20.0
2013-12-26,-75.0
2013-12-30,-23.0769
2014-01-02,450.0
2014-01-09,0.0
2014-01-16,0.0
2014-01-17,72.7273
2014-01-22,-68.4211
2014-01-24,166.6667
2014-01-28,-36.25
2014-01-29,96.0784
2014-01-30,0.0
2014-01-31,-49.0
2014-02-03,94.1176
2014-02-04,26.2626
2014-02-05,4.0
2014-02-07,-3.8462
2014-02-10,4.0
2014-02-11,0.0
2014-02-12,2.3077
2014-02-14,-9.7744
2014-02-18,-15.8333
2014-02-19,2.9703
2014-02-24,20.1923
2014-02-26,-12.8
2014-03-03,18.3486
2014-03-04,2.3256
2014-03-05,2.2727
2014-03-06,1.4815
2014-03-07,1.4599
2014-03-10,0.7194
2014-03-11,0.7143
2014-03-12,1.4184
2014-03-13,0.0
2014-03-14,0.6993
2014-03-17,0.6944
2014-03-18,-3.4483
2014-03-19,3.5714
2014-03-20,2.7586
2014-03-21,4.0268
2014-03-24,-1.2903
2014-03-25,3.9215999999999998
2014-03-26,0.0
2014-03-27,-0.6289
2014-03-28,-6.962
2014-03-31,-2.0408
2014-04-01,0.0
2014-04-02,-1.3889
2014-04-03,1.4085
2014-04-04,-2.7778
2014-04-07,0.0
2014-04-08,-0.7143
2014-04-09,2.1583
2014-04-10,-4.2254
2014-04-11,2.2059
2014-04-14,0.0
2014-04-15,-17.2662
2014-04-16,6.087
2014-04-17,4.918
2014-04-21,-0.7813
2014-04-22,3.9370000000000003
2014-04-23,-5.303
2014-04-24,6.4
2014-04-25,0.0
2014-04-28,-21.8045
2014-04-29,-3.8462
2014-04-30,-8.0
2014-05-01,9.7826
2014-05-02,-0.9901
2014-05-05,3.0
2014-05-06,0.0
2014-05-07,-3.8834999999999997
2014-05-08,1.0101
2014-05-09,-5.0
2014-05-12,0.0
2014-05-13,-5.2632
2014-05-14,0.0
2014-05-15,-5.5556
2014-05-16,0.0
2014-05-19,5.8824
2014-05-20,0.0
2014-05-21,-5.5556
2014-05-22,-24.0
2014-05-23,46.7492
2014-05-27,-56.6456
2014-05-28,33.7743
2014-05-29,5.4905
2014-05-30,18.9655
2014-06-02,-7.2464
2014-06-03,1.5625
2014-06-04,-7.7115
2014-06-05,-9.9812
2014-06-06,-7.4074
2014-06-09,46.0
2014-06-10,16.4384
2014-06-11,15.2941
2014-06-12,2.0408
2014-06-13,5.0
2014-06-16,-5.7143
2014-06-17,11.1111
2014-06-18,-8.1818
2014-06-19,0.9901
2014-06-20,-10.7843
2014-06-23,14.2857
2014-06-24,-4.3269
2014-06-25,-4.5226
2014-06-26,7.3684
2014-06-27,-0.9804
2014-06-30,7.9208
2014-07-01,-1.8349
2014-07-02,-1.8692
2014-07-03,-7.8869
2014-07-07,2.3586
2014-07-08,-7.0707
2014-07-09,-2.1739
2014-07-10,-5.5556
2014-07-11,9.4118
2014-07-15,-13.9785
2014-07-16,-7.5
2014-07-17,1.3514
2014-07-18,-5.8667
2014-07-21,-15.0142
2014-07-22,-1.6667
2014-07-23,-10.1695
2014-07-24,0.0
2014-07-25,3.7736
2014-07-28,0.0
2014-07-29,-21.8182
2014-07-30,-6.9767
2014-08-01,27.5
2014-08-05,-21.5686
2014-08-06,35.0
2014-08-07,9.2593
2014-08-08,8.4746
2014-08-11,0.0
2014-08-12,-15.625
2014-08-13,-14.8148
2014-08-14,15.2174
2014-08-15,-5.6604
2014-08-18,4.0
2014-08-19,1.9231
2014-08-20,-5.6604
2014-08-21,-13.975
2014-08-22,20.8951
2014-08-25,13.461500000000001
2014-08-26,10.1695
2014-08-27,12.3077
2014-08-28,-17.8082
2014-08-29,5.0
2014-09-02,3.1746
2014-09-03,4.6154
2014-09-04,2.9412000000000003
2014-09-05,-14.2857
2014-09-08,-8.3333
2014-09-09,27.25
2014-09-10,4.2865
2014-09-11,-9.1625
2014-09-12,8.1448
2014-09-15,4.6025
2014-09-16,-0.7083
2014-09-17,6.0848
2014-09-18,-9.8734
2014-09-19,-15.7303
2014-09-22,-3.3333
2014-09-23,18.9655
2014-09-24,-5.7971
2014-09-25,7.6923
2014-09-26,-0.1429
2014-09-29,5.8655
2014-09-30,-14.6622
2014-10-01,4.5131
2014-10-02,-4.3182
2014-10-03,-4.9881
2014-10-06,7.4167
2014-10-07,-14.6625
2014-10-08,10.9091
2014-10-09,3.2787
2014-10-10,0.0
2014-10-13,1.5873
2014-10-14,-14.5117
2014-10-16,15.1474
2014-10-17,0.0
2014-10-20,-15.873
2014-10-21,-3.7736
2014-10-22,1.9607999999999999
2014-10-23,3.8462
2014-10-24,-1.8519
2014-10-27,-5.6604
2014-10-28,4.0
2014-10-29,-3.8221
2014-10-30,7.973
2014-10-31,3.7037
2014-11-03,-10.7143
2014-11-04,-10.0
2014-11-05,6.6667
2014-11-06,6.25
2014-11-07,-5.8824
2014-11-11,14.5833
2014-11-12,-3.6136
2014-11-13,-5.6826
2014-11-14,8.0
2014-11-17,-4.8148
2014-11-18,1.143
2014-11-19,-3.823
2014-11-20,0.0
2014-11-21,2.0
2014-11-24,-5.8578
2014-11-25,6.2223
2014-11-26,0.0
2014-11-28,0.0
2014-12-01,3.9215999999999998
2014-12-02,-1.8868
2014-12-03,-7.6923
2014-12-04,-0.026
2014-12-05,0.026
2014-12-08,0.0
2014-12-09,-2.0833
2014-12-10,23.4043
2014-12-11,-6.875
2014-12-12,-12.9831
2014-12-15,6.383
2014-12-16,0.0
2014-12-17,-5.975
2014-12-18,6.3547
2014-12-19,-6.0
2014-12-22,8.5106
2014-12-23,-1.9607999999999999
2014-12-29,-2.025
2014-12-30,-1.9903
2014-12-31,-0.026
2015-01-05,0.0
2015-01-06,2.1224
2015-01-07,2.0018
2015-01-08,0.2
2015-01-09,3.7923999999999998
2015-01-12,1.9231
2015-01-13,-1.8868
2015-01-14,0.0
2015-01-15,3.8462
2015-01-16,-5.5556
2015-01-20,1.9607999999999999
2015-01-21,-0.9615
2015-01-22,-4.8301
2015-01-23,-10.2652
2015-01-26,-21.3301
2015-01-27,9.7905
2015-01-28,7.9302
2015-01-29,9.7561
2015-01-30,-24.4444
2015-02-02,5.8824
2015-02-03,31.9444
2015-02-04,-7.5789
2015-02-05,0.2278
2015-02-06,0.0
2015-02-09,-2.2727
2015-02-10,-6.9477
2015-02-11,17.4633
2015-02-12,3.1915
2015-02-13,-7.2165
2015-02-17,-11.1111
2015-02-18,15.0
2015-02-19,0.0
2015-02-20,-2.3913
2015-02-24,-10.9131
2015-02-25,-43.0
2015-02-26,-12.2807
2015-02-27,-20.0
2015-03-02,-3.125
2015-03-03,16.129
2015-03-04,5.5556
2015-03-05,-5.2632
2015-03-06,22.2222
2015-03-09,31.8182
2015-03-10,-3.4483
2015-03-12,-10.7143
2015-03-13,-15.95
2015-03-16,0.0297
2015-03-17,18.9414
2015-03-18,-39.95
2015-03-19,-16.7361
2015-03-20,20.0
2015-03-23,0.0
2015-03-25,-12.6667
2015-03-26,0.0
2015-03-31,-48.7595
2015-04-01,168.1564
2015-04-02,-22.2222
2015-04-06,7.1429
2015-04-08,0.0
2015-04-09,0.0
2015-04-10,0.0
2015-04-13,33.3333
2015-04-14,-29.9375
2015-04-15,42.7297
2015-04-16,-0.5
2015-04-22,-33.8254
2015-04-23,97.4371
2015-04-24,-46.1538
2015-04-27,7.1429
2015-04-28,-6.6667
2015-04-29,7.1429
2015-05-01,-6.6667
2015-05-05,1.4285999999999999
2015-05-06,2.1127
2015-05-07,3.319
2015-05-11,-5.8824
2015-05-13,-0.7092
2015-05-14,35.0
2015-05-15,-10.0529
2015-05-18,11.7647
2015-05-20,0.0
2015-05-21,0.0
2015-05-22,0.0
2015-05-26,0.0
2015-05-27,0.0
2015-05-28,-0.0658
2015-05-29,0.0
2015-06-01,-3.16
2015-06-02,-32.019
2015-06-03,19.9
2015-06-04,0.0
2015-06-05,-14.9291
2015-06-08,17.647100000000002
2015-06-09,-40.0
2015-06-10,22.2222
2015-06-11,-22.6136
2015-06-12,29.0749
2015-06-15,0.0
2015-06-16,-17.975
2015-06-17,1.1096
2015-06-18,-1.2346
2015-06-22,5.5556
2015-06-23,5.1316
2015-06-24,-6.0075
2015-06-25,6.5245999999999995
2015-06-26,0.0
2015-06-29,-9.8125
2015-06-30,0.4851
2015-07-01,32.5517
2015-07-02,-24.2456
2015-07-06,-12.0879
2015-07-08,-25.0
2015-07-09,11.6667
2015-07-10,-9.9813
2015-07-13,7.2539
2015-07-14,-14.9758
2015-07-15,-7.0455
2015-07-16,3.0562
2015-07-17,18.624
2015-07-21,-19.8
2015-07-24,3.99
2015-07-27,-0.2398
2015-07-28,0.0
2015-07-30,-32.6923
2015-07-31,0.0
2015-08-03,-8.5714
2015-08-04,40.625
2015-08-05,0.0
2015-08-06,-11.1111
2015-08-10,0.0
2015-08-11,0.0
2015-08-12,33.75
2015-08-14,0.0
2015-08-17,-12.1495
2015-08-18,-19.1489
2015-08-20,26.3158
2015-08-21,4.1667
2015-08-24,6.375
2015-08-26,-5.9929
2015-08-28,4.0
2015-08-31,1.9231
2015-09-01,0.0
2015-09-03,0.9434
2015-09-04,0.0
2015-09-08,0.0
2015-09-11,-2.8037
2015-09-15,-3.8462
2015-09-16,0.0
2015-09-18,6.0
2015-09-23,-9.434
2015-09-24,1.1719
2015-09-25,13.2561
2015-09-30,-12.7273
2015-10-05,10.4167
2015-10-06,0.0
2015-10-07,-13.5613
2015-10-08,-1.7734999999999999
2015-10-19,0.0
2015-10-23,17.0833
2015-10-26,-1.3049
2015-10-27,-19.2308
2015-10-28,0.0
2015-10-29,0.0
2015-11-03,0.0
2015-11-04,23.8095
2015-11-06,-13.461500000000001
2015-11-09,4.1667
2015-11-10,-1.8667
2015-11-17,19.5652
2015-11-19,-16.3636
2015-11-20,19.5652
2015-11-23,-1.8182
2015-11-27,48.1481
2015-11-30,-42.5
2015-12-01,41.3043
2015-12-02,-15.3846
2015-12-04,-18.1818
2015-12-07,0.0
2015-12-08,33.3333
2015-12-09,-36.6667
2015-12-10,5.2632
2015-12-11,0.0
2015-12-14,20.0
2015-12-18,2.0833
2015-12-21,-18.3673
2015-12-22,25.0
2015-12-23,-20.0
2015-12-28,62.9687
2015-12-29,-28.092
2015-12-31,-21.0667
2016-01-05,2.7027
2016-01-06,26.3158
2016-01-07,0.0
2016-01-08,-20.5729
2016-01-11,-0.3279
2016-01-12,0.0
2016-01-13,-5.2632
2016-01-14,6.5972
2016-01-15,-8.4691
2016-01-20,5.3381
2016-01-21,-3.2095
2016-01-22,11.6928
2016-01-25,-0.3125
2016-01-27,-12.2257
2016-01-28,0.0
2016-01-29,0.0
2016-02-01,0.0
2016-02-03,2.8571
2016-02-05,0.0
2016-02-09,-2.7778
2016-02-11,0.0
2016-02-26,0.0
2016-02-29,0.0
2016-03-01,0.0
2016-03-02,2.8571
2016-03-03,16.6667
2016-03-04,-9.5238
2016-03-07,-1.3158
2016-03-08,-6.6667
2016-03-11,0.0
2016-03-16,20.0
2016-03-17,0.0
2016-03-23,-21.4286
2016-03-24,0.0
2016-03-28,0.0
2016-03-30,21.2121
2016-03-31,5.0
2016-04-01,-16.6667
2016-04-05,8.5714
2016-04-07,0.0
2016-04-11,-13.1579
2016-04-12,12.1212
2016-04-13,0.3378
2016-04-14,-18.8552
2016-04-15,35.0622
2016-04-18,-23.502299999999998
2016-04-20,26.3052
2016-04-21,6.8362
2016-04-22,-4.7619
2016-04-28,-2.5
2016-04-29,-7.6923
2016-05-02,-2.7778
2016-05-04,-3.9286
2016-05-05,17.4721
2016-05-09,-1.5823
2016-05-12,-15.1125
2016-05-16,6.0606
2016-05-17,3.9286
2016-05-18,7.2165
2016-05-20,2.5641
2016-05-23,-2.3438
2016-05-25,-0.16
2016-06-01,0.0
2016-06-02,-12.8205
2016-06-03,4.4118
2016-06-06,-4.2254
2016-06-07,0.0
2016-06-10,0.0
2016-06-13,-11.7647
2016-06-14,0.0
2016-06-28,19.375
2016-06-29,-3.6649000000000003
2016-06-30,0.0
2016-07-05,-13.0435
2016-07-08,30.0
2016-07-11,-20.5128
2016-07-15,9.6774
2016-07-18,17.647100000000002
2016-07-19,0.0
2016-07-20,-15.0
2016-07-25,17.647100000000002
2016-07-26,0.0
2016-07-28,-15.0
2016-07-29,0.0
2016-08-01,0.0
2016-08-04,17.647100000000002
2016-08-08,0.0
2016-08-11,0.0
2016-08-12,-37.5
2016-08-16,50.75
2016-08-17,-1.8242
2016-08-23,5.0676
2016-08-25,-22.8296
2016-08-30,-3.3333
2016-09-01,34.0517
2016-09-06,-2.5723000000000003
2016-09-12,-33.9934
2016-09-21,16.0
2016-09-23,-27.5862
2016-10-04,0.0
2016-10-05,0.0
2016-10-06,-4.7619
2016-10-10,50.0
2016-10-11,66.6667
2016-10-17,-40.0
2016-10-19,0.0
2016-10-24,0.0
2016-10-26,0.0
2016-11-01,16.6667
2016-11-07,14.2857
2016-11-08,-20.0
2016-11-09,3.125
2016-11-11,45.4545
2016-11-16,-31.25
2016-11-18,53.5985
2016-11-21,-21.0851
2016-12-01,0.0
2016-12-02,45.0
2016-12-05,-31.0345
2016-12-06,0.0
2016-12-08,-25.0
2016-12-09,0.0
2016-12-13,-0.625
2016-12-15,-6.0797
2016-12-16,7.1429
2016-12-19,-16.6667
2016-12-20,0.0
2016-12-21,4.0
2016-12-22,-15.3846
2016-12-23,4.5455
2016-12-28,7.8804
2016-12-29,-3.2746
2016-12-30,-16.6667
2017-01-09,0.0
2017-01-10,5.0
2017-01-23,19.0476
2017-01-26,-40.0
2017-01-30,0.0
2017-02-01,0.0
2017-02-02,0.0
2017-02-06,6.6667
2017-02-07,62.5
2017-02-08,-7.6923
2017-02-09,3.125
2017-02-10,-43.9394
2017-02-13,87.3874
2017-02-14,-30.7692
2017-02-16,120.4861
2017-02-17,-3.3071
2017-02-21,4.2345
2017-02-22,-15.0
2017-02-23,-5.8824
2017-02-24,-46.4844
2017-03-02,0.0
2017-03-07,40.146
2017-03-08,0.0
2017-03-09,0.0
2017-03-14,-20.8333
2017-03-15,26.3158
2017-03-16,0.0
2017-03-17,0.0
2017-03-20,-12.5
2017-03-21,14.2857
2017-03-23,-20.8333
2017-03-24,-5.2632
2017-03-27,-11.1111
2017-04-13,19.5312
2017-04-17,0.0
2017-04-21,0.0
2017-04-25,-16.3399
2017-04-26,19.5312
2017-05-02,0.0
2017-05-03,-16.3399
2017-05-04,0.0
2017-05-05,-18.75
2017-05-08,7.6923
2017-05-10,41.9643
2017-05-16,-0.3145
2017-05-18,-28.3912
2017-05-19,39.6476
2017-05-22,-29.3375
2017-05-23,3.5714
2017-05-26,-3.4483
2017-05-31,0.8929
2017-06-13,6.1947
2017-06-16,-6.6667
2017-06-28,0.0
2017-06-30,15.7143
2017-07-05,-8.0247
2017-07-11,-6.0403
2017-07-12,0.0
2017-07-14,7.1429
2017-07-21,-6.6667
2017-07-26,7.1429
2017-07-31,8.0
2017-08-07,-13.5802
2017-08-08,14.2857
2017-08-14,-24.375
2017-08-15,7.438
2017-08-16,-6.9231
2017-08-17,-17.3554
2017-08-18,30.0
2017-08-23,-23.0769
2017-08-31,0.0
2017-09-01,0.0
2017-09-05,0.0
2017-09-07,-0.3
2017-09-08,-29.7894
2017-09-12,171.4286
2017-09-13,0.0
2017-09-14,-6.8421
2017-09-15,7.3446
2017-09-29,-15.7895
2017-10-02,-37.5
2017-10-03,0.0
2017-10-04,50.0
2017-10-05,-30.0
2017-10-09,280.9524
2017-10-11,-62.5
2017-10-12,0.0
2017-10-16,0.0
2017-10-24,-32.0
2017-10-26,0.0
2017-11-15,0.0
2017-11-20,0.0
2017-11-21,0.0
2017-11-28,-10.7843
2017-11-29,-13.1868
2017-12-01,-10.3797
2017-12-05,-15.2542
2017-12-07,0.0
2017-12-08,-13.3333
2017-12-15,-3.8462
2017-12-18,0.0
2017-12-20,0.0
2017-12-28,9.0
2017-12-29,10.0917
2018-01-03,-16.6667
2018-01-22,2.0
2018-01-25,15.6863
2018-01-26,-13.5593
2018-02-05,15.6863
2018-02-12,0.0
2018-02-15,-13.5593
2018-02-26,0.0
2018-03-01,15.6863
2018-03-02,0.0
2018-03-05,-13.5593
2018-03-19,0.0
2018-03-21,15.6863
2018-03-29,-13.5593
2018-04-02,0.0
2018-04-05,0.0
2018-04-13,0.0
2018-04-30,0.0
2018-05-02,-37.2549
2018-05-14,87.5
2018-05-17,-46.6667
2018-06-01,87.5
2018-06-04,0.0
2018-06-07,-46.6667
2018-06-13,115.625
2018-06-18,-13.0435
2018-06-25,0.0
2018-06-26,0.0
2018-06-27,0.0
2018-07-06,16.6667
