ticker,DFODQ US Equity
2000-05-23,0.4178
2000-05-24,-0.6935
2000-05-25,0.0
2000-05-26,2.933
2000-05-30,-2.171
2000-05-31,-0.4161
2000-06-01,1.8106
2000-06-02,-2.1888
2000-06-05,-0.979
2000-06-06,0.1412
2000-06-07,-0.2821
2000-06-08,1.1315
2000-06-09,0.979
2000-06-12,-0.831
2000-06-13,2.3743
2000-06-14,-1.0914
2000-06-15,2.4828
2000-06-16,-2.288
2000-06-19,0.2755
2000-06-20,0.2747
2000-06-21,-0.5479
2000-06-22,-3.168
2000-06-23,4.9787
2000-06-26,2.439
2000-06-27,0.0
2000-06-28,3.3069
2000-06-29,-0.8963
2000-06-30,1.0336
2000-07-03,-2.5575
2000-07-05,0.1312
2000-07-06,-2.097
2000-07-07,2.8112
2000-07-10,-1.6926999999999999
2000-07-11,0.2649
2000-07-12,-0.2642
2000-07-13,-0.6623
2000-07-14,2.6667
2000-07-17,-2.2078
2000-07-18,-1.0624
2000-07-19,0.0
2000-07-20,-1.0738
2000-07-21,-1.6282
2000-07-24,-1.2414
2000-07-25,4.6089
2000-07-26,-1.6021
2000-07-27,-0.8141
2000-07-28,-0.5472
2000-07-31,2.0633
2000-08-01,0.9434
2000-08-02,3.4713
2000-08-03,3.2258
2000-08-04,0.875
2000-08-07,-4.0892
2000-08-08,1.5504
2000-08-09,-1.0178
2000-08-10,1.5424
2000-08-11,1.1392
2000-08-14,-0.1252
2000-08-15,-0.3759
2000-08-16,1.5093999999999999
2000-08-17,-0.3717
2000-08-18,-0.2488
2000-08-21,-0.9975
2000-08-22,-0.1259
2000-08-23,0.7566
2000-08-24,0.8761
2000-08-25,-0.6203
2000-08-28,-0.9363
2000-08-29,0.6301
2000-08-30,0.0626
2000-08-31,0.1252
2000-09-01,-0.25
2000-09-05,0.2506
2000-09-06,0.9375
2000-09-07,3.096
2000-09-08,-2.7027
2000-09-11,-1.1111
2000-09-12,1.3733
2000-09-13,0.0
2000-09-14,-1.2315
2000-09-15,-1.7456
2000-09-18,-0.7614
2000-09-19,3.8363
2000-09-20,-0.7389
2000-09-21,-0.3722
2000-09-22,-0.6227
2000-09-25,0.2506
2000-09-26,-0.375
2000-09-27,0.5646
2000-09-28,-1.6843
2000-09-29,3.6802
2000-10-02,-2.0808
2000-10-03,0.125
2000-10-04,-1.623
2000-10-05,0.1269
2000-10-06,-0.7605
2000-10-09,0.894
2000-10-10,-1.6456
2000-10-11,0.1287
2000-10-12,-0.8997
2000-10-13,-2.3346
2000-10-16,-0.1328
2000-10-17,-2.6596
2000-10-18,1.6393
2000-10-19,1.8817
2000-10-20,-0.2639
2000-10-23,-0.3968
2000-10-24,-1.1952
2000-10-25,-3.8978
2000-10-26,-3.2168
2000-10-27,5.2023
2000-10-30,0.6868
2000-10-31,1.0914
2000-11-01,1.0796000000000001
2000-11-02,-8.2777
2000-11-03,1.31
2000-11-06,-2.8736
2000-11-07,1.7751000000000001
2000-11-08,-2.0349
2000-11-09,0.2967
2000-11-10,0.0
2000-11-13,0.4438
2000-11-14,2.9455
2000-11-15,2.1459
2000-11-16,-2.2409
2000-11-17,1.4327
2000-11-20,0.2825
2000-11-21,-1.831
2000-11-22,2.726
2000-11-24,0.2793
2000-11-27,-6.1281
2000-11-28,-1.0386
2000-11-29,0.5997
2000-11-30,2.9806
2000-12-01,1.1577
2000-12-04,1.2876
2000-12-05,1.8362
2000-12-06,-1.387
2000-12-07,0.8439
2000-12-08,2.5105
2000-12-11,-0.8163
2000-12-12,1.0974
2000-12-13,-0.8141
2000-12-14,-1.0944
2000-12-15,-1.9364
2000-12-18,4.6544
2000-12-19,0.9434
2000-12-20,-0.267
2000-12-21,1.6064
2000-12-22,1.3175
2000-12-26,1.3004
2000-12-27,-1.027
2000-12-28,4.0208
2000-12-29,-4.2394
2001-01-02,1.0417
2001-01-03,-1.5464
2001-01-04,-3.534
2001-01-05,-1.4925
2001-01-08,0.1377
2001-01-09,-0.4127
2001-01-10,3.453
2001-01-11,-1.2016
2001-01-12,0.6757
2001-01-16,0.1342
2001-01-17,-1.4745
2001-01-18,-2.0408
2001-01-19,-0.8333
2001-01-22,-3.3613
2001-01-23,6.6667
2001-01-24,-0.9511
2001-01-25,1.3717
2001-01-26,2.0298
2001-01-29,-0.2653
2001-01-30,0.4255
2001-01-31,-2.6271
2001-02-01,0.718
2001-02-02,-0.9721
2001-02-05,1.3525
2001-02-06,1.7004000000000001
2001-02-07,0.4444
2001-02-08,0.5689
2001-02-09,-0.1467
2001-02-12,2.5808
2001-02-13,0.7773
2001-02-14,-2.3544
2001-02-15,-0.7483
2001-02-16,4.3351
2001-02-20,0.2007
2001-02-21,-1.4423
2001-02-22,0.0203
2001-02-23,-0.8128
2001-02-26,0.3893
2001-02-27,-0.6531
2001-02-28,0.5957
2001-03-01,-2.1442
2001-03-02,0.4174
2001-03-05,-2.1405
2001-03-06,0.7008
2001-03-07,-1.919
2001-03-08,1.8491
2001-03-09,2.1322
2001-03-12,0.186
2001-03-13,0.5158
2001-03-14,-0.6773
2001-03-15,-0.2687
2001-03-16,-0.8081
2001-03-19,1.2116
2001-03-20,-0.6605
2001-03-21,-2.7426
2001-03-22,-3.6103
2001-03-23,2.305
2001-03-26,0.0867
2001-03-27,5.0433
2001-03-28,-2.5139
2001-03-29,0.6764
2001-03-30,0.9658
2001-04-02,-0.707
2001-04-03,-2.8482
2001-04-04,0.1078
2001-04-05,1.0982
2001-04-06,3.7913
2001-04-09,-0.3283
2001-04-10,2.8618
2001-04-11,-1.4011
2001-04-12,-0.9338
2001-04-16,0.4098
2001-04-17,-1.3469
2001-04-18,1.1998
2001-04-19,-1.0016
2001-04-20,-0.7846
2001-04-23,-1.3528
2001-04-24,0.0211
2001-04-25,2.9108
2001-04-26,-1.1068
2001-04-27,-0.6425
2001-04-30,-3.3166
2001-05-01,1.3592
2001-05-02,-2.1924
2001-05-03,-0.5223
2001-05-04,0.6344
2001-05-07,1.9565000000000001
2001-05-08,3.4115
2001-05-09,-0.6186
2001-05-10,0.3734
2001-05-11,-1.4675
2001-05-14,0.902
2001-05-15,1.4969000000000001
2001-05-16,8.8488
2001-05-17,-1.1479
2001-05-18,0.0381
2001-05-21,1.313
2001-05-22,-1.0706
2001-05-23,0.3418
2001-05-24,0.0
2001-05-25,-2.649
2001-05-29,0.8358
2001-05-30,-1.6962000000000002
2001-05-31,1.8627
2001-06-01,1.3474
2001-06-04,-0.038
2001-06-05,0.076
2001-06-06,0.1899
2001-06-07,-0.5117
2001-06-08,-0.2286
2001-06-11,1.7564
2001-06-12,6.0976
2001-06-13,-2.9177999999999997
2001-06-14,-1.6393
2001-06-15,-0.9444
2001-06-18,-2.3182
2001-06-19,-1.6268
2001-06-20,3.3658
2001-06-21,-1.0917
2001-06-22,-2.0362
2001-06-25,-0.777
2001-06-26,1.0572
2001-06-27,0.3293
2001-06-28,2.1433
2001-06-29,0.3781
2001-07-02,-0.1695
2001-07-03,0.1132
2001-07-05,-0.0377
2001-07-06,-0.4713
2001-07-09,-0.6818
2001-07-10,0.2288
2001-07-11,1.1035
2001-07-12,1.7313
2001-07-13,-1.6093
2001-07-16,-0.094
2001-07-17,1.1479
2001-07-18,-0.4093
2001-07-19,1.345
2001-07-20,0.4608
2001-07-23,1.1009
2001-07-24,2.559
2001-07-25,1.7342
2001-07-26,-1.4263
2001-07-27,-1.7469999999999999
2001-07-30,-1.9397
2001-07-31,0.8974
2001-08-01,0.3812
2001-08-02,-0.9042
2001-08-03,-1.0766
2001-08-06,-0.535
2001-08-07,-0.9644
2001-08-08,-0.4869
2001-08-09,2.5216
2001-08-10,-0.4222
2001-08-13,-0.5714
2001-08-14,3.8747
2001-08-15,-0.8567
2001-08-16,0.7561
2001-08-17,1.608
2001-08-20,1.1957
2001-08-21,0.6082
2001-08-22,2.2453
2001-08-23,-0.8784
2001-08-24,-0.392
2001-08-27,0.0342
2001-08-28,0.3934
2001-08-29,-0.954
2001-08-30,0.0172
2001-08-31,-0.2923
2001-09-04,0.5519
2001-09-05,-1.2006999999999999
2001-09-06,0.1736
2001-09-07,-1.6463999999999999
2001-09-10,-0.5286
2001-09-17,-0.5492
2001-09-18,0.4631
2001-09-19,1.0816
2001-09-20,3.9291
2001-09-21,1.2658
2001-09-24,1.85
2001-09-25,1.5382
2001-09-26,1.5310000000000001
2001-09-27,1.3492
2001-09-28,-1.112
2001-10-01,-1.2987
2001-10-02,-0.1605
2001-10-03,0.5786
2001-10-04,-2.7485
2001-10-05,1.0845
2001-10-08,-1.7555
2001-10-09,2.184
2001-10-10,-2.4449
2001-10-11,-0.2822
2001-10-12,-1.0819
2001-10-15,-1.7163
2001-10-16,0.3253
2001-10-17,1.2799
2001-10-18,-0.4212
2001-10-19,3.3672
2001-10-22,1.6533
2001-10-23,-1.2399
2001-10-24,0.7011
2001-10-25,-2.8821
2001-10-26,-1.2171
2001-10-29,-0.5907
2001-10-30,-1.528
2001-10-31,1.6724
2001-11-01,1.611
2001-11-02,0.9179
2001-11-05,-2.5963000000000003
2001-11-06,0.4244
2001-11-07,-1.5215999999999998
2001-11-08,-1.7854
2001-11-09,-0.2622
2001-11-12,0.0526
2001-11-13,-0.543
2001-11-14,-0.9334
2001-11-15,0.8178
2001-11-16,0.529
2001-11-19,2.2628
2001-11-20,-0.4974
2001-11-21,0.724
2001-11-23,0.9926
2001-11-26,0.322
2001-11-27,0.0507
2001-11-28,0.9792
2001-11-29,1.4212
2001-11-30,-0.7418
2001-12-03,-0.4318
2001-12-04,0.2168
2001-12-05,-0.1831
2001-12-06,0.8504
2001-12-07,-0.7937
2001-12-10,-0.6833
2001-12-11,-1.2418
2001-12-12,-1.3084
2001-12-13,1.9284
2001-12-14,1.4696
2001-12-17,2.3971999999999998
2001-12-18,3.1214
2001-12-19,2.3806
2001-12-20,0.0924
2001-12-21,2.7692
2001-12-24,2.5449
2001-12-26,4.4526
2001-12-27,1.2858
2001-12-28,-4.5122
2001-12-31,-1.4451
2002-01-02,1.7302
2002-01-03,-4.987
2002-01-04,1.3501
2002-01-07,-1.4219
2002-01-08,1.0477
2002-01-09,1.0669
2002-01-10,-6.5565999999999995
2002-01-11,-0.6523
2002-01-14,-2.2261
2002-01-15,3.2269
2002-01-16,-0.3491
2002-01-17,0.4777
2002-01-18,0.3962
2002-01-22,0.9471
2002-01-23,0.3909
2002-01-24,-2.0561
2002-01-25,-0.3817
2002-01-28,3.113
2002-01-29,-0.4335
2002-01-30,1.104
2002-01-31,0.5844
2002-02-01,0.3517
2002-02-04,-1.7522
2002-02-05,1.7525
2002-02-06,-0.823
2002-02-07,0.1383
2002-02-08,0.6599
2002-02-11,-1.6313
2002-02-12,-1.5344
2002-02-13,0.2676
2002-02-14,2.0879
2002-02-15,1.8761
2002-02-19,1.0566
2002-02-20,5.6759
2002-02-21,-0.9187
2002-02-22,0.1284
2002-02-25,2.2795
2002-02-26,0.5154
2002-02-27,-0.3742
2002-02-28,-0.306
2002-03-01,1.7022
2002-03-04,-1.7972000000000001
2002-03-05,0.8941
2002-03-06,0.1108
2002-03-07,0.0692
2002-03-08,-0.4147
2002-03-11,-0.5552
2002-03-12,-1.3957
2002-03-13,-1.9108
2002-03-14,1.2266
2002-03-15,2.6515
2002-03-18,2.1803
2002-03-19,0.0136
2002-03-20,0.8289
2002-03-21,1.0782
2002-03-22,-2.24
2002-03-25,-0.3001
2002-03-26,0.8482
2002-03-27,2.8893
2002-03-28,-0.1714
2002-04-01,0.2773
2002-04-02,-0.2107
2002-04-03,-0.0924
2002-04-04,-0.2378
2002-04-05,-0.6224
2002-04-08,-0.0666
2002-04-09,-0.3067
2002-04-10,-0.4681
2002-04-11,-0.1747
2002-04-12,1.8980000000000001
2002-04-15,-0.9908
2002-04-16,0.2535
2002-04-17,0.3194
2002-04-18,-1.9102999999999999
2002-04-19,-1.0143
2002-04-22,0.7651
2002-04-23,-0.2847
2002-04-24,-1.0335
2002-04-25,-2.4182
2002-04-26,0.2534
2002-04-29,1.5169000000000001
2002-04-30,2.435
2002-05-01,-0.6483
2002-05-02,1.5497999999999998
2002-05-03,-0.4016
2002-05-06,-2.1774
2002-05-07,-2.8579
2002-05-08,5.4314
2002-05-09,0.483
2002-05-10,-0.721
2002-05-13,-0.4841
2002-05-14,3.2432
2002-05-15,-0.7592
2002-05-16,-0.1583
2002-05-17,1.7173
2002-05-20,-1.8961000000000001
2002-05-21,0.3971
2002-05-22,0.1319
2002-05-23,0.0
2002-05-24,-0.8428
2002-05-28,-2.7622999999999998
2002-05-29,-0.0273
2002-05-30,-0.929
2002-05-31,0.6619
2002-06-03,-1.9452
2002-06-04,0.1397
2002-06-05,3.0971
2002-06-06,-0.6225
2002-06-07,3.0229
2002-06-10,1.6389
2002-06-11,-0.8843
2002-06-12,0.0262
2002-06-13,-1.8363
2002-06-14,-0.0802
2002-06-17,2.4338
2002-06-18,-0.8616
2002-06-19,-1.0535
2002-06-20,0.1863
2002-06-21,1.8862999999999999
2002-06-24,-2.086
2002-06-25,-2.743
2002-06-26,0.8215
2002-06-27,1.3308
2002-06-28,-0.0268
2002-07-01,-0.3753
2002-07-02,-2.6372
2002-07-03,-1.8795
2002-07-05,1.831
2002-07-08,-3.4025
2002-07-09,0.2864
2002-07-10,-2.9697
2002-07-11,-2.9723
2002-07-12,-0.2123
2002-07-15,0.304
2002-07-16,-3.0303
2002-07-17,0.125
2002-07-18,-3.9013999999999998
2002-07-19,-5.164
2002-07-22,-3.1849
2002-07-23,-1.2381
2002-07-24,4.5845
2002-07-25,7.9452
2002-07-26,3.2995
2002-07-29,1.9656
2002-07-30,-0.994
2002-07-31,1.4299
2002-08-01,-0.5399
2002-08-02,-1.3571
2002-08-05,-1.6202999999999999
2002-08-06,0.1865
2002-08-07,3.8772
2002-08-08,4.9866
2002-08-09,2.446
2002-08-12,2.8595
2002-08-13,-0.7557
2002-08-14,0.1632
2002-08-15,0.8417
2002-08-16,0.4847
2002-08-19,-1.8489
2002-08-20,0.6279
2002-08-21,0.9224
2002-08-22,1.0484
2002-08-23,-1.5164
2002-08-26,1.9449
2002-08-27,0.318
2002-08-28,-1.0829
2002-08-29,0.721
2002-08-30,0.3446
2002-09-03,-1.0568
2002-09-04,1.0414
2002-09-05,2.8805
2002-09-06,0.3339
2002-09-09,0.128
2002-09-10,0.6648
2002-09-11,-0.5588
2002-09-12,-0.3831
2002-09-13,-0.1026
2002-09-16,0.924
2002-09-17,0.4323
2002-09-18,0.2026
2002-09-19,-2.7546
2002-09-20,1.8451
2002-09-23,-0.2807
2002-09-24,-3.5056000000000003
2002-09-25,2.4132
2002-09-26,1.9161000000000001
2002-09-27,-0.7622
2002-09-30,1.8433000000000002
2002-10-01,0.4274
2002-10-02,-0.5507
2002-10-03,1.2082
2002-10-04,-0.2736
2002-10-07,-0.1247
2002-10-08,-2.1723
2002-10-09,-3.0628
2002-10-10,0.6582
2002-10-11,0.7063
2002-10-14,1.4285999999999999
2002-10-15,1.4341
2002-10-16,-1.4138
2002-10-17,-1.767
2002-10-18,1.1992
2002-10-21,0.4637
2002-10-22,-1.359
2002-10-23,-0.3899
2002-10-24,-1.3309
2002-10-25,-0.5554
2002-10-28,-2.6596
2002-10-29,1.0383
2002-10-30,0.3786
2002-10-31,0.9968
2002-11-01,0.5601
2002-11-04,-5.7825
2002-11-05,3.8851
2002-11-06,0.271
2002-11-07,-3.1081
2002-11-08,-1.2551999999999999
2002-11-11,0.5085
2002-11-12,-0.0281
2002-11-13,3.1206
2002-11-14,0.5453
2002-11-15,1.6811
2002-11-18,0.1867
2002-11-19,1.6768999999999998
2002-11-20,-0.2094
2002-11-21,1.4166
2002-11-22,-1.1123
2002-11-25,-0.6801
2002-11-26,-0.5794
2002-11-27,-0.053
2002-11-29,-1.5372
2002-12-02,-2.4226
2002-12-03,-0.6345
2002-12-04,-0.3054
2002-12-05,-0.7519
2002-12-06,1.7957
2002-12-09,0.5788
2002-12-10,-1.3702
2002-12-11,0.0
2002-12-12,1.2503
2002-12-13,-0.2195
2002-12-16,0.7151
2002-12-17,-1.5565
2002-12-18,-0.2497
2002-12-19,-0.3337
2002-12-20,0.279
2002-12-23,2.3372
2002-12-24,-0.1088
2002-12-26,1.5514000000000001
2002-12-27,-1.7422
2002-12-30,-0.491
2002-12-31,1.6996
2003-01-02,0.5391
2003-01-03,-0.3217
2003-01-06,0.0269
2003-01-07,-0.1344
2003-01-08,1.454
2003-01-09,0.4777
2003-01-10,3.2488
2003-01-13,0.793
2003-01-14,0.7107
2003-01-15,-0.4284
2003-01-16,1.6452
2003-01-17,-0.5229
2003-01-21,-0.1252
2003-01-22,-1.4035
2003-01-23,0.8134
2003-01-24,-0.2017
2003-01-27,-1.4149
2003-01-28,-0.4357
2003-01-29,-2.0335
2003-01-30,-1.1035
2003-01-31,3.135
2003-02-03,-0.8243
2003-02-04,-0.6234
2003-02-05,-0.2614
2003-02-06,-1.3889
2003-02-07,0.3986
2003-02-10,0.0529
2003-02-11,1.7725
2003-02-12,-0.9098
2003-02-13,6.2172
2003-02-14,0.9632
2003-02-18,3.547
2003-02-19,0.189
2003-02-20,0.2122
2003-02-21,-0.5176
2003-02-24,0.071
2003-02-25,-0.1654
2003-02-26,-0.8049
2003-02-27,0.5251
2003-02-28,0.1187
2003-03-03,0.498
2003-03-04,-0.4719
2003-03-05,-0.7112
2003-03-06,-0.5492
2003-03-07,0.0
2003-03-10,-0.6242
2003-03-11,-0.0966
2003-03-12,0.7255
2003-03-13,0.4082
2003-03-14,0.9565
2003-03-17,2.9607
2003-03-18,-3.0826000000000002
2003-03-19,1.6615
2003-03-20,0.5837
2003-03-21,0.766
2003-03-24,-1.1748
2003-03-25,0.2331
2003-03-26,-0.2791
2003-03-27,0.5131
2003-03-28,-1.2529
2003-03-31,0.8224
2003-04-01,0.8623
2003-04-02,1.4556
2003-04-03,0.0455
2003-04-04,-0.4553
2003-04-07,-1.6693
2003-04-08,-0.4651
2003-04-09,0.0467
2003-04-10,0.8874
2003-04-11,-1.3657
2003-04-14,0.9153
2003-04-15,-0.186
2003-04-16,-0.6291
2003-04-17,1.4068
2003-04-21,0.2312
2003-04-22,0.1153
2003-04-23,-1.1521
2003-04-24,0.5594
2003-04-25,-0.4636
2003-04-28,0.5123
2003-04-29,1.1816
2003-04-30,-0.3206
2003-05-01,-0.023
2003-05-02,0.4825
2003-05-05,0.5717
2003-05-06,1.4097
2003-05-07,-0.7848
2003-05-08,-2.7119
2003-05-09,2.0674
2003-05-12,1.2745
2003-05-13,-0.1124
2003-05-14,0.0
2003-05-15,0.5399
2003-05-16,-0.4252
2003-05-19,-0.2022
2003-05-20,-0.4053
2003-05-21,0.8139
2003-05-22,-0.2467
2003-05-23,0.045
2003-05-27,0.7416
2003-05-28,-0.7807
2003-05-29,0.9442
2003-05-30,1.8931
2003-06-02,-0.0437
2003-06-03,0.5248
2003-06-04,0.0653
2003-06-05,0.3696
2003-06-06,-0.3682
2003-06-09,-0.8043
2003-06-10,0.0
2003-06-11,1.3477999999999999
2003-06-12,-0.6812
2003-06-13,0.4899
2003-06-16,-1.0725
2003-06-17,0.0986
2003-06-18,-0.1969
2003-06-19,0.559
2003-06-20,2.1583
2003-06-23,-1.7926
2003-06-24,0.0652
2003-06-25,0.456
2003-06-26,1.0052
2003-06-27,-1.7657
2003-06-30,2.9412000000000003
2003-07-01,1.9365
2003-07-02,0.9654
2003-07-03,1.1104
2003-07-07,2.2575
2003-07-08,-0.1492
2003-07-09,-1.4341
2003-07-10,-0.8791
2003-07-11,-0.4587
2003-07-14,-0.2458
2003-07-15,0.0616
2003-07-16,0.0
2003-07-17,0.5232
2003-07-18,0.2449
2003-07-21,-1.3134000000000001
2003-07-22,-0.2476
2003-07-23,0.5585
2003-07-24,-4.3505
2003-07-25,-0.0645
2003-07-28,0.5487
2003-07-29,-0.8026
2003-07-30,-0.9061
2003-07-31,-2.2534
2003-08-01,-0.4343
2003-08-04,-1.5772
2003-08-05,-1.807
2003-08-06,1.1458
2003-08-07,-4.0165
2003-08-08,5.3648
2003-08-11,0.0679
2003-08-12,1.8657
2003-08-13,0.1998
2003-08-14,0.6979
2003-08-15,0.5611
2003-08-18,-0.8205
2003-08-19,0.1655
2003-08-20,0.033
2003-08-21,-0.2972
2003-08-22,-2.1862
2003-08-25,-0.9821
2003-08-26,1.0944
2003-08-27,-1.8944999999999999
2003-08-28,0.5172
2003-08-29,-0.3431
2003-09-02,0.654
2003-09-03,0.7182
2003-09-04,-0.4754
2003-09-05,0.3071
2003-09-08,0.4762
2003-09-09,-0.8125
2003-09-10,0.9556
2003-09-11,0.5409
2003-09-12,-0.807
2003-09-15,-1.5253999999999999
2003-09-16,1.6867
2003-09-17,0.1016
2003-09-18,0.0338
2003-09-19,0.3381
2003-09-22,0.8086
2003-09-23,0.7687
2003-09-24,0.5307
2003-09-25,-0.198
2003-09-26,-0.1322
2003-09-29,2.1185
2003-09-30,0.5835
2003-10-01,-0.5801
2003-10-02,-1.1994
2003-10-03,-0.1969
2003-10-06,-0.1315
2003-10-07,0.0
2003-10-08,0.2304
2003-10-09,0.1314
2003-10-10,0.0328
2003-10-13,0.0
2003-10-14,1.8361
2003-10-15,-0.9015
2003-10-16,0.6823
2003-10-17,-1.0971
2003-10-20,0.3589
2003-10-21,-0.2926
2003-10-22,-1.2064
2003-10-23,-0.6931
2003-10-24,0.0332
2003-10-27,-0.1661
2003-10-28,0.1664
2003-10-29,-0.299
2003-10-30,0.1333
2003-10-31,0.6656
2003-11-03,-0.2975
2003-11-04,1.7905
2003-11-05,0.7492
2003-11-06,0.8729
2003-11-07,-1.3462
2003-11-10,1.8519
2003-11-11,2.3285
2003-11-12,0.8105
2003-11-13,-0.6184
2003-11-14,-0.4356
2003-11-17,0.5313
2003-11-18,-0.4974
2003-11-19,0.0
2003-11-20,-0.7185
2003-11-21,0.7237
2003-11-24,1.2184
2003-11-25,0.7407
2003-11-26,0.674
2003-11-28,-0.1522
2003-12-01,0.3048
2003-12-02,0.5469
2003-12-03,-0.1209
2003-12-04,-0.8169
2003-12-05,0.0
2003-12-08,-0.122
2003-12-09,-0.4582
2003-12-10,-1.7183000000000002
2003-12-11,1.8732
2003-12-12,-1.0113
2003-12-15,0.774
2003-12-16,1.0753
2003-12-17,-0.3647
2003-12-18,0.061
2003-12-19,-0.8537
2003-12-22,-0.123
2003-12-23,0.3079
2003-12-24,0.1842
2003-12-26,0.0
2003-12-29,1.7157
2003-12-30,0.1506
2003-12-31,-1.1429
2004-01-02,0.8518
2004-01-05,0.1207
2004-01-06,-0.0301
2004-01-07,-0.9343
2004-01-08,-0.4868
2004-01-09,-0.642
2004-01-12,-1.5385
2004-01-13,-2.5937
2004-01-14,0.2567
2004-01-15,-0.32
2004-01-16,0.5457
2004-01-20,2.3946
2004-01-21,1.0914
2004-01-22,1.0796000000000001
2004-01-23,-0.4577
2004-01-26,1.1649
2004-01-27,-1.5758
2004-01-28,-3.2635
2004-01-29,1.655
2004-01-30,0.1879
2004-02-02,1.5625
2004-02-03,-0.6462
2004-02-04,1.1459
2004-02-05,1.1329
2004-02-06,-0.1211
2004-02-09,-1.0912
2004-02-10,1.0726
2004-02-11,0.3639
2004-02-12,3.9275
2004-02-13,-0.6105
2004-02-17,-0.0877
2004-02-18,-0.7611
2004-02-19,-1.1799
2004-02-20,5.1045
2004-02-23,-0.994
2004-02-24,0.6885
2004-02-25,0.0
2004-02-26,3.5328
2004-02-27,-0.0826
2004-03-01,1.5147
2004-03-02,-1.3565
2004-03-03,-0.6876
2004-03-04,-0.3046
2004-03-05,0.0
2004-03-08,-0.4722
2004-03-09,0.4186
2004-03-10,0.6392
2004-03-11,-0.8561
2004-03-12,-0.4457
2004-03-15,-1.3151
2004-03-16,-2.41
2004-03-17,0.523
2004-03-18,0.0
2004-03-19,-1.0405
2004-03-22,1.5479
2004-03-23,0.8628
2004-03-24,-0.8269
2004-03-25,3.2202
2004-03-26,-2.0891
2004-03-29,-1.5647
2004-03-30,-3.3526
2004-03-31,-0.1196
2004-04-01,0.3593
2004-04-02,0.537
2004-04-05,0.9792
2004-04-06,-0.5289
2004-04-07,-0.709
2004-04-08,-1.3686
2004-04-12,-0.8145
2004-04-13,-0.365
2004-04-14,0.1526
2004-04-15,1.2496
2004-04-16,1.1138
2004-04-19,1.0717
2004-04-20,0.8837
2004-04-21,2.1606
2004-04-22,-0.8288
2004-04-23,-1.0086
2004-04-26,0.1456
2004-04-27,-2.3256
2004-04-28,-1.9344999999999999
2004-04-29,1.3657
2004-04-30,0.5389
2004-05-03,-1.6974
2004-05-04,3.4535
2004-05-05,-0.1464
2004-05-06,3.0499
2004-05-07,-1.6505
2004-05-10,-1.6204
2004-05-11,1.0294
2004-05-12,-1.7176
2004-05-13,-0.3851
2004-05-14,0.9515
2004-05-17,-1.0015
2004-05-18,0.7141
2004-05-19,-1.6248
2004-05-20,1.982
2004-05-21,-0.5006
2004-05-24,-0.4439
2004-05-25,2.2592
2004-05-26,0.843
2004-05-27,0.0577
2004-05-28,1.6998
2004-06-01,-0.6799
2004-06-02,2.3388
2004-06-03,-1.1984
2004-06-04,0.8463
2004-06-07,1.1748
2004-06-08,-0.3594
2004-06-09,-1.2209
