ticker,EPAY US Equity
2000-05-24,-13.4199
2000-05-25,8.5
2000-05-26,3.6866
2000-05-30,6.6667
2000-05-31,1.875
2000-06-01,11.2474
2000-06-02,6.9853
2000-06-05,-3.6082
2000-06-06,-1.0695000000000001
2000-06-07,0.1802
2000-06-08,-2.1583
2000-06-09,-0.7353
2000-06-12,-6.4815
2000-06-13,-0.396
2000-06-14,5.3678
2000-06-15,-1.6981000000000002
2000-06-16,-4.2226
2000-06-19,-3.006
2000-06-20,2.8926
2000-06-21,5.2209
2000-06-22,-1.9083999999999999
2000-06-23,-4.0856
2000-06-26,3.6004
2000-06-27,-0.1468
2000-06-28,0.3922
2000-06-29,0.1953
2000-06-30,6.6277
2000-07-03,-12.2486
2000-07-05,3.125
2000-07-06,-0.202
2000-07-07,-5.2632
2000-07-10,2.5641
2000-07-11,-0.4167
2000-07-12,-3.3473
2000-07-13,-1.2987
2000-07-14,3.5088
2000-07-17,-2.1186
2000-07-18,-7.3593
2000-07-19,2.3364
2000-07-20,-1.3699
2000-07-21,3.7037
2000-07-24,-2.6786
2000-07-25,0.2294
2000-07-26,-2.0595
2000-07-27,-6.0748
2000-07-28,-2.2388
2000-07-31,-4.3257
2000-08-01,-10.1064
2000-08-02,-6.5089
2000-08-03,29.1139
2000-08-04,4.4118
2000-08-07,-2.3474
2000-08-08,10.5769
2000-08-09,-0.6522
2000-08-10,-1.5316999999999998
2000-08-11,2.0
2000-08-14,-1.9607999999999999
2000-08-15,0.4444
2000-08-16,9.7345
2000-08-17,-5.6452
2000-08-18,12.8205
2000-08-21,-7.197
2000-08-22,6.1224
2000-08-23,-1.5385
2000-08-24,0.1953
2000-08-25,-3.7037
2000-08-28,-2.0243
2000-08-29,-7.438
2000-08-30,7.5893
2000-08-31,5.1867
2000-09-01,6.5089
2000-09-05,-2.963
2000-09-06,0.3817
2000-09-07,-0.3802
2000-09-08,-1.5267
2000-09-11,3.1008
2000-09-12,2.2556
2000-09-13,2.0221
2000-09-14,1.982
2000-09-15,0.8834
2000-09-18,-3.2399
2000-09-19,2.0814
2000-09-20,2.8369
2000-09-21,1.9397
2000-09-22,0.1268
2000-09-25,2.7027
2000-09-26,-2.3026
2000-09-27,-0.3367
2000-09-28,2.7027
2000-09-29,-1.8092000000000001
2000-10-02,11.0553
2000-10-03,0.7541
2000-10-04,-2.3952
2000-10-05,-7.6687
2000-10-06,-7.6411999999999995
2000-10-09,3.4173
2000-10-10,-3.3043
2000-10-11,-0.8993
2000-10-12,-8.892900000000001
2000-10-13,1.7928
2000-10-16,7.6321
2000-10-17,0.7273
2000-10-18,-3.9711
2000-10-19,3.5714
2000-10-20,8.892900000000001
2000-10-23,-4.3333
2000-10-24,-0.3484
2000-10-25,0.0
2000-10-26,-4.5455
2000-10-27,-1.4652
2000-10-30,-4.461
2000-10-31,9.144
2000-11-01,1.2478
2000-11-02,5.4577
2000-11-03,1.1686
2000-11-06,0.0
2000-11-07,2.6403
2000-11-08,-1.2862
2000-11-09,-0.1629
2000-11-10,-13.7031
2000-11-13,3.9698
2000-11-14,1.8182
2000-11-15,-4.1071
2000-11-16,-6.1453
2000-11-17,1.1905000000000001
2000-11-20,-8.2353
2000-11-21,-4.3803
2000-11-22,-7.7095
2000-11-24,-0.7264
2000-11-27,-2.439
2000-11-28,-10.0
2000-11-29,-9.7222
2000-11-30,-15.0769
2000-12-01,-3.9855
2000-12-04,-3.3962
2000-12-05,12.5
2000-12-06,0.3472
2000-12-07,-0.692
2000-12-08,10.1045
2000-12-11,36.7089
2000-12-12,-9.0278
2000-12-13,-5.8524
2000-12-14,3.2432
2000-12-15,-2.0942
2000-12-18,-1.3369
2000-12-19,-7.3171
2000-12-20,-13.1579
2000-12-21,9.4276
2000-12-22,15.6923
2000-12-26,3.9894
2000-12-27,0.2558
2000-12-28,4.8469
2000-12-29,0.0
2001-01-02,-8.5158
2001-01-03,21.8085
2001-01-04,-17.0306
2001-01-05,-6.5789
2001-01-08,-11.2676
2001-01-09,-3.4920999999999998
2001-01-10,0.9868
2001-01-11,4.886
2001-01-12,-1.2422
2001-01-16,16.9811
2001-01-17,2.1505
2001-01-18,-3.1579
2001-01-19,8.6957
2001-01-22,-4.0
2001-01-23,14.0625
2001-01-24,-3.1963
2001-01-25,-2.5943
2001-01-26,3.632
2001-01-29,-5.8411
2001-01-30,1.737
2001-01-31,-4.3902
2001-02-01,-18.1122
2001-02-02,0.0
2001-02-05,-4.3614
2001-02-06,-4.5603
2001-02-07,-9.5563
2001-02-08,-1.1320999999999999
2001-02-09,-2.6718
2001-02-12,3.9215999999999998
2001-02-13,-8.6792
2001-02-14,-3.719
2001-02-15,2.1459
2001-02-16,2.9412000000000003
2001-02-20,-15.102
2001-02-21,-5.2885
2001-02-22,1.5228000000000002
2001-02-23,1.5
2001-02-26,-3.4483
2001-02-27,-9.6939
2001-02-28,-8.1921
2001-03-01,-10.461500000000001
2001-03-02,2.4055
2001-03-05,-2.6846
2001-03-06,4.4828
2001-03-07,-2.3102
2001-03-08,-5.4054
2001-03-09,-10.0
2001-03-12,-2.3810000000000002
2001-03-13,-7.7236
2001-03-14,-3.0837
2001-03-15,-10.9091
2001-03-16,-6.1224
2001-03-19,1.087
2001-03-20,-0.5376
2001-03-21,12.4324
2001-03-22,0.0
2001-03-23,7.6923
2001-03-26,0.0
2001-03-27,-0.8929
2001-03-28,0.0
2001-03-29,-7.2072
2001-03-30,13.1068
2001-04-02,-18.8841
2001-04-03,-50.7937
2001-04-04,18.2796
2001-04-05,12.7273
2001-04-06,-12.0968
2001-04-09,18.8991
2001-04-10,-0.7407
2001-04-11,-12.6866
2001-04-12,11.1111
2001-04-16,-3.8462
2001-04-17,1.6
2001-04-18,4.9869
2001-04-19,-17.5
2001-04-20,7.5758
2001-04-23,-5.6338
2001-04-24,3.2836
2001-04-25,0.0
2001-04-26,-0.289
2001-04-27,-1.1594
2001-04-30,4.6921
2001-05-01,-5.3221
2001-05-02,3.2544
2001-05-03,-1.1461000000000001
2001-05-04,0.0
2001-05-07,-0.8696
2001-05-08,-3.5088
2001-05-09,-4.2424
2001-05-10,3.7975
2001-05-11,1.8293
2001-05-14,-2.6946
2001-05-15,12.0
2001-05-16,42.8571
2001-05-17,8.8462
2001-05-18,-1.7668
2001-05-21,36.6906
2001-05-22,11.7105
2001-05-23,-14.6054
2001-05-24,4.4138
2001-05-25,-4.8877
2001-05-29,-3.3333
2001-05-30,-10.2011
2001-05-31,10.72
2001-06-01,-2.3121
2001-06-04,-3.1065
2001-06-05,-5.6489
2001-06-06,-6.6343
2001-06-07,-4.6794
2001-06-08,1.8182
2001-06-11,-1.6071
2001-06-12,-4.7187
2001-06-13,-4.381
2001-06-14,-4.3825
2001-06-15,-11.4583
2001-06-18,-6.5882
2001-06-19,10.8312
2001-06-20,13.1818
2001-06-21,10.6426
2001-06-22,0.1815
2001-06-25,-0.7246
2001-06-26,-3.2847
2001-06-27,-1.8868
2001-06-28,0.3846
2001-06-29,3.4483
2001-07-02,-7.2222
2001-07-03,5.7884
2001-07-05,-11.5094
2001-07-06,-9.1684
2001-07-09,4.9296
2001-07-10,-9.396
2001-07-11,17.284
2001-07-12,-1.6842000000000001
2001-07-13,1.7130999999999998
2001-07-16,6.7368
2001-07-17,-1.5779
2001-07-18,-11.6232
2001-07-19,40.5896
2001-07-20,-5.7581
2001-07-23,-9.6355
2001-07-24,-4.7348
2001-07-25,6.163
2001-07-26,-8.0524
2001-07-27,7.332
2001-07-30,-2.277
2001-07-31,-1.9417
2001-08-01,-1.5842
2001-08-02,3.6217
2001-08-03,4.466
2001-08-06,-1.487
2001-08-07,-0.9434
2001-08-08,8.5714
2001-08-09,5.2632
2001-08-10,1.6667
2001-08-13,-4.7541
2001-08-14,0.5164
2001-08-15,-3.5959
2001-08-16,-0.5329
2001-08-17,-6.25
2001-08-20,-4.7619
2001-08-21,1.2
2001-08-22,4.3478
2001-08-23,-1.5152
2001-08-24,0.5769
2001-08-27,1.7208
2001-08-28,2.4436
2001-08-29,-0.9174
2001-08-30,-2.7778
2001-08-31,4.381
2001-09-04,-7.6642
2001-09-05,0.5929
2001-09-06,-3.1434
2001-09-07,-8.7221
2001-09-10,-1.5556
2001-09-17,-10.6095
2001-09-18,7.3232
2001-09-19,3.5294
2001-09-20,-5.4545
2001-09-21,17.0673
2001-09-24,0.8214
2001-09-25,2.8513
2001-09-26,-11.8812
2001-09-27,12.3596
2001-09-28,-0.4
2001-10-01,-10.6526
2001-10-02,8.776299999999999
2001-10-03,10.1265
2001-10-04,-0.5652
2001-10-05,3.3998
2001-10-08,-3.288
2001-10-09,1.6792
2001-10-10,5.7803
2001-10-11,3.1488
2001-10-12,-5.6122
2001-10-15,7.3874
2001-10-16,5.2013
2001-10-17,-6.6986
2001-10-18,9.9145
2001-10-19,0.9331
2001-10-22,-2.7735
2001-10-23,12.3554
2001-10-24,4.3779
2001-10-25,3.3784
2001-10-26,-8.2353
2001-10-29,-2.9915000000000003
2001-10-30,-3.5242
2001-10-31,6.5449
2001-11-01,2.8571
2001-11-02,-3.75
2001-11-05,-4.7619
2001-11-06,13.6364
2001-11-07,1.8533
2001-11-08,0.5367
2001-11-09,4.1667
2001-11-12,2.75
2001-11-13,1.4599
2001-11-14,-3.2329
2001-11-15,-0.872
2001-11-16,-0.1352
2001-11-19,-1.9925000000000002
2001-11-20,-3.9591
2001-11-21,-0.3989
2001-11-23,4.0053
2001-11-26,-0.5111
2001-11-27,-4.2604
2001-11-28,-4.3126999999999995
2001-11-29,0.4225
2001-11-30,4.9088
2001-12-03,-0.5348
2001-12-04,-1.8817
2001-12-05,0.411
2001-12-06,6.412
2001-12-07,3.2051
2001-12-10,16.1491
2001-12-11,4.8128
2001-12-12,-1.0204
2001-12-13,-2.5773
2001-12-14,-4.7619
2001-12-17,2.0
2001-12-18,4.0305
2001-12-19,2.6178
2001-12-20,0.5102
2001-12-21,0.0
2001-12-24,2.8426
2001-12-26,3.1589
2001-12-27,4.7961
2001-12-28,-1.8326
2001-12-31,0.7395
2002-01-02,-4.7091
2002-01-03,-7.9457
2002-01-04,3.8947000000000003
2002-01-07,4.3566
2002-01-08,13.7864
2002-01-09,5.802
2002-01-10,-4.4355
2002-01-11,-0.8439
2002-01-14,-15.4043
2002-01-15,4.0241
2002-01-16,-7.3501
2002-01-17,6.785
2002-01-18,12.4145
2002-01-22,-4.3478
2002-01-23,-0.0091
2002-01-24,-3.5366999999999997
2002-01-25,-1.9792999999999998
2002-01-28,3.3654
2002-01-29,-3.1628
2002-01-30,-8.0692
2002-01-31,-7.2237
2002-02-01,-2.2301
2002-02-04,-3.4638999999999998
2002-02-05,-4.5346
2002-02-06,5.5
2002-02-07,-3.3175
2002-02-08,11.0294
2002-02-11,-7.947
2002-02-12,-2.8777
2002-02-13,4.4444
2002-02-14,-4.1371
2002-02-15,-1.3564
2002-02-19,5.75
2002-02-20,-2.9551
2002-02-21,-0.2436
2002-02-22,-1.0989
2002-02-25,1.2963
2002-02-26,8.5923
2002-02-27,-3.1538
2002-02-28,-1.7267000000000001
2002-03-01,2.0047
2002-03-04,8.7861
2002-03-05,4.6759
2002-03-06,0.1015
2002-03-07,0.7099
2002-03-08,-1.9134
2002-03-11,-0.5133
2002-03-12,1.032
2002-03-13,0.2043
2002-03-14,-0.6116
2002-03-15,-3.8974
2002-03-18,1.7076
2002-03-19,-1.3641
2002-03-20,-5.4254999999999995
2002-03-21,-0.8999
2002-03-22,0.681
2002-03-25,-2.7057
2002-03-26,-14.2526
2002-03-27,7.7027
2002-03-28,6.0226
2002-04-01,6.3905
2002-04-02,-5.228
2002-04-03,5.6338
2002-04-04,1.4444
2002-04-05,0.5476
2002-04-08,0.9804
2002-04-09,-1.2945
2002-04-10,0.0
2002-04-11,1.0929
2002-04-12,-2.7027
2002-04-15,2.4444
2002-04-16,1.8437999999999999
2002-04-17,5.9638
2002-04-18,-3.2161
2002-04-19,-1.9729999999999999
2002-04-22,-4.0254
2002-04-23,-2.7594
2002-04-24,2.0431
2002-04-25,0.6674
2002-04-26,5.9669
2002-04-29,-3.9625
2002-04-30,5.1031
2002-05-01,-33.5744
2002-05-02,4.8212
2002-05-03,4.6142
2002-05-06,9.3462
2002-05-07,-2.0752
2002-05-08,4.0927
2002-05-09,-0.878
2002-05-10,-2.0539
2002-05-13,-0.2621
2002-05-14,3.2852
2002-05-15,-1.0178
2002-05-16,-1.0283
2002-05-17,0.1429
2002-05-20,-1.4395
2002-05-21,0.0
2002-05-22,0.1316
2002-05-23,3.2852
2002-05-24,-2.799
2002-05-28,-1.0864
2002-05-29,-2.0643
2002-05-30,0.1081
2002-05-31,-0.1215
2002-06-03,-3.1081
2002-06-04,-5.1743
2002-06-05,0.0147
2002-06-06,2.7941000000000003
2002-06-07,0.2861
2002-06-10,-2.9957000000000003
2002-06-11,-2.3529
2002-06-12,0.9036
2002-06-13,4.4776
2002-06-14,-7.1429
2002-06-17,-10.7692
2002-06-18,3.4483
2002-06-19,-3.3333
2002-06-20,0.0
2002-06-21,-2.5862
2002-06-24,-0.885
2002-06-25,-1.7679
2002-06-26,2.3449999999999998
2002-06-27,1.421
2002-06-28,-1.0683
2002-07-01,-2.6376
2002-07-02,-4.0
2002-07-03,2.4621
2002-07-05,6.0813
2002-07-08,-2.6137
2002-07-09,-1.6103
2002-07-10,-1.8003
2002-07-11,13.1296
2002-07-12,-3.0938
2002-07-15,-4.5608
2002-07-16,9.1858
2002-07-17,-7.4242
2002-07-18,1.5409000000000002
2002-07-19,-4.9836
2002-07-22,0.5445
2002-07-23,-0.5235
2002-07-24,-1.1069
2002-07-25,-6.789
2002-07-26,-2.3819
2002-07-29,0.8268
2002-07-30,6.42
2002-07-31,3.364
2002-08-01,-6.1818
2002-08-02,0.7752
2002-08-05,-4.2308
2002-08-06,4.0161
2002-08-07,3.2819
2002-08-08,-2.5981
2002-08-09,1.516
2002-08-12,2.4575
2002-08-13,7.9336
2002-08-14,0.0
2002-08-15,-2.2222
2002-08-16,4.7203
2002-08-19,7.3456
2002-08-20,1.0886
2002-08-21,-3.2308
2002-08-22,3.3386
2002-08-23,-17.2308
2002-08-26,11.71
2002-08-27,-0.1664
2002-08-28,-0.0167
2002-08-29,-8.3181
2002-08-30,-2.7273
2002-09-03,-1.3084
2002-09-04,-0.5682
2002-09-05,0.0
2002-09-06,2.0952
2002-09-09,-2.9664
2002-09-10,3.2494
2002-09-11,3.7244
2002-09-12,-5.2065
2002-09-13,-2.6515
2002-09-16,-2.7237
2002-09-17,0.0
2002-09-18,0.0
2002-09-19,2.58
2002-09-20,-2.1252
2002-09-23,-9.3625
2002-09-24,0.0
2002-09-25,2.1978
2002-09-26,7.7419
2002-09-27,-0.1996
2002-09-30,-6.0
2002-10-01,4.8936
2002-10-02,-0.2028
2002-10-03,1.6057000000000001
2002-10-04,-3.9808
2002-10-07,-3.3333
2002-10-08,3.8792999999999997
2002-10-09,-9.751
2002-10-10,-11.2644
2002-10-11,18.1347
2002-10-14,-5.4825
2002-10-15,0.464
2002-10-16,-0.6928
2002-10-17,-2.093
2002-10-18,-3.5629
2002-10-21,0.9852
2002-10-22,-1.4634
2002-10-23,-5.4703
2002-10-24,4.7395
2002-10-25,7.275
2002-10-28,-7.7138
2002-10-29,8.5859
2002-10-30,-3.0233
2002-10-31,-0.4796
2002-11-01,6.506
2002-11-04,4.2986
2002-11-05,-8.243
2002-11-06,28.5816
2002-11-07,4.7987
2002-11-08,5.0877
2002-11-11,-0.6678
2002-11-12,2.6891
2002-11-13,-2.6023
2002-11-14,-7.5618
2002-11-15,-0.2
2002-11-18,3.6612
2002-11-19,-1.9329
2002-11-20,-0.7346
2002-11-21,-0.5415
2002-11-22,2.1779
2002-11-25,10.1243
2002-11-26,-13.5484
2002-11-27,4.6642
2002-11-29,3.3868
2002-12-02,-3.4483
2002-12-03,1.4285999999999999
2002-12-04,1.0563
2002-12-05,0.1742
2002-12-06,-0.8696
2002-12-09,1.7544
2002-12-10,0.8793
2002-12-11,8.6994
2002-12-12,0.3145
2002-12-13,-1.2539
2002-12-16,-4.9206
2002-12-17,2.1703
2002-12-18,0.1634
2002-12-19,0.6525
2002-12-20,0.0
2002-12-23,0.3241
2002-12-24,-0.6462
2002-12-26,-0.813
2002-12-27,-1.6393
2002-12-30,1.4833
2002-12-31,-0.8047
2003-01-02,1.6556
2003-01-03,1.3029
2003-01-06,0.1608
2003-01-07,7.2231
2003-01-08,1.9461
2003-01-09,10.1322
2003-01-10,3.4667
2003-01-13,0.9149
2003-01-14,-2.9370000000000003
2003-01-15,-3.5653
2003-01-16,-4.6385
2003-01-17,-0.7153
2003-01-21,-0.8646
2003-01-22,0.5814
2003-01-23,-0.289
2003-01-24,-1.1594
2003-01-27,-7.0381
2003-01-28,3.3123
2003-01-29,0.7634
2003-01-30,0.7576
2003-01-31,-1.3534
2003-02-03,-1.6768
2003-02-04,-0.7752
2003-02-05,-0.7813
2003-02-06,1.5906
2003-02-07,-2.5112
2003-02-10,-6.8055
2003-02-11,0.6654
2003-02-12,-0.1695
2003-02-13,-4.0747
2003-02-14,1.9468999999999999
2003-02-18,-4.5139
2003-02-19,-0.9091
2003-02-20,1.4679
2003-02-21,3.9783
2003-02-24,1.0435
2003-02-25,-0.3442
2003-02-26,-3.9896000000000003
2003-02-27,0.5577
2003-02-28,-5.0089
2003-03-03,2.4482
2003-03-04,1.2868
2003-03-05,-1.2704
2003-03-06,1.2868
2003-03-07,-0.5445
2003-03-10,-0.365
2003-03-11,-2.5641
2003-03-12,-1.1278
2003-03-13,-1.1407
2003-03-14,-1.1538
2003-03-17,0.1946
2003-03-18,0.3883
2003-03-19,12.5725
2003-03-20,-3.9519
2003-03-21,-5.3667
2003-03-24,-0.7561
2003-03-25,6.6667
2003-03-26,-0.8929
2003-03-27,0.9009
2003-03-28,-2.6786
2003-03-31,0.9174
2003-04-01,1.8182
2003-04-02,9.642900000000001
2003-04-03,2.1173
2003-04-04,9.7289
2003-04-07,1.7442
2003-04-08,-2.8
2003-04-09,1.5579
2003-04-10,-3.7627
2003-04-11,3.1579
2003-04-14,-0.2915
2003-04-15,-0.731
2003-04-16,-6.7599
2003-04-17,3.1433
2003-04-21,-3.0628
2003-04-22,-3.6334999999999997
2003-04-23,0.1639
2003-04-24,10.1473
2003-04-25,2.526
2003-04-28,-2.8986
2003-04-29,-0.7463
2003-04-30,-11.4286
2003-05-01,7.1307
2003-05-02,-5.7052
2003-05-05,2.0168
2003-05-06,-2.4712
2003-05-07,5.5743
2003-05-08,-0.16
2003-05-09,-2.4038
2003-05-12,-2.9557
2003-05-13,-0.6768
2003-05-14,1.7036
2003-05-15,-3.3501
2003-05-16,12.6516
2003-05-19,7.5385
2003-05-20,2.8612
2003-05-21,-1.2517
2003-05-22,0.9859
2003-05-23,-0.1395
2003-05-27,-2.2346
2003-05-28,2.8571
2003-05-29,-0.4167
2003-05-30,-1.1158
2003-06-02,-8.0395
2003-06-03,0.9202
2003-06-04,5.152
2003-06-05,3.9023
2003-06-06,-0.8207
2003-06-09,-2.805
2003-06-10,1.5873
2003-06-11,-3.125
2003-06-12,2.6393
2003-06-13,0.1571
2003-06-16,-0.8701
2003-06-17,2.8777
2003-06-18,11.8881
2003-06-19,1.25
2003-06-20,-8.642
2003-06-23,-1.6216
2003-06-24,7.0055
2003-06-25,-1.7972000000000001
2003-06-26,3.7908
2003-06-27,0.7557
2003-06-30,0.875
2003-07-01,2.8501
2003-07-02,-0.9639
2003-07-03,0.365
2003-07-07,0.0
2003-07-08,3.3939
2003-07-09,-2.6964
2003-07-10,-3.8554
2003-07-11,-2.005
2003-07-14,2.3018
2003-07-15,-1.875
2003-07-16,-3.3121
2003-07-17,-2.8986
2003-07-18,2.8494
2003-07-21,-1.0554
2003-07-22,-1.0667
2003-07-23,-1.4285999999999999
2003-07-24,1.4493
2003-07-25,0.4043
2003-07-28,2.2953
2003-07-29,0.5117
2003-07-30,0.2611
2003-07-31,-1.6926999999999999
2003-08-01,-2.9139
2003-08-04,0.2729
2003-08-05,0.2721
2003-08-06,-1.7639
2003-08-07,1.5192999999999999
2003-08-08,3.6734999999999998
2003-08-11,-2.8871
2003-08-12,1.2162
2003-08-13,1.0681
2003-08-14,-2.5099
2003-08-15,-2.439
2003-08-18,-3.6111
2003-08-19,2.8818
2003-08-20,1.6806999999999999
2003-08-21,1.5152
2003-08-22,1.0855
2003-08-25,-1.3423
2003-08-26,1.0884
2003-08-27,-2.8264
2003-08-28,-1.662
2003-08-29,-1.4085
2003-09-02,-2.0
2003-09-03,3.207
2003-09-04,1.9774
2003-09-05,-0.554
2003-09-08,0.0
2003-09-09,-0.4178
2003-09-10,3.4965
2003-09-11,2.1622
2003-09-12,5.8201
2003-09-15,3.125
2003-09-16,-3.0303
2003-09-17,10.625
2003-09-18,2.2599
2003-09-19,-1.105
2003-09-22,5.3631
2003-09-23,-7.6352
2003-09-24,-4.7072
2003-09-25,0.1205
2003-09-26,1.071
2003-09-29,-1.5359
2003-09-30,-0.8464
2003-10-01,1.3415
2003-10-02,3.9711
2003-10-03,-1.6204
2003-10-06,0.0
2003-10-07,1.8824
2003-10-08,-0.5774
2003-10-09,0.1161
2003-10-10,-0.6961
2003-10-13,0.2336
2003-10-14,-0.9324
2003-10-15,-0.1176
2003-10-16,3.4158
2003-10-17,-0.0342
2003-10-20,1.7431999999999999
2003-10-21,6.0694
2003-10-22,-6.0389
2003-10-23,-3.8202
2003-10-24,-0.3855
2003-10-27,-2.6621
2003-10-28,-0.8434
2003-10-29,0.729
2003-10-30,-1.0856
2003-10-31,-15.6098
2003-11-03,5.7948
2003-11-04,2.0352
2003-11-05,-2.2758
2003-11-06,-0.0411
2003-11-07,2.782
2003-11-10,2.0
2003-11-11,3.9346
2003-11-12,1.874
2003-11-13,1.2346
2003-11-14,-1.5854
2003-11-17,0.1239
2003-11-18,1.7327
2003-11-19,0.365
2003-11-20,0.6061
2003-11-21,0.4819
2003-11-24,4.5564
2003-11-25,-2.2936
2003-11-26,1.5258
2003-11-28,4.6243
2003-12-01,-0.442
2003-12-02,-0.111
2003-12-03,0.5556
2003-12-04,-1.5470000000000002
2003-12-05,1.3468
2003-12-08,-0.3322
2003-12-09,-0.7778
2003-12-10,0.7839
2003-12-11,1.5556
2003-12-12,3.5011
2003-12-15,0.4228
2003-12-16,0.0
2003-12-17,-2.6316
2003-12-18,0.0
2003-12-19,-3.3514
2003-12-22,0.6711
2003-12-23,1.0
2003-12-24,0.6601
2003-12-26,0.1093
2003-12-29,0.2183
2003-12-30,-0.5447
2003-12-31,-1.4239
2004-01-02,1.8889
2004-01-05,0.9815
2004-01-06,0.108
2004-01-07,0.3236
2004-01-08,-1.0753
2004-01-09,-0.9783
2004-01-12,1.3172
2004-01-13,2.1668
2004-01-14,6.0445
2004-01-15,3.4
2004-01-16,-1.5474
2004-01-20,-0.7859
2004-01-21,0.0
2004-01-22,0.099
2004-01-23,-0.1978
2004-01-26,6.5411
2004-01-27,1.0233
2004-01-28,-0.5525
2004-01-29,-1.9444
2004-01-30,-5.5713
2004-02-02,0.3
2004-02-03,-0.2991
2004-02-04,-1.0
2004-02-05,-0.101
2004-02-06,-0.2022
2004-02-09,-0.7092
2004-02-10,1.3265
2004-02-11,1.3092
2004-02-12,-0.5964
2004-02-13,0.7
2004-02-17,-0.7944
2004-02-18,-1.3013
2004-02-19,-0.1014
2004-02-20,0.3046
2004-02-23,-0.5061
2004-02-24,0.2035
2004-02-25,0.4061
2004-02-26,-1.5167000000000002
2004-02-27,-0.2053
2004-03-01,-1.2346
2004-03-02,-0.4167
2004-03-03,-2.8243
2004-03-04,3.1216
2004-03-05,-0.8351
2004-03-08,-0.5263
2004-03-09,-0.1058
2004-03-10,-0.6356
2004-03-11,-0.3198
2004-03-12,0.5348
2004-03-15,2.234
2004-03-16,-1.7690000000000001
2004-03-17,-0.1059
2004-03-18,0.6363
2004-03-19,0.4215
2004-03-22,-0.7345
2004-03-23,-1.1628
2004-03-24,0.3209
2004-03-25,0.0
2004-03-26,0.533
2004-03-29,1.1665
2004-03-30,1.153
2004-03-31,0.7254
2004-04-01,0.823
2004-04-02,0.3061
2004-04-05,-2.4415
2004-04-06,6.1522
2004-04-07,-2.7504999999999997
2004-04-08,-0.6061
2004-04-12,0.3049
2004-04-13,-0.8105
2004-04-14,0.2043
2004-04-15,1.1213
2004-04-16,-0.1008
2004-04-19,1.3118
2004-04-20,-0.8964
2004-04-21,0.1005
2004-04-22,-1.004
2004-04-23,0.3043
2004-04-26,-1.4156
2004-04-27,1.1282
2004-04-28,-1.5213
2004-04-29,-4.4284
2004-04-30,0.0
2004-05-03,-13.7931
2004-05-04,1.25
2004-05-05,-0.2469
2004-05-06,-1.4851
2004-05-07,-2.8894
2004-05-10,0.5175
2004-05-11,-0.5148
2004-05-12,3.3635
2004-05-13,-0.5006
2004-05-14,-1.8868
2004-05-17,-0.3846
2004-05-18,-2.0592
2004-05-19,10.3811
2004-05-20,3.0952
2004-05-21,-0.6928
2004-05-24,3.3721
2004-05-25,-0.3375
2004-05-26,1.3657
2004-05-27,3.3293
2004-05-28,4.6336
2004-06-01,2.4717000000000002
2004-06-02,1.608
