ticker,PBT US Equity
2000-05-30,1.2987
2000-05-31,1.2821
2000-06-01,-3.7975
2000-06-02,-1.3158
2000-06-05,0.0
2000-06-06,-1.3333
2000-06-07,0.0
2000-06-08,2.7027
2000-06-09,0.0
2000-06-12,0.0
2000-06-13,5.2632
2000-06-14,-1.25
2000-06-15,0.0
2000-06-16,2.5316
2000-06-19,0.0
2000-06-20,-1.2346
2000-06-21,2.5
2000-06-22,-4.878
2000-06-23,0.0
2000-06-26,0.0
2000-06-27,-2.5641
2000-06-28,0.0118
2000-06-29,2.6667
2000-06-30,1.2987
2000-07-03,-1.2821
2000-07-05,-1.2987
2000-07-06,1.3158
2000-07-07,1.2987
2000-07-10,1.2821
2000-07-11,-3.7975
2000-07-12,2.6316
2000-07-13,0.0
2000-07-14,0.0
2000-07-17,0.0
2000-07-18,0.0
2000-07-19,1.2821
2000-07-20,0.0
2000-07-21,1.2658
2000-07-24,-1.25
2000-07-25,-1.2658
2000-07-26,2.5641
2000-07-27,-3.7437
2000-07-28,2.6316
2000-08-01,-1.2821
2000-08-02,0.0
2000-08-03,2.5974
2000-08-04,1.2658
2000-08-07,0.0
2000-08-08,-1.25
2000-08-09,1.2658
2000-08-10,0.0
2000-08-11,0.0
2000-08-14,0.0
2000-08-15,-1.25
2000-08-16,-1.2658
2000-08-17,0.0
2000-08-18,0.0
2000-08-21,2.5641
2000-08-22,0.0
2000-08-23,0.0
2000-08-24,2.5
2000-08-25,4.878
2000-08-28,0.0
2000-08-29,1.3336999999999999
2000-08-30,2.3256
2000-08-31,-1.1364
2000-09-01,-1.1494
2000-09-05,1.1628
2000-09-06,1.1494
2000-09-07,2.2727
2000-09-08,0.0
2000-09-11,-4.4444
2000-09-12,-2.3256
2000-09-13,2.3810000000000002
2000-09-14,1.1628
2000-09-15,0.0
2000-09-18,2.2989
2000-09-19,0.0
2000-09-20,1.1236
2000-09-21,2.2222
2000-09-22,-1.087
2000-09-25,-3.2967
2000-09-26,3.4091
2000-09-27,-2.0917
2000-09-28,0.0
2000-09-29,1.1364
2000-10-02,4.4944
2000-10-03,1.0753
2000-10-04,-1.0638
2000-10-05,-3.2258
2000-10-06,-6.6667
2000-10-09,1.1905000000000001
2000-10-10,1.1764999999999999
2000-10-11,3.4884
2000-10-12,1.1236
2000-10-13,2.2222
2000-10-16,-3.2609
2000-10-17,-1.1236
2000-10-18,-1.1364
2000-10-19,-1.1494
2000-10-20,5.814
2000-10-23,-2.1978
2000-10-24,2.2472
2000-10-25,-2.1978
2000-10-26,1.1236
2000-10-27,1.5415
2000-10-30,1.1111
2000-10-31,2.1978
2000-11-01,-1.0753
2000-11-02,-3.2609
2000-11-03,1.1236
2000-11-06,3.3333
2000-11-07,0.0
2000-11-08,0.0
2000-11-09,-3.2258
2000-11-10,0.0
2000-11-13,1.1111
2000-11-14,0.0
2000-11-15,6.5934
2000-11-16,0.0
2000-11-17,0.0
2000-11-20,-1.0309
2000-11-21,0.0
2000-11-22,0.0
2000-11-24,1.0417
2000-11-27,3.0928
2000-11-28,-0.6875
2000-11-29,-2.0408
2000-11-30,4.1667
2000-12-01,0.0
2000-12-04,0.0
2000-12-05,-1.0
2000-12-06,-1.0101
2000-12-07,7.1429
2000-12-08,-0.9524
2000-12-11,-1.9231
2000-12-12,2.9412000000000003
2000-12-13,-1.9048
2000-12-14,0.0
2000-12-15,0.9709
2000-12-18,-7.6923
2000-12-19,3.125
2000-12-20,-3.0303
2000-12-21,-2.0833
2000-12-22,0.0
2000-12-26,2.1277
2000-12-27,0.0512
2000-12-28,-1.0526
2000-12-29,3.1915
2001-01-02,-1.0309
2001-01-03,2.0833
2001-01-04,0.0
2001-01-05,0.0
2001-01-08,0.0
2001-01-09,-1.0204
2001-01-10,0.0
2001-01-11,-1.0309
2001-01-12,0.0
2001-01-16,0.0
2001-01-17,0.0
2001-01-18,1.0417
2001-01-19,0.0
2001-01-22,-1.0309
2001-01-23,-1.0417
2001-01-24,-1.0526
2001-01-25,2.1277
2001-01-26,1.0417
2001-01-29,0.241
2001-01-30,-1.0
2001-01-31,0.1684
2001-02-01,0.3361
2001-02-02,0.335
2001-02-05,0.1669
2001-02-06,-0.8333
2001-02-07,0.6723
2001-02-08,0.1669
2001-02-09,0.0
2001-02-12,0.0
2001-02-13,0.0
2001-02-14,0.3333
2001-02-15,0.4983
2001-02-16,1.3223
2001-02-20,2.7732
2001-02-21,0.7937
2001-02-22,2.0472
2001-02-23,1.8519
2001-02-26,-0.9514
2001-02-27,2.0155
2001-02-28,0.0
2001-03-01,-0.4559
2001-03-02,-0.7634
2001-03-05,0.7692
2001-03-06,0.7634
2001-03-07,-1.5152
2001-03-08,1.5385
2001-03-09,-0.7576
2001-03-12,-1.0687
2001-03-13,0.3086
2001-03-14,-0.3077
2001-03-15,-0.463
2001-03-16,0.7752
2001-03-19,0.7692
2001-03-20,-1.5267
2001-03-21,2.1705
2001-03-22,-1.3657
2001-03-23,0.0
2001-03-26,0.7692
2001-03-27,0.7634
2001-03-28,0.7898
2001-03-29,0.1524
2001-03-30,0.1522
2001-04-02,2.1277
2001-04-03,-1.7856999999999998
2001-04-04,0.0
2001-04-05,-0.303
2001-04-06,-0.7599
2001-04-09,0.1531
2001-04-10,0.0
2001-04-11,-0.6116
2001-04-12,1.2308
2001-04-16,0.9119
2001-04-17,1.506
2001-04-18,-0.7418
2001-04-19,0.1495
2001-04-20,-3.7313
2001-04-23,0.7752
2001-04-24,-0.6154
2001-04-25,2.1672
2001-04-26,-0.0887
2001-04-27,0.0
2001-04-30,-0.3077
2001-05-01,2.4691
2001-05-02,-1.8072
2001-05-03,0.3067
2001-05-04,0.1529
2001-05-07,0.0
2001-05-08,-0.458
2001-05-09,-0.3067
2001-05-10,2.0
2001-05-11,0.3017
2001-05-14,0.3008
2001-05-15,-0.8996
2001-05-16,-1.6641
2001-05-17,0.6154
2001-05-18,-0.1529
2001-05-21,-0.4594
2001-05-22,-0.3077
2001-05-23,0.3086
2001-05-24,0.0
2001-05-25,0.6154
2001-05-29,-0.3008
2001-05-30,-2.9503
2001-05-31,3.2
2001-06-01,-1.5504
2001-06-04,0.0
2001-06-05,2.2047
2001-06-06,-0.7704
2001-06-07,-0.7764
2001-06-08,0.939
2001-06-11,-0.4651
2001-06-12,0.4673
2001-06-13,0.4651
2001-06-14,-2.7778
2001-06-15,-0.3175
2001-06-18,-0.1592
2001-06-19,2.0734
2001-06-20,0.1563
2001-06-21,0.156
2001-06-22,0.3115
2001-06-25,-0.6211
2001-06-26,-0.1563
2001-06-27,-4.0435
2001-06-28,-1.9835
2001-06-29,-2.0236
2001-07-02,-0.8606
2001-07-03,-2.2569
2001-07-05,1.0657
2001-07-06,1.7574999999999998
2001-07-09,0.5181
2001-07-10,0.5155
2001-07-11,-2.0513
2001-07-12,2.0942
2001-07-13,2.2222
2001-07-16,1.8395000000000001
2001-07-17,0.1642
2001-07-18,-1.9672
2001-07-19,-0.3344
2001-07-20,0.6711
2001-07-23,0.8333
2001-07-24,-0.8264
2001-07-25,4.1667
2001-07-26,0.48
2001-07-27,1.4696
2001-07-30,-0.6349
2001-07-31,-0.1597
2001-08-01,-1.76
2001-08-02,0.1629
2001-08-03,-0.4878
2001-08-06,0.1634
2001-08-07,0.8157
2001-08-08,-0.3236
2001-08-09,-0.1623
2001-08-10,0.1626
2001-08-13,0.8117
2001-08-14,0.6441
2001-08-15,0.64
2001-08-16,0.318
2001-08-17,0.1585
2001-08-20,-0.1582
2001-08-21,0.317
2001-08-22,0.316
2001-08-23,0.1575
2001-08-24,0.4717
2001-08-27,0.0
2001-08-28,1.0955
2001-08-29,-0.1699
2001-08-30,-0.1565
2001-08-31,-0.3135
2001-09-04,0.3145
2001-09-05,-1.7241
2001-09-06,0.638
2001-09-07,0.1585
2001-09-10,-0.1582
2001-09-17,2.0602
2001-09-18,-0.6211
2001-09-19,-4.6875
2001-09-20,0.0
2001-09-21,1.3115
2001-09-24,-3.0744
2001-09-25,0.1669
2001-09-26,-2.5267
2001-09-27,-3.4483
2001-09-28,0.0
2001-10-01,-0.3571
2001-10-02,1.0753
2001-10-03,4.6099
2001-10-04,0.0
2001-10-05,-0.1695
2001-10-08,0.1698
2001-10-09,-1.1864
2001-10-10,0.6861
2001-10-11,-1.1925
2001-10-12,-0.8621
2001-10-15,1.7391
2001-10-16,0.0
2001-10-17,0.6838
2001-10-18,-2.7165
2001-10-19,3.4904
2001-10-22,-2.0236
2001-10-23,-0.6885
2001-10-24,0.5199
2001-10-25,-0.1724
2001-10-26,0.8636
2001-10-29,-0.1094
2001-10-30,0.346
2001-10-31,-1.7241
2001-11-01,0.7018
2001-11-02,-1.3937
2001-11-05,-0.3534
2001-11-06,-1.7730000000000001
2001-11-07,-0.722
2001-11-08,-0.3636
2001-11-09,2.1898
2001-11-12,1.7856999999999998
2001-11-13,1.7544
2001-11-14,-1.7241
2001-11-15,-1.7544
2001-11-16,0.7143
2001-11-19,-0.7092
2001-11-20,1.4285999999999999
2001-11-21,-2.2887
2001-11-23,0.5405
2001-11-26,-0.1792
2001-11-27,1.4363000000000001
2001-11-28,-1.0352999999999999
2001-11-29,0.0
2001-11-30,0.3617
2001-12-03,0.0
2001-12-04,0.0
2001-12-05,-0.5405
2001-12-06,0.3623
2001-12-07,-0.5415
2001-12-10,0.5445
2001-12-11,0.0
2001-12-12,-1.6245
2001-12-13,0.0
2001-12-14,0.0
2001-12-17,-0.7339
2001-12-18,-0.1848
2001-12-19,-0.1852
2001-12-20,-1.6698
2001-12-21,-0.7547
2001-12-24,1.5209000000000001
2001-12-26,0.9363
2001-12-27,0.5478
2001-12-28,-0.3717
2001-12-31,-0.5597
2002-01-02,1.3133
2002-01-03,0.5556
2002-01-04,0.1842
2002-01-07,0.0
2002-01-08,0.1838
2002-01-09,1.2844
2002-01-10,0.0
2002-01-11,0.0
2002-01-14,-0.3623
2002-01-15,0.0
2002-01-16,0.0
2002-01-17,-1.4545
2002-01-18,0.9225
2002-01-22,-0.3656
2002-01-23,0.367
2002-01-24,0.9141
2002-01-25,-1.2681
2002-01-28,1.6514
2002-01-29,-1.7766
2002-01-30,0.9242
2002-01-31,-0.5495
2002-02-01,-0.5525
2002-02-04,-0.1852
2002-02-05,-2.4119
2002-02-06,0.3802
2002-02-07,2.2727
2002-02-08,-0.9259
2002-02-11,0.5607
2002-02-12,0.3717
2002-02-13,-0.1852
2002-02-14,2.7829
2002-02-15,-2.5271
2002-02-19,-0.5556
2002-02-20,-1.6760000000000002
2002-02-21,0.1894
2002-02-22,-0.5671
2002-02-25,2.0913
2002-02-26,0.5241
2002-02-27,-0.7449
2002-02-28,-1.1257
2002-03-01,-1.518
2002-03-04,-3.2755
2002-03-05,0.5976
2002-03-06,2.9703
2002-03-07,1.3462
2002-03-08,1.518
2002-03-11,1.3084
2002-03-12,-0.369
2002-03-13,0.3704
2002-03-14,0.369
2002-03-15,0.0
2002-03-18,-0.5515
2002-03-19,0.9242
2002-03-20,0.1832
2002-03-21,0.7313
2002-03-22,0.0
2002-03-25,1.2704
2002-03-26,-0.6259
2002-03-27,1.8149
2002-03-28,0.713
2002-04-01,2.6549
2002-04-02,1.3793
2002-04-03,-0.6803
2002-04-04,-0.6849
2002-04-05,-0.8621
2002-04-08,-1.3913
2002-04-09,0.0
2002-04-10,-0.7055
2002-04-11,-0.5329
2002-04-12,-0.3571
2002-04-15,-0.7168
2002-04-16,-1.083
2002-04-17,0.365
2002-04-18,-0.1818
2002-04-19,-1.4572
2002-04-22,0.7394
2002-04-23,0.1835
2002-04-24,0.7326
2002-04-25,0.9091
2002-04-26,0.192
2002-04-29,-1.4466999999999999
2002-04-30,-0.5505
2002-05-01,0.1845
2002-05-02,0.9208
2002-05-03,-0.9124
2002-05-06,-0.5525
2002-05-07,-0.1852
2002-05-08,-0.3711
2002-05-09,0.0
2002-05-10,-0.5587
2002-05-13,2.0599
2002-05-14,0.0
2002-05-15,-0.7339
2002-05-16,-1.2939
2002-05-17,0.5618
2002-05-20,-0.7449
2002-05-21,0.3752
2002-05-22,0.1869
2002-05-23,1.4925
2002-05-24,0.1838
2002-05-28,-0.9174
2002-05-29,0.1351
2002-05-30,-1.1194
2002-05-31,0.3774
2002-06-03,0.0
2002-06-04,0.0
2002-06-05,-1.5038
2002-06-06,-0.3817
2002-06-07,-1.341
2002-06-10,0.9709
2002-06-11,-0.9615
2002-06-12,0.3883
2002-06-13,-0.1934
2002-06-14,2.5194
2002-06-17,1.3233
2002-06-18,-1.1194
2002-06-19,0.1887
2002-06-20,-0.9416
2002-06-21,0.1901
2002-06-24,0.9488
2002-06-25,-0.7519
2002-06-26,-0.9367
2002-06-27,0.7707
2002-06-28,0.7648
2002-07-01,0.9488
2002-07-02,-1.6917
2002-07-03,-0.7648
2002-07-05,-0.578
2002-07-08,-0.1938
2002-07-09,0.0
2002-07-10,-2.3301
2002-07-11,0.7952
2002-07-12,-0.5917
2002-07-15,0.5952
2002-07-16,1.3807
2002-07-17,0.9728
2002-07-18,-1.3487
2002-07-19,0.5859
2002-07-22,-0.9709
2002-07-23,-5.8824
2002-07-24,4.1667
2002-07-25,-1.2
2002-07-26,-2.0243
2002-07-29,3.8558
2002-07-30,-3.8076
2002-07-31,1.875
2002-08-01,0.2045
2002-08-02,0.4082
2002-08-05,-2.6423
2002-08-06,-1.0438
2002-08-07,-1.0549
2002-08-08,0.0
2002-08-09,-1.4925
2002-08-12,3.4632
2002-08-13,4.6025
2002-08-14,-2.4
2002-08-15,4.5082
2002-08-16,-1.3725
2002-08-19,0.3976
2002-08-20,1.1881
2002-08-21,2.1526
2002-08-22,0.3831
2002-08-23,1.5267
2002-08-26,-0.5639
2002-08-27,-1.7013
2002-08-28,3.2879
2002-08-29,-1.6917
2002-08-30,1.3384
2002-09-03,-2.0755
2002-09-04,0.1927
2002-09-05,0.0
2002-09-06,-0.1923
2002-09-09,0.3854
2002-09-10,-0.3839
2002-09-11,0.9634
2002-09-12,-0.9542
2002-09-13,0.578
2002-09-16,-0.7663
2002-09-17,-0.5792
2002-09-18,0.5825
2002-09-19,0.5792
2002-09-20,0.1919
2002-09-23,1.5326
2002-09-24,-0.566
2002-09-25,0.1898
2002-09-26,1.4451
2002-09-27,-1.8832
2002-09-30,0.7678
2002-10-01,1.5238
2002-10-02,-1.1257
2002-10-03,2.0873
2002-10-04,-1.3011
2002-10-07,1.6949
2002-10-08,-0.1852
2002-10-09,-5.0093
2002-10-10,0.0
2002-10-11,0.9766
2002-10-14,-0.7737
2002-10-15,-0.5848
2002-10-16,-0.1961
2002-10-17,0.1965
2002-10-18,0.1961
2002-10-21,0.5871
2002-10-22,1.9455
2002-10-23,0.9542
2002-10-24,0.0
2002-10-25,-0.3781
2002-10-28,0.5693
2002-10-29,-0.9019
2002-10-30,0.0
2002-10-31,0.3846
2002-11-01,0.3831
2002-11-04,-0.1908
2002-11-05,-0.7648
2002-11-06,0.578
2002-11-07,0.9579
2002-11-08,-0.3795
2002-11-11,0.7619
2002-11-12,1.5123
2002-11-13,-0.3724
2002-11-14,0.0
2002-11-15,-0.3738
2002-11-18,3.1895
2002-11-19,0.0
2002-11-20,0.0
2002-11-21,2.3636
2002-11-22,0.3552
2002-11-25,1.7699
2002-11-26,0.037
2002-11-27,-3.3333
2002-11-29,1.4519
2002-12-02,0.7156
2002-12-03,0.3552
2002-12-04,0.0
2002-12-05,1.7699
2002-12-06,2.7826
2002-12-09,-1.5228000000000002
2002-12-10,1.3746
2002-12-11,-0.8475
2002-12-12,0.6838
2002-12-13,-1.528
2002-12-16,2.4138
2002-12-17,-1.0101
2002-12-18,1.8707
2002-12-19,-0.6678
2002-12-20,0.3361
2002-12-23,2.8476
2002-12-24,0.1629
2002-12-26,1.1381999999999999
2002-12-27,1.6218
2002-12-30,0.4785
2002-12-31,0.0
2003-01-02,0.0
2003-01-03,3.1746
2003-01-06,2.3077
2003-01-07,-1.5038
2003-01-08,-1.5267
2003-01-09,1.5504
2003-01-10,2.7481
2003-01-13,1.1887
2003-01-14,1.6153
2003-01-15,0.578
2003-01-16,-0.8621
2003-01-17,0.7246
2003-01-21,1.1511
2003-01-22,-1.8492
2003-01-23,1.7391
2003-01-24,-0.8547
2003-01-27,2.2989
2003-01-28,0.4213
2003-01-29,0.1412
2003-01-30,-0.8439
2003-01-31,0.0
2003-02-03,-2.2695
2003-02-04,1.1611
2003-02-05,-0.4304
2003-02-06,-1.0086
2003-02-07,0.8734
2003-02-10,1.0101
2003-02-11,-0.4286
2003-02-12,0.1435
2003-02-13,0.2865
2003-02-14,-1.8571
2003-02-18,-13.8282
2003-02-19,6.0811
2003-02-20,0.7962
2003-02-21,0.316
2003-02-24,4.8819
2003-02-25,1.3514
2003-02-26,1.3173
2003-02-27,-1.4706000000000001
2003-02-28,-1.3433
2003-03-03,-6.2027
2003-03-04,0.0
2003-03-05,3.7096999999999998
2003-03-06,0.311
2003-03-07,1.7054
2003-03-10,-1.0671
2003-03-11,-1.6949
2003-03-12,-3.605
2003-03-13,-2.1138
2003-03-14,-1.9933999999999998
2003-03-17,-7.4576
2003-03-18,0.3663
2003-03-19,1.4599
2003-03-20,1.9784000000000002
2003-03-21,1.0582
2003-03-24,-1.3961999999999999
2003-03-25,0.708
2003-03-26,-0.1757
2003-03-27,0.1096
2003-03-28,3.0195
2003-03-31,0.6897
2003-04-01,1.5411000000000001
2003-04-02,-1.5177
2003-04-03,-1.7123
2003-04-04,-1.0453
2003-04-07,2.6408
2003-04-08,-4.8027
2003-04-09,-0.3604
2003-04-10,2.17
2003-04-11,0.708
2003-04-14,1.0545
2003-04-15,1.2174
2003-04-16,0.5155
2003-04-17,-0.5128
2003-04-21,3.6082
2003-04-22,0.6633
2003-04-23,0.3295
2003-04-24,-0.1642
2003-04-25,0.6579
2003-04-28,0.0707
2003-04-29,-2.8007
2003-04-30,2.2034
2003-05-01,1.1609
2003-05-02,1.3115
2003-05-05,-1.6181
2003-05-06,0.3289
2003-05-07,1.9672
2003-05-08,-0.6431
2003-05-09,0.3236
2003-05-12,1.6129
2003-05-13,0.9524
2003-05-14,2.3585
2003-05-15,1.3825
2003-05-16,0.1515
2003-05-19,2.5719
2003-05-20,1.0324
2003-05-21,2.0438
2003-05-22,-1.2876
2003-05-23,1.4493
2003-05-27,3.0
2003-05-28,0.0085
2003-05-29,-1.1204
2003-05-30,1.6997
2003-06-02,-0.4178
2003-06-03,0.6993
2003-06-04,0.2778
2003-06-05,-2.3546
2003-06-06,0.7092
2003-06-09,0.5634
2003-06-10,-0.2801
2003-06-11,2.5281000000000002
2003-06-12,-1.9178
2003-06-13,1.8155999999999999
2003-06-16,0.823
2003-06-17,1.3605
2003-06-18,-1.3423
2003-06-19,0.0
2003-06-20,-2.7211
2003-06-23,0.6993
2003-06-24,3.0556
2003-06-25,-0.4043
2003-06-26,1.026
2003-06-27,-0.4049
2003-06-30,-0.271
2003-07-01,1.2227999999999999
2003-07-02,0.4027
2003-07-03,-0.2674
2003-07-07,-0.8043
2003-07-08,1.4865
2003-07-09,0.2663
2003-07-10,-0.3984
2003-07-11,0.4
2003-07-14,-0.1328
2003-07-15,-0.6649
2003-07-16,-1.6064
2003-07-17,1.7687
2003-07-18,1.738
2003-07-21,0.2628
2003-07-22,0.6553
2003-07-23,-0.7813
2003-07-24,0.9186
2003-07-25,1.1703999999999999
2003-07-28,0.8997
2003-07-29,-1.475
2003-07-30,-2.3438
2003-07-31,1.3333
2003-08-01,-1.3158
2003-08-04,-3.6
2003-08-05,-0.1383
2003-08-06,1.8006
2003-08-07,1.3605
2003-08-08,0.0
2003-08-11,-2.2819
2003-08-12,0.9615
2003-08-13,0.0
2003-08-14,0.0
2003-08-15,-0.1361
2003-08-18,0.6812
2003-08-19,0.406
2003-08-20,0.0
2003-08-21,0.6739
2003-08-22,2.5435
2003-08-25,0.1305
2003-08-26,0.1304
2003-08-27,0.5447
2003-08-28,0.9138
2003-08-29,-0.3881
2003-09-02,1.2987
2003-09-03,-1.1538
2003-09-04,0.3891
2003-09-05,-0.1292
2003-09-08,0.0
2003-09-09,0.9056
2003-09-10,0.7692
2003-09-11,0.7634
2003-09-12,0.0
2003-09-15,0.6313
2003-09-16,-0.8783
2003-09-17,1.0127
2003-09-18,0.0
2003-09-19,-0.6266
2003-09-22,0.8827
2003-09-23,0.0
2003-09-24,1.0
2003-09-25,4.4554
2003-09-26,-1.0784
2003-09-29,0.1208
2003-09-30,1.3269
2003-10-01,-2.2619
2003-10-02,1.218
2003-10-03,0.6017
2003-10-06,-0.8373
2003-10-07,1.2063
2003-10-08,-0.4768
2003-10-09,0.1198
2003-10-10,-1.0766
2003-10-13,0.1209
2003-10-14,0.0
2003-10-15,0.0
2003-10-16,1.2077
2003-10-17,-0.716
2003-10-20,0.9615
2003-10-21,-0.7143
2003-10-22,-0.1199
2003-10-23,-0.6002
2003-10-24,0.0
2003-10-27,0.0
2003-10-28,0.2415
2003-10-29,-0.1753
2003-10-30,-0.3645
2003-10-31,-0.2439
2003-11-03,0.1222
2003-11-04,-2.442
2003-11-05,-3.1289
2003-11-06,2.584
2003-11-07,1.1335
2003-11-10,0.8717
2003-11-11,0.2469
2003-11-12,0.3695
2003-11-13,0.1227
2003-11-14,0.4902
2003-11-17,0.3659
2003-11-18,-1.0936
2003-11-19,0.7371
2003-11-20,-0.122
2003-11-21,0.1221
2003-11-24,0.0
2003-11-25,0.6201
2003-11-26,0.0
2003-11-28,0.1221
2003-12-01,0.3659
2003-12-02,0.1215
2003-12-03,0.1214
2003-12-04,-0.6061
2003-12-05,1.2195
2003-12-08,-0.6024
2003-12-09,0.4848
2003-12-10,0.6031
2003-12-11,0.7194
2003-12-12,0.0
2003-12-15,0.0
2003-12-16,-0.9524
2003-12-17,0.1202
2003-12-18,0.7203
2003-12-19,0.0
2003-12-22,0.1192
2003-12-23,0.0
2003-12-24,-0.119
2003-12-26,0.1192
2003-12-29,-1.1707
2003-12-30,0.6068
2003-12-31,-0.3619
2004-01-02,-0.3632
2004-01-05,1.0936
2004-01-06,-0.2404
2004-01-07,1.2048
2004-01-08,-0.5952
2004-01-09,0.479
2004-01-12,0.1192
2004-01-13,-0.3571
2004-01-14,-0.1195
2004-01-15,0.3589
2004-01-16,-0.2384
2004-01-20,0.3584
2004-01-21,1.5476
2004-01-22,1.2896
2004-01-23,0.5787
2004-01-26,1.1507
2004-01-27,-0.2275
2004-01-28,-3.4823
2004-01-29,-3.3333
2004-01-30,2.2167
2004-02-02,-0.241
2004-02-03,0.0
2004-02-04,0.0
2004-02-05,-3.8647
2004-02-06,-3.2663
2004-02-09,4.6753
2004-02-10,2.9777
2004-02-11,-0.1205
2004-02-12,0.1206
2004-02-13,-0.6024
2004-02-17,1.697
2004-02-18,-0.1192
2004-02-19,0.1193
2004-02-20,0.0
2004-02-23,0.1192
2004-02-24,0.2381
2004-02-25,1.4711
2004-02-26,-0.1179
2004-02-27,-1.2987
2004-03-01,3.11
2004-03-02,-0.232
2004-03-03,0.5814
2004-03-04,-0.4624
2004-03-05,0.0
2004-03-08,0.2323
2004-03-09,-0.3476
2004-03-10,0.4651
2004-03-11,0.463
2004-03-12,-0.3456
2004-03-15,0.8092
2004-03-16,0.6881
2004-03-17,2.164
2004-03-18,-0.6689
2004-03-19,0.6734
2004-03-22,3.1215
2004-03-23,1.1892
2004-03-24,-0.4274
2004-03-25,-3.2189
2004-03-26,-0.3326
2004-03-29,0.614
2004-03-30,0.1114
2004-03-31,0.4449
2004-04-01,-0.3322
2004-04-02,0.5556
2004-04-05,-0.7735
2004-04-06,-0.3341
2004-04-07,1.2291
2004-04-08,-0.7726
2004-04-12,1.1123
2004-04-13,-0.9901
2004-04-14,-0.6667
2004-04-15,-2.2371
2004-04-16,2.2883
2004-04-19,0.6711
2004-04-20,-0.2222
2004-04-21,-2.0045
2004-04-22,2.3864
2004-04-23,-0.333
2004-04-26,-1.8931
2004-04-27,2.2701000000000002
2004-04-28,0.4345
2004-04-29,-2.2247
2004-04-30,-2.6166
2004-05-03,-0.7009
2004-05-04,2.1176
2004-05-05,-0.3456
2004-05-06,0.2312
2004-05-07,0.2307
2004-05-10,-6.3291
2004-05-11,-1.7199
2004-05-12,2.5
2004-05-13,2.9268
2004-05-14,-1.5403
2004-05-17,1.083
2004-05-18,2.2619
2004-05-19,1.2806
2004-05-20,1.0345
2004-05-21,0.0
2004-05-24,1.479
2004-05-25,0.0
2004-05-26,-0.5761
2004-05-27,-1.1364
2004-05-28,0.5747
2004-06-01,2.2857
2004-06-02,0.2235
2004-06-03,0.0
2004-06-04,-1.7837
2004-06-07,-0.1135
2004-06-08,-1.3636
2004-06-09,-0.8065
2004-06-10,1.626
2004-06-14,0.5714
2004-06-15,-0.5682
2004-06-16,2.1714
2004-06-17,2.4609
2004-06-18,0.7642
2004-06-21,-1.3001
2004-06-22,0.5488
2004-06-23,0.655
2004-06-24,-0.7592
2004-06-25,0.765
2004-06-28,-0.6151
2004-06-29,-0.7692
2004-06-30,0.443
2004-07-01,0.0
2004-07-02,0.882
2004-07-06,1.5301
2004-07-07,-0.3229
2004-07-08,0.324
2004-07-09,1.9376
2004-07-12,0.3168
2004-07-13,0.0
2004-07-14,-0.5263
