ticker,RENN US Equity
2011-09-20,-8.4718
2011-09-21,0.1815
2011-09-22,-9.058
2011-09-23,4.9801
2011-09-26,1.518
2011-09-27,4.486
2011-09-28,3.5778
2011-09-29,1.0363
2011-09-30,-12.8205
2011-10-03,-6.0784
2011-10-04,3.7578
2011-10-05,1.006
2011-10-06,9.3625
2011-10-07,0.0
2011-10-10,0.1821
2011-10-11,3.2727
2011-10-12,2.2887
2011-10-13,-0.1721
2011-10-14,-0.8621
2011-10-17,-0.8696
2011-10-18,-0.8772
2011-10-19,0.177
2011-10-20,1.2367
2011-10-21,0.1745
2011-10-24,7.3171
2011-10-25,-3.0844
2011-10-26,-0.335
2011-10-27,4.7059
2011-10-28,12.6806
2011-10-31,0.2849
2011-11-01,-12.5
2011-11-02,0.0
2011-11-03,-6.8182
2011-11-04,-8.0139
2011-11-07,-3.5985
2011-11-08,4.1257
2011-11-09,-2.8302
2011-11-10,-1.3592
2011-11-11,-2.3622
2011-11-14,-4.2339
2011-11-15,-3.1579
2011-11-16,-1.7391
2011-11-17,-4.4248
2011-11-18,-0.9259
2011-11-21,-8.8785
2011-11-22,2.0513
2011-11-23,-5.7789
2011-11-25,-1.0667
2011-11-28,-2.965
2011-11-29,4.7222
2011-11-30,-1.8568
2011-12-01,-1.0811
2011-12-02,3.5519
2011-12-05,-3.9577999999999998
2011-12-06,0.5495
2011-12-07,-1.6393
2011-12-08,0.5556
2011-12-09,1.6575
2011-12-12,-1.087
2011-12-13,-1.3736
2011-12-14,0.2786
2011-12-15,-3.6111
2011-12-16,-0.5764
2011-12-19,-4.3478
2011-12-20,-0.303
2011-12-21,-0.304
2011-12-22,3.6585
2011-12-23,-1.4706000000000001
2011-12-27,2.3881
2011-12-28,-3.7901
2011-12-29,0.0
2011-12-30,7.5758
2012-01-03,3.3803
2012-01-04,-2.4523
2012-01-05,0.2793
2012-01-06,-3.0641
2012-01-09,-2.2989
2012-01-10,2.6471
2012-01-11,10.3152
2012-01-12,5.7143
2012-01-13,-4.1769
2012-01-17,5.641
2012-01-18,-0.4854
2012-01-19,2.9268
2012-01-20,1.6588
2012-01-23,0.2331
2012-01-24,-3.9535
2012-01-25,1.6949
2012-01-26,-0.9524
2012-01-27,26.2019
2012-01-30,20.1905
2012-01-31,-12.0444
2012-02-01,-9.7297
2012-02-02,8.1836
2012-02-03,-3.69
2012-02-06,-5.7471
2012-02-07,6.3008
2012-02-08,-0.7648
2012-02-09,0.578
2012-02-10,-0.3831
2012-02-13,3.4615
2012-02-14,1.1152
2012-02-15,-1.4706000000000001
2012-02-16,2.7984999999999998
2012-02-17,-1.4519
2012-02-21,-0.7366
2012-02-22,-2.4119
2012-02-23,-1.3308
2012-02-24,0.9634
2012-02-27,-1.9083999999999999
2012-02-28,6.2257
2012-02-29,-0.1832
2012-03-01,0.5505
2012-03-02,3.6496
2012-03-05,-4.7535
2012-03-06,-4.6211
2012-03-07,0.7752
2012-03-08,2.8846
2012-03-09,0.9346
2012-03-12,3.8889
2012-03-13,-1.6042999999999998
2012-03-14,-3.0797
2012-03-15,0.3738
2012-03-16,-1.4898
2012-03-19,0.7561
2012-03-20,1.6886
2012-03-21,-1.845
2012-03-22,-0.3759
2012-03-23,0.0
2012-03-26,0.566
2012-03-27,3.1895
2012-03-28,-2.7273
2012-03-29,3.1776
2012-03-30,0.0
2012-04-02,2.1739
2012-04-03,-2.8369
2012-04-04,-2.3723
2012-04-05,2.0561
2012-04-09,1.4652
2012-04-10,4.5126
2012-04-11,6.563
2012-04-12,11.1831
2012-04-13,6.8513
2012-04-16,-2.5921
2012-04-17,-3.7815
2012-04-18,0.5822
2012-04-19,2.026
2012-04-20,1.1348
2012-04-23,-5.0491
2012-04-24,-6.647
2012-04-25,1.4241
2012-04-26,0.0
2012-04-27,-3.1201
2012-04-30,-1.7713
2012-05-01,3.7705
2012-05-02,4.2654
2012-05-03,-3.9394
2012-05-04,5.6782
2012-05-07,-4.4776
2012-05-08,-4.0625
2012-05-09,-5.2117
2012-05-10,3.2646
2012-05-11,-5.3245000000000005
2012-05-14,-3.5149
2012-05-15,6.3751999999999995
2012-05-16,7.0205
2012-05-17,-0.16
2012-05-18,-20.9936
2012-05-21,-3.854
2012-05-22,-0.8439
2012-05-23,2.1277
2012-05-24,-1.0417
2012-05-25,-0.2105
2012-05-29,-1.0549
2012-05-30,-2.9851
2012-05-31,4.3956
2012-06-01,-5.6842
2012-06-04,-4.0179
2012-06-05,1.8605
2012-06-06,2.968
2012-06-07,-2.2173
2012-06-08,1.8141
2012-06-11,1.3363
2012-06-12,0.8791
2012-06-13,-0.6536
2012-06-14,-2.193
2012-06-15,1.1211
2012-06-18,4.6563
2012-06-19,-1.9068
2012-06-20,-1.7279
2012-06-21,-1.0989
2012-06-22,1.5556
2012-06-25,0.6565
2012-06-26,2.1739
2012-06-27,0.4255
2012-06-28,-4.2373
2012-06-29,-0.2212
2012-07-02,-2.2173
2012-07-03,-0.2268
2012-07-05,1.8182
2012-07-06,-0.6696
2012-07-09,-2.6966
2012-07-10,-1.6166
2012-07-11,0.2347
2012-07-12,-0.4684
2012-07-13,1.1764999999999999
2012-07-16,-0.2326
2012-07-17,-3.4965
2012-07-18,2.657
2012-07-19,-1.1764999999999999
2012-07-20,-0.4762
2012-07-23,-1.9139
2012-07-24,0.2439
2012-07-25,0.0
2012-07-26,-5.1095
2012-07-27,-0.5128
2012-07-30,-4.1237
2012-07-31,0.8065
2012-08-01,-0.5333
2012-08-02,-0.8043
2012-08-03,1.6216
2012-08-06,11.7021
2012-08-07,-2.1429
2012-08-08,-3.163
2012-08-09,-0.2513
2012-08-10,0.5038
2012-08-13,-0.5013
2012-08-14,-0.2519
2012-08-15,0.5051
2012-08-16,0.0
2012-08-17,1.5074999999999998
2012-08-20,-0.9901
2012-08-21,-0.25
2012-08-22,-1.0025
2012-08-23,0.2532
2012-08-24,-1.0101
2012-08-27,-1.7856999999999998
2012-08-28,0.0
2012-08-29,0.0
2012-08-30,0.0
2012-08-31,-0.5195
2012-09-04,-7.0496
2012-09-05,0.0
2012-09-06,3.6517
2012-09-07,3.523
2012-09-10,-1.3089
2012-09-11,0.0
2012-09-12,1.061
2012-09-13,2.8871
2012-09-14,2.551
2012-09-17,-1.2438
2012-09-18,0.7557
2012-09-19,5.0
2012-09-20,-0.9524
2012-09-21,-0.2404
2012-09-24,-4.8193
2012-09-25,-0.7595
2012-09-26,-1.7856999999999998
2012-09-27,3.1169000000000002
2012-09-28,1.5112999999999999
2012-10-01,-2.4814
2012-10-02,1.5267
2012-10-03,-1.5038
2012-10-04,1.7812000000000001
2012-10-05,-1.0
2012-10-08,-3.0303
2012-10-09,-1.0417
2012-10-10,0.0
2012-10-11,-0.5263
2012-10-12,-1.8519
2012-10-15,-0.8086
2012-10-16,-3.8043
2012-10-17,-0.565
2012-10-18,-1.4205
2012-10-19,-3.17
2012-10-22,2.9762
2012-10-23,0.8671
2012-10-24,2.0057
2012-10-25,-1.1236
2012-10-26,-3.125
2012-10-31,-4.1056
2012-11-01,1.5291000000000001
2012-11-02,-1.8072
2012-11-05,0.6135
2012-11-06,1.5244
2012-11-07,-3.6036
2012-11-08,5.296
2012-11-09,0.8876
2012-11-12,1.173
2012-11-13,-2.029
2012-11-14,0.0
2012-11-15,-1.1834
2012-11-16,1.1976
2012-11-19,1.1834
2012-11-20,-2.6316
2012-11-21,0.9009
2012-11-23,1.1905000000000001
2012-11-26,1.1764999999999999
2012-11-27,-1.4535
2012-11-28,0.885
2012-11-29,1.7544
2012-11-30,-1.4368
2012-12-03,-6.414
2012-12-04,-1.8692
2012-12-05,-0.6349
2012-12-06,-0.9585
2012-12-07,0.0
2012-12-10,0.3226
2012-12-11,0.6431
2012-12-12,1.9169
2012-12-13,-1.2539
2012-12-14,2.5397
2012-12-17,0.6192
2012-12-18,5.5385
2012-12-19,0.8746
2012-12-20,-4.0462
2012-12-21,1.8072
2012-12-24,-2.071
2012-12-26,2.4169
2012-12-27,-2.9499
2012-12-28,0.304
2012-12-31,4.5455
2013-01-02,0.8696
2013-01-03,5.1724
2013-01-04,2.7321999999999997
2013-01-07,2.6596
2013-01-08,-6.2176
2013-01-09,2.7624
2013-01-10,3.4946
2013-01-11,-0.7792
2013-01-14,-1.5707
2013-01-15,-3.1915
2013-01-16,-4.1209
2013-01-17,-2.8653
2013-01-18,1.7699
2013-01-22,2.029
2013-01-23,3.125
2013-01-24,-2.2039
2013-01-25,-1.9718
2013-01-28,2.8736
2013-01-29,-3.6313
2013-01-30,-1.4493
2013-01-31,-1.4706000000000001
2013-02-01,0.2985
2013-02-04,-5.6548
2013-02-05,1.2618
2013-02-06,3.4268
2013-02-07,-3.6145
2013-02-08,0.9375
2013-02-11,0.6192
2013-02-12,-0.6154
2013-02-13,0.0
2013-02-14,4.0248
2013-02-15,-3.8689999999999998
2013-02-19,-0.6192
2013-02-20,-1.8692
2013-02-21,-4.127
2013-02-22,0.0
2013-02-25,0.0
2013-02-26,-1.9868000000000001
2013-02-27,1.6892
2013-02-28,-1.6611
2013-03-01,-1.6892
2013-03-04,1.3746
2013-03-05,1.6949
2013-03-06,-1.0
2013-03-07,0.6734
2013-03-08,2.6756
2013-03-11,-1.3029
2013-03-12,1.3201
2013-03-13,4.5603
2013-03-14,-0.6231
2013-03-15,-6.8966
2013-03-18,0.0
2013-03-19,0.0
2013-03-20,2.3569
2013-03-21,-1.9737
2013-03-22,-1.0067
2013-03-25,0.0
2013-03-26,-0.339
2013-03-27,1.0204
2013-03-28,-2.6936
2013-04-01,-4.4983
2013-04-02,0.7246
2013-04-03,-0.3597
2013-04-04,0.0
2013-04-05,-0.361
2013-04-08,-1.087
2013-04-09,2.5641
2013-04-10,1.7856999999999998
2013-04-11,-0.3509
2013-04-12,2.8169
2013-04-15,-4.1096
2013-04-16,-0.7143
2013-04-17,-1.0791
2013-04-18,-1.0909
2013-04-19,-0.7353
2013-04-22,-3.7037
2013-04-23,5.7692
2013-04-24,-0.7273
2013-04-25,1.0989
2013-04-26,3.6231999999999998
2013-04-29,-2.4476
2013-04-30,0.3584
2013-05-01,-1.7856999999999998
2013-05-02,0.7273
2013-05-03,0.722
2013-05-06,11.1111
2013-05-07,-3.2258
2013-05-08,1.0
2013-05-09,0.33
2013-05-10,0.3289
2013-05-13,-1.9672
2013-05-14,0.3344
2013-05-15,-5.0
2013-05-16,-1.0526
2013-05-17,1.0638
2013-05-20,5.614
2013-05-21,-0.9967
2013-05-22,-1.6779
2013-05-23,-0.6826
2013-05-24,2.4055
2013-05-28,0.0
2013-05-29,1.3423
2013-05-30,1.6556
2013-05-31,2.9316
2013-06-03,1.5823
2013-06-04,-1.2461
2013-06-05,0.9464
2013-06-06,0.3125
2013-06-07,3.4268
2013-06-10,2.1084
2013-06-11,-0.885
2013-06-12,0.2976
2013-06-13,-0.8902
2013-06-14,-3.8922
2013-06-17,0.9346
2013-06-18,-0.9259
2013-06-19,-1.2461
2013-06-20,-3.7855
2013-06-21,-3.2787
2013-06-24,-6.4407
2013-06-25,1.8115999999999999
2013-06-26,0.3559
2013-06-27,0.7092
2013-06-28,5.2817
2013-07-01,1.3378
2013-07-02,-1.6502
2013-07-03,-0.3356
2013-07-05,-1.0101
2013-07-08,1.3605
2013-07-09,-1.0067
2013-07-10,2.3729
2013-07-11,1.3245
2013-07-12,1.3072
2013-07-15,0.6452
2013-07-16,1.6026
2013-07-17,3.7855
2013-07-18,-0.6079
2013-07-19,-4.2813
2013-07-22,0.0
2013-07-23,2.5559
2013-07-24,0.9346
2013-07-25,0.6173
2013-07-26,-1.227
2013-07-29,4.0373
2013-07-30,0.0
2013-07-31,-0.597
2013-08-01,19.5195
2013-08-02,-5.0251
2013-08-05,5.8201
2013-08-06,-2.75
2013-08-07,-0.5141
2013-08-08,1.292
2013-08-09,-1.7856999999999998
2013-08-12,3.1169000000000002
2013-08-13,15.3652
2013-08-14,-8.2969
2013-08-15,-11.4286
2013-08-16,-3.4946
2013-08-19,-3.6212
2013-08-20,-2.8902
2013-08-21,0.0
2013-08-22,1.1905000000000001
2013-08-23,4.7059
2013-08-26,-2.809
2013-08-27,-3.7572
2013-08-28,0.6006
2013-08-29,-0.597
2013-08-30,-2.1021
2013-09-03,0.9202
2013-09-04,2.7356
2013-09-05,1.1834
2013-09-06,-1.1696
2013-09-09,2.6627
2013-09-10,0.2882
2013-09-11,0.5747
2013-09-12,3.1429
2013-09-13,-1.9391
2013-09-16,-1.1299
2013-09-17,0.0
2013-09-18,1.1429
2013-09-19,-0.2825
2013-09-20,-1.6997
2013-09-23,-2.8818
2013-09-24,-0.8902
2013-09-25,1.1976
2013-09-26,1.1834
2013-09-27,-1.462
2013-09-30,0.0
2013-10-01,8.0119
2013-10-02,7.6923
2013-10-03,-2.2959
2013-10-04,5.483
2013-10-07,1.9802
2013-10-08,-10.4369
2013-10-09,0.813
2013-10-10,0.8065
2013-10-11,-0.2667
2013-10-14,0.0
2013-10-15,-1.0695000000000001
2013-10-16,-1.6216
2013-10-17,0.8242
2013-10-18,2.7248
2013-10-21,2.9177999999999997
2013-10-22,1.5464
2013-10-23,-4.8223
2013-10-24,-0.5333
2013-10-25,-0.5362
2013-10-28,-7.0081
2013-10-29,-1.1594
2013-10-30,-0.8798
2013-10-31,-2.071
2013-11-01,2.719
2013-11-04,-0.2941
2013-11-05,0.59
2013-11-06,-1.7595
2013-11-07,-2.9851
2013-11-08,0.9231
2013-11-11,-0.9146
2013-11-12,5.8462
2013-11-13,-0.2907
2013-11-14,1.1662
2013-11-15,1.1527
2013-11-18,-2.5641
2013-11-19,-3.5088
2013-11-20,3.0303
2013-11-21,-2.9412000000000003
2013-11-22,1.2121
2013-11-25,-0.8982
2013-11-26,0.3021
2013-11-27,0.9036
2013-11-29,-11.0448
2013-12-02,-5.3690999999999995
2013-12-03,3.5461
2013-12-04,1.3699
2013-12-05,3.0405
2013-12-06,-1.3115
2013-12-09,-4.6512
2013-12-10,3.1359
2013-12-11,-1.6892
2013-12-12,1.3746
2013-12-13,-1.3559
2013-12-16,1.3746
2013-12-17,-0.678
2013-12-18,3.7542999999999997
2013-12-19,-1.9737
2013-12-20,0.3356
2013-12-23,1.0033
2013-12-24,-0.6623
2013-12-26,0.6667
2013-12-27,3.9735
2013-12-30,-1.2739
2013-12-31,-1.6129
2014-01-02,3.9344
2014-01-03,0.6309
2014-01-06,4.7022
2014-01-07,-1.4969999999999999
2014-01-08,2.1277
2014-01-09,-2.9762
2014-01-10,-2.454
2014-01-13,0.0
2014-01-14,1.8868
2014-01-15,0.3086
2014-01-16,1.2308
2014-01-17,-2.7356
2014-01-21,0.0
2014-01-22,0.625
2014-01-23,-2.4845
2014-01-24,1.9108
2014-01-27,-4.375
2014-01-28,4.902
2014-01-29,0.0
2014-01-30,-0.3115
2014-01-31,0.3125
2014-02-03,-1.8692
2014-02-04,1.2698
2014-02-05,-0.9404
2014-02-06,1.5823
2014-02-07,0.3115
2014-02-10,5.5901
2014-02-11,0.5882
2014-02-12,0.0
2014-02-13,-0.2924
2014-02-14,-0.8798
2014-02-18,11.2426
2014-02-19,-5.5851
2014-02-20,-0.2817
2014-02-21,-1.4123999999999999
2014-02-24,0.8596
2014-02-25,-5.1136
2014-02-26,2.6946
2014-02-27,6.414
2014-02-28,-1.0959
2014-03-03,-1.385
2014-03-04,9.5506
2014-03-05,22.5641
2014-03-06,-6.4854
2014-03-07,-5.8166
2014-03-10,-5.7007
2014-03-11,-4.0302
2014-03-12,5.7743
2014-03-13,-6.2035
2014-03-14,-0.5291
2014-03-17,0.7979
2014-03-18,-0.5277
2014-03-19,-9.8143
2014-03-20,-2.6471
2014-03-21,-2.719
2014-03-24,-0.6211
2014-03-25,-0.3125
2014-03-26,-0.3135
2014-03-27,0.0
2014-03-28,-0.3145
2014-03-31,3.1546
2014-04-01,0.3058
2014-04-02,-0.3049
2014-04-03,0.9174
2014-04-04,0.0
2014-04-07,0.0
2014-04-08,1.2121
2014-04-09,0.8982
2014-04-10,-2.0772
2014-04-11,-0.6061
2014-04-14,-0.6098
2014-04-15,0.0
2014-04-16,2.7607
2014-04-17,1.194
2014-04-21,1.1799
2014-04-22,-0.8746
2014-04-23,-0.5882
2014-04-24,-2.6627
2014-04-25,0.0
2014-04-28,-1.5198
2014-04-29,1.5432000000000001
2014-04-30,0.0
2014-05-01,0.9119
2014-05-02,-0.9036
2014-05-05,0.9119
2014-05-06,-2.7108
2014-05-07,0.9288
2014-05-08,0.6135
2014-05-09,0.3049
2014-05-12,0.0
2014-05-13,0.304
2014-05-14,-0.9091
2014-05-15,0.6116
2014-05-16,0.0
2014-05-19,0.0
2014-05-20,-0.304
2014-05-21,-3.3537
2014-05-22,3.4699999999999998
2014-05-23,3.9634
2014-05-27,-1.173
2014-05-28,-0.8902
2014-05-29,3.5928
2014-05-30,-2.3121
2014-06-02,1.4793
2014-06-03,-2.6239
2014-06-04,-0.2994
2014-06-05,0.0
2014-06-06,0.0
2014-06-09,0.3003
2014-06-10,0.0
2014-06-11,-0.8982
2014-06-12,0.0
2014-06-13,-0.3021
2014-06-16,-0.303
2014-06-17,1.5198
2014-06-18,0.8982
2014-06-19,-0.8902
2014-06-20,-0.8982
2014-06-23,1.2085
2014-06-24,-0.597
2014-06-25,0.0
2014-06-26,0.0
2014-06-27,-0.3003
2014-06-30,0.6024
2014-07-01,1.4969999999999999
2014-07-02,0.59
2014-07-03,0.0
2014-07-07,-3.2258
2014-07-08,-3.0303
2014-07-09,-0.625
2014-07-10,-0.6289
2014-07-11,1.2658
2014-07-14,0.3125
2014-07-15,1.2461
2014-07-16,0.6154
2014-07-17,1.2232
2014-07-18,-0.6042
2014-07-21,-3.6474
2014-07-22,1.8927
2014-07-23,-0.9288
2014-07-24,2.5
2014-07-25,0.6098
2014-07-28,-2.1212
2014-07-29,0.3096
2014-07-30,1.5432000000000001
2014-07-31,0.0
2014-08-01,-1.2158
2014-08-04,1.2308
2014-08-05,-0.9119
2014-08-06,-0.6135
2014-08-07,-1.2346
2014-08-08,-0.3125
2014-08-11,2.5078
2014-08-12,-1.2232
2014-08-13,-0.6192
2014-08-14,-0.3115
2014-08-15,0.0
2014-08-18,0.3125
2014-08-19,0.3115
2014-08-20,0.3106
2014-08-21,0.3096
2014-08-22,-0.3086
2014-08-25,1.2384
2014-08-26,3.0581
2014-08-27,1.1869
2014-08-28,-1.4663
2014-08-29,-0.5952
2014-09-02,4.491
2014-09-03,0.2865
2014-09-04,-1.4285999999999999
2014-09-05,1.1594
2014-09-08,-0.2865
2014-09-09,-1.4368
2014-09-10,-0.2915
2014-09-11,-0.5848
2014-09-12,3.5294
2014-09-15,-3.9773
2014-09-16,-2.6627
2014-09-17,3.6474
2014-09-18,0.8798
2014-09-19,-2.3256
2014-09-22,-1.7856999999999998
2014-09-23,0.9091
2014-09-24,2.1021
2014-09-25,-2.3529
2014-09-26,3.3133
2014-09-29,0.8746
2014-09-30,-0.578
2014-10-01,-5.5233
2014-10-02,1.8462
2014-10-03,0.3021
2014-10-06,-2.4096
2014-10-07,0.0
2014-10-08,-0.6173
2014-10-09,0.3106
2014-10-10,-1.548
2014-10-13,0.3145
2014-10-14,0.0
2014-10-15,-0.627
2014-10-16,-0.9464
2014-10-17,1.2739
2014-10-20,3.4591
2014-10-21,0.304
2014-10-22,-1.2121
2014-10-23,2.7607
2014-10-24,1.791
2014-10-27,-1.7595
2014-10-28,0.2985
2014-10-29,0.8929
2014-10-30,-1.7699
2014-10-31,4.2042
2014-11-03,-5.7637
2014-11-04,0.0
2014-11-05,-2.7523
2014-11-06,-0.3145
2014-11-07,0.0
2014-11-10,1.8927
2014-11-11,-1.8576000000000001
2014-11-12,0.9464
2014-11-13,-1.5625
2014-11-14,0.9524
2014-11-17,-1.5723
2014-11-18,-5.4313
2014-11-19,-2.027
2014-11-20,2.069
2014-11-21,-10.1351
2014-11-24,0.7519
2014-11-25,0.7463
2014-11-26,4.4444
2014-11-28,1.7730000000000001
2014-12-01,-5.9233
2014-12-02,-0.3704
2014-12-03,0.3717
2014-12-04,-5.1852
2014-12-05,3.5156
2014-12-08,-1.5093999999999999
2014-12-09,0.7663
2014-12-10,-1.5209000000000001
2014-12-11,1.1583
2014-12-12,-3.4351
2014-12-15,-2.3715
2014-12-16,0.8097
2014-12-17,4.8193
2014-12-18,0.7663
2014-12-19,4.5626999999999995
2014-12-22,-3.6364
2014-12-23,-1.8868
2014-12-24,0.3846
2014-12-26,1.5326
2014-12-29,-1.8868
2014-12-30,-1.5385
2014-12-31,-1.9531
2015-01-02,7.1713000000000005
2015-01-05,-1.1152
2015-01-06,-3.0075
2015-01-07,0.3876
2015-01-08,1.1583
2015-01-09,0.0
2015-01-12,1.9083999999999999
2015-01-13,-2.6217
2015-01-14,0.0
2015-01-15,-0.7692
2015-01-16,0.3876
2015-01-20,-0.3861
2015-01-21,0.7752
2015-01-22,-1.1538
2015-01-23,0.3891
2015-01-26,0.3876
2015-01-27,-1.5444
2015-01-28,0.3922
2015-01-29,0.7813
2015-01-30,0.0
2015-02-02,-1.938
2015-02-03,1.9763
2015-02-04,2.3256
2015-02-05,1.8939
2015-02-06,-1.1152
2015-02-09,-1.1278
2015-02-10,-1.1407
2015-02-11,1.9231
2015-02-12,0.3774
2015-02-13,-0.7519
2015-02-17,-2.2727
2015-02-18,0.0
2015-02-19,0.3876
2015-02-20,0.7722
2015-02-23,-1.1494
2015-02-24,0.0
2015-02-25,0.7752
2015-02-26,-0.3846
2015-02-27,-0.7722
2015-03-02,-0.7782
2015-03-03,-1.5686
2015-03-04,0.7968
2015-03-05,-0.3953
2015-03-06,0.0
2015-03-09,1.9841
2015-03-10,-6.2257
2015-03-11,2.9046
2015-03-12,0.4032
2015-03-13,-1.2048
2015-03-16,-1.2195
2015-03-17,-1.2346
2015-03-18,-0.4167
2015-03-19,1.6736
2015-03-20,-1.2346
2015-03-23,0.0
2015-03-24,5.4167
2015-03-25,-0.7905
2015-03-26,0.7968
2015-03-27,-3.1621
2015-03-30,-2.449
2015-03-31,0.8368
2015-04-01,1.6598000000000002
2015-04-02,8.5714
2015-04-06,0.7519
2015-04-07,2.2388
2015-04-08,1.4599
2015-04-09,-1.7986
2015-04-10,-1.0989
2015-04-13,0.0
2015-04-14,-0.7407
2015-04-15,-0.3731
2015-04-16,0.3745
2015-04-17,-1.4925
2015-04-20,0.0
2015-04-21,1.5152
2015-04-22,4.4776
2015-04-23,6.0714
2015-04-24,2.6936
2015-04-27,0.3279
2015-04-28,0.9804
2015-04-29,-3.8834999999999997
2015-04-30,0.0
2015-05-01,-0.3367
2015-05-04,3.3784
2015-05-05,-4.902
2015-05-06,-2.4055
2015-05-07,1.7606000000000002
2015-05-08,-1.0381
2015-05-11,2.0979
2015-05-12,-0.6849
2015-05-13,4.1379
2015-05-14,-2.3179
2015-05-15,0.678
2015-05-18,2.6936
2015-05-19,2.2951
2015-05-20,4.1667
2015-05-21,6.1538
2015-05-22,7.2464
2015-05-26,3.5135
2015-05-27,5.2219
2015-05-28,-4.4665
2015-05-29,3.6364
2015-06-01,1.0025
2015-06-02,4.2184
2015-06-03,0.2381
2015-06-04,0.9501
2015-06-05,1.6471
2015-06-08,-0.9259
2015-06-09,-3.972
2015-06-10,-2.9196999999999997
2015-06-11,0.0
2015-06-12,0.2506
2015-06-15,-0.5
2015-06-16,-1.2563
2015-06-17,0.7634
2015-06-18,-1.2626
2015-06-19,-0.5115
2015-06-22,-0.7712
2015-06-23,0.0
2015-06-24,-0.2591
2015-06-25,0.7792
2015-06-26,-1.2887
2015-06-29,-0.2611
2015-06-30,-0.7853
2015-07-01,0.0
2015-07-02,0.2639
2015-07-06,-2.3684
2015-07-07,-7.0081
2015-07-08,-4.9275
2015-07-09,8.5366
2015-07-10,-1.6854
2015-07-13,1.4285999999999999
2015-07-14,0.8451
2015-07-15,-1.6760000000000002
2015-07-16,0.8523
2015-07-17,3.9436999999999998
2015-07-20,-0.271
2015-07-21,-0.5435
2015-07-22,-1.6393
2015-07-23,1.1111
2015-07-24,-1.0989
2015-07-27,-3.8889
2015-07-28,0.8671
2015-07-29,1.7191999999999998
2015-07-30,-0.5634
2015-07-31,-0.5666
2015-08-03,-3.9886
2015-08-04,4.1543
2015-08-05,0.2849
2015-08-06,0.5682
2015-08-07,-0.565
2015-08-10,1.1364
2015-08-11,0.8427
2015-08-12,0.2786
2015-08-13,1.1111
2015-08-14,0.2747
2015-08-17,0.5479
2015-08-18,-0.8174
2015-08-19,1.0989
2015-08-20,-2.1739
2015-08-21,-4.1667
2015-08-24,-9.5652
2015-08-25,5.1282
2015-08-26,-5.1829
2015-08-27,2.8939
2015-08-28,1.25
2015-08-31,-2.1605
2015-09-01,-1.8927
2015-09-02,-2.5723000000000003
2015-09-03,-3.6304
2015-09-04,-4.4521
2015-09-08,2.1505
2015-09-09,-0.3509
2015-09-10,-0.3521
2015-09-11,0.0
2015-09-14,-1.0601
2015-09-15,0.0
2015-09-16,1.7856999999999998
2015-09-17,8.4211
2015-09-18,-1.9417
2015-09-21,0.33
2015-09-22,-2.9605
2015-09-23,2.0339
2015-09-24,1.6611
2015-09-25,-0.3268
2015-09-28,0.0
2015-09-29,-1.3115
