ticker,MOBL US Equity
2014-10-27,-2.4229
2014-10-28,4.0632
2014-10-29,2.0607
2014-10-30,5.3135
2014-10-31,1.5135999999999998
2014-11-03,-2.3857
2014-11-04,-0.1018
2014-11-05,-2.2426
2014-11-06,-1.9811999999999999
2014-11-07,-0.5319
2014-11-10,3.3155
2014-11-11,-2.0704
2014-11-12,2.1142
2014-11-13,0.3106
2014-11-14,0.1032
2014-11-17,0.0
2014-11-18,0.0
2014-11-19,0.5155
2014-11-20,0.0
2014-11-21,0.2051
2014-11-24,-2.1494
2014-11-25,0.2092
2014-11-26,-0.7307
2014-11-28,-2.5237
2014-12-01,-6.6882
2014-12-02,1.7341
2014-12-03,1.1364
2014-12-04,2.0225
2014-12-05,2.9736000000000002
2014-12-08,-4.9198
2014-12-09,-1.4623
2014-12-10,-1.5981999999999998
2014-12-11,4.1763
2014-12-12,1.0022
2014-12-15,-4.7409
2014-12-16,-0.2315
2014-12-17,0.116
2014-12-18,1.1587
2014-12-19,3.7801
2014-12-22,5.0773
2014-12-23,-0.3151
2014-12-24,2.7397
2014-12-26,-0.5128
2014-12-29,3.0928
2014-12-30,-1.9
2014-12-31,1.5291000000000001
2015-01-02,-0.9036
2015-01-05,-4.2553
2015-01-06,0.5291
2015-01-07,3.8947000000000003
2015-01-08,0.9119
2015-01-09,-0.1004
2015-01-12,0.1005
2015-01-13,-0.3012
2015-01-14,0.3021
2015-01-15,-6.7269
2015-01-16,0.5382
2015-01-20,-0.4283
2015-01-21,-2.2580999999999998
2015-01-22,1.7602
2015-01-23,0.3243
2015-01-26,-0.6466
2015-01-27,-1.9523000000000001
2015-01-28,-2.4336
2015-01-29,0.5669
2015-01-30,-1.1274
2015-02-02,1.0262
2015-02-03,0.2257
2015-02-04,2.9279
2015-02-05,2.9539999999999997
2015-02-06,-1.9129
2015-02-09,2.7086
2015-02-10,-1.0549
2015-02-11,-1.3859
2015-02-12,5.2973
2015-02-13,-2.1561
2015-02-17,-4.3022
2015-02-18,-2.3026
2015-02-19,-1.908
2015-02-20,0.6865
2015-02-23,-2.7273
2015-02-24,0.4673
2015-02-25,0.3488
2015-02-26,0.5794
2015-02-27,2.8802
2015-03-02,-2.9115
2015-03-03,-1.0381
2015-03-04,0.2331
2015-03-05,4.186
2015-03-06,-2.2321
2015-03-09,1.8265
2015-03-10,-5.7175
2015-03-11,4.3995
2015-03-12,1.5945
2015-03-13,-2.0179
2015-03-16,0.5721
2015-03-17,0.9101
2015-03-18,0.2255
2015-03-19,-1.0124
2015-03-20,2.2727
2015-03-23,-0.3333
2015-03-24,1.0033
2015-03-25,-3.3113
2015-03-26,0.7991
2015-03-27,2.8313
2015-03-30,1.1013
2015-03-31,0.8715
2015-04-01,-1.4039
2015-04-02,-1.7525
2015-04-06,-1.1148
2015-04-07,0.6764
2015-04-08,0.7839
2015-04-09,0.2222
2015-04-10,2.9933
2015-04-13,-1.2917
2015-04-14,-1.8538999999999999
2015-04-15,3.2222
2015-04-16,3.5522
2015-04-17,-0.2079
2015-04-20,-1.5625
2015-04-21,1.2698
2015-04-22,-0.7315
2015-04-23,-25.1579
2015-04-24,-1.8987
2015-04-27,-11.9713
2015-04-28,-0.4072
2015-04-29,-1.8806
2015-04-30,0.3333
2015-05-01,10.4651
2015-05-04,-7.8195
2015-05-05,0.8157
2015-05-06,-1.1327
2015-05-07,-1.8003
2015-05-08,-0.6667
2015-05-11,4.0268
2015-05-12,6.4516
2015-05-13,-1.9697
2015-05-14,-3.2457
2015-05-15,0.7987
2015-05-18,-0.6339
2015-05-19,0.9569
2015-05-20,-3.0016
2015-05-21,-0.9772
2015-05-22,-0.9868
2015-05-26,-0.1661
2015-05-27,0.6656
2015-05-28,2.314
2015-05-29,-2.7464
2015-06-01,0.1661
2015-06-02,0.1658
2015-06-03,0.1656
2015-06-04,0.1653
2015-06-05,0.8251
2015-06-08,-2.2913
2015-06-09,0.1675
2015-06-10,6.8562
2015-06-11,-5.6338
2015-06-12,2.3217
2015-06-15,3.2415
2015-06-16,8.0063
2015-06-17,0.7267
2015-06-18,-3.6075
2015-06-19,-1.4969999999999999
2015-06-22,-2.1277
2015-06-23,0.4658
2015-06-24,-3.0912
2015-06-25,0.638
2015-06-26,-2.8526
2015-06-29,-4.894
2015-06-30,1.3721999999999999
2015-07-01,-1.692
2015-07-02,-3.7866
2015-07-06,1.9678
2015-07-07,-5.0877
2015-07-08,2.2181
2015-07-09,-1.2658
2015-07-10,4.9451
2015-07-13,0.349
2015-07-14,1.913
2015-07-15,0.8532
2015-07-16,1.5228000000000002
2015-07-17,-3.8333
2015-07-20,-1.3865
2015-07-21,2.2847
2015-07-22,-2.9210000000000003
2015-07-23,0.354
2015-07-24,-3.5273
2015-07-27,0.3656
2015-07-28,-1.0929
2015-07-29,-0.9208
2015-07-30,-5.948
2015-07-31,13.0435
2015-08-03,-6.993
2015-08-04,-3.0075
2015-08-05,7.3643
2015-08-06,-5.9567
2015-08-07,-4.4146
2015-08-10,-0.6024
2015-08-11,-3.2323
2015-08-12,-0.4175
2015-08-13,-3.1447
2015-08-14,1.5152
2015-08-17,-3.838
2015-08-18,0.2217
2015-08-19,-5.531
2015-08-20,-4.918
2015-08-21,1.2315
2015-08-24,-3.8929
2015-08-25,-1.7722
2015-08-26,1.0309
2015-08-27,3.0612
2015-08-28,0.495
2015-08-31,1.2315
2015-09-01,-7.5426
2015-09-02,1.9737
2015-09-03,-0.3871
2015-09-04,3.6269
2015-09-08,-5.25
2015-09-09,-5.277
2015-09-10,1.6713
2015-09-11,2.4657999999999998
2015-09-14,-1.3369
2015-09-15,0.0
2015-09-16,3.252
2015-09-17,-2.6247
2015-09-18,0.2695
2015-09-21,-4.0323
2015-09-22,-3.3613
2015-09-23,-1.7391
2015-09-24,0.0
2015-09-25,-5.8997
2015-09-28,-0.3135
2015-09-29,-11.0063
2015-09-30,9.5406
2015-10-01,-1.6129
2015-10-02,5.2459
2015-10-05,8.411200000000001
2015-10-06,0.8621
2015-10-07,7.4074
2015-10-08,0.5305
2015-10-09,1.0554
2015-10-12,-2.8721
2015-10-13,-0.5376
2015-10-14,0.5405
2015-10-15,3.7634
2015-10-16,0.2591
2015-10-19,3.1008
2015-10-20,-2.5063
2015-10-21,-1.0283
2015-10-22,1.8182
2015-10-23,1.0204
2015-10-26,-4.798
2015-10-27,-0.5305
2015-10-28,5.8667
2015-10-29,-0.5038
2015-10-30,-2.2785
2015-11-02,6.7358
2015-11-03,0.7282
2015-11-04,0.9639
2015-11-05,-2.148
2015-11-06,9.5122
2015-11-09,-2.2272
2015-11-10,-3.4169
2015-11-11,-2.5943
2015-11-12,-2.9055999999999997
2015-11-13,-2.2444
2015-11-16,2.8061
2015-11-17,-2.7295
2015-11-18,4.3367
2015-11-19,1.7115
2015-11-20,-1.6827
2015-11-23,-1.2225
2015-11-24,6.1881
2015-11-25,-0.2331
2015-11-27,-1.8692
2015-11-30,3.3333
2015-12-01,-2.765
2015-12-02,-1.8957000000000002
2015-12-03,-0.4831
2015-12-04,0.0
2015-12-07,-2.9126
2015-12-08,1.25
2015-12-09,-1.4815
2015-12-10,-0.5013
2015-12-11,-4.2821
2015-12-14,-2.6316
2015-12-15,3.7838000000000003
2015-12-16,1.8229
2015-12-17,-1.5345
2015-12-18,1.8182
2015-12-21,-0.7653
2015-12-22,0.7712
2015-12-23,-0.5102
2015-12-24,0.0
2015-12-28,-3.8462
2015-12-29,-3.4667
2015-12-30,-0.5525
2015-12-31,0.2778
2016-01-04,1.9391
2016-01-05,-0.5435
2016-01-06,3.5519
2016-01-07,1.0554
2016-01-08,-1.5666
2016-01-11,0.7958
2016-01-12,1.3158
2016-01-13,-4.6753
2016-01-14,5.4496
2016-01-15,-3.876
2016-01-19,-2.1505
2016-01-20,-0.8242
2016-01-21,1.9391
2016-01-22,0.0
2016-01-25,-2.9891
2016-01-26,-0.2801
2016-01-27,-1.6854
2016-01-28,-0.5714
2016-01-29,6.0345
2016-02-01,-1.355
2016-02-02,-3.8462
2016-02-03,-5.7143
2016-02-04,6.0606
2016-02-05,2.8571
2016-02-08,0.0
2016-02-09,-5.8333
2016-02-10,-8.8496
2016-02-11,0.9709
2016-02-12,2.2436
2016-02-16,-1.2539
2016-02-17,4.7619
2016-02-18,0.303
2016-02-19,2.719
2016-02-22,0.2941
2016-02-23,-3.5191
2016-02-24,0.6079
2016-02-25,0.9063
2016-02-26,-0.2994
2016-02-29,1.2012
2016-03-01,7.1217
2016-03-02,9.1413
2016-03-03,-0.2538
2016-03-04,1.2723
2016-03-07,1.5074999999999998
2016-03-08,0.7426
2016-03-09,-1.4742
2016-03-10,1.2469000000000001
2016-03-11,0.7389
2016-03-14,1.2225
2016-03-15,-3.8647
2016-03-16,2.7638
2016-03-17,1.2225
2016-03-18,2.8986
2016-03-21,-0.2347
2016-03-22,-0.4706
2016-03-23,-3.7824999999999998
2016-03-24,3.4398
2016-03-28,0.4751
2016-03-29,2.8369
2016-03-30,0.6897
2016-03-31,3.1963
2016-04-01,-0.4425
2016-04-04,0.0
2016-04-05,-1.5556
2016-04-06,3.8375
2016-04-07,-0.2174
2016-04-08,-1.5251000000000001
2016-04-11,0.4425
2016-04-12,0.4405
2016-04-13,1.0965
2016-04-14,-0.8677
2016-04-15,0.4376
2016-04-18,0.6536
2016-04-19,-1.5152
2016-04-20,0.4396
2016-04-21,-0.4376
2016-04-22,-0.2198
2016-04-25,-1.3216
2016-04-26,-0.8929
2016-04-27,-2.027
2016-04-28,-2.069
2016-04-29,-10.0939
2016-05-02,-2.3499
2016-05-03,-9.0909
2016-05-04,-4.4118
2016-05-05,-4.0
2016-05-06,1.9231
2016-05-09,-0.6289
2016-05-10,0.9494
2016-05-11,-2.1944
2016-05-12,-1.2821
2016-05-13,-0.974
2016-05-16,1.6393
2016-05-17,-3.5484
2016-05-18,2.3411
2016-05-19,-2.6144
2016-05-20,0.0
2016-05-23,-5.0336
2016-05-24,4.5936
2016-05-25,0.0
2016-05-26,-0.6757
2016-05-27,0.6803
2016-05-31,11.4865
2016-06-01,0.0
2016-06-02,-0.303
2016-06-03,3.9514
2016-06-06,-0.5848
2016-06-07,-3.2353
2016-06-08,0.304
2016-06-09,-3.3333
2016-06-10,-4.3887
2016-06-13,7.541
2016-06-14,-2.1341
2016-06-15,0.6231
2016-06-16,0.3096
2016-06-17,-2.4691
2016-06-20,1.8987
2016-06-21,-1.8634
2016-06-22,-3.7975
2016-06-23,6.5789
2016-06-24,-4.6296
2016-06-27,-6.4725
2016-06-28,4.1522
2016-06-29,0.9967
2016-06-30,0.3289
2016-07-01,1.3115
2016-07-05,-1.6181
2016-07-06,3.9474
2016-07-07,-0.9494
2016-07-08,5.4313
2016-07-11,-0.6061
2016-07-12,0.9146
2016-07-13,-2.1148
2016-07-14,1.8519
2016-07-15,-1.2121
2016-07-18,-0.6135
2016-07-19,5.2469
2016-07-20,-1.7595
2016-07-21,-5.0746
2016-07-22,3.7736
2016-07-25,-1.8182
2016-07-26,-0.9259
2016-07-27,0.6231
2016-07-28,-1.2384
2016-07-29,6.8966
2016-08-01,-0.2933
2016-08-02,0.0
2016-08-03,1.4706000000000001
2016-08-04,0.0
2016-08-05,1.7391
2016-08-08,3.1339
2016-08-09,-4.6961
2016-08-10,-2.029
2016-08-11,-1.1834
2016-08-12,0.0
2016-08-15,-2.3952
2016-08-16,-3.9877000000000002
2016-08-17,-0.3195
2016-08-18,-1.2821
2016-08-19,0.0
2016-08-22,-0.3247
2016-08-23,-2.2801
2016-08-24,0.6667
2016-08-25,0.0
2016-08-26,0.6623
2016-08-29,0.3289
2016-08-30,2.2951
2016-08-31,-3.5256
2016-09-01,0.0
2016-09-02,-0.6645
2016-09-06,1.0033
2016-09-07,-0.6623
2016-09-08,-1.3333
2016-09-09,-2.027
2016-09-12,1.7241
2016-09-13,-4.0678
2016-09-14,-3.5336
2016-09-15,-0.3663
2016-09-16,-0.7353
2016-09-19,-2.5926
2016-09-20,-1.1407
2016-09-21,-0.9615
2016-09-22,2.9126
2016-09-23,3.3962
2016-09-26,-1.8248
2016-09-27,1.487
2016-09-28,-1.0989
2016-09-29,0.7407
2016-09-30,1.1029
2016-10-03,-1.4545
2016-10-04,-1.107
2016-10-05,2.9851
2016-10-06,-1.4493
2016-10-07,-1.1029
2016-10-10,32.7138
2016-10-11,3.6414999999999997
2016-10-12,-3.5135
2016-10-13,3.3613
2016-10-14,-1.626
2016-10-17,2.2039
2016-10-18,-2.965
2016-10-19,6.9444
2016-10-20,1.2987
2016-10-21,-0.2564
2016-10-24,-2.3136
2016-10-25,-2.6316
2016-10-26,0.0
2016-10-27,2.7027
2016-10-28,-6.5789
2016-10-31,2.8169
2016-11-01,-2.7397
2016-11-02,1.4085
2016-11-03,-2.7778
2016-11-04,2.8571
2016-11-07,2.7778
2016-11-08,2.7027
2016-11-09,-3.9474
2016-11-10,4.1096
2016-11-11,3.9474
2016-11-14,3.7975
2016-11-15,0.0
2016-11-16,0.0
2016-11-17,4.878
2016-11-18,2.3256
2016-11-21,-2.2727
2016-11-22,1.1628
2016-11-23,-1.1494
2016-11-25,-1.1628
2016-11-28,-3.5294
2016-11-29,1.2195
2016-11-30,0.0
2016-12-01,-2.4096
2016-12-02,-7.4074
2016-12-05,1.3333
2016-12-06,-1.3158
2016-12-07,0.0
2016-12-08,12.0
2016-12-09,1.1905000000000001
2016-12-12,-2.3529
2016-12-13,0.0
2016-12-14,0.0
2016-12-15,-2.4096
2016-12-16,0.0
2016-12-19,4.9383
2016-12-20,-3.5294
2016-12-21,-1.2195
2016-12-22,-1.2346
2016-12-23,0.0
2016-12-27,-1.25
2016-12-28,-5.0633
2016-12-29,1.3333
2016-12-30,-1.3158
2017-01-03,5.3333
2017-01-04,3.7975
2017-01-05,-0.6098
2017-01-06,-1.8405
2017-01-09,0.0
2017-01-10,6.25
2017-01-11,-3.5294
2017-01-12,0.0
2017-01-13,4.878
2017-01-17,-2.3256
2017-01-18,0.0
2017-01-19,-1.1905000000000001
2017-01-20,3.6145
2017-01-23,-1.1628
2017-01-24,4.7059
2017-01-25,-1.1236
2017-01-26,-2.2727
2017-01-27,1.1628
2017-01-30,-1.1494
2017-01-31,1.1628
2017-02-01,0.0
2017-02-02,1.1494
2017-02-03,3.4091
2017-02-06,-3.2967
2017-02-07,-2.2727
2017-02-08,9.3023
2017-02-09,4.2553
2017-02-10,0.0
2017-02-13,-1.0204
2017-02-14,0.0
2017-02-15,0.0
2017-02-16,-2.0619
2017-02-17,0.0
2017-02-21,3.1579
2017-02-22,-1.0204
2017-02-23,-2.0619
2017-02-24,-2.1053
2017-02-27,2.1505
2017-02-28,1.0526
2017-03-01,-2.0833
2017-03-02,-1.0638
2017-03-03,-3.2258
2017-03-06,-2.2222
2017-03-07,-2.2727
2017-03-08,1.1628
2017-03-09,-5.7471
2017-03-10,2.439
2017-03-13,0.0
2017-03-14,-2.3810000000000002
2017-03-15,4.878
2017-03-16,5.814
2017-03-17,1.0989
2017-03-20,2.1739
2017-03-21,-3.1915
2017-03-22,-5.4945
2017-03-23,2.3256
2017-03-24,0.0
2017-03-27,0.0
2017-03-28,-2.2727
2017-03-29,3.4884
2017-03-30,-3.3708
2017-03-31,1.1628
2017-04-03,0.0
2017-04-04,2.2989
2017-04-05,-2.2472
2017-04-06,3.4483
2017-04-07,-2.2222
2017-04-10,-1.1364
2017-04-11,-1.1494
2017-04-12,-1.1628
2017-04-13,2.3529
2017-04-17,0.0
2017-04-18,1.1494
2017-04-19,-1.1364
2017-04-20,1.1494
2017-04-21,-0.5682
2017-04-24,2.8571
2017-04-25,0.0
2017-04-26,0.0
2017-04-27,-1.1111
2017-04-28,2.2472
2017-05-01,5.4945
2017-05-02,-2.0833
2017-05-03,-2.1277
2017-05-04,1.087
2017-05-05,2.1505
2017-05-08,2.1053
2017-05-09,6.1856
2017-05-10,2.9126
2017-05-11,1.8868
2017-05-12,0.0
2017-05-15,1.8519
2017-05-16,-1.8182
2017-05-17,-2.7778
2017-05-18,0.0
2017-05-19,1.9048
2017-05-22,0.0
2017-05-23,-0.9346
2017-05-24,-1.8868
2017-05-25,0.0
2017-05-26,1.9231
2017-05-30,-0.9434
2017-05-31,2.8571
2017-06-01,0.9259
2017-06-02,0.0
2017-06-05,0.9174
2017-06-06,1.8182
2017-06-07,-0.8929
2017-06-08,0.9009
2017-06-09,-5.3571
2017-06-12,12.2642
2017-06-13,5.042
2017-06-14,0.8
2017-06-15,0.7937
2017-06-16,-2.3622
2017-06-19,3.2258
2017-06-20,-0.7813
2017-06-21,0.7874
2017-06-22,2.3437
2017-06-23,0.7634
2017-06-26,-4.5455
2017-06-27,-2.3810000000000002
2017-06-28,0.0
2017-06-29,-2.439
2017-06-30,0.8333
2017-07-03,-3.3058
2017-07-05,1.7094
2017-07-06,-3.3613
2017-07-07,2.6087
2017-07-10,0.8475
2017-07-11,0.8403
2017-07-12,0.0
2017-07-13,0.8333
2017-07-14,0.0
2017-07-17,0.0
2017-07-18,0.8264
2017-07-19,2.459
2017-07-20,0.0
2017-07-21,0.0
2017-07-24,-4.8
2017-07-25,-5.042
2017-07-26,-2.6549
2017-07-27,0.9091
2017-07-28,-19.8198
2017-07-31,1.6854
2017-08-01,0.5525
2017-08-02,0.0
2017-08-03,-4.3956
2017-08-04,1.1494
2017-08-07,-1.7045
2017-08-08,-5.2023
2017-08-09,-1.2195
2017-08-10,-3.7037
2017-08-11,1.2821
2017-08-14,-1.2658
2017-08-15,0.0
2017-08-16,1.2821
2017-08-17,-1.2658
2017-08-18,0.0
2017-08-21,-1.2821
2017-08-22,0.0
2017-08-23,1.2987
2017-08-24,0.0
2017-08-25,-2.5641
2017-08-28,-1.3158
2017-08-29,2.6667
2017-08-30,-1.2987
2017-08-31,0.0
2017-09-01,2.6316
2017-09-05,-2.5641
2017-09-06,2.6316
2017-09-07,-4.4872
2017-09-08,4.698
2017-09-11,2.5641
2017-09-12,-3.75
2017-09-13,2.5974
2017-09-14,0.0
2017-09-15,-7.5949
2017-09-18,1.3699
2017-09-19,-2.7027
2017-09-20,0.0
2017-09-21,-2.0833
2017-09-22,-0.7092
2017-09-25,0.0
2017-09-26,0.0
2017-09-27,2.8571
2017-09-28,-1.3889
2017-09-29,4.2254
2017-10-02,2.7027
2017-10-03,1.3158
2017-10-04,-2.5974
2017-10-05,9.3333
2017-10-06,0.0
2017-10-09,-4.878
2017-10-10,1.2821
2017-10-11,0.0
2017-10-12,0.0
2017-10-13,-2.5316
2017-10-16,1.2987
2017-10-17,-2.5641
2017-10-18,-6.5789
2017-10-19,-2.8169
2017-10-20,8.6957
2017-10-23,-2.6667
2017-10-24,-1.3699
2017-10-25,-2.7778
2017-10-26,0.0
2017-10-27,1.4285999999999999
2017-10-30,2.8169
2017-10-31,5.4795
2017-11-01,0.0
2017-11-02,3.2468
2017-11-03,1.8868
2017-11-06,-1.2346
2017-11-07,-2.5
2017-11-08,1.2821
2017-11-09,-2.5316
2017-11-10,2.5974
2017-11-13,-1.2658
2017-11-14,-1.2821
2017-11-15,0.0
2017-11-16,1.2987
2017-11-17,-1.2821
2017-11-20,2.5974
2017-11-21,-1.8987
2017-11-22,-0.6452
2017-11-24,2.5974
2017-11-27,-2.5316
2017-11-28,1.2987
2017-11-29,0.0
2017-11-30,0.0
2017-12-01,1.2821
2017-12-04,-2.5316
2017-12-05,2.5974
2017-12-06,-1.2658
2017-12-07,-1.2821
2017-12-08,1.2987
2017-12-11,0.0
2017-12-12,1.2821
2017-12-13,-1.2658
2017-12-14,-1.2821
2017-12-15,0.0
2017-12-18,0.6494
2017-12-19,-0.6452
2017-12-20,2.5974
2017-12-21,2.5316
2017-12-22,-1.2346
2017-12-26,-1.25
2017-12-27,0.0
2017-12-28,0.0
2017-12-29,-1.2658
2018-01-02,2.5641
2018-01-03,-2.5
2018-01-04,1.2821
2018-01-05,0.6329
2018-01-08,-0.6289
2018-01-09,0.0
2018-01-10,0.0
2018-01-11,5.0633
2018-01-12,1.2048
2018-01-16,0.0
2018-01-17,-1.1905000000000001
2018-01-18,-0.6024
2018-01-19,-0.6061
2018-01-22,-1.2195
2018-01-23,-0.6173
2018-01-24,-0.6211
2018-01-25,1.25
2018-01-26,3.7037
2018-01-29,-3.5714
2018-01-30,6.7901
2018-01-31,4.0462
2018-02-01,0.0
2018-02-02,-2.2222
2018-02-05,-4.5455
2018-02-06,-3.5714
2018-02-07,0.0
2018-02-08,-1.2346
2018-02-09,20.0
2018-02-12,0.0
2018-02-13,-1.0417
2018-02-14,6.3158
2018-02-15,2.9703
2018-02-16,-1.9231
2018-02-20,-1.4706000000000001
2018-02-21,-0.4975
2018-02-22,-2.5
2018-02-23,-0.5128
2018-02-26,2.0619
2018-02-27,-2.0202
2018-02-28,-1.0309
2018-03-01,0.0
2018-03-02,1.0417
2018-03-05,1.0309
2018-03-06,0.0
2018-03-07,-3.0612
2018-03-08,0.5263
2018-03-09,1.5707
2018-03-12,-0.5155
2018-03-13,-1.5544
2018-03-14,-1.0526
2018-03-15,1.0638
2018-03-16,0.0
2018-03-19,-1.0526
2018-03-20,2.1277
2018-03-21,6.25
2018-03-22,0.9804
2018-03-23,-0.9709
2018-03-26,1.9607999999999999
2018-03-27,-6.7308
2018-03-28,1.0309
2018-03-29,1.0204
2018-04-02,-2.0202
2018-04-03,0.0
2018-04-04,3.0928
2018-04-05,-2.5
2018-04-06,-0.5128
2018-04-09,1.0309
2018-04-10,-1.0204
2018-04-11,2.0619
2018-04-12,-1.0101
2018-04-13,1.0204
2018-04-16,-1.0101
2018-04-17,1.0204
2018-04-18,1.0101
2018-04-19,-3.5
2018-04-20,-0.5181
2018-04-23,0.0
2018-04-24,-1.0417
2018-04-25,3.1579
2018-04-26,1.0204
2018-04-27,-7.0707
2018-04-30,1.087
2018-05-01,-2.1505
2018-05-02,1.0989
2018-05-03,-1.087
2018-05-04,-1.6484
2018-05-07,-0.5587
2018-05-08,-1.1236
2018-05-09,-1.7045
2018-05-10,0.578
2018-05-11,-1.1494
2018-05-14,-2.907
2018-05-15,0.5988
2018-05-16,1.1905000000000001
2018-05-17,-2.3529
2018-05-18,0.0
2018-05-21,1.2048
2018-05-22,-2.3810000000000002
2018-05-23,3.6585
2018-05-24,0.0
2018-05-25,1.1764999999999999
2018-05-29,-1.1628
2018-05-30,1.1764999999999999
2018-05-31,0.0
2018-06-01,-1.1628
2018-06-04,1.1764999999999999
2018-06-05,1.1628
2018-06-06,-1.1494
2018-06-07,-2.3256
2018-06-08,0.0
2018-06-11,1.1905000000000001
2018-06-12,1.1764999999999999
2018-06-13,5.814
2018-06-14,-1.0989
2018-06-15,6.6667
2018-06-18,1.0417
2018-06-19,1.0309
2018-06-20,-1.0204
2018-06-21,0.0
2018-06-22,-1.0309
2018-06-25,-5.2083
2018-06-26,1.0989
2018-06-27,-3.2609
2018-06-28,2.2472
2018-06-29,-2.1978
2018-07-02,3.3708
2018-07-03,0.0
2018-07-05,1.087
2018-07-06,2.1505
2018-07-09,-1.0526
2018-07-10,1.0638
2018-07-11,-0.5263
2018-07-12,1.5873
2018-07-13,0.0
2018-07-16,2.0833
2018-07-17,0.0
2018-07-18,1.0204
2018-07-19,1.0101
2018-07-20,1.0
2018-07-23,0.0
2018-07-24,-1.9802
2018-07-25,0.5051
2018-07-26,0.5025
2018-07-27,-5.0
2018-07-30,-2.1053
2018-07-31,1.0753
2018-08-01,6.383
2018-08-02,0.0
2018-08-03,-0.5
2018-08-06,0.5025
2018-08-07,0.0
2018-08-08,0.0
2018-08-09,-1.0
2018-08-10,0.5051
2018-08-13,0.5025
2018-08-14,1.0
2018-08-15,-1.9802
2018-08-16,1.0101
2018-08-17,-1.0
2018-08-20,0.0
2018-08-21,-2.5253
2018-08-22,-2.0725
2018-08-23,-0.5291
2018-08-24,4.2553
2018-08-27,0.0
2018-08-28,-1.0204
2018-08-29,0.0
2018-08-30,1.0309
2018-08-31,0.0
2018-09-04,-1.0204
2018-09-05,1.0309
2018-09-06,-1.0204
2018-09-07,1.0309
2018-09-10,3.0612
2018-09-11,9.901
2018-09-12,0.9009
2018-09-13,-0.8929
2018-09-14,1.8018
2018-09-17,-1.7699
2018-09-18,-1.3514
2018-09-19,-1.3699
2018-09-20,0.9259
2018-09-21,-3.6696999999999997
2018-09-24,0.0
2018-09-25,1.9048
2018-09-26,-0.9346
2018-09-27,-1.8868
2018-09-28,1.9231
2018-10-01,0.7547
2018-10-02,-3.3708
2018-10-03,1.5504
2018-10-04,-1.7176
2018-10-05,-0.7767
2018-10-08,-2.1526
2018-10-09,-0.2
2018-10-10,-5.2104
2018-10-11,-2.7484
2018-10-12,-2.3913
2018-10-15,0.4454
2018-10-16,5.9867
2018-10-17,-1.8828
2018-10-18,-3.4115
2018-10-19,-2.2075
2018-10-22,0.2257
2018-10-23,-0.6757
2018-10-24,-4.5351
2018-10-25,1.9002
2018-10-26,-0.6993
2018-10-29,-3.9906
2018-10-30,1.956
2018-10-31,15.9472
2018-11-01,2.7921
2018-11-02,-1.006
2018-11-05,-0.6098
2018-11-06,1.227
2018-11-07,1.4141
2018-11-08,-0.3984
2018-11-09,0.4
2018-11-12,-1.992
2018-11-13,0.4065
