ticker,REFR US Equity
2000-05-22,-0.641
2000-05-23,10.9677
2000-05-24,-4.6512
2000-05-25,0.0
2000-05-26,-2.439
2000-05-30,3.125
2000-05-31,-2.1212
2000-06-01,1.548
2000-06-02,7.3171
2000-06-05,7.9545
2000-06-06,3.1579
2000-06-07,-0.5102
2000-06-08,-1.5385
2000-06-09,-4.5573
2000-06-12,10.7776
2000-06-13,7.1429
2000-06-14,-1.8391
2000-06-15,6.089
2000-06-16,3.7528
2000-06-19,-6.383
2000-06-20,2.2727
2000-06-21,4.8889
2000-06-22,-0.4237
2000-06-23,-1.2766
2000-06-26,4.7414
2000-06-27,2.4691
2000-06-28,-1.2048
2000-06-29,-0.813
2000-06-30,-1.6393
2000-07-03,2.5
2000-07-05,-0.2033
2000-07-06,2.0367
2000-07-07,-0.5988
2000-07-10,-2.4096
2000-07-11,1.0288
2000-07-12,-2.0367
2000-07-13,-2.4948
2000-07-14,-4.4776
2000-07-17,0.6696
2000-07-18,0.4435
2000-07-19,-3.3113
2000-07-20,-2.2831
2000-07-21,-1.5771
2000-07-24,-3.1454
2000-07-25,5.8824
2000-07-26,1.8519
2000-07-27,-2.2727
2000-07-28,-6.7442
2000-07-31,5.4863
2000-08-01,-5.9102
2000-08-02,-7.2864
2000-08-03,-1.897
2000-08-04,4.9724
2000-08-07,-6.3158
2000-08-08,1.9663
2000-08-09,-0.8264
2000-08-10,-2.2222
2000-08-11,2.2727
2000-08-14,-2.2222
2000-08-15,0.0
2000-08-16,-2.5568
2000-08-17,-4.9563
2000-08-18,-5.2147
2000-08-21,-3.5599
2000-08-22,-2.6846
2000-08-23,-5.5172
2000-08-24,-8.7591
2000-08-25,21.6
2000-08-28,5.5921
2000-08-29,-4.6729
2000-08-30,0.0
2000-08-31,0.0
2000-09-01,1.9607999999999999
2000-09-05,-3.2051
2000-09-06,3.6424
2000-09-07,2.2364
2000-09-08,-2.1875
2000-09-11,-0.639
2000-09-12,0.3215
2000-09-13,-2.4038
2000-09-14,6.4039
2000-09-15,-4.0123
2000-09-18,-2.2508
2000-09-19,0.0
2000-09-20,0.6579
2000-09-21,-1.634
2000-09-22,-0.3322
2000-09-25,1.3333
2000-09-26,-2.3026
2000-09-27,-12.1212
2000-09-28,8.8123
2000-09-29,8.0986
2000-10-02,-11.4007
2000-10-03,-2.2059
2000-10-04,0.0
2000-10-05,4.5113
2000-10-06,-3.2374
2000-10-09,-0.7435
2000-10-10,-8.6142
2000-10-11,-6.5574
2000-10-12,1.7544
2000-10-13,18.1034
2000-10-16,10.219
2000-10-17,5.298
2000-10-18,-3.1447
2000-10-19,-0.974
2000-10-20,0.0
2000-10-23,4.918
2000-10-24,-0.3125
2000-10-25,-3.7618
2000-10-26,-1.3029
2000-10-27,-1.6502
2000-10-30,3.0201
2000-10-31,0.3257
2000-11-01,2.9221
2000-11-02,-2.8391
2000-11-03,-1.2987
2000-11-06,-2.3849
2000-11-07,-1.6007
2000-11-08,-1.3699
2000-11-09,-2.7778
2000-11-10,-0.7143
2000-11-13,5.036
2000-11-14,2.7397
2000-11-15,0.0
2000-11-16,-3.6667
2000-11-17,-6.9204
2000-11-20,6.3197
2000-11-21,-0.6993
2000-11-22,-3.5211
2000-11-24,5.1095
2000-11-27,-3.4722
2000-11-28,2.8777
2000-11-29,-3.4965
2000-11-30,-7.6087
2000-12-01,5.098
2000-12-04,-3.3582
2000-12-05,5.0193
2000-12-06,0.7353
2000-12-07,-0.7299
2000-12-08,6.25
2000-12-11,7.2664
2000-12-12,-0.6452
2000-12-13,-1.2987
2000-12-14,-1.6447
2000-12-15,-3.6789
2000-12-18,-5.9028
2000-12-19,8.4871
2000-12-20,-11.5646
2000-12-21,-6.1538
2000-12-22,11.0656
2000-12-26,-1.476
2000-12-27,1.4981
2000-12-28,6.2731
2000-12-29,-2.7778
2001-01-02,-11.4286
2001-01-03,6.8548
2001-01-04,0.0
2001-01-05,-1.8868
2001-01-08,10.7692
2001-01-09,4.1667
2001-01-10,3.3333
2001-01-11,13.5484
2001-01-12,7.3864
2001-01-16,-0.5291
2001-01-17,-5.8511
2001-01-18,-3.3898
2001-01-19,-6.4327
2001-01-22,-2.1875
2001-01-23,2.8754
2001-01-24,-0.6211
2001-01-25,-4.6875
2001-01-26,0.0
2001-01-29,0.9836
2001-01-30,7.4675
2001-01-31,0.0
2001-02-01,-0.6042
2001-02-02,-4.5593
2001-02-05,0.6369
2001-02-06,0.3165
2001-02-07,-0.3155
2001-02-08,-1.2658
2001-02-09,-5.5288
2001-02-12,-1.9508
2001-02-13,0.0
2001-02-14,-0.692
2001-02-15,1.0453
2001-02-16,-2.4138
2001-02-20,0.7067
2001-02-21,-6.6667
2001-02-22,-3.3835
2001-02-23,-1.9455
2001-02-26,3.9683
2001-02-27,-2.2901
2001-02-28,0.0
2001-03-01,-10.9375
2001-03-02,0.0
2001-03-05,5.2632
2001-03-06,3.3333
2001-03-07,2.4194
2001-03-08,1.5748
2001-03-09,-8.9147
2001-03-12,-11.0638
2001-03-13,-8.134
2001-03-14,6.25
2001-03-15,24.5098
2001-03-16,-8.6614
2001-03-19,-1.7241
2001-03-20,1.3158
2001-03-21,0.4329
2001-03-22,0.8621
2001-03-23,6.4103
2001-03-26,12.0482
2001-03-27,5.0179
2001-03-28,-5.4608
2001-03-29,1.083
2001-03-30,4.2857
2001-04-02,2.7397
2001-04-03,-4.0
2001-04-04,5.5556
2001-04-05,-2.6316
2001-04-06,-1.0135
2001-04-09,-1.9249
2001-04-10,0.4733
2001-04-11,6.4007
2001-04-12,3.8542
2001-04-16,-0.652
2001-04-17,0.5048
2001-04-18,0.7032
2001-04-19,-0.4988
2001-04-20,-1.3033000000000001
2001-04-23,0.0508
2001-04-24,-0.9137
2001-04-25,7.3258
2001-04-26,0.1909
2001-04-27,4.3354
2001-04-30,7.9909
2001-05-01,3.9746
2001-05-02,2.196
2001-05-03,-0.5173
2001-05-04,7.2
2001-05-07,5.4104
2001-05-08,2.6549
2001-05-09,-2.5862
2001-05-10,1.4867
2001-05-11,-4.9529
2001-05-14,-1.1009
2001-05-15,-2.7087
2001-05-16,4.4241
2001-05-17,3.908
2001-05-18,-2.0738
2001-05-21,-2.0101
2001-05-22,1.8315000000000001
2001-05-23,0.5755
2001-05-24,1.6094
2001-05-25,3.5199
2001-05-29,-4.7263
2001-05-30,-6.4597
2001-05-31,5.8756
2001-06-01,-2.7027
2001-06-04,-9.2593
2001-06-05,3.8367
2001-06-06,-2.7516
2001-06-07,-2.9911
2001-06-08,-1.4583
2001-06-11,1.0571
2001-06-12,6.9456
2001-06-13,-5.6729
2001-06-14,15.7196
2001-06-15,-12.6165
2001-06-18,-6.7678
2001-06-19,-2.5957
2001-06-20,6.8202
2001-06-21,0.8879
2001-06-22,-5.2808
2001-06-25,5.0
2001-06-26,4.7198
2001-06-27,0.2012
2001-06-28,0.4016
2001-06-29,8.0
2001-07-02,4.6296
2001-07-03,0.0
2001-07-05,-5.3097
2001-07-06,-1.9064999999999999
2001-07-09,5.907
2001-07-10,-0.8276
2001-07-11,0.0363
2001-07-12,-0.6166
2001-07-13,-5.1095
2001-07-16,0.6154
2001-07-17,2.6376
2001-07-18,-4.9907
2001-07-19,1.8424
2001-07-20,8.853
2001-07-23,-4.1372
2001-07-24,-2.0657
2001-07-25,-0.565
2001-07-26,-0.0758
2001-07-27,-1.4784
2001-07-30,1.9238
2001-07-31,-1.8498
2001-08-01,2.8846
2001-08-02,-1.8692
2001-08-03,-1.1048
2001-08-06,-1.4253
2001-08-07,-0.1563
2001-08-08,-2.8963
2001-08-09,-11.1245
2001-08-10,-4.5805
2001-08-13,0.0475
2001-08-14,-2.8504
2001-08-15,4.2054
2001-08-16,4.3172
2001-08-17,-1.4845
2001-08-20,0.2283
2001-08-21,-5.8172
2001-08-22,0.6137
2001-08-23,-8.6538
2001-08-24,2.8421
2001-08-27,0.8188
2001-08-28,-0.5076
2001-08-29,4.5918
2001-08-30,-4.878
2001-08-31,0.0
2001-09-04,-2.5641
2001-09-05,-11.1579
2001-09-06,-11.7299
2001-09-07,2.0805
2001-09-10,5.194
2001-09-17,-9.9375
2001-09-18,1.8043
2001-09-19,-8.0436
2001-09-20,-16.9755
2001-09-21,-10.7143
2001-09-24,16.5
2001-09-25,18.97
2001-09-26,4.1847
2001-09-27,0.0
2001-09-28,12.5346
2001-10-01,-7.3846
2001-10-02,1.3289
2001-10-03,7.4754
2001-10-04,11.7145
2001-10-05,0.6008
2001-10-08,-5.7064
2001-10-09,-0.6844
2001-10-10,-1.1594
2001-10-11,6.9795
2001-10-12,-5.1535
2001-10-15,2.3699
2001-10-16,3.4444
2001-10-17,-2.5655
2001-10-18,-3.1373
2001-10-19,0.5784
2001-10-22,3.5009
2001-10-23,0.34
2001-10-24,-3.1008
2001-10-25,2.8571
2001-10-26,-0.4778
2001-10-29,-0.5806
2001-10-30,-1.4037
2001-10-31,1.4237
2001-11-01,2.1898
2001-11-02,-3.022
2001-11-05,2.5496
2001-11-06,0.7182
2001-11-07,0.384
2001-11-08,1.0383
2001-11-09,-1.298
2001-11-12,-0.274
2001-11-13,0.2747
2001-11-14,-0.9863
2001-11-15,-0.4427
2001-11-16,-2.4458
2001-11-19,-0.2849
2001-11-20,-2.3429
2001-11-21,-3.7449
2001-11-23,0.1824
2001-11-26,9.2233
2001-11-27,-3.8889
2001-11-28,0.9249
2001-11-29,2.8064
2001-11-30,-5.7382
2001-12-03,2.1868
2001-12-04,2.9497
2001-12-05,-0.5056
2001-12-06,-4.009
2001-12-07,-2.3529
2001-12-10,-1.8072
2001-12-11,-0.9202
2001-12-12,-1.548
2001-12-13,-3.2075
2001-12-14,-2.2092
2001-12-17,-7.309
2001-12-18,3.2258
2001-12-19,-1.7361
2001-12-20,2.0495
2001-12-21,14.6122
2001-12-24,3.8066
2001-12-26,4.773
2001-12-27,0.8333
2001-12-28,-3.0303
2001-12-31,-4.7727
2002-01-02,1.2530000000000001
2002-01-03,6.0695
2002-01-04,3.3889
2002-01-07,2.0956
2002-01-08,3.1053
2002-01-09,1.0669
2002-01-10,-0.2475
2002-01-11,-0.4051
2002-01-14,-4.728
2002-01-15,1.921
2002-01-16,-8.6387
2002-01-17,-3.4384
2002-01-18,-0.2029
2002-01-22,4.1282
2002-01-23,3.9406
2002-01-24,1.3187
2002-01-25,0.0542
2002-01-28,-2.439
2002-01-29,-1.3889
2002-01-30,1.4028
2002-01-31,1.73
2002-02-01,-2.2412
2002-02-04,-4.3575
2002-02-05,-5.6659
2002-02-06,2.7245
2002-02-07,-4.7619
2002-02-08,9.6203
2002-02-11,2.4827
2002-02-12,-0.2817
2002-02-13,0.2825
2002-02-14,-3.2676
2002-02-15,-0.6989
2002-02-19,-0.9384
2002-02-20,3.1972
2002-02-21,-1.7785
2002-02-22,1.0514000000000001
2002-02-25,-6.474
2002-02-26,5.068
2002-02-27,-5.2941
2002-02-28,-0.6211
2002-03-01,2.9313000000000002
2002-03-04,-2.362
2002-03-05,2.1704
2002-03-06,0.2496
2002-03-07,-1.8822
2002-03-08,3.9604
2002-03-11,4.7619
2002-03-12,2.2727
2002-03-13,-0.2778
2002-03-14,-0.6128
2002-03-15,-2.2982
2002-03-18,7.5731
2002-03-19,1.0667
2002-03-20,-1.0597
2002-03-21,-2.3958
2002-03-22,0.0
2002-03-25,-3.5519
2002-03-26,1.983
2002-03-27,-1.1111
2002-03-28,-0.6742
2002-04-01,1.81
2002-04-02,-1.9444
2002-04-03,-3.3428
2002-04-04,2.5791
2002-04-05,0.5714
2002-04-08,-2.3864
2002-04-09,0.4075
2002-04-10,-1.4551
2002-04-11,2.7649
2002-04-12,0.1775
2002-04-15,1.4285999999999999
2002-04-16,-0.3437
2002-04-17,-1.6338
2002-04-18,0.5172
2002-04-19,-2.6872
2002-04-22,-2.2914
2002-04-23,0.1203
2002-04-24,-2.4024
2002-04-25,0.7323
2002-04-26,-0.4276
2002-04-29,0.6197
2002-04-30,-0.6707
2002-05-01,-4.7882
2002-05-02,1.225
2002-05-03,-1.9745
2002-05-06,-9.0318
2002-05-07,-2.1429
2002-05-08,5.8394
2002-05-09,-3.4483
2002-05-10,-2.8571
2002-05-13,7.2794
2002-05-14,5.8876
2002-05-15,-0.9709
2002-05-16,-2.9348
2002-05-17,-0.6128
2002-05-20,-1.6261
2002-05-21,1.2466
2002-05-22,-5.8571
2002-05-23,2.2473
2002-05-24,-2.9682
2002-05-28,-1.6752
2002-05-29,-9.8519
2002-05-30,0.1643
2002-05-31,13.2896
2002-06-03,-2.3172
2002-06-04,-3.6323
2002-06-05,-1.9231
2002-06-06,-1.8824
2002-06-07,1.5188000000000001
2002-06-10,0.4724
2002-06-11,1.0972
2002-06-12,-1.0078
2002-06-13,-1.8011
2002-06-14,-1.9139
2002-06-17,6.2602
2002-06-18,-0.153
2002-06-19,-4.1379
2002-06-20,3.5092
2002-06-21,-0.0695
2002-06-24,0.0773
2002-06-25,0.0772
2002-06-26,0.3086
2002-06-27,3.4615
2002-06-28,10.4907
2002-07-01,-7.4087
2002-07-02,-6.2573
2002-07-03,-3.8685
2002-07-05,2.8226
2002-07-08,1.0902
2002-07-09,-3.0181
2002-07-10,0.792
2002-07-11,-2.3018
2002-07-12,-0.8937
2002-07-15,-9.4188
2002-07-16,2.7058999999999997
2002-07-17,0.4494
2002-07-18,-7.8947
2002-07-19,-0.0012
2002-07-22,-0.475
2002-07-23,-20.4785
2002-07-24,-10.349
2002-07-25,-4.0268
2002-07-26,16.5035
2002-07-29,18.7275
2002-07-30,4.6512
2002-07-31,-15.0725
2002-08-01,2.5141999999999998
2002-08-02,-2.8965
2002-08-05,-8.5714
2002-08-06,5.25
2002-08-07,-5.2257
2002-08-08,7.005
2002-08-09,11.2425
2002-08-12,-5.0426
2002-08-13,0.3326
2002-08-14,2.2099
2002-08-15,1.4054
2002-08-16,2.3454
2002-08-19,2.0833
2002-08-20,2.0408
2002-08-21,8.7
2002-08-22,4.4158
2002-08-23,-8.7313
2002-08-26,-3.9579
2002-08-27,-3.4074
2002-08-28,-1.1446
2002-08-29,0.5158
2002-08-30,-1.5604
2002-09-03,-6.383
2002-09-04,6.0227
2002-09-05,3.4298
2002-09-06,3.1088
2002-09-09,-3.5176
2002-09-10,-3.2292
2002-09-11,-3.8750999999999998
2002-09-12,1.3437999999999999
2002-09-13,-0.663
2002-09-16,-0.5673
2002-09-17,1.1187
2002-09-18,-0.6562
2002-09-19,-2.5704000000000002
2002-09-20,2.3103
2002-09-23,-2.2567
2002-09-24,-1.2459
2002-09-25,-3.3565
2002-09-26,4.8945
2002-09-27,1.4992
2002-09-30,0.7874
2002-10-01,3.2366
2002-10-02,-8.3243
2002-10-03,12.9599
2002-10-04,2.1088
2002-10-07,-3.6908
2002-10-08,-2.017
2002-10-09,-4.117
2002-10-10,2.1469
2002-10-11,3.6504
2002-10-14,-1.2807
2002-10-15,0.3243
2002-10-16,-2.0474
2002-10-17,2.7503
2002-10-18,4.3897
2002-10-21,6.1538
2002-10-22,1.0628
2002-10-23,3.2505
2002-10-24,1.9444
2002-10-25,1.4532
2002-10-28,0.5372
2002-10-29,-1.3357
2002-10-30,-4.3321
2002-10-31,-5.9434000000000005
2002-11-01,5.3159
2002-11-04,2.1905
2002-11-05,-2.1435
2002-11-06,1.9048
2002-11-07,-3.9252000000000002
2002-11-08,1.4591
2002-11-11,-4.2186
2002-11-12,2.6026
2002-11-13,-1.3659
2002-11-14,6.0336
2002-11-15,0.7463
2002-11-18,-2.5926
2002-11-19,-5.0285
2002-11-20,4.394
2002-11-21,-1.1505
2002-11-22,-1.2609
2002-11-25,-1.7682
2002-11-26,-2.0
2002-11-27,10.5102
2002-11-29,-2.5854
2002-12-02,-4.455
2002-12-03,1.6865
2002-12-04,-1.7366000000000001
2002-12-05,-0.7149
2002-12-06,-0.9
2002-12-09,-2.6236
2002-12-10,-5.5959
2002-12-11,1.5368
2002-12-12,-0.4324
2002-12-13,-1.7372
2002-12-16,-0.663
2002-12-17,4.8943
2002-12-18,-2.8632
2002-12-19,0.4367
2002-12-20,1.3043
2002-12-23,-0.7511
2002-12-24,-0.4324
2002-12-26,-0.8686
2002-12-27,-1.0953
2002-12-30,-7.8627
2002-12-31,0.2404
2003-01-02,9.5923
2003-01-03,0.1094
2003-01-06,2.7321999999999997
2003-01-07,-5.1064
2003-01-08,-5.8296
2003-01-09,2.6189999999999998
2003-01-10,-0.232
2003-01-13,-3.9419
2003-01-14,0.9563
2003-01-15,-2.8657
2003-01-16,-4.7031
2003-01-17,-2.0725
2003-01-21,-3.9683
2003-01-22,0.1377
2003-01-23,3.7138999999999998
2003-01-24,-1.8568
2003-01-27,1.8919000000000001
2003-01-28,-0.5305
2003-01-29,-4.0
2003-01-30,-0.1389
2003-01-31,2.0862
2003-02-03,-2.9973
2003-02-04,-7.3034
2003-02-05,6.9697
2003-02-06,-1.5581
2003-02-07,0.7194
2003-02-10,-0.1429
2003-02-11,0.0
2003-02-12,-2.0029
2003-02-13,-0.146
2003-02-14,0.8626
2003-02-18,4.218
2003-02-19,0.4172
2003-02-20,-0.831
2003-02-21,1.2570000000000001
2003-02-24,-2.7586
2003-02-25,-0.156
2003-02-26,-3.9636
2003-02-27,0.4438
2003-02-28,-1.3255
2003-03-03,-10.0
2003-03-04,-8.6235
2003-03-05,7.078
2003-03-06,-7.9661
2003-03-07,-0.7366
2003-03-10,-8.5343
2003-03-11,-3.6308
2003-03-12,-4.2307
2003-03-13,5.2747
2003-03-14,-0.6263
2003-03-17,11.5546
2003-03-18,3.5782
2003-03-19,2.9091
2003-03-20,3.1802
2003-03-21,1.8836
2003-03-24,-6.5546
2003-03-25,8.2734
2003-03-26,7.4751
2003-03-27,15.3014
2003-03-28,3.8874
2003-03-31,-7.0968
2003-04-01,-5.9722
2003-04-02,7.0901
2003-04-03,-0.9655
2003-04-04,0.8357
2003-04-07,-4.0055
2003-04-08,-1.0072
2003-04-09,-1.1628
2003-04-10,1.9118
2003-04-11,-8.658
2003-04-14,-2.3697
2003-04-15,0.1618
2003-04-16,5.4927
2003-04-17,-0.4594
2003-04-21,-4.0
2003-04-22,4.1667
2003-04-23,-1.2308
2003-04-24,1.4019
2003-04-25,-2.4577999999999998
2003-04-28,7.0866
2003-04-29,4.8529
2003-04-30,-0.561
2003-05-01,-1.6925
2003-05-02,4.0172
2003-05-05,1.6552
2003-05-06,9.498
2003-05-07,22.6766
2003-05-08,-4.1414
2003-05-09,5.2371
2003-05-12,4.3356
2003-05-13,-3.5509
2003-05-14,-4.4776
2003-05-15,-9.375
2003-05-16,-2.2989
2003-05-19,1.5293999999999999
2003-05-20,-2.781
2003-05-21,6.5554
2003-05-22,6.8233
2003-05-23,4.1885
2003-05-27,3.9196
2003-05-28,5.4159
2003-05-29,5.4954
2003-05-30,-0.4348
2003-06-02,-4.8825
2003-06-03,1.0101
2003-06-04,-2.0
2003-06-05,2.0315
2003-06-06,2.4638999999999998
2003-06-09,10.0266
2003-06-10,2.0161
2003-06-11,0.0
2003-06-12,-6.4822
2003-06-13,-3.8039
2003-06-16,-0.2724
2003-06-17,3.9739
2003-06-18,7.8729
2003-06-19,-0.3142
2003-06-20,-0.7093
2003-06-23,-7.1355
2003-06-24,0.4274
2003-06-25,2.7234
2003-06-26,6.7937
2003-06-27,3.9488
2003-06-30,4.3361
2003-07-01,12.804
2003-07-02,-4.1218
2003-07-03,2.5132
2003-07-07,3.1612999999999998
2003-07-08,-0.6254
2003-07-09,0.6923
2003-07-10,-2.1875
2003-07-11,0.1853
2003-07-14,-1.3968
2003-07-15,-2.0052
2003-07-16,-7.5314
2003-07-17,-6.917
2003-07-18,4.9003
2003-07-21,3.8746
2003-07-22,-4.2931
2003-07-23,1.8384
2003-07-24,2.5273
2003-07-25,-2.6058
2003-07-28,2.6105
2003-07-29,-0.7047
2003-07-30,-2.9099
2003-07-31,-0.6652
2003-08-01,-8.6025
2003-08-04,3.7842000000000002
2003-08-05,1.2413
2003-08-06,1.5326
2003-08-07,1.8868
2003-08-08,-3.8519
2003-08-11,-0.6163
2003-08-12,-0.0775
2003-08-13,-2.2498
2003-08-14,-0.7937
2003-08-15,-0.4
2003-08-18,4.0161
2003-08-19,-1.8533
2003-08-20,0.6294
2003-08-21,0.7819
2003-08-22,-4.9651
2003-08-25,-3.3468999999999998
2003-08-26,-1.8580999999999999
2003-08-27,0.6885
2003-08-28,3.5042999999999997
2003-08-29,-4.3765
2003-09-02,9.6632
2003-09-03,-7.0793
2003-09-04,5.5085
2003-09-05,-3.6225
2003-09-08,-1.6585
2003-09-09,-0.8559
2003-09-10,-0.4274
2003-09-11,-2.2234
2003-09-12,21.1589
2003-09-15,3.0435
2003-09-16,-4.571
2003-09-17,-4.4215
2003-09-18,-0.2313
2003-09-19,2.7821
2003-09-22,-6.6241
2003-09-23,2.6653000000000002
2003-09-24,1.2549000000000001
2003-09-25,-6.9713
2003-09-26,-3.4138
2003-09-29,1.5516999999999999
2003-09-30,-2.6401
2003-10-01,7.856
2003-10-02,-1.9402
2003-10-03,2.3908
2003-10-06,-1.1272
2003-10-07,-0.7329
2003-10-08,-4.192
2003-10-09,0.0942
2003-10-10,-2.1386
2003-10-13,3.4965
2003-10-14,1.7652
2003-10-15,-4.1414
2003-10-16,3.0303
2003-10-17,-4.6218
2003-10-20,1.7709000000000001
2003-10-21,-1.9998
2003-10-22,-4.1519
2003-10-23,-2.8571
2003-10-24,1.9924
2003-10-27,-2.3256
2003-10-28,0.4762
2003-10-29,-1.5166
2003-10-30,1.155
2003-10-31,0.4757
2003-11-03,-0.6629
2003-11-04,-5.1478
2003-11-05,1.5074999999999998
2003-11-06,-0.5941
2003-11-07,-1.2948
2003-11-10,-7.1645
2003-11-11,2.0543
2003-11-12,4.484
2003-11-13,-1.4271
2003-11-14,-3.3092
2003-11-17,-1.3904
2003-11-18,-2.2777
2003-11-19,4.5504999999999995
2003-11-20,-2.3355
2003-11-21,-1.3043
2003-11-24,2.7533
2003-11-25,1.2862
2003-11-26,-0.0106
2003-11-28,-0.4127
2003-12-01,8.9267
2003-12-02,3.4146
2003-12-03,-7.5472
2003-12-04,-3.4694
2003-12-05,-3.4884
2003-12-08,1.2048
2003-12-09,-4.4372
2003-12-10,1.9253
2003-12-11,4.4444
2003-12-12,-3.1915
2003-12-15,0.3297
2003-12-16,7.3384
2003-12-17,2.0408
2003-12-18,-1.7
2003-12-19,1.3225
2003-12-22,-1.6064
2003-12-23,-1.0204
2003-12-24,-4.6392
2003-12-26,2.1622
2003-12-29,-1.5873
2003-12-30,-0.6452
2003-12-31,0.5411
2004-01-02,0.9688
2004-01-05,-0.2132
2004-01-06,-3.312
2004-01-07,-0.5525
2004-01-08,3.0
2004-01-09,-0.5394
2004-01-12,6.833
2004-01-13,0.4061
2004-01-14,3.1345
2004-01-15,7.7451
2004-01-16,7.0064
2004-01-20,7.568
2004-01-21,-5.2174
2004-01-22,-0.7506
2004-01-23,-0.8403
2004-01-26,3.3898
2004-01-27,3.5246
2004-01-28,-1.6627
2004-01-29,-1.8519
2004-01-30,4.0197
2004-02-02,-3.5489
2004-02-03,2.6165000000000003
2004-02-04,-4.3825
2004-02-05,0.1667
2004-02-06,3.9933
2004-02-09,2.232
2004-02-10,3.2006
2004-02-11,3.1771
2004-02-12,-1.1538
2004-02-13,-0.6691
2004-02-17,-0.1497
2004-02-18,0.2999
2004-02-19,-0.8221
2004-02-20,-1.9593
2004-02-23,-7.7633
2004-02-24,0.0
2004-02-25,1.8083
2004-02-26,-2.1855
2004-02-27,0.1674
2004-03-01,-3.0075
2004-03-02,1.8346
2004-03-03,-3.5778
2004-03-04,0.0
2004-03-05,-2.0175
2004-03-08,-6.2668
2004-03-09,-6.4947
2004-03-10,-5.618
2004-03-11,-1.9481000000000002
2004-03-12,11.479
2004-03-15,-4.7524999999999995
2004-03-16,-2.2869
2004-03-17,0.4255
2004-03-18,-0.9534
2004-03-19,-2.1390000000000002
2004-03-22,-4.153
2004-03-23,2.6226000000000003
2004-03-24,2.7778
2004-03-25,7.5676
2004-03-26,4.6231
2004-03-29,0.7685
2004-03-30,-4.0991
2004-03-31,-4.3738
2004-04-01,2.079
2004-04-02,7.5356
2004-04-05,6.0606
2004-04-06,-2.3214
2004-04-07,0.457
2004-04-08,-5.1865
2004-04-12,0.3839
2004-04-13,-0.6692
2004-04-14,0.8662
2004-04-15,3.626
2004-04-16,-5.4328
2004-04-19,2.3369
2004-04-20,1.3321
2004-04-21,-0.1878
2004-04-22,-0.1881
2004-04-23,2.6390000000000002
2004-04-26,1.0193
2004-04-27,4.1723
2004-04-28,-2.7051
2004-04-29,-1.3453
2004-04-30,-5.1818
2004-05-03,-5.8485
2004-05-04,2.8513
2004-05-05,0.9901
2004-05-06,0.2941
2004-05-07,-0.2933
2004-05-10,-4.4118
2004-05-11,3.4872
2004-05-12,-2.8741
2004-05-13,2.0408
2004-05-14,-4.9
2004-05-17,-2.734
2004-05-18,0.2162
2004-05-19,-2.9126
2004-05-20,-2.7778
2004-05-21,2.6286
2004-05-24,0.6682
2004-05-25,2.323
2004-05-26,-1.1892
2004-05-27,-1.8599999999999999
2004-05-28,0.3344
2004-06-01,0.2222
