ticker,RLJ US Equity
2011-09-28,-3.9275
2011-09-29,2.864
2011-09-30,-1.2374
2011-10-03,-7.7524999999999995
2011-10-04,13.3277
2011-10-05,-7.4157
2011-10-06,5.7443
2011-10-07,-7.6511
2011-10-10,6.2138
2011-10-11,0.39
2011-10-12,3.0303
2011-10-13,-0.4525
2011-10-14,3.4848
2011-10-17,-4.978
2011-10-18,3.8521
2011-10-19,0.2967
2011-10-20,0.5917
2011-10-21,2.2059
2011-10-24,1.5108000000000001
2011-10-25,-1.5592000000000001
2011-10-26,0.6479
2011-10-27,6.3662
2011-10-28,1.8157
2011-10-31,-2.1136
2011-11-01,-4.9258
2011-11-02,6.2456
2011-11-03,-0.668
2011-11-04,0.2017
2011-11-07,0.6711
2011-11-08,1.4667
2011-11-09,-3.6137
2011-11-10,3.4765
2011-11-11,3.0303
2011-11-14,-1.5985
2011-11-15,0.7797
2011-11-16,5.6738
2011-11-17,-0.9152
2011-11-18,0.9852
2011-11-21,-3.2317
2011-11-22,0.7561
2011-11-23,-4.065
2011-11-25,2.4772
2011-11-28,2.7354000000000003
2011-11-29,0.4334
2011-11-30,-1.3564
2011-12-01,0.4375
2011-12-02,-2.2402
2011-12-05,3.5646
2011-12-06,0.4917
2011-12-07,-1.5901999999999998
2011-12-08,-4.8477
2011-12-09,3.5271
2011-12-12,-0.1262
2011-12-13,-1.2634
2011-12-14,3.9028
2011-12-15,1.5394
2011-12-16,4.3663
2011-12-19,-1.3364
2011-12-20,0.1178
2011-12-21,-1.8235000000000001
2011-12-22,0.4793
2011-12-23,-1.4311
2011-12-27,2.7223
2011-12-28,-0.8834
2011-12-29,1.5588
2011-12-30,-0.6494
2012-01-03,1.1884000000000001
2012-01-04,-1.5854
2012-01-05,0.9547
2012-01-06,0.4137
2012-01-09,-0.4709
2012-01-10,2.8977
2012-01-11,-0.2299
2012-01-12,-1.3249
2012-01-13,-0.1168
2012-01-17,0.2922
2012-01-18,0.1748
2012-01-19,-0.8726
2012-01-20,-0.5869
2012-01-23,2.5974
2012-01-24,2.4166
2012-01-25,1.573
2012-01-26,-0.885
2012-01-27,-0.8371
2012-01-30,0.9567
2012-01-31,-0.5574
2012-02-01,2.0179
2012-02-02,-0.2747
2012-02-03,2.5895
2012-02-06,1.0741
2012-02-07,0.6908
2012-02-08,0.686
2012-02-09,-0.9434
2012-02-10,-1.6931
2012-02-13,0.1615
2012-02-14,-2.4181
2012-02-15,-2.0374
2012-02-16,2.0236
2012-02-17,0.2204
2012-02-21,0.055
2012-02-22,-0.2747
2012-02-23,1.3774
2012-02-24,-0.8696
2012-02-27,-0.8224
2012-02-28,-1.0503
2012-02-29,-2.1229
2012-03-01,0.7991
2012-03-02,-1.4156
2012-03-05,-0.5169
2012-03-06,-2.8868
2012-03-07,0.5945
2012-03-08,2.8369
2012-03-09,-0.3448
2012-03-12,0.519
2012-03-13,0.5737
2012-03-14,-0.4564
2012-03-15,-0.5158
2012-03-16,0.4608
2012-03-19,0.5734
2012-03-20,3.4208
2012-03-21,0.441
2012-03-22,-1.2075
2012-03-23,0.7222
2012-03-26,2.2614
2012-03-27,0.3236
2012-03-28,0.5645
2012-03-29,-0.3236
2012-03-30,0.8117
2012-04-02,2.7912
2012-04-03,-1.6188
2012-04-04,-1.9108
2012-04-05,0.1082
2012-04-09,-1.2973
2012-04-10,-3.3406000000000002
2012-04-11,2.4929
2012-04-12,1.6583999999999999
2012-04-13,-2.0663
2012-04-16,0.9994
2012-04-17,1.3744
2012-04-18,-0.2169
2012-04-19,0.8152
2012-04-20,1.5633
2012-04-23,-2.7601
2012-04-24,2.2926
2012-04-25,0.3735
2012-04-26,-0.2127
2012-04-27,0.7991
2012-04-30,-0.74
2012-05-01,0.9052
2012-05-02,-0.2639
2012-05-03,0.3175
2012-05-04,-0.3165
2012-05-07,-1.1111
2012-05-08,0.7491
2012-05-09,-2.5491
2012-05-10,0.3815
2012-05-11,0.9772
2012-05-14,-0.8602
2012-05-15,0.0
2012-05-16,-0.9761
2012-05-17,-3.6145
2012-05-18,-1.5909
2012-05-21,1.1547
2012-05-22,0.0571
2012-05-23,0.5134
2012-05-24,1.1918
2012-05-25,0.2804
2012-05-29,2.0694
2012-05-30,-2.6849
2012-05-31,-0.732
2012-06-01,-2.1554
2012-06-04,-0.6377
2012-06-05,2.7420999999999998
2012-06-06,1.7604
2012-06-07,-1.5625
2012-06-08,2.0975
2012-06-11,-1.5547
2012-06-12,3.2713
2012-06-13,-0.8738
2012-06-14,-1.9835
2012-06-15,0.787
2012-06-18,0.8924
2012-06-19,1.1056
2012-06-20,-1.1482
2012-06-21,-1.2721
2012-06-22,-3.4734
2012-06-25,1.2768
2012-06-26,-0.1146
2012-06-27,2.4383
2012-06-28,-0.4522
2012-06-29,2.9529
2012-07-02,0.0552
2012-07-03,0.3308
2012-07-05,-0.1099
2012-07-06,-1.0451
2012-07-09,0.0556
2012-07-10,-1.1667
2012-07-11,0.6183
2012-07-12,-1.2291
2012-07-13,0.905
2012-07-16,-0.7287
2012-07-17,0.3953
2012-07-18,-0.2812
2012-07-19,-1.3536000000000001
2012-07-20,-1.7153
2012-07-23,-1.4543
2012-07-24,-1.5939
2012-07-25,-0.06
2012-07-26,1.5606
2012-07-27,2.7187
2012-07-30,0.4028
2012-07-31,0.8596
2012-08-01,-3.0114
2012-08-02,-0.1172
2012-08-03,2.6393
2012-08-06,0.6286
2012-08-07,-0.2271
2012-08-08,-0.9676
2012-08-09,0.6322
2012-08-10,-0.7995
2012-08-13,0.2303
2012-08-14,0.7467
2012-08-15,0.3421
2012-08-16,1.4205
2012-08-17,0.2241
2012-08-20,0.0
2012-08-21,0.7267
2012-08-22,-0.222
2012-08-23,-0.9455
2012-08-24,0.4492
2012-08-27,-0.7826
2012-08-28,0.7887
2012-08-29,0.6708
2012-08-30,-0.4997
2012-08-31,-0.4464
2012-09-04,0.9529
2012-09-05,-0.0555
2012-09-06,0.9444
2012-09-07,1.7061
2012-09-10,-0.8117
2012-09-11,1.2002
2012-09-12,0.1617
2012-09-13,2.1529
2012-09-14,0.1054
2012-09-17,0.0526
2012-09-18,0.2104
2012-09-19,-1.1549
2012-09-20,0.2124
2012-09-21,2.1728
2012-09-24,-0.1037
2012-09-25,-1.298
2012-09-26,0.7102
2012-09-27,0.2107
2012-09-28,-0.5783
2012-10-01,0.6346
2012-10-02,-0.1576
2012-10-03,-0.5789
2012-10-04,0.5823
2012-10-05,0.0526
2012-10-08,-0.7891
2012-10-09,-1.1135
2012-10-10,-1.0188
2012-10-11,-0.1083
2012-10-12,-0.9219
2012-10-15,0.4926
2012-10-16,0.7625
2012-10-17,-0.8108
2012-10-18,0.2725
2012-10-19,-1.3043
2012-10-22,0.1652
2012-10-23,-1.0445
2012-10-24,-0.3333
2012-10-25,-0.223
2012-10-26,-0.5028
2012-10-31,0.0561
2012-11-01,0.6734
2012-11-02,0.6689
2012-11-05,-1.6611
2012-11-06,-0.1126
2012-11-07,-3.1567
2012-11-08,1.9207999999999998
2012-11-09,1.4278
2012-11-12,0.0563
2012-11-13,0.7878
2012-11-14,-2.7917
2012-11-15,-1.3785
2012-11-16,-0.7571
2012-11-19,4.284
2012-11-20,1.6882000000000001
2012-11-21,2.9884
2012-11-23,-0.5373
2012-11-26,0.108
2012-11-27,-2.1047
2012-11-28,2.9217
2012-11-29,0.3214
2012-11-30,-0.7475
2012-12-03,0.5917
2012-12-04,0.8021
2012-12-05,0.2653
2012-12-06,-0.9524
2012-12-07,0.6944
2012-12-10,0.7958
2012-12-11,-0.0526
2012-12-12,-0.2106
2012-12-13,-1.0554
2012-12-14,-0.5333
2012-12-17,0.7507
2012-12-18,0.5854
2012-12-19,0.5291
2012-12-20,-0.0526
2012-12-21,0.2633
2012-12-24,2.6786
2012-12-26,-2.046
2012-12-27,0.6005
2012-12-28,0.6821
2012-12-31,0.938
2013-01-02,3.2525
2013-01-03,0.35
2013-01-04,1.0463
2013-01-07,0.0493
2013-01-08,0.0493
2013-01-09,0.8374
2013-01-10,0.0
2013-01-11,0.342
2013-01-14,-0.4382
2013-01-15,-0.3912
2013-01-16,0.3927
2013-01-17,1.3692
2013-01-18,0.3377
2013-01-22,1.2981
2013-01-23,-0.2373
2013-01-24,0.1903
2013-01-25,0.9497
2013-01-28,-0.2352
2013-01-29,-0.5658
2013-01-30,-1.1854
2013-01-31,0.3359
2013-02-01,0.4304
2013-02-04,-1.7143000000000002
2013-02-05,1.7442
2013-02-06,-0.6667
2013-02-07,0.1918
2013-02-08,0.2392
2013-02-11,0.2387
2013-02-12,0.2857
2013-02-13,-0.095
2013-02-14,-0.1901
2013-02-15,0.0
2013-02-19,0.0
2013-02-20,-1.3333
2013-02-21,-0.3861
2013-02-22,1.938
2013-02-25,-1.4734
2013-02-26,0.8683
2013-02-27,1.1
2013-02-28,1.1826
2013-03-01,0.9818
2013-03-04,0.3704
2013-03-05,0.0923
2013-03-06,-1.1982
2013-03-07,0.7463
2013-03-08,-0.463
2013-03-11,1.4419
2013-03-12,-0.2293
2013-03-13,0.7813
2013-03-14,0.8208
2013-03-15,0.1357
2013-03-18,0.271
2013-03-19,-0.3153
2013-03-20,-1.5816
2013-03-21,0.5051
2013-03-22,0.5025
2013-03-25,-0.1364
2013-03-26,1.6614
2013-03-27,1.4912
2013-03-28,1.3357
2013-04-01,-1.0545
2013-04-02,0.6217
2013-04-03,-0.8385
2013-04-04,0.8901
2013-04-05,-0.8381
2013-04-08,1.2011
2013-04-09,-0.2198
2013-04-10,1.4097
2013-04-11,0.5647
2013-04-12,0.3024
2013-04-15,-3.3592
2013-04-16,1.4706000000000001
2013-04-17,-2.1959
2013-04-18,-1.1675
2013-04-19,1.2267000000000001
2013-04-22,0.4488
2013-04-23,1.0277
2013-04-24,0.0442
2013-04-25,-0.4863
2013-04-26,-0.7108
2013-04-29,0.6264
2013-04-30,2.4455
2013-05-01,-1.9097
2013-05-02,0.2655
2013-05-03,2.0741
2013-05-06,-0.0432
2013-05-07,0.8218
2013-05-08,0.429
2013-05-09,-1.4524
2013-05-10,0.7369
2013-05-13,0.1721
2013-05-14,0.4296
2013-05-15,0.8982
2013-05-16,0.0424
2013-05-17,0.1695
2013-05-20,0.0423
2013-05-21,0.0
2013-05-22,-1.0571
2013-05-23,-0.0427
2013-05-24,0.2565
2013-05-28,0.1279
2013-05-29,0.1704
2013-05-30,-0.7653
2013-05-31,-0.7712
2013-06-03,1.5976
2013-06-04,-2.4649
2013-06-05,-1.0458
2013-06-06,2.2457
2013-06-07,0.8183
2013-06-10,-1.0252
2013-06-11,-0.6474
2013-06-12,-1.6507
2013-06-13,4.1519
2013-06-14,0.0
2013-06-17,-0.2969
2013-06-18,0.8082
2013-06-19,-3.8819
2013-06-20,-3.3363
2013-06-21,0.4541
2013-06-24,-1.1754
2013-06-25,0.6862
2013-06-26,2.2035
2013-06-27,1.0319
2013-06-28,-0.1332
2013-07-01,-0.0445
2013-07-02,0.6673
2013-07-03,0.6628
2013-07-05,0.0878
2013-07-08,0.4386
2013-07-09,1.8340999999999998
2013-07-10,-0.3859
2013-07-11,1.2484
2013-07-12,-0.2976
2013-07-15,0.6397
2013-07-16,-0.2542
2013-07-17,1.2319
2013-07-18,0.7134
2013-07-19,1.4167
2013-07-22,0.7395
2013-07-23,-0.2855
2013-07-24,-1.4724
2013-07-25,0.3736
2013-07-26,-0.579
2013-07-29,1.5807
2013-07-30,0.9009
2013-07-31,-1.7045
2013-08-01,-0.3716
2013-08-02,-0.2072
2013-08-05,-0.8721
2013-08-06,0.0419
2013-08-07,0.1256
2013-08-08,0.7946
2013-08-09,0.9129
2013-08-12,0.1645
2013-08-13,-0.1642
2013-08-14,0.0411
2013-08-15,-1.8085
2013-08-16,-3.7673
2013-08-19,-1.5224
2013-08-20,1.6343
2013-08-21,0.3042
2013-08-22,-0.13
2013-08-23,-0.0434
2013-08-26,0.651
2013-08-27,-1.8974
2013-08-28,0.3077
2013-08-29,1.8405
2013-08-30,-1.1188
2013-09-03,-0.1741
2013-09-04,0.3923
2013-09-05,-0.4776
2013-09-06,0.349
2013-09-09,1.3913
2013-09-10,0.9005
2013-09-11,0.5525
2013-09-12,-0.6762
2013-09-13,1.1915
2013-09-16,0.2944
2013-09-17,0.1677
2013-09-18,1.6324999999999998
2013-09-19,-0.2059
2013-09-20,0.4953
2013-09-23,-0.4928
2013-09-24,-0.4127
2013-09-25,0.5802
2013-09-26,0.3502
2013-09-27,-1.1594
2013-09-30,-1.592
2013-10-01,1.4049
2013-10-02,0.2519
2013-10-03,-1.2982
2013-10-04,-0.3394
2013-10-07,0.1277
2013-10-08,-1.318
2013-10-09,0.0
2013-10-10,1.508
2013-10-11,1.1885
2013-10-14,0.1258
2013-10-15,-1.0892
2013-10-16,0.1271
2013-10-17,2.665
2013-10-18,0.7417
2013-10-21,0.3681
2013-10-22,0.489
2013-10-23,0.811
2013-10-24,0.4425
2013-10-25,1.2014
2013-10-28,0.554
2013-10-29,-0.1574
2013-10-30,-0.5124
2013-10-31,0.0792
2013-11-01,-0.5542
2013-11-04,0.9156
2013-11-05,-1.4201
2013-11-06,-0.08
2013-11-07,-3.6444
2013-11-08,0.2078
2013-11-11,0.083
2013-11-12,0.746
2013-11-13,0.6993
2013-11-14,0.2042
2013-11-15,-0.1223
2013-11-18,0.3265
2013-11-19,-1.4646
2013-11-20,-2.3534
2013-11-21,0.6342
2013-11-22,0.2941
2013-11-25,0.0
2013-11-26,-0.2514
2013-11-27,0.966
2013-11-29,0.416
2013-12-02,-2.0713
2013-12-03,-1.4805
2013-12-04,-0.3006
2013-12-05,0.0861
2013-12-06,0.6885
2013-12-09,0.4701
2013-12-10,-0.638
2013-12-11,-2.6541
2013-12-12,-0.1759
2013-12-13,0.5286
2013-12-16,2.2349
2013-12-17,1.7574
2013-12-18,2.7801
2013-12-19,-0.2459
2013-12-20,0.6574
2013-12-23,0.449
2013-12-24,-0.2844
2013-12-26,0.2037
2013-12-27,0.2033
2013-12-30,-0.3689
2013-12-31,0.0411
2014-01-02,-0.3289
2014-01-03,1.6502
2014-01-06,-0.1218
2014-01-07,0.3251
2014-01-08,0.567
2014-01-09,-0.3222
2014-01-10,0.6465
2014-01-13,0.0803
2014-01-14,0.5616
2014-01-15,0.718
2014-01-16,-0.6733
2014-01-17,-0.5183
2014-01-21,0.9218
2014-01-22,0.0397
2014-01-23,-0.1985
2014-01-24,-1.3126
2014-01-27,-1.048
2014-01-28,1.3035
2014-01-29,-0.965
2014-01-30,1.5834000000000001
2014-01-31,-0.1599
2014-02-03,-2.6021
2014-02-04,-0.4521
2014-02-05,-0.6193
2014-02-06,0.4985
2014-02-07,-0.2894
2014-02-10,1.4511
2014-02-11,1.6347
2014-02-12,-0.4423
2014-02-13,0.6058
2014-02-14,1.8868
2014-02-18,1.9701
2014-02-19,-1.3138
2014-02-20,0.6265
2014-02-21,0.8171
2014-02-24,-0.5403
2014-02-25,0.5821
2014-02-26,0.2701
2014-02-27,-1.0389
2014-02-28,1.0498
2014-03-03,-0.077
2014-03-04,0.9626
2014-03-05,-0.3432
2014-03-06,-0.1148
2014-03-07,0.4598
2014-03-10,-0.6484
2014-03-11,0.8445
2014-03-12,0.9136
2014-03-13,-0.2263
2014-03-14,0.4915
2014-03-17,0.4891
2014-03-18,1.3104
2014-03-19,-2.4021
2014-03-20,1.5903
2014-03-21,0.5218
2014-03-24,-1.1865
2014-03-25,1.5009000000000001
2014-03-26,-0.9612
2014-03-27,-0.6346
2014-03-28,-0.1136
2014-03-31,1.4031
2014-04-01,0.8601
2014-04-02,-1.0011
2014-04-03,-0.0749
2014-04-04,-1.1244
2014-04-07,-0.8719
2014-04-08,1.262
2014-04-09,-1.8505
2014-04-10,-1.7699
2014-04-11,-1.4884
2014-04-14,1.0735999999999999
2014-04-15,-0.2754
2014-04-16,1.6174
2014-04-17,0.8929
2014-04-21,0.9619
2014-04-22,0.0
2014-04-23,0.0381
2014-04-24,0.6857
2014-04-25,-0.7567
2014-04-28,0.3431
2014-04-29,0.6079
2014-04-30,0.7175
2014-05-01,0.5999
2014-05-02,-0.7082
2014-05-05,-0.488
2014-05-06,-1.1316
2014-05-07,1.5261
2014-05-08,0.9019
2014-05-09,0.7076
2014-05-12,1.5901999999999998
2014-05-13,-0.9101
2014-05-14,-1.5062
2014-05-15,0.5968
2014-05-16,1.4830999999999999
2014-05-19,0.475
2014-05-20,-1.2
2014-05-21,-0.1104
2014-05-22,0.3685
2014-05-23,2.4596
2014-05-27,0.0
2014-05-28,-0.6449
2014-05-29,0.2524
2014-05-30,-0.3237
2014-06-02,0.0722
2014-06-03,0.0361
2014-06-04,0.1442
2014-06-05,1.4039
2014-06-06,0.142
2014-06-09,-0.319
2014-06-10,-0.4979
2014-06-11,0.2859
2014-06-12,-1.1404
2014-06-13,0.5768
2014-06-16,-0.5018
2014-06-17,0.3242
2014-06-18,0.6822
2014-06-19,0.8916
2014-06-20,0.7777
2014-06-23,0.1052
2014-06-24,-0.5256
2014-06-25,0.8454
2014-06-26,0.0
2014-06-27,1.8303
2014-06-30,-0.1383
2014-07-01,0.7961
2014-07-02,-0.6525
2014-07-03,0.4148
2014-07-07,0.0
2014-07-08,-0.1721
2014-07-09,-0.1034
2014-07-10,0.4142
2014-07-11,-0.3781
2014-07-14,0.7246
2014-07-15,-0.1713
2014-07-16,0.0686
2014-07-17,-1.5432000000000001
2014-07-18,1.7764
2014-07-21,-0.7871
2014-07-22,0.4829
2014-07-23,0.4119
2014-07-24,-0.6154
2014-07-25,0.0
2014-07-28,0.0688
2014-07-29,-0.6531
2014-07-30,0.1384
2014-07-31,-3.1099
2014-08-01,-0.6776
2014-08-04,1.7593999999999999
2014-08-05,-1.0586
2014-08-06,1.4979
2014-08-07,0.4568
2014-08-08,0.9444
2014-08-11,1.0395
2014-08-12,-1.0974
2014-08-13,1.7684
2014-08-14,0.7836
2014-08-15,-0.3381
2014-08-18,1.0176
2014-08-19,0.1679
2014-08-20,0.0335
2014-08-21,-0.3351
2014-08-22,-0.538
2014-08-25,-0.2705
2014-08-26,0.7119
2014-08-27,-0.1346
2014-08-28,-0.5393
2014-08-29,1.0166
2014-09-02,1.1741
2014-09-03,0.0332
2014-09-04,-1.0607
2014-09-05,1.675
2014-09-08,-0.1318
2014-09-09,-1.0558
2014-09-10,-1.2337
2014-09-11,0.4389
2014-09-12,-2.4538
2014-09-15,-1.3094000000000001
2014-09-16,2.095
2014-09-17,0.6498
2014-09-18,0.6116
2014-09-19,-0.9794
2014-09-22,-1.5007000000000001
2014-09-23,-1.385
2014-09-24,0.5267
2014-09-25,-0.5239
2014-09-26,3.0197
2014-09-29,-0.551
2014-09-30,-1.4197
2014-10-01,-0.843
2014-10-02,-0.0354
2014-10-03,0.4961
2014-10-06,0.1058
2014-10-07,-0.3875
2014-10-08,4.7383
2014-10-09,-0.6077
2014-10-10,0.2038
2014-10-13,-0.3729
2014-10-14,1.327
2014-10-15,-2.6864
2014-10-16,2.1048999999999998
2014-10-17,0.3717
2014-10-20,0.5387
2014-10-21,2.5452
2014-10-22,-0.1306
2014-10-23,1.4061
2014-10-24,0.6127
2014-10-27,0.609
2014-10-28,0.8601
2014-10-29,-1.1055
2014-10-30,0.9901
2014-10-31,1.8975
2014-11-03,0.6518
2014-11-04,-0.185
2014-11-05,-0.4634
2014-11-06,-0.5897
2014-11-07,-0.9054
2014-11-10,1.7957999999999998
2014-11-11,0.0
2014-11-12,-0.9285
2014-11-13,-0.5311
2014-11-14,0.5339
2014-11-17,0.1874
2014-11-18,0.4054
2014-11-19,-1.5838999999999999
2014-11-20,0.4418
2014-11-21,0.6598
2014-11-24,0.4994
2014-11-25,0.2174
2014-11-26,0.9606
2014-11-28,1.0743
2014-12-01,-0.4555
2014-12-02,0.3661
2014-12-03,0.2128
2014-12-04,-0.9099
2014-12-05,1.8672
2014-12-08,0.2404
2014-12-09,0.5995
2014-12-10,-0.7449
2014-12-11,0.7205
2014-12-12,-1.073
2014-12-15,-2.0488
2014-12-16,1.2919
2014-12-17,2.399
2014-12-18,-0.1483
2014-12-19,-0.7425
2014-12-22,1.2268
2014-12-23,0.9755
2014-12-24,-0.3806
2014-12-26,0.4996
2014-12-29,0.9649
2014-12-30,-0.2921
2014-12-31,-1.758
2015-01-02,0.9245
2015-01-05,0.5615
2015-01-06,-0.5289
2015-01-07,0.5613
2015-01-08,1.9388999999999998
2015-01-09,-0.1729
2015-01-12,0.5196
2015-01-13,0.718
2015-01-14,-0.1141
2015-01-15,-0.0285
2015-01-16,1.8561
2015-01-20,-1.9064
2015-01-21,-0.2572
2015-01-22,2.063
2015-01-23,0.3088
2015-01-26,1.2035
2015-01-27,-0.9403
2015-01-28,-1.7029999999999998
2015-01-29,0.1136
2015-01-30,-3.3475
2015-02-02,-1.6437
2015-02-03,3.014
2015-02-04,-0.3766
2015-02-05,0.6397
2015-02-06,-2.716
2015-02-09,-0.6534
2015-02-10,1.435
2015-02-11,-0.5894
2015-02-12,1.1562000000000001
2015-02-13,-0.4982
2015-02-17,-0.7658
2015-02-18,-0.4452
2015-02-19,-2.9815
2015-02-20,-0.1537
2015-02-23,1.108
2015-02-24,-3.3486000000000002
2015-02-25,-0.0945
2015-02-26,-0.4098
2015-02-27,0.6964
2015-03-02,1.006
2015-03-03,-0.3735
2015-03-04,-1.5308000000000002
2015-03-05,-0.4442
2015-03-06,-4.1109
2015-03-09,1.8611
2015-03-10,-1.3377
2015-03-11,-0.463
2015-03-12,2.1262
2015-03-13,-0.4229
2015-03-16,1.6335
2015-03-17,-0.0643
2015-03-18,1.9299
2015-03-19,-0.3471
2015-03-20,3.7682
2015-03-23,-0.8544
2015-03-24,-2.0622
2015-03-25,-3.017
2015-03-26,-0.2916
2015-03-27,0.6175
2015-03-30,1.7955999999999999
2015-03-31,0.4169
2015-04-01,1.022
2015-04-02,0.411
2015-04-06,0.1259
2015-04-07,-2.0126
2015-04-08,0.6098
2015-04-09,-1.1164
2015-04-10,-0.2258
2015-04-13,1.1639
2015-04-14,-0.6072
2015-04-15,-0.418
2015-04-16,0.2906
2015-04-17,-1.32
2015-04-20,0.3915
2015-04-21,-0.1625
2015-04-22,0.2604
2015-04-23,0.487
2015-04-24,-0.1292
2015-04-27,-0.5176
2015-04-28,0.4878
2015-04-29,-1.521
2015-04-30,-2.4975
2015-05-01,1.0111
2015-05-04,0.0334
2015-05-05,-2.8686
2015-05-06,-0.2404
2015-05-07,2.8227
2015-05-08,0.4352
2015-05-11,-1.2
2015-05-12,-0.0675
2015-05-13,-0.5739
2015-05-14,2.8862
2015-05-15,0.6931
2015-05-18,0.2622
2015-05-19,0.0654
2015-05-20,-0.4574
2015-05-21,-0.5907
2015-05-22,-0.4622
2015-05-26,-0.398
2015-05-27,1.8981
2015-05-28,-0.2614
2015-05-29,-0.9502
2015-06-01,1.5547
2015-06-02,-0.6515
2015-06-03,-0.8197
2015-06-04,0.1322
2015-06-05,-1.1225
2015-06-08,-0.7012
2015-06-09,-0.5044
2015-06-10,1.487
2015-06-11,0.1665
2015-06-12,0.133
2015-06-15,-0.6972
2015-06-16,1.1702
2015-06-17,0.8262
2015-06-18,1.311
2015-06-19,-0.7117
2015-06-22,-0.8798
2015-06-23,0.0329
2015-06-24,0.1972
2015-06-25,-1.4102999999999999
2015-06-26,0.5655
2015-06-29,-0.903
2015-06-30,0.5062
2015-07-01,2.0819
2015-07-02,-0.5263
2015-07-06,1.2235
2015-07-07,1.5681
2015-07-08,-0.8363
2015-07-09,-0.9731
2015-07-10,1.4412
2015-07-13,0.0
2015-07-14,1.2593
2015-07-15,0.9885
2015-07-16,0.6947
2015-07-17,-0.3449
2015-07-20,-0.1259
2015-07-21,-0.9137
2015-07-22,-0.0636
2015-07-23,-2.6408
2015-07-24,-0.719
2015-07-27,-0.2304
2015-07-28,-0.8248
2015-07-29,1.6966
2015-07-30,-2.3553
2015-07-31,-0.067
2015-08-03,0.5699
2015-08-04,-1.8333
2015-08-05,-1.6299000000000001
2015-08-06,-1.7604
2015-08-07,0.1757
2015-08-10,0.7717
2015-08-11,1.0442
2015-08-12,-0.31
2015-08-13,0.1382
2015-08-14,0.0345
2015-08-17,0.7934
2015-08-18,-0.616
2015-08-19,-0.7231
2015-08-20,-1.4221
2015-08-21,-1.1612
2015-08-24,-2.314
2015-08-25,-2.8426
2015-08-26,2.4381
2015-08-27,2.1238
2015-08-28,0.3944
2015-08-31,-1.6429
2015-09-01,-2.215
2015-09-02,0.6684
2015-09-03,0.2213
2015-09-04,-1.325
2015-09-08,4.6624
2015-09-09,-0.5702
2015-09-10,0.4659
2015-09-11,2.6757
2015-09-14,-0.9034
2015-09-15,-1.9285
2015-09-16,1.6446
2015-09-17,0.3869
2015-09-18,-7.0427
2015-09-21,1.3193
2015-09-22,-2.7902
2015-09-23,1.0716
2015-09-24,-1.7039
2015-09-25,-0.2696
2015-09-28,-1.545
2015-09-29,-0.4372
2015-09-30,0.8782
2015-10-01,1.4245999999999999
2015-10-02,-0.1171
2015-10-05,1.7969
2015-10-06,1.4582
2015-10-07,1.3237999999999999
2015-10-08,1.4931
2015-10-09,-0.5885
2015-10-12,0.148
2015-10-13,-1.5146
