ticker,ZRVT US Equity
2010-07-08,13.3333
2010-07-13,-9.8039
2010-07-16,2.1739
2010-07-19,-4.2553
2010-07-21,0.0
2010-07-22,15.5556
2010-07-23,-9.6154
2010-07-27,114.8936
2010-07-29,-53.4653
2010-07-30,-27.6596
2010-08-02,0.0
2010-08-03,0.0
2010-08-10,44.1176
2010-08-13,-28.5714
2010-08-16,14.2857
2010-08-17,0.0
2010-08-18,0.0
2010-08-23,0.0
2010-08-25,0.0
2010-08-26,-12.5
2010-08-27,0.0
2010-08-30,0.0
2010-09-01,8.5714
2010-09-03,-1.3158
2010-09-09,-1.3333
2010-09-13,1.3514
2010-09-14,-1.3333
2010-09-16,-16.2162
2010-09-17,0.0
2010-09-20,-6.4516
2010-09-21,-3.4483
2010-09-22,-17.8571
2010-10-01,-47.8261
2010-10-06,91.6667
2010-10-12,8.6957
2010-10-14,40.0
2010-10-15,0.0
2010-10-20,-37.1429
2010-10-21,-45.0
2010-10-22,57.0248
2010-10-25,0.0
2010-10-26,0.0
2010-10-27,0.0
2010-10-28,5.2632
2010-11-01,0.0
2010-11-04,0.0
2010-11-05,0.0
2010-11-09,15.0
2010-11-10,0.0
2010-11-11,0.0
2010-11-17,-17.3913
2010-11-19,-52.6316
2010-11-22,-33.3333
2010-11-23,66.6667
2010-11-24,0.0
2010-11-29,-20.0
2010-11-30,-6.25
2010-12-02,6.6667
2010-12-07,-22.5
2010-12-08,-19.3548
2010-12-10,80.0
2010-12-15,0.0
2010-12-16,0.0
2010-12-22,-66.6667
2010-12-23,16.6667
2010-12-28,14.2857
2010-12-30,-12.5
2011-01-05,128.5714
2011-01-06,0.0
2011-01-11,12.5
2011-01-12,0.0
2011-01-13,0.0
2011-01-18,-22.2222
2011-01-20,14.2857
2011-01-21,12.5
2011-01-24,0.0
2011-01-31,-44.4444
2011-02-01,0.0
2011-02-09,80.0
2011-02-14,0.0
2011-02-15,0.0
2011-02-22,11.1111
2011-02-24,70.0
2011-02-25,-41.1765
2011-03-01,20.0
2011-03-03,0.0
2011-03-07,0.0
2011-03-10,-55.8333
2011-03-11,32.0755
2011-03-15,42.8571
2011-03-18,20.0
2011-03-22,0.0
2011-03-24,0.0
2011-03-29,-50.0
2011-04-08,66.6667
2011-04-11,0.0
2011-04-12,-40.0
2011-04-13,-16.6667
2011-04-14,-20.0
2011-04-20,0.0
2011-04-21,0.0
2011-05-04,12.5
2011-05-05,55.5556
2011-05-06,0.0
2011-05-10,-42.8571
2011-05-11,0.0
2011-05-13,0.0
2011-05-19,0.0
2011-06-21,75.0
2011-06-28,-42.8571
2011-07-07,150.0
2011-07-14,-60.0
2011-07-21,0.0
2011-07-22,0.0
2011-08-01,10.0
2011-08-04,-54.5455
2011-08-09,0.0
2011-08-10,-50.0
2011-08-12,20.0
2011-08-19,0.0
2011-08-22,8.3333
2011-08-23,-7.6923
2011-08-29,-16.6667
2011-09-08,10.0
2011-09-12,9.0909
2011-09-13,-8.3333
2011-09-14,-9.0909
2011-09-15,0.0
2011-09-16,0.0
2011-09-19,-10.0
2011-09-23,0.0
2011-09-28,11.1111
2011-09-29,0.0
2011-10-06,0.0
2011-10-07,0.0
2011-10-11,0.0
2011-10-12,0.0
2011-10-13,-5.0
2011-10-19,5.2632
2011-10-20,-10.0
2011-10-21,0.0
2011-10-24,-11.1111
2011-10-25,-25.0
2011-10-27,66.6667
2011-10-28,0.0
2011-10-31,100.0
2011-11-11,-50.625
2011-11-17,406.3291
2011-11-18,-60.0
2011-11-21,-25.0
2011-11-28,0.8333
2011-11-29,0.0
2011-12-08,-0.8264
2011-12-15,-40.0
2011-12-19,-44.4444
2011-12-28,0.0
2012-01-18,80.0
2012-01-23,11.1111
2012-02-01,200.0
2012-02-02,160.0
2012-02-03,-1.2821
2012-02-07,-74.026
2012-02-14,25.0
2012-02-24,-56.0
2012-03-08,172.7273
2012-03-14,-66.6667
2012-03-27,120.0
2012-03-28,354.5455
2012-04-02,-70.0
2012-04-03,16.6667
2012-04-09,0.0
2012-04-10,14.2857
2012-04-11,0.0
2012-04-12,-10.0
2012-04-16,0.0
2012-04-25,38.8889
2012-05-01,0.0
2012-05-02,0.0
2012-05-03,-20.0
2012-05-04,0.0
2012-05-07,12.5
2012-05-08,-11.1111
2012-05-14,-12.5
2012-05-15,14.2857
2012-05-18,-57.5
2012-05-21,17.647100000000002
2012-06-20,0.0
2012-06-21,-15.0
2012-06-22,0.0
2012-06-26,0.0
2012-06-29,-11.7647
2012-07-06,13.3333
2012-07-17,135.2941
2012-07-18,0.0
2012-07-20,-25.0
2012-07-23,0.0
2012-07-24,0.0
2012-07-25,0.0
2012-07-26,0.0
2012-07-31,26.6667
2012-08-01,0.0
2012-08-02,136.8421
2012-08-03,-33.3333
2012-08-06,-16.6667
2012-08-07,0.0
2012-08-08,0.0
2012-08-09,-48.0
2012-08-10,-7.6923
2012-08-13,-12.5
2012-08-14,19.0476
2012-08-15,-32.0
2012-08-16,-29.4118
2012-08-17,150.0
2012-08-20,-33.3333
2012-08-21,-10.0
2012-08-22,11.1111
2012-08-24,-15.0
2012-08-28,134.5588
2012-08-30,-2.5078
2012-09-04,0.0
2012-09-06,-40.836
2012-09-10,30.4348
2012-09-12,0.0
2012-09-17,40.0
2012-09-18,-28.5714
2012-09-19,33.3333
2012-09-24,0.0
2012-09-25,25.0
2012-09-26,60.0
2012-09-27,-25.0
2012-09-28,0.0
2012-10-01,0.0
2012-10-03,-8.3333
2012-10-04,-18.1818
2012-10-05,-11.1111
2012-10-08,0.0
2012-10-11,45.0
2012-10-15,-13.7931
2012-10-16,0.0
2012-10-17,-10.0
2012-10-19,66.6667
2012-10-23,-12.0
2012-10-24,-24.2424
2012-11-01,0.0
2012-11-12,0.0
2012-11-19,0.0
2012-11-23,0.0
2012-11-26,0.0
2012-11-27,0.0
2012-12-18,-4.0
2012-12-20,-6.25
2012-12-27,0.0
2012-12-31,-0.4167
2013-01-03,-10.7392
2013-01-04,-22.5
2013-01-07,29.0323
2013-01-08,0.0
2013-01-11,0.0
2013-01-14,12.5
2013-01-15,11.1111
2013-01-16,-10.0
2013-01-17,5.5556
2013-01-18,-5.2632
2013-01-22,-11.1111
2013-01-23,6.25
2013-01-25,0.0
2013-01-28,0.0
2013-01-29,0.0
2013-01-30,0.0
2013-01-31,5.8824
2013-02-01,11.1111
2013-02-04,-10.0
2013-02-05,-15.5556
2013-02-06,5.2632
2013-02-08,2.5
2013-02-11,0.0
2013-02-13,-2.439
2013-02-14,12.5
2013-02-15,-5.5556
2013-02-19,5.8824
2013-02-21,-11.1111
2013-02-22,15.0
2013-02-25,0.0
2013-02-26,28.2609
2013-02-27,18.6441
2013-02-28,14.2857
2013-03-01,-36.25
2013-03-04,-1.9607999999999999
2013-03-05,20.0
2013-03-06,16.6667
2013-03-08,14.2857
2013-03-11,0.0
2013-03-13,0.0
2013-03-18,-17.2656
2013-03-21,0.0
2013-03-26,0.0
2013-03-28,37.4882
2013-04-01,26.3736
2013-04-02,-4.3478
2013-04-04,-13.6364
2013-04-05,4.2105
2013-04-08,21.2121
2013-04-11,0.0
2013-04-12,16.6667
2013-04-15,35.7143
2013-04-17,15.7895
2013-04-18,36.3636
2013-04-19,-10.0
2013-04-22,11.1111
2013-04-23,-1.6667
2013-04-24,15.2542
2013-04-25,2.9412000000000003
2013-04-26,18.5714
2013-04-29,-19.2771
2013-04-30,19.403
2013-05-01,-1.25
2013-05-02,6.3291
2013-05-03,42.8571
2013-05-06,-6.6667
2013-05-07,23.2143
2013-05-08,-13.0435
2013-05-09,-1.6667
2013-05-10,6.7797
2013-05-13,-26.9841
2013-05-14,6.5217
2013-05-15,12.2449
2013-05-16,-25.2727
2013-05-17,21.6545
2013-05-20,-39.8
2013-05-21,4.6512
2013-05-22,-52.381
2013-05-23,0.0
2013-05-24,33.3333
2013-05-28,15.0
2013-05-29,95.6522
2013-05-30,-4.4444
2013-06-03,-27.3256
2013-06-05,2.4
2013-06-06,-6.25
2013-06-07,-16.6667
2013-06-10,-6.8
2013-06-11,3.0043
2013-06-12,25.0
2013-06-13,-3.3333
2013-06-14,-10.3448
2013-06-17,69.2308
2013-06-18,-2.2727
2013-06-19,-11.6279
2013-06-20,-18.1579
2013-06-21,28.6174
2013-06-24,-17.5
2013-06-25,0.3598
2013-06-26,-9.1149
2013-06-27,3.3223
2013-06-28,12.5402
2013-07-01,0.0
2013-07-05,-2.8571
2013-07-08,14.7059
2013-07-11,-10.2564
2013-07-12,-5.7143
2013-07-15,-2.7273
2013-07-16,0.0
2013-07-18,5.9190000000000005
2013-07-22,-5.8824
2013-07-23,6.25
2013-07-24,-20.5882
2013-07-25,25.9259
2013-07-26,-11.7647
2013-07-29,13.3333
2013-08-02,-19.1176
2013-08-09,1.8182
2013-08-13,0.0
2013-08-14,0.0
2013-08-15,-3.5714
2013-08-22,0.0
2013-08-26,0.0
2013-08-28,-1.4815
2013-09-03,18.4211
2013-09-04,-1.5873
2013-09-05,-6.4516
2013-09-06,0.0
2013-09-09,3.4483
2013-09-16,-3.3333
2013-09-18,0.0
2013-09-19,17.2414
2013-09-24,-26.4706
2013-09-25,8.0
2013-09-30,-7.4074
2013-10-01,28.0
2013-10-03,-15.625
2013-10-07,0.0
2013-10-08,-3.7037
2013-10-10,0.0
2013-10-15,3.8462
2013-10-17,-3.7037
2013-10-18,-3.8462
2013-10-22,18.0
2013-10-25,1.6949
2013-11-01,-8.3333
2013-11-06,-3.6364
2013-11-07,-3.7736
2013-11-08,-1.5686
2013-11-12,3.5857
2013-11-18,-1.9231
2013-11-20,0.0
2013-11-22,0.0
2013-11-25,3.1373
2013-11-27,15.9696
2013-11-29,6.5574
2013-12-02,-10.7692
2013-12-04,-10.3448
2013-12-11,-3.8462
2013-12-12,0.0
2013-12-13,-12.0
2013-12-16,-4.5455
2013-12-17,-47.619
2013-12-18,82.7273
2013-12-19,-0.4353
2013-12-27,64.8969
2013-12-31,-6.3636
2014-01-02,-51.4563
2014-01-06,-19.3333
2014-01-08,123.1405
2014-01-09,-25.9259
2014-01-10,0.0
2014-01-13,35.0
2014-01-15,-40.7407
2014-01-17,62.4219
2014-01-21,3.8961
2014-01-22,0.0
2014-01-24,0.0
2014-01-27,-7.4074
2014-01-28,0.0
2014-01-29,32.0
2014-01-30,-30.303
2014-01-31,47.8261
2014-02-03,-26.4706
2014-02-05,-28.0
2014-02-07,27.7778
2014-02-11,43.4783
2014-02-14,0.0
2014-02-18,-15.1515
2014-02-19,0.0
2014-02-25,7.1429
2014-02-26,-6.6667
2014-02-27,0.0
2014-03-03,0.0
2014-03-06,7.1429
2014-03-07,-3.3333
2014-03-11,-10.3448
2014-03-12,0.0
2014-03-13,-11.538499999999999
2014-03-17,26.087
2014-03-18,-13.7931
2014-03-19,0.0
2014-03-21,0.0
2014-03-25,14.8
2014-03-27,-12.892
2014-03-28,0.0
2014-04-02,0.0
2014-04-04,8.0
2014-04-08,-3.7037
2014-04-09,3.8462
2014-04-11,0.0
2014-04-14,0.0
2014-04-15,-33.3333
2014-04-17,50.0
2014-04-21,-7.4074
2014-04-22,0.0
2014-04-23,-16.0
2014-04-24,38.0952
2014-05-01,-27.5862
2014-05-02,14.2857
2014-05-07,-8.3333
2014-05-08,4.5455
2014-05-13,-13.0435
2014-05-14,-9.5
2014-05-16,32.0442
2014-05-19,-24.2678
2014-05-20,-0.5525
2014-05-21,0.0
2014-05-23,0.0
2014-05-27,0.0
2014-05-28,0.0
2014-05-29,36.1111
2014-06-02,-48.7755
2014-06-04,4.3825
2014-06-09,87.0229
2014-06-10,-46.5306
2014-06-11,84.7328
2014-06-13,-0.8264
2014-06-16,-16.6667
2014-06-17,10.0
2014-06-25,-22.7273
2014-06-27,41.1765
2014-06-30,0.0
2014-07-01,0.0
2014-07-07,0.0
2014-07-08,0.0
2014-07-10,0.0
2014-07-11,0.0
2014-07-14,-16.6667
2014-07-15,17.5
2014-07-16,9.3617
2014-07-17,-2.7237
2014-07-22,0.0
2014-07-23,-4.0
2014-07-24,-20.8333
2014-07-28,31.5789
2014-07-29,0.0
2014-07-30,0.0
2014-07-31,-16.0
2014-08-01,19.0476
2014-08-05,-12.0
2014-08-07,-18.1818
2014-08-08,0.0
2014-08-11,31.9444
2014-08-12,-0.2895
2014-08-13,-0.4223
2014-08-18,-23.6682
2014-08-22,11.1111
2014-08-25,-10.0
2014-08-26,0.0
2014-08-27,11.1111
2014-08-28,-10.0
2014-08-29,11.1111
2014-09-09,0.0
2014-09-10,0.0
2014-09-17,0.0
2014-09-24,-0.0625
2014-09-25,0.0
2014-09-26,0.0
2014-09-29,-9.9437
2014-10-01,11.1111
2014-10-02,-0.0625
2014-10-06,0.0
2014-10-13,-9.9437
2014-10-16,11.0417
2014-10-17,0.0
2014-10-20,0.0
2014-10-21,-39.9625
2014-10-22,25.0
2014-10-30,33.2083
2014-10-31,0.0
2014-11-03,-19.8624
2014-11-04,6.4793
2014-11-05,17.3021
2014-11-07,0.0
2014-11-10,0.0
2014-11-11,0.0
2014-11-14,0.0
2014-11-19,0.0
2014-11-20,-15.0
2014-11-24,17.4632
2014-11-25,0.0
2014-12-02,0.0
2014-12-09,-14.5227
2014-12-10,-0.0366
2014-12-12,0.0
2014-12-17,17.033
2014-12-26,0.0
2014-12-31,-14.867
2015-01-06,0.0
2015-01-08,-2.9412000000000003
2015-01-09,0.0
2015-01-13,-45.4545
2015-01-14,33.3333
2015-01-15,33.3333
2015-01-21,-21.875
2015-01-26,28.0
2015-01-27,0.0
2015-01-28,-0.0781
2015-01-29,0.0782
2015-01-30,-18.125
2015-02-03,22.1374
2015-02-11,-16.875
2015-02-12,20.3008
2015-02-17,0.0
2015-02-18,0.0
2015-02-20,-16.875
2015-02-23,12.782
2015-02-24,6.0
2015-02-27,-5.6604
2015-03-03,1.9167
2015-03-04,-0.0409
2015-03-06,3.2720000000000002
2015-03-09,-0.0792
2015-03-13,-4.8751
2015-03-17,5.125
2015-03-18,-19.461
2015-03-20,24.1142
2015-03-24,-11.1816
2015-03-25,0.0
2015-03-30,-8.8393
2015-03-31,0.0
2015-04-08,13.5162
2015-04-14,2.8473
2015-04-16,-14.094
2015-04-17,0.7813
2015-04-22,0.7752
2015-04-23,0.7692
2015-04-29,0.0
2015-04-30,0.0
2015-05-07,-0.7634
2015-05-11,-6.9231
2015-05-12,23.9669
2015-05-14,0.0
2015-05-19,0.0
2015-05-27,0.0
2015-05-28,0.0
2015-06-03,-13.3333
2015-06-05,11.538499999999999
2015-06-08,0.0
2015-06-09,-20.5603
2015-06-10,0.0
2015-06-12,21.541
2015-06-15,-17.7232
2015-06-16,21.541
2015-06-23,-0.0893
2015-06-25,0.0894
2015-06-30,-17.7232
2015-07-01,21.541
2015-07-09,-8.8393
2015-07-13,-9.7453
2015-07-14,21.1069
2015-07-20,-0.0896
2015-07-24,-13.991
2015-07-27,0.0
2015-07-29,-33.316
2015-07-30,49.9609
2015-08-03,-4.0667
2015-08-05,4.2391
2015-08-10,-33.2638
2015-08-11,49.8437
2015-08-12,-33.2638
2015-08-13,49.8437
2015-08-19,0.0
2015-08-21,7.7164
2015-08-26,-7.0668
2015-09-18,-8.3333
2015-09-30,-9.0909
2015-10-02,-18.0
2015-10-05,21.9512
2015-10-06,0.0
2015-10-07,0.0
2015-10-09,0.0
2015-10-15,-20.0
2015-10-16,25.0
2015-10-28,-20.0
2015-11-02,0.0
2015-11-09,0.0
2015-11-10,24.375
2015-11-16,0.5025
2015-11-17,25.0
2015-11-19,-6.0
2015-11-24,-14.8936
2015-11-30,70.0
2015-12-01,-41.1765
2015-12-02,0.0
2015-12-07,0.0
2015-12-09,26.0
2015-12-11,-32.5397
2015-12-14,46.6176
2015-12-16,0.0
2015-12-23,-0.1003
2016-01-04,-8.2831
2016-01-07,13.8478
2016-01-11,-12.1635
2016-01-14,0.0
2016-02-01,31.2534
2016-02-04,-0.9174
2016-02-19,0.0
2016-02-23,-29.2929
2016-03-02,40.9524
2016-03-04,-5.4054
2016-03-08,0.0
2016-03-10,-0.7143
2016-03-14,0.0
2016-03-17,-0.7194
2016-03-18,0.0
2016-03-21,0.0
2016-03-23,7.337
2016-03-28,-25.7384
2016-03-29,9.0909
2016-03-31,20.8333
2016-04-04,-0.6897
2016-04-05,0.0
2016-04-19,-3.4722
2016-04-22,0.0
2016-04-25,-10.0719
2016-04-26,-32.0
2016-04-27,45.8824
2016-04-28,-11.2903
2016-04-29,0.0
2016-05-02,-22.7273
2016-05-03,35.2941
2016-05-09,-0.7065
2016-05-11,0.0
2016-05-17,-1.8062
2016-05-20,0.3344
2016-06-07,-0.1667
2016-06-08,0.0
2016-06-16,0.0
2016-07-12,0.0
2016-07-13,0.0
2016-07-15,0.0
2016-07-19,0.0
2016-07-21,0.0
2016-07-27,0.6121
2016-08-08,0.0
2016-08-17,0.0
2016-09-12,-23.8938
2016-09-13,30.2326
2016-09-22,0.0
2016-11-23,0.0
2016-11-25,0.8929
2016-11-30,-0.885
2016-12-01,0.8929
2016-12-06,-2.6549
2016-12-07,2.7273
2016-12-21,6.1947
2017-01-09,0.0
2017-01-19,0.0
2017-02-06,0.0
2017-02-15,16.6667
2017-02-21,-7.1429
2017-02-23,7.6923
2017-02-24,0.0
2017-02-27,0.0
2017-03-07,0.0
2017-03-17,-28.5714
2017-03-20,40.0
2017-03-30,-42.8571
2017-03-31,72.5
2017-04-05,-42.029
2017-04-06,72.5
2017-04-10,-13.0435
2017-04-17,-8.3333
2017-04-18,8.6364
2017-04-20,4.6025
2017-05-15,-3.2
2017-05-22,0.0
2017-06-02,14.0496
2017-06-20,0.0
2017-06-29,-45.6522
2017-06-30,84.0
2017-07-12,0.0
2017-07-14,0.0
2017-07-17,1.4493
2017-07-18,-1.4285999999999999
2017-08-08,0.0
2017-08-21,-4.5652
2017-08-24,4.7836
2017-08-29,0.0
2017-08-30,0.0
2017-08-31,0.0
2017-09-14,-5.7971
2017-09-15,0.0
2017-09-18,6.1538
2017-09-19,8.6957
2017-09-20,0.0
2017-09-22,0.0
2017-10-10,0.0
2017-10-12,0.0
2017-10-17,-20.0
2017-10-18,16.6667
2017-10-19,0.0
2017-10-20,7.1429
2017-10-23,20.0
2017-10-26,11.1111
2017-10-27,0.0
2017-10-31,0.0
2017-11-01,-5.0
2017-11-02,-10.526299999999999
2017-11-06,0.0
2017-11-07,-11.7647
2017-11-08,-20.0
2017-11-09,33.3333
2017-11-22,-3.125
2017-11-28,-9.6774
2017-11-30,0.0
2017-12-01,10.7143
2017-12-04,3.2258
2017-12-06,18.75
2017-12-07,2.6316
2017-12-08,-33.3333
2017-12-11,10.7692
2017-12-12,-11.1111
2017-12-13,39.0625
2017-12-18,-43.8202
2017-12-19,20.0
2017-12-20,0.0
2017-12-22,40.8333
2017-12-26,-6.9231
2018-01-09,-6.548
2018-01-16,-31.9728
2018-01-17,45.0
2018-01-18,0.0
2018-01-19,3.4483
2018-01-26,-13.3333
2018-01-29,0.0
2018-01-31,15.3846
2018-02-06,-2.0
2018-02-09,-59.1837
2018-02-12,133.3333
2018-02-22,0.0
2018-02-26,0.0
2018-03-02,5.7143
2018-03-07,-2.027
2018-03-13,0.0
2018-03-21,0.0
2018-03-23,0.0
2018-04-03,10.3448
2018-04-04,6.25
2018-04-13,0.0
2018-05-02,-29.4118
2018-05-03,41.6667
2018-05-15,2.9412000000000003
2018-05-18,0.0
2018-05-23,0.0
2018-06-04,2.8571
2018-06-11,0.0
2018-06-22,0.0
2018-07-17,-0.5556
2018-07-24,-21.5084
2018-07-25,27.4021
2018-07-26,0.0
2018-07-31,-44.1341
2018-08-01,69.0
2018-08-13,0.0
2018-08-15,0.5917
2018-09-07,-5.8824
2018-09-10,-6.25
2018-09-11,12.6667
2018-09-13,-8.8757
2018-09-20,-15.5844
2018-09-21,13.0769
2018-09-26,-4.7619
2018-09-27,7.1429
2018-10-02,-26.6667
2018-10-03,36.3636
2018-10-10,0.0
2018-10-11,27.4
2018-10-12,-11.0413
2018-10-15,0.0
2018-10-26,0.0
2018-11-23,-11.7647
2018-11-26,-39.3333
2018-11-27,63.7363
2018-11-28,-29.1946
2018-11-29,70.6161
2018-11-30,-15.8333
2018-12-12,0.0
2018-12-19,0.0
2018-12-31,-7.5908
2019-01-02,11.0714
2019-01-03,-22.8296
2019-01-04,0.0
2019-01-07,-16.6667
2019-01-09,0.0
2019-01-10,24.0
2019-01-11,-3.2258
2019-01-14,11.6667
2019-01-15,-25.3731
2019-01-16,-1.0
2019-01-17,0.0
2019-01-18,0.0
2019-01-25,0.0
2019-01-28,0.0
2019-01-29,1.0101
2019-01-30,0.0
2019-01-31,0.0
2019-02-04,0.0
2019-02-06,0.0
2019-02-07,30.0
2019-02-22,0.0
2019-02-26,-12.3077
2019-03-06,-29.8246
2019-03-07,42.5
2019-03-15,0.0
2019-03-18,5.2632
2019-03-19,0.0
2019-03-25,0.0
2019-03-29,0.0
2019-04-02,-0.8333
2019-04-03,0.4202
2019-04-05,0.4184
2019-04-10,0.0
2019-04-11,0.0
2019-04-25,0.0
2019-04-26,-8.3333
2019-04-29,8.1818
2019-05-03,-6.7227
2019-05-07,7.2072
2019-05-08,0.8403
2019-05-13,0.0
2019-05-14,0.0
2019-05-16,0.0
2019-05-22,0.0
2019-05-23,-8.3333
2019-05-29,77.2727
2019-05-30,2.5641
2019-05-31,0.0
2019-06-03,-7.5
2019-06-04,0.0
2019-06-06,-5.4054
2019-06-07,14.2857
2019-06-11,-10.0
2019-06-12,-11.1111
2019-06-13,24.375
2019-06-14,-4.5226
2019-06-17,5.2632
2019-06-18,-0.5
2019-06-19,-12.0603
2019-06-20,-28.5714
2019-06-21,41.96
2019-06-24,-1.4088
2019-06-28,14.3184
2019-07-01,-7.125
2019-07-03,-43.4724
2019-07-05,76.0476
2019-07-08,-20.2326
2019-07-09,25.4323
2019-07-11,7.056
2019-07-19,1.0101
2019-07-22,0.0
2019-07-23,-3.0
2019-07-25,3.0412
2019-07-31,-29.4647
2019-08-02,37.5887
2019-08-06,-2.0619
2019-08-07,-26.3158
2019-08-09,21.4286
2019-08-12,14.5
2019-08-15,-1.3871
2019-08-16,4.1938
2019-08-20,0.0
2019-08-21,-2.675
2019-08-23,-2.3889
2019-08-26,5.2632
2019-08-27,0.0
2019-09-03,0.0
2019-09-04,0.0
2019-09-05,0.0
2019-09-09,-5.0
2019-09-10,5.2105
2019-10-09,-9.955
2019-10-10,-2.7778
2019-10-11,0.0
2019-10-14,88.5714
2019-10-15,33.3333
2019-10-16,-31.8409
2019-10-17,-33.3111
2019-10-18,30.0
2019-10-21,15.3846
2019-10-22,43.3
2019-10-23,4.6522
2019-10-24,0.0
2019-10-28,-11.0914
2019-10-29,0.0
2019-10-30,-2.5
2019-11-01,0.0
2019-11-15,-43.1026
2019-11-18,29.5629
2019-11-19,4.3478
2019-11-25,-26.0333
2019-11-26,21.4736
2019-11-27,-8.6811
2019-12-03,-39.0615
2019-12-04,32.6667
2019-12-05,25.6281
2019-12-06,-40.0
2019-12-10,32.6667
2019-12-11,-19.598
2019-12-16,25.0
2019-12-24,0.0
2019-12-26,-20.0
2019-12-27,25.0
2019-12-30,0.0
2019-12-31,0.0
2020-01-10,-20.0
2020-01-13,25.0
2020-01-14,0.0
2020-01-17,-10.0
2020-01-21,0.0
2020-01-23,5.0
2020-01-27,-41.7989
2020-01-28,72.7273
2020-02-18,-42.1053
2020-02-19,72.7273
2020-02-20,-1.4737
2020-02-21,6.8376
2020-02-26,-8.9
2020-03-12,-45.1153
2020-03-13,44.55
2020-03-18,2.3867
2020-03-23,1.3514
2020-03-24,-3.6333
2020-03-25,3.7702999999999998
2020-03-26,-1.3333
2020-03-30,1.3514
2020-04-01,-33.3333
2020-04-02,50.0
2020-04-03,0.0
2020-04-07,0.0
2020-04-08,0.0
2020-04-09,-4.2333
2020-04-14,4.3509
2020-05-01,-4.1693999999999996
2020-05-15,4.4205
2020-05-18,0.0
2020-06-02,-13.3333
2020-06-12,-57.6154
2020-06-15,135.9347
2020-06-29,-0.0769
2020-07-02,0.077
2020-07-09,-26.9231
2020-07-10,36.8421
2020-07-28,0.0
