ticker,FCGD US Equity
2007-01-24,0.0
2007-01-25,-2.069
2007-01-26,-1.4085
2007-01-29,0.7143
2007-01-30,2.8369
2007-01-31,-4.0776
2007-02-01,1.7345000000000002
2007-02-02,1.7668
2007-02-05,-1.3889
2007-02-06,0.0
2007-02-07,-2.8169
2007-02-08,1.4493
2007-02-09,0.0
2007-02-12,7.1429
2007-02-13,1.3333
2007-02-14,-0.9868
2007-02-15,-1.6611
2007-02-16,2.7027
2007-02-20,-3.2895
2007-02-21,2.0408
2007-02-22,0.0
2007-02-23,-2.0
2007-02-26,0.0
2007-02-27,-3.4013999999999998
2007-02-28,-0.7042
2007-03-01,-7.8014
2007-03-02,0.0
2007-03-05,-7.6923
2007-03-06,5.8333
2007-03-08,-3.9370000000000003
2007-03-09,14.7541
2007-03-12,2.8571
2007-03-13,0.0
2007-03-14,-4.1667
2007-03-15,1.4493
2007-03-16,0.0
2007-03-19,0.0
2007-03-20,-5.0
2007-03-21,1.5038
2007-03-22,0.0
2007-03-23,1.4815
2007-03-26,-2.1898
2007-03-27,-5.2239
2007-03-29,-1.5748
2007-03-30,-4.8
2007-04-02,-3.3613
2007-04-03,-6.087
2007-04-04,1.8519
2007-04-05,8.1818
2007-04-09,-3.3613
2007-04-11,14.7826
2007-04-12,7.5758
2007-04-13,0.7042
2007-04-16,2.0979
2007-04-17,-0.6849
2007-04-18,4.1379
2007-04-19,15.2318
2007-04-20,0.5747
2007-04-23,-5.7143
2007-04-24,-6.0606
2007-04-25,-6.4516
2007-04-26,-5.5172
2007-04-27,1.4599
2007-04-30,2.8777
2007-05-01,4.8951
2007-05-02,-2.0
2007-05-03,-1.3605
2007-05-04,-7.5862
2007-05-07,9.7015
2007-05-08,0.6803
2007-05-09,3.3784
2007-05-10,-2.6144
2007-05-11,4.0268
2007-05-14,-2.5806
2007-05-15,-1.9868000000000001
2007-05-16,1.3514
2007-05-17,-0.6667
2007-05-18,3.3557
2007-05-21,-2.5974
2007-05-22,-3.3333
2007-05-23,2.069
2007-05-24,0.0
2007-05-25,0.6757
2007-05-29,-4.698
2007-05-30,4.2254
2007-05-31,0.6757
2007-06-01,-2.6846
2007-06-04,-2.069
2007-06-05,-10.5634
2007-06-06,-1.5748
2007-06-07,-4.0
2007-06-08,-2.5
2007-06-11,3.4188
2007-06-12,-3.3058
2007-06-13,-13.6752
2007-06-14,7.9208
2007-06-15,-1.8349
2007-06-18,-6.5421
2007-06-19,-10.0
2007-06-20,-11.1111
2007-06-21,-10.0
2007-06-22,2.7778
2007-06-25,-18.9189
2007-06-26,-18.3333
2007-06-27,18.3673
2007-06-28,-6.8966
2007-06-29,9.2593
2007-07-02,5.0847
2007-07-03,0.0
2007-07-05,6.4516
2007-07-06,0.0
2007-07-09,-12.1212
2007-07-10,-3.4483
2007-07-11,12.5
2007-07-12,0.0
2007-07-13,-7.9365
2007-07-16,1.7241
2007-07-17,0.0
2007-07-18,-1.6949
2007-07-19,-3.4483
2007-07-20,-1.7856999999999998
2007-07-23,1.8182
2007-07-24,-8.9286
2007-07-25,1.9607999999999999
2007-07-26,-3.8462
2007-07-27,0.0
2007-07-30,-2.0
2007-07-31,-22.449
2007-08-01,-7.8947
2007-08-02,20.0
2007-08-03,23.8095
2007-08-06,9.6154
2007-08-07,7.0175
2007-08-08,-10.0
2007-08-09,2.0036
2007-08-10,-10.7143
2007-08-13,16.0
2007-08-14,-5.1724
2007-08-15,-9.0909
2007-08-16,-2.0
2007-08-17,-8.1633
2007-08-20,-6.6667
2007-08-21,-2.3810000000000002
2007-08-22,4.878
2007-08-23,3.4884
2007-08-24,1.1236
2007-08-27,0.0
2007-08-28,-4.4444
2007-08-29,-4.6512
2007-08-30,-2.439
2007-08-31,-2.5
2007-09-04,10.2564
2007-09-05,-11.6279
2007-09-06,-7.8947
2007-09-07,7.1429
2007-09-10,1.3333
2007-09-11,-2.6316
2007-09-12,8.1081
2007-09-13,-12.5
2007-09-14,-2.8571
2007-09-17,-2.9412000000000003
2007-09-18,-6.0606
2007-09-19,-3.2258
2007-09-20,0.0
2007-09-21,0.0
2007-09-24,6.6667
2007-09-25,-1.25
2007-09-26,-8.2278
2007-09-27,-6.8966
2007-09-28,3.7037
2007-10-01,3.5714
2007-10-02,13.7931
2007-10-03,-18.1818
2007-10-04,25.9259
2007-10-05,8.8235
2007-10-08,-10.8108
2007-10-09,6.0606
2007-10-10,0.0
2007-10-11,0.5714
2007-10-12,0.8523
2007-10-15,-12.6761
2007-10-16,-3.2258
2007-10-17,-3.3333
2007-10-18,3.4483
2007-10-19,-10.0
2007-10-22,3.7037
2007-10-23,3.5714
2007-10-24,-10.3448
2007-10-25,11.538499999999999
2007-10-26,-10.3448
2007-10-29,1.9231
2007-10-30,1.8868
2007-10-31,-3.7037
2007-11-01,-7.6923
2007-11-02,-12.5
2007-11-05,0.0
2007-11-06,0.0
2007-11-07,2.3810000000000002
2007-11-08,11.6279
2007-11-09,25.0
2007-11-12,0.0
2007-11-13,-6.6667
2007-11-14,-21.4286
2007-11-15,0.0
2007-11-16,2.2727
2007-11-19,-2.2222
2007-11-20,0.0
2007-11-21,-9.0909
2007-11-23,10.0
2007-11-26,0.0
2007-11-27,4.5455
2007-11-28,-4.3478
2007-11-29,-4.5455
2007-11-30,-4.7619
2007-12-03,0.0
2007-12-04,-10.0
2007-12-05,5.5556
2007-12-06,2.6316
2007-12-07,2.5641
2007-12-10,-5.0
2007-12-11,-5.2632
2007-12-12,5.5556
2007-12-13,21.0526
2007-12-14,-4.3478
2007-12-17,-9.0909
2007-12-18,15.0
2007-12-19,-13.0435
2007-12-20,-10.0
2007-12-21,11.1111
2007-12-24,-10.0
2007-12-26,0.0
2007-12-27,11.1111
2007-12-28,-10.0
2007-12-31,0.0
2008-01-03,0.0
2008-01-04,0.0
2008-01-07,0.0
2008-01-08,0.0
2008-01-09,5.5556
2008-01-10,0.0
2008-01-11,-7.8947
2008-01-14,0.0
2008-01-15,8.5714
2008-01-16,-7.8947
2008-01-17,2.8571
2008-01-18,0.0
2008-01-22,-11.1111
2008-01-23,0.0
2008-01-24,-3.125
2008-01-25,3.2258
2008-01-28,6.25
2008-01-29,-5.8824
2008-01-30,0.0
2008-01-31,-3.125
2008-02-01,-9.6774
2008-02-04,-17.8571
2008-02-05,-13.0435
2008-02-06,-22.0
2008-02-07,-2.5641
2008-02-08,-1.3158
2008-02-11,5.3333
2008-02-12,-30.3797
2008-02-13,-3.6364
2008-02-14,3.7736
2008-02-15,9.0909
2008-02-19,0.0
2008-02-20,33.3333
2008-02-21,0.0
2008-02-22,-6.25
2008-02-25,-25.3333
2008-02-26,41.0714
2008-02-27,-46.8354
2008-02-28,16.6667
2008-02-29,22.449
2008-03-03,0.0
2008-03-04,0.0
2008-03-05,8.3333
2008-03-06,-21.5385
2008-03-07,9.8039
2008-03-10,7.1429
2008-03-11,-16.6667
2008-03-12,-4.0
2008-03-13,16.6667
2008-03-14,19.4196
2008-03-17,1.6822
2008-03-18,38.2353
2008-03-19,-23.4043
2008-03-20,-5.5556
2008-03-24,13.2353
2008-03-25,-2.5974
2008-03-26,-6.6667
2008-03-27,28.5714
2008-03-28,-11.1111
2008-03-31,0.0
2008-04-01,-12.5
2008-04-02,-14.2857
2008-04-03,10.0
2008-04-04,-3.0303
2008-04-07,0.0
2008-04-08,-6.25
2008-04-09,0.0
2008-04-10,6.6667
2008-04-11,-14.0625
2008-04-14,0.0
2008-04-15,12.7273
2008-04-16,3.2258
2008-04-17,-3.125
2008-04-18,12.9032
2008-04-21,0.0
2008-04-22,-11.4286
2008-04-23,12.9032
2008-04-24,-11.4286
2008-04-25,0.0
2008-04-28,12.9032
2008-04-29,-21.4286
2008-04-30,9.0909
2008-05-01,5.0
2008-05-02,-4.7619
2008-05-05,-6.6667
2008-05-06,7.1429
2008-05-07,0.0
2008-05-08,-13.3333
2008-05-09,0.0
2008-05-12,1.9231
2008-05-13,-1.8868
2008-05-14,34.6154
2008-05-15,-14.2857
2008-05-16,-8.3333
2008-05-19,9.0909
2008-05-21,5.0
2008-05-22,-17.4603
2008-05-23,34.6154
2008-05-27,-25.7143
2008-05-28,5.7692
2008-05-29,36.3636
2008-05-30,-20.0
2008-06-02,0.0
2008-06-03,-16.6667
2008-06-04,-6.0
2008-06-05,14.2287
2008-06-06,-14.319
2008-06-09,-70.6522
2008-06-10,29.6296
2008-06-11,0.0
2008-06-12,0.0
2008-06-13,0.0
2008-06-17,51.4286
2008-06-18,13.2075
2008-06-19,0.0
2008-06-20,-8.3333
2008-06-23,-18.1818
2008-06-24,2.2222
2008-06-25,8.6957
2008-06-26,-20.0
2008-06-27,0.0
2008-06-30,5.0
2008-07-01,-19.0476
2008-07-02,44.1176
2008-07-03,-38.7755
2008-07-07,16.6667
2008-07-10,-22.8571
2008-07-11,48.1481
2008-07-14,-32.5
2008-07-16,14.8148
2008-07-21,-12.9032
2008-07-22,122.2222
2008-07-23,0.0
2008-07-30,33.3333
2008-08-01,-37.5
2008-08-04,0.0
2008-08-05,0.0
2008-08-06,0.0
2008-08-08,0.0
2008-08-12,-16.0
2008-08-13,0.0
2008-08-14,0.0
2008-08-18,2.3810000000000002
2008-08-19,0.0
2008-08-21,0.0
2008-08-25,-2.3256
2008-08-26,-28.5714
2008-08-28,-10.0
2008-08-29,11.1111
2008-09-05,0.0
2008-09-09,0.0
2008-09-10,0.0
2008-09-11,-10.0
2008-09-16,0.0
2008-09-17,0.0
2008-09-18,0.0
2008-09-19,0.0
2008-09-22,18.5185
2008-09-23,0.0
2008-09-24,-21.875
2008-09-25,28.0
2008-09-26,-21.875
2008-09-29,28.0
2008-09-30,0.0
2008-10-01,0.0
2008-10-03,-21.875
2008-10-06,8.0
2008-10-07,-25.9259
2008-10-08,0.0
2008-10-09,0.0
2008-10-10,25.0
2008-10-13,-12.0
2008-10-14,0.0
2008-10-15,0.0
2008-10-16,0.0
2008-10-20,0.0
2008-10-21,-9.0909
2008-10-22,5.0
2008-10-24,-4.7619
2008-10-27,0.0
2008-10-28,5.0
2008-10-29,0.0
2008-10-30,0.0
2008-10-31,4.7619
2008-11-03,-4.5455
2008-11-04,0.0
2008-11-06,0.0
2008-11-07,4.7619
2008-11-10,-4.5455
2008-11-13,0.0
2008-11-14,-4.7619
2008-11-17,0.0
2008-11-20,-10.0
2008-11-21,122.2222
2008-11-24,17.5
2008-11-25,17.0213
2008-11-26,1.0909
2008-11-28,7.0144
2008-12-01,-21.0084
2008-12-02,-4.2553
2008-12-04,-6.6667
2008-12-05,30.3571
2008-12-08,-25.1142
2008-12-09,0.0
2008-12-10,-17.0732
2008-12-11,11.7647
2008-12-12,18.4211
2008-12-15,-15.5556
2008-12-16,7.8947
2008-12-17,-12.1951
2008-12-18,-5.5556
2008-12-19,-5.8824
2008-12-22,0.0
2008-12-23,0.0
2008-12-24,0.0
2008-12-29,0.0
2008-12-30,0.0
2009-01-02,0.0
2009-01-07,0.0
2009-01-08,25.0
2009-01-21,-2.5
2009-01-22,2.5641
2009-01-23,0.0
2009-01-27,-20.0
2009-01-28,6.25
2009-01-29,41.1765
2009-01-30,0.0
2009-02-02,0.0
2009-02-04,-33.3333
2009-02-06,0.0
2009-02-09,25.0
2009-02-11,-5.0
2009-02-13,-15.7895
2009-02-17,9.375
2009-02-18,-14.2857
2009-02-19,0.0
2009-02-20,-33.3333
2009-02-23,-10.0
2009-02-24,-13.8889
2009-02-25,41.9355
2009-02-26,-6.8182
2009-03-05,21.9512
2009-03-09,0.0
2009-03-12,-40.0
2009-03-18,40.6667
2009-03-24,-5.2133
2009-03-25,0.0
2009-03-27,0.0
2009-03-30,0.0
2009-04-03,-45.0
2009-04-07,127.2727
2009-04-13,-47.95
2009-04-14,0.0
2009-04-16,92.123
2009-04-17,0.0
2009-05-05,-40.0
2009-05-11,0.0
2009-05-12,0.0
2009-05-22,0.0
2009-05-26,0.0
2009-06-01,-60.0
2009-06-09,150.0
2009-06-10,66.6667
2009-06-11,0.0
2009-06-15,0.0
2009-06-16,-60.0
2009-06-17,50.0
2009-06-18,-26.6667
2009-06-22,0.0
2009-06-23,0.0
2009-06-24,163.6364
2009-06-26,-6.8966
2009-06-30,-59.2593
2009-07-02,18.1818
2009-07-07,0.0
2009-07-09,7.6923
2009-07-10,0.0
2009-07-21,0.0
2009-07-23,-7.1429
2009-07-27,0.0
2009-07-29,-7.6923
2009-07-30,0.0
2009-08-05,50.0
2009-08-07,-11.1111
2009-08-20,-6.25
2009-08-24,0.0
2009-08-25,-13.3333
2009-08-26,0.0
2009-09-08,115.3846
2009-09-09,-10.7143
2009-09-10,0.0
2009-09-11,0.0
2009-09-14,-20.0
2009-09-16,0.0
2009-09-22,25.0
2009-09-23,0.0
2009-09-29,8.0
2009-09-30,7.4074
2009-10-01,3.4483
2009-10-02,-13.3333
2009-10-06,-30.7692
2009-10-07,11.1111
2009-10-08,50.0
2009-10-09,-40.0
2009-10-12,11.1111
2009-10-15,-15.0
2009-10-19,0.0
2009-10-20,0.0
2009-10-21,0.0
2009-10-22,17.647100000000002
2009-10-23,-10.0
2009-10-27,-16.6667
2009-10-28,13.3333
2009-10-29,0.0
2009-10-30,-11.7647
2009-11-02,13.3333
2009-11-03,0.0
2009-11-04,-17.647100000000002
2009-11-05,-7.1429
2009-11-06,0.0
2009-11-09,0.0
2009-11-12,0.0
2009-11-16,0.0
2009-11-20,0.0
2009-11-23,15.3846
2009-11-25,0.0
2009-11-27,13.3333
2009-11-30,-5.8824
2009-12-02,0.0
2009-12-03,0.0
2009-12-04,0.0
2009-12-07,56.25
2009-12-09,-36.0
2009-12-10,25.0
2009-12-11,-20.0
2009-12-23,0.0
2009-12-24,0.0
2009-12-29,0.0
2009-12-30,0.0
2010-01-06,0.0
2010-01-08,6.25
2010-01-11,-5.8824
2010-01-12,0.0
2010-01-13,0.0
2010-01-15,0.0
2010-01-20,37.5
2010-01-22,-9.0909
2010-01-27,10.0
2010-01-29,-4.5455
2010-02-02,4.7619
2010-02-03,22.7273
2010-02-04,0.0
2010-02-08,11.1111
2010-02-09,50.0
2010-02-11,-2.2222
2010-02-12,0.0
2010-02-16,0.0
2010-02-19,-37.9545
2010-02-22,-26.7399
2010-02-24,25.0
2010-02-25,0.0
2010-02-26,0.0
2010-03-01,0.0
2010-03-03,0.0
2010-03-04,0.0
2010-03-05,0.0
2010-03-08,0.0
2010-03-09,12.0
2010-03-15,0.0
2010-03-17,0.0
2010-03-18,-10.7143
2010-03-22,20.0
2010-03-25,0.0
2010-03-30,0.0
2010-04-01,0.0
2010-04-06,-16.6667
2010-04-07,20.0
2010-04-08,0.0
2010-04-09,0.0
2010-04-12,0.0
2010-04-14,-3.3333
2010-04-21,3.4483
2010-04-22,0.0
2010-04-26,0.0
2010-04-27,0.0
2010-04-29,0.0
2010-04-30,0.0
2010-05-04,0.0
2010-05-05,0.0
2010-05-06,0.0
2010-05-07,0.0
2010-05-11,30.0
2010-05-13,-23.0769
2010-05-17,3.3333
2010-05-20,0.0
2010-05-21,0.0
2010-05-24,12.9032
2010-05-26,-11.4286
2010-05-27,0.0
2010-06-01,0.0
2010-06-08,-19.3548
2010-06-10,-52.0
2010-06-15,108.3333
2010-06-17,0.0
2010-06-21,0.0
2010-06-25,0.0
2010-07-06,28.0
2010-07-09,-21.875
2010-07-15,24.0
2010-07-16,12.9032
2010-07-22,-28.5714
2010-07-26,0.0
2010-07-28,-48.0
2010-07-29,92.3077
2010-08-02,0.0
2010-08-10,0.0
2010-08-18,-40.0
2010-08-19,0.0
2010-08-23,0.0
2010-08-27,0.0
2010-09-01,0.0
2010-09-08,100.0
2010-09-13,-50.0
2010-09-14,0.0
2010-09-21,0.0
2010-10-01,0.0
2010-10-04,0.0
2010-10-06,1.0
2010-10-07,98.0198
2010-10-08,0.0
2010-10-12,-56.6667
2010-10-15,0.0
2010-10-22,15.3846
2010-10-25,-13.3333
2010-10-27,0.0
2010-10-28,130.7692
2010-10-29,-56.6667
2010-11-05,23.0769
2010-11-09,25.0
2010-11-11,50.0
2010-11-12,33.3333
2010-11-15,-2.5
2010-11-16,-43.5897
2010-11-17,0.0
2010-11-26,18.1818
2010-11-30,-15.3846
2010-12-01,27.2727
2010-12-02,0.0
2010-12-03,3.5714
2010-12-06,10.3448
2010-12-07,25.0
2010-12-09,2.5
2010-12-10,-9.7561
2010-12-13,-2.7027
2010-12-14,0.0
2010-12-15,13.8889
2010-12-16,0.0
2010-12-17,-9.7561
2010-12-21,-8.1081
2010-12-22,-35.2941
2010-12-27,0.0
2010-12-28,-31.8182
2010-12-29,146.6667
2010-12-30,-18.9189
2010-12-31,31.6667
2011-01-03,-6.3291
2011-01-06,0.0
2011-01-10,0.0
2011-01-12,-45.9459
2011-01-13,50.0
2011-01-19,16.6667
2011-01-20,-14.2857
2011-01-24,0.0
2011-01-26,0.0
2011-01-27,-0.6667
2011-01-28,-11.745
2011-02-01,-8.7452
2011-02-03,25.0
2011-02-07,0.0
2011-02-08,-20.0
2011-02-11,25.0
2011-02-14,-20.0
2011-02-22,-12.5
2011-02-23,14.2857
2011-02-28,4.1667
2011-03-01,0.0
2011-03-08,-20.0
2011-03-09,25.0
2011-03-10,-20.0
2011-03-11,50.0
2011-03-14,-33.3333
2011-03-16,0.0
2011-03-18,0.0
2011-03-21,0.0
2011-03-25,0.0
2011-03-28,0.0
2011-03-30,-10.0
2011-04-04,0.0
2011-04-05,0.0
2011-04-07,11.1111
2011-04-11,0.0
2011-04-13,-35.0
2011-04-20,-7.6923
2011-04-26,0.0
2011-05-03,33.3333
2011-05-04,-18.75
2011-05-10,53.8462
2011-05-18,-35.0
2011-05-19,0.0
2011-05-23,169.2308
2011-05-24,-65.7143
2011-05-25,191.6667
2011-05-31,-65.7143
2011-06-16,33.3333
2011-06-17,-25.0
2011-06-28,0.0
2011-07-06,0.0
2011-07-07,0.0
2011-07-12,0.0
2011-07-18,0.0
2011-07-28,0.0
2011-07-29,0.0
2011-08-01,66.6667
2011-08-04,-25.0
2011-08-17,0.0
2011-08-22,33.3333
2011-08-29,-25.0
2011-09-07,-20.0
2011-09-08,0.0
2011-09-14,0.0
2011-09-20,0.0
2011-09-22,0.0
2011-09-23,-16.6667
2011-09-27,0.0
2011-10-11,-25.0
2011-10-12,-60.0
2011-10-14,300.0
2011-10-17,0.0
2011-10-24,12.5
2011-10-25,3.7037
2011-10-31,-28.5714
2011-11-01,-10.0
2011-11-02,-71.1111
2011-11-03,15.3846
2011-11-04,0.0
2011-11-07,-3.3333
2011-11-08,10.3448
2011-11-09,-31.25
2011-11-10,13.6364
2011-11-11,20.0
2011-11-14,0.0
2011-11-15,-30.0
2011-11-16,103.869
2011-11-17,12.1168
2011-11-21,-47.9167
2011-11-23,40.0
2011-11-25,-5.7143
2011-11-28,21.2121
2011-11-29,-12.5
2011-11-30,-42.8571
2011-12-01,-10.0
2011-12-02,83.3333
2011-12-05,0.0
2011-12-06,0.0
2011-12-07,-50.0
2011-12-08,87.8788
2011-12-09,54.8387
2011-12-13,-37.5
2011-12-15,0.0
2011-12-19,-40.0
2011-12-22,66.6667
2011-12-23,0.0
2011-12-27,-16.25
2011-12-28,0.0
2011-12-29,114.9254
2011-12-30,-53.125
2012-01-05,-9.1358
2012-01-06,-3.5326
2012-01-10,-9.8592
2012-01-11,0.0
2012-01-12,45.0
2012-01-17,-3.4483
2012-01-19,-28.5714
2012-01-23,0.0
2012-01-30,0.0
2012-02-07,-25.0
2012-02-08,-33.3333
2012-02-10,0.0
2012-02-13,0.0
2012-02-16,-20.0
2012-02-17,0.0
2012-02-21,0.0
2012-02-22,25.0
2012-02-23,0.0
2012-02-24,0.0
2012-02-27,-30.0
2012-02-28,0.0
2012-03-01,0.0
2012-03-02,-28.5714
2012-03-05,90.0
2012-03-06,0.0
2012-03-07,-19.7368
2012-03-09,-14.7541
2012-03-12,-7.6923
2012-03-13,-16.6667
2012-03-14,0.0
2012-03-15,20.0
2012-03-21,33.3333
2012-03-22,-25.0
2012-03-26,-8.3333
2012-03-27,427.2727
2012-03-28,-3.4483
2012-03-29,-80.8036
2012-03-30,86.0465
2012-04-02,10.0
2012-04-05,-18.1818
2012-04-13,22.2222
2012-04-20,-44.3182
2012-04-23,-81.6327
2012-04-27,788.8889
2012-05-01,0.0
2012-05-03,0.0
2012-05-07,-78.75
2012-05-08,370.5882
2012-05-10,0.0
2012-05-14,0.0
2012-05-17,0.0
2012-05-22,-20.0
2012-05-24,-54.6875
2012-06-06,-17.2414
2012-06-11,6.25
2012-06-12,-21.5686
2012-06-15,-12.5
2012-06-18,-31.4286
2012-06-19,8.3333
2012-06-21,23.0769
2012-06-22,9.375
2012-06-26,-25.7143
2012-06-28,0.0
2012-06-29,0.0
2012-07-16,-7.6923
2012-07-19,91.6667
2012-07-20,0.0
2012-07-24,4.3478
2012-07-25,-16.6667
2012-07-26,-20.0
2012-07-27,0.0
2012-08-02,-31.25
2012-08-03,9.0909
2012-08-06,0.0
2012-08-09,8.3333
2012-08-10,76.9231
2012-08-13,73.913
2012-08-14,-20.0
2012-08-15,0.0
2012-08-16,-25.0
2012-08-17,0.0
2012-08-20,-10.4167
2012-08-21,-25.5814
2012-08-22,15.625
2012-08-23,0.0
2012-08-27,8.1081
2012-08-28,100.0
2012-08-29,-10.0
2012-08-30,-33.3333
2012-08-31,33.3333
2012-09-07,-40.625
2012-09-10,-23.6842
2012-09-11,-17.2414
2012-09-12,91.6667
2012-09-13,-30.4348
2012-09-14,-18.75
2012-09-18,23.0769
2012-09-19,-6.25
2012-09-20,-13.3333
2012-09-21,11.538499999999999
2012-09-25,-27.5862
2012-09-28,-9.5238
2012-10-01,42.1053
2012-10-02,-29.6296
2012-10-03,42.1053
2012-10-08,0.0
2012-10-09,-22.2222
2012-10-11,38.0952
2012-10-12,-17.2414
2012-10-15,0.0
2012-10-17,-25.0
2012-10-19,0.0
2012-10-23,22.2222
2012-10-24,-18.1818
2012-10-26,-11.1111
2012-11-02,0.0
2012-11-05,0.0
2012-11-06,37.5
2012-11-08,-27.2727
2012-11-09,31.25
2012-11-12,-9.5238
2012-11-13,136.8421
2012-11-14,-46.6667
2012-11-15,20.8333
2012-11-16,0.0
2012-11-19,-10.3448
2012-11-20,-19.2308
2012-11-21,61.9048
2012-11-23,-38.2353
2012-11-26,42.8571
2012-11-27,-30.0
2012-11-28,23.8095
2012-11-29,-7.6923
2012-11-30,0.0
2012-12-03,33.3333
2012-12-04,-6.25
2012-12-06,-13.3333
2012-12-07,0.0
2012-12-10,0.0
2012-12-11,53.8462
2012-12-12,0.0
2012-12-13,-20.0
2012-12-14,-25.0
2012-12-17,-8.3333
2012-12-18,-13.6364
2012-12-19,0.0
2012-12-20,15.7895
2012-12-21,22.7273
2012-12-26,-11.1111
2012-12-31,0.0
2013-01-02,0.0
2013-01-04,-20.8333
2013-01-07,36.8421
2013-01-08,0.0
2013-01-10,3.8462
2013-01-14,-29.6296
2013-01-15,10.526299999999999
2013-01-16,14.2857
2013-01-17,-20.8333
2013-01-18,26.3158
2013-01-24,-8.3333
2013-01-25,-4.5455
2013-01-28,14.2857
2013-01-29,12.5
2013-01-30,-11.1111
2013-01-31,-12.5
2013-02-01,0.0
2013-02-04,0.0
2013-02-05,28.5714
2013-02-07,-22.2222
2013-02-08,0.0
2013-02-11,-9.5238
2013-02-12,26.3158
2013-02-13,-25.0
2013-02-14,-22.2222
2013-02-15,28.5714
2013-02-19,-11.1111
2013-02-20,-12.5
2013-02-21,0.0
2013-02-22,-7.1429
2013-02-25,7.6923
2013-02-26,0.0
2013-02-27,0.0
2013-02-28,-7.1429
2013-03-01,0.0
2013-03-04,0.0
2013-03-05,46.1538
2013-03-06,0.0
2013-03-07,-15.7895
2013-03-08,31.25
2013-03-11,0.0
2013-03-12,-14.2857
2013-03-14,-22.2222
2013-03-15,-7.1429
2013-03-18,38.4615
2013-03-19,-11.1111
2013-03-20,12.5
2013-03-21,66.6667
2013-03-22,-20.0
2013-03-25,8.3333
2013-03-26,23.0769
2013-03-27,15.625
2013-03-28,8.1081
2013-04-01,5.0
2013-04-02,-23.8095
2013-04-03,43.75
2013-04-04,4.3478
2013-04-05,-4.1667
2013-04-08,0.0
2013-04-09,-8.6957
2013-04-10,-9.5238
2013-04-11,10.526299999999999
2013-04-12,0.0
2013-04-15,14.2857
2013-04-16,10.4167
2013-04-17,20.7547
2013-04-18,0.0
2013-04-19,0.0
2013-04-22,-15.625
2013-04-23,24.0741
2013-04-24,-43.2836
2013-04-25,-23.6842
2013-04-26,0.0
2013-04-29,-24.1379
2013-04-30,-4.5455
2013-05-01,-9.5238
2013-05-02,-15.7895
2013-05-03,-12.5
2013-05-06,35.7143
2013-05-07,-5.2632
2013-05-08,0.0
2013-05-09,-11.1111
2013-05-10,0.0
2013-05-13,-12.5
2013-05-14,28.5714
2013-05-15,-11.1111
2013-05-16,18.75
2013-05-17,0.0
2013-05-20,0.0
2013-05-21,-15.7895
2013-05-22,0.0
2013-05-23,-12.5
2013-05-24,0.0
2013-05-28,14.2857
2013-05-29,-18.75
2013-05-30,7.6923
2013-05-31,-7.1429
2013-06-03,0.0
2013-06-04,7.6923
2013-06-06,0.0
2013-06-07,0.0
