ticker,CTBK US Equity
2000-06-07,-2.439
2000-06-08,2.74
2000-06-09,0.9756
2000-06-12,3.3816
2000-06-13,0.9346
2000-06-14,3.7037
2000-06-15,-2.6786
2000-06-16,1.2615
2000-06-19,0.1133
2000-06-20,-0.905
2000-06-21,-3.1963
2000-06-22,-0.4717
2000-06-23,2.3697
2000-06-26,3.7037
2000-06-27,6.6964
2000-06-28,8.7866
2000-06-29,-2.5
2000-06-30,-17.5542
2000-07-03,-2.1531000000000002
2000-07-05,4.1565
2000-07-06,4.6948
2000-07-07,1.7936999999999999
2000-07-10,0.0
2000-07-11,0.4405
2000-07-12,5.2632
2000-07-13,0.0
2000-07-14,0.0
2000-07-17,-0.8333
2000-07-18,-2.521
2000-07-19,0.0
2000-07-20,1.2931
2000-07-21,0.0
2000-07-24,-4.2021
2000-07-25,-2.4986
2000-07-26,3.8724
2000-07-27,-4.1667
2000-07-28,0.5721
2000-07-31,1.479
2000-08-01,-2.2422
2000-08-02,-2.7523
2000-08-03,5.1887
2000-08-04,-6.7265
2000-08-07,5.0481
2000-08-08,-1.1442
2000-08-09,1.0995
2000-08-10,-3.8350999999999997
2000-08-11,0.9524
2000-08-14,-1.4151
2000-08-15,3.3493
2000-08-16,5.5556
2000-08-17,0.0
2000-08-21,-0.4386
2000-08-22,-1.3216
2000-08-23,1.7856999999999998
2000-08-24,0.0
2000-08-25,-1.0965
2000-08-28,1.1086
2000-08-29,-0.8772
2000-08-30,1.3274
2000-08-31,0.0
2000-09-07,0.1004
2000-09-08,-2.0765
2000-09-11,0.0
2000-09-12,-6.4732
2000-09-13,0.9547
2000-09-14,-5.4374
2000-09-15,-4.0
2000-09-18,2.0833
2000-09-19,-4.0816
2000-09-20,3.1915
2000-09-21,-0.7732
2000-09-22,-1.039
2000-09-25,-13.9764
2000-09-26,6.7887
2000-09-27,-8.857099999999999
2000-09-28,-4.3887
2000-09-29,-9.5082
2000-10-02,4.3478
2000-10-03,-1.3889
2000-10-04,4.9296
2000-10-05,6.3758
2000-10-06,-0.9464
2000-10-09,4.4586
2000-10-10,-4.878
2000-10-11,4.4872
2000-10-12,-3.0675
2000-10-13,1.2658
2000-10-16,1.25
2000-10-17,1.5432000000000001
2000-10-18,1.8237
2000-10-19,2.3881
2000-10-20,4.9563
2000-10-23,5.5556
2000-10-24,5.2632
2000-10-25,0.0
2000-10-26,-13.0
2000-10-27,2.2989
2000-10-30,0.9831
2000-10-31,4.5897
2000-11-01,3.1915
2000-11-02,2.3196
2000-11-03,1.7631999999999999
2000-11-06,-3.8985
2000-11-07,0.4507
2000-11-08,0.0
2000-11-09,-2.2436
2000-11-10,-0.0656
2000-11-13,-0.2625
2000-11-14,-1.0526
2000-11-15,1.0638
2000-11-17,-2.1053
2000-11-20,-3.2258
2000-11-21,-3.0556
2000-11-22,-0.2865
2000-11-24,1.7241
2000-11-27,-2.2599
2000-11-28,-0.8671
2000-11-29,0.2915
2000-11-30,0.5814
2000-12-01,-3.4682
2000-12-04,-1.4969999999999999
2000-12-05,1.5198
2000-12-06,0.2994
2000-12-07,0.0
2000-12-08,2.6866
2000-12-11,-2.3256
2000-12-12,-2.0833
2000-12-13,-0.304
2000-12-14,3.6585
2000-12-15,-1.1029
2000-12-18,-0.0743
2000-12-19,-1.6369
2000-12-20,1.9667
2000-12-21,-2.3739
2000-12-22,2.4316
2000-12-26,-0.5935
2000-12-27,5.3731
2000-12-28,3.6827
2000-12-29,-6.5574
2001-01-02,7.6023
2001-01-03,0.5435
2001-01-04,-2.4324
2001-01-05,-6.3712
2001-01-08,1.4793
2001-01-09,-2.0408
2001-01-10,2.7143
2001-01-11,0.2907
2001-01-12,-3.0435
2001-01-16,2.8401
2001-01-17,0.0
2001-01-18,2.3256
2001-01-19,-1.1364
2001-01-22,0.5747
2001-01-23,-1.7143000000000002
2001-01-24,-1.1628
2001-01-25,-2.0588
2001-01-26,-3.9039
2001-01-29,7.5
2001-01-30,0.0
2001-01-31,-0.5814
2001-02-01,-0.5848
2001-02-02,-4.1176
2001-02-05,0.4601
2001-02-06,2.9008000000000003
2001-02-07,-0.2967
2001-02-08,1.1905000000000001
2001-02-09,2.3529
2001-02-12,0.0
2001-02-13,0.8621
2001-02-14,0.2849
2001-02-15,-0.071
2001-02-16,-0.7818
2001-02-20,-2.2923
2001-02-21,-3.5191
2001-02-22,-3.9514
2001-02-23,5.0633
2001-02-26,0.0
2001-02-27,0.6024
2001-02-28,-1.1976
2001-03-01,-0.6061
2001-03-02,0.3049
2001-03-05,-1.5198
2001-03-06,-0.6173
2001-03-07,1.8634
2001-03-08,0.0
2001-03-09,-1.5244
2001-03-12,0.0
2001-03-13,2.4768
2001-03-14,1.2447
2001-03-15,-2.3204000000000002
2001-03-16,-0.6897
2001-03-19,3.7037
2001-03-20,0.0
2001-03-21,-5.6548
2001-03-22,2.2082
2001-03-23,0.0
2001-03-26,-0.6944
2001-03-27,5.6721
2001-03-28,-4.1176
2001-03-29,0.6135
2001-03-30,1.2195
2001-04-02,-1.8072
2001-04-03,1.227
2001-04-04,1.8182
2001-04-05,-1.7856999999999998
2001-04-06,0.6061
2001-04-09,0.9639
2001-04-10,3.7709
2001-04-11,-0.184
2001-04-12,0.6912
2001-04-16,-0.0915
2001-04-17,0.7329
2001-04-18,0.0455
2001-04-19,-1.1364
2001-04-20,-1.931
2001-04-23,1.4534
2001-04-24,-2.0333
2001-04-25,1.5566
2001-04-26,1.3005
2001-04-27,0.5502
2001-04-30,-1.2768
2001-05-01,1.5704
2001-05-02,-0.9095
2001-05-03,-0.3671
2001-05-04,1.3819
2001-05-07,-0.9541
2001-05-08,1.422
2001-05-09,0.4975
2001-05-10,1.4851
2001-05-11,2.439
2001-05-14,-1.0823
2001-05-15,1.0941
2001-05-16,-1.5152
2001-05-17,1.0549
2001-05-18,-1.0439
2001-05-21,1.5385
2001-05-22,-0.4329
2001-05-23,-0.7826
2001-05-24,0.7888
2001-05-25,-0.6957
2001-05-29,-0.394
2001-05-30,0.0
2001-05-31,-0.2198
2001-06-01,0.9251
2001-06-04,0.3928
2001-06-05,0.0
2001-06-06,0.0
2001-06-07,0.6522
2001-06-08,0.8666
2001-06-11,-1.0309
2001-06-12,0.6944
2001-06-13,0.0
2001-06-14,-0.431
2001-06-15,0.6061
2001-06-18,-0.6885
2001-06-19,0.0867
2001-06-20,0.8658
2001-06-21,1.073
2001-06-22,1.2739
2001-06-25,4.7799
2001-06-26,10.044
2001-06-27,0.0
2001-06-28,-1.7090999999999998
2001-06-29,-0.111
2001-07-02,-4.8148
2001-07-03,-3.5409
2001-07-05,-2.0976
2001-07-06,-2.1426
2001-07-09,4.8421
2001-07-10,4.2972
2001-07-11,0.3466
2001-07-12,2.6477
2001-07-13,-0.8785
2001-07-16,-1.188
2001-07-17,2.2901
2001-07-18,-0.7836
2001-07-19,0.1128
2001-07-20,1.3899
2001-07-23,-0.3335
2001-07-24,0.3346
2001-07-25,0.0
2001-07-26,0.4076
2001-07-27,-1.9557
2001-07-30,0.3011
2001-07-31,-0.4878
2001-08-01,1.4329
2001-08-02,-1.0409
2001-08-03,0.6762
2001-08-06,-0.9328
2001-08-07,1.6949
2001-08-08,-1.7778
2001-08-09,1.81
2001-08-10,0.5556
2001-08-13,1.105
2001-08-14,-1.0929
2001-08-15,-0.7735
2001-08-16,1.3363
2001-08-17,-2.0147
2001-08-20,3.1776
2001-08-21,-2.7174
2001-08-22,1.3035
2001-08-23,-0.4779
2001-08-24,1.9579
2001-08-27,-0.3623
2001-08-28,-5.8182
2001-08-29,1.9304999999999999
2001-08-30,-3.3333
2001-08-31,1.7241
2001-09-04,-0.8089
2001-09-05,0.3883
2001-09-06,-3.2882
2001-09-07,0.0
2001-09-10,0.76
2001-09-17,-2.4682
2001-09-18,-2.0408
2001-09-19,-1.2917
2001-09-20,-1.8151000000000002
2001-09-21,-4.5572
2001-09-24,4.6847
2001-09-25,1.7212
2001-09-26,0.0423
2001-09-27,0.2114
2001-09-28,3.2068
2001-10-01,-1.2674
2001-10-02,-3.3125999999999998
2001-10-03,12.4197
2001-10-04,-8.5714
2001-10-05,10.3333
2001-10-08,-4.4562
2001-10-09,-1.1858
2001-10-10,-0.4
2001-10-11,1.004
2001-10-12,-0.5964
2001-10-15,-2.36
2001-10-16,2.3761
2001-10-17,-7.9632
2001-10-18,1.3043
2001-10-19,5.1502
2001-10-22,2.0408
2001-10-23,0.96
2001-10-24,-0.9905
2001-10-25,1.0404
2001-10-26,0.0
2001-10-29,-4.7524999999999995
2001-10-30,-0.1247
2001-10-31,2.9558999999999997
2001-11-01,2.3049
2001-11-02,-2.7273
2001-11-05,-1.4222000000000001
2001-11-06,4.0808
2001-11-07,-3.2475
2001-11-08,-3.5612
2001-11-09,2.9287
2001-11-12,1.6495
2001-11-13,-1.0142
2001-11-14,0.4098
2001-11-15,0.8163
2001-11-16,0.6073
2001-11-19,-0.4427
2001-11-20,1.0105
2001-11-21,-1.9607999999999999
2001-11-23,2.0408
2001-11-26,0.96
2001-11-27,-1.3074
2001-11-28,-2.1678
2001-11-29,3.6109999999999998
2001-11-30,0.1188
2001-12-03,-3.8766
2001-12-04,3.9095
2001-12-05,2.9307
2001-12-06,-3.8092
2001-12-07,2.24
2001-12-10,-6.1033
2001-12-11,7.9167
2001-12-12,0.7722
2001-12-13,-5.364
2001-12-14,2.6316
2001-12-17,4.5365
2001-12-18,1.6981000000000002
2001-12-19,-2.5974
2001-12-20,-0.7619
2001-12-21,-0.9597
2001-12-24,1.7442
2001-12-26,-0.9524
2001-12-27,-1.9231
2001-12-28,-3.2941
2001-12-31,-2.8386
2002-01-02,1.2104
2002-01-03,1.9381
2002-01-04,-1.7395
2002-01-07,0.247
2002-01-08,3.6961
2002-01-09,-2.2574
2002-01-10,0.2033
2002-01-11,0.2028
2002-01-14,-3.8462
2002-01-15,3.6211
2002-01-16,-0.772
2002-01-17,2.1704
2002-01-18,-3.8076
2002-01-22,-0.8333
2002-01-23,2.8151
2002-01-24,-0.0817
2002-01-25,-0.6135
2002-01-28,0.0
2002-01-29,-2.2634
2002-01-30,2.9474
2002-01-31,-0.2454
2002-02-01,-3.649
2002-02-04,0.8936
2002-02-05,2.0666
2002-02-06,-2.686
2002-02-07,0.0
2002-02-08,1.9108
2002-02-11,0.0
2002-02-12,-0.0417
2002-02-13,0.3752
2002-02-14,-1.9933999999999998
2002-02-15,0.4237
2002-02-19,-0.4219
2002-02-20,0.6356
2002-02-21,-1.9788999999999999
2002-02-22,1.5893000000000002
2002-02-25,1.3531
2002-02-26,-0.0834
2002-02-27,-0.9186
2002-02-28,-0.1264
2002-03-01,0.211
2002-03-04,0.2105
2002-03-05,0.0
2002-03-06,0.8403
2002-03-07,-0.625
2002-03-08,0.6289
2002-03-11,0.2083
2002-03-12,-0.2079
2002-03-13,0.375
2002-03-14,0.0
2002-03-15,0.1249
2002-03-18,1.2894999999999999
2002-03-19,-1.0164
2002-03-20,-0.3838
2002-03-21,3.2903000000000002
2002-03-22,-1.6129
2002-03-25,-0.5328
2002-03-26,2.3898
2002-03-27,2.5755
2002-03-28,-2.9031000000000002
2002-04-01,0.8081
2002-04-02,-1.2024
2002-04-03,-0.2028
2002-04-04,1.626
2002-04-05,0.44
2002-04-08,0.6372
2002-04-09,-2.6513999999999998
2002-04-10,2.8415
2002-04-11,-3.5535
2002-04-12,5.4918
2002-04-15,-2.871
2002-04-16,3.5119
2002-04-17,1.1631
2002-04-18,0.2674
2002-04-19,0.1943
2002-04-22,0.7566
2002-04-23,0.0
2002-04-24,0.8302
2002-04-25,0.9319
2002-04-26,-1.1828
2002-04-29,0.5629
2002-04-30,1.0075
2002-05-01,0.2955
2002-05-02,-0.0737
2002-05-03,0.258
2002-05-06,0.5147
2002-05-07,0.2926
2002-05-08,8.4974
2002-05-09,-4.1008
2002-05-10,-3.6102
2002-05-13,7.9273
2002-05-14,-2.3551
2002-05-15,3.5161
2002-05-16,0.0
2002-05-17,2.73
2002-05-20,-1.9079000000000002
2002-05-21,-0.1025
2002-05-22,-0.1656
2002-05-23,-0.3648
2002-05-24,-3.4621
2002-05-28,0.3448
2002-05-29,-0.9278
2002-05-30,3.0871
2002-05-31,-1.7497
2002-06-03,-2.3973
2002-06-04,4.2105
2002-06-05,-1.3468
2002-06-06,-4.7782
2002-06-07,7.3477
2002-06-10,-7.4457
2002-06-11,1.4069
2002-06-12,6.0832
2002-06-13,-5.0773
2002-06-14,3.932
2002-06-17,-1.1588
2002-06-18,-3.2759
2002-06-19,1.2121
2002-06-20,2.3247999999999998
2002-06-21,0.654
2002-06-24,0.2736
2002-06-25,-1.9441000000000002
2002-06-26,0.2087
2002-06-27,0.6595
2002-06-28,10.3448
2002-07-01,-6.875
2002-07-02,-0.1678
2002-07-03,5.042
2002-07-05,2.368
2002-07-08,0.719
2002-07-09,-0.0621
2002-07-10,-0.6832
2002-07-11,0.3408
2002-07-12,-0.7136
2002-07-15,-8.1921
2002-07-16,-2.6325
2002-07-17,3.6166
2002-07-18,0.1694
2002-07-19,-2.9093
2002-07-22,3.0662
2002-07-23,-3.6511
2002-07-24,1.7544
2002-07-25,3.1034
2002-07-26,3.6455
2002-07-29,0.1291
2002-07-30,-2.5137
2002-07-31,-6.7769
2002-08-01,6.2021
2002-08-02,-4.7047
2002-08-05,0.3854
2002-08-06,1.0471
2002-08-07,0.1727
2002-08-08,-0.0034
2002-08-09,0.0
2002-08-12,-2.0656
2002-08-13,-0.3521
2002-08-14,3.3216
2002-08-15,-0.8208
2002-08-16,1.7241
2002-08-19,-0.5085
2002-08-20,-1.0221
2002-08-21,1.5491000000000001
2002-08-22,0.8136
2002-08-23,-2.3201
2002-08-26,1.5491000000000001
2002-08-27,-3.0508
2002-08-28,-0.3497
2002-08-29,3.4737
2002-08-30,-2.3398
2002-09-03,-1.0417
2002-09-04,0.8772
2002-09-05,-0.8696
2002-09-06,2.9825
2002-09-09,0.0
2002-09-10,-2.5213
2002-09-11,0.1398
2002-09-12,-0.2101
2002-09-13,3.1228
2002-09-16,-1.6672
2002-09-17,-0.519
2002-09-18,-0.8696
2002-09-19,0.0
2002-09-20,1.1228
2002-09-23,-0.9715
2002-09-24,0.4555
2002-09-25,1.3254000000000001
2002-09-26,2.926
2002-09-27,-2.5084
2002-09-30,-0.7204
2002-10-01,1.935
2002-10-02,-1.0169
2002-10-03,1.0274
2002-10-04,-2.5423999999999998
2002-10-07,-2.6087
2002-10-08,1.8571
2002-10-09,-5.6452
2002-10-10,3.0472
2002-10-11,-1.2622
2002-10-14,-2.6297
2002-10-15,4.4636
2002-10-16,-4.7756
2002-10-17,-0.8296
2002-10-18,-1.9392
2002-10-21,0.1939
2002-10-22,2.5542
2002-10-23,0.4906
2002-10-25,0.4506
2002-10-28,-2.7664
2002-10-29,-0.0384
2002-10-30,1.8846
2002-10-31,0.453
2002-11-01,0.6764
2002-11-04,-1.4184
2002-11-05,0.3408
2002-11-06,0.2679
2002-11-07,-0.4554
2002-11-08,-2.155
2002-11-11,-0.1159
2002-11-12,1.3153000000000001
2002-11-13,0.4582
2002-11-14,-0.114
2002-11-15,0.6469
2002-11-18,-2.155
2002-11-19,-0.0386
2002-11-20,1.1983
2002-11-21,1.7953000000000001
2002-11-22,-0.5629
2002-11-25,2.0755
2002-11-26,-0.2255
2002-11-27,0.0408
2002-11-29,-1.2593
2002-12-02,-1.5379
2002-12-03,-0.381
2002-12-04,1.109
2002-12-05,-0.3404
2002-12-06,0.9905
2002-12-09,-3.01
2002-12-10,-0.4262
2002-12-11,-0.3852
2002-12-12,2.8866
2002-12-13,-2.9992
2002-12-16,3.5616
2002-12-17,-4.9093
2002-12-18,1.8243
2002-12-19,-0.5074
2002-12-20,-0.5492
2002-12-23,-0.355
2002-12-24,-0.0435
2002-12-26,-0.907
2002-12-27,1.1591
2002-12-30,1.5409000000000002
2002-12-31,-3.6965
2003-01-02,2.4242
2003-01-03,-0.5917
2003-01-06,0.3175
2003-01-07,0.0791
2003-01-08,0.1976
2003-01-09,0.6334
2003-01-10,0.1574
2003-01-13,0.2749
2003-01-14,-0.235
2003-01-15,-0.6282
2003-01-16,0.3951
2003-01-17,0.3148
2003-01-21,-0.9415
2003-01-22,0.396
2003-01-23,0.4339
2003-01-24,-0.7463
2003-01-27,1.385
2003-01-28,-1.4832
2003-01-29,-1.0301
2003-01-30,-1.2810000000000001
2003-01-31,1.3788
2003-02-03,-0.24
2003-02-04,-0.3609
2003-02-05,0.3984
2003-02-06,-0.7575
2003-02-07,-2.8675
2003-02-10,0.2079
2003-02-11,-0.8714
2003-02-12,0.0419
2003-02-13,-0.0418
2003-02-14,-2.4697
2003-02-18,-1.6738
2003-02-19,0.4365
2003-02-20,-0.4781
2003-02-21,1.2664
2003-02-24,0.4743
2003-02-25,0.7725
2003-02-26,2.1721
2003-02-27,2.1259
2003-02-28,-1.9592
2003-03-03,0.0
2003-03-04,3.8718
2003-03-05,0.0
2003-03-06,-2.6052
2003-03-07,-5.2263
2003-03-10,0.2605
2003-03-11,1.3859
2003-03-12,0.0
2003-03-13,0.5146
2003-03-14,-1.7534
2003-03-17,5.0849
2003-03-18,-0.7025
2003-03-19,-0.1248
2003-03-20,-0.4583
2003-03-21,-1.5906
2003-03-24,-3.7856
2003-03-25,2.122
2003-03-26,-1.5584
2003-03-27,1.0994
2003-03-28,-0.8264
2003-03-31,-1.3158
2003-04-01,-1.5556
2003-04-02,0.4966
2003-04-03,-0.9434
2003-04-04,-0.0907
2003-04-07,2.9505
2003-04-08,1.5034999999999998
2003-04-09,2.0807
2003-04-10,0.9362
2003-04-11,1.0961
2003-04-14,0.3336
2003-04-15,0.9933
2003-04-16,-2.6297
2003-04-17,3.5503
2003-04-21,-0.4082
2003-04-22,-0.6148
2003-04-23,3.0928
2003-04-24,-0.92
2003-04-25,-1.736
2003-04-28,0.2465
2003-04-29,-2.8689
2003-04-30,0.5907
2003-05-01,2.4329
2003-05-02,1.5561
2003-05-05,-2.3387000000000002
2003-05-06,1.1561
2003-05-07,-2.8571
2003-05-08,-0.5882
2003-05-09,2.0668
2003-05-12,0.4182
2003-05-13,2.9278
2003-05-14,-1.2019
2003-05-15,2.352
2003-05-16,-0.9905
2003-05-19,0.04
2003-05-20,0.6
2003-05-21,0.3539
2003-05-22,-0.8677
2003-05-23,0.0
2003-05-27,0.1199
2003-05-28,0.3992
2003-05-29,0.3579
2003-05-30,1.6244
2003-06-02,-0.8577
2003-06-03,-0.9044
2003-06-04,2.1825
2003-06-05,-0.9709
2003-06-06,0.0784
2003-06-09,0.7053
2003-06-10,0.0
2003-06-11,0.5447
2003-06-12,0.1943
2003-06-13,0.4265
2003-06-16,-0.6178
2003-06-17,0.5828
2003-06-18,0.3862
2003-06-19,4.117
2003-06-20,3.4737999999999998
2003-06-23,-2.9964
2003-06-24,0.1436
2003-06-25,-0.4044
2003-06-26,1.0705
2003-06-27,-1.3148
2003-06-30,0.148
2003-07-01,-0.2956
2003-07-02,3.7805999999999997
2003-07-03,-0.7143
2003-07-07,0.6835
2003-07-08,-0.786
2003-07-09,0.2557
2003-07-10,1.5409000000000002
2003-07-11,-0.6013
2003-07-14,0.1423
2003-07-15,1.1016
2003-07-16,-0.5272
2003-07-17,-3.8516
2003-07-18,-0.4043
2003-07-21,-0.369
2003-07-22,1.8148
2003-07-23,2.0371
2003-07-24,2.959
2003-07-25,0.7618
2003-07-28,-0.1031
2003-07-29,1.4447999999999999
2003-07-30,-0.8138
2003-07-31,0.8205
2003-08-01,-0.8477
2003-08-04,-0.8208
2003-08-05,1.0
2003-08-06,-3.4483
2003-08-07,1.6266
2003-08-08,0.2784
2003-08-11,0.5899
2003-08-12,0.7244
2003-08-13,0.137
2003-08-14,2.907
2003-08-15,3.6889
2003-08-18,-2.2436
2003-08-19,4.7869
2003-08-20,1.5019
2003-08-21,0.0308
2003-08-22,-2.0031
2003-08-25,3.3019
2003-08-26,-1.7351999999999999
2003-08-27,1.7348
2003-08-28,-0.3045
2003-08-29,-1.4936
2003-09-02,3.8727
2003-09-03,-0.7463
2003-09-04,0.7519
2003-09-05,1.3134000000000001
2003-09-08,-0.2062
2003-09-09,-3.7496
2003-09-10,0.4601
2003-09-11,-0.1268
2003-09-12,2.8562
2003-09-15,0.1543
2003-09-16,-0.1232
2003-09-17,-2.2209
2003-09-18,1.8927
2003-09-19,0.2477
2003-09-22,0.2471
2003-09-23,-0.3697
2003-09-24,0.402
2003-09-25,-2.0018
2003-09-26,-0.6914
2003-09-29,2.7848
2003-09-30,-0.2155
2003-10-01,0.2468
2003-10-02,1.6005
2003-10-03,-0.7876
2003-10-06,3.8167999999999997
2003-10-07,0.0
2003-10-08,-0.3824
2003-10-09,0.0295
2003-10-10,-3.8666
2003-10-13,4.5441
2003-10-14,2.0558
2003-10-15,0.0863
2003-10-16,-1.8976
2003-10-17,-2.4032999999999998
2003-10-20,-0.9009
2003-10-21,-1.4848
2003-10-22,-3.5989
2003-10-23,0.6382
2003-10-24,0.3805
2003-10-27,0.7233
2003-10-28,3.1390000000000002
2003-10-29,0.2736
2003-10-30,-0.758
2003-10-31,0.3972
2003-11-03,0.426
2003-11-04,0.0
2003-11-05,0.0
2003-11-06,2.3333
2003-11-07,2.7243
2003-11-10,-0.6054
2003-11-11,-5.5075
2003-11-12,5.8899
2003-11-13,-0.2319
2003-11-14,-4.5613
2003-11-17,-1.0654
2003-11-18,-2.0
2003-11-19,3.6107
2003-11-20,-5.0
2003-11-21,1.3397000000000001
2003-11-24,6.1379
2003-11-25,3.7960000000000003
2003-11-26,-1.2
2003-11-28,-1.4459
2003-12-01,2.5235
2003-12-02,-4.2645
2003-12-03,-2.8102
2003-12-04,1.5072
2003-12-05,-1.5152
2003-12-08,2.5231
2003-12-09,-1.7107
2003-12-10,-1.0076
2003-12-11,1.7890000000000001
2003-12-12,-0.2727
2003-12-15,-1.8232
2003-12-16,-0.8357
2003-12-17,-0.6242
2003-12-18,-0.0314
2003-12-19,-0.5341
2003-12-22,1.5161
2003-12-23,0.3423
2003-12-24,0.0
2003-12-26,1.2093
2003-12-29,3.0944
2003-12-30,0.8915
2003-12-31,-3.4168
2004-01-02,2.0738
2004-01-05,0.2958
2004-01-06,-1.0396
2004-01-07,1.4449
2004-01-08,1.3134000000000001
2004-01-09,-2.9169
2004-01-12,1.6692
2004-01-13,-0.3284
2004-01-14,-1.7071
2004-01-15,2.4375
2004-01-16,-1.4872
2004-01-20,1.4493
2004-01-21,-0.8571
2004-01-22,0.3842
2004-01-23,-2.183
2004-01-26,2.9043
2004-01-27,-1.328
2004-01-28,1.9179
2004-01-29,-2.127
2004-01-30,0.6641
2004-02-02,0.3898
2004-02-03,0.6272
2004-02-04,-4.393
2004-02-05,-0.3415
2004-02-06,3.3022
2004-02-09,-2.7443
2004-02-10,5.4264
2004-02-11,-0.6029
2004-02-12,-2.9442
2004-02-13,-0.4268
2004-02-17,0.4899
2004-02-18,-0.6094
2004-02-19,-0.3679
2004-02-20,-0.6769
2004-02-23,0.7435
2004-02-24,1.1993
2004-02-25,3.3121
2004-02-26,-0.8824
2004-02-27,-0.0593
2004-03-01,0.2375
2004-03-02,-1.7772999999999999
2004-03-03,1.4777
2004-03-04,0.0
2004-03-05,-0.6538
2004-03-08,0.8974
2004-03-09,-1.4231
2004-03-10,-3.0075
2004-03-11,0.78
2004-03-12,3.7152
2004-03-15,-3.1045
2004-03-16,1.3555
2004-03-17,0.6079
2004-03-18,-0.2417
2004-03-19,-2.0896
2004-03-22,2.8147
2004-03-23,0.2407
2004-03-24,-2.1609
2004-03-25,3.8344
2004-03-26,-2.1861
2004-03-29,2.386
2004-03-30,-1.7699
2004-03-31,3.003
2004-04-01,-0.1458
2004-04-02,0.7299
2004-04-05,0.2899
2004-04-06,-2.0809
2004-04-07,2.2727
2004-04-08,-2.2799
2004-04-12,2.2445
2004-04-13,-1.7042000000000002
2004-04-14,-0.0588
2004-04-15,0.147
2004-04-16,1.468
2004-04-19,-1.0995
2004-04-20,-0.5266
2004-04-21,0.2059
2004-04-22,1.2621
2004-04-23,-0.6667
2004-04-26,-0.4085
2004-04-27,1.2306
2004-04-28,-0.492
2004-04-29,-2.2397
2004-04-30,-2.053
2004-05-03,0.9113
2004-05-04,3.4016
2004-05-05,-0.5822
2004-05-06,-0.4685
2004-05-07,-1.3533
2004-05-10,-0.8351
2004-05-11,-2.4361
2004-05-12,3.8841
2004-05-13,-3.5608
2004-05-14,-0.4308
2004-05-17,-0.8035
2004-05-18,-0.0935
2004-05-19,-0.4677
2004-05-20,-0.8772
2004-05-21,1.2642
2004-05-24,1.8727
2004-05-25,0.5515
2004-05-26,-0.975
2004-05-27,-1.0769
2004-05-28,-0.2488
2004-06-01,-0.2183
2004-06-02,-0.25
2004-06-03,-1.3784
2004-06-04,0.6989
2004-06-07,1.8612
2004-06-08,-0.9291
2004-06-09,-1.2504
2004-06-10,0.669
2004-06-14,-3.1013
2004-06-15,-0.3919
2004-06-16,-0.1639
2004-06-17,-0.4598
2004-06-18,1.1877
2004-06-21,-1.0434
2004-06-22,0.0659
2004-06-23,0.3293
2004-06-24,-0.7548
2004-06-25,5.5886
2004-06-28,-0.4071
2004-06-29,0.4403
