ticker,KISB US Equity
2003-07-31,-2.0652
2003-08-01,-0.3885
2003-08-04,1.1142
2003-08-29,-0.8264
2003-09-03,2.5
2003-09-29,0.0
2003-09-30,-1.897
2003-10-14,1.9337
2003-10-20,0.0
2003-11-03,0.0
2003-11-07,-3.3604
2003-11-12,3.4773
2003-11-14,-1.355
2003-11-18,1.0989
2003-11-19,0.2717
2003-11-24,-1.355
2003-12-05,1.3736
2003-12-08,0.0
2003-12-11,-3.252
2003-12-31,2.2409
2004-01-05,-2.1918
2004-01-06,2.2409
2004-01-09,3.0137
2004-01-16,1.0638
2004-01-21,-2.1053
2004-01-23,3.2258
2004-01-26,0.0
2004-01-30,-2.8646000000000003
2004-02-03,-0.8043
2004-02-09,0.0
2004-02-11,0.5405
2004-03-01,0.6452
2004-03-10,-1.0684
2004-03-11,2.5378
2004-03-24,1.1058
2004-03-29,-3.125
2004-04-14,4.3011
2004-04-20,-3.0928
2004-04-23,5.3191
2004-05-11,-3.0303
2004-05-20,-1.0417
2004-05-27,5.2632
2004-06-09,-4.0
2004-06-10,0.0
2004-06-15,-0.5208
2004-06-18,3.1414
2004-06-21,0.0
2004-06-22,0.0
2004-06-25,-1.7766
2004-07-09,1.292
2004-07-20,-0.3878
2004-07-29,-3.1961
2004-08-05,2.3810000000000002
2004-08-06,0.2584
2004-08-10,0.0
2004-09-23,0.0
2004-10-05,-1.0309
2004-10-11,0.5208
2004-10-12,-0.5181
2004-10-25,-1.0417
2004-11-01,2.1053
2004-12-14,-2.5773
2004-12-21,2.1164
2004-12-22,-2.5907
2004-12-31,-1.0638
2005-01-21,0.5376
2005-02-01,-0.5348
2005-02-04,2.1505
2005-02-17,1.0526
2005-02-22,0.0
2005-03-11,0.0
2005-03-14,1.0417
2005-03-28,-0.5155
2005-03-29,-0.5181
2005-04-11,-0.9896
2005-04-13,0.0
2005-04-15,0.0
2005-04-18,0.0
2005-04-21,0.0
2005-04-25,0.9995
2005-04-27,1.0417
2005-05-23,-1.8041
2005-05-25,-0.2625
2005-05-26,3.1579
2005-05-31,-2.0408
2005-06-22,-1.0417
2005-07-06,1.5789
2005-07-11,2.5907
2005-07-13,0.0
2005-08-23,-3.5354
2005-08-30,3.6649000000000003
2005-09-02,-2.5253
2005-09-07,0.0
2005-09-09,3.4715
2005-10-31,-3.6054
2005-11-01,2.8571
2005-11-15,-1.0101
2005-11-28,-1.0204
2005-12-05,0.7732
2005-12-07,-2.5575
2005-12-12,-0.2625
2005-12-13,-1.0
2005-12-14,1.0101
2005-12-15,0.0
2005-12-23,0.5263
2006-01-05,-0.2618
2006-01-09,-0.0525
2006-01-10,-1.2605
2006-01-13,0.0638
2006-01-17,1.212
2006-01-18,-0.2101
2006-01-24,-1.0
2006-02-01,1.2227999999999999
2006-02-17,-1.7332
2006-02-22,0.6948
2006-02-23,0.5839
2006-03-09,0.0
2006-03-14,-2.3219
2006-03-16,1.2966
2006-03-30,-1.8667
2006-04-04,-0.5435
2006-05-01,0.2732
2006-05-05,1.9074
2006-05-09,0.2674
2006-05-10,-0.2667
2006-05-16,-0.9626
2006-05-17,0.0
2006-05-18,-0.54
2006-05-23,0.0
2006-05-25,3.9631
2006-05-31,0.0
2006-06-02,-4.4386
2006-06-21,-0.4918
2006-07-19,0.2197
2006-07-20,0.5479
2006-08-08,-0.4905
2006-08-17,0.0
2006-08-25,0.0
2006-09-01,0.0
2006-09-28,-0.0548
2006-09-29,0.0
2006-10-03,0.5479
2006-10-12,-0.545
2006-10-23,4.1096
2006-10-25,0.0
2006-11-08,-4.7368
2006-11-16,0.8287
2006-11-22,0.0
2006-11-24,1.9178
2006-11-27,-1.8817
2006-11-29,0.0
2006-12-04,0.0
2006-12-05,-1.3699
2006-12-11,0.0
2006-12-15,0.0
2006-12-20,-0.5556
2006-12-28,-3.2402
2006-12-29,2.4827
2007-01-03,1.4085
2007-01-09,-1.1111
2007-01-12,1.1236
2007-01-22,-2.2222
2007-01-29,-0.5682
2007-02-16,-1.1429
2007-02-20,0.0
2007-02-21,-0.289
2007-02-22,0.8696
2007-02-27,-2.8736
2007-03-13,-0.5917
2007-03-14,3.75
2007-03-22,-3.0407
2007-03-23,-0.5917
2007-03-27,0.0
2007-03-28,-1.1905000000000001
2007-04-16,3.6145
2007-04-27,-1.7442
2007-05-01,-0.5917
2007-05-02,-0.2976
2007-05-04,0.0
2007-05-07,0.2985
2007-05-08,0.0
2007-05-09,0.0
2007-05-14,-1.1905000000000001
2007-05-15,0.0
2007-05-22,-0.4819
2007-05-31,-0.4237
2007-06-06,0.0
2007-06-14,-0.1824
2007-06-18,-0.1218
2007-06-19,2.0732
2007-06-25,-2.0311
2007-06-26,0.0
2007-07-03,-0.9146
2007-07-19,0.9231
2007-08-01,0.0
2007-08-06,0.0
2007-08-20,0.0
2007-08-21,0.0
2007-08-23,-1.1585
2007-08-27,-0.6786
2007-08-29,2.4845
2007-09-04,-0.7273
2007-09-07,0.7326
2007-09-20,-2.1212
2007-09-21,-0.9288
2007-09-24,0.0
2007-09-25,0.625
2007-09-26,0.6211
2007-09-27,-1.2346
2007-09-28,0.0
2007-10-01,0.0
2007-10-02,0.0
2007-10-04,-1.25
2007-10-05,0.0
2007-10-08,0.9494
2007-10-15,-0.9404
2007-10-17,-2.1772
2007-10-22,-2.2386
2007-10-24,0.5956
2007-10-26,0.0
2007-10-29,0.0
2007-10-30,1.3158
2007-10-31,3.8961
2007-11-06,0.0
2007-11-07,-3.75
2007-11-09,2.5974
2007-12-10,0.0
2007-12-13,-1.8987
2007-12-17,0.0
2007-12-19,-0.5806
2007-12-21,0.0
2007-12-31,-0.7138
2008-01-04,-0.1307
2008-01-10,0.7853
2008-01-16,-0.1299
2008-01-30,-0.7152
2008-02-07,0.8513
2008-02-14,-2.5324999999999998
2008-03-07,1.5989
2008-03-18,-0.3279
2008-03-26,1.3158
2008-03-27,2.9221
2008-04-03,-3.7855
2008-04-11,-0.3279
2008-04-24,-4.9342
2008-05-14,1.0381
2008-06-18,-0.3425
2008-06-24,0.0
2008-07-01,0.3436
2008-07-03,0.0
2008-07-24,0.0
2008-07-29,-3.9726
2008-09-30,3.067
2008-10-01,0.0
2008-10-02,-2.0761
2008-10-08,-0.3534
2008-10-20,-2.1277
2008-10-24,-13.0435
2008-11-04,8.3333
2008-11-05,0.0
2008-11-06,0.0
2008-11-10,0.0
2008-11-17,-2.3077
2008-11-20,-5.5118
2008-11-21,0.0
2008-12-03,0.0
2008-12-18,-8.3333
2009-01-12,0.0
2009-02-19,9.0909
2009-02-25,-21.6667
2009-02-27,8.5106
2009-03-03,2.451
2009-03-04,-2.3923
2009-03-09,-1.4706000000000001
2009-03-10,19.403
2009-03-16,-3.3333
2009-03-24,-6.8966
2009-03-25,-5.5556
2009-04-08,-0.7353
2009-04-23,-0.7407
2009-05-05,1.99
2009-05-06,46.3415
2009-05-07,-30.6
2009-05-12,15.2738
2009-05-14,-10.0
2009-05-22,5.5556
2009-06-03,-1.7544
2009-06-18,1.7856999999999998
2009-07-22,1.7544
2009-07-27,3.4483
2009-08-05,1.6667
2009-08-13,6.5574
2009-08-20,0.0
2009-08-31,0.0
2009-09-02,0.0
2009-09-08,0.0
2009-09-28,7.6923
2009-10-05,0.0
2009-10-14,0.0
2009-10-23,0.0
2009-11-09,0.0
2009-11-11,0.0
2009-11-12,1.4285999999999999
2009-11-13,0.0
2009-11-18,0.0
2009-11-19,0.0
2009-12-02,-1.4085
2009-12-08,-2.8571
2009-12-09,3.3088
2009-12-10,0.9253
2009-12-16,1.5514999999999999
2009-12-17,-2.5694
2009-12-18,-0.1426
2009-12-21,-2.9265
2009-12-31,0.3676
2010-01-05,0.3663
2010-01-28,0.7299
2010-01-29,0.0
2010-02-25,-1.8115999999999999
2010-03-09,-0.738
2010-03-10,1.487
2010-03-26,0.3663
2010-03-31,-0.365
2010-04-08,-2.1978
2010-04-14,-2.3970000000000002
2010-04-27,3.6071
2010-05-03,-0.7407
2010-05-06,-2.6119
2010-05-13,-0.3831
2010-05-14,-3.0769
2010-05-21,0.0
2010-06-30,0.0
2010-07-09,0.0
2010-07-14,-2.9365
2010-07-22,0.1635
2010-07-27,0.4082
2010-07-28,-0.813
2010-07-30,0.0
2010-08-03,0.8197
2010-08-05,-0.813
2010-08-06,0.8197
2010-08-30,-0.813
2010-08-31,-1.6393
2010-09-02,0.0
2010-09-03,1.6667
2010-09-09,-0.8197
2010-09-14,0.8264
2010-09-16,0.8197
2010-09-29,-0.813
2010-10-07,2.459
2010-10-12,-2.4
2010-10-13,0.0
2010-10-18,3.2787
2010-10-26,-1.5873
2010-11-04,0.0
2010-11-18,1.2097
2010-12-02,-1.1952
2010-12-20,0.4032
2010-12-22,-3.6145
2010-12-27,0.0
2010-12-30,1.6667
2011-01-21,0.0
2011-01-25,-2.377
2011-01-27,1.1755
2011-02-07,-0.4149
2011-02-08,0.8333
2011-02-16,-0.8099
2011-03-17,1.2331
2011-03-18,-1.6461000000000001
2011-03-23,3.7657
2011-03-25,-1.6129
2011-03-31,2.1764
2011-04-04,-1.3820999999999999
2011-04-19,-1.0717
2011-04-20,0.0
2011-04-21,0.8333
2011-04-25,0.0
2011-04-26,0.0
2011-04-27,-2.0661
2011-04-28,0.8439
2011-05-02,1.2551999999999999
2011-05-03,-0.8264
2011-05-04,-0.8333
2011-05-06,0.0
2011-05-09,1.6806999999999999
2011-05-10,-0.8264
2011-05-18,3.3333
2011-05-24,1.6129
2011-05-26,-3.1746
2011-05-27,-2.459
2011-05-31,0.0
2011-06-17,0.8403
2011-06-21,-0.8333
2011-07-11,1.8061
2011-07-14,0.0
2011-07-27,0.4184
2011-08-01,-0.4167
2011-08-08,3.7657
2011-08-15,0.0
2011-08-23,-2.9032
2011-09-06,-0.7475
2011-09-19,3.7657
2011-11-04,-3.1541
2011-11-08,-2.1262
2011-11-09,-3.4483
2011-11-10,1.7856999999999998
2011-11-11,-1.7544
2011-11-14,7.1429
2011-11-21,-3.8333
2011-11-30,-2.9463
2011-12-02,0.0
2011-12-07,0.0
2011-12-16,0.0
2011-12-29,0.0
2011-12-30,3.5714
2012-01-06,0.0
2012-01-09,3.4483
2012-01-10,0.0
2012-01-11,-3.65
2012-01-12,3.5088
2012-01-13,-5.0847
2012-01-17,1.7856999999999998
2012-01-18,0.0
2012-02-07,0.4386
2012-02-29,3.0568
2012-03-01,0.0
2012-03-02,3.3898
2012-03-07,0.0
2012-03-20,-4.918
2012-03-21,3.4483
2012-03-28,-3.3333
2012-04-02,0.0
2012-04-09,5.1724
2012-04-12,1.3279
2012-04-23,0.0
2012-04-24,-0.8197
2012-05-07,0.8264
2012-05-10,1.6393
2012-05-11,-2.0161
2012-05-18,4.5267
2012-05-23,-1.1811
2012-06-04,0.0
2012-06-05,0.3984
2012-06-12,1.0
2012-06-13,2.1531000000000002
2012-06-27,-2.6154
2012-07-12,11.8641
2012-07-17,-6.4286
2012-07-24,-3.6641
2012-07-31,3.0111
2012-08-01,-2.6154
2012-08-02,4.2654
2012-08-03,-0.1515
2012-08-10,1.6692
2012-08-22,0.0
2012-08-23,1.4925
2012-09-25,2.9412000000000003
2012-11-01,-4.6105
2012-11-05,1.5152
2012-11-06,0.0
2012-11-12,-0.597
2012-11-15,0.0
2012-11-20,-0.9009
2012-11-21,0.0
2012-11-23,1.3636
2012-11-27,-2.0927
2012-11-29,1.5267
2012-12-17,-1.4285999999999999
2012-12-27,-0.0763
2013-01-09,-0.7634
2013-01-16,1.5385
2013-01-24,4.3105
2013-01-28,-2.2059
2013-02-01,3.7594
2013-02-07,-3.6231999999999998
2013-02-08,0.7519
2013-02-15,0.7463
2013-02-20,-0.7407
2013-02-21,0.0
2013-02-25,0.0
2013-02-26,0.0
2013-03-01,0.0
2013-03-12,0.0
2013-03-25,-0.7463
2013-04-02,-0.7519
2013-04-05,0.7576
2013-04-08,-0.5263
2013-04-10,1.285
2013-04-12,1.2237
2013-04-16,0.7463
2013-04-22,0.0
2013-04-25,-0.7407
2013-04-26,0.7463
2013-04-29,2.2222
2013-04-30,0.0
2013-05-03,0.0
2013-05-06,0.0
2013-05-08,-0.7246
2013-05-09,0.365
2013-05-10,0.7273
2013-05-13,-1.083
2013-05-14,0.0
2013-05-15,0.0
2013-05-16,0.365
2013-05-20,-0.3636
2013-05-21,0.365
2013-05-22,-5.0909
2013-05-23,2.682
2013-05-24,1.4925
2013-06-03,2.2059
2013-06-04,3.5971
2013-06-06,-3.1944
2013-06-07,1.2052
2013-06-11,0.6521
2013-06-13,0.0
2013-06-18,0.0
2013-06-19,-1.4085
2013-06-25,-0.6
2013-06-27,-1.8396
2013-07-03,0.5857
2013-07-08,0.4367
2013-07-09,-0.7246
2013-07-16,1.9353
2013-07-23,0.0
2013-07-24,1.4203000000000001
2013-07-26,-2.6865
2013-07-29,0.0
2013-07-30,0.0
2013-08-01,-3.0837
2013-08-05,3.7879
2013-08-06,2.1898
2013-08-07,0.0
2013-08-09,1.4285999999999999
2013-08-14,0.0
2013-08-15,-2.8169
2013-08-21,1.4493
2013-08-23,1.4285999999999999
2013-08-30,0.0
2013-09-04,-1.4085
2013-10-01,-1.2857
2013-10-04,0.3763
2013-10-18,1.0941
2013-10-21,-2.7417
2013-10-22,-0.8902
2013-10-24,0.1796
2013-10-29,1.4943
2013-11-04,-0.6184
2013-11-05,1.4815
2013-11-07,-1.4599
2013-11-08,-1.7778
2013-11-11,1.0558
2013-11-18,0.597
2013-11-20,0.8902
2013-11-26,0.7353
2013-12-04,-0.7299
2013-12-13,0.0
2013-12-17,0.0
2013-12-18,0.7353
2013-12-19,0.0
2013-12-20,0.7299
2014-01-03,1.4493
2014-01-06,0.0
2014-01-10,1.4285999999999999
2014-01-16,1.1684
2014-01-22,-0.7042
2014-01-23,0.0
2014-01-31,2.1277
2014-02-07,0.0
2014-02-19,0.0
2014-03-10,0.0
2014-03-11,0.0
2014-03-12,0.0
2014-03-14,1.3889
2014-03-26,0.0
2014-03-27,0.0
2014-04-02,2.7397
2014-04-08,0.0
2014-04-24,-1.7255
2014-04-25,0.0
2014-04-28,0.823
2014-05-02,0.6803
2014-05-07,-0.6757
2014-05-13,2.0408
2014-05-15,-0.6667
2014-05-16,0.0
2014-05-19,1.3423
2014-05-27,-1.298
2014-06-02,1.9592
2014-06-05,0.0263
2014-06-06,-1.3158
2014-06-09,0.0
2014-06-16,5.0667
2014-06-23,1.5228000000000002
2014-07-02,0.0
2014-07-03,-5.625
2014-07-07,-0.6358
2014-07-11,7.7046
2014-07-15,-6.8517
2014-07-16,6.0403
2014-07-22,-1.2658
2014-07-25,-2.5641
2014-07-28,1.3158
2014-07-31,1.2987
2014-08-05,0.0
2014-08-08,0.0
2014-08-11,0.0
2014-08-15,0.0
2014-08-21,0.0
2014-08-27,0.0
2014-09-02,-1.2821
2014-09-03,0.0
2014-09-05,0.0
2014-09-10,0.0
2014-09-11,-1.2987
2014-09-12,0.6579
2014-09-16,0.0
2014-09-17,1.6993
2014-10-02,-0.1285
2014-10-03,-0.2574
2014-10-06,0.2581
2014-10-07,-0.3861
2014-10-10,4.4186
2014-10-13,-5.0
2014-10-23,2.1053
2014-10-30,0.2577
2014-11-04,0.8997
2014-11-05,0.0
2014-11-06,-0.6369
2014-11-07,0.0
2014-11-10,0.641
2014-11-11,1.6306
2014-11-18,0.2758
2014-11-25,0.0
2014-12-16,-2.5
2014-12-17,-0.8974
2014-12-23,0.0
2014-12-29,0.0
2015-01-06,0.2587
2015-01-07,-0.2581
2015-01-12,-0.6468
2015-01-13,3.9844
2015-01-14,-1.2658
2015-01-22,1.2821
2015-02-05,0.0
2015-02-09,0.0
2015-02-11,1.2658
2015-04-08,5.625
2015-04-10,1.1834
2015-04-17,0.4253
2015-04-21,-1.0588
2015-04-24,1.0702
2015-04-27,-1.0588
2015-04-29,2.2592
2015-05-07,0.0
2015-05-08,0.0
2015-05-13,-2.3256
2015-05-15,0.0
2015-05-19,-1.1905000000000001
2015-05-22,1.2048
2015-06-16,0.0
2015-06-17,-1.1905000000000001
2015-06-19,1.1807
2015-06-24,0.0238
2015-06-25,0.0
2015-07-07,0.0
2015-07-10,1.0714
2015-07-21,-0.0476
2015-07-24,0.0
2015-07-27,0.0
2015-08-13,1.1905000000000001
2015-08-24,0.0
2015-08-28,-0.5882
2015-08-31,0.0
2015-09-02,0.5917
2015-09-03,1.0588
2015-09-14,0.1164
2015-09-15,-2.3256
2015-09-16,-0.5952
2015-09-23,0.5988
2015-09-24,0.5952
2015-10-09,0.0237
2015-10-19,2.1994
2015-10-21,0.0
2015-10-29,0.0
2015-11-02,1.7544
2015-11-09,-1.7241
2015-11-11,0.117
2015-11-17,0.4673
2015-12-08,1.1628
2015-12-14,-1.1494
2015-12-15,0.0
2016-01-15,-5.3324
2016-01-26,-0.7444
2016-02-12,5.625
2016-02-16,0.5917
2016-02-22,0.0
2016-03-07,1.1764999999999999
2016-03-08,2.3256
2016-04-26,3.2821
2016-04-29,0.0
2016-05-09,-1.1111
2016-05-25,0.0
2016-05-26,-0.5618
2016-06-02,0.0
2016-06-08,1.1299
2016-06-09,-1.1173
2016-06-20,0.0
2016-06-28,0.0
2016-06-29,0.0
2016-06-30,-0.2237
2016-07-01,0.7882
2016-07-11,0.0022
2016-07-12,0.5618
2016-07-19,-0.3836
2016-07-27,0.5663
2016-08-02,0.9009
2016-08-05,0.0
2016-08-08,0.4464
2016-08-09,-1.1111
2016-08-10,1.1236
2016-08-11,-2.1111
2016-08-15,0.454
2016-08-18,1.1299
2016-08-19,0.0
2016-08-24,0.5587
2016-08-25,0.0
2016-08-26,-0.1111
2016-09-06,1.0011
2016-09-08,0.2203
2016-09-13,0.0
2016-09-15,0.1099
2016-09-16,-0.1098
2016-09-19,0.5495
2016-09-20,-1.0929
2016-09-26,-0.5525
2016-09-28,0.5556
2016-09-29,-0.5525
2016-10-03,-0.5556
2016-10-10,0.5363
2016-10-12,0.0222
2016-10-13,0.4
2016-10-18,-1.1173
2016-10-31,1.2429000000000001
2016-11-01,0.4464
2016-11-03,-1.1111
2016-11-04,0.0
2016-11-18,0.0
2016-11-21,0.7865
2016-11-22,0.0
2016-11-28,-0.223
2016-12-02,-0.1117
2016-12-08,0.1096
2016-12-13,0.0022
2016-12-14,0.4469
2016-12-20,-0.4449
2016-12-23,0.5587
2016-12-27,2.3222
2016-12-28,-0.0977
2016-12-30,0.0
2017-01-06,4.3478
2017-01-12,-3.0
2017-02-09,7.0499
2017-02-15,3.8501
2017-02-16,0.0
2017-02-22,-0.4878
2017-02-27,0.0
2017-02-28,-1.4706000000000001
2017-03-08,1.4925
2017-03-10,7.0588
2017-03-15,0.2747
2017-03-21,-1.3699
2017-03-22,0.0
2017-04-10,0.9259
2017-04-12,-0.0734
2017-04-21,1.8519
2017-04-24,-0.1818
2017-04-26,0.1821
2017-04-27,-1.3636
2017-05-02,1.3825
2017-05-08,-0.4545
2017-05-09,-1.3699
2017-05-22,0.9259
2017-05-24,0.0
2017-05-30,0.0
2017-06-05,-0.9174
2017-06-08,0.9259
2017-06-15,0.0
2017-06-21,0.0
2017-06-23,-0.9174
2017-07-05,0.9259
2017-07-11,-1.3761
2017-07-21,1.8014999999999999
2017-07-25,-0.9217
2017-07-26,0.0
2017-07-31,0.2419
2017-08-03,-0.7053
2017-08-17,0.5607
2017-08-23,-0.223
2017-09-07,4.3219
2017-09-08,0.0
2017-09-19,1.7856999999999998
2017-09-20,-5.9649
2017-09-26,2.6119
2017-10-02,-0.9091
2017-10-04,0.4587
2017-10-12,-0.4566
2017-10-13,1.7614999999999998
2017-10-18,-1.7964
2017-10-20,1.8292000000000002
2017-10-24,0.0
2017-10-27,0.0
2017-10-30,0.0
2017-11-08,0.9091
2017-11-21,-0.9009
2017-11-27,0.0
2017-12-05,0.0
2017-12-06,0.0
2017-12-07,0.0
2017-12-11,1.8182
2017-12-12,0.0
2017-12-13,0.8929
2017-12-28,2.6549
2018-01-04,0.0
2018-01-11,4.2414
2018-01-16,1.6667
2018-01-17,1.6393
2018-01-18,-6.4516
2018-01-24,3.4483
2018-01-31,-3.3333
2018-02-01,0.0
2018-02-05,2.2414
2018-02-06,-0.9275
2018-02-13,2.1277
2018-02-14,0.0
2018-02-15,-1.25
2018-02-23,2.2616
2018-02-27,-0.9738
2018-03-01,-1.25
2018-04-02,0.0844
2018-04-10,0.0843
2018-04-11,0.0
2018-04-13,1.449
2018-04-16,-0.6695
2018-04-17,0.0
2018-04-18,1.0952
2018-04-25,-1.0833
2018-04-27,1.0952
2018-04-30,-0.5833
2018-05-03,0.5868
2018-05-07,-0.8333
2018-05-14,0.0
2018-05-22,0.8403
2018-05-23,0.9167
2018-05-25,-1.3212
2018-05-29,2.0084
2018-05-30,-0.7383
2018-06-01,-0.8264
2018-06-04,0.0
2018-06-06,-0.75
2018-06-07,0.7557
2018-06-08,0.0
2018-06-12,2.5
2018-06-22,-0.0163
2018-07-02,-1.2197
2018-07-05,-0.3951
2018-07-09,0.0
2018-07-13,-0.3967
2018-07-17,2.0067
2018-07-18,-1.9672
2018-07-23,0.1672
2018-07-24,0.9182
2018-07-26,-0.0827
2018-07-27,0.0828
2018-07-30,1.9355
2018-07-31,-1.0062
2018-08-06,2.459
2018-08-08,-2.0
2018-08-09,0.1633
2018-08-15,0.0
2018-08-17,0.0
2018-08-21,0.0
2018-08-24,0.0
2018-08-31,0.0
2018-09-04,0.0978
2018-09-05,0.0
2018-09-12,0.0
2018-09-18,0.0
2018-09-19,9.1028
2018-09-24,-7.4627
2018-09-26,3.2258
2018-09-27,-2.3438
2018-10-01,2.4
2018-10-05,0.0
2018-10-12,0.7813
2018-10-15,52.75
2018-10-16,-18.1669
2018-10-18,-19.625
2018-10-19,2.6439
2018-10-23,1.5152
2018-10-25,2.9851
2018-10-29,-1.4493
2018-10-31,0.0
2018-11-01,-2.4412
2018-11-02,0.0
2018-11-06,2.5023
2018-11-07,-2.1471
2018-11-09,2.1942
2018-11-12,-2.0588
2018-11-14,0.3003
2018-11-15,0.0
2018-11-16,0.0
2018-11-20,-0.4491
2018-11-26,-0.1504
2018-11-27,0.1506
2018-11-29,0.7519
2018-11-30,-0.5373
2018-12-04,0.09
2018-12-06,-0.4198
2018-12-11,-0.0301
2018-12-17,0.0
2018-12-18,0.0
2018-12-19,-3.6145
2018-12-24,0.0
2018-12-27,0.0
2018-12-31,0.0
2019-01-03,0.0
2019-01-08,0.0
2019-01-09,-1.4062999999999999
2019-01-16,0.9585
2019-01-17,1.2658
2019-01-18,0.0
2019-01-22,0.0
2019-01-23,-1.25
2019-01-29,1.2658
2019-01-30,0.0
2019-01-31,-1.0906
2019-02-04,-0.0032
2019-02-05,1.1058
2019-02-11,0.7813
2019-02-12,-1.0853
2019-02-19,-0.7837
2019-02-20,-0.158
2019-02-21,0.0032
2019-02-22,1.2626
2019-03-07,-0.9375
2019-03-08,0.3155
2019-03-11,-0.6289
2019-03-12,1.1076
2019-03-19,-1.0329
2019-03-20,-0.0316
2019-03-25,-0.0285
2019-03-28,-0.0032
2019-04-01,0.0
2019-04-05,-0.7911
2019-04-08,0.1595
2019-04-10,1.2739
2019-04-15,0.3195
2019-04-16,0.0
2019-04-24,-0.7962
2019-04-29,-0.1605
2019-05-02,0.1608
2019-05-06,0.1605
2019-05-07,0.609
2019-05-09,-0.446
2019-05-13,0.16
2019-05-20,-0.9585
2019-05-23,-0.3226
2019-05-30,-0.6472
2019-06-11,0.9772
2019-06-14,0.0
2019-06-21,0.0
2019-06-28,-0.1613
2019-07-01,0.1616
2019-07-08,1.129
2019-07-09,-1.1164
2019-07-15,0.813
2019-07-19,0.3226
2019-07-23,1.1254
2019-07-25,0.7949
2019-07-26,0.0
2019-07-29,0.2366
2019-07-31,-0.0157
2019-08-01,0.0
2019-08-05,0.0
2019-08-09,-0.8499
2019-08-13,-0.3175
2019-08-20,-1.2739
2019-08-22,0.0
2019-08-23,0.0
2019-08-26,-1.7742
2019-08-27,-1.4778
2019-08-28,0.0
2019-08-30,-0.8333
2019-09-05,-0.5042
2019-09-09,0.3378
2019-09-12,0.1684
2019-09-13,-0.5042
2019-09-19,0.9797
2019-09-20,0.0335
2019-09-24,-0.6689
2019-09-25,-0.3367
2019-09-27,-0.8446
2019-09-30,-1.2266
2019-10-02,0.0345
2019-10-03,1.7241
2019-10-04,-1.322
2019-10-07,-0.3779
2019-10-08,1.7241
2019-10-10,-0.339
2019-10-14,-0.5146
2019-10-15,0.8621
2019-10-16,0.0
2019-10-18,-0.8547
2019-10-25,1.7241
2019-10-28,-0.339
2019-10-29,1.3605
2019-10-31,0.6711
2019-11-01,0.5
2019-11-07,0.0
2019-11-13,0.0995
2019-11-15,0.2319
2019-11-18,-0.8264
2019-11-25,-0.8333
2019-11-29,0.8403
2019-12-03,-0.8333
2019-12-04,2.521
2019-12-05,0.0
2019-12-06,-2.459
2019-12-09,0.8403
2019-12-10,0.7667
2019-12-12,-1.5878
2019-12-17,0.0
2019-12-19,3.3613
2019-12-20,-2.374
2019-12-23,2.4317
2019-12-26,-1.626
2019-12-27,1.6529
2019-12-31,0.0
2020-01-06,-2.439
2020-01-07,0.0
2020-01-08,0.0
2020-01-09,1.6667
2020-01-10,-0.8197
