ticker,HLYK US Equity
2017-12-28,-28.8889
2017-12-29,40.625
2018-01-02,132.4444
2018-01-03,-4.3977
2018-01-05,-5.6
2018-01-08,5.9322
2018-01-09,-20.0
2018-01-10,5.5
2018-01-11,18.4834
2018-01-12,-5.5
2018-01-17,5.8201
2018-01-18,-20.0
2018-01-19,0.0
2018-01-22,0.0
2018-01-23,-12.5
2018-01-24,28.5714
2018-01-25,-11.1111
2018-01-30,-42.5
2018-01-31,41.3043
2018-02-01,15.3846
2018-02-02,-13.3333
2018-02-06,36.9231
2018-02-07,-0.6742
2018-02-12,-43.4389
2018-02-13,10.0
2018-02-16,45.4545
2018-02-20,62.5
2018-02-21,-7.6923
2018-02-22,-8.3333
2018-02-23,-5.0909
2018-02-28,-4.2146
2018-03-01,10.0
2018-03-02,-31.8182
2018-03-05,33.3333
2018-03-06,10.0
2018-03-07,-31.8182
2018-03-09,46.6667
2018-03-13,-27.2727
2018-03-15,25.0
2018-03-21,-18.6
2018-03-23,0.3686
2018-04-03,-0.3672
2018-04-09,16.7076
2018-04-10,0.0
2018-04-11,0.0
2018-04-12,68.4211
2018-04-13,-6.25
2018-04-16,-13.3333
2018-04-17,-5.3846
2018-04-18,21.9512
2018-04-19,-1.5333
2018-04-20,0.0
2018-04-23,-11.9838
2018-04-24,-7.6923
2018-04-25,4.1667
2018-04-26,0.0
2018-04-27,-8.4
2018-04-30,-6.5502
2018-05-01,49.5327
2018-05-02,-3.125
2018-05-03,3.2258
2018-05-04,-31.25
2018-05-07,26.3636
2018-05-08,7.9137
2018-05-09,3.3333
2018-05-10,38.7097
2018-05-11,32.5581
2018-05-14,-8.807
2018-05-15,3.8861
2018-05-16,-11.1111
2018-05-17,-5.3438
2018-05-18,-19.6655
2018-05-21,-17.2603
2018-05-22,1.3245
2018-05-23,-0.1961
2018-05-24,4.0602
2018-05-25,-17.9358
2018-05-29,15.0307
2018-05-30,0.0
2018-05-31,6.6667
2018-06-01,-6.25
2018-06-04,6.6667
2018-06-05,6.25
2018-06-06,-5.8824
2018-06-07,5.625
2018-06-08,-3.2544
2018-06-11,34.5566
2018-06-12,78.4091
2018-06-13,-26.1146
2018-06-14,24.1379
2018-06-15,6.9444
2018-06-18,3.4675000000000002
2018-06-19,-9.8782
2018-06-20,19.7772
2018-06-21,-7.2093
2018-06-22,7.7694
2018-06-25,-1.1628
2018-06-26,-3.5294
2018-06-27,-4.878
2018-06-28,-15.3846
2018-06-29,-7.4273
2018-07-02,1.4763
2018-07-03,-3.2258
2018-07-05,0.0
2018-07-06,-6.6667
2018-07-09,0.0
2018-07-10,-5.1786
2018-07-11,1.6949
2018-07-12,0.0
2018-07-13,-9.2593
2018-07-16,6.1224
2018-07-17,-7.6923
2018-07-18,-4.1667
2018-07-19,30.4348
2018-07-20,-8.3333
2018-07-23,7.2727
2018-07-24,18.9831
2018-07-25,-8.8319
2018-07-26,-3.75
2018-07-27,-5.8442
2018-07-30,-8.2414
2018-07-31,10.4923
2018-08-01,19.0395
2018-08-02,-2.8571
2018-08-03,17.647100000000002
2018-08-06,12.5
2018-08-07,13.3333
2018-08-08,-3.9215999999999998
2018-08-09,-8.1633
2018-08-10,-14.4444
2018-08-13,11.4286
2018-08-14,-5.5944
2018-08-15,-3.7037
2018-08-16,-5.1282
2018-08-17,4.0541
2018-08-20,-5.1948
2018-08-21,4.1096
2018-08-22,1.9737
2018-08-23,-0.6452
2018-08-24,-1.2987
2018-08-27,-5.2632
2018-08-28,-11.1111
2018-08-29,9.375
2018-08-30,-2.9857
2018-08-31,3.0776
2018-09-04,-2.8571
2018-09-05,-17.647100000000002
2018-09-06,-10.7143
2018-09-07,-4.0
2018-09-10,16.6667
2018-09-11,-42.8571
2018-09-12,14.0625
2018-09-13,20.5479
2018-09-14,9.0909
2018-09-17,-4.1667
2018-09-18,-5.4348
2018-09-19,9.4253
2018-09-20,-5.4622
2018-09-21,6.6667
2018-09-24,8.75
2018-09-25,1.5326
2018-09-26,-5.6604
2018-09-27,8.0
2018-09-28,-0.3704
2018-10-01,-3.3457
2018-10-02,-9.6154
2018-10-03,14.8511
2018-10-04,-9.2256
2018-10-05,-3.4286
2018-10-08,-0.2536
2018-10-09,5.9322
2018-10-10,4.0
2018-10-11,-3.8462
2018-10-12,-4.0
2018-10-15,-3.75
2018-10-16,-0.4329
2018-10-17,-1.8260999999999998
2018-10-18,10.7174
2018-10-19,-2.12
2018-10-22,-1.9207
2018-10-23,4.1667
2018-10-24,-1.16
2018-10-25,17.3614
2018-10-26,-11.7931
2018-10-29,1.6419000000000001
2018-10-30,2.3077
2018-10-31,-0.0113
2018-11-01,-0.3647
2018-11-02,-5.6604
2018-11-05,0.0
2018-11-06,-2.0
2018-11-07,2.449
2018-11-08,-4.3825
2018-11-09,0.0
2018-11-12,-4.1667
2018-11-13,4.9565
2018-11-14,-4.7225
2018-11-15,-13.4783
2018-11-16,-12.0603
2018-11-19,-8.6286
2018-11-20,-24.9531
2018-11-21,3.3333
2018-11-23,4.8387
2018-11-26,15.3846
2018-11-27,3.3333
2018-11-28,9.6774
2018-11-29,0.0
2018-11-30,2.9412000000000003
2018-12-03,4.8571
2018-12-04,-12.8065
2018-12-06,-6.25
2018-12-07,-6.6667
2018-12-10,7.1429
2018-12-11,6.6667
2018-12-12,-6.25
2018-12-13,-4.3333
2018-12-14,-2.23
2018-12-17,18.6743
2018-12-18,-11.7117
2018-12-19,-4.7619
2018-12-20,10.7143
2018-12-21,-12.4516
2018-12-24,-3.2424
2018-12-26,4.7219999999999995
2018-12-27,1.8182
2018-12-28,-17.8571
2018-12-31,17.3913
2019-01-02,-7.4074
2019-01-03,12.0
2019-01-04,17.8571
2019-01-07,2.9697
2019-01-08,5.8858
2019-01-09,-12.7293
2019-01-10,-13.5669
2019-01-11,15.3279
2019-01-14,6.7093
2019-01-15,-4.1916
2019-01-16,-6.25
2019-01-17,10.0
2019-01-18,-6.0606
2019-01-22,1.2903
2019-01-23,14.6497
2019-01-24,-5.2778
2019-01-25,-6.1584
2019-01-28,0.0
2019-01-29,0.0
2019-01-30,21.875
2019-01-31,2.5641
2019-02-01,-7.8
2019-02-04,1.3719999999999999
2019-02-05,12.288
2019-02-06,-5.9076
2019-02-07,7.8481
2019-02-08,12.6761
2019-02-11,4.1667
2019-02-12,4.0
2019-02-13,7.6923
2019-02-14,3.5
2019-02-15,3.5197000000000003
2019-02-19,16.6667
2019-02-20,8.5714
2019-02-21,7.8947
2019-02-22,-4.6341
2019-02-25,-2.8133
2019-02-26,-13.1579
2019-02-27,-9.0909
2019-02-28,-13.3333
2019-03-01,26.9231
2019-03-04,6.0606
2019-03-05,1.4285999999999999
2019-03-06,-9.1549
2019-03-07,-6.9767
2019-03-08,-2.6667
2019-03-11,-0.6849
2019-03-12,1.1069
2019-03-13,-9.8257
2019-03-14,-1.6641
2019-03-15,10.4231
2019-03-18,6.2348
2019-03-19,-7.8689
2019-03-20,-6.4057
2019-03-21,-1.1407
2019-03-22,-3.8462
2019-03-25,0.0
2019-03-26,5.2
2019-03-27,10.2662
2019-03-28,10.3448
2019-03-29,10.9375
2019-04-01,-5.6338
2019-04-02,-13.4328
2019-04-03,-10.3448
2019-04-04,-4.8077
2019-04-05,-1.0101
2019-04-08,1.0204
2019-04-09,5.0505
2019-04-10,-3.8462
2019-04-11,0.0
2019-04-12,-2.0
2019-04-15,5.7143
2019-04-16,-3.4749
2019-04-17,0.0
2019-04-18,0.0
2019-04-22,-5.6
2019-04-23,-0.4237
2019-04-24,-0.8511
2019-04-25,-1.3305
2019-04-26,-8.6559
2019-04-29,-4.7619
2019-04-30,-2.5
2019-05-01,7.6923
2019-05-02,0.0
2019-05-03,0.0
2019-05-06,0.0
2019-05-07,-4.7619
2019-05-08,0.0
2019-05-09,-7.45
2019-05-10,23.96
2019-05-13,2.4188
2019-05-14,-2.1277
2019-05-15,0.0
2019-05-16,-4.3478
2019-05-17,-7.3636
2019-05-20,12.8557
2019-05-21,-7.8261
2019-05-22,-10.283
2019-05-23,11.7245
2019-05-24,7.6706
2019-05-28,-4.3182
2019-05-29,5.0612
2019-05-30,-3.8696
2019-05-31,4.0253
2019-06-03,-2.1739
2019-06-04,4.4444
2019-06-05,6.3404
2019-06-06,-3.5614
2019-06-07,1.4523
2019-06-10,-7.5665
2019-06-11,6.1947
2019-06-12,-4.1667
2019-06-13,8.6522
2019-06-14,-3.9616
2019-06-17,1.0417
2019-06-18,-1.3402
2019-06-19,-1.3584
2019-06-20,-6.7797
2019-06-21,4.5455
2019-06-24,-2.1739
2019-06-25,-10.6222
2019-06-26,3.4311
2019-06-27,-1.4423
2019-06-28,0.0
2019-07-01,7.3171
2019-07-02,-2.2727
2019-07-03,-0.0233
2019-07-05,-3.2333
2019-07-08,-1.4423
2019-07-09,-1.9512
2019-07-10,1.99
2019-07-11,4.1951
2019-07-12,-5.4307
2019-07-15,-0.9901
2019-07-16,-0.05
2019-07-17,-4.9525
2019-07-18,2.6316
2019-07-19,-2.5641
2019-07-22,10.526299999999999
2019-07-23,-9.5238
2019-07-24,-2.6316
2019-07-25,-2.1622
2019-07-26,0.5525
2019-07-29,1.6484
2019-07-30,2.7027
2019-07-31,-5.2632
2019-08-01,0.5556
2019-08-02,6.6188
2019-08-05,-6.0524000000000004
2019-08-06,7.5565
2019-08-07,-2.6154
2019-08-08,8.4781
2019-08-09,-7.767
2019-08-12,3.1579
2019-08-13,5.1276
2019-08-14,-2.9362
2019-08-15,-6.05
2019-08-16,-5.801
2019-08-19,1.6949
2019-08-20,2.7778
2019-08-21,-2.7027
2019-08-22,-8.3333
2019-08-23,2.1212
2019-08-26,-2.0772
2019-08-27,-3.0303
2019-08-28,-3.125
2019-08-29,-1.6129
2019-08-30,-1.6393
2019-09-03,-10.1333
2019-09-04,9.4214
2019-09-05,1.6949
2019-09-06,-2.3333
2019-09-09,2.3891
2019-09-10,3.0
2019-09-11,-7.055
2019-09-12,-7.7298
2019-09-13,18.2264
2019-09-16,-1.0533
2019-09-17,-3.2258
2019-09-18,-0.0667
2019-09-19,-6.6044
2019-09-20,0.0
2019-09-23,-3.5714
2019-09-24,3.7037
2019-09-25,-0.2857
2019-09-26,-14.0401
2019-09-27,2.0833
2019-09-30,6.1224
2019-10-01,0.0
2019-10-02,11.538499999999999
2019-10-03,-6.8966
2019-10-04,-3.7037
2019-10-07,-3.8462
2019-10-08,0.0
2019-10-09,2.4
2019-10-10,0.0781
2019-10-11,5.3864
2019-10-14,0.0
2019-10-15,6.6667
2019-10-16,-2.7778
2019-10-17,22.1429
2019-10-18,16.9591
2019-10-21,7.5
2019-10-22,-3.814
2019-10-23,4.0619
2019-10-24,-16.2639
2019-10-25,5.4384
2019-10-28,5.2632
2019-10-29,-5.0
2019-10-30,-17.0526
2019-10-31,4.6954
2019-11-01,0.0
2019-11-04,2.8485
2019-11-05,-5.716
2019-11-06,5.9375
2019-11-07,-2.6549
2019-11-08,-3.0303
2019-11-11,6.25
2019-11-12,1.8824
2019-11-13,1.0393
2019-11-14,6.8571
2019-11-15,-8.8503
2019-11-18,-10.824300000000001
2019-11-19,-6.3289
2019-11-20,13.78
2019-11-21,-2.716
2019-11-22,-5.6472
2019-11-25,-3.8332
2019-11-26,15.3846
2019-11-27,-1.2121
2019-11-29,-9.816
2019-12-02,-4.7619
2019-12-03,-2.1429
2019-12-04,8.7591
2019-12-05,-2.6846
2019-12-06,-3.4483
2019-12-09,-0.0357
2019-12-10,-14.1122
2019-12-11,4.4093
2019-12-12,11.1554
2019-12-13,-3.2258
2019-12-16,-17.037
2019-12-17,-3.5357
2019-12-18,10.4683
2019-12-19,8.9652
2019-12-20,3.3449
2019-12-23,0.4464
2019-12-24,2.1481
2019-12-26,-12.9804
2019-12-27,16.6667
2019-12-30,-14.2143
2019-12-31,16.5695
2020-01-02,-10.7143
2020-01-03,-8.0
2020-01-06,-2.1739
2020-01-07,20.0
2020-01-08,33.3333
2020-01-09,-22.2222
2020-01-10,-7.1429
2020-01-13,-11.538499999999999
2020-01-14,13.0435
2020-01-15,-6.1538
2020-01-16,2.459
2020-01-17,0.0
2020-01-21,4.0
2020-01-22,2.3077
2020-01-23,-6.015
2020-01-24,3.2
2020-01-27,0.7752
2020-01-28,-8.8462
2020-01-29,-1.2658
2020-01-30,-3.8889
2020-01-31,-0.4002
2020-02-03,-1.7856999999999998
2020-02-04,4.5455
2020-02-05,-4.3478
2020-02-06,1.3636
2020-02-07,7.6233
2020-02-10,-0.0833
2020-02-11,-4.0867
2020-02-12,0.0
2020-02-13,7.7391
2020-02-14,-3.1477
2020-02-18,6.6667
2020-02-19,17.1875
2020-02-20,-16.6667
2020-02-21,-8.0
2020-02-24,0.0
2020-02-25,-8.2609
2020-02-26,0.0948
2020-02-27,-0.3314
2020-02-28,6.8884
2020-03-02,-6.6667
2020-03-03,11.9048
2020-03-04,2.1277
2020-03-05,-4.1667
2020-03-06,-4.3478
2020-03-09,0.0
2020-03-10,-2.3636
2020-03-11,2.4209
2020-03-12,-24.5455
2020-03-13,14.4578
2020-03-16,5.2632
2020-03-17,-10.1
2020-03-18,-5.5617
2020-03-19,-5.7715
2020-03-20,12.5
2020-03-23,-5.6667
2020-03-24,0.1178
2020-03-25,2.1176
2020-03-26,-7.8341
2020-03-27,-4.125
2020-03-30,4.3025
2020-03-31,0.0
2020-04-01,-6.25
2020-04-02,51.8667
2020-04-03,-12.2037
2020-04-06,-1.1
2020-04-07,-3.9434
2020-04-08,-7.1211
2020-04-09,18.6604
2020-04-13,-0.2865
2020-04-14,-4.2146
2020-04-15,-5.0
2020-04-16,-5.2632
2020-04-17,16.1111
2020-04-20,0.4785
2020-04-21,-2.8571
2020-04-22,-6.9608
2020-04-23,4.215
2020-04-24,-8.999
2020-04-27,10.0
2020-04-28,-9.0909
2020-04-29,-5.5556
2020-04-30,11.7647
2020-05-01,0.0
2020-05-04,-5.2632
2020-05-05,9.4444
2020-05-06,-0.5076
2020-05-07,-4.2857
2020-05-08,-0.8529
2020-05-11,-3.2258
2020-05-12,-2.2222
2020-05-13,-3.4091
2020-05-14,-5.8824
2020-05-15,12.5
2020-05-18,5.5556
2020-05-19,-13.6842
2020-05-20,2.439
2020-05-21,-4.7619
2020-05-22,2.8125
2020-05-26,3.3435
2020-05-27,3.5294
2020-05-28,-6.8182
2020-05-29,-4.2683
2020-06-01,-7.0064
2020-06-02,1.3699
2020-06-03,-2.7027
2020-06-04,3.75
2020-06-05,1.071
2020-06-08,-4.6358
2020-06-09,-2.7778
2020-06-10,14.2857
2020-06-11,-12.5
2020-06-12,-2.8571
2020-06-15,4.4118
2020-06-16,-4.9296
2020-06-17,-1.7778
2020-06-18,-6.5611
2020-06-19,-0.0807
2020-06-22,-3.0695
2020-06-23,0.0
2020-06-24,0.0
2020-06-25,3.3333
2020-06-26,0.7258
2020-06-29,25.1401
2020-06-30,-2.8791
2020-07-01,-8.4321
2020-07-02,-7.1942
2020-07-06,-3.5659
2020-07-07,11.8971
2020-07-08,0.5747
2020-07-09,0.0
2020-07-10,-3.5714
2020-07-13,6.6667
2020-07-14,8.3333
2020-07-15,-3.8462
2020-07-16,5.0667
2020-07-17,4.6954
2020-07-20,1.8182
2020-07-21,1.1905000000000001
2020-07-22,-2.3529
2020-07-23,0.0
2020-07-24,-9.6386
2020-07-27,6.6667
2020-07-28,5.0
2020-07-29,19.0476
2020-07-30,-11.7
2020-07-31,7.5878
