ticker,ANGI US Equity
2012-04-11,0.4132
2012-04-12,3.7037
2012-04-13,-3.1746
2012-04-16,2.3907
2012-04-17,2.8686
2012-04-18,-1.0376
2012-04-19,-3.8663
2012-04-20,-0.409
2012-04-23,0.1369
2012-04-24,-2.529
2012-04-25,-2.1038
2012-04-26,-0.5731
2012-04-27,1.2968
2012-04-30,-0.7824
2012-05-01,-2.9391
2012-05-02,5.3914
2012-05-03,-1.1212
2012-05-04,-0.2835
2012-05-07,-0.4975
2012-05-08,1.5714000000000001
2012-05-09,2.391
2012-05-10,0.1374
2012-05-11,-1.166
2012-05-14,-2.7759
2012-05-15,-6.2099
2012-05-16,2.968
2012-05-17,-1.3304
2012-05-18,-2.0974
2012-05-21,-1.3772
2012-05-22,-1.474
2012-05-23,-3.5433
2012-05-24,1.2245
2012-05-25,0.0
2012-05-29,-2.3387000000000002
2012-05-30,1.2386
2012-05-31,4.1599
2012-06-01,-1.8011
2012-06-04,3.5088
2012-06-05,3.4669
2012-06-06,4.2442
2012-06-07,-2.2143
2012-06-08,1.9722
2012-06-11,-0.2865
2012-06-12,0.7902
2012-06-13,4.4191
2012-06-14,-0.8191
2012-06-15,0.2065
2012-06-18,1.6484
2012-06-19,1.4189
2012-06-20,-2.998
2012-06-21,0.5495
2012-06-22,2.8689
2012-06-25,0.2656
2012-06-26,1.0596
2012-06-27,1.114
2012-06-28,0.2592
2012-06-29,2.3917
2012-07-02,-0.1263
2012-07-03,0.2528
2012-07-05,0.3153
2012-07-06,-0.0629
2012-07-09,-1.2579
2012-07-10,-1.2739
2012-07-11,-5.0968
2012-07-12,-1.7675
2012-07-13,2.0069
2012-07-16,-0.8141
2012-07-17,2.1204
2012-07-18,0.6698
2012-07-19,-0.3327
2012-07-20,-2.6035
2012-07-23,-3.9068
2012-07-24,0.1427
2012-07-25,3.6325
2012-07-26,-10.1718
2012-07-27,-0.2295
2012-07-30,1.0735999999999999
2012-07-31,-1.3657
2012-08-01,-4.9231
2012-08-02,-1.3754
2012-08-03,7.3831
2012-08-06,1.6042999999999998
2012-08-07,-0.5263
2012-08-08,0.7559
2012-08-09,0.6002
2012-08-10,-3.9523
2012-08-13,3.1832
2012-08-14,-15.9518
2012-08-15,0.2686
2012-08-16,-0.3571
2012-08-17,-4.6594999999999995
2012-08-20,-7.4248
2012-08-21,-1.0152
2012-08-22,-0.5128
2012-08-23,-1.4433
2012-08-24,1.3598
2012-08-27,-6.9658999999999995
2012-08-28,0.1664
2012-08-29,13.1783
2012-08-30,-5.4795
2012-08-31,-1.0352
2012-09-04,0.7322
2012-09-05,-2.9076
2012-09-06,1.6042999999999998
2012-09-07,2.4211
2012-09-10,1.6444
2012-09-11,10.5157
2012-09-12,-1.8298
2012-09-13,2.7027
2012-09-14,3.902
2012-09-17,-0.8734
2012-09-18,3.1718
2012-09-19,1.4518
2012-09-20,1.1785
2012-09-21,1.2479
2012-09-24,-3.6976
2012-09-25,-5.2901
2012-09-26,-1.7117
2012-09-27,2.3830999999999998
2012-09-28,-5.282
2012-10-01,0.0
2012-10-02,-0.5671
2012-10-03,-1.5209000000000001
2012-10-04,5.888
2012-10-05,-1.5497
2012-10-08,-1.8519
2012-10-09,-4.1509
2012-10-10,-1.8700999999999999
2012-10-11,5.9178
2012-10-12,-3.3144
2012-10-15,-2.1548
2012-10-16,-0.4004
2012-10-17,0.402
2012-10-18,-2.3023
2012-10-19,-4.5082
2012-10-22,0.1073
2012-10-23,-1.6077
2012-10-24,-0.9804
2012-10-25,27.1727
2012-10-26,0.8651
2012-10-31,-1.8868
2012-11-01,-3.8462
2012-11-02,-4.0011
2012-11-05,1.6111
2012-11-06,0.7456
2012-11-07,-2.6827
2012-11-08,-3.9924
2012-11-09,-2.1782
2012-11-12,3.0364
2012-11-13,-0.4912
2012-11-14,-0.8885
2012-11-15,1.1952
2012-11-16,2.5591
2012-11-19,1.5354999999999999
2012-11-20,1.1342
2012-11-21,0.0
2012-11-23,0.5607
2012-11-26,0.1859
2012-11-27,2.1336
2012-11-28,1.4532
2012-11-29,2.1486
2012-11-30,-2.6292999999999997
2012-12-03,-0.36
2012-12-04,-4.7894
2012-12-05,-0.3777
2012-12-06,0.381
2012-12-07,0.5693
2012-12-10,-0.6604
2012-12-11,3.4188
2012-12-12,-3.121
2012-12-13,1.7997
2012-12-14,-0.3724
2012-12-17,5.1402
2012-12-18,3.0222
2012-12-19,1.6393
2012-12-20,1.4431
2012-12-21,0.1674
2012-12-24,-0.8354
2012-12-26,-0.7582
2012-12-27,2.0374
2012-12-28,-2.2463
2012-12-31,2.0426
2013-01-02,0.0
2013-01-03,-3.6696999999999997
2013-01-04,-0.4356
2013-01-07,-0.4321
2013-01-08,-1.4847000000000001
2013-01-09,0.9752
2013-01-10,3.5119
2013-01-11,1.6115
2013-01-14,1.0851
2013-01-15,3.1379
2013-01-16,-1.9215
2013-01-17,-3.2653
2013-01-18,-1.9409
2013-01-22,-0.0861
2013-01-23,-0.4307
2013-01-24,0.6055
2013-01-25,0.4299
2013-01-28,-0.0856
2013-01-29,2.2279
2013-01-30,6.622
2013-01-31,-1.3365
2013-02-01,1.6733
2013-02-04,-1.7241
2013-02-05,0.4785
2013-02-06,1.9048
2013-02-07,-0.7788
2013-02-08,2.7473
2013-02-11,6.4171
2013-02-12,0.5025
2013-02-13,-2.7143
2013-02-14,23.7885
2013-02-15,-1.1269
2013-02-19,3.2394
2013-02-20,-0.6973
2013-02-21,-1.2873
2013-02-22,-1.4226
2013-02-25,-3.7883
2013-02-26,1.375
2013-02-27,6.3502
2013-02-28,-1.1014
2013-03-01,2.1688
2013-03-04,3.2129
2013-03-05,-0.3335
2013-03-06,1.7847
2013-03-07,4.8219
2013-03-08,1.6728
2013-03-11,-0.7712
2013-03-12,-0.7772
2013-03-13,2.6632
2013-03-14,0.9664
2013-03-15,-0.3526
2013-03-18,-1.1628
2013-03-19,-2.3018
2013-03-20,-0.5759
2013-03-21,-1.8431
2013-03-22,1.189
2013-03-25,2.4302
2013-03-26,3.4679
2013-03-27,-0.5503
2013-03-28,-0.6036
2013-04-01,0.5061
2013-04-02,-1.0574
2013-04-03,-5.2417
2013-04-04,1.1278
2013-04-05,-0.7435
2013-04-08,3.7988
2013-04-09,-0.3093
2013-04-10,1.0858
2013-04-11,1.1764999999999999
2013-04-12,1.1122
2013-04-15,-1.2
2013-04-16,5.5668
2013-04-17,-2.9243
2013-04-18,0.4938
2013-04-19,1.9165
2013-04-22,-3.5198
2013-04-23,2.099
2013-04-24,-1.5663
2013-04-25,28.8911
2013-04-26,-2.8164
2013-04-29,-5.0417
2013-04-30,1.3378
2013-05-01,-6.0644
2013-05-02,2.8106999999999998
2013-05-03,0.2563
2013-05-06,2.1304
2013-05-07,-3.1706
2013-05-08,-3.1452
2013-05-09,3.3808
2013-05-10,1.3338999999999999
2013-05-13,2.2081
2013-05-14,5.4425
2013-05-15,-1.4971999999999999
2013-05-16,-1.88
2013-05-17,0.1223
2013-05-20,-0.285
2013-05-21,-1.8782999999999999
2013-05-22,-4.3279
2013-05-23,3.0883
2013-05-24,-1.0127
2013-05-28,0.341
2013-05-29,-0.8921
2013-05-30,1.0716
2013-05-31,-0.5089
2013-06-03,-0.8099
2013-06-04,-0.043
2013-06-05,-0.7309
2013-06-06,1.2126000000000001
2013-06-07,7.4882
2013-06-10,2.7866
2013-06-11,0.3486
2013-06-12,-0.8105
2013-06-13,1.2062
2013-06-14,-0.6151
2013-06-17,2.6692
2013-06-18,-0.1507
2013-06-19,0.1509
2013-06-20,0.0
2013-06-21,1.9216
2013-06-24,-1.9224
2013-06-25,-0.8669
2013-06-26,2.1293
2013-06-27,-0.6701
2013-06-28,-0.4498
2013-07-01,-0.753
2013-07-02,1.1381000000000001
2013-07-03,1.0503
2013-07-05,3.9347
2013-07-08,-3.0357
2013-07-09,-3.0203
2013-07-10,-4.8614
2013-07-11,-3.513
2013-07-12,2.9375
2013-07-15,1.25
2013-07-16,2.8542
2013-07-17,7.2173
2013-07-18,-4.1037
2013-07-19,1.5766
2013-07-22,-1.2934
2013-07-23,0.5241
2013-07-24,-1.3035
2013-07-25,-10.3396
2013-07-26,2.9882
2013-07-29,-3.8823
2013-07-30,-3.8265000000000002
2013-07-31,-2.6525
2013-08-01,2.089
2013-08-02,3.3363
2013-08-05,1.1623
2013-08-06,-1.9574
2013-08-07,-1.6926999999999999
2013-08-08,6.1369
2013-08-09,0.6656
2013-08-12,1.1983
2013-08-13,1.6333
2013-08-14,-1.0044
2013-08-15,-6.6152999999999995
2013-08-16,-1.6949
2013-08-19,-7.0292
2013-08-20,1.9020000000000001
2013-08-21,0.7
2013-08-22,-2.6413
2013-08-23,0.3332
2013-08-26,-2.8463000000000003
2013-08-27,-2.5879
2013-08-28,0.3008
2013-08-29,0.5747
2013-08-30,4.1491
2013-09-03,-2.0992
2013-09-04,2.0955
2013-09-05,-1.6705999999999999
2013-09-06,1.6019
2013-09-09,-4.2045
2013-09-10,3.2918
2013-09-11,-0.1449
2013-09-12,2.4178
2013-09-13,-1.1331
2013-09-16,-3.3429
2013-09-17,4.7925
2013-09-18,0.3772
2013-09-19,1.6909
2013-09-20,1.7551999999999999
2013-09-23,4.3577
2013-09-24,5.0892
2013-09-25,-1.697
2013-09-26,-0.2105
2013-09-27,0.8017
2013-09-30,-5.8602
2013-10-01,-9.7377
2013-10-02,3.399
2013-10-03,-17.5322
2013-10-04,-3.524
2013-10-07,-3.7126
2013-10-08,-2.4254
2013-10-09,-7.0746
2013-10-10,6.5295
2013-10-11,-1.1718
2013-10-14,0.7166
2013-10-15,-2.458
2013-10-16,1.1936
2013-10-17,0.7208
2013-10-18,0.3904
2013-10-21,-0.4537
2013-10-22,0.8464
2013-10-23,-0.2582
2013-10-24,-5.2427
2013-10-25,-8.4016
2013-10-28,7.6808
2013-10-29,0.3463
2013-10-30,2.5535
2013-10-31,-5.249
2013-11-01,4.2614
2013-11-04,0.545
2013-11-05,1.4228
2013-11-06,-2.8724
2013-11-07,-2.6823
2013-11-08,2.2615
2013-11-11,-0.622
2013-11-12,-0.1391
2013-11-13,2.5766
2013-11-14,-6.3815
2013-11-15,-3.4083
2013-11-18,-1.5766
2013-11-19,0.2288
2013-11-20,-4.9467
2013-11-21,-1.5211999999999999
2013-11-22,-1.3820999999999999
2013-11-25,0.5771
2013-11-26,3.8525
2013-11-27,1.5785
2013-11-29,1.1655
2013-12-02,-3.4562
2013-12-03,-1.9889000000000001
2013-12-04,-0.487
2013-12-05,2.1207
2013-12-06,2.2364
2013-12-09,0.0
2013-12-10,-0.8594
2013-12-11,-2.0489
2013-12-12,-1.7699
2013-12-13,0.819
2013-12-16,4.0617
2013-12-17,6.4012
2013-12-18,-1.6875
2013-12-19,5.0
2013-12-20,6.823
2013-12-23,-2.5948
2013-12-24,-1.0929
2013-12-26,-3.1768
2013-12-27,3.495
2013-12-30,-1.9297
2013-12-31,6.4652
2014-01-02,-10.363
2014-01-03,-3.7555
2014-01-06,1.9127999999999998
2014-01-07,4.955
2014-01-08,-2.0029
2014-01-09,8.3942
2014-01-10,-2.1549
2014-01-13,-1.9959
2014-01-14,1.3343
2014-01-15,1.6632
2014-01-16,2.7948
2014-01-17,0.6631
2014-01-21,3.1621
2014-01-22,3.4483
2014-01-23,0.4938
2014-01-24,3.1941
2014-01-27,-1.5476
2014-01-28,2.9021
2014-01-29,0.235
2014-01-30,3.1653000000000002
2014-01-31,1.9318
2014-02-03,1.0033
2014-02-04,4.0287
2014-02-05,-8.6472
2014-02-06,-2.6132
2014-02-07,4.1741
2014-02-10,-1.2021
2014-02-11,-5.1564
2014-02-12,4.4594
2014-02-13,-6.8421
2014-02-14,-6.4658
2014-02-18,0.4698
2014-02-19,-4.5424
2014-02-20,0.6298
2014-02-21,-2.4339
2014-02-24,0.2851
2014-02-25,4.5487
2014-02-26,-0.7478
2014-02-27,-1.5753
2014-02-28,-3.2011
2014-03-03,-3.307
2014-03-04,2.0074
2014-03-05,0.8746
2014-03-06,-3.7572
2014-03-07,-0.6757
2014-03-10,0.4535
2014-03-11,-1.2039
2014-03-12,-0.3808
2014-03-13,0.0765
2014-03-14,1.2223
2014-03-17,1.2075
2014-03-18,-1.7151
2014-03-19,-0.607
2014-03-20,-0.3053
2014-03-21,-0.9954
2014-03-24,-2.3975
2014-03-25,0.2377
2014-03-26,-2.7668
2014-03-27,-1.7073
2014-03-28,-0.8271
2014-03-31,1.5847
2014-04-01,2.8736
2014-04-02,5.5866
2014-04-03,-6.3492
2014-04-04,-1.4527999999999999
2014-04-07,-0.6552
2014-04-08,1.4015
2014-04-09,2.439
2014-04-10,-2.8571
2014-04-11,-3.7582
2014-04-14,3.9898
2014-04-15,0.8163
2014-04-16,0.0
2014-04-17,0.0
2014-04-21,-0.3644
2014-04-22,4.8354
2014-04-23,-0.6202
2014-04-24,1.248
2014-04-25,-9.3991
2014-04-28,-7.398
2014-04-29,2.3875
2014-04-30,1.435
2014-05-01,-0.7073
2014-05-02,0.089
2014-05-05,-0.4448
2014-05-06,-4.3789
2014-05-07,-4.3925
2014-05-08,-1.2708
2014-05-09,-0.297
2014-05-12,3.0785
2014-05-13,-3.6609
2014-05-14,-1.0
2014-05-15,1.7172
2014-05-16,-0.7944
2014-05-19,-0.9009
2014-05-20,-0.202
2014-05-21,2.6316
2014-05-22,1.4793
2014-05-23,0.6803
2014-05-27,2.3166
2014-05-28,0.9434
2014-05-29,1.215
2014-05-30,-1.662
2014-06-02,-6.9484
2014-06-03,0.9082
2014-06-04,0.3
2014-06-05,0.6979
2014-06-06,10.9901
2014-06-09,3.8359
2014-06-10,-1.2887
2014-06-11,7.8329
2014-06-12,0.2421
2014-06-13,-0.0805
2014-06-16,-2.5786
2014-06-17,2.6468
2014-06-18,-2.1757
2014-06-19,-0.9885
2014-06-20,-0.9151
2014-06-23,1.7631999999999999
2014-06-24,-3.3003
2014-06-25,1.7917999999999998
2014-06-26,0.4191
2014-06-27,-0.2504
2014-06-30,-0.0837
2014-07-01,3.6851000000000003
2014-07-02,1.9386
2014-07-03,-2.4564
2014-07-07,-3.9805
2014-07-08,-7.445
2014-07-09,-1.8282
2014-07-10,-1.1173
2014-07-11,-1.1299
2014-07-14,0.9524
2014-07-15,0.1887
2014-07-16,-1.1299
2014-07-17,-1.3333
2014-07-18,-1.6409
2014-07-21,-0.7851
2014-07-22,4.7478
2014-07-23,-3.966
2014-07-24,-19.2724
2014-07-25,0.0
2014-07-28,0.0609
2014-07-29,2.0085
2014-07-30,2.3866
2014-07-31,-2.9138
2014-08-01,-3.6615
2014-08-04,-0.0623
2014-08-05,-0.7481
2014-08-06,0.6281
2014-08-07,-0.6242
2014-08-08,0.3769
2014-08-11,3.2541
2014-08-12,-1.4545
2014-08-13,-0.738
2014-08-14,-0.3717
2014-08-15,-1.99
2014-08-18,0.8883
2014-08-19,-0.5031
2014-08-20,-1.0114
2014-08-21,3.3205999999999998
2014-08-22,0.3708
2014-08-25,-1.8473000000000002
2014-08-26,-1.2547
2014-08-27,-1.2706
2014-08-28,-2.0592
2014-08-29,0.7884
2014-09-02,1.6949
2014-09-03,-1.6667
2014-09-04,-0.3911
2014-09-05,-0.6545
2014-09-08,0.527
2014-09-09,-0.1311
2014-09-10,0.5249
2014-09-11,-0.5222
2014-09-12,1.9685000000000001
2014-09-15,-3.6036
2014-09-16,-0.8011
2014-09-17,-3.2301
2014-09-18,-0.5563
2014-09-19,-0.6294
2014-09-22,-5.5595
2014-09-23,-1.1923
2014-09-24,2.7149
2014-09-25,-2.2026
2014-09-26,-1.2012
2014-09-29,-0.9119
2014-09-30,-2.3006
2014-10-01,19.1523
2014-10-02,0.2635
2014-10-03,7.4901
2014-10-06,-0.978
2014-10-07,-3.7037
2014-10-08,-0.8974
2014-10-09,0.3881
2014-10-10,-2.5773
2014-10-13,3.3069
2014-10-14,5.5058
2014-10-15,1.9417
2014-10-16,1.0714
2014-10-17,-1.5312000000000001
2014-10-20,3.8278
2014-10-21,-4.6083
2014-10-22,-19.4444
2014-10-23,2.099
2014-10-24,-4.2584
2014-10-27,1.9939
2014-10-28,1.4285999999999999
2014-10-29,-2.5204
2014-10-30,0.9886
2014-10-31,4.9699
2014-11-03,-6.4562
2014-11-04,0.6135
2014-11-05,0.1524
2014-11-06,-1.8265
2014-11-07,2.4806
2014-11-10,-1.3616
2014-11-11,-3.5276
2014-11-12,0.0
2014-11-13,-5.0874
2014-11-14,2.3451
2014-11-17,-2.455
2014-11-18,-3.8590999999999998
2014-11-19,-1.2216
2014-11-20,2.1201
2014-11-21,0.8651
2014-11-24,6.518
2014-11-25,-3.2206
2014-11-26,-0.6656
2014-11-28,-0.5025
2014-12-01,-2.0202
2014-12-02,0.1718
2014-12-03,1.7153
2014-12-04,-2.0236
2014-12-05,0.8606
2014-12-08,-2.5597
2014-12-09,7.3555
2014-12-10,-5.5465
2014-12-11,1.7271
2014-12-12,1.0187
2014-12-15,3.5294
2014-12-16,-3.2468
2014-12-17,12.4161
2014-12-18,-0.8955
2014-12-19,0.753
2014-12-22,2.5411
2014-12-23,-1.1662
2014-12-24,-3.0973
2014-12-26,0.6088
2014-12-29,-4.3873
2014-12-30,-0.4747
2014-12-31,-0.9539
2015-01-02,2.488
2015-01-05,-2.1926
2015-01-06,-2.9624
2015-01-07,-3.6304
2015-01-08,-0.5137
2015-01-09,-3.0981
2015-01-12,-0.8881
2015-01-13,1.6129
2015-01-14,-1.5873
2015-01-15,-6.6308
2015-01-16,-1.9194
2015-01-20,-2.3483
2015-01-21,5.4108
2015-01-22,-0.7605
2015-01-23,2.1073
2015-01-26,-3.5647
2015-01-27,-4.0856
2015-01-28,-1.8256000000000001
2015-01-29,-2.8926
2015-01-30,-2.3404
2015-02-02,2.3965
2015-02-03,1.9149
2015-02-04,2.714
2015-02-05,2.6423
2015-02-06,-1.1881
2015-02-09,-0.4008
2015-02-10,2.4145
2015-02-11,1.1788
2015-02-12,-4.8544
2015-02-13,2.449
2015-02-17,-2.5896
2015-02-18,59.5092
2015-02-19,-9.4872
2015-02-20,-4.6742
2015-02-23,-1.6345
2015-02-24,-0.6042
2015-02-25,2.1277
2015-02-26,-4.9107
2015-02-27,5.4773
2015-03-02,-3.5608
2015-03-03,-0.1538
2015-03-04,3.0817
2015-03-05,0.4484
2015-03-06,1.1905000000000001
2015-03-09,-3.6765
2015-03-10,0.458
2015-03-11,-2.1277
2015-03-12,1.8634
2015-03-13,0.3049
2015-03-16,-1.6717
2015-03-17,-0.6182
2015-03-18,1.2442
2015-03-19,0.6144
2015-03-20,-0.1527
2015-03-23,3.3639
2015-03-24,-1.9231
2015-03-25,-2.1116
2015-03-26,-3.698
2015-03-27,1.44
2015-03-30,-2.2082
2015-03-31,-5.3225999999999996
2015-04-01,-3.5775
2015-04-02,5.1237
2015-04-06,0.6723
2015-04-07,1.3356
2015-04-08,-6.9193
2015-04-09,1.2389000000000001
2015-04-10,-2.2727
2015-04-13,2.1467
2015-04-14,-1.5762
2015-04-15,5.8719
2015-04-16,-8.4034
2015-04-17,3.8532
2015-04-20,6.7138
2015-04-21,1.8212000000000002
2015-04-22,5.0407
2015-04-23,-0.9288
2015-04-24,-3.75
2015-04-27,-1.461
2015-04-28,2.1417
2015-04-29,-0.6452
2015-04-30,-4.7078
2015-05-01,-0.3407
2015-05-04,3.5897
2015-05-05,-2.8053
2015-05-06,1.3582
2015-05-07,0.5025
2015-05-08,-0.3333
2015-05-11,3.3445
2015-05-12,-1.1327
2015-05-13,0.8183
2015-05-14,0.8117
2015-05-15,2.5765000000000002
2015-05-18,-1.7268
2015-05-19,-0.3195
2015-05-20,-1.7628
2015-05-21,2.9364
2015-05-22,-0.9509
2015-05-26,-1.76
2015-05-27,3.9088000000000003
2015-05-28,0.7837
2015-05-29,-2.4883
2015-06-01,-0.4785
2015-06-02,-1.4423
2015-06-03,2.7641999999999998
2015-06-04,2.057
2015-06-05,2.3256
2015-06-08,-3.7879
2015-06-09,-1.7323
2015-06-10,0.1603
2015-06-11,3.84
2015-06-12,-0.3082
2015-06-15,-2.1638
2015-06-16,-1.1058
2015-06-17,1.278
2015-06-18,0.1577
2015-06-19,-0.1575
2015-06-22,-1.7349999999999999
2015-06-23,2.2472
2015-06-24,0.9419
2015-06-25,2.4883
2015-06-26,-3.9454000000000002
2015-06-29,-3.3175
2015-06-30,0.6536
2015-07-01,-7.7922
2015-07-02,12.8521
2015-07-06,-2.3401
2015-07-07,-1.5974
2015-07-08,-0.974
2015-07-09,0.4918
2015-07-10,-0.8157
2015-07-13,0.1645
2015-07-14,0.1642
2015-07-15,-3.6066000000000003
2015-07-16,1.3605
2015-07-17,1.8456000000000001
2015-07-20,-0.659
2015-07-21,0.6633
2015-07-22,-24.6293
2015-07-23,-8.4153
2015-07-24,-0.9547
2015-07-27,-9.3976
2015-07-28,10.6383
2015-07-29,4.0865
2015-07-30,10.8545
2015-07-31,4.1667
2015-08-03,-7.0
2015-08-04,-0.4301
2015-08-05,0.432
2015-08-06,-0.6452
2015-08-07,-0.8658
2015-08-10,6.7686
2015-08-11,-3.8855
2015-08-12,-2.3404
2015-08-13,-3.268
2015-08-14,-0.9009
2015-08-17,2.2727
2015-08-18,-1.1111
2015-08-19,-0.6742
2015-08-20,0.0
2015-08-21,4.9774
2015-08-24,1.7241
2015-08-25,-0.2119
2015-08-26,2.3355
2015-08-27,5.1867
2015-08-28,2.7613
2015-08-31,1.5354999999999999
2015-09-01,-3.7807
2015-09-02,0.5894
2015-09-03,-1.9531
2015-09-04,0.3984
2015-09-08,3.373
2015-09-09,-0.3839
2015-09-10,0.3854
2015-09-11,-0.3839
2015-09-14,0.9634
2015-09-15,0.3817
2015-09-16,0.1901
2015-09-17,-1.7078
2015-09-18,0.0
2015-09-21,-0.1931
2015-09-22,-0.3868
2015-09-23,-0.7767
2015-09-24,0.7828
2015-09-25,-3.1068
2015-09-28,1.4028
2015-09-29,-2.1739
2015-09-30,1.8182
2015-10-01,-1.1905000000000001
2015-10-02,5.4217
2015-10-05,5.9048
2015-10-06,0.1799
2015-10-07,0.5386
2015-10-08,5.8036
2015-10-09,3.7975
2015-10-12,-6.0163
2015-10-13,-1.2111
2015-10-14,2.2767
2015-10-15,3.5959
2015-10-16,-0.1653
2015-10-19,2.4834
2015-10-20,0.6462
2015-10-21,11.3965
2015-10-22,0.7205
2015-10-23,-0.7153
2015-10-26,6.7722999999999995
2015-10-27,-5.2632
2015-10-28,1.9943
2015-10-29,1.9553
2015-10-30,5.8904
2015-11-02,-0.7762
2015-11-03,-1.043
2015-11-04,0.6588
2015-11-05,-1.8325
2015-11-06,1.0667
2015-11-09,5.409
2015-11-10,-1.8773
2015-11-11,1.0204
2015-11-12,13.2576
2015-11-13,9.1416
2015-11-16,0.4086
2015-11-17,1.3225
2015-11-18,9.0361
2015-11-19,-5.1565
2015-11-20,1.9417
2015-11-23,-0.1905
2015-11-24,1.2405
2015-11-25,1.0368
2015-11-27,0.3731
2015-11-30,0.4647
2015-12-01,-0.555
2015-12-02,-1.5814
2015-12-03,-4.0643
2015-12-04,-1.1823
2015-12-07,-0.3988
2015-12-08,-0.2002
2015-12-09,-1.003
2015-12-10,1.1145
2015-12-11,-6.012
2015-12-14,-3.3049
2015-12-15,1.8742999999999999
2015-12-16,0.6494
2015-12-17,-0.8602
2015-12-18,-2.4946
2015-12-21,0.8899
2015-12-22,0.2205
2015-12-23,-0.9901
2015-12-24,5.1111
2015-12-28,-0.74
2015-12-29,-0.1065
2015-12-30,0.7463
2015-12-31,-1.0582
2016-01-04,-2.3529
2016-01-05,3.943
2016-01-06,3.8988
2016-01-07,-4.7667
2016-01-08,-3.4079
2016-01-11,1.1025
2016-01-12,-1.1996
2016-01-13,-0.5519
2016-01-14,-1.5537999999999998
2016-01-15,-3.1567
2016-01-19,-4.773
2016-01-20,0.1222
2016-01-21,-1.5873
2016-01-22,1.2407
2016-01-25,-2.9412000000000003
2016-01-26,1.0101
2016-01-27,0.0
2016-01-28,3.75
2016-01-29,2.2892
2016-02-01,1.2955999999999999
2016-02-02,-2.907
2016-02-03,13.5329
2016-02-04,0.5274
2016-02-05,-0.9444
2016-02-08,-5.5085
2016-02-09,0.2242
2016-02-10,2.4609
2016-02-11,3.9301
2016-02-12,1.1555
2016-02-16,-0.3115
2016-02-17,1.3542
2016-02-18,-0.7194
2016-02-19,-4.7619
2016-02-22,1.5217
2016-02-23,-12.848
2016-02-24,2.457
2016-02-25,-0.7194
2016-02-26,6.5217
2016-02-29,4.6485
2016-03-01,-8.4507
2016-03-02,-0.8284
2016-03-03,2.6253
2016-03-04,-3.4884
2016-03-07,0.4819
2016-03-08,0.3597
2016-03-09,-0.7168
2016-03-10,-4.4525
2016-03-11,2.8967
2016-03-14,2.2032
2016-03-15,-5.509
2016-03-16,0.6337
2016-03-17,2.3929
2016-03-18,1.968
2016-03-21,-2.6538
2016-03-22,-0.1239
2016-03-23,0.0
2016-03-24,-0.6203
2016-03-28,0.0
2016-03-29,2.8714
2016-03-30,1.9417
2016-03-31,-3.9286
2016-04-01,1.3631
2016-04-04,6.846
2016-04-05,-4.2334
2016-04-06,0.5974
2016-04-07,-3.2067
2016-04-08,-0.8589
